wavelength,Back_TanXacf,Belly_TanXacf,Breast_TanXacf,Crissum_TanXacf,Crown_TanXacf,DorTail_TanXacf,Patch10_TanXacf,Patch11_TanXacf,Patch12_TanXacf,Rump_TanXacf,Throat_TanXacf,WingTip_TanXacf
562.96,35.2092666667,40.0898,51.1621333333,24.3562666667,23.5722,12.9136353333,56.9229666667,64.0676666667,6.1602,72.2412,9.47053333333,8.95116666667
563.30,35.3028666667,40.0948666667,51.2308666667,24.3956,23.7382666667,12.95246,56.9718,64.2708,6.19526666667,72.3702333333,9.49540000001,8.9868
563.64,35.45,40.1912,51.4102,24.4550666667,23.8703333333,12.9668105556,57.1194666667,64.5963333333,6.17693333333,72.6605,9.49460000001,8.99213333333
563.99,35.4884666667,40.1871333333,51.4362666667,24.4381333333,23.9653333333,12.9283048889,57.1503,64.7447666667,6.1368,72.8217333333,9.45413333333,8.95933333333
564.33,35.5826666667,40.2186666667,51.5311333333,24.473,24.0956,12.9354827778,57.2063666667,64.9563666667,6.14526666667,73.0157,9.465,8.97443333333
564.67,35.6796666667,40.2799333333,51.6444666667,24.518,24.2145333333,12.9282691111,57.3262333333,65.2461666667,6.12633333333,73.2617666667,9.46726666667,8.98496666666
565.01,35.7641333333,40.3349333333,51.7538666667,24.5195333333,24.3414666667,12.9254948889,57.4193333333,65.4949333333,6.10106666667,73.5262,9.447,8.94966666667
565.35,35.8348666666,40.3780666667,51.8013333333,24.5555333333,24.4683333333,12.9253794444,57.4822333333,65.6676666667,6.09186666667,73.696,9.43973333333,8.9512
565.69,35.9026,40.4246666667,51.9056,24.5889333333,24.6121333333,12.9382262222,57.5731,65.8916666667,6.11106666667,73.9014333333,9.45826666666,8.98103333333
566.03,35.9591333333,40.4874666667,51.9602,24.6024,24.7381333334,12.9564053333,57.6076666667,66.0630333333,6.11953333333,74.0624666667,9.48806666667,9.01813333333
566.37,36.0121333333,40.5178,52.0334666667,24.6215333333,24.8252666667,12.915003,57.6958666667,66.2486333333,6.0892,74.2162666666,9.461,8.99656666667
566.71,36.082,40.5842666667,52.1042,24.6571333333,24.9344,12.9126772222,57.7538333333,66.4518,6.05853333333,74.3697666666,9.44466666666,8.98646666667
567.05,36.1264666667,40.6786,52.1961333334,24.7059333333,25.0649333333,12.9129151111,57.8619,66.6665,6.0544,74.5734333333,9.44600000001,9.01166666667
567.39,36.1725333333,40.6534666667,52.1864,24.7070666667,25.1638,12.8814807778,57.9042333333,66.8114,6.0324,74.6526666667,9.4176,8.99246666667
567.73,36.2425333334,40.7146,52.2731333333,24.7596,25.2931333333,12.8942517778,57.9668,67.0401,6.04026666667,74.8135,9.446,9.01043333333
568.07,36.3486,40.8309333333,52.3878,24.8398666667,25.477,12.9460134444,58.0909333333,67.3059666667,6.08786666667,75.0048666667,9.51033333334,9.053
568.41,36.4258,40.8631333333,52.4438,24.891,25.6358666667,12.9695612222,58.1453,67.4787,6.1358,75.1378,9.54846666666,9.0921
568.75,36.4838666667,40.9026666667,52.4712,24.916,25.7559333333,12.9490738889,58.1670666667,67.6383333333,6.1302,75.2681,9.54486666666,9.09973333333
569.09,36.5324666667,40.9664,52.567,24.9476666667,25.8985333333,12.9528455556,58.2464666666,67.9075666667,6.12666666667,75.4504333333,9.5494,9.10526666667
569.43,36.592,40.9836666667,52.6128666667,24.9994666667,26.0144666667,12.9404145556,58.3019,68.0832333333,6.09433333333,75.5953333333,9.54966666667,9.08683333333
569.77,36.6404666667,41.0165333333,52.6726666667,25.0571333333,26.1442666667,12.9451881111,58.3381333333,68.2908333333,6.12,75.7282333333,9.56419999999,9.0915
570.11,36.7342666667,41.0822666667,52.7637333333,25.1056,26.2952666667,12.9959494444,58.3876,68.5154,6.14413333333,75.9161,9.59873333333,9.1188
570.45,36.7918666667,41.1328,52.8832,25.1516666667,26.4606666666,12.9921346667,58.4478666667,68.7483333333,6.13573333333,76.1287666667,9.5998,9.1155
570.79,36.8662,41.1541333333,52.9299333333,25.2080666667,26.5838,13.0098754444,58.4415333333,68.9053333333,6.1624,76.2234,9.62333333333,9.1264
571.13,36.8812666667,41.1869333333,52.9629333333,25.2404666667,26.7150666667,13.0188294444,58.4397333333,69.0598666667,6.17993333333,76.3142666667,9.64213333332,9.13646666667
571.47,36.981,41.2408666667,53.036,25.2941333333,26.8562666667,13.0281586667,58.4975666667,69.2859666667,6.21426666667,76.4856,9.66526666667,9.1564
571.81,36.9930666667,41.2377333334,53.0376666667,25.2990666667,26.9254666667,12.9900701111,58.4642333333,69.3895,6.1826,76.5821333333,9.62913333333,9.12503333333
572.15,37.0475333333,41.2916666667,53.0711333333,25.3437333333,27.0354,13.0144723333,58.4739333333,69.5612666667,6.199,76.6643,9.65433333333,9.14136666667
572.49,37.1161333333,41.3252666667,53.13,25.3828666667,27.166,13.0454047778,58.4995,69.7586333333,6.22766666667,76.7384,9.67033333333,9.1789
572.83,37.1885333333,41.3775333333,53.1861333333,25.4322,27.2834666667,13.0403557778,58.5256666667,69.9642666667,6.22673333333,76.8624,9.69026666667,9.19326666667
573.17,37.2259333333,41.3986,53.1993333334,25.4356,27.3882666667,13.0145571111,58.5132333333,70.1017,6.2064,76.9634333333,9.66619999999,9.16706666667
573.51,37.1871333333,41.3408666667,53.1083333333,25.4019333333,27.4572,12.9714075555,58.4062666667,70.1539666667,6.15126666667,76.9203,9.6202,9.1234
573.85,37.1616,41.2979333333,53.0248666667,25.3842,27.5214,12.917768,58.3270333333,70.1968333333,6.1144,76.8947666667,9.59713333333,9.1007
574.19,37.1620666667,41.2700666666,52.9501333333,25.3664,27.5919333333,12.8997318889,58.2806,70.2732,6.11613333333,76.9039,9.58026666667,9.09223333333
574.53,37.2152666667,41.2806,52.9779333333,25.3710666667,27.7208,12.8828237778,58.2947666667,70.4587,6.10006666667,77.0064333333,9.57573333334,9.0983
574.87,37.3010666667,41.3593333333,53.0673333333,25.4322666666,27.8661333333,12.9097486667,58.3524333333,70.7083666667,6.11006666667,77.1889,9.58999999999,9.12766666667
575.21,37.3414666667,41.4169333333,53.1160666667,25.4627333333,27.9986,12.9113302222,58.3851,70.9113,6.0832,77.3036333333,9.57246666667,9.14033333333
575.55,37.3716,41.4089333334,53.0736,25.4525333333,28.1126,12.8944294444,58.3329333333,71.0324333333,6.08593333333,77.2922333333,9.57053333333,9.15303333333
575.89,37.3817333333,41.4067333334,53.0516,25.4445333333,28.2120666667,12.8668162222,58.2870666667,71.1830666667,6.05246666667,77.3557,9.54460000001,9.14473333333
576.22,37.4002,41.4134,53.0671333333,25.4524,28.3162,12.829559,58.2862333333,71.3447666667,6.018,77.4380333333,9.51439999999,9.11476666667
576.56,37.4257333333,41.4024,53.0428666667,25.4544,28.4313333333,12.8281194445,58.2219666667,71.4201666667,6.0326,77.4298333333,9.50646666667,9.12946666667
576.90,37.546,41.5571333333,53.1588,25.5681333333,28.667,12.925371,58.3218666667,71.7475333333,6.1206,77.6098,9.58840000001,9.23666666666
577.24,37.6087333333,41.6054,53.1867333333,25.6077333333,28.8011333333,12.9448636667,58.3047333333,71.9241333333,6.156,77.6603333333,9.60579999999,9.28100000001
577.58,37.6892666666,41.7079333333,53.2421333333,25.672,28.9640666667,12.9767317778,58.3318666667,72.1765333333,6.18693333333,77.7738,9.62726666667,9.31116666667
577.92,37.7482,41.7871333333,53.2818,25.7529333333,29.1311333334,13.0047266667,58.3122666667,72.4186,6.20446666667,77.8501,9.64653333333,9.35973333334
578.26,37.7746666667,41.8392,53.2535333333,25.8063333333,29.2663333333,13.0056907778,58.2909333333,72.5981333333,6.22066666667,77.9265333333,9.6432,9.36860000001
578.60,37.8379333333,41.8905333333,53.2107333333,25.8310666667,29.3798666667,12.9960548889,58.2089666667,72.7586,6.23926666667,77.9461333333,9.66253333332,9.38056666668
578.94,37.8347333333,41.8922666667,53.1312,25.8363333333,29.4596666667,12.985108,58.1137666667,72.8537333333,6.25106666667,77.9199,9.65726666667,9.3588
579.28,37.8867333333,41.9512,53.1738666667,25.8982,29.6183333333,13.0338113333,58.0973666667,73.0223333333,6.2602,78.0121,9.68346666667,9.37613333335
579.61,37.8968,41.9966,53.1459333333,25.9308,29.7415333333,13.022355,58.0701,73.1789,6.24106666667,78.0404333333,9.67220000001,9.35443333334
579.95,37.9664,42.0764666667,53.1335333333,26.0344666666,29.9437333333,13.0770027778,58.0285666667,73.3882333333,6.2974,78.1192,9.73706666667,9.43153333333
580.29,38.0043333334,42.1087333333,53.129,26.0973333333,30.0722666667,13.0942411111,57.9585,73.5715333333,6.32306666667,78.1206333333,9.74793333333,9.44493333334
580.63,37.8869333333,41.9649333333,52.9048,26.0263333333,30.0443333333,12.9792364444,57.6430333333,73.4736,6.25233333333,77.8922666667,9.67479999999,9.37840000001
580.97,37.9347333334,42.0438666667,52.8983333333,26.0578,30.1654,12.9535128889,57.6007666667,73.6655,6.22773333333,77.9491333333,9.6702,9.37609999999
581.31,37.9539333334,42.0235333333,52.8466666667,26.0775333333,30.2687333333,12.9267114444,57.4664333333,73.7904666667,6.20533333333,77.9064,9.64853333333,9.37919999999
581.65,37.9904666667,42.0594,52.8256666666,26.112,30.4131333333,12.9634217778,57.3950333333,73.9327333333,6.27026666667,77.8763,9.69386666665,9.40923333334
581.98,37.9872,42.0756666667,52.7522,26.1007333333,30.4752666667,12.9207881111,57.2634666667,74.0453333333,6.23786666667,77.8147,9.66266666667,9.38933333335
582.32,37.9563333333,42.0760666667,52.6669333334,26.0922666667,30.5662666667,12.9011052222,57.1422666667,74.1533666667,6.2106,77.7516666667,9.63086666667,9.37546666665
582.66,37.9875333333,42.0596666667,52.6172666667,26.1316,30.6890666667,12.9272085556,57.0100666667,74.2563666667,6.24,77.7047,9.65333333333,9.43193333335
583.00,37.957,42.0550666667,52.5073333333,26.1485333333,30.7474666667,12.8793506667,56.8713,74.3669666667,6.22173333333,77.6385333333,9.61586666666,9.43150000001
583.34,37.9496,42.0418,52.4256,26.1666666667,30.8500666667,12.8760467778,56.7135333333,74.4434333333,6.25666666667,77.5677,9.62753333333,9.47493333332
583.68,37.9062666667,42.0349333333,52.3018,26.1102,30.8585333333,12.818089,56.5437666667,74.5337666667,6.20906666667,77.4731,9.56653333335,9.40606666667
584.01,37.8422666667,42.0289333333,52.1544666667,26.0662,30.8909333333,12.7835601111,56.3911333333,74.5991666667,6.14193333333,77.4275666667,9.51833333333,9.35536666667
584.35,37.9078,42.1192666667,52.1919333333,26.1094666667,31.0334666666,12.8143193333,56.4172333333,74.8171333334,6.168,77.5347666667,9.5196,9.36493333335
584.69,37.8544,42.0540666667,52.0755333333,26.1061333333,31.0864,12.8028047778,56.2407,74.8568333333,6.13226666667,77.4543333334,9.50333333334,9.32356666667
585.03,37.8450666667,42.1058666667,52.0618666667,26.1358,31.2014666667,12.8151962222,56.2229666667,75.0587,6.12113333333,77.5382666667,9.51326666667,9.32086666667
585.37,37.8248,42.1307333333,51.9551333333,26.1489333333,31.262,12.782129,56.1240666667,75.1783,6.09306666667,77.5386333333,9.47906666667,9.32813333333
585.70,37.7935333333,42.1251333333,51.8995333333,26.1273333333,31.3684,12.7537135556,56.0253666667,75.3375,6.05213333334,77.5494666667,9.44373333333,9.29303333333
586.04,37.7679333333,42.1556666667,51.8522666667,26.1380666667,31.4841333333,12.7615026667,55.8835666667,75.4536666667,6.0528,77.5308333333,9.43713333333,9.3146
586.38,37.7503333333,42.2388666667,51.8355333334,26.1489333334,31.5942666667,12.7278651111,55.8055,75.6543,6.00026666667,77.5927666667,9.39953333333,9.27826666667
586.72,37.8203333333,42.3501333333,51.8692,26.2562,31.8154666667,12.8182925556,55.7779333333,75.9257,6.07713333333,77.6669333333,9.46946666666,9.34863333333
587.06,37.8134666667,42.3463333333,51.805,26.2484,31.9046666667,12.7832214444,55.6129666667,76.0652,6.04506666667,77.6083666667,9.41299999999,9.3143
587.39,37.8190666667,42.3975333333,51.7730666667,26.3419333334,32.0636666667,12.8176811111,55.5340666667,76.1966666667,6.09266666667,77.6299666667,9.47066666666,9.39326666667
587.73,37.863,42.4696,51.7326,26.4222666667,32.2539333333,12.8601847778,55.4580333333,76.3534333333,6.16566666667,77.63,9.52306666667,9.44856666667
588.07,37.8621333333,42.5263333333,51.6761333334,26.4875333333,32.3699333333,12.8769615555,55.3209,76.5272666667,6.21,77.6001,9.55986666666,9.4781
588.41,37.9420666667,42.6583333333,51.7017333333,26.5831333333,32.5839333333,12.9203896667,55.3048666667,76.8113,6.28933333333,77.7235333333,9.60286666667,9.54296666666
588.74,37.9105333333,42.7102666667,51.5824,26.6074666667,32.6774666667,12.9233597778,55.0923666667,76.8872,6.3256,77.5677,9.61086666667,9.56033333333
589.08,37.9077333333,42.7357333333,51.5544666667,26.6387333333,32.7894666667,12.9288247778,54.9456,77.0291,6.31086666667,77.5732,9.62620000001,9.54306666668
589.42,37.8848,42.7536666667,51.4811333333,26.6904666667,32.8796,12.9688253333,54.7641666667,77.0692666667,6.35513333333,77.4548333334,9.64933333333,9.61036666668
589.76,37.8838666667,42.7601333333,51.3902,26.7383333333,32.9676666667,12.9632865556,54.6390666667,77.1701,6.35926666667,77.3796333333,9.6474,9.62633333333
590.09,37.8986,42.7952,51.2971333333,26.8134,33.1142666667,13.0190044444,54.4995333333,77.2766,6.44226666667,77.2936,9.74106666668,9.70586666668
590.43,37.8306666667,42.7596666667,51.1682,26.7512,33.1517333333,12.9530871111,54.3255333333,77.3638666666,6.38133333334,77.2415,9.68333333333,9.6585
590.77,37.8363333334,42.8221333333,51.0979333334,26.8071333333,33.2851333333,12.9878491111,54.2280333333,77.5014333333,6.407,77.2697,9.72766666667,9.70193333333
591.11,37.8476666667,42.8774666667,51.0639333333,26.8305333333,33.4231333333,12.9755651111,54.0904333333,77.7143,6.39373333333,77.2844,9.69353333333,9.68890000002
591.44,37.7946,42.8758666667,50.9660666667,26.8442666667,33.4947333333,12.9602475556,53.8824,77.7989333333,6.38826666667,77.1512333333,9.69386666667,9.70619999999
591.78,37.7448666667,42.8700666667,50.8378666667,26.8368,33.5675333333,12.9403757778,53.6946333333,77.9028333333,6.32606666667,77.0362333333,9.65279999999,9.70396666667
592.12,37.6984666667,42.8972,50.7096666667,26.8373333333,33.6483333333,12.9232926667,53.5298333333,78.0391,6.292,76.937,9.62033333334,9.70776666665
592.46,37.6671333333,42.8674666666,50.5940666667,26.8549333333,33.7736,12.9008203333,53.3258666667,78.1670333333,6.25106666667,76.8702666667,9.57253333334,9.69579999999
592.79,37.5938666667,42.8402666667,50.4250666666,26.8597333333,33.8561333333,12.8943638889,53.0614333333,78.1647,6.2756,76.6452333333,9.5744,9.72219999999
593.13,37.5776,42.8758,50.2909333333,26.8786666667,33.9476666667,12.8777932222,52.9016333333,78.2902666667,6.24253333333,76.5629666667,9.58426666666,9.7091
593.47,37.5534666667,42.9079333333,50.1786,26.9004,34.0528666667,12.8882051111,52.718,78.3988,6.27113333333,76.4609333333,9.6222,9.69666666667
593.80,37.4371333333,42.8480666667,50.0275333333,26.8399333333,34.064,12.8035136667,52.4546333333,78.4384666667,6.19473333333,76.3192,9.53139999999,9.61916666667
594.14,37.4384666667,42.9097333333,49.9431333333,26.9085333333,34.1758666667,12.8295183333,52.2778,78.6196,6.21586666667,76.2408333333,9.54533333333,9.64813333333
594.48,37.3789333333,42.9154666667,49.7875333333,26.912,34.2228666667,12.8064657778,52.0559333333,78.7628666667,6.16773333333,76.0900333333,9.48639999999,9.62606666666
594.81,37.2762,42.863,49.5830666667,26.9016,34.2410666667,12.795153,51.7511,78.7594,6.17206666667,75.8602666667,9.48893333333,9.62746666667
595.15,37.2641333333,42.8765333333,49.4662,26.9393333333,34.3167333333,12.7539432222,51.5646666667,78.9212333333,6.15193333334,75.8208333333,9.47046666666,9.61890000001
595.49,37.1638666667,42.8554666667,49.3108,26.9361333334,34.4028,12.7327404444,51.3128666667,78.9365,6.1712,75.6056333333,9.45893333333,9.62096666666
595.82,37.0886,42.8787333333,49.2156666667,26.964,34.4616,12.7205535556,51.1014,79.0068,6.184,75.4975666667,9.44759999999,9.62896666667
596.16,37.0138666667,42.8707333333,49.0838,26.9506666667,34.4927333333,12.693474,50.9023666667,79.0524333333,6.1872,75.3882666666,9.42940000001,9.63250000001
596.50,36.9686,42.8993333333,48.9791333333,26.9617333333,34.5734666667,12.6627611111,50.7205333333,79.1734,6.1498,75.2759333333,9.3988,9.62326666667
596.83,36.9326666667,42.916,48.9048666667,26.9578666667,34.6745333333,12.6354608889,50.5425666667,79.322,6.14166666667,75.2180333333,9.34486666667,9.60880000001
597.17,36.8996,42.9419333333,48.8474666667,26.9982666667,34.7876,12.6412958889,50.3928666667,79.4288,6.16026666667,75.1453333333,9.34233333334,9.66526666666
597.51,36.8536,42.9550666667,48.7202666667,27.0078,34.877,12.6421811111,50.2088333333,79.4793333333,6.1572,74.9757666667,9.3402,9.69553333335
597.84,36.7335333333,42.9199333333,48.517,26.9868666667,34.9134,12.5746374445,49.9540666667,79.4305666667,6.12486666667,74.7422333334,9.27900000001,9.66453333335
598.18,36.696,42.9853333333,48.4163333333,27.0414,35.0572666667,12.5786761111,49.7907333333,79.5135666667,6.1828,74.5952666667,9.32266666667,9.69723333334
598.52,36.6006,42.9868,48.2348666667,27.0330666667,35.1474666667,12.5545682222,49.516,79.4987,6.17186666667,74.3247,9.30139999999,9.69206666667
598.85,36.5326,43.0328666667,48.1022,27.0364,35.2774,12.6122372222,49.275,79.4934333333,6.2316,74.0991,9.33813333333,9.74796666668
599.19,36.4884,43.0963333333,47.9839333333,27.0858,35.3914666667,12.6218771111,49.0286,79.5871,6.24493333333,73.9504666667,9.35006666667,9.75263333333
599.53,36.3588,42.9937333333,47.7326666667,27.0422,35.4542666667,12.574193,48.6869,79.4879,6.21986666667,73.569,9.32273333334,9.74306666667
599.86,36.2837333334,43.0311333333,47.5364666667,27.0752,35.5607333333,12.6128246667,48.4236333333,79.4596666667,6.24553333333,73.2862666667,9.36640000001,9.79229999999
600.20,36.1801333333,43.0496666667,47.3309333333,27.1104,35.6215333333,12.6035633333,48.1781333333,79.4742666667,6.25546666667,73.0847,9.39019999999,9.81013333334
600.53,36.0878,43.0454,47.1125333333,27.2127333333,35.7317333333,12.647824,47.8735333333,79.4581333333,6.33433333333,72.7889333333,9.47086666667,9.84476666667
600.87,35.987,43.0534666666,46.8459333333,27.2116666667,35.7788,12.6058886667,47.5470666667,79.4940666667,6.27053333333,72.5417,9.41080000001,9.78986666666
601.21,35.9798666667,43.1514666667,46.7202,27.3201333333,35.9474666667,12.6268293333,47.3382333333,79.6940666667,6.3336,72.4423666667,9.46393333334,9.84166666667
601.54,35.9492,43.1751333333,46.5816,27.3792666667,36.0573333334,12.6729858889,47.0946,79.7653333333,6.37913333333,72.2221666667,9.52740000001,9.92790000001
601.88,35.913,43.1932666667,46.482,27.4368666667,36.1745333333,12.6939886667,46.8517,79.9023333333,6.37386666667,72.1261,9.53473333333,9.97023333333
602.21,35.8412666667,43.2063333333,46.3446,27.4596666667,36.2398,12.7044062222,46.6706,79.9695666667,6.38806666667,71.9612,9.54126666667,9.98256666668
602.55,35.7296666666,43.2190666667,46.1666,27.5020666667,36.2915333333,12.6574394444,46.4247,80.0485333333,6.33553333333,71.7788666667,9.49973333333,9.96996666667
602.88,35.6612666667,43.2124,45.9780666667,27.5227333333,36.3385333333,12.6270423333,46.2122,80.1365666667,6.30186666667,71.5891,9.46893333334,9.96146666668
603.22,35.6489333334,43.2827333333,45.8587333333,27.5906666667,36.4354666666,12.6323458889,46.0340333333,80.2800333333,6.31706666667,71.4913666667,9.47706666667,9.97513333335
603.56,35.5726666667,43.2462,45.7010666667,27.5744666667,36.4887333333,12.5536806667,45.8129333333,80.3907666667,6.27906666667,71.3176,9.40706666667,9.92713333335
603.89,35.5203333333,43.2598666667,45.5814,27.5720666667,36.5628,12.5115771111,45.6089666667,80.4863,6.25193333333,71.1549333333,9.35933333334,9.90346666665
