wavelength,Back_SicRaim,Belly_SicRaim,Breast_SicRaim,Crissum_SicRaim,Crown_SicRaim,DorTail_SicRaim,Patch10_SicRaim,Rump_SicRaim,Throat_SicRaim,WingTip_SicRaim
825.70,34.0716666667,56.8866666667,44.471,59.0816666667,26.627,30.18,27.2853333333,25.6886666667,47.2856666667,29.311
826.00,33.825,56.232,43.686,58.4666666667,26.3836666667,29.8073333333,27.4906666667,26.0966666667,47.3143333333,29.582
826.30,33.4373333333,55.3333333333,44.0006666667,57.7253333333,25.889,29.3203333333,27.2403333333,26.3256666667,46.7453333333,29.289
826.61,32.9746666667,55.1896666667,42.869,57.2783333333,24.9366666667,28.5023333333,26.5613333333,25.3796666667,45.886,27.532
826.91,32.228,54.8253333333,42.092,57.122,24.5536666667,27.7636666667,26.1693333333,24.49,45.642,26.658
827.21,32.751,55.7283333333,42.0063333333,57.8426666667,24.552,28.0043333333,26.6016666667,24.5956666667,46.1486666667,27.152
827.51,33.05,56.4853333333,41.6833333333,57.8373333333,25.2886666667,28.428,27.12,25.398,46.8716666667,28.025
827.82,32.561,56.6693333333,41.604,58.0096666667,25.1536666667,27.8576666667,26.517,24.79,46.2166666667,27.471
828.12,32.5216666667,56.9006666667,41.428,57.6406666667,25.0476666667,27.937,26.313,24.7613333333,46.0123333333,27.758
828.42,33.563,57.1286666667,41.5963333333,58.378,24.994,28.513,26.3963333333,24.7386666667,46.595,28.194
828.72,33.2513333333,56.9043333333,40.853,58.108,24.7193333333,27.5086666667,25.8133333333,24.091,45.666,27.4815
829.02,34.022,58.0413333333,41.0603333333,59.2093333333,25.397,28.182,26.595,24.648,47.02,27.718
829.33,34.135,58.4836666667,40.6813333333,60.2536666667,25.4173333333,28.691,26.9873333333,24.482,47.595,27.956
829.63,36.0863333333,60.6023333333,39.509,61.756,26.265,28.9433333333,27.6043333333,25.037,48.5863333333,28.7945
829.93,36.8486666667,61.6623333333,38.7923333333,61.5386666667,26.5096666667,29.1566666667,27.957,24.9376666667,49.214,31.0795
830.23,37.79,62.756,39.563,61.0276666667,25.83,30.4683333333,27.74,26.694,49.3406666667,32.06
830.54,36.6033333333,62.909,39.0433333333,59.151,26.6473333333,30.5026666667,28.3553333333,26.452,49.0486666667,31.698
830.84,35.291,61.3753333333,38.413,59.1006666667,25.82,30.2643333333,27.3016666667,25.1853333333,48.4656666667,31.0315
831.14,35.5943333333,58.675,38.538,58.8853333333,25.4993333333,29.39,28.9693333333,25.3943333333,48.686,30.836
831.44,34.2826666667,58.9136666667,36.8673333333,59.9683333333,23.5763333333,28.4283333333,27.69,25.1056666667,48.0486666667,29.5095
831.74,33.4386666667,59.2823333333,37.7633333333,60.3373333333,23.523,28.2173333333,26.846,24.4196666667,48.1013333333,30.2215
832.04,34.3763333333,60.3573333333,39.245,62.047,25.037,29.8556666667,28.2166666667,25.7823333333,50.323,31.4455
832.35,33.566,60.3816666667,39.2453333333,60.1026666667,24.255,29.6556666667,27.84,25.7913333333,49.7206666667,32.123
832.65,33.1163333333,60.1126666667,40.6683333333,59.3316666667,23.7843333333,28.3853333333,27.3436666667,25.2603333333,49.0016666667,31.4455
832.95,31.2446666667,59.0763333333,40.6023333333,58.8753333333,23.293,28.5946666667,26.787,23.5746666667,48.072,31.3855
833.25,32.1013333333,58.156,42.2543333333,59.5,24.076,30.235,26.913,25.383,48.4133333333,31.579
833.55,32.6233333333,57.65,42.705,59.7086666667,26.234,31.4163333333,29.0026666667,26.1273333333,49.0593333333,31.789
833.85,32.499,56.3433333333,42.3703333333,60.2366666667,25.7216666667,31.352,28.2936666667,26.1383333333,48.4533333333,30.7615
834.16,32.2186666667,56.4336666667,42.0806666667,59.777,25.6333333333,31.6106666667,28.0646666667,26.3423333333,48.1593333333,30.395
834.46,30.957,58.045,41.8873333333,59.8436666667,26.1713333333,32.5526666667,27.3253333333,25.628,48.5406666667,30.4485
834.76,31.7116666667,58.3853333333,42.2706666667,59.8343333333,27.191,33.3676666667,28.3643333333,26.1216666667,49.31,30.901
835.06,31.5826666667,57.123,40.6796666667,58.4276666667,26.09,33.8483333333,28.4586666667,27.2913333333,49.2273333333,30.7415
835.36,31.9093333333,56.809,40.927,58.4156666667,26.1043333333,34.9033333333,28.879,27.455,49.0326666667,30.997
835.66,31.9873333333,56.4136666667,41.251,59.9366666667,26.8803333333,35.1146666667,28.741,26.8806666667,49.7626666667,30.2255
835.96,33.0286666667,58.0503333333,40.992,60.5743333333,28.2416666667,36.075,29.417,27.067,50.7396666667,29.9605
836.26,34.9733333333,57.9353333333,42.209,61.5533333333,27.7856666667,37.6266666667,30.1493333333,27.4963333333,52.0986666667,29.522
836.57,34.1556666667,58.9913333333,41.1733333333,61.3486666667,25.1646666667,36.4036666667,29.6603333333,24.671,52.138,28.5365
836.87,34.0003333333,58.1213333333,40.606,58.8483333333,22.0606666667,34.5453333333,26.7273333333,22.5456666667,51.273,28.3635
837.17,36.2573333333,57.9596666667,40.9353333333,58.4793333333,21.4423333333,33.853,26.7706666667,21.637,50.3573333333,30.312
837.47,37.163,57.872,38.7943333333,59.149,19.858,33.3333333333,26.8083333333,22.837,50.4963333333,29.8935
837.77,41.781,57.8386666667,38.889,59.741,20.5476666667,34.475,27.5493333333,26.1796666667,51.674,32.0775
838.07,42.779,58.5483333333,40.2033333333,60.8896666667,21.6233333333,34.504,28.9616666667,26.3076666667,51.2883333333,32.904
838.37,42.4243333333,62.244,43.8163333333,60.9336666667,22.8503333333,32.105,28.9106666667,24.8976666667,50.6963333333,31.327
838.67,39.4156666667,60.348,41.548,57.8986666667,22.117,30.2526666667,27.646,24.0916666667,47.4723333333,29.621
838.97,38.889,59.009,41.8166666667,56.5313333333,21.922,30.3303333333,27.102,25.0,44.82,29.5045
839.27,38.456,58.153,44.5886666667,56.4213333333,24.7473333333,31.674,29.5093333333,26.8396666667,45.0936666667,31.277
839.57,35.526,57.4563333333,43.2016666667,54.6053333333,23.319,30.117,29.0206666667,27.4853333333,44.0786666667,29.386
839.87,35.3933333333,58.0576666667,44.0763333333,56.2176666667,25.9013333333,29.581,31.0523333333,28.9183333333,44.3706666667,28.4765
840.17,35.8563333333,61.315,42.584,60.7033333333,25.4586666667,30.1986666667,31.6516666667,29.4343333333,44.9543333333,28.4405
840.47,34.098,61.9266666667,41.514,60.9326666667,26.4523333333,30.581,32.798,30.9633333333,46.483,26.491
840.77,33.7046666667,59.1683333333,43.2813333333,59.5396666667,27.6913333333,30.9573333333,33.2593333333,29.3983333333,46.3996666667,27.951
841.07,31.0913333333,55.9793333333,44.32,57.6983333333,24.589,30.4933333333,31.6143333333,27.653,45.1416666667,25.336
841.37,29.946,53.9643333333,43.649,56.8126666667,24.1723333333,30.716,31.8706666667,27.2516666667,45.5736666667,24.827
841.67,29.6026666667,51.9056666667,39.903,57.4206666667,23.9256666667,32.198,31.7923333333,27.7373333333,45.5796666667,25.304
841.97,29.879,53.109,40.501,58.4626666667,22.798,31.779,32.47,27.2883333333,48.1866666667,26.684
842.27,31.5886666667,54.0866666667,38.384,59.2283333333,22.681,32.8743333333,34.8943333333,28.2826666667,51.1476666667,29.201
842.57,30.8306666667,51.9516666667,36.8366666667,60.6606666667,17.2173333333,34.0336666667,32.733,30.03,55.055,28.228
842.87,30.2546666667,52.548,32.3776666667,60.085,16.0296666667,31.9533333333,30.6793333333,27.9193333333,54.9896666667,27.07
843.17,27.834,48.5973333333,28.732,56.9023333333,13.805,32.548,30.1906666667,26.1503333333,54.9943333333,27.946
843.47,25.579,47.9163333333,28.588,53.0093333333,14.699,33.3333333333,30.787,25.81,56.0186666667,25.521
843.77,26.424,46.7876666667,31.1516666667,54.1816666667,13.5756666667,35.5153333333,31.0303333333,24.4846666667,58.1816666667,27.2725
844.07,26.141,50.2076666667,33.0563333333,57.6763333333,11.8946666667,36.653,31.12,24.6196666667,62.6556666667,29.0455
844.37,26.1793333333,57.0773333333,31.2026666667,61.796,15.8293333333,38.6603333333,35.7686666667,23.7443333333,67.8843333333,30.822
844.67,21.4396666667,56.3376666667,28.795,56.4946666667,11.1113333333,37.4023333333,31.612,20.5006666667,65.1016666667,27.6995
844.97,23.566,57.0543333333,34.5733333333,54.7283333333,13.4886666667,37.364,33.4886666667,21.0856666667,64.3413333333,27.907
845.27,22.6786666667,57.0776666667,32.1156666667,47.4886666667,12.4806666667,38.052,31.659,19.6346666667,60.4263333333,23.9725
845.57,22.496,58.785,35.1393333333,47.1266666667,12.6436666667,39.0803333333,32.184,19.3763333333,62.3973333333,20.197
845.87,20.8123333333,61.5906666667,32.995,46.3623333333,12.352,36.8866666667,31.6416666667,12.1826666667,53.976,17.005
846.17,23.1393333333,62.4596666667,39.3203333333,50.6473333333,18.123,40.2913333333,36.8933333333,14.7246666667,55.1776666667,24.272
846.47,23.1006666667,60.9303333333,38.1393333333,50.2323333333,19.3796666667,38.7596666667,33.0233333333,14.1083333333,51.163,20.0
846.77,26.0463333333,59.6896666667,40.3096666667,54.5736666667,20.465,37.8293333333,32.248,17.3643333333,52.8683333333,23.4885
847.07,27.804,58.1356666667,43.2856666667,53.5546666667,20.8526666667,33.0173333333,31.5953333333,16.904,49.921,22.512
847.37,25.5253333333,51.351,40.2403333333,48.949,21.3213333333,28.5286666667,29.2793333333,16.2163333333,44.895,16.8915
847.67,23.5473333333,50.612,33.4863333333,48.471,17.4313333333,21.4066666667,22.936,14.2203333333,42.049,12.844
847.97,32.5506666667,51.7996666667,35.994,54.3036666667,20.8136666667,24.5696666667,25.665,18.7793333333,45.8526666667,17.84
848.26,32.6496666667,54.1883333333,35.8973333333,59.829,23.2476666667,20.8546666667,24.7863333333,16.9233333333,49.9143333333,18.974
848.56,34.3973333333,55.4963333333,39.0066666667,68.7943333333,27.305,18.4396666667,29.61,20.7446666667,53.7233333333,21.8085
848.86,31.4906666667,55.2763333333,38.3583333333,69.3466666667,30.821,20.7706666667,31.8256666667,23.9533333333,53.6013333333,24.623
849.16,33.0,53.8333333333,39.1666666667,70.5,33.0,25.0,35.1666666667,30.1666666667,60.1666666667,25.25
849.46,33.5,56.1666666667,35.0,69.6666666667,36.3333333333,29.0,36.1666666667,30.6666666667,60.0,21.5
849.76,39.3633333333,64.489,41.5406666667,73.7016666667,40.2013333333,35.511,43.2163333333,38.5256666667,67.1693333333,27.8895
850.06,38.5256666667,62.6466666667,45.3936666667,72.1943333333,38.3586666667,36.3483333333,45.2263333333,40.3686666667,67.0016666667,27.387
850.36,37.1933333333,72.6316666667,45.0876666667,72.6316666667,41.9296666667,41.93,49.1226666667,47.0173333333,72.6313333333,26.8425
850.65,40.1396666667,76.9636666667,45.8986666667,72.251,37.696,45.026,51.1343333333,48.1676666667,78.0103333333,30.628
850.95,45.1923333333,77.0833333333,54.8076666667,70.032,42.7883333333,52.2436666667,55.1283333333,55.449,77.0833333333,39.423
851.25,44.901,79.604,56.4686666667,71.8416666667,42.77,51.294,55.2513333333,57.382,76.8646666667,39.498
851.55,44.4446666667,73.5043333333,56.4103333333,67.0936666667,36.04,53.8463333333,52.2793333333,53.5613333333,74.359,39.1025
851.85,48.0,74.2223333333,60.2963333333,67.111,35.7036666667,58.6666666667,50.815,57.926,78.2223333333,43.111
852.15,43.485,71.6663333333,60.0,65.4546666667,31.97,52.4243333333,46.9696666667,54.394,75.1516666667,42.9545
852.45,46.055,75.8453333333,67.6326666667,67.7936666667,31.401,55.5556666667,48.3093333333,58.132,78.583,48.068
852.74,46.4696666667,75.369,72.414,71.1,28.2433333333,53.5303333333,48.6043333333,59.9343333333,77.504,53.6945
853.04,44.9736666667,80.776,71.2523333333,74.074,29.1003333333,50.7936666667,46.737,59.4353333333,83.4216666667,55.0265
853.34,42.1243333333,83.5166666667,71.4286666667,75.4576666667,32.784,53.1133333333,46.7033333333,52.3806666667,81.502,55.769
853.64,37.8026666667,77.6536666667,67.2256666667,75.233,27.3743333333,49.907,38.7336666667,42.0856666667,74.8603333333,48.8825
853.94,36.81,83.845,65.4396666667,77.9143333333,24.7443333333,50.511,35.1736666667,40.082,75.869,48.773
854.23,32.251,76.4073333333,59.74,79.0043333333,21.2123333333,46.104,31.3853333333,29.0043333333,70.3463333333,43.1815
854.53,26.0273333333,72.603,60.0456666667,73.7443333333,16.8953333333,44.292,25.1143333333,25.3423333333,67.8083333333,43.151
854.83,22.535,74.648,53.0516666667,71.5963333333,22.5353333333,40.6103333333,25.1173333333,25.352,62.2066666667,41.197
855.13,19.9073333333,73.8426666667,40.9723333333,67.361,20.37,32.4076666667,23.3793333333,18.287,51.852,35.4165
855.43,24.8823333333,72.066,40.6103333333,71.1266666667,21.3613333333,38.4976666667,22.7696666667,19.0143333333,54.2253333333,39.789
855.72,18.75,59.259,27.0833333333,66.204,19.9073333333,28.7036666667,15.5093333333,6.25,48.3796666667,31.5975
856.02,17.3516666667,57.3056666667,26.484,60.9586666667,24.6576666667,28.5386666667,11.1873333333,6.84933333333,54.5663333333,27.7395
856.32,25.2526666667,52.9293333333,29.697,57.5756666667,30.505,28.081,15.5553333333,12.9293333333,47.475,28.788
856.62,27.4853333333,53.996,24.1716666667,51.267,29.045,23.0016666667,10.9163333333,15.0096666667,47.3683333333,28.3625
856.91,39.7566666667,59.375,36.4586666667,58.6806666667,38.021,32.639,24.3056666667,25.868,55.5556666667,42.1875
857.21,43.9616666667,60.3863333333,40.4186666667,61.5136666667,43.478,36.393,30.5956666667,28.341,56.0386666667,44.4445
857.51,45.1853333333,58.963,40.8886666667,56.148,41.926,36.148,32.7406666667,30.5186666667,57.3333333333,45.111
857.81,40.031,53.4266666667,33.0216666667,52.9593333333,41.5886666667,32.0873333333,35.67,26.0123333333,53.7383333333,41.355
858.10,40.7066666667,50.077,34.1013333333,52.9953333333,39.9386666667,28.725,36.559,29.8003333333,56.2213333333,40.0925
858.40,43.7293333333,50.1653333333,37.7883333333,55.4453333333,43.5646666667,32.3433333333,38.449,30.198,60.891,38.6135
858.70,43.0976666667,52.0203333333,37.3733333333,53.7036666667,38.7206666667,31.4813333333,38.7203333333,29.798,60.101,32.5755
858.99,42.177,52.0406666667,36.5646666667,48.9793333333,39.6256666667,31.8026666667,38.0953333333,32.993,56.2926666667,34.439
859.29,46.154,50.3663333333,35.8973333333,49.817,38.2786666667,31.8683333333,38.4616666667,33.6993333333,52.5643333333,34.3405
859.59,37.9746666667,44.304,33.3333333333,47.2573333333,26.793,27.8483333333,31.2233333333,25.9493333333,50.422,27.8485
859.89,35.1476666667,46.939,36.9613333333,55.102,23.8096666667,29.4783333333,37.4153333333,28.7983333333,54.195,29.5915
860.18,22.384,46.472,24.8173333333,48.6616666667,14.8416666667,23.6006666667,28.2236666667,25.5473333333,47.932,19.708
860.48,14.905,40.1083333333,27.1,46.0703333333,8.401,20.054,18.97,25.474,49.3226666667,17.886
860.78,-0.660333333333,32.013,26.4026666667,42.5743333333,-8.58066666667,11.221,6.27066666667,16.8316666667,43.564,9.406
861.07,-2.837,31.915,31.2056666667,43.2623333333,-25.1776666667,9.929,-14.8936666667,6.02833333333,42.908,0.532
861.37,-6.66666666667,38.8236666667,39.608,45.49,-33.3333333333,23.1373333333,-16.8626666667,-3.137,40.7843333333,-1.7645
861.67,-17.9773333333,34.0823333333,40.075,40.4496666667,-39.7006666667,21.723,-25.843,-10.487,35.5803333333,-1.6855
861.96,-28.205,25.641,27.8386666667,19.78,-47.9856666667,9.524,-39.927,-20.1466666667,25.2746666667,-13.736
862.26,-26.6666666667,40.784,29.0193333333,29.4116666667,-56.4706666667,16.0786666667,-45.49,-20.7843333333,39.2156666667,-15.294
862.56,-19.4443333333,45.486,36.111,30.2083333333,-46.5276666667,20.139,-30.5556666667,-9.37466666667,48.9583333333,-12.5
862.85,-8.25666666667,43.425,37.9206666667,31.1926666667,-26.6053333333,24.4646666667,-12.538,1.223,48.624,-3.211
863.15,-0.000333333333333,35.7573333333,33.9393333333,29.394,-26.0606666667,24.2423333333,-18.1816666667,3.93933333333,43.0303333333,-5.4545
863.45,3.158,13.3333333333,27.7193333333,19.6493333333,-47.3683333333,8.421,-30.5263333333,-15.439,35.4386666667,-17.8945
863.74,3.52533333333,8.01266666667,15.7053333333,22.436,-42.949,8.01266666667,-20.513,-15.705,33.333,-12.981
864.04,18.6783333333,22.7013333333,21.2643333333,39.368,-19.253,23.276,-3.44833333333,-0.287333333333,42.5286666667,-0.431
864.33,30.5553333333,38.1313333333,23.737,42.1716666667,-0.504666666667,30.8083333333,10.1013333333,12.3736666667,47.7273333333,21.212
864.63,28.8556666667,37.562,18.9053333333,37.3133333333,0.995333333333,24.627,5.72133333333,9.95,40.2983333333,19.403
864.93,32.3386666667,38.5573333333,19.154,41.2936666667,0.248666666667,20.149,14.9253333333,12.189,32.3383333333,18.2835
865.22,34.2856666667,31.9046666667,19.048,50.238,7.85733333333,24.2853333333,20.7143333333,15.7143333333,34.9996666667,26.786
865.52,34.228,27.293,19.9103333333,51.0066666667,16.3313333333,23.2663333333,24.161,10.7383333333,27.7406666667,27.517
865.81,32.5873333333,23.8806666667,8.458,49.005,12.189,15.6716666667,20.398,2.73633333333,19.154,28.731
866.11,42.5926666667,34.9536666667,20.8333333333,55.787,22.222,23.1483333333,28.472,9.25933333333,26.6203333333,36.1115
866.41,38.3023333333,36.232,28.7783333333,52.7946666667,30.849,26.2936666667,33.3333333333,9.731,28.7786666667,36.3355
866.70,33.694,42.162,33.8736666667,52.7926666667,39.2793333333,31.5316666667,38.198,17.838,34.2343333333,40.0
867.00,36.923,47.3503333333,39.9996666667,56.2396666667,44.7863333333,32.3076666667,39.1453333333,25.6413333333,35.0426666667,39.2305
867.29,35.395,48.282,38.316,53.2646666667,41.9246666667,28.3506666667,37.8006666667,25.7733333333,34.3643333333,35.309
867.59,33.3333333333,44.5593333333,40.2416666667,56.1313333333,39.7233333333,27.2883333333,35.5783333333,23.489,32.988,29.2745
867.88,35.9256666667,49.9996666667,45.741,64.9996666667,37.778,32.222,36.852,26.6666666667,38.5186666667,31.9445
868.18,33.3333333333,52.7776666667,49.9996666667,67.5926666667,37.963,32.778,30.5556666667,28.3333333333,43.148,32.778
868.48,37.968,65.0626666667,59.8926666667,68.4493333333,40.6416666667,36.542,35.116,32.2636666667,44.0286666667,34.7595
868.77,33.5206666667,64.0446666667,62.7343333333,64.9813333333,39.7,32.7713333333,34.2693333333,33.8953333333,43.8203333333,29.7755
869.07,31.588,59.3366666667,63.0016666667,65.2703333333,39.7906666667,38.918,31.4136666667,35.4273333333,46.4223333333,25.6545
