wavelength,Back_SalRuff,Belly_SalRuff,Breast_SalRuff,Crissum_SalRuff,Crown_SalRuff,DorTail_SalRuff,Patch10_SalRuff,Rump_SalRuff,Throat_SalRuff,WingTip_SalRuff
391.00,12.2569333333,5.49366666667,12.1854666667,5.17413333333,10.756752381,9.18700000001,22.1464,11.9859333333,12.8512333333,8.35583333333
391.36,12.2586,5.46713333333,12.1689333333,5.1624,10.7683238095,9.1778,22.2073333333,11.9967666666,12.8703666667,8.34248333333
391.72,12.3211333333,5.46473333333,12.1876,5.2026,10.8004952381,9.19846666667,22.3166666667,12.0186333333,12.923,8.35838333333
392.08,12.3486666667,5.49173333333,12.2125333333,5.2194,10.8144285714,9.24966666667,22.3801333333,12.0663333333,12.9278333333,8.39388333333
392.44,12.3692,5.49566666667,12.2481333333,5.2346,10.8539238095,9.27519999999,22.4507333333,12.0917,12.9252666667,8.41088333333
392.80,12.379,5.49066666667,12.2702,5.22833333334,10.8951619048,9.25586666667,22.5027333333,12.1027,12.9403666667,8.38541666666
393.16,12.3944,5.5072,12.3015333333,5.23646666667,10.9386857143,9.29346666667,22.5808666667,12.1324,13.0003333333,8.40018333333
393.52,12.3878,5.47213333333,12.2606,5.22213333333,10.9178857143,9.28226666667,22.602,12.1081,12.9703666667,8.39018333334
393.88,12.3766,5.459,12.2307333333,5.19673333333,10.8827714286,9.2586,22.6158666667,12.0912666667,12.9459333333,8.3789
394.24,12.3802,5.4598,12.2276,5.196,10.877447619,9.25226666667,22.6506,12.0927,12.9514,8.37434999999
394.60,12.4514666667,5.49233333333,12.3007333333,5.25266666667,10.9546380952,9.33119999999,22.7383333333,12.1713333333,13.0167666667,8.42578333334
394.96,12.4729333333,5.4882,12.2682666667,5.21233333333,10.9378285714,9.33359999999,22.767,12.1430666667,12.9905666667,8.37769999999
395.32,12.4398666667,5.46646666667,12.2579333333,5.168,10.8903619048,9.3018,22.7702666667,12.0932666666,12.9371,8.34521666667
395.68,12.4407333333,5.49013333333,12.2342666667,5.1328,10.8901523809,9.32173333333,22.8135333333,12.0949,12.9472,8.32468333334
396.04,12.4156,5.4742,12.1841333333,5.096,10.884952381,9.26273333334,22.8364666667,12.0625333333,12.9332666667,8.28071666666
396.40,12.418,5.45066666666,12.1682,5.0684,10.8770285714,9.23439999999,22.8964,12.0568666667,12.9338666667,8.24448333333
396.76,12.4254,5.43333333333,12.177,5.06226666667,10.8558380952,9.23260000001,22.9544,12.0419,12.9241,8.23236666667
397.12,12.4266666667,5.44246666667,12.1783333333,5.0598,10.8384666667,9.19886666667,22.9850666667,12.0356,12.9124666667,8.23283333333
397.48,12.431,5.4742,12.2115333333,5.0516,10.8390952381,9.18679999999,23.0176,12.0534333333,12.9368333333,8.21783333333
397.84,12.4585333333,5.47953333333,12.2504,5.06026666667,10.8647047619,9.18493333334,23.0682666667,12.0826666667,12.9626,8.2198
398.20,12.4504666667,5.44626666667,12.2106,5.01353333333,10.8270285714,9.15833333333,23.0308666667,12.018,12.9462,8.16410000001
398.56,12.4452,5.4508,12.1972666667,4.99386666667,10.8236380952,9.14873333334,23.0818666667,11.9956,12.9786,8.17478333334
398.92,12.4441333333,5.4406,12.2254,4.98253333333,10.8359333333,9.12033333333,23.1215333333,11.9999666667,12.9889666667,8.16625
399.28,12.4840666667,5.46186666667,12.2497333333,5.00866666667,10.874847619,9.12926666666,23.1868,12.0252666667,13.048,8.19443333333
399.64,12.4493333333,5.42006666667,12.2223333333,4.98586666667,10.8342095238,9.07133333334,23.1506,11.9859666667,13.0037666667,8.16611666667
400.00,12.3988,5.346,12.1888666667,4.942,10.7666095238,9.00506666667,23.1077333333,11.9302333333,12.9208333333,8.10693333333
400.36,12.3925333334,5.36646666667,12.1973333333,4.94813333333,10.7411142857,8.99780000001,23.077,11.9147333333,12.9187,8.10251666667
400.72,12.4353333333,5.4238,12.2651333333,5.0032,10.8045904762,9.05759999999,23.1128666667,11.986,12.98,8.16075
401.08,12.4512666667,5.4342,12.2638666667,5.034,10.8461428571,9.06633333333,23.1839333333,12.0065,13.0021,8.17791666667
401.44,12.4967333333,5.43993333333,12.2966,5.0832,10.9129333333,9.13173333333,23.2553333334,12.0576333334,13.0502666667,8.20453333333
401.80,12.5088666667,5.44266666667,12.2972,5.0768,10.9465047619,9.15893333333,23.2984,12.0895666667,13.0721,8.21836666667
402.16,12.5016,5.43206666667,12.2983333333,5.07006666667,10.9339809524,9.14453333333,23.3724,12.1269333333,13.0637333333,8.22349999999
402.52,12.5505333333,5.44753333333,12.3153333333,5.08,10.9530571429,9.16153333333,23.4214666667,12.1741,13.0654333333,8.22696666666
402.88,12.6126666667,5.51986666667,12.3916666667,5.15193333333,10.9983619048,9.24286666666,23.4874,12.2475666667,13.0886333333,8.29085000001
403.24,12.6738666667,5.60373333333,12.4674666667,5.2224,11.0776857143,9.32853333333,23.5879333333,12.3312666667,13.1502666666,8.37056666666
403.60,12.7208,5.65673333333,12.5352,5.2804,11.1335904762,9.3816,23.6614666667,12.3872,13.2065333333,8.43456666667
403.95,12.8147333333,5.72933333333,12.6630666667,5.35233333333,11.2227428571,9.47006666667,23.7798666667,12.4727333333,13.3104,8.51535000001
404.31,12.7958666667,5.71126666667,12.6452,5.33866666667,11.2055619048,9.44186666666,23.7951333333,12.4439,13.2859333333,8.4948
404.67,12.7626666667,5.6694,12.6099333333,5.28986666667,11.1585238095,9.39113333334,23.8308666667,12.4086333333,13.2338333334,8.43764999999
405.03,12.7508,5.6424,12.6,5.26586666667,11.1230952381,9.37546666667,23.8212,12.3738,13.1944,8.41435000001
405.39,12.7482666667,5.65873333334,12.6212666667,5.27153333333,11.1291428571,9.40040000001,23.837,12.3756,13.1966666667,8.44231666666
405.75,12.7734,5.69726666667,12.661,5.32666666667,11.1550666667,9.43559999999,23.8922,12.3868,13.2367,8.47011666666
406.11,12.7831333333,5.69546666667,12.6755333333,5.3244,11.1804666667,9.42540000001,23.9084666667,12.3856,13.2424666667,8.48523333333
406.47,12.7614,5.6646,12.6574666667,5.30466666667,11.1637523809,9.40913333333,23.9134666667,12.3461,13.2350333333,8.45321666667
406.83,12.6902666667,5.6052,12.607,5.25746666666,11.1118666667,9.32766666666,23.8663333333,12.2820666667,13.209,8.39588333333
407.19,12.666,5.53946666667,12.5750666667,5.2198,11.0633238095,9.27840000001,23.8514666667,12.2543,13.1727666667,8.33010000001
407.55,12.6559333333,5.50853333334,12.5757333333,5.20253333333,11.0473428571,9.26086666667,23.8800666667,12.2256333333,13.155,8.29830000001
407.90,12.6222,5.49593333333,12.4992,5.17926666667,11.0124380952,9.22719999999,23.8528,12.2002666667,13.1240666667,8.25671666667
408.26,12.6830666667,5.54346666667,12.5868,5.23266666667,11.0688952381,9.28593333333,23.9438,12.2627,13.1959333333,8.29163333333
408.62,12.7153333333,5.57533333333,12.5961333333,5.26553333333,11.079247619,9.309,23.9556,12.2793333334,13.2632,8.31703333334
408.98,12.7257333333,5.58826666667,12.642,5.2816,11.1102285714,9.31766666667,24.003,12.3124,13.3236666667,8.32561666666
409.34,12.7505333333,5.59633333333,12.6484,5.2956,11.1225619048,9.30486666667,24.0420666667,12.3312,13.3361666667,8.32081666667
409.70,12.7232,5.57133333333,12.6312666667,5.2548,11.0974190476,9.24926666666,24.0454666667,12.3127666667,13.2989666667,8.27865
410.06,12.7188,5.5944,12.6282,5.2672,11.1029714286,9.25500000001,24.081,12.3202666667,13.3147333333,8.27101666667
410.42,12.6886666667,5.57146666667,12.6009333333,5.2582,11.0756,9.24133333333,24.0722666667,12.3141666667,13.3118333333,8.24101666666
410.77,12.7044,5.58013333333,12.6069333333,5.28253333333,11.1073428571,9.26786666667,24.1356,12.3396333333,13.3472666667,8.2544
411.13,12.6995333333,5.5842,12.6366666667,5.28666666667,11.1317619048,9.26459999999,24.1635333333,12.3389333333,13.3643666667,8.26834999999
411.49,12.7016,5.59926666667,12.6463333333,5.30973333333,11.1382285714,9.25640000001,24.2058,12.3717666666,13.3871666667,8.28300000001
411.85,12.7439333333,5.62426666667,12.7188,5.35053333333,11.1869047619,9.2804,24.3148666667,12.4164,13.4633333333,8.33821666667
412.21,12.7114,5.61133333333,12.651,5.3232,11.1597619048,9.2412,24.2986,12.3874,13.4155,8.33003333334
412.57,12.7153333333,5.61606666667,12.6514,5.33666666667,11.1962857143,9.23906666667,24.3721333333,12.4054,13.4141,8.33686666667
412.92,12.7244666667,5.64393333333,12.6291333333,5.35313333333,11.1985333333,9.25613333333,24.4045333333,12.4415,13.4051666667,8.35350000001
413.28,12.7182666667,5.64206666667,12.6113333333,5.34773333333,11.1967047619,9.2294,24.4465333333,12.4313666667,13.3910666667,8.33783333333
413.64,12.7674,5.68646666667,12.6279333333,5.38833333333,11.2375714286,9.28099999999,24.4980666667,12.4584333334,13.4399666667,8.37516666666
414.00,12.7954666667,5.7178,12.6736666667,5.43046666667,11.2562285714,9.31733333333,24.5594666667,12.4901666667,13.4946666667,8.39810000001
414.36,12.8348666666,5.75973333333,12.7154,5.45286666667,11.2836666667,9.32926666666,24.6098,12.5097333333,13.5044333333,8.42033333333
414.72,12.859,5.76966666667,12.7223333333,5.455,11.2712571429,9.33406666666,24.6307333333,12.5186666667,13.5108,8.42361666667
415.07,12.9038,5.7968,12.7453333333,5.4752,11.2764666667,9.36873333334,24.6973333333,12.5349666667,13.5287666667,8.43318333333
415.43,12.9634666666,5.82353333333,12.759,5.4862,11.2886190476,9.41246666666,24.7406,12.5602,13.5747,8.44455000001
415.79,12.9820666667,5.83146666667,12.7890666667,5.5072,11.3177047619,9.4538,24.7785333333,12.5762333333,13.5835333333,8.46228333333
416.15,13.0114,5.8532,12.8375333333,5.54793333333,11.3632761905,9.51539999999,24.8459333333,12.6136333333,13.6462666667,8.48628333333
416.51,13.0359333333,5.86533333333,12.8790666667,5.55653333333,11.3654857143,9.53913333333,24.8681333333,12.6147666667,13.67,8.49105000001
416.86,13.085,5.91246666667,12.9244666667,5.59653333333,11.4035809524,9.57240000001,24.9323333333,12.6186333333,13.7160666667,8.51288333334
417.22,13.053,5.89253333333,12.9179333333,5.571,11.3705523809,9.56219999999,24.8988666667,12.5915666667,13.7109666667,8.49473333333
417.58,13.0750666667,5.91226666667,12.953,5.59413333333,11.3704857143,9.58506666666,24.9419333333,12.6068333333,13.7412,8.50395000001
417.94,13.1033333333,5.93213333333,12.9811333333,5.62393333333,11.3899523809,9.60166666666,24.9842,12.6437,13.7412333333,8.52401666667
418.29,13.1226666667,5.95653333333,13.0077333333,5.66046666667,11.3991809524,9.63720000001,25.0403333333,12.6630666667,13.7757,8.54426666666
418.65,13.1544666666,5.98186666667,13.0387333333,5.68993333333,11.4287428571,9.67826666667,25.1075333333,12.6933,13.8256666667,8.58805000001
419.01,13.1438666667,5.98713333333,13.0200666667,5.69146666667,11.4406095238,9.6844,25.1227333333,12.6832666667,13.825,8.58234999999
419.37,13.119,5.9756,13.0174666667,5.6932,11.4405333333,9.67559999999,25.1289333333,12.6602333333,13.8085,8.57125
419.73,13.1114666667,5.97886666667,12.9948666666,5.6816,11.4226285714,9.66240000001,25.1389333333,12.6493,13.8024,8.55273333334
420.08,13.1197333333,5.97913333333,12.9722666667,5.6742,11.4014380952,9.6438,25.1669333333,12.6337,13.7873333333,8.548
420.44,13.1191333333,5.97933333333,12.9528666667,5.669,11.3911904762,9.63233333334,25.1802666667,12.6209333334,13.7953,8.54521666667
420.80,13.0903333333,5.95226666667,12.9334666667,5.64686666667,11.3674857143,9.60246666667,25.1762,12.6071666667,13.7800333333,8.52029999999
421.16,13.1272,5.9744,12.9535333333,5.66946666666,11.3851047619,9.61439999999,25.2402,12.6174666667,13.8004666667,8.54333333333
421.51,13.134,5.983,12.9585333333,5.67526666667,11.4000857143,9.61593333334,25.2702666667,12.6357,13.8095,8.55520000001
421.87,13.1236,5.9756,12.9395333333,5.66433333333,11.3838190476,9.59540000001,25.2908,12.6166,13.8114333333,8.54055
422.23,13.1427333333,5.9804,12.9273333333,5.66393333333,11.3891809524,9.57466666667,25.3173333333,12.6076,13.8101666667,8.53219999999
422.58,13.1528666667,5.99846666667,12.9413333333,5.67226666667,11.4046190476,9.57726666666,25.3460666667,12.6072666667,13.8137333333,8.53176666666
422.94,13.1577333333,6.006,12.9396666667,5.67426666667,11.3900761905,9.57306666666,25.36,12.6035666667,13.8261333333,8.52273333333
423.30,13.1834666667,6.02406666667,12.9632666667,5.69106666667,11.4115333333,9.58419999999,25.4160666667,12.6163,13.8466666667,8.53851666667
423.66,13.1926666667,6.0254,12.9805333333,5.69686666667,11.4182761905,9.58959999999,25.4606,12.6177,13.8657,8.53748333334
424.01,13.2118,6.04093333333,13.0069333333,5.71766666667,11.4426285714,9.59986666667,25.5005333333,12.6414333333,13.8987,8.54968333334
424.37,13.2145333333,6.04533333333,13.012,5.73386666667,11.4541428571,9.59666666667,25.5279333333,12.6440666667,13.893,8.55951666667
424.73,13.2338,6.0584,13.0126666667,5.75486666667,11.4590095238,9.60860000001,25.5722666667,12.6429666667,13.902,8.57466666667
425.08,13.2404,6.07726666667,13.0252666667,5.77293333333,11.4694285714,9.62073333333,25.6174666667,12.6543666667,13.9280666667,8.58296666667
425.44,13.2405333333,6.0808,13.0284,5.77393333333,11.4752761905,9.61486666666,25.6484666667,12.6443333334,13.9222333333,8.5748
425.80,13.2710666667,6.09693333333,13.0494666667,5.79106666667,11.4943333333,9.63866666667,25.697,12.6537333333,13.9354666667,8.59294999999
426.16,13.2837333333,6.11,13.0740666667,5.80993333333,11.5165619047,9.66093333333,25.7421333333,12.6729,13.9595333334,8.61489999999
426.51,13.2886666667,6.0982,13.069,5.80773333333,11.5043047619,9.64579999999,25.7829333333,12.6634333333,13.9591333333,8.59866666667
426.87,13.3214,6.1138,13.0942,5.84406666667,11.5384761905,9.65526666668,25.8612,12.6926666667,13.9931333333,8.63631666666
427.23,13.336,6.132,13.0966666667,5.856,11.5465333333,9.66086666667,25.9071333333,12.7134,14.02,8.66005
427.58,13.3844,6.18053333334,13.1174666667,5.90286666667,11.5851809524,9.6746,25.965,12.7503,14.0574,8.6902
427.94,13.4048,6.1976,13.1526666667,5.90886666667,11.6061238095,9.68739999999,26.0278666667,12.7629,14.0753666667,8.70408333333
428.30,13.4376666667,6.22906666667,13.1965333333,5.934,11.6295714286,9.72086666666,26.1159333333,12.8056666667,14.1158333333,8.72253333334
428.65,13.4921333333,6.278,13.2654,5.96773333333,11.6660952381,9.76019999999,26.2070666667,12.8713666667,14.1776333333,8.75988333333
429.01,13.5356,6.30773333334,13.2900666667,5.9996,11.7038571429,9.78846666666,26.2662666667,12.9106333333,14.2094666667,8.78161666666
429.37,13.5738,6.30786666667,13.3258666667,6.02306666667,11.7128095238,9.80533333334,26.3490666667,12.9348,14.2509,8.80411666667
429.72,13.5716666667,6.28913333333,13.3156666667,6.00793333333,11.7232666667,9.80039999999,26.3689333333,12.9271666667,14.2675333333,8.79186666666
430.08,13.567,6.28426666667,13.3322,6.00726666667,11.7246285714,9.80440000001,26.4230666667,12.9308666667,14.2830333333,8.78974999999
430.44,13.5816,6.31993333333,13.3590666667,6.02766666667,11.7548666667,9.81479999999,26.4697333333,12.9427333333,14.316,8.81875
430.79,13.5700666667,6.30946666667,13.3595333333,6.01806666667,11.7427333333,9.80426666666,26.4971333333,12.9293333333,14.3056,8.78341666666
431.15,13.5543333333,6.29026666667,13.3288666667,5.9994,11.7100571429,9.78520000001,26.5065333333,12.8991666667,14.2878,8.74913333333
431.50,13.5582,6.27786666667,13.2994666667,5.9876,11.6805809524,9.795,26.5469333333,12.8827,14.2759,8.74993333333
431.86,13.5637333333,6.296,13.2882,6.02006666667,11.6873714286,9.8114,26.5872666666,12.8847,14.2746333333,8.75568333333
432.22,13.5675333333,6.3062,13.2675333333,6.0378,11.6862095238,9.81546666667,26.6022,12.8641666667,14.2718,8.75076666666
432.57,13.5662666667,6.3086,13.2646,6.0514,11.6986380952,9.82246666667,26.6046,12.8541,14.2690333333,8.7504
432.93,13.5232,6.27206666667,13.2377333333,6.02446666667,11.6529333334,9.78833333333,26.6027333333,12.8169,14.2307666667,8.71598333334
433.29,13.524,6.28233333333,13.2126666667,6.02913333333,11.6496952381,9.78226666667,26.5906666667,12.7990666667,14.2174666667,8.70703333333
433.64,13.5494,6.32246666667,13.2424,6.063,11.6674761905,9.80699999999,26.6371333333,12.8213333333,14.2388,8.73028333333
434.00,13.5480666667,6.3332,13.2380666667,6.06633333333,11.649047619,9.79246666667,26.6299333333,12.8137333333,14.2221,8.71946666667
434.35,13.5764666667,6.34013333333,13.2332666667,6.10093333333,11.6642857143,9.81040000001,26.6714,12.8413333333,14.2387333333,8.72475000001
434.71,13.5859333333,6.35793333333,13.2333333333,6.11593333333,11.6710095238,9.81693333333,26.695,12.8384666667,14.2471666667,8.74773333333
435.07,13.6174,6.37853333334,13.2605333333,6.13386666667,11.7039333333,9.8352,26.7436666667,12.8549333333,14.2752666667,8.76418333333
435.42,13.6224,6.3922,13.2907333333,6.153,11.7279142857,9.83819999999,26.7664,12.8577,14.2841333333,8.76806666667
435.78,13.6276666667,6.38913333333,13.2801333333,6.14886666667,11.7194,9.8314,26.7842,12.8447,14.2890666667,8.74925000001
436.13,13.6584,6.42206666667,13.3191333333,6.15893333333,11.744447619,9.86173333333,26.84,12.8741666667,14.3238666667,8.77918333334
436.49,13.6527333333,6.41133333333,13.2892666667,6.15266666667,11.726047619,9.8614,26.8705333333,12.8606666667,14.3228333333,8.77124999999
436.84,13.6941333333,6.4466,13.3022,6.18673333333,11.7676095238,9.8946,26.9306,12.8945666667,14.3548,8.80335000001
437.20,13.7072,6.46506666667,13.3253333333,6.20986666667,11.7836571429,9.92793333334,26.9916,12.9184333333,14.3924333333,8.81486666667
437.56,13.731,6.48413333333,13.3271333333,6.22973333333,11.7981619048,9.93826666667,27.0494,12.9315333333,14.4219333333,8.82605000001
437.91,13.7476666667,6.497,13.3317333333,6.23373333333,11.8190666667,9.95646666667,27.1089333333,12.9386666667,14.4544666667,8.82706666667
438.27,13.7738,6.52106666667,13.3551333333,6.24526666667,11.8258190476,9.98246666666,27.1626666667,12.9475333334,14.4763666667,8.83416666667
438.62,13.7789333333,6.52773333333,13.348,6.24346666667,11.8201333333,9.98099999999,27.2165333333,12.9624333333,14.4776,8.82568333334
438.98,13.7476666667,6.51573333333,13.3414666667,6.2428,11.8069619048,9.9568,27.2406,12.948,14.469,8.80839999999
439.33,13.7317333333,6.48786666667,13.312,6.21766666667,11.7719333333,9.93086666667,27.2513333333,12.9234666667,14.4536,8.77463333333
439.69,13.7368,6.5034,13.3312666667,6.2322,11.7753428572,9.94446666666,27.2663333333,12.9296333333,14.4582,8.78888333333
440.04,13.7436666667,6.48566666667,13.3378,6.2416,11.7658380952,9.93406666666,27.3096666667,12.9253333334,14.4625666667,8.77461666667
440.40,13.7397333333,6.48486666667,13.3281333333,6.23913333333,11.7616666667,9.92046666667,27.3247333333,12.9186,14.4525333333,8.75631666667
440.75,13.7232666667,6.48306666667,13.3296666667,6.22906666667,11.7482190476,9.90273333333,27.3492,12.9043666667,14.4604,8.74074999999
441.11,13.7224,6.46713333333,13.3087333333,6.2104,11.7321428572,9.86853333333,27.3811333333,12.8839,14.4432666667,8.72321666666
441.47,13.6960666667,6.4568,13.2838,6.18613333333,11.7141523809,9.8428,27.3856,12.8624666666,14.4199333333,8.7055
441.82,13.6876,6.461,13.2824,6.19286666667,11.7043428572,9.83946666666,27.3902,12.8557333333,14.4135333333,8.71014999999
442.18,13.6640666667,6.45286666667,13.258,6.17946666667,11.6935619048,9.82566666667,27.3892666667,12.8368666667,14.4021666667,8.71028333333
442.53,13.6739333333,6.4568,13.2631333333,6.18906666667,11.6975238095,9.83286666666,27.4201333334,12.8321333333,14.4269333333,8.71003333333
