wavelength,Back_VolJacf,Belly_VolJacf,Breast_VolJacf,Crissum_VolJacf,Crown_VolJacf,DorTail_VolJacf,Patch10_VolJacf,Rump_VolJacf,Throat_VolJacf,WingTip_VolJacf
455.64,7.60133333334,25.3891333333,13.3855333334,11.0495333333,6.74166666667,6.30793333333,19.7311333333,7.63986666667,15.4302,9.24786666667
456.00,7.62733333333,25.4424,13.4358666667,11.0904,6.77326666666,6.3182,19.7914666667,7.65393333333,15.4618666667,9.27846666667
456.35,7.605,25.4427333333,13.4313333333,11.077,6.7414,6.29233333333,19.7842,7.638,15.4681666667,9.25586666667
456.70,7.6432,25.5376,13.4967333333,11.153,6.77373333333,6.33026666667,19.8554,7.67846666667,15.5519,9.30366666666
457.06,7.639,25.6051333333,13.5236,11.1801333333,6.7894,6.33866666667,19.8698,7.69826666667,15.574,9.31853333334
457.41,7.645,25.6615333333,13.5432666667,11.2068,6.79666666667,6.33886666667,19.9064666667,7.69006666667,15.6147666667,9.33026666667
457.76,7.67073333333,25.7338,13.5810666667,11.257,6.8222,6.37373333333,19.9556,7.72853333333,15.6526333333,9.38079999999
458.12,7.67726666667,25.7938,13.6076666667,11.2604666667,6.85366666667,6.3914,19.992,7.757,15.6882,9.40173333333
458.47,7.6914,25.8422666667,13.6270666667,11.2752666667,6.86506666667,6.39193333333,20.0536666667,7.771,15.7255666667,9.40239999999
458.82,7.70753333333,25.8912666666,13.6655333333,11.3002,6.87733333333,6.40226666667,20.1032666667,7.79753333333,15.7504666667,9.42033333333
459.18,7.69733333333,25.9146,13.6626666667,11.2965333333,6.883,6.40426666667,20.1075333333,7.80773333333,15.7510666667,9.41466666667
459.53,7.70926666667,25.9547333333,13.6781333333,11.3086666667,6.9008,6.41746666667,20.1447333333,7.80713333333,15.7523333333,9.42506666666
459.88,7.6918,25.957,13.6846,11.2872666667,6.8886,6.39013333333,20.1500666667,7.78953333333,15.7424333333,9.4082
460.24,7.67353333333,25.9631333333,13.6716666667,11.2799333333,6.86846666667,6.3686,20.1668,7.766,15.7352,9.39446666665
460.59,7.6592,25.9930666667,13.6792666667,11.2871333333,6.86386666667,6.3662,20.1911333333,7.76433333333,15.7557333333,9.3904
460.94,7.67333333333,26.049,13.7194666666,11.2977333333,6.8774,6.36893333333,20.2418,7.77686666667,15.8004666667,9.3962
461.29,7.6782,26.1038,13.7424666667,11.3166666667,6.884,6.35773333333,20.2911333333,7.76746666667,15.8329666667,9.40706666667
461.65,7.67813333333,26.1533333333,13.7755333333,11.3352,6.89153333333,6.35573333333,20.3141333333,7.7624,15.8628666667,9.41973333333
462.00,7.6906,26.2126666667,13.8240666667,11.3630666667,6.90873333333,6.35853333333,20.3760666667,7.7734,15.9286666667,9.43833333334
462.35,7.70926666667,26.2886666667,13.8612,11.3871333333,6.9108,6.3466,20.4453333333,7.77613333333,15.9954333333,9.44413333334
462.71,7.7316,26.3674,13.9272666667,11.4190666667,6.93086666667,6.3454,20.5121333333,7.79246666667,16.0656666667,9.45826666668
463.06,7.7552,26.4381333333,13.9706,11.4532666667,6.96566666667,6.36533333333,20.5802666667,7.8204,16.1290333333,9.47826666667
463.41,7.79393333333,26.5320666667,14.0282,11.4867333333,6.99066666667,6.3886,20.6627333333,7.8514,16.2149666667,9.49700000001
463.76,7.82973333333,26.6196,14.0856666667,11.5426666667,7.01913333333,6.4078,20.7412,7.86473333334,16.2746333333,9.53246666668
464.12,7.82473333333,26.6548,14.1139333333,11.5482666667,7.01153333333,6.38833333333,20.7676,7.86286666667,16.2981,9.53453333335
464.47,7.81413333333,26.6813333333,14.1428666667,11.5559333333,6.99033333333,6.3674,20.8096,7.8504,16.2996333333,9.50333333334
464.82,7.8094,26.7172666667,14.1593333333,11.5451333333,6.98866666667,6.35766666667,20.8239333333,7.8502,16.2961333333,9.51126666667
465.17,7.81646666667,26.7464666667,14.1704666667,11.5579333333,6.9946,6.35673333333,20.8347333333,7.85713333333,16.3176333333,9.50799999999
465.53,7.80826666667,26.7981333333,14.2086,11.5538666667,7.00706666667,6.36046666667,20.8623333333,7.86693333333,16.3407,9.52059999999
465.88,7.77226666667,26.8150666667,14.1938,11.5394666667,6.9804,6.3374,20.8577333333,7.85146666667,16.3322,9.50120000001
466.23,7.78653333333,26.8836666666,14.2382,11.5804666667,7.00926666666,6.34226666667,20.9075333333,7.87326666666,16.3766333333,9.52753333333
466.58,7.78806666667,26.9205333333,14.2759333333,11.5840666667,7.01966666667,6.333,20.9383333334,7.8924,16.3840666667,9.53006666665
466.94,7.79173333333,26.966,14.2958666667,11.5865333333,7.02426666667,6.32766666667,20.9618,7.90733333334,16.4019,9.52319999999
467.29,7.8396,27.0344666667,14.3457333333,11.6240666667,7.05986666667,6.3518,21.0068,7.93573333333,16.4673666667,9.53673333333
467.64,7.8942,27.1124,14.4047333333,11.6899333333,7.125,6.4074,21.0540666666,7.9998,16.5524,9.60533333333
467.99,7.94693333333,27.2194,14.4707333333,11.7682,7.17813333333,6.45453333333,21.1572666667,8.06673333333,16.6387666667,9.65946666667
468.35,7.9492,27.2994,14.5053333333,11.7954666667,7.19853333333,6.4702,21.1964666667,8.08886666666,16.6882333333,9.68146666667
468.70,7.9904,27.3596666667,14.5495333333,11.8286,7.2244,6.4948,21.2711333333,8.1254,16.7369333333,9.71119999999
469.05,8.03526666667,27.4610666667,14.6314666667,11.8849333333,7.274,6.52193333333,21.3556,8.17133333334,16.8122333333,9.75193333333
469.40,8.04653333333,27.5279333333,14.6696666667,11.9146,7.28153333333,6.54786666667,21.4190666667,8.18360000001,16.8568666667,9.76266666667
469.75,8.06766666667,27.5782666667,14.7182,11.9501333333,7.3104,6.5694,21.4674666667,8.21086666666,16.901,9.80333333333
470.11,8.1402,27.6768666667,14.8264666667,12.0174,7.36426666666,6.61213333333,21.5566,8.28066666667,16.9982,9.85920000001
470.46,8.12166666667,27.7379333333,14.8405333333,12.0395333333,7.37686666667,6.613,21.5978,8.28253333333,17.0230333333,9.87133333333
470.81,8.09866666667,27.7599333333,14.8495333333,12.0291333333,7.37146666667,6.575,21.6218666667,8.25340000001,17.0107333333,9.85293333333
471.16,8.0856,27.7631333333,14.8778,12.0172666667,7.36526666667,6.566,21.6441333333,8.24793333333,17.0296333333,9.81499999999
471.51,8.0946,27.8121333333,14.906,12.0132666667,7.3636,6.55446666667,21.6934666667,8.24153333334,17.038,9.81293333333
471.87,8.10773333333,27.8581333333,14.9456,12.0429333333,7.37706666667,6.5604,21.7205333333,8.24506666667,17.0458333334,9.8208
472.22,8.1062,27.8972666667,14.9556666667,12.0513333333,7.38713333333,6.55786666667,21.753,8.23806666667,17.0681,9.82186666666
472.57,8.08926666667,27.9044666667,14.9758,12.0408,7.38153333333,6.5328,21.7677333333,8.242,17.0503,9.81740000001
472.92,8.09406666667,27.927,14.9814666667,12.0542666667,7.37833333333,6.53306666667,21.7925333333,8.2402,17.0636333333,9.80640000001
473.27,8.0336,27.8938,14.9353333333,12.0044,7.33833333333,6.47946666667,21.7629333334,8.19013333334,17.0213333333,9.76240000001
473.62,8.0296,27.8645333333,14.9396,11.9870666667,7.32093333333,6.4462,21.7594666667,8.18499999999,16.9953,9.73946666666
473.98,8.00593333334,27.8998,14.9516666667,11.9850666667,7.2968,6.43873333333,21.7927333333,8.20353333333,16.9991666667,9.72999999999
474.33,7.99946666667,27.9472,14.9578666667,11.9994666667,7.2932,6.42666666667,21.8036666667,8.19213333333,17.0152,9.74466666666
474.68,8.0316,27.9872,14.9982666667,12.0194,7.33733333333,6.46046666667,21.8408,8.24339999999,17.0364666667,9.77973333333
475.03,8.0106,28.0445333333,15.0206,12.048,7.335,6.45426666667,21.8614666667,8.24293333334,17.0711333333,9.78166666666
475.38,7.9856,28.0172,15.0061333333,12.0392,7.3166,6.44153333333,21.8530666667,8.2322,17.0505666667,9.77313333333
475.73,8.01566666667,28.0620666666,15.0258666667,12.0480666667,7.3096,6.45586666667,21.887,8.24533333333,17.0896333333,9.78226666668
476.08,8.05586666667,28.1302,15.079,12.093,7.3602,6.48166666667,21.9489333333,8.28166666667,17.1518333333,9.84146666667
476.44,8.06493333333,28.1952,15.1054666667,12.1080666667,7.36826666667,6.49786666667,21.9769333334,8.3014,17.1823333333,9.85053333334
476.79,8.077,28.2846,15.1438,12.1422666666,7.38866666667,6.52126666667,22.0546,8.31900000001,17.2255,9.89299999999
477.14,8.10113333333,28.2771333333,15.1566,12.1502666667,7.39733333333,6.5436,22.0376,8.31073333334,17.2473333333,9.92013333333
477.49,8.13526666667,28.3402666667,15.1954666667,12.1924,7.43226666667,6.5698,22.0963333333,8.33253333333,17.2770666667,9.95839999999
477.84,8.1294,28.3717333333,15.1867333333,12.2318666667,7.42753333333,6.5674,22.1336666667,8.33340000001,17.3069666667,9.96086666665
478.19,8.13946666667,28.394,15.2020666667,12.2332,7.4242,6.57786666667,22.1652,8.34259999999,17.3075666667,9.97013333333
478.54,8.17573333333,28.4564666667,15.2536666667,12.2711333333,7.4544,6.6044,22.2214,8.3672,17.3525,10.0069333333
478.89,8.20366666667,28.5044666667,15.2849333333,12.3161333333,7.50166666667,6.64206666667,22.2564666667,8.40086666667,17.3870666667,10.0422666667
479.24,8.1898,28.5272,15.2682,12.3073333333,7.4822,6.63326666667,22.2491333333,8.3836,17.3708666667,10.0099333333
479.60,8.20006666666,28.5537333333,15.2804,12.3525333333,7.50326666667,6.64253333334,22.2944666667,8.40093333333,17.3804666667,10.0334
479.95,8.20473333333,28.574,15.284,12.3600666667,7.50786666667,6.65366666667,22.2804,8.38919999999,17.3726333333,10.0387333333
480.30,8.2198,28.6613333333,15.3260666667,12.3887333333,7.5332,6.6556,22.3299333333,8.40553333333,17.4017,10.0326
480.65,8.21013333334,28.6220666667,15.2835333333,12.3578,7.50106666666,6.65453333333,22.3034,8.39599999999,17.3690333333,10.0096
481.00,8.21046666667,28.6001333333,15.2664666667,12.3258666667,7.4874,6.65593333333,22.2924666667,8.38586666667,17.3328333333,9.98886666667
481.35,8.20066666667,28.6233333333,15.2594666667,12.3286666667,7.4752,6.65246666667,22.3070666667,8.37793333333,17.3341333333,9.98506666666
481.70,8.17353333333,28.6710666667,15.2717333333,12.3297333333,7.43886666667,6.62826666667,22.3277333333,8.35240000001,17.3134,9.96433333332
482.05,8.13473333334,28.7354666667,15.2944666667,12.322,7.39766666667,6.59293333333,22.3748666667,8.32693333334,17.3191,9.95760000001
482.40,8.121,28.8156,15.3248666667,12.3433333333,7.38246666667,6.58746666667,22.4468666667,8.3218,17.3443666667,9.98746666665
482.75,8.11593333333,28.8854,15.3478666667,12.3424666667,7.3646,6.58426666667,22.4954,8.31473333334,17.3529333333,9.99206666667
483.10,8.10493333333,28.9220666667,15.3586666667,12.3372,7.33993333333,6.57133333333,22.5186,8.31153333333,17.3732,9.98546666667
483.45,8.10546666667,28.9444666667,15.3674666667,12.3457333333,7.3292,6.56766666667,22.5509333333,8.31146666667,17.3738,9.99166666667
483.80,8.10973333334,28.9914666667,15.3944,12.3642,7.33346666667,6.5636,22.594,8.31500000001,17.3991333333,10.0115333333
484.15,8.11093333333,29.0321333333,15.4218,12.3854666666,7.33473333333,6.5602,22.6228,8.31866666667,17.4201333333,10.0255333333
484.50,8.09693333333,29.0388666667,15.4308,12.3826,7.32786666667,6.54513333333,22.6310666667,8.30933333333,17.4209666667,10.0233333333
484.85,8.10173333333,29.0696,15.4416,12.3898666667,7.33253333333,6.54493333334,22.6563333333,8.32313333334,17.4318,10.0356
485.20,8.1166,29.0848,15.4533333333,12.4021333333,7.3406,6.55466666667,22.671,8.33326666666,17.4384333333,10.0436666667
485.55,8.11326666667,29.078,15.4599333333,12.4073333333,7.33926666667,6.56153333333,22.6731333333,8.338,17.4320666667,10.0328666667
485.90,8.11133333333,29.0838666667,15.4728,12.4244,7.34553333333,6.55886666667,22.6819333333,8.33840000001,17.4488,10.0386
486.25,8.11886666667,29.1184666667,15.4952,12.4410666667,7.354,6.5614,22.7143333333,8.34619999999,17.4707666667,10.0548
486.60,8.12726666667,29.1614,15.5252,12.4650666667,7.3734,6.57486666667,22.7456,8.36026666666,17.5025666667,10.0754666667
486.95,8.1362,29.1764666667,15.5452,12.4822,7.37653333333,6.57973333333,22.7574,8.36713333333,17.5065666667,10.0693333333
487.30,8.14113333333,29.2068666667,15.5636,12.4889333333,7.38013333333,6.5818,22.7794,8.36866666667,17.5241,10.0676666667
487.65,8.171,29.2634666667,15.5938,12.5193333333,7.39666666667,6.60073333333,22.8213333333,8.39406666667,17.5580333333,10.0884
488.00,8.18006666667,29.2810666667,15.6127333333,12.5321333333,7.40953333333,6.60766666667,22.8434,8.4016,17.5817,10.0932
488.35,8.1812,29.2876666667,15.6175333333,12.5360666667,7.41193333333,6.6082,22.8506,8.40193333333,17.5902,10.0922666667
488.70,8.18346666667,29.3190666667,15.6311333333,12.536,7.42186666667,6.59146666667,22.8619333333,8.39640000001,17.6069666667,10.0889333333
489.05,8.20486666667,29.3408666667,15.6516666667,12.5421333333,7.43253333333,6.6,22.8877333333,8.40706666667,17.6254666667,10.0977333333
489.40,8.21746666667,29.3639333333,15.6794,12.5617333334,7.4604,6.61186666666,22.9226,8.42586666667,17.6476666667,10.0974666667
489.75,8.22606666667,29.4061333333,15.7082666667,12.5666,7.47093333333,6.60886666667,22.9564666667,8.43200000001,17.6762666666,10.0960666667
490.10,8.23006666667,29.4846666667,15.7618,12.5869333333,7.50126666667,6.61493333333,23.0163333333,8.44646666666,17.7393333333,10.1238
490.45,8.23213333333,29.5548666667,15.8072666667,12.6087333333,7.51473333333,6.6174,23.0743333333,8.4634,17.7892,10.1426666667
490.80,8.258,29.6301333334,15.8694,12.6432666667,7.5582,6.6382,23.1565333333,8.48986666667,17.8516,10.1746
491.15,8.28026666667,29.6899333333,15.9173333333,12.6821333333,7.58006666667,6.6484,23.2254,8.512,17.8949666667,10.2033333333
491.50,8.30033333333,29.7754666667,15.9685333333,12.7207333333,7.6106,6.66086666666,23.2884666667,8.53773333333,17.9554666667,10.2247333333
491.85,8.33240000001,29.8214666667,16.0244,12.7522666667,7.63573333333,6.67866666667,23.3446,8.57280000001,18.0009333333,10.2519333333
492.20,8.33540000001,29.8849333333,16.0666666667,12.7700666667,7.6514,6.67906666667,23.3894666667,8.58946666667,18.0423333333,10.2603333333
492.55,8.35373333333,29.9314666667,16.0992,12.7896,7.66413333333,6.68166666667,23.4330666667,8.60406666667,18.0754666667,10.2797333333
492.90,8.36613333334,29.9889333333,16.1448666667,12.8209333333,7.68486666667,6.69406666666,23.4782,8.62853333333,18.1260666667,10.3028666667
493.25,8.37286666666,30.0234666667,16.1717333334,12.8312666667,7.69973333333,6.7022,23.5205333333,8.64566666667,18.1543666667,10.3057333333
493.60,8.40486666667,30.0743333333,16.2169333333,12.8722666667,7.73493333333,6.7156,23.5724666667,8.66466666666,18.1932666667,10.3312666667
493.95,8.39920000001,30.1084,16.2478666667,12.8867333333,7.7316,6.7006,23.5973333333,8.66466666667,18.2194666667,10.3242666667
494.30,8.41893333333,30.1998,16.3048,12.9091333333,7.75626666667,6.70753333333,23.6512,8.68053333333,18.2846666667,10.3307333333
494.65,8.41746666667,30.2481333333,16.3470666667,12.9148,7.75066666666,6.68493333333,23.6936666667,8.68353333334,18.3193,10.3336666667
495.00,8.40193333333,30.3381333333,16.3921333333,12.93,7.751,6.65673333333,23.7509333333,8.66533333333,18.3789,10.3282
495.34,8.43426666667,30.4007333333,16.4535333333,12.9828666667,7.7958,6.6846,23.8154,8.69146666667,18.4431,10.3558
495.69,8.44926666667,30.4904666667,16.5366666667,13.0305333333,7.82693333333,6.69873333333,23.8932,8.72586666667,18.4990666667,10.3642
496.04,8.46593333334,30.5467333333,16.5722666667,13.0537333333,7.83946666667,6.70033333333,23.9465333333,8.734,18.529,10.3670666667
496.39,8.49506666667,30.6006,16.6082666667,13.0848666667,7.85693333333,6.69333333334,23.9742,8.74933333333,18.5525333333,10.3674
496.74,8.47813333332,30.65,16.6313333333,13.0763333333,7.84726666667,6.67286666667,24.001,8.74373333333,18.5786333333,10.3588
497.09,8.47953333333,30.6697333333,16.6515333333,13.0836666667,7.85426666667,6.65826666667,24.0156666667,8.74719999999,18.5932666667,10.3690666667
497.44,8.462,30.7034,16.6851333333,13.0864666667,7.8616,6.6584,24.0458,8.75533333334,18.6276333333,10.3632666667
497.79,8.48613333333,30.7595333333,16.7225333333,13.1304666667,7.9012,6.67553333333,24.1134666667,8.78293333333,18.6707333333,10.3825333333
498.14,8.55066666667,30.8474666667,16.802,13.1968666667,7.96,6.7306,24.1888,8.85586666667,18.7453,10.4472666667
498.48,8.55513333333,30.8906,16.8340666667,13.1951333333,7.95566666667,6.71346666667,24.2390666667,8.87653333333,18.7763333333,10.4429333333
498.83,8.53173333334,30.9220666667,16.8312,13.1842666667,7.95173333333,6.70133333333,24.2394,8.8494,18.7763666667,10.4259333333
499.18,8.52593333333,30.9469333334,16.8526,13.1810666667,7.955,6.67946666667,24.2446666667,8.84173333334,18.7916333333,10.4110666667
499.53,8.53146666667,31.0127333333,16.9111333333,13.1996666667,7.96826666667,6.693,24.3015333333,8.84619999999,18.8382333333,10.4303333333
499.88,8.57546666667,31.1025333333,16.9902,13.2725333333,8.02446666667,6.7296,24.3876,8.89040000001,18.9265666667,10.4798
500.23,8.5922,31.2121333333,17.0524,13.3174666667,8.0562,6.74993333333,24.4749333333,8.92393333334,18.9976333334,10.4838
500.58,8.61399999999,31.2738,17.1027333333,13.3335333333,8.09193333333,6.7624,24.5166666667,8.93826666667,19.0559666667,10.5055333333
500.92,8.65053333333,31.3910666667,17.19,13.3721333333,8.14033333333,6.80586666667,24.615,8.9766,19.1451666667,10.5734
501.27,8.68426666667,31.4513333333,17.2304666667,13.4054,8.16793333333,6.83413333333,24.6858666667,8.98806666667,19.2075666667,10.6084
501.62,8.75393333334,31.5654666667,17.3254666667,13.4914,8.23686666666,6.90033333333,24.7846666667,9.04326666666,19.2930333333,10.6882
501.97,8.80393333334,31.6202666667,17.4009333333,13.5526,8.28493333333,6.93566666667,24.8713333333,9.08279999999,19.3762666667,10.7574666667
502.32,8.84693333334,31.7111333333,17.4820666667,13.6062666667,8.32833333333,6.9724,24.9598,9.13186666667,19.4489333333,10.8143333333
502.67,8.82413333334,31.7286666667,17.4740666667,13.6040666667,8.323,6.9628,24.9757333333,9.13053333333,19.4694333333,10.7921333333
503.01,8.80246666667,31.7448666667,17.4726,13.5832666667,8.29793333333,6.93173333333,25.0111333333,9.11266666666,19.463,10.7623333333
503.36,8.80813333333,31.7702666667,17.4835333333,13.5662,8.303,6.9308,25.0169333333,9.0996,19.4717333333,10.7605333333
503.71,8.87326666667,31.8648666667,17.5616666667,13.646,8.34146666667,6.97566666667,25.1342,9.15793333334,19.5493333333,10.8135333333
504.06,8.86133333333,31.8949333333,17.5785333333,13.6746666667,8.3274,6.9642,25.1401333333,9.13966666666,19.5551,10.7860666667
504.41,8.83373333333,31.9000666667,17.5879333333,13.6573333333,8.337,6.9318,25.1248,9.12873333333,19.5299333333,10.7446
504.75,8.78766666667,31.9098,17.5844666667,13.6283333333,8.31546666667,6.898,25.1150666667,9.08726666667,19.5169666667,10.7049333333
505.10,8.81293333334,31.9901333333,17.6498,13.6899333333,8.3402,6.9058,25.1727333333,9.12420000001,19.5781,10.72
505.45,8.80953333334,31.9984666667,17.6574666667,13.702,8.33626666667,6.90986666667,25.201,9.11960000001,19.5953,10.7154
505.80,8.84626666666,32.0693333333,17.7416,13.736,8.36186666667,6.91186666667,25.2508,9.15526666667,19.6547333333,10.7494666667
506.15,8.85766666667,32.0931333333,17.7854,13.7342,8.3766,6.9172,25.2470666667,9.164,19.6758666667,10.7499333333
506.49,8.85006666667,32.1722,17.8208,13.7508666667,8.36113333333,6.90446666667,25.3024666667,9.16880000001,19.6960333333,10.7482666667
506.84,8.81146666667,32.2164,17.8187333333,13.7426666667,8.3334,6.8694,25.2899333333,9.11226666667,19.6768333333,10.7234666667
507.19,8.81066666667,32.1996666666,17.8326,13.7276,8.3474,6.84693333333,25.2899333333,9.09526666666,19.6696333333,10.6994
507.54,8.84186666666,32.2773333333,17.899,13.7628666667,8.3612,6.88333333333,25.3682666667,9.14540000001,19.7383333333,10.7450666667
