wavelength,Back_DacNigm,Belly_DacNigm,Breast_DacNigm,Crissum_DacNigm,Crown_DacNigm,DorTail_DacNigm,Rump_DacNigm,Throat_DacNigm,WingTip_DacNigm
263.63,8.89900000002,24.2081666667,27.6018333333,26.757,18.0545,16.169,26.7118333333,8.8535,14.1933333334
264.00,9.73149999998,24.976,27.4368333334,27.0695,19.0156666666,18.1846666667,26.7818333333,9.42800000002,14.9571666667
264.37,10.32,25.4041666667,28.1986666666,27.3906666666,19.3435,19.1246666667,27.155,9.6295,15.0675
264.75,10.9156666667,25.1841666667,28.0011666667,27.9008333333,19.6176666666,19.4836666667,27.3808333333,9.6915,15.2246666667
265.12,10.4606666666,24.3911666667,27.711,27.344,18.7688333333,19.4196666667,26.9771666666,8.74200000002,14.648
265.49,11.019,24.7811666667,27.8966666667,27.6858333334,18.8088333333,19.6366666667,27.41,8.89349999998,15.6116666667
265.87,11.0643333333,24.4381666667,27.5593333333,26.935,18.7578333333,19.4446666667,27.4343333333,8.61416666665,14.8093333334
266.24,10.4905,23.9176666666,26.0368333333,26.5213333334,18.0895,18.4983333333,26.9148333333,7.56866666667,14.093
266.61,10.4708333334,23.7868333333,25.1445,26.4153333333,17.6055,17.5333333333,27.1375,7.55316666667,14.269
266.98,9.71516666665,23.2551666666,24.6651666667,26.0468333334,16.8063333334,17.309,27.4426666666,7.2445,13.917
267.36,9.24133333333,22.7738333333,24.7376666667,26.2578333333,16.7338333333,17.3796666667,27.2801666666,7.30433333334,14.3258333334
267.73,8.606,22.296,23.739,26.261,16.5238333333,16.693,26.521,6.318,13.1045
268.10,8.69733333333,22.4265,24.1763333334,26.4751666667,16.4878333334,16.5003333333,27.3435,6.75616666666,13.1545
268.48,8.77716666666,22.2556666667,23.931,26.2441666667,16.154,16.004,27.0191666667,6.67683333333,12.6281666667
268.85,8.691,22.31,24.2663333334,26.0723333333,16.1776666667,15.5253333333,27.1631666667,6.69666666667,12.114
269.22,8.56666666667,21.8166666667,23.943,25.9343333334,16.0766666667,15.1673333333,27.028,6.95683333334,12.1191666667
269.59,7.27233333333,20.5541666666,23.191,25.1043333333,15.2931666667,13.8093333333,26.1833333333,5.50666666667,11.1971666667
269.97,6.8155,20.3488333333,22.8725,25.1768333334,15.1428333333,13.5576666667,26.1888333333,4.93766666667,11.1803333333
270.34,6.14866666666,19.5595,22.4523333333,24.3041666667,14.6816666666,12.8543333333,25.841,4.82933333333,10.615
270.71,5.9855,19.4503333333,22.4015,23.907,14.1458333333,12.736,25.7348333334,4.16983333334,9.9045
271.09,6.51833333333,19.6358333333,22.3381666667,23.6488333333,14.3586666666,12.7116666667,25.7133333334,4.245,9.70783333333
271.46,6.07966666667,18.8755,21.5305,22.7131666667,13.5208333333,11.2893333333,25.0,3.6255,8.55666666667
271.83,6.2635,18.9533333333,21.955,22.2148333334,13.2421666667,11.3786666667,25.195,3.93366666667,8.9075
272.20,5.69466666667,18.604,21.4301666667,21.762,12.824,11.0256666667,24.6523333333,3.56466666667,8.43533333333
272.58,5.57283333333,18.9021666667,21.3055,21.673,13.371,11.02,24.9055,3.80983333333,8.51166666667
272.95,5.27233333333,19.018,20.7685,21.3691666667,13.2588333334,10.752,24.7046666667,3.8325,8.722
273.32,5.7645,19.893,21.2393333334,21.4036666667,13.769,11.4053333333,24.8048333334,4.4905,9.3195
273.69,6.27433333333,20.2635,20.9891666667,21.03,13.9588333333,11.6903333333,24.7701666666,4.956,9.29883333334
274.06,6.73716666667,20.6551666666,21.0993333334,21.1201666667,14.1866666666,12.4196666667,25.1086666667,5.09416666667,9.66116666667
274.44,7.42016666667,20.9733333333,21.3365,21.4091666667,14.612,12.9513333333,25.415,5.303,9.755
274.81,8.25583333334,21.5248333333,22.1668333333,22.3326666667,15.6926666667,13.901,25.8751666666,6.29783333333,10.6486666667
275.18,8.35433333334,21.6875,22.0441666666,22.9246666667,15.9225,13.983,25.755,6.94966666667,10.8383333333
275.55,9.84016666666,22.6411666667,22.9395,24.0361666667,17.0181666666,15.5483333333,26.7625,8.051,11.8101666667
275.93,10.1671666667,22.9383333334,22.96,24.7288333333,17.4373333334,15.9936666667,27.2896666667,8.18133333334,11.9793333333
276.30,10.7235,22.7725,23.3485,24.913,17.7313333334,16.558,27.1946666667,8.75683333333,12.2773333333
276.67,11.1255,22.929,23.8686666667,25.1256666666,17.4863333334,16.918,27.3113333333,8.93966666665,12.5135
277.04,11.4356666667,22.926,24.1956666666,25.3008333333,17.783,17.1373333333,27.1831666667,8.94066666669,12.377
277.41,10.7135,22.0345,23.7355,24.9393333333,17.2188333333,16.28,27.1371666667,8.085,11.6411666667
277.79,10.8595,21.9633333334,23.8618333333,25.372,17.2663333333,16.3446666667,27.071,8.1615,11.115
278.16,10.4055,21.321,23.4153333333,24.7895,16.6776666667,15.5363333333,26.2411666666,8.05633333333,10.5605
278.53,9.82333333332,21.2251666667,23.1125,24.978,15.9713333333,15.872,25.7506666666,7.42833333333,10.9161666667
278.90,9.0855,20.5016666667,22.33,24.3588333333,14.883,15.251,24.9498333333,6.7785,10.3006666667
279.27,8.71566666666,20.3553333333,22.5033333333,24.1341666667,14.8,15.2723333333,25.315,6.24166666667,9.75033333333
279.64,7.13816666666,19.192,21.448,22.8395,13.6925,13.4903333333,23.9281666667,4.91583333333,8.14833333333
280.02,6.7405,19.3048333334,21.529,22.5015,13.7603333333,13.481,23.6865,4.6165,8.27166666667
280.39,5.77216666667,19.0128333333,20.963,22.3398333333,13.1748333333,12.47,23.298,3.49183333333,7.5235
280.76,5.5375,18.8578333333,20.4013333333,22.3768333333,13.3095,12.4136666667,23.2835,3.13033333333,7.31883333334
281.13,5.328,18.5443333334,20.128,22.1941666667,12.9955,12.3556666667,23.2431666666,2.874,7.1115
281.50,5.5895,19.005,20.0921666667,22.5025,13.0768333333,12.6153333333,23.2103333334,3.08733333333,7.395
281.87,5.86816666666,19.1816666666,20.3793333333,22.874,13.463,12.435,23.3631666667,3.48283333333,8.104
282.25,5.69533333334,19.3876666666,20.3335,23.0446666667,13.5556666666,12.2683333333,23.7858333333,3.4425,8.30916666666
282.62,5.8285,19.543,20.2191666667,23.1808333333,13.7905,11.3333333333,23.8093333333,3.72383333333,7.8095
282.99,6.08566666667,19.7556666667,20.7731666666,23.5388333333,14.3173333333,11.487,24.3526666667,4.12516666666,8.03733333334
283.36,6.14333333334,19.7828333333,20.9045,23.5933333333,14.3608333334,11.414,24.4035,4.33583333333,8.59133333334
283.73,6.5975,20.4663333334,21.2001666667,23.9465,14.6633333333,12.228,25.0863333333,4.672,9.29183333333
284.10,6.79966666666,20.349,21.38,23.8905,14.4056666667,12.1193333333,25.0955,4.4055,9.21016666666
284.47,7.25233333333,20.8211666667,21.4263333333,23.9995,14.7626666667,12.0686666667,25.6213333333,4.76766666667,9.62433333334
284.85,7.16733333333,20.8236666666,21.5568333333,23.8495,14.8103333334,11.7766666667,25.464,4.89,9.41383333333
285.22,7.19066666667,20.978,21.5416666667,23.9183333333,14.8841666666,11.5936666667,25.3961666667,5.03516666666,9.377
285.59,7.205,20.8651666667,21.6675,23.9691666667,14.8896666667,11.276,25.791,5.00066666666,9.32683333333
285.96,6.44933333333,20.6956666666,21.5893333333,23.5328333333,14.5518333333,11.0216666667,25.8788333334,4.2745,8.72783333333
286.33,6.22533333333,20.1838333334,21.4788333333,23.0906666667,14.3563333333,10.4933333333,25.3495,3.81183333334,7.9985
286.70,6.53183333333,20.2696666667,21.7193333334,22.9716666667,14.4845,10.7643333333,25.6078333334,3.88133333333,7.96
287.07,6.481,20.2395,21.4378333333,22.7311666667,14.3796666666,10.58,25.4858333334,3.74116666667,7.66483333334
287.44,6.909,20.7568333334,21.728,23.0061666667,14.8115,10.9846666667,25.6575,4.05366666667,7.9315
287.82,6.66083333334,20.6528333333,21.7801666667,23.1138333334,14.7953333333,10.7426666667,25.781,3.86816666667,7.79566666667
288.19,6.34933333334,20.5238333333,21.3543333333,23.1418333333,14.8346666667,10.4583333333,25.9456666667,3.7235,7.291
288.56,6.61033333333,20.5648333334,21.6466666666,23.492,15.1993333333,11.1013333333,26.0265,4.039,7.4775
288.93,6.7715,20.674,21.8126666667,23.7751666667,15.4306666667,10.8613333333,26.3146666667,4.29216666667,7.64033333334
289.30,7.14833333333,20.6498333334,22.0371666667,24.1975,15.684,11.116,26.8675,4.77783333333,7.63583333334
289.67,7.064,20.669,22.0803333333,24.4623333333,15.8975,10.9766666667,26.695,4.56233333334,7.527
290.04,7.72666666667,21.1926666666,22.5995,25.1451666667,16.4953333334,11.3143333333,27.17,5.12133333334,8.0915
290.41,8.2325,21.8241666667,23.3241666667,26.153,17.1815,12.1956666667,28.1608333334,5.88133333334,9.21033333334
290.78,8.039,21.8818333334,23.7746666666,26.4715,17.3893333333,12.3383333333,28.5948333333,5.90066666666,9.7005
291.15,7.22133333334,21.2348333334,23.2698333333,26.097,17.0283333333,11.6386666667,28.494,5.15583333333,9.37
291.52,6.41783333333,20.5666666667,22.8311666666,25.8405,16.3978333333,10.8396666667,28.397,4.49866666667,8.51366666666
291.89,6.71,20.8506666666,23.0203333333,26.2205,16.6511666667,10.8943333333,28.7153333333,4.87383333333,8.50733333333
292.26,7.1945,21.332,23.5861666667,26.7906666666,17.0436666667,10.9646666667,29.0685,5.53733333333,8.91466666667
292.64,7.05516666667,21.3488333334,23.4193333334,26.8673333333,16.9375,10.3836666667,29.1768333334,5.56616666666,8.648
293.01,6.7945,21.5946666666,23.8001666667,27.0561666667,17.1918333333,10.6963333333,29.5928333333,5.35633333333,8.85466666667
293.38,6.20916666667,21.6256666666,23.9788333333,26.814,17.0343333333,10.098,29.5425,4.53416666666,8.74183333334
293.75,6.302,21.9508333333,24.2063333334,26.7873333333,17.0736666666,10.243,29.702,4.82,8.68733333334
294.12,5.97833333333,22.0711666667,24.067,26.7086666667,17.0621666667,9.96933333333,30.0048333333,4.7905,8.71683333333
294.49,5.436,22.4613333333,23.7208333333,26.2473333333,16.906,9.69233333333,29.7783333333,4.25633333334,7.73133333333
294.86,5.89383333333,22.8235,24.0785,26.363,17.5261666666,9.975,30.1423333334,4.91,7.68283333334
295.23,6.461,23.5938333333,24.63,26.9096666667,18.2208333334,10.376,30.7135,5.02516666667,8.0375
295.60,6.928,24.0443333333,25.0841666666,27.1711666667,18.7676666667,10.624,31.141,5.25566666667,8.24216666666
295.97,6.80083333333,24.0315,24.7811666667,27.0568333333,18.8628333334,10.6553333333,31.031,5.0425,8.3595
296.34,6.51183333333,23.9208333334,24.5943333333,26.7775,18.6675,10.633,30.9928333333,5.02716666666,8.45633333333
296.71,6.198,23.969,24.6401666666,26.696,18.8568333334,10.6393333333,31.2408333334,4.65483333333,8.63216666667
297.08,6.35666666667,23.8785,24.3768333333,26.7446666666,18.673,10.5413333333,31.2676666667,4.51666666666,8.63
297.45,6.61433333333,24.4485,24.6935,27.0988333333,19.0835,10.9863333333,31.7105,5.07883333333,9.03683333334
297.82,6.669,24.7056666666,24.8805,27.2646666667,19.3771666667,11.216,31.9808333333,5.3045,9.275
298.19,6.77316666667,24.731,24.8948333334,27.3433333333,19.5068333334,11.5006666667,32.141,5.353,9.286
298.56,7.02283333333,24.518,24.9883333333,27.4506666667,19.6226666666,11.2953333333,32.1635,5.55966666667,9.526
298.93,6.85133333333,24.6676666667,24.8473333333,27.5063333333,19.4516666667,11.175,32.1115,5.19816666667,9.43216666666
299.30,6.9165,25.0028333333,25.003,27.6661666667,19.4883333333,11.2856666667,32.0293333333,5.61866666666,9.94533333334
299.67,6.6465,25.0343333333,25.0908333333,27.6316666666,19.6521666667,11.3156666667,31.9061666666,5.60783333333,10.0326666667
300.04,6.92433333333,25.3938333334,25.7191666666,27.8341666666,20.0896666667,11.48,32.6175,6.02,10.3411666667
300.41,7.2485,25.8135,26.3088333334,28.4646666667,20.7486666667,11.907,32.9266666667,6.21766666667,10.5305
300.78,7.2755,25.8415,26.5326666667,28.5991666666,20.6396666667,11.898,32.8585,6.20683333334,10.3758333333
301.15,7.51416666666,26.3635,27.0788333333,28.9466666667,21.168,12.1796666667,33.2761666667,6.42616666666,10.5408333333
301.52,7.47266666667,26.0201666666,26.9136666667,28.947,20.9078333333,11.8226666667,33.0066666667,6.1365,10.2398333333
301.89,7.18833333333,25.8791666667,26.98,29.2775,20.9736666667,11.3176666667,33.3703333334,5.8585,10.1583333333
302.26,6.74933333334,25.6703333333,26.9378333333,29.1333333334,20.5276666666,10.7723333333,32.9501666666,5.622,9.74083333334
302.63,6.65633333334,25.7721666667,26.8975,29.4055,20.6383333334,10.7236666667,33.4805,5.61933333333,9.64266666667
303.00,5.53833333334,25.1663333333,26.4105,29.1351666667,20.3983333333,9.86233333333,33.2445,4.82733333333,9.11433333334
303.37,5.5505,24.911,26.4246666667,29.3038333333,20.5923333333,9.69133333333,33.593,4.55633333334,8.57833333333
303.74,5.24083333334,24.9256666667,26.1746666667,29.4751666666,20.1978333334,9.203,33.4448333333,4.13316666666,8.2665
304.10,5.3745,25.1601666666,26.5445,29.7973333333,20.5003333333,9.677,33.4971666667,4.05666666667,8.38916666666
304.47,5.73483333333,25.687,26.9266666667,30.1896666667,20.9005,9.90166666667,34.0426666666,4.41316666667,8.71433333334
304.84,5.97333333334,26.279,27.144,30.3503333334,21.1483333334,9.93266666667,34.3995,4.75033333333,8.919
305.21,5.31116666667,26.0248333334,26.8178333334,30.0641666667,20.8933333334,9.47033333333,34.3356666666,4.42083333333,8.37833333334
305.58,4.67616666667,25.8753333333,26.762,30.1803333333,20.8201666666,8.98866666667,34.5006666667,3.96383333333,8.05683333333
305.95,4.95033333333,26.0426666666,26.9428333334,30.288,20.8895,9.286,34.7585,4.53783333333,8.401
306.32,5.29916666667,26.7148333334,27.4838333333,30.8531666667,21.5966666667,9.76933333333,35.6625,5.06566666667,9.10583333333
306.69,5.35066666667,26.956,27.5403333333,30.7705,21.4855,9.982,35.619,4.9535,9.55516666667
307.06,6.05183333333,27.5583333333,27.8798333333,31.381,21.8133333334,10.3233333333,36.1088333333,5.37083333333,9.50766666666
307.43,5.86116666666,28.0015,28.1955,31.3795,21.7971666667,10.082,36.4355,5.54066666667,9.37383333333
307.80,5.7645,28.0185,28.1216666667,31.4018333334,21.974,9.99566666667,36.7608333333,5.49166666667,9.06666666667
308.17,5.07466666667,27.715,27.6351666667,31.3761666667,21.4151666667,8.78633333333,36.4141666667,4.937,8.15583333333
308.54,4.36816666667,27.3748333334,27.0923333333,30.9233333333,20.7875,8.1,35.7858333333,4.2055,7.33666666666
308.90,3.98066666666,27.0316666667,27.1071666667,30.8883333334,20.7715,7.672,35.6336666667,3.6985,6.9835
309.27,4.47633333333,27.4515,27.638,31.4616666667,20.93,7.99366666667,35.8715,4.05666666667,7.341
309.64,5.40466666667,28.107,28.3175,32.1033333333,21.7973333333,8.92266666667,36.469,5.00966666666,8.07516666666
310.01,5.54133333334,28.279,28.4641666667,32.304,21.7331666666,8.962,36.5321666666,4.64733333333,7.9515
310.38,5.462,28.349,28.4265,32.241,21.7166666666,8.89433333333,36.3538333334,4.45333333333,7.78433333334
310.75,5.824,28.7523333333,28.9333333333,32.6565,21.9946666667,9.01033333333,36.4318333333,4.6335,7.67966666666
311.12,5.899,28.8393333333,29.1626666667,32.7326666667,21.9315,9.03333333333,36.5465,4.77133333333,7.96216666667
311.49,5.86233333334,28.7333333334,29.1708333334,32.5593333333,21.7661666667,9.03166666667,36.5026666667,4.5555,7.70783333334
311.85,5.59316666667,28.6498333333,29.2711666667,32.2371666666,21.4803333333,8.75733333333,36.3728333334,4.23183333333,7.49133333333
312.22,5.8005,29.0015,29.4568333334,32.4455,21.7158333333,9.17533333333,36.7316666666,4.4685,7.99183333334
312.59,5.80616666666,28.944,29.5568333333,32.6681666667,21.7558333334,9.28766666667,37.2428333333,4.59183333333,7.94583333333
312.96,5.46466666666,28.8228333333,29.2793333333,32.622,21.361,8.879,37.2273333334,4.374,7.40866666666
313.33,4.71416666666,28.3941666667,28.7893333333,32.0983333333,20.8456666667,8.151,37.1716666666,3.75933333333,6.47233333333
313.70,3.92816666666,28.1561666667,28.2566666667,31.5701666667,20.2308333333,7.367,36.929,2.83,5.47816666667
314.07,3.54533333333,28.0641666667,27.9801666666,31.0991666666,20.0891666667,7.129,36.6976666667,2.46666666667,4.81083333333
314.43,3.235,27.6936666666,27.9591666666,31.1146666667,19.7093333333,6.709,36.6746666667,1.9595,4.11833333334
314.80,2.5315,27.3878333334,27.812,30.9591666667,19.5813333333,6.25366666667,36.8636666667,1.81283333333,3.70816666666
315.17,2.807,27.7893333334,28.0201666666,30.8413333334,19.8096666666,6.258,37.218,2.198,3.99
315.54,3.21916666667,28.5155,28.5868333333,31.5776666667,20.3711666666,6.881,37.7018333333,2.7625,4.64666666667
315.91,3.74733333333,28.9838333333,28.9983333333,32.1368333333,21.0665,7.538,38.2131666667,3.389,5.23833333334
316.28,3.41766666667,28.9411666667,29.1958333334,32.0461666666,20.8768333333,6.99533333333,38.1763333334,3.03233333333,4.65383333334
316.64,3.21033333333,28.9945,29.5148333333,32.0725,20.8445,6.479,38.2951666667,2.54316666666,4.427
317.01,3.92033333333,29.5955,30.0921666667,32.4061666667,21.4628333333,7.125,38.619,3.13183333333,5.00066666667
317.38,4.12283333333,29.8988333333,30.397,32.6523333334,21.6683333333,7.04466666667,38.2398333334,2.98016666667,5.22866666667
317.75,4.73266666666,30.3738333333,31.1281666666,32.9816666666,22.154,7.38466666667,38.6885,3.24566666667,6.0
318.12,4.89016666666,31.0061666667,31.6468333333,33.7236666666,22.448,7.37966666667,39.2105,3.66766666667,6.51783333334
318.49,5.05466666666,31.4016666666,31.7643333333,34.0218333334,22.7131666667,7.68166666667,39.5355,3.8705,6.68283333334
318.85,5.1585,31.6361666666,32.0755,34.0256666666,22.7556666667,7.786,39.9658333333,3.387,6.63233333333
319.22,5.146,31.6628333333,32.352,34.4941666667,23.1235,8.04466666667,40.0298333333,3.221,6.81666666667
319.59,5.0405,31.518,32.2306666666,34.4435,23.2523333333,7.756,39.9115,2.88,6.6305
319.96,5.53283333333,32.1281666667,32.8103333334,35.0388333333,23.4878333334,8.10966666667,40.526,2.9255,6.81366666667
320.32,5.8175,32.2906666666,32.9026666666,35.139,23.761,8.25033333333,40.7448333333,3.18083333334,6.686
320.69,5.43683333333,32.4008333333,32.4991666666,35.0998333333,23.4683333333,7.992,40.681,2.68416666667,6.47583333334
321.06,5.27616666667,32.7241666667,32.7395,35.488,23.6713333333,8.086,41.267,2.43616666667,6.57833333334
321.43,5.472,33.2573333333,33.1965,35.9063333333,23.9071666667,8.47,42.2283333333,2.8765,6.74733333333
321.80,5.29416666667,33.356,33.1373333333,36.1991666667,23.801,8.41666666667,42.647,2.94133333333,6.48583333334
322.16,4.8515,33.1765,33.0945,35.8861666667,23.929,8.27,42.6631666667,2.64966666666,6.24716666667
322.53,4.74316666667,33.4655,33.495,36.1453333333,24.1116666666,8.106,42.7238333334,2.70933333333,6.31383333334
322.90,4.807,33.5265,33.4406666667,36.3733333334,24.0558333334,7.954,42.4176666666,2.91866666667,6.33066666666
323.27,3.95183333333,32.9316666667,33.1993333333,35.799,23.3305,6.90333333333,42.0893333333,1.94433333333,5.12116666667
323.63,3.772,32.9366666667,33.1621666667,35.9298333334,22.9463333333,6.45066666667,42.114,1.8245,4.74233333333
324.00,3.4535,32.7653333334,32.8973333333,35.6773333333,22.9596666667,5.79766666667,41.865,1.53216666667,4.57583333333
324.37,3.68266666666,33.1353333334,33.5826666666,36.0758333333,23.405,6.265,42.373,1.92433333333,5.21016666666
324.74,3.994,33.5118333333,34.2021666667,36.1623333333,23.6748333333,6.447,42.5481666667,2.58866666667,5.44266666666
