wavelength,Back_ChlCalm,Belly_ChlCalm,Breast_ChlCalm,Crissum_ChlCalm,Crown_ChlCalm,DorTail_ChlCalm,Patch10_ChlCalm,Patch11_ChlCalm,Patch12_ChlCalm,Patch13_ChlCalm,Rump_ChlCalm,Throat_ChlCalm,WingTip_ChlCalm
236.66,-2.50506666667,-1.0736,3.44600000001,-1.65673333333,1.5374,2.90873571429,5.48693333334,2.94233333333,1.60683333333,-2.33616666667,-2.14713333334,1.96166666667,0.344666666667
237.04,-1.846,-1.14213333333,2.96159999999,-1.6334,1.421,2.70350714286,5.259,3.02786666667,0.249166666672,-2.34066666666,-2.11153333333,1.88573333333,0.757
237.41,-6.14633333333,-4.92826666666,-0.479000000002,-5.421,-2.62833333333,-1.03703333334,1.3826,-0.260200000001,-3.64475,-5.68108333334,-6.297,-0.903533333331,-3.8192
237.79,-5.86946666667,-4.53606666667,-0.151266666668,-5.3608,-2.46059999999,-1.34061190477,1.251,0.164933333333,-4.63925,-5.945,-6.0206,-0.274866666666,-4.0276
238.17,-4.83133333333,-3.85966666667,1.18766666666,-5.1418,-1.09306666667,-0.726271428574,2.24026666667,1.41706666667,-3.42433333334,-4.9595,-4.83119999999,0.472399999999,-2.7934
238.54,-6.22413333333,-5.8752,-0.724266666666,-7.02873333333,-2.28040000001,-3.27597857143,0.737666666665,-0.348600000001,-4.76191666667,-6.75733333334,-6.50573333333,-1.4084,-4.1448
238.92,-6.0604,-5.29026666667,-0.694400000002,-6.654,-2.23493333334,-3.09381190477,0.757533333334,-0.113466666664,-5.09783333333,-6.72350000001,-6.28793333334,-1.5026,-3.77533333333
239.29,-4.62333333333,-3.53766666667,-0.420466666664,-4.5184,-1.30786666667,-1.78975238095,1.98473333333,0.677133333334,-4.56816666667,-5.7065,-5.032,-0.058333333328,-3.01233333333
239.67,-5.47933333333,-4.48813333334,-1.743,-5.7842,-1.93893333333,-2.1140452381,1.76473333333,-0.250533333333,-5.41941666667,-6.59041666667,-6.22006666667,0.370266666664,-3.4314
240.04,-4.3998,-3.67300000001,-1.04253333333,-5.64326666667,-1.84606666667,-1.49857142857,1.99893333333,0.191333333335,-5.54758333333,-6.02583333333,-5.16506666667,0.851333333332,-2.8312
240.42,-4.1486,-3.49966666666,-1.74993333333,-5.79593333333,-1.96333333333,-1.67528571429,1.51946666667,-0.495066666666,-5.47375,-5.49533333334,-4.729,0.478066666667,-2.5608
240.79,-4.6996,-3.70133333333,-2.54506666667,-6.14866666667,-2.808,-2.73831904762,0.427866666666,-1.78693333333,-6.02475,-5.92158333333,-4.8724,-0.803266666665,-2.75533333333
241.17,-4.54,-2.75333333333,-2.00666666667,-5.56666666667,-2.42,-2.68952380952,0.946666666667,-1.67333333333,-5.50833333333,-5.45,-4.36,-1.11333333333,-2.15333333333
241.54,-2.82846666667,-0.974466666669,-0.620066666667,-3.68473333333,-0.7618,-1.44159047619,2.4386,-0.614066666667,-3.92666666667,-3.86025,-2.54493333333,0.177133333333,0.100333333335
241.92,-2.95713333333,-1.28346666667,-1.01273333333,-3.62853333333,-1.3052,-1.87728809524,1.928,-1.3052,-4.37325,-4.21741666667,-2.83773333333,-0.211266666667,0.0649333333328
242.29,-3.017,-0.926199999999,-0.718933333333,-3.13866666667,-1.4224,-1.59943333333,1.8678,-1.3616,-4.32775,-3.942,-2.60186666667,-0.237999999999,0.369399999999
242.67,-2.7878,-0.230800000001,-0.0577999999986,-2.73013333333,-0.937266666667,-1.01319047619,2.2062,-0.975733333335,-3.91725,-3.38866666667,-1.98033333333,0.375066666666,0.956533333333
243.05,-2.43393333333,-0.0559999999986,0.1122,-2.67226666667,-1.0046,-1.16027857143,2.22373333333,-1.13986666667,-3.84241666667,-3.15916666667,-1.864,0.560666666665,0.948333333333
243.42,-2.85246666667,-0.233466666667,0.0137333333334,-3.41126666667,-1.38286666667,-1.61659523809,1.9048,-1.53853333333,-4.11516666667,-3.27391666667,-2.12446666667,0.205866666667,0.9936
243.80,-2.13626666667,0.656199999999,0.945933333334,-2.51173333333,-0.5838,-1.1618952381,2.42153333333,-0.963933333332,-3.61525,-2.48925,-1.42106666667,0.674466666667,1.9688
244.17,-2.13586666667,0.890733333331,0.886066666668,-2.37673333333,-0.549933333334,-1.21079285714,2.48586666667,-1.15426666667,-3.80025,-2.36308333334,-1.6996,0.686266666668,1.9314
244.55,-2.0188,1.14086666667,1.3504,-2.04093333333,-0.508133333334,-1.25570476191,2.67386666667,-1.08293333333,-3.5985,-2.00533333333,-1.7246,0.877866666667,2.04106666667
244.92,-1.3392,2.20013333333,2.2416,-0.931533333333,0.116533333334,-0.194083333333,3.51833333333,-0.457399999999,-2.76575,-0.972166666667,-0.860866666666,1.97966666667,2.96526666666
245.30,-1.124,2.4702,2.4204,-0.456333333333,-0.0922,0.224085714287,3.41006666667,-0.487199999999,-2.60366666667,-0.987749999999,-0.613866666667,2.14426666667,2.98046666667
245.67,-0.345199999999,3.47973333333,3.36473333334,0.373066666666,0.401000000001,1.11619761905,4.048,0.2022,-1.74341666667,-0.191833333334,0.261466666666,2.82433333333,3.8074
246.05,0.224666666666,4.19573333333,4.0468,0.964866666666,0.930266666667,1.73797380952,4.6036,0.854466666667,-0.964999999999,0.443,1.041,3.42666666667,4.42006666667
246.42,0.836866666668,4.78286666667,4.4378,1.6826,1.3662,2.06978809524,4.95266666667,1.37193333333,-0.471166666669,0.949166666668,1.77446666667,3.87126666667,4.81733333333
246.79,0.850333333333,4.79413333333,4.37033333333,1.84613333333,1.3508,1.97746428571,4.7808,1.26346666666,-0.552999999998,1.06275,1.84606666667,3.83513333333,4.83913333333
247.17,0.893866666667,5.04773333333,4.56113333333,2.09066666667,1.57666666667,2.17703571429,4.7796,1.4376,-0.484166666664,1.254,2.18,3.93273333333,4.94113333333
247.54,1.15793333333,5.30446666667,4.83593333333,2.61066666667,1.78086666667,2.49755476191,4.89786666667,1.6192,-0.321083333332,1.42358333333,2.5892,4.11086666667,5.16173333333
247.92,0.846933333333,5.151,4.67893333333,2.41106666667,1.47166666667,2.33461904762,4.6072,1.3606,-0.543750000002,1.17716666667,2.43453333333,3.90826666667,4.9336
248.29,1.05593333333,5.4418,4.96626666667,2.68786666667,1.57006666667,2.56558095238,4.74466666667,1.57466666667,-0.288500000001,1.40566666666,2.65353333333,4.1482,5.1536
248.67,1.2342,5.67386666667,5.1408,2.83353333333,1.72126666667,2.8530547619,4.8304,1.76246666667,-0.226833333334,1.52833333333,2.9048,4.31573333333,5.40033333333
249.04,1.2732,5.7304,5.21773333333,2.75793333333,1.7306,2.71549761905,4.751,1.81706666667,-0.26775,1.48025,2.99406666667,4.2312,5.34286666667
249.42,1.91726666667,6.30473333333,5.88906666667,3.19186666667,2.40433333333,3.22670238095,5.39173333333,2.40166666666,0.248666666668,2.25941666667,3.6304,4.86666666667,5.8586
249.79,1.80453333333,5.98226666667,5.80306666667,2.9966,2.34546666667,3.03835238095,5.0222,2.27646666667,-0.255166666667,2.05908333333,3.24773333333,4.7378,5.59593333333
250.17,1.88106666667,5.97353333333,5.90173333333,3.1052,2.5232,2.95268333333,4.98046666667,2.16613333333,-0.53625,2.1825,3.18933333333,4.71646666667,5.52966666667
250.54,1.4978,5.5604,5.629,2.55506666667,2.21246666667,2.65337142857,4.59126666667,1.69693333333,-0.999166666667,1.86008333333,2.52233333333,4.389,5.195
250.92,1.66066666667,5.79286666667,5.9252,2.59026666667,2.26626666667,2.75805238095,4.8912,1.84866666667,-0.870249999999,2.02341666667,2.49613333333,4.44213333333,5.22193333333
251.29,1.90306666667,5.96533333333,6.27586666667,2.86013333334,2.50953333333,2.95521428571,5.27486666667,2.10046666667,-0.369916666665,2.33783333333,2.61553333333,4.8584,5.52693333333
251.66,2.0484,5.9146,6.3984,2.80426666666,2.57746666667,2.75829761905,5.42333333333,2.13146666667,-0.240750000001,2.50383333333,2.52453333333,4.98486666667,5.51773333333
252.04,2.08493333333,5.80513333333,6.23966666667,2.88133333333,2.6082,2.67179761905,5.57026666667,2.04653333333,0.0240000000007,2.57258333333,2.4388,4.9856,5.26646666667
252.41,2.2184,5.69526666667,6.3796,3.1072,2.83586666667,2.77060952381,5.87626666667,2.1122,0.329416666668,2.54191666667,2.61166666667,5.15246666667,5.5892
252.79,2.686,5.96326666667,6.7306,3.62926666667,3.2294,2.98820476191,6.47086666667,2.43813333333,0.874333333334,2.72275,3.01753333334,5.46373333333,6.00713333333
253.16,3.4494,6.77466666666,7.37499999999,4.5298,3.92153333333,3.84096904762,7.219,3.00126666667,1.5405,3.49125,3.63733333333,6.27853333333,6.79480000001
253.54,2.99086666667,6.42053333334,7.0236,4.39386666667,3.5324,3.36827857143,6.80206666667,2.47786666666,1.11275,2.8975,3.07693333333,5.90366666667,6.72000000001
253.91,3.25966666667,6.8478,7.35726666666,4.80106666667,3.55026666667,3.58782142857,7.28580000001,2.3626,1.61608333333,3.44291666667,3.6008,6.14453333333,6.96153333333
254.28,3.59406666667,7.40786666667,7.951,5.18426666667,3.9776,3.88955238095,7.42086666667,2.8226,2.33266666667,4.277,4.0164,6.7226,7.60166666667
254.66,3.31553333333,7.29393333333,7.75980000001,5.26433333333,4.03233333333,3.52247619048,7.17726666666,2.68373333333,2.26258333333,4.19475,3.80373333333,6.68453333333,7.64793333333
255.03,2.6458,6.37633333333,6.99026666667,4.67746666667,3.37853333333,2.61813809524,6.23833333333,1.80346666667,1.49891666667,3.52141666666,3.05973333333,6.1384,6.97120000001
255.41,2.36746666667,5.7058,6.56673333333,4.4244,2.82786666667,1.87338095238,5.5356,1.20126666667,0.719333333334,2.953,2.27226666667,5.62566666667,6.58646666667
255.78,2.7134,6.09246666667,6.97146666666,4.934,3.18086666667,2.16221190476,5.5488,1.4736,0.977999999999,3.25841666667,2.39326666667,5.8688,7.09339999999
256.15,3.15133333333,6.29233333333,7.2434,5.26566666667,3.394,2.27606428571,5.4678,1.74993333333,0.897666666666,3.40166666667,2.70113333333,6.095,7.49099999999
256.53,3.11246666667,6.44333333334,7.00166666666,5.09346666667,3.4426,2.13517142857,5.27793333333,1.57306666667,0.801249999999,3.45966666667,2.7482,5.88966666667,7.08906666667
256.90,3.28413333333,6.443,7.20799999999,5.54346666667,3.69106666667,2.34161666667,5.11846666667,1.8972,0.922833333335,3.81991666667,3.0648,6.02253333333,7.0962
257.28,2.6012,5.7692,6.45586666667,4.63186666667,2.94453333333,1.57105,4.5326,1.37306666667,0.232750000001,3.0035,2.41513333333,5.23986666667,6.31926666667
257.65,2.9382,6.3578,6.77460000001,4.79893333333,3.3298,2.02259523809,5.12573333333,1.9864,0.601666666666,3.38091666667,3.222,5.7004,6.54813333333
258.02,2.3264,6.09433333333,6.23973333333,4.2382,2.87693333333,1.84768571429,4.94346666667,1.91806666667,0.313249999999,2.67591666667,3.1554,5.33633333333,5.99213333334
258.40,2.0838,6.0386,5.996,4.06373333333,2.49093333333,1.94792380953,5.00066666667,1.88686666667,0.259416666666,2.13908333333,3.1244,5.11773333333,5.658
258.77,2.62306666667,6.67593333333,6.5276,4.49773333333,2.7992,2.59865238095,5.4918,2.52593333333,0.793666666667,2.61266666667,3.91606666667,5.68646666667,6.00406666667
259.15,3.11993333333,7.26873333333,7.02953333333,5.05413333333,3.1756,3.26213571429,6.06046666667,3.11786666667,1.35066666667,3.05183333333,4.586,6.1532,6.52233333333
259.52,3.45186666667,7.76026666666,7.37066666667,5.38106666667,3.4932,3.80984761905,6.4446,3.68146666667,1.75058333333,3.34083333333,5.08753333333,6.5536,6.9038
259.89,3.27753333333,7.70953333333,7.22086666667,5.24826666666,3.30773333333,3.80154761905,6.39046666667,3.63353333333,1.56041666667,3.20925,5.07666666667,6.46833333333,6.79246666667
260.27,3.5596,7.95906666667,7.58346666667,5.52633333333,3.534,4.11391428571,6.6786,3.96926666667,1.74158333334,3.45708333333,5.34853333333,6.74173333333,7.0832
260.64,3.8538,8.18306666667,7.87126666667,5.83753333333,3.78386666666,4.41506428572,6.95526666667,4.30433333333,2.05,3.74133333333,5.73406666667,6.9752,7.44253333333
261.01,3.64773333333,8.15020000001,7.60993333333,5.56286666667,3.57246666667,4.27763809524,6.824,4.106,1.88366666666,3.52683333333,5.57286666667,6.8708,7.23866666667
261.39,3.645,8.13346666667,7.6524,5.6674,3.6146,4.30471904762,6.78866666667,4.19713333333,1.94358333333,3.52933333333,5.6758,6.89526666667,7.2578
261.76,3.612,7.96313333334,7.5386,5.6516,3.48633333333,4.2215547619,6.5304,4.17826666667,1.86758333333,3.40991666667,5.47313333333,6.79253333333,7.11926666667
262.13,3.94126666667,8.10960000001,7.70366666667,5.8844,3.779,4.3518047619,6.55226666667,4.36213333333,2.03225,3.54266666667,5.59473333333,6.997,7.42126666667
262.51,4.52853333333,8.41493333333,8.11066666667,6.34066666667,4.29386666667,4.75003095238,6.8954,4.82706666667,2.44891666666,4.01991666667,5.9706,7.43633333333,7.9058
262.88,4.9282,8.5558,8.2656,6.61866666667,4.59413333333,4.92713571428,7.02673333333,5.01506666667,2.76508333334,4.17475,6.07553333333,7.62413333333,8.15240000001
263.25,5.36866666667,8.91846666667,8.6196,7.05393333333,5.17506666667,5.34296190476,7.36233333333,5.5552,3.27791666666,4.61941666667,6.54246666667,8.19400000001,8.68653333334
263.63,5.58853333333,9.03133333334,8.84913333332,7.33586666667,5.45046666667,5.4194452381,7.50253333333,5.60673333333,3.558,4.91858333334,6.7032,8.36206666667,9.07286666667
264.00,5.87246666667,8.96366666667,8.95266666667,7.4444,5.55146666667,5.53342380953,7.50246666667,5.76726666667,3.88125,5.05741666666,6.78013333333,8.48219999999,9.185
264.37,5.77746666667,8.96433333333,8.70346666667,7.24046666667,5.46473333333,5.37815714286,7.27773333333,5.59673333333,4.016,4.952,6.57766666667,8.19859999999,9.00746666666
264.75,5.4582,8.69433333333,8.44726666667,7.10246666667,5.2056,5.10345,6.92506666667,5.17646666667,3.74366666667,4.735,6.17006666667,7.97393333334,8.62160000001
265.12,5.492,8.90413333333,8.69793333334,7.31126666667,5.30013333333,5.21902142857,7.01613333334,5.34026666667,3.789,4.75925,6.11093333333,8.03333333333,8.6922
265.49,6.0526,9.49826666666,9.12046666667,7.6948,5.74673333333,5.67250952381,7.56146666667,5.65513333333,4.33158333333,5.09933333333,6.49993333333,8.52293333334,9.15933333334
265.87,6.1716,9.78626666667,9.39940000001,7.9492,6.01726666667,5.91943809524,7.95193333333,5.8738,4.65033333334,5.27941666667,6.8344,8.78793333333,9.39660000001
266.24,5.88106666667,9.72766666666,9.44493333333,7.96793333333,5.75806666667,5.90753095238,7.85813333333,5.89946666667,4.63166666667,5.2435,6.7872,8.76653333333,9.31646666667
266.61,5.1818,9.38299999999,8.88633333334,7.47833333333,5.14593333333,5.5809952381,7.42693333333,5.40206666667,4.03225,4.81933333333,6.42853333333,8.31793333333,8.88886666666
266.98,4.77726666667,9.06153333333,8.6308,7.25413333333,4.67253333333,5.29812619047,7.17706666667,5.0784,3.72475,4.56808333333,6.1388,7.92373333333,8.61326666666
267.36,4.67126666667,9.012,8.55026666667,7.2744,4.625,5.19964285714,7.1162,5.0966,3.55741666667,4.43858333333,6.07613333333,7.72646666667,8.58419999999
267.73,4.41673333333,8.68186666666,8.28113333334,7.02226666667,4.32446666667,4.97447619048,6.75426666667,4.879,3.23325,4.08958333333,5.81793333333,7.49633333334,8.29306666667
268.10,4.66666666667,9.03026666666,8.61300000001,7.4568,4.73186666667,5.20070952381,7.035,5.1586,3.56358333333,4.3385,6.1352,7.87646666667,8.45446666666
268.48,4.507,8.81493333333,8.58606666666,7.37366666667,4.59166666667,5.10303095238,6.8566,5.0446,3.466,4.19516666667,6.15193333333,7.89526666667,8.33906666667
268.85,4.6676,9.04213333333,8.67246666666,7.2796,4.67646666667,5.2081452381,6.7612,5.28066666667,3.59766666667,4.18925,6.30366666667,7.9378,8.39993333333
269.22,4.7788,9.1372,8.76373333334,7.46493333333,4.76533333333,5.42376666667,6.8758,5.50813333333,3.85541666667,4.36133333333,6.69106666667,8.04759999999,8.62560000001
269.59,4.2998,8.82973333333,8.4178,7.15973333333,4.3326,5.20791190476,6.4058,5.30566666667,3.534,4.0955,6.40366666667,7.77573333333,8.36293333334
269.97,4.2472,8.80413333333,8.22260000001,6.98726666666,4.21286666667,5.20447142857,6.18373333333,5.17046666666,3.33166666667,3.90883333334,6.2926,7.588,8.23346666667
270.34,4.57406666667,9.17546666667,8.34919999999,7.2452,4.38273333333,5.46687142857,6.50466666667,5.4828,3.575,4.17966666666,6.52366666667,7.82333333333,8.39746666667
270.71,4.81746666667,9.33979999999,8.51799999999,7.40526666667,4.48993333333,5.53380952381,6.61786666667,5.7472,3.87791666667,4.23666666667,6.61793333333,8.0236,8.4202
271.09,4.95346666667,9.45913333333,8.59193333333,7.45946666667,4.6354,5.65664761905,6.79426666667,5.858,3.94225,4.25375,6.69226666666,8.1032,8.4152
271.46,4.75313333333,9.24286666667,8.3892,7.1174,4.26833333333,5.38209761905,6.5464,5.49033333333,3.63791666667,3.88866666667,6.2866,7.90033333333,8.00726666666
271.83,4.7264,9.27866666667,8.30186666667,7.0426,4.2942,5.37498095238,6.62166666667,5.47846666667,3.707,3.88483333333,6.24006666667,7.87353333333,7.89966666667
272.20,4.8542,9.44440000001,8.43360000001,7.12746666666,4.40066666667,5.51621666667,6.79593333333,5.57746666666,3.82058333333,4.01633333333,6.3424,7.9526,8.12566666667
272.58,4.82686666667,9.51006666667,8.409,7.10273333333,4.31893333333,5.46693809524,6.85586666667,5.5352,3.79491666667,3.85133333333,6.2558,7.836,8.0902
272.95,4.417,9.1078,8.06973333333,6.93533333333,3.94453333333,5.10852857143,6.64526666667,5.22413333333,3.47433333333,3.46316666666,5.90073333334,7.52586666667,7.85326666667
273.32,4.44033333333,9.05659999999,8.0826,6.75653333333,3.9264,5.11061904762,6.69173333333,5.24893333333,3.49508333333,3.41633333333,5.75193333333,7.4806,7.83286666667
273.69,4.6264,9.14219999999,8.22486666667,6.85093333333,4.0918,5.20020714286,6.8292,5.3394,3.59325,3.48266666667,5.845,7.5552,7.87826666667
274.06,4.75926666667,9.20679999999,8.386,7.00966666667,4.12653333333,5.37811904762,6.92306666667,5.4676,3.807,3.61333333333,5.95646666667,7.63146666667,8.01333333333
274.44,4.16093333333,8.64066666667,7.8846,6.37633333333,3.6708,4.89417857143,6.29906666667,4.868,3.316,2.96,5.37886666667,7.04953333334,7.5208
274.81,3.869,8.39480000001,7.6896,6.13,3.46206666667,4.64015238095,5.9518,4.54133333333,3.13608333333,2.65416666667,5.109,6.72473333333,7.33513333333
275.18,4.0384,8.64886666667,7.85926666667,6.28166666667,3.55573333333,4.89793571429,6.09433333333,4.7642,3.3055,2.84175,5.31053333333,6.9358,7.67566666667
275.55,4.01553333333,8.65600000001,7.80373333333,6.20353333333,3.57313333333,4.98995476191,6.13586666667,4.82686666667,3.50341666667,2.858,5.31453333333,6.92273333333,7.74433333333
275.93,4.09986666667,8.7,7.8354,6.25413333333,3.52506666667,5.04823095238,6.17713333333,4.8208,3.57033333333,2.87508333333,5.2772,6.9166,7.73953333334
276.30,3.55326666667,8.14633333333,7.24313333333,5.6118,2.96386666667,4.66137619048,5.678,4.42873333333,3.0695,2.36491666667,4.71293333333,6.44873333333,7.23906666667
276.67,3.80326666667,8.35113333333,7.4176,5.87913333333,3.3946,5.10241666667,5.9568,4.83366666667,3.29683333333,2.75891666667,4.95433333334,6.84526666667,7.54426666667
277.04,3.95126666667,8.43626666667,7.51673333333,5.8384,3.6176,5.32286190476,6.09133333333,5.01253333333,3.50341666667,2.96683333333,4.99286666667,7.06326666667,7.54493333333
