wavelength,Back_SicLuaf,Belly_SicLuaf,Breast_SicLuaf,Crissum_SicLuaf,Crown_SicLuaf,DorTail_SicLuaf,Patch10_SicLuaf,Rump_SicLuaf,Throat_SicLuaf,WingTip_SicLuaf
250.92,9.79513333332,9.5003,10.4220333333,9.98722857141,8.96956666667,13.8114,9.7736,10.6847066667,9.70826666666,13.7586333333
251.29,10.2538666667,9.65490000001,10.6216,10.3877333333,9.40736666666,13.7890666667,10.1595,11.14058,10.0976666667,13.9453333333
251.66,9.98333333333,9.45733333333,10.4857333333,10.0128190476,8.7203,13.2729333333,9.83926666666,10.5594,9.90946666667,13.7487
252.04,9.47653333334,9.25276666666,10.5028,9.42742857143,7.8066,12.3416,9.05989999999,9.90220666667,9.20106666667,13.0371333333
252.41,9.38413333333,8.88203333333,9.97516666667,8.89552857144,7.23996666667,11.5853333333,8.78273333333,9.60306,8.55633333334,12.4628666667
252.79,9.44813333333,9.21863333333,10.3047333333,9.39984761904,7.41213333333,11.5341333333,8.98203333333,9.82582,9.01086666667,13.0
253.16,9.087,9.69919999999,10.8763333333,9.92568571429,7.6276,12.3214,8.67266666667,9.86000000001,8.93286666667,13.7989666667
253.54,9.21086666667,9.86383333333,11.1321,10.3283095238,7.79126666667,12.9426,8.68740000001,9.58118666668,8.89386666666,14.3326
253.91,8.55939999999,9.06106666666,10.4409666667,9.42078571429,6.8148,12.8242666667,8.2591,8.71986666667,8.30873333333,13.8503
254.28,8.725,9.30889999999,10.6798,9.2812952381,7.30426666667,13.3793333333,9.01303333334,9.34325999999,8.59433333333,14.5621
254.66,7.87953333333,8.48996666666,9.95183333333,8.35793333333,6.78323333333,12.4096666667,8.19683333333,8.67631333333,8.12846666667,14.0643
255.03,7.9782,8.92226666666,10.6014666667,8.65380476191,6.94236666666,13.1412666667,8.38776666667,8.88395333333,9.10613333333,14.2146333333
255.41,7.2886,8.92243333334,10.1577666667,7.8618,6.23736666667,11.9492,7.95006666667,7.93609333333,8.80413333333,13.4648333333
255.78,7.24526666667,9.40806666667,10.6631333333,8.34815238096,6.7602,11.9092666667,8.09086666667,8.32575999999,8.98980000001,13.7516666667
256.15,7.52546666667,8.9818,10.4206333333,8.55502380952,6.94113333333,11.7221333333,8.2204,8.28518666667,8.87106666666,13.8954
256.53,6.7102,8.62126666667,9.81236666667,8.54897619047,6.53153333333,11.2652,7.4869,7.62920666667,8.4556,13.1980666667
256.90,6.557,8.1459,9.05596666666,8.01383333333,5.73113333333,10.6701333333,6.9447,7.24232,8.26813333333,12.3176333333
257.28,6.8904,7.64276666667,8.53796666667,7.89417142856,5.93356666667,10.3009333333,7.45376666667,7.19062666667,8.52626666666,11.6705
257.65,6.36706666667,7.09906666667,7.84483333333,7.66045238094,5.54303333333,9.90126666668,6.99353333333,7.01394666667,8.49833333334,11.2495333333
258.02,6.57786666667,7.0076,7.82816666667,7.68114761905,5.7659,10.0326,6.59573333333,7.03642666667,8.54513333333,11.2089333333
258.40,5.73206666667,6.1969,6.76996666667,7.02627619048,5.0632,8.8922,5.2544,5.89407333333,7.622,10.1135666667
258.77,5.70786666667,6.0696,6.4858,6.85011428571,4.74223333333,8.7606,5.0882,5.65358666667,6.9606,9.85086666667
259.15,5.92813333333,6.24516666667,6.50013333333,7.01318095238,4.8867,8.87019999999,5.29816666667,5.61270666666,6.90746666667,9.84763333332
259.52,5.9804,6.12093333333,6.34903333333,7.02263809524,4.79366666667,9.01053333334,5.37973333333,5.65242666667,6.6886,9.74626666667
259.89,6.17286666667,6.16783333333,6.52963333333,7.01993333333,4.80803333333,9.234,5.55726666667,5.75582,6.988,9.7818
260.27,6.317,6.45453333333,6.60536666667,7.0586,5.00733333333,9.48680000001,5.76976666667,6.06902,7.15886666667,9.94656666667
260.64,6.50553333333,6.80893333333,6.94466666667,7.11895238095,5.18483333333,9.78513333333,5.9763,6.32958,7.545,10.1075666667
261.01,6.3542,6.44966666667,6.9148,7.02592380952,5.07656666667,9.73153333332,5.7998,6.09709333333,7.24466666667,10.1047333333
261.39,6.20526666667,6.33863333333,6.9554,6.86747142857,4.8949,9.64226666666,5.56973333333,5.97145333333,7.14693333333,10.1318
261.76,6.5412,6.50756666667,7.46623333333,7.19381904762,5.18996666667,9.84239999999,5.9476,6.25309333333,7.36173333333,10.3651666667
262.13,6.6666,6.8907,8.01403333333,7.69852857142,5.63026666667,10.0501333333,6.42923333333,6.68565333333,7.54266666667,10.4980333333
262.51,7.29606666667,7.7066,9.02206666667,8.53443333333,6.29173333333,11.0168,7.39876666667,7.57166,8.26153333333,11.0292666667
262.88,7.5972,8.0817,9.63040000001,9.03228571429,6.58226666667,11.5642666667,7.84223333333,8.00535333333,8.82253333333,11.4666333333
263.25,7.64273333333,8.23043333333,9.86706666668,9.36652380952,6.9553,11.9418,8.11843333333,8.44354,9.00093333334,11.8359333333
263.63,7.5444,8.18993333333,10.0183,9.49036190477,7.01,12.1919333333,7.90123333333,8.65212,8.72233333333,11.8963666667
264.00,7.80906666667,8.65709999999,10.4205,10.0091666667,7.67809999999,12.7745333333,8.31346666667,9.20570000001,8.6352,12.3219333333
264.37,7.41706666667,8.64379999999,10.4089666667,10.1246142857,7.53356666667,12.6398,8.09246666667,8.97201999999,8.6024,12.2385666667
264.75,6.90233333333,8.03869999999,9.74600000001,9.76583333334,7.15906666667,12.0083333333,7.54913333333,8.65196666666,7.95486666667,11.8329666667
265.12,6.71906666667,8.15939999999,9.43543333333,9.2874,7.01693333333,11.5973333333,7.33073333333,8.67400666666,7.57126666667,11.4455666667
265.49,6.79073333333,7.92503333333,9.27903333333,9.07713809524,7.03873333333,11.7311333333,7.2507,8.67446000001,7.37993333333,11.1499333333
265.87,6.2954,7.32246666667,8.39046666668,8.38747619048,6.44543333333,11.3349333333,6.42,8.05489333334,6.58526666667,10.3075
266.24,5.63446666667,6.2578,7.32233333333,7.40553333333,5.1284,10.3366,5.36033333333,7.04380666667,5.84393333333,9.69093333334
266.61,4.3136,4.64756666667,5.72593333333,5.66762857143,3.6256,8.71026666667,3.9474,5.54410666667,4.41666666667,8.30993333334
266.98,4.10726666667,4.44926666667,5.2491,5.1063047619,3.48533333333,8.2668,3.65373333333,5.2164,3.85573333333,8.03656666667
267.36,3.91833333333,4.2317,5.209,4.77438095238,3.2661,7.6834,3.3659,4.82646,3.584,7.6903
267.73,4.51773333333,4.74656666667,5.85253333333,5.29037619048,3.92313333333,8.15166666667,4.14306666667,5.44811333333,4.51326666667,8.24583333334
268.10,4.59066666667,4.6695,5.6638,5.35431904762,3.76776666667,8.03139999999,4.0771,5.20163333333,4.55133333333,7.96143333333
268.48,4.2578,4.16896666667,5.26903333333,5.0267047619,3.33116666667,7.83426666667,3.69993333333,4.82472,4.00626666667,7.43709999999
268.85,5.09433333333,4.72146666667,6.03456666667,5.87855714286,4.14523333333,8.796,4.34223333333,5.47126666667,4.55866666667,8.25833333334
269.22,5.30613333333,4.91846666667,6.30206666667,6.42138095238,4.39293333333,9.40893333333,4.61756666667,5.77450666667,4.9502,8.42556666667
269.59,4.91813333333,4.77116666666,5.85446666667,6.20294285714,4.17023333333,8.86693333333,4.37953333333,5.52254,4.5494,8.01546666667
269.97,4.9648,4.84383333333,5.95903333333,6.29164761905,4.3235,8.92493333335,4.31543333333,5.57004,4.85566666667,8.22353333334
270.34,5.33806666667,5.35006666667,6.42533333333,6.50721428571,4.8756,9.35160000001,4.73703333333,5.99048666667,5.24313333333,8.60430000001
270.71,5.9174,5.7512,6.9609,7.09860952381,5.36883333333,10.0688,5.40326666667,6.65085333333,5.95933333333,9.25086666667
271.09,6.26733333333,5.90123333333,7.4006,7.56989523809,5.53516666667,10.5120666666,5.6628,7.01752,6.60746666667,9.51756666665
271.46,6.31593333333,5.95266666667,7.30003333333,7.50697619048,5.46976666667,10.6780666667,5.7381,7.11394,6.82413333333,9.70106666666
271.83,6.2632,6.18146666667,7.25433333333,7.44203333333,5.46863333333,10.9129333333,5.80943333333,7.12499333333,7.0596,9.83653333333
272.20,5.87053333333,5.88586666667,7.0242,7.12630952381,5.22356666667,10.7048,5.6097,6.96883333333,6.792,9.87476666667
272.58,5.81386666667,5.74376666667,6.99826666667,6.90466666667,5.2573,10.6914,5.5755,6.89882,6.75986666667,9.98323333334
272.95,5.43186666667,5.46466666667,6.6288,6.44505714286,4.82896666666,10.1898,5.23676666667,6.52242,6.3628,9.60703333333
273.32,5.56706666667,5.7136,6.81803333333,6.27338095238,4.9169,10.2024,5.2758,6.52255333334,6.35053333333,9.71676666667
273.69,5.78106666667,5.79936666667,7.08793333333,6.33347619048,4.98006666667,10.2918,5.42786666667,6.61044,6.49073333333,10.0182666667
274.06,5.61093333333,5.88,7.15253333333,6.18918095238,4.82603333333,10.1833333333,5.60253333333,6.65182,6.30353333333,9.87546666667
274.44,5.33326666667,5.53053333333,6.9236,5.99113809524,4.58436666667,9.95366666666,5.3589,6.30746666667,6.00853333333,9.55276666666
274.81,5.71726666667,5.6753,7.15526666667,6.04473333334,4.78716666667,9.97713333332,5.65426666667,6.4028,6.04646666667,9.8039
275.18,5.37066666667,5.5143,6.89266666667,5.70074285714,4.58433333333,9.63919999999,5.46406666667,6.19634666667,5.6722,9.4902
275.55,5.47153333333,5.61693333333,7.1576,5.87873333333,4.74716666667,9.82526666667,5.5671,6.44522,5.61486666667,9.52016666667
275.93,5.2362,5.0443,7.15043333333,5.61426666667,4.36483333333,9.24526666666,5.13836666667,6.07234666667,5.0518,9.04006666667
276.30,5.81753333333,5.57853333333,7.78726666667,5.87936666667,4.70456666667,9.56973333334,5.51916666667,6.61635333333,5.54593333333,9.34030000001
276.67,5.7636,5.5795,7.8159,5.85897142857,4.7035,9.41846666668,5.38956666667,6.71574,5.51153333333,9.24213333332
277.04,5.14373333333,5.26783333333,7.306,5.34555714286,4.23853333333,8.91773333333,4.8544,6.24760666667,5.0806,8.53796666667
277.41,4.98913333333,5.11616666666,7.06116666667,5.47865238095,3.99353333334,8.85186666667,4.91166666667,6.32718,4.93753333334,8.5525
277.79,4.98013333333,5.11916666667,6.98616666667,5.48977619048,3.90876666667,9.01606666666,5.11703333333,6.42225333333,5.03153333333,8.4822
278.16,5.607,5.31833333333,7.27366666667,6.04417142857,4.24473333333,9.45026666666,5.52996666667,6.80661333333,5.5912,8.99146666667
278.53,5.9978,5.44993333333,7.3729,6.24162380952,4.30943333333,9.67906666667,5.7786,7.08804,5.87633333333,9.25066666666
278.90,5.738,5.40723333333,7.07873333333,6.072,4.0626,9.48359999999,5.37436666667,6.95719333333,5.76906666667,9.06763333333
279.27,6.1,5.4605,7.2889,6.34330952381,4.30596666666,9.58833333334,5.57163333333,7.19776666667,6.322,9.37576666667
279.64,6.38133333333,5.42806666667,7.4493,6.49543809524,4.32236666667,9.57186666667,5.82776666667,7.23388666666,6.7906,9.57953333334
280.02,6.25706666667,5.2353,7.2017,6.3831,4.1838,9.32673333335,5.6225,6.99130666667,6.7848,9.70669999999
280.39,6.0708,4.9475,6.84193333333,6.33623809524,4.09176666667,9.11526666668,5.30516666667,6.65912,6.83626666667,9.42219999999
280.76,6.41873333333,5.26466666667,6.9199,6.6156952381,4.35653333333,9.28246666666,5.68176666667,6.78996666667,7.15206666667,9.58600000001
281.13,6.2912,4.77736666667,6.68206666667,6.25971904762,4.07396666667,9.11080000001,5.55213333333,6.41674666667,6.8952,9.56479999999
281.50,6.35866666667,4.8576,6.64683333333,6.26920952381,4.18903333333,8.96393333334,5.6604,6.3115,7.05726666667,9.80129999999
281.87,6.27246666667,4.9487,6.7074,6.23150952381,4.18826666667,8.85200000001,5.5592,6.17984666667,7.038,9.84689999999
282.25,6.161,5.06,6.50983333333,6.13517619048,4.167,8.69900000001,5.513,6.11395333333,6.9578,9.79986666667
282.62,5.58906666666,4.75253333333,5.97816666667,5.65276190476,3.74933333333,8.10033333333,4.9495,5.61346,6.51853333333,9.13513333333
282.99,5.13773333333,4.4132,5.5362,5.30183333333,3.40406666667,7.7528,4.4933,5.17034666667,6.05433333333,8.62793333333
283.36,4.97906666667,4.4121,5.28723333333,5.19096190476,3.30643333333,7.87253333333,4.4927,4.97298666667,5.745,8.57423333333
283.73,4.8052,4.6713,5.0669,5.16655238095,3.32756666667,8.03966666667,4.44436666667,4.92868,5.47706666667,8.45273333333
284.10,4.8774,4.95123333333,5.2006,5.17088571429,3.39006666667,8.18373333333,4.62766666667,5.00684,5.43033333333,8.29873333333
284.47,4.8974,4.89996666667,5.20426666667,4.9858047619,3.24156666667,8.18953333333,4.66046666667,4.91614,5.25346666667,8.2662
284.85,4.1938,4.26586666667,4.61256666667,4.21028095238,2.4594,7.56073333333,3.85916666667,4.16132666667,4.53886666667,7.60473333333
285.22,4.36493333333,4.46483333333,4.86696666667,4.39861904762,2.62103333333,7.66053333333,3.98223333333,4.36179333333,4.64506666666,7.77736666667
285.59,4.4012,4.47883333334,5.0395,4.48294761905,2.714,7.85433333333,3.94886666667,4.43024,4.76546666667,7.7739
285.96,4.53626666666,4.495,5.06706666667,4.55368095238,2.68866666667,8.01613333333,3.84776666667,4.43665333333,4.70653333333,7.71683333333
286.33,4.38173333333,4.2627,5.06876666667,4.3735952381,2.61916666667,8.01833333333,3.70853333333,4.21382,4.5204,7.5938
286.70,4.6718,4.684,5.51223333333,4.75010476191,3.0046,8.48226666667,4.04976666667,4.58542,4.66933333333,8.1891
287.07,4.77633333333,5.0762,5.87163333333,5.09849047619,3.2018,8.55706666667,4.32166666667,4.82741333333,4.8916,8.4328
287.44,4.6874,5.23596666667,5.98096666667,5.18192380952,3.26673333333,8.49273333333,4.25626666667,4.82005333333,4.8382,8.3616
287.82,4.39686666667,4.73103333333,5.70576666667,4.81893809524,2.90916666667,8.033,3.89383333333,4.50978666667,4.3618,8.05176666667
288.19,3.98593333333,4.4105,5.2961,4.61551904762,2.67943333333,7.74266666667,3.61803333333,4.23253333334,4.0086,7.75753333333
288.56,4.007,4.54786666667,5.36206666667,4.87771904762,2.88003333333,7.81426666667,3.73466666667,4.37035333333,4.0196,7.75203333333
288.93,4.75373333333,5.4482,6.28086666667,5.8843047619,3.80196666667,8.72013333333,4.58363333333,5.21344,4.66406666667,8.4354
289.30,4.8522,5.7914,6.46183333333,6.20629047619,4.08063333333,8.94673333333,4.85096666667,5.45618,4.8266,8.531
289.67,4.673,5.67496666667,6.37486666667,5.97287142857,4.05273333334,8.79119999999,4.59466666667,5.33084,4.6268,8.40723333333
290.04,4.89526666667,6.04533333333,6.61566666667,6.29133809524,4.3699,8.96206666667,4.8863,5.54182666667,4.99753333333,8.74233333334
290.41,4.86646666667,6.16283333333,6.62063333333,6.39541428572,4.3192,8.81466666667,4.83193333333,5.56846666667,5.01986666667,8.70476666666
290.78,4.7864,5.98496666667,6.6487,6.41356190476,4.18066666667,8.66773333334,4.8624,5.49941333333,5.04366666667,8.46046666667
291.15,5.01606666667,5.95466666667,6.83446666667,6.54577142857,4.38176666667,8.95413333333,4.98396666667,5.59434666667,5.20693333334,8.58276666667
291.52,4.78506666667,5.61873333333,6.6692,6.25828095238,4.0441,8.535,4.64253333333,5.26448666667,4.94973333333,8.283
291.89,4.91966666667,5.8564,6.86526666667,6.37082380952,4.15546666667,8.53726666667,4.78696666667,5.36698,5.325,8.3071
292.26,5.194,6.02753333333,7.12536666667,6.56144761905,4.38333333333,8.84913333333,4.92556666667,5.53502666666,5.7016,8.47696666667
292.64,4.77733333333,5.6283,7.01506666667,6.27211428571,4.02473333333,8.52319999999,4.62906666667,5.20592666667,5.4116,8.19653333333
293.01,4.1434,4.8695,6.28763333333,5.74401428571,3.4253,7.6662,4.03613333333,4.67063333333,4.9972,7.6961
293.38,3.95606666667,4.6222,6.16466666667,5.54522857143,3.14323333333,7.30753333333,3.65786666667,4.44405333333,4.96886666667,7.60583333333
293.75,4.12433333333,4.91393333333,6.34876666667,5.9259952381,3.24586666667,7.31606666667,4.06326666667,4.70332666667,5.22066666667,7.58673333333
294.12,3.5612,4.20213333333,5.85726666667,5.40294285714,2.63143333333,6.58373333333,3.499,4.28760666667,4.74926666667,7.02173333333
294.49,3.7544,4.45396666667,5.9765,5.66388571428,2.8245,6.65593333333,3.75833333333,4.57601333333,4.9668,7.21886666667
294.86,3.70166666667,4.71076666667,5.75483333333,5.65994761905,2.85986666667,6.5342,3.78203333333,4.58203333333,4.95993333333,7.22953333333
295.23,3.8114,4.8299,5.66816666667,5.71160952381,2.8804,6.53653333333,3.96766666667,4.61375333333,4.93506666667,7.311
295.60,4.19033333333,5.1279,6.13866666667,6.06925714286,3.1867,6.89386666667,4.4792,4.99272,5.40246666667,7.54013333333
295.97,4.17986666667,5.1973,6.2113,6.1734047619,3.25973333333,7.0962,4.53473333333,5.00902,5.473,7.49736666667
296.34,4.22386666666,5.48843333333,6.3045,6.29139523809,3.3192,7.17106666667,4.6109,5.16903333333,5.6446,7.6456
296.71,4.18566666667,5.6534,6.1445,6.24952857143,3.21403333333,6.94266666666,4.4681,5.10209333333,5.60986666667,7.55843333333
297.08,4.15906666666,5.68473333333,6.06296666667,6.09804285714,3.0301,6.701,4.3975,4.89874,5.4474,7.4001
297.45,4.41906666667,5.9488,6.2998,6.46378571429,3.3272,6.97666666667,4.682,5.12633333333,5.70286666667,7.57743333333
297.82,4.2312,5.754,6.09166666667,6.30072380952,3.15453333333,6.746,4.39913333333,4.86374666667,5.50066666667,7.3859
298.19,4.18166666667,5.81946666667,6.08303333333,6.29648095238,3.1706,6.68866666667,4.40226666667,4.88132666667,5.457,7.33736666667
298.56,4.10733333333,5.79503333333,6.04546666667,6.19707142857,3.09113333333,6.5902,4.30833333333,4.82238666667,5.39406666667,7.13213333333
298.93,4.3842,5.94573333333,6.41136666667,6.42906190476,3.3322,6.76506666667,4.51243333333,5.05370666667,5.66593333333,7.19796666667
299.30,4.2696,5.87813333333,6.55446666667,6.32697619048,3.27986666667,6.627,4.33783333333,4.88900666667,5.76913333333,7.06716666667
299.67,4.23186666667,6.00286666667,6.53096666667,6.3855,3.32913333333,6.59333333333,4.2212,4.92704,5.7444,7.144
300.04,4.44593333334,6.18146666666,6.76836666667,6.63887619048,3.5652,6.59806666667,4.39386666667,5.1857,5.87333333333,7.4644
300.41,4.6954,6.20416666667,7.0066,6.89454761905,3.79696666667,6.65286666667,4.64413333333,5.41728666667,6.00273333333,7.55383333333
300.78,5.21393333333,6.669,7.6559,7.5151952381,4.4228,7.20193333334,5.15493333333,6.02923333333,6.66893333333,8.21956666667
301.15,5.607,7.00103333333,8.12043333333,8.0066904762,4.89273333333,7.894,5.649,6.52576666667,7.34753333333,8.6264
301.52,6.0326,7.50483333333,8.4718,8.29791428572,5.2551,8.27246666667,5.9816,6.96017333333,7.75513333333,8.95903333334
301.89,6.29086666667,7.72183333333,8.63176666667,8.46755238096,5.29586666667,8.40326666668,6.16443333333,7.16139333333,7.96093333333,9.15269999999
302.26,6.65933333333,8.21173333333,9.08186666667,8.95005238095,5.69216666667,8.84326666667,6.73156666667,7.56714,8.4344,9.55193333333
302.63,6.36273333333,7.96313333333,8.87163333333,8.77374761905,5.38243333333,8.56500000001,6.51216666667,7.28991333333,8.177,9.24973333333
303.00,6.43413333333,8.03673333333,8.83410000001,8.79190952382,5.3401,8.49646666667,6.4639,7.24032666667,8.20973333333,9.31503333334
303.37,6.41486666667,8.19696666667,8.64713333333,8.85028095238,5.15206666666,8.33140000001,6.34573333333,7.28264,8.08473333333,9.25023333334
303.74,6.163,8.04286666667,8.40450000001,8.60814285715,4.82916666667,7.99046666667,6.17793333333,6.98094,7.796,8.93806666666
304.10,5.76473333333,7.95506666667,8.17853333333,8.39599523809,4.43863333333,7.82366666666,5.9177,6.64097333333,7.51053333333,8.47426666667
304.47,5.72146666667,8.11713333334,8.15916666666,8.41173809523,4.4052,7.73326666667,5.87333333333,6.55219333333,7.5688,8.43913333334
304.84,5.78373333334,8.2329,8.27483333333,8.48176666668,4.4083,7.75573333333,6.098,6.59446666667,7.6336,8.30536666667
305.21,6.02866666667,8.87126666667,8.65743333333,8.75478095237,4.61706666667,7.8684,6.4194,6.91014,7.812,8.68683333333
