wavelength,Back_TanMexm,Belly_TanMexm,Breast_TanMexm,Crissum_TanMexm,Crown_TanMexm,DorTail_TanMexm,Patch10_TanMexm,Patch11_TanMexm,Rump_TanMexm,Throat_TanMexm,WingTip_TanMexm
185.25,-164.444399999,256.666700001,375.555533334,-341.676455361,564.444533332,-20.0000666667,-46.6666666654,-111.111133335,799.999933326,-773.333266666,1775.55566666
185.63,-1003.88886667,-1551.11116667,-1849.44433333,-692.660860819,-1870.55546667,-793.333333333,-1632.2222,-1190.55566667,-2281.11113333,-863.333333333,-829.999866667
186.01,-216.315733333,-362.748466667,-391.871466667,-160.340476803,-389.883066667,-146.491133333,-392.631533334,-290.935666667,-463.0994,-273.333266666,-48.8890000002
186.39,132.988533333,423.333433334,772.7586,-49.7402838206,771.839133333,252.816,456.5518,322.4138,750.344933333,162.183933333,488.390933334
186.77,4.00888603194e+14,1.27943171232e+15,2.27738844794e+15,-1.42159079144e+13,2.15797482144e+15,6.7809880753e+14,1.30502034657e+15,9.38249922368e+14,2.37121344016e+15,7.33540848398e+14,9.80897646112e+14
187.15,-77.5484666667,-281.010700001,-399.096733334,-10.5123497078,-328.559066667,-107.1828,-245.591466667,-186.1936,-414.494533333,-192.043133333,-27.613
187.53,-32.0854666665,-104.632466667,-106.803466666,-33.8581378168,-84.2392666666,-4.9743666668,-105.248,-88.4272,-142.427466667,-86.7008666667,79.9145333331
187.91,-24.3413333333,-106.688766667,-112.015933333,-31.2351578947,-67.4624666668,5.4818333334,-109.496133333,-102.749733333,-147.303266667,-93.8461333334,108.346466667
188.29,-40.7142666668,-456.666700001,-536.190466666,-52.1051473686,-442.857066666,-141.5476,-374.523933333,-264.762,-602.857066667,-310.238066667,121.428666667
188.67,-6.6490666672,-43.2010333334,-23.4567333332,-44.3217491228,94.6559999992,134.1268,-63.4214,-132.469066667,-78.8712000002,-76.7900666667,301.7638
189.05,36.3178666673,-47.1835,-48.8502000002,-10.1212762183,125.180933333,181.7442,-56.4082666666,-141.343733333,-60.646,-72.1575999998,375.645933333
189.43,30.6249333332,-24.1666666668,-37.7083999992,-4.7044489278,160.208333334,188.055600001,-26.1112000002,-168.750066667,-26.1111333332,-47.4999333333,388.541666667
189.81,-76.2961999988,-292.5926,-477.407400001,-324.649261989,358.148266668,387.222233332,-404.814866667,-918.148133332,-364.074133335,-447.037000002,1380.37026667
190.19,-60.7273999994,186.121233333,90.788066668,-107.097549318,364.606,339.575733334,45.0909333334,-243.636466667,249.3334,-12.9697333333,449.696999999
190.57,178.333266666,-309.444466667,-184.8888,131.835165692,-154.555600001,-99.9444000006,-96.8888666668,-61.1111333334,-379.111133333,-132.222266667,311.888866666
190.95,122.825400001,-39.8571666668,-54.5715333326,85.8361808969,102.063533334,126.190299999,9.87286666654,-47.5872666668,-49.5555999999,-39.7777333333,369.587333333
191.33,118.221466667,21.0143333334,3.83413333326,102.656362573,104.387266666,126.429466667,61.6205333333,32.9776666667,-0.0792,22.7272666665,271.317533333
191.71,184.0742,-89.5063666667,-30.3704666668,201.475069006,41.3581333333,41.5432666667,74.8148,144.1976,-132.345733334,39.8764666666,219.5062
192.09,149.074066667,-27.6851333333,7.8702666666,183.060559064,80.8333333334,66.9444666668,95.5555333333,147.685266667,-57.1296,79.2592666667,185.3704
192.47,105.2836,65.1240333332,57.5754000001,117.727359259,119.694,102.6552,108.111733333,84.6631999999,57.336,79.5035333333,172.956666667
192.85,117.067733333,74.2513333334,75.5169333334,129.831921248,136.3012,116.8094,126.568666667,90.6238,80.3387333334,94.1621333333,192.852133333
193.23,115.2778,90.2083666667,93.8887333334,137.320394152,139.999933333,133.055566667,136.1112,99.8612666666,93.75,109.166666667,191.111066667
193.61,149.538,104.1848,117.107466667,165.643757895,169.704733333,170.984233333,167.6336,133.838333333,121.129666667,130.783066667,231.0312
193.99,169.821066667,110.6829,125.426266667,185.851033333,181.6818,193.231066667,183.159133333,149.1104,139.679533333,155.553933333,232.343733333
194.37,361.0102,269.575833333,264.444399999,378.55394464,434.505,430.262533333,437.111066667,328.909,311.313333333,346.161733334,547.535266666
194.75,2263.66666667,1971.66666667,1833.66666667,2228.75536062,2847.33333333,2994.49999999,3192.33333333,2143.0,2096.33333334,2313.0,3815.66666667
195.13,-1140.1802,-958.445933333,-944.189199999,-1035.47495984,-1369.86486667,-1469.68463333,-1636.03606667,-1075.72073333,-1048.4234,-1204.009,-1969.50446667
195.51,-388.573799999,-289.126633333,-314.812866666,-305.750723977,-476.773666667,-479.037366666,-549.804000001,-315.133733333,-350.071399999,-395.329666667,-638.966133333
195.89,-313.371199999,-236.212133333,-259.772733333,-248.585145224,-370.151533333,-367.2727,-398.901466667,-250.909066667,-290.340933334,-306.060599999,-452.045399999
196.27,-46.1269999999,-45.2135000001,-59.3411999999,-27.6914309942,-68.1463333333,-73.1677666667,-91.2315333333,-39.0898,-53.5352666666,-51.1353333334,-112.343666667
196.65,-29.8525999999,-44.4366333333,-49.5977333333,-2.57604288504,-49.0123333333,-51.8637666667,-77.1843333333,-25.4998666667,-31.5809999999,-29.4584000001,-87.0889333333
197.03,-15.9816,-20.6188666667,-25.121,4.98151033144,-26.7709333334,-32.2998,-50.1990666667,-12.2973333333,-10.5762,-17.0507333334,-52.4323999999
197.40,-6.61953333342,-2.88096666666,-5.84993333326,18.0152465886,-14.103,-19.1297333334,-33.1483333334,3.13573333335,-0.1292666666,-3.5984666666,-26.2172666667
197.78,-6.14466666661,-3.09516666652,-2.44499999993,16.1245374268,-14.9267333333,-18.8737000001,-34.8901333333,8.76366666666,0.70513333334,-9.16659999994,-21.1538666666
198.16,4.05873333327,9.68243333347,8.51400000014,23.7669748538,-4.4760666666,-6.88629999998,-21.9234666666,23.4812,13.3749333334,3.57999999999,-6.36893333321
198.54,-5.24053333334,4.18840000006,-0.14540000008,11.1672922028,-15.1819999999,-15.4102666667,-36.6072666666,15.9438666667,8.13579999999,-6.75059999991,-15.1332666666
198.92,-2.01893333327,8.80506666654,3.7598666666,10.6743608188,-12.4802666667,-8.26596666668,-35.9929333333,18.5470666666,11.8321333333,-5.32780000001,-10.6067333335
199.30,10.4957999999,14.0536,13.9405333333,17.9525251462,-6.2316,0.60196666666,-27.1492666667,30.1387333334,21.0549333333,4.56513333332,0.096066666606
199.68,9.58893333326,9.46349999994,14.6310666667,13.2564832359,-8.9947333334,-1.4029,-31.9685333333,27.1678000001,14.4196666666,-2.68613333333,-1.69953333339
200.06,24.7312000001,23.2252666667,30.5615333333,25.7064890838,8.01366666674,14.6650666667,-14.0137999999,32.1842666667,27.2647333333,11.3614,15.2412666667
200.44,15.2021333333,10.6902666667,21.9612,11.5873070176,-7.80306666672,3.3165666666,-29.5453333333,17.6009333334,16.9276666667,-5.58919999999,6.69180000008
200.82,8.38866666674,3.97236666668,13.5432000001,-1.70547875242,-25.4681333333,-9.65446666666,-47.6504666667,4.47806666667,3.24240000007,-21.4683999999,-7.41793333327
201.19,9.6608,1.11189999999,15.2526666665,-3.65489434691,-25.3376000001,-6.7636666666,-47.682,7.1721333334,-2.51853333332,-23.6892000001,-10.2657333334
201.57,-1.4936,-16.6538666667,2.70513333333,-21.0493506823,-42.0320666666,-22.3204666667,-64.3525999999,-8.14106666674,-20.2243999999,-38.4166666666,-28.6281333334
201.95,-2.03160000007,-19.8489666667,0.1334,-24.3484007797,-44.4036000001,-27.0701999999,-69.8561999999,-6.65626666673,-28.0385999999,-42.2912,-28.6806666667
202.33,-44.5108666667,-71.8086999999,-44.7687333334,-82.9253200779,-109.101266667,-82.7503999999,-144.089266667,-54.8941333333,-86.3441333333,-103.338666667,-80.1058
202.71,-103.401533333,-136.778866667,-103.4408,-145.422301949,-184.0036,-145.287333333,-223.6038,-105.142333333,-151.426333333,-172.8346,-140.837466667
203.09,-140.656266667,-169.4805,-135.089133333,-190.307454386,-231.894266666,-184.2584,-267.045533333,-144.271533333,-193.191933333,-204.0584,-166.046133333
203.47,-331.745999999,-340.793733333,-323.809666667,-386.324359064,-473.142800001,-374.476200001,-539.619066667,-316.8254,-401.269866666,-403.619,-347.746
203.85,-488.383800001,-475.575766666,-472.747266667,-540.093046589,-665.797933333,-538.858599999,-776.121266667,-465.293,-559.292800001,-586.565666667,-507.151466667
204.22,955.325533333,928.186433333,959.898000001,1039.19839162,1232.43926667,1040.16603333,1440.2044,869.450999999,1072.15833333,1092.69473333,944.776666668
204.60,747.720000001,716.882966666,728.715733333,815.154842106,937.914866667,790.642233333,1110.51226667,662.164466667,848.8456,843.557066667,754.653666666
204.98,1438.24726667,1417.37086667,1407.011,1626.55330897,1815.665,1490.89213333,2152.47253333,1300.97033334,1619.59313334,1624.3662,1443.42733333
205.36,569.382533334,558.328999999,557.009066667,625.984914229,724.612133334,580.453700001,834.316666667,536.2012,624.296133333,621.012666667,552.929533334
205.74,387.908599999,366.797333333,378.9978,431.9827269,486.031333333,383.458766667,560.995,362.5672,406.532333333,428.580133333,371.100266667
206.12,291.3338,269.3263,270.604,319.442354386,362.353933333,281.2543,399.2838,273.625666667,292.3558,306.7654,273.9604
206.50,327.170333333,291.3083,286.036,347.184814425,393.394733333,305.7687,436.3452,303.282066667,314.473866667,339.269133333,296.015533333
206.87,297.013066667,249.3684,249.4386,321.575611306,368.079133333,275.445,405.2456,285.899066667,287.609666667,315.482466667,267.508666667
207.25,261.439933334,212.273966667,212.9012,271.658038401,313.743733333,235.899466667,341.6162,251.098066667,245.0978,270.0172,232.501466667
207.63,393.626200001,323.5352,303.373666667,403.065206823,473.262533333,337.298033333,509.929333334,371.777866667,357.7172,396.7374,336.494933333
208.01,921.581133333,757.243566666,724.487066666,941.523911695,1115.98293333,783.119800001,1179.70093333,855.598266668,817.734999999,922.436000001,750.170999999
208.39,2858.29933333,2322.27893333,2292.483,2871.42656842,3418.91153333,2416.87066667,3667.78913333,2709.79586667,2556.70066667,2914.4898,2360.78233333
208.77,-1629.84806667,-1287.8825,-1314.7518,-1609.55853899,-1927.88233333,-1382.74566667,-2040.00013333,-1551.85406667,-1396.25133333,-1643.6476,-1309.7468
209.14,-843.418733334,-648.273533333,-684.3418,-804.100430018,-938.393133333,-725.094,-1009.8802,-780.615333333,-713.059866667,-828.546999999,-670.769200001
209.52,-2236.84586667,-1740.05376667,-1776.1648,-2153.2690269,-2389.0682,-1968.24373333,-2598.92473333,-2032.258,-1854.33693333,-2168.67386667,-1773.47666667
209.90,-1191.1422,-953.286833333,-931.515133335,-1098.9600655,-1213.70626667,-1043.65976667,-1312.58733333,-1101.4918,-1009.8368,-1144.1492,-885.734133333
210.28,-792.660200001,-646.3942,-647.660200001,-766.102269786,-895.705133333,-704.935866667,-983.365400001,-737.403866667,-661.378266667,-751.121799999,-642.756333333
210.66,-549.584933333,-455.103833333,-454.395666667,-533.360005847,-622.649466667,-488.986566667,-681.7826,-506.984133333,-460.3418,-520.842533333,-436.544666667
211.03,-383.238066666,-323.508,-317.0476,-361.346294737,-428.666666667,-341.222033334,-468.6032,-344.508066667,-318.476133333,-348.8572,-305.047733333
211.41,-380.206933333,-337.545966667,-326.729933333,-365.455049123,-436.097733333,-350.206933334,-483.011466667,-326.258666667,-332.735466667,-348.7644,-310.73
211.79,-533.166733333,-476.0,-462.444400001,-507.247859843,-615.611133333,-501.666666666,-681.9444,-445.388866667,-478.444466666,-510.111133333,-438.388866666
212.17,-890.7958,-761.546566667,-752.327399999,-842.200541326,-984.234266665,-810.855733333,-1105.00013333,-760.195199999,-812.177133333,-843.828800001,-719.849733332
212.55,-1111.35806667,-930.247033333,-908.765533334,-1048.37196667,-1209.0124,-991.296266667,-1358.5184,-931.728533333,-998.642,-1022.96286667,-855.308666667
212.92,1870.00006667,1584.5746,1528.15606667,1755.45877544,1907.54126667,1648.7708,2204.91713334,1583.7352,1727.04486667,1702.3404,1470.33106667
213.30,1366.16666667,1171.61106667,1101.5,1297.20759864,1435.7222,1200.8333,1635.7778,1208.83333333,1290.5,1273.27773333,1108.38886667
213.68,1527.9654,1325.06493333,1248.00873333,1424.35486979,1642.381,1311.38513333,1876.3204,1349.39393333,1490.73593333,1405.84413333,1255.58453333
214.06,872.222266667,730.412933333,744.354333333,828.617989278,937.672533334,738.153100001,1096.33626667,744.053933333,840.495466667,796.261200001,730.915933333
214.44,1663.7778,1322.38883333,1375.55553333,1504.92400351,1758.50006667,1347.33333333,2056.8334,1314.11113333,1550.99993333,1463.55553333,1349.77786667
214.81,907.519333334,731.924966667,755.103333333,834.799357506,944.237666667,737.726066666,1088.66926667,741.653733333,845.025866666,809.302466668,740.335800001
215.19,337.9244,303.742266667,300.084866667,325.079002729,347.7778,281.7593,403.479933333,294.699066667,332.013866667,332.299333333,287.314866667
215.57,445.277733333,411.777800001,405.666666666,441.206653412,482.111199999,385.722266667,544.0,402.166666667,430.999999999,453.5,384.7222
215.95,527.575799999,472.878733334,469.090866666,530.041535868,560.606066666,470.151500001,637.272666666,489.999933333,503.939399999,526.969733333,456.0606
216.32,1358.88886667,1215.18503333,1140.3704,1351.84849805,1405.18513333,1241.11113333,1614.44453333,1201.8518,1218.14813333,1259.99993333,1153.33333333
216.70,4474.37900001,3948.88883333,3615.5554,4310.28206277,4609.28113333,4071.96063333,5218.30073333,3857.1242,3937.51626667,4002.7452,3799.73866667
217.08,-663.165,-577.676800001,-508.7878,-641.957193958,-718.6532,-624.6634,-809.326533334,-555.319866666,-552.020266666,-553.063933333,-581.548866667
217.46,-499.424333333,-436.893866666,-375.621133333,-477.636413645,-531.787866666,-465.401466667,-610.681733334,-406.712133333,-418.106066667,-412.9848,-419.712133333
217.83,-459.130466666,-384.079066667,-331.014533333,-449.274977778,-477.143533333,-424.661433334,-546.545399999,-384.969666667,-374.603400001,-384.015866667,-377.0752
218.21,-624.978066667,-538.967633334,-444.833933333,-625.230047563,-662.352866667,-584.545800001,-743.577400001,-545.866466667,-531.220466666,-558.079266666,-524.089733333
218.59,-439.898333333,-398.269000001,-308.9364,-446.628302144,-475.508133334,-441.185533333,-544.708733333,-392.9404,-377.567666667,-410.819866667,-396.463333333
218.97,-347.262733333,-319.2323,-242.363733333,-342.659234503,-371.373666667,-352.328166667,-433.010133333,-301.4242,-296.8284,-315.151466667,-313.737466667
219.34,-184.059266667,-159.8346,-120.212266667,-172.184698051,-186.321,-173.474166667,-235.1062,-145.940733333,-144.2864,-153.086466667,-158.296333333
219.72,-141.734333333,-118.1988,-82.6532666667,-128.92022768,-142.060133333,-132.579966667,-182.959133333,-108.183666667,-107.560466667,-115.356733333,-109.522066667
220.10,-153.5906,-125.721733333,-85.434,-141.579197466,-155.769066667,-144.5873,-193.9924,-113.415266667,-109.749933333,-128.399333333,-115.5102
220.47,-280.619533333,-245.942033333,-177.375,-262.299052047,-282.367933333,-260.201166667,-333.8662,-222.781733334,-222.627333333,-256.4142,-235.011733333
220.85,-207.826266667,-186.925266667,-133.547466667,-198.355320858,-211.792333333,-201.040866667,-258.683533333,-162.732466667,-167.262333333,-198.340333333,-185.119133333
221.23,-427.078866666,-394.243733333,-274.111066667,-401.865330214,-420.344066666,-405.6129,-500.405,-338.028733333,-345.942666667,-402.487466667,-381.681066667
221.61,-1849.97753333,-1661.29586667,-1231.68533333,-1753.66788187,-1851.31086667,-1714.2472,-2021.1386,-1477.87266667,-1472.2846,-1734.6966,-1617.96253333
221.98,-795.138866667,-723.027766667,-541.833400001,-726.0757423,-825.666600001,-754.124933334,-863.888933332,-597.222266667,-623.666600001,-751.805666667,-702.083266667
222.36,-341.230733333,-314.000033333,-226.891,-301.484985965,-352.217866667,-326.3012,-369.788466667,-238.2692,-249.596133333,-317.6346,-297.6156
222.74,-597.878333334,-538.180133334,-417.380266666,-558.105641716,-596.101533333,-553.3046,-611.307533333,-441.728933333,-442.557466666,-536.321866667,-499.607333333
223.11,-382.632533333,-327.879066667,-259.841866667,-344.778969396,-373.017066667,-343.541066667,-385.122466667,-278.083733333,-271.5566,-323.708466667,-322.300733333
223.49,-345.314333333,-296.8102,-232.879733333,-316.944105068,-356.945133333,-314.754533333,-343.6952,-259.7388,-243.947733333,-291.202933333,-301.366733333
223.87,-706.739866667,-639.426100001,-520.781333334,-682.711195906,-740.720333334,-644.303966667,-712.271066667,-562.087866667,-533.662933334,-618.766799999,-662.258733333
224.24,-740.039666667,-683.306733333,-569.365066666,-725.974120468,-768.029133333,-681.309500001,-763.293666666,-599.695866666,-587.4206,-649.351933333,-706.7592
224.62,-468.259266666,-427.425933334,-349.925866667,-451.099719104,-488.055600001,-437.972233333,-493.444466667,-374.555533333,-363.351866666,-403.4444,-452.074066666
225.00,-581.154733333,-545.672600001,-435.702333333,-560.133679143,-615.964266667,-547.261933333,-616.309533334,-469.607066667,-451.404733333,-506.535733333,-564.511866667
225.38,-287.619466667,-273.7709,-216.37,-285.014359454,-316.5776,-274.918466667,-322.658533333,-235.090933333,-220.200333333,-253.785733333,-287.4714
225.75,-97.1461333333,-93.9709999999,-65.8833333333,-98.340840156,-109.293066667,-94.1338333333,-124.637666667,-74.9907333333,-64.4339333333,-82.4406,-99.3134000001
226.13,-69.9629333333,-69.9398666667,-48.3982,-70.3951364523,-78.0000000001,-63.8888666666,-98.25,-54.1388666666,-45.7593333333,-56.8611333333,-68.9629333332
226.51,-56.1208666667,-49.4834666667,-36.8338666667,-52.6613832359,-61.7806666667,-45.0493000001,-74.2767999999,-38.5443333333,-31.3693333333,-34.8867333334,-48.1551999999
226.88,-42.6200666666,-36.0104666667,-27.0706666667,-37.7565126705,-48.1733333333,-34.1126666666,-60.8344,-22.6923333333,-21.0184666667,-21.4583333333,-33.9374666667
227.26,-36.8706000001,-33.8428333333,-19.0696,-34.0907360623,-43.669,-30.4446333334,-52.8195333333,-16.5174666667,-15.4984000001,-18.408,-28.8622666667
227.64,-41.8546,-40.4261333334,-24.3107333334,-39.8125265107,-49.2230666666,-36.2156000001,-56.6416666667,-20.9524,-20.8519999999,-23.0576,-34.4862666667
228.01,-34.0764666666,-32.0854333333,-16.9298,-32.8956559454,-39.3824666667,-30.9714,-45.2282,-13.6752666667,-14.5685999999,-17.2847333333,-29.8177333333
228.39,-25.0298666667,-22.2544666667,-5.97186666666,-23.0386072125,-29.7142000001,-21.2868666667,-32.5868666667,-7.6034,-4.97893333334,-7.19473333334,-18.2618
228.76,-20.5915333333,-16.7086666667,-1.22366666666,-18.0465693957,-24.0563333333,-14.8205,-26.1956,-3.20146666667,-1.28753333334,-0.10873333332,-12.6604
229.14,-17.1428666667,-11.8427,2.88506666667,-14.3273750487,-18.8865333333,-10.0000666667,-21.1662666667,0.319266666652,1.49660000001,4.4412,-9.12366666664
229.52,-15.6252666667,-8.9559,4.24626666667,-12.8096762183,-17.6036,-10.0577333333,-18.4867333333,1.11026666667,2.14166666667,7.37906666667,-5.52593333333
229.89,-17.6170666667,-9.45946666667,4.37053333334,-14.6486267057,-19.8144,-12.4291333333,-19.0849333333,-0.8016,0.84426666666,6.44493333334,-7.02519999999
230.27,-14.7104,-6.06946666668,10.1698666667,-12.1031980507,-16.0795333333,-9.57023333334,-14.4202666667,3.10173333333,4.47066666668,10.7968,-4.48506666668
230.65,-16.5802666667,-8.4884,9.8878,-15.1180469786,-17.1688,-11.1768333333,-17.0620666667,1.69073333332,2.69113333332,8.10293333334,-7.18760000001
231.02,-19.0974,-12.3307333333,6.21180000002,-18.8032964912,-21.8204666667,-15.9629,-20.5156666667,-2.46173333333,0.82,3.63506666668,-13.1302666667
231.40,-20.5129333333,-12.6166,3.86900000001,-19.8748255361,-23.1657333333,-19.0267,-22.2746666667,-4.12753333334,-1.25426666665,2.13006666668,-14.9126
231.78,-16.3867333333,-8.71916666667,7.2566,-15.5089208577,-17.7394666667,-15.9560333333,-18.0188666667,-0.265333333326,1.68966666668,5.31053333334,-11.8362666667
232.15,-20.7792666667,-11.6849666667,4.7934,-18.4372483431,-21.6533333333,-18.3287666667,-21.1772,-3.31819999999,-1.55800000001,3.13153333332,-13.9458666667
232.53,-23.3118666667,-13.8477,1.56233333336,-21.7784738792,-25.2829333333,-22.63,-24.2273333333,-5.082,-4.79299999999,-0.94020000002,-17.8778666667
232.90,-23.7958666667,-14.5254666667,0.981933333327,-24.0937076023,-27.0044,-25.0616000001,-25.4630666667,-7.04466666667,-4.68906666668,-3.49819999999,-18.4764
233.28,-26.9625333334,-19.2225666667,-1.43133333333,-26.4145306043,-29.4568,-28.1560000001,-26.1253333333,-9.57433333333,-6.2522,-6.76333333333,-20.4687333333
233.66,-27.9055333333,-21.7377333333,-1.44446666668,-25.308542885,-28.5284,-26.8499666667,-25.1897333333,-8.88620000001,-6.21199999999,-7.57459999999,-23.7863333333
234.03,-28.2485333333,-22.6250333333,-3.21540000002,-24.6912912281,-27.6354,-26.5983000001,-25.1025333333,-8.39386666667,-6.20973333333,-8.1822,-25.1193333333
234.41,-30.2540666667,-24.0868,-7.11726666667,-26.5406608187,-29.3494666666,-29.3094666667,-27.8562,-10.4518666667,-7.25293333335,-10.4936666667,-27.1818666666
234.78,-29.9907999999,-23.9306333333,-6.76739999999,-27.2407352827,-29.6579999999,-31.8879333334,-29.122,-10.9916666667,-7.96226666667,-10.6214,-29.7298
235.16,-25.7201333334,-20.3970666667,-1.93526666665,-22.6213419103,-23.3398666667,-27.3324000001,-23.2308666667,-7.35186666666,-6.23986666665,-6.03733333333,-24.7444666667
235.54,-24.5257333333,-20.1851333333,-0.2178,-20.5841210526,-22.0636,-24.4533666666,-21.5416666667,-5.60719999999,-3.845,-4.12773333331,-22.1696
235.91,-24.1720666666,-21.4022666667,-0.373333333334,-20.3173196881,-23.1140666667,-24.5620000001,-20.6424666667,-5.54933333334,-2.57633333335,-4.36060000001,-21.231
236.29,-16.2417333333,-15.0881,5.49153333332,-12.7754820663,-15.2315333333,-18.2864,-12.9862666667,0.184533333354,4.31033333334,2.1022,-14.2529333333
236.66,-11.2183333333,-8.80723333333,10.7932,-7.1892294347,-9.19713333333,-11.0270333333,-7.54253333333,5.47039999999,9.4298,7.65353333333,-8.51126666669
237.04,-13.4963333333,-9.65053333334,9.53953333334,-8.2195994152,-10.165,-12.2013666667,-8.0764,4.78360000001,7.62306666668,6.76966666667,-10.9050666667
237.41,-12.0752,-8.1457,9.9778,-8.48349434697,-10.4414666667,-11.4127333333,-9.09493333333,4.56953333333,7.35113333334,7.43933333333,-11.0153333333
237.79,-13.805,-9.87136666667,8.36020000002,-11.5114288499,-12.626,-13.3012333333,-12.4759333333,3.17253333332,6.388,5.01606666665,-12.6475333333
238.17,-11.3372666667,-7.41803333333,10.7241333333,-8.66930467835,-10.6143333333,-10.6081666667,-10.4502,5.73960000002,9.07673333334,7.64966666666,-9.7912
238.54,-11.2118,-7.69343333333,10.8895333333,-7.75673469785,-9.65193333333,-10.3938,-10.722,6.00733333333,9.8296,8.20653333334,-10.5515333333
238.92,-7.73386666666,-5.20246666666,12.9147333333,-3.74508771929,-6.56513333333,-5.60029999999,-6.89073333333,8.80886666667,13.1409333333,10.2127333334,-6.298
239.29,-5.27893333333,-2.65063333335,15.0951333333,-1.87903937623,-4.08626666667,-2.24060000001,-4.26513333334,10.7128,15.6949333333,11.4977333333,-3.75020000001
239.67,-3.44700000001,-0.671633333346,16.9724,-0.757147173475,-1.80313333333,-0.637466666654,-1.90880000001,12.4791333333,17.7032666667,12.7055333333,-2.73573333334
240.04,-2.76066666667,1.27023333332,19.0392666666,0.513881676399,-0.087666666668,0.80783333332,-0.495599999992,14.1335333333,18.2462666667,14.7114666667,-1.34906666666
240.42,-0.542266666667,3.7474,21.217,2.43933294349,1.96846666667,3.01046666667,1.343,16.29,20.1492666667,17.1795333334,1.39360000001
240.79,-0.172600000002,3.62650000001,21.7394666667,2.95970409357,2.37480000001,2.64003333332,1.48206666667,17.0828666667,20.6324,18.2084666667,1.6356
241.17,0.840133333328,3.71823333333,22.7346,3.71022846003,2.6982,3.0422,2.06433333333,18.6864,22.0213333333,19.4599333333,2.94413333333
241.54,1.00586666666,3.72389999999,23.4190666667,4.27368245613,3.11693333333,3.3423,2.4728,19.2866,22.9655333333,20.2997333333,4.45646666667
241.92,1.51446666667,4.22466666667,23.9872,4.76131734893,3.26720000001,3.47866666668,2.97753333333,19.7795333333,23.6366666667,21.3431333333,5.33573333334
242.29,1.10326666666,3.30886666666,23.8332666667,4.23603957115,2.60766666666,2.83756666665,2.34773333334,19.348,23.4150666667,21.2185333333,4.77660000001
242.67,1.22286666667,3.32636666667,24.0928666667,4.06157504873,2.16593333334,2.558,2.38713333333,19.2134666667,23.1775333333,20.8352,5.13233333333
243.05,0.421866666668,2.70893333333,23.8565333333,3.46823508771,1.53066666667,1.52990000001,1.80873333333,18.9448,22.7792,20.5867333333,4.14513333333
243.42,-0.115599999994,2.1761,23.4993333333,3.10338440546,0.76746666666,1.01076666666,1.37733333333,18.6864,22.4104,20.4918666667,3.85446666667
243.80,0.072333333332,2.1636,23.9813333333,3.34492865496,0.5992,1.02353333333,1.2062,19.0784666667,22.6862,21.2122666667,4.37333333333
244.17,0.96013333334,2.48523333333,24.373,4.35603021443,1.30540000001,1.69416666666,1.65913333333,19.7789333333,23.7416666667,21.8045333333,5.18260000001
244.55,0.708000000006,1.9067,24.0938666667,4.19583937623,0.65266666666,1.12756666667,1.2712,19.5543333333,23.6590666667,21.5701333333,4.871
244.92,1.7692,2.69773333333,24.5820666667,5.16200721248,1.34680000001,2.0843,2.03026666667,20.1333333333,24.3386666667,22.1842666667,5.62086666667
245.30,2.25726666667,3.19203333333,24.8502666667,5.55130896687,1.82086666667,2.66750000001,2.452,20.5188666667,24.5678,22.4369333333,5.7728
245.67,2.2022,3.42406666667,24.9222666667,5.39471500974,1.7676,2.60886666666,2.32466666667,21.0204666667,24.7997333333,22.4053333333,5.2346
246.05,2.43993333333,4.08023333333,25.3776666667,5.69718460039,2.10553333334,3.23013333333,2.68433333333,21.8368,25.3227333333,22.8380666667,5.39853333334
246.42,2.2926,4.35603333333,25.4689333333,5.45188752437,2.12693333333,3.3734,2.76386666667,22.3008,25.6802,22.9402,5.4228
246.79,2.63353333333,4.71833333333,25.8869333333,5.68860389864,2.48666666667,3.92083333333,3.2518,23.0022,26.3404666667,23.5982666667,5.76246666666
247.17,2.92373333333,5.08946666667,26.3640666667,6.0181074074,2.7968,4.26516666667,3.54026666667,23.5208666667,26.8348,24.0679333333,6.41306666667
247.54,3.73886666667,5.92426666667,27.1779333333,6.78201949317,3.62613333333,4.91363333333,4.07786666667,24.5562666667,27.7113333333,24.8756,7.19086666667
247.92,3.97,6.24926666667,27.3745333333,7.09288265108,3.78693333333,5.1599,4.28273333333,24.7727333333,27.9113333333,24.9399333333,7.24026666667
248.29,3.77273333334,6.1922,27.3277333333,6.78486159845,3.45706666667,4.99556666667,4.14066666667,24.7915333333,27.9311333333,24.9152666667,6.9224
248.67,3.285,5.98276666667,27.3097333333,6.54970584797,3.15986666667,4.69266666667,3.83366666667,24.8794,27.9852,24.819,6.5122
249.04,2.5788,5.45206666667,27.0503333333,5.91368089669,2.585,4.27353333333,3.27313333333,24.6023333333,27.9427333333,24.3864,5.84853333333
249.42,2.64333333333,5.615,27.2971333333,6.07926159845,2.6372,4.4696,3.31613333334,24.9356666667,28.266,24.5949333333,5.90693333333
249.79,3.1728,6.27413333333,27.8242666667,6.83084210525,3.1204,5.04213333333,3.9196,25.4739333333,28.8719333333,25.2163333333,6.48753333333
250.17,3.36346666666,6.11756666667,27.8792666667,7.07070565301,3.21806666667,5.18063333333,4.014,25.8684666667,28.8712666667,25.332,6.57213333333
250.54,3.72293333333,6.29993333333,28.3207333333,7.57520389863,3.4946,5.37373333333,4.38406666667,26.2692666667,29.1993333333,25.7420666667,6.9572
