wavelength,Back_TanXacm,Belly_TanXacm,Breast_TanXacm,Crissum_TanXacm,Crown_TanXacm,DorTail_TanXacm,Patch10_TanXacm,Patch11_TanXacm,Patch12_TanXacm,Rump_TanXacm,Throat_TanXacm,WingTip_TanXacm
567.05,59.6544444445,40.2966666667,76.7868888889,20.3573888889,30.6426666667,11.9894444444,83.2453333333,85.3918888889,6.01088888889,80.5576666667,6.74333333333,9.37655555557
567.39,59.6681111111,40.3133333333,76.7332222222,20.3543888889,30.806,11.9442222222,83.0372222222,85.5691111111,5.99544444444,80.4591111111,6.70877777778,9.33833333333
567.73,59.6722222222,40.3355555556,76.7412222222,20.3893333333,31.0361111111,11.8922777778,82.8237777778,85.7565555555,5.98644444445,80.4573333333,6.74077777778,9.33438888889
568.07,59.738,40.3716666667,76.7117777778,20.433,31.2646666667,11.8841111111,82.6551111111,85.9768888889,5.99011111111,80.4124444444,6.77022222222,9.39516666667
568.41,59.756,40.4497777778,76.6755555555,20.4872222222,31.5391111111,11.8888888889,82.4587777778,86.2247777778,6.01855555556,80.3445555555,6.79844444444,9.41972222223
568.75,59.7711111111,40.4592222222,76.6122222222,20.5017222222,31.7692222222,11.881,82.2411111111,86.4667777778,6.02,80.2522222222,6.79122222222,9.44216666668
569.09,59.8765555555,40.5451111111,76.5968888889,20.5481111111,31.9935555556,11.8525555555,82.0193333333,86.7732222222,6.00944444444,80.2177777778,6.78522222222,9.42366666667
569.43,59.9111111111,40.6047777778,76.5795555555,20.5835,32.2392222222,11.8361111111,81.8145555556,87.0583333333,5.99155555555,80.1572222222,6.76777777778,9.41199999999
569.77,59.9474444444,40.6081111111,76.5224444444,20.6285555556,32.438,11.8708333333,81.5717777778,87.282,6.01911111111,80.0468888889,6.78844444445,9.45722222222
570.11,60.0206666667,40.6897777778,76.5067777778,20.6821111111,32.6542222222,11.8980555556,81.3982222222,87.5556666667,6.04177777778,80.002,6.801,9.51661111112
570.45,60.0797777778,40.7228888889,76.4861111111,20.6964444445,32.8542222222,11.882,81.1742222222,87.8635555556,6.03933333333,79.9126666667,6.76411111111,9.52316666666
570.79,60.1095555556,40.7376666667,76.3292222222,20.7155555556,33.0541111111,11.8785555555,80.9441111111,88.0772222222,6.05955555556,79.8364444444,6.75633333333,9.55227777778
571.13,60.1217777778,40.7648888889,76.2375555556,20.7572222222,33.2478888889,11.881,80.7291111111,88.297,6.05244444444,79.7715555556,6.77611111111,9.56599999999
571.47,60.1586666667,40.8343333333,76.1995555556,20.7893333333,33.4417777778,11.9257777778,80.5396666667,88.5731111111,6.07,79.6834444444,6.77822222222,9.56983333332
571.81,60.1182222222,40.842,76.0963333334,20.8184444444,33.5936666667,11.9459444445,80.2508888889,88.782,6.07766666667,79.5572222222,6.775,9.56333333332
572.15,60.1687777778,40.8534444445,76.0202222222,20.8443333333,33.7907777778,12.0131666667,80.0276666667,89.0166666667,6.09544444445,79.5002222222,6.80533333333,9.5993888889
572.49,60.156,40.8648888889,75.9051111111,20.8442222222,33.9723333333,11.9983333333,79.7515555555,89.2316666667,6.09844444444,79.3822222222,6.80755555555,9.5995
572.83,60.2083333333,40.9048888889,75.8822222222,20.8726111111,34.1826666667,12.0168333333,79.5888888889,89.5436666667,6.13044444445,79.3732222222,6.83033333333,9.63516666667
573.17,60.1854444444,40.9368888889,75.7401111111,20.8497777778,34.3547777778,12.0043333333,79.3146666667,89.7852222222,6.10755555556,79.2417777778,6.838,9.64422222223
573.51,60.1381111111,40.9212222222,75.5334444444,20.8475,34.5253333333,11.9622777778,78.9614444445,89.9368888889,6.07188888889,79.1128888889,6.80777777778,9.59277777778
573.85,60.1185555555,40.8888888889,75.372,20.8546666667,34.725,11.9402222222,78.6486666667,90.1316666667,6.06833333333,78.9646666667,6.81311111111,9.57450000001
574.19,60.0587777778,40.891,75.1892222222,20.8791111111,34.907,11.9383333333,78.3175555556,90.2408888889,6.07288888889,78.84,6.845,9.58288888888
574.53,60.0338888889,40.9413333333,75.144,20.8844444445,35.1248888889,11.914,78.0695555556,90.4957777778,6.05433333333,78.7787777778,6.84977777778,9.60116666666
574.87,60.0478888889,40.9834444445,75.074,20.8891111111,35.3294444444,11.9136666667,77.8201111111,90.7604444444,6.08133333333,78.6285555555,6.86711111111,9.61388888888
575.21,60.0788888889,41.0383333333,74.9844444444,20.9343333333,35.54,11.8897777778,77.6131111111,91.0156666667,6.091,78.5378888889,6.87755555556,9.64433333332
575.55,60.0381111111,41.0386666667,74.7934444444,20.9471666667,35.7158888889,11.8442222222,77.2796666667,91.1427777778,6.10244444444,78.3798888889,6.88722222222,9.62305555557
575.89,59.9588888889,41.062,74.6057777778,20.9614444444,35.8442222222,11.7604444444,76.9471111111,91.2741111111,6.09322222222,78.2297777778,6.84122222222,9.59172222223
576.22,59.9322222222,41.1046666667,74.4685555555,20.9964444444,36.0171111111,11.7286666667,76.7017777778,91.5096666667,6.07222222222,78.1337777778,6.83855555555,9.59183333334
576.56,59.8273333333,41.0755555555,74.2088888889,21.0062222222,36.192,11.7223888889,76.3294444444,91.5648888889,6.07477777778,77.8927777778,6.83488888889,9.6113888889
576.90,59.8638888889,41.1427777778,74.1652222222,21.1073333333,36.4186666667,11.7842777778,76.1011111111,91.7902222222,6.152,77.841,6.89022222222,9.68755555556
577.24,59.752,41.183,73.9631111111,21.1407777778,36.6152222222,11.7677777778,75.7864444445,91.9074444444,6.15955555556,77.6801111111,6.88688888889,9.71972222221
577.58,59.6444444445,41.2062222222,73.7603333333,21.1731666667,36.7874444445,11.7539444445,75.408,92.0336666666,6.17355555556,77.4975555556,6.89177777778,9.7261111111
577.92,59.5888888889,41.2637777778,73.6185555556,21.1898333333,36.9907777778,11.7528333333,75.0886666667,92.23,6.19888888889,77.3768888889,6.89455555556,9.73566666668
578.26,59.5294444444,41.2656666667,73.4088888889,21.2136111111,37.1637777778,11.7537222222,74.6836666667,92.3098888889,6.21433333333,77.1952222222,6.88722222222,9.70422222222
578.60,59.4245555555,41.2797777778,73.1804444444,21.2474444444,37.3607777778,11.7530555556,74.309,92.4078888889,6.214,77.0806666666,6.913,9.69600000001
578.94,59.2807777778,41.213,72.895,21.2436666667,37.5321111111,11.7393333333,73.8287777778,92.533,6.21888888889,76.8383333333,6.90711111111,9.68783333333
579.28,59.1882222222,41.2147777778,72.7131111111,21.2754444444,37.7452222222,11.7472777778,73.5102222222,92.6904444445,6.21466666667,76.6593333333,6.89755555555,9.73899999999
579.61,59.0841111111,41.1611111111,72.5017777778,21.258,37.923,11.7411666667,73.1097777778,92.8488888889,6.183,76.4545555556,6.90288888889,9.72666666667
579.95,59.021,41.1831111111,72.3045555556,21.2970555556,38.1383333334,11.7747777778,72.739,92.9744444445,6.23288888889,76.3188888889,6.94122222222,9.7568888889
580.29,58.9318888889,41.1923333333,72.1026666667,21.3397777778,38.3336666667,11.7971111111,72.3777777778,93.1258888889,6.252,76.1634444444,6.98911111111,9.75683333334
580.63,58.668,41.0661111111,71.6182222222,21.2557777778,38.4323333333,11.7277222222,71.7995555555,93.0287777778,6.18922222222,75.7552222222,6.932,9.68749999999
580.97,58.5815555556,41.0327777778,71.4188888889,21.2520555555,38.6083333333,11.7112777778,71.4117777778,93.2302222222,6.15966666667,75.5644444444,6.94544444445,9.68811111112
581.31,58.4581111111,41.0132222222,71.1271111111,21.2549444445,38.7666666667,11.7182222222,71.033,93.3844444444,6.14488888889,75.3273333333,6.92833333333,9.72777777778
581.65,58.3832222222,40.9601111111,70.872,21.2838333333,38.9596666667,11.7282222222,70.6842222222,93.5511111111,6.18344444445,75.0696666667,6.94988888889,9.79450000001
581.98,58.2276666667,40.9228888889,70.5941111111,21.2736666667,39.1006666667,11.7141666667,70.2975555555,93.6663333333,6.17855555556,74.7543333333,6.93433333333,9.81211111111
582.32,58.1351111111,40.9508888889,70.3577777778,21.3023888889,39.2785555556,11.7316666667,69.9238888889,93.8011111111,6.18933333333,74.5463333333,6.91388888889,9.86716666667
582.66,58.0435555556,41.0022222222,70.1201111111,21.3448333333,39.49,11.7724444445,69.5576666667,93.9171111111,6.19911111111,74.2953333333,6.95611111111,9.91294444446
583.00,57.9021111111,41.0276666667,69.8475555556,21.3413333333,39.6378888889,11.7932777778,69.14,94.0455555556,6.16866666666,74.0595555555,6.94011111111,9.88444444443
583.34,57.7495555556,41.0397777778,69.5471111111,21.3819444444,39.8151111111,11.8279444444,68.7351111111,94.1422222222,6.212,73.8198888889,6.938,9.9193888889
583.68,57.5472222222,40.9752222222,69.2176666667,21.3417777778,39.9254444444,11.7876666667,68.2684444444,94.1942222222,6.18277777778,73.5171111111,6.891,9.85911111111
584.01,57.349,40.945,68.9045555556,21.2743333333,40.0086666667,11.6674444444,67.8517777778,94.3046666666,6.10244444445,73.2261111111,6.77466666666,9.81816666667
584.35,57.2705555556,40.9916666667,68.7713333333,21.3195,40.1897777778,11.6246666667,67.5613333333,94.546,6.13011111111,73.0571111111,6.75966666667,9.84688888888
584.69,57.1523333333,40.9768888889,68.416,21.3075555556,40.3032222222,11.6261666667,67.1677777778,94.6183333333,6.15044444444,72.7292222222,6.70944444445,9.82249999999
585.03,57.0561111111,40.9873333333,68.2743333333,21.3287777778,40.4585555556,11.6160555556,66.8674444444,94.7758888889,6.13666666667,72.5901111111,6.70722222222,9.80333333334
585.37,56.8815555556,40.9793333333,67.9634444444,21.3263333333,40.5725555556,11.5940555555,66.4292222222,94.8821111111,6.07133333333,72.364,6.66733333334,9.7611111111
585.70,56.777,40.9778888889,67.6754444444,21.37,40.7566666667,11.5437777778,66.0813333333,95.1064444444,6.04577777778,72.1921111111,6.64911111111,9.729
586.04,56.5834444445,40.9113333334,67.3816666667,21.3693888889,40.8927777778,11.5141666667,65.6811111111,95.2271111111,6.05144444445,71.9244444444,6.64222222222,9.66622222223
586.38,56.4687777778,40.9375555555,67.1345555556,21.3816111111,40.9977777778,11.4918888889,65.3723333333,95.4204444444,6.03877777778,71.7658888889,6.61955555555,9.64083333333
586.72,56.3957777778,40.9685555556,66.9533333334,21.4944444444,41.2353333334,11.5348888889,65.0516666666,95.6661111111,6.118,71.6138888889,6.68444444444,9.72205555554
587.06,56.2742222222,40.951,66.6907777778,21.5049444444,41.403,11.4972222222,64.7016666667,95.8296666667,6.09855555555,71.3811111111,6.67388888889,9.68733333334
587.39,56.2406666667,41.0247777778,66.4866666667,21.6017222222,41.685,11.5406666667,64.419,96.0916666667,6.18955555556,71.2452222222,6.751,9.79727777779
587.73,56.1508888889,41.0496666666,66.2662222222,21.7131111111,41.9148888889,11.6220555556,64.0781111111,96.2403333334,6.25666666667,70.9882222222,6.85966666667,9.87166666668
588.07,56.0541111111,41.084,66.0122222222,21.7757222222,42.0722222222,11.6451111111,63.7331111111,96.4492222222,6.272,70.8137777778,6.90511111111,9.89716666668
588.41,55.9528888889,41.1877777778,65.8792222222,21.8488333333,42.3337777778,11.6560555555,63.4641111111,96.7162222222,6.28088888889,70.7287777778,6.92411111111,9.93505555557
588.74,55.7856666667,41.2215555555,65.5801111111,21.8803888889,42.5131111111,11.6632222222,63.0801111111,96.8255555556,6.29822222222,70.4125555556,6.92633333333,9.96277777778
589.08,55.6425555556,41.2601111111,65.3342222222,21.9086111111,42.6797777778,11.6787222222,62.7618888889,97.0022222222,6.32722222222,70.2283333334,6.95577777778,10.0011666667
589.42,55.4792222222,41.2334444444,65.0871111111,21.9111111111,42.796,11.7165,62.4158888889,97.0748888889,6.34188888889,69.9566666667,6.98866666667,10.0700555555
589.76,55.3603333333,41.2418888889,64.8071111111,21.9218888889,42.9284444445,11.7497777778,62.0614444445,97.1426666667,6.36155555556,69.6737777778,6.99755555555,10.0966111111
590.09,55.2051111111,41.2065555556,64.5336666667,21.951,43.1194444445,11.7679444444,61.6566666667,97.1446666667,6.39377777778,69.346,7.04366666667,10.1067777778
590.43,55.055,41.1812222222,64.2151111111,21.9102777778,43.2272222222,11.7292222222,61.2928888889,97.1947777778,6.33255555556,69.0648888889,7.02888888889,10.0505
590.77,54.8992222222,41.2231111111,63.9612222222,21.9233888889,43.3808888889,11.7507777778,60.9554444445,97.3001111111,6.33977777778,68.7853333333,7.06411111111,10.1198333333
591.11,54.7487777778,41.1991111111,63.6945555555,21.944,43.4784444444,11.7401666667,60.5926666667,97.43,6.29511111111,68.4984444444,7.03066666667,10.0991111111
591.44,54.5368888889,41.1892222222,63.368,21.8942777778,43.5933333333,11.7053333333,60.1925555556,97.4962222222,6.27255555556,68.2008888889,6.99,10.09
591.78,54.3705555556,41.1764444444,63.0275555556,21.8626666667,43.7611111111,11.6913888889,59.759,97.5692222222,6.24588888889,67.8813333333,6.95455555556,10.074
592.12,54.216,41.137,62.7302222222,21.8535,43.8992222222,11.6798333333,59.3896666667,97.7095555556,6.27344444444,67.6113333333,6.96933333334,10.0794444444
592.46,54.0553333333,41.0782222222,62.396,21.8380555556,44.0663333333,11.6656111111,58.9972222222,97.8197777778,6.25944444445,67.3632222222,6.97611111111,10.0540555555
592.79,53.8693333333,41.0601111111,62.0544444444,21.8662777778,44.1994444445,11.6380555556,58.601,97.883,6.25311111111,66.9884444444,6.97133333333,10.0214444445
593.13,53.66,41.1224444445,61.6715555555,21.892,44.3625555556,11.6137222222,58.219,97.9726666667,6.19377777778,66.7035555555,6.93544444444,9.99605555557
593.47,53.4851111111,41.0993333333,61.3336666667,21.9319444445,44.5058888889,11.6092222222,57.8202222222,98.1126666667,6.16822222222,66.4295555556,6.91533333333,10.0407777778
593.80,53.2697777778,41.0508888889,60.9766666667,21.9327777778,44.5872222222,11.5471666667,57.4273333333,98.2643333332,6.12588888889,66.1876666667,6.85033333333,10.0396666667
594.14,53.1408888889,41.0631111111,60.7372222222,21.9610555556,44.7317777778,11.5330555556,57.1041111111,98.4658888889,6.13533333333,65.8838888889,6.81533333333,10.0717222222
594.48,52.9467777778,41.0473333333,60.4017777778,21.9595555556,44.8455555556,11.4940555555,56.7321111111,98.6045555555,6.12133333333,65.5711111111,6.77788888889,10.0368888889
594.81,52.71,41.0192222222,60.0198888889,21.9556666667,44.9477777778,11.5309444444,56.3335555556,98.6485555554,6.11188888889,65.2294444444,6.78955555555,10.0281666667
595.15,52.5684444444,41.0696666667,59.7444444444,21.985,45.1101111111,11.5248888889,56.0342222222,98.8556666667,6.08988888889,65.0008888889,6.79066666667,10.0283333333
595.49,52.3443333333,41.0378888889,59.4302222222,21.9967777778,45.191,11.5370555555,55.6983333333,98.8693333332,6.09222222222,64.6671111111,6.80955555555,10.0438333333
595.82,52.1413333333,41.0303333333,59.1403333333,22.0347777778,45.2935555556,11.5488333333,55.3546666667,98.9427777779,6.08388888889,64.3736666667,6.84188888889,10.0631111111
596.16,51.9412222222,41.0242222222,58.8225555556,22.0422222222,45.3855555556,11.5150555555,55.0301111111,98.9725555556,6.09888888889,64.093,6.84255555556,10.0698333333
596.50,51.7493333333,40.9665555556,58.5626666667,22.0543333333,45.489,11.4762777778,54.7147777778,99.0404444446,6.11277777778,63.8395555555,6.84133333334,10.0852777778
596.83,51.6036666667,40.9478888889,58.3327777778,22.0602222222,45.5745555555,11.4991111111,54.4417777778,99.1233333333,6.16922222222,63.6057777778,6.862,10.0990555556
597.17,51.46,41.0113333334,58.0977777778,22.0821111111,45.756,11.4852777778,54.2344444445,99.2385555554,6.20777777778,63.3755555555,6.91155555556,10.1110555555
597.51,51.2794444444,41.0198888889,57.7922222222,22.0613888889,45.8445555555,11.5032222222,53.9427777778,99.2765555557,6.22955555555,63.0445555555,6.90033333333,10.1114444445
597.84,50.9901111111,40.9801111111,57.4144444444,22.0248333333,45.8914444444,11.4414444444,53.6153333334,99.2315555557,6.20666666667,62.7712222222,6.86644444445,10.0548333333
598.18,50.8196666667,40.9691111111,57.1497777778,22.0483333333,46.0172222222,11.4840555556,53.3294444445,99.2636666668,6.22577777778,62.5585555555,6.883,10.0876666667
598.52,50.5603333334,40.9358888889,56.8007777778,22.0206111111,46.1162222222,11.4632222222,52.9832222222,99.1507777779,6.21611111111,62.2143333333,6.85966666667,10.1028888889
598.85,50.3293333333,40.8843333333,56.4587777778,22.0310555555,46.2342222222,11.5010555556,52.612,99.1027777777,6.26711111111,61.8956666667,6.88166666667,10.1273333333
599.19,50.1182222222,40.8978888889,56.1466666667,22.0554444444,46.4165555556,11.5145,52.2944444444,99.173111111,6.30211111111,61.6147777778,6.86377777778,10.1525
599.53,49.755,40.811,55.6831111111,22.0023333333,46.4726666667,11.4840555556,51.8334444445,99.0067777778,6.30411111111,61.1357777778,6.82166666667,10.1642777778
599.86,49.4641111111,40.8211111111,55.3603333333,21.9887222222,46.6012222222,11.5242222222,51.4655555555,99.0062222221,6.31188888889,60.7606666667,6.82177777778,10.2065555556
600.20,49.2524444444,40.8238888889,55.0023333333,21.9582222222,46.707,11.6106666667,51.0843333333,98.9659999999,6.303,60.3555555556,6.805,10.2115
600.53,48.9282222222,40.8018888889,54.5881111111,21.9826666667,46.8256666667,11.5919444445,50.6415555556,98.8793333335,6.29611111111,59.9446666667,6.76888888889,10.2248888889
600.87,48.5962222222,40.6837777778,54.2113333333,21.9197777778,46.8435555556,11.5551111111,50.1842222222,98.8512222222,6.22233333333,59.5413333333,6.66644444444,10.1772777778
601.21,48.3908888889,40.7122222222,53.9513333333,21.9839444445,47.0808888889,11.5634444445,49.8796666666,98.9783333332,6.22455555556,59.3341111111,6.69333333333,10.2241666667
601.54,48.1562222222,40.7453333333,53.6225555556,22.0658333333,47.2761111111,11.6457777778,49.4986666667,98.9895555555,6.26311111111,58.9942222222,6.75833333334,10.3363333333
601.88,47.9194444444,40.7627777778,53.3571111111,22.1332222222,47.4223333333,11.6496666667,49.1658888889,99.0843333332,6.28922222222,58.6521111111,6.75511111111,10.3425
602.21,47.6997777778,40.7706666667,53.0975555556,22.178,47.5772222222,11.6428333333,48.832,99.1902222221,6.29611111111,58.3382222222,6.73877777778,10.3592222222
602.55,47.4633333333,40.785,52.7572222222,22.2007222222,47.7035555556,11.6142777778,48.4812222222,99.2203333335,6.27411111111,58.0371111111,6.69955555555,10.3745555556
602.88,47.2476666667,40.7968888889,52.4488888889,22.1902222222,47.802,11.5766666667,48.1833333333,99.3299999999,6.26277777778,57.7322222222,6.67144444444,10.364
603.22,47.1366666667,40.8011111111,52.1561111111,22.2275555556,47.9392222222,11.5848888889,47.9024444445,99.3897777777,6.257,57.4586666667,6.64955555556,10.3191666667
603.56,46.9872222222,40.7601111111,51.8652222222,22.2483333333,48.0288888889,11.5649444445,47.635,99.4755555557,6.21266666667,57.1714444444,6.63244444444,10.2928333333
603.89,46.7457777778,40.7447777778,51.6032222222,22.2401111111,48.0915555556,11.4868888889,47.3677777778,99.4671111112,6.17255555556,56.9145555556,6.61,10.2843333333
604.23,46.5795555556,40.7277777778,51.3812222222,22.2437222222,48.1798888889,11.4888888889,47.1214444444,99.4555555557,6.18633333333,56.6351111111,6.61477777778,10.2755
604.56,46.4007777778,40.7551111111,51.1106666667,22.2896111111,48.295,11.4898888889,46.8687777778,99.4293333333,6.17911111111,56.4164444444,6.63033333333,10.2830555556
604.90,46.1295555556,40.7117777778,50.7902222222,22.2794444445,48.2901111111,11.4521111111,46.5505555556,99.3035555557,6.13522222222,56.0738888889,6.58,10.2628333333
605.23,45.9436666667,40.6568888889,50.5083333333,22.2280555555,48.3386666667,11.3973333333,46.2712222222,99.2341111111,6.09655555556,55.771,6.53033333333,10.2111111111
605.57,45.7061111111,40.6106666667,50.1561111111,22.1714444444,48.3875555556,11.3193888889,45.9844444445,99.0745555557,6.026,55.4274444444,6.501,10.177
605.90,45.4795555556,40.5998888889,49.8318888889,22.1807777778,48.443,11.3283888889,45.6618888889,99.0106666667,6.00811111111,55.132,6.49622222222,10.1578888889
606.24,45.2177777778,40.5582222222,49.512,22.2026666667,48.4897777778,11.3553333333,45.3741111111,98.9053333334,6.03022222222,54.8077777778,6.52355555556,10.1416111111
606.58,44.931,40.4831111111,49.1997777778,22.2617222222,48.5536666667,11.4079444445,45.0073333333,98.6995555554,6.04566666666,54.4665555556,6.57066666667,10.1548333333
606.91,44.6498888889,40.4846666667,48.9061111111,22.2815,48.6587777778,11.4187222222,44.697,98.6473333332,6.05155555555,54.1952222222,6.58511111111,10.1841666667
607.25,44.3952222222,40.4867777778,48.5522222222,22.313,48.737,11.4278333333,44.3498888889,98.4582222222,6.12644444444,53.8996666667,6.604,10.1793333333
607.58,44.1058888889,40.4274444445,48.1228888889,22.3675555556,48.771,11.4268333333,43.992,98.2723333333,6.14244444444,53.5447777778,6.60622222222,10.1462777778
607.92,43.7557777778,40.3065555556,47.6593333333,22.3455555555,48.7808888889,11.3799444445,43.5933333333,98.0644444445,6.10588888889,53.2195555555,6.61188888889,10.1190555555
608.25,43.418,40.1602222222,47.2191111111,22.3151111111,48.7386666667,11.3739444444,43.1917777778,97.7423333332,6.08822222222,52.813,6.59822222222,10.1246111111
608.59,43.1475555555,39.9805555555,46.7914444444,22.2673888889,48.7066666667,11.3700555555,42.8198888889,97.3847777779,6.14077777778,52.4414444444,6.64977777778,10.1473333333
608.92,42.7518888889,39.8296666667,46.371,22.2477777778,48.6233333333,11.3992222222,42.3967777778,97.0715555554,6.16811111111,52.0795555556,6.64466666667,10.1405
609.26,42.3742222222,39.6613333333,45.9254444445,22.2343333333,48.5333333333,11.4144444444,41.9656666667,96.6905555556,6.20955555556,51.7623333334,6.64944444444,10.1659444444
609.59,42.0386666667,39.4858888889,45.5216666667,22.2010555556,48.4591111111,11.3595555556,41.5833333333,96.292,6.25022222222,51.454,6.65111111111,10.1586666667
609.93,41.7194444444,39.3037777778,45.1342222222,22.1277777778,48.3771111111,11.2951111111,41.2027777778,95.9631111111,6.199,51.0824444445,6.59433333333,10.1004444445
610.26,41.3735555556,39.1572222222,44.7094444445,22.0116666667,48.248,11.1910555556,40.8577777778,95.5875555556,6.14911111111,50.7021111111,6.54488888889,10.0724444444
610.60,41.0918888889,39.0224444444,44.4098888889,22.0162222222,48.211,11.1511666667,40.5835555555,95.3786666667,6.13688888889,50.4464444444,6.505,10.0530555556
610.93,40.6776666667,38.7918888889,43.9794444444,21.9418888889,48.1007777778,11.1125,40.2022222222,94.9766666667,6.05177777778,50.0136666667,6.445,10.0218888889
611.27,40.3292222222,38.6891111111,43.6462222222,21.8783888889,48.1208888889,11.0778333333,39.8558888889,94.7217777778,6.02588888889,49.6658888889,6.41666666667,10.0483333333
611.60,40.0622222222,38.6098888889,43.3558888889,21.8795,48.1457777778,11.1057777778,39.5765555556,94.4686666667,6.07344444444,49.309,6.42166666667,10.1138888889
611.93,39.8116666666,38.5807777778,43.0898888889,21.9185555556,48.1985555556,11.0812777778,39.3094444444,94.2843333333,6.14966666667,49.0317777778,6.45188888889,10.1445
612.27,39.5051111111,38.5565555556,42.8178888889,21.9309444444,48.2192222222,11.1067222222,39.0141111111,94.1154444444,6.16288888889,48.6862222222,6.42966666667,10.1436666667
612.60,39.3804444444,38.6003333333,42.5977777778,21.9945555555,48.4198888889,11.0943888889,38.8578888889,94.1111111111,6.20077777778,48.4571111111,6.48388888889,10.2012222222
612.94,39.2404444445,38.6683333334,42.4473333333,22.0574444445,48.6465555555,11.1027222222,38.6886666667,94.208,6.23277777778,48.2044444444,6.52744444444,10.2091111111
613.27,39.1137777778,38.7958888889,42.2717777778,22.0742777778,48.8773333333,11.1286111111,38.5595555556,94.3598888889,6.25122222222,47.979,6.569,10.2513888889
613.61,38.9434444444,38.9487777778,42.1435555556,22.2009444445,49.1128888889,11.1663888889,38.4561111111,94.4118888889,6.33566666666,47.7905555556,6.64211111111,10.3286111111
613.94,38.805,39.0414444444,41.9762222222,22.3142222222,49.3792222222,11.2283888889,38.295,94.5298888889,6.38122222222,47.6001111111,6.70444444444,10.3668333333
614.28,38.5895555556,39.1031111111,41.7003333333,22.2871666667,49.4773333333,11.2511111111,38.0658888889,94.4113333333,6.40955555556,47.2242222222,6.758,10.3676666667
614.61,38.4652222222,39.285,41.5634444444,22.3655555556,49.7043333333,11.2541111111,37.9106666667,94.5406666667,6.43444444444,47.0256666667,6.79511111111,10.4260555556
614.94,38.3801111111,39.3827777778,41.3902222222,22.4063888889,49.87,11.285,37.7686666667,94.6221111111,6.49255555555,46.8121111111,6.82555555556,10.4152222222
615.28,38.2007777778,39.4748888889,41.2167777778,22.4524444444,50.0135555556,11.3092222222,37.5575555556,94.7101111111,6.47844444444,46.6103333333,6.78411111111,10.3799444444
615.61,38.0468888889,39.5703333334,41.0591111111,22.4725555555,50.2126666667,11.351,37.4668888889,94.8716666667,6.50355555555,46.3618888889,6.78566666667,10.3969444444
615.95,37.8565555556,39.5881111111,40.8292222222,22.4798888889,50.3957777778,11.3017777778,37.2618888889,94.9586666666,6.454,46.1645555556,6.74155555555,10.3298333333
616.28,37.6167777778,39.6556666667,40.6618888889,22.5062222222,50.4827777778,11.3052222222,37.0835555556,94.9346666667,6.41211111111,45.8696666667,6.72355555555,10.3077777778
616.61,37.3948888889,39.6852222222,40.4173333334,22.4645555555,50.5954444445,11.3227222222,36.8788888889,94.8414444444,6.33088888889,45.5955555556,6.66511111111,10.2879444445
616.95,37.211,39.7484444444,40.2076666667,22.5506666667,50.7015555556,11.3314444445,36.7314444444,94.8275555556,6.31744444444,45.352,6.66611111111,10.3184444444
617.28,37.0337777778,39.7151111111,39.963,22.5241111111,50.7395555556,11.3256666667,36.4796666667,94.7495555555,6.28088888889,45.1111111111,6.61366666667,10.3351666667
617.62,36.7832222222,39.7273333334,39.7062222222,22.5128333333,50.8203333333,11.2850555556,36.2621111111,94.6194444444,6.27633333334,44.8505555555,6.57055555556,10.3071666667
617.95,36.5642222222,39.6852222222,39.4771111111,22.5357777778,50.9592222222,11.2168888889,36.0206666666,94.603,6.19333333333,44.606,6.52688888889,10.2913888889
