wavelength,Back_HapUnif,Belly_HapUnif,Breast_HapUnif,Crissum_HapUnif,Crown_HapUnif,DorTail_HapUnif,Patch10_HapUnif,Rump_HapUnif,Throat_HapUnif,WingTip_HapUnif
403.95,6.58666666667,18.5146,13.419,13.0488,5.45973333333,6.6431,9.8414,7.07236666667,15.4493333333,8.58986666667
404.31,6.64893333333,18.5643333333,13.5146,13.0658666667,5.52193333333,6.71026666667,9.90653333335,7.13136666667,15.5273333333,8.65606666667
404.67,6.72073333333,18.6478,13.6159333333,13.1569333333,5.6002,6.80886666667,9.98133333333,7.19826666667,15.6287333333,8.7562
405.03,6.80006666666,18.6861,13.6935333333,13.2132,5.69433333333,6.85136666667,10.0465333333,7.26873333333,15.6978666667,8.82526666667
405.39,6.8108,18.7967333333,13.7722666667,13.2344666667,5.73833333333,6.86006666667,10.1125333333,7.30846666667,15.7065333334,8.8338
405.75,6.8742,18.8653666667,13.8140666667,13.2771333333,5.79426666666,6.89606666667,10.1603333333,7.38213333333,15.7518,8.88233333333
406.11,6.84686666667,18.8158,13.837,13.2412,5.75266666667,6.85966666667,10.1180666667,7.33893333333,15.7090666667,8.856
406.47,6.8618,18.8376666667,13.8510666667,13.2704,5.7708,6.8711,10.142,7.36523333333,15.6856666667,8.87553333333
406.83,6.84073333333,18.8267,13.8520666667,13.2556,5.75793333333,6.84066666667,10.1052666667,7.34476666667,15.6416666667,8.80873333333
407.19,6.80273333333,18.8014333333,13.8236,13.1775333333,5.68186666667,6.78903333333,10.0546,7.29696666667,15.6264,8.74253333333
407.55,6.79366666667,18.7809333333,13.8015333333,13.18,5.66653333333,6.7495,10.0525333333,7.26843333333,15.5919333333,8.71013333333
407.90,6.8436,18.8136,13.8368666667,13.2038,5.73373333333,6.77603333333,10.1173333333,7.3248,15.6196,8.77166666667
408.26,6.85673333333,18.8491,13.8313333334,13.2464666667,5.727,6.75926666667,10.1324,7.30753333333,15.6076,8.75006666667
408.62,6.8446,18.8556666667,13.794,13.215,5.736,6.7297,10.1184,7.29523333334,15.6076666667,8.7414
408.98,6.82693333333,18.9233666667,13.7866666667,13.2184666667,5.71266666667,6.74473333333,10.1131333333,7.2779,15.6124,8.73833333334
409.34,6.77626666667,18.8224666667,13.7076666667,13.1644,5.65646666667,6.6996,10.0618,7.21486666667,15.5616666667,8.673
409.70,6.78006666667,18.7914666667,13.7195333333,13.1737333334,5.68526666667,6.72936666666,10.0903333333,7.2077,15.5545333333,8.668
410.06,6.78506666667,18.8569,13.7111333333,13.1909333333,5.72953333333,6.79693333333,10.1388,7.25446666667,15.5962666667,8.69
410.42,6.72653333333,18.8358333333,13.6598666667,13.1337333333,5.67346666666,6.7307,10.0795333333,7.2016,15.5616666667,8.6266
410.77,6.7444,18.8746,13.6889333333,13.1435333333,5.68033333333,6.72736666667,10.1123333333,7.18873333333,15.5953333333,8.62806666667
411.13,6.80313333333,18.9647666667,13.706,13.2170666667,5.7548,6.77253333333,10.19,7.2559,15.6490666667,8.70046666667
411.49,6.75993333333,18.9919,13.6957333333,13.1786666667,5.74166666667,6.76956666667,10.1625333333,7.25706666667,15.6684666667,8.67766666667
411.85,6.8288,19.058,13.7648,13.2528,5.8328,6.8586,10.2272,7.32,15.724,8.7164
412.21,6.85346666667,19.1098666667,13.8082,13.3000666667,5.9042,6.89433333333,10.2640666667,7.37873333333,15.7723333333,8.7846
412.57,6.80226666667,19.0376333333,13.7501333333,13.2439333333,5.83426666667,6.8531,10.2320666667,7.32983333334,15.7171333333,8.73266666667
412.92,6.8106,19.0078666667,13.7662,13.2708,5.8506,6.86796666667,10.2462666667,7.34606666666,15.7069333333,8.75246666667
413.28,6.87206666666,19.1193333333,13.8659333333,13.3655333333,5.92366666667,6.91353333333,10.3156666667,7.40333333333,15.8029333333,8.82686666667
413.64,6.8604,19.1585666667,13.8678666667,13.3552,5.9124,6.91053333333,10.3088,7.398,15.8184666667,8.79813333333
414.00,6.94953333333,19.1946,13.9299333333,13.4260666667,5.97493333333,6.9344,10.3717333333,7.46786666667,15.8510666667,8.85046666667
414.36,6.9742,19.2265,13.9469333333,13.4560666667,6.00986666667,6.97656666667,10.4107333333,7.49403333333,15.885,8.86073333333
414.72,7.01486666667,19.1961,13.9583333333,13.5038,6.03733333333,7.03016666667,10.4262666667,7.5425,15.9030666667,8.90906666667
415.07,6.987,19.1655333333,13.9582,13.4924666667,6.0126,7.007,10.4002,7.48843333333,15.8988,8.881
415.43,7.07126666667,19.1952,13.9904666667,13.5587333333,6.06093333333,7.064,10.4562,7.524,15.91,8.9258
415.79,7.05893333333,19.1594666667,13.9636,13.5153333333,6.01066666667,7.0219,10.434,7.49826666667,15.9056666667,8.93533333333
416.15,6.9908,19.0871333333,13.8953333333,13.4684,5.93386666667,6.97283333333,10.3768666667,7.44806666667,15.8238666667,8.85853333333
416.51,7.0754,19.1624,13.9724666667,13.5697333333,6.01306666667,7.03173333333,10.4326666667,7.52793333333,15.8732,8.92893333333
416.86,7.12886666667,19.2363666667,14.0334,13.6114666666,6.06226666667,7.06923333333,10.4886666667,7.57613333333,15.9490666667,8.9794
417.22,7.1152,19.1735666667,13.984,13.5746666667,6.0298,7.07413333333,10.452,7.55566666667,15.9134666667,8.9558
417.58,7.1066,19.1522666667,13.9634,13.5705333333,6.02326666667,7.0611,10.4400666667,7.54133333333,15.889,8.98433333333
417.94,7.04573333333,19.0696,13.8844,13.493,5.961,7.01013333333,10.3675333333,7.4671,15.8301333333,8.9316
418.29,7.10053333333,19.0587666666,13.915,13.5242666667,5.988,7.02546666667,10.4008,7.49723333333,15.8218666667,8.98253333333
418.65,7.1028,19.0381,13.9117333333,13.5308666667,6.00046666667,7.03573333333,10.406,7.5124,15.7994,8.98233333333
419.01,7.08326666667,19.0307333333,13.9000666667,13.5207333333,5.9938,7.04363333333,10.3897333333,7.51346666667,15.7677333333,8.99806666667
419.37,7.09926666667,19.0269,13.9225333333,13.5464666667,6.02386666667,7.0688,10.4082,7.5524,15.7824666667,9.0096
419.73,7.1102,19.0171333333,13.9146,13.5752666667,6.0358,7.09706666667,10.4200666667,7.5619,15.7709333333,9.0344
420.08,7.17706666667,19.0520333333,13.9522,13.6238666667,6.1082,7.1518,10.4689333333,7.6108,15.822,9.1054
420.44,7.13693333333,18.9969333333,13.8963333333,13.5786666667,6.0736,7.11533333334,10.4398666667,7.57273333333,15.7676666667,9.07153333333
420.80,7.13953333333,18.9532666667,13.8634666667,13.5643333333,6.05806666667,7.10593333333,10.4252,7.5592,15.7218666667,9.079
421.16,7.1802,18.9696333333,13.8883333333,13.5927333333,6.09986666667,7.1338,10.4474666667,7.5901,15.7377333333,9.114
421.51,7.1858,18.9278,13.8779333333,13.5773333333,6.10073333333,7.1526,10.4343333333,7.59256666667,15.7278,9.10873333333
421.87,7.18833333333,18.9317,13.879,13.5804666667,6.10386666667,7.16763333333,10.4328,7.60003333334,15.7094,9.12826666667
422.23,7.13913333333,18.8961,13.8292,13.5344666667,6.07293333333,7.13723333333,10.4018666667,7.56573333333,15.6684,9.08653333333
422.58,7.15386666667,18.8928333333,13.8221333333,13.5313333333,6.07593333333,7.13043333333,10.4092,7.55743333333,15.6701333333,9.09953333333
422.94,7.1542,18.8585333333,13.8056666667,13.5264,6.07653333333,7.1315,10.3992666667,7.56003333333,15.6668,9.07953333333
423.30,7.14353333333,18.8216,13.768,13.4962,6.06173333333,7.1196,10.3798,7.5336,15.6431333333,9.0794
423.66,7.1324,18.8092666667,13.7502,13.4848666667,6.0566,7.10086666667,10.3493333333,7.5126,15.6302,9.04993333333
424.01,7.10693333333,18.7823666667,13.7264666667,13.446,6.02066666667,7.0817,10.3108666667,7.50126666667,15.6058666667,9.0168
424.37,7.11826666667,18.793,13.7437333333,13.4576666667,6.029,7.10493333333,10.3204,7.51653333334,15.6337333333,9.0264
424.73,7.0852,18.7587,13.7082,13.4496,6.01413333333,7.09996666667,10.2952,7.4997,15.6186666667,8.99253333333
425.08,7.0506,18.7056333333,13.6743333333,13.3998,5.97906666667,7.0675,10.2643333333,7.46736666667,15.5779333334,8.9612
425.44,7.076,18.7306,13.6835333333,13.4469333333,6.00146666666,7.07813333333,10.2927333333,7.48693333333,15.6035333333,8.99093333333
425.80,7.12286666667,18.7683666667,13.7267333333,13.4962,6.058,7.11763333333,10.34,7.53963333333,15.6613333333,9.03446666666
426.16,7.1596,18.7940333333,13.7606,13.5506666667,6.10233333333,7.16386666667,10.3603333333,7.59423333333,15.7108666667,9.08273333333
426.51,7.19166666667,18.8439333333,13.7911333333,13.5875333333,6.14466666667,7.2054,10.3873333333,7.62996666667,15.7221333334,9.10726666667
426.87,7.25253333334,18.8882666667,13.8334,13.6504,6.187,7.25346666667,10.4342,7.6704,15.7616,9.1774
427.23,7.24173333333,18.9071666667,13.833,13.6572666666,6.17133333333,7.2336,10.4248666667,7.66473333333,15.7438,9.15193333333
427.58,7.25326666667,18.9267666667,13.8610666667,13.6766666667,6.18046666666,7.25313333334,10.4517333333,7.69523333333,15.7619333333,9.1642
427.94,7.23666666667,18.9151666667,13.8430666667,13.6876,6.1624,7.22886666667,10.4478,7.67736666667,15.7423333333,9.14533333333
428.30,7.25266666666,18.9296,13.8602666666,13.7007333333,6.16786666667,7.22076666667,10.4398666667,7.6805,15.7208,9.146
428.65,7.31406666667,19.0384333333,13.9608666667,13.7558,6.22326666667,7.27646666667,10.5002,7.74076666667,15.8118,9.20233333333
429.01,7.3838,19.1361666667,14.0236666667,13.8426666667,6.29753333333,7.3312,10.5662666667,7.81646666667,15.8873333333,9.25966666667
429.37,7.39186666667,19.181,14.0690666667,13.8622666667,6.31133333333,7.3468,10.5851333333,7.83243333333,15.9226666667,9.2484
429.72,7.35393333333,19.1616,14.0361333333,13.872,6.26946666667,7.30553333333,10.5616666667,7.81313333333,15.8945333333,9.20266666667
430.08,7.42786666667,19.2211666667,14.0985333333,13.9293333333,6.30973333333,7.35646666667,10.6311333333,7.84876666667,15.9504666667,9.2234
430.44,7.43706666667,19.2828333333,14.1272,13.9904666667,6.3226,7.36596666667,10.6702666667,7.88903333334,16.0322,9.27666666667
430.79,7.40866666667,19.2965,14.1532,14.0017333333,6.3188,7.33073333333,10.6614666667,7.8704,16.0372666667,9.2426
431.15,7.45013333333,19.3651333333,14.2244,14.0630666667,6.36146666667,7.37813333333,10.7182666667,7.903,16.1149333334,9.29953333333
431.50,7.45853333333,19.4065,14.253,14.0906,6.37366666667,7.3822,10.7472,7.9179,16.1348666667,9.33693333333
431.86,7.51733333334,19.4632666667,14.3211333333,14.1449333333,6.4396,7.43486666667,10.8086666667,7.96866666667,16.2029333334,9.40313333333
432.22,7.542,19.5269,14.3738,14.1965333333,6.47893333333,7.47603333333,10.8616666666,8.01006666666,16.2740666667,9.4418
432.57,7.5438,19.5534666667,14.392,14.2235333334,6.4992,7.4708,10.8872666667,8.0243,16.2773333333,9.4454
432.93,7.50746666667,19.5745,14.3752,14.2264666667,6.47726666667,7.4569,10.8837333333,8.00673333333,16.2602666667,9.42386666667
433.29,7.58233333333,19.6815333333,14.4603333333,14.3222,6.546,7.5086,10.9570666667,8.0843,16.322,9.50246666667
433.64,7.64633333333,19.7773666667,14.5454666666,14.404,6.61733333333,7.56636666667,11.0394666667,8.14396666667,16.4082,9.56346666667
434.00,7.61013333333,19.7941,14.5266,14.392,6.60233333333,7.5314,11.0123333333,8.13596666667,16.3868,9.54733333333
434.35,7.57373333333,19.774,14.519,14.369,6.57313333333,7.4933,10.9735333333,8.1036,16.3541333333,9.4926
434.71,7.59946666667,19.8130333333,14.5346,14.3822666667,6.59866666667,7.5181,11.0116,8.1294,16.3837333333,9.51446666667
435.07,7.58886666667,19.8083333333,14.5384,14.3889333333,6.59913333333,7.5002,11.0197333333,8.13806666667,16.3839333333,9.50313333333
435.42,7.59933333333,19.8170666667,14.5394666667,14.4135333333,6.61773333333,7.49576666667,11.0258,8.16253333333,16.3826,9.49926666667
435.78,7.6038,19.8790666667,14.5715333333,14.4407333333,6.62466666667,7.4953,11.0551333333,8.17013333333,16.417,9.48146666667
436.13,7.64053333333,19.9458666667,14.6196,14.5291333333,6.67273333333,7.52653333333,11.1076666667,8.2189,16.4803333333,9.5218
436.49,7.62653333333,19.9523333333,14.6164666667,14.5431333333,6.64693333333,7.50573333333,11.0871333333,8.2095,16.4768666667,9.4934
436.84,7.65853333333,19.9757666667,14.6559333333,14.6122666667,6.66353333333,7.51453333333,11.0967333333,8.23563333333,16.5262666667,9.5108
437.20,7.6152,19.9455333333,14.616,14.5592666667,6.61526666666,7.45776666667,11.0574,8.1748,16.5039333333,9.45493333333
437.56,7.584,19.9369333333,14.5884666666,14.5095333333,6.5634,7.4026,11.0080666667,8.1241,16.4704,9.4136
437.91,7.58533333333,19.9552333333,14.6243333333,14.5194,6.5448,7.39276666667,11.0256,8.1132,16.5052666667,9.42126666667
438.27,7.6466,20.0265,14.6982666667,14.5731333333,6.59373333333,7.45943333333,11.0960666667,8.16923333333,16.5512666667,9.48466666667
438.62,7.62313333333,20.0167666667,14.6938,14.5702666667,6.55553333333,7.43633333333,11.0599333333,8.16576666667,16.5438,9.45266666667
438.98,7.64193333333,20.0596333333,14.7344666667,14.5962666667,6.57706666667,7.47276666667,11.0877333333,8.18436666667,16.5768666667,9.4848
439.33,7.67253333333,20.0975,14.7712666667,14.6584666667,6.5964,7.51213333333,11.1110666667,8.21226666667,16.629,9.4914
439.69,7.66646666667,20.0941666667,14.7806,14.6773333333,6.60246666667,7.52063333333,11.105,8.23136666667,16.6222666667,9.5008
440.04,7.65133333333,20.0677,14.7624,14.6452,6.5708,7.49483333333,11.0939333333,8.2135,16.5958666667,9.47526666667
440.40,7.66633333333,20.0793666667,14.7612666666,14.6549333333,6.59026666667,7.50376666667,11.1162,8.2217,16.6087333333,9.486
440.75,7.66233333333,20.0761333333,14.7653333333,14.6482666667,6.59733333333,7.49313333334,11.1287333333,8.21753333333,16.601,9.48186666667
441.11,7.65693333333,20.045,14.7666,14.6602666667,6.6056,7.5105,11.1467333333,8.24753333333,16.5872,9.487
441.47,7.6754,20.0374333334,14.7982,14.687,6.63806666666,7.54676666667,11.1823333333,8.28046666667,16.6090666667,9.50873333333
441.82,7.68766666667,20.0230666667,14.8008,14.7064,6.65626666667,7.5795,11.1892666667,8.2979,16.6148,9.52
442.18,7.6988,20.0044666667,14.7893333333,14.7057333333,6.65013333333,7.5668,11.1933333334,8.30773333333,16.6254666667,9.514
442.53,7.71473333333,19.9881,14.7946,14.7149333333,6.66553333333,7.58223333333,11.2114666666,8.31376666667,16.6033333333,9.51793333333
442.89,7.69686666667,19.9331333333,14.7658,14.7045333333,6.64046666667,7.55623333333,11.1947333333,8.31563333333,16.5602,9.49626666667
443.24,7.67466666667,19.8987,14.7590666667,14.6562666666,6.6256,7.55046666667,11.1892666667,8.28783333333,16.5413333333,9.51813333333
443.60,7.69906666667,19.8561333333,14.7543333333,14.6460666666,6.6224,7.55993333333,11.1846,8.29223333333,16.5344666667,9.5328
443.95,7.69813333333,19.8299333333,14.7480666666,14.6385333333,6.6258,7.5693,11.1794666667,8.27873333333,16.5158666667,9.54373333333
444.31,7.713,19.7674,14.7413333333,14.6121333333,6.615,7.58573333333,11.1656,8.27606666667,16.4874666667,9.55646666667
444.66,7.68773333333,19.7101666667,14.7065333333,14.5628666667,6.5862,7.58633333333,11.1347333334,8.2611,16.4508666667,9.54366666667
445.02,7.65753333333,19.6678666667,14.6552666667,14.5290666667,6.54633333333,7.5547,11.0787333333,8.21626666667,16.4107333333,9.51553333333
445.37,7.65353333333,19.6331333333,14.6202666667,14.5116666667,6.53173333333,7.54136666667,11.0568,8.20533333333,16.3729333333,9.50093333333
445.72,7.6634,19.6096,14.6088,14.4957333333,6.53106666667,7.5479,11.0403333333,8.21553333333,16.3692666667,9.5098
446.08,7.6202,19.5355333333,14.5624,14.4568666667,6.50593333333,7.5301,10.9906666667,8.18416666667,16.3152,9.47933333333
446.43,7.63513333333,19.5358333333,14.571,14.4680666667,6.5282,7.5506,11.0096666667,8.20083333333,16.3218,9.5098
446.79,7.6418,19.5271333333,14.5511333333,14.4580666667,6.54633333333,7.5589,10.9956,8.20163333333,16.3286,9.52533333333
447.14,7.63526666667,19.4859666667,14.5166,14.4202,6.54593333334,7.5452,10.9766666667,8.1926,16.3016666666,9.499
447.50,7.6134,19.4662333333,14.4892,14.4092,6.53933333333,7.54376666667,10.9706666666,8.18313333333,16.2638666667,9.49366666667
447.85,7.59133333333,19.4161666667,14.4520666667,14.3812,6.525,7.52533333333,10.9389333333,8.18933333333,16.2228,9.46193333333
448.21,7.60306666667,19.4363666667,14.457,14.4016666667,6.5512,7.5342,10.9709333333,8.21946666667,16.2444666666,9.4876
448.56,7.65413333333,19.4596666667,14.4834,14.4481333333,6.59846666667,7.57213333333,11.0014666667,8.2637,16.27,9.53486666667
448.92,7.67173333333,19.4556333333,14.5049333333,14.4390666667,6.62813333333,7.5953,11.0219333333,8.28526666667,16.2830666667,9.5478
449.27,7.6654,19.4288666667,14.5052666667,14.4398666667,6.63546666667,7.60746666667,11.0205333333,8.28996666667,16.2795333333,9.5536
449.62,7.6516,19.4407,14.4938666667,14.4445333333,6.63766666667,7.6041,11.034,8.28423333333,16.2717333333,9.55486666667
449.98,7.69673333333,19.4799,14.5238,14.4926666667,6.6788,7.6426,11.0792666667,8.32713333333,16.31,9.59046666667
450.33,7.70973333333,19.487,14.5315333333,14.4894,6.6926,7.66113333333,11.0957333333,8.3495,16.3471333333,9.60593333333
450.69,7.744,19.5186,14.5662,14.5458,6.72113333333,7.69333333333,11.1432666667,8.3701,16.3792666667,9.62873333334
451.04,7.78493333333,19.5971,14.6394,14.6290666667,6.7508,7.74956666666,11.2068,8.42016666667,16.4262,9.66986666667
451.40,7.78893333333,19.5814,14.6302666667,14.6116,6.73666666667,7.72356666667,11.2065333333,8.39766666667,16.4362,9.66286666667
451.75,7.79826666667,19.5952333333,14.6564666667,14.6314,6.73873333333,7.74876666667,11.2252,8.38846666667,16.4806666667,9.70600000001
452.10,7.78373333333,19.5902666667,14.6642666667,14.6438666667,6.7234,7.7515,11.1960666667,8.3775,16.4765333333,9.69233333333
452.46,7.77793333333,19.6132,14.6746666667,14.6361333333,6.7132,7.74916666667,11.2100666667,8.3818,16.4819333333,9.68693333334
452.81,7.8226,19.6707333333,14.721,14.7123333333,6.7428,7.78993333333,11.2566666667,8.4295,16.5428666667,9.74213333333
453.17,7.8642,19.7595333334,14.7689333333,14.7818,6.78573333333,7.82876666667,11.2943333333,8.47033333333,16.6018666667,9.78966666666
453.52,7.88026666667,19.7526333333,14.7760666667,14.811,6.79713333333,7.8306,11.2982,8.47386666667,16.5976666667,9.77206666666
453.87,7.87333333333,19.7633666667,14.7894,14.8148,6.8024,7.81953333333,11.3190666667,8.47733333333,16.6055333333,9.78553333333
454.23,7.84866666667,19.7686666667,14.7844,14.8251333333,6.7882,7.80013333333,11.3128,8.4594,16.5858,9.76066666666
454.58,7.8368,19.7855333333,14.8035333333,14.8136,6.7694,7.79,11.2983333333,8.4638,16.5964666667,9.74660000001
454.93,7.83966666667,19.7748666667,14.7934666667,14.8112666667,6.7698,7.76396666667,11.2792666666,8.4691,16.5753333333,9.74253333334
455.29,7.89046666667,19.8801,14.886,14.9133333333,6.83573333333,7.8383,11.3327333333,8.55446666667,16.664,9.79833333333
455.64,7.94406666667,19.9679,14.9262,14.9661333333,6.88,7.87643333333,11.387,8.60473333333,16.6945333333,9.81799999999
456.00,7.9376,20.0028666667,14.9416666667,14.9523333333,6.87033333333,7.84876666667,11.4066,8.58773333333,16.6898666667,9.80406666666
456.35,7.90873333333,19.9936333333,14.9338666667,14.9548666667,6.83546666667,7.81443333333,11.3770666667,8.5496,16.6878666667,9.78213333333
456.70,7.90453333333,20.0299333333,14.948,14.9599333333,6.82613333333,7.79256666667,11.3778666667,8.536,16.6800666667,9.75413333333
457.06,7.89213333333,20.0314666667,14.9600666667,14.9593333333,6.8026,7.77963333333,11.3962,8.53963333333,16.6916666667,9.73706666667
457.41,7.90593333333,20.0927333333,15.0161333333,14.9884,6.8152,7.7921,11.4383333333,8.5671,16.7269333333,9.76013333333
457.76,7.899,20.1188,15.0269333333,15.0008666667,6.7892,7.7646,11.4216,8.53986666667,16.7209333333,9.71893333333
458.12,7.93193333333,20.1695333333,15.0777333333,15.0262,6.80173333333,7.76556666667,11.4418,8.55473333333,16.7511333333,9.73406666667
