wavelength,Back_ButAurm,Belly_ButAurm,Breast_ButAurm,Crissum_ButAurm,Crown_ButAurm,DorTail_ButAurm,Patch10_ButAurm,Patch11_ButAurm,Patch12_ButAurm,Rump_ButAurm,Throat_ButAurm,WingTip_ButAurm
582.66,28.7566,35.5314666666,31.4914,7.98006666666,8.63113333333,5.5622,8.75339999999,3.68993333333,13.8064666667,32.6049333333,5.304,6.33713333333
583.00,28.6778666667,35.5083333333,31.4815333333,7.93373333333,8.47,5.50286666667,8.67313333334,3.62593333333,13.8029333333,32.6402666667,5.27273333333,6.22486666667
583.34,28.7834666667,35.6138666667,31.619,8.07879999999,8.4856,5.584,8.75286666666,3.67813333333,13.8972666667,32.6624,5.3228,6.30146666667
583.68,28.8023333333,35.5486666667,31.6518666667,8.054,8.38426666667,5.56786666667,8.67573333333,3.69593333333,13.8525333333,32.6358666667,5.2588,6.268
584.01,28.7848666667,35.5101333333,31.7346666667,8.07413333333,8.3538,5.5956,8.64653333335,3.7294,13.832,32.6548666667,5.2196,6.30546666667
584.35,28.8804666667,35.7548,31.9044,8.1102,8.36466666666,5.63726666667,8.68726666667,3.80326666667,13.8127333333,32.7259333333,5.2006,6.32606666667
584.69,29.0636666667,36.0042666667,32.0846,8.16459999999,8.43706666667,5.6488,8.7266,3.8424,13.9374666667,32.9541333333,5.27813333334,6.45033333333
585.03,29.0672,35.9977333333,32.0600666667,8.20319999999,8.40326666667,5.72106666667,8.75133333335,3.87326666667,14.0205333333,32.9684,5.292,6.5094
585.37,29.2218666667,36.1792,32.2732666667,8.28026666667,8.39406666667,5.68766666667,8.78466666666,3.84706666667,14.1803333333,33.1286,5.28866666667,6.58733333334
585.70,29.209,36.1128,32.2779333333,8.267,8.29353333333,5.61546666667,8.66846666668,3.7414,14.0930666667,33.1415333333,5.20713333333,6.47626666667
586.04,29.2853333334,36.1817333333,32.3204666667,8.39306666667,8.30113333333,5.66346666667,8.71420000001,3.80046666667,14.2491333333,33.2344666667,5.32473333333,6.5354
586.38,29.2791333334,36.0908,32.213,8.41006666667,8.30733333333,5.63266666667,8.71073333333,3.8334,14.2932666667,33.1434,5.35526666667,6.57053333333
586.72,29.3969333333,36.1702666667,32.2476,8.41200000001,8.3274,5.59806666667,8.63893333334,3.8092,14.2404,33.2079333333,5.31813333333,6.51813333333
587.06,29.3691333333,36.1894666667,32.1741333333,8.21853333333,8.19966666667,5.43266666667,8.51973333333,3.66853333333,14.0712,33.2578666667,5.22466666667,6.35306666667
587.39,29.501,36.3200666667,32.2862666667,8.38353333334,8.28053333333,5.5658,8.62386666665,3.814,14.2244,33.4938,5.404,6.50206666667
587.73,29.6042666666,36.4350666667,32.3317333333,8.44333333333,8.33473333333,5.6074,8.69246666667,3.85213333333,14.3572666667,33.6357333333,5.50306666667,6.57293333333
588.07,29.6194666667,36.2795333333,32.2082,8.5128,8.4112,5.70926666667,8.72860000001,3.8798,14.4842,33.6276,5.63726666667,6.65286666667
588.41,29.63,36.2828,32.2538666666,8.54866666667,8.4044,5.71033333333,8.73080000001,3.933,14.5366,33.6580666667,5.68113333333,6.58833333333
588.74,29.7277333333,36.3246,32.3751333333,8.60879999999,8.405,5.72346666667,8.73726666667,3.968,14.6041333333,33.7957333333,5.7054,6.5998
589.08,29.7184,36.3480666667,32.3425333333,8.53886666667,8.37973333333,5.63646666667,8.66459999999,3.9264,14.5436,33.858,5.67313333333,6.51373333333
589.42,29.7524666667,36.4256,32.3198666667,8.60400000001,8.38346666667,5.73093333333,8.73193333333,3.98833333333,14.6058666667,33.9039333333,5.7284,6.57046666667
589.76,29.829,36.5608,32.3962,8.63346666667,8.32966666667,5.68333333333,8.73440000001,3.97713333333,14.5544666667,33.9968,5.68853333333,6.54053333333
590.09,29.8194,36.5915333333,32.4330666667,8.60699999999,8.25626666667,5.63313333333,8.64653333333,3.9676,14.5296,34.0124,5.7138,6.48246666667
590.43,29.6826,36.5254666667,32.3412666667,8.61033333333,8.14633333333,5.53433333333,8.55513333333,3.94753333333,14.4915333333,33.9454,5.66026666667,6.46206666667
590.77,29.7488,36.5587333333,32.4528666667,8.76886666668,8.23046666667,5.63026666667,8.62846666668,4.0942,14.5997333333,34.0015333333,5.76726666667,6.4884
591.11,29.7808666667,36.6479333333,32.3786,8.78380000001,8.258,5.57686666667,8.65693333333,4.08026666667,14.6172666667,33.9437333333,5.75226666667,6.4336
591.44,29.8014666667,36.6795333333,32.4532666667,8.72420000001,8.14713333333,5.5112,8.52726666667,4.00306666667,14.5731333333,33.9488,5.65446666667,6.31606666667
591.78,29.8355333333,36.8588,32.5950666667,8.73566666666,8.14446666667,5.447,8.50579999999,4.0542,14.6013333333,34.0746,5.644,6.27906666667
592.12,29.8188666667,36.8616,32.5914666667,8.88346666665,8.15533333334,5.50473333333,8.53326666667,4.09446666666,14.6387333333,34.0838666667,5.6816,6.36233333333
592.46,29.8088,36.8553333333,32.5472666667,8.82946666667,8.1474,5.45633333333,8.4794,4.08526666666,14.6656666667,34.0631333333,5.72833333333,6.2992
592.79,29.8302666667,36.9091333334,32.6087333333,8.92086666666,8.1654,5.533,8.56446666666,4.1498,14.751,34.0432666667,5.77406666667,6.3508
593.13,29.8094,36.9022666667,32.623,8.8692,8.09393333333,5.42553333333,8.43606666666,4.10966666666,14.7736,34.0784,5.7324,6.26646666667
593.47,29.7926666666,36.8413333334,32.7046,8.89419999999,8.10446666667,5.47046666667,8.40273333332,4.1474,14.8417333333,34.1419333333,5.767,6.29046666667
593.80,29.9290666667,36.9833333333,32.8542666667,8.97313333335,8.17046666667,5.53926666667,8.46373333333,4.1734,14.9345333333,34.3487333333,5.7524,6.35953333333
594.14,30.1637333333,37.0786666667,33.0136666667,9.15106666665,8.3378,5.713,8.66806666665,4.30826666667,15.1592,34.4413333333,5.96266666667,6.52526666667
594.48,30.2364666667,37.0651333333,33.0492,9.23673333333,8.38466666667,5.7906,8.72906666665,4.3296,15.261,34.5134666667,6.00346666667,6.64906666667
594.81,30.2620666667,37.1373333333,33.1662666667,9.33053333333,8.38226666667,5.81733333333,8.80246666667,4.39053333333,15.363,34.6698666667,6.0462,6.71006666667
595.15,30.2395333333,37.1058666667,33.1047333333,9.4,8.34746666667,5.81013333333,8.76279999999,4.37466666667,15.3387333333,34.6476,6.03006666667,6.7172
595.49,30.2842666667,37.1375333334,33.1515333333,9.44133333335,8.2862,5.76106666667,8.74353333333,4.2916,15.3014,34.7378666667,5.97633333333,6.66826666667
595.82,30.3963333333,37.2083333333,33.2251333333,9.37206666667,8.29353333333,5.75533333333,8.717,4.2544,15.2966,34.7938,5.92833333333,6.6394
596.16,30.4374,37.3107333333,33.2408,9.445,8.22193333333,5.75666666667,8.74606666667,4.27533333334,15.2634,34.8026666667,5.89646666667,6.6664
596.50,30.5153333333,37.324,33.2667333333,9.51960000001,8.24426666667,5.81926666667,8.7208,4.34733333333,15.2949333333,34.874,5.96513333333,6.70793333333
596.83,30.7688,37.5246666667,33.5106666667,9.78780000001,8.50213333333,6.03846666667,8.9902,4.54873333333,15.512,35.0082666667,6.16613333333,6.94646666667
597.17,30.8936666667,37.6614,33.5888,9.92593333333,8.61666666667,6.15093333333,9.09113333333,4.65,15.6360666667,35.1548666667,6.29793333333,7.0916
597.51,30.9808666666,37.7601333333,33.5927333333,10.0342666667,8.61693333333,6.1924,9.15233333333,4.7004,15.7094,35.2112,6.36413333333,7.10353333333
597.84,31.0957333333,37.8770666667,33.6916,10.0387333333,8.63773333333,6.18893333333,9.13533333332,4.67013333333,15.7388666667,35.3722,6.3174,7.0424
598.18,31.1368,37.9264,33.6934666667,10.0932,8.6542,6.14206666667,9.10526666667,4.65766666667,15.7165333333,35.4016,6.2962,7.0312
598.52,31.2935333333,37.957,33.7557333333,10.1934666667,8.71533333333,6.21746666667,9.15680000001,4.7336,15.8078666666,35.4088,6.41213333333,7.11913333333
598.85,31.3473333333,38.0733333333,33.8149333333,10.2691333333,8.76673333333,6.2424,9.27886666667,4.80606666667,15.9400666667,35.5305333333,6.525,7.13433333333
599.19,31.3249333333,37.9995333333,33.7326,10.2942666667,8.75613333333,6.26906666667,9.23786666667,4.83973333333,15.9528666667,35.4968666667,6.527,7.12433333333
599.53,31.4094,38.1162,33.8158666667,10.4602666667,8.86513333334,6.34733333333,9.33779999999,4.97586666667,16.112,35.6044,6.68646666667,7.21093333333
599.86,31.5608666667,38.2779333333,34.0131333333,10.6552,9.03526666666,6.51426666667,9.49400000001,5.12866666667,16.3401333333,35.8502666667,6.89086666667,7.38166666667
600.20,31.5552,38.3832,34.1051333333,10.672,9.04773333334,6.4802,9.59240000001,5.1952,16.4618666667,35.8991333333,6.96166666667,7.426
600.53,31.4444666667,38.2988,34.0015333333,10.5355333333,8.81113333333,6.28293333333,9.38306666667,5.06946666667,16.2523333334,35.8324,6.7988,7.239
600.87,31.4012666667,38.2639333333,33.984,10.4491333333,8.71939999999,6.18966666667,9.32306666667,4.96346666667,16.2045333333,35.7706666667,6.69533333333,7.08706666667
601.21,31.3594666667,38.1564,34.1098,10.4668,8.70060000001,6.15246666667,9.30333333332,4.90733333333,16.1846666667,35.7116,6.68,7.11933333333
601.54,31.2839333333,38.114,34.1190666667,10.4815333333,8.65220000001,6.11133333333,9.29546666667,4.8644,16.1893333333,35.688,6.68,7.17213333333
601.88,31.4012666667,38.2796,34.2796666667,10.5424666667,8.66973333334,6.14686666667,9.32313333333,4.92546666667,16.2685333334,35.7720666667,6.72626666667,7.2354
602.21,31.4144,38.2648666667,34.2686666667,10.5032,8.55686666667,6.05166666667,9.22113333333,4.794,16.2018666667,35.8276666667,6.58613333333,7.14213333333
602.55,31.4978666667,38.3202666667,34.3352,10.5510666667,8.61680000001,6.08673333333,9.21386666667,4.77613333333,16.2790666667,35.8420666667,6.605,7.21666666667
602.88,31.6966666667,38.5080666667,34.5422666667,10.705,8.7294,6.1932,9.35059999999,4.8716,16.4646,35.9849333334,6.71166666666,7.37653333333
603.22,31.6622666667,38.4710666667,34.5427333333,10.73,8.67053333334,6.17113333333,9.36399999999,4.81246666667,16.486,35.9638,6.65686666667,7.4162
603.56,31.6741333333,38.4276,34.5503333333,10.7566666667,8.67953333333,6.16446666667,9.33693333335,4.79826666667,16.5106666667,35.9035333333,6.63546666667,7.4268
603.89,31.8023333333,38.4692,34.6058666667,10.8520666667,8.67080000001,6.1806,9.31806666667,4.75653333333,16.483,35.9712666667,6.59113333333,7.403
604.23,31.8378666667,38.4513333333,34.5704666667,10.8392666667,8.62913333334,6.1794,9.31253333333,4.67486666667,16.5348,35.9560666667,6.5566,7.37973333333
604.56,31.8951333333,38.4582,34.592,10.8738,8.57226666667,6.15573333333,9.27266666667,4.6444,16.5406666667,35.9562,6.53166666667,7.4106
604.90,32.0233333333,38.6462,34.5725333333,10.9231333333,8.61166666667,6.19053333333,9.27693333333,4.66726666667,16.6126,36.0838666667,6.54393333333,7.43873333333
605.23,32.1152,38.8077333333,34.6310666667,11.0122666667,8.6516,6.252,9.31619999999,4.75666666667,16.7051333333,36.1704666667,6.5648,7.47353333334
605.57,32.1713333333,38.837,34.6415333333,11.1017333333,8.68873333333,6.3338,9.38586666665,4.77933333333,16.7870666667,36.2990666667,6.6228,7.53553333334
605.90,32.1024,38.839,34.6388666667,11.1491333333,8.79873333334,6.385,9.41313333333,4.8156,16.8804,36.2861333333,6.67533333333,7.58593333333
606.24,32.1744,38.8897333333,34.7100666667,11.1725333333,8.80859999999,6.37673333333,9.4086,4.87666666667,16.8778666667,36.3558666667,6.69366666666,7.57546666666
606.58,32.0261333333,38.7404666667,34.5608666667,11.1104,8.7322,6.2768,9.31793333333,4.79593333333,16.7907333333,36.2161333333,6.59853333333,7.4302
606.91,32.0234,38.7167333334,34.5270666666,11.1073333333,8.6656,6.22406666667,9.21713333333,4.75226666667,16.7364,36.1262,6.53993333333,7.34246666667
607.25,31.936,38.7011333333,34.4332666667,10.9917333333,8.57853333333,6.134,9.08566666667,4.62506666667,16.6726,36.1105333334,6.4162,7.19106666666
607.58,31.8164,38.5808666667,34.2761333333,10.8384,8.48833333333,6.06373333333,8.95866666666,4.49006666667,16.5477333333,36.0002,6.2806,7.11233333333
607.92,31.8211333333,38.6586666667,34.3798666667,10.9168666667,8.52573333333,6.091,8.92146666667,4.50746666667,16.6045333334,36.0552,6.27753333333,7.11833333333
608.25,31.8106666667,38.6818666666,34.4003333333,10.9280666667,8.55299999999,6.1132,8.98233333333,4.55706666667,16.6070666666,36.1202,6.26553333333,7.1054
608.59,31.5936,38.5298,34.2668,10.7737333333,8.4482,6.0318,8.86106666667,4.43406666667,16.4696,35.9728,6.11793333333,6.96093333333
608.92,31.4022,38.3189333333,34.1392666667,10.674,8.34613333333,5.9182,8.71486666666,4.2726,16.3342,35.8389333333,6.01913333333,6.85926666666
609.26,31.3219333333,38.2785333333,34.0608666667,10.5378666667,8.2302,5.78793333333,8.52566666666,4.12753333333,16.2177333333,35.656,5.83846666667,6.68813333333
609.59,31.3436666667,38.2895333333,34.1179333333,10.4632666667,8.0764,5.67253333333,8.40553333334,3.99366666667,16.0798666667,35.6977333333,5.70353333333,6.53666666667
609.93,31.2699333333,38.1787333333,34.0306,10.3858666667,7.9598,5.57426666667,8.31066666666,3.82293333333,16.0451333333,35.6035333333,5.521,6.4088
610.26,31.3538,38.3806,34.1647333333,10.413,7.975,5.60566666667,8.29666666667,3.7956,16.0708,35.701,5.50646666667,6.451
610.60,31.3352666667,38.4188,34.1676666667,10.3524,7.98273333333,5.54286666667,8.25746666667,3.70926666667,16.023,35.7788,5.45066666667,6.3918
610.93,31.4154666667,38.4534666667,34.2582,10.3756666667,7.95386666667,5.55886666666,8.19639999999,3.66873333333,16.0161333333,35.8397333333,5.37213333333,6.3392
611.27,31.4570666667,38.4929333333,34.3826,10.4292666667,7.95246666667,5.52333333333,8.18279999999,3.61666666667,16.1003333333,35.8946,5.36446666667,6.2894
611.60,31.3667333333,38.4764,34.3488,10.2932,7.87006666667,5.41826666667,8.1018,3.50066666666,16.0008,35.8823333333,5.217,6.20173333334
611.93,31.3411333333,38.5442,34.394,10.2116666667,7.8488,5.34,7.93493333334,3.38693333333,16.0254666667,35.8511333333,5.12506666667,6.09393333333
612.27,31.4890666667,38.6113333333,34.5058,10.3270666667,7.8366,5.37673333333,7.96833333333,3.36573333333,16.1518,35.8857333333,5.17693333334,6.12753333333
612.60,31.7538666667,38.7786,34.7391333333,10.4717333333,7.97606666667,5.54526666667,8.11493333333,3.5152,16.3597333333,36.0075333333,5.33406666667,6.23653333333
612.94,31.8486,38.8373333333,34.8642,10.5364,8.054,5.53633333333,8.17233333333,3.51793333333,16.4755333333,36.1865333333,5.36626666667,6.25566666667
613.27,31.7202666667,38.7727333333,34.6599333333,10.5099333333,8.14386666667,5.5916,8.19153333334,3.56813333333,16.5324666667,35.9861333333,5.4126,6.27026666666
613.61,31.9104,39.0559333333,34.8462666667,10.7202666667,8.35406666667,5.766,8.31646666667,3.77426666667,16.7314,36.2229333333,5.58286666667,6.5204
613.94,31.9412666667,39.0184,34.7290666667,10.6907333333,8.2974,5.7196,8.21746666667,3.70446666667,16.7386,36.2751333333,5.5008,6.5072
614.28,32.0466,39.1411333333,34.751,10.7318666667,8.33173333333,5.83026666667,8.23986666667,3.7614,16.8204,36.3165333333,5.5544,6.6114
614.61,31.9090666667,39.1550666667,34.6950666667,10.7758666667,8.39973333333,5.80166666667,8.30913333333,3.8138,16.8129333334,36.3026666667,5.5942,6.63846666666
614.94,31.8622666667,39.2402,34.6318,10.7392,8.38693333333,5.77046666667,8.24059999999,3.80613333334,16.7973333333,36.2860666667,5.54026666667,6.61686666667
615.28,32.0434,39.3703333333,34.6585333333,10.8961333333,8.5672,5.92413333333,8.44546666667,3.9414,17.0048,36.4005333333,5.7254,6.77373333333
615.61,32.1756666667,39.4872666667,34.724,11.0200666667,8.6048,6.00733333333,8.55106666667,3.97546666667,17.058,36.5006,5.8188,6.8652
615.95,32.1800666667,39.5613333333,34.7602,11.1049333333,8.68786666666,6.017,8.51613333333,4.0776,17.1252666667,36.6246666667,5.8342,6.90873333333
616.28,32.1002,39.584,34.6415333333,10.8674,8.48966666667,5.78913333333,8.29713333333,3.862,16.9434666667,36.5741333333,5.4978,6.74653333333
616.61,32.0705333333,39.5996666667,34.6625333333,10.878,8.475,5.85166666667,8.23479999999,3.8708,17.0252,36.5266666667,5.50746666667,6.7308
616.95,32.397,39.8494,34.9462,11.0641333333,8.63426666667,5.954,8.32933333333,3.96673333333,17.2246666667,36.8349333334,5.60866666667,6.899
617.28,32.2488666667,39.6344666667,34.7995333333,10.8725333333,8.5328,5.84053333333,8.22166666667,3.7792,17.0019333333,36.6744,5.46646666667,6.70733333333
617.62,32.2762666667,39.7541333333,34.9926666667,10.9012666667,8.61066666667,5.86606666667,8.2722,3.81966666667,17.1048,36.7298,5.51446666667,6.718
617.95,32.3094,39.716,35.0098,10.8304666667,8.60673333334,5.8124,8.23113333333,3.80713333333,17.1374,36.6569333333,5.48086666667,6.7084
618.28,32.3540666667,39.6925333333,35.0842666667,10.7243333333,8.52533333333,5.73733333333,8.12653333334,3.67626666667,17.1165333333,36.5778666667,5.38326666667,6.66573333333
618.62,32.3928,39.7848,35.1594666667,10.7698,8.57673333333,5.81086666667,8.20113333334,3.7194,17.1970666667,36.6826666667,5.4468,6.7426
618.95,32.5343333333,39.9286,35.4073333333,10.8788666667,8.63693333333,5.87053333333,8.22920000001,3.8028,17.2353333333,36.8661333333,5.5374,6.78766666667
619.28,32.4304,39.7838,35.3572666667,10.8442666667,8.60866666666,5.8216,8.21766666667,3.76966666667,17.2097333334,36.7462666667,5.45533333334,6.77153333333
619.62,32.5113333333,39.7694,35.4350666667,10.8253333333,8.69740000001,5.9174,8.32919999999,3.82726666667,17.3378,36.7078,5.5406,6.87426666667
619.95,32.6006666667,39.9104,35.5736,11.0334,8.86453333333,6.05306666667,8.46219999999,3.96986666667,17.5836666667,36.904,5.7058,7.01046666667
620.28,32.6108,39.9629333333,35.555,11.0281333333,8.82066666667,6.0274,8.49973333333,3.97073333333,17.5502666667,36.9739333333,5.6418,7.0588
620.62,32.3694666667,39.8583333333,35.4608666667,10.8182,8.5366,5.8536,8.31513333333,3.68726666667,17.3958666667,36.8723333333,5.36033333333,6.87113333333
620.95,32.2954,39.8634,35.4956666667,10.8003333333,8.47753333333,5.86446666667,8.27259999999,3.75753333333,17.476,36.8779333333,5.39413333333,6.87786666667
621.28,32.3418,39.8727333333,35.5090666667,10.8092666667,8.4556,5.9218,8.21926666666,3.77226666667,17.5109333333,36.8905333333,5.35906666667,6.8936
621.62,32.2318,39.8166,35.4268666666,10.7354,8.31053333333,5.80106666667,8.1268,3.69293333333,17.4019333333,36.9981333333,5.18253333333,6.63233333333
621.95,32.4153333333,39.9234,35.4411333333,10.8366,8.373,5.86293333333,8.16313333334,3.8062,17.5638,37.1344,5.22633333333,6.68353333333
622.28,32.4485333333,39.9604,35.5127333333,10.8878,8.32473333334,5.866,8.07433333333,3.84353333333,17.6472,37.1649333333,5.17426666667,6.67173333333
622.62,32.1409333333,39.6824666667,35.2644666667,10.5332666667,8.03973333333,5.60626666667,7.68806666666,3.5296,17.4165333333,36.9084666667,4.79746666667,6.38106666667
622.95,32.1959333333,39.7142,35.3014,10.5374,8.01113333333,5.58453333333,7.63306666667,3.53066666667,17.4920666667,36.9843333333,4.76046666667,6.36033333334
623.28,32.2387333333,39.8578,35.2516,10.5460666667,7.92893333333,5.58146666667,7.56413333333,3.5642,17.3819333333,36.9874666667,4.70313333333,6.32026666667
623.62,32.1357333333,39.7216,35.0824666667,10.4403333333,7.88966666667,5.51006666667,7.47473333334,3.5484,17.2305333333,36.8664666666,4.70326666667,6.21986666667
623.95,32.1860666667,39.6455333333,35.1731333333,10.4605333333,7.93873333333,5.56473333333,7.49793333334,3.56273333333,17.3102666667,36.8254666667,4.7506,6.26386666667
624.28,32.1376,39.4746666667,35.1611333334,10.4744,7.9858,5.60546666667,7.52506666667,3.68926666667,17.3310666667,36.693,4.8128,6.258
624.62,32.3117333333,39.4927333333,35.2272,10.6008666667,8.05406666667,5.6576,7.61553333333,3.70513333334,17.428,36.7043333333,4.78786666667,6.27486666666
624.95,32.2284666667,39.4013333333,35.1542666667,10.6374,8.0622,5.6062,7.61866666667,3.6942,17.3879333333,36.5857333333,4.7988,6.2378
