wavelength,Back_ChlRief,Belly_ChlRief,Breast_ChlRief,Crissum_ChlRief,Crown_ChlRief,DorTail_ChlRief,Patch10_ChlRief,Patch11_ChlRief,Patch12_ChlRief,Rump_ChlRief,Throat_ChlRief,WingTip_ChlRief
344.89,8.2836,21.9605666667,15.0798,6.32246666667,6.91553333333,6.31606666667,46.0817333333,0.8078,24.4502666667,16.6293333333,2.07006666667,4.7707
345.25,8.537,22.2645666667,15.401,6.54233333333,7.1788,6.60193333333,46.5268,1.03953333333,24.6114,16.9813333333,2.35546666667,5.04933333333
345.62,8.625,22.3970333333,15.5399333333,6.59313333334,7.28673333333,6.65946666667,46.7484,1.0604,24.5878666667,17.0466666667,2.32393333334,5.08726666667
345.99,8.72026666667,22.4833333333,15.6469333333,6.63713333334,7.37460000001,6.80473333333,46.8393333333,1.01566666667,24.4941333333,17.1134,2.37946666667,5.21136666667
346.35,8.72693333333,22.6156,15.7329333333,6.66760000001,7.37986666667,6.83466666667,47.0457333333,0.970066666667,24.483,17.2377333333,2.42293333333,5.21926666667
346.72,8.95,22.8626666667,15.9198,6.86266666666,7.62953333334,7.09046666667,47.3601333333,1.14966666667,24.5468666667,17.4861333333,2.61086666667,5.36786666667
347.08,9.03046666667,23.0348333333,16.0808,6.86259999999,7.66893333334,7.14366666667,47.6014,1.20653333333,24.5522,17.5089333333,2.64386666667,5.4165
347.45,8.98573333333,23.1302666667,16.0958666667,6.78006666667,7.6266,7.13373333333,47.8360666667,1.20333333333,24.4681333333,17.6355333334,2.56773333333,5.375
347.81,8.92266666667,23.0552,16.0670666667,6.65633333333,7.5894,7.03406666666,47.8141333333,1.19593333333,24.2570666667,17.645,2.50566666667,5.3251
348.18,8.99166666667,23.1304,16.0909333333,6.64413333333,7.745,7.0428,47.8558666667,1.3764,24.1319333333,17.7551333333,2.6292,5.35773333333
348.54,9.01133333333,23.1744333333,16.1242,6.59346666666,7.7258,7.08113333333,48.0414,1.36053333333,24.0700666667,17.7757333333,2.6356,5.3238
348.91,9.093,23.4042,16.2195333333,6.55566666667,7.80786666667,7.14706666667,48.3224,1.43866666667,24.0788,17.9266666667,2.6568,5.38083333334
349.27,9.14840000001,23.5194,16.2619333333,6.56493333333,7.9004,7.1618,48.4984,1.4196,24.0307333333,17.9764666667,2.64926666667,5.37996666667
349.64,9.39119999999,23.9236333333,16.4752666667,6.76306666666,8.16526666667,7.433,48.9993333334,1.6526,24.2398,18.3392666667,2.97386666667,5.6454
350.00,9.42466666666,24.194,16.5606,6.81113333333,8.18206666667,7.46586666667,49.3448666667,1.74273333333,24.2661333333,18.4888,2.96913333333,5.6068
350.37,9.39799999999,24.1365333333,16.5011333333,6.7498,8.17546666666,7.3572,49.4272666667,1.70373333333,24.0572,18.4516,2.85593333333,5.46966666667
350.73,9.40686666667,24.2358,16.6312666667,6.7826,8.20913333333,7.33853333333,49.6852,1.70293333333,24.0395333333,18.6129333333,2.8886,5.45856666667
351.10,9.586,24.4727333333,16.8887333333,6.98653333333,8.422,7.52293333333,49.9380666667,1.925,24.1494666667,18.912,3.13313333333,5.6101
351.46,9.78373333334,24.6179666667,17.0947333333,7.18846666667,8.57453333334,7.69053333334,50.1956,2.0368,24.2467333333,19.0473333333,3.35273333333,5.70113333333
351.83,9.669,24.5966,16.9974666667,7.05773333333,8.43460000001,7.561,50.3055333334,1.8744,24.0879333333,18.9528666667,3.18253333333,5.57036666667
352.19,9.69613333333,24.6625,17.0009333333,7.03866666666,8.3776,7.51546666667,50.5378,1.80773333333,24.0328,18.9410666667,3.11453333333,5.53226666667
352.55,9.71246666667,24.8010333333,17.0528666667,7.04920000001,8.47033333333,7.59606666666,50.6282,1.8896,24.0052666667,19.0956666667,3.15026666667,5.5552
352.92,9.64659999999,24.7729666667,17.0279333333,7.01486666667,8.40686666667,7.54926666667,50.7007333333,1.85626666666,23.8967333334,19.1000666667,3.094,5.53813333333
353.28,9.56813333334,24.7696666667,17.0447333333,6.86593333333,8.31779999999,7.4938,50.8256666667,1.82286666667,23.7891333333,19.1492666667,3.02366666667,5.48806666667
353.65,9.61380000001,24.7246666667,17.1134,6.85280000001,8.27913333333,7.50146666667,50.8982,1.80313333333,23.7128,19.212,2.981,5.494
354.01,9.67573333334,24.707,17.205,6.87613333333,8.38393333333,7.5074,51.0584,1.8028,23.63,19.2778666667,3.0604,5.5508
354.38,9.78760000001,24.9047,17.3512,6.95666666667,8.45740000001,7.62033333333,51.2244666667,1.901,23.6810666667,19.4004,3.19606666667,5.67223333334
354.74,9.87379999999,25.0932,17.422,6.98913333333,8.51020000001,7.6962,51.3816,1.95346666667,23.6952666667,19.4393333333,3.2462,5.77153333333
355.11,9.8228,25.049,17.3118666667,6.86033333333,8.47053333333,7.61846666667,51.5294,1.83426666667,23.5975333333,19.4251333334,3.1102,5.69913333333
355.47,9.78046666667,25.1178333333,17.2795333333,6.81119999999,8.43579999999,7.63753333333,51.5821333333,1.79033333333,23.4942,19.3992,3.05326666667,5.6868
355.83,10.0028,25.4066666667,17.5281333333,6.94113333333,8.58926666667,7.79913333334,51.9638666667,1.93866666667,23.5983333333,19.6037333333,3.1852,5.86963333333
356.20,9.9682,25.4037,17.5250666666,6.89140000001,8.5532,7.79626666667,51.983,1.85126666667,23.4052666667,19.6468666667,3.1176,5.82636666667
356.56,10.105,25.4958,17.6068,6.92979999999,8.57413333333,7.8164,52.154,1.86153333333,23.4012666667,19.7321333333,3.1212,5.8636
356.93,10.0530666667,25.4842333333,17.632,6.84533333333,8.53646666667,7.69846666667,52.1695333333,1.7884,23.2273333333,19.6711333333,3.07386666667,5.77406666667
357.29,10.1174,25.5163,17.6144,6.96306666666,8.53399999999,7.70846666667,52.2984666666,1.81446666667,23.212,19.6505333333,3.113,5.81176666667
357.66,10.1002,25.5565333333,17.5995333333,6.97086666667,8.49626666667,7.6574,52.3902666667,1.81273333333,23.1700666667,19.6048,3.08526666667,5.76313333333
358.02,10.1098,25.6753666667,17.5909333333,6.98973333333,8.41980000001,7.62586666667,52.5516,1.8172,23.1528,19.6662666667,3.08046666667,5.72686666666
358.38,10.1264,25.7202333333,17.6194,7.00286666667,8.43666666666,7.63593333333,52.7152,1.87233333333,23.0927333333,19.6932666667,3.0844,5.70013333333
358.75,10.1858,25.7664666667,17.7172,7.06406666666,8.49820000001,7.69193333333,52.7765333333,1.9542,23.0724666667,19.8382666667,3.12033333333,5.73133333333
359.11,10.3393333334,25.9679333333,17.8977333333,7.16466666667,8.57700000001,7.81133333333,53.0855333333,2.05533333333,23.1332666667,19.9798,3.22746666667,5.8348
359.48,10.3846666667,26.0018333333,17.999,7.13946666667,8.61733333334,7.7672,53.3184,2.04273333333,23.1602666667,20.0872,3.2154,5.8243
359.84,10.3798666667,26.0139666667,18.0108666667,7.18006666667,8.67853333333,7.78626666667,53.2742666667,2.08206666667,23.1075333333,20.1615333333,3.2808,5.87106666667
360.20,10.4686,26.1011,18.1451333333,7.2696,8.7708,7.86173333333,53.3828,2.20513333333,23.1890666667,20.2030666667,3.3854,5.96213333333
360.57,10.4809333333,26.1748,18.2252,7.33200000001,8.79106666667,7.89993333334,53.6041333333,2.23506666667,23.1900666667,20.2766666667,3.4258,5.9925
360.93,10.6373333333,26.3639,18.3926666667,7.45,8.90273333334,8.07353333333,53.8169333333,2.3302,23.2872666667,20.4334,3.5232,6.1101
361.29,10.6750666667,26.4194,18.4664,7.4114,8.95246666667,8.11626666667,53.8763333333,2.37433333333,23.2374,20.5038666667,3.5076,6.10833333333
361.66,10.6541333333,26.4771666666,18.5292,7.38853333334,8.95446666667,8.144,53.9784,2.36826666667,23.2112,20.5571333333,3.52633333333,6.10533333333
362.02,10.7106,26.5315,18.6139333333,7.47946666667,9.07286666667,8.28873333333,54.0204666667,2.5056,23.2468666667,20.643,3.62286666667,6.23476666667
362.39,10.6774666667,26.5058,18.5652,7.47119999999,9.07299999999,8.29806666667,53.9359333333,2.4544,23.2414666667,20.6248,3.60966666667,6.2476
362.75,10.6058,26.3974333333,18.4501333333,7.37326666667,8.99240000001,8.23513333333,53.8718666667,2.35686666667,23.0941333333,20.4928,3.5322,6.167
363.11,10.4912666667,26.2943333333,18.3757333333,7.2984,8.90079999999,8.15846666667,53.6556,2.28233333333,22.9438,20.4122,3.47733333333,6.1225
363.48,10.5091333333,26.3071,18.3766666667,7.40653333333,8.96800000001,8.23066666667,53.5785333333,2.42486666667,22.8857333333,20.4078,3.56506666667,6.23846666667
363.84,10.5596,26.2383666667,18.3593333333,7.40999999999,8.9294,8.23786666667,53.5568666667,2.46013333333,22.8328666667,20.357,3.5764,6.234
364.20,10.6258666667,26.2827666667,18.3751333333,7.4186,8.93446666667,8.26733333333,53.5754,2.48,22.8177333333,20.4167333333,3.6266,6.26366666667
364.57,10.4560666667,26.0932,18.2516,7.23519999999,8.78693333333,8.11593333333,53.3216,2.32913333333,22.5768666667,20.2191333333,3.51166666667,6.1046
364.93,10.4666666667,26.0581666667,18.2677333333,7.23559999999,8.79993333333,8.12906666667,53.3012666667,2.39026666667,22.5756666667,20.2254666667,3.55173333333,6.13786666667
365.29,10.4498666667,26.0385333333,18.2288666667,7.186,8.74133333334,8.10506666667,53.227,2.34073333333,22.5084,20.2107333333,3.5844,6.127
365.66,10.4766666667,26.028,18.2204666667,7.19080000001,8.74479999999,8.098,53.0816,2.36606666667,22.4582666667,20.1955333333,3.60653333334,6.16316666667
366.02,10.3562,25.8454,18.1041333333,7.07620000001,8.59880000001,7.92986666667,52.8896,2.21006666667,22.2862,20.0181333333,3.49006666667,6.0168
366.38,10.3760666667,25.8826333333,18.1703333333,7.05779999999,8.54366666666,7.9264,52.9179333333,2.22686666667,22.2118,20.0407333333,3.50886666667,6.02706666667
366.75,10.4077333333,25.9332333333,18.1993333333,7.07666666667,8.55393333333,7.91753333333,52.8855333333,2.25306666667,22.2305333333,20.0517333334,3.57006666667,6.09196666667
367.11,10.4363333333,25.9328666667,18.1952,7.08366666666,8.58140000001,7.96513333333,52.9609333334,2.29046666667,22.2604,20.0514,3.58126666667,6.08336666667
367.47,10.3794,25.8118333333,18.0522666667,6.95773333333,8.39226666667,7.8936,52.7920666667,2.1844,22.1561333333,19.9318,3.4836,5.9694
367.84,10.314,25.8426333333,18.0416,6.97053333333,8.43273333333,7.9052,52.7190666667,2.18246666667,22.1635333333,19.9618666667,3.50433333333,6.01786666667
368.20,10.2411333333,25.7501666667,18.0197333333,7.0026,8.42260000001,7.91106666667,52.5650666667,2.21553333334,22.0656666667,19.898,3.5308,6.04456666667
368.56,10.2555333333,25.7229,17.9553333333,7.05599999999,8.4618,7.94313333333,52.4906,2.2906,22.0684666667,19.9007333333,3.60266666667,6.13343333333
368.93,10.1334666667,25.5903666666,17.7548,7.02299999999,8.35840000001,7.87033333333,52.1962666667,2.23666666667,21.9345333333,19.7329333333,3.577,6.0734
369.29,10.1322,25.507,17.7268666667,7.0844,8.34139999999,7.87286666667,52.0222666667,2.2904,21.9038666667,19.6972,3.62226666667,6.11293333333
369.65,10.0207333333,25.3233333333,17.5780666667,7.02053333333,8.25553333333,7.79393333333,51.8784,2.20486666667,21.7717333333,19.5738,3.54706666667,6.0374
370.01,9.98493333334,25.2721333333,17.5317333333,6.97873333333,8.23293333334,7.81833333333,51.8103333333,2.22633333333,21.7595333333,19.5702666667,3.5546,6.02846666667
370.38,9.90386666667,25.1563,17.4206666667,6.91086666667,8.18426666667,7.75353333334,51.669,2.17393333333,21.7201333333,19.4673333333,3.50386666667,5.9624
370.74,9.89413333335,25.0518333333,17.4352,6.92406666667,8.17086666667,7.7984,51.538,2.25286666667,21.695,19.4206666667,3.5368,5.9657
371.10,9.78326666665,24.8650333333,17.2900666667,6.88359999999,8.05226666667,7.6926,51.2061333333,2.20473333333,21.5852,19.2912,3.5056,5.9414
371.46,9.62326666667,24.6798333333,17.1865333333,6.78860000001,7.98333333333,7.5998,50.908,2.12793333333,21.4445333334,19.1530666667,3.48633333333,5.86996666667
371.83,9.47173333334,24.4540666667,17.0286666667,6.682,7.80493333333,7.52533333333,50.6218,2.05473333333,21.2625333333,18.9624,3.4132,5.7269
372.19,9.31453333333,24.2742666667,16.8214666667,6.58813333333,7.69033333333,7.4392,50.4056666666,1.974,21.1534666667,18.8019333333,3.31113333333,5.6229
372.55,9.23606666667,24.1129333333,16.7268,6.5478,7.6482,7.47046666667,50.1118,1.9736,21.1316666667,18.7210666667,3.275,5.59916666667
372.92,9.1934,24.0120666667,16.7038,6.54973333334,7.68993333333,7.5274,49.9087333333,2.05233333333,21.1314,18.6928666667,3.35026666667,5.6822
373.28,9.15733333333,23.9117,16.6953333333,6.5352,7.6924,7.5504,49.6442,2.1134,21.1176666667,18.604,3.35886666667,5.71103333333
373.64,9.11546666667,23.8018666667,16.6235333333,6.58093333333,7.68673333333,7.573,49.2791333333,2.20053333333,21.0966666667,18.5128,3.42666666666,5.79386666667
374.00,9.03926666667,23.6683666667,16.5384,6.55946666667,7.6296,7.58586666667,48.943,2.22513333334,20.9959333333,18.3654,3.44213333333,5.82816666667
374.37,9.03346666666,23.5104666666,16.4212666667,6.61026666666,7.62766666667,7.6152,48.5138666666,2.307,20.9723333333,18.2895333333,3.5318,5.88896666667
374.73,8.88126666667,23.2827666667,16.2187333333,6.5756,7.52466666667,7.5418,48.134,2.22286666667,20.8686666667,18.1567333333,3.49926666667,5.86573333333
375.09,8.9054,23.1945333333,16.1997333333,6.65973333334,7.59946666667,7.66446666667,47.8110666666,2.3748,20.8750666667,18.1102,3.66133333333,5.99813333333
375.45,9.0206,23.2185333333,16.2180666667,6.82786666667,7.69673333333,7.84113333333,47.627,2.53473333333,21.0199333333,18.1290666666,3.8126,6.19693333333
375.81,9.021,23.0675666667,16.1576,6.90399999999,7.6988,7.88793333333,47.3528,2.59153333334,21.0262,18.0467333333,3.88473333333,6.27413333333
376.18,9.07926666667,22.9602333333,16.1682666667,7.00133333334,7.74633333333,7.97906666667,47.0523333333,2.7034,21.0815333333,18.0288666666,4.0402,6.40903333333
376.54,9.0758,22.8804333333,16.125,7.09886666666,7.7252,8.003,46.7597333333,2.76953333333,21.0364666667,17.9386666667,4.147,6.4689
376.90,8.974,22.6483,15.9184666667,7.07033333333,7.58473333333,7.9316,46.3249333333,2.69406666667,20.8564666666,17.7367333333,4.0702,6.39636666667
377.26,8.79133333333,22.4190333333,15.6677333333,7.04773333333,7.45306666667,7.8618,45.9644,2.5752,20.7508,17.4977333333,3.99973333333,6.3129
377.63,8.65893333333,22.2038666667,15.5314666667,6.97939999999,7.3386,7.79746666667,45.6211333333,2.5204,20.668,17.3208,3.98806666667,6.2689
377.99,8.64126666667,21.9889666667,15.3866666667,7.02833333333,7.32573333333,7.80966666666,45.1804666666,2.55986666667,20.6376,17.2171333333,4.02293333333,6.31793333333
378.35,8.5366,21.753,15.2620666667,7.01673333334,7.28053333333,7.81473333333,44.7455333333,2.58066666667,20.5085333333,17.0380666667,4.03413333333,6.37763333333
378.71,8.44553333333,21.4655333333,15.069,6.98686666667,7.21193333333,7.78246666667,44.2571333334,2.574,20.4094666667,16.8246666667,4.01493333333,6.35076666667
379.07,8.3088,21.2327333333,14.8934666667,6.92873333333,7.08586666667,7.68286666667,43.8532666667,2.47353333333,20.3172666667,16.6226,3.92126666667,6.27176666667
379.44,8.17693333333,20.9204333333,14.7464666667,6.88313333333,6.983,7.57626666667,43.3795333333,2.45173333333,20.1559333333,16.4178666666,3.9056,6.198
379.80,8.08173333333,20.7660333333,14.5938,6.87393333334,6.8994,7.54953333333,42.9363333333,2.45793333333,20.0796666667,16.2556666667,3.88386666667,6.21243333333
380.16,7.8128,20.4151666667,14.2875333333,6.70173333333,6.6672,7.33446666667,42.3872666667,2.2718,19.8458666667,15.9478,3.69853333333,6.035
380.52,7.66653333333,20.1277333334,14.0821333333,6.58033333334,6.52233333333,7.22413333333,41.9242,2.20853333333,19.6865333333,15.7046,3.63866666667,5.99733333333
380.88,7.601,19.9212,13.9845333333,6.56733333333,6.48886666667,7.17886666667,41.5216,2.20886666667,19.6697333333,15.5808,3.65893333333,5.98733333333
381.24,7.53906666667,19.6763,13.8286,6.54806666666,6.42186666667,7.1502,41.0273333333,2.27433333333,19.5929333333,15.4429333333,3.71146666667,6.0108
381.61,7.5028,19.5123333333,13.6826666667,6.58440000001,6.38386666667,7.16453333333,40.598,2.30586666666,19.5331333333,15.3096,3.70313333333,5.99833333333
381.97,7.39806666667,19.3586,13.5490666667,6.56179999999,6.30906666667,7.1178,40.2318,2.2948,19.5112666667,15.1779333333,3.66646666667,5.9804
382.33,7.2718,19.1485,13.391,6.53206666666,6.21306666667,7.0384,39.8576666667,2.2598,19.4298666667,15.0204,3.5936,5.88436666667
382.69,7.26013333333,19.049,13.3476666667,6.58439999999,6.185,7.05766666667,39.5032,2.35233333333,19.4273333333,14.9571333333,3.64893333333,5.91366666667
383.05,7.25766666667,18.8707333333,13.2418666667,6.64220000001,6.2106,7.1032,39.1238,2.43326666667,19.4080666667,14.8938,3.72746666667,6.0082
383.41,7.12646666667,18.6981,13.0772666667,6.5946,6.12726666667,7.05,38.7394,2.35286666667,19.3384,14.7682,3.6876,5.99906666667
383.77,7.1172,18.5456666667,13.0188,6.65553333333,6.16193333333,7.04886666667,38.4832666667,2.38333333333,19.3802666667,14.7156666667,3.74153333333,6.0485
384.14,7.15053333333,18.4816,12.9868666667,6.74619999999,6.209,7.14246666667,38.1441333333,2.48153333333,19.4476,14.6525333333,3.83393333333,6.15476666667
384.50,7.12173333333,18.3183,12.8928666667,6.81799999999,6.20973333333,7.15933333333,37.77,2.5146,19.4556666667,14.5458,3.85706666667,6.1668
384.86,7.0074,18.1089666667,12.7592,6.79073333333,6.1294,7.123,37.3722,2.5022,19.3594,14.3975333333,3.839,6.15233333333
385.22,7.0044,18.0296333333,12.7221333333,6.80426666666,6.147,7.15893333333,37.161,2.53813333333,19.3737333333,14.3374666667,3.87533333334,6.2037
385.58,6.94006666667,17.8463,12.6116666667,6.78700000001,6.08786666667,7.11053333333,36.8586666667,2.48906666667,19.3494,14.1984666667,3.8546,6.2134
385.94,6.84086666666,17.6207333333,12.4418666667,6.73273333334,6.02193333333,7.0264,36.4639333333,2.44626666667,19.2472,14.0014666667,3.834,6.16796666667
386.30,6.86433333333,17.5482,12.4349333333,6.7888,6.03886666667,7.1034,36.2615333333,2.4972,19.3521333333,13.9695333333,3.93086666667,6.25516666667
386.66,6.75546666667,17.3650666667,12.2918666667,6.76713333333,5.97086666667,7.04273333333,35.9446666667,2.41773333333,19.2976666667,13.7986,3.90406666667,6.25723333333
387.03,6.6154,17.1699333333,12.118,6.72499999999,5.8612,6.95793333333,35.5649333333,2.3784,19.1826,13.5792666667,3.84613333333,6.2111
387.39,6.65533333333,17.0665,12.073,6.81146666666,5.9212,7.03306666667,35.2688,2.50366666667,19.2484,13.5264,3.91346666667,6.31283333333
387.75,6.60473333333,16.9120666667,11.9946,6.81226666667,5.88286666667,7.0474,34.8828666667,2.5386,19.2046,13.3900666667,3.94433333333,6.36346666667
388.11,6.50426666667,16.6969,11.8715333333,6.76286666666,5.78833333333,6.9806,34.5727333333,2.5092,19.1315333333,13.2397333333,3.89826666667,6.30793333333
388.47,6.40986666666,16.5758,11.768,6.74493333333,5.73693333333,6.94953333333,34.2727333333,2.508,19.1055333333,13.1362666667,3.89353333333,6.29096666666
388.83,6.3542,16.4091,11.6407333333,6.75506666667,5.67533333333,6.9338,33.9549333333,2.50906666667,19.1086666667,12.9934666667,3.91606666667,6.30683333333
389.19,6.2432,16.2136666667,11.5194666667,6.74306666667,5.62133333333,6.8632,33.5242666667,2.4596,19.0426666667,12.8479333333,3.90786666667,6.2919
389.55,6.15426666667,16.0369333333,11.3870666667,6.72466666667,5.58446666667,6.85006666667,33.1206,2.46386666667,18.9932,12.7167333333,3.91493333333,6.2719
389.91,6.1794,15.9494333333,11.4097333333,6.81926666667,5.6142,6.92326666667,32.8748666667,2.5426,19.0546666667,12.6826666667,4.03146666667,6.38236666667
390.27,6.1,15.7424333333,11.2556,6.81446666666,5.5458,6.86886666667,32.4289333333,2.525,18.9592666667,12.5030666667,4.01166666667,6.35056666667
390.63,6.09653333333,15.6593333333,11.2016666667,6.87053333333,5.56466666667,6.914,32.1355333333,2.60473333333,18.9825333333,12.4656666667,4.0538,6.40623333333
391.00,6.06533333333,15.5159666667,11.1495333333,6.88326666666,5.54926666667,6.93326666667,31.8254666667,2.6218,19.0268666667,12.384,4.0978,6.41773333333
391.36,5.9004,15.2663,10.9674666667,6.79686666667,5.38533333333,6.816,31.3920666667,2.49166666667,18.8782,12.1424666667,4.01226666667,6.27566666667
391.72,5.81066666667,15.0653666667,10.7973333333,6.73426666666,5.32353333333,6.76166666667,30.9981333333,2.42986666667,18.802,12.0069333333,3.97906666667,6.21753333333
392.08,5.76133333334,14.8692666667,10.6714,6.74466666666,5.29466666667,6.7538,30.6224666667,2.42606666666,18.7625333333,11.8685333333,4.0018,6.24613333333
392.44,5.71473333333,14.6427333333,10.5281333333,6.73613333333,5.25553333333,6.7452,30.2098,2.42866666667,18.7172,11.7282666667,4.0128,6.25863333333
392.80,5.7006,14.4940333333,10.4245333333,6.77313333333,5.26553333333,6.7698,29.8551333333,2.47673333333,18.7140666667,11.6310666667,4.057,6.30246666667
393.16,5.6596,14.3166666667,10.2944666667,6.79126666667,5.22006666666,6.78186666667,29.5102,2.5168,18.7055333333,11.509,4.0728,6.32596666667
393.52,5.60706666666,14.1533666667,10.1800666667,6.80806666666,5.2064,6.754,29.1391333333,2.54753333333,18.663,11.3858666667,4.09366666667,6.33366666667
393.88,5.48013333333,13.9216666667,9.96686666667,6.74826666667,5.0992,6.69126666667,28.6672666667,2.49773333333,18.5285333333,11.1824666667,4.05233333333,6.2579
394.24,5.43733333333,13.7215333333,9.84,6.74393333333,5.0678,6.664,28.2629333333,2.51346666667,18.4262666667,11.0284,4.07653333333,6.28226666667
394.60,5.378,13.5187333333,9.72873333333,6.72066666667,5.02393333334,6.6674,27.8594,2.5246,18.372,10.8845333334,4.11006666667,6.3001
394.96,5.2566,13.2624,9.5296,6.643,4.89333333333,6.58093333333,27.3834666667,2.4596,18.2088,10.67,4.05606666667,6.23276666667
395.32,5.2108,13.0777333333,9.399,6.65400000001,4.86433333334,6.5926,26.9952,2.48326666666,18.1548,10.5634,4.07326666667,6.26686666667
395.68,5.1116,12.8334,9.225,6.62086666666,4.77966666667,6.53373333333,26.5102,2.49413333333,18.0171333333,10.3520666667,4.082,6.2395
