wavelength,Back_BanArcm,Belly_BanArcm,Breast_BanArcm,Crissum_BanArcm,Crown_BanArcm,DorTail_BanArcm,Patch10_BanArcm,Rump_BanArcm,Throat_BanArcm,WingTip_BanArcm
422.23,9.0155,9.48583333335,4.21833333333,10.5225833333,13.7381666667,9.74833333334,12.2761666666,10.3473055556,8.12216666667,7.8555
422.58,8.97916666667,9.34633333335,4.16566666667,10.3975833333,13.6813333334,9.71716666666,12.2495,10.3414722223,8.09116666667,7.83566666667
422.94,8.95316666667,9.23149999999,4.13516666667,10.30925,13.6431666666,9.70916666667,12.2051666666,10.3153055556,8.0555,7.83033333334
423.30,8.91466666667,9.09466666665,4.08983333334,10.167,13.5646666666,9.689,12.1361666667,10.2753888889,8.0315,7.811
423.66,8.86683333333,8.98416666667,4.041,10.0700833334,13.494,9.63866666666,12.0586666666,10.2283333334,8.0035,7.76616666667
424.01,8.85933333333,8.93900000001,4.02533333334,10.0060833334,13.4968333334,9.64266666667,12.0635,10.2536944445,8.00116666667,7.774
424.37,8.8705,8.89483333332,4.03133333334,9.91291666665,13.4763333333,9.6245,12.0148333334,10.2359444445,8.02083333334,7.78933333333
424.73,8.87733333333,8.83333333332,4.03233333333,9.86983333335,13.4608333333,9.60166666667,11.978,10.2223888889,8.0235,7.79433333334
425.08,8.884,8.79050000002,4.02816666667,9.81225,13.4683333333,9.603,11.9515,10.2078888889,8.02866666666,7.81133333333
425.44,8.82466666666,8.68616666666,3.984,9.6965,13.4001666666,9.5745,11.8865,10.1673055555,7.979,7.77816666666
425.80,8.80866666666,8.64333333335,3.94766666667,9.627,13.3723333333,9.55816666667,11.8451666667,10.1400277778,7.97483333333,7.76483333333
426.16,8.76883333333,8.56416666666,3.93016666666,9.5305,13.3518333334,9.49291666666,11.7958333334,10.0911944445,7.95966666666,7.75583333333
426.51,8.74083333334,8.53316666665,3.90783333334,9.4845,13.3138333334,9.48275,11.7465,10.053,7.9415,7.75316666667
426.87,8.70116666666,8.49566666667,3.88383333333,9.41958333335,13.2288333333,9.45633333333,11.6871666667,10.0165,7.93233333333,7.75816666666
427.23,8.72066666667,8.49016666667,3.88733333333,9.36358333335,13.2163333333,9.4565,11.6856666667,10.0080833333,7.91633333334,7.77133333333
427.58,8.71033333333,8.45333333335,3.882,9.32891666665,13.1971666667,9.42083333334,11.6801666666,9.99772222221,7.89533333333,7.77833333334
427.94,8.6685,8.38016666666,3.85533333333,9.24816666665,13.1278333334,9.41041666667,11.5935,9.92755555553,7.87533333333,7.75666666667
428.30,8.608,8.30650000001,3.83,9.24233333335,13.0866666667,9.41041666667,11.5648333334,9.90486111114,7.84916666667,7.74733333333
428.65,8.53133333333,8.22483333332,3.76616666667,9.13975,12.9943333333,9.35991666667,11.4906666667,9.81361111112,7.7775,7.6995
429.01,8.4855,8.20900000001,3.7265,9.12966666665,12.9421666666,9.29991666667,11.4526666666,9.79163888889,7.71916666667,7.68433333333
429.37,8.43633333333,8.17533333334,3.66366666667,9.07433333335,12.8626666667,9.28791666666,11.4071666666,9.75997222222,7.69066666666,7.64266666666
429.72,8.38966666667,8.11416666665,3.63416666667,9.03941666665,12.8256666667,9.274,11.3825,9.76619444445,7.66466666667,7.64833333333
430.08,8.3735,8.086,3.64916666666,8.99891666665,12.76,9.28066666666,11.3735,9.76894444445,7.61316666667,7.62433333333
430.44,8.40616666667,8.11750000001,3.67883333333,9.054,12.78,9.31483333333,11.4016666667,9.79427777779,7.64316666666,7.6745
430.79,8.412,8.10116666666,3.69366666666,9.08008333335,12.8046666667,9.3315,11.4083333333,9.80413888888,7.65983333333,7.665
431.15,8.39483333334,8.10050000001,3.717,9.1275,12.7813333334,9.36675,11.4058333333,9.81444444446,7.67,7.6785
431.50,8.42716666667,8.16733333331,3.74566666667,9.16325,12.7736666667,9.45125,11.4618333334,9.8586111111,7.74,7.7515
431.86,8.45383333333,8.20766666669,3.76416666666,9.22733333335,12.7915,9.47475,11.5258333334,9.91549999999,7.76766666666,7.79833333334
432.22,8.44916666667,8.2155,3.78233333333,9.23525,12.7546666666,9.49291666666,11.4938333333,9.8951388889,7.77166666667,7.80183333333
432.57,8.477,8.24666666668,3.82416666667,9.29116666665,12.7576666666,9.55075,11.5058333334,9.93311111112,7.81266666666,7.8385
432.93,8.46066666667,8.24066666666,3.84133333334,9.27341666665,12.6888333333,9.55425,11.462,9.9197222222,7.83533333333,7.8475
433.29,8.469,8.28383333334,3.9195,9.33041666665,12.715,9.5735,11.4795,9.93494444444,7.88733333333,7.91133333333
433.64,8.49,8.34933333334,3.953,9.38941666665,12.7021666667,9.59108333333,11.4653333333,9.94700000001,7.9025,7.93016666667
434.00,8.45466666667,8.36983333334,3.94066666667,9.41441666665,12.6736666667,9.5785,11.4211666667,9.91419444445,7.93433333333,7.9195
434.35,8.38416666666,8.34783333334,3.93766666667,9.3805,12.5956666667,9.54033333333,11.3491666666,9.82563888888,7.9215,7.8735
434.71,8.3655,8.373,3.95083333333,9.38858333335,12.5661666667,9.53541666667,11.3095,9.81002777778,7.93,7.8925
435.07,8.34883333334,8.392,3.94783333333,9.39975,12.5521666666,9.50166666666,11.267,9.78186111112,7.93733333333,7.89216666667
435.42,8.33866666666,8.38416666665,3.95233333333,9.41908333335,12.5201666667,9.48316666666,11.2215,9.76513888888,7.93016666667,7.87233333333
435.78,8.30333333333,8.41050000002,3.956,9.44066666665,12.4803333333,9.47366666667,11.1803333333,9.71963888889,7.92016666666,7.8645
436.13,8.33816666666,8.47066666665,3.99716666667,9.51641666665,12.5153333334,9.491,11.2155,9.74380555555,7.95816666666,7.918
436.49,8.33583333333,8.52483333331,4.00083333334,9.56416666665,12.4873333334,9.47041666666,11.225,9.726,7.9505,7.92216666667
436.84,8.34916666666,8.58666666665,4.01583333334,9.63883333335,12.527,9.51525,11.2493333334,9.72552777779,7.95716666666,7.93166666667
437.20,8.36,8.60716666666,3.98283333333,9.68358333335,12.4978333333,9.53408333333,11.2591666666,9.72591666667,7.95966666666,7.91766666667
437.56,8.375,8.62049999999,4.01483333333,9.71425,12.4881666666,9.54691666667,11.266,9.70813888888,7.97583333334,7.93383333333
437.91,8.4185,8.70099999998,4.061,9.83325,12.5258333333,9.62783333334,11.317,9.75091666667,8.01916666667,8.01716666667
438.27,8.4725,8.76850000001,4.0845,9.9045,12.5483333333,9.67716666666,11.3763333334,9.83708333334,8.033,8.068
438.62,8.47516666667,8.78466666669,4.08766666667,9.94816666665,12.504,9.67841666667,11.395,9.83325,8.0075,8.0535
438.98,8.51183333333,8.84533333332,4.13333333333,10.0280833334,12.5153333334,9.74216666666,11.4488333333,9.87541666667,8.02816666667,8.13533333333
439.33,8.4925,8.84816666665,4.13966666666,10.0398333333,12.4941666667,9.73308333333,11.4225,9.84294444445,8.01183333333,8.151
439.69,8.5075,8.85999999998,4.14333333333,10.06775,12.4841666667,9.74366666666,11.3911666666,9.84055555555,8.03316666667,8.16733333333
440.04,8.495,8.84933333334,4.13083333333,10.0688333333,12.452,9.74616666667,11.365,9.82330555555,8.0235,8.1535
440.40,8.49783333333,8.84766666665,4.1315,10.0685833334,12.4453333333,9.75208333333,11.329,9.82694444445,8.0235,8.153
440.75,8.52183333333,8.84849999999,4.13,10.08825,12.4131666666,9.73658333334,11.3088333333,9.82630555555,8.03933333333,8.16133333333
441.11,8.5265,8.8475,4.15283333333,10.0855,12.4163333333,9.7275,11.289,9.81775,8.03983333334,8.18183333333
441.47,8.49616666667,8.82966666665,4.14633333333,10.09225,12.4,9.7225,11.2781666666,9.80655555555,8.031,8.1795
441.82,8.48533333333,8.81333333334,4.14616666667,10.055,12.3526666667,9.69275,11.2626666667,9.79502777779,8.00333333334,8.157
442.18,8.4725,8.77133333335,4.15166666667,10.05275,12.349,9.69483333333,11.2233333333,9.75533333333,7.99783333333,8.1765
442.53,8.492,8.78083333333,4.1965,10.04325,12.3616666667,9.7265,11.2241666666,9.77430555555,8.03283333333,8.22416666667
442.89,8.4525,8.70083333335,4.169,9.96475,12.2948333333,9.688,11.1625,9.72577777779,8.01483333333,8.15316666667
443.24,8.434,8.66233333332,4.15,9.91291666665,12.2758333334,9.67533333334,11.1341666666,9.70797222222,7.998,8.12666666667
443.60,8.40633333333,8.60216666668,4.13933333333,9.8255,12.2593333333,9.66416666667,11.1126666667,9.68319444445,7.97383333333,8.12666666667
443.95,8.44016666667,8.57416666665,4.144,9.78691666665,12.2538333334,9.71191666667,11.1105,9.71725,8.01,8.17066666666
444.31,8.46283333333,8.542,4.16683333334,9.72941666665,12.2625,9.738,11.1348333334,9.71766666667,8.02733333334,8.20566666666
444.66,8.46666666667,8.50983333331,4.2125,9.68983333335,12.2783333333,9.78,11.1633333333,9.74894444445,8.05733333333,8.26133333333
445.02,8.47683333333,8.47533333335,4.22966666667,9.64808333335,12.2651666666,9.81408333333,11.1766666667,9.75697222222,8.066,8.29533333333
445.37,8.52816666667,8.47666666669,4.257,9.62325,12.2873333333,9.87416666666,11.2201666666,9.79397222222,8.1195,8.33916666667
445.72,8.49983333333,8.39183333334,4.23083333333,9.55816666665,12.2748333333,9.8605,11.1936666666,9.77138888888,8.112,8.33366666667
446.08,8.49333333334,8.31899999998,4.20733333333,9.47733333335,12.2373333333,9.84525,11.1796666667,9.76194444445,8.10516666666,8.317
446.43,8.531,8.28749999999,4.223,9.47008333335,12.2746666666,9.8635,11.207,9.78066666666,8.14033333334,8.34466666667
446.79,8.5625,8.287,4.25233333334,9.46708333335,12.302,9.88808333334,11.2366666666,9.79633333333,8.17983333333,8.39733333333
447.14,8.54783333333,8.23766666665,4.24133333333,9.40766666665,12.2925,9.89841666666,11.2408333333,9.77122222222,8.18716666667,8.41233333333
447.50,8.56866666666,8.20333333333,4.2715,9.3965,12.285,9.91616666666,11.2503333333,9.77575,8.19933333333,8.41983333333
447.85,8.56733333333,8.18150000001,4.28583333333,9.3595,12.2906666667,9.90975,11.2631666667,9.77205555555,8.203,8.43
448.21,8.551,8.11816666667,4.278,9.32016666665,12.2718333333,9.90891666667,11.2526666667,9.76572222222,8.20866666667,8.43283333333
448.56,8.56366666667,8.09966666666,4.29966666666,9.28866666665,12.2853333333,9.93166666667,11.2783333333,9.77694444445,8.23466666666,8.436
448.92,8.5925,8.09316666667,4.33533333333,9.273,12.3228333334,9.95158333333,11.2883333333,9.7975,8.275,8.46833333333
449.27,8.54516666667,8.021,4.3075,9.2215,12.2965,9.91025,11.225,9.75613888888,8.24416666666,8.4495
449.62,8.56783333333,8.006,4.32633333333,9.17516666665,12.3158333333,9.95366666667,11.2245,9.76677777778,8.2805,8.48716666667
449.98,8.59166666667,7.9945,4.36966666667,9.14491666665,12.3421666667,9.99425,11.244,9.79266666666,8.3075,8.53166666667
450.33,8.54616666667,7.93166666667,4.33616666667,9.03741666665,12.289,9.9755,11.1993333333,9.74547222221,8.25716666667,8.525
450.69,8.50083333333,7.864,4.28933333333,8.94633333335,12.2561666667,9.96541666666,11.154,9.72988888888,8.191,8.52033333333
451.04,8.5535,7.86983333334,4.3305,8.95241666665,12.2726666667,10.0265,11.1951666667,9.80436111112,8.22916666666,8.56683333333
451.40,8.56883333334,7.86316666667,4.29883333334,8.90075,12.2696666667,9.99466666667,11.1963333334,9.81436111112,8.24916666667,8.61016666667
451.75,8.56683333333,7.79883333334,4.29716666667,8.84458333335,12.2538333333,9.97333333333,11.1856666667,9.79144444445,8.25166666666,8.6055
452.10,8.54816666667,7.76966666666,4.28016666667,8.77758333335,12.2058333334,9.93991666666,11.1248333334,9.75636111112,8.22933333333,8.58833333334
452.46,8.51716666667,7.69666666667,4.246,8.71941666665,12.1506666667,9.89583333333,11.0958333333,9.71955555555,8.19066666667,8.57333333334
452.81,8.49333333333,7.63933333333,4.19733333333,8.63125,12.0755,9.86375,11.0548333334,9.68052777778,8.1625,8.52933333333
453.17,8.51233333334,7.613,4.2185,8.55816666665,12.071,9.86533333334,11.0781666667,9.69494444445,8.15733333333,8.55583333333
453.52,8.56666666667,7.62116666667,4.24633333334,8.58083333335,12.0851666667,9.85816666666,11.0936666667,9.72227777778,8.166,8.5845
453.87,8.55216666667,7.60933333333,4.233,8.56691666665,12.0678333334,9.8295,11.0825,9.69608333334,8.191,8.54416666666
454.23,8.531,7.56683333334,4.19383333334,8.54175,12.0201666667,9.81066666666,11.0518333334,9.67986111112,8.1965,8.5245
454.58,8.55566666667,7.53716666666,4.20366666666,8.53833333335,12.0118333333,9.79333333333,11.0563333334,9.66886111112,8.24283333333,8.52533333333
454.93,8.5505,7.49633333334,4.18416666666,8.51225,11.9641666667,9.74316666667,11.0038333333,9.62741666667,8.21933333334,8.5045
455.29,8.51766666667,7.44483333333,4.20166666667,8.50075,11.9481666667,9.75,10.9831666667,9.60361111112,8.224,8.4645
455.64,8.45966666667,7.414,4.183,8.48441666665,11.912,9.72866666666,10.9081666667,9.55575,8.1775,8.44233333333
456.00,8.475,7.428,4.17916666667,8.51533333335,11.9481666667,9.75958333334,10.936,9.583,8.21016666666,8.47283333333
456.35,8.47083333333,7.45483333334,4.16416666667,8.52525,11.9435,9.774,10.8878333333,9.56222222221,8.2245,8.477
456.70,8.44166666667,7.45383333333,4.163,8.56066666665,11.931,9.78591666666,10.8693333333,9.56483333333,8.20283333334,8.4915
457.06,8.448,7.4795,4.1765,8.63,11.9188333333,9.80558333334,10.8571666667,9.55047222222,8.2315,8.49416666667
457.41,8.426,7.50166666666,4.165,8.64108333335,11.8631666667,9.78825,10.817,9.50641666667,8.22916666667,8.48016666666
457.76,8.40666666667,7.54083333333,4.173,8.67658333335,11.8375,9.80375,10.8048333334,9.51519444445,8.2385,8.5265
458.12,8.3985,7.60616666667,4.19533333334,8.714,11.8391666666,9.80808333334,10.8041666666,9.50480555555,8.25566666667,8.53533333334
458.47,8.38666666667,7.68016666667,4.21183333333,8.76008333335,11.8186666666,9.84591666667,10.7876666667,9.52294444445,8.28183333333,8.53616666667
458.82,8.3835,7.75116666667,4.23633333333,8.819,11.832,9.85391666667,10.7845,9.53211111112,8.289,8.55133333334
459.18,8.36383333333,7.768,4.2285,8.83716666665,11.7908333333,9.84058333334,10.7275,9.51288888888,8.2595,8.54516666667
459.53,8.3945,7.8245,4.25816666666,8.904,11.7728333333,9.85075,10.766,9.53605555555,8.27616666666,8.56383333333
459.88,8.36833333333,7.827,4.27083333333,8.93408333335,11.7321666667,9.80366666666,10.7401666666,9.52247222222,8.24516666666,8.542
460.24,8.366,7.843,4.2695,8.97316666665,11.7078333333,9.80158333333,10.716,9.51208333333,8.225,8.5475
460.59,8.36533333334,7.88833333333,4.27683333333,9.019,11.6763333333,9.77358333334,10.715,9.49725,8.22283333334,8.54583333333
460.94,8.3545,7.90916666666,4.27916666667,9.0545,11.6351666667,9.7335,10.6673333333,9.47266666666,8.20766666667,8.5375
461.29,8.319,7.91666666667,4.27083333334,9.09141666665,11.6098333334,9.70875,10.6556666666,9.462,8.18566666667,8.5125
461.65,8.31566666666,7.9595,4.27783333333,9.16033333335,11.5803333333,9.69,10.6331666667,9.44538888888,8.154,8.48466666667
462.00,8.29683333333,7.99333333334,4.28133333333,9.23241666665,11.5505,9.65675,10.6021666666,9.43572222222,8.13133333333,8.46833333333
462.35,8.27,8.03399999998,4.29333333333,9.28166666665,11.5091666666,9.63075,10.5763333333,9.40030555555,8.10516666666,8.45816666667
462.71,8.2505,8.08316666665,4.30466666666,9.35358333335,11.473,9.623,10.5646666666,9.37922222221,8.11416666666,8.45866666666
463.06,8.24483333333,8.17316666665,4.31816666667,9.46291666665,11.4413333333,9.60525,10.5838333334,9.38041666666,8.10783333333,8.44783333333
463.41,8.18,8.22999999999,4.29783333333,9.52083333335,11.4005,9.57383333333,10.5043333333,9.32288888888,8.0835,8.43416666666
463.76,8.17166666667,8.35533333335,4.33816666666,9.61916666665,11.4023333334,9.614,10.4998333334,9.30908333333,8.10916666667,8.4505
464.12,8.138,8.42383333335,4.3565,9.68525,11.3576666666,9.57041666667,10.465,9.28730555555,8.112,8.40783333333
464.47,8.06516666667,8.45483333335,4.33316666666,9.74466666665,11.2908333334,9.53533333334,10.3755,9.21541666667,8.0825,8.3315
464.82,8.05733333333,8.57600000002,4.351,9.8495,11.2753333333,9.56691666667,10.3761666667,9.22386111111,8.1025,8.32183333334
465.17,8.04883333333,8.6765,4.36016666667,9.93758333335,11.235,9.566,10.3248333333,9.18486111112,8.11066666667,8.33083333333
465.53,8.0405,8.77883333335,4.40633333333,10.0366666666,11.228,9.58191666667,10.3256666667,9.17963888889,8.16366666666,8.34833333333
465.88,8.05466666667,8.88116666665,4.47133333334,10.1544166667,11.2335,9.64425,10.3156666666,9.16788888888,8.19033333333,8.35666666666
466.23,8.065,8.96683333333,4.5025,10.2518333333,11.2185,9.63116666666,10.3051666667,9.16375,8.19816666667,8.35616666667
466.58,8.03083333333,9.02716666665,4.5085,10.3301666666,11.1735,9.60158333334,10.2218333333,9.12475,8.1685,8.31133333333
466.94,8.05233333333,9.13149999998,4.55566666667,10.47,11.158,9.64183333334,10.198,9.10619444445,8.19733333333,8.3305
467.29,8.0245,9.21666666665,4.575,10.5779166666,11.1146666666,9.62141666667,10.1611666667,9.07733333333,8.19366666667,8.3005
467.64,8.0185,9.30916666665,4.58033333333,10.6926666667,11.0946666666,9.58991666667,10.129,9.04169444445,8.1835,8.27866666666
467.99,8.03133333333,9.43233333334,4.625,10.8183333333,11.0988333334,9.60966666666,10.1535,9.04636111112,8.186,8.30866666667
468.35,8.0765,9.57566666667,4.68333333333,10.9715833334,11.1318333333,9.67333333334,10.1731666667,9.08825,8.25016666666,8.3895
468.70,8.037,9.67999999999,4.72816666667,11.06425,11.1095,9.66875,10.1456666667,9.04936111112,8.23333333334,8.38933333333
469.05,8.0045,9.75983333335,4.75933333334,11.1398333333,11.0833333333,9.65,10.1136666667,9.03288888889,8.20466666667,8.3495
469.40,7.983,9.8455,4.7725,11.2136666667,11.0455,9.64225,10.0803333333,9.01158333334,8.1845,8.349
469.75,7.99683333333,9.96516666667,4.7635,11.29375,11.0251666667,9.61383333334,10.053,8.98886111112,8.16333333333,8.3405
470.11,7.92266666667,10.0246666666,4.774,11.39625,10.9896666667,9.57316666666,10.0185,8.96330555555,8.13383333333,8.31633333333
470.46,7.88366666667,10.096,4.79033333333,11.47775,10.9585,9.54933333333,9.9915,8.92566666667,8.11533333334,8.31833333333
470.81,7.88016666666,10.1951666667,4.815,11.5563333334,10.9591666667,9.55691666666,10.0023333333,8.93375,8.15083333333,8.34483333333
471.16,7.91583333333,10.3193333333,4.866,11.6666666667,10.9698333333,9.57516666666,10.0301666667,8.97380555555,8.21416666667,8.3845
471.51,7.89983333333,10.3773333333,4.89,11.7534166667,10.923,9.60366666666,10.0376666667,8.98730555555,8.26083333334,8.43283333333
471.87,7.8615,10.424,4.89766666667,11.8044166666,10.8708333333,9.58141666666,9.99583333335,8.96844444445,8.287,8.4305
472.22,7.80966666666,10.4236666667,4.91066666667,11.7901666667,10.817,9.53108333334,9.96933333335,8.92694444445,8.21466666666,8.371
472.57,7.78033333334,10.4265,4.84666666667,11.8090833333,10.7636666666,9.464,9.92216666666,8.90566666666,8.2035,8.346
472.92,7.7535,10.4686666667,4.88566666666,11.87525,10.7488333333,9.44958333333,9.90966666665,8.90797222222,8.22433333334,8.38916666666
473.27,7.74433333333,10.5016666666,4.899,11.92075,10.7498333334,9.42816666666,9.86683333332,8.88388888889,8.203,8.38633333333
473.62,7.6855,10.4658333333,4.86083333334,11.9296666667,10.6745,9.37275,9.83216666666,8.86466666667,8.2065,8.37433333333
473.98,7.71566666667,10.5156666666,4.87883333333,11.9505,10.6761666667,9.388,9.83533333335,8.86786111112,8.2255,8.40683333333
474.33,7.763,10.5758333333,4.92433333334,11.9899166667,10.6968333333,9.4545,9.88733333332,8.93497222222,8.30166666666,8.475
474.68,7.69833333334,10.543,4.88966666667,11.9699166667,10.6428333333,9.40766666666,9.83133333331,8.90538888888,8.26333333333,8.43666666667
475.03,7.679,10.4641666667,4.82583333333,11.8833333334,10.6015,9.37541666667,9.77333333333,8.85975,8.22483333333,8.38916666666
