wavelength,Back_DacAlbm,Belly_DacAlbm,Breast_DacAlbm,Crissum_DacAlbm,Crown_DacAlbm,DorTail_DacAlbm,Patch10_DacAlbm,Rump_DacAlbm,Throat_DacAlbm,WingTip_DacAlbm
385.94,54.1825,37.4458333333,31.1000833333,32.95125,64.6106666667,4.24908333334,5.37475,44.906,46.8014166666,4.35816666667
386.30,54.2671666666,37.4665833333,31.0980833333,32.93,64.7048333333,4.13083333333,5.30341666667,44.9224166667,46.8008333333,4.25083333333
386.66,54.27925,37.3974166667,31.0410833333,32.863125,64.76025,3.96283333333,5.17441666667,44.86575,46.7896666667,4.11241666667
387.03,54.4823333333,37.4395,31.1498333333,32.9160416666,64.9138333333,3.97833333333,5.22233333334,45.0166666667,46.8876666666,4.1425
387.39,54.6379166667,37.5514166667,31.3015,33.0395833333,65.059,4.04208333334,5.28533333333,45.1441666667,46.9581666667,4.21758333333
387.75,54.8273333333,37.7083333333,31.4930833334,33.2172083334,65.2589166666,4.11675,5.345,45.295,47.10525,4.31483333333
388.11,54.89025,37.71,31.4376666666,33.2276666667,65.34725,4.02783333333,5.28041666667,45.3459166666,47.04425,4.27983333333
388.47,54.9876666667,37.745,31.52575,33.24175,65.50425,4.049,5.32541666667,45.4536666667,47.095,4.29525
388.83,55.0416666667,37.7646666667,31.5623333333,33.246375,65.663,4.03966666667,5.31966666667,45.5350833333,47.0895833333,4.30633333333
389.19,55.1333333333,37.859,31.6228333333,33.273125,65.76125,4.01391666666,5.28225,45.6380833333,47.10925,4.26783333334
389.55,55.0928333334,37.7780833333,31.5735,33.2177083333,65.69725,4.0055,5.23275,45.5984166667,47.059,4.22033333333
389.91,55.2399166667,37.9395833334,31.7351666667,33.309625,65.85275,4.12275,5.36666666667,45.7761666667,47.1495,4.31383333334
390.27,55.4518333333,38.05475,31.8673333333,33.438125,66.1306666667,4.19333333333,5.3985,45.9926666666,47.2898333333,4.37541666667
390.63,55.5996666667,38.2151666667,32.0250833333,33.546875,66.2683333333,4.33975,5.52308333334,46.1563333334,47.40525,4.49658333333
391.00,55.6226666667,38.2735,32.0275833334,33.5660416667,66.3753333333,4.28183333334,5.4425,46.1891666667,47.3490833334,4.40808333333
391.36,55.6498333334,38.2625833333,31.97475,33.5333333334,66.4436666667,4.20833333334,5.36891666667,46.22,47.3775833334,4.31766666666
391.72,55.6359166666,38.2075,31.915,33.4444583333,66.4361666667,4.1425,5.35316666667,46.2075833333,47.2948333333,4.25825
392.08,55.763,38.2783333333,32.052,33.5262083333,66.5111666666,4.25816666667,5.45933333333,46.3040833333,47.389,4.35466666667
392.44,55.8324166667,38.33475,32.0563333333,33.5380416667,66.5338333333,4.28433333333,5.465,46.29475,47.3624166666,4.38658333333
392.80,55.9975833334,38.4415,32.1620833333,33.6490833333,66.6721666667,4.32075,5.47316666667,46.4416666667,47.5125,4.421
393.16,56.0430833333,38.4530833334,32.1875,33.737125,66.7360833333,4.37916666667,5.53575,46.4891666667,47.5096666667,4.46591666667
393.52,56.34825,38.6411666667,32.32525,33.902375,67.0215,4.435,5.60475,46.7486666667,47.65475,4.53566666667
393.88,56.3553333333,38.6576666667,32.3411666666,33.949625,67.0323333333,4.46858333333,5.5935,46.8025833333,47.6268333333,4.547
394.24,56.32975,38.6478333333,32.2759166667,33.8931666667,66.9994166667,4.42391666667,5.5635,46.78375,47.5639166667,4.51541666667
394.60,56.29425,38.6053333333,32.2219166667,33.8621666667,66.9365833333,4.37325,5.51175,46.8024166667,47.4678333334,4.46558333333
394.96,56.37525,38.6603333333,32.26425,33.9133333333,67.0099166667,4.38733333333,5.566,46.88225,47.5390833333,4.50208333333
395.32,56.4795833333,38.754,32.3545,33.997125,67.0951666667,4.39283333334,5.61508333333,46.9659166667,47.5668333333,4.53241666667
395.68,56.54525,38.8001666667,32.36175,34.0130416667,67.1033333333,4.35983333333,5.57566666667,47.0086666667,47.5354166667,4.51491666667
396.04,56.5060833333,38.7974166667,32.336,34.010625,67.0704166667,4.2655,5.49958333333,47.0135,47.4413333334,4.41875
396.40,56.5856666666,38.8381666667,32.4048333333,34.0687916667,67.1768333334,4.21391666667,5.46066666667,47.1578333333,47.4713333333,4.39083333334
396.76,56.5735833333,38.8494166667,32.4069166667,34.0667083334,67.197,4.17941666667,5.464,47.2198333333,47.3574166666,4.3795
397.12,56.71525,38.9455833333,32.4818333333,34.0644583333,67.327,4.11425,5.409,47.3693333333,47.4199166666,4.32541666667
397.48,56.6523333333,38.96125,32.5325,34.0962916667,67.3149166667,4.08,5.41283333333,47.3740833333,47.341,4.35633333333
397.84,56.7773333334,39.0334166667,32.585,34.1928333333,67.416,4.03816666667,5.40291666667,47.498,47.36875,4.353
398.20,56.8610833334,39.0810833334,32.6813333333,34.277875,67.45175,4.06291666667,5.42058333334,47.6380833333,47.3311666666,4.37116666667
398.56,56.9529166667,39.1401666667,32.7259166667,34.3527083333,67.52325,4.06083333333,5.42591666666,47.7201666667,47.2959166667,4.384
398.92,56.988,39.1569166666,32.7671666667,34.3845833333,67.5008333334,4.06291666667,5.42741666667,47.8031666667,47.23875,4.39866666667
399.28,57.0859166667,39.2331666667,32.8485,34.4196666667,67.5490833333,4.07933333333,5.40683333334,47.9063333333,47.2410833333,4.39916666667
399.64,57.0905,39.2848333334,32.9240833333,34.4676666667,67.6010833333,4.1255,5.43341666666,48.0149166667,47.2565,4.40475
400.00,57.2020833334,39.3745833333,33.0253333333,34.541125,67.7550833333,4.12266666667,5.42741666667,48.1245,47.288,4.39716666667
400.36,57.26525,39.4505,33.0876666667,34.6040416666,67.7980833333,4.16641666667,5.48608333333,48.2008333333,47.2675833333,4.44391666667
400.72,57.4134166667,39.5015833333,33.1951666667,34.6903333333,67.86575,4.23916666667,5.55858333333,48.3083333333,47.2898333333,4.47275
401.08,57.451,39.5545833334,33.23825,34.757875,67.8534166667,4.2695,5.608,48.3754166667,47.208,4.48933333333
401.44,57.57,39.6394166667,33.3180833334,34.812625,67.92275,4.28825,5.59483333333,48.5218333333,47.2293333333,4.47041666667
401.80,57.5598333333,39.6528333333,33.3453333333,34.7643333333,67.8455833333,4.28066666667,5.5885,48.5235833333,47.1515833333,4.48583333334
402.16,57.6783333333,39.7926666667,33.4399166666,34.8816666667,67.9209166667,4.32658333333,5.63233333333,48.6781666667,47.1765,4.53033333333
402.52,57.78775,39.9230833334,33.53475,34.9705,68.0349166667,4.3365,5.67433333333,48.8010833333,47.1968333333,4.55883333334
402.88,57.83625,40.0061666667,33.6338333333,35.0655416667,68.0941666667,4.393,5.70975,48.9215,47.1721666666,4.59983333333
403.24,57.7970833334,40.0005833334,33.6170833333,35.0872083333,68.0325833334,4.39658333333,5.69291666667,48.9438333333,47.028,4.61291666666
403.60,57.8369166666,40.1295833333,33.7133333334,35.1484583333,68.04375,4.43258333333,5.734,49.05125,47.0215,4.68008333334
403.95,57.8158333333,40.1456666667,33.7548333333,35.1716666667,67.9403333333,4.46275,5.76691666667,49.1145833333,46.9345833333,4.74675
404.31,57.8195,40.1358333333,33.7739166667,35.161875,67.8655,4.44708333333,5.75708333333,49.1795833334,46.843,4.72291666667
404.67,57.7536666667,40.1693333333,33.7786666666,35.1814583333,67.80425,4.3995,5.7135,49.21575,46.7086666667,4.70283333334
405.03,57.71625,40.1948333333,33.80525,35.1648333333,67.7560833333,4.408,5.70316666667,49.2589166667,46.6400833333,4.7335
405.39,57.67,40.2385833334,33.8500833333,35.1613333333,67.67425,4.42291666667,5.73183333334,49.2954166667,46.5885833333,4.75991666667
405.75,57.6250833333,40.2285,33.8470833333,35.1355416667,67.60875,4.35508333333,5.67266666667,49.32675,46.4446666667,4.67916666667
406.11,57.5815833333,40.2036666667,33.8735,35.1071666667,67.5175833333,4.28475,5.61775,49.32375,46.3315,4.61708333333
406.47,57.5750833334,40.2311666667,33.95975,35.1336666667,67.41725,4.2845,5.612,49.4073333333,46.289,4.60991666667
406.83,57.6048333334,40.2968333334,34.0190833333,35.166875,67.36875,4.27966666667,5.61891666667,49.481,46.2503333333,4.61291666667
407.19,57.5960833333,40.35775,34.0874166667,35.196375,67.3456666667,4.2765,5.66941666667,49.5988333333,46.1976666667,4.61691666667
407.55,57.65025,40.4160833333,34.1468333334,35.2485,67.3329166667,4.26775,5.64916666667,49.70475,46.10925,4.60758333334
407.90,57.6185,40.40725,34.1571666667,35.2541666667,67.2541666667,4.23558333333,5.61608333333,49.77725,45.987,4.56208333333
408.26,57.629,40.5144166666,34.2199166667,35.3386666666,67.2034166666,4.23666666667,5.62175,49.9029166667,45.9294166667,4.58658333333
408.62,57.6298333333,40.5853333333,34.3010833333,35.368,67.1368333333,4.25583333333,5.63708333333,50.0293333333,45.9074166667,4.59375
408.98,57.6603333333,40.6814166667,34.4181666667,35.4790416667,67.1583333334,4.23325,5.61825,50.193,45.8615,4.55416666667
409.34,57.6603333334,40.7276666667,34.4443333333,35.5017916666,67.1100833334,4.20166666666,5.565,50.28025,45.7259166667,4.489
409.70,57.701,40.8364166667,34.5768333334,35.6371666667,67.12075,4.24133333333,5.60658333334,50.4494166667,45.72725,4.50558333333
410.06,57.7033333334,40.9546666667,34.6723333333,35.7056666666,67.081,4.31841666666,5.6695,50.5791666667,45.69075,4.56166666667
410.42,57.6563333333,41.0133333333,34.6871666667,35.7379166667,66.9845,4.3605,5.70291666666,50.6461666667,45.567,4.572
410.77,57.6644166667,41.0934166667,34.7376666667,35.755,66.9240833333,4.36691666667,5.70725,50.7329166667,45.47825,4.591
411.13,57.6171666667,41.1595,34.818,35.814375,66.8079166667,4.37758333333,5.69,50.7824166667,45.3728333333,4.613
411.49,57.5838333334,41.191,34.8444166667,35.802875,66.6914166667,4.36466666667,5.69658333333,50.8515833333,45.27175,4.5695
411.85,57.5626666667,41.3400833333,34.9505833334,35.8734583334,66.5876666667,4.38858333333,5.7115,50.9354166667,45.2494166666,4.57975
412.21,57.49625,41.3643333334,35.0190833333,35.8825833333,66.4713333333,4.39816666667,5.72091666667,51.0014166667,45.13775,4.55691666667
412.57,57.4795,41.4433333333,35.1048333333,35.9490416667,66.3393333333,4.40083333334,5.72008333333,51.053,45.01625,4.58125
412.92,57.52975,41.5465,35.17275,36.01225,66.2624166667,4.40133333333,5.74608333333,51.16975,44.9403333333,4.61408333333
413.28,57.517,41.6280833333,35.2755833333,36.0901666667,66.1965833333,4.40358333333,5.77616666667,51.2898333333,44.873,4.63275
413.64,57.5014166667,41.7103333333,35.3450833333,36.1392916667,66.1429166666,4.41658333333,5.79825,51.3995,44.7738333333,4.6785
414.00,57.4329166667,41.7376666667,35.3728333334,36.1841666667,65.97425,4.32808333333,5.74058333333,51.4458333334,44.611,4.625
414.36,57.3316666667,41.7450833334,35.3934166666,36.1825416667,65.8340833333,4.27091666667,5.67,51.4723333334,44.44275,4.59316666667
414.72,57.25025,41.7860833333,35.4466666667,36.227625,65.6763333333,4.23866666667,5.63808333333,51.55675,44.3535,4.554
415.07,57.1328333333,41.7853333333,35.4274166666,36.2034166666,65.4110833333,4.19166666667,5.57858333333,51.5641666666,44.1605833333,4.48216666667
415.43,57.0855,41.85675,35.4876666667,36.2924166667,65.2756666666,4.17683333333,5.54641666667,51.6539166667,44.0374166667,4.49125
415.79,57.1645,41.997,35.6130833333,36.416625,65.3108333333,4.18175,5.56166666667,51.8858333333,43.9955833333,4.50266666667
416.15,57.10225,42.0944166667,35.6876666667,36.4782916667,65.1438333334,4.18758333334,5.55091666667,51.9746666667,43.9154166667,4.52233333333
416.51,57.0679166667,42.1901666667,35.7619166667,36.5547916666,65.0641666667,4.1915,5.58225,52.0779166667,43.8695,4.52875
416.86,56.9406666667,42.24275,35.8506666667,36.5972916667,64.9335,4.23508333333,5.61858333333,52.1159166667,43.766,4.55841666666
417.22,56.841,42.3234166667,35.9104166667,36.6701666667,64.7146666667,4.25258333333,5.62791666666,52.18575,43.6403333334,4.5895
417.58,56.77675,42.44525,35.9844166667,36.7165416667,64.591,4.25391666667,5.62483333333,52.2365833333,43.5551666667,4.58041666667
417.94,56.678,42.5376666667,36.0259166667,36.7592083334,64.4619166667,4.27808333333,5.63666666667,52.2760833333,43.4571666667,4.58233333333
418.29,56.593,42.6365,36.1081666666,36.8144583333,64.29825,4.2815,5.665,52.3280833334,43.3554166667,4.59383333333
418.65,56.4031666667,42.6645833333,36.1469166667,36.824875,64.099,4.28216666667,5.67491666667,52.3214166667,43.1679166667,4.59866666667
419.01,56.3044166666,42.7474166667,36.21825,36.869875,63.94725,4.31383333333,5.703,52.37375,43.0615,4.63208333333
419.37,56.2274166667,42.8615,36.3251666666,36.9150416666,63.8390833333,4.30933333333,5.71366666667,52.4601666667,42.9795,4.63775
419.73,56.0669166667,42.85775,36.3413333333,36.8519166667,63.5886666666,4.28966666667,5.70783333334,52.392,42.8151666667,4.63025
420.08,55.9735,42.9036666667,36.3861666667,36.8573333333,63.4265,4.28141666667,5.69725,52.41775,42.6826666667,4.61366666667
420.44,55.915,42.9999166667,36.4553333333,36.8923333334,63.3178333334,4.29858333333,5.71258333333,52.4824166666,42.58575,4.6155
420.80,55.82,43.0399166667,36.4816666667,36.893875,63.1360833334,4.27991666667,5.69841666666,52.4965833333,42.4556666667,4.60416666667
421.16,55.7600833333,43.122,36.5609166667,36.9539583333,63.0234166667,4.28358333333,5.72,52.5498333333,42.37325,4.61258333333
421.51,55.73175,43.229,36.6703333333,37.0275833333,62.8920833333,4.29983333333,5.75091666666,52.63525,42.2793333333,4.64183333333
421.87,55.64,43.2643333334,36.73975,37.0232083333,62.7008333333,4.30975,5.75366666666,52.6685833333,42.1525,4.66058333333
422.23,55.5995833333,43.3566666667,36.8438333333,37.1051666666,62.6080833333,4.32916666667,5.75575,52.7921666667,42.0945833334,4.67016666667
422.58,55.617,43.51075,36.9666666667,37.2062916667,62.5255,4.34325,5.77508333333,52.9318333333,42.0665833333,4.69283333333
422.94,55.5929166667,43.6410833333,37.1021666666,37.2971666667,62.4401666667,4.36708333333,5.80858333333,53.0444166667,42.018,4.724
423.30,55.4484166667,43.6395,37.11,37.303375,62.19925,4.37833333333,5.80266666667,53.0064166667,41.859,4.7195
423.66,55.3511666667,43.7326666666,37.1689166667,37.408,62.0453333334,4.40558333334,5.82216666666,53.0971666666,41.75325,4.7325
424.01,55.2806666666,43.838,37.2626666666,37.4960833333,61.9256666667,4.44358333333,5.8625,53.1488333333,41.654,4.76858333333
424.37,55.1118333333,43.85275,37.2850833333,37.4994583333,61.6858333334,4.4335,5.84658333333,53.1118333333,41.50175,4.7695
424.73,54.9800833333,43.8955833333,37.3203333333,37.5422916667,61.4966666667,4.443,5.84758333333,53.1321666667,41.376,4.76158333333
425.08,54.8456666667,43.9345833333,37.3486666667,37.5407083333,61.2975833333,4.4445,5.83475,53.0960833334,41.21325,4.75275
425.44,54.6610833333,43.92425,37.3475,37.5486666667,61.059,4.43516666667,5.80733333334,53.0481666667,41.0550833333,4.73733333333
425.80,54.5315833333,44.00625,37.4053333333,37.6120833334,60.89125,4.4415,5.8205,53.065,40.9223333334,4.74325
426.16,54.3796666666,44.0601666666,37.4390833333,37.6303333333,60.6775,4.44908333333,5.83358333333,53.0324166667,40.77825,4.75116666667
426.51,54.214,44.0981666667,37.48975,37.6499166667,60.445,4.46841666667,5.847,52.9935,40.61775,4.74941666667
426.87,54.00575,44.10025,37.47525,37.633,60.1763333334,4.44516666667,5.81041666667,52.9203333334,40.4216666666,4.71625
427.23,53.8559166667,44.2128333333,37.56825,37.7085416667,59.9889166667,4.43691666667,5.8155,52.9513333333,40.2929166667,4.72275
427.58,53.66275,44.2728333333,37.6330833333,37.71575,59.7564166667,4.41525,5.789,52.9190833334,40.1051666666,4.70716666667
427.94,53.4384166667,44.3343333333,37.6826666667,37.7464583333,59.4936666667,4.37025,5.7405,52.8934166666,39.9310833334,4.67508333333
428.30,53.30925,44.4619166666,37.8101666667,37.8438333333,59.2756666667,4.37883333333,5.73741666667,52.9313333333,39.78125,4.68416666666
428.65,53.2304166667,44.6260833333,37.944,37.9428333333,59.1063333334,4.38841666667,5.76025,52.9688333333,39.67025,4.72408333333
429.01,53.0921666667,44.7625,38.05975,38.0384166667,58.91175,4.38183333333,5.7535,53.0425,39.5498333334,4.72141666667
429.37,52.9088333334,44.86425,38.141,38.07975,58.6615833333,4.36558333333,5.73758333333,53.0589166667,39.3843333333,4.70066666667
429.72,52.7883333333,44.9794166667,38.2605,38.177,58.4721666667,4.34291666667,5.72025,53.1035,39.2784166667,4.69225
430.08,52.6473333334,45.09525,38.3588333333,38.229125,58.2575833333,4.30275,5.68633333333,53.121,39.10425,4.66758333333
430.44,52.4241666666,45.1301666667,38.3771666666,38.2473333333,57.976,4.26783333333,5.64675,53.0694166666,38.8943333333,4.64708333333
430.79,52.3645833333,45.3309166667,38.5674166666,38.3795,57.844,4.30166666667,5.68325,53.175,38.8200833333,4.67966666666
431.15,52.2616666667,45.4766666667,38.712,38.4821666667,57.66775,4.33216666666,5.71583333333,53.2319166667,38.7071666667,4.70883333333
431.50,52.2128333333,45.6579166667,38.8543333333,38.6104166666,57.5210833333,4.36675,5.758,53.317,38.64325,4.7405
431.86,52.126,45.8285833333,38.9883333333,38.74025,57.37225,4.39433333333,5.80216666667,53.3859166666,38.5445,4.77616666667
432.22,51.9995833333,45.9375833333,39.0879166667,38.7971666667,57.1921666667,4.39058333333,5.80916666667,53.4251666667,38.4066666667,4.77033333333
432.57,51.8085,45.9931666667,39.1440833333,38.8097083333,56.9431666667,4.39858333333,5.81033333333,53.3946666667,38.2551666667,4.76641666667
432.93,51.603,46.0063333333,39.1894166667,38.7931666667,56.669,4.394,5.8185,53.3301666667,38.0973333333,4.7645
433.29,51.4415,46.1020833333,39.2615833333,38.8375833333,56.47125,4.43225,5.86675,53.3315833333,37.9996666667,4.80325
433.64,51.2629166666,46.1460833333,39.30025,38.8549166666,56.2376666667,4.47183333333,5.88591666667,53.2868333333,37.87,4.81791666667
434.00,51.0845,46.1640833333,39.3126666667,38.8592083333,55.9895,4.48908333333,5.90025,53.1996666667,37.7286666667,4.83108333333
434.35,50.9663333333,46.26925,39.391,38.9249166666,55.82175,4.48675,5.9075,53.2079166667,37.61225,4.84108333333
434.71,50.82675,46.32,39.4398333333,38.978625,55.6146666667,4.45433333333,5.884,53.1641666666,37.479,4.82133333333
435.07,50.662,46.37125,39.4720833333,38.9885416667,55.3724166667,4.44241666667,5.876,53.1000833333,37.3201666667,4.80775
435.42,50.4718333333,46.4141666666,39.53075,39.0234583333,55.1321666667,4.43825,5.87508333333,53.0233333333,37.16675,4.8045
435.78,50.2655833334,46.4368333333,39.57925,39.0123333333,54.8236666667,4.41258333333,5.84266666667,52.9305833334,36.9624166667,4.7665
436.13,50.0709166667,46.5086666667,39.6213333333,39.05275,54.5586666667,4.41191666667,5.83183333334,52.843,36.8125,4.75491666667
436.49,49.85925,46.5605833333,39.6741666667,39.1026666667,54.2808333334,4.38791666666,5.8025,52.7659166666,36.6431666667,4.72433333333
436.84,49.746,46.7405833334,39.7965,39.2192916667,54.0809166667,4.40333333334,5.81066666666,52.7663333333,36.54475,4.74208333333
437.20,49.6136666667,46.8436666667,39.922,39.3257916667,53.8660833333,4.40541666667,5.82266666667,52.75225,36.4263333334,4.75816666667
437.56,49.4515833333,46.9673333333,40.0269166667,39.392625,53.625,4.37966666666,5.80258333333,52.7130833333,36.2889166667,4.74533333333
437.91,49.30325,47.169,40.1848333333,39.5037916667,53.4261666667,4.39775,5.82425,52.7311666667,36.1933333333,4.77
438.27,49.1501666666,47.3131666667,40.306,39.59975,53.2093333333,4.40675,5.82591666666,52.6889166667,36.0793333334,4.76408333333
