wavelength,Back_CypHirm,Belly_CypHirm,Breast_CypHirm,Crissum_CypHirm,Crown_CypHirm,DorTail_CypHirm,Patch10_CypHirm,Rump_CypHirm,Throat_CypHirm,WingTip_CypHirm
771.32,11.9256,61.7208666667,62.5816,54.7158,7.335,9.80359999999,51.3908666667,66.2698666667,71.2825333333,11.579
771.63,10.8700666667,60.9318,61.7313333333,53.9756666667,6.5304,8.87466666667,50.5083333333,65.6372,70.7848666667,10.6871333333
771.94,10.4397333333,61.0267333333,61.945,54.1564666667,6.43713333333,8.33433333333,50.4873333333,65.8088666667,70.8294666667,10.5391333333
772.25,10.5807333333,61.1394,62.082,54.486,6.86826666667,8.81426666667,50.9576666666,66.1276,71.0717333333,10.892
772.56,9.61220000001,60.9326666667,61.7038,54.2346,5.81486666667,8.09226666667,50.3608666667,65.8282666667,70.6165333333,10.0874666667
772.87,9.02620000001,60.407,61.6415333334,54.6091333333,5.32233333333,7.46233333333,50.1828666667,65.6332,70.3383333333,9.1404
773.18,9.00280000001,60.3878666667,61.3804,54.6813333333,5.23553333333,7.54373333333,50.1571333333,65.6279333333,69.977,8.75806666667
773.50,8.66333333333,60.1598666667,61.494,54.6956666667,4.93306666667,6.85926666667,50.2514,65.478,69.8895333333,8.42359999999
773.81,8.97299999999,59.5556666667,60.8702,54.3999333333,5.26326666667,7.14853333333,49.8385333333,64.7954666667,69.2444666667,8.28080000001
774.12,8.50573333333,58.3298,59.9482,53.535,4.77606666667,6.51653333333,48.8483333333,63.9314,68.3743333333,7.76446666667
774.43,8.77193333333,58.6202666667,60.294,53.6793333333,4.95493333333,6.88013333333,49.0138,64.1300666666,68.3404,7.97513333334
774.74,9.84353333333,59.5306,60.5215333333,54.3716666667,6.16406666667,8.203,49.9146666667,64.7796,69.0137333333,9.17493333334
775.05,10.7112666667,59.9477333333,60.9862666667,54.7416,6.77573333333,9.00886666666,50.4931333333,64.9692,69.2604,9.90533333336
775.36,10.0214,59.2613333333,60.1811333333,53.8955333333,5.51826666667,8.29646666667,49.4829333333,63.9694666667,68.4012,9.04939999999
775.67,9.65206666666,58.9344,59.9282,53.4726,4.555,7.75133333333,49.1288666667,63.3598,68.2649333333,8.4136
775.98,11.3926,59.7295333334,60.5836,54.2016,6.2348,9.01546666667,50.1826666667,63.9716,69.0202,9.66080000001
776.30,11.8854666667,60.9476,61.3804666666,54.8533333333,6.48866666667,9.39866666667,50.9330666667,64.9590666667,69.9904,10.1588
776.61,11.1775333333,60.4476666667,61.0024666667,54.2094,5.63986666667,8.66666666667,50.2773333333,64.3794666667,69.9124666667,9.5038
776.92,10.8082666667,60.6239333333,60.8793333333,53.8541333333,4.94726666667,8.4894,49.8306,64.4214666667,70.1596,9.08853333333
777.23,11.3273333333,61.1553333333,61.3962666667,54.2527333333,5.25553333333,8.6972,50.2998666667,64.7296666667,70.5114,9.70013333333
777.54,11.3278666667,61.6977333333,61.7573333333,54.3756666667,5.23686666666,8.63746666667,50.5982,65.1378,71.1740666667,9.88846666667
777.85,10.9421333333,61.2328,61.4218666667,53.9946666667,5.09086666667,8.01386666667,50.3852666667,64.6085333333,70.9669333333,9.80866666667
778.16,10.1513333333,60.7424666667,61.3233333333,53.7677333333,4.20213333333,7.13646666667,49.8080666667,64.3888,70.9747333333,8.93446666666
778.47,9.49893333333,60.2863333333,61.2474666667,53.3434,3.68106666667,6.503,49.5908666667,64.2228666667,70.726,8.25666666667
778.78,9.25906666667,59.8554666667,61.3116666667,53.1113333334,3.9918,6.54793333333,49.7701333333,64.2034666667,70.9269333333,7.98346666666
779.09,10.077,60.4629333333,61.3066,53.1480666667,5.11833333333,7.36106666667,50.0101333333,64.3056666666,71.0905333333,8.72953333332
779.40,9.71626666667,60.0362,60.8462,52.8120666666,4.96906666666,7.31693333333,49.324,63.9732,70.8823333333,8.61206666666
779.71,10.5632666667,60.0562,60.8190666667,53.0928,6.22126666667,8.38193333334,49.5341333333,63.8709333333,70.9828666667,9.67226666667
780.02,11.2762666667,60.1786,61.0668666667,53.3334666667,7.0546,9.01486666667,49.6326,64.1857333333,70.8117333333,10.4848
780.33,11.2895333333,59.8405333333,60.6486666667,52.9678,6.90333333333,8.7002,49.5186,63.9331333333,70.5481333333,10.2497333333
780.64,11.3666666667,59.6377333333,60.4400666667,52.8158,7.09106666667,9.28053333333,49.7568666667,63.851,70.4762,10.3366
780.95,11.6992,59.8538,60.6629333333,53.1087333333,7.36113333333,9.52766666667,50.1278666667,64.119,70.6760666666,10.462
781.26,12.502,60.8684666667,61.7897333333,53.9370666667,7.79466666666,10.3471333333,51.2047333333,65.3482,71.6228,10.9612666667
781.57,13.0948,61.1190666667,62.1532666667,54.182,8.58126666667,10.6972666667,51.668,65.6907333333,71.6734,11.6996666667
781.88,13.7298666667,61.8006666667,62.6043333333,55.0160666667,9.06226666667,11.2593333333,52.2668666667,66.0021333333,72.3258666667,12.1382
782.19,14.984,62.4305333333,63.1197333333,55.8974,10.2563333333,12.548,52.9166666667,66.5277333333,72.7724666667,13.5042
782.50,15.3031333333,62.0997333333,63.4741333333,56.3310666667,10.6386,12.8302,53.3386666667,66.829,73.0952666667,13.9123333333
782.81,14.4749333333,61.7290666667,63.2141333333,56.1374,9.61486666667,11.9203333333,53.2447333333,66.578,73.095,13.2281333333
783.12,13.7752,61.1912666667,62.3602,54.9106,8.19906666667,10.9004666667,52.4776666667,65.9732,72.0526,12.3154
783.43,13.8652666667,61.3752,62.3544,54.8217333333,7.98533333333,10.7130666667,52.9937333333,66.0950666667,72.1733333333,12.0826666667
783.74,13.824,61.0547333333,62.1884,54.6814666667,8.22333333334,11.1506666667,52.9104,65.6006,71.7654,12.3406666667
784.05,12.7368,60.8032,62.0768666667,54.4178,7.37813333333,10.4704,52.5302666667,65.7488,71.6752666667,11.572
784.36,12.7664,60.9664666667,62.1295333333,55.0056666667,7.45353333333,11.1169333333,52.4826666667,65.8794666667,71.9155333333,11.7824
784.67,12.2894666667,60.2192666667,60.9341333333,54.1465333333,6.96653333333,10.7901333333,51.5743333333,64.8674,71.1245333333,11.2110666667
784.98,11.6136666667,60.5359333333,61.1248,54.5347333333,6.03046666667,10.5477333333,51.8963333333,65.3416666667,71.7138,10.583
785.29,10.6936666667,59.9176666667,60.2469333333,53.6508666667,5.28513333333,9.81766666667,51.0464666667,65.05,70.7584666667,9.85906666666
785.60,9.67026666667,59.5937333333,59.5526,52.8090666667,4.16366666667,8.62186666667,50.4122666667,64.4228,70.0293333333,8.99886666665
785.91,8.99566666667,59.2431333333,58.5502666667,51.7729333333,3.23146666667,7.68553333334,49.6594,64.2038,69.0481333333,8.19213333333
786.22,10.2902666667,59.3406666667,58.9009333333,51.9582,4.54206666667,8.80813333333,49.8168666667,64.5309333333,68.932,9.2646
786.53,9.82020000001,59.2860666666,59.4378,52.3552,4.6206,8.71279999999,50.0280666667,64.542,69.674,8.88126666667
786.84,10.2314666667,59.7192,59.2450666667,52.6941333333,5.07433333333,9.3168,50.314,64.5289333333,70.0054666667,9.37199999999
787.14,10.7580666667,60.0860666667,59.328,52.9086,5.7742,10.0000666667,50.3764,64.6344,70.0429333333,10.0107333333
787.45,12.0178,60.5169333334,59.384,53.1349333333,6.96406666667,10.8013333333,50.7960666667,64.5523333333,70.1488,11.1408
787.76,11.9028,61.0180666667,59.7911333333,53.0254,6.724,10.2219333333,51.0728666667,64.9908,70.4985333333,10.7700666667
788.07,12.0741333333,61.6666666667,60.3814666667,53.6051333333,6.88086666667,10.303,51.2852,65.7785333333,71.0815333333,10.9613333333
788.38,12.2702,61.2942,59.8870666667,53.0816666667,6.975,10.2055333333,50.5086,65.1258,70.0256666667,10.8936
788.69,12.1795333333,61.9054,60.7569333333,53.6675333333,6.69806666667,10.3001333333,50.9996666667,65.654,71.0415333333,10.9527333333
789.00,12.8479333333,62.8164666667,61.7404666667,54.6571333333,7.56853333333,11.2394666667,51.6982666667,66.8142666667,72.2046,11.6089333333
789.31,12.8642,62.3031333333,61.639,54.5666,7.95260000001,11.8049333333,51.2937333333,66.3504,71.6995333334,12.0792
789.62,12.2068666667,62.1986666667,61.5813333333,54.1240666667,7.37086666666,11.6329333333,51.4107333333,66.3256,71.7898666667,11.8333333333
789.92,12.3385333333,61.8081333333,61.4182,54.0862666667,7.42506666667,11.7945333333,51.3602666667,66.238,71.3712666667,12.0859333333
790.23,12.4454666667,61.2730666666,61.5354666667,53.7744,7.4426,11.9821333333,50.7928666667,65.9072666667,70.8208,12.3282666667
790.54,12.8786666667,61.1992,61.3810666667,53.788,7.5248,11.9578666667,50.5996,65.8823333333,70.7872,12.9070666667
790.85,12.5521333333,61.0983333333,61.4566,53.6975333333,6.925,11.4360666667,50.1614666667,66.0322666667,71.1658,12.4934
791.16,12.3919333333,59.9528666667,60.3058666667,52.8037333333,6.90786666667,11.521,49.2851333333,64.7603333333,70.0146666667,12.1743333333
791.47,12.6672,59.8929333333,60.2618,52.6137333333,7.5766,12.0250666667,49.6222666667,64.7219333333,70.3657333333,12.4412666667
791.78,12.8308666667,60.3270666667,60.9748666667,52.8308666667,8.21073333333,12.5704,50.2938,65.0741333333,71.3472,13.0305333333
792.08,14.0648666667,60.3536,60.7793333333,52.7998,9.59833333333,13.4113333333,50.4855333333,64.952,71.1510666667,13.8188666667
792.39,12.9216666667,59.1401333333,59.9817333333,51.2564,8.36199999999,12.195,49.1856666667,63.5906,70.1664666667,12.4007333333
792.70,12.9048,60.4347333333,61.1910666667,51.8778,7.77566666667,11.6508,50.3024,64.9212666667,71.9598,11.8084
793.01,13.1644666667,60.3690666667,60.7504,51.9387333333,8.1364,11.3696666667,49.8248,64.6340666667,71.6324,11.5885333333
793.32,12.7771333333,60.3998666667,60.3062,51.6525333333,7.94119999999,11.1717333334,49.5844666667,64.4736,71.6400666667,11.5215333333
793.62,12.7714,60.6430666667,60.3246,51.5605333333,8.08360000001,11.1798666666,50.0997333333,64.8876,72.1161333333,11.804
793.93,11.3684666667,60.0878666667,60.0878,50.5398666667,7.06213333334,9.99373333333,49.7928666666,64.5825333333,71.6008,10.4332666667
794.24,11.3121333333,60.7848,60.6779333333,50.8852666667,7.24420000001,10.3452,50.3578666667,65.5304666667,72.2348,10.8726666667
794.55,11.3029333333,60.7862,60.6624666667,50.8388666667,7.41573333333,10.3684,50.4858666667,65.8000666667,72.1201333333,11.4392666667
794.86,10.8251333333,60.3558,60.1902,50.4262,6.97973333334,9.93579999999,50.3954,65.1884666667,71.3399333333,11.1255333333
795.16,9.89333333333,59.5302666666,58.9205333333,49.5698666667,5.67233333333,8.89893333334,49.4663333333,64.1354666667,70.5885333333,10.0639333333
795.47,9.36126666667,59.264,58.4671333333,49.2031333333,4.85386666666,8.26046666667,49.1302,63.5948,70.1155333333,9.86020000002
795.78,10.5562,59.679,58.6620666667,49.6164,5.73306666667,8.82553333334,49.6581333333,63.5563333333,69.7532,11.1982
796.09,10.5425333333,58.9498,58.184,49.2081333333,6.1444,9.10939999999,49.0862,62.5761333333,68.326,11.6796
796.40,10.8714,59.6491333333,58.9532666667,49.5262666667,6.1346,9.77193333332,49.6899333333,62.8946,68.8771333334,12.0291333333
796.70,10.7456,60.0768,58.9389333333,49.6847333333,5.73533333333,9.66686666666,49.4134,63.1652666667,68.9596,12.0307333333
797.01,10.8648,61.0451333333,59.8799333333,51.1051333333,6.03006666667,9.79580000001,50.1442,64.2462666667,69.9579333333,12.1682
797.32,11.5106666667,61.5501333333,59.9333333333,51.7710666667,6.44266666667,10.2935333333,50.3481333333,64.7713333333,70.5479333333,12.6005333333
797.63,12.0994666667,61.0662,59.5747333333,51.6801333333,7.13973333334,10.7636,50.1347333333,64.1150666667,69.6196666667,13.1836
797.93,12.7964666667,61.3755333333,59.9638,52.0904,7.72233333334,11.2579333333,50.4676666667,64.3619333333,69.8281333333,13.8342666667
798.24,13.6669333333,61.7409333334,60.4004,52.4536666667,8.347,11.835,50.3488666667,64.8042666667,70.2032666667,14.7346666666
798.55,14.1068666667,61.8416666666,60.9761333333,52.8729333333,8.71093333333,12.0320666667,50.3929333333,65.2854666667,70.1719333333,14.997
798.85,13.7918666667,61.5304,60.7434666667,52.652,8.77933333333,12.1128,49.9752666667,65.4586,70.0432666666,14.8140666667
799.16,13.4022,60.6816,60.0688666667,52.1513333333,8.19893333334,11.9761333334,49.3244666667,65.3096,69.3745333333,14.3526
799.47,13.4031333333,60.8706666667,60.1460666667,52.6026,8.17279999999,12.0685333333,49.3040666667,65.7707333333,70.2954,14.0006
799.78,13.0590666667,60.5549333333,59.4450666667,52.3829333333,8.134,11.8786,48.9569333333,65.2057333333,69.7607333333,13.8947333333
800.08,13.6911333333,60.4154666667,59.7760666667,52.1444666667,8.61619999999,12.1382,49.07,65.1838666667,69.4152,13.6656666667
800.39,12.5015333333,58.9570666667,58.3684666667,50.4736666667,7.41533333332,11.1325333333,47.7734,63.6340666667,67.7031333333,12.4056666667
800.70,12.3865333333,58.5056666667,58.4992666667,50.306,7.5298,11.1753333333,47.8840666667,63.5297333333,67.1048,12.5088666667
801.00,11.5946,57.8084666667,57.8542666667,49.6653333333,6.54853333334,10.1836666667,47.067,62.8216666667,66.6666666667,11.4238666666
801.31,10.2651333333,56.9586666666,57.3614666666,48.8083333334,4.921,8.60706666667,45.9281333333,62.1886,66.1027333333,10.1241333333
801.62,9.347,56.9346666667,57.6083333333,49.0447333333,3.98633333334,7.81426666667,45.9794,62.2338,66.3091333333,9.29899999999
801.92,9.28746666666,57.6434666667,57.8312,48.8216666667,3.87899999999,8.03606666667,46.4233333333,62.2523333333,66.7777333333,9.45433333334
802.23,9.85739999999,57.5183333333,57.8934666667,48.4878666667,3.9208,7.9458,46.6805333333,61.877,66.4302666667,9.69760000001
802.54,10.0389333333,58.6849333333,58.3669333333,49.0985333333,4.22773333333,7.833,47.5292,62.6934666667,67.7696,10.2864
802.84,10.414,59.2577333333,58.4726,49.2076666667,4.0328,7.80866666667,47.6516,62.741,67.9299333333,10.9064666667
803.15,9.78839999999,58.493,57.8400666667,48.6328,3.17913333333,6.46566666667,46.8532666667,62.3968,67.2192,10.2547333333
803.46,9.28873333333,58.1249333333,57.1766666666,48.3764666667,2.931,5.819,46.6092666666,61.796,66.8247333333,10.3304666667
803.76,9.35913333333,57.9912666667,56.7459333333,47.6962,2.62786666667,5.47153333333,46.1338666667,61.3247333333,66.6451333333,9.86313333333
804.07,10.0759333333,58.9286666667,57.6980666667,48.5632666667,2.92433333333,5.87053333333,46.674,62.1207333333,67.7958666666,10.3004
804.38,10.3030666667,59.1126,57.8932666667,48.622,3.10253333333,6.24093333333,47.0346,62.2006666667,67.9581333333,10.2597333333
804.68,10.9829333333,59.4444666667,57.8704666667,49.2449333334,4.32333333333,7.3006,47.614,62.329,67.8774,10.9116666667
804.99,11.5660666667,59.7100666667,58.0205333333,49.7773333333,5.18906666667,7.85446666667,47.9746,62.5664,67.8897333333,11.8276
805.30,11.5041333333,59.9284666667,58.2422666667,50.9396,5.30186666667,7.71700000001,48.1528666667,63.487,68.2886,12.3686666667
805.60,12.2574666667,61.585,59.9272666667,52.5118,5.83786666667,8.46246666667,49.1458,65.1908666667,70.0400666667,13.0643333333
805.91,12.3256666667,61.5552,60.0949333333,53.1728,5.84893333334,8.95933333334,48.901,65.2428666667,70.0766,12.5739333333
806.21,12.0144,60.8043333333,59.2899333333,52.7246666667,6.06520000001,8.9058,48.7970666667,64.5798,69.087,12.1012666667
806.52,12.1646666667,61.5289333333,59.7646666667,53.3774666667,6.37259999999,9.48200000001,49.5626,65.3142666667,69.9594666666,12.3558
806.83,12.7648,61.5429333333,60.1106666667,53.5992666667,6.69619999999,10.491,50.1218,65.5224,70.6828666667,13.2373333333
807.13,13.4900666667,62.4337333333,61.1796,54.9234,7.10700000001,11.2130666667,50.9892,66.2412,71.7506666667,14.3710666667
807.44,13.6602,62.7290666667,61.3987333333,55.5149333333,7.15313333334,11.03,51.5165333333,66.2334666667,72.5048666667,14.7548
807.74,14.3934666667,62.6697333333,61.5713333333,55.6597333333,7.54386666666,11.3196,51.5712666666,66.2089333333,72.5705333333,15.4691333333
808.05,14.5340666667,63.0956,62.1597333333,55.7505333333,7.14233333333,11.2203333334,51.9142,66.2535333333,73.1775333333,15.3684666667
808.35,15.0058,62.6216,61.7658,55.4181333333,7.21120000001,11.7698,51.4818666667,65.6398666667,72.2908666667,15.5969333333
808.66,15.7974,61.7072,61.5217333333,54.6466666667,7.84073333333,12.5609333333,51.3480666667,64.9439333333,71.6957333333,15.6894
808.97,15.4629333333,60.5247333333,60.332,53.7964666667,7.83953333333,12.7392,50.6635333333,63.6574666667,70.216,15.3318
809.27,14.934,59.7513333333,59.6036666667,52.6263333333,7.58366666667,12.2066,50.5438666667,62.7505333333,69.3240666667,14.8796
809.58,15.7634666667,61.1190666667,61.0152666667,54.1246666667,8.13746666666,12.8297333333,51.5988,63.653,70.9113333333,15.6912666667
809.88,16.9114666667,61.7327333333,62.1740666667,54.4484666667,9.33806666667,13.7987333333,52.3224,63.8108,71.424,16.6305333333
810.19,16.8927333333,62.3428,62.9181333333,55.0596,9.00133333333,13.358,52.6839333333,64.1019333333,72.0593333333,16.0871333333
810.49,16.8672,62.615,62.8823333333,55.0626,9.19799999999,13.0992666667,52.7652666667,64.6449333333,72.1638666667,16.0401333333
810.80,17.5351333333,63.0521333334,62.7377333333,55.2853333333,10.3226,14.3010666667,52.87,64.7725333333,72.1671333333,16.4185333333
811.10,17.4164,64.0490666667,63.0748666667,56.2811333333,10.6394666667,14.6124,53.9940666666,65.8110666667,73.0370666667,16.3320666667
811.41,17.5074,63.5318666667,62.7462666667,56.4598,10.5026,14.9301333333,53.6967333333,65.6104666667,72.4461333333,16.5695333333
811.71,16.6494666667,63.086,61.7222,55.6266,9.66746666667,13.2565333333,53.1202,64.5608666667,71.884,14.9444666667
812.02,16.607,63.3419333333,61.0316,55.5839333333,9.57366666667,12.8899333333,53.0861333333,63.9046,71.381,15.0128
812.32,15.8247333334,62.9296666667,60.1204,55.4295333333,8.995,11.7954,52.7491333333,62.8780666667,71.2284666667,14.8798
812.63,16.6062,63.3504666667,60.6563333333,55.8290666667,9.33513333333,12.4611333333,53.126,63.0482666666,71.6494,15.2590666667
812.93,15.6389333333,62.3403333333,59.4905333333,54.6804,8.41973333333,11.7444,51.943,62.6857333334,70.4749333333,14.2314666667
813.24,14.4590666667,62.1900666667,58.7687333333,54.7844666666,7.0886,10.7650666667,51.7502,62.5506666667,70.3958,13.2101333333
813.54,14.3219333333,62.4584666667,58.4514,54.7417333333,7.83913333334,11.2949333333,51.9334666667,62.4933333333,70.3674666667,13.6481333333
813.85,14.4168666667,61.9332666667,58.2316,54.2609333333,8.32246666667,11.8162,51.5649333334,61.361,69.9089333333,13.7581333333
814.15,13.2011333334,61.6844,57.4866,53.4392,7.45146666667,10.7496666667,50.9082,61.0406666667,69.3652666667,13.1216
814.46,12.7872,60.9422,57.4636,52.3117333333,6.78113333333,9.85460000001,49.9779333334,60.2730666667,68.6394,12.9194666667
814.76,13.1929333333,61.0701333333,57.1754666667,52.2367333333,7.23679999999,9.97353333332,49.9474666667,60.2016666667,68.886,13.0527333333
815.07,13.4812,60.705,57.4239333333,52.6196666667,7.49340000001,11.0269333333,49.7388,60.644,68.9643333333,14.16
815.37,14.4474666667,61.3126666667,58.1174666667,53.5407333333,8.98106666667,12.4438,50.6303333333,61.589,69.81,15.1468
815.68,15.8786,61.7361333333,58.8033333333,53.9653333333,10.4341333333,14.075,51.0914666667,62.5621333333,69.7597333333,15.8786666667
815.98,16.4858666667,61.9588,59.0248,55.1490666667,10.9877333333,14.7289333333,51.6351333333,63.4552666667,70.5086666667,16.4523333333
816.29,16.5698,62.2840666667,59.5196666667,55.4654666667,10.6618,14.3363333333,52.3555333333,63.4893333333,70.8639333333,16.5444666667
