wavelength,Back_HemXanf,Belly_HemXanf,Breast_HemXanf,Crissum_HemXanf,Crown_HemXanf,DorTail_HemXanf,Rump_HemXanf,Throat_HemXanf,WingTip_HemXanf
261.01,3.25413333333,4.743,2.7602,3.17613333333,1.9048,7.00926666666,3.32506666667,3.90646666667,8.20046666666
261.39,3.20566666667,4.8372,2.8932,3.23666666667,1.90093333333,7.1794,3.25586666667,3.8544,8.18853333334
261.76,3.08486666667,4.9348,2.70126666667,3.2128,1.7932,7.24233333333,3.18093333333,3.7736,8.064
262.13,2.6278,4.684,2.40653333333,2.9252,1.4192,7.17733333334,2.85673333333,3.56246666667,7.85153333333
262.51,2.28153333333,4.39086666667,1.97206666667,2.6456,0.980333333334,6.724,2.49626666667,3.26446666667,7.5036
262.88,2.2348,4.391,1.97353333333,2.68813333333,1.03246666667,6.459,2.57486666667,3.1352,7.52613333333
263.25,1.96193333333,4.391,1.77726666667,2.38033333333,0.965333333333,6.18226666667,2.51266666667,2.87846666667,7.2034
263.63,1.63233333333,4.36533333333,1.7048,2.25526666667,0.890800000001,5.94026666667,2.286,2.95106666667,7.06433333333
264.00,1.58693333333,4.42113333333,1.92653333333,2.4984,1.01093333333,6.00793333333,2.3784,3.1738,6.9484
264.37,1.82413333333,4.53426666667,2.3164,2.7318,1.3572,6.414,2.83026666667,3.64813333333,7.02213333333
264.75,2.5984,5.33926666666,3.22953333333,3.73973333333,2.38646666667,7.17673333333,3.5798,4.6518,7.74313333333
265.12,3.63833333333,5.8958,3.6976,4.50653333333,3.36733333333,7.81013333334,4.16353333334,5.4934,8.3228
265.49,3.62246666667,5.5436,3.51266666667,4.2982,3.2554,7.6166,3.9814,5.59846666667,8.10206666667
265.87,3.17746666667,4.9158,3.0484,3.78866666667,2.77806666667,6.991,3.28973333333,5.16113333333,7.59813333333
266.24,3.39333333333,4.7716,3.01286666667,3.742,2.9128,6.9752,3.4416,5.16826666667,7.5442
266.61,3.36626666667,4.54673333333,2.74126666667,3.65353333334,2.83053333333,6.92293333333,3.27313333333,5.02813333333,7.3928
266.98,3.4536,4.55853333333,2.86733333333,3.5476,2.82586666667,7.28300000001,3.28073333333,5.19713333333,7.45593333333
267.36,3.3114,4.4724,2.7894,3.39913333333,2.63953333333,7.22166666667,3.19086666667,5.1442,7.4516
267.73,3.42586666667,4.57126666667,2.9918,3.31206666667,2.7178,7.22873333333,3.3796,5.073,7.57033333333
268.10,3.62166666667,4.743,3.04513333333,3.26733333333,3.08686666667,7.22573333333,3.48266666667,5.0902,7.75346666667
268.48,3.51646666667,4.58133333333,2.66733333333,2.92066666667,2.78386666667,6.6084,2.96853333333,4.7286,7.56046666667
268.85,3.66813333333,4.64406666667,2.64853333333,2.911,2.7964,6.5658,2.96493333333,4.5162,7.58206666667
269.22,3.01973333333,4.33713333333,2.33293333333,2.45886666667,2.2898,6.10253333333,2.55186666667,4.0252,7.2308
269.59,3.19113333333,4.64926666667,2.65753333333,2.68666666667,2.67373333333,6.29493333333,2.92926666667,4.1546,7.59446666667
269.97,3.7778,5.22373333333,3.27706666667,3.09553333333,3.21126666667,6.87006666667,3.41473333333,4.68233333333,8.05633333333
270.34,3.79406666667,5.27486666667,3.3456,3.3088,3.24726666667,6.83273333333,3.32106666667,4.7526,8.22426666667
270.71,3.67346666667,5.2644,3.33466666667,3.3618,3.06513333333,6.86753333333,3.29893333333,4.64726666667,8.08993333333
271.09,4.17613333333,5.8848,3.81693333333,3.93573333333,3.4984,7.2342,3.9676,5.07086666667,8.62733333333
271.46,4.198,5.81866666667,3.67366666667,3.95813333333,3.4588,7.1492,3.96106666667,4.99026666667,8.544
271.83,3.8072,5.38953333333,3.14806666667,3.6302,3.06646666667,6.8572,3.61113333333,4.58606666667,8.31706666667
272.20,3.48393333333,5.07793333333,2.82813333333,3.44126666667,2.55633333333,6.64273333333,3.29206666667,4.26486666667,8.0528
272.58,3.51506666667,5.18113333333,2.96326666666,3.6614,2.61806666667,6.8184,3.48633333334,4.2786,8.2202
272.95,3.34246666667,5.00326666667,2.79586666667,3.57933333333,2.447,6.7838,3.40753333333,4.238,8.1998
273.32,3.9048,5.48493333333,3.2252,3.9932,2.82966666667,7.39293333333,3.95166666667,4.61273333333,8.59306666666
273.69,3.93706666667,5.51933333334,3.24033333333,3.97113333333,2.74246666667,7.58866666667,3.99746666667,4.70986666667,8.62606666666
274.06,3.77073333333,5.3052,3.08733333334,3.78406666667,2.614,7.499,3.93566666667,4.526,8.62926666666
274.44,3.1916,4.77793333334,2.61913333333,3.16166666667,2.12866666667,7.1436,3.5896,4.02006666667,8.19026666667
274.81,2.94513333333,4.4192,2.25593333333,2.76226666667,1.7664,6.80746666667,3.2264,3.76933333333,8.10966666667
275.18,2.37206666667,3.74853333333,1.74513333333,2.1226,1.1062,6.3154,2.5754,3.2608,7.5958
275.55,2.6338,3.89266666667,2.26686666667,2.3684,1.53913333333,6.774,2.95,3.7046,8.02393333334
275.93,2.825,4.11866666667,2.6636,2.63313333333,1.79,7.14453333333,3.2144,4.10953333333,8.12793333333
276.30,2.82086666667,4.06246666667,2.74346666667,2.54213333333,1.7186,6.9702,3.11193333333,4.1276,8.0384
276.67,3.32226666667,4.3632,3.24946666667,2.96793333333,2.15146666667,7.6032,3.512,4.5246,8.28666666666
277.04,2.89173333333,4.01086666667,2.95553333333,2.5952,1.83013333333,7.37766666667,3.15,4.09373333333,7.86226666667
277.41,2.1418,3.29793333333,2.33466666667,2.00053333333,1.2042,6.53486666667,2.36673333333,3.3846,7.2672
277.79,1.71593333333,2.89946666667,1.96093333333,1.63213333333,0.9064,6.03446666667,1.8288,2.8576,6.8086
278.16,1.52273333333,2.78833333333,1.6788,1.38273333333,0.696266666667,5.6808,1.5194,2.64853333333,6.49413333333
278.53,2.22753333333,3.51133333333,2.1794,1.96426666667,1.29666666667,6.08893333333,2.08626666667,3.28033333333,7.1418
278.90,3.07486666667,4.40986666666,3.06853333333,2.85226666667,2.24413333333,6.91433333333,2.96806666667,4.0684,7.8702
279.27,3.39673333333,4.67126666667,3.4028,3.1678,2.66673333334,7.13993333333,3.28233333333,4.38673333333,8.10826666667
279.64,3.20633333333,4.5626,3.17613333333,3.112,2.29653333333,6.87126666667,3.0814,4.24186666667,7.90953333333
280.02,3.3318,4.68726666667,3.23933333333,3.14673333333,2.46,6.92933333333,3.22733333333,4.29333333333,7.87593333333
280.39,3.58306666667,4.98746666667,3.437,3.4312,2.9406,7.33533333333,3.58306666667,4.61666666667,8.1968
280.76,3.22886666667,4.7938,3.08193333333,3.15546666667,2.6808,6.9634,3.305,4.548,7.92953333333
281.13,3.37613333333,4.92733333333,3.11606666667,3.20733333333,2.75573333333,6.95193333333,3.29313333333,4.65026666667,7.91846666667
281.50,3.5146,4.7944,2.9734,3.0952,2.63786666667,6.95346666667,3.34426666666,4.7754,7.84906666667
281.87,3.7186,4.8218,3.1064,3.32813333333,2.72893333333,6.94906666667,3.6078,4.85366666666,7.8886
282.25,3.65,4.6866,3.17426666667,3.47413333333,2.65746666667,6.8864,3.74033333333,4.7434,7.81693333333
282.62,3.64793333333,4.69293333333,3.22686666667,3.48793333333,2.50633333333,6.8696,3.729,4.72846666667,7.78293333333
282.99,3.57846666667,4.5864,3.17786666667,3.454,2.31173333333,6.7014,3.54853333333,4.59626666667,7.55506666667
283.36,3.46853333333,4.56366666667,3.05053333334,3.4856,2.20213333333,6.74633333333,3.44693333333,4.43793333333,7.47886666667
283.73,3.34846666667,4.39973333333,2.81366666667,3.24066666667,1.96186666667,6.50246666667,3.19606666667,4.13473333333,7.26506666667
284.10,3.5214,4.43153333333,2.84633333333,3.39813333333,1.89746666667,6.4706,3.136,4.135,7.48093333333
284.47,3.6048,4.50826666667,2.93513333333,3.40446666667,1.887,6.55546666667,3.1842,4.2078,7.60346666667
284.85,3.5946,4.51386666667,2.8856,3.4342,1.86013333333,6.60166666667,3.24546666667,4.206,7.65973333333
285.22,3.7194,4.7784,3.1878,3.7532,2.1982,6.91566666667,3.6076,4.55066666667,7.91566666667
285.59,3.80833333333,5.1316,3.50346666667,4.09253333333,2.53273333333,7.13333333334,3.81453333333,4.74393333333,8.13726666667
285.96,4.04426666667,5.49086666667,3.72626666667,4.34386666667,2.80506666667,7.42993333333,4.04846666667,5.05593333333,8.4292
286.33,4.5038,6.03406666667,4.13586666667,4.80893333333,3.3414,8.00686666667,4.53406666667,5.58106666667,8.8862
286.70,4.54173333333,6.05633333333,4.29,4.8238,3.40793333333,8.13886666667,4.59426666666,5.69173333333,8.852
287.07,4.0302,5.658,3.89346666667,4.4092,3.00533333333,7.88713333333,4.24806666667,5.34433333333,8.531
287.44,4.08046666667,5.84733333333,4.11973333333,4.55726666667,3.11053333333,8.03093333333,4.29513333333,5.422,8.6686
287.82,4.32826666667,6.17226666667,4.41786666667,4.90633333333,3.39173333333,8.3896,4.55346666667,5.7364,8.859
288.19,4.23693333333,6.19333333333,4.49766666667,4.88893333333,3.42906666667,8.42313333333,4.50406666667,5.7832,8.85233333333
288.56,4.28153333333,6.36713333333,4.564,5.00253333333,3.45453333333,8.49946666667,4.58086666667,5.77886666667,8.87273333333
288.93,4.29706666667,6.464,4.6878,4.9888,3.5372,8.62853333333,4.64306666667,5.751,8.94206666667
289.30,4.27233333333,6.44326666667,4.5998,4.9036,3.3116,8.41886666666,4.4654,5.65173333333,8.9526
289.67,4.12393333333,6.25413333333,4.5516,4.621,3.14013333333,8.1324,4.3192,5.59606666667,8.84466666667
290.04,3.8446,5.9224,4.371,4.26246666667,2.8156,7.8808,4.07753333333,5.49593333333,8.5966
290.41,3.5904,5.6588,4.26513333333,3.9542,2.41926666667,7.60613333333,3.6608,5.2156,8.41766666667
290.78,3.53506666667,5.60746666667,4.12906666666,3.95393333333,2.37366666667,7.511,3.60833333333,5.08426666666,8.39093333333
291.15,3.93826666667,6.04206666667,4.38846666667,4.31353333333,2.7948,7.58273333333,3.93153333333,5.459,8.68866666666
291.52,3.81086666667,5.96653333333,4.21626666667,4.1918,2.66313333333,7.3424,3.90586666667,5.59206666667,8.59646666667
291.89,3.67393333333,6.03033333333,4.21806666667,4.13953333333,2.58126666667,7.26933333333,3.88306666667,5.7874,8.62286666667
292.26,3.57726666667,5.9394,4.03113333333,3.93753333333,2.51953333333,7.15693333333,3.80766666667,5.72506666667,8.40626666667
292.64,3.346,5.7678,3.9724,3.69506666667,2.3964,6.92546666667,3.60953333333,5.68446666667,8.20326666666
293.01,3.49473333333,5.98586666667,4.09193333333,3.88526666667,2.52133333333,6.8618,3.71566666667,5.972,8.32353333333
293.38,3.59346666667,6.04886666667,4.27633333333,3.98133333333,2.6178,6.95693333333,3.8166,6.19973333333,8.3276
293.75,3.7654,6.36933333333,4.4576,4.309,2.74333333333,7.18233333333,3.94433333333,6.44586666667,8.374
294.12,3.89973333333,6.74306666667,4.48166666667,4.58106666667,2.95213333333,7.33173333333,3.9972,6.63193333334,8.45093333334
294.49,3.90353333333,6.74093333333,4.35206666667,4.59773333333,2.9456,7.20306666667,3.9824,6.70266666667,8.375
294.86,3.6676,6.68433333333,4.26893333333,4.4394,2.72573333333,7.05793333333,3.6896,6.6426,8.17913333333
295.23,3.35326666667,6.57853333333,4.25286666667,4.25513333333,2.46193333333,6.97913333333,3.58173333333,6.42966666667,7.94166666667
295.60,3.5378,6.74073333334,4.32953333333,4.36566666666,2.57373333333,6.98146666667,3.66793333333,6.40806666667,7.97546666667
295.97,3.46906666667,6.6456,4.1734,4.28246666667,2.51813333333,6.7834,3.5362,6.18826666667,7.85106666667
296.34,3.29826666667,6.711,4.12126666666,4.3194,2.34913333333,6.6592,3.39626666666,6.14686666667,7.795
296.71,3.3638,6.7474,4.20593333333,4.42826666667,2.3192,6.68466666667,3.35306666667,6.23586666667,7.78133333333
297.08,3.1668,6.56586666667,4.11006666666,4.2446,2.04706666667,6.43313333333,3.0804,6.07573333333,7.4522
297.45,3.4058,7.01373333333,4.3928,4.56886666667,2.36106666667,6.64573333333,3.36053333333,6.3876,7.74966666667
297.82,3.2458,6.99793333333,4.22886666667,4.44093333333,2.231,6.49126666666,3.17393333333,6.35126666667,7.6498
298.19,2.95933333333,6.8756,4.04646666667,4.2272,1.9828,6.21006666667,2.88366666667,6.08013333333,7.46406666667
298.56,2.89073333333,7.08626666666,4.15633333333,4.26473333333,2.0196,6.24166666667,2.83913333333,6.18126666667,7.52366666667
298.93,3.30106666667,7.50126666667,4.54493333333,4.6168,2.37113333333,6.51766666667,3.20773333333,6.52306666667,7.83326666667
299.30,3.52853333333,7.6746,4.6934,4.7322,2.52433333333,6.66113333333,3.2916,6.80913333333,8.04073333333
299.67,3.49993333333,7.62866666667,4.71373333333,4.67373333333,2.4596,6.68573333333,3.199,6.9734,7.96406666667
300.04,3.8298,8.09306666667,5.1262,5.12613333333,2.81913333333,7.0706,3.53426666667,7.49606666667,8.229
300.41,4.02106666667,8.383,5.26473333333,5.38246666667,2.92353333333,7.25493333333,3.79186666667,7.74206666666,8.30393333333
300.78,3.76166666667,8.41553333333,5.01206666667,5.24873333333,2.81713333333,7.0436,3.747,7.65526666667,8.08033333333
301.15,3.9302,8.68533333334,5.28446666667,5.45373333333,3.0194,7.26893333333,3.93653333333,7.92026666667,8.2546
301.52,3.55766666667,8.3116,4.90193333333,5.0676,2.64046666667,6.902,3.52506666667,7.52066666667,7.7102
301.89,3.8512,8.64346666667,5.31233333333,5.44566666667,2.9664,7.1842,3.9296,7.761,8.07986666667
302.26,4.2152,8.98939999999,5.76066666667,5.78466666666,3.30493333333,7.4656,4.32006666667,8.16853333333,8.38033333333
302.63,4.3768,9.0966,5.77653333333,5.82233333333,3.2612,7.4584,4.4182,8.23273333334,8.24593333333
303.00,4.06206666667,8.9894,5.4294,5.65826666667,2.9722,7.12466666667,4.15673333333,8.05153333334,7.87766666667
303.37,4.08946666667,9.22413333333,5.44606666667,5.8996,2.99366666667,7.11166666667,4.2296,8.12846666666,7.872
303.74,4.261,9.72600000001,5.81053333333,6.29033333334,3.23113333333,7.22126666667,4.58466666667,8.36146666667,8.18513333333
304.10,4.12093333333,9.70493333334,5.80493333333,6.17393333333,3.09353333333,6.96493333333,4.41506666667,8.18906666666,8.13153333333
304.47,4.31913333333,9.9614,6.2486,6.36126666667,3.42513333333,7.04953333333,4.57353333333,8.54960000001,8.3992
304.84,4.51286666666,10.2243333333,6.46573333333,6.5328,3.39913333333,7.1308,4.68246666667,8.65080000001,8.54366666667
305.21,4.4906,10.4132,6.35613333333,6.56173333333,3.25726666667,7.0756,4.656,8.69526666667,8.615
305.58,4.87093333333,10.9872666667,6.85,6.99326666667,3.6162,7.4606,5.11253333333,9.14233333333,9.1244
305.95,4.79113333333,10.8906666667,6.8256,6.8326,3.44213333333,7.31193333333,4.8806,9.08233333333,8.8202
306.32,4.59226666667,10.7656666667,6.72333333333,6.74813333333,3.1648,7.17566666667,4.64413333333,9.04426666667,8.53973333333
306.69,4.62106666667,10.9888666667,7.07446666667,6.98599999999,3.37746666666,7.25793333333,4.7774,9.3396,8.7076
307.06,4.7764,11.2295333333,7.4692,7.12306666667,3.60986666667,7.431,4.9496,9.57753333333,8.91206666666
307.43,4.67653333333,11.4076666667,7.64846666667,7.0058,3.67686666667,7.35386666667,4.81706666667,9.63860000001,8.8084
307.80,4.23526666667,11.2716,7.35333333333,6.57653333333,3.35726666667,6.9816,4.3188,9.48959999999,8.3368
308.17,3.68473333333,11.0214,6.93126666667,6.18726666667,2.96686666667,6.5864,3.89506666667,9.2648,7.90706666667
308.54,3.87633333333,11.2954,7.1448,6.45846666667,3.17713333333,6.81126666667,4.06966666667,9.63346666667,8.08213333333
308.90,4.09673333333,11.6344,7.54786666667,6.7836,3.6028,7.14213333333,4.25246666667,10.1936666667,8.3144
309.27,4.23193333333,11.9707333333,7.95026666667,6.95686666667,4.00666666667,7.45053333334,4.532,10.5468666667,8.3886
309.64,4.07053333333,11.7208666667,7.79019999999,6.71653333333,3.783,7.22653333334,4.2642,10.4821333333,8.0434
310.01,3.98433333334,11.769,7.69166666667,6.75046666667,3.77613333333,7.24346666667,4.2632,10.6529333333,8.006
310.38,4.08913333333,12.0843333333,7.82133333333,6.89266666667,3.98953333333,7.32926666667,4.4728,10.9314,8.2016
310.75,4.03326666667,12.1898666667,7.73053333333,6.94406666667,3.97666666667,7.31346666667,4.46093333333,11.0374666667,8.2114
311.12,4.168,12.4271333333,7.85846666667,7.118,4.1106,7.41773333333,4.6314,11.333,8.35346666666
311.49,4.11673333333,12.3034,7.69313333333,7.00366666667,3.89446666667,7.278,4.57346666667,11.2974666667,8.2386
311.85,4.4236,12.4904666667,7.88406666667,7.26746666667,4.13786666667,7.50426666667,4.83286666667,11.59,8.48486666667
312.22,4.53893333333,12.5572,8.05686666666,7.3654,4.17466666667,7.5696,4.92946666667,11.6771333333,8.51639999999
312.59,4.39113333333,12.5992,8.03733333333,7.25873333333,4.02666666667,7.42586666667,4.87286666667,11.4897333333,8.37513333333
312.96,4.36913333333,12.7722666667,8.00933333333,7.2972,3.95006666667,7.32073333333,4.93753333334,11.5076666667,8.35380000001
313.33,4.27833333333,12.8034666667,7.88613333333,7.3224,3.7824,7.0518,4.78766666667,11.4937333333,8.23186666667
313.70,4.42573333333,13.2287333333,8.03866666667,7.52779999999,3.89346666667,7.1156,4.89406666667,11.7194666667,8.39666666667
314.07,4.5728,13.6608,8.36966666666,7.78213333334,4.0648,7.26413333333,5.0946,11.9342,8.58600000001
314.43,4.52266666667,13.7498666667,8.42666666667,7.80600000001,3.94073333333,7.26493333333,5.0066,11.8917333333,8.48393333334
314.80,4.60026666667,13.9226,8.62999999999,7.81353333334,3.971,7.3212,5.08426666667,12.0182,8.51846666667
315.17,4.40266666667,13.8784,8.47886666667,7.63753333333,3.64793333333,7.0774,4.78753333333,11.8522,8.2474
315.54,4.58273333333,14.384,8.86313333335,7.96020000001,3.84333333333,7.287,4.86086666667,12.223,8.34
315.91,4.8248,14.8157333333,9.2632,8.35906666667,4.05233333334,7.61786666667,5.16626666667,12.5498,8.51746666666
316.28,5.26873333333,15.4471333333,9.7274,8.72199999999,4.49906666666,8.02426666667,5.46846666667,13.1021333333,8.88813333333
316.64,5.4126,15.7596,9.96160000001,8.83893333334,4.626,8.26086666666,5.4626,13.5531333333,8.97279999999
317.01,5.51766666667,15.9877333333,10.2111333333,9.02133333333,4.82746666667,8.39226666667,5.60846666667,13.8918,9.15086666667
317.38,5.6516,16.3,10.4216,9.15706666667,4.9942,8.6002,5.6586,14.1856,9.41120000001
317.75,5.46086666667,16.3272666667,10.4474666667,9.11753333333,4.897,8.49846666667,5.63573333334,14.2446,9.32000000001
318.12,5.55526666667,16.3389333334,10.4897333333,9.00993333334,4.84886666667,8.3524,5.67086666667,14.3036666667,9.27166666667
318.49,5.98866666667,16.7761333333,10.9143333333,9.43159999999,5.16086666667,8.6868,6.07853333333,14.7560666667,9.73126666667
318.85,6.11026666667,17.0729333333,11.1334666667,9.66299999999,5.2816,8.79046666666,6.219,14.9238,9.78760000001
319.22,6.0708,17.3673333333,11.2708666667,9.74166666667,5.50286666667,8.84073333334,6.25,15.1722,9.68573333333
319.59,5.7172,17.0297333333,10.9929333334,9.54760000001,5.29433333334,8.51133333333,5.9148,15.0042,9.49593333333
319.96,5.44166666667,16.8802666667,10.8951333333,9.29006666667,5.07126666667,8.2076,5.5722,14.955,9.30446666666
320.32,5.19193333333,16.8096,10.8006,9.13753333333,4.85813333333,7.88413333333,5.4896,14.9345333333,9.06120000001
320.69,5.178,16.8739333333,10.7706,9.20773333333,4.85906666667,7.7694,5.59766666667,14.8843333333,8.9416
321.06,5.24106666667,16.9586666667,10.9027333333,9.19106666667,4.9044,7.7102,5.60406666667,14.9296666667,8.82073333333
321.43,5.20646666667,16.8534666667,10.9334666667,9.12593333334,4.81866666667,7.61806666667,5.59406666667,14.7842666667,8.55273333333
321.80,4.95153333333,16.7657333333,10.867,8.925,4.5736,7.46753333333,5.32026666667,14.6634,8.22113333333
322.16,4.84573333333,16.7905333333,10.8321333333,8.96906666665,4.48573333333,7.43806666667,5.18706666667,14.7546,8.22806666667
322.53,4.61133333333,16.6597333333,10.6506,8.79333333333,4.32746666667,7.20173333333,4.98493333333,14.6228,7.85226666667
