wavelength,Back_TanPrem,Belly_TanPrem,Breast_TanPrem,Crissum_TanPrem,Crown_TanPrem,DorTail_TanPrem,Patch10_TanPrem,Patch11_TanPrem,Rump_TanPrem,Throat_TanPrem,WingTip_TanPrem
761.63,35.3863333333,34.9246,15.7094666667,33.8683333333,38.8621333333,12.6652666667,47.1745333333,9.36593333333,43.1935333333,16.9668666667,16.9124666667
761.94,35.4034666667,35.0228,15.7554666667,33.8364666667,38.9468,12.7519333334,47.2195333333,9.63373333333,43.3999333333,17.0825333333,16.9598666667
762.26,34.6787333333,34.2521333333,14.8075333333,33.1692666667,38.2960666667,11.6698666667,46.6843333333,8.5196,42.7262,16.1100666667,15.9788666667
762.57,34.6358666667,34.3066666667,14.9628,33.177,38.3874,11.9873333333,46.5225333333,8.85126666667,42.879,16.3903333333,16.2317333333
762.88,34.6430666667,34.3232,15.1714,33.2129333333,38.4886,12.0722666667,46.5970666667,9.00313333335,42.9903333333,16.5438,16.2934
763.20,35.0000666667,34.5961333333,15.6100666667,33.4477333333,38.8155333333,12.537,46.6240666666,9.39440000001,43.1831333333,16.9334666667,16.7652666667
763.51,34.8993333333,34.3109333333,15.3018666667,33.2935333333,38.6219333333,12.2892666667,46.4851333333,9.20373333335,42.9993333333,16.6778,16.554
763.82,34.6652666667,34.0213333333,15.0468,33.2671333333,38.2908,11.8843333333,46.3137333333,8.90073333333,42.9330666667,16.4118666667,16.1274666667
764.14,34.8495333334,34.2237333333,15.1339333333,33.7078666667,38.6116,12.1476666667,46.5454666667,9.29373333335,43.4337333333,16.7096,16.4451333333
764.45,34.7102,34.1363333333,15.0662666667,33.4868,38.5298,12.0030666667,46.2596666667,9.34266666667,43.2656,16.6612,16.2806666667
764.76,34.503,34.0678666667,15.0176666667,33.4034666667,38.4812666667,11.842,46.1496666666,9.57046666667,42.9538,16.6882,16.3142
765.07,35.0192666667,34.649,15.6617333333,34.1436,39.192,12.5975333333,46.8739333333,10.5832666667,43.5906666667,17.4059333333,16.9984666667
765.39,35.1283333333,34.7732,15.7241333333,34.3768,39.4551333333,12.7349333333,47.0971333333,10.889,43.7868666667,17.4437333333,17.1324
765.70,35.2186,35.0118666667,16.1134,34.576,39.6396,13.2375333333,46.9564666667,11.5891333333,43.8538,17.9357333333,17.3812666667
766.01,34.8636666667,34.6260666667,15.5529333333,34.3962666667,39.3002,12.8392666667,46.6852666667,11.2928,43.3386,17.4332666667,16.7362
766.32,35.1848666666,34.8772666667,15.5827333333,34.6486,39.4185333333,13.0595333333,47.0166666667,11.7133333333,43.7990666667,17.5896666667,16.9348666667
766.64,34.8447333333,34.7412666667,15.3328666667,34.824,39.1067333333,12.9222666667,46.8915333333,11.9343333333,43.7296,17.4003333333,16.7466
766.95,35.1390666667,35.2324,15.916,35.6519333333,39.6829333333,13.3396666667,47.5276666667,12.6154,44.4568666667,17.784,17.0535333333
767.26,34.8305333333,34.9679333333,15.9565333333,35.4414,39.6833333333,13.4006,47.1720666667,12.7863333333,44.0466666667,17.8824,17.0634
767.57,34.6748,34.7382666667,15.8621333333,35.1496,39.679,13.0724,46.9343333333,12.5504666667,43.8232,17.5146666667,16.6683333333
767.88,34.3923333334,34.5881333333,15.7746,35.0592666667,39.5634,13.1409333333,46.6976,12.4979333333,43.4899333333,17.5072,16.7611333333
768.20,34.6366,34.6616666667,15.887,35.4466,39.9858,13.4434666667,47.1426,12.8716,43.7860666667,17.6381333333,16.9917333333
768.51,34.2181333333,34.2508,15.4778,34.8005333333,39.6030666666,13.1258,46.5028,12.5068,43.3388666667,17.0873333333,16.4792
768.82,34.3074,34.2144666667,15.9248666667,35.341,39.6319333333,13.3704666667,46.6852666667,12.6342,43.5062666667,17.0923333333,16.4008666667
769.13,34.4105333333,34.1835333333,15.8759333333,35.5645333333,39.9346666667,13.1602,46.8243333333,12.7448,43.8738,16.8648,16.3570666667
769.44,35.136,35.0855333333,16.9153333333,36.3326,40.7382666667,14.1182666667,47.4048,13.5742,44.7746666667,17.7078,17.3386666667
769.76,34.36,34.4318666666,16.2611333333,36.1134666666,40.7909333333,13.3254666667,46.7905333333,12.874,44.1781333333,16.8604666667,16.5847333333
770.07,34.1681333333,34.3368,16.1053333333,35.7474,40.9252,13.1974666667,47.0162,12.6877333333,44.413,16.8866666667,16.2452666666
770.38,33.4786,33.5783333333,15.4350666667,35.2856,40.6313333333,12.8474,46.4215333333,12.465,43.6842666667,16.7394,16.0123333333
770.69,33.5741333333,33.7051333333,15.4034,35.6104666667,40.5238666667,12.6954666667,46.6878,12.725,43.7938,16.3708666667,16.1935333334
771.00,33.8166,33.9064,15.9632666667,36.1385333333,40.8382,13.1367333333,47.1028,13.1066,44.2805333333,16.7373333333,16.656
771.32,34.0911333333,34.2041333333,16.1899333333,36.4815333333,41.045,13.2114,47.3938,13.5075333333,44.7726,16.9998,16.6557333333
771.63,33.9926,34.0453333333,16.1942,35.9041333333,40.7118666667,13.1004666667,46.7720666667,13.2806,44.6275333333,16.9062,16.4536
771.94,34.2231333333,34.4534,16.8172,36.038,40.7259333333,13.4705333333,47.1004666667,13.8112666667,44.7146,17.3040666667,17.0872666667
772.25,34.0238,34.3961333333,16.5350666667,35.5314,40.8038,12.8746,46.8302,13.3833333333,44.4323333333,17.18,16.9390666667
772.56,34.4182,34.6907333333,16.8882666667,35.8818,41.0988,13.2225333333,47.3823333333,13.5594666667,44.5567333333,17.4978,17.4561333333
772.87,33.9047333333,34.0918666667,16.6900666667,35.5196666667,40.6927333334,12.7903333333,47.1817333333,13.5392666667,44.0028,17.1114,17.2753333333
773.18,34.7350666667,35.0174666667,18.0384,36.3174666667,41.189,14.5083333333,47.8372,14.962,44.8160666667,18.5148666667,18.5982
773.50,35.2229333333,35.3333333333,19.0161333333,36.9011333333,41.4712666667,15.1126,47.7517333333,15.5218,44.6483333333,18.9470666667,19.2551333333
773.81,35.4953333333,36.0055333333,19.5871333333,36.9844,41.5494666667,15.3839333333,48.0585333333,15.6994666667,44.9269333333,19.1185333333,19.4387333333
774.12,35.7532666667,36.37,20.2355333333,37.1469333333,42.3068666667,15.9934666667,48.6203333333,15.7816,45.2025333333,19.6750666667,19.6751333333
774.43,34.8819333333,35.8924,19.4806,36.492,41.3078,15.4012666667,47.6817333333,15.5619333333,44.5703333333,19.3012666667,18.9613333333
774.74,34.8275333333,36.1349333333,19.9281333333,36.7624,41.8103333333,15.4214,48.2231333333,15.819,44.9425333333,19.3726666667,19.5546666667
775.05,34.8218,36.7418,20.446,37.6969333333,42.2207333333,15.6945333333,48.9260666667,16.3443333333,45.4690666667,19.7817333333,20.2133333333
775.36,34.5456666667,36.4858666667,19.8728666667,37.9863333333,42.2092,15.1564,48.5874666666,16.1241333333,45.4889333333,19.8826666667,19.9267333333
775.67,34.8170666667,36.9268,20.5491333333,38.7524,42.4084666667,16.0741333333,48.9548,17.4758666667,45.7706,20.79,20.6744666667
775.98,35.2591333333,37.9505333333,21.2648666667,39.3248666667,43.1003333333,16.9852666667,49.2866666667,18.7256,46.3814,21.8354666667,21.4503333333
776.30,35.7516,38.5254,21.6594666667,39.7155333333,43.7411333333,17.4585333333,49.3456666667,19.4214666667,46.8800666667,22.4276,21.9441333333
776.61,35.9844666667,38.6599333333,21.5434,39.8934666667,43.8704,17.0537333333,49.3903333334,19.1388666666,47.1408,22.3511333333,21.9448666667
776.92,36.0482666667,38.6280666667,21.3381333333,39.6183333333,43.8694666667,16.8743333333,49.1979333333,19.0291333333,47.1305333334,22.4395333333,22.1207333333
777.23,35.9589333334,38.3248,21.2197333333,39.5395333333,44.144,16.6788666667,48.8513333333,18.7313333333,47.1320666667,22.2238666667,22.121
777.54,35.4968666667,37.9781333334,20.7570666667,39.3992666667,43.3259333333,16.2930666667,47.9169333333,18.6079333333,46.8376,22.0659333333,21.8072
777.85,36.5108666667,39.318,21.6504666666,40.2965333333,44.3834666666,17.2374666667,48.8707333333,19.4169333333,47.5068,22.7724666667,22.7972666667
778.16,36.2465333333,38.9112,21.1136,40.0994,43.8926666667,17.0221333333,48.2874666667,18.6726666667,47.2334666667,22.446,22.4906
778.47,36.5210666667,38.6578,21.2878666667,39.9062,43.77,17.0688666667,47.762,18.6577333333,47.0120666667,22.7979333333,22.4969333333
778.78,36.2762666667,38.5034,21.1161333333,39.5997333333,43.6536666667,16.9969333333,47.6428,18.5786666666,46.917,22.7226666667,22.2721333333
779.09,36.3034666667,38.3701333333,20.8478666667,39.2942,43.7320666667,16.8722666667,47.6467333334,17.9334,46.9206,22.3813333333,22.1426666667
779.40,35.9691333334,37.9716666667,20.9626666667,39.0270666667,43.4336,16.5146666667,47.4697333333,17.5649333334,46.9034,22.1158666667,21.8224
779.71,35.8548,37.9848666667,21.159,39.2692,43.3202,16.3820666667,47.6116,17.5046666667,46.9902666667,22.2395333333,22.0152
780.02,35.5804666667,37.7528666667,20.9981333333,39.1086,43.1652,15.9593333333,47.5366,17.0162,46.9816666667,22.0870666666,21.3131333333
780.33,36.0436666667,38.6229333333,21.9178666667,40.2076,44.2677333333,16.94,48.5302,17.694,48.1256,23.0600666667,21.9124666667
780.64,36.7208,39.4244666667,22.7904666667,40.9392,44.3702666667,18.0836666667,49.2018666666,18.7786,48.6807333333,24.2453333333,22.8122
780.95,36.7752,39.148,22.4618,40.4622666667,44.567,17.4714,49.3511333333,18.3292666667,48.8220666667,23.9377333333,22.7346
781.26,37.6668666667,39.5399333333,23.5799333333,41.1361333333,45.2036,18.3983333333,50.1800666667,19.3238666667,49.7976666667,25.2867333333,23.5911333333
781.57,38.6667333333,40.6946,24.7227333333,42.4034666667,46.1458,19.4062666667,51.4568666666,20.9131333333,51.0532,26.6442,24.3697333333
781.88,39.1400666667,41.4776,25.1658666667,42.8685333333,46.8168,19.6768,52.3348,21.1776,51.8269333333,26.8282,24.7389333333
782.19,40.346,42.3990666666,27.0356666667,44.2963333333,47.8374,21.1938,53.391,22.6356666667,52.9757333333,28.2640666667,26.3207333333
782.50,40.3942,42.5654666667,27.1197333333,44.0894666667,47.6141333333,20.7708,53.3451333333,22.2476666667,53.2155333334,28.0436666666,26.343
782.81,40.8601333333,42.9568,27.7299333333,44.9103333333,47.9628666667,20.9856,53.8112,22.5149333333,53.9665333333,28.6737333333,26.9413333333
783.12,41.0978666667,42.9745333333,27.2126,44.9433333333,48.0465333333,20.9443333333,53.9036666666,22.2874666667,54.1673333333,29.0770666667,26.8874
783.43,41.6666666667,43.6812666667,27.6923333333,45.0549333333,48.3089333333,21.4896666667,54.2918666667,23.2539333333,54.3711333333,29.4629333333,27.8632
783.74,41.4725333333,43.5674666667,27.1658,45.1200666667,47.2704,20.6962,53.9866,23.1731333333,54.1282,28.9772,27.7756
784.05,41.1717333334,42.9198,26.1028,44.4924666666,46.817,19.7933333333,53.5212666666,22.3997333333,53.7218666667,28.3522,27.2117333333
784.36,42.7594666667,45.1740666667,28.4855333333,46.6289333333,48.6421333333,21.9254,55.3277333333,24.3712666667,55.3841333333,30.3228666667,29.1689333333
784.67,42.587,45.1995333333,28.0050666667,46.879,48.8030666667,21.911,55.3218,23.758,55.3089333333,29.9486666667,29.0862666667
784.98,42.6412,45.1673333333,28.7144666667,46.6219333333,48.7910666667,21.9904666667,55.3557333333,24.0893333333,55.1003333333,30.0286,29.6584666667
785.29,42.3079333333,44.6673333333,27.5731333333,46.1202,48.2224,21.4271333333,54.7541333333,23.4137333334,54.8056,29.3539333333,29.0067333333
785.60,41.6845333333,43.909,26.3806,44.9756666666,47.3561333333,20.1171333333,54.0552666667,21.9382,53.9316666667,28.1951333333,27.5901333333
785.91,41.8714666667,43.956,26.544,45.2986,47.6089333333,20.4452666666,53.7398666667,22.0588,53.5463333333,28.5188666667,27.4605333333
786.22,41.8153333333,43.833,26.0214,44.8387333333,47.7735333333,20.6578666667,53.719,22.1694666667,52.5616666667,28.0772,27.4826
786.53,41.9808666667,44.0235333333,26.5923333333,44.884,47.7312666667,20.5692666666,53.7233333333,22.3211333333,52.2872666667,28.2635333333,27.4776
786.84,42.6297333333,44.6666666667,27.5617333333,46.2406,48.7901333333,21.2222666667,54.9878,22.7346,53.1976,29.2591333333,28.4197333333
787.14,41.9452,43.8966,26.7282666667,45.2447333333,48.6366,20.4676666667,54.3676,21.5882666667,52.5022,28.2546666667,27.5038666667
787.45,41.6576666667,43.912,26.751,44.9788,48.2940666667,20.3737333334,53.918,21.1512,52.0312666667,28.1375333333,27.0826
787.76,41.2180666667,43.1442666667,25.0765333334,44.1464,47.4646666667,19.6759333333,53.3214,20.2880666667,51.1671333333,27.3028666667,25.8025333333
788.07,40.1363333333,41.6607333333,23.7841333333,42.5326,45.7412666667,17.7878,51.7852666667,18.8611333333,49.2229333333,25.7710666667,24.2704666667
788.38,39.9647333333,41.257,23.025,42.1791333333,45.0866,17.5036666666,50.7196,18.0206,48.4641333333,25.0748,23.4538666667
788.69,41.1110666667,42.1695333333,24.1111333333,43.2865333333,45.9590666667,18.5263333333,51.8070666667,19.1052666667,49.2104666667,26.0759333333,24.5907333333
789.00,41.6534666667,42.6300666667,24.3896,43.7776,46.3842,19.0350666667,52.1152,19.2468666667,49.3969333333,26.0546666667,25.2662
789.31,41.8030666667,42.6416666667,24.4206,44.2587333333,46.8702666667,19.0117333333,52.5786,19.4368666667,50.1228666667,26.2892,25.4926
789.62,41.7998,42.4058,24.4689333333,44.3954666667,46.4646666667,18.892,52.3844,19.0449333333,50.3888,26.4524666667,25.4424
789.92,42.4746,43.1024,25.1955333333,44.9861333333,47.0545333333,19.8522666667,52.8346666666,19.563,50.7294666667,26.8452666666,26.5435333333
790.23,41.4592,42.0125333334,23.6352,43.2955333333,45.5849333333,18.654,51.0755333333,18.2514666667,49.5534,25.4402666667,25.0376666667
790.54,42.8075333333,43.3042,24.4336666667,44.4981333333,46.5504,19.5158666667,52.0747333333,19.3804,50.3517333333,26.473,26.1956
790.85,43.3533333333,43.1333333333,24.3533333334,44.84,46.9133333333,19.5466666667,52.86,19.4666666667,50.8066666667,26.16,26.4933333333
791.16,42.4154,42.3672666667,23.7749333333,44.4376,46.6321333333,18.3162,52.2567333333,18.537,50.4348,25.0930666667,26.2871333333
791.47,43.4535333333,43.4464666667,24.4161333333,45.8810666667,47.9616666666,19.2286,53.4749333333,19.441,51.9178666667,25.6616666667,27.1904
791.78,44.5124666666,44.5997333333,25.3566666666,46.6958666667,49.3594666667,20.2983333333,55.1382666667,20.5822,53.3479333333,26.9431333333,28.5589333333
792.08,42.8207333333,43.4026,24.5656666666,45.1326666667,48.3096,19.1784666667,53.6678666667,19.8618666667,52.2282,25.6779333333,27.5317333333
792.39,42.0910666667,42.9361333333,24.0437333334,44.918,47.8105333334,18.1129333334,53.2676666667,19.3368666667,51.4098,25.4498,26.6812
792.70,41.1855333333,42.4662,23.1979333333,43.8052666667,46.7251333333,17.3802,52.6014666667,18.3534666667,50.5306,24.4274,25.5689333333
793.01,40.8824666666,42.0170666667,22.5583333333,43.3443333333,46.3478,16.4404666667,52.2728666667,17.4194,49.9962666666,23.5373333333,24.3678
793.32,40.6772666667,41.8266,21.2407333333,42.9528,45.7002666667,15.7762666667,52.2907333333,16.7428,50.2891333333,22.2677333333,23.3563333333
793.62,40.8123333333,41.4636,20.2068,43.1188666667,45.7395333333,15.3256,52.3600666667,15.9080666666,49.5478666667,21.1572,22.7893333333
793.93,40.4454666667,40.4147333333,19.4469333333,42.3732,45.3762666667,14.8464,52.0352666667,14.4624666667,49.0629333333,20.5146,21.4438666667
794.24,41.1495333333,41.2874,20.1609333333,43.4637333333,46.4138666667,15.5249333333,52.2913333333,15.5249333333,49.4023333333,21.0803333333,21.977
794.55,43.3554,42.8465333333,22.3303333333,45.1254,47.5294,18.1858666667,53.6726,17.4778,50.3392666667,23.4809333333,24.0560666667
794.86,43.6448666667,43.2939333333,22.7710666667,45.4994666667,48.2062666667,19.2767333333,53.7487333333,18.5606,50.2971333333,24.4826,25.1414666667
795.16,43.5058,43.1393333333,21.9684666667,45.2586666667,48.0315333333,18.2686,53.5846666667,17.4282,49.6766666667,23.3406,24.6696666667
795.47,44.4249333333,43.8662,22.1536666667,46.3874,49.063,18.5151333333,54.7887333333,17.0598666667,50.599,23.5282,24.8290666667
795.78,44.7877333333,43.9667333333,22.0158666667,46.5156,49.0568666667,19.7911333333,54.4996666667,17.3506,50.5110666667,23.5277333333,25.2484
796.09,45.3852666667,44.5194666667,22.6751333333,47.3987333333,49.5459333333,21.1756,55.2621333333,18.8456,50.8342,24.1886,26.526
796.40,45.3024,44.4515333333,22.0674666667,47.166,49.5006666667,20.9352666667,55.0704666667,18.4036,50.6047333333,24.0786666666,26.2166
796.70,44.139,42.9862,21.2501333333,46.0138666667,48.9582666667,20.0904,54.0764,17.2084,49.0694666667,23.4376,25.0278666667
797.01,44.6149333333,43.8446666667,22.8836,46.5576666666,49.4818666667,21.786,54.7032666667,18.623,49.7955333333,24.9488666667,26.0804666667
797.32,43.8698666667,43.5613333333,22.5484666666,46.0495333333,48.6921333333,22.0254,54.4600666667,18.6586,48.8396,24.4801333334,26.271
797.63,43.4308,43.0138,21.8567333333,45.1462666667,47.9650666667,21.6818666667,54.006,18.1566666667,48.6914666667,23.9219333333,25.577
797.93,41.8590666667,41.5118,20.5107333333,43.7317333333,46.2852,19.8298,52.5978,16.9357333333,47.9128666667,22.0904666667,23.7180666667
798.24,40.5475333333,40.0410666667,19.8356666667,42.2246666667,44.6542666667,18.8708,51.4032,15.5784,46.6872,20.8624,22.2313333333
798.55,39.7752666666,38.9649333333,19.3462,41.0282666667,43.4866,18.5290666667,50.2826,15.4103333333,45.5566,20.5583333333,21.3892666667
798.85,39.197,38.2996666667,18.3737333333,40.1755333333,42.2199333333,18.0026666667,48.9676666667,14.6153333333,44.6694666667,19.9257333333,20.4994
799.16,38.7443333333,37.8272,17.8058666667,39.9082666666,41.933,16.9666666667,49.2204,13.7284666667,44.7266,19.3650666667,19.7742666667
799.47,38.9411333333,37.5835333333,17.4128666667,39.3106,41.5422666667,16.6171333333,48.6069333334,13.0774,44.3708666667,18.9837333333,19.5522666667
799.78,38.8344,37.3774,17.5407333333,39.3034,41.4142666667,17.1855333333,48.6924,13.4612666667,44.1507333333,18.8699333333,19.6801333333
800.08,39.2711333333,38.1024666667,17.886,40.2526,41.6523333333,17.7272666667,49.8413333333,14.1846666666,45.0936666667,19.6248,20.4618666667
800.39,37.8314,36.2322,16.1666,38.6344,40.051,15.6626,48.3242666667,12.6030666667,43.9504,17.824,19.2334
800.70,38.3836,36.3352666667,16.2681333333,38.7486,40.2532,15.4041333333,48.2607333333,12.4023333333,44.9758,18.3165333333,19.0168
801.00,38.2082666667,35.9388666667,16.7152,38.6262666667,40.5897333333,15.4834,48.2195333333,12.2285333333,44.8375333333,18.156,19.552
801.31,38.6468666667,36.3663333333,16.5032,38.6012666667,41.0871333333,15.7506666667,48.5898,11.6230666667,44.5458666667,18.2288,19.1258666667
801.62,39.386,37.1350666667,16.5919333333,39.5356666667,41.834,16.1038666667,49.8072,11.7436,45.5096,18.4966666667,19.3466
801.92,38.5766,36.5018,15.3598666667,39.4612666667,41.7451333333,15.6574,49.5215333333,10.7358666667,45.6936,17.4106,18.1101333333
802.23,39.0616666667,36.0904666667,15.4074,39.8024666667,42.6254666667,15.5226,50.354,11.1029333333,45.9424,17.5718666667,17.9835333333
802.54,39.2150666667,36.3139333333,16.2346666667,39.9206666667,42.8299333333,16.6072666667,50.2339333333,12.6753333333,46.2385333333,18.0260666667,18.4621333333
802.84,38.4022666667,35.661,15.6447333333,39.2781333333,42.5709333334,16.0584,50.1296666667,11.8248666667,45.7988666666,17.3479333333,17.1452
803.15,38.406,35.9098666667,15.95,38.9694666667,42.8663333334,16.0306,50.0080666667,12.335,46.1996666667,17.5605333333,17.6570666667
