wavelength,Back_SalMamf,Belly_SalMamf,Breast_SalMamf,Crissum_SalMamf,Crown_SalMamf,DorTail_SalMamf,Patch10_SalMamf,Patch11_SalMamf,Patch12_SalMamf,Rump_SalMamf,Throat_SalMamf,WingTip_SalMamf
804.07,16.638,47.3442,33.033,39.8786,10.3547333333,17.7948333333,14.5029333333,8.43073333334,56.0244,16.1515259259,51.9144666667,16.4525333333
804.38,15.3642,45.7576,31.4506,38.1818,8.87806666667,16.2766666667,13.2752666666,6.89220000001,54.4874666667,14.5218888889,50.935,14.6488
804.68,16.0243333333,45.7782,31.4733333333,38.6577333333,9.52380000001,16.9543,13.8894666666,7.75966666666,54.5734666667,15.341037037,51.4604,14.8546666666
804.99,16.7288666667,45.5472666667,31.7164666667,38.6942,10.8272,17.6864666667,14.8072666667,8.95526666665,54.1915333333,16.1490962963,51.4365333333,15.8144666667
805.30,17.0024666667,45.2259333334,31.2028,38.2660666667,11.2577333333,17.5123333333,14.6214,8.96206666667,53.5715333333,16.4962148148,50.8303333334,15.6836
805.60,17.1047333333,44.8844666667,30.6082666667,37.5791333333,11.0279333333,17.4331333333,14.1118,9.03900000001,53.0109333333,16.5032,50.3346,15.7360666667
805.91,16.6697333333,44.4242,30.4563333333,37.2802,11.1032,17.4312333333,14.1674666667,8.95139999999,52.1001333333,16.3775259259,49.9788666667,15.7811333333
806.21,17.2841333333,44.8142,31.301,37.8776,12.1042666667,18.0605333333,14.8921333333,9.79626666667,52.2842666667,17.0157703704,50.2577333333,16.4686666667
806.52,17.319,44.5900666667,31.4244,37.666,12.0346666667,17.9861666667,14.997,10.1017333333,51.4602,16.9597925926,50.0777333333,16.3556
806.83,16.8748666667,44.6455333333,31.3545333333,37.6350666667,11.7164666667,17.7768,14.7089333333,9.77966666667,51.0105333333,16.5638444444,49.9064666667,16.2354666667
807.13,16.1852,44.1173333333,30.7720666666,37.4446666666,11.4503333333,17.5932333333,14.0902,9.28859999999,50.4086,16.1993851852,49.4278,15.9674
807.44,16.4328666667,44.6002,31.2670666667,37.7551333333,11.3961333333,17.4938333333,14.2864666667,9.25586666667,50.7011333333,16.7042,50.0922666667,16.2730666667
807.74,16.8382666667,45.6066,31.9802,38.7902,11.6744,18.0855333333,14.6992,9.5416,51.3939333333,17.3877333333,50.4146,17.0500666667
808.05,16.6793333333,45.5870666667,31.8748666667,38.7184666667,11.5972666667,17.9609666667,14.5832666667,9.072,50.8902,17.0946444444,50.0188666667,16.9696666667
808.35,16.5017333333,46.0588,31.8396666667,38.933,11.0246666667,18.0343333333,14.1868666667,8.54826666666,50.9473333333,16.7598148148,50.1454666667,16.6959333333
808.66,15.7471333334,45.9913333333,31.5547333333,38.9302,9.96986666666,17.6597,13.4136,7.54266666667,50.8525333333,15.994637037,50.0368666667,16.3824
808.97,15.707,46.1648666667,31.7666666667,39.8778,10.1932,17.8398666667,13.5164666667,7.5618,50.4714,16.1802666666,50.0780666667,16.0867333333
809.27,15.9256,46.1703333333,31.3547333333,39.9034,9.47946666667,17.6042666667,13.3194,7.15626666667,50.4378666667,15.8091925926,49.8380666667,15.705
809.58,15.398,45.8139333333,31.0641333333,39.6616666667,8.48473333334,17.1705666667,12.6991333333,6.37073333333,50.5706666667,15.0073259259,49.5560666667,15.2992666667
809.88,14.7052666667,45.5662666667,30.5394,38.9567333333,8.36726666667,16.7773666667,12.3258666667,5.66626666667,50.475,14.7130888889,49.0176,15.1195333333
810.19,14.0286666667,45.686,30.2378666667,38.485,7.63266666667,16.3521,11.5843333333,4.94693333333,50.4502,14.7684962963,49.1034666667,14.6798
810.49,14.2751333333,45.9641333333,31.0613333333,38.2212,7.5934,16.7265333333,11.9358666667,4.9776,51.0239333333,15.0240148148,49.559,15.1120666667
810.80,14.0967333333,45.4724666667,30.7255333333,38.0877333333,7.76273333333,16.9613666667,11.8896,4.7542,50.9674666667,14.8449777778,49.1686,15.0643333333
811.10,14.2371333333,44.8964666667,30.7645333333,37.9434666667,8.31666666666,17.2503333333,11.9622666666,5.26573333333,50.7268666667,15.0020962963,48.6704,15.3822
811.41,14.2092,44.6358,31.0607333333,37.6518666667,8.10893333334,16.8441666667,11.9442,5.17926666667,50.7587333333,14.8331851852,48.6372,15.2664
811.71,13.2331333333,43.4718666667,30.1616666667,36.8822,6.92846666667,15.1077,10.9392,4.10313333333,49.9615333333,13.9698,47.7213333333,14.1340666667
812.02,13.9374666667,43.4250666667,30.7416,36.9572,7.85926666667,15.5771333333,11.8502,5.0918,50.2446,14.7340962963,47.5383333333,14.7094666667
812.32,13.5548666667,43.364,30.7492666667,36.5138,8.0352,15.2522333333,12.3164,5.1376,50.8333333333,14.9286740741,47.8210666667,15.5810666667
812.63,13.6504666667,43.3521333333,31.2117333333,36.2250666667,8.71286666667,15.3871,12.6539333333,5.54946666667,50.5852,15.409762963,47.5348,15.976
812.93,13.6926,43.0302,30.8343333334,36.0344666667,9.39013333335,15.0055666667,12.6298666667,5.9634,49.8168,16.0634962963,46.9958666667,16.0345333333
813.24,13.44,42.8233333333,29.9543333333,36.0122666667,8.58446666667,14.5015,11.9634666667,5.56313333333,49.7184,15.3881259259,46.6667333334,15.4032666667
813.54,14.2628666667,43.4133333333,30.5218666667,36.5409333333,9.39420000001,15.2762666667,12.7922666667,6.72000000001,50.4686,15.8094074074,47.0475333333,16.0992
813.85,14.9905333333,44.1084666667,30.8667333334,37.1516,9.98866666668,15.5059666667,12.982,7.49906666667,50.6986666667,16.0383481481,47.1630666666,16.5329333333
814.15,15.6974,44.0789333333,31.2526666667,37.1662666667,10.9395333333,15.8651,13.2736666667,8.38186666666,50.1194,16.490237037,46.8979333333,17.8152666667
814.46,15.8614666667,44.9434666666,31.3846,37.4568,10.8802666667,15.5794,13.401,8.40486666666,50.587,16.7953777778,47.8404,17.7726666666
814.76,15.8352666667,45.4041333333,31.2085333333,37.8058666667,10.8314,15.5928333333,13.2718666667,8.32959999999,51.401,16.9849481482,48.6143333333,17.5366
815.07,16.0846666667,45.3742666667,30.9975333333,37.8080666667,11.149,15.7522,13.3635333333,8.60159999999,50.9448666667,17.1689925926,48.6924,17.5434
815.37,16.5946,46.0749333333,31.0655333333,38.2253333333,11.46,15.8325333333,13.4547333333,8.82060000001,50.8608,17.5882074074,49.6473333334,17.5048
815.68,17.2896666667,46.5911333333,31.6874666667,38.5427333333,11.7706,16.0853666666,13.5298666667,9.48286666667,50.8946,17.7240444444,49.6868,17.1915333333
815.98,17.8102666667,47.2461333333,32.4904666667,39.6538,12.5658,17.0729666667,14.3266,10.7073333334,51.5275333333,18.2802592593,50.6244,17.9983333333
816.29,18.6202,48.4964,33.6932666667,41.1397333333,13.3032,18.5976333333,15.8004666667,11.811,52.771,19.1567037037,51.8108666667,19.0776
816.59,18.756,48.7523333333,34.5995333333,41.6834,13.8697333333,19.3371,16.4247333333,12.3202666667,53.1546666667,19.4157037037,52.6703333333,19.2179333333
816.89,18.7214,47.8874,34.2723333333,41.2928,13.904,19.1693666667,16.3743333333,12.0982,52.3437333333,19.3267555556,52.0765333333,18.5626666667
817.20,18.1205333333,47.2340666666,33.7589333333,40.7163333334,13.39,18.9787666667,15.8014,11.2554,51.7304,19.0488518519,51.5816666667,18.1277333333
817.50,17.896,47.8853333333,33.6946666667,41.0838,13.397,19.0753333334,15.8272666667,10.9528666667,52.3769333333,18.9868296296,51.973,17.4352666667
817.81,17.4646666667,47.3989333333,33.4162,40.8358666667,13.2850666667,18.8116666667,15.4057333333,10.2798,52.2831333333,18.5492,51.3437333333,17.126
818.11,17.8717333333,47.2692,33.6673333333,41.0478666667,13.7394,19.3974,15.6254666667,10.6680666667,52.3052,18.7034444445,51.087,17.8126666667
818.41,18.2592,47.8460666667,34.4308,41.4946666667,14.2668,19.9715666667,16.0202666667,11.1132666667,52.8603333333,19.0302148148,51.4286,18.4674
818.72,18.5292,47.8411333333,34.5610666667,42.0224666667,14.6915333333,20.4360333333,16.5538666667,11.9513333333,53.2680666667,19.1136222222,51.6311333333,19.2705333333
819.02,18.3957333333,47.4715333333,34.1104,41.9872,14.4157333333,20.3220333333,16.3198,11.3460666667,53.1500666667,18.7615703704,51.5957333334,19.1895333333
819.33,18.1981333333,46.7516666667,33.3433333333,41.2562,13.8488,19.6195333333,15.6606666667,10.5156666667,52.5926,18.2026296296,50.8958666667,18.5836666667
819.63,18.1968,46.0771333333,32.6268,40.3857333333,13.4026666667,18.8362,15.0108,9.86573333334,52.3017333333,17.6400518519,50.3596,18.2098
819.93,18.3478666667,46.3182,32.6508,40.2686666667,13.2934,18.6056666667,15.0434666667,9.88746666667,52.2076,17.8577111111,50.1271333333,18.4749333333
820.24,17.9052,45.9755333333,32.3272666667,40.0214666667,12.7217333333,17.8884,14.5046,9.33033333333,51.9451333333,17.5301777778,49.8379333334,18.2538666667
820.54,18.3777333333,46.538,32.7385333333,40.4145333333,13.0706666667,18.0095,15.0070666667,9.75926666667,52.5041333333,17.7877407407,50.1970666667,18.7279333333
820.85,18.2958,46.5452666667,32.6842666667,40.2913333333,12.8012666667,17.7561333333,14.9138666667,9.62906666667,52.5916666667,17.7969259259,50.4924,18.702
821.15,18.3791333333,46.7726666667,32.8592,40.4990666667,12.7610666667,17.7643,14.9908,9.70413333333,52.8092,17.8877111111,50.9164,18.5969333333
821.45,18.4666,46.8960666667,33.0662666667,40.498,12.854,17.7731666667,15.2109333333,9.75960000001,52.9054,18.0875481481,51.2023333333,18.6614
821.76,18.4572666667,47.0162666667,33.0934,40.5847333333,12.7846666667,17.7281,15.2728,9.63,53.0150666667,18.2145185185,51.3938666666,18.603
822.06,18.3226666667,47.0490666667,33.0901333333,40.5009333333,12.6800666667,17.5756,15.1952,9.31959999999,53.0287333333,18.2025925926,51.3017333333,18.5102
822.36,18.3652666667,46.9996,33.1306666667,40.4294,12.6927333333,17.5189,15.231,9.28193333333,53.0536666667,18.2211703704,51.3124666667,18.5218666667
822.67,18.5240666667,47.3614,33.3936,40.7044,12.7976,17.6004666667,15.3559333333,9.40180000001,53.3774,18.3674222222,51.7094666667,18.6598
822.97,18.4826666667,47.5125333333,33.5228,40.8293333333,12.7923333333,17.6279,15.3834666667,9.40886666668,53.5021333333,18.4346962963,51.9493333333,18.6817333333
823.27,18.5571333333,47.5494666667,33.5984666667,40.9223333333,12.8497333333,17.5919333333,15.3699333333,9.48453333333,53.7465333333,18.4991777778,52.1345333333,18.6221333334
823.58,18.9366666667,47.9625333333,33.9241333333,41.2824666667,13.1244666667,17.8890333333,15.6404,9.74519999999,54.1344,18.7756444445,52.6151333333,18.8848666667
823.88,18.7505333333,47.8969333333,33.8085333333,41.2986666667,12.8692,17.7125666667,15.4331333333,9.5694,54.0549333333,18.6582592593,52.7944666667,18.5186
824.18,18.8968,47.9354666667,34.0435333333,41.4566666667,12.9505333333,17.8484,15.5280666667,9.632,54.1729333333,18.6987703704,52.8179333333,18.4088
824.49,18.7775333333,47.7328666667,33.904,41.1472,12.8358666667,17.8345333333,15.5298666667,9.57533333334,54.0039333333,18.600437037,52.5836666667,18.3082666667
824.79,18.8122666667,47.6432666667,33.7285333333,41.2332,12.7996,17.8885333333,15.4231333333,9.61720000001,53.8072666667,18.5153851852,52.3856,18.2558
825.09,18.9963333333,47.5565333333,33.7044,41.1378666667,12.8952,18.1177666666,15.4550666667,9.81673333335,53.8634,18.4808222222,52.4078666667,18.3903333333
825.39,19.137,47.5344666667,33.8056666667,41.1963333333,12.9283333333,18.3398666667,15.3853333333,9.94113333333,54.0285333333,18.4566962963,52.6957333333,18.3747333333
825.70,19.0844,47.7968,33.9362,41.357,12.9045333333,18.4511,15.2327333333,9.89033333333,54.3953333333,18.4738814815,52.8845333333,18.3176
826.00,18.9767333333,47.6331333333,33.8423333333,41.0516,12.92,18.4263,15.1678,9.8346,54.2169333333,18.4109111111,52.571,18.2068
826.30,19.1059333334,47.8264,34.1512666667,41.2308666667,13.0808666667,18.7981666667,15.3898666667,10.0722666667,54.509,18.6070296296,52.8126,18.317
826.61,19.3997333333,48.1211333333,34.4387333333,41.4728,13.3518,19.3362333333,15.8402,10.2499333333,54.6054666667,18.943837037,53.0318666667,18.6432666667
826.91,19.372,48.2918666667,34.7340666667,41.5903333333,13.467,19.5976333333,16.1401333333,10.3688666667,54.9585333333,19.2206666667,53.368,18.7918666667
827.21,19.4766666667,48.2581333333,34.8846666667,41.4922666667,13.8540666667,19.8711666667,16.5458,10.5795333333,55.0858666667,19.4533777778,53.3468,19.0929333333
827.51,19.4101333333,48.4664666667,34.778,41.554,13.8386,19.8675666667,16.5914,10.6158666667,55.0784666667,19.5527185185,53.4862,19.2734666667
827.82,19.5592666667,48.6102666667,34.8925333333,41.904,14.0310666667,19.9789,16.6582,10.7853333333,55.3786,19.6881777778,53.6045333333,19.4604666667
828.12,19.5374666667,48.9823333333,35.2102666667,42.0738666667,14.1658,20.0641333333,16.8755333333,10.7759333333,56.0308666666,19.7071925926,54.0406666667,19.5494666667
828.42,19.2238,48.9569333333,35.2628,42.1594666667,14.1096666667,19.8179,16.7832666667,10.5159333333,56.0582,19.4655259259,53.9882,19.4474666667
828.72,19.0516,48.828,35.2062666667,42.0722,14.0722,19.8624,16.8350666667,10.4537333333,55.9896,19.4080888889,53.8213333334,19.4604
829.02,19.608,48.9360666667,35.5544,42.3814666667,14.6399333333,20.5374666667,17.2788666667,11.0825333333,56.1142,19.9170962963,54.3188,19.7051333333
829.33,19.4032666667,48.7010666667,35.5541333333,42.3119333333,14.6840666667,20.6442333333,17.2362666667,11.0959333333,56.2998666667,20.0051259259,54.3484,19.5401333333
829.63,19.5907333333,48.2856666667,35.2888,42.0236,14.9704666667,20.5593666667,17.3079333334,11.4005333333,55.8708666667,20.2885037037,54.0610666667,19.4952666667
829.93,19.2665333333,47.6311333333,34.9108,41.6979333333,15.1268666666,20.2311666667,17.1414,11.4042,55.3680666666,20.0854444444,53.6398,19.2413333333
830.23,18.3238,46.617,33.4603333333,40.6726,14.1659333333,19.1066666667,16.1344666667,10.3556666667,54.381,18.9111259259,52.4786,18.0422666667
830.54,18.6452,46.6904666667,33.5354,40.9565333333,14.3494666667,19.3197,16.0487333334,10.7190666667,54.4920666667,19.3508814815,52.4598,18.3422
830.84,18.7025333333,45.715,33.2592,40.2471333333,14.5566666667,19.2493333333,16.0332,10.8248666667,54.1675333334,19.1219703704,51.7886666667,18.3935333333
831.14,18.6528,45.6672666667,33.2511333333,40.1643333333,14.3769333333,18.9784666667,15.8192666667,10.2277333333,53.9468,19.0560888889,52.315,18.1468
831.44,18.6716666667,45.7708666667,33.4524666667,40.1315333333,14.0600666667,18.7751666667,15.6578,9.99993333334,53.822,19.3803555555,52.4435333333,18.0764
831.74,19.6195333333,46.5518666667,33.9492,40.7186666667,14.4142666667,19.4234333333,16.1656666667,10.6522,54.5893333333,19.9168814815,53.1219333333,18.4359333333
832.04,20.1022,46.9903333333,34.2079333333,40.9596,14.3214666667,19.4662,16.5076666667,11.0449333333,54.6563333333,20.1078074074,53.6626666667,18.3929333334
832.35,18.9262,46.6560666667,33.3600666667,40.2350666667,12.9754,18.1863666667,15.5503333333,9.91993333333,53.905,19.1096,52.7618666667,17.751
832.65,19.2373333333,46.9290666667,33.5413333333,40.8965333333,13.3729333333,18.3754,15.8196666667,10.099,53.6998,19.106162963,53.2294,18.1824
832.95,19.3956,47.4679333333,33.7549333333,41.1992666667,13.3802,18.5314,15.8632,10.0208666667,54.1204,18.9656814815,53.6238,18.5428
833.25,19.6733333333,48.1209333333,34.1118,41.3064666667,13.2842,18.7293333333,16.1342,10.103,54.6621333333,19.1825555556,54.188,18.8858666667
833.55,20.1154,48.4958666666,34.6239333333,41.4317333333,13.8631333333,19.1709666667,16.4700666667,10.671,54.8975333334,19.5250888889,54.3034,19.3759333333
833.85,19.9449333333,48.9776666667,34.9375333333,41.6337333333,13.545,18.9967666667,16.2201333333,10.3448666667,55.3946,19.2221185185,55.0942666667,19.128
834.16,20.3304,49.8346666667,35.6460666667,42.4906,13.6552666667,19.4790333333,16.3997333333,10.6776666667,56.2048666667,19.8219777778,56.0270666667,19.3012
834.46,20.8332666667,50.3596,36.265,43.071,14.2300666667,20.0571333333,17.0135333333,11.5439333333,56.4974,20.4884,56.3493333333,20.0676666667
834.76,21.1054,50.557,36.4654,43.4149333333,14.486,20.512,17.1765333333,11.9794,56.324,20.674562963,56.1011333333,20.4112666667
835.06,20.8660666667,50.3842,36.5932666667,43.4245333334,14.4126666667,20.4242666667,17.0064,11.9342666667,56.2958,20.6557777778,56.1804,20.5064
835.36,21.3097333333,51.0814,37.1872666667,44.1082666667,15.2132666667,20.9281666667,17.4088,12.5324,56.8999333333,21.2050666667,56.6218666667,21.3475333333
835.66,22.3080666667,51.7576,38.0203333333,45.1262666667,16.1516,21.8434333333,18.2978666667,13.3434,57.788,21.892837037,57.4546666667,22.2323333333
835.96,23.0896,52.608,38.4606,45.4485333333,16.2402,22.4169666667,18.6766,13.8094666667,58.5935333333,22.5440148148,58.0675333333,22.7796
836.26,23.2661333333,52.8807333333,38.8808666667,46.0611333333,16.3853333333,22.6666666667,18.8686,13.9204,58.9723333333,22.6986814815,58.1284666667,22.9664666667
836.57,23.9027333333,53.0536666667,39.7668666667,47.1796,17.1028666667,23.2435,19.2408,14.6986666667,59.1676,23.2360518519,58.2816,23.8628
836.87,23.7118666667,52.8335333333,39.581,47.7398,16.7952,23.315,19.0590666667,14.6122666667,59.2724666667,23.4130148148,58.3902666666,23.7118666666
837.17,24.2757333333,52.8972666667,39.7896666667,48.1152666667,17.5388666667,24.2911333333,19.9922666666,15.7788666667,59.0887333334,24.4037925926,57.7648666667,24.5326666667
837.47,24.1292666667,52.844,39.7595333333,48.0764,17.9934,24.4983333333,20.4642666667,15.8376,58.5158,24.3855407408,57.0316,24.9502666667
837.77,24.0017333333,53.0012666666,39.9462,47.6985333333,17.6132666667,24.4503333333,20.2243333333,15.4238666667,58.8246,23.8731333333,56.9134,24.7284666667
838.07,22.2410666667,50.6214,38.3709333333,45.3858666667,16.0735333333,22.6647666667,18.5310666667,13.9923333333,57.5893333333,21.8915407407,56.1299333333,23.0978
838.37,21.8486666667,49.8467333333,37.73,44.2434,15.8429333333,22.4186,18.5439333333,14.1092666667,56.3696666667,21.497637037,54.8084,22.5671333334
838.67,20.986,48.5895333333,36.8374,42.8989333333,14.8657333333,21.8740666667,17.5110666667,13.1479333333,55.627,20.6039851852,53.6260666667,21.0539333333
838.97,20.9678666667,48.3187333333,36.911,42.2677333333,14.9852666667,21.5932333333,17.6635333333,13.2160666667,55.3274666667,20.6735259259,52.7468666667,20.7526666667
839.27,19.6088,47.2532666667,36.3050666667,41.3098666667,13.9785333333,20.4446666667,17.0478666667,12.1504666667,54.3986666667,19.7228740741,51.7204666667,19.6677333333
839.57,20.1246,47.2128,36.0822666667,41.0823333333,14.0326,20.4119,17.3946,12.6340666667,54.1091333333,19.8937777778,51.9541333333,19.9328666667
839.87,19.2128,46.9874,35.0243333333,40.2818666667,13.0028666667,19.5919,16.8028666667,11.7299333333,53.9066666667,18.6848814815,51.6617333333,19.106
840.17,20.688,48.4980666667,36.5697333333,41.6958666667,14.5736,20.9449666667,18.4399333333,13.2945333333,55.3778666666,19.7921851852,53.0328,21.1725333333
840.47,20.6433333334,47.8458666667,36.4618666667,41.2670666667,14.6978,20.6627,18.538,13.2651333333,55.0682,19.7811925926,53.2357333333,21.2085333333
840.77,21.4638666667,48.2097333333,36.647,42.0572666667,15.4500666667,21.3799333333,18.8428,14.1642666667,55.8456666667,20.2592666667,53.8279333333,21.5629333333
841.07,22.4451333333,48.8123333333,37.3252666667,43.0937333333,16.6766666667,22.2206333333,19.5808666667,15.0898,56.5967333333,21.1055851852,54.5608,22.0158666667
