wavelength,Back_DigMysf,Belly_DigMysf,Breast_DigMysf,Crissum_DigMysf,Crown_DigMysf,DorTail_DigMysf,Patch10_DigMysf,Patch11_DigMysf,Patch12_DigMysf,Rump_DigMysf,Throat_DigMysf,WingTip_DigMysf
212.55,133.7036,73.8887333332,113.333333333,80.1851333334,50.1852,52.2223333333,99.4444666665,114.074066667,86.1110333334,65.2057407406,132.777766667,134.259133333
212.92,129.411733333,59.4117333334,108.431266667,71.3726000001,54.3136666667,53.7254666667,90.3922666667,101.9608,68.9215000001,51.2200592593,122.451,120.588333333
213.30,117.837866667,42.5226,95.6756666667,55.6757333333,45.9458666666,49.3694000001,82.7026666667,79.6396000001,55.9459999999,28.4083037037,111.6216,102.161933333
213.68,99.5348,29.9224666667,69.1472666667,40.31,37.0540666667,33.1782666666,64.1860666667,58.1395999999,45.2713000001,6.06372592608,85.2713666666,74.1084666667
214.06,66.9333333333,4.53333333333,37.8666666667,17.7333333333,15.8666666667,9.2,44.2666666667,26.0,11.2666666667,-12.5777777778,56.7333333333,44.8000000001
214.44,78.0392000001,-2.94106666666,49.2158,12.5491333332,5.68620000001,4.70593333354,60.1960666669,15.2941333333,8.03909999998,-36.7973481481,62.9412333334,52.9411999999
214.81,70.3225333335,-26.0215999999,34.6236666667,-8.17199999986,-27.3118666667,-16.3440666667,50.5376000001,-11.1826666667,-11.5053000001,-66.4276074073,40.2151666667,27.9569333332
215.19,70.3876000001,-2.17046666654,51.0076,10.0775999999,-2.94573333331,7.4418666668,55.0388000001,8.37213333335,8.2945333334,-31.9897407408,36.0465333333,40.4650666667
215.57,89.0908666667,4.39399999995,56.5152000001,11.5152666666,13.3334,18.1818000001,64.6970000002,15.9090666667,21.5908333333,-27.9462148148,38.1817666667,44.5453999999
215.95,105.294066667,-13.1372666667,60.1960000001,-9.99993333328,1.37239999993,7.6470666666,67.6470666666,7.05879999999,21.8626999999,-55.2070518519,28.9216333334,53.1371333334
216.32,74.3589333334,7.40001837585e-11,48.5896666667,-6.79493333328,6.1538,2.94879999994,50.2563333334,9.23073333327,24.8717999999,-29.6152592592,24.0383666667,42.1793999999
216.70,72.8396000001,20.3292,54.8970666666,19.0946666667,26.9959333333,26.3375333333,51.1111333333,31.7696666667,35.9670999999,-4.67293333332,35.7202333333,43.9508
217.08,72.4014666667,26.0932666667,53.1183333333,25.3047333333,31.828,30.5376000001,52.8316,36.0572666667,44.4445,5.3287037037,40.7169,49.2473333333
217.46,70.2311333333,30.6270666667,52.2111333333,25.8084666667,34.9834666667,27.5248,52.6733333333,38.2179333333,46.7326666667,12.2479555556,38.2507666667,48.6469333333
217.83,68.2437333334,27.3119333333,46.3082666667,21.362,27.2402,17.9211333333,46.9533333333,32.5446666666,43.2258666667,7.47115555556,31.0752333333,44.4444
218.21,71.8213333333,35.7388666666,52.7148,26.4605333334,31.4776,24.811,50.7904666667,43.7802,50.8591666667,13.0050074074,35.8419333333,49.6220666667
218.59,70.0000666666,34.6404666667,49.9999333333,26.2092,32.7452,24.6404666667,44.2483333333,43.2026,50.8498333333,16.2092740741,36.3724666667,50.4576666667
218.97,64.2366666667,34.7040666667,49.3457333333,27.2897333333,32.5856,22.4299333333,39.5015333333,44.1120666667,47.1338666667,17.7707407407,35.1712333333,49.8442
219.34,63.9259999999,27.5556,44.5925333333,20.2963333333,25.5556666667,13.5556,34.0738666667,41.5554666667,41.7777999999,10.3784962963,32.2962666667,48.2963333334
219.72,50.9957333333,13.3332666667,37.1428666667,6.06046666668,9.2642,-3.29000000006,23.1168,31.6018,28.225,1.13519259258,24.1559666667,42.5974
220.10,54.8717333333,20.7692,42.4787333333,11.7948666667,16.2393333334,2.3931333332,29.2306666667,39.6580666667,34.3589333334,10.0190222222,30.5982,51.5384
220.47,53.3333333334,12.4378,36.6168000001,8.05979999998,8.85566666668,-6.16926666667,25.5722,39.9999333333,26.7661333333,3.79215555556,23.9303,49.4527333333
220.85,57.6344000001,16.2364666667,31.0752666666,13.6559333333,10.4299333333,-13.9785333333,30.0001333333,39.7849999999,33.8172666666,8.32744444446,21.0753333333,56.2366666667
221.23,51.0101333333,12.6262,31.2122000001,10.707,5.95960000001,-20.1010000001,21.3131333333,32.3230666667,28.5354666666,0.3366962963,15.7576,47.7778
221.61,60.1255999999,11.9497333333,41.3835999999,17.1068666667,4.65413333332,-21.6352666666,25.4086666667,38.2389999999,32.7672333333,0.96444444444,24.3397333333,55.4716666667
221.98,58.8699333333,8.13546666662,43.5027999999,18.3051333334,10.2825333333,-5.4236666666,36.2712,45.0847333333,31.3558666666,7.3194962963,31.356,58.0790000001
222.36,60.6667333333,2.99986666674,38.7777333334,18.5555333333,12.3333333334,-6.6666,31.3332666667,40.8889333333,26.2778,7.72837037038,28.8888333333,53.4444000001
222.74,97.9591999999,29.5238666667,64.7619333334,47.8912666667,35.5102666667,20.5442666667,67.6189999999,76.7346000001,48.7076333334,33.0159037038,55.0339999999,78.9115333334
223.11,97.1243333334,31.2417333333,61.0456666666,48.6274,42.2222666667,23.3986666666,75.1632666667,76.3398666667,53.2681333333,37.7052296297,58.8889333333,76.4705999999
223.49,90.9434000001,26.1636,56.1007333333,48.3018666667,43.5219333333,21.8868666667,71.3207333335,73.8366000001,51.5723333333,36.0587481481,54.5282333333,71.5723333332
223.87,87.5898,37.3332666667,56.513,53.0254,50.6667333333,32.9228666666,68.8204666668,73.5384666666,54.2565666667,34.5527407407,59.7435666666,67.5896666667
224.24,74.8858000001,27.306,47.5800666667,44.3835333333,40.2739333333,26.4840666667,55.6164,58.1735333333,43.5615333333,22.5975629629,45.7077666666,51.7807999999
224.62,91.3044,40.9660666667,65.5072,52.4637333333,53.8163333333,43.3817333334,73.4299333333,74.2995333333,59.5652666666,34.9436814815,57.8743333333,62.4153999999
225.00,83.2864666667,36.8074666666,64.3193333333,47.7934000001,46.9483333333,48.4507333333,71.4554,73.2394666667,56.0094,32.8011259259,55.8217,58.4976000001
225.38,67.0222000001,24.2666666667,46.3111333334,36.7999333333,33.3332,36.6222666667,62.7554666666,62.9333333333,40.4444666666,22.1531333333,42.2222666667,47.3779333333
225.75,62.1482,27.0370666667,42.8148,38.5926666666,36.3702666667,37.6296666667,57.9259333333,60.4444000001,38.8889666667,24.4527407407,34.8147999999,49.1851333333
226.13,57.7777333334,27.1746666667,41.9683333334,38.3492666667,34.9206666667,36.5714,49.8412,53.4602666667,37.9047333333,25.0864666667,29.0793,43.4286666667
226.51,61.1594666667,36.4058,47.3622666667,44.2898,43.1304,44.9276,56.5216666667,55.7101333333,44.8697,30.7246074074,34.4638,48.8116
226.88,45.1284,25.3147333333,34.3124666667,30.2565333333,31.655,30.8157333333,40.8857333333,39.394,32.0513,19.4301407407,23.9626666667,37.3427333333
227.26,42.7545333333,24.9102,32.3352666667,28.2234666667,30.6586,31.0180666667,37.6048,36.2076,30.5389666667,19.3035851852,24.7504,36.8464666667
227.64,42.3078,29.1346666667,33.9104,30.3524666667,34.9038666667,35.4166,40.8653333333,37.8204666667,33.4296,24.3945703704,29.9038666667,37.7564
228.01,42.2319333333,29.7101333333,33.3622666667,31.3332666667,36.6667333333,36.4348666667,41.2754666667,38.6666666667,35.3333333333,27.6521333333,29.5218666667,38.8985333333
228.39,40.1329333333,29.7742,31.6865333333,30.4647333333,35.9096,35.1393333334,39.6016,36.8658,34.4489666667,28.2690444445,28.4063,38.0079333333
228.76,35.6656,26.9022,28.4333333333,27.6560666667,33.0741333334,32.2734,34.8174,32.6972,31.6725333333,26.1772592593,25.1237,35.1001333333
229.14,35.5262666667,26.9517333333,28.3992,26.9737333333,33.5965333333,31.0525333333,34.6492,31.5789333333,30.9979333333,26.4546962963,24.5615,34.6929333333
229.52,37.2678,28.4807333333,31.2348666667,28.1966,35.5190666667,33.6175333333,35.9124666667,32.6556666667,34.7322,29.0295851852,26.3934666667,35.7158666667
229.89,32.9616666667,24.9328,28.2765333333,24.1692,31.1867333333,30.1342666667,32.1568,29.0195333333,31.1971,25.9969555556,23.1166333333,30.9804666667
230.27,30.7085333333,24.1042,26.0419333333,22.1668,29.2084666666,27.2710666667,29.7708666667,27.2709333333,29.5627333333,23.6761407407,21.7501333333,29.2291333333
230.65,26.6456,19.5372666667,22.7129333333,18.4438,24.8159333334,22.9863333333,25.5310666667,23.6593333333,25.8886,19.9392740741,18.3174333333,26.3721333333
231.02,28.8000666667,20.8000666666,24.923,20.923,26.4,24.9640666667,26.8512666667,25.9898,28.3077666667,22.8467481481,19.9590666667,28.2872
231.40,29.0522,21.2567333333,25.3672666667,21.6613333333,26.3684,25.2181333333,27.3481333333,26.0278,28.7432,23.9001333334,19.7551,28.4131333333
231.78,28.1872,19.2281333333,24.3508,19.8596,23.4152,22.2456,24.0702,23.0644666667,27.8713666667,21.468437037,16.2573333333,26.3625333333
232.15,28.0399333333,19.4006666667,25.1433333333,18.9514,22.2972,21.7478,23.3958,21.673,27.3908333333,21.0569925926,14.7442,25.1435333333
232.53,30.0505333333,21.4899333333,27.601,21.4898,24.697,24.1415333333,24.6212,24.2928666667,28.3459333333,23.1818592592,16.4394333333,26.7929333333
232.90,31.7692,23.9232,28.282,25.3845333333,26.9999333333,25.846,27.2563333333,26.3847333333,29.1665333333,25.2564814815,18.5128666667,28.4103333333
233.28,31.1196666667,24.224,29.5166,25.8016,28.0662,27.7354666667,26.3867333333,27.7354666667,29.9746333334,26.5395037037,20.4325,29.0077333333
233.66,29.2308666667,23.3334,27.7178666667,24.3846,26.4103333333,25.8973333333,24.8718,25.4614666667,27.2562333333,25.635437037,18.1154,27.7434666667
234.03,28.8613333333,22.7709333333,25.6241333333,24.0603333333,26.0356,25.5692666667,24.1152,22.6336666667,27.5032,26.0447851852,18.3265333333,28.6693333333
234.41,28.1906,21.2244666667,25.4421333333,23.8638666667,27.1836,26.1224666667,25.3061333333,22.2312666666,27.238,26.5396814815,17.6326666667,28.8436
234.78,27.2924666667,20.3808666667,23.5918666667,22.3128666667,27.1020666667,24.8163333333,24.1904666667,21.4966666667,25.4286,24.9220962963,15.6598333333,28.7075333333
235.16,24.16,19.52,21.4666666667,19.7066666667,25.0933333333,22.7466666667,22.1333333333,18.4533333333,21.9733333333,21.2059259259,13.6666666667,26.16
235.54,22.6516666667,18.1314,20.2020666667,18.4848666667,24.1413333333,21.2373333333,19.5453333333,17.7020666667,20.6186333333,18.9869185185,12.1085,24.1666666667
235.91,20.6241333333,16.4543333333,16.9538,16.2546666667,23.4706666667,19.9000666667,18.4767333333,17.2034666667,18.0150333333,17.7166814815,10.2247666667,23.8203333333
236.29,19.1549333334,14.953,15.2817333333,15.9624666667,23.5446,19.3895333334,18.0516,17.2534,16.9014333333,16.7136518518,10.8567666667,23.5916
236.66,16.7479333333,11.6375333333,11.7536666667,13.9372,19.7445333333,16.8872666667,16.0743333333,15.7026666667,14.4716666667,14.1205111111,8.51343333334,21.3008
237.04,14.7356666667,7.86199999999,8.45980000001,10.7585333333,16.5286666667,14.2528,12.2067333333,12.9884,11.8275333333,11.2846518519,5.3563,18.5057333333
237.41,14.3414,6.16246666668,6.73546666667,9.39293333333,14.5245333333,11.9358666667,10.8362,11.5463333333,10.6528333333,9.8485111111,3.11576666667,17.4570666667
237.79,15.8731333333,7.57386666665,7.07473333333,10.499,14.9432666667,14.0362666667,11.6552666667,14.5352,11.9502,11.2371037037,3.93416666667,18.7753333333
238.17,16.4644,8.41326666668,7.19920000001,10.117,14.1854666666,13.0989333333,11.7570666667,15.7828,11.4484,11.5512592593,4.02556666668,18.2961333333
238.54,19.7419333333,13.2737333333,10.8332,13.3332666667,16.7263333333,17.3015333333,15.3571333333,18.9286,14.504,15.2249111111,9.36499999999,21.8056
238.92,20.8938666667,15.6797333333,12.365,15.0464666667,17.0576,19.2922666667,16.9275333333,20.7632666667,16.1639333334,17.8398666667,11.0428666667,22.5326666667
239.29,21.0189333333,15.3022,12.1760666667,15.3712666667,16.7184,18.7390666667,16.6494666667,21.3816666667,16.7357,18.2997629629,11.0448,22.8498
239.67,22.2439333333,16.1626666667,14.1139333334,16.2765333333,17.4472,19.9837333333,18.3414666667,22.6341333333,18.1138666667,20.1915111111,12.5039666667,25.1870666666
240.04,21.8154666667,16.2268666667,15.6029333333,16.6525333333,17.0354666667,19.9999333333,18.1276,21.7162666667,18.1490333333,20.3403703704,13.0992333333,24.8935333333
240.42,22.6002,17.4246,17.2150666666,17.4739333333,17.597,20.6408,18.7800666667,21.5772666667,19.0574333333,21.2363703704,14.4055,25.4097333333
240.79,20.7830666666,16.7048,16.498,16.1175333333,16.9766,19.8912666667,17.8141333333,19.5432,18.4231,20.2175407407,13.3932333333,23.7084666667
241.17,19.7884,16.7773333333,17.0468,15.421,17.0082,19.8365333333,17.5564666667,18.7206,18.1915666667,20.3805703704,13.9249333333,23.7133333333
241.54,17.8218,15.4762,15.6878,13.8006666667,15.529,18.642,16.1198666667,16.7989333333,16.2521,18.6409185185,12.769,22.3720666667
241.92,16.9646666667,14.9146,15.1530666667,13.2378666667,15.3595333333,18.085,15.8442,16.0748,15.4073,17.8572148148,12.8129333333,22.0738666667
242.29,16.2536666667,14.3731333333,14.845,12.6843333333,15.0737333334,18.0531333333,15.612,15.4499333333,15.07,16.9838296296,12.6954666667,21.7624
242.67,14.8700666667,13.3192,14.0661333333,11.4692,14.0377333333,16.72,14.5357333333,14.1729333333,13.9593333333,15.8860740741,11.4549666667,20.804
243.05,14.723,12.6592,13.7872666666,11.1799333333,14.0142666667,16.5256666667,14.2346666667,13.7048,13.7667333334,15.7328962963,11.4585666667,20.5365333333
243.42,14.2966,12.2118666667,13.3677333333,10.7328,13.4708666667,16.5532,14.0832666667,12.9137333333,13.4227666667,15.4355259259,11.0973666667,20.5090666667
243.80,12.9316,11.236,12.2096666667,9.61526666667,12.0328,15.5191333333,12.8499333333,11.4744,12.2165333333,14.3004148148,9.81286666667,19.326
244.17,12.7976,11.6176,12.2144666667,9.69133333333,12.1939333333,15.7612666667,12.9264666667,11.6650666667,12.1193333333,14.5479703704,9.98319999999,19.532
244.55,11.8832666667,10.7485333333,11.4199333333,8.94933333334,11.3662666667,15.1460666667,11.9838666666,10.6412,11.0305,13.6033925926,9.24813333333,18.7982
244.92,11.4743333333,9.96093333333,10.5088,7.91913333334,10.2935333333,14.501,10.9784,9.73259999999,9.83043333333,12.8129037037,8.90729999999,18.2193333333
245.30,10.9455333333,9.09706666667,9.66686666666,7.31526666666,9.14533333335,13.8605333333,10.2726666667,9.01213333333,8.71219999999,11.6653333333,8.20609999999,17.2120666666
245.67,11.2684,9.35193333334,9.97239999999,7.6332,9.41786666667,14.1570666667,10.5491333334,9.17626666667,8.75343333333,11.8621777778,8.35266666667,16.8645333333
246.05,10.5405333333,8.57866666667,9.57966666667,7.00686666666,8.85886666667,13.5936,9.61953333333,8.05306666667,7.943,11.0199407407,7.7202,15.8358
246.42,10.3005333333,8.24033333333,9.52966666667,6.85006666667,8.73133333331,13.4206,9.00673333333,7.66693333333,7.62566666667,10.7562666667,7.55229999999,15.4255333333
246.79,9.80866666667,7.4744,8.71173333334,6.27113333333,8.2186,12.8911333333,8.244,6.90466666667,7.0684,10.0382888889,6.89196666667,14.5748
247.17,9.05400000001,6.81053333333,8.07593333333,5.4172,7.54479999999,12.1076666667,7.53306666666,5.94,6.3454,9.18205185186,6.11373333333,13.7086666667
247.54,8.83746666667,6.82113333333,7.98946666667,5.41926666667,7.62366666667,11.8258,7.43166666667,5.8186,6.01843333333,9.12142222223,6.07123333333,13.4500666667
247.92,8.87906666666,6.75133333334,7.91833333333,5.39653333333,7.73420000001,11.7760666667,7.61639999999,5.97813333333,5.98,9.12160740742,6.20836666667,13.3222666667
248.29,8.52653333333,6.1214,7.407,5.0414,7.15046666667,11.3326,7.20833333333,5.381,5.63743333333,8.7603925926,5.88666666667,12.882
248.67,8.5146,6.08693333333,7.36966666667,4.7754,6.9384,11.0832666667,7.18113333333,5.4782,5.72473333333,8.81442962963,5.8461,12.7464666667
249.04,8.62713333333,6.4814,7.7488,4.9472,7.27073333333,11.0764666667,7.60779999999,5.907,6.2387,8.96906666667,5.97743333333,13.0034
249.42,9.19813333334,6.9772,8.30126666666,5.43586666667,7.99053333334,11.3064666667,8.2586,6.57733333333,7.02183333333,9.49991851854,6.3501,13.3449333333
249.79,9.14066666666,6.87106666667,8.13100000001,5.42773333333,8.131,11.2098,8.28953333333,6.52066666667,7.2987,9.52165925926,6.16403333333,13.2249333333
250.17,9.45753333334,7.02226666667,8.14766666666,5.36126666667,8.2556,11.2896666666,8.60239999999,6.81966666666,7.75829999999,9.86877777779,6.27503333333,13.4234
250.54,9.64193333334,7.19866666667,8.09379999999,5.462,8.355,11.2821333333,9.10493333333,6.99573333333,8.13973333334,10.1628518518,6.35453333333,13.4543333333
250.92,10.0862,7.57479999999,8.56406666666,5.7738,8.6962,11.3851333333,9.63460000001,7.33653333334,8.5592,10.4729925926,6.69216666667,13.8052
251.29,10.4816,8.11359999999,9.11873333332,6.29299999999,8.81360000001,11.5444,10.1342666666,7.93479999999,8.9766,10.818162963,7.03493333333,14.1542
251.66,10.8156,8.47286666666,9.54033333335,6.39853333334,8.80133333334,11.7952,10.427,8.42906666667,9.66073333333,10.8314148148,7.35076666667,14.2911333333
252.04,10.5812666667,8.4884,9.37433333332,6.113,8.69866666665,11.5336666666,10.0499333333,8.06759999999,9.51803333333,10.6620148148,7.10143333333,14.1142
252.41,10.8646666667,8.79986666667,9.83513333333,6.20593333333,8.90200000001,11.6041333333,10.5289333334,8.45273333333,9.8748,10.7317925926,7.33210000001,14.5278666667
252.79,10.3879333333,8.13059999999,9.52386666667,5.73193333334,8.52433333334,11.3286,10.3233333333,7.99533333333,9.51209999999,10.0901333333,6.67256666667,14.368
253.16,10.5664,8.15740000001,9.7078,5.8378,8.59886666665,11.6577333333,10.2981333333,8.09786666667,9.3978,10.3179259259,6.74113333333,14.2754
253.54,10.0339333333,7.82820000001,9.23700000001,5.1714,8.07526666665,11.4116,9.82400000001,7.24753333333,8.95573333333,9.93783703705,6.35776666667,14.3714
253.91,10.1214,8.23533333333,9.67940000001,5.403,7.91786666667,11.6276666667,10.1276,7.52553333333,8.95430000001,10.1814666667,6.85976666667,14.8024
254.28,10.7117333333,8.86966666666,10.4797333333,6.37046666667,8.41226666665,11.9354666667,10.9115333333,8.05159999999,9.35583333334,10.5864,7.45566666666,15.3752
254.66,11.1244666667,9.33459999999,11.0112,6.81966666667,8.94199999999,12.149,11.4835333333,8.48286666667,9.64080000001,10.9240074074,7.99053333333,15.8016
255.03,11.9047333333,10.283,11.7391333333,8.11593333333,9.97240000001,13.1469333333,12.3672,9.5376,10.5797,12.2291777778,9.05453333333,16.6528
255.41,12.1012,10.7692666667,12.0298666667,8.71793333334,10.8190666667,13.7677333333,12.7563333333,9.97153333333,11.1504,12.7857481481,9.93586666666,17.2150666667
255.78,11.7311333333,10.1514,11.7609333333,8.22440000001,11.0077333333,13.2373333333,12.6540666667,9.36886666666,10.7419,12.6565259259,9.5165,16.6704
256.15,11.9084,10.24,11.9159333333,8.41626666667,11.3548,13.1413333333,12.5876666667,9.52393333334,10.7751,12.6434888889,9.7195,16.6408666667
256.53,12.7619333333,11.3226666667,12.4868666667,8.97360000001,12.1976,13.9752,13.0653333333,10.1658666667,11.4778666667,13.0887333333,10.1764,16.8183333333
256.90,12.2353333333,10.9281333333,11.7058666667,8.53593333333,11.7518666667,13.366,12.5294,9.44426666666,10.7452,12.4735555556,9.696,16.0261333333
257.28,10.9641333333,9.38486666667,10.5906,7.2236,10.7254666667,12.1764,11.258,7.98893333333,9.28973333334,11.3531925926,8.67773333335,15.0903333333
257.65,9.72580000001,8.06986666667,9.3548,6.26339999999,9.52146666665,10.7740666666,9.75273333333,6.9732,7.86029999999,10.1397851852,7.48923333333,13.4784
258.02,9.23506666667,7.45526666667,8.60253333333,5.96793333333,9.42873333333,10.6468,9.14066666667,6.64786666666,7.5236,9.52211111112,7.16476666667,12.932
258.40,8.56786666666,6.9458,7.89226666667,5.356,8.94819999999,10.4247333333,8.3374,6.076,7.09953333334,8.78954074075,6.70323333333,12.1682666667
258.77,7.6186,6.17473333334,7.2158,4.56686666667,8.27446666669,9.9394,7.36540000001,5.3012,6.39046666667,7.96119259259,5.86093333333,11.4367333333
259.15,7.28026666667,5.83266666667,7.1844,4.177,7.76593333333,9.85939999999,7.063,5.1006,6.08343333333,7.54021481482,5.57993333333,11.1250666667
259.52,7.4044,5.7878,7.19286666667,4.2092,7.62193333334,10.0175333333,7.0518,5.09993333333,6.0083,7.61779259259,5.4557,11.1023333333
259.89,7.7552,6.08153333333,7.61353333333,4.5688,7.9048,10.4707333333,7.25726666667,5.48846666667,6.35913333333,7.97634074074,5.85983333333,11.581
260.27,7.97693333333,6.28473333333,7.87253333333,4.87246666667,8.0582,10.9166666667,7.66853333334,5.6702,6.61823333333,8.11282222222,6.073,11.9105333333
260.64,7.88599999999,6.20206666667,7.8654,5.02886666667,8.05546666667,10.9510666667,7.61913333333,5.6554,6.64476666667,8.12323703704,6.08536666667,11.8367333333
261.01,8.49306666666,7.00306666667,8.63086666667,5.79806666667,8.74280000001,11.7362,8.23833333333,6.46286666667,7.40543333334,8.91072592593,6.6972,12.3882
261.39,8.93560000001,7.67873333333,9.13700000001,6.5266,9.31039999999,12.2728666667,8.80566666667,6.988,8.13,9.44206666667,7.26446666667,12.7953333333
261.76,9.51053333334,8.334,9.74013333333,7.19166666667,9.99339999999,13.0008666667,9.47626666667,7.5636,8.89193333333,10.0183407407,7.79053333333,13.3834
262.13,9.6324,8.47559999999,9.88206666667,7.20773333333,9.93766666667,12.9670666667,9.56573333333,7.621,9.03056666667,10.147837037,7.8014,13.5386
262.51,9.94500000001,8.97626666667,10.3470666667,7.61426666667,10.2248666667,13.2409333333,10.1027333333,7.94513333333,9.4576,10.7448740741,8.12993333333,14.0395333333
262.88,10.7949333334,9.78493333334,11.0850666667,8.46533333333,10.9905333334,13.9100666667,11.0654666667,8.70313333334,10.3453333333,11.4712740741,8.76020000001,14.8810666667
263.25,11.3775333333,10.3549333333,11.4822,8.99699999999,11.6730666667,14.2121333333,11.6333333333,9.02933333335,11.1849333333,12.1590888889,9.1914,15.4368
263.63,11.6477333333,10.93,11.8144,9.06206666667,12.0324,14.4278666667,11.9731333333,9.33973333335,11.7588666667,12.5471185185,9.39896666667,15.6612666667
264.00,11.7466666667,11.3186,11.7294,9.16546666666,12.0838666667,14.2326,12.179,9.39926666668,11.9174666667,12.7549481482,9.45103333333,15.6031333333
264.37,11.8222666667,11.5311333333,11.6384666667,9.38793333333,12.2035333333,14.2344666667,12.0644666667,9.59419999999,12.1316,13.0712444444,9.53140000001,15.5436666667
264.75,11.0460666667,10.8548,10.7775333333,8.44473333332,11.6326,13.5108,11.3325333333,8.9724,11.4644,12.3768592593,8.79936666668,14.7748666667
265.12,9.78380000001,9.34713333334,9.40153333333,7.34006666667,10.3845333333,12.3275333333,10.2160666667,7.59506666667,10.0683333333,11.0902962963,7.61546666666,13.5836
265.49,9.56053333334,8.78513333333,9.20440000001,7.04986666667,10.2097333333,11.9991333333,9.76340000001,7.32486666666,9.66643333333,10.8075777778,7.20303333333,13.2748
265.87,9.46886666666,8.57273333334,9.10159999999,6.82406666667,10.0677333333,11.9388,9.60013333334,7.24813333333,9.39443333333,10.7327185185,7.4055,13.0840666667
266.24,9.76826666667,8.8116,9.45206666666,7.265,10.4551333333,12.3682,9.86100000001,7.56426666666,9.6375,11.0174888889,7.82140000001,13.4682
266.61,9.29186666667,8.06653333333,8.95540000001,6.78293333334,9.99386666666,12.0208,9.23780000001,7.22326666667,9.06136666666,10.3884296296,7.21506666667,13.1133333333
266.98,8.74126666667,7.33666666667,8.48960000001,6.22006666667,9.28133333335,11.7701333333,8.57093333333,6.7398,8.3149,9.95945925926,6.72359999999,12.5416666667
267.36,8.1848,6.77433333333,8.00960000001,5.62673333334,8.62313333333,11.4006666667,8.14513333335,6.2642,7.56336666667,9.17713333332,6.17456666667,12.1417333333
267.73,7.76946666667,6.36873333333,7.71906666667,5.5832,8.51233333333,10.9267333333,7.92413333333,5.94706666667,7.14463333333,8.63051851852,5.98946666667,11.9055333333
268.10,7.15813333333,5.7104,7.17353333333,5.05373333333,8.04540000001,10.526,7.44993333333,5.29186666667,6.5803,7.91181481481,5.40333333333,11.4938
268.48,7.2314,5.57906666667,7.15520000001,4.854,8.08620000001,10.4178666667,7.52159999999,5.3082,6.64756666667,7.97694074073,5.3712,11.433
268.85,7.46673333333,5.6,7.24953333334,4.98666666667,8.21333333333,10.4914666667,7.58473333333,5.31813333333,6.5733,8.06722222223,5.4667,11.5009333333
269.22,8.1206,6.41046666666,7.7552,5.50273333333,8.9566,10.9341333333,8.00000000001,5.95473333333,7.3486,8.55953333333,6.21836666667,12.1996
269.59,8.1852,6.5232,7.75879999999,5.48246666667,9.02013333333,11.0352,8.02346666667,5.99026666667,7.31376666667,8.59599999999,6.40206666667,12.3882
269.97,8.46313333334,6.87066666667,7.90500000001,5.80426666667,9.23240000001,11.444,8.29500000001,6.20506666667,7.57736666667,8.93933333332,6.68803333333,12.7928666667
270.34,8.08313333333,6.49533333333,7.46413333334,5.22553333333,8.91926666666,10.9478666667,8.09706666666,5.89,7.26663333333,8.60137037037,6.45863333333,12.2559333333
270.71,8.08993333333,6.5782,7.25226666666,5.04933333333,8.99560000001,10.9364,8.00146666667,5.93106666667,7.30003333333,8.47154074074,6.53566666667,12.1416666667
271.09,8.12479999999,6.752,7.1462,5.09686666667,8.96553333332,10.7159333333,7.97713333333,6.02946666667,7.26746666667,8.41699259259,6.53203333333,11.8718666667
271.46,8.50486666667,7.15133333333,7.40013333333,5.63113333333,9.4554,10.982,8.26879999999,6.49346666667,7.61253333333,8.87691851853,6.8478,12.0774
271.83,9.1796,7.74006666667,7.95366666666,6.252,10.1615333333,11.8756666667,8.86246666668,7.15766666667,8.26936666667,9.57123703705,7.50216666667,12.6806
272.20,9.81659999999,8.431,8.39273333334,6.85453333333,10.6092,12.435,9.50526666667,7.80573333334,8.91083333333,10.2981777778,8.10066666667,13.2101333333
272.58,9.8458,8.66886666666,8.4062,7.0008,10.7226666666,12.5392,9.61713333332,7.81773333333,8.84326666666,10.3293777778,8.152,13.2248
272.95,10.1944,9.02506666667,8.76759999999,7.4024,11.003,12.813,9.9846,8.19413333333,9.25860000001,10.6614148148,8.3536,13.4677333333
273.32,9.94579999999,8.54146666667,8.33533333333,7.03166666666,10.6755333333,12.5394666667,9.61966666667,7.81173333333,8.8705,10.3339481481,8.01783333333,12.9266666667
273.69,10.0452666667,8.62479999999,8.26833333334,7.11373333333,10.6734666667,12.6996,9.80206666667,7.95413333333,8.86386666667,10.3159555556,8.0264,12.8324666667
274.06,9.29733333333,7.95873333333,7.5164,6.46886666667,10.1002666667,12.0878666667,9.13426666667,7.23993333333,8.126,9.50142222221,7.1746,12.1752
274.44,9.32326666667,7.96353333333,7.56313333334,6.56493333333,10.1359333333,12.2306666667,8.98853333334,7.07299999999,8.04286666667,9.40845925926,6.9475,12.2366666667
274.81,9.28073333333,7.73800000001,7.63066666667,6.51053333333,10.0398,12.0631333333,8.96233333334,6.97886666666,7.92463333333,9.35477037036,6.6437,12.1180666667
275.18,9.82239999999,8.13393333333,8.05613333333,6.92526666667,10.4236666667,12.5857333333,9.41746666667,7.35506666667,8.433,9.91305925927,7.14333333333,12.7444666667
275.55,9.931,8.10779999999,8.018,6.8368,10.3450666667,12.6752,9.37246666667,7.3054,8.38856666667,9.83354814816,7.15633333333,12.6624666667
275.93,9.69966666667,7.63699999999,7.59393333333,6.50166666667,9.84813333331,12.2440666667,9.10886666668,6.95046666667,7.98013333333,9.46165925927,6.7573,12.34
