wavelength,Back_TanVasm,Belly_TanVasm,Breast_TanVasm,Crissum_TanVasm,Crown_TanVasm,DorTail_TanVasm,Patch10_TanVasm,Patch11_TanVasm,Rump_TanVasm,Throat_TanVasm,WingTip_TanVasm
578.26,5.95278518519,16.3508333333,24.3378,15.2516,21.8888666667,5.73733333333,14.3939333333,8.4854,18.3706666667,20.7987333333,7.37384444445
578.60,5.96696296296,16.3186333333,24.2804333333,15.2253333333,21.8803333333,5.74873333333,14.3778,8.49046666667,18.3412555556,20.7706666667,7.35766666667
578.94,6.00923703704,16.3340333333,24.3088333333,15.2166,21.9396,5.76746666667,14.4136,8.52473333334,18.3626333333,20.8137333333,7.39767777778
579.28,6.01461481481,16.3128,24.2740333333,15.1908666667,21.9614666667,5.7754,14.3964,8.5254,18.3168777778,20.7883333334,7.4046
579.61,6.00039259259,16.2897666667,24.2144333333,15.1294666667,21.9367333333,5.79086666667,14.3555333333,8.50826666667,18.2698555555,20.7475333334,7.39773333334
579.95,6.01848148148,16.3255,24.2437333333,15.1424,21.9711333333,5.816,14.3794,8.5406,18.2803222222,20.7845333333,7.41244444444
580.29,6.04652592593,16.3308,24.2303,15.1248,21.9957333333,5.84933333333,14.3606666666,8.56773333333,18.2647444445,20.8041333333,7.44042222222
580.63,6.05970370371,16.3300333333,24.2157666667,15.124,22.0624,5.8952,14.367,8.59793333333,18.2674333333,20.8088,7.49397777778
580.97,6.05089629629,16.2763333333,24.145,15.1025333333,22.0862,5.91693333333,14.3496666667,8.5704,18.2157,20.7951333333,7.47836666667
581.31,6.06904444444,16.2644333333,24.1264666667,15.1006,22.0952666667,5.9266,14.3574,8.573,18.1829555555,20.7808666667,7.48407777778
581.65,6.16735555555,16.3221666667,24.1608333333,15.1730666667,22.1552,6.03266666667,14.4400666667,8.66526666667,18.2395222222,20.8569333333,7.582
581.98,6.17034074074,16.316,24.1404,15.1992666667,22.1658,6.0656,14.4244,8.67486666667,18.2290333333,20.8696,7.60264444444
582.32,6.17368148148,16.2891666667,24.1524,15.1830666667,22.1844,6.09453333333,14.4070666667,8.6662,18.2128444444,20.8655333333,7.62544444444
582.66,6.13665925926,16.2432,24.0819666667,15.1228,22.1352666667,6.07806666667,14.3152,8.60386666667,18.1325111111,20.7994666667,7.58344444444
583.00,6.07426666667,16.1971333333,24.0291333333,15.0578,22.103,6.0324,14.2422,8.5252,18.0693666667,20.7350666667,7.5313
583.34,6.12797037038,16.1925333333,24.0430333334,15.0934666667,22.1561333333,6.0626,14.2522,8.5532,18.0816222222,20.7534666667,7.57433333333
583.68,6.14203703704,16.1348,23.9836,15.0613333333,22.1188,6.089,14.2047333333,8.55073333333,18.0376111111,20.7144,7.59715555556
584.01,6.12637037037,16.1098,23.9494666667,15.0262,22.1146,6.0686,14.138,8.52286666667,17.9855111111,20.6531333333,7.56561111111
584.35,6.12402222222,16.0516666667,23.8766333333,14.9784666667,22.0625333333,6.0432,14.0653333333,8.46353333333,17.9228333333,20.6082,7.52675555555
584.69,6.14212592593,16.0630333333,23.8989,14.9605333333,22.0861333333,6.04566666667,14.0435333333,8.48926666667,17.9287333333,20.6068,7.57255555555
585.03,6.13661481481,16.0486,23.8502333333,14.9055333333,22.0524666667,6.0426,13.9852666667,8.46766666667,17.8784444444,20.5755333333,7.57635555556
585.37,6.10242962963,15.9913,23.7872333333,14.8395333333,22.0103333333,6.00913333333,13.9153333333,8.40733333333,17.8123,20.5042,7.56774444445
585.70,6.09143703704,15.9292666667,23.7157,14.7614,21.9776666667,5.97813333333,13.8584666667,8.37346666667,17.7512444444,20.423,7.54838888889
586.04,6.06177777778,15.9203,23.6726333333,14.7099333334,21.9426,5.9388,13.8122666667,8.32566666667,17.7023,20.372,7.4824
586.38,6.07241481481,15.8654666667,23.6361333333,14.6892666667,21.9558666667,5.94006666667,13.7987333333,8.3384,17.6670888889,20.3662,7.50518888889
586.72,6.12971851852,15.8854,23.6337666667,14.7136,21.9836,5.99746666667,13.8504,8.41026666667,17.7026555556,20.3858666667,7.55361111111
587.06,6.08654814815,15.7928333333,23.5868,14.6314666667,21.9204,5.98013333333,13.7714,8.35553333333,17.6012111111,20.3213333333,7.51497777778
587.39,6.06261481481,15.7406666667,23.5025666667,14.5575333333,21.8971333333,5.95073333333,13.7284666667,8.2984,17.5408,20.2352,7.47435555556
587.73,6.07077777778,15.6923,23.462,14.5306,21.8684666666,5.9592,13.7355333333,8.27326666667,17.5258555556,20.2211333334,7.51496666666
588.07,6.10691111111,15.7004666667,23.4890666667,14.5482,21.8909333333,5.99113333333,13.7656,8.30506666667,17.5422333333,20.2343333333,7.55345555556
588.41,6.05029629629,15.6325666667,23.4279666667,14.4904,21.8446666667,5.958,13.6927333333,8.23193333333,17.4673555556,20.1765333333,7.5136
588.74,6.05397777778,15.5879333333,23.4160666667,14.476,21.8674666667,5.96066666667,13.6908,8.21926666667,17.4381888889,20.1315333333,7.5147
589.08,6.08820740741,15.6011666667,23.4347666667,14.4887333333,21.8989333333,5.99293333333,13.6771333333,8.26333333333,17.4566444444,20.1334666667,7.52873333333
589.42,6.13148148148,15.6351333333,23.455,14.5262666667,21.9362666667,6.0506,13.7195333333,8.29066666667,17.4921111111,20.1856666667,7.57745555555
589.76,6.13959259259,15.5786,23.396,14.5073333333,21.9178666667,6.0578,13.6890666667,8.28246666667,17.4376444444,20.1783333333,7.60563333333
590.09,6.16177037037,15.6141333333,23.4019333333,14.5256666667,21.9444,6.09953333333,13.7166,8.30906666667,17.4516,20.2158666667,7.65146666667
590.43,6.17232592593,15.5886,23.3402666667,14.5105333333,21.9234,6.10906666667,13.6666666667,8.27366666667,17.4118222222,20.1819333333,7.66758888889
590.77,6.22097777778,15.6395333333,23.3574,14.5342666667,21.9744666667,6.15986666667,13.7234,8.29773333333,17.4561555556,20.2347333333,7.72573333333
591.11,6.2638,15.6575666667,23.3654,14.5928666667,22.0368666667,6.19333333333,13.7432666667,8.3432,17.4832888889,20.2998666667,7.76595555556
591.44,6.25803703704,15.6296333333,23.3182333333,14.5748666667,22.0585333333,6.18206666667,13.7292,8.33246666667,17.4668888889,20.293,7.74014444444
591.78,6.23961481481,15.5892333333,23.2335333333,14.496,22.0026,6.15393333333,13.6691333333,8.27713333333,17.4053333333,20.2416666667,7.72263333333
592.12,6.27080740741,15.5996333333,23.2346,14.484,22.0239333333,6.173,13.6848,8.2832,17.4095111111,20.2264,7.73702222222
592.46,6.28185925926,15.5869333333,23.2088333333,14.4862666667,22.0369333333,6.17153333333,13.6584666667,8.2702,17.4182888889,20.2278,7.76652222222
592.79,6.28150370371,15.5664666667,23.1680666667,14.4712666667,22.0668,6.18033333333,13.6576,8.2198,17.4005666667,20.2131333333,7.78365555556
593.13,6.22250370371,15.4920666667,23.1356,14.398,22.0379333333,6.11286666667,13.6116,8.1578,17.3208888889,20.1710666667,7.74044444444
593.47,6.22386666667,15.4888666667,23.1363,14.3792,22.0435333333,6.1142,13.6026,8.1784,17.3258666667,20.1590666667,7.74885555556
593.80,6.19462962963,15.4028666667,23.0396666667,14.3182,21.9828,6.06186666667,13.5195333333,8.11413333333,17.2509222222,20.0739333333,7.69408888889
594.14,6.11828148148,15.3029333333,22.9946,14.2246,21.9478,5.98153333333,13.4562666667,8.0388,17.2057222222,20.03,7.60646666667
594.48,6.02142962963,15.1922,22.8753333333,14.1512666667,21.8644,5.87566666667,13.358,7.9454,17.1063666667,19.9332,7.52782222222
594.81,5.98379259259,15.1590666667,22.8645333333,14.1310666667,21.8286,5.87113333333,13.3199333333,7.8984,17.0854555556,19.8846,7.53838888889
595.15,6.01220740741,15.1704666667,22.9220333333,14.1692666667,21.8332,5.9008,13.3227333333,7.9164,17.0888111111,19.9116,7.57613333333
595.49,6.01654074074,15.1787,22.9347,14.2055333333,21.8743333333,5.94953333333,13.3266666667,7.9454,17.0936777778,19.8934,7.60896666667
595.82,6.0666,15.2015333333,22.934,14.2202666667,21.8779333333,5.98146666667,13.3408,7.98413333333,17.1142555556,19.8992666667,7.67316666667
596.16,6.03328148148,15.1629,22.8792333333,14.1809333333,21.8264,5.96206666667,13.2978,7.93473333333,17.0554333333,19.8427333333,7.64967777778
596.50,5.98827407407,15.0949333333,22.8211333333,14.1238666667,21.7660666667,5.92253333333,13.2513333333,7.91266666667,16.9918777778,19.7975333333,7.61424444444
596.83,5.95796296296,15.0473,22.7224,14.0789333333,21.7085333333,5.89493333333,13.1696666667,7.8876,16.9471222222,19.7376,7.58748888889
597.17,5.97353333333,15.0616333333,22.7161,14.0722666667,21.7334,5.90886666667,13.1753333333,7.87826666667,16.9453333333,19.731,7.60072222222
597.51,5.96206666667,15.0525333333,22.7218,14.0394666667,21.7306,5.91513333333,13.1786,7.86313333333,16.9495888889,19.6966666667,7.60135555556
597.84,5.9600962963,15.0472333333,22.6708333333,14.0049333333,21.6804666667,5.92506666667,13.1306666667,7.86273333333,16.8879888889,19.6446666667,7.60711111111
598.18,5.96687407407,15.0268333333,22.6301,13.9652,21.6664,5.9366,13.0796,7.85606666667,16.8531666667,19.6274,7.59375555555
598.52,5.94582222222,14.9721,22.5422666667,13.8777333333,21.6180666667,5.8804,13.0239333333,7.79026666667,16.7683222222,19.5436666667,7.53646666667
598.85,5.91124444444,14.9365,22.4446333333,13.7931333333,21.5982666667,5.8546,12.9427333333,7.7232,16.7074666667,19.4436666667,7.5147
599.19,5.89145925926,14.8791666667,22.3559333333,13.7152,21.5468,5.81473333333,12.892,7.65833333333,16.6142888889,19.4024,7.48582222222
599.53,5.84011111111,14.8035666667,22.2401666667,13.6549333333,21.4889333333,5.7738,12.8114,7.586,16.5204333333,19.3383333333,7.41853333333
599.86,5.85380740741,14.8021666667,22.2015666667,13.6066666667,21.4906,5.78113333333,12.7869333333,7.58193333333,16.5063555555,19.3358,7.40144444444
600.20,5.82614074074,14.7796,22.1486666667,13.554,21.4580666667,5.73653333333,12.7043333333,7.5336,16.4372222222,19.2699333333,7.34401111111
600.53,5.912,14.8358333333,22.2318666667,13.6178,21.5384,5.8216,12.7843333333,7.58346666667,16.4988111111,19.3061333333,7.43345555555
600.87,5.91122962963,14.7840333333,22.196,13.5918666667,21.5265333333,5.84933333333,12.7454666667,7.5544,16.4395111111,19.2747333334,7.4327
601.21,5.94188148148,14.7807,22.1502666667,13.5982666667,21.5078,5.8528,12.721,7.56426666667,16.4252111111,19.2958666667,7.45501111111
601.54,5.95154074074,14.7615,22.1588666667,13.5982666667,21.5245333333,5.85406666667,12.7163333333,7.5496,16.4296,19.2998666667,7.46697777778
601.88,5.99785185185,14.7937666667,22.1894333333,13.6337333333,21.5691333333,5.89893333333,12.7655333333,7.59913333334,16.4568888889,19.3052666667,7.54201111111
602.21,6.06354814815,14.8335,22.2826666667,13.7027333334,21.6456,5.9852,12.8005333333,7.682,16.5135333333,19.3874666667,7.64351111111
602.55,6.07938518519,14.8203666667,22.2801333333,13.7228666667,21.6466666667,5.9962,12.8138666667,7.7092,16.5053444444,19.4082,7.67431111111
602.88,6.04551851852,14.7793333333,22.2780333333,13.6918,21.6364,5.95193333333,12.794,7.6836,16.5005222222,19.3926666667,7.63654444445
603.22,6.06928888889,14.7843333333,22.3098333333,13.7012,21.6698666667,5.9878,12.8259333333,7.70173333333,16.5061555556,19.4112,7.65685555555
603.56,6.06386666667,14.7708333333,22.3350666667,13.7142,21.6766666667,5.98773333333,12.8244666666,7.70506666667,16.4906666667,19.4312666667,7.71048888889
603.89,6.08358518519,14.7757,22.3263,13.7272666667,21.7000666667,6.034,12.8519333333,7.722,16.4940888889,19.4396666667,7.77961111111
604.23,6.07107407407,14.7405,22.2831666667,13.6887333333,21.6956666667,6.03553333333,12.8273333333,7.70226666666,16.4555111111,19.4293333333,7.7741
604.56,6.07685185185,14.7356333333,22.2475666667,13.6675333333,21.6936,6.0146,12.8109333333,7.68686666667,16.4583222222,19.4121333333,7.78831111111
604.90,6.05876296296,14.7070666667,22.2280666667,13.632,21.714,6.02673333333,12.7934,7.668,16.4197555556,19.3764,7.79524444445
605.23,6.08404444445,14.6661333333,22.2016,13.6201333333,21.7102,6.04693333333,12.7876,7.67173333333,16.4058,19.3806666667,7.83755555556
605.57,6.09026666667,14.621,22.1695666667,13.6013333333,21.7060666667,6.06366666667,12.7807333333,7.66146666667,16.3897222222,19.3834666666,7.85348888889
605.90,6.04460740741,14.5737333333,22.0706333333,13.5373333333,21.6763333333,6.0316,12.7406666667,7.62066666667,16.3321222222,19.3032666667,7.81611111111
606.24,6.00274814815,14.4940666667,21.9778666667,13.4768,21.6102666667,6.0158,12.6923333333,7.57406666667,16.2590555556,19.2507333334,7.78346666667
606.58,5.98862962963,14.4829,21.9482666667,13.4554,21.59,6.0286,12.6492,7.5742,16.2184444444,19.2239333333,7.80307777778
606.91,5.94125925926,14.4385666667,21.9074666667,13.4201333333,21.5579333333,5.9794,12.563,7.53793333333,16.1872111111,19.1702666667,7.78205555556
607.25,5.90277037037,14.3704666667,21.8236333333,13.3715333333,21.5366,5.96433333333,12.5072666667,7.49686666667,16.1478333333,19.1013333333,7.72095555556
607.58,5.90067407408,14.3225333333,21.8046333333,13.3311333333,21.5218,5.9464,12.4705333333,7.4738,16.1185,19.0675333333,7.71011111111
607.92,5.92566666667,14.3528,21.8097333333,13.3282666667,21.5208666667,5.953,12.4854666667,7.4998,16.1317,19.0518666667,7.7326
608.25,5.91573333333,14.3204666667,21.7769666667,13.3028666667,21.4912,5.94973333334,12.4389333333,7.48713333334,16.0930111111,19.0196,7.74707777778
608.59,5.91181481482,14.3142,21.7533,13.2802666667,21.4741333333,5.93106666667,12.4069333333,7.481,16.0628555555,18.9832666667,7.72646666667
608.92,5.89137037037,14.3212333333,21.7327,13.2812666667,21.4781333333,5.9216,12.3910666667,7.45853333333,16.0323111111,18.9674,7.70664444444
609.26,5.92162222222,14.3834,21.735,13.296,21.5242,5.97346666666,12.396,7.50193333333,16.0502333333,18.9758,7.72215555555
609.59,5.93594814815,14.3772,21.7178666667,13.2695333333,21.5150666667,5.98626666667,12.3823333333,7.50413333333,16.0261555556,18.9818,7.72354444444
609.93,5.97535555556,14.4439666667,21.7571,13.2776666667,21.5845333333,6.02206666667,12.3938666666,7.5626,16.0580666667,19.0141333333,7.76604444445
610.26,6.02977777778,14.4584666667,21.7481666667,13.2916666667,21.6408666667,6.06766666667,12.4156666667,7.60066666667,16.0841888889,19.0312,7.79515555556
610.60,6.05610370371,14.4646,21.7146666667,13.2684666667,21.6447333333,6.10313333333,12.4091333333,7.614,16.0414444444,19.0067333333,7.80862222222
610.93,6.12167407407,14.4865666667,21.6898666667,13.2748666667,21.6616,6.15206666667,12.4105333333,7.64806666667,16.0277666667,19.0197333333,7.85916666667
611.27,6.19328148148,14.5408333333,21.7128,13.3257333333,21.7292,6.22866666667,12.4693333333,7.71646666667,16.067,19.087,7.9195
611.60,6.15762222222,14.4690333333,21.5906666667,13.2532,21.6446,6.1956,12.3683333333,7.651,15.9643111111,18.9900666667,7.87032222222
611.93,6.06906666667,14.3828333333,21.4989333333,13.1806666667,21.5831333333,6.12986666667,12.2965333333,7.5932,15.8583777778,18.907,7.77933333333
612.27,6.05159259259,14.3195666667,21.4481,13.1494,21.5531333333,6.11706666667,12.2444666667,7.5598,15.8094666667,18.8922,7.7656
612.60,6.0334,14.2754333333,21.3991666667,13.1198666667,21.5613333333,6.09833333333,12.2193333333,7.5768,15.7853,18.8446,7.75461111111
612.94,5.97019259259,14.1647333333,21.3173333333,13.0446666667,21.4813333333,6.00013333333,12.1388,7.50753333333,15.6905444444,18.7586666667,7.70856666667
613.27,5.96968148148,14.0992,21.2851,13.0414666667,21.4644,5.99686666667,12.1204666667,7.51733333333,15.6837555556,18.7176,7.73595555556
613.61,5.97505925926,14.0400333333,21.2313333333,13.0326,21.4551333333,5.9944,12.1094666667,7.5034,15.6523111111,18.663,7.72908888889
613.94,5.9750962963,14.0069333333,21.2224333333,13.0226,21.4230666667,6.00386666667,12.1145333333,7.48686666667,15.6127888889,18.6459333333,7.74738888889
614.28,5.98031851852,13.9259333333,21.1646666667,12.9796666666,21.4052666667,6.0082,12.107,7.46313333333,15.5926333333,18.6124,7.75777777778
614.61,5.99513333334,13.9498333333,21.2221,13.0366,21.4743333333,6.0542,12.1581333333,7.4852,15.6435222222,18.6641333333,7.80256666667
614.94,5.93173333333,13.8678,21.0991333333,12.9566,21.3745333333,5.98526666667,12.0502666667,7.42693333333,15.5458555556,18.564,7.76433333333
615.28,5.92808888889,13.8545666667,21.1070666667,12.9339333333,21.4385333333,5.98353333333,12.056,7.43693333333,15.5428333333,18.6162,7.79843333333
615.61,6.04008148148,13.9389,21.2151,12.9893333333,21.559,6.07533333333,12.1561333333,7.51953333333,15.6508777778,18.7205333333,7.90241111111
615.95,6.06589629629,13.9234333333,21.2034,13.0076666667,21.5889333333,6.09513333333,12.188,7.54846666667,15.6534333333,18.7434,7.93861111111
616.28,6.08820740741,13.9471,21.1984,13.0104666667,21.5854666667,6.11913333333,12.1908,7.52806666667,15.6279333333,18.7418666667,7.93063333333
616.61,6.06857037037,13.9287333333,21.1756666667,12.9696666667,21.5859333333,6.13433333333,12.1408,7.4662,15.5835333333,18.7006666667,7.91334444445
616.95,6.11675555555,14.0132333333,21.1693666667,12.9911333333,21.6182666667,6.17353333333,12.1704,7.47113333333,15.5903888889,18.7358,7.92918888889
617.28,6.10711111111,13.9885,21.1234333333,12.9517333333,21.5371333333,6.15653333333,12.1342,7.43586666667,15.5373444444,18.6996,7.92923333333
617.62,6.08267407407,13.9466,21.0236333333,12.8900666667,21.5146,6.10746666667,12.0613333334,7.4114,15.4946444444,18.6184666667,7.90407777778
617.95,6.09607407407,13.994,21.0558,12.9268,21.5873333333,6.12273333333,12.0775333334,7.44673333333,15.5353333333,18.6626,7.89442222222
618.28,6.08173333333,13.9555333333,20.9849,12.8411333333,21.5326666667,6.0836,12.0508666666,7.42946666667,15.4852555556,18.5922666667,7.85343333334
618.62,6.10267407407,13.9759333333,21.0211666667,12.8703333333,21.5842666667,6.13086666667,12.1278666667,7.45426666667,15.5221222222,18.6133333333,7.86604444445
618.95,6.16662962963,14.0117333333,21.0742333333,12.9384,21.6316,6.22586666667,12.1684,7.53413333333,15.5887333333,18.6468666667,7.91886666667
619.28,6.24119259259,14.0835666667,21.0787666667,13.0012666667,21.6882,6.30793333333,12.1958666667,7.5866,15.6425444444,18.6786,8.00108888889
619.62,6.29266666667,14.1569666667,21.134,13.0764,21.7476,6.40286666667,12.2479333334,7.66686666667,15.7033666667,18.7216666667,8.07062222222
619.95,6.33593333333,14.2019333333,21.1561666667,13.0948,21.7847333333,6.42173333333,12.2448666666,7.68766666667,15.7271555556,18.7339333333,8.13693333333
620.28,6.34302962963,14.2135,21.1073666667,13.0932666667,21.762,6.39873333334,12.2462,7.68386666667,15.7313888889,18.7139333333,8.14257777778
620.62,6.22644444444,14.0746,21.03,12.9662666667,21.7019333333,6.29573333333,12.1376666667,7.59053333333,15.6300666667,18.6032,8.06584444445
620.95,6.20292592593,14.0817333333,21.0319333333,12.9262666667,21.7633333333,6.27526666667,12.1296,7.5854,15.6487777778,18.6098,8.0606
621.28,6.27614814815,14.0993666667,21.0847333333,12.9805333333,21.8233333333,6.33966666667,12.1821333333,7.63473333333,15.7202,18.6547333333,8.14601111111
621.62,6.23751111111,14.047,20.999,12.9308666667,21.7584666667,6.3162,12.1223333333,7.57233333333,15.6582333333,18.5979333333,8.1444
621.95,6.19991851852,13.973,20.9554333333,12.8980666667,21.738,6.2826,12.0685333333,7.5192,15.5820111111,18.5395333333,8.12103333333
622.28,6.17537777778,13.9056,20.8852333333,12.8455333333,21.6974666667,6.2602,11.979,7.46333333333,15.5211777778,18.494,8.08482222222
