wavelength,Back_RamPasf,Belly_RamPasf,Breast_RamPasf,Crissum_RamPasf,Crown_RamPasf,DorTail_RamPasf,Rump_RamPasf,Throat_RamPasf,WingTip_RamPasf
445.37,3.24155555556,7.28222222222,4.42,3.38344444445,5.943,3.21566666667,2.55066666667,13.5352222222,5.23633333333
445.72,3.24855555556,7.29855555556,4.43544444445,3.41077777778,5.94444444445,3.23177777778,2.56555555555,13.5486666667,5.23222222222
446.08,3.22988888889,7.29555555556,4.42288888889,3.39322222222,5.91766666667,3.208,2.545,13.5283333333,5.20488888889
446.43,3.23333333333,7.315,4.43244444444,3.39822222222,5.92111111111,3.20444444445,2.55277777778,13.5341111111,5.21322222222
446.79,3.26244444444,7.35466666667,4.47144444444,3.43911111111,5.96211111111,3.23655555556,2.58911111111,13.5798888889,5.24711111111
447.14,3.27755555555,7.36466666666,4.48922222222,3.45455555556,5.97133333334,3.24666666666,2.60155555556,13.6034444444,5.26
447.50,3.28333333333,7.37133333333,4.50322222222,3.45944444444,5.97577777778,3.24855555556,2.60811111111,13.6031111111,5.26433333333
447.85,3.28677777778,7.37633333333,4.50944444445,3.46711111111,5.99355555555,3.25477777778,2.62011111111,13.6254444444,5.26733333333
448.21,3.30022222222,7.37933333333,4.51466666667,3.47933333333,6.003,3.26911111111,2.63588888889,13.6521111111,5.25888888889
448.56,3.31111111111,7.38966666667,4.52033333333,3.48333333333,6.01888888889,3.27411111111,2.65055555556,13.6934444445,5.27066666667
448.92,3.31144444445,7.39666666667,4.52533333333,3.49766666667,6.02755555556,3.28788888889,2.64888888889,13.7194444444,5.27433333333
449.27,3.30266666667,7.39522222222,4.525,3.50322222222,6.04577777778,3.29622222222,2.65288888889,13.7171111111,5.28088888889
449.62,3.30288888889,7.42622222222,4.54577777778,3.51244444444,6.071,3.30544444444,2.65844444444,13.7521111111,5.30755555555
449.98,3.31077777778,7.43688888889,4.56466666667,3.52377777778,6.09266666667,3.34055555556,2.67322222222,13.791,5.33588888889
450.33,3.294,7.42611111111,4.54766666667,3.51088888889,6.09777777778,3.34966666667,2.666,13.8044444445,5.33133333333
450.69,3.25611111111,7.41122222222,4.52211111111,3.49011111111,6.06977777778,3.34588888889,2.64577777778,13.793,5.29566666667
451.04,3.24611111111,7.41488888889,4.512,3.48388888889,6.08633333333,3.35,2.63866666667,13.8122222222,5.30188888889
451.40,3.22222222222,7.40866666667,4.48922222222,3.47333333333,6.08411111111,3.34977777778,2.62788888889,13.8532222222,5.30788888889
451.75,3.21133333333,7.39411111111,4.47366666667,3.46755555555,6.09277777778,3.34277777778,2.61888888889,13.877,5.30466666667
452.10,3.21944444444,7.42011111111,4.483,3.47722222222,6.11844444444,3.34844444444,2.62222222222,13.8951111111,5.33688888889
452.46,3.23411111111,7.42633333333,4.49188888889,3.49533333334,6.14655555556,3.35333333333,2.63311111111,13.9207777778,5.36077777778
452.81,3.24444444444,7.43011111111,4.505,3.50977777778,6.15811111111,3.37755555555,2.65233333333,13.9226666666,5.374
453.17,3.27433333333,7.454,4.52,3.52777777778,6.17455555556,3.38322222222,2.66488888889,13.9586666667,5.39711111111
453.52,3.29122222222,7.42577777778,4.49711111111,3.52222222222,6.18744444445,3.39,2.66733333333,13.9695555556,5.39911111111
453.87,3.29466666667,7.42766666667,4.46577777778,3.51677777778,6.18488888889,3.36577777778,2.65888888889,13.9827777778,5.395
454.23,3.30144444444,7.419,4.45911111111,3.515,6.19222222222,3.35688888889,2.65644444445,13.9892222222,5.38844444445
454.58,3.30666666667,7.40477777778,4.44766666667,3.49933333333,6.19322222222,3.33922222222,2.63044444444,13.9995555555,5.39455555556
454.93,3.30277777778,7.38622222222,4.43822222222,3.49122222222,6.18355555556,3.338,2.62311111111,13.9994444445,5.392
455.29,3.314,7.38633333333,4.42655555555,3.49933333333,6.19477777778,3.34922222222,2.61733333333,14.0141111111,5.40255555555
455.64,3.32055555556,7.39211111111,4.42311111111,3.50855555555,6.205,3.36422222222,2.61622222222,14.0378888889,5.42911111111
456.00,3.29188888889,7.37155555555,4.39844444444,3.47144444445,6.192,3.35233333333,2.59055555556,14.0303333333,5.42122222222
456.35,3.27477777778,7.36066666667,4.37266666667,3.44988888889,6.18844444444,3.34855555555,2.56588888889,14.0268888889,5.41355555555
456.70,3.27711111111,7.34744444444,4.35344444445,3.44,6.20322222222,3.34177777778,2.554,14.0474444445,5.43988888889
457.06,3.24444444444,7.322,4.32777777778,3.40288888889,6.19233333333,3.33188888889,2.51966666667,14.0164444444,5.42711111111
457.41,3.24377777778,7.32388888889,4.34111111111,3.40055555556,6.20333333333,3.34611111111,2.526,14.0283333333,5.45166666667
457.76,3.24622222222,7.30188888889,4.34444444444,3.40333333333,6.21722222222,3.36266666667,2.52977777778,14.0145555556,5.47566666667
458.12,3.26466666666,7.31022222222,4.34622222222,3.41611111111,6.23477777778,3.39277777778,2.54811111111,14.0364444444,5.51044444445
458.47,3.27044444444,7.30466666667,4.33511111111,3.40833333333,6.23755555555,3.39077777778,2.55166666667,14.0431111111,5.51633333333
458.82,3.276,7.29855555555,4.34411111111,3.40588888889,6.24311111111,3.38744444445,2.55266666667,14.0446666667,5.52644444444
459.18,3.28566666667,7.29544444444,4.34211111111,3.38855555556,6.24955555555,3.38722222222,2.55922222222,14.047,5.52522222222
459.53,3.277,7.28577777778,4.32788888889,3.363,6.23955555555,3.379,2.54977777778,14.0278888889,5.51011111111
459.88,3.28755555555,7.29077777778,4.32833333334,3.36833333333,6.25644444444,3.39611111111,2.553,14.0531111111,5.52222222222
460.24,3.27644444444,7.27544444445,4.31366666667,3.35555555556,6.25488888889,3.39666666667,2.54844444444,14.052,5.51633333334
460.59,3.26633333333,7.264,4.29833333333,3.33888888889,6.25,3.38722222222,2.54233333333,14.0506666666,5.49955555556
460.94,3.26166666667,7.24522222222,4.28977777778,3.34155555556,6.25522222222,3.39333333333,2.54922222222,14.0723333333,5.49144444444
461.29,3.239,7.23255555556,4.25766666666,3.316,6.23644444444,3.36822222222,2.52477777778,14.0645555556,5.46588888889
461.65,3.23422222222,7.23766666667,4.26233333333,3.321,6.25144444445,3.37977777778,2.53311111111,14.1024444445,5.46466666667
462.00,3.22833333333,7.24644444445,4.27444444444,3.31866666667,6.25744444445,3.37788888889,2.53288888889,14.1275555556,5.45922222222
462.35,3.237,7.26344444444,4.289,3.32644444444,6.28566666667,3.399,2.55022222222,14.164,5.47022222222
462.71,3.24088888889,7.28988888889,4.28344444444,3.33166666667,6.30633333333,3.42611111111,2.56033333333,14.2084444444,5.47511111111
463.06,3.22833333333,7.28288888889,4.277,3.34066666667,6.29488888889,3.41955555556,2.55222222222,14.2127777778,5.46
463.41,3.23077777778,7.27677777778,4.28588888889,3.34155555556,6.29066666667,3.41966666667,2.55155555556,14.24,5.45133333333
463.76,3.22833333333,7.28711111111,4.30033333333,3.34566666667,6.28466666667,3.41711111111,2.55622222222,14.2432222222,5.45444444444
464.12,3.23688888889,7.29155555555,4.31922222222,3.36055555556,6.27333333333,3.41411111111,2.56177777778,14.2647777778,5.45033333333
464.47,3.24277777778,7.32366666667,4.34166666667,3.37733333333,6.27288888889,3.419,2.57066666667,14.2895555556,5.44966666667
464.82,3.28222222222,7.37177777778,4.37522222222,3.39833333333,6.29988888889,3.42044444444,2.591,14.3326666667,5.48166666667
465.17,3.31477777778,7.40411111111,4.41755555556,3.44411111111,6.31644444444,3.44544444444,2.63133333333,14.3532222222,5.50844444445
465.53,3.34077777778,7.43711111111,4.43033333333,3.45655555556,6.31111111111,3.43833333333,2.63022222222,14.3565555556,5.50611111111
465.88,3.34655555556,7.44555555555,4.43355555556,3.47044444444,6.31688888889,3.42244444444,2.63177777778,14.3681111111,5.50933333333
466.23,3.37388888889,7.47533333333,4.46977777778,3.50888888889,6.33222222222,3.43244444444,2.663,14.3887777778,5.52133333333
466.58,3.39744444444,7.51044444444,4.51722222222,3.54877777778,6.359,3.44411111111,2.70166666667,14.4026666667,5.53711111111
466.94,3.42977777778,7.57288888889,4.583,3.59655555555,6.40711111111,3.46855555556,2.74811111111,14.4725555556,5.58444444445
467.29,3.45911111111,7.62755555556,4.62222222222,3.63944444444,6.44044444444,3.48188888889,2.78244444445,14.4941111111,5.61355555555
467.64,3.46811111111,7.64788888889,4.64177777778,3.66966666667,6.45588888889,3.47022222222,2.802,14.5355555555,5.60666666667
467.99,3.48422222222,7.69388888889,4.67755555555,3.69322222222,6.47088888889,3.48166666667,2.83166666667,14.5642222222,5.61444444445
468.35,3.53722222222,7.76011111111,4.73488888889,3.73744444444,6.52255555555,3.50933333333,2.86722222222,14.6195555556,5.65533333333
468.70,3.525,7.786,4.75322222222,3.74766666667,6.52333333334,3.49466666667,2.86422222222,14.6213333333,5.63488888889
469.05,3.52533333333,7.81111111111,4.77255555556,3.74566666667,6.529,3.47822222222,2.85777777778,14.66,5.62777777778
469.40,3.54588888889,7.86666666667,4.82977777778,3.78177777778,6.55933333333,3.49333333333,2.90911111111,14.7083333333,5.65322222222
469.75,3.57688888889,7.92133333333,4.86922222222,3.81777777778,6.58455555556,3.51833333333,2.93422222222,14.7375555556,5.66488888889
470.11,3.58044444444,7.9691111111,4.90122222222,3.84766666666,6.59288888889,3.52211111111,2.93566666667,14.7673333333,5.67144444445
470.46,3.55911111111,7.95777777779,4.88788888889,3.83244444444,6.56133333334,3.47955555555,2.89911111111,14.7575555555,5.62722222222
470.81,3.55011111111,7.96811111111,4.88555555556,3.82566666667,6.53866666667,3.46122222222,2.89377777778,14.7475555556,5.60433333333
471.16,3.55444444444,7.99722222222,4.92333333334,3.85511111111,6.54122222222,3.463,2.90977777778,14.7758888889,5.59044444444
471.51,3.56333333333,8.043,4.95911111111,3.87755555556,6.54533333333,3.46055555556,2.93011111111,14.7861111111,5.58788888889
471.87,3.58488888889,8.0811111111,5.00133333333,3.91555555555,6.57533333333,3.46177777778,2.951,14.8204444444,5.60644444445
472.22,3.59211111111,8.1218888889,5.04888888889,3.94433333334,6.58566666667,3.48,2.99055555555,14.8585555555,5.60866666667
472.57,3.62377777778,8.15666666668,5.08922222222,3.99266666667,6.59466666667,3.50822222222,3.03644444444,14.8771111111,5.62322222222
472.92,3.64622222222,8.19677777779,5.14611111111,4.04033333333,6.601,3.52744444445,3.08244444444,14.91,5.63188888889
473.27,3.66211111111,8.23499999999,5.17711111111,4.06811111111,6.61388888889,3.52855555556,3.11266666667,14.9438888889,5.63544444445
473.62,3.67333333333,8.27266666668,5.22822222222,4.09511111111,6.61777777778,3.53477777778,3.13466666666,14.9682222222,5.62333333333
473.98,3.681,8.28788888889,5.243,4.09788888889,6.60966666666,3.53077777778,3.16033333333,14.9702222222,5.62
474.33,3.704,8.35188888889,5.31066666666,4.15033333333,6.63344444444,3.55266666667,3.221,15.0296666666,5.65355555556
474.68,3.706,8.36366666668,5.34355555556,4.17333333333,6.631,3.54344444445,3.24066666667,15.0324444445,5.64888888889
475.03,3.72188888889,8.40433333332,5.38222222222,4.20366666667,6.63955555556,3.54966666667,3.25422222222,15.0704444444,5.67688888889
475.38,3.75877777778,8.43677777777,5.42477777778,4.23822222222,6.64733333333,3.56444444444,3.27777777778,15.0924444444,5.70622222222
475.73,3.78,8.48300000001,5.47144444444,4.26977777778,6.67088888889,3.57844444445,3.30488888889,15.1173333333,5.72077777778
476.08,3.77311111111,8.4521111111,5.45911111111,4.27733333333,6.63588888889,3.54377777778,3.29877777778,15.1057777778,5.70944444445
476.44,3.80133333333,8.49822222221,5.51744444444,4.31011111111,6.66022222222,3.55777777778,3.32711111111,15.1527777778,5.74766666667
476.79,3.82055555556,8.56033333333,5.55988888889,4.34633333333,6.68344444445,3.57366666666,3.35544444444,15.1697777778,5.75911111111
477.14,3.81877777778,8.57455555556,5.57577777778,4.35777777778,6.69566666667,3.57811111111,3.36033333333,15.1838888889,5.755
477.49,3.81744444444,8.58211111112,5.60244444444,4.37133333333,6.687,3.559,3.37511111111,15.1975555556,5.77233333333
477.84,3.82288888889,8.61844444444,5.63155555556,4.39744444444,6.71222222222,3.56255555555,3.38277777778,15.2216666667,5.78233333333
478.19,3.82744444444,8.61777777778,5.63477777778,4.40244444444,6.71022222222,3.56266666667,3.38,15.2253333333,5.77977777778
478.54,3.862,8.6561111111,5.67577777778,4.42444444444,6.74433333334,3.585,3.40455555555,15.2608888889,5.81633333333
478.89,3.88122222222,8.67155555557,5.70255555556,4.44277777778,6.76111111111,3.59688888889,3.424,15.2754444445,5.81911111111
479.24,3.88044444444,8.69822222221,5.72833333333,4.44711111111,6.77977777778,3.60711111111,3.44466666667,15.286,5.81888888889
479.60,3.88,8.71944444443,5.74888888889,4.45844444445,6.77655555556,3.61166666667,3.46155555556,15.304,5.82677777778
479.95,3.88322222222,8.75533333332,5.78455555556,4.47788888889,6.80744444444,3.62022222222,3.471,15.3216666667,5.83422222222
480.30,3.87833333333,8.75377777777,5.77166666667,4.47688888889,6.81088888889,3.60977777778,3.46355555556,15.3221111111,5.82477777778
480.65,3.87588888889,8.73822222222,5.75766666667,4.47833333333,6.812,3.588,3.45222222222,15.3182222222,5.827
481.00,3.88022222222,8.73733333333,5.76588888889,4.47811111111,6.80388888889,3.57366666667,3.43777777778,15.3386666667,5.83533333333
481.35,3.886,8.74577777778,5.756,4.491,6.79844444444,3.58644444444,3.44166666667,15.3524444444,5.83911111111
481.70,3.868,8.73644444445,5.73122222222,4.47566666667,6.77411111111,3.57344444444,3.43077777778,15.3622222222,5.83344444444
482.05,3.85955555556,8.745,5.71788888889,4.46677777778,6.75833333333,3.55855555556,3.41744444444,15.3775555556,5.823
482.40,3.846,8.75577777777,5.70511111111,4.46733333333,6.74022222222,3.55255555555,3.39855555556,15.4002222222,5.80788888889
482.75,3.83266666667,8.76422222223,5.685,4.45666666667,6.733,3.54044444445,3.39022222222,15.4206666667,5.80411111111
483.10,3.82711111111,8.76099999999,5.68244444444,4.46111111111,6.73188888889,3.53488888889,3.37944444445,15.4284444444,5.81055555556
483.45,3.82266666667,8.75011111111,5.66466666667,4.45166666667,6.73022222222,3.52611111111,3.37155555556,15.4343333333,5.81
483.80,3.82255555555,8.74944444446,5.66122222222,4.44777777778,6.72755555556,3.52488888889,3.36577777778,15.4477777778,5.81588888889
484.15,3.82311111111,8.75122222223,5.66311111111,4.44722222222,6.72111111111,3.52944444444,3.36322222222,15.4544444445,5.81744444445
484.50,3.82322222222,8.75377777778,5.66322222222,4.441,6.71855555556,3.53555555555,3.36166666667,15.4717777778,5.81922222222
484.85,3.82733333333,8.75866666667,5.66388888889,4.449,6.72144444444,3.54788888889,3.36477777778,15.4747777778,5.82977777778
485.20,3.83255555555,8.76300000001,5.66633333333,4.44266666666,6.72677777778,3.54522222222,3.35977777778,15.4916666667,5.82977777778
485.55,3.83988888889,8.76966666667,5.67744444444,4.45188888889,6.73422222222,3.54888888889,3.35811111111,15.5062222222,5.83622222222
485.90,3.853,8.77655555557,5.695,4.46733333333,6.75255555556,3.56666666667,3.37133333333,15.5208888889,5.85277777778
486.25,3.861,8.77722222223,5.70322222222,4.468,6.76366666667,3.57088888889,3.37911111111,15.5266666667,5.86422222222
486.60,3.86588888889,8.76977777778,5.70888888889,4.47188888889,6.76777777778,3.57533333333,3.37588888889,15.5157777778,5.86777777778
486.95,3.875,8.77077777778,5.71222222222,4.47355555556,6.77288888889,3.57922222222,3.38444444444,15.5284444444,5.87177777778
487.30,3.88488888889,8.77666666668,5.72888888889,4.48833333333,6.77922222222,3.58966666667,3.39011111111,15.5312222222,5.87477777778
487.65,3.88933333333,8.77822222221,5.73077777778,4.49333333333,6.77944444445,3.592,3.397,15.5282222222,5.87477777778
488.00,3.88688888889,8.78111111112,5.73288888889,4.49077777778,6.78555555555,3.58411111111,3.39866666667,15.5306666667,5.87188888889
488.35,3.88977777778,8.78677777779,5.74155555556,4.50211111111,6.79633333333,3.58366666667,3.40177777778,15.5315555556,5.878
488.70,3.89433333333,8.79411111112,5.75255555555,4.50488888889,6.80222222222,3.578,3.41055555556,15.5368888889,5.87288888889
489.05,3.88711111111,8.79444444446,5.75055555556,4.50833333333,6.80211111111,3.57433333333,3.41266666667,15.5361111111,5.87011111111
489.40,3.90122222222,8.81566666667,5.77144444444,4.52477777778,6.81922222222,3.58266666667,3.43955555555,15.5587777778,5.88566666667
489.75,3.90588888889,8.82744444444,5.78455555555,4.52944444445,6.82588888889,3.57666666667,3.443,15.5733333333,5.88744444444
490.10,3.907,8.84066666666,5.80033333333,4.54322222222,6.831,3.57633333333,3.46055555556,15.5944444444,5.888
490.45,3.91655555556,8.85655555554,5.822,4.55622222222,6.83877777778,3.58344444444,3.47988888889,15.6201111111,5.89677777778
490.80,3.91833333333,8.87377777778,5.833,4.55955555556,6.83666666667,3.58488888889,3.491,15.6297777778,5.89355555555
491.15,3.91533333333,8.8888888889,5.83944444444,4.56222222222,6.83244444445,3.58055555556,3.49522222222,15.6503333333,5.89588888889
491.50,3.92688888889,8.90733333332,5.86277777778,4.57544444444,6.84366666667,3.58833333333,3.51155555556,15.6752222222,5.908
491.85,3.93411111111,8.92555555556,5.87677777778,4.59033333333,6.83855555556,3.59377777778,3.52244444445,15.6997777778,5.91322222222
492.20,3.92633333333,8.9288888889,5.88222222222,4.59277777778,6.84066666667,3.58844444444,3.52588888889,15.7086666667,5.90244444444
492.55,3.935,8.9511111111,5.89733333333,4.60455555555,6.85077777778,3.59522222222,3.53222222222,15.734,5.90644444445
492.90,3.95311111111,8.97711111111,5.92377777778,4.62455555556,6.87011111111,3.60977777778,3.54877777778,15.7562222222,5.918
493.25,3.95255555555,8.9798888889,5.93433333333,4.62533333333,6.87211111111,3.611,3.54655555556,15.7572222222,5.90655555555
493.60,3.96188888889,9.01066666667,5.95366666667,4.64577777778,6.88555555556,3.62322222222,3.57,15.7811111111,5.92288888889
493.95,3.98655555556,9.03744444443,5.97866666667,4.67111111111,6.90966666667,3.63788888889,3.57955555556,15.7877777778,5.93655555555
494.30,4.00855555556,9.08100000001,6.00922222222,4.70455555556,6.94122222222,3.64644444444,3.61244444444,15.8221111111,5.94988888889
494.65,4.025,9.111,6.04144444445,4.74344444444,6.957,3.64711111111,3.63688888889,15.8418888889,5.96022222222
495.00,4.03855555556,9.14566666667,6.07344444444,4.76522222222,6.97222222222,3.64111111111,3.65277777778,15.8473333333,5.95644444444
495.34,4.04155555555,9.16944444443,6.09388888889,4.78422222222,6.97577777778,3.62833333333,3.66244444444,15.8492222222,5.94755555556
