wavelength,Back_OryMaxm,Belly_OryMaxm,Breast_OryMaxm,Crissum_OryMaxm,Crown_OryMaxm,DorTail_OryMaxm,Rump_OryMaxm,Throat_OryMaxm,WingTip_OryMaxm
829.33,9.28749999999,9.51866666667,7.03866666667,7.45183333334,9.83466666665,6.139,7.90183333333,7.136,11.1233333333
829.63,9.1485,9.041,6.89816666667,6.88483333333,9.80866666665,5.8745,7.36983333334,6.50766666667,11.0485
829.93,9.54049999999,9.21483333331,6.9335,6.80016666666,9.95566666665,5.85183333333,7.49633333334,5.45166666666,11.1111666666
830.23,10.2836666667,9.68733333335,7.1085,7.02783333333,10.88,5.996,7.68866666667,5.14183333333,11.2991666667
830.54,9.04149999998,7.83499999999,5.61366666667,5.61366666666,9.3565,4.86183333333,6.0335,3.70766666666,9.79383333335
830.84,9.42833333335,7.92483333332,5.58666666666,5.71616666666,8.98266666667,4.39883333333,6.12466666667,3.879,8.89016666667
831.14,9.71099999999,8.41999999998,5.91516666667,5.81883333334,8.69,3.815,6.01166666667,4.23883333334,9.0945
831.44,8.50883333335,7.45533333334,4.918,4.7425,7.6695,2.28333333333,4.76183333333,3.55183333333,7.20133333333
831.74,9.51033333335,8.31399999999,6.192,5.26633333333,8.37183333333,2.87416666666,4.93833333333,4.57166666667,8.39133333333
832.04,7.86083333335,6.59483333333,4.91316666667,3.43916666667,6.85933333333,1.66283333334,3.1935,2.98566666667,6.8215
832.35,7.67866666667,6.44033333333,4.05183333333,3.14933333333,6.38716666667,2.548,2.937,2.937,6.61716666667
832.65,7.08133333333,5.57233333334,4.14616666667,2.66983333334,6.45116666667,2.88566666667,3.15083333334,3.13433333333,6.02016666667
832.95,8.126,6.6205,4.88466666666,4.50066666666,7.69583333333,4.07083333333,4.42383333333,4.96166666666,7.37333333333
833.25,7.19066666667,5.5895,4.192,3.93,6.78316666667,3.8575,3.60983333334,4.86166666667,7.07416666667
833.55,5.07166666667,4.2265,2.592,2.874,5.22683333333,2.73333333333,2.4795,3.93083333333,6.03
833.85,3.68383333333,3.57333333333,1.7385,1.95916666667,4.15283333333,1.61416666666,1.72466666667,3.00783333333,5.767
834.16,3.3685,3.08316666666,1.43966666667,1.1545,3.92533333333,1.766,1.53466666667,3.02883333334,5.78616666667
834.46,3.26783333334,2.56,0.994000000001,0.340166666665,3.52683333333,1.71583333333,1.77016666667,2.35566666666,5.48766666666
834.76,4.10533333334,2.8095,1.60933333333,0.627166666665,3.8735,2.332,2.44133333333,2.605,6.5605
835.06,3.2685,2.59233333333,0.816999999999,0.29566666667,3.3955,1.88766666667,2.3105,2.55016666667,6.1005
835.36,3.61133333333,2.76316666667,0.906333333335,0.5115,4.16683333334,2.2075,3.07033333333,3.348,6.47666666667
835.66,3.87383333333,2.57716666667,1.20266666667,0.453166666665,4.54516666667,1.82766666667,3.624,4.01433333333,6.79483333333
835.96,3.964,2.26066666667,0.742166666665,-0.151833333335,3.69416666667,1.24816666666,4.03183333334,3.222,6.8655
836.26,2.46283333333,0.351833333333,-0.852000000002,-2.815,2.037,-0.481333333335,2.963,1.64816666667,4.99983333333
836.57,2.87216666666,1.05183333333,-0.5865,-2.67016666667,2.407,-1.153,3.76216666667,2.1035,5.42066666667
836.87,4.039,1.42033333333,0.333166666665,-2.41883333333,3.37333333333,-1.13183333333,4.03883333333,2.55233333333,5.0375
837.17,5.45983333334,1.5565,1.5325,-1.62833333333,4.478,-0.718500000002,5.0525,4.1185,4.90883333334
837.47,4.19966666667,0.31883333333,0.93033333333,-2.89733333333,4.0935,-2.97716666667,5.07716666667,3.64183333333,3.40266666667
837.77,3.79066666666,0.808499999999,3.233,-2.17383333333,4.32,-3.12166666666,5.57416666668,5.574,3.28883333333
838.07,2.66166666666,-0.15116666667,3.50866666667,-3.539,3.93216666667,-3.99283333333,5.86816666669,5.74716666667,2.69216666666
838.37,4.94166666667,-0.03066666667,5.3405,-2.85466666667,5.03383333334,-3.2535,7.55050000001,5.98533333331,3.2535
838.67,5.48333333334,0.4955,5.917,-2.81916666667,4.55383333334,-3.8415,8.02366666666,5.54533333332,2.54033333333
838.97,3.97883333334,-0.689166666665,4.104,-4.2295,3.22666666665,-4.88716666667,7.17433333333,4.57399999999,0.094
839.27,0.290833333335,-3.48833333333,0.807333333335,-6.29833333333,1.19483333334,-7.71966666667,3.55300000002,2.35783333334,-3.133
839.57,0.649666666665,-2.7615,1.75433333334,-5.39333333334,1.462,-7.44,4.74316666667,2.85916666669,-2.72916666667
839.87,-2.8175,-7.43383333334,-2.03666666666,-9.23283333335,-1.799,-10.5905,1.39166666667,0.101666666665,-6.78883333333
840.17,-3.49216666666,-8.22966666665,-3.66533333333,-11.0303333334,-3.31949999999,-12.3791666667,0.55333333333,-0.4495,-7.7455
840.47,-3.1015,-7.42999999999,-4.465,-10.4291666667,-4.36266666669,-12.0651666667,0.920166666665,-0.340666666685,-7.73683333334
840.77,-2.63333333333,-6.79999999999,-5.53333333333,-9.33333333334,-4.26666666667,-11.4666666666,1.06666666666,-0.766666666685,-7.23333333335
841.07,-2.94516666667,-8.03233333331,-8.36683333334,-10.4416666667,-4.61833333333,-11.4793333333,-0.77,-2.40983333335,-7.26233333334
841.37,-4.03,-10.3825,-10.3826666667,-11.6805,-6.694,-12.3633333333,-1.81016666667,-3.38099999998,-9.08466666665
841.67,-8.84733333331,-14.6108333334,-15.3451666666,-15.5653333333,-10.9765,-16.4465,-5.87366666668,-6.31433333335,-13.2525
841.97,-10.9785,-18.3371666666,-16.7861666666,-17.8203333333,-13.8026666667,-18.8145,-7.71649999999,-6.36416666668,-15.195
842.27,-11.9346666667,-19.975,-16.3315,-16.918,-13.8191666667,-19.8491666666,-7.11916666667,-5.31816666665,-15.0753333334
842.57,-10.2023333333,-18.2938333334,-14.6438333333,-17.1063333333,-12.7968333333,-18.8655,-4.26566666665,-1.93483333331,-13.8521666667
842.87,-13.756,-21.5963333333,-15.8686666667,-19.6713333333,-14.4601666667,-20.7041666666,-6.57266666667,-2.8638333333,-15.8686666667
843.17,-13.4781666667,-21.256,-13.8648333333,-18.9373333333,-13.768,-18.5508333333,-4.97566666668,-0.6765,-14.9275
843.47,-13.2841666667,-21.0783333334,-13.1861666666,-17.7448333333,-13.4803333333,-16.2253333333,-2.35316666666,1.2255,-13.7255
843.77,-16.5083333333,-24.6835,-15.137,-20.6751666667,-14.3986666667,-15.0316666667,-3.69200000002,0.0,-14.7153333333
844.07,-17.4681666666,-26.8165,-14.1026666666,-20.6196666667,-16.5065,-14.3696666666,-4.27333333331,1.0151666667,-15.6518333333
844.37,-17.2395,-28.5793333334,-12.8865,-20.2178333334,-18.6711666667,-15.7501666666,-2.51999999999,4.35283333331,-16.953
844.67,-15.2481666667,-24.4681666667,-9.5155,-16.9033333333,-14.8346666667,-12.2341666667,0.7685,9.98799999998,-14.0071666667
844.97,-14.1291666667,-20.5883333334,-9.11183333333,-13.5526666667,-13.4948333333,-7.67016666669,3.05649999998,12.4568333333,-12.4566666667
845.27,-11.6113333334,-16.611,-7.27783333333,-8.83333333335,-10.0555,-3.22216666667,6.88883333332,13.7221666667,-9.05533333333
845.57,-12.5975,-14.8273333333,-4.51516666667,-8.863,-10.6468333333,-1.282,8.02666666665,13.2108333334,-9.69883333332
845.87,-17.8653333334,-19.5203333334,-6.96333333334,-10.7878333333,-14.4978333333,-3.596,4.96583333333,9.24666666668,-14.3835
846.17,-15.5895,-16.3265,-5.44216666666,-6.80266666666,-11.1678333333,0.340166666665,7.87983333333,11.6211666667,-12.4151666667
846.47,-12.7815,-12.5,-2.92783333334,-2.13966666667,-7.54500000001,3.94166666666,12.0496666667,13.9638333333,-11.2611666667
846.77,-15.0463333333,-14.236,-2.257,-3.2985,-8.102,3.58816666666,9.95366666668,12.3843333333,-14.1205
847.07,-15.744,-13.3218333333,-0.692166666665,-5.1325,-7.95850000002,0.92266666667,9.80399999999,12.4568333333,-16.4936666667
847.37,-16.9155,-12.4998333333,-0.74616666667,-5.0995,-5.47266666667,1.67933333334,10.0126666667,14.3036666667,-17.7861666667
847.67,-20.6875,-11.9973333333,-3.56683333331,-5.96616666667,-4.92866666665,1.5565,7.58750000001,11.8026666667,-21.66
847.97,-24.8986666667,-13.9676666667,-6.14033333332,-8.97416666666,-6.54533333335,-0.607166666665,6.34266666665,10.054,-24.8311666667
848.26,-26.6526666666,-15.3303333333,-4.78199999998,-9.775,-5.69633333331,-2.74266666667,7.59500000002,10.9706666667,-25.5273333334
848.56,-34.1083333334,-19.1473333333,-10.31,-15.3488333333,-8.13950000001,-7.36450000002,4.88383333335,9.69,-30.7751666666
848.86,-37.645,-23.3831666667,-16.4178333333,-21.6416666666,-10.5308333333,-10.5308333333,1.24383333334,7.0481666667,-34.3283333334
849.16,-30.5555,-15.8495,-10.4575,-12.8268333333,-3.43133333332,-4.73866666667,7.353,11.7648333334,-27.1241666667
849.46,-33.0885,-17.7286666666,-11.8461666666,-15.0326666666,-6.86266666666,-8.16983333335,4.32999999999,10.1308333334,-28.1863333333
849.76,-30.1346666666,-15.4041666667,-8.92250000002,-12.2896666667,-5.47133333335,-5.30316666668,4.12450000001,13.2995,-25.0843333334
850.06,-27.4611666667,-12.0035,-9.15366666668,-11.2263333334,-4.92233333332,-1.98633333333,5.18133333335,14.5941666667,-22.7978333333
850.36,-23.9926666667,-8.69949999998,-7.60083333332,-6.04383333335,-1.55683333335,4.57866666668,9.98150000002,19.3225,-18.4068333334
850.65,-16.8403333333,-2.08333333333,-0.434,-1.38900000001,2.08316666668,9.28833333335,14.9306666667,20.573,-9.63533333333
850.95,-11.6666666667,0.166666666665,3.91666666666,-0.166666666665,5.75000000001,11.8333333333,19.5833333333,24.0833333334,-3.58333333334
851.25,-8.33333333332,4.0065,8.4935,1.84283333333,8.173,14.6635,18.75,23.3171666667,-1.843
851.55,-6.41033333335,5.68916666666,10.2561666667,-1.44233333333,8.09299999999,16.5865,16.827,21.0738333333,-2.24366666665
851.85,-13.8888333333,-0.925999999999,4.88199999999,-9.76449999998,0.58916666667,10.8585,6.56550000002,13.8888333333,-8.08066666665
852.15,-14.4013333333,0.48533333333,5.66350000001,-5.097,2.9125,12.1358333333,5.50166666665,14.3201666667,-8.73783333332
852.45,-17.2385,-0.081666666665,3.92149999999,-10.7023333333,0.898666666665,10.7026666666,3.18633333335,14.6243333333,-11.3565
852.74,-12.5603333333,5.47533333334,6.68266666666,-8.77633333335,4.831,14.6538333333,7.2465,18.0355,-7.00466666669
853.04,-13.7208333333,9.14733333334,7.44183333335,-7.98466666665,6.27916666666,14.2633333333,9.76733333335,20.0776666667,-5.27133333332
853.34,-6.83066666666,15.4373333334,14.276,0.13666666667,13.5928333334,17.9645,18.3056666667,27.1858333333,3.75683333335
853.64,-5.29716666667,14.4056666667,15.3746666667,3.4235,14.664,17.6356666666,18.7983333334,27.1963333333,5.10316666669
853.94,-5.8975,13.6538333333,14.2948333333,3.5255,14.359,16.6026666667,19.2308333333,26.987,3.65366666668
854.23,-9.81916666665,11.4343333333,8.13949999999,1.744,11.8218333333,14.1473333333,14.3411666667,23.256,-0.64583333335
854.53,-8.58983333334,12.8205,6.15383333334,5.2565,13.5255,14.6155,16.0898333334,23.6538333333,2.56416666666
854.83,-12.2771666667,12.4143333333,2.26333333333,5.82966666667,12.6201666667,13.0316666667,15.2946666667,22.4965,2.53783333334
855.13,-6.25783333332,19.3486666667,8.94,10.9193333333,18.3268333333,19.5403333333,22.4775,27.203,6.44966666669
855.43,-1.83083333333,22.4116666667,10.4166666667,13.1313333333,20.202,23.1693333333,26.515,30.1136666666,9.9115
855.72,-0.559833333335,22.2015,9.88816666669,14.3035,20.3978333334,25.8085,27.3633333333,31.3433333333,11.5051666667
856.02,-2.13983333333,19.0661666667,6.09583333333,11.0246666667,17.315,25.0971666667,26.3295,29.5071666667,8.236
856.32,-4.26666666667,15.6666666667,2.2,7.86666666666,14.1333333333,24.2,24.0666666667,27.6,6.06666666667
856.62,-12.2318333334,10.372,-5.794,1.21633333333,6.93833333332,20.3148333333,17.668,21.3163333333,-1.07283333334
856.91,-14.9853333333,10.1606666667,-8.26033333333,-2.77783333333,4.89783333333,18.4211666667,15.2046666666,17.8363333333,-3.07
857.21,-21.4396666666,7.35516666667,-13.9281666667,-4.695,0.782666666665,16.9013333333,11.2676666667,14.9453333333,-7.43366666668
857.51,-21.106,9.57933333334,-8.022,-5.60733333333,0.623,16.9003333333,13.0841666667,15.1091666667,-4.751
857.81,-24.3156666666,5.0725,-10.7085,-11.1916666667,-2.09316666667,14.4926666667,11.1111666667,13.6875,-9.25899999999
858.10,-24.6855,3.69483333333,-10.9276666667,-11.5568333333,-1.41516666667,12.7358333334,8.412,13.2076666666,-9.04066666667
858.40,-33.1615,-5.15466666667,-21.6495,-18.1271666666,-9.70799999998,5.75616666667,1.28866666667,4.20966666667,-15.8075
858.70,-32.9058333334,-6.581,-23.3333333333,-19.7435,-7.77766666667,3.50416666667,1.3675,2.39333333333,-14.017
858.99,-29.3368333334,-5.44216666667,-21.9386666667,-19.3028333334,-4.762,2.721,2.21083333333,1.95566666667,-12.3298333333
859.29,-33.5995,-6.7375,-21.8971666667,-18.6171666667,-2.2165,1.6845,-0.0885,2.12783333334,-12.5
859.59,-37.6113333334,-10.2495,-24.9551666667,-22.9056666666,-3.2085,-5.1695,-7.57583333333,-4.09966666667,-15.0625
859.89,-38.4181666667,-10.452,-24.5763333333,-25.047,-4.51966666665,-7.62716666665,-9.51033333335,-5.27283333332,-12.6175
860.18,-29.806,-3.88,-19.5768333333,-17.2841666667,0.7935,-3.52733333334,-4.23266666667,0.617333333335,-7.93633333331
860.48,-22.697,-0.586333333335,-13.5678333333,-15.2426666667,5.19266666665,0.000166666665,-0.25116666667,6.36533333334,-1.005
860.78,-19.5653333333,1.28816666667,-13.2048333333,-11.8358333333,9.58133333333,3.38166666666,2.57666666665,10.7086666667,0.805333333335
861.07,-20.8543333333,0.754,-15.4103333333,-13.9028333333,6.1975,4.18750000002,2.59616666669,10.3015,0.502666666667
861.37,-17.8451666667,1.85183333332,-13.1313333333,-10.9425,8.75400000002,9.175,9.17533333335,13.4678333333,1.34666666667
861.67,-11.4941666667,6.1575,-9.68799999998,-8.29216666667,12.7258333333,11.8228333333,12.2331666667,18.637,3.03783333333
861.96,-16.1716666667,1.8975,-11.221,-12.376,6.023,8.58083333334,8.33350000002,16.2541666667,-0.41233333333
862.26,-20.1353333334,0.59216666665,-13.1978333333,-14.213,2.96116666667,8.291,7.02199999999,13.198,-1.1
862.56,-20.25,-0.500000000015,-13.4166666667,-14.5833333333,-1.16666666667,5.6666666667,5.50000000001,8.41666666666,-3.75
862.85,-17.5973333333,3.04583333331,-9.391,-12.6903333334,1.52283333333,10.1523333334,9.81383333335,12.6056666667,0.253666666665
863.15,-18.3416666667,0.67,-10.6363333334,-14.9078333334,4.69033333333,11.9766666667,8.87766666665,10.3015,-3.01516666666
863.45,-27.9005,-7.36650000002,-19.337,-24.4013333333,-1.93366666667,10.221,0.736833333332,5.24866666668,-7.91883333333
863.74,-32.2796666667,-6.41766666668,-24.042,-25.9576666667,-2.68183333334,11.3986666666,-4.023,2.3945,-9.77016666665
864.04,-36.1283333333,-11.8011666667,-31.4701666666,-31.2628333334,-9.52383333334,8.07466666666,-9.73083333333,-4.4515,-13.2505
864.33,-32.2675,-9.1085,-30.6201666667,-25.1938333333,-7.26733333333,6.39533333335,-12.5,-4.45766666667,-11.7248333333
864.63,-28.9773333333,-7.19700000002,-29.9241666667,-21.8748333333,-9.09083333333,5.68166666667,-13.4468333333,-4.54533333333,-9.75399999999
864.93,-19.8815,0.677,-19.8816666666,-12.352,-2.11516666667,13.198,-5.16083333334,2.28433333333,2.45333333333
865.22,-19.3078333333,2.277,-22.04,-11.4751666667,0.4555,15.1183333333,-6.7395,1.54833333333,6.37533333331
865.52,-28.3435,-5.58883333335,-30.2395,-19.2615,-6.387,3.7925,-18.8621666667,-7.38533333333,0.498999999998
865.81,-31.0416666667,-6.25,-33.125,-23.6458333333,-5.72916666666,2.08333333334,-22.0833333333,-10.3125,2.1875
866.11,-35.0876666667,-11.7325,-42.3248333333,-32.0175,-11.842,-3.17983333331,-27.3026666667,-17.6536666667,-3.9475
866.41,-33.5526666667,-7.0175,-42.215,-28.0703333333,-9.86833333334,-3.07000000001,-23.794,-10.7455,2.08333333333
866.70,-32.3591666667,-8.22500000001,-43.6148333333,-31.7101666666,-8.54983333335,-5.95250000002,-19.5886666666,-9.091,2.381
867.00,-37.0615,-17.4341666667,-50.3291666666,-43.2018333333,-12.9386666667,-15.6798333334,-22.807,-15.7895,-4.05716666667
867.29,-46.479,-25.0,-59.7416666667,-55.8686666667,-21.3615,-22.183,-30.047,-23.0046666667,-9.97650000001
867.59,-59.8485,-33.3333333333,-69.4443333333,-71.0861666667,-29.293,-30.4295,-38.0051666666,-28.283,-13.6365
867.88,-64.5993333333,-37.8553333334,-75.5811666667,-81.7831666667,-34.7548333333,-34.367,-46.124,-34.8838333333,-16.279
868.18,-103.559833333,-68.285,-109.8705,-120.550166667,-60.8413333333,-65.2103333334,-76.537,-65.2103333334,-39.4821666667
868.48,-103.459,-67.2956666666,-105.346,-122.327166667,-61.635,-68.0818333333,-75.6291666667,-67.1383333334,-41.5095
868.77,-92.1921666666,-57.0573333334,-91.5916666665,-110.961,-53.3031666667,-55.4053333334,-65.3151666667,-51.051,-31.832
869.07,-86.6096666666,-54.5583333334,-86.0399999998,-101.4245,-52.8488333334,-50.2846666666,-60.8261666666,-43.1625,-26.3531666667
869.36,-120.6595,-78.1251666667,-111.979333333,-132.465166667,-78.9931666666,-75.3473333334,-77.604,-64.9305,-47.0486666666
869.66,-167.532333333,-120.129833333,-152.164666667,-181.818333333,-117.749,-111.688166667,-112.987,-106.493666667,-80.303
869.95,-234.444333333,-161.111333333,-198.333333333,-249.444333333,-166.388666667,-157.222,-161.9445,-158.333166667,-115.277833333
870.25,-219.444666666,-147.5,-181.388666667,-239.1665,-165.277833333,-141.111166666,-155.833333333,-144.722333333,-106.111166667
870.54,-229.012333333,-154.629333333,-181.790166667,-255.864333333,-173.148333334,-150.0,-165.1235,-148.456833333,-110.8025
870.84,-200.877333333,-144.152,-162.280666667,-232.456166666,-155.5555,-138.304166667,-150.0,-145.614166667,-110.526166667
871.13,-239.455666667,-175.850333333,-187.415,-277.551,-177.211,-169.047666666,-178.911666666,-169.387666666,-141.1565
871.43,-183.041,-139.181,-137.719333333,-227.193166667,-142.3975,-126.3155,-143.274833333,-122.807,-107.602333334
871.72,-120.370333333,-92.1296666668,-84.4906666669,-151.388666667,-92.3611666665,-78.2408333333,-96.5278333335,-76.8516666667,-62.9628333333
872.02,-78.938,-61.5385,-59.707,-109.1575,-59.3405,-47.6191666667,-63.3698333333,-53.8461666666,-33.7
872.31,-73.2206666667,-65.3558333334,-62.1721666669,-115.168666667,-61.0486666667,-47.0036666667,-65.5431666667,-54.3073333333,-37.6406666667
872.61,-36.9445,-37.5001666667,-33.8886666667,-69.3055,-29.0276666667,-18.1945,-43.7501666666,-25.2778333333,-11.2498333334
872.90,-21.0783333333,-25.4901666667,-20.2205,-49.5095,-18.5048333333,-7.23016666667,-30.2695,-8.33316666665,0.0
873.20,-9.284,-16.6666666667,-9.95533333335,-30.5368333333,-7.71816666668,0.335666666665,-20.8051666666,3.24399999999,5.25733333333
873.49,-7.20716666666,-12.2748333333,-11.036,-25.1126666667,-4.2791666667,3.26566666667,-18.6936666667,3.04066666666,6.30633333334
873.79,-5.49266666667,-7.57583333331,-7.765,-19.2235,-2.178,5.3975,-13.163,4.35616666668,7.85966666666
874.08,-8.43033333333,-11.1436666667,-10.2713333334,-25.2906666667,-5.91066666665,4.651,-15.407,5.52333333331,8.81783333333
874.37,-11.7646666667,-12.3526666667,-13.9215,-27.941,-11.9608333333,-0.294333333335,-18.0391666666,0.882333333335,8.82350000002
874.67,-6.83533333333,-9.83133333332,-15.8238333334,-24.8128333333,-9.64399999999,-1.49816666667,-14.9813333333,0.56183333333,8.61400000002
874.96,23.3333333333,65.0,-36.6666666667,-6.66666666665,21.6666666667,50.0,-6.66666666665,15.0,16.6666666667
875.26,-12.1793333333,-1.9231666667,-7.05116666668,-29.4871666666,-16.6665,-0.641,-10.8975,-6.41016666666,-1.92316666667
875.55,-88.3333333331,-105.0,-108.333333333,-151.666666667,-91.6666666665,-68.3333333333,-85.0,-43.3333333333,-40.0
875.85,-750.0,-566.666666667,-791.666666667,-766.666666667,-866.666666669,-750.0,-716.666666667,-700.0,-491.666666667
