wavelength,Back_BanMelm,Belly_BanMelm,Breast_BanMelm,Crissum_BanMelm,Crown_BanMelm,DorTail_BanMelm,Patch10_BanMelm,Rump_BanMelm,Throat_BanMelm,WingTip_BanMelm
635.58,5.29766666667,45.200125,38.3551666667,40.4213333334,4.40775,8.14641666667,9.24983333333,6.88441666667,5.34666666666,9.75958333333
635.91,5.25666666666,45.1695416667,38.2645833334,40.3484166667,4.39741666667,8.09516666666,9.20133333333,6.81733333333,5.32491666667,9.72933333332
636.24,5.27075,45.23975,38.28975,40.3931666667,4.44833333334,8.17666666667,9.19691666667,6.8705,5.37358333333,9.87833333335
636.57,5.31216666667,45.2656666666,38.3418333333,40.4238333333,4.4815,8.22016666667,9.20033333333,6.9315,5.40975,9.94383333332
636.90,5.39083333333,45.2981666667,38.4190833334,40.4179166667,4.57916666667,8.3045,9.27908333333,7.00183333334,5.52975,10.0454166667
637.23,5.42916666667,45.236875,38.4460833333,40.4036666667,4.66308333333,8.38891666667,9.3555,7.04883333333,5.57841666667,10.1714166667
637.56,5.4765,45.3617916666,38.5895833333,40.542,4.71491666667,8.4815,9.41908333333,7.12133333334,5.66316666667,10.2391666667
637.90,5.50358333333,45.3049166667,38.6261666667,40.5098333333,4.699,8.54125,9.4095,7.17283333333,5.66225,10.2699166667
638.23,5.52966666667,45.33775,38.7919166666,40.6083333334,4.70016666666,8.56766666667,9.39225,7.20825,5.72191666667,10.237
638.56,5.53291666667,45.332,38.8803333334,40.6465833333,4.74508333333,8.57483333333,9.40716666667,7.24716666667,5.73483333333,10.2964166666
638.89,5.47433333333,45.403875,38.8621666667,40.6911666667,4.6485,8.54733333334,9.36275,7.2,5.69641666666,10.3045
639.22,5.486,45.5119166667,39.0448333333,40.7536666667,4.61241666667,8.54583333332,9.32591666666,7.21025,5.7235,10.3345833333
639.55,5.5075,45.574125,39.1496666667,40.8683333333,4.60741666667,8.54875,9.3255,7.26258333333,5.75041666667,10.3870833333
639.88,5.48275,45.5982083334,39.1850833334,40.9071666667,4.53816666667,8.48783333333,9.29341666667,7.23833333333,5.73141666667,10.3628333333
640.21,5.406,45.622125,39.1546666667,40.8444166667,4.48575,8.44075,9.24333333334,7.16816666667,5.67458333333,10.3303333333
640.54,5.39041666667,45.6730833334,39.2065,40.9095833333,4.446,8.42841666667,9.15916666667,7.13725,5.6125,10.3370833333
640.87,5.29733333334,45.7030833334,39.2895833333,40.9025833333,4.32216666666,8.34624999999,9.069,7.09,5.54091666667,10.226
641.20,5.25908333333,45.7262083333,39.2904166667,40.9096666667,4.269,8.33241666666,8.99858333334,7.043,5.46375,10.2455833333
641.53,5.2515,45.74475,39.26225,40.8523333334,4.31016666667,8.3095,8.99616666667,7.04741666667,5.54666666667,10.24325
641.87,5.30725,45.7560833333,39.2500833333,40.7984166667,4.37283333333,8.32766666667,9.006,7.0595,5.55958333334,10.331
642.20,5.24583333333,45.7512916667,39.30725,40.7378333333,4.26741666666,8.28491666666,8.95833333334,6.96183333333,5.50008333334,10.27725
642.53,5.31041666667,45.8050833333,39.3859166667,40.7815833333,4.33525,8.34275000001,9.01525,7.01491666667,5.54391666667,10.36075
642.86,5.28083333333,45.6708333333,39.3176666667,40.63775,4.32116666667,8.30708333333,9.01641666667,6.97933333333,5.44933333333,10.3660833333
643.19,5.283,45.5145416667,39.2106666667,40.45275,4.30916666667,8.36741666668,9.03366666667,6.9615,5.42816666667,10.3495833334
643.52,5.26375,45.45975,39.1954166667,40.4079166667,4.289,8.31958333334,9.007,6.90925,5.395,10.2654166667
643.85,5.22775,45.3889166667,39.2685,40.479,4.25375,8.29725,8.94366666667,6.87583333333,5.34083333333,10.26175
644.18,5.19708333333,45.2675416667,39.23425,40.3336666667,4.21508333333,8.23441666667,8.9145,6.821,5.28883333333,10.1880833334
644.51,5.38283333333,45.4564166667,39.3849166667,40.5288333333,4.43283333334,8.39725,9.06825,6.94108333333,5.49308333333,10.3740833333
644.84,5.39675,45.322875,39.3629166667,40.431,4.4465,8.35216666667,9.00483333333,6.91716666666,5.52916666667,10.2888333333
645.17,5.39733333333,45.3719583334,39.50975,40.4898333333,4.46333333333,8.32825,8.99166666667,6.89675,5.44825,10.2904166667
645.50,5.448,45.5031666667,39.7174166667,40.6708333333,4.56308333333,8.40866666667,9.09683333333,6.954,5.50608333333,10.3571666667
645.83,5.51991666667,45.446125,39.6803333333,40.6423333333,4.64825,8.48399999999,9.07991666666,7.0365,5.56575,10.3898333333
646.16,5.43333333333,45.3332083334,39.7669166667,40.547,4.60591666667,8.39225,8.96616666666,6.95858333333,5.47483333333,10.2735
646.49,5.436,45.3644166667,39.8490833334,40.6370833333,4.66808333333,8.40958333334,8.9565,6.98125,5.48791666667,10.2859166667
646.82,5.43908333333,45.369875,39.8435,40.73075,4.69391666667,8.37316666667,8.906,7.01016666667,5.49541666667,10.29775
647.15,5.52116666666,45.476,39.9650833333,40.8195,4.76775,8.48425,8.955,7.07666666667,5.55416666667,10.3963333334
647.48,5.63641666667,45.6244583333,39.9760833334,40.7914166667,4.82091666667,8.54141666666,9.03091666667,7.17041666667,5.63308333333,10.4930833333
647.81,5.69108333333,45.7963333333,40.0559166667,40.9700833333,4.88066666667,8.58625000001,9.05858333334,7.24791666667,5.67391666666,10.5554166667
648.14,5.59675,45.7064583333,39.9803333333,40.819,4.77691666667,8.52375000001,8.95916666667,7.18491666666,5.56891666667,10.4675833333
648.47,5.639,45.7712916667,40.0780833333,40.9044166667,4.83258333333,8.61375,9.0495,7.30916666667,5.64316666667,10.5695833333
648.80,5.70991666667,45.7912916666,40.1615833333,40.9468333333,4.90108333334,8.74683333333,9.09191666667,7.35833333333,5.76175,10.6853333333
649.13,5.591,45.634875,40.02575,40.81375,4.7485,8.66641666667,8.94875,7.26566666667,5.70575,10.5725833333
649.46,5.57775,45.784,40.1799166667,40.9101666666,4.72791666667,8.64558333334,8.95208333334,7.21083333333,5.679,10.5644166667
649.79,5.63383333333,45.8705,40.1563333333,40.98475,4.77625,8.72816666667,9.05225,7.28841666667,5.75208333333,10.6283333333
650.11,5.60241666667,45.8739583333,40.1955,40.8658333333,4.72866666667,8.73591666666,9.00708333333,7.30091666667,5.77933333333,10.5793333333
650.44,5.63675,45.968125,40.3433333334,40.863,4.79266666667,8.82199999999,9.073,7.33508333333,5.82716666667,10.5948333333
650.77,5.60166666667,45.9285,40.3999166667,40.7853333333,4.74766666667,8.79383333334,9.03541666667,7.24341666667,5.80066666667,10.5721666666
651.10,5.57741666667,45.8182916666,40.3904166666,40.7410833333,4.71733333333,8.80408333334,9.01275,7.20291666666,5.80675,10.5385
651.43,5.54075,45.7627083333,40.29675,40.6704166666,4.67291666667,8.77324999999,8.98858333333,7.14816666667,5.82416666667,10.56
651.76,5.54275,45.7226666666,40.293,40.709,4.68983333333,8.78508333334,8.98441666667,7.12933333333,5.81975,10.56325
652.09,5.56083333333,45.6745416667,40.2109166667,40.6286666667,4.68358333333,8.81241666668,9.00666666667,7.0565,5.78741666666,10.5780833333
652.42,5.52516666667,45.6016666667,40.1630833333,40.5693333334,4.59566666667,8.72841666668,8.98666666667,6.99783333333,5.70575,10.51325
652.75,5.67516666667,45.7450833333,40.3039166666,40.5654166667,4.75641666667,8.83483333334,9.12133333333,7.15583333333,5.85516666667,10.6799166667
653.08,5.62633333334,45.65425,40.24975,40.5406666667,4.68341666667,8.791,9.088,7.12716666666,5.82591666666,10.61575
653.41,5.639,45.6685,40.352,40.56375,4.72383333333,8.84725000001,9.0465,7.16958333333,5.84083333333,10.6166666667
653.74,5.70808333333,45.6988333334,40.3585833333,40.6524166667,4.80966666667,8.92900000001,9.11533333334,7.17825,5.90416666667,10.6860833333
654.06,5.70475,45.77625,40.3221666667,40.6928333334,4.76883333334,8.91758333333,9.12808333333,7.18408333333,5.92783333333,10.7218333334
654.39,5.66691666667,45.73975,40.2655833333,40.78575,4.76508333334,8.9045,9.12341666667,7.22075,5.88591666666,10.6901666667
654.72,5.73075,45.7427916666,40.39475,40.8175833333,4.86166666667,8.94566666666,9.17775,7.24116666667,5.97383333333,10.7028333333
655.05,5.78791666666,45.8434583334,40.6550833333,40.86675,4.976,9.04416666668,9.28325,7.32366666666,6.02416666667,10.706
655.38,5.85333333333,46.0307083333,40.8619166667,40.9475833333,5.00658333333,9.12700000001,9.33133333333,7.37875,6.05733333334,10.7655
655.71,5.74633333333,46.0945833334,40.94675,40.9958333333,4.88558333333,8.99574999999,9.21066666667,7.24641666667,5.96691666666,10.6664166667
656.04,5.68866666667,46.094625,40.8665,40.9496666667,4.83725,8.95558333333,9.12316666667,7.18825,5.89666666667,10.596
656.37,5.52975,46.0513333333,40.8071666667,40.88425,4.65375,8.85491666666,8.94591666666,7.0165,5.677,10.4598333333
656.69,5.57941666667,46.2225833333,41.0000833333,41.0381666666,4.71258333334,8.94566666666,8.97966666667,7.06666666667,5.70433333333,10.5285
657.02,5.533,46.20425,40.938,40.9816666667,4.6245,8.85783333334,8.91808333333,6.99116666667,5.68041666666,10.5045
657.35,5.43533333333,46.2035833333,40.9271666667,40.98175,4.48375,8.74916666668,8.84708333334,6.94041666666,5.58216666666,10.4038333334
657.68,5.48775,46.186125,41.1165833334,41.03925,4.47875,8.73633333332,8.81508333333,6.89191666666,5.56675,10.3931666666
658.01,5.6125,46.3481666667,41.196,41.1065833333,4.59733333333,8.78933333334,8.87816666667,6.9625,5.7085,10.4935
658.34,5.542,46.3585833333,41.1779166667,41.0893333333,4.51416666667,8.74024999999,8.83983333333,6.96458333333,5.68058333333,10.45675
658.66,5.56083333334,46.241875,41.0205833334,41.0616666667,4.4505,8.67908333334,8.81658333333,6.92275,5.665,10.4530833333
658.99,5.54891666666,46.2309166667,41.00325,41.1070833333,4.49716666666,8.68083333332,8.81525,6.94008333334,5.694,10.4445833333
659.32,5.53816666667,46.1615,40.98275,41.0709166667,4.47558333333,8.71233333333,8.81458333333,7.00216666666,5.68708333333,10.4189166667
659.65,5.579,46.2263333333,41.02375,41.135,4.49691666667,8.768,8.87175,7.03708333333,5.71883333333,10.4720833333
659.98,5.60375,46.2499166667,40.9731666667,41.14425,4.51558333333,8.78275,8.8855,7.04025,5.78866666666,10.5094166667
660.31,5.52933333333,46.1305,40.8223333333,40.9943333333,4.46366666667,8.72666666666,8.78641666666,6.96466666667,5.76708333334,10.4455
660.63,5.53441666666,46.1872083334,40.85,40.9875833333,4.48441666667,8.77524999999,8.83666666666,6.9715,5.80741666667,10.5019166667
660.96,5.61333333333,46.124625,40.79,40.9316666667,4.58066666666,8.82483333332,8.824,7.006,5.89883333333,10.5851666667
661.29,5.67808333333,46.1244166667,40.7143333333,40.90075,4.65958333333,8.91775000001,8.889,7.10125,5.98608333333,10.6784166667
661.62,5.66583333333,46.0622083333,40.7076666667,40.7995,4.60116666667,8.91408333332,8.88825,7.11675,5.95541666667,10.6978333333
661.94,5.70266666667,45.9389166667,40.6479166667,40.7609166667,4.64458333333,8.96641666666,8.92208333333,7.1005,5.96416666667,10.78925
662.27,5.72225,46.0494166667,40.7743333334,40.84125,4.69775,9.06991666667,8.92741666666,7.18225,5.99666666666,10.8829166667
662.60,5.8,45.9554166667,40.7216666666,40.7385,4.67941666667,9.07758333333,8.95466666667,7.18733333333,6.01883333333,10.9644166666
662.93,5.94225,46.01225,40.809,40.7525833333,4.82833333333,9.17058333334,9.04491666666,7.2785,6.14791666667,11.1195
663.26,5.97741666666,46.11325,40.92,40.8404166667,4.91683333333,9.22100000001,9.08383333333,7.32275,6.24216666666,11.1891666667
663.58,6.19433333333,46.1847916667,41.1619166667,40.9926666666,5.16758333334,9.39666666667,9.26475,7.50366666666,6.39425,11.34825
663.91,6.42383333333,46.2077083333,41.2889166667,41.1076666666,5.35375,9.53974999999,9.48325,7.73741666667,6.563,11.56625
664.24,6.49808333333,46.1315833333,41.3030833334,41.1658333333,5.39533333333,9.54874999999,9.46,7.74783333333,6.53958333333,11.56525
664.57,6.562,46.2266666667,41.4005,41.27075,5.4425,9.61625000001,9.54541666667,7.78808333333,6.60891666666,11.6319166666
664.89,6.44741666667,46.0530416667,41.2064166667,41.1311666667,5.34233333333,9.51183333333,9.42441666667,7.67216666667,6.51366666667,11.5626666667
665.22,6.3515,46.051125,41.1544166667,41.0813333333,5.3045,9.53191666666,9.31858333333,7.58133333333,6.46191666667,11.51775
665.55,6.41208333333,46.2944166667,41.351,41.2035,5.4005,9.60416666666,9.35508333333,7.71458333333,6.51991666667,11.5806666667
665.87,6.32766666667,46.2201666667,41.308,41.0665,5.3615,9.50208333333,9.32708333333,7.61483333333,6.48875,11.5730833334
666.20,6.26058333333,46.21825,41.3399166667,41.086,5.32425,9.46,9.25408333334,7.56333333333,6.43366666667,11.56125
666.53,6.22783333333,46.281125,41.3765,41.1159166667,5.34325,9.47575000001,9.2415,7.53916666666,6.44266666667,11.53825
666.86,6.2255,46.2766666667,41.39575,41.059,5.34783333334,9.46558333333,9.1905,7.54508333333,6.4365,11.5398333333
667.18,6.03175,46.1391666666,41.2268333334,40.9641666667,5.13008333333,9.26716666667,8.97225,7.34275,6.28533333333,11.381
667.51,5.78458333334,46.1352916666,41.1130833333,40.80475,4.92591666667,9.13200000001,8.77583333333,7.09733333333,6.1255,11.2186666667
667.84,5.73625,46.2081666667,41.3013333334,40.8206666667,4.89916666667,9.12916666666,8.79991666667,7.11008333333,6.16266666667,11.2696666667
668.16,5.65641666667,46.257625,41.40725,40.8353333333,4.81183333333,9.04358333334,8.73416666667,7.00666666667,6.08216666667,11.22875
668.49,5.54058333334,46.3965,41.5903333333,40.8961666667,4.69291666667,8.94566666666,8.652,6.89633333334,6.02233333333,11.093
668.82,5.49375,46.2390416667,41.5271666667,40.8545,4.6785,8.87516666666,8.67541666667,6.8775,5.99666666667,10.99525
669.14,5.44975,46.18225,41.5343333333,40.8035833333,4.64516666667,8.87025000001,8.657,6.78791666667,6.03316666667,10.9731666667
669.47,5.50641666667,46.2082916667,41.5250833333,40.85175,4.6965,8.97474999999,8.676,6.82025,6.06608333333,11.0388333334
669.80,5.41775,46.246125,41.5534166667,40.8349166667,4.62191666667,8.90375,8.66883333333,6.80291666667,6.05241666667,10.9835833333
670.13,5.30683333333,46.1605833333,41.5074166667,40.7574166667,4.47516666667,8.71683333333,8.52475,6.68025,5.92816666666,10.9106666667
670.45,5.3715,46.0965416667,41.6040833334,40.7423333333,4.52258333333,8.8,8.61066666667,6.75016666666,6.00533333333,10.9456666667
670.78,5.47908333333,46.201,41.7310833333,40.7938333333,4.6215,8.94708333333,8.77166666667,6.87508333334,6.096,11.03475
671.10,5.58991666667,46.167375,41.7776666666,40.7470833333,4.72675,8.95299999999,8.84408333333,6.95125,6.14675,11.1076666667
671.43,5.62816666667,46.080375,41.614,40.6564166667,4.7195,8.95916666667,8.79641666666,6.93766666667,6.11408333333,11.0644166667
671.76,5.76875,46.02775,41.6625,40.6276666667,4.85175,9.07316666666,8.87925,7.082,6.1825,11.14675
672.08,5.84175,46.0059583333,41.6236666667,40.6318333333,4.93075,9.13225,8.93675,7.11691666667,6.20683333333,11.2678333333
672.41,6.00458333333,46.1870416667,41.9051666667,40.7994166666,5.05458333333,9.32041666666,9.026,7.306,6.35933333333,11.4710833334
672.74,6.01891666666,46.20375,41.9241666667,40.8424166667,5.05066666667,9.34108333333,9.023,7.33725,6.33391666667,11.49225
673.06,5.96641666667,46.165,42.0129166667,40.82675,4.97916666666,9.32274999999,8.95175,7.29883333333,6.29433333333,11.3640833333
673.39,6.08733333333,46.1443333333,42.0933333333,40.8000833333,5.12491666667,9.52966666668,9.03816666667,7.40091666667,6.347,11.46425
673.72,6.26841666667,46.3325833334,42.18075,40.8620833333,5.2905,9.73991666668,9.22675,7.53541666667,6.49583333333,11.60775
674.04,6.224,46.4072083333,42.1839166667,40.9251666667,5.242,9.68241666667,9.17625,7.46225,6.468,11.62075
674.37,6.18008333333,46.4502916667,42.2161666667,40.94375,5.19375,9.63216666666,9.10225,7.42075,6.35883333334,11.6514166667
674.69,6.17233333333,46.5149583333,42.2660833333,41.04725,5.1595,9.66341666667,9.09158333334,7.39458333333,6.353,11.6273333333
675.02,6.27816666667,46.7270416667,42.4396666666,41.3086666667,5.32308333334,9.79375000001,9.21,7.51541666666,6.48716666666,11.7735833334
675.35,6.21908333333,46.7217083333,42.3756666666,41.2639166667,5.23333333333,9.73391666668,9.1975,7.46591666667,6.49016666667,11.7643333334
675.67,6.21741666667,46.8260416667,42.5553333333,41.3303333333,5.3,9.87358333332,9.25966666667,7.57191666667,6.54141666667,11.7994166667
676.00,6.01891666667,46.6873333333,42.4325833334,41.1963333333,5.09033333333,9.65600000001,9.1225,7.35041666667,6.35316666667,11.5895833333
676.32,5.99458333333,46.7282083333,42.3345833333,41.1995,5.06441666667,9.64383333333,9.1015,7.3515,6.29425,11.53825
676.65,6.01158333333,46.871875,42.4631666666,41.3204166666,5.13733333333,9.69291666667,9.18466666667,7.45558333333,6.3195,11.64875
676.97,5.96941666667,46.8636666667,42.4203333334,41.344,5.00891666666,9.6045,9.058,7.35875,6.25941666667,11.6065
677.30,5.87633333334,46.7211666667,42.359,41.3095,4.923,9.52933333333,8.91525,7.30841666667,6.18741666666,11.5758333333
677.63,5.84583333333,46.4955,42.267,41.1465833333,4.86341666667,9.46116666666,8.8835,7.28425,6.124,11.4843333333
677.95,5.74183333333,46.417625,42.1820833333,41.0308333333,4.76491666667,9.38783333334,8.78658333333,7.20333333333,6.14683333333,11.3853333333
678.28,5.67075,46.4412916667,42.3005833333,41.0248333334,4.71833333333,9.31783333334,8.72766666666,7.18708333333,6.111,11.3723333333
678.60,5.57466666667,46.3430833333,42.2024166667,40.8971666667,4.62033333333,9.23983333334,8.6895,7.11941666667,6.07966666667,11.3273333333
678.93,5.53591666667,46.3935833333,42.3033333333,40.93025,4.55158333333,9.19666666667,8.60291666666,7.10233333333,6.02183333333,11.2403333334
679.25,5.53325,46.3155416667,42.17275,40.815,4.51291666667,9.05741666668,8.55141666667,7.06325,5.96833333333,11.1623333334
679.58,5.66225,46.405625,42.2325,40.8946666667,4.60625,9.15275,8.63658333333,7.1255,6.05958333334,11.2638333333
679.90,5.69158333333,46.3232083333,42.2868333333,40.8984166667,4.58791666667,9.09425,8.6145,7.10141666667,6.063,11.232
680.23,5.67933333333,46.3177916667,42.2849166667,40.9111666666,4.575,8.99908333333,8.56658333334,7.05208333333,6.0095,11.191
680.55,5.67375,46.3392916667,42.2883333333,40.9046666667,4.6145,8.95425000001,8.60541666667,7.08441666666,6.03608333333,11.1645833333
680.88,5.70691666667,46.3894166667,42.3466666667,40.9285,4.63766666667,8.97825000001,8.66266666667,7.08116666667,6.0425,11.1185
681.20,5.67083333334,46.4847916666,42.4045833334,40.9884166667,4.5945,8.90349999999,8.62341666667,7.06416666667,5.96983333333,11.1083333334
681.53,5.73466666667,46.3915,42.4030833333,41.0049166667,4.64658333333,8.90633333334,8.657,7.09958333333,5.99591666667,11.1595
681.85,5.87991666667,46.4263333334,42.4508333334,41.0880833333,4.78141666667,9.03183333333,8.73691666667,7.23308333333,6.15791666667,11.2593333333
682.18,5.996,46.5161666667,42.5453333334,41.1471666667,4.83241666667,9.10375,8.81583333333,7.29983333334,6.23633333333,11.329
682.50,6.04825,46.544375,42.50825,41.16675,4.97483333333,9.16224999999,8.90033333333,7.32,6.27458333333,11.4435
682.83,5.972,46.3889166667,42.4508333333,41.17075,4.91666666666,9.14825,8.81525,7.20908333334,6.1925,11.4190833334
683.15,5.86583333333,46.393125,42.438,41.13875,4.86608333333,9.05916666666,8.73025,7.15491666667,6.16616666667,11.3966666667
683.48,5.863,46.5133333333,42.5671666667,41.1355,4.89508333334,9.09075000001,8.74208333333,7.09975,6.19608333333,11.4935
