wavelength,Back_SteDiam,Belly_SteDiam,Breast_SteDiam,Crissum_SteDiam,Crown_SteDiam,DorTail_SteDiam,Patch10_SteDiam,Patch11_SteDiam,Patch12_SteDiam,Rump_SteDiam,Throat_SteDiam,WingTip_SteDiam
243.80,19.5468666667,8.47953333333,15.6726666667,11.9006,29.6052666667,6.05266666667,44.81,14.3859333333,-1.92973333334,25.9942,8.96193333333,10.1462
244.17,18.9050666667,7.09653333333,14.858,11.5176666667,29.1337333333,5.1838,43.7282,14.0124666667,-2.5226,25.4331333334,8.16353333334,8.91193333335
244.55,19.9082,8.98946666666,16.6272666667,13.2546,31.5093333333,7.44086666666,45.2230666667,15.0132,-0.157600000001,27.5064666667,10.525,10.1574
244.92,15.7574666667,4.33473333333,12.7668,9.19646666668,29.552,4.0052,44.4795333333,10.6587333333,-4.49273333333,25.0462,6.08699999999,6.75886666667
245.30,15.4535333333,3.50486666667,11.6544,8.03926666667,29.2894,3.98286666667,44.7794,10.6986,-6.21306666667,23.9706,5.55159999999,5.35539999999
245.67,15.9496,3.3506,11.9448666667,8.11253333333,30.6253333333,4.0964,47.3782,11.027,-6.17313333333,25.4732,6.05853333333,5.2208
246.05,14.9999333333,3.18373333334,11.3141333333,5.85479999999,30.4594666667,2.81,46.827,9.658,-7.79913333334,25.2458,4.34826666667,5.05346666668
246.42,13.9625333333,2.81226666667,11.0028666667,4.37573333334,30.2261333333,2.54666666667,45.9096,9.22333333334,-8.83979999999,24.9852666667,4.415,4.25760000001
246.79,15.2048666667,4.62573333333,12.0676666667,5.59713333334,31.6756,4.4832,46.23,10.0178,-6.95193333333,26.1319333333,6.05186666667,6.1142
247.17,15.0842666667,4.537,11.9024,4.73906666667,31.5151333333,3.95633333333,46.1194666667,9.6634,-7.14646666667,25.5136666667,6.18686666667,6.06066666666
247.54,15.0491333333,4.6798,11.8226,4.98359999999,31.8472666667,3.62886666667,46.1248,9.65506666665,-7.816,25.4023333333,5.4598,5.90313333334
247.92,15.6130666667,5.3746,11.7202,4.86406666667,32.5185333333,3.83526666667,47.3908666667,9.76960000001,-7.77786666667,26.1892,5.91766666666,5.80239999999
248.29,15.0021333333,5.26053333334,11.3511333333,4.00673333333,32.0458,2.88013333333,47.844,7.90346666667,-8.88606666665,25.3282666667,5.17573333333,4.78613333334
248.67,14.353,4.61006666667,10.9596666667,3.0678,31.4224,2.25346666667,47.1722,7.21506666667,-9.90580000001,24.5244,4.31013333333,4.19880000001
249.04,15.4575333333,6.5458,12.3661333333,4.86186666667,32.2539333333,3.5838,47.0984,8.86000000001,-7.75473333333,25.5958,6.15720000001,5.3712
249.42,16.0966666667,7.4784,12.6129333333,5.45366666666,33.1145333333,3.28326666667,46.9584666667,8.75526666666,-7.51493333333,26.6028666667,6.50253333334,6.12859999999
249.79,15.546,7.49633333333,12.4082,4.82606666667,32.3032,2.83266666667,45.0262,7.89699999999,-8.50746666666,25.4172666667,6.5236,5.2074
250.17,14.2511333333,6.47513333334,11.6690666667,4.05446666667,31.0842,1.8256,43.7620666667,7.08026666665,-9.60166666668,24.6092,5.89006666667,3.3584
250.54,13.8438,5.74993333333,11.2082666667,4.15626666667,30.1665333333,0.875133333334,43.0728666667,5.91666666665,-9.78106666666,24.2291333333,4.62486666667,2.46873333333
250.92,11.9246666667,3.4498,9.21793333333,2.40693333333,28.741,-2.1076,40.9428666667,3.48306666667,-12.8232,22.9506,2.61773333334,-0.1332
251.29,11.3412,2.33746666667,8.57813333333,1.87673333333,29.0155333333,-2.54473333333,41.0824666667,2.6944,-14.0702,22.6483333333,1.69253333334,-1.47380000001
251.66,10.0349333333,1.8766,7.48253333333,0.221466666668,28.4964666667,-3.01853333333,40.1864666667,1.7716,-15.4196,22.3076,1.79479999999,-2.59899999999
252.04,9.78166666666,1.93106666667,7.40233333333,0.781733333333,28.5518,-1.75853333333,39.3678666667,2.18386666667,-14.6552,22.1494,2.13793333333,-2.655
252.41,9.43886666667,1.30573333333,6.87286666666,1.0768,28.6254666667,-1.23693333333,38.1787333333,2.64606666667,-14.5704666667,22.795,2.29093333333,-2.46266666667
252.79,7.54833333335,-1.7754,4.1062,-1.56993333333,26.9203333333,-4.1788,36.8478666667,-0.229533333335,-18.0194666667,21.703,-0.03613333334,-5.89373333333
253.16,4.77259999999,-5.20873333333,1.49526666667,-5.13393333334,23.8130666667,-6.9658,34.9282666667,-3.90033333333,-21.8318666667,19.0031333333,-2.41753333333,-9.08413333333
253.54,3.04053333332,-7.00313333334,0.299,-6.66660000001,22.1184,-7.676,33.4704,-5.19633333334,-23.1028666667,17.9065333334,-3.42686666667,-10.5046
253.91,1.37833333335,-9.87420000001,-1.82913333333,-8.72100000001,21.1266,-9.38379999999,32.6176666667,-7.6474,-25.845,16.4878,-6.44139999999,-12.6043333333
254.28,-0.2406,-12.0454,-3.83573333333,-11.2528,20.3964,-11.5217333334,31.9462,-9.92219999999,-29.4976,15.5272666667,-8.61993333333,-15.3998666667
254.66,-3.7202,-14.9404666667,-7.45539999999,-15.1636666667,17.6786666667,-14.5536,28.7351333333,-14.4494,-33.7350666666,11.9642,-12.2470666667,-18.7648666667
255.03,-4.70953333332,-15.2293333333,-8.47086666667,-15.9786,17.3241333333,-13.7768666667,29.159,-13.9602,-33.5628,11.957,-13.1039333333,-18.7309333333
255.41,-6.09259999999,-16.2839333333,-10.0638,-16.9698666667,16.3956,-15.3747333333,28.7400666667,-15.9968,-34.9441333333,12.6794,-14.4178666667,-20.351
255.78,-3.24706666665,-14.1019333333,-7.19993333333,-13.8824,18.6352,-13.5373333333,30.0548666667,-13.4588,-31.8118,14.0706666667,-12.753,-17.4274666667
256.15,-3.67126666666,-13.8249333334,-7.1122,-13.9938666667,17.6344666667,-14.3624,30.6144666667,-13.5637333333,-32.5192,14.2549333333,-13.533,-16.6206
256.53,-3.07106666666,-13.588,-6.00753333333,-15.0562,18.4119333333,-14.0074666667,32.7940666667,-14.0074,-32.8239333333,14.5616666667,-13.8727333333,-16.8689333333
256.90,-3.32646666666,-12.3023333333,-5.12713333333,-14.5566,19.3264,-13.677,33.3607333333,-13.0996666667,-31.6975333334,14.5705333333,-13.2646,-14.9553333333
257.28,1.28353333334,-7.32020000001,-0.855666666667,-9.91080000001,23.8859333333,-8.88899999999,36.2446666667,-7.91446666667,-25.918,17.7658666667,-9.03160000002,-9.25726666667
257.65,4.32206666666,-3.61880000001,2.6096,-6.83993333333,26.6156666667,-6.02446666667,38.8481333333,-4.19986666667,-21.2946666667,19.6534666667,-5.98373333333,-5.67799999999
258.02,7.49573333335,0.2792,5.406,-3.528,28.6379333333,-2.5634,41.1505333333,-0.346733333333,-16.4381333333,22.2504666666,-1.69206666667,-1.92886666667
258.40,9.30746666667,2.86426666667,7.15726666667,-0.757533333333,30.1082,-0.360733333335,42.4098,1.47906666667,-12.9366,23.3694666667,0.548399999999,0.634933333333
258.77,11.8156,5.32813333333,9.43973333333,2.13906666667,32.4687333333,2.30546666666,44.8734666667,4.5406,-9.83673333333,25.4626,3.343,3.31099999999
259.15,12.4022,6.0124,10.221,2.4638,33.0092,2.61133333333,45.4936666667,5.0634,-9.1602,25.7058,3.80186666667,3.6782
259.52,14.0584666667,8.32253333333,11.9208666666,4.0368,34.1883333333,4.724,46.3529333333,7.2566,-6.8452,26.683,5.63853333333,5.78453333333
259.89,14.1751333333,8.84586666667,11.9906666667,4.12606666666,34.2576666667,5.27746666667,46.6719333333,7.65813333333,-6.24313333333,26.9454666667,6.21213333333,6.1502
260.27,14.6361333333,9.15086666666,12.3497333333,4.28393333333,35.0672,5.7238,47.3612666667,8.04066666668,-5.56653333333,27.1888666667,6.67686666667,6.72246666667
260.64,14.7893333333,9.55873333333,12.5006666667,4.79673333333,35.1982666667,5.8788,47.2451333333,8.50159999999,-4.9264,27.3698666667,6.916,7.01066666668
261.01,14.5690666667,9.58053333334,12.1891333333,4.53093333334,35.2453333333,5.86333333333,47.399,8.33966666666,-5.426,27.0634,6.76326666667,6.76326666666
261.39,14.4037333333,9.61279999999,12.1746,4.3232,34.7987333333,5.82493333333,47.2745333333,8.14253333333,-5.222,26.9888666667,6.646,6.66146666667
261.76,13.8754666667,8.8852,11.3417333333,3.5518,34.4453333333,5.25033333333,46.8881333333,7.2918,-6.16333333333,26.4177333333,5.92526666666,5.93066666666
262.13,13.0466,8.10006666667,10.5581333333,2.40926666667,34.5106,4.3184,46.5264666667,6.29459999999,-7.429,25.7577333333,4.5502,4.8002
262.51,13.0341333333,7.69033333334,10.8077333333,2.4792,34.5562666667,4.54633333333,46.1348666667,6.38746666667,-7.65046666666,25.6231333334,4.4134,4.46666666666
262.88,12.7458666667,7.37873333333,10.6608,1.54913333333,34.4714666667,3.89126666666,45.7855333333,5.97666666666,-8.17913333334,25.2055333333,3.70046666667,3.8912
263.25,12.883,7.65586666667,10.8484,1.95406666667,34.9095333333,4.26206666667,45.9911333333,6.00719999999,-8.29113333334,25.356,3.76353333333,3.69913333334
263.63,12.6968666667,7.16559999999,10.7442,2.01286666667,34.5634666667,3.99146666667,45.3247333333,5.48813333334,-8.89460000001,24.9204,3.1656,3.61286666667
264.00,11.9142666667,6.34540000001,9.61173333333,1.42793333333,33.7348666667,3.05213333333,44.0696,4.24813333333,-9.68300000001,24.0338666667,2.14193333333,3.0612
264.37,12.2919333333,6.6666,10.2091333333,1.73866666667,34.5328666667,3.3194,44.807,4.5002,-10.1441333333,24.8814666667,2.0828,3.12406666666
264.75,13.0158,7.46033333333,10.2520666667,2.21293333333,35.4902666667,4.08026666666,45.3502,5.23813333333,-9.4492,25.3220666667,2.81986666667,4.20173333332
265.12,14.9913333333,9.93946666667,12.5734666667,4.8704,36.2522,6.17446666667,45.164,7.40920000001,-5.587,26.9861333334,5.18126666667,6.66659999999
265.49,15.9339333333,11.2495333333,13.3672,6.32773333333,37.806,6.81906666667,46.2007333333,8.25913333333,-4.86233333333,27.9204,6.18386666667,7.10733333335
265.87,16.4638666667,11.8896666667,13.6982,7.29926666666,37.5992666667,7.46153333333,46.5206666667,9.14033333335,-4.15246666667,28.1102,6.68286666667,8.03726666666
266.24,16.5072,12.9210666667,14.4069333333,8.41673333334,37.2695333333,8.30033333334,46.97,9.42826666666,-3.00266666667,28.3936,7.49120000001,8.82139999999
266.61,16.1312,12.8252666667,13.7396,7.65139999999,37.8272666667,7.79213333333,47.5732,9.027,-3.6264,28.3548666667,6.7604,8.45646666666
266.98,15.3666666667,12.5804666667,13.2402666667,7.47366666667,37.5785333333,7.48146666668,48.0016666667,8.59919999999,-4.641,28.5837333333,6.48806666666,7.96280000001
267.36,15.0488666667,12.8216,13.0624666667,7.20093333333,37.3738666667,6.96,47.3739333333,8.61546666668,-4.37166666667,28.4499333333,6.3206,8.13373333335
267.73,13.1240666667,11.0762666667,11.1359333333,5.19426666667,36.4873333333,4.72333333334,45.9790666667,6.6592,-6.22573333334,27.0628,4.77586666667,6.25573333333
268.10,13.9361333333,12.2368,12.5782,6.2308,36.9934,5.75886666667,46.9353333333,7.98113333333,-5.1416,27.7632666667,5.59906666667,7.36393333333
268.48,14.259,13.119,12.8842666667,7.0536,36.532,6.40419999999,46.3764666667,8.75293333333,-3.8066,27.6407333333,6.68053333333,7.71680000001
268.85,14.6297333333,13.6755333333,13.702,7.82486666667,35.8802666667,7.46953333333,46.3706666667,9.16093333334,-2.6982,27.8578666667,7.43006666667,8.33833333332
269.22,13.9496666667,12.9112666667,12.6968666666,7.00846666667,35.7252666667,6.64659999999,47.2026666667,8.73693333334,-3.933,27.1424,6.4188,7.08206666667
269.59,13.3984666667,12.521,12.638,6.58213333333,34.7823333333,6.60173333333,46.3224,8.5446,-4.32093333333,26.7186666667,6.22466666667,6.93953333334
269.97,14.2936666667,13.9071333333,14.0318666667,7.87026666667,35.7905333334,8.045,47.3776,9.91586666666,-2.18893333333,27.7643333333,8.27566666667,8.25693333333
270.34,14.8740666667,13.8188666667,14.4184666667,7.73973333333,35.7074,8.11746666667,47.1404,10.4377333333,-2.03833333333,27.6138666667,8.90286666666,8.42926666669
270.71,14.6756666667,13.7372,14.2035333333,7.80993333333,34.437,8.157,46.2173333333,10.3868,-1.99673333333,26.9396666667,9.306,8.32753333332
271.09,14.5762666667,13.6560666667,14.1404,7.44153333333,33.6616666667,8.18419999999,45.3376666667,10.2125333333,-1.329,26.2147333333,9.51313333333,8.52306666667
271.46,15.8062,14.3338666667,14.93,8.32546666667,34.1991333333,9.5334,46.3245333333,11.1040666667,-0.134733333333,26.9725333333,10.6531333333,9.6942
271.83,15.6988,14.3088666667,14.9204,8.35986666666,33.7982666667,9.63866666666,46.1105333333,11.2357333333,-0.131400000001,26.6817333334,10.6394,9.83573333335
272.20,15.7432,14.3684666667,14.8046,8.30553333333,34.2313333333,9.5942,46.55,11.446,0.0557333333328,26.8289333333,10.7458666667,9.49773333334
272.58,14.686,12.9708666667,13.6906666667,6.90153333333,33.563,8.32566666667,45.7938666666,10.0562666667,-1.0822,25.9113333333,9.37733333333,8.40219999999
272.95,14.1241333333,12.9044666667,13.2402666667,6.40833333333,33.7157333334,8.00013333333,45.4934666667,10.0672666667,-1.7416,25.5865333333,8.97680000001,8.22226666667
273.32,15.2257333333,14.2159333333,14.6525333333,7.38726666667,34.3023333333,9.55866666667,45.6468,11.1973333333,0.0355333333334,26.3926,10.2232,9.58399999999
273.69,15.7008666667,14.6246,15.0038,7.58386666667,34.5733333333,9.97179999999,46.0672666667,11.714,0.917266666668,26.3950666666,10.6176,10.1715333334
274.06,14.9934666667,14.5079333333,14.5027333333,7.08426666667,34.273,9.44406666668,45.3510666667,11.2242,0.360066666667,25.6538666667,9.59533333333,9.42826666666
274.44,15.3087333333,14.9934,14.5101333333,8.05366666667,34.4366666667,10.0027333333,45.4689333333,11.8834,1.37106666667,26.2726,9.87673333333,10.3284666667
274.81,16.014,15.7667333333,15.3746,8.62206666667,35.4338,10.7762666667,46.4463333333,12.6833333333,2.50326666667,27.032,10.4807333333,11.3242
275.18,16.0951333333,15.7802,15.0566,8.86493333334,35.62,10.7428666667,46.639,13.0074,2.87766666667,27.0256,10.2403333333,11.3282666666
275.55,15.4520666667,15.5367333333,14.548,8.37286666667,35.192,10.1864666667,45.7513333334,12.3898666666,2.12433333333,26.1750666667,9.77966666665,10.8530666667
275.93,16.7435333333,16.6240666667,15.6659333333,9.67786666667,36.3045333333,11.3486,46.7292666667,13.3733333333,3.59846666667,26.9005333333,10.6472666667,11.8847333333
276.30,16.1986,16.0446,14.8801333333,9.06406666666,35.411,11.1016,45.8104666667,12.5115333333,3.01926666667,25.9761333333,10.0227333333,11.3183333333
276.67,17.5042666667,17.6696,16.319,10.7578666667,36.3931333333,12.7462666667,47.1909333333,14.4386666667,4.43293333333,27.0540666667,11.3504666667,12.7408
277.04,17.9396,17.4029333333,16.3813333333,10.8448,36.2328666666,12.6142,46.832,14.378,4.56046666667,26.9348666667,11.4668,12.7054666667
277.41,17.6234666667,16.9095333333,15.7612,10.6426,35.9497333333,12.1564666667,46.3810666667,14.0302666667,3.94746666667,26.4496666667,11.214,12.4877333333
277.79,17.1784666667,16.4150666667,14.8996666667,10.4325333333,35.4764,11.7842,45.6544,13.5141333334,3.57926666667,25.7959333333,10.7097333333,12.1346
278.16,16.8326666666,15.2348666667,13.8773333333,9.74793333333,34.7708666667,10.9736,45.5325333333,12.5543333333,2.56566666667,25.4008666667,10.0745333333,11.4947333333
278.53,16.0566666666,14.6779333333,13.6850666667,8.98146666666,34.3376,10.6155333333,44.9816,11.8524666667,1.9744,24.5843333333,9.56586666667,10.6779333333
278.90,15.7238,14.5424,13.3888666667,8.79093333333,33.6549333334,10.4547333333,44.4481333333,11.6806,1.91913333334,24.1042666667,9.63953333335,10.5268666667
279.27,15.7917333333,14.3308666667,13.2624666667,8.97253333333,33.7533333333,10.5369333333,44.3718,11.3818666667,1.44993333333,24.0555333333,9.4522,10.4388666667
279.64,15.6639333333,14.3256666667,13.4174,9.23366666666,33.3122666667,10.4828,43.9736666667,11.5012,1.9266,24.0736666667,9.28613333334,10.4252666667
280.02,16.5506666667,15.1642,14.3722,10.2016,33.409,11.5128666667,44.3217333333,12.6526,3.16693333334,24.831,10.1562,11.2607333333
280.39,16.4591333333,14.9548,14.2612666667,10.4175333333,33.3088666667,11.6874,44.2345333333,12.5421333333,3.35053333333,24.84,10.1441333333,11.2869333333
280.76,15.8734,14.3059333334,13.6402666667,9.94786666666,32.4127333333,10.9820666666,43.0454,11.5674666667,2.84226666667,24.1124,9.60346666665,10.4295333333
281.13,16.5180666667,14.8136666667,14.197,10.5231333333,32.849,11.5650666667,43.7516,11.9534666667,3.63713333334,24.5283333333,10.0389333333,11.0303333333
281.50,16.5065333333,14.5794666666,13.9208,10.6052,32.5588666667,11.3439333333,43.7337333333,11.7979333333,3.6894,24.5439333333,9.92886666665,10.8856
281.87,16.5362,14.9023333333,14.2241333333,10.7692,32.5250666667,11.3255333333,43.7504,11.9164,3.85046666667,24.6458,9.91306666667,10.7300666667
282.25,17.1648666667,15.7579333333,14.8827333333,11.6373333333,33.0695333333,12.211,44.3676666667,12.9648,4.8576,25.2386666667,10.7539333333,11.6918
282.62,16.6213333333,14.9546,13.8779333333,10.8044,32.4671333333,11.1922,43.9151333333,12.0049333333,4.04693333333,24.4142666667,9.70299999999,10.7756666667
282.99,17.1530666666,15.2950666667,14.2384666667,11.2798666667,32.783,11.583,44.37,12.452,4.67706666667,24.8964,9.86053333333,11.1046
283.36,17.1241333333,15.444,14.3791333333,11.3494666667,32.5337333333,11.6494,44.2906,12.5414,4.98273333334,24.9442666667,9.99233333333,11.015
283.73,15.9666,14.3122666667,13.2462,10.1308,31.9483333333,10.4571333333,43.9612666667,11.4702666667,3.798,24.1434666667,9.05713333333,9.78933333333
284.10,14.0247333333,12.5328666667,11.2476666667,8.19613333334,30.6501333333,8.3578,42.8635333333,9.41760000001,1.61593333333,22.5705333334,7.33173333333,7.7828
284.47,14.0818666667,12.4856666667,11.4106666667,8.16739999999,30.6621333333,8.22966666666,42.939,9.49553333333,1.61426666667,22.6454666667,7.496,8.05726666667
284.85,14.2989333333,12.8166666667,11.7797333333,8.63346666667,30.9638666667,8.51233333333,43.4635333333,9.97686666666,1.97033333334,23.0678666666,7.79973333333,8.65126666667
285.22,13.3154666667,12.1701333333,11.1634666667,8.0328,30.651,7.524,43.5680666667,9.40220000001,1.02093333333,22.5435333333,7.0474,7.6876
285.59,12.6575333333,11.5452,10.8129333333,7.48673333334,30.4469333333,6.7476,43.2382666667,8.62706666668,0.3836,22.0029333333,6.57513333333,6.899
285.96,13.0859333333,11.7414666667,11.1389333333,7.75700000001,30.93,7.1614,43.6328,8.91679999999,0.794066666666,22.5322666667,6.8512,7.4644
286.33,12.7143333334,11.3302666667,11.0278,7.25093333333,30.7389333333,6.59366666667,43.5404,8.36033333334,0.295799999999,22.2535333333,6.45453333333,6.82653333333
