wavelength,Back_IriRufm,Belly_IriRufm,Breast_IriRufm,Crissum_IriRufm,Crown_IriRufm,DorTail_IriRufm,Patch10_IriRufm,Patch11_IriRufm,Rump_IriRufm,Throat_IriRufm,WingTip_IriRufm
575.21,8.213,5.9676,6.0296,8.90846666667,26.6502666667,5.9988,8.92486666667,9.62720000001,6.36766444445,4.16113333333,6.18133333333
575.55,8.21026666667,5.9658,6.02453333333,8.91893333333,26.7555333333,6.01233333333,8.89773333333,9.61853333334,6.36465333333,4.17213333333,6.19046666667
575.89,8.20006666667,5.941,6.02426666667,8.93266666667,26.8526666667,6.00453333333,8.86946666667,9.59906666667,6.35097333333,4.1666,6.1866
576.22,8.20506666667,5.9682,6.03746666667,8.94613333334,26.9484,6.03566666667,8.86473333333,9.5932,6.35688222222,4.18886666667,6.2162
576.56,8.19366666667,5.98153333333,6.039,8.96973333333,27.0514666667,6.03553333333,8.83313333334,9.57480000001,6.36349777778,4.189,6.2212
576.90,8.19133333333,5.99173333333,6.04006666667,9.00806666666,27.157,6.04886666666,8.8034,9.56373333332,6.35086888889,4.19706666666,6.22853333333
577.24,8.131,5.945,5.97726666667,8.97773333333,27.2298,6.0116,8.73753333333,9.5002,6.29052666667,4.1556,6.19493333333
577.58,8.08846666667,5.90633333333,5.93773333333,8.9544,27.2702,5.9698,8.655,9.42826666667,6.25394222222,4.12173333333,6.15653333333
577.92,8.06106666667,5.8742,5.9106,8.95053333333,27.3555333333,5.95273333333,8.601,9.40473333333,6.22278666667,4.07913333333,6.13593333333
578.26,8.07246666667,5.87873333333,5.92506666667,8.97773333333,27.4614,5.9674,8.58446666667,9.39753333332,6.22640222222,4.09433333333,6.14626666667
578.60,8.02453333333,5.85953333333,5.88173333333,8.97306666667,27.5602666667,5.92933333333,8.52046666666,9.35259999999,6.17353777778,4.04966666667,6.11993333333
578.94,7.993,5.836,5.85306666667,8.96026666666,27.6603333333,5.91466666667,8.4692,9.30813333333,6.14635333333,4.02126666667,6.08786666667
579.28,7.9782,5.8386,5.8262,8.97859999999,27.7446666667,5.90306666667,8.4482,9.28619999999,6.11036888889,4.0096,6.08746666666
579.61,7.93533333334,5.82373333333,5.7842,8.98293333334,27.8084,5.88486666667,8.39666666667,9.24719999999,6.06483111111,3.98633333333,6.07793333333
579.95,7.92246666667,5.80253333333,5.7788,9.00919999999,27.8818666667,5.8642,8.35766666667,9.22720000001,6.03361111111,3.9672,6.05733333333
580.29,7.91853333333,5.7818,5.7538,9.02973333333,27.999,5.85813333333,8.3202,9.2054,5.99535777778,3.9606,6.05326666667
580.63,7.92473333333,5.78906666667,5.76173333333,9.06166666666,28.1311333334,5.85793333333,8.3288,9.19653333332,6.0195,3.97093333333,6.0716
580.97,7.94153333333,5.80326666667,5.79513333333,9.1288,28.2593333334,5.8774,8.33566666667,9.21886666667,6.03914666667,3.99666666667,6.10766666667
581.31,7.94373333333,5.80286666667,5.78773333333,9.16333333333,28.4003333333,5.91206666667,8.34213333333,9.22980000001,6.03267555555,4.00866666667,6.1306
581.65,7.95293333333,5.81013333333,5.7874,9.19053333333,28.4967333333,5.9172,8.33666666667,9.21733333332,6.01885111111,4.02926666667,6.14106666667
581.98,7.957,5.85,5.803,9.23226666667,28.5771333333,5.937,8.33086666667,9.21733333333,6.03584222222,4.05666666667,6.15286666667
582.32,7.98806666667,5.8518,5.833,9.27713333333,28.6624666667,5.9798,8.3332,9.23419999999,6.07695555555,4.09166666666,6.17846666667
582.66,7.97286666667,5.8164,5.8072,9.28333333333,28.7310666666,5.95226666667,8.2962,9.20593333333,6.04071111111,4.0706,6.17546666667
583.00,7.95093333333,5.79806666667,5.7836,9.28506666665,28.8156666667,5.93166666667,8.2442,9.15400000001,6.02463777778,4.04466666667,6.13986666667
583.34,7.986,5.829,5.83293333333,9.32799999999,28.9335333333,5.97026666667,8.2756,9.17426666667,6.05511777778,4.08066666667,6.16293333333
583.68,7.9634,5.81853333333,5.83046666667,9.33713333333,29.0336666667,5.9832,8.25986666667,9.16599999999,6.05579111111,4.08833333333,6.17993333333
584.01,7.984,5.8502,5.87326666667,9.41580000001,29.1350666667,6.03153333333,8.28313333333,9.19786666668,6.09144222222,4.13886666667,6.22446666667
584.35,7.95233333333,5.83033333333,5.84466666667,9.39286666667,29.1882,6.00766666667,8.2154,9.15466666667,6.04977777778,4.10806666667,6.2016
584.69,7.95906666667,5.83826666667,5.83886666667,9.39919999999,29.2938666666,6.0124,8.18746666666,9.16260000001,6.0584,4.10026666667,6.20933333333
585.03,7.92653333333,5.81006666667,5.8248,9.40940000001,29.3588666667,5.96786666667,8.12866666667,9.13026666665,6.0317,4.07933333333,6.20733333334
585.37,7.87586666667,5.79706666667,5.8124,9.42106666667,29.4551333333,5.94893333333,8.09713333333,9.09060000001,6.00908,4.05786666667,6.19746666667
585.70,7.8508,5.75466666667,5.78026666667,9.41826666667,29.5068,5.90653333333,8.06166666667,9.05573333333,5.97057555556,4.03146666667,6.17413333333
586.04,7.8034,5.73633333333,5.75213333333,9.40913333333,29.5795333333,5.86893333333,8.00173333333,9.00506666667,5.92033777778,3.98786666667,6.14106666667
586.38,7.75626666667,5.7192,5.74453333333,9.41739999999,29.6484,5.86033333333,7.94093333334,8.95466666665,5.88837333333,3.956,6.10586666667
586.72,7.80653333334,5.7604,5.80486666667,9.49606666667,29.734,5.91266666667,7.9796,9.0036,5.92820888889,4.01273333333,6.1758
587.06,7.7608,5.73353333333,5.76473333333,9.48853333333,29.7999333333,5.90153333333,7.91333333333,8.97073333332,5.91478,3.99473333333,6.1542
587.39,7.78633333333,5.74,5.77106666667,9.54120000001,29.8737333333,5.92,7.90193333333,8.9684,5.91366444445,4.00813333333,6.17446666667
587.73,7.79893333333,5.7458,5.76406666667,9.54033333334,29.9594666667,5.92273333334,7.8928,8.95786666668,5.90519111111,4.01973333333,6.19026666667
588.07,7.82993333333,5.77826666667,5.7968,9.59926666667,30.0876,5.951,7.91206666667,8.99326666665,5.91429333333,4.0646,6.21006666667
588.41,7.81186666667,5.77473333333,5.7884,9.61293333333,30.1317333333,5.95826666667,7.8922,8.96420000001,5.87920222222,4.06186666667,6.19273333333
588.74,7.8242,5.79693333333,5.81053333333,9.6466,30.2128666667,5.98453333333,7.89346666667,8.96526666667,5.88409777778,4.0832,6.21186666667
589.08,7.84493333334,5.77573333333,5.8072,9.68440000001,30.2800666667,6.01013333333,7.85806666667,8.95693333333,5.89301111111,4.09513333333,6.23053333333
589.42,7.8722,5.77946666667,5.8408,9.73119999999,30.4032,6.0514,7.85873333333,8.99933333334,5.90004888889,4.1104,6.26266666667
589.76,7.8746,5.7662,5.83833333333,9.76653333333,30.5024,6.05733333333,7.85726666667,9.00886666665,5.89162444444,4.11673333333,6.2672
590.09,7.893,5.76986666667,5.84146666667,9.78913333334,30.5836666667,6.052,7.867,9.02720000001,5.89925555556,4.12846666666,6.27913333333
590.43,7.7958,5.6836,5.755,9.73740000001,30.6413333333,5.981,7.78026666667,8.93553333333,5.81506,4.06473333333,6.1914
590.77,7.84673333333,5.71673333333,5.78326666667,9.79546666665,30.7501333333,5.998,7.79806666667,8.95093333333,5.82855555555,4.1048,6.23733333333
591.11,7.83706666667,5.72233333333,5.75293333333,9.80033333332,30.8045333333,5.9814,7.77546666667,8.93059999999,5.80807333333,4.1072,6.21146666667
591.44,7.79733333333,5.6814,5.73013333333,9.80479999999,30.8826666667,5.93886666667,7.7212,8.89206666667,5.76931111111,4.0526,6.16873333333
591.78,7.80766666667,5.69133333333,5.741,9.85359999999,30.9631333333,5.9886,7.7258,8.91039999999,5.78892222222,4.06906666667,6.21013333334
592.12,7.81793333333,5.69246666667,5.7588,9.88253333335,31.0806666667,5.9918,7.72053333333,8.9126,5.78993111111,4.07233333333,6.24513333333
592.46,7.76533333333,5.66126666667,5.70226666666,9.87079999999,31.1370666667,5.96013333334,7.68366666667,8.85359999999,5.75504444444,4.03626666667,6.20026666667
592.79,7.75226666667,5.67733333333,5.70213333334,9.903,31.2109333333,5.9566,7.6798,8.85793333334,5.74388222222,4.05053333333,6.2096
593.13,7.73106666667,5.69893333333,5.70506666667,9.934,31.3058666667,5.95873333333,7.66906666667,8.83853333333,5.72981777778,4.06733333333,6.22153333333
593.47,7.73526666667,5.72973333333,5.73066666667,9.98506666665,31.4055333333,5.97033333333,7.6812,8.85106666666,5.73814666667,4.09846666667,6.26893333334
593.80,7.76793333333,5.77833333333,5.7724,10.0721333333,31.5274666667,6.03426666667,7.72393333333,8.88053333333,5.77899333333,4.15586666667,6.33446666667
594.14,7.78273333333,5.7942,5.80113333334,10.1093333333,31.5761333334,6.05573333333,7.7174,8.88133333333,5.77699777778,4.15213333333,6.33993333333
594.48,7.70046666667,5.7462,5.74173333333,10.0966666667,31.6137333334,6.00586666667,7.6556,8.82120000001,5.70427333333,4.09226666667,6.27446666667
594.81,7.6916,5.7448,5.7592,10.1258,31.7613333333,6.01366666667,7.643,8.82693333333,5.70011555556,4.07453333333,6.297
595.15,7.70666666667,5.7528,5.76866666667,10.1701333333,31.8425333333,6.0526,7.64906666667,8.82533333334,5.71784,4.10933333333,6.30753333333
595.49,7.64893333333,5.70786666667,5.7262,10.1638666667,31.8885333333,5.99853333333,7.59086666667,8.77239999999,5.66821333334,4.0742,6.26746666667
595.82,7.5992,5.659,5.67886666667,10.1574666667,31.9056666667,5.9672,7.53433333333,8.72526666667,5.63837777778,4.0518,6.23586666667
596.16,7.63606666667,5.6852,5.712,10.2110666667,31.9831333333,5.98986666667,7.5474,8.75500000001,5.6595,4.08353333333,6.27513333333
596.50,7.617,5.668,5.7016,10.2031333333,32.0350666667,5.97506666667,7.5034,8.72453333333,5.63353555556,4.06273333333,6.24726666667
596.83,7.59246666667,5.64866666667,5.66006666667,10.2074666667,32.0784,5.9648,7.47806666666,8.69046666667,5.61610888889,4.037,6.22146666667
597.17,7.55026666666,5.612,5.60213333333,10.1678,32.0933333333,5.9266,7.40526666667,8.62573333333,5.56196888889,3.98266666666,6.16493333333
597.51,7.51073333333,5.58733333333,5.55873333333,10.1641333333,32.1753333333,5.9016,7.35626666666,8.59039999999,5.52105555556,3.96586666667,6.15033333333
597.84,7.4846,5.55633333333,5.52866666667,10.1571333333,32.2541333333,5.88053333333,7.3324,8.56906666667,5.50200444445,3.9534,6.16133333333
598.18,7.50153333333,5.56006666667,5.5408,10.1974,32.3349333333,5.90946666667,7.33146666667,8.57446666667,5.52158444445,3.95593333333,6.20393333333
598.52,7.44293333333,5.522,5.47946666667,10.1688,32.3173333333,5.86286666667,7.29793333333,8.50646666666,5.47445777778,3.92506666667,6.168
598.85,7.3778,5.49453333333,5.4452,10.1470666667,32.3087333333,5.8222,7.253,8.44740000001,5.4316,3.8954,6.14406666667
599.19,7.38706666667,5.49966666667,5.43686666667,10.1716,32.3660666667,5.81873333333,7.23126666667,8.42666666667,5.41742888889,3.89366666666,6.14006666667
599.53,7.41466666667,5.54493333333,5.46146666667,10.2412666667,32.4902,5.84893333333,7.26166666667,8.43746666666,5.43495111111,3.9186,6.16826666667
599.86,7.369,5.4884,5.40513333333,10.2106,32.5388666667,5.80066666667,7.18733333333,8.38653333334,5.37911333334,3.8618,6.12673333333
600.20,7.38326666667,5.5158,5.4004,10.2548,32.6541333333,5.80153333333,7.19433333333,8.38819999999,5.38272888889,3.86586666667,6.1244
600.53,7.36533333333,5.48686666667,5.39473333333,10.2693333333,32.7094666667,5.7814,7.14986666667,8.36106666666,5.34869555555,3.839,6.1058
600.87,7.3974,5.50353333333,5.43093333333,10.3583333333,32.8174,5.84233333333,7.1792,8.39153333334,5.38482,3.8802,6.15013333333
601.21,7.4214,5.5176,5.44206666667,10.3979333333,32.8626666667,5.8566,7.1872,8.39226666666,5.39241333333,3.8822,6.14
601.54,7.4712,5.55613333333,5.474,10.4923333333,32.9758666667,5.901,7.20093333333,8.41866666666,5.42380666667,3.91693333333,6.16933333333
601.88,7.4978,5.58493333333,5.49346666667,10.5423333333,33.0852,5.92653333334,7.2202,8.42399999999,5.43522444444,3.93646666667,6.1852
602.21,7.55133333333,5.6204,5.5522,10.6332666667,33.2207333333,5.9762,7.2242,8.48233333334,5.49381777778,3.97753333333,6.2296
602.55,7.56626666667,5.61713333333,5.5432,10.6666,33.2860666667,5.9876,7.20106666667,8.48919999999,5.48600222222,3.96213333333,6.22386666667
602.88,7.55913333333,5.597,5.54533333333,10.6848,33.3215333333,6.0084,7.20033333333,8.48206666667,5.4946,3.95053333333,6.2394
603.22,7.54573333333,5.57613333333,5.52066666667,10.6851333333,33.337,5.99953333333,7.1786,8.46319999999,5.48466888889,3.9494,6.23146666667
603.56,7.56973333333,5.61933333333,5.54666666666,10.7587333333,33.4288,6.045,7.20693333333,8.46893333333,5.50738444444,3.9826,6.25813333333
603.89,7.58513333333,5.63733333333,5.58053333333,10.8108,33.4852666667,6.07966666667,7.23206666667,8.48239999999,5.52597333333,4.019,6.30933333333
604.23,7.59653333333,5.65353333333,5.58773333333,10.8440666667,33.5378,6.09453333333,7.237,8.48139999999,5.54208222222,4.0362,6.3218
604.56,7.57046666667,5.64326666667,5.56253333333,10.8344666667,33.5545333333,6.06006666667,7.1992,8.46006666667,5.52586666667,4.02266666667,6.29693333333
604.90,7.56153333333,5.6316,5.5676,10.8414,33.6057333333,6.05866666667,7.18813333334,8.45113333333,5.53320666667,4.02093333334,6.31113333333
605.23,7.52573333333,5.59786666667,5.54266666667,10.822,33.6216,6.03206666667,7.14726666667,8.40946666666,5.50259111111,3.992,6.2882
605.57,7.49073333333,5.57386666667,5.50613333333,10.7997333333,33.6358,6.0026,7.095,8.37759999999,5.46638222222,3.96926666667,6.2514
605.90,7.47613333333,5.55773333333,5.473,10.7966,33.7091333334,5.98286666667,7.07046666667,8.33986666667,5.43805777778,3.95493333333,6.249
606.24,7.51866666667,5.6036,5.51953333333,10.8664666667,33.8336,6.03193333333,7.1194,8.38553333334,5.49367333333,4.0068,6.3252
606.58,7.5298,5.61466666667,5.52513333333,10.9094,33.9276,6.03993333333,7.1166,8.3692,5.49310444444,4.03406666667,6.32946666667
606.91,7.52106666667,5.6206,5.54513333333,10.9381333333,33.994,6.04713333333,7.09053333333,8.35493333333,5.49448444444,4.0324,6.33573333333
607.25,7.4872,5.57886666667,5.53246666667,10.9322666667,34.0122,6.02246666667,7.05533333333,8.3416,5.47757333333,4.008,6.32593333333
607.58,7.44773333333,5.54446666667,5.4832,10.918,34.0278,5.98146666667,6.9958,8.3018,5.43580444445,3.96633333333,6.28786666667
607.92,7.4338,5.54433333333,5.458,10.9286,34.1181333333,5.9682,6.98646666667,8.28626666667,5.43293777778,3.96086666667,6.30573333333
608.25,7.40213333334,5.53273333333,5.43213333333,10.9323333333,34.1320666667,5.9542,6.97786666667,8.2468,5.41080444445,3.937,6.30126666667
608.59,7.40086666667,5.54133333333,5.42393333333,10.9672,34.1399333333,5.9682,6.9598,8.24206666667,5.39766222222,3.9474,6.30426666667
608.92,7.41666666667,5.55653333333,5.4216,10.994,34.2189333333,5.97993333333,6.96926666667,8.25566666667,5.41599333333,3.96806666667,6.32406666667
609.26,7.428,5.56753333333,5.4524,11.0492666667,34.3158666667,5.99953333333,6.997,8.2778,5.45591111111,3.99746666667,6.36306666667
609.59,7.39126666667,5.54926666667,5.44113333333,11.049,34.2844666667,6.0024,6.9836,8.2634,5.4405,3.98706666667,6.3516
609.93,7.3332,5.50786666667,5.3854,11.031,34.2866666667,5.9472,6.92346666667,8.19733333333,5.37702222222,3.94113333333,6.29733333333
610.26,7.30686666667,5.52153333333,5.3856,11.0283333333,34.3492666667,5.94533333333,6.91733333333,8.19913333333,5.37442888889,3.92666666667,6.30386666667
610.60,7.2822,5.50173333333,5.3448,11.0392,34.4216,5.92506666667,6.89366666667,8.1656,5.34669777778,3.89666666667,6.2888
610.93,7.25486666667,5.5016,5.31853333333,11.0484666667,34.4711333333,5.9118,6.8812,8.1342,5.32915111111,3.88166666667,6.2824
611.27,7.2278,5.47553333333,5.298,11.0460666667,34.5128,5.9074,6.86053333333,8.11206666667,5.31596222222,3.85806666667,6.2754
611.60,7.195,5.45073333333,5.28886666667,11.0458666667,34.5180666667,5.91006666667,6.82073333333,8.10566666666,5.29710444445,3.82193333333,6.25413333333
611.93,7.22853333333,5.46253333334,5.32206666667,11.1101333333,34.6784666667,5.93726666667,6.82833333333,8.14026666666,5.31336,3.8452,6.2882
612.27,7.20053333333,5.4298,5.32,11.1106,34.7997333333,5.91506666667,6.797,8.09,5.28346222222,3.79706666667,6.264
612.60,7.182,5.4312,5.33593333333,11.1580666667,34.8631333333,5.92433333333,6.7778,8.0828,5.27446444445,3.7834,6.27113333333
612.94,7.12586666667,5.37206666667,5.27646666667,11.1114,34.8401333333,5.88126666667,6.7062,8.00226666667,5.20647111111,3.71873333333,6.21906666667
613.27,7.1476,5.36533333333,5.28126666667,11.157,34.9785333333,5.8726,6.6872,7.9936,5.20362666667,3.69406666667,6.20586666667
613.61,7.0906,5.3162,5.23213333333,11.1316,35.025,5.83373333333,6.6266,7.94853333333,5.15923777778,3.64893333333,6.1586
613.94,7.06613333333,5.29713333333,5.20806666667,11.1851333333,35.0809333333,5.82846666667,6.60573333333,7.95466666667,5.14743111111,3.6372,6.14873333333
614.28,7.09593333333,5.35033333333,5.25833333334,11.2522,35.1781333333,5.87213333333,6.6466,8.01286666667,5.18164222222,3.6882,6.1736
614.61,7.17873333333,5.4096,5.3356,11.3519333333,35.3279333334,5.94106666667,6.692,8.0784,5.24781333333,3.74673333333,6.24613333333
614.94,7.1934,5.4284,5.35526666667,11.3900666667,35.4192,5.95993333333,6.69893333333,8.08906666667,5.26908,3.7718,6.2616
615.28,7.202,5.42666666667,5.365,11.4128666667,35.4766666667,5.9406,6.7248,8.08046666667,5.27619777778,3.78606666667,6.28193333333
615.61,7.1176,5.36986666667,5.28006666667,11.3438666667,35.4287333334,5.8906,6.65533333333,7.9874,5.21989555556,3.7384,6.21913333333
615.95,7.06506666667,5.34593333333,5.21133333333,11.3292666667,35.3937333333,5.82786666667,6.61173333334,7.97306666667,5.19389111111,3.72526666667,6.19026666666
616.28,7.0412,5.34773333333,5.18786666667,11.3315333333,35.3882,5.8158,6.5838,7.94806666667,5.17128666667,3.723,6.17913333333
616.61,7.0578,5.39126666667,5.2218,11.3913333333,35.4849333333,5.82486666667,6.6102,7.9888,5.20240444445,3.7674,6.198
616.95,7.00446666667,5.38113333333,5.2024,11.3925333333,35.5027333333,5.8102,6.57226666667,7.96113333333,5.18099555556,3.77466666667,6.18593333333
617.28,7.04306666667,5.39706666667,5.2242,11.4318,35.573,5.842,6.5832,7.97506666667,5.19697777778,3.78713333333,6.228
617.62,7.0538,5.37933333334,5.2132,11.4211333333,35.6493333333,5.83153333333,6.54653333333,7.9236,5.16713333333,3.78666666666,6.231
617.95,7.04686666667,5.34526666667,5.1982,11.3922,35.6571333333,5.79946666667,6.5098,7.89786666667,5.14494222222,3.75826666667,6.2554
618.28,6.946,5.278,5.127,11.337,35.6130666667,5.72953333333,6.45053333333,7.80673333334,5.07112222222,3.69646666667,6.20373333333
618.62,6.9608,5.28613333333,5.14353333333,11.3924666667,35.7142,5.7334,6.452,7.79833333334,5.05408,3.71646666667,6.22853333333
618.95,6.96886666667,5.30546666667,5.14953333333,11.4650666667,35.8076666667,5.7458,6.42813333333,7.8026,5.039,3.7442,6.22913333333
619.28,6.99313333334,5.31926666667,5.19426666667,11.5546,35.9145333333,5.75853333333,6.44853333333,7.82106666667,5.04240444445,3.76873333333,6.23573333333
619.62,7.00573333333,5.3266,5.22413333333,11.6024,36.0490666667,5.79413333333,6.449,7.8214,5.02763777778,3.785,6.24793333333
619.95,6.98213333333,5.31426666667,5.2142,11.6239333333,36.1132666667,5.78713333333,6.45073333333,7.79806666667,5.02904222222,3.79686666667,6.2408
620.28,6.92606666667,5.25926666667,5.16686666666,11.6164666667,36.1136666667,5.75553333333,6.38713333333,7.7336,4.96684666667,3.74526666667,6.2132
620.62,6.98706666667,5.3302,5.216,11.6928666667,36.1810666667,5.81486666667,6.4476,7.77886666667,5.01133777778,3.79293333333,6.2798
620.95,7.01853333333,5.3862,5.29386666667,11.7712,36.2209333333,5.85986666667,6.513,7.831,5.05871555556,3.85726666667,6.31953333333
621.28,6.99633333333,5.39446666667,5.2906,11.7867333333,36.2051333333,5.8458,6.50353333333,7.83133333333,5.04282,3.85013333333,6.32453333333
621.62,6.99113333333,5.41253333333,5.2926,11.8486,36.2891333333,5.86626666667,6.5046,7.8312,5.03818,3.87753333333,6.32753333333
