wavelength,Back_SpoMinf,Belly_SpoMinf,Breast_SpoMinf,Crissum_SpoMinf,Crown_SpoMinf,DorTail_SpoMinf,Patch10_SpoMinf,Rump_SpoMinf,Throat_SpoMinf,WingTip_SpoMinf
707.06,19.9394666667,55.5275,37.5063666667,49.0083333333,19.012,15.5884666667,23.6358666667,24.9021777778,39.8432,17.7548
707.38,20.2356,55.7053,37.7582,49.2741333333,19.2784,15.8488,24.0139,25.1087333333,40.1632,18.1286666667
707.70,20.1565333333,55.6083666667,37.7146333333,49.1966666667,19.1490666667,15.8070666666,23.8396666667,25.0232444444,40.0318666667,18.1256
708.03,20.0377333333,55.7176333333,37.7391,49.189,19.062,15.6945333333,23.7345333333,25.0106222222,40.0159333333,18.0884666667
708.35,20.1427333333,55.8949,37.7549,49.2964666667,19.0698666667,15.6961333333,23.9288666667,25.1393777778,40.1938666667,18.2176
708.67,20.1803333333,55.8429,37.8052,49.1967333333,19.0762666667,15.7303333333,23.9071666667,25.1166666667,40.1380666667,18.2689333333
708.99,20.3,55.8886,37.9242333333,49.3587333333,19.1443333333,15.8182666667,24.0587666667,25.2570444444,40.2614,18.3223333334
709.31,20.4484666667,56.2911,38.2012666667,49.6128,19.2511333333,15.8526666667,24.2480333333,25.4364444444,40.4232666667,18.3670666667
709.63,20.4669333333,56.2979,38.3032666667,49.5872,19.3104666667,15.8711333333,24.2460333333,25.4315333333,40.5064666667,18.3598666666
709.95,20.6109333333,56.285,38.3399,49.5330666667,19.4427333333,16.0522666667,24.4128666667,25.5397555556,40.5418666667,18.4816666667
710.27,20.4442666667,56.0610666667,38.3406666667,49.4164,19.3674,16.0155333333,24.3704333333,25.4712888889,40.3732,18.4230666667
710.59,20.6694666667,56.1455333333,38.4103666667,49.5312666667,19.4483333333,16.2122,24.5782,25.6716888889,40.5212,18.5770666667
710.91,20.5668,55.9309,38.2079666667,49.2776666667,19.3088,16.1029333333,24.3244,25.5988888889,40.2206666667,18.4332666667
711.24,20.5013333333,55.7033,38.1021,49.1429333333,19.2042,15.9648666667,24.3154666667,25.5164888889,40.138,18.295
711.56,20.7276666667,55.9782,38.3910333333,49.4146,19.51,16.3280666667,24.5475666667,25.7877333333,40.3697333334,18.5481333333
711.88,20.6296,55.9200333333,38.4402333333,49.3,19.3892,16.2990666667,24.4597666667,25.6839333333,40.2924,18.3628
712.20,20.3454666667,55.8264333333,38.3195,49.2364666667,19.1496666667,16.0647333333,24.2525666667,25.4464444445,40.1132666667,18.0777333333
712.52,20.4257333333,55.8662,38.2926666667,49.2657333333,19.2539333333,16.1688,24.3244333333,25.5480222222,40.1489333333,18.1966666667
712.84,20.4807333333,55.9581,38.3561666667,49.3898,19.3796,16.2992,24.3596333333,25.6023555556,40.2663333333,18.4492
713.16,20.4558,56.0193,38.2329,49.4677333333,19.2963333333,16.2149333333,24.3636,25.5356,40.2775333333,18.4500666667
713.48,20.3351333333,56.0339666667,38.2315,49.4396,19.2068666667,16.0584,24.2428,25.4694,40.2874666667,18.3315333333
713.80,20.2690666667,56.014,38.1880666667,49.4304,19.0872,15.9583333333,24.1656,25.5018888889,40.2441333333,18.2613333333
714.12,20.1111333334,55.9554333333,38.1172333333,49.3788666667,18.9983333333,15.7994,24.1103666667,25.4274444445,40.11,18.2118
714.44,20.2157333333,56.1697666667,38.3586,49.5792666667,19.1921333333,15.9486666667,24.2782666667,25.5786222222,40.3704,18.2690666667
714.76,20.3438666667,56.3772666667,38.4795333333,49.7364666667,19.4225333333,16.1405333333,24.3654666667,25.6518,40.4626,18.3512666667
715.08,20.2288,56.1544,38.3611,49.6638666667,19.2354666666,15.9122666667,24.271,25.5126,40.3512,18.0789333333
715.40,20.339,56.2747,38.3891,49.8231333333,19.3484666667,15.9718,24.3077666667,25.5838666667,40.4893333333,18.2329333333
715.72,20.6720666667,56.7532666667,38.5923,50.0793333333,19.7032666666,16.2736666667,24.6229666667,25.9283555556,40.8429333333,18.6158
716.04,20.8344,56.8510333333,38.7386,50.0604,19.79,16.3788666667,24.7633333333,25.9690444445,40.9542666666,18.6928
716.36,20.8021333333,56.7515333333,38.6914333333,49.9216666667,19.7393333333,16.3620666667,24.7795666667,25.9520666667,40.8443333333,18.5722666667
716.68,20.8954666667,56.6740333333,38.7862666667,49.9391333333,19.9310666667,16.4739333333,24.8749333333,26.1318888889,40.9482,18.6828666667
717.00,21.0086666667,56.7426666667,38.9514666667,50.1377333333,20.1208666667,16.5431333333,24.9763,26.1693111111,41.0562,18.7058666667
717.32,21.1922,56.7256,38.9740333333,50.1662666667,20.3076,16.6548666667,25.1210666667,26.2523111111,41.1425333333,18.7985333333
717.64,21.1610666667,56.6089333333,38.9652,50.1322,20.3852,16.6029333333,25.0708333333,26.2331555555,41.1369333333,18.7356666667
717.96,21.1828666667,56.4830333333,38.9450333333,50.1836666667,20.3728,16.6301333333,25.0113,26.2223777778,41.0825333333,18.8365333333
718.28,21.1177333333,56.4573,38.8575666667,50.1812666667,20.3141333333,16.5945333333,24.9888333333,26.3121111111,41.0865333333,18.8554
718.60,21.1215333333,56.4872333333,38.8798333333,50.0836,20.2716666667,16.5919333333,24.9858333333,26.3306,41.0736666667,18.9642
718.92,21.0676,56.284,38.9716,50.083,20.2876,16.6280666667,25.0428333333,26.4234666667,40.9475333333,18.9532666667
719.24,20.8512666667,55.7240333333,38.7186,49.7458,20.0030666667,16.4470666667,24.7340333333,26.1906666667,40.6686,18.6792666667
719.56,20.6859333333,55.6033333333,38.6893333333,49.7759333334,19.9816666667,16.4088666667,24.6078666667,26.1842888889,40.606,18.7938
719.88,20.5204,55.3418333333,38.4245,49.6760666667,19.8475333333,16.2476666667,24.5132666667,26.1095555556,40.4860666667,18.6946
720.20,20.4598,55.3376333333,38.3431666667,49.7386,19.6760666667,16.2186666667,24.5501,26.0609555555,40.482,18.6568666667
720.52,20.4914,55.4415,38.3488666667,49.771,19.6028,16.3038,24.5523333333,26.1748666667,40.5536,18.7476666667
720.84,20.1536666666,55.2604666667,38.0655666667,49.5178,19.2184,15.9822,24.1368666667,25.8753777778,40.2120666667,18.5162
721.16,20.116,55.2606,38.1560333333,49.371,19.1224,16.0619333333,24.0808333333,25.8568222222,40.1780666667,18.4134
721.48,20.1544666667,55.0924,38.0717666667,49.1254,19.0884,16.0646,24.1545333333,25.8000222222,40.0688666667,18.3986666667
721.79,20.2012,55.0169,38.1744666667,49.0736666667,19.1437333333,16.1575333333,24.2529666667,25.7219555556,40.0248,18.4676
722.11,20.4692666667,55.1173666667,38.2742,49.2398,19.3733333333,16.4320666667,24.5296666667,25.9138444445,40.2272666667,18.7116666666
722.43,20.6198666667,55.1945,38.2846333333,49.2642666667,19.5084666667,16.4976666667,24.6288,25.9295333333,40.2766,18.8169333333
722.75,20.9656,55.5405333333,38.6428666667,49.6184,19.8543333333,16.8372666667,25.0408333333,26.2002888889,40.5922666667,19.1382
723.07,20.9352666667,55.5896,38.6266,49.7308,19.8142666667,16.8294666667,25.0366666667,26.1831333333,40.6314666667,18.9011333333
723.39,21.2252666667,56.0439666667,39.0679333333,50.1044,20.1936666666,17.1518,25.326,26.4474,41.0553333333,19.1368
723.71,21.3575333333,56.1075666667,39.2518333333,49.9838666666,20.4393333333,17.2326,25.3313333333,26.5371555556,40.9144666667,19.2213333333
724.03,21.4361333333,55.818,39.2363333333,49.7768,20.6136666667,17.4225333333,25.4202,26.5468888889,40.8005333333,19.282
724.35,21.9142666666,56.3760666667,39.6410333333,50.224,21.1914666667,18.0384,26.0608,27.1161555556,41.4272666667,19.7203333333
724.67,22.2390666667,56.6489666667,39.7754666667,50.6182666667,21.5678666667,18.3852,26.3252,27.3944,41.7259333333,20.0471333334
724.98,22.4110666667,57.1168,39.9594666667,51.0622666667,21.7636,18.555,26.5470666667,27.5984888889,42.0250666667,20.1314666667
725.30,22.6575333333,57.393,40.1575333333,51.2286666667,21.9362666667,18.7158666667,26.6709333333,27.7694,42.3373333333,20.2999333333
725.62,22.5406666667,57.0384,39.9349,50.8862666667,21.7756666667,18.4516,26.3685,27.586,42.1064,20.1619333333
725.94,22.5199333333,57.0700666667,39.9101666666,50.9332,21.5735333333,18.4015333333,26.3189333333,27.5781333333,42.1838,20.1896666667
726.26,22.3107333333,57.0853333333,39.8539,50.9810666667,21.4536,18.1411333333,26.1740333333,27.5753333333,42.1879333333,20.0498
726.58,22.2424,56.9029333333,39.8649666667,50.7980666667,21.3722,17.9680666667,26.1007333333,27.4377333333,41.9578,20.0755333333
726.90,21.988,56.6658333333,39.5556,50.4958666667,21.0208666667,17.7021333333,25.8478666667,27.1846444444,41.6176,19.7716666667
727.21,22.046,56.6287,39.6409333333,50.6518,21.1110666667,17.7455333333,25.8903333333,27.3027111111,41.6982,19.8236
727.53,22.0143333333,56.9485666667,39.7658666667,50.9653333333,21.0112666667,17.6303333333,25.9591,27.3434666667,41.8527333334,19.9288666667
727.85,22.0857333333,56.78,39.7514,50.9933333333,21.0708666667,17.6728,25.9808666667,27.3854222222,41.8508,20.0256
728.17,21.9493333333,56.8592666667,39.7929,51.0240666667,20.9776666667,17.5170666667,25.9977333333,27.3981555555,41.8539333333,19.949
728.49,21.7078,56.5081666667,39.6208333333,50.7411333333,20.7946666667,17.3130666667,25.8302333333,27.1969111111,41.6431333333,19.7588
728.80,21.5728,56.4729333333,39.5706666667,50.7308666667,20.6624666667,17.1838666667,25.7430333333,27.1953111111,41.5289333333,19.7442666667
729.12,21.3760666667,56.3425666667,39.4164333333,50.6000666667,20.6498666667,17.2575333333,25.7247,27.1133555556,41.4182,19.6400666667
729.44,21.3082,56.2966666667,39.4118666667,50.5167333333,20.8488,17.2486,25.6712666667,27.1286666667,41.3331333333,19.5934666667
729.76,21.1718,56.1101,39.2352666667,50.2592666667,20.6702,17.1255333333,25.4545666667,26.9276666666,41.1546,19.3265333333
730.08,21.2242666667,56.3950666667,39.3359,50.2192,20.7456666667,17.2426,25.6129666667,27.1484666667,41.2892,19.2728
730.39,21.3886,56.443,39.4992,50.2842666667,20.9401333333,17.3794666667,25.7334666667,27.2447555556,41.4072,19.4700666667
730.71,21.4442,56.6367333333,39.5694666667,50.3407333333,20.8900666667,17.5184,25.8371666667,27.2620888889,41.5300666666,19.4428666667
731.03,21.5961333333,56.6011666667,39.5545,50.2612,21.0799333333,17.6771333333,25.9289666667,27.3718666667,41.6176666667,19.5338666666
731.35,21.3670666667,56.4743,39.5393333334,50.0228,20.8501333334,17.4406666667,25.7086333333,27.0857333333,41.317,19.3141333333
731.67,21.4072,56.3285666667,39.425,49.9365333333,20.7126666666,17.4444666667,25.5658666667,26.879,41.2059333333,19.3054
731.98,21.6554666667,56.5443,39.7062,50.0920666667,20.9213333333,17.6724666666,25.7317,27.0528444445,41.3320666667,19.5484
732.30,21.6758,56.4754666667,39.7324,50.0286,20.9996,17.7058666667,25.7350666667,27.0443333333,41.3732666667,19.5175333333
732.62,21.8215333333,56.8446,40.0854,50.2397333333,21.1820666667,17.8010666667,25.9274333333,27.2117555556,41.6353333333,19.6184
732.94,21.864,56.9212666667,40.0339,50.1854,21.1396,17.7639333333,26.0384333333,27.1628222222,41.6285333333,19.4896
733.25,21.7790666667,56.9092333333,40.035,50.2496,21.0512,17.7514666667,26.0439,27.0791333333,41.4462666667,19.5132
733.57,21.7684666667,56.8268666667,39.9810666667,50.2918,21.0412,17.7726666667,25.9671,26.9353777778,41.3993333333,19.5788
733.89,21.6691333333,57.0397666667,39.9160666667,50.2876666667,20.8208,17.6297333333,25.7942666667,26.8164444445,41.388,19.3182
734.21,21.4016,56.9475666667,39.7231,50.1356,20.5751333333,17.3789333333,25.5354666667,26.5598444444,41.2279333333,19.2183333333
734.52,21.4147333333,56.9267333333,39.8007,50.1949333333,20.5708,17.3665333333,25.5523666667,26.5282444445,41.2104666667,19.2336
734.84,21.5798,57.0573333333,39.9913333333,50.3776666667,20.7208,17.3158666667,25.6712666667,26.7335555555,41.4278,19.3519333333
735.16,21.5378666667,57.3593333333,40.1085,50.4901333333,20.785,17.2581333333,25.7735333333,26.9141777778,41.4865333333,19.3892
735.48,21.3546,57.5466666667,40.0932,50.5311333333,20.6417333333,17.1483333333,25.6805666667,26.9024888889,41.4714666667,19.2010666667
735.79,21.4738,57.6527,40.1616,50.7424,20.7676,17.3366,25.7625,26.9702,41.5760666667,19.2416666667
736.11,21.6186666667,57.7155,40.1755,50.9148666667,20.7563333333,17.4062,25.7206,26.9616222222,41.5242666667,19.2434666667
736.43,21.7064,57.833,40.2848333333,51.0844,20.8102,17.562,25.7045333333,27.0525555556,41.7275333333,19.4342666667
736.74,22.1763333333,58.1095,40.4829,51.1800666667,21.2698,18.0455333333,26.1569666667,27.4145111111,42.1322,19.7879333333
737.06,22.3163333333,58.0118,40.3798,51.1696666667,21.3089333333,18.1796666667,26.1811666667,27.4749555556,42.0568666667,19.813
737.38,22.3978,57.8246666667,40.3902666667,51.253,21.634,18.3662,26.4710333333,27.6602222222,42.0594,20.1236666667
737.69,22.7928,58.0641,40.7297666667,51.6822666667,22.1130666667,18.6992,26.9042333333,28.1012444445,42.4783333333,20.5169333333
738.01,22.5718,58.1478333333,40.6148666667,51.5394666666,21.9084,18.4728666667,26.6399,27.9300888889,42.2818666667,20.2724666667
738.33,22.4613333333,58.1982,40.3711333333,51.3914,21.877,18.5112,26.5659,27.8305333333,42.1263333333,20.1637333333
738.64,22.6623333333,58.055,40.5132333333,51.4442666667,22.0296666667,18.7002,26.6447666667,27.8689777778,42.2786,20.2414
738.96,22.7672,57.9439666667,40.6257666667,51.4290666667,22.2190666667,18.7234,26.8241666667,27.9822444444,42.35,20.3604666667
739.28,22.733,57.5148333333,40.5279333333,51.113,22.095,18.5413333333,26.8176333333,27.9600666667,42.1577333334,20.2754
739.59,22.4475333333,57.2507666667,40.2777,50.8686,21.829,18.24,26.6254666667,27.8253111111,41.9496,20.0746666667
739.91,22.4514666667,57.3052333333,40.3418333333,50.8491333333,21.7945333333,18.2981333333,26.5825666667,27.7858888889,41.8178666667,20.0812666667
740.23,21.9512666667,56.9816666667,40.0756333333,50.6595333333,21.4350666667,17.8740666667,26.2024666667,27.4964,41.5942,19.7704
740.54,21.8492666667,56.9125,40.2916666667,50.6718666667,21.4590666667,17.854,26.2378,27.4530888889,41.7318666667,19.8228
740.86,21.8396666667,56.7782666667,40.4045,50.7266,21.3586,17.8784,26.1976666667,27.5033777778,41.8458666667,19.8089333333
741.18,21.5654,56.3370333333,40.0508333333,50.2188666667,21.0178,17.5938666667,25.8076,27.1219111111,41.3638666667,19.3955333333
741.49,21.7285333333,56.2673666667,40.2044333333,50.1706,21.1768,17.918,26.0250666667,27.3715111111,41.369,19.5301333333
741.81,21.8204666667,56.3412666667,40.4357333333,50.4118666667,21.1282,18.0648666667,25.9878333333,27.3421555556,41.5931333333,19.5538666667
742.12,21.7555333333,56.3845333333,40.3840666667,50.1737333333,21.0798,18.0696,26.0088666667,27.2939333333,41.4504,19.499
742.44,21.6427333333,56.15,40.1459666667,49.9265333333,20.7797333333,17.9929333333,25.6034,27.0268222222,41.2186666667,19.3374
742.76,21.5326,56.3756666667,40.0259666667,49.848,20.7048,18.0147333333,25.4909,26.9016666667,41.1100666667,19.1657333333
743.07,21.735,56.7671,40.2459,50.1409333333,21.014,18.3349333333,25.8340666667,27.1153555555,41.4094,19.3837333333
743.39,21.6020666667,56.2630333333,40.0831333333,49.8708,20.9149333333,18.2270666667,25.8656666667,27.0921111111,41.2344666667,19.4221333333
743.70,21.8766666667,56.3114333333,40.1067333333,50.0222,21.1022,18.4863333333,26.0835666667,27.23,41.2431333333,19.5115333333
744.02,22.1305333333,56.8912333333,40.2438333333,50.3533333333,21.2676,18.4842666667,26.2339666667,27.4894666667,41.4173333333,19.4768
744.34,22.2145333333,56.8683333333,40.0563333333,50.1633333333,21.2752,18.4679333333,26.1553666667,27.3334666667,41.1984666667,19.5405333333
744.65,22.2178,56.9237333333,39.9875666667,50.051,21.3320666667,18.5639333333,26.2961333333,27.2715111111,41.2051333333,19.6105333333
744.97,22.4848,57.0811666667,40.1144666667,50.4430666667,21.5872,18.665,26.5248333333,27.2926888889,41.5917333333,19.8946666667
745.28,22.4620666666,56.9449,40.1631666667,50.4460666667,21.7564,18.5862,26.7069333333,27.4413111111,41.5999333333,19.8184666667
745.60,22.4134666667,56.9572,40.095,50.6258666667,21.8211333333,18.607,26.6908,27.4302666667,41.7609333333,19.8680666667
745.91,22.3744,57.1438333333,40.2306333333,50.9032666667,21.939,18.5359333333,26.8028,27.5039333333,41.9879333333,20.0117333333
746.23,22.3737333333,57.0848666667,40.2936666667,51.0459333333,21.9613333333,18.4418,26.8239,27.5448222222,42.1106,19.9836
746.55,22.6913333333,57.1719666667,40.4229333333,51.1868666667,22.1349333333,18.7133333333,26.9252333333,27.6872888889,42.3808,20.2758666667
746.86,22.7309333333,57.3528666667,40.4616666667,51.2166,22.0958,18.7463333333,26.9064,27.6453777778,42.5028666667,20.2746
747.18,22.6612,57.3249333333,40.5646,50.8666666667,21.9923333333,18.533,26.8124333333,27.6208888889,42.4344,20.3334
747.49,22.3968,56.7860666667,40.3443666666,50.5072666667,21.7172666667,18.3518,26.53,27.4066888889,42.1739333333,20.1905333333
747.81,22.4548666667,56.9137333333,40.6118666667,50.7411333333,21.7959333333,18.4808,26.7617333333,27.6298444445,42.3312666667,20.3317333333
748.12,22.4766,56.7764333333,40.5399333333,50.7300666667,21.8608,18.5986666667,26.7786666667,27.7148,42.2342666667,20.4255333333
748.44,22.4443333333,56.8710333333,40.569,50.6016,21.8809333333,18.6646,26.8046,27.9146888889,42.1704666667,20.4265333333
748.75,22.2976,56.6147,40.3534333333,50.1231333333,21.7016,18.7127333333,26.6988,27.7928444444,41.9010666667,20.3787333333
749.07,22.2972,56.5155333333,40.2956666667,49.8554666667,21.5647333333,18.5964666667,26.6069333333,27.8464,41.6705333333,20.1986
749.38,22.4163333333,56.5850666667,40.3872,50.0672,21.6022,18.7334,26.8840333333,28.0393777778,41.7544666667,20.183
749.70,22.6689333333,56.9112666667,40.7119333333,50.2457333333,21.8622666667,19.1029333333,27.2198333333,28.3233111111,41.9768666667,20.6897333333
750.01,22.2763333334,56.4221333333,40.4669666667,49.7171333333,21.6118666667,18.7390666667,26.9231666667,28.0570888889,41.5416,20.4319333333
750.33,22.4048666667,56.4948,40.639,49.9594,21.916,18.9519333333,27.1347333333,28.3568888889,41.7099333333,20.5764666667
750.64,22.6504,56.8941666667,40.9281,50.384,22.1885333333,19.3710666667,27.3660666667,28.4680666667,41.8827333333,20.7279333333
750.96,22.6326666667,57.0190666667,41.0344666667,50.3823333333,22.3076666667,19.5049333333,27.4159,28.5027555556,42.0602,20.7780666667
751.27,22.4562666667,57.0801333333,40.8725,50.38,22.0237333333,19.2600666667,27.1224333333,28.3138888889,42.0193333333,20.4368
751.59,22.4514666667,57.1278,41.0751666667,50.3756,21.9478,19.206,26.9770666667,28.3116222222,42.1233333333,20.4632666667
751.90,22.1140666667,56.9818333333,40.7587666667,50.0624,21.4652666667,18.7592,26.6077666667,27.9036222222,41.8508666667,19.9818666667
752.22,22.0686666667,57.0242333333,40.6720333333,50.1226,21.4396,18.6761333333,26.4724666667,27.7581555556,41.778,19.9591333333
752.53,22.403,57.4066333333,41.0635,50.5744666667,21.8376,18.9100666667,26.7452333333,28.0166,42.1317333333,20.3669333333
752.85,22.2421333333,57.3522333333,40.7506333333,50.1496666667,21.5199333333,18.64,26.4452,27.6982222222,41.8854666667,20.1214
753.16,21.7969333334,56.8420666667,40.1617333333,49.7004666667,21.0189333333,18.1664,25.9072,27.1119555556,41.3310666667,19.5915333333
753.47,21.6759333333,57.1511666667,40.1205333333,49.8657333333,20.8067333333,17.8697333333,25.7545333333,26.9039777778,41.2101333333,19.4598666666
753.79,21.7572666667,57.3066666667,40.0573333333,49.9288,20.7816666667,17.8448666667,25.5903,26.6729777778,41.1934,19.373
754.10,21.5788666667,57.0531333333,39.8821333333,49.7114,20.4454,17.4644,25.3482,26.5276222222,41.169,19.2458666667
754.42,21.5999333333,56.9159333333,39.7674,49.7294666667,20.3284666667,17.3129333333,25.3657333333,26.5492666667,41.0540666667,19.2792
754.73,21.5427333333,56.6549333333,39.5658,49.4408666667,20.2992,17.2162666667,25.2629333333,26.4902888889,40.8756666667,19.2122666667
755.05,21.6252666667,57.0299333333,39.6427333333,49.9053333333,20.434,17.2552,25.3985,26.6588,41.0211333333,19.2256666667
755.36,21.3740666667,56.7902666667,39.6897666667,49.9138666667,20.3394,16.9826666667,25.2042,26.4615333333,40.8287333333,19.0331333333
755.67,21.4484666667,56.9801666667,39.7073333333,50.2766,20.3098,16.9629333333,25.4433666667,26.6001555556,40.8876666667,19.1934
755.99,21.063,56.9585666667,39.3865666667,50.3154,19.8931333333,16.6741333333,25.2422333333,26.4307111111,40.8172,19.0039333333
756.30,21.2317333333,57.0852666667,39.6238666667,50.6821333333,20.3098,16.9014666667,25.426,26.6892,41.0493333333,19.2228666667
756.62,21.8511333334,57.5073333333,40.197,51.0614,20.9966666667,17.4364666667,25.9566,27.2978222222,41.5570666667,19.7981333333
756.93,22.6300666667,57.6436,40.7567666667,51.4586,21.7285333333,18.3086,26.6158666667,28.0815777778,42.0952,20.4284666667
757.24,22.8568,57.388,40.9971666667,51.3463333333,21.9109333333,18.5005333333,26.9188666667,28.4119333333,42.1266,20.6176
757.56,23.0208,57.4659666667,41.2296333333,51.6145333333,22.1308666667,18.6833333333,27.0577,28.6656888889,42.2361333333,20.8089333333
757.87,22.9881333333,57.7366666667,41.2950666667,51.8786,22.2705333333,18.8596,27.0954,28.6193333333,42.2385333333,20.7837333333
758.18,22.9858,57.8048333333,41.5626666667,51.9359333333,22.3862,18.933,27.3469333333,28.7787111111,42.3324,20.8614666667
758.50,22.6458666666,57.2314,40.9583,51.1564,21.9242,18.5057333333,26.9727,28.2823777778,41.788,20.4252666667
758.81,22.9744666667,57.1266333333,41.1187333333,51.303,22.2568666667,18.8848666667,27.14,28.4497111111,41.9556,20.8550666667
759.13,22.9101333333,56.9316333333,41.1902666667,50.9768,22.1934,18.7918,26.8213333333,28.1977333333,41.8769333333,20.7070666667
759.44,22.9558666667,56.3198,40.8958,50.5314666667,22.2364666667,18.8616,26.8334666667,28.1110444444,41.543,20.5845333333
759.75,22.8044666667,56.0331666667,40.6994666667,50.1292666667,22.0006,18.6624666667,26.6218666667,27.8513777778,41.1988666667,20.4536666667
760.07,22.5218666667,56.0723333333,40.4614333333,50.1494666667,21.5041333333,18.2658666667,26.3180666667,27.6086666667,41.0937333333,20.2136666667
760.38,22.1542,55.926,40.2762333334,49.9372,21.2965333334,17.9404666667,26.0434666667,27.2109777778,40.9077333333,20.0047333333
760.69,22.0686,56.3277666667,40.333,50.0718666667,21.3555333333,18.0256,26.2606,27.2682888889,41.0658666667,20.0705333333
761.01,21.9922,56.3826,40.1620666667,49.9448666667,21.318,18.0078,26.1158,27.1015333333,40.8740666667,19.984
761.32,22.0404,56.1842333333,40.0078,49.776,21.3506,18.0682666667,26.1433333333,27.1144888889,40.7675333333,20.0553333333
761.63,22.1789333333,56.0991,39.9235333333,49.7833333333,21.4924,18.2482666667,26.1162,27.1649111111,40.7781333333,20.1870666667
761.94,22.2454666667,56.0924333333,40.1375,50.1282,21.5934,18.3081333333,26.1622,27.3036888889,40.9412,20.117
762.26,22.1591333333,56.2775666667,39.9278666667,50.0505333333,21.5327333333,18.1767333333,26.1806666667,27.2427333333,40.9087333333,20.0099333333
762.57,22.6135333333,56.8406,40.2837666667,50.5917333333,21.9883333333,18.5011333333,26.6514666667,27.8348444445,41.323,20.3957333333
762.88,22.6701333333,57.1407666667,40.4696666667,50.7936666667,22.0236,18.5822,26.6545333333,27.8764666667,41.4589333333,20.3632
763.20,22.8090666667,57.2228333333,40.5826333333,50.9011333334,22.1319333333,18.7236666667,26.7433,27.9914,41.6731333333,20.5444
763.51,22.7592666667,57.2804333333,40.7069333333,51.092,22.3614,18.7908,26.9854333333,28.1465333333,41.7808,20.6020666667
763.82,22.7973333333,57.4063,40.6645,51.1390666667,22.3459333333,18.7992666667,26.9316666667,28.2467111111,41.7500666667,20.635
764.14,22.9414666667,57.3752,40.7791,51.1969333333,22.4190666667,18.8047333333,26.9019333333,28.3073333333,41.7981333333,20.7871333333
764.45,22.9896666667,57.1888,40.7297666667,51.125,22.4857333333,18.7671333333,27.0508666667,28.4513111111,41.8692,20.7178666667
764.76,23.0734,57.5564333333,40.9637333333,51.3441333333,22.608,18.7717333333,27.2686333333,28.7043111111,42.1387333333,20.8690666667
765.07,23.1986666667,57.7604666667,41.2228333333,51.6062666667,22.7264,18.7626,27.3722,28.7269555555,42.3438,20.9836
765.39,23.5029333333,58.1932666667,41.5982333333,51.8772,23.0327333333,19.0266,27.7566333333,29.1281333333,42.7301333333,21.456
765.70,24.2238,58.6349666667,42.3348333333,52.4526,23.613,19.7065333333,28.4656333333,29.8453111111,43.3494,22.2136
766.01,23.839,58.2044,41.9625333333,51.9544666667,23.2308,19.5224,28.1761,29.4289111111,42.9490666667,21.9467333333
766.32,23.9088666667,58.3447,42.231,52.0256,23.3655333333,19.4872666667,28.3969666667,29.5018888889,43.0236666667,22.2759333334
766.64,24.007,58.7688666667,42.6296,52.2413333333,23.5461333333,19.7370666667,28.7792333333,29.7488444445,43.3384,22.4092666667
766.95,24.1029333333,58.8474666667,42.8316,52.0502,23.4469333333,19.8509333333,28.7377333333,29.8043333334,43.2326666667,22.5168
767.26,23.8995333333,58.5512,42.9137666667,51.8859333333,23.2477333333,19.6524666667,28.7492666667,29.6283555556,43.2096,22.2349333333
767.57,23.3908666667,58.1305333333,42.3900333333,51.3036666667,22.7929333333,19.2364,28.3144333333,29.1190666667,42.8238666667,21.8188666667
767.88,23.6276,58.3022,42.7808,51.7326,23.0361333333,19.6202,28.5950666667,29.2629555556,43.0128666667,22.3838
768.20,23.6554666667,57.7238333333,42.749,51.3863333334,22.7518666667,19.6094,28.4570333333,29.0498,42.6744666666,22.1704666667
768.51,23.7515333333,57.941,42.8784333333,51.4072,22.8418666667,19.8961333334,28.7333666667,29.2643555556,42.6922,22.3442
768.82,23.6594,57.9456333333,42.6687333334,51.162,22.6798,19.8969333333,28.5913666667,29.0885333333,42.5736666667,22.3585333333
769.13,22.798,57.4006333333,41.9519666667,50.5224,21.7819333333,19.2884,27.7851666667,28.2766888889,41.9487333333,21.4744666667
769.44,22.6765333334,57.2822666667,42.0658333333,50.558,21.7087333333,19.1340666666,27.7481333333,28.4247111111,42.0181333333,21.3628666667
769.76,22.6202666667,57.0028666667,41.9894666667,50.417,21.7087333333,19.2600666667,27.7161666667,28.4796666667,42.0048,21.1672666667
770.07,22.4256666667,56.4699,41.4492,50.1301333333,21.4730666667,18.8592666667,27.5216,28.3499333333,41.7196666667,21.0723333333
770.38,22.3332,56.4964333333,41.2878666667,50.1755333333,21.4525333333,18.7473333333,27.6716666667,28.4711333333,41.8244,21.0176
770.69,22.0592666667,56.1777,40.6728333333,49.8465333334,21.0456,18.5118666667,27.1575666667,28.1942,41.3062666667,20.8351333334
771.00,22.1978,56.588,40.9339333333,50.2234666667,20.9561333333,18.3223333333,27.1848666667,28.2954888889,41.3518,20.7875333333
771.32,21.3311333333,56.3601,40.1963333333,49.1905333333,20.0637333333,17.3902,26.2479333333,27.5078666667,40.5945333333,19.6785333333
771.63,21.3174,56.3137666667,39.9622,48.9882666667,20.1171333333,17.3348,26.0325666667,27.4492,40.6870666667,19.8076
771.94,21.0097333333,56.4044333333,39.7013333333,48.7938,19.8806,17.0288,25.6052,27.2638888889,40.6204,19.6377333333
772.25,20.9366666667,56.3696,40.0609666667,48.7916666667,19.7993333333,17.0405333333,25.4271,27.0772444444,40.6377333333,19.3232
