wavelength,Back_ConTamm,Belly_ConTamm,Breast_ConTamm,Crissum_ConTamm,Crown_ConTamm,DorTail_ConTamm,Patch10_ConTamm,Rump_ConTamm,Throat_ConTamm,WingTip_ConTamm
650.11,13.0588,37.2102666667,24.1820333333,24.1239333333,15.5178666667,17.4180666667,38.4080666667,19.6606,21.8749333333,14.1537333333
650.44,13.2936,37.3338,24.3759133333,24.3378666667,15.7395333333,17.6414,38.7194,19.9082222222,22.1239333333,14.3868
650.77,13.3165333333,37.3264666667,24.3980733333,24.3451333333,15.7634666667,17.6128,38.7368666667,19.9482666667,22.1461333333,14.3648666667
651.10,13.4267333333,37.4754666667,24.4301133333,24.4408666667,15.854,17.7153333333,38.7462666667,20.0544666667,22.2740666667,14.4975333334
651.43,13.5005333333,37.5615333334,24.43864,24.4394,15.9114666667,17.7856666667,38.7989333333,20.1079555556,22.4023333333,14.5581333333
651.76,13.5088666667,37.5619333333,24.38758,24.4426,15.9132,17.79,38.7424,20.1003777778,22.4049333333,14.5438666667
652.09,13.5282666667,37.5157333333,24.34098,24.4237333334,15.9012,17.7301333333,38.7087333334,20.0835111111,22.4479333333,14.5726666667
652.42,13.5676666666,37.5388666666,24.4008266667,24.4703333333,15.9828,17.7905333333,38.7425333333,20.1247333333,22.5435333333,14.6304
652.75,13.5623333333,37.4428,24.3571333333,24.4865333333,15.9335333333,17.7507333333,38.7073333333,20.0716444444,22.4819333333,14.6275333333
653.08,13.3991333333,37.4422,24.23986,24.3845333333,15.8203333333,17.5822,38.5868,19.9299555556,22.3528666667,14.503
653.41,13.4712666667,37.56,24.19684,24.4599333333,15.8528666666,17.6096,38.5992666667,19.9130222222,22.4024666667,14.5248666667
653.74,13.4774666667,37.5389333333,24.17058,24.4026,15.7884666666,17.595,38.5644666667,19.8472666667,22.3556,14.4944
654.06,13.3,37.4429333333,23.9969,24.2392666667,15.6268,17.408,38.4164,19.6780444444,22.1841333333,14.3206
654.39,13.2634666667,37.4790666667,24.0033266667,24.2598666667,15.6020666667,17.4116,38.4576,19.6948888889,22.2030666667,14.3334
654.72,13.2250666667,37.4811333333,24.0327733333,24.2600666666,15.5986666667,17.3960666667,38.4766666666,19.6964222222,22.1862,14.334
655.05,13.3240666667,37.6504,24.15166,24.4315333333,15.6913333333,17.4141333333,38.5798,19.7773777778,22.3065333333,14.4586
655.38,13.3863333333,37.6642666667,24.1707266667,24.4651333333,15.7438,17.4071333333,38.653,19.7811777778,22.3962666667,14.4953333333
655.71,13.2474,37.5506666667,24.0460133333,24.3950666666,15.6414666667,17.2732666667,38.5347333333,19.7013555556,22.2172,14.3248
656.04,13.3154,37.6635333334,24.0847,24.4796,15.7082666667,17.3216666667,38.6208,19.7512444444,22.294,14.3828666667
656.37,13.3944,37.8869333333,24.2576733333,24.6282,15.8258666667,17.4962,38.8372666667,19.8349333333,22.4980666667,14.4824
656.69,13.5716666667,37.8446,24.4050733333,24.7794666667,15.9449333333,17.654,38.9078666667,19.9987777778,22.6842,14.6254
657.02,13.5538666667,37.7392666667,24.4207466667,24.8008666667,15.9008,17.6198,38.927,20.0149111111,22.7097333333,14.617
657.35,13.6574666667,37.9184,24.5308266667,24.9677333333,15.9922,17.774,39.1252666667,20.1500222222,22.8652,14.7696666667
657.68,13.7659333333,38.0095333333,24.6308933333,25.1295333333,16.1366666667,17.9036666667,39.1643333333,20.2527555556,23.0147333333,14.8697333333
658.01,13.8181333333,38.1186,24.6484133333,25.1586666667,16.1607333333,17.9837333333,39.2729333333,20.2348666667,23.1051333333,14.8884666667
658.34,13.7954,38.0718,24.6228533333,25.2269333333,16.1471333333,18.0174666667,39.2890666667,20.2492444444,23.1329333333,14.8709333333
658.66,13.7683333334,38.0443333333,24.67286,25.2187333333,16.1293333333,18.018,39.2997333333,20.2630444444,23.1458666667,14.8355333333
658.99,13.814,38.1448,24.7940933333,25.3141333333,16.169,18.1326,39.3554,20.3575555555,23.248,14.9196
659.32,13.9322666667,38.2720666667,24.975,25.4516666667,16.2864666666,18.294,39.4924666667,20.4533111111,23.4387333333,15.0874
659.65,13.8296,38.2344,24.92938,25.4238666667,16.2400666667,18.2363333333,39.4196,20.3806222222,23.4218,15.0215333333
659.98,13.7064,38.0966,24.8459266667,25.3396,16.1798666667,18.1457333333,39.2793333333,20.2877777778,23.3607333333,14.9595333333
660.31,13.6178666667,38.1118,24.7622,25.2972,16.1386666667,18.0968,39.2397333333,20.207,23.3228,14.9178
660.63,13.481,38.1098,24.6725533333,25.2582,16.0654666667,17.9976,39.1854,20.1086444444,23.2622,14.8356
660.96,13.458,38.0392666667,24.6571933333,25.2385333333,16.067,17.9702666667,39.0877333334,20.1184444444,23.2892,14.798
661.29,13.4766,37.9638666667,24.62078,25.2075333333,16.0322,17.9662666666,39.0578,20.0707111111,23.2832,14.7998
661.62,13.3393333333,37.7978,24.5184733333,25.0896666667,15.8970666666,17.8319333333,38.8124,19.9514222222,23.1468,14.7245333333
661.94,13.3896,37.9225333333,24.5274866667,25.1252,15.9146,17.8476,38.8288666667,19.9338666667,23.1970666667,14.7560666667
662.27,13.3020666667,37.8018,24.4039866667,25.0736666667,15.8244666667,17.8356,38.7207333333,19.8291333333,23.1404,14.7233333333
662.60,13.1908666667,37.7238,24.2696,25.0084666667,15.6752666667,17.7033333333,38.6310666666,19.7110222222,23.0386666667,14.6225333333
662.93,13.1498666667,37.5413333333,24.0804,24.8706,15.5279333333,17.5857333333,38.4278,19.5976222222,23.0080666667,14.5076
663.26,13.1696666667,37.4400666667,23.9805866667,24.8651333333,15.5014666667,17.5792,38.3989333333,19.5702222222,22.9854666667,14.5009333333
663.58,13.1790666667,37.4576,23.95096,24.8940666667,15.482,17.5515333333,38.4078666666,19.5993555556,22.9955333333,14.5318
663.91,13.0763333333,37.3391333333,23.8763066667,24.8162,15.3674666667,17.4714666667,38.2369333333,19.4517777778,22.9505333333,14.4202666667
664.24,13.1464666667,37.2677333333,23.96628,24.9068,15.4439333333,17.543,38.2216,19.4943333333,23.0457333333,14.467
664.57,13.0358666667,37.2393333333,23.8644533333,24.8353333333,15.3532,17.5188,38.1443333333,19.3664666667,22.9777333333,14.3472
664.89,12.9335333333,37.2199333333,23.84048,24.8309333333,15.3380666667,17.4483333333,38.0353333333,19.2848222222,22.9398666667,14.3228666667
665.22,13.1388666667,37.408,23.99564,25.1258,15.5674666667,17.6434666667,38.3101333333,19.5254,23.194,14.5974666667
665.55,13.0904666667,37.2822666667,23.9446466667,25.0444,15.5105333333,17.6266,38.2944,19.5479555556,23.1766666667,14.5673333333
665.87,13.2398666667,37.4492666667,24.0617133333,25.1938666667,15.6666666667,17.6941333333,38.4190666667,19.6062888889,23.3150666667,14.6585333333
666.20,13.2823333333,37.4218666667,24.1031733333,25.2666666667,15.7446666667,17.7628666667,38.4286666667,19.6641111111,23.3970666666,14.7021333333
666.53,13.1584,37.4665333333,24.04524,25.23,15.6773333333,17.7053333333,38.413,19.5803111111,23.2995333333,14.6169333333
666.86,13.1327333333,37.5739333333,24.0649533333,25.2434666667,15.6197333333,17.7354,38.4208,19.6082444444,23.3792,14.5940666667
667.18,13.2510666667,37.6435333333,24.12596,25.3502666667,15.6816666667,17.8576,38.4940666667,19.7044444444,23.4941333333,14.6839333333
667.51,13.2866,37.7224,24.1288533333,25.3967333333,15.6894,17.8588666667,38.6221333333,19.7830444444,23.5672666667,14.7084
667.84,13.3368666667,37.8192666667,24.1310933333,25.3862,15.6725333333,17.9106,38.6666666667,19.8218666667,23.6053333333,14.7069333333
668.16,13.4802666667,37.9074,24.2379333333,25.5210666667,15.7842666666,17.9866,38.8008666667,19.9699333333,23.7605333333,14.8381333333
668.49,13.4576666667,37.9232,24.1874333333,25.5023333333,15.7046666667,17.951,38.7504666667,19.9665777778,23.7718666667,14.8161333333
668.82,13.3910666667,37.9968666667,24.1832,25.4537333333,15.6119333333,17.8590666667,38.6636,19.8729777778,23.7928,14.7231333333
669.14,13.4018,38.0149333333,24.2081333333,25.4677333334,15.6058,17.8237333333,38.6196,19.8375555556,23.8357333333,14.6728
669.47,13.3894,38.0956666667,24.2587933333,25.4852666667,15.5847333333,17.879,38.6562,19.9360888889,23.8896666667,14.6852
669.80,13.4738666667,38.1455333333,24.3708866667,25.5814666667,15.7420666667,17.8899333333,38.7436,20.0214888889,23.9932666667,14.7762666667
670.13,13.6319333333,38.3498666667,24.5619733333,25.8113333333,15.9452,18.098,38.9272,20.2252444445,24.2026666666,15.0134
670.45,13.7666666667,38.3853333333,24.7665266667,25.9934666667,16.0929333333,18.2754666667,39.1131333333,20.3691555556,24.3605333333,15.2178
670.78,13.7170666667,38.3102,24.7510066667,25.9816666667,16.1120666667,18.1682666667,39.0291333333,20.2766444445,24.3202666666,15.1495333333
671.10,13.7459333333,38.3748,24.8232866667,26.1101333333,16.2103333333,18.2749333333,39.0686666667,20.3807333333,24.4423333333,15.2014
671.43,13.8530666667,38.5222,24.95104,26.2370666667,16.3810666667,18.4038666667,39.1419333333,20.5380444444,24.5925333333,15.3813333333
671.76,13.7401333333,38.4733333333,24.8852133333,26.2158666667,16.2982,18.3020666667,39.0879333333,20.4439111111,24.5282,15.2986
672.08,13.8141333333,38.6311333333,25.0067266667,26.3592666667,16.3616,18.3778,39.247,20.5302,24.6438,15.3745333333
672.41,13.9118666667,38.6512666667,25.0572133333,26.3534,16.4434,18.4454666667,39.3582,20.6084222222,24.6812666667,15.4215333333
672.74,13.9119333333,38.6801333333,25.0004666667,26.3756,16.4357333333,18.4188666667,39.3743333333,20.6310444444,24.7432666667,15.491
673.06,13.8830666667,38.6070666667,24.9096533333,26.3396,16.3758,18.4084666667,39.335,20.5353777778,24.7306666666,15.4775333334
673.39,13.7961333333,38.6118666667,24.8897866667,26.2954,16.2498,18.4463333333,39.2908666667,20.4781111111,24.6727333333,15.4061333333
673.72,13.804,38.5726666667,24.9232533333,26.3497333333,16.2200666667,18.4524,39.2987333333,20.4849111111,24.6641333333,15.3652666667
674.04,13.7209333333,38.515,24.83336,26.2428,16.171,18.3398,39.1200666667,20.4137111111,24.5436,15.2821333333
674.37,13.7964666667,38.6992666667,24.88912,26.2556666667,16.2129333333,18.4644,39.2302666667,20.5639333333,24.6522666667,15.3536666667
674.69,13.8664,38.7763333333,24.93078,26.2823333334,16.2884666667,18.4756666667,39.2591333333,20.6103555556,24.6536666667,15.4903333333
675.02,13.8300666667,38.728,24.9098533333,26.2815333333,16.2062666667,18.3999333333,39.2691333333,20.5251555556,24.6854666667,15.4528
675.35,13.9912,38.8227333333,25.0623866666,26.4749333333,16.4148,18.5828666667,39.4706,20.7064222222,24.8650666667,15.6138
675.67,13.9735333333,38.7314,25.07304,26.3924,16.4072666667,18.6091333333,39.4663333333,20.6924,24.8555333333,15.5796
676.00,14.0223333333,38.7222,25.1340466667,26.4968666667,16.5262666667,18.6886666667,39.4886666666,20.8035555556,24.9919333333,15.5820666667
676.32,14.0008666666,38.7068666667,25.2086,26.5428666667,16.4928,18.7078666667,39.4922666666,20.8135555555,24.9542666667,15.5446
676.65,13.984,38.7172,25.25608,26.5575333333,16.5506,18.7104,39.5408,20.8276222222,24.9458,15.5608
676.97,13.9538,38.6546666667,25.1781733333,26.4862,16.4661333333,18.6738,39.5264666667,20.7913111111,24.9088,15.5476666667
677.30,14.0006666667,38.7972666667,25.1839866667,26.5415333333,16.5277333333,18.7894666667,39.6262666667,20.8393333333,25.028,15.6045333333
677.63,14.0351333333,38.8536666667,25.19352,26.6138666667,16.5256666667,18.8275333333,39.7382666666,20.8221555556,25.149,15.615
677.95,14.0706666667,38.8918,25.2612133333,26.7550666667,16.4984,18.8717333333,39.8796666667,20.794,25.2522,15.6308666667
678.28,14.1144666667,38.9282,25.2831466667,26.7657333333,16.4361333333,18.9024666667,39.8984,20.8000888889,25.3185333333,15.6025333333
678.60,14.1584666667,38.9802666667,25.37248,26.8856666667,16.5556666667,19.0204,39.9632,20.8692888889,25.4182666667,15.639
678.93,14.0976666667,39.0411333333,25.3024533333,26.7961333333,16.4498666667,18.9726,39.8476,20.7062444445,25.4206,15.6040666667
679.25,14.1606666667,39.1254666667,25.2936466667,26.8964,16.5138,19.0589333333,39.9679333333,20.8256222222,25.5236666667,15.6646
679.58,14.1475333333,39.1516666667,25.2682266667,26.9444666667,16.4602666667,19.0252666667,39.9393333333,20.7435777778,25.5323333333,15.6802666667
679.90,14.1803333334,39.0984666667,25.2542066667,26.9580666667,16.5239333333,19.0518666667,39.9326,20.7067555556,25.5743333333,15.7484
680.23,14.2654,39.1369333333,25.30218,27.1097333333,16.5941333333,19.1082,40.0213333333,20.8198666667,25.7118,15.8121333334
680.55,14.359,39.2696666667,25.3966733334,27.2326,16.7480666667,19.1765333333,40.0932666667,20.8634444445,25.8782666667,15.9121333333
680.88,14.3176,39.1966666667,25.3687533333,27.1579333333,16.7047333333,19.0739333333,39.9819333333,20.7991111111,25.8436666667,15.9145333333
681.20,14.3252666667,39.2927333333,25.40964,27.1782,16.715,19.1302,40.0007333334,20.8498,25.8514666667,15.9375333333
681.53,14.2368666667,39.24,25.3138666667,27.0988,16.7188,19.1032,39.9057333333,20.8331555555,25.7981333333,15.9195333333
681.85,14.2924,39.3072,25.3757333334,27.2178,16.8218,19.1538,39.9711333333,20.9283555556,25.8678,16.0019333333
682.18,14.1580666667,39.1555333333,25.21916,27.0251333333,16.6611333333,19.0450666667,39.8282666667,20.8010888889,25.7506,15.8719333334
682.50,14.1338,39.0968,25.2328466667,27.0114666667,16.6702,18.963,39.8196666667,20.8598444444,25.7406,15.8689333334
682.83,14.0246,39.0041333333,25.2046133333,26.9444,16.6006666667,18.7901333333,39.6333333333,20.7425555555,25.7058,15.7809333333
683.15,13.8898,38.9364666667,25.0434866667,26.9292666667,16.4837333334,18.7597333333,39.5599333333,20.6871111111,25.5802,15.7138666667
683.48,13.8962666667,39.0483333333,25.07768,26.9956666667,16.5274666667,18.8379333333,39.5908666667,20.7208,25.6470666667,15.7342
683.80,13.8811333333,39.092,25.0465066667,26.9343333333,16.5086,18.8736,39.5280666667,20.6766,25.5884666667,15.7349333333
684.13,13.8373333333,39.0842666667,25.0342266667,26.897,16.4429333333,18.8546666667,39.4834666667,20.7117333333,25.5722,15.6837333333
684.45,13.7928,39.0117333333,25.06056,26.9417333333,16.4209333333,18.8420666667,39.524,20.7056666667,25.5408,15.6315333333
684.78,13.6691333333,38.7444,24.9053266667,26.8341333333,16.2978,18.6172,39.2633333333,20.5266222222,25.415,15.5284666667
685.10,13.676,38.6776,24.88404,26.8376,16.2106,18.5314666667,39.2020666667,20.4686444444,25.3442666666,15.4882666667
685.43,13.5398,38.5371333333,24.7759866667,26.7910666666,16.1170666667,18.4557333333,39.1582,20.3483555555,25.3038,15.4266666667
685.75,13.5716666667,38.5527333333,24.8370933333,26.8709333333,16.1274666667,18.5162666667,39.1791333333,20.4107555556,25.2885333333,15.4958666666
686.08,13.6434,38.6773333333,24.9090133333,27.0028666667,16.186,18.6660666667,39.283,20.5029333333,25.3286666666,15.5861333333
686.40,13.7901333333,38.8288,25.1062133333,27.1860666666,16.3196,18.8984666667,39.4400666667,20.602,25.4489333333,15.7476
686.72,13.9756,39.0203333333,25.4072066667,27.306,16.5319333333,19.1235333333,39.6566,20.7802666666,25.7285333333,15.9554
687.05,13.9891333333,38.9821333333,25.42624,27.2827333333,16.4486,19.0768666667,39.6848666667,20.7568666667,25.7414,15.9687333333
687.37,13.9809333333,39.0142666667,25.4682,27.399,16.4046,19.0541333334,39.7322666667,20.7194222222,25.8352666667,15.9755333333
687.70,13.9002666667,39.0314,25.4197933333,27.4328,16.3815333333,19.0796666667,39.81,20.6584444445,25.8738666667,15.9985333333
688.02,14.057,39.1816,25.4569533333,27.5458666667,16.4824666667,19.2082,39.8497333333,20.7365555556,26.049,16.1232
688.34,14.2260666667,39.3938,25.69898,27.7672,16.7251333333,19.4942,40.1469333333,20.9868888889,26.2964666667,16.2990666666
688.67,14.2936,39.5296666667,25.8262866667,27.9026,16.8684666667,19.6265333333,40.2413333333,21.1055333334,26.5439333333,16.4358
688.99,14.3231333333,39.5354666667,25.9401533333,27.9003333333,16.9277333333,19.6778,40.3096666667,21.1478222222,26.5796666667,16.4745333333
689.32,14.4280666667,39.6892666667,25.96988,27.9948666667,16.9746666666,19.6534,40.4036,21.1696888889,26.6729333333,16.533
689.64,14.3022666667,39.4216666667,25.7433066667,27.7984666667,16.8342666667,19.412,40.1512,20.9519555555,26.5358,16.3149333333
689.96,14.2678,39.3592666667,25.6454,27.6762666667,16.7956,19.2945333333,40.1063333333,20.8918222222,26.5225333333,16.2936
690.29,14.2482,39.4018,25.57424,27.7446666667,16.8379333334,19.2483333333,40.1653333333,20.8708888889,26.5372,16.2942
690.61,14.1969333333,39.4351333333,25.5698733333,27.7632,16.9078666667,19.266,40.1208,20.9092,26.5797333333,16.3079333333
690.94,14.1505333333,39.3402666667,25.59962,27.6770666666,16.9542,19.2183333333,40.0966,20.8939555555,26.5589333333,16.2803333333
691.26,14.2051333333,39.2950666667,25.6441133333,27.6752,17.0314666667,19.1830666667,40.0089333333,20.9144222222,26.5568666667,16.3298
691.58,14.1550666667,39.2898666667,25.66232,27.6928,17.0696666667,19.1569333333,40.1080666667,20.9442444444,26.5087333333,16.2752
691.91,14.1179333333,39.3238,25.6467,27.6955333333,17.045,19.0888666667,40.0598,20.8992222222,26.4466666667,16.2524666667
692.23,13.9895333333,39.2796,25.5612733333,27.5338666667,16.9310666667,18.9862,39.9453333333,20.83,26.3461333333,16.148
692.55,14.0182,39.4282666666,25.64484,27.6154,16.9802,18.9722,39.9138666667,20.8121333333,26.4558666667,16.2352666667
692.88,14.0772666667,39.4936666667,25.7274266667,27.6627333333,17.1214,19.1312666667,39.9976666667,20.9203777778,26.6347333334,16.3808
693.20,14.2091333333,39.6754666667,25.9584733333,27.8585333334,17.3548666667,19.3912666667,40.1832666667,21.0857111111,26.8044666667,16.6445333333
693.52,14.2808666667,39.8222,26.1391066667,28.1709333333,17.4380666667,19.5533333333,40.4623333334,21.2686666667,26.8905333333,16.7592666667
693.85,14.2260666667,39.6480666667,26.0957266667,28.0192,17.272,19.4395333333,40.2365333333,21.2069777778,26.8062,16.6362
694.17,14.3803333333,39.8914666667,26.1788533333,28.1549333333,17.3256,19.5392666667,40.3962666667,21.3103333333,26.8775333333,16.6806666667
694.49,14.4699333333,39.8928,26.1592133333,28.2078666667,17.3402666667,19.6101333333,40.3886,21.3303555556,26.9273333333,16.7701333333
694.82,14.4505333333,39.892,26.1370133333,28.2538,17.2325333334,19.6369333333,40.4493333333,21.3067111111,26.9071333333,16.6739333333
695.14,14.4392,39.8323333333,26.1319066667,28.1763333333,17.2334,19.6333333333,40.3964666667,21.2516666667,26.8655333333,16.6631333333
695.46,14.3673333333,39.8622,26.07732,28.1705333333,17.129,19.636,40.5217333333,21.2318888889,26.927,16.6530666667
695.79,14.541,39.9646,26.20156,28.3143333333,17.275,19.7673333333,40.7275333333,21.3276888889,27.077,16.7802
696.11,14.5404666667,39.8957333333,26.1258733333,28.3338,17.1822,19.783,40.8151333333,21.2987111111,27.123,16.7093333333
696.43,14.4702,40.0469333333,26.2062533333,28.4548,17.1786,19.7544666667,40.903,21.2877555556,27.1374,16.6682
696.75,14.6251333333,40.1878,26.3303866667,28.5970666667,17.2516666667,19.8432,41.1748666667,21.4862888889,27.3637333333,16.74
697.08,14.6693333333,40.2564666667,26.3688666667,28.6412,17.2484,19.9262666667,41.224,21.4951555555,27.5401333333,16.7512
697.40,14.5881333333,40.2188,26.3333,28.5984,17.127,19.8342666667,41.2216,21.3891777778,27.4706,16.6535333333
