wavelength,Back_TiaCanm,Belly_TiaCanm,Breast_TiaCanm,Crissum_TiaCanm,Crown_TiaCanm,DorTail_TiaCanm,Patch10_TiaCanm,Rump_TiaCanm,Throat_TiaCanm,WingTip_TiaCanm
620.28,15.7964,23.8335333333,9.79793333333,41.7048,14.2656,13.4298,6.1032,16.9912,52.2258666667,18.0147333333
620.62,15.7779333333,23.8052666667,9.76406666666,41.6459333333,14.2514,13.4077333333,6.1292,16.9666,52.1684666667,17.9960666667
620.95,15.8186,23.8408666667,9.78686666667,41.6606,14.3021333333,13.435,6.15773333333,16.9908,52.1651333333,18.0337333333
621.28,15.852,23.9415333333,9.76920000001,41.7135333333,14.3317333333,13.441,6.1322,16.9866666667,52.3150666667,18.0544666666
621.62,15.8754,23.9868666667,9.81813333333,41.7611333333,14.4024,13.4888666667,6.14826666667,17.0501333333,52.4203333333,18.0769333333
621.95,15.9739333333,24.1006,9.9608,41.8447333333,14.5589333333,13.6267333334,6.32186666667,17.1609333333,52.552,18.2538
622.28,15.9946666667,24.1808666667,9.97593333334,41.8932,14.5532666667,13.6369333333,6.2848,17.2082,52.6408,18.3306666667
622.62,16.0624,24.2526666667,10.0790666667,41.9094666667,14.6462666667,13.7352666667,6.38646666667,17.285,52.6712666667,18.4086
622.95,16.1376,24.3236666667,10.1417333333,41.914,14.7275333333,13.8144666666,6.46326666667,17.3576666667,52.7133333333,18.5090666667
623.28,16.1788666667,24.4192666667,10.2229333333,41.9791333333,14.8111333333,13.888,6.4988,17.4470666667,52.8319333333,18.5567333333
623.62,16.1314666667,24.4216,10.186,41.9732,14.7773333333,13.8399333333,6.43833333333,17.4203333333,52.8522,18.5271333333
623.95,16.1498666666,24.4398666667,10.1860666667,42.0663333333,14.7080666667,13.8325333333,6.42073333333,17.3796,52.979,18.5378
624.28,16.2077333333,24.4236666667,10.2620666666,42.1107333333,14.7548666667,13.8517333333,6.48266666667,17.4373333333,52.9666,18.6018
624.62,16.2903333333,24.4663333333,10.3391333333,42.1952666667,14.8282,13.9417333333,6.52546666667,17.5394666667,53.098,18.7036666667
624.95,16.2538,24.4503333333,10.2891333334,42.1262666667,14.7493333334,13.8538666667,6.43413333333,17.5311333334,52.9962,18.6063333333
625.28,16.1642666667,24.3923333333,10.1968666667,42.0568,14.7259333333,13.8064666667,6.3428,17.4244,52.9599333333,18.4781333333
625.61,16.0994,24.3543333333,10.177,42.04,14.6762666667,13.7594,6.28006666667,17.3616666667,52.9424,18.451
625.95,16.0414,24.3110666667,10.1327333333,42.0126666667,14.6130666667,13.6946,6.2162,17.293,52.8560666667,18.4076
626.28,16.0195333333,24.2678666667,10.1295333333,41.9105333333,14.5609333333,13.6674666667,6.20813333333,17.2446666666,52.7322666667,18.3834666667
626.61,16.0120666666,24.268,10.1169333333,41.9737333333,14.5166,13.6736666667,6.1384,17.2223333333,52.8537333333,18.3704
626.94,15.9525333333,24.2043333333,10.0788,41.8517333333,14.5233333333,13.6477333333,6.1048,17.2064,52.6910666667,18.3222
627.28,15.9036666667,24.1897333334,10.0248,41.8555333333,14.4675333333,13.6572,6.02486666667,17.1625333333,52.7405333333,18.2449333333
627.61,15.8507333333,24.1354,9.97186666667,41.7618,14.4047333333,13.6092,6.00933333333,17.0809333333,52.6243333333,18.2189333333
627.94,15.8693333333,24.1838666667,10.0097333333,41.8434666667,14.4470666667,13.6571333333,6.05746666667,17.1054,52.676,18.2774666667
628.27,15.9243333333,24.2446,10.0788,41.9296,14.4891333333,13.7076666667,6.15073333334,17.1904,52.7746,18.3584
628.61,15.9722,24.2801333333,10.0914,41.9178666667,14.5174666667,13.7504,6.19213333333,17.2865333333,52.7671333333,18.4032666667
628.94,16.0648,24.3966,10.1856666667,41.9828,14.6105333333,13.8546,6.301,17.4039333333,52.9384666666,18.4694
629.27,16.1040666667,24.446,10.2,42.0811333333,14.6526,13.9078,6.3148,17.4654,53.0863333333,18.5640666667
629.60,16.1932666667,24.5542,10.2953333334,42.1339333333,14.7532666667,13.9924,6.433,17.5649333333,53.0596666667,18.6505333333
629.94,16.26,24.6107333333,10.3313333333,42.278,14.8088,14.0596666667,6.45966666667,17.6177333333,53.2737333333,18.7197333334
630.27,16.2482,24.6914666667,10.3528,42.3077333333,14.8839333333,14.0405333333,6.49733333333,17.6613333333,53.2846666667,18.7664666667
630.60,16.3510666667,24.7939333333,10.4489333333,42.4115333333,15.0001333333,14.1239333333,6.5772,17.755,53.3607333333,18.8400666667
630.93,16.3717333333,24.8154,10.4856,42.4324666667,15.0165333333,14.1694,6.6,17.7285333333,53.3746666667,18.8913333333
631.26,16.4075333333,24.8368,10.5257333333,42.4918,15.0289333333,14.2452,6.61833333333,17.7570666667,53.3978666667,18.9101333334
631.60,16.4046666667,24.8508666667,10.5033333333,42.5165333333,15.0384666667,14.2352666667,6.57013333333,17.6943333333,53.4466666667,18.8721333333
631.93,16.3891333333,24.8468,10.5042,42.5267333333,15.0363333334,14.1828666667,6.51673333333,17.6812666667,53.4058666667,18.8308
632.26,16.4334666667,24.8838,10.5601333333,42.5568,15.0945333333,14.2456666667,6.54346666667,17.7002666667,53.3847333333,18.8386666667
632.59,16.4681333333,24.859,10.5558666667,42.5167333333,15.0932666667,14.2500666666,6.576,17.6986666667,53.3616666667,18.8054666667
632.92,16.5195333333,24.9047333333,10.6208,42.4394666667,15.1300666667,14.2815333333,6.65453333333,17.7378666667,53.2446666667,18.8351333334
633.26,16.6398666667,24.9453333333,10.7157333333,42.5023333333,15.1936666667,14.3752,6.69293333333,17.7890666667,53.3334,18.9009333333
633.59,16.5828,24.9622,10.6784666667,42.5008666667,15.1285333333,14.3482,6.62486666667,17.7910666667,53.3746,18.8651333333
633.92,16.6654,24.9934666667,10.7258666667,42.5347333333,15.1840666667,14.3699333333,6.6224,17.8432,53.4874666667,18.8176666667
634.25,16.6810666667,25.0483333333,10.7095333333,42.5731333333,15.2053333333,14.3122666667,6.54993333333,17.8188,53.5805333333,18.7948666667
634.58,16.7015333333,25.0728,10.7469333333,42.629,15.2258666667,14.3204666667,6.58,17.8572666667,53.6848,18.8341333333
634.91,16.8006666667,25.1448,10.8586,42.7476,15.3307333333,14.4638666667,6.71366666667,17.9031333333,53.7593333333,18.9682
635.25,16.7737333333,25.1488,10.8158,42.7297333333,15.3086,14.4165333333,6.6988,17.8880666667,53.8142666667,18.9787333333
635.58,16.7048666667,25.1116,10.7784,42.7433333333,15.2804666667,14.4163333333,6.633,17.8629333333,53.8268,18.9886
635.91,16.6506,25.1341333333,10.7545333333,42.7814666667,15.2775333333,14.4402666667,6.58766666667,17.862,53.9329333333,18.9688666667
636.24,16.6282,25.1314666667,10.7298,42.7329333334,15.2526,14.4212,6.5844,17.8574666667,53.9204,18.9366666667
636.57,16.6282666667,25.1570666667,10.6939333333,42.7281333333,15.2736,14.4076,6.59506666667,17.8653333333,53.9834,18.9488
636.90,16.5302,25.1194666667,10.6101333333,42.6908666667,15.1929333333,14.36,6.53306666667,17.8278,53.8858,18.9667333333
637.23,16.3569333333,24.9450666667,10.4918666667,42.4337333333,15.0388666667,14.2278,6.4616,17.6509333333,53.5666666667,18.8312
637.56,16.2874666667,24.9125333333,10.4418666667,42.4099333333,14.9894,14.2288,6.42506666666,17.6268,53.4197333333,18.8657333333
637.90,16.1513333333,24.864,10.2842,42.3307333333,14.8652,14.1555333333,6.2562,17.5474,53.4136,18.8044666667
638.23,16.2307333333,25.005,10.3762666667,42.4842666667,14.9583333333,14.2994666667,6.39826666667,17.633,53.5405333333,18.9004666667
638.56,16.3027333333,25.0970666667,10.4611333333,42.4694,15.0272666667,14.3509333333,6.49833333333,17.7239333333,53.4895333334,18.9219333333
638.89,16.3737333333,25.1832666667,10.4760666667,42.569,15.0416,14.3287333333,6.49953333333,17.749,53.564,19.0154666667
639.22,16.2982666667,25.202,10.4485333333,42.5998666667,15.0134666667,14.2941333333,6.54246666667,17.7286666667,53.5632,19.0808666667
639.55,16.2900666667,25.1414,10.4926666667,42.539,14.9322666667,14.2756666667,6.5302,17.6859333333,53.4248,19.0408666667
639.88,16.3476666667,25.2080666667,10.5314666667,42.5400666667,14.9698666667,14.3341333333,6.56946666667,17.7418666666,53.5555333333,19.1076
640.21,16.4599333333,25.3024666667,10.6476,42.6473333333,15.0768666667,14.4976666667,6.6614,17.8972,53.7197333333,19.2658666667
640.54,16.5931333333,25.4052666667,10.765,42.6986666667,15.1467333333,14.5767333333,6.7758,17.9874666667,53.8248666667,19.3473333333
640.87,16.7817333333,25.4928,10.9340666667,42.8503333333,15.2884,14.6881333333,6.98133333333,18.1518,53.9337333333,19.4728666667
641.20,16.7024666667,25.4043333334,10.8164,42.7348666667,15.2136,14.6168666667,6.82073333333,18.0559333333,53.8991333333,19.3905333333
641.53,16.6299333333,25.3673333333,10.7534666666,42.7174666667,15.1104,14.5729333333,6.76186666667,17.9428,53.9433333333,19.3625333333
641.87,16.6259333333,25.3129333333,10.7755333333,42.6640666667,15.1246666667,14.6299333333,6.78706666667,17.9344,53.9324,19.2979333333
642.20,16.7069333333,25.3120666667,10.8419333333,42.6948,15.188,14.743,6.7856,18.0,53.9938,19.3026666667
642.53,16.7493333333,25.3561333333,10.8703333333,42.7270666667,15.3168,14.8864666667,6.81126666667,18.0800666667,54.0432,19.3398666666
642.86,16.7687333333,25.3596,10.9740666667,42.6986666667,15.3828666667,14.942,6.9104,18.0984666667,53.882,19.3428666667
643.19,16.7515333334,25.429,10.9995333333,42.754,15.4193333333,14.9676,6.89213333333,18.1161333333,53.8931333333,19.3182
643.52,16.6470666667,25.4127333333,10.9076,42.7524,15.4020666667,14.9074,6.74326666667,18.0307333333,54.0096666667,19.2447333333
643.85,16.6020666667,25.3714666667,10.8871333333,42.6468666667,15.3911333333,14.8878666667,6.67166666667,17.9675333333,53.9306,19.1981333333
644.18,16.6593333333,25.4495333333,10.9272,42.7018,15.3567333333,14.8222666667,6.68806666667,17.9872,53.9976666667,19.2018
644.51,16.8314666667,25.549,11.0856,42.8482,15.5966,14.9494666667,6.79193333333,18.1460666667,54.1414,19.3782
644.84,16.7764,25.5686666667,11.1103333333,42.7794666667,15.5763333333,14.9133333333,6.72033333333,18.15,54.1372666667,19.3849333333
645.17,16.7388,25.5762,11.073,42.7989333333,15.5050666666,14.8538,6.5856,18.1266666667,54.1924666667,19.3413333333
645.50,16.6695333334,25.5324,11.0121333334,42.7706,15.3846666667,14.7095333333,6.51133333333,18.0608,54.1496666667,19.3214666667
645.83,16.5898,25.4428,10.8588,42.8320666667,15.3008,14.6058666667,6.37433333333,17.9608,54.2414,19.2363333333
646.16,16.6218,25.3913333334,10.8829333333,42.8381333333,15.3032,14.5836666667,6.37566666667,17.9633333333,54.2250666667,19.2864
646.49,16.611,25.3998,10.9121333333,42.9050666667,15.2991333334,14.5978,6.36666666667,17.9866666667,54.1816,19.277
646.82,16.5134,25.3793333333,10.8451333333,42.8995333333,15.2462,14.5695333333,6.26866666667,17.9212666667,54.1968666667,19.2646
647.15,16.4638,25.3085333333,10.8436,42.7720666667,15.2768666666,14.5529333333,6.26833333333,17.8986666667,54.0222,19.215
647.48,16.3062,25.2219333333,10.7391333334,42.6361333333,15.1172,14.4286666667,6.18133333333,17.8126666667,53.909,19.0986
647.81,16.3010666667,25.2403333333,10.7670666667,42.6849333333,15.1644666667,14.44,6.26026666667,17.8116666667,53.8291333333,19.1455333334
648.14,16.3729333333,25.2566666667,10.8040666667,42.699,15.2152666667,14.4619333333,6.42366666667,17.7969333333,53.6804,19.1744
648.47,16.5334666667,25.46,10.9484666667,42.9764666667,15.3978666667,14.6361333334,6.51993333333,17.943,53.9918,19.3699333333
648.80,16.7056666667,25.7243333333,11.163,43.1302,15.5927333333,14.8380666667,6.71753333333,18.1321333333,54.2224666667,19.6017333333
649.13,16.8151333334,25.8535333333,11.2582666667,43.2356666667,15.6685333333,14.9494666667,6.85126666667,18.2400666667,54.3849333333,19.685
649.46,16.949,25.9896666667,11.3105333333,43.3582,15.7288666667,15.0279333333,6.9764,18.3488,54.5186666667,19.7733333333
649.79,17.0062,26.1268,11.3900666667,43.446,15.7451333333,15.0735333333,7.02346666667,18.4477333333,54.5860666667,19.8268666667
650.11,17.1653333333,26.2629333333,11.5608666667,43.6428666667,15.8726,15.3104666667,7.18353333333,18.6445333333,54.7738666667,20.0221333333
650.44,17.2981333333,26.3842666667,11.6405333334,43.847,16.0039333333,15.4447333333,7.28946666667,18.7273333333,55.004,20.122
650.77,17.4869333333,26.5065333334,11.7558,43.9747333333,16.141,15.622,7.44860000001,18.8732,55.1876,20.2579333333
651.10,17.4816666667,26.5879333333,11.8707333333,43.9398666667,16.2052666667,15.7482666667,7.51413333333,18.9318,55.2168666667,20.3496
651.43,17.3606,26.5527333333,11.8050666666,43.8297333333,16.157,15.6766,7.50286666667,18.839,55.1249333333,20.2403333333
651.76,17.3386666667,26.5022,11.787,43.7489333333,16.1284666667,15.6936,7.4888,18.8546666667,55.068,20.1965333333
652.09,17.3070666667,26.4896,11.7014666667,43.694,16.0990666667,15.6793333333,7.42653333333,18.8042666667,55.0544666667,20.1689333334
652.42,17.2831333333,26.3977333333,11.7020666667,43.5405333333,16.0635333333,15.7174,7.39626666667,18.7414,54.8658,20.1346
652.75,17.3849333333,26.3758666667,11.7304666667,43.5496666667,16.1262666667,15.7312,7.45526666666,18.773,54.8466666667,20.1704
653.08,17.3010666667,26.2900666667,11.6943333333,43.5152,16.0852,15.6182,7.37326666667,18.6404,54.7940666667,20.1318
653.41,17.3226,26.3234,11.6994666667,43.4806666667,16.0917333333,15.6385333333,7.37806666667,18.6319333333,54.6988666667,20.1661333333
653.74,17.2066666667,26.2590666667,11.5655333333,43.4801333333,15.9478666667,15.5478,7.22646666667,18.4898,54.6803333333,20.0215333333
654.06,17.1926,26.2565333333,11.4797333333,43.5434666667,15.9292,15.4921333333,7.1178,18.4900666667,54.7907333333,20.0166666667
654.39,17.1526,26.1613333333,11.3946,43.4240666667,15.8531333333,15.4348,7.02853333333,18.4239333333,54.6417333333,19.9304666667
654.72,17.0544,26.0468666666,11.37,43.2930666667,15.7893333333,15.3560666667,6.9708,18.3486666667,54.4702666667,19.8576
655.05,17.1482666667,26.1468666667,11.4919333333,43.3742,15.9066,15.4274666667,7.04273333333,18.5187333333,54.4536,19.9920666666
655.38,17.1444,26.2156,11.5315333333,43.4479333333,15.9650666667,15.4564,7.08313333333,18.5491333333,54.5284666667,20.0738
655.71,16.998,26.17,11.4543333334,43.4064666667,15.9158,15.4579333333,7.00026666667,18.4715333333,54.5060666667,20.0016666667
656.04,17.0409333333,26.199,11.4340666667,43.4336,15.9214,15.5380666667,6.961,18.5509333333,54.5534,19.9989333333
656.37,17.0672666666,26.1995333333,11.4439333333,43.4667333333,15.9188666667,15.5516666667,6.90066666667,18.5872,54.6123333333,20.0052
656.69,17.0310666667,26.1771333333,11.4479333333,43.4306,15.9148666667,15.5416666666,6.86213333333,18.6502666667,54.5862,20.0528
657.02,16.9786666667,26.1212666667,11.4234666667,43.3519333333,15.8712666667,15.5787333333,6.87073333333,18.6332,54.4968666667,20.0511333333
657.35,17.0364,26.2018666667,11.5087333333,43.3818666667,15.9422666667,15.6492666667,6.93306666667,18.7052666667,54.5045333333,20.1462
657.68,17.0621333333,26.2984666667,11.4498666667,43.5079333333,15.9498666667,15.6161333333,6.8538,18.7022666667,54.6686,20.2106
658.01,17.0559333333,26.3082,11.4377333333,43.5214,15.8916,15.5944,6.7718,18.6535333333,54.7192,20.1832
658.34,16.9987333333,26.2328666667,11.3516,43.4734666667,15.8072,15.4596666667,6.70713333333,18.6034,54.7276666667,20.0554
658.66,17.0406,26.2440666667,11.3748666667,43.4158666667,15.8360666667,15.4495333333,6.75726666667,18.5960666667,54.6754,20.0971333333
658.99,16.9870666667,26.2924666667,11.3327333333,43.4124666667,15.8470666667,15.3571333333,6.76673333333,18.5617333333,54.6686666667,20.0660666667
659.32,16.9428,26.3014666667,11.3136666667,43.3103333333,15.846,15.3722666667,6.76393333333,18.5260666667,54.5907333333,20.0459333333
659.65,16.9982666667,26.3748,11.3559333333,43.3234,15.9320666667,15.4139333333,6.8632,18.5641333333,54.6008666667,20.0939333333
659.98,17.0748,26.4564666667,11.4027333333,43.4209333333,16.0351333334,15.4542,6.92946666667,18.6376666667,54.6700666667,20.169
660.31,17.0607333334,26.4139333333,11.3659333333,43.4222,15.9792666667,15.4416666667,6.90406666667,18.6134666667,54.6792666667,20.1597333333
660.63,17.0730666667,26.3515333333,11.3797333333,43.3162666667,15.9577333333,15.4575333333,6.97793333333,18.6084666667,54.49,20.0993333333
660.96,17.051,26.3687333333,11.3579333333,43.2644,15.9631333333,15.4686,7.0422,18.5823333333,54.492,20.0410666667
661.29,17.2352666667,26.5196,11.5692666667,43.3551333333,16.1638666667,15.6532666667,7.17953333333,18.7292666667,54.5570666667,20.2338
661.62,17.3451333333,26.6168,11.7246666667,43.4243333333,16.2378666667,15.7741333333,7.23086666667,18.8492,54.6393333333,20.3266666667
661.94,17.3741333333,26.5994666667,11.7425333333,43.4692666666,16.2131333334,15.8554666667,7.2032,18.8256666667,54.7466,20.3284
662.27,17.305,26.5628,11.6807333333,43.4774,16.1254,15.7453333334,7.14726666667,18.7864,54.726,20.2754
662.60,17.2475333333,26.4916666667,11.6637333333,43.4680666667,16.0771333333,15.6896,7.08653333333,18.737,54.7292666666,20.2213333333
662.93,17.1502666667,26.363,11.6007333333,43.3061333333,15.9544,15.5829333333,6.9516,18.6326666667,54.6881333333,20.108
663.26,17.1792666667,26.4417333333,11.6260666667,43.3959333333,16.0234,15.6302666667,6.96653333333,18.6311333333,54.8163333333,20.0914
663.58,17.1404666667,26.5204666667,11.596,43.5965333333,16.0204,15.6188,6.84933333333,18.6297333333,55.0913333333,20.148
663.91,17.0224666667,26.2909333333,11.4953333333,43.4580666667,15.9,15.4699333333,6.68566666667,18.4606666667,54.942,20.0855333333
664.24,16.907,26.1888,11.3311333333,43.3482666667,15.7652,15.3546666667,6.59246666667,18.2724,54.7921333333,19.9576
664.57,16.8911333333,26.1346,11.2,43.3772666667,15.7342,15.3222,6.55626666667,18.2406666667,54.7724666667,19.9453333333
664.89,16.8828666667,26.1231333333,11.1734,43.3490666667,15.7221333333,15.2811333333,6.54586666666,18.2694666667,54.6364666667,20.0088
665.22,16.8956,26.1396666667,11.2206666667,43.3525333333,15.7536666667,15.3136666667,6.55993333333,18.2578666667,54.6590666667,20.0394666667
665.55,16.8818666667,26.1392,11.1936666667,43.2400666667,15.7595333333,15.2934666667,6.47333333333,18.1945333333,54.5508666667,20.0674666667
665.87,16.9686666666,26.2047333333,11.2926,43.2806666667,15.8499333333,15.3513333333,6.52853333333,18.2783333333,54.6040666667,20.0496666667
666.20,16.9998666667,26.1548,11.3596,43.2002,15.8496666667,15.3802666666,6.61513333333,18.3686666667,54.4925333333,20.1049333333
666.53,17.0891333333,26.1563333333,11.4636,43.1227333333,15.9094666667,15.4825333333,6.74713333333,18.4426666667,54.3618,20.1500666667
666.86,17.1952666667,26.3902,11.6548666667,43.3333333333,16.1128,15.6918,6.946,18.7112666667,54.5213333333,20.2872666667
667.18,17.2324666666,26.4882,11.7422666667,43.4922666667,16.1662,15.8413333334,6.93286666667,18.9092666667,54.7506666667,20.3785333333
667.51,17.1146,26.528,11.7092666666,43.4429333333,16.1402,15.794,6.93526666667,18.8501333333,54.746,20.3064
667.84,17.048,26.4486666667,11.6959333333,43.2680666667,16.1097333333,15.7273333333,6.95486666667,18.7371333333,54.5981333333,20.1854
668.16,17.0739333333,26.4698666667,11.7154666667,43.3123333333,16.1216,15.7849333333,6.93726666667,18.7818666667,54.7465333333,20.239
668.49,17.0772666667,26.4904666667,11.7240666667,43.3508666667,16.098,15.8201333333,6.9902,18.8255333333,54.7704666667,20.2350666667
668.82,17.0242666667,26.4928666667,11.6792666667,43.4362,16.0775333333,15.821,7.02753333333,18.7561333333,54.7262,20.2838
669.14,17.0883333333,26.6068,11.7534666667,43.4748,16.1422,15.844,6.98873333334,18.7821333333,54.8199333333,20.3210666667
