wavelength,Back_TriMelm,Belly_TriMelm,Breast_TriMelm,Crissum_TriMelm,Crown_TriMelm,DorTail_TriMelm,Patch10_TriMelm,Rump_TriMelm,Throat_TriMelm,WingTip_TriMelm
587.39,9.48026666666,46.1416,36.3234,37.2059333333,57.2006666667,7.0908,4.33193333333,9.67206666667,50.1600666667,9.09799999999
587.73,9.56453333333,46.3479333333,36.4985333333,37.3592666667,57.4276,7.1848,4.43193333333,9.76186666667,50.3709333333,9.18693333333
588.07,9.65253333333,46.453,36.5576666667,37.4394,57.5378666667,7.24846666667,4.49986666667,9.8582,50.4157333333,9.27466666667
588.41,9.70339999999,46.5058,36.6081333333,37.5164,57.5988,7.27153333333,4.5568,9.91626666666,50.4805333333,9.3128
588.74,9.70333333332,46.5055333333,36.5996,37.539,57.6944666667,7.23706666667,4.53146666667,9.91386666667,50.4804666667,9.29153333334
589.08,9.67833333333,46.444,36.5897333333,37.5055333333,57.6735333333,7.23113333333,4.54673333333,9.90066666668,50.4638666667,9.27046666666
589.42,9.61919999999,46.3981333333,36.5901333333,37.4554666667,57.6207333333,7.197,4.51953333333,9.88613333333,50.3816,9.21380000001
589.76,9.615,46.3513333333,36.6069333333,37.4466666667,57.6382,7.21426666666,4.502,9.88620000001,50.3754666667,9.19926666667
590.09,9.51826666667,46.3486666667,36.5734,37.4077333333,57.6552666667,7.09873333333,4.41446666667,9.77346666667,50.3358,9.06773333333
590.43,9.61786666667,46.4874,36.7525333333,37.5459333333,57.8870666667,7.1876,4.48533333333,9.84653333334,50.4582666667,9.12206666666
590.77,9.56486666667,46.5038666667,36.7448,37.5616,57.9455333333,7.14586666667,4.4308,9.83860000001,50.487,9.07886666667
591.11,9.47699999999,46.4726666666,36.7170666667,37.5694,58.0054,7.0728,4.33986666667,9.7588,50.4728666667,8.97626666666
591.44,9.46686666666,46.6086,36.8226666667,37.6368666667,58.172,7.07666666667,4.3142,9.78146666667,50.5842,9.01693333334
591.78,9.51213333333,46.7389333333,36.9076666667,37.7752,58.2758666667,7.1348,4.38033333333,9.84266666667,50.6638,9.0906
592.12,9.60526666667,46.7829333333,36.9603333333,37.8812,58.3595333333,7.2272,4.47426666667,9.92766666667,50.6388666667,9.18453333333
592.46,9.64873333334,46.8479333333,36.995,37.962,58.5084,7.26873333333,4.5126,9.94726666667,50.7524666667,9.21746666667
592.79,9.7272,46.9566666667,37.0859333333,38.0710666667,58.6801333333,7.32926666667,4.5818,10.0072,50.8068666667,9.26886666667
593.13,9.72753333335,47.0437333333,37.1364,38.1521333333,58.8637333333,7.33806666667,4.59853333333,10.0188666667,50.8850666667,9.32813333334
593.47,9.65246666668,46.9790666667,37.0508666667,38.0860666667,58.8126666667,7.26386666667,4.56426666667,9.94746666667,50.8052666667,9.29753333335
593.80,9.69633333333,46.9883333333,37.0767333333,38.1188666667,58.8648,7.29046666667,4.58666666667,9.97546666667,50.7846666667,9.3354
594.14,9.77906666666,47.0510666667,37.1460666667,38.1661333333,58.9731333333,7.33906666667,4.67533333333,10.0523333333,50.8384666667,9.39533333333
594.48,9.72833333333,47.0051333333,37.0948,38.1106666667,58.9712,7.2862,4.60966666667,9.9902,50.7428,9.28586666666
594.81,9.72879999999,46.9822,37.1174666667,38.1154666667,59.0858666667,7.29533333333,4.61926666667,9.97726666665,50.7770666667,9.27166666666
595.15,9.72266666668,46.9809333334,37.148,38.1092,59.1552,7.28493333333,4.5776,9.96099999999,50.8243333333,9.25906666667
595.49,9.73086666666,47.05,37.1944,38.1109333333,59.2416,7.26333333333,4.5578,9.95500000001,50.8825333333,9.2808
595.82,9.73446666667,47.1053333333,37.2441333333,38.1599333333,59.3228,7.265,4.5652,9.98766666668,50.934,9.31573333332
596.16,9.74606666666,47.0438666667,37.2416,38.1335333334,59.283,7.304,4.59386666667,10.0043333333,50.8649333333,9.336
596.50,9.73946666666,47.1264,37.2668,38.2110666667,59.4088,7.32093333333,4.57486666667,10.0087333333,50.8800666667,9.3264
596.83,9.70613333333,47.1701333333,37.3119333333,38.2557333333,59.5160666667,7.327,4.55693333333,9.96286666666,50.9096666667,9.29693333333
597.17,9.6742,47.1043333333,37.3156,38.2421333333,59.4950666667,7.32053333333,4.5168,9.93099999999,50.8674,9.27960000001
597.51,9.71206666667,47.1702666667,37.3801333333,38.3327333333,59.6674,7.35046666667,4.54393333333,9.9444,50.963,9.33806666666
597.84,9.69026666667,47.1678666667,37.3748,38.3510666667,59.6812,7.30126666667,4.47,9.92080000001,50.9792666667,9.30773333332
598.18,9.6654,47.1316,37.3334666667,38.2994,59.6862,7.29233333333,4.47006666667,9.92546666666,50.9174,9.30786666667
598.52,9.63813333332,47.0574,37.2996,38.2912666667,59.6332,7.27,4.4616,9.90306666666,50.7926666667,9.27693333333
598.85,9.70266666667,47.0664,37.3170666667,38.3315333333,59.6684666666,7.3158,4.4938,9.93226666667,50.7797333333,9.33519999999
599.19,9.75480000001,47.1732666667,37.3863333333,38.4138666667,59.7588666667,7.34793333333,4.49066666667,9.93860000001,50.8998666667,9.36293333333
599.53,9.84426666667,47.1902666667,37.4734,38.4872666667,59.8458666667,7.41773333334,4.53533333333,10.0012666667,51.0012,9.42800000001
599.86,9.80280000001,47.1159333333,37.4396666667,38.4348666667,59.8143333333,7.34393333333,4.47326666667,9.99566666665,50.9766666667,9.39033333333
600.20,9.81173333333,47.2486,37.5234666667,38.5088666666,59.9695333333,7.34313333333,4.47033333333,10.0268666667,51.0864,9.3934
600.53,9.81900000001,47.2484666667,37.5376666667,38.5445333333,59.9702,7.3692,4.46653333333,10.0638666667,51.0999333333,9.39626666666
600.87,9.80679999999,47.3254,37.6060666667,38.5951333333,60.1370666667,7.38886666667,4.46853333333,10.0361333333,51.1498,9.39119999999
601.21,9.80499999999,47.4387333334,37.6836666667,38.7322666667,60.3195333333,7.3798,4.4412,10.0212666667,51.2807333333,9.35386666668
601.54,9.77326666666,47.4541333333,37.682,38.725,60.4025333333,7.35353333333,4.3812,9.97466666667,51.272,9.29806666666
601.88,9.77406666665,47.4689333333,37.6966,38.7767333333,60.4998,7.34766666667,4.39313333334,9.97980000001,51.2984666667,9.27073333333
602.21,9.74653333333,47.5334,37.7526,38.8603333333,60.6446,7.33806666667,4.40186666667,9.99753333333,51.3191333333,9.27180000001
602.55,9.72239999999,47.5367333333,37.7007333333,38.8293333333,60.669,7.28173333333,4.38386666667,9.95913333335,51.3016,9.23599999999
602.88,9.77426666665,47.6088666667,37.7738,38.9042,60.7625333333,7.3342,4.47326666667,10.0154,51.3549333333,9.30273333333
603.22,9.74719999999,47.6006,37.7188,38.8876,60.8142,7.27066666667,4.4448,9.94853333332,51.3494,9.27886666665
603.56,9.6962,47.611,37.7401333333,38.8712,60.8716666667,7.1822,4.39326666667,9.87426666666,51.3536,9.21853333333
603.89,9.68293333335,47.5956666667,37.7058,38.8344666667,60.8539333333,7.1666,4.40386666666,9.89059999999,51.3297333333,9.21833333332
604.23,9.73099999999,47.6881333333,37.7994,38.9016,60.9508,7.20013333333,4.45033333333,9.94126666667,51.3982,9.29379999999
604.56,9.80953333333,47.7816,37.8988,39.0271333333,61.0973333333,7.275,4.52366666667,10.0256,51.5031333333,9.39720000001
604.90,9.81353333335,47.8435333333,37.9850666667,39.0602,61.1651333333,7.30046666667,4.5408,10.0388666667,51.5874,9.41946666668
605.23,9.87426666667,47.8085333333,37.9894,39.0384,61.1736666667,7.31913333333,4.58686666667,10.0569333333,51.59,9.45526666667
605.57,9.8978,47.878,38.0936666667,39.0728,61.2666,7.341,4.60846666667,10.0657333333,51.6471333333,9.51426666665
605.90,9.99759999999,47.9653333333,38.1468666667,39.1578666667,61.4003333333,7.41786666667,4.6512,10.1207333333,51.7313333333,9.57253333333
606.24,10.0068,47.9345333333,38.1512,39.1582,61.3798,7.43886666667,4.66,10.1335333333,51.6980666666,9.59119999998
606.58,10.0982,48.1193333333,38.3065333333,39.3057333333,61.5624666667,7.56846666666,4.74693333333,10.2362666667,51.8288,9.69260000001
606.91,10.187,48.2274,38.4370666667,39.4203333333,61.723,7.6392,4.81553333333,10.2913333333,51.8913333333,9.77613333335
607.25,10.1127333333,48.1321333333,38.3712,39.3358666667,61.6481333333,7.5896,4.76686666667,10.2058666667,51.7692,9.71140000001
607.58,10.0305333333,48.1224666667,38.3642,39.2926666667,61.684,7.504,4.69626666667,10.1313333333,51.8117333333,9.65426666667
607.92,9.97153333335,48.05,38.3010666667,39.2467333333,61.7018666667,7.41146666667,4.628,10.0549333334,51.7334,9.59593333333
608.25,9.93886666667,48.091,38.3219333333,39.2936666667,61.7786666667,7.38913333334,4.5852,10.0374,51.7604,9.57486666667
608.59,9.96373333334,48.0574,38.2723333333,39.2804,61.7864666666,7.4362,4.6312,10.1156,51.7078,9.60993333333
608.92,9.88460000001,47.9952,38.2267333333,39.2482666667,61.7987333333,7.3948,4.60513333333,10.0801333333,51.6398,9.60973333331
609.26,9.93160000001,48.0506,38.3006,39.3265333333,61.9607333333,7.43653333333,4.64506666667,10.1254666667,51.7104,9.68193333335
609.59,9.88120000001,47.8564,38.1433333333,39.2060666667,61.8332666667,7.39366666667,4.62213333333,10.0783333333,51.5380666667,9.67206666668
609.93,9.77933333332,47.7206,38.0256,39.143,61.7376,7.32526666667,4.56273333333,10.0112,51.4382,9.60639999999
610.26,9.79199999999,47.7465333333,38.0491333333,39.1946666667,61.8522,7.29533333333,4.54606666667,10.0304,51.4844,9.61513333333
610.60,9.81333333334,47.7055333333,37.9838,39.2022,61.8563333333,7.33173333333,4.6066,10.0822666667,51.3956666667,9.63453333333
610.93,9.87559999999,47.7848666667,38.0413333334,39.2596666667,61.9645333333,7.4158,4.6712,10.1764,51.476,9.71559999999
611.27,9.85740000001,47.7722666667,37.9892,39.2461333333,62.0048666667,7.3772,4.64073333333,10.1770666667,51.4545333333,9.70433333333
611.60,9.83519999998,47.8222666667,38.0472,39.3710666667,62.1478,7.36706666667,4.59926666667,10.1430666667,51.5171333333,9.6958
611.93,9.86446666666,47.9178666667,38.1388666667,39.4591333334,62.2792666667,7.3714,4.5774,10.1442666667,51.6072666667,9.68640000001
612.27,9.88873333332,48.0429333333,38.1726,39.5375333333,62.3954666667,7.4056,4.6008,10.1930666667,51.6978666667,9.70673333335
612.60,9.9142,48.1782666667,38.2522666667,39.6062,62.6335333333,7.38113333333,4.6228,10.1977333333,51.8629333333,9.68613333332
612.94,10.0388666667,48.3346666667,38.4184666666,39.7839333333,62.8220666667,7.45073333333,4.6994,10.2949333334,52.0328666667,9.76379999999
613.27,10.0762,48.4447333333,38.427,39.8333333333,62.9262,7.52633333333,4.76993333333,10.3244,52.12,9.78333333334
613.61,10.0751333333,48.571,38.5778,39.8929333333,63.017,7.52173333333,4.7702,10.3349333333,52.2288666667,9.78886666667
613.94,10.0241333333,48.5908,38.6110666667,39.9272,63.1293333333,7.45566666667,4.71626666667,10.2642666667,52.2540666667,9.71853333333
614.28,9.9988,48.6762666667,38.7332,39.9823333333,63.2669333333,7.48146666667,4.73466666667,10.2326,52.3473333333,9.71720000001
614.61,9.97899999999,48.6554,38.7572,39.9742,63.2288,7.41826666667,4.71233333334,10.2034666667,52.3513333334,9.6504
614.94,10.0127333333,48.6115333333,38.7410666667,39.937,63.2018666667,7.4368,4.7748,10.2215333333,52.312,9.69413333335
615.28,9.98773333333,48.5556666667,38.7453333333,39.917,63.1328,7.3972,4.74693333333,10.1992666667,52.2616,9.67893333333
615.61,10.0393333333,48.6601333333,38.9033333333,40.0274,63.1854,7.50013333333,4.78473333333,10.2738,52.3291333333,9.76633333333
615.95,9.97253333334,48.6784,38.8589333333,39.9555333334,63.1994,7.47666666667,4.7198,10.2278,52.3092666667,9.74593333332
616.28,10.0510666667,48.6254666667,38.9627333333,40.0186666667,63.2472,7.55133333333,4.76373333333,10.3196666667,52.323,9.82993333335
616.61,10.0949333333,48.6456,38.9960666667,40.0898666666,63.3707333333,7.617,4.78166666667,10.3346,52.3666666667,9.89193333334
616.95,10.0790666667,48.6963333333,38.9925333333,40.1288,63.3889333334,7.60773333333,4.7488,10.3164,52.3917333333,9.88913333334
617.28,10.054,48.6824,38.9902,40.1434,63.3818666667,7.59713333334,4.72493333333,10.2997333333,52.368,9.85846666667
617.62,10.0312,48.716,39.0047333333,40.1356666667,63.5139333333,7.56826666667,4.71093333333,10.2888,52.3804,9.84133333334
617.95,10.0737333333,48.7814666667,39.0855333333,40.2473333333,63.6894666667,7.64413333333,4.77953333334,10.3342,52.5091333333,9.89159999999
618.28,10.1593333333,48.8302,39.2022666667,40.3383333333,63.8202666667,7.75306666667,4.8836,10.4180666667,52.5507333333,9.96973333334
618.62,10.1538,48.7362,39.1075333333,40.2868666667,63.7599333333,7.68533333333,4.87313333333,10.3816,52.4671333333,9.91946666665
618.95,10.2472666667,48.8072,39.2522666667,40.4182666667,63.9649333333,7.74766666667,4.93673333333,10.4132666667,52.6190666666,9.9978
619.28,10.2500666667,48.9034666667,39.2557333333,40.4578666667,64.0193333333,7.7808,4.97333333333,10.415,52.6749333333,10.0169333333
619.62,10.3582,48.9926,39.3552,40.5854,64.1348,7.87973333333,5.0554,10.5140666667,52.7558,10.1099333333
619.95,10.4332,49.0699333333,39.5015333333,40.7236666667,64.3358666667,7.97846666667,5.137,10.5925333333,52.8608,10.202
620.28,10.5469333333,49.0898666667,39.5370666667,40.7733333333,64.3636666667,8.0482,5.22413333333,10.6799333333,52.8351333333,10.3112666667
620.62,10.6627333333,49.2070666667,39.6579333333,40.9348,64.4466666667,8.15906666667,5.3152,10.7644,52.9623333333,10.4164666667
620.95,10.5454,49.1566666667,39.6013333333,40.874,64.3596,8.06833333333,5.19833333333,10.6746,52.8883333333,10.2972666667
621.28,10.4628,49.2388,39.6273333333,40.9401333334,64.5093333333,7.98633333333,5.11133333334,10.6165333333,52.9611333333,10.2241333333
621.62,10.4874,49.3130666667,39.6602,41.0266666667,64.6075333333,8.01046666667,5.1148,10.644,53.0366,10.2566666667
621.95,10.3999333333,49.3617333334,39.6326,41.0440666667,64.636,7.9326,5.01246666667,10.6112666667,53.0058,10.1904
622.28,10.3381333333,49.3281333333,39.6248,41.0514666667,64.7025333333,7.82526666667,4.89766666667,10.5118,53.0310666667,10.1389333333
622.62,10.2726666666,49.343,39.6231333333,41.0306,64.7348666667,7.7168,4.79946666667,10.4314666667,53.0444666667,10.054
622.95,10.3100666667,49.3261333333,39.5706666667,40.9919333333,64.6544666667,7.70006666666,4.8048,10.4478666667,52.97,10.0589333333
623.28,10.2532,49.3039333333,39.5258666667,41.0048,64.7227333333,7.66593333333,4.7442,10.4160666667,52.9744,9.98293333334
623.62,10.1548666667,49.2050666667,39.4129333333,40.8952666667,64.6523333333,7.54566666667,4.627,10.3351333333,52.8527333333,9.92286666667
623.95,10.205,49.2728666667,39.4806666667,40.9478,64.7728,7.56046666667,4.64553333333,10.3779333333,52.828,9.97686666669
624.28,10.211,49.2811333333,39.4544,40.88,64.7118666667,7.5504,4.6142,10.3214666667,52.8167333333,9.92933333331
624.62,10.2051333333,49.3478666667,39.5475333333,40.9613333333,64.8210666667,7.58173333333,4.63966666667,10.3591333333,52.8476,9.95546666667
624.95,10.2491333334,49.3708,39.5659333333,40.9225333333,64.8841333333,7.59933333333,4.68046666667,10.3708,52.837,9.98279999999
625.28,10.3704,49.4822,39.7121333333,41.0544,65.0494666667,7.6782,4.7832,10.4839333333,52.8866,10.0820666667
625.61,10.3998666667,49.4680666667,39.6928666667,41.0482666667,65.0403333333,7.72026666667,4.8306,10.4886,52.8360666666,10.0848666667
625.95,10.3497333333,49.4418,39.7271333333,41.0628666667,65.1495333333,7.7344,4.81673333334,10.4721333333,52.8722666667,10.078
626.28,10.4597333333,49.5349333333,39.8627333333,41.1856,65.2576666667,7.83593333333,4.92066666667,10.5758666667,53.0018,10.2156666667
626.61,10.5124,49.5602666667,39.8868,41.1876666667,65.3256,7.94133333333,5.01566666666,10.6305333333,53.0053333333,10.2908
626.94,10.5145333333,49.5567333333,39.8785333333,41.1708,65.3125333333,7.9078,5.01786666667,10.6174666667,53.0176666667,10.2728666667
627.28,10.5588,49.5133333333,39.8736666667,41.1802,65.3487333333,7.9248,5.08093333333,10.6675333333,52.9621333333,10.332
627.61,10.5523333333,49.4325333333,39.8644,41.1067333333,65.3269333333,7.91146666667,5.06493333333,10.6400666667,52.8955333333,10.3146
627.94,10.5346,49.3539333333,39.8649333333,41.1188666667,65.2960666667,7.93706666667,5.0964,10.6696666667,52.8766,10.31
628.27,10.4534,49.3215333333,39.8477333333,41.0691333333,65.2410666667,7.92233333333,5.06246666667,10.6687333333,52.8550666667,10.2551333333
628.61,10.4805333333,49.3909333333,39.9366,41.1684,65.3906,7.9434,5.07853333333,10.704,52.9579333333,10.3338666667
628.94,10.4775333333,49.4153333334,39.877,41.1492666667,65.3638,7.92173333333,5.09593333333,10.713,52.9241333333,10.3403333333
629.27,10.4122,49.4384,39.8556666667,41.0930666667,65.3873333334,7.87846666667,5.06473333333,10.66,52.8872,10.2866
629.60,10.4178666667,49.5030666667,39.9168,41.2079333333,65.4946666667,7.83926666667,5.061,10.6463333334,52.9999333333,10.2594
629.94,10.4548666667,49.6462,40.0212,41.3356666667,65.7609333333,7.87453333333,5.06273333333,10.6543333333,53.1614,10.2889333333
630.27,10.4795333333,49.7852666667,40.152,41.4933333333,65.994,7.91106666667,5.07506666667,10.7012666667,53.3605333333,10.3563333333
630.60,10.5023333333,49.8282666667,40.1185333333,41.5509333333,66.0049333333,7.90273333333,5.07086666667,10.7209333333,53.3299333333,10.371
630.93,10.5997333333,49.938,40.1722,41.6738,66.0678666666,7.98506666667,5.17373333333,10.8277333333,53.4010666667,10.4634
631.26,10.6131333333,49.9237333333,40.153,41.7072666667,66.1073333333,7.99513333333,5.18853333333,10.7769333333,53.3372,10.4912
631.60,10.5166666667,49.874,40.0642666667,41.6306666667,66.0629333333,7.91606666667,5.1596,10.7438,53.2340666667,10.4100666667
631.93,10.5051333333,49.8871333333,40.1099333333,41.6469333333,66.0898,7.89373333333,5.1472,10.723,53.2222666667,10.3744
632.26,10.5352666667,49.7984,40.0858666667,41.6388,66.0228,7.87213333333,5.1278,10.7542666667,53.1376,10.3844666667
632.59,10.4739333333,49.6741333334,40.0568666667,41.4962,65.9337333333,7.8492,5.0784,10.7078666667,53.0086666667,10.327
632.92,10.4516666667,49.588,40.0206666667,41.4764666667,65.8236666667,7.85453333333,5.12066666667,10.7378666667,52.9408,10.3440666666
633.26,10.4571333333,49.5284666667,39.9838666667,41.4099333333,65.7242666667,7.8754,5.13186666667,10.7210666666,52.8412,10.3038
633.59,10.3992,49.5214666666,39.9856666667,41.408,65.7970666667,7.83286666667,5.0962,10.6451333333,52.9228666667,10.2450666667
633.92,10.2892666667,49.4417333333,39.9288,41.3129333333,65.8231333333,7.71226666667,4.93366666667,10.4756666667,52.8461333333,10.1296666667
634.25,10.2034,49.5334,39.9952666667,41.3494,65.9937333333,7.59013333333,4.862,10.394,52.9304666667,10.0459333333
634.58,10.1614666667,49.573,40.0110666667,41.3726666667,66.0708,7.54273333333,4.77606666667,10.3184,53.0060666667,9.98273333332
634.91,10.1789333333,49.6173333333,40.0504666667,41.4185333333,66.1750666666,7.52,4.74786666666,10.288,53.0802666667,10.0185333333
635.25,10.0571333333,49.6924,40.0572666667,41.4471333333,66.3114666667,7.41706666667,4.63266666667,10.1556,53.1634666667,9.88246666667
635.58,10.1388666667,49.8956,40.2263333333,41.6552,66.5868,7.5016,4.70166666667,10.2507333333,53.3853333333,9.98633333333
635.91,10.1922666667,49.9316,40.2756,41.6834666667,66.5834,7.53146666667,4.6942,10.2716666667,53.3786666667,10.0088666667
636.24,10.1572666667,49.9994,40.2882666667,41.7316,66.7620666667,7.49106666667,4.6156,10.2309333333,53.4648666667,9.98126666667
636.57,10.2793333333,50.2122666667,40.5063333333,41.9372666667,67.0152666667,7.61666666667,4.70466666667,10.3802,53.6381333333,10.1356666667
