wavelength,Back_GeoForf,Belly_GeoForf,Breast_GeoForf,Crissum_GeoForf,Crown_GeoForf,DorTail_GeoForf,Patch10_GeoForf,Rump_GeoForf,Throat_GeoForf,WingTip_GeoForf
535.56,16.0264844444,36.1927333333,11.0936,32.3068666667,11.8033,10.4392,29.916,12.7150666667,16.4630555555,11.6538333333
535.90,16.0359388889,36.2141333333,11.1002666667,32.3289333333,11.8105666667,10.4434,29.9467333333,12.7259333333,16.4792444445,11.6611666667
536.25,16.0529022222,36.2512666667,11.121,32.3654,11.8244666667,10.475,29.9704666667,12.7486,16.5040333333,11.6878333333
536.59,16.0782755556,36.2818,11.1525333333,32.4098666667,11.8502,10.4897333333,30.0192,12.7731333333,16.5482888889,11.69175
536.93,16.0774666667,36.3063333333,11.1411333333,32.4534,11.8303333333,10.48,30.0370666667,12.7619333333,16.5469333333,11.6806666667
537.28,16.0888177778,36.3252666667,11.1378,32.4740666666,11.8345333333,10.4832666667,30.0550666667,12.7528,16.5626555556,11.6798333333
537.62,16.0863866667,36.3504666667,11.1348666667,32.5046,11.8314333333,10.4823333333,30.0545333333,12.7569333333,16.5723222222,11.6876666667
537.97,16.0906488889,36.3992666667,11.1421333333,32.5374666667,11.8421333333,10.4860666667,30.0856,12.7713333333,16.5930222222,11.7030833334
538.31,16.1633388889,36.5227333333,11.1865333333,32.625,11.8929666667,10.549,30.1842,12.8335333333,16.6736444444,11.7625
538.65,16.1672188889,36.5279333333,11.1842,32.6448666667,11.9124,10.5546,30.1703333333,12.8388666667,16.6781,11.7773333333
539.00,16.1727077778,36.5265333333,11.1657333333,32.6282,11.9241666667,10.5696666667,30.1617333334,12.8432666667,16.6824444444,11.7803333333
539.34,16.2052566667,36.5487333333,11.1682666667,32.6756666667,11.9559333333,10.5786,30.2046666667,12.8596666667,16.7092666667,11.80475
539.69,16.2068166667,36.5746,11.1685333333,32.686,11.9569333333,10.5894666667,30.2125333333,12.8612666667,16.7124666667,11.7943333333
540.03,16.1788111111,36.53,11.125,32.6709333334,11.9297,10.5606,30.1856,12.835,16.6920111111,11.7651666667
540.37,16.1559366667,36.5097333334,11.0937333333,32.6490666667,11.9106333333,10.5675333333,30.1502666667,12.836,16.6564111111,11.773
540.72,16.15767,36.4835333333,11.0959333333,32.6373333333,11.9076333333,10.5625333333,30.1643333334,12.8278666667,16.6500111111,11.77225
541.06,16.1334966667,36.4696666667,11.0718,32.6338666667,11.8815,10.5412666667,30.1444,12.8239333333,16.6333888889,11.7589166667
541.40,16.1144044444,36.4519333333,11.0618,32.6158,11.8581,10.5286666667,30.1365333333,12.8025333333,16.6139666667,11.7385
541.75,16.1200211111,36.4448666666,11.0741333333,32.6254666667,11.8471666667,10.544,30.1400666667,12.7997333333,16.6149111111,11.7346666667
542.09,16.1038777778,36.4328,11.0767333333,32.6245333333,11.8448333333,10.5331333333,30.124,12.7801333333,16.6079333333,11.7289166667
542.43,16.1247377778,36.4882,11.0884666667,32.6591333333,11.8428333333,10.5443333333,30.1652,12.7956,16.633,11.7383333333
542.78,16.1481133334,36.5342,11.1262666667,32.7062666666,11.8574666667,10.5688,30.2092666667,12.8156,16.6659888889,11.7669166667
543.12,16.1493911111,36.5451333333,11.1475333333,32.716,11.8538,10.5844,30.22,12.8192,16.6749333333,11.7646666667
543.46,16.1613922222,36.5542,11.1682,32.7473333333,11.8659333333,10.5926666667,30.2368666667,12.8345333333,16.6961666667,11.7749166667
543.81,16.1897722222,36.6096666667,11.2108,32.7928,11.8954333333,10.629,30.2761333334,12.8646,16.7308777778,11.80975
544.15,16.2004533333,36.667,11.2335333333,32.832,11.9096,10.6294666667,30.3164666667,12.8675333333,16.7698555556,11.8144166667
544.49,16.2277344444,36.76,11.2896666667,32.922,11.9546333333,10.6788666667,30.3648666667,12.9191333333,16.8267,11.8550833333
544.84,16.2723911111,36.8174,11.3401333333,32.9784,12.0086666667,10.7167333333,30.4285333333,12.9474666667,16.8846777778,11.89325
545.18,16.3108855555,36.8806666667,11.3578,33.0452,12.0558666667,10.7480666667,30.4824666667,12.9778,16.9297777778,11.9403333333
545.52,16.3682555556,36.9679333333,11.4064666667,33.1256666667,12.1168,10.7874666667,30.5561333333,13.0298,16.9970666667,11.9924166667
545.87,16.4046344444,37.0226666667,11.4412,33.1772666667,12.1436,10.8236666667,30.6028666667,13.0680666667,17.0380444445,12.0033333333
546.21,16.4201288889,37.0433333333,11.4594666667,33.2109333333,12.1696666667,10.8297333333,30.6236666667,13.0745333333,17.0566444445,12.0149166667
546.55,16.4069411111,37.0521333333,11.4232666667,33.2172,12.1598333333,10.7884,30.6146,13.0626,17.0432555556,12.0005
546.90,16.4398211111,37.1126,11.4401333333,33.2738,12.1876333333,10.8232,30.6536,13.0946666667,17.0705,12.0329166667
547.24,16.4475011111,37.1436666667,11.4375333333,33.2999333333,12.1919333333,10.8280666667,30.6783333333,13.0826,17.0771222222,12.05075
547.58,16.4640788889,37.1884666667,11.4514666667,33.3216,12.2071666667,10.8192666667,30.6997333333,13.0874666667,17.0889111111,12.0495
547.92,16.4928622222,37.2108,11.4681333333,33.3654666667,12.2325333333,10.8344,30.7437333333,13.0995333333,17.1229222222,12.0578333333
548.27,16.5254722222,37.2354,11.474,33.4077333333,12.2477333333,10.8439333333,30.7839333333,13.12,17.1538888889,12.07825
548.61,16.56605,37.3108666667,11.4986,33.4555333333,12.2739,10.8623333333,30.8154666667,13.1546,17.1833111111,12.1206666667
548.95,16.5804633333,37.3728,11.5221333333,33.4971333333,12.2769666667,10.8699333333,30.8469333333,13.1628666667,17.2070777778,12.10925
549.29,16.5905955555,37.3889333333,11.5161333333,33.5140666667,12.2721666667,10.8554666667,30.846,13.1572,17.2163555555,12.1006666667
549.64,16.5972944445,37.366,11.5128,33.5249333333,12.2779333333,10.8476,30.8612666667,13.1557333333,17.2230888889,12.1205833333
549.98,16.6239044444,37.3814,11.5484666667,33.5455333333,12.3053666667,10.8832666667,30.8870666667,13.2007333333,17.2493777778,12.1559166667
550.32,16.6629944445,37.4626,11.6077333333,33.6291333333,12.3526666667,10.9372,30.9698,13.2342666667,17.2887555556,12.1805
550.66,16.6404188889,37.4874,11.5923333333,33.6136666667,12.3365666667,10.8561333333,30.9711333333,13.2145333333,17.2938222222,12.15625
551.01,16.6627655556,37.5452666667,11.6272666667,33.6670666667,12.3593333333,10.8756,31.0178666667,13.2561333333,17.3289888889,12.1735
551.35,16.7051166667,37.6185333333,11.6584666667,33.7566,12.3937333333,10.895,31.1023333333,13.2974666667,17.3756777778,12.2199166667
551.69,16.7339366667,37.6680666667,11.6932666667,33.8038,12.4119333333,10.9254666667,31.1326,13.3352,17.4018444445,12.2475
552.03,16.7981622222,37.7652,11.7484666667,33.8916,12.4801,10.9966666667,31.2034,13.3755333333,17.4664,12.3260833333
552.38,16.7993511111,37.8007333333,11.7583333333,33.9204666666,12.4670666667,10.992,31.2646666667,13.3888666666,17.4863333333,12.3134166667
552.72,16.8515566667,37.8106,11.8066,33.9481333333,12.5156666667,11.0239333333,31.2946,13.4414,17.5222111111,12.3626666667
553.06,16.8477122222,37.8416,11.8038,33.9768,12.5078666667,11.0059333333,31.3233333334,13.4244,17.5250222222,12.3674166667
553.40,16.8834288889,37.924,11.833,34.0379333333,12.5212666667,11.0312666667,31.3850666667,13.444,17.5522333333,12.3850833333
553.74,16.8990555556,37.9606666667,11.8669333333,34.0875333333,12.5328,11.0101333333,31.4265333333,13.4436666667,17.5802888889,12.3884166667
554.09,16.9610311111,38.0367333334,11.923,34.1527333333,12.5863,11.0580666667,31.4758,13.4870666667,17.6345,12.4366666667
554.43,16.9502344445,38.0204666667,11.9354666667,34.1483333333,12.5944666667,11.0805333333,31.4455333333,13.47,17.6154,12.449
554.77,17.0338477778,38.0897333333,11.9864,34.2021333333,12.6438,11.1095333333,31.5458666667,13.5092666667,17.6742,12.51425
555.11,17.0970411111,38.1494,12.0437333333,34.2678,12.6923,11.1686,31.5842666667,13.5638666667,17.7337888889,12.5593333333
555.45,17.1573288889,38.2335333333,12.0883333333,34.3321333333,12.7336333333,11.1876,31.6474666667,13.5726,17.7640444444,12.6030833333
555.80,17.0843822222,38.1846666667,12.0444,34.2721333333,12.6695666667,11.0783333333,31.6008666666,13.5042666667,17.6804888889,12.50075
556.14,17.0821111111,38.1558666667,12.0464,34.2459333333,12.6699,11.0838,31.56,13.4716666667,17.6616555555,12.4733333333
556.48,17.0801433333,38.2081333333,12.0730666667,34.3038,12.6663666667,11.0636,31.5916,13.4524666667,17.6733222222,12.4753333333
556.82,17.0884888889,38.2146666667,12.0712,34.3097333333,12.6749,11.0810666667,31.5888666667,13.4732,17.6888,12.4829166667
557.16,17.0605344444,38.2052,12.0579333333,34.3104,12.6589,11.0448,31.5588666667,13.4494,17.6577222222,12.44675
557.50,17.0810811111,38.2347333333,12.0692666667,34.3349333334,12.6703,11.0788,31.5599333333,13.4678666667,17.6834,12.4778333333
557.85,17.0964288889,38.238,12.0913333333,34.3077333333,12.6436,11.0869333333,31.5464,13.4633333333,17.6770555555,12.48275
558.19,17.2039066667,38.3324666667,12.1536666667,34.3868666667,12.7056333333,11.1690666667,31.6556,13.5473333333,17.7636444445,12.5744166667
558.53,17.2529611111,38.3774666667,12.1970666667,34.4397333333,12.7434333333,11.2094,31.6632,13.5981333333,17.8062222222,12.59175
558.87,17.2391666667,38.3603333333,12.1737333333,34.4236,12.7462333333,11.1952666667,31.6519333333,13.5780666667,17.7881777778,12.5906666667
559.21,17.2120144444,38.316,12.173,34.3968666667,12.7370666667,11.2329333333,31.6220666667,13.572,17.7875333333,12.59075
559.55,17.27888,38.3196,12.2068,34.4196666666,12.7732,11.2978,31.6674,13.6302,17.8411222222,12.64675
559.89,17.3127966667,38.3242,12.2308666667,34.4473333333,12.8026666667,11.3397333334,31.7048666667,13.6825333333,17.8786888889,12.6724166667
560.23,17.3799266667,38.3558,12.2647333333,34.4749333333,12.8570666667,11.4232,31.7448,13.7474666667,17.9427,12.7543333333
560.58,17.42899,38.4194,12.3185333333,34.5373333333,12.9082,11.4778,31.8040666667,13.8048666667,17.9853222222,12.8106666667
560.92,17.4509166667,38.4359333333,12.3626,34.5535333333,12.9455666667,11.5042666667,31.835,13.8218666667,18.0028333333,12.8453333334
561.26,17.4070011111,38.4188666667,12.2847333333,34.5444,12.8953333333,11.4472666667,31.8124,13.7703333333,17.9541444444,12.8076666667
561.60,17.4053322222,38.4142,12.2540666667,34.5882666667,12.8970666666,11.4355333333,31.8283333333,13.7688,17.9529888889,12.7933333334
561.94,17.3929533333,38.4315333333,12.2398666667,34.6016,12.9063,11.4471333333,31.8269333334,13.7694,17.9507666667,12.76975
562.28,17.3497611111,38.4574,12.2219333333,34.6214,12.8856,11.4509333333,31.8492,13.7524,17.9385888889,12.7554166667
562.62,17.3593544445,38.4841333333,12.2220666667,34.6096,12.8801666667,11.4430666667,31.8648,13.7569333333,17.9293111111,12.7495
562.96,17.3176066667,38.4714666667,12.1718666667,34.584,12.8310333333,11.3587333333,31.8439333333,13.7435333333,17.8801444445,12.7004166667
563.30,17.3420377778,38.5640666667,12.184,34.6572,12.8413666667,11.3514,31.8817333333,13.7682,17.9152444445,12.7265
563.64,17.3671244445,38.5975333333,12.1794,34.6836666667,12.8442,11.3472,31.8913333333,13.7378,17.9096444445,12.7455
563.99,17.3304744445,38.5889333333,12.1557333333,34.6523333333,12.8144,11.2991333333,31.8488,13.7046,17.8592444444,12.7085833333
564.33,17.3137666667,38.5698666667,12.1238666667,34.6276,12.7995,11.3029333333,31.8264,13.6814666667,17.8350333333,12.6685
564.67,17.2835533333,38.566,12.0639333333,34.6109333333,12.7635666667,11.2914666667,31.7959333333,13.6664,17.8206777778,12.65225
565.01,17.3510477778,38.6019333333,12.1511333333,34.6444,12.8471333333,11.3801333333,31.8534666667,13.7360666667,17.8778888889,12.7075
565.35,17.34677,38.5842666667,12.1432666667,34.6224,12.8478333333,11.3894,31.8370666667,13.7356,17.8778444445,12.72225
565.69,17.3296644445,38.5262666667,12.1171333333,34.5939333333,12.8251,11.3689333333,31.8111333333,13.7058,17.8424555555,12.6953333333
566.03,17.3701522222,38.5312,12.1120666667,34.6227333333,12.8468333333,11.3829333333,31.8116,13.7114666667,17.8579,12.7315
566.37,17.3552077778,38.4917333333,12.0866666667,34.6307333333,12.8361333333,11.4006,31.7979333333,13.6984666667,17.8504555556,12.75275
566.71,17.4135877778,38.5512666667,12.1136666667,34.7055333333,12.8855333333,11.4503333333,31.8532,13.7418666667,17.9098666667,12.7848333334
567.05,17.4226888889,38.5566666667,12.099,34.6996,12.899,11.4670666667,31.8626666667,13.732,17.9115111111,12.7851666667
567.39,17.4370844444,38.5898666667,12.1396,34.7434,12.9272333333,11.4936,31.8920666667,13.7902666667,17.9394444444,12.82075
567.73,17.5019422222,38.6583333333,12.1502666667,34.8244666666,12.9744333333,11.5624,31.9510666667,13.855,18.0171888889,12.8756666667
568.07,17.5311433333,38.6995333333,12.1483333333,34.8583333333,12.9806333333,11.5624666667,31.9842,13.8807333333,18.0447222222,12.89725
568.41,17.5517877778,38.691,12.1534666667,34.8294666667,13.0114333333,11.5707333333,31.9904666667,13.8844666667,18.0407333333,12.8915833333
568.75,17.53836,38.7030666666,12.1026,34.8202666667,12.9878333333,11.5812666667,31.9760666666,13.8630666667,18.0375111111,12.8729166666
569.09,17.5576922222,38.7536,12.1212,34.8466666667,13.0094333333,11.5686666667,32.0274666667,13.898,18.0682,12.8673333333
569.43,17.60053,38.7922,12.168,34.8756,13.0304333333,11.5983333333,32.0421333333,13.935,18.0957666667,12.90975
569.77,17.5730411111,38.7458,12.1843333333,34.8292666666,13.0301333333,11.5979333333,32.0136,13.938,18.0875,12.8986666666
570.11,17.5761733333,38.7418,12.1838,34.8109333334,13.0354666667,11.5706666667,32.0087333333,13.9482,18.0882555556,12.8840833333
570.45,17.5940988889,38.7281333333,12.177,34.7782,13.0483333334,11.5913333333,32.0088666667,13.9556,18.0629444445,12.91825
570.79,17.5934455555,38.7248,12.2138,34.8104,13.0556,11.6381333333,32.0204666667,13.9852,18.0702111111,12.9525
571.13,17.5987066666,38.7518,12.1884666667,34.8349333334,13.0518666667,11.6682666667,32.0362666667,13.9871333333,18.0805222222,12.9673333333
571.47,17.5673855556,38.7266,12.1786666667,34.8000666666,13.0239666667,11.6446666667,32.0188666667,13.9529333333,18.0438666667,12.9223333333
571.81,17.5761911111,38.7422,12.2178666667,34.8144666667,13.0487666667,11.6828,32.0196,13.9720666667,18.0439777778,12.9513333333
572.15,17.6417888889,38.824,12.255,34.9071333333,13.0807,11.7314666667,32.0942,14.0222666666,18.1103555556,13.02575
572.49,17.6460255556,38.8356666667,12.2485333333,34.9295333333,13.0747333333,11.725,32.1009333333,14.0346666667,18.1000666667,13.0166666667
572.83,17.6699222222,38.8348666667,12.2538666667,34.945,13.0740333333,11.7516,32.1185333334,14.0378,18.0947666667,13.0544166667
573.17,17.6614766667,38.8766,12.2218666667,34.9944666667,13.0829,11.7557333333,32.1428,14.0408666667,18.1124666667,13.0635
573.51,17.6610511111,38.8998666667,12.1923333333,35.0022666667,13.0773,11.7592,32.1418,14.0489333333,18.0953888889,13.0581666667
573.85,17.6824388889,38.9582,12.2003333333,35.0742666666,13.0781666667,11.8146666667,32.1972,14.0734666667,18.1267,13.0673333333
574.19,17.6525388889,38.9536666667,12.1618666667,35.1038666667,13.0465333333,11.7905333333,32.1752,14.0508666667,18.1125333333,13.0446666667
574.53,17.6189144445,38.9467333333,12.0948,35.0502,12.9918666667,11.7147333333,32.1344,13.9998666667,18.0705666667,12.9920833333
574.87,17.6056911111,38.9894666667,12.0666,35.0777333333,12.9598666667,11.6676666667,32.1506,13.9771333333,18.0364666667,12.9790833333
575.21,17.6242922222,38.9956,12.0781333333,35.1166666667,12.9812,11.6990666667,32.1979333333,14.0132,18.0587,12.99175
575.55,17.6405766667,39.0395333333,12.0844666667,35.1762,12.9959666667,11.7156,32.2362666667,14.0288,18.0913111111,13.0019166667
575.89,17.6081422222,39.0092666667,12.0742,35.1467333333,12.9903,11.7052666667,32.2044666667,14.0200666667,18.0750333333,12.9884166667
576.22,17.6187577778,39.0228666667,12.0715333333,35.1658,12.9972333333,11.7207333333,32.2209333333,14.0321333333,18.0866222222,13.0186666667
576.56,17.6156244444,39.0330666666,12.0676,35.1743333334,12.9933666667,11.7404,32.2048,14.0416666667,18.1028111111,13.0359166667
576.90,17.6045088889,39.0298,12.063,35.1742,12.9723666667,11.7426666667,32.2081333333,14.035,18.0945111111,13.01475
577.24,17.6854377778,39.1010666667,12.1173333333,35.2688666667,13.0326333333,11.8073333333,32.3060666667,14.0908,18.1708222222,13.0871666667
577.58,17.6979977778,39.0991333333,12.1196,35.2522,13.0394666667,11.8039333333,32.2722666667,14.0864,18.1625888889,13.1061666667
577.92,17.7775055556,39.2328,12.2142666667,35.3642666667,13.0945333333,11.8695333333,32.3841333333,14.1587333334,18.2648888889,13.1818333333
578.26,17.83123,39.2825333333,12.2447333333,35.4578666666,13.1676333333,11.9508666667,32.4589333333,14.2087333333,18.3327888889,13.2383333333
578.60,17.8711866667,39.2868666667,12.2832,35.485,13.2283333333,11.9944666667,32.469,14.2482,18.4027111111,13.2731666666
578.94,17.8726711111,39.3200666667,12.2932,35.5018,13.2393333333,12.0005333333,32.4493333333,14.2606,18.4040888889,13.32375
579.28,17.8596355556,39.3105333333,12.2588,35.4896,13.2217,11.9930666667,32.4538666667,14.2403333333,18.4126222222,13.3280833334
579.61,17.8636688889,39.3590666667,12.2828666667,35.5405333333,13.2169333333,12.0166666667,32.478,14.2826666667,18.4362666667,13.3084166667
579.95,17.8876533333,39.3955333333,12.349,35.5808,13.2521333333,12.0464,32.5185333333,14.2992,18.4762333333,13.3394166667
580.29,17.9065777778,39.4940666667,12.3774666667,35.655,13.2866333333,12.0728,32.5812,14.3081333333,18.5074,13.3506666667
580.63,17.9390666667,39.4816666667,12.4069333333,35.6491333333,13.3226,12.0854666667,32.5952666667,14.3406666666,18.5211111111,13.3715833333
580.97,17.8423011111,39.4282,12.3628,35.5835333333,13.249,12.0176666667,32.5012,14.2668666667,18.4374111111,13.2915833333
581.31,17.8257666667,39.4647333333,12.3874,35.6289333333,13.2674666667,12.0172,32.5212666667,14.2866,18.4634888889,13.3196666667
581.65,17.8293966667,39.391,12.4042,35.5499333333,13.2853666667,12.0737333333,32.4880666667,14.3132,18.4449,13.338
581.98,17.7749033333,39.3387333333,12.4023333333,35.4659333333,13.2349333333,12.0103333333,32.3992666667,14.2630666667,18.4050444444,13.2898333333
582.32,17.8345588889,39.3764,12.449,35.4913333334,13.2762,12.0826,32.4451333333,14.3094666666,18.4360666667,13.3318333333
582.66,17.9099288889,39.4694666667,12.4514,35.5922666667,13.3168666667,12.1457333333,32.5649333333,14.3562666667,18.4968888889,13.4103333333
583.00,17.8552588889,39.3968,12.4068666667,35.5362666667,13.2797666667,12.0967333333,32.5047333333,14.2832,18.4375111111,13.3424166667
583.34,17.8840444445,39.4238,12.4225333333,35.586,13.2843666667,12.1022,32.5445333333,14.2800666667,18.4576777778,13.3996666667
583.68,17.9077333333,39.4643333334,12.4258666667,35.6000666667,13.3080333333,12.1304,32.5432,14.2884,18.5059,13.43425
584.01,17.9577111111,39.4778,12.4602666667,35.6319333333,13.3592666666,12.2336,32.5564666667,14.3566666667,18.5463888889,13.4829166667
584.35,18.0308455556,39.6285333333,12.5341333333,35.7734,13.3943666667,12.3086666667,32.6556,14.4032,18.6489222222,13.5484166667
584.69,18.0495822222,39.6522666667,12.5344666667,35.8516,13.4298333333,12.3870666667,32.6818666667,14.4390666667,18.6900222222,13.56825
585.03,18.05167,39.6624,12.5076666667,35.8312,13.4145666667,12.4076,32.7256666667,14.4320666666,18.7004777778,13.5608333333
585.37,18.0063311111,39.6831333333,12.4976,35.8494,13.4113,12.3830666667,32.7221333333,14.3709333333,18.6986111111,13.5274166667
585.70,18.0707833333,39.7602666667,12.5452666667,35.9136,13.4833666667,12.4861333333,32.7841333333,14.4520666667,18.7654222222,13.59375
586.04,17.9782922222,39.6866,12.4604666667,35.8674666667,13.4092,12.433,32.7239333333,14.3915333333,18.7135444445,13.5361666667
586.38,17.9653766667,39.6631333333,12.4984666667,35.8267333333,13.4150666667,12.4376,32.7045333333,14.3678,18.7118222222,13.4974166667
586.72,18.0195077778,39.7278666667,12.5672666667,35.8814666667,13.4434,12.5071333333,32.7335333333,14.4253333333,18.7761222222,13.6074166667
587.06,18.0184933333,39.7662666667,12.5200666667,35.8874,13.4479333333,12.5233333333,32.7374666667,14.4138,18.7722111111,13.5749166667
587.39,17.9924366667,39.7345333333,12.4978,35.8596666667,13.3814666667,12.4606666667,32.7272,14.4076,18.7027666667,13.53025
587.73,17.9293444444,39.6595333333,12.4291333333,35.7761333333,13.2831333333,12.325,32.6656666667,14.3048,18.6479111111,13.4770833333
588.07,17.8536266667,39.5622666667,12.3450666667,35.6806,13.2356,12.2601333333,32.5940666667,14.2309333333,18.5521222222,13.42625
588.41,17.8905777778,39.6279333333,12.3592,35.698,13.2328333333,12.2513333333,32.6606666667,14.2228,18.5734,13.4803333333
588.74,17.8927122222,39.5936,12.3856666667,35.7038666667,13.2312333333,12.2241333333,32.6447333333,14.2256,18.5624222222,13.438
589.08,17.9260977778,39.6168666667,12.3655333333,35.7424666667,13.2077666667,12.2436666667,32.6400666667,14.2466,18.5480222222,13.469
589.42,17.9975377778,39.7239333333,12.442,35.8534666667,13.2424,12.3030666667,32.7577333333,14.311,18.6278444445,13.5654166667
589.76,18.0265011111,39.748,12.5197333333,35.8566666667,13.2729,12.3321333333,32.7807333333,14.3501333333,18.6635111111,13.5855
590.09,18.0010988889,39.6976,12.5184,35.8327333333,13.2437666667,12.3228,32.7600666667,14.3397333333,18.6541222222,13.5795
590.43,17.9656822222,39.6618,12.4221333333,35.7924666667,13.1827,12.2435333333,32.7502666667,14.2796666667,18.5934222222,13.5119166667
590.77,17.9535666667,39.6254666667,12.4325333333,35.7598,13.1716333333,12.2518666667,32.721,14.2868666667,18.5900777778,13.5230833333
591.11,17.9464866667,39.6712,12.4693333333,35.8182,13.1836,12.2772666667,32.7541333333,14.3045333333,18.6431222222,13.5559166667
591.44,17.9366488889,39.6774,12.4792,35.8371333333,13.2232,12.3109333333,32.7746666667,14.3340666667,18.6498666667,13.5593333333
591.78,17.9610133333,39.7332,12.5151333333,35.8797333333,13.2456,12.3328666667,32.7959333333,14.3857333333,18.6945888889,13.5903333333
592.12,18.0386955555,39.7764,12.6283333333,35.9294,13.3295666667,12.4258666667,32.8376,14.5025333333,18.7795,13.6449166666
592.46,18.0811255556,39.822,12.6606666667,35.9765333333,13.3182,12.4936666667,32.8375333333,14.5222,18.8380666667,13.7233333334
592.79,18.1400733333,39.8728666667,12.7378666667,36.0268666667,13.3970333333,12.5140666667,32.9084,14.5824,18.9195333333,13.7978333333
593.13,18.0677133333,39.7538,12.6558,35.926,13.3202,12.4322666667,32.7834,14.4991333333,18.8224222222,13.7284166667
593.47,18.0749088889,39.764,12.6155333333,35.9449333333,13.3024333333,12.4328,32.8012666667,14.4892666667,18.8133222222,13.7238333334
593.80,18.04552,39.7338,12.5785333333,35.9275333333,13.2513666667,12.3611333334,32.7420666667,14.4574,18.7841333333,13.7045
594.14,18.1979066667,39.8931333333,12.7355333333,36.0587333333,13.3956,12.5146666667,32.8728,14.6245333333,18.9303777778,13.8648333333
594.48,18.2773266667,39.9410666667,12.8255333333,36.138,13.4686666667,12.5946,32.9808,14.7192,19.0056,13.95475
594.81,18.2895833333,39.9052,12.8102,36.0802,13.4746333334,12.6080666667,32.9570666667,14.6778666667,18.9862333333,13.9515833333
595.15,18.3212688889,39.974,12.8372,36.1455333333,13.4668333333,12.6264666667,33.0214666667,14.7061333333,19.0170666667,13.9443333333
595.49,18.3455677778,39.9536666667,12.8502,36.1334666667,13.4533,12.67,33.0396666667,14.7177333333,19.0391444445,13.9680833334
595.82,18.3055855556,39.9301333333,12.746,36.0732,13.3711,12.6084666667,33.0125333333,14.6252666667,18.9881888889,13.9303333333
596.16,18.3197188889,39.9566666667,12.7425333333,36.0784666667,13.3927666667,12.5911333333,33.0522666667,14.6306,18.9628888889,13.9191666667
596.50,18.2177333333,39.8692666666,12.6206,36.0114666667,13.2568666667,12.4958666667,32.9726,14.5223333333,18.8475666667,13.793
596.83,18.2858288889,39.9679333333,12.6883333333,36.1004666667,13.3168333333,12.5556666667,33.0816666667,14.5746666667,18.9119,13.84875
597.17,18.3510433333,40.0767333333,12.7388,36.177,13.3848333333,12.6238,33.1348666667,14.6290666667,18.9837,13.93125
597.51,18.40283,40.2006666667,12.7845333333,36.2643333333,13.4514333333,12.7141333333,33.2074666667,14.6718,19.0271111111,13.982
597.84,18.3551577778,40.1742666667,12.7749333333,36.2887333333,13.4086666667,12.6756666667,33.2000666667,14.6330666667,18.9991777778,13.9208333333
598.18,18.30534,40.1598,12.7456666667,36.2599333333,13.3613666667,12.6232,33.1396666667,14.5699333333,18.9722444445,13.8933333334
598.52,18.34219,40.1886,12.8072,36.3158666667,13.4102666667,12.653,33.1802666667,14.6266,19.0146,13.91225
598.85,18.4161155556,40.2673333333,12.9153333333,36.4029333334,13.4858,12.747,33.2579333333,14.6771333333,19.0830666667,13.9949166666
599.19,18.3887011111,40.3079333333,12.9462666667,36.4392666667,13.4973333334,12.7348,33.2890666667,14.6814666667,19.0827888889,13.9913333334
599.53,18.3911611111,40.3352666667,12.9977333333,36.4904,13.523,12.7124,33.3212,14.6866666667,19.0909777778,13.998
599.86,18.4326633333,40.4012,13.0497333333,36.5683333333,13.5685,12.7528666667,33.3945333333,14.7488666667,19.1352555555,14.0346666667
600.20,18.5308244445,40.5378,13.2340666667,36.6474666667,13.7100666667,12.8535333333,33.5266666667,14.8768,19.2651111111,14.1478333333
600.53,18.4980222222,40.4453333333,13.2066,36.6005333333,13.7024,12.8400666667,33.4534,14.8872,19.2468888889,14.1333333333
600.87,18.46718,40.351,13.2555333333,36.5530666667,13.6819,12.797,33.4430666667,14.8474,19.1941666667,14.0673333333
601.21,18.5479711111,40.3712666666,13.3146,36.5782,13.7401666667,12.8457333333,33.5093333333,14.9331333333,19.2635222222,14.1265833333
601.54,18.5503511111,40.3076,13.2810666667,36.5079333333,13.7243333333,12.8314666667,33.4808,14.9194,19.2239888889,14.1183333333
601.88,18.6690522222,40.3934,13.3136666667,36.5605333333,13.8068,12.8942,33.6064666667,14.9682,19.2821888889,14.1724166667
602.21,18.7944788889,40.5016666667,13.3755333333,36.6485333333,13.8732,12.9955333333,33.7166666667,15.0787333333,19.3507555556,14.3018333333
602.55,18.7851044445,40.4698,13.3016,36.5966666667,13.8511,12.9651333333,33.6887333334,15.0599333333,19.3225222222,14.3036666667
602.88,18.8571177778,40.4566,13.3497333333,36.6097333333,13.9277,13.0208,33.7022,15.0978,19.3595111111,14.3963333333
603.22,18.9025166667,40.4766666667,13.3819333333,36.639,13.9809,13.0589333333,33.7224,15.1401333333,19.3878333333,14.44725
603.56,18.8832011111,40.4478,13.3610666667,36.6058,13.9693,13.0714666667,33.6861333333,15.1207333333,19.3811333333,14.4279166667
603.89,18.9440433333,40.4903333333,13.3914666667,36.6947333333,14.0044666667,13.1364666666,33.7156,15.1576666667,19.4257111111,14.47225
604.23,18.9750433333,40.5571333333,13.4177333333,36.7728666667,14.0305333333,13.1664,33.7789333333,15.1612666667,19.4290222222,14.4903333333
604.56,19.0057055556,40.5674,13.4416,36.7862666667,14.0687,13.2078666667,33.821,15.2134666667,19.4941888889,14.54575
604.90,18.9870488889,40.5756,13.4232666667,36.8085333333,14.0294666667,13.1900666666,33.8335333333,15.1775333333,19.4807888889,14.4874166666
