wavelength,Back_OryFunm,Belly_OryFunm,Breast_OryFunm,Crissum_OryFunm,Crown_OryFunm,DorTail_OryFunm,Patch10_OryFunm,Rump_OryFunm,Throat_OryFunm,WingTip_OryFunm
716.04,6.87058333334,7.342125,6.773875,6.63525,9.51683333333,9.09791666667,33.5345,9.99933333332,8.37625000001,11.5797222222
716.36,6.72779166667,7.21154166667,6.606125,6.28966666667,9.38200000001,8.91495833333,33.3411666666,9.83691666666,8.20549999999,11.6861111111
716.68,6.900375,7.32804166667,6.65525,6.39416666667,9.41791666667,8.97204166668,33.4518333333,9.94,8.30708333333,11.8637222222
717.00,6.93125,7.33833333333,6.76916666667,6.39629166667,9.41991666666,8.961875,33.5244166666,9.94574999999,8.31179166667,12.008
717.32,6.92166666666,7.27325,6.74016666667,6.30595833333,9.37358333334,8.79275,33.51375,9.97775000001,8.29154166666,12.0565555555
717.64,6.59954166666,7.06954166667,6.46720833333,6.04341666667,9.11625,8.47204166667,33.2645,9.72308333334,8.07862500001,11.7206111111
717.96,6.5265,6.935125,6.45995833333,6.057875,9.09758333332,8.42779166667,33.3378333333,9.58383333334,8.02799999999,11.7228333333
718.28,6.72179166667,6.99633333333,6.578,6.34058333333,9.12049999999,8.46783333333,33.3536666667,9.73116666667,8.09137500001,11.9524444444
718.60,7.03783333333,7.30883333333,6.92791666667,6.72754166667,9.29425,8.77329166667,33.4559166666,9.982,8.32041666667,12.1684444445
718.92,6.89220833333,7.12275,6.823,6.530625,9.10391666666,8.49858333333,33.319,9.72683333333,8.077625,12.1655
719.24,7.17491666667,7.26058333333,6.92891666666,6.732,9.19941666667,8.59154166667,33.605,9.96283333334,8.27104166667,12.2236111111
719.56,7.301625,7.2085,7.11279166667,6.84354166666,9.42841666666,8.69954166667,33.6934166667,9.97216666667,8.38300000001,12.2267777778
719.88,7.545125,7.27233333334,7.2935,7.12475,9.55958333334,8.88525,33.6460833333,10.0975833333,8.51983333332,12.2537777778
720.20,7.29541666667,7.10033333333,7.199125,6.97491666667,9.49675000001,8.62604166667,33.42975,9.90208333334,8.3385,12.1045555555
720.52,7.10666666667,7.02070833333,6.947375,6.79216666667,9.30174999999,8.4025,33.1945833333,9.74366666666,8.22158333334,11.945
720.84,6.73141666667,6.71454166667,6.46233333333,6.50275,8.85833333334,8.116375,32.9073333333,9.30016666668,7.902125,11.6599444444
721.16,6.95441666666,6.83470833333,6.51770833333,6.62825,8.92275,8.20333333333,32.8519166667,9.40158333334,8.05179166667,11.9232222222
721.48,6.99495833334,6.770625,6.36679166667,6.54366666667,8.81900000001,8.15791666667,32.6310833333,9.34708333334,8.01525,11.9048333333
721.79,6.56283333333,6.41670833333,5.97045833333,6.15095833333,8.63616666667,7.86720833333,32.20425,8.97891666667,7.58675000001,11.4777222222
722.11,6.52033333333,6.304375,5.93008333333,5.97583333334,8.55049999999,7.860125,32.204,8.82408333332,7.44012500001,11.3667222222
722.43,6.531125,6.40245833333,6.006375,6.089875,8.54008333333,8.03404166667,32.2945833333,8.95600000001,7.61125,11.2490555556
722.75,6.28904166666,6.27691666667,5.80291666667,5.860875,8.42524999999,8.04408333333,32.1905,8.80891666667,7.41845833332,11.2120555555
723.07,6.154875,6.0625,5.69558333333,5.53641666667,8.2165,8.041125,32.037,8.74383333333,7.41591666667,11.2360555556
723.39,6.010375,5.97320833333,5.63716666667,5.27916666666,8.08008333333,7.82533333333,32.14375,8.55091666667,7.37891666667,11.3369444445
723.71,6.228,6.10054166667,5.78220833333,5.35441666667,8.17541666667,8.23241666667,32.3255833334,8.80950000001,7.50270833332,11.3345555556
724.03,6.2015,5.893,5.648625,5.282,7.99999999999,8.35141666667,32.3889166666,8.7195,7.35420833334,11.1981111111
724.35,6.45733333333,6.17670833333,6.07870833333,5.38241666667,8.28358333334,8.68291666667,32.5790833333,9.06824999999,7.64658333333,11.4555
724.67,6.59816666667,6.33925,6.22025,5.33820833333,8.50216666668,8.856625,32.846,9.15041666667,7.78770833333,11.7442777778
724.98,6.09520833333,6.05233333333,5.95279166667,4.84958333333,8.20058333333,8.445375,32.5286666667,8.88083333333,7.48858333332,11.2400555556
725.30,6.542375,6.585,6.50520833333,5.10204166667,8.61116666666,8.95379166668,32.9729166667,9.34024999999,8.087,11.7587222222
725.62,6.64766666667,6.5455,6.49633333333,5.06620833333,8.71008333333,8.92145833333,32.8174166667,9.41433333334,8.11895833333,11.5677777778
725.94,6.4165,6.19091666667,6.27241666667,4.71183333333,8.52633333333,8.72629166667,32.5856666667,9.17883333333,7.78266666667,11.3956666667
726.26,6.68454166667,6.552375,6.641375,5.05183333333,8.75375000001,9.02308333332,32.8835,9.60774999999,8.06941666667,11.7238333333
726.58,7.163125,7.02158333333,7.06691666667,5.54004166667,9.13024999999,9.31891666667,33.2530833333,9.96991666667,8.31858333334,12.0043333333
726.90,7.28941666667,7.2445,7.12029166667,5.85945833333,9.34808333334,9.52933333333,33.3703333333,10.1809166667,8.38224999999,12.082
727.21,7.37666666667,7.370125,7.258875,6.023875,9.40499999999,9.52266666668,33.4249166666,10.2910833333,8.628875,12.2545
727.53,7.40795833333,7.50933333333,7.46120833333,6.13170833333,9.41716666667,9.44458333332,33.6660833334,10.4179166667,8.60362500001,12.4299444444
727.85,7.636,7.66691666667,7.68241666667,6.32375,9.63516666666,9.66225,33.8015833333,10.5020833333,8.62650000001,12.5468333333
728.17,7.81645833333,7.84195833333,7.95058333334,6.666625,9.85974999998,9.93616666667,33.9893333333,10.7964166667,8.83370833332,12.6611666667
728.49,7.91125,7.76129166666,7.85541666667,6.7365,9.74466666668,10.0676666667,34.1495833334,10.8559166667,8.91949999999,12.8964444444
728.80,7.30275,7.019875,7.10383333334,6.302875,9.07050000001,9.44804166667,33.8816666667,10.1699166667,8.23262500001,12.2455
729.12,6.850375,6.55654166667,6.568,6.04933333333,8.60908333334,9.22125,33.6321666667,9.83033333334,7.763625,12.1057222222
729.44,7.30304166666,7.03320833334,6.75679166667,6.53129166667,8.91375,9.613,33.8831666667,10.2443333333,8.11912499999,12.3732222222
729.76,7.09870833333,6.760625,6.50579166667,6.34533333333,8.65141666668,9.233375,33.6716666666,9.91366666667,7.82695833332,12.1680555556
730.08,7.04275,6.77541666667,6.44020833333,6.33683333333,8.52233333334,9.17783333333,33.6938333333,9.91383333332,7.74220833333,12.1581111111
730.39,7.161625,6.94370833333,6.52283333333,6.41695833333,8.59533333333,9.357625,33.8978333333,10.0115833333,7.95150000001,12.1996111111
730.71,6.80825,6.818375,6.18820833333,6.252375,8.50216666666,9.295,33.7971666667,9.76008333334,7.60241666666,12.1178333333
731.03,6.87625,6.90629166667,6.1315,6.27454166667,8.71458333334,9.45325,33.9428333333,9.89075000001,7.83179166668,12.2395
731.35,6.515375,6.621875,5.83654166667,6.04991666667,8.40100000001,9.162625,33.7499166667,9.68325,7.64958333333,12.1113888889
731.67,6.21558333334,6.37420833333,5.54891666667,5.67625,7.96633333333,8.68045833333,33.3184166667,9.36966666666,7.29083333332,11.6505
731.98,6.296625,6.642125,5.804375,5.90158333333,8.06158333334,8.74466666667,33.4356666667,9.4825,7.45716666666,11.8371666667
732.30,6.47208333333,6.770875,6.04825,5.97308333333,8.25091666667,8.8685,33.3883333333,9.62599999999,7.77966666666,11.9126666667
732.62,6.62966666667,7.06475,6.385875,6.030125,8.49683333333,8.910625,33.791,9.80683333334,8.16625,12.2998888889
732.94,6.24941666667,6.72583333333,6.09895833333,5.506625,8.16266666666,8.46195833333,33.5880833333,9.32691666667,7.84433333333,12.1825555556
733.25,6.3015,6.734375,6.06979166667,5.24766666667,8.15291666667,8.54070833333,33.6011666667,9.31508333334,7.99070833334,12.1573333333
733.57,6.15570833333,6.58595833334,5.758,5.05733333333,8.06016666666,8.443875,33.36975,9.11083333333,7.903,11.9258888889
733.89,5.64091666667,6.11320833333,5.43554166667,4.54691666667,7.66358333334,8.10254166667,33.23475,8.78166666667,7.42083333333,11.6838888889
734.21,5.65129166667,5.96429166667,5.41170833333,4.49058333333,7.43249999999,7.83533333333,33.0858333333,8.60816666666,7.34662500001,11.4178333333
734.52,5.787375,6.00933333333,5.501375,4.53158333333,7.46766666667,7.88658333333,33.0975,8.56375,7.41616666668,11.3332222222
734.84,5.571625,5.85733333333,5.21225,4.277,7.29775000001,7.74054166667,32.8636666667,8.43524999999,7.18745833332,10.9997222222
735.16,5.56808333333,6.02129166667,5.25295833333,4.38466666666,7.47058333334,8.06029166667,33.1385833333,8.40008333333,7.21370833333,11.2117222222
735.48,5.69604166667,6.11829166667,5.32304166667,4.46283333333,7.67883333333,8.30075,33.1971666666,8.54358333332,7.176875,11.267
735.79,5.8485,6.439,5.47208333334,4.78554166666,7.90283333332,8.602375,33.2945,8.87758333334,7.22566666668,11.7491111111
736.11,5.92791666667,6.57954166667,5.473,4.98329166667,7.98491666666,8.68458333333,33.1199166666,8.952,7.17733333334,11.6776666667
736.43,5.89629166667,6.60516666667,5.54333333333,5.14320833334,7.95908333333,8.692375,33.0776666667,9.05124999999,7.14220833332,11.5208333333
736.74,6.133875,6.98979166667,5.884625,5.712,8.38516666666,9.0395,33.4374166667,9.44316666667,7.35512499999,11.8182777778
737.06,6.32875,7.223,6.22358333333,5.95195833333,8.67308333332,9.188875,33.83675,9.71091666667,7.587375,12.26
737.38,6.177375,7.02183333333,6.15425,5.87566666667,8.54366666667,8.8655,33.7076666667,9.41291666666,7.40529166666,11.9337222222
737.69,6.229,7.05445833333,6.08808333333,5.84808333333,8.54091666668,8.810375,33.85675,9.48233333333,7.32224999999,12.077
738.01,5.73725,6.68083333333,5.7575,5.51633333333,7.98733333333,8.44158333333,33.3333333333,9.16116666668,6.90941666667,11.7553333333
738.33,6.18125,7.125875,6.12404166667,6.06375,8.29008333333,8.82341666667,33.6425833334,9.394,7.29287499999,12.1977222222
738.64,6.483375,7.22475,6.308375,6.38816666667,8.53908333332,8.86458333333,33.6005833333,9.61991666666,7.61649999999,12.4518888889
738.96,6.64733333333,7.37266666667,6.46291666667,6.46920833333,8.70833333334,9.02804166667,33.8343333334,9.91941666666,7.838375,12.4943333333
739.28,6.43029166667,7.16054166667,6.51683333334,6.22741666667,8.61491666667,8.76333333333,33.8840833333,9.75983333333,7.72520833332,12.2397222222
739.59,6.41883333333,7.22683333333,6.70170833333,6.261,8.58966666667,8.785125,33.8805833334,9.84941666666,7.77225,12.0488333333
739.91,6.63233333333,7.414,6.90879166667,6.43225,8.92425000001,8.92891666667,33.99,9.97816666667,7.99395833333,12.3891666667
740.23,6.77258333333,7.47466666666,6.99820833333,6.50404166667,9.01200000001,8.86991666667,34.0183333333,10.0820833333,8.19924999999,12.5273333333
740.54,6.49833333334,7.33358333334,6.84479166666,6.44233333333,8.68791666668,8.89716666667,33.7645833334,9.94641666666,8.03449999999,12.4571666667
740.86,6.83525,7.801625,6.96295833333,6.74758333333,8.96891666667,9.19733333333,33.7613333334,10.285,8.49304166667,12.8912222222
741.18,6.974125,8.09350000001,7.2835,6.758625,9.22433333334,9.47375,34.03,10.5268333333,8.89379166667,12.9232777778
741.49,7.50604166667,8.57141666668,7.87216666666,7.35350000001,9.99725,10.0301666667,34.6035,10.887,9.46720833334,13.5901111111
741.81,7.11166666667,8.31666666668,7.42,6.59,9.71333333332,9.50166666667,34.3266666666,10.4766666667,9.02500000001,12.9688888889
742.12,6.69095833333,8.17633333334,7.1975,6.02575,9.30891666667,9.37725,34.27475,10.2094166667,8.90637500001,12.7143888889
742.44,6.311375,7.89133333333,6.87945833333,5.76925,8.98608333334,9.12258333333,33.8616666667,9.70433333334,8.45579166666,12.5683888889
742.76,6.562,8.17470833333,6.91241666667,5.87525,8.90183333334,9.35675,33.7483333333,9.82566666667,8.49729166666,12.7919444445
743.07,6.10070833333,7.77325,6.43479166667,5.32016666667,8.40791666667,9.072875,33.61425,9.35366666666,8.10579166666,12.2890555556
743.39,5.9145,7.65870833333,6.24275,5.09675,8.16283333334,9.06941666667,33.5690833333,9.18191666666,7.95258333333,11.9887777778
743.70,5.376125,7.205,5.70429166667,4.59066666667,7.68800000001,8.90125,33.3000833334,8.69466666667,7.31008333334,11.4751111111
744.02,5.18191666667,7.04708333333,5.41575,4.20929166667,7.43124999999,8.409375,33.066,8.35191666666,7.05099999999,10.8041666667
744.34,5.16420833333,7.05220833333,5.579375,4.21916666667,7.45041666668,8.449875,33.104,8.50624999999,6.79854166667,10.8832777778
744.65,4.962875,6.85616666667,5.30904166667,4.18541666667,7.27049999999,8.28029166667,32.9096666667,8.27666666666,6.60445833332,10.8865
744.97,4.37220833334,6.42875,4.599,3.497875,6.56516666668,7.46670833333,32.6069166667,7.80683333333,5.99441666667,10.1039444444
745.28,4.237875,6.23354166667,4.55004166667,3.65820833334,6.59191666668,7.33733333333,32.3661666667,7.84408333333,6.02366666668,10.2248888889
745.60,4.394875,6.295125,4.4695,3.81008333333,6.63841666666,7.23066666667,32.4551666667,8.06491666666,6.09754166666,10.4182222222
745.91,4.451,6.19529166667,4.52979166666,3.893875,6.79266666668,7.055875,32.4765833333,8.15283333333,6.32583333332,10.2838333333
746.23,4.17833333333,5.84229166667,4.21520833334,3.85404166667,6.90041666667,6.66158333333,32.6304166666,7.93733333334,6.15870833333,10.0418333333
746.55,4.613125,6.07020833333,4.65170833333,4.47004166666,7.49841666666,6.98633333333,33.02425,8.37974999999,6.51270833333,10.6294444444
746.86,5.046,6.46029166667,5.1145,4.94708333333,7.99824999999,7.34929166667,33.1353333333,8.82058333333,7.07508333334,10.9843333333
747.18,5.12454166667,6.56141666667,5.16625,5.20408333333,7.97366666667,7.21066666667,33.1061666666,8.90124999999,7.17095833333,11.0479444445
747.49,6.13420833333,7.453125,6.14929166667,6.31725,8.90783333332,8.29970833333,33.7659166667,9.88525,8.04808333334,12.3396666667
747.81,6.78441666667,7.81383333333,6.67845833333,6.70454166667,9.26458333333,8.70625,34.04575,10.2775833333,8.4965,12.5977777778
748.12,7.16216666667,8.03354166667,7.084875,7.066375,9.49174999999,8.941875,34.28575,10.6280833333,8.68820833333,12.8001111111
748.44,7.90000000001,8.476,7.83141666667,7.8385,10.1530833333,9.82083333332,34.431,11.28675,9.34066666668,13.3401666667
748.75,8.02941666666,8.62270833333,8.11570833333,8.10329166667,10.07775,9.98229166667,34.68225,11.4480833333,9.36920833333,13.5543888889
749.07,8.58254166668,9.150875,8.71891666667,8.91591666667,10.6855,10.5278333333,35.1084166667,11.9155833333,9.84479166668,13.8722222222
749.38,8.64504166668,9.26850000001,8.90520833332,9.05120833334,10.6919166667,10.476125,35.21075,12.0244166667,9.867125,13.9208333333
749.70,8.94070833332,9.53750000001,9.33795833334,9.21066666667,10.7628333333,10.761,35.2224166667,12.3198333333,10.2047916667,14.1079444444
750.01,8.92437500001,9.51,9.24275,8.98454166666,10.4494166667,10.6616666667,35.0389166667,12.2999166667,10.132625,14.1425
750.33,9.03654166666,9.66999999999,9.42629166668,9.29791666668,10.4194166667,10.7862083333,35.3303333333,12.4555,10.1825416667,14.4738333333
750.64,8.94937499999,9.55287500001,9.46766666666,8.96195833333,10.4521666667,10.8280833333,35.2884166667,12.379,10.270625,14.5323333333
750.96,8.21650000001,9.15083333333,9.12391666668,8.2795,9.91108333332,10.3347916667,34.8605,11.9339166667,9.66825,13.842
751.27,7.66995833334,8.60441666667,8.62791666666,7.86166666667,9.54083333333,9.88066666667,34.548,11.5835,9.37266666668,13.425
751.59,7.01883333333,7.98658333333,7.99391666667,7.109375,9.08858333333,9.36995833333,33.9288333333,11.1365,8.76008333333,12.7959444445
751.90,6.4665,7.5745,7.40795833333,6.42129166667,8.565,8.75708333333,33.3624166666,10.597,8.00020833333,12.5283333333
752.22,6.80716666667,7.80616666667,7.72433333334,6.65941666667,9.17216666667,9.13745833333,34.0591666667,10.9955833333,8.49029166667,12.9127222222
752.53,6.32154166666,7.2025,7.20604166667,6.09675,8.85175000001,8.78279166667,33.3586666667,10.3705,7.95833333333,12.5441666667
752.85,6.28566666666,7.05783333334,6.942,5.89254166667,8.60174999999,8.6825,33.2083333333,10.08675,7.65329166667,12.6377777778
753.16,6.144875,6.81279166667,6.77416666667,5.79420833333,8.55849999999,8.45704166667,33.1858333333,9.85016666667,7.44020833333,12.4963333333
753.47,5.98179166667,6.574,6.533,5.721,8.41158333333,8.19008333333,33.2961666667,9.53216666667,7.23504166668,12.1287777778
753.79,5.797,6.301375,6.37595833334,5.40325,8.35208333332,8.22504166667,33.1953333333,9.49866666666,7.17912499999,11.7412222222
754.10,5.92795833334,6.35733333334,6.55508333334,5.611375,8.36341666668,8.36933333333,33.3295,9.54258333333,7.06004166667,11.6888333333
754.42,5.88004166666,5.93491666667,6.32783333333,5.51195833333,8.45858333333,8.079125,33.246,9.32383333333,7.02616666667,11.4805555556
754.73,5.92779166667,5.903,6.33,5.50095833333,8.43633333332,8.28754166667,33.2113333333,9.0005,7.02570833332,11.4466666667
755.05,6.08604166667,6.04383333333,6.55579166667,6.00154166667,8.54808333332,8.44454166667,33.5099166666,9.06216666666,7.06779166668,11.8118888889
755.36,6.7405,6.76404166667,7.21341666667,6.47666666667,9.19325,9.025125,34.5334166667,9.87333333333,7.68445833332,12.3175555556
755.67,7.02712499999,6.8795,7.47570833333,6.78108333334,9.31316666668,9.25195833333,34.4705,10.0606666667,7.75108333334,12.3755
755.99,7.27120833334,7.09075,8.01675,6.86233333333,9.39558333334,9.50579166667,35.1209166667,10.5459166667,7.91262500001,12.6183888889
756.30,7.10383333334,6.81866666667,7.87920833334,6.66183333334,9.26166666667,9.61516666667,35.1695,10.4909166667,7.71654166666,12.2923888889
756.62,7.00583333333,6.85025,7.64129166667,6.56995833333,9.18891666666,9.66116666667,35.20575,10.4358333333,7.39308333333,12.0470555556
756.93,7.18808333333,7.159875,7.84279166667,6.705625,9.30241666667,10.0692083333,35.1234166667,10.6959166667,7.65054166666,12.4085555556
757.24,6.74045833333,6.72241666666,7.53404166666,6.44583333333,8.83808333334,9.621375,34.8353333333,10.2630833333,7.15029166666,12.2065
757.56,6.79925,6.58775,7.398125,6.58570833333,8.76466666666,9.464125,34.78075,10.329,7.23258333334,12.1942777778
757.87,7.198625,6.88275,7.639125,6.83854166667,8.79608333334,10.0191666667,35.09175,10.75975,7.51645833332,12.4496666667
758.18,7.44633333333,7.23008333334,7.83675,7.10791666667,8.97408333332,10.2954166667,35.43575,11.28075,7.80087500001,12.9532222222
758.50,8.31133333333,8.07554166666,8.69912500001,7.89579166667,9.94008333333,11.3009583333,36.1950833333,12.1301666667,8.87091666667,13.8953888889
758.81,7.910375,7.67404166667,8.44062499999,7.84454166667,9.62808333333,11.282625,35.8475833333,11.6300833333,8.91341666668,13.7935555555
759.13,7.84354166667,7.74741666667,8.56929166666,7.833875,9.50933333333,11.3615416667,35.6419166666,11.5895833333,9.155125,13.9716666667
759.44,7.89554166667,8.01354166667,8.57866666667,8.06245833334,9.47566666668,11.3028333333,35.71975,11.5794166667,9.30487500001,14.0185555555
759.75,8.335375,8.48204166667,9.01829166667,8.717,9.78541666666,11.5449166667,36.0263333333,12.1379166667,9.79916666667,14.5242777778
760.07,8.2745,8.327625,9.16937499999,8.625,9.66875,11.518875,35.8318333334,12.2768333333,9.99970833332,14.6434444445
760.38,8.62962500001,8.78279166666,9.76858333334,9.07929166667,10.4603333333,12.0485416667,36.1615,12.7499166667,10.41,15.2125
760.69,8.94104166667,9.09675000001,10.050125,9.184125,10.745,12.0194166667,36.2883333334,13.0166666667,10.6919166667,15.4536666667
761.01,8.37954166667,8.68933333333,9.59004166667,8.55945833333,10.5279166667,11.5564583333,35.8949166667,12.5334166667,10.2555833333,15.1292777778
761.32,7.918,8.38554166667,9.24324999999,8.22358333333,10.3258333333,11.0954583333,35.5596666667,12.1315,9.95733333334,14.8802777778
761.63,7.47,7.95745833334,8.84504166667,7.92620833333,10.08075,10.56625,35.1573333334,11.70625,9.36008333333,14.2530555555
761.94,7.08220833333,7.54204166667,8.39524999999,7.08204166667,9.54433333332,10.08625,34.7418333334,11.3141666667,8.89045833333,13.8431111111
762.26,7.0055,7.272625,8.28987500001,7.03125,9.32783333334,9.91220833332,34.5629166667,11.1721666667,8.59879166667,13.8941666667
762.57,6.63525,7.06641666667,7.83375,6.63204166666,8.92791666667,9.46341666667,34.429,10.668,7.97858333334,13.6781666667
762.88,6.27416666667,6.63170833333,7.34516666667,6.24554166667,8.65308333334,9.36383333333,34.0848333334,10.2765,7.681625,13.3274444444
763.20,6.21020833333,6.646,7.39991666667,6.13225,8.86924999999,9.481625,34.199,10.22075,7.78404166667,13.5138333333
763.51,6.65254166666,7.05358333334,7.75341666667,6.51125,9.11533333334,9.89733333333,34.4846666666,10.5235833333,8.08529166667,14.0756111111
763.82,6.57275,6.85983333333,7.610125,6.390625,8.99049999998,9.594625,34.5069166667,10.3390833333,8.02499999999,13.8602777778
764.14,6.87916666667,7.18579166666,7.84304166666,6.841875,9.26258333334,10.04175,34.8579166667,10.59725,8.32045833334,14.2177222222
764.45,7.32716666667,7.73475,8.356625,7.35645833333,9.55425000002,10.62325,35.3866666667,11.1053333333,8.68245833333,14.7992222222
764.76,7.69816666667,8.07058333333,8.542,7.723625,9.859,11.0255416667,35.9008333333,11.4263333333,8.95945833333,15.2732222222
765.07,7.99875,8.50841666667,8.85233333334,8.09325,10.0440833333,11.427875,36.1845,11.7670833333,9.38083333333,15.6832222222
765.39,8.117,8.63829166667,8.92083333333,8.52050000001,10.13425,11.5478333333,36.2541666667,11.8675,9.571,15.8856666667
765.70,8.46354166667,8.95379166667,8.94354166666,8.81183333332,10.338,11.7157083333,36.5990833333,12.4240833333,9.883375,15.9319444445
766.01,9.06816666666,9.49529166667,9.63012499999,9.48279166668,11.0695833333,12.3648333333,37.2508333333,13.226,10.5962916667,16.6287777778
766.32,9.58562500001,10.01575,10.273,10.068375,11.638,12.53,37.7495833333,13.9965,11.071125,17.2025
766.64,9.86425000001,10.181875,10.3949166667,10.164,11.6398333333,12.5533333333,37.8314166667,14.248,11.0875,17.2295
766.95,9.60674999999,9.89920833333,10.067125,10.001,11.5605833333,12.1307916667,38.058,14.02025,10.832625,16.9626111111
767.26,10.0150416667,10.1804583333,10.4295416667,10.2920833333,11.7483333333,12.6160833333,38.2258333334,14.4200833334,10.9320833333,17.4571666667
767.57,8.97462500002,9.04608333333,9.36349999999,9.17341666667,10.8801666667,11.6755416667,37.2743333333,13.387,9.79870833332,16.6159444444
767.88,9.08275,8.97900000002,9.39408333334,9.145125,10.9619166667,11.785,37.1334166667,13.2495,9.80904166667,16.5435555555
768.20,9.44308333334,9.34208333335,9.96058333334,9.628875,11.40425,11.99225,37.0108333333,13.60525,10.2848333333,17.1056111111
768.51,10.0572083333,9.88187499999,10.5379583333,10.126875,11.93975,12.4183333333,37.3871666666,13.9979166667,10.78825,17.8206666667
768.82,10.1894166667,9.91987500001,10.7552083333,10.45125,12.07,12.675375,37.5889166667,14.1655833333,10.7084583333,17.7835555556
769.13,10.4686666667,10.499375,11.241625,10.54525,12.5128333333,13.1610833333,37.93975,14.1956666667,11.0712916667,18.3343888889
769.44,10.2861666667,10.342875,10.981,10.4720833333,12.24425,12.93375,37.4974166666,13.93875,10.9034583333,17.886
769.76,10.38375,10.454875,11.0989166667,10.51825,12.5395,13.4474583333,37.9619166667,13.9803333333,10.8112083333,18.2392222222
770.07,10.5629166667,10.9787916667,11.4080833333,10.6782916667,13.10375,13.91675,38.4150833333,14.38625,11.38375,18.9275
770.38,10.1914166667,10.847,11.2022916667,10.235,12.8525,13.713125,38.1748333334,14.2513333334,11.0954166667,18.6556666667
770.69,9.77629166667,10.7235416667,10.9252083333,10.15475,12.3850833333,13.444125,37.839,14.0775833334,11.017625,18.3179444444
771.00,11.4145416667,12.3140416667,12.7002916667,11.7727916667,13.9378333333,14.9160416667,39.3211666667,15.7363333333,12.626875,19.5723333333
771.32,11.5646666667,12.3886666666,12.8622083333,12.19475,14.0029166667,14.94125,39.45925,16.0449166667,12.6654166667,19.8989444445
771.63,11.2569583333,12.005,12.5402916667,11.7547083333,13.7375833333,14.5774583333,39.002,15.5675833333,12.2124166667,19.3792777778
771.94,10.2325833333,10.7163333334,11.600875,10.6807916667,13.0758333333,13.6365,38.34875,14.7376666667,11.2090833333,18.7559444444
772.25,10.286125,10.514,11.6451666667,10.37025,13.02475,13.556,38.0730833333,14.70475,11.063,18.9306111111
772.56,9.54258333333,9.53349999999,11.0715416667,9.83195833332,12.2320833333,13.0727083333,37.3904166667,13.8706666667,10.1639583333,18.2179444444
772.87,9.14970833332,8.66516666666,10.4760833333,9.08395833333,11.6366666667,12.7910833333,37.13725,13.20075,9.515875,17.9595555556
773.18,10.20575,9.68191666665,11.443,9.97025,12.3264166667,13.5694583333,37.2334166667,13.8950833333,10.4072916667,18.7995555556
773.50,9.3495,8.5645,10.5686666666,9.32429166665,11.3348333333,12.651875,36.4235833334,13.0570833333,9.08379166667,17.9965555556
773.81,9.76833333332,8.66475,10.8171666667,9.55608333335,11.5250833333,13.0404166667,36.96275,13.314,9.46912499999,18.284
774.12,9.64366666668,8.28820833333,10.33125,9.20470833332,11.6965,12.5582916667,37.0771666667,13.0778333333,9.18216666666,17.9060555556
774.43,8.91666666666,7.52666666667,9.47333333333,8.42333333333,10.6866666667,12.0,36.7466666667,12.3666666667,8.16,17.3155555556
774.74,8.77941666667,7.57466666667,9.59124999998,8.31341666665,10.80275,12.197375,36.4749166667,12.51325,8.30329166667,17.1635555555
775.05,8.206375,6.72625,8.63825,7.86045833334,9.68341666667,11.393,36.4173333333,12.0955833333,7.09300000001,16.2601111111
775.36,8.40183333333,7.25129166667,8.86754166666,7.94991666666,9.6755,11.74,36.90775,12.5651666667,7.33708333332,16.2239444445
775.67,8.85199999999,8.01516666668,8.97995833332,8.30558333334,10.242,11.9917083333,37.7524166666,13.112,8.08104166666,16.7770555555
775.98,8.55166666667,7.7965,8.72479166666,8.14991666667,9.98208333334,11.1040416667,37.4756666667,13.19625,7.789625,16.5927222222
776.30,8.40941666666,7.92179166667,8.70345833333,8.354,10.26275,11.2239583333,37.4205,13.4854166667,8.01541666666,16.3116111111
776.61,6.61408333333,6.137125,7.40025,6.520875,8.78566666665,9.52845833333,36.9220833333,12.23075,6.707625,15.0876111111
776.92,7.03379166667,6.87308333333,8.01916666666,6.81241666667,9.26166666667,9.98283333333,37.20375,12.7320833333,7.47645833333,14.9574444444
777.23,6.836125,6.66654166667,7.925625,6.87220833333,9.18466666667,9.84129166667,37.0924166666,12.59025,7.35562500001,14.4058333333
777.54,6.12845833333,6.32295833333,7.63454166667,6.46479166667,8.16891666667,9.305,37.1150833333,12.08525,6.76754166667,14.6289444445
777.85,5.75016666667,5.70179166667,6.98629166667,5.90866666667,7.90525000001,8.62129166667,36.2931666667,11.4779166667,6.79429166666,14.4178333333
778.16,4.85879166667,4.83591666667,5.819,4.401125,7.17633333333,7.20675,35.8969166667,10.2089166667,6.21225,14.0451666667
778.47,5.46454166667,5.49108333334,6.50420833333,4.81920833333,8.12091666666,7.90075,36.9460833333,10.6936666667,7.60479166666,15.3006111111
778.78,6.118,6.09875,7.3615,5.77754166667,8.99916666666,8.22608333333,37.3814166666,11.1571666667,8.24166666666,16.1158888889
779.09,5.25341666667,5.433,7.289625,5.17908333333,8.30999999999,7.85654166667,37.3125,10.2641666667,7.46570833332,15.6921666667
779.40,5.121625,5.82466666667,7.55825,4.97375,8.47725,8.29725,37.5518333334,10.155,7.78195833332,16.0433888889
779.71,5.41304166667,6.224,7.89795833333,5.05754166667,8.95650000001,8.30916666667,37.7915,10.2508333333,7.79399999999,16.5442222222
780.02,5.315375,5.99995833333,7.43283333333,5.01529166667,9.04583333334,8.10116666667,37.3839166667,9.76616666666,7.15658333334,16.2663888889
