wavelength,Back_ButExim,Belly_ButExim,Breast_ButExim,Crissum_ButExim,Crown_ButExim,DorTail_ButExim,Patch10_ButExim,Patch11_ButExim,Patch12_ButExim,Patch13_ButExim,Rump_ButExim,Throat_ButExim,WingTip_ButExim
373.28,9.514333333,11.93408333,12.94866667,4.991066667,14.55833333,6.470733333,8.954066667,29.8338,13.02666667,7.316333333,10.866,4.519,7.1052
373.64,9.469266667,11.85595833,12.876,5.020666667,14.5994,6.5228,8.928266667,29.92733333,12.9612,7.340733333,10.78906667,4.490333333,7.124866667
374,9.421,11.75783333,12.7478,5.009133333,14.59606667,6.5234,8.872533333,29.91673333,12.84326667,7.317533333,10.70586667,4.486133333,7.103866667
374.37,9.368266667,11.70533333,12.69526667,4.996133333,14.6374,6.4641,8.799933333,29.94526667,12.79886667,7.3466,10.6218,4.4987,7.119866667
374.73,9.160866667,11.5255,12.42366667,4.835533333,14.4946,6.292133333,8.601466667,29.8738,12.56613333,7.192333333,10.37133333,4.289966667,6.956933333
375.09,8.9524,11.20229167,12.2138,4.700933333,14.36606667,6.131466667,8.418666667,29.7944,12.36266667,7.056333333,10.17166667,4.180166667,6.861466667
375.45,8.779266667,11.06041667,12.00933333,4.5528,14.3574,6.028066667,8.322266667,29.79913333,12.17966667,6.918466667,9.957,4.060766667,6.760066667
375.81,8.663933333,10.92725,11.89373333,4.546666667,14.42833333,6.016,8.265333333,29.82293333,12.11013333,6.899333333,9.893133333,4.0153,6.732133333
376.18,8.521866667,10.78066667,11.75766667,4.504866667,14.39773333,5.9627,8.146533333,29.8298,11.96986667,6.871666667,9.7674,3.976333333,6.696466667
376.54,8.511866667,10.69916667,11.70873333,4.5762,14.456,6.0423,8.1956,29.93713333,11.9736,6.981066667,9.7686,4.014733333,6.729133333
376.9,8.502133333,10.6625,11.7478,4.675466667,14.5476,6.154366667,8.247,30.0874,11.97673333,7.071133333,9.767666667,4.0949,6.784666667
377.26,8.361666667,10.51554167,11.61293333,4.6074,14.5152,6.0969,8.174666667,30.1004,11.83866667,7.015533333,9.6362,4.077966667,6.737066667
377.63,8.272066667,10.395125,11.55286667,4.582666667,14.51086667,6.018966667,8.065,30.07806667,11.73353333,7.009733333,9.5316,4.094633333,6.685533333
377.99,8.2184,10.36145833,11.5672,4.651266667,14.63246667,6.080666667,8.104266667,30.12833333,11.71353333,7.093933333,9.519866667,4.1815,6.778866667
378.35,8.096333333,10.21566667,11.4828,4.6152,14.6174,6.083633333,8.029466667,30.14853333,11.55926667,7.057733333,9.420933333,4.160366667,6.757333333
378.71,8.086333333,10.17679167,11.5228,4.692533333,14.67833333,6.128133333,8.064866667,30.21073333,11.5212,7.1326,9.4308,4.2438,6.816533333
379.07,8.000466667,10.081625,11.4204,4.69,14.69993333,6.134433333,7.983466667,30.207,11.37666667,7.096866667,9.345933333,4.2301,6.785666667
379.44,7.9592,9.969208333,11.40846667,4.745333333,14.7334,6.156666667,7.9556,30.27113333,11.307,7.129466667,9.330333333,4.272266667,6.783266667
379.8,7.8446,9.840375,11.3128,4.698733333,14.64806667,6.0667,7.868266667,30.19346667,11.1326,7.050466667,9.211866667,4.261033333,6.710333333
380.16,7.877733333,9.832916667,11.3442,4.8078,14.73113333,6.159,7.946533333,30.218,11.14366667,7.135333333,9.2522,4.384666667,6.7666
380.52,7.694,9.657875,11.20746667,4.724333333,14.6934,6.029733333,7.801866667,30.10306667,10.9344,7.019733333,9.061933333,4.305666667,6.669066667
380.88,7.57,9.563333333,11.08873333,4.6962,14.69666667,5.961566667,7.7142,30.04413333,10.80033333,7.0048,8.968066667,4.257433333,6.635066667
381.24,7.550133333,9.523458333,11.05346667,4.725266667,14.71566667,5.9358,7.693666667,30.05246667,10.75033333,7.039666667,8.919333333,4.284133333,6.6554
381.61,7.424066667,9.381583333,10.88653333,4.665,14.67906667,5.875833333,7.602666667,30.03933333,10.59893333,6.968,8.7764,4.229033333,6.572066667
381.97,7.393133333,9.301666667,10.8268,4.683466667,14.699,5.888066667,7.5506,30.16466667,10.52466667,6.952,8.747,4.248333333,6.5738
382.33,7.3818,9.265208333,10.80453333,4.734133333,14.78046667,5.9074,7.554733333,30.24633333,10.52193333,6.9988,8.731333333,4.3097,6.6144
382.69,7.281466667,9.178583333,10.7276,4.731666667,14.79113333,5.896466667,7.4968,30.277,10.43386667,6.962466667,8.654333333,4.304866667,6.5902
383.05,7.319866667,9.203666667,10.727,4.796933333,14.87426667,5.9355,7.554733333,30.37346667,10.4398,7.047533333,8.668933333,4.3972,6.684933333
383.41,7.275133333,9.155291667,10.6768,4.8042,14.89346667,5.949433333,7.539133333,30.35373333,10.37893333,7.038133333,8.614733333,4.440333333,6.7226
383.77,7.250066667,9.111333333,10.64813333,4.845,14.9224,5.999566667,7.502533333,30.38626667,10.35206667,7.0684,8.558333333,4.452566667,6.769266667
384.14,7.167866667,9.029625,10.6024,4.8192,14.946,6.001766667,7.436933333,30.45453333,10.27946667,7.034933333,8.468733333,4.4044,6.769133333
384.5,7.212733333,9.05,10.6684,4.9118,15.03133333,6.072033333,7.504933333,30.5886,10.31006667,7.121666667,8.5048,4.467666667,6.8402
384.86,7.131933333,8.93925,10.57133333,4.8744,15.01233333,6.049433333,7.4324,30.60673333,10.21546667,7.081133333,8.432533333,4.451933333,6.805133333
385.22,7.0696,8.908083333,10.52406667,4.886733333,15.06426667,6.082866667,7.384133333,30.6834,10.19373333,7.062533333,8.4196,4.4548,6.834866667
385.58,7.053066667,8.9015,10.52833333,4.9296,15.11693333,6.134733333,7.4008,30.79426667,10.17866667,7.100333333,8.4594,4.512566667,6.9056
385.94,6.901066667,8.765708333,10.44633333,4.8316,15.0524,6.028366667,7.307933333,30.7204,10.0474,7.010866667,8.318666667,4.427066667,6.8308
386.3,6.826266667,8.706041667,10.3676,4.8304,15.0358,5.9804,7.273466667,30.70133333,9.946733333,6.966133333,8.2822,4.38,6.807333333
386.66,6.8174,8.660791667,10.3204,4.815733333,15.08013333,5.967266667,7.231333333,30.74086667,9.893533333,6.9786,8.2454,4.387166667,6.815533333
387.03,6.7068,8.557666667,10.2742,4.784266667,15.096,5.9306,7.127466667,30.7796,9.808866667,6.9644,8.162533333,4.3486,6.767066667
387.39,6.654866667,8.536708333,10.24253333,4.769466667,15.10846667,5.931233333,7.0426,30.8194,9.759066667,6.9718,8.118333333,4.359733333,6.775533333
387.75,6.654266667,8.535666667,10.20006667,4.771866667,15.1908,5.9732,7.092066667,30.88206667,9.736666667,7.008733333,8.125,4.3737,6.754
388.11,6.555533333,8.430041667,10.1328,4.723133333,15.17166667,5.907366667,7.037066667,30.87246667,9.607066667,6.9648,8.043466667,4.342066667,6.7056
388.47,6.459333333,8.33575,10.051,4.645333333,15.1576,5.846833333,6.949866667,30.8074,9.505333333,6.899,7.934933333,4.2859,6.643733333
388.83,6.393266667,8.267833333,9.970533333,4.606066667,15.12333333,5.785633333,6.887133333,30.7918,9.413666667,6.8186,7.842933333,4.231633333,6.605466667
389.19,6.3436,8.166875,9.913866667,4.598066667,15.1026,5.793666667,6.847333333,30.77966667,9.311,6.783466667,7.763466667,4.1855,6.563133333
389.55,6.3402,8.139291667,9.919866667,4.6416,15.16653333,5.8558,6.8542,30.7516,9.2844,6.805466667,7.747066667,4.214566667,6.614133333
389.91,6.436133333,8.2295,9.9888,4.7758,15.29826667,5.994766667,6.912466667,30.81926667,9.3512,6.916733333,7.8068,4.319,6.711733333
390.27,6.4794,8.256875,10.0392,4.856533333,15.3856,6.102566667,6.940533333,30.88206667,9.412066667,6.997066667,7.805733333,4.402266667,6.770666667
390.63,6.4716,8.26475,10.04693333,4.914733333,15.42066667,6.159366667,6.953533333,30.93013333,9.394933333,7.023733333,7.804,4.439233333,6.818
391,6.5206,8.29375,10.06246667,4.996066667,15.50666667,6.2364,7.000933333,30.99286667,9.381466667,7.0916,7.823066667,4.500966667,6.891533333
391.36,6.527666667,8.306125,10.04433333,5.056733333,15.58213333,6.2916,7.040466667,31.009,9.382,7.141466667,7.794066667,4.539833333,6.964533333
391.72,6.504933333,8.301125,10.08266667,5.134933333,15.6068,6.310466667,7.031533333,31.07173333,9.355,7.142533333,7.7838,4.582166667,7.013666667
392.08,6.530533333,8.302,10.08113333,5.176666667,15.6934,6.365966667,7.0486,31.17553333,9.368933333,7.208,7.804266667,4.636366667,7.074133333
392.44,6.5332,8.311958333,10.05313333,5.230333333,15.7218,6.433266667,7.0728,31.21526667,9.338466667,7.246066667,7.825333333,4.694866667,7.126933333
392.8,6.503066667,8.244125,10.04233333,5.263466667,15.76626667,6.4829,7.065866667,31.2176,9.2922,7.278,7.772733333,4.7249,7.1316
393.16,6.4054,8.1655,9.945333333,5.2216,15.74673333,6.438666667,7.007866667,31.17386667,9.181533333,7.254333333,7.6728,4.7019,7.082533333
393.52,6.320066667,8.061583333,9.825666667,5.170133333,15.73753333,6.369566667,6.935133333,31.1648,9.0568,7.194933333,7.5598,4.626466667,7.004866667
393.88,6.231266667,7.957666667,9.722333333,5.140533333,15.72533333,6.316633333,6.903466667,31.17133333,8.948066667,7.167333333,7.490533333,4.616266667,6.9526
394.24,6.0482,7.821958333,9.5758,5.0276,15.65413333,6.212266667,6.773133333,31.1294,8.750266667,7.063333333,7.3594,4.5371,6.874266667
394.6,5.9406,7.695208333,9.465133333,4.965333333,15.65426667,6.1683,6.718933333,31.093,8.655866667,7.0262,7.255533333,4.510633333,6.8394
394.96,5.783866667,7.561708333,9.309333333,4.885133333,15.52613333,6.069733333,6.589733333,30.92766667,8.517466667,6.896933333,7.117,4.431566667,6.739333333
395.32,5.716533333,7.431333333,9.238533333,4.860866667,15.5146,6.024733333,6.559866667,30.90193333,8.414266667,6.866733333,7.062066667,4.378,6.647866667
395.68,5.665066667,7.348083333,9.181933333,4.843466667,15.52953333,6.038733333,6.508066667,30.89253333,8.334333333,6.887733333,6.995133333,4.3839,6.6558
396.04,5.5698,7.272125,9.0858,4.821933333,15.46533333,6.012433333,6.4504,30.7738,8.2114,6.810333333,6.886733333,4.342,6.592933333
396.4,5.483733333,7.147041667,9.007866667,4.783666667,15.48593333,5.968833333,6.389066667,30.788,8.114933333,6.785266667,6.766933333,4.335533333,6.5598
396.76,5.459666667,7.095041667,8.955333333,4.776666667,15.5444,5.951966667,6.362933333,30.85186667,8.071866667,6.8238,6.742866667,4.3397,6.578666667
397.12,5.458933333,7.045833333,8.902133333,4.799133333,15.60193333,5.961766667,6.337266667,30.93406667,8.070533333,6.8472,6.711466667,4.3758,6.640466667
397.48,5.417866667,6.998125,8.859933333,4.793666667,15.6064,5.968533333,6.298133333,30.94673333,8.031133333,6.8746,6.680333333,4.393,6.641533333
397.84,5.353133333,6.940291667,8.796333333,4.7506,15.60866667,5.968033333,6.225333333,30.9476,7.931066667,6.855466667,6.627266667,4.353,6.631266667
398.2,5.363066667,6.873583333,8.748733333,4.761333333,15.62466667,5.997066667,6.217866667,30.9342,7.881533333,6.895466667,6.5832,4.370333333,6.640266667
398.56,5.242733333,6.714125,8.632666667,4.674666667,15.55246667,5.9358,6.095,30.88846667,7.707,6.8326,6.453933333,4.274533333,6.550533333
398.92,5.2098,6.634833333,8.6014,4.669066667,15.6182,5.982666667,6.098933333,30.9218,7.640333333,6.880466667,6.436266667,4.301066667,6.575066667
399.28,5.112933333,6.531416667,8.534466667,4.628133333,15.5968,5.996233333,5.9994,30.9258,7.555,6.847133333,6.350866667,4.303633333,6.572533333
399.64,5.0558,6.45825,8.450066667,4.594266667,15.60886667,5.973166667,5.935466667,30.9192,7.463066667,6.805333333,6.290133333,4.2882,6.543133333
400,5.030933333,6.403541667,8.363666667,4.592066667,15.62006667,5.984866667,5.8866,30.9526,7.400266667,6.827933333,6.249,4.314,6.565266667
400.36,4.944933333,6.307791667,8.242333333,4.5528,15.565,5.929633333,5.807066667,30.8714,7.293066667,6.8016,6.168333333,4.273866667,6.521733333
400.72,4.870533333,6.261125,8.149,4.5208,15.54293333,5.934066667,5.7568,30.8022,7.2022,6.766466667,6.1024,4.267766667,6.509066667
401.08,4.839133333,6.235708333,8.1282,4.504133333,15.58193333,5.973733333,5.741266667,30.77706667,7.1156,6.796533333,6.0748,4.2811,6.5178
401.44,4.8144,6.209916667,8.122266667,4.518466667,15.5994,6.009366667,5.729533333,30.83593333,7.036066667,6.8314,6.021,4.340133333,6.580133333
401.8,4.745666667,6.087375,7.9926,4.491133333,15.55373333,6.013133333,5.655333333,30.7666,6.927933333,6.797533333,5.916,4.329266667,6.561533333
402.16,4.688266667,6.02425,7.927933333,4.489333333,15.57573333,6.0022,5.6138,30.77046667,6.853466667,6.7674,5.8454,4.3082,6.565133333
402.52,4.736266667,6.046041667,7.927533333,4.5456,15.64053333,6.045366667,5.6222,30.8244,6.8594,6.800266667,5.876933333,4.3646,6.6276
402.88,4.728466667,6.0045,7.8782,4.546466667,15.694,6.044866667,5.594733333,30.84493333,6.803866667,6.791333333,5.850333333,4.353333333,6.625466667
403.24,4.723333333,5.974,7.821533333,4.567333333,15.70226667,6.039833333,5.592066667,30.83706667,6.761066667,6.7982,5.818333333,4.355866667,6.642666667
403.6,4.682533333,5.941,7.7504,4.574866667,15.7164,6.039066667,5.582266667,30.82113333,6.728933333,6.8086,5.786,4.3518,6.654866667
403.95,4.656066667,5.909083333,7.757866667,4.5776,15.79406667,6.048633333,5.595066667,30.8634,6.698533333,6.822266667,5.786,4.361166667,6.669733333
404.31,4.583466667,5.855083333,7.679466667,4.5226,15.76666667,6.019466667,5.524733333,30.83993333,6.605466667,6.763466667,5.7356,4.319066667,6.630333333
404.67,4.5154,5.788541667,7.594266667,4.4704,15.72806667,5.9659,5.461533333,30.78906667,6.506,6.7302,5.6642,4.268933333,6.6018
405.03,4.443066667,5.723583333,7.521266667,4.446866667,15.67233333,5.9189,5.4164,30.7108,6.419133333,6.662533333,5.608066667,4.231933333,6.5496
405.39,4.373866667,5.625083333,7.432666667,4.4128,15.64593333,5.876866667,5.345466667,30.64073333,6.3468,6.6066,5.560866667,4.161,6.493933333
405.75,4.341466667,5.588833333,7.411933333,4.406733333,15.65046667,5.832266667,5.315133333,30.6484,6.314666667,6.587133333,5.554266667,4.141333333,6.4666
406.11,4.3426,5.5745,7.413866667,4.406,15.64673333,5.8351,5.29,30.62273333,6.290733333,6.5992,5.565533333,4.1517,6.450933333
406.47,4.2986,5.521083333,7.385066667,4.391466667,15.64666667,5.8243,5.2914,30.58766667,6.266666667,6.591533333,5.541733333,4.137466667,6.436733333
406.83,4.258333333,5.50575,7.358733333,4.3676,15.628,5.807833333,5.275333333,30.59626667,6.2306,6.573,5.5002,4.115433333,6.426133333
407.19,4.2266,5.482875,7.292866667,4.317133333,15.6268,5.752433333,5.201333333,30.56033333,6.168933333,6.547866667,5.468866667,4.072533333,6.398733333
407.55,4.158333333,5.387666667,7.220666667,4.229466667,15.56106667,5.6896,5.107733333,30.4686,6.068933333,6.4838,5.387133333,4.003966667,6.332
407.9,4.1146,5.329625,7.155066667,4.198333333,15.5094,5.6429,5.0432,30.3684,6.004866667,6.454533333,5.3268,3.961966667,6.265533333
408.26,4.116666667,5.280666667,7.165533333,4.2046,15.52673333,5.630233333,5.030133333,30.37273333,6.009533333,6.459133333,5.3204,3.9445,6.282666667
408.62,4.1608,5.294833333,7.203933333,4.258733333,15.56346667,5.691366667,5.0546,30.35013333,6.0424,6.480133333,5.358266667,3.972633333,6.294266667
408.98,4.183,5.302375,7.203933333,4.283133333,15.59433333,5.710866667,5.037066667,30.3404,6.0592,6.500066667,5.360066667,3.986333333,6.317133333
409.34,4.217866667,5.33525,7.224866667,4.308133333,15.63613333,5.741033333,5.076466667,30.31133333,6.090866667,6.525,5.379333333,4.0136,6.359533333
409.7,4.206466667,5.316416667,7.219466667,4.302266667,15.66193333,5.732133333,5.066866667,30.27006667,6.079,6.5264,5.3534,4.0264,6.3702
410.06,4.17,5.265583333,7.169666667,4.285066667,15.65513333,5.689933333,5.068866667,30.1996,6.046066667,6.490666667,5.308266667,4.0244,6.353
410.42,4.1798,5.292291667,7.1558,4.2872,15.6448,5.6872,5.044333333,30.13406667,6.026,6.503333333,5.288733333,4.0378,6.334933333
410.77,4.202933333,5.269416667,7.185066667,4.309533333,15.6704,5.699433333,5.027333333,30.10353333,6.035466667,6.5316,5.304266667,4.065933333,6.343133333
411.13,4.209866667,5.27625,7.2214,4.338,15.68166667,5.7467,5.047266667,30.07973333,6.040733333,6.5482,5.3202,4.0882,6.346133333
411.49,4.205,5.276166667,7.2166,4.357133333,15.6878,5.751966667,5.0514,30.09226667,6.021133333,6.569933333,5.322466667,4.1126,6.3544
411.85,4.2248,5.311125,7.2262,4.3856,15.71313333,5.789033333,5.066466667,30.05753333,6.031933333,6.576066667,5.342133333,4.133033333,6.3864
412.21,4.253266667,5.364291667,7.225,4.415466667,15.72,5.8515,5.0746,29.97873333,6.0164,6.612,5.3664,4.1864,6.4102
412.57,4.228066667,5.331333333,7.204933333,4.4002,15.71266667,5.839633333,5.044133333,29.96086667,5.9782,6.596333333,5.3552,4.189666667,6.407666667
412.92,4.2174,5.29875,7.171333333,4.369533333,15.68806667,5.829333333,5.028066667,29.91986667,5.9586,6.5946,5.339866667,4.1842,6.4004
413.28,4.208466667,5.26325,7.144666667,4.338533333,15.65126667,5.810966667,4.995866667,29.84833333,5.9326,6.585466667,5.311866667,4.184233333,6.358466667
413.64,4.208066667,5.2575,7.1066,4.323666667,15.62326667,5.814933333,5.0058,29.77946667,5.9102,6.594133333,5.2956,4.172366667,6.352333333
414,4.2104,5.249125,7.086666667,4.309066667,15.61346667,5.839466667,4.984133333,29.74826667,5.890733333,6.608866667,5.2916,4.159166667,6.3406
414.36,4.179066667,5.200208333,7.065266667,4.308266667,15.58926667,5.8219,4.9742,29.73253333,5.8582,6.5824,5.279,4.124666667,6.332133333
414.72,4.125466667,5.147875,6.975533333,4.274,15.52846667,5.797633333,4.9668,29.66553333,5.798933333,6.5282,5.217,4.0573,6.306866667
415.07,4.0832,5.074333333,6.906533333,4.2476,15.49873333,5.7723,4.928,29.60153333,5.763533333,6.5064,5.1682,4.036766667,6.304133333
415.43,4.072333333,5.065875,6.8806,4.2146,15.47553333,5.7606,4.904933333,29.48406667,5.7546,6.5054,5.1386,4.016833333,6.291533333
415.79,4.0448,5.023958333,6.843533333,4.1846,15.435,5.7448,4.877533333,29.4146,5.716133333,6.490666667,5.113333333,4.007533333,6.2814
416.15,4.076866667,5.000916667,6.866466667,4.230733333,15.49446667,5.7814,4.932333333,29.43386667,5.753866667,6.526266667,5.129533333,4.0248,6.3376
416.51,4.085733333,5.000875,6.858,4.235133333,15.48046667,5.785633333,4.9438,29.40073333,5.7498,6.548533333,5.114666667,4.057933333,6.346066667
416.86,4.103933333,5.010166667,6.866466667,4.2734,15.54093333,5.817533333,4.964666667,29.39886667,5.756533333,6.584133333,5.136733333,4.089166667,6.3856
417.22,4.089066667,4.99825,6.8254,4.291666667,15.55533333,5.822833333,4.955466667,29.36306667,5.7224,6.597733333,5.126933333,4.090433333,6.391466667
417.58,4.066466667,4.957666667,6.79,4.298466667,15.54386667,5.8264,4.913533333,29.32013333,5.678866667,6.577466667,5.114933333,4.0668,6.3848
417.94,4.0232,4.89675,6.716066667,4.281333333,15.50626667,5.807666667,4.876733333,29.25333333,5.622733333,6.549266667,5.0782,4.039833333,6.365333333
418.29,4.012266667,4.874541667,6.667933333,4.273466667,15.502,5.8165,4.865866667,29.20086667,5.5984,6.551,5.050533333,4.0558,6.385133333
418.65,4.0286,4.881708333,6.650733333,4.288733333,15.51353333,5.8513,4.851666667,29.18146667,5.591666667,6.588666667,5.064,4.093566667,6.413066667
419.01,4.042733333,4.880083333,6.6264,4.3068,15.52406667,5.874033333,4.869266667,29.1196,5.580266667,6.603333333,5.070733333,4.1067,6.431666667
419.37,4.049,4.8475,6.594066667,4.3244,15.52613333,5.8851,4.871933333,29.11086667,5.5622,6.6138,5.075666667,4.118966667,6.4548
419.73,4.023266667,4.813291667,6.5412,4.320533333,15.5084,5.8743,4.853066667,29.04333333,5.522133333,6.610533333,5.034533333,4.104333333,6.454666667
420.08,3.9984,4.788166667,6.4826,4.311,15.47366667,5.866233333,4.818733333,28.9664,5.484066667,6.5936,4.9998,4.103766667,6.435933333
420.44,3.981066667,4.753333333,6.428666667,4.3082,15.47153333,5.866566667,4.8082,28.9062,5.459733333,6.5948,4.986133333,4.0921,6.446266667
420.8,3.963466667,4.7295,6.387533333,4.3068,15.45133333,5.8709,4.802266667,28.83773333,5.433333333,6.6034,4.976266667,4.096,6.4372
421.16,3.9478,4.685166667,6.334066667,4.297733333,15.41766667,5.869966667,4.7884,28.7636,5.4046,6.592133333,4.945933333,4.104666667,6.4374
421.51,3.952133333,4.669458333,6.300666667,4.289933333,15.392,5.869633333,4.781866667,28.68633333,5.388533333,6.604,4.9334,4.124766667,6.455466667
421.87,3.989,4.68975,6.3116,4.3256,15.42886667,5.9182,4.813666667,28.65866667,5.407266667,6.644666667,4.949933333,4.1719,6.503
