wavelength,Back_HapRusm,Belly_HapRusm,Breast_HapRusm,Crissum_HapRusm,Crown_HapRusm,DorTail_HapRusm,Rump_HapRusm,Throat_HapRusm,WingTip_HapRusm
728.49,9.44613333333,18.4162666667,15.6577,20.2911333333,9.99359999999,13.4542,11.2092666667,15.7611333333,13.4926666667
728.80,9.77193333333,18.6383333333,15.928,20.5957333333,10.2045333334,13.6809333333,11.4141333333,15.9515333333,13.8077333333
729.12,9.93586666665,18.8734666667,16.0213,20.6246,10.2754,13.8296666667,11.5498,15.9979333333,14.0318666667
729.44,9.98406666667,18.8257333333,16.0527666667,20.6165333333,10.2895333333,13.8336666667,11.5120666667,15.9106666667,14.127
729.76,10.1159333333,18.8096,16.0669333334,20.8078,10.2612666667,13.9338666667,11.5050666667,15.9110666667,14.2741333333
730.08,10.1645333333,18.8621333333,16.0176,20.7978666667,10.1402,14.059,11.4628666667,15.9330666667,14.2633333333
730.39,10.4115333333,19.0791333333,16.3147666667,20.9751333333,10.3484,14.109,11.6577333333,16.2062666667,14.3802666666
730.71,10.2244666667,18.7926,16.2021666667,20.7218666667,10.1252,13.9492666667,11.4474666667,16.0247333333,14.1804666667
731.03,10.7174,19.0485333333,16.6752333333,21.0986666667,10.5562,14.3652,11.8778666667,16.3522,14.5042
731.35,10.9176666666,19.095,16.8461666667,21.2231333333,10.7186666667,14.5122,12.0200666667,16.4957333333,14.5462666667
731.67,11.0381333333,19.107,16.9442666667,21.2766666667,10.8122666667,14.6082,12.1009333333,16.6776666667,14.5828666667
731.98,10.7894666667,18.7968666667,16.7702333333,21.1214666667,10.5141333333,14.3632,11.7664666667,16.394,14.3836666667
732.30,10.5974666667,18.6474666667,16.6170666667,20.9738666667,10.2922666667,14.2024,11.5882,16.2456,14.1663333333
732.62,10.6325333333,18.5642,16.6822666667,21.0027333333,10.2528,14.2134,11.5783333333,16.2998666667,14.0909333333
732.94,10.8992666667,18.7394666667,16.9557333333,21.2970666667,10.4918,14.5277333333,11.8255333333,16.6083333333,14.3066666667
733.25,10.8593333333,18.756,17.0294666667,21.288,10.6291333333,14.5230666667,11.8431333333,16.7913333333,14.1925333333
733.57,10.7564666667,18.5993333333,16.9597666667,21.2741333333,10.5318666667,14.4293333333,11.7918666667,16.7442,14.0888666667
733.89,10.7066666667,18.6430666667,16.9549333333,21.3460666667,10.5464666667,14.5538666667,11.849,16.6547333333,14.1429333333
734.21,10.9727333333,18.9448,17.1164666667,21.6523333333,10.7872,14.7649333333,12.0926666667,16.9604666667,14.3198666666
734.52,10.5719333333,18.6316666667,16.6343,21.4006666667,10.3588666667,14.4066666667,11.7174666667,16.7361333333,14.0108
734.84,10.4856,18.6278,16.5499,21.3002,10.1702666667,14.3610666667,11.6068,16.7728666667,13.9463333333
735.16,10.3707333333,18.5684666667,16.4975333333,21.2547333333,10.0248,14.2280666667,11.4804,16.5803333333,13.8424
735.48,10.6428666667,18.9116666667,16.714,21.4690666667,10.3486666667,14.47,11.8924,16.8742666667,14.0366
735.79,10.7025333333,18.9292666667,16.7952333333,21.5172666667,10.3782666667,14.5650666667,12.0322,16.8002666667,14.0144666667
736.11,10.5788666667,18.9555333333,16.7016333333,21.4586,10.4676,14.5508,11.9119333333,16.6892666667,13.9966
736.43,10.23,18.8948666667,16.4013666667,21.1988666667,10.2237333333,14.243,11.6640666667,16.2618666667,13.7351333333
736.74,10.3609333334,19.1046666667,16.5851333333,21.2822,10.3045333333,14.3771333333,11.8648666667,16.2368666667,14.0068666667
737.06,10.7219333333,19.4056666667,16.8036333333,21.5589333333,10.7804666667,14.7038,12.147,16.5181333333,14.4068
737.38,10.7444666667,19.3413333333,16.7419666667,21.3800666667,10.7506666667,14.6006,12.0305333333,16.4952666667,14.2994666667
737.69,10.5996666667,19.2632666667,16.6050666667,21.2161333333,10.6876,14.518,11.866,16.3892666667,14.2082666667
738.01,10.8238666667,19.583,16.8647,21.4506666666,11.0460666666,14.7924666667,12.1196,16.6834,14.5787333333
738.33,10.7697333333,19.4468666667,16.8390666667,21.4804666667,11.0452,14.7402666667,12.1556666667,16.509,14.5088666667
738.64,10.6396666667,19.3202,16.6845333333,21.3448,10.9162666667,14.5915333333,12.0202666666,16.4555333333,14.4711333333
738.96,10.1172666667,18.7645333333,16.1204,20.8882666667,10.3961333333,14.0724,11.4078,15.9553333333,14.0254
739.28,9.85086666667,18.6452,15.9130666667,20.7385333333,10.19,13.8293333333,11.2078,15.8412,13.9430666667
739.59,9.90026666666,18.7278,16.0836666667,20.9016,10.1148666667,13.8557333333,11.3545333333,15.9602,14.0832
739.91,9.77986666666,18.5528666667,15.9168,20.8209333333,10.0185333333,13.6354666667,11.1111333333,15.9672666667,13.9968
740.23,9.7118,18.4405333333,15.6278333333,20.7215333333,9.95073333335,13.5501333333,10.8312,15.8600666667,13.7912666667
740.54,9.60819999999,18.394,15.6150666667,20.7087333333,9.81246666667,13.5038,10.8482666667,15.8069333333,13.6807333333
740.86,9.39906666666,18.2502,15.3723333333,20.5917333333,9.60940000001,13.3217333333,10.7212,15.6794666667,13.5876666667
741.18,9.55293333334,18.1672,15.4195,20.5914,9.64446666667,13.3637333333,10.7897333333,15.6868666667,13.5397333333
741.49,9.54333333333,17.9628,15.3552,20.5098666666,9.55766666667,13.4874666667,10.848,15.4986,13.3831333333
741.81,9.44853333332,17.9827333333,15.3167333333,20.4053333333,9.59586666667,13.5577333333,10.7058,15.4277333333,13.2994
742.12,9.52100000001,18.1282,15.3705666667,20.5635333333,9.75866666667,13.7988,10.7752666667,15.4870666667,13.267
742.44,10.0236666667,18.639,15.8795,21.0437333333,10.2194,14.3474,11.3053333333,16.0556,13.7425333333
742.76,10.2114666667,18.7579333333,15.8995333333,21.1538666667,10.4057333333,14.4847333333,11.3732666667,16.2358666667,13.9506
743.07,9.74113333333,18.3700666667,15.2737,20.564,9.90333333332,13.9615333333,10.8381333333,15.6714,13.4902666667
743.39,9.99866666667,18.5321333333,15.3813,20.6856,9.90219999999,14.2042666667,11.159,15.8726666667,13.547
743.70,9.82286666667,18.3954,15.3226666667,20.5234666667,9.6854,14.0707333333,11.0152,15.7678666667,13.4680666667
744.02,9.548,18.1808,15.0334666667,20.2086666667,9.42226666666,13.9406,10.5966666667,15.5724,13.1836
744.34,9.92606666666,18.4696,15.3175,20.5800666667,9.875,14.4206666667,10.7960666667,15.9430666667,13.575
744.65,9.74339999999,18.5716,15.2669,20.5838666667,9.78679999999,14.3082,10.721,15.9457333333,13.5913333333
744.97,9.72326666666,18.7609333333,15.2966666667,20.5341333333,9.78106666666,13.9281333333,10.5246,15.897,13.5261333333
745.28,9.91439999999,19.0472,15.5067333333,20.7042,9.81493333334,13.8857333333,10.7678,16.1282,13.7836666666
745.60,9.8952,19.1127333333,15.6184,20.6833333333,9.5844,13.6584,10.6624,16.1644,13.7928
745.91,9.91713333333,19.0271333333,15.5701,20.7226,9.62186666667,13.5526666667,10.502,15.9960666667,13.7044
746.23,9.65433333334,18.818,15.3265666667,20.457,9.36653333333,13.3530666667,10.1338666667,15.641,13.3784
746.55,9.90233333333,18.7753333333,15.4965666667,20.6108666667,9.60673333332,13.5592666667,10.3430666667,15.8549333333,13.4533333333
746.86,9.76500000001,18.59,15.4889,20.3726666667,9.598,13.4611333333,10.2098666667,15.5388666667,13.4750666667
747.18,9.94899999999,18.7417333333,15.7111,20.6112,9.73426666666,13.6307333333,10.4695333333,15.6877333333,13.7381333333
747.49,9.83640000001,18.5254666667,15.5057333333,20.4851333333,9.50126666667,13.3496666667,10.4061333333,15.4591333333,13.7394666667
747.81,9.56586666667,18.2524,15.2389,20.1934,9.08113333333,12.9276,10.181,15.1736,13.5592666667
748.12,9.37906666666,18.0731333333,15.0346,19.9944666667,8.82993333334,12.8088666666,9.97966666666,14.9504,13.5425333333
748.44,8.77906666667,17.5334,14.4795666667,19.5801333333,8.22839999999,12.4338,9.48746666666,14.5516,13.0852
748.75,8.93579999999,17.5067333333,14.5352333333,19.7272666667,8.40353333333,12.6904666667,9.6164,14.6406,13.2954666667
749.07,9.19673333333,17.5930666667,14.5581333333,19.8179333333,8.7576,12.9183333333,9.88759999999,14.8058666667,13.6492
749.38,8.83826666667,17.368,14.1502666667,19.3105333333,8.34066666667,12.6626666667,9.63393333333,14.4297333333,13.3546
749.70,8.94366666667,17.4658,14.2133666667,19.3930666667,8.4162,12.7898,9.95093333333,14.5818,13.4659333333
750.01,9.30733333333,17.8477333333,14.5820333333,19.8143333333,8.77653333333,13.1608666667,10.3503333333,14.8380666667,13.8508
750.33,9.56886666668,17.9812666667,14.7698666667,20.1166666667,9.05426666666,13.4129333333,10.4549333333,15.0605333333,14.0285333333
750.64,9.36,17.8373333333,14.472,19.8986666667,8.94133333333,13.2053333333,10.0746666667,14.824,13.7066666666
750.96,9.30819999999,17.9795333333,14.7209666667,19.9249333333,9.00586666666,13.2209333333,10.0923333333,14.8640666667,13.7696
751.27,8.93733333333,17.6297333333,14.4996333333,19.661,8.73833333333,13.0722666667,9.77940000001,14.4739333333,13.4007333333
751.59,8.8246,17.3098,14.3214666667,19.4330666666,8.58406666666,12.8333333333,9.52813333334,14.2131333333,13.2772666667
751.90,9.21393333333,17.6738666667,14.6523666667,19.7468666667,8.91006666667,13.2268,9.88286666667,14.5803333333,13.6210666667
752.22,9.2008,17.8439333333,14.5295,19.6726666667,8.98646666666,13.2234,9.95979999999,14.7250666667,13.7328666667
752.53,8.76,17.5365333333,14.1410333333,19.4111333333,8.43319999999,12.8822666667,9.50846666667,14.3786,13.2363333333
752.85,8.91433333333,17.6681333333,14.3795333333,19.6164,8.73473333334,12.9849333333,9.77413333334,14.7318,13.5698666667
753.16,9.30839999999,18.0829333333,14.7467,19.9673333333,9.06859999999,13.2680666667,10.0815333333,15.0952666667,14.0169333333
753.47,9.04800000001,18.0632666667,14.6138666667,19.8064,9.03173333333,13.2161333333,9.79279999999,15.1582,14.0045333333
753.79,8.80219999999,18.0642,14.4175333333,19.5209333333,8.83513333333,13.087,9.50600000001,14.9186,13.837
754.10,8.70266666667,17.9666666667,14.2344,19.4853333333,8.678,12.9013333333,9.37960000001,14.7942666667,13.7045333333
754.42,8.62319999999,17.812,13.8628666667,19.2892666667,8.4978,12.8148666667,9.14159999999,14.5763333333,13.3613333333
754.73,8.73526666667,17.859,13.8000666667,19.1808666667,8.43046666667,12.8244666667,9.14613333333,14.608,13.2326666667
755.05,8.60033333333,17.8243333333,13.6339,19.0944,8.20166666667,12.7012,8.91353333334,14.6404666667,12.9915333333
755.36,8.12133333333,17.3322666667,13.2671333333,18.4590666667,7.74186666667,12.2035333333,8.45186666667,14.0720666667,12.5744
755.67,7.35933333333,16.6666,12.6507666667,17.7044,7.01153333333,11.5564666667,7.69273333333,13.1681333333,11.8782
755.99,7.2764,16.6549333334,12.667,17.6597333333,7.0818,11.4577333333,7.72646666666,13.0662,11.9307333333
756.30,7.20753333333,16.7311333334,12.7062333333,17.7632,6.86853333333,11.5819333333,7.67546666666,12.9650666667,11.8508666667
756.62,6.57833333333,16.1091333333,12.1593,17.1415333333,6.32446666667,11.1297333333,6.98826666667,12.4099333333,11.2596
756.93,6.12613333333,15.5278,11.5844666667,16.7068,5.669,10.6785333333,6.65773333333,11.7268,10.726
757.24,6.23646666667,15.5466,11.5367666667,16.9564,5.66906666667,10.6421333334,6.85186666667,11.9684,10.8960666667
757.56,6.55106666667,15.8055333333,11.8452666667,17.1366,6.0234,11.1307333333,7.39873333333,12.3373333333,11.3650666666
757.87,6.47686666667,15.6772,11.6949333333,17.0073333333,5.9468,11.1408,7.40153333333,12.2162666667,11.5169333333
758.18,6.29106666667,15.6946666667,11.6024666667,17.102,5.94213333333,11.0405333334,7.23913333333,12.1139333333,11.5204666667
758.50,6.36933333333,15.9352,11.7483666667,17.3893333333,6.3098,11.5046,7.65106666667,12.1646,11.8762666667
758.81,6.47506666666,15.9102666667,11.7396,17.653,6.45153333333,11.6822,7.76346666668,12.1922666667,12.0065333334
759.13,7.10906666667,16.2857333333,12.1924666667,18.2132666667,6.90986666667,12.1032,8.28660000001,12.8119333333,12.5542
759.44,7.10386666667,16.1230666667,12.0260333333,18.0411333333,6.7834,12.042,8.0572,12.727,12.4529333333
759.75,6.9164,15.7733333333,11.6803666667,17.6818666667,6.49826666667,11.6223333333,7.7532,12.4181333333,12.1946
760.07,7.0262,15.8314666667,11.9463,17.9244,6.55453333333,11.7378,7.94306666666,12.5455333333,12.3817333333
760.38,7.84613333333,16.555,12.7902,18.4246,7.38233333333,12.2869333333,8.59006666667,13.2116666667,13.1494666667
760.69,7.84433333333,16.4976666667,12.7709,18.3790666667,7.44526666667,12.3358,8.69206666667,13.1866,13.1032666667
761.01,7.5992,16.0605333333,12.6580333333,18.1616666667,7.198,11.8936,8.4424,12.9022,12.7205333333
761.32,8.08233333333,16.5323333333,13.2628666667,18.7199333333,7.76946666667,12.1992,8.92466666667,13.5575333333,13.1064
761.63,8.6458,17.0522666667,13.8937,19.1514666667,8.38386666667,12.6420666667,9.59940000001,14.2992666667,13.6654
761.94,8.8842,17.4474666667,14.3696333333,19.4081333333,8.7106,12.7748666667,9.90366666667,14.6903333333,13.8608666666
762.26,9.16073333334,17.9149333333,14.8190666667,19.6551333333,8.92079999999,12.9130666667,10.2614666667,15.0052,14.0412666667
762.57,9.06966666667,17.8240666667,14.8732,19.6649333333,8.98813333333,12.8394,10.1431333333,14.8192,13.8117333333
762.88,9.1954,18.0462666666,15.0620333333,19.9353333333,9.24066666667,12.9520666667,10.3564666667,15.0006,13.9321333333
763.20,9.15913333334,18.0404666667,15.0403333334,20.0657333333,9.2378,12.9278666667,10.2910666667,14.9235333333,13.8662666667
763.51,9.28860000001,18.2430666667,15.1468333333,20.1357333333,9.41186666666,13.0179333333,10.4899333333,14.9671333333,13.9537333333
763.82,8.89873333333,17.9786,14.9041333333,19.9537333333,9.02506666667,12.8237333333,10.2126,14.6641333333,13.5714
764.14,9.01206666667,18.291,15.1597,20.0598,9.08459999999,12.9402666667,10.266,14.739,13.7008
764.45,8.99913333333,18.4580666667,15.0713,19.9956,8.97546666667,12.9237333333,10.1862666666,14.6225333333,13.7360666667
764.76,8.69620000001,18.3429333333,14.9385,19.7584,8.71659999999,12.7531333333,10.0236,14.4191333333,13.5298
765.07,7.90040000001,17.6641333333,14.2661333333,19.0929333333,7.83453333333,12.0644,9.32906666667,13.6106666667,12.8422
765.39,7.63593333333,17.2250666667,13.7306,18.6272,7.37766666667,11.6728666667,8.88560000001,13.1686,12.4084666666
765.70,7.45153333333,16.8758666667,13.3540666667,18.4663333333,7.27606666667,11.4742666667,8.56440000001,13.0338666667,12.2721333333
766.01,7.3198,16.8547333333,13.1439,18.3778666667,7.0482,11.3682666667,8.37653333332,13.0012666667,12.3836666667
766.32,6.9758,16.5714666667,13.0835,18.0964666667,6.71006666667,11.1639333333,8.1658,12.591,12.23
766.64,6.65766666667,16.3404,12.9226333333,17.6993333333,6.4522,10.9932666667,7.94993333333,12.328,12.1376
766.95,6.6952,16.2860666667,12.9369333333,17.5777333333,6.45506666667,11.1069333333,7.8194,12.4364666667,12.3164
767.26,7.00353333333,16.4301333333,13.2409666667,17.7356666667,6.86760000001,11.2990666667,7.99466666667,12.7406,12.6109333333
767.57,6.92666666667,16.2082,13.3934,17.8322,6.92686666667,11.2089333333,7.95053333334,12.8298,12.6662666667
767.88,7.16593333334,16.4669333333,13.7688666667,18.1508,7.159,11.4463333333,8.11306666667,13.2714666667,13.0304
768.20,7.54686666667,16.6368666667,14.0032666667,18.464,7.4136,11.5903333333,8.31853333333,13.4806,13.2597333333
768.51,8.54633333335,17.3996666667,14.8403666667,19.3150666667,8.45366666666,12.4737333333,9.24573333335,14.2108,14.193
768.82,8.84246666667,17.6262666667,15.2674333333,19.6483333333,8.75833333334,12.5273333333,9.50920000001,14.4321333333,14.4981333333
769.13,8.977,17.9731333333,15.6230333333,19.9168666667,8.7654,12.8608666667,9.68806666667,14.5548666667,14.706
769.44,9.33566666666,18.1682,16.0753666667,20.238,8.95173333334,13.2028666667,10.0614666667,14.8388,14.8770666667
769.76,9.38806666667,17.9337333333,15.7895,20.0663333333,8.88499999999,13.1344666667,9.88686666667,14.9240666667,14.8264666667
770.07,9.89106666666,18.3084,16.3814666667,20.5944,9.34846666667,13.5274,10.2832,15.5318666667,15.1395333333
770.38,9.60433333335,18.3761333333,16.2115666667,20.6650666667,9.01679999999,13.1700666667,9.99193333333,15.353,14.7978666667
770.69,9.38986666667,18.3927333333,15.7796,20.3456,8.41966666667,12.6295333333,9.58986666666,15.128,14.5158666667
771.00,9.0818,18.155,15.2515666667,19.6981333333,8.15940000001,12.2641333333,9.41313333333,14.6960666667,14.1258666667
771.32,9.24973333335,18.2499333333,15.5358333333,19.9026666667,8.54366666667,12.4158,9.63853333332,14.8634666667,14.2252666667
771.63,9.28693333333,18.2774666667,15.7194,19.8368666667,8.49646666666,12.4656,9.72079999999,14.7638,14.4244
771.94,9.31139999999,18.2876,15.7648,19.695,8.41399999999,12.2439333333,9.5164,14.6796666667,14.4226
772.25,9.26380000001,18.4648666667,15.8479666667,19.701,8.45153333334,12.4632,9.49566666667,14.7792666667,14.614
772.56,8.78826666666,18.0841333333,15.3155333333,19.209,8.10700000001,11.9112666666,9.058,14.3438,14.0649333334
772.87,8.37806666666,18.0435333333,14.8585666667,18.8684666667,7.68973333333,11.5559333334,8.71766666667,14.0358666667,13.852
773.18,8.80719999999,18.7830666667,15.2188666667,19.2689333333,7.98466666667,11.8567333333,9.39399999999,14.4395333333,14.2712666667
773.50,8.86306666667,18.914,14.7878333333,19.2823333333,7.78186666666,11.6945333333,9.63880000001,14.3466,14.3127333333
773.81,9.28059999999,19.0148,15.0452,19.4636,8.1834,12.0458,10.3730666667,14.8013333334,14.7427333333
774.12,9.17966666667,19.1967333333,15.2105666667,19.8619333333,8.57353333333,12.2147333333,10.7268666667,14.9987333333,15.0628
774.43,9.26093333333,19.6228666667,15.4876333333,20.4726666667,8.6628,12.5792666667,10.9602,15.2389333333,15.4701333333
774.74,8.96733333334,19.3250666667,15.1227,20.1584666667,8.18500000001,12.4693333333,10.951,14.8978666667,15.3631333333
775.05,8.80013333333,19.3150666667,14.7711666667,20.0940666667,7.81706666667,12.3503333333,10.9647333333,14.9281333333,15.2472
775.36,8.80453333333,19.5617333333,14.8085333333,20.3324666666,7.81753333333,12.6048666667,11.1110666667,15.2124666667,15.4394
775.67,8.51253333333,19.1139333333,14.3434,20.1371333333,7.39980000001,12.2415333333,10.8068666667,14.8154,15.079
775.98,9.38993333334,19.9843333333,15.2211,20.7698,8.09106666667,13.1133333333,11.6942,15.69,16.0355333333
776.30,9.51793333335,19.6976,15.4860333333,20.6776,8.14706666667,13.2290666667,11.9834,15.7832666667,16.0803333333
776.61,8.79733333332,19.0855333333,14.9854666667,20.4282666667,7.53893333333,12.7836,11.2821333333,15.0992666667,15.5485333333
776.92,8.28773333333,18.7278666667,14.6780333333,20.1502,7.2732,12.5925333333,10.6494,14.7504,15.2926666667
777.23,7.41333333334,17.9424666667,13.8812666667,19.5165333333,6.51633333333,11.684,9.66953333332,13.8060666667,14.3809333333
777.54,7.77766666666,18.0204666667,14.1182,19.6062,6.72066666667,12.3084,9.9406,14.0616,14.5524
777.85,8.94413333333,18.6634666667,15.2071666667,20.2138,7.79466666666,13.2531333333,10.8955333333,14.8997333333,15.3808666667
778.16,9.5154,19.4485333333,15.9892,20.9102666667,8.70146666667,14.0563333333,11.5876,15.7108666667,16.0213333333
778.47,9.93926666666,19.6834,16.6165333333,21.383,9.5538,14.6055333333,11.9766666667,16.1203333333,16.4212
778.78,9.9384,19.7160666667,16.8086,21.3816666667,9.47246666667,14.8058,12.1232,16.3427333333,16.241
779.09,9.84079999999,19.7247333333,16.7880666667,21.1606,9.14966666667,14.8932666667,12.216,16.2214,16.1025333333
779.40,9.17900000001,18.6864,15.9413666667,20.2847333334,8.30333333333,14.1105333333,11.2918,15.1944,15.0410666667
779.71,8.68133333331,19.009,15.4555666667,20.2368666667,8.39526666666,13.8782666667,11.0596666667,15.1225333334,14.8362666667
780.02,9.63373333333,19.6885333333,16.3525666667,20.6503333333,9.32226666667,14.6938666667,12.0381333333,15.9126,15.7596
780.33,10.2371333333,19.9072666667,16.9092,20.9648,9.94826666667,15.0177333333,12.6300666667,16.2278666666,16.2604666667
780.64,10.6842666667,20.2493333333,17.5144333333,21.4132,10.1468,15.4446666667,12.9730666667,16.6360666667,16.6252
780.95,10.2818,19.8995333333,17.0710666667,20.9596,9.42813333334,15.1018,12.4074,16.1952666667,16.0669333333
781.26,8.61400000001,18.6542666667,15.4266666667,19.3701333333,7.77213333333,13.6941333333,10.882,14.7537333333,14.6333333333
781.57,7.14373333333,17.5028666667,14.1371666667,17.9093333333,6.20133333333,12.4736,9.37566666667,13.2567333333,13.1096
781.88,6.1632,16.6273333333,12.8238,16.8032,4.97426666667,11.3375333333,8.28026666667,12.0048666667,11.7561333333
782.19,5.5278,15.894,11.7327666667,16.1773333333,4.58,10.7419333333,7.7994,11.0249333333,10.8772666667
782.50,5.684,15.7996,11.9562,16.2628,4.97033333333,11.0046666667,8.12520000001,11.1926666667,11.0046666667
782.81,5.92026666667,16.2302666667,12.5647,16.831,5.56626666667,11.3345333333,8.88693333333,11.6824,11.6698666666
783.12,6.01393333333,15.6781333333,12.7818666667,16.3752666667,5.23440000001,11.1153333333,8.5298,11.3688,11.2737333333
783.43,4.6782,14.5237333333,11.6698333333,15.1094,3.73879999999,10.0322,7.34873333331,9.88426666667,9.8198
783.74,4.27913333333,14.0834666667,11.2394333333,14.5270666667,2.77886666667,9.74566666668,6.99933333333,9.53033333333,9.07366666666
784.05,3.8742,13.6573333333,10.6801,14.0265333333,2.48786666667,9.81546666668,6.82206666667,8.84353333333,8.69453333333
784.36,3.59166666667,13.4379333333,10.5953,13.8175333333,2.72813333333,9.44060000001,6.71226666665,8.53126666667,8.62946666666
784.67,3.5988,12.7237333333,10.2196,13.8315333333,2.2944,9.24946666667,6.6536,8.28573333333,8.16133333335
784.98,5.53213333333,13.9388,11.4499666667,15.5386,3.92613333333,10.8031333333,8.38120000001,9.86613333334,9.95546666667
785.29,6.338,14.3874666667,12.2573666667,16.2852666667,4.76279999999,11.7519333333,9.00466666667,10.7907333333,10.9334666667
785.60,6.83699999999,14.5621333333,13.2024666667,16.7700666667,4.81753333333,11.8004666667,9.12406666666,11.0706,11.6484
785.91,6.96120000001,14.8782666667,13.3694333333,17.1444666667,4.80920000001,11.6621333333,8.87886666667,11.3255333334,11.7824
786.22,7.16913333333,15.0412666667,13.2683666667,17.1277333333,4.69853333334,12.0036,9.00133333334,11.3476,11.9916666667
786.53,8.16426666667,15.9558,14.0151333333,18.2924666667,5.60599999999,12.9312666667,10.0466,12.3194,13.1118666667
786.84,9.4468,17.4663333333,15.2996333333,19.7592,6.86159999999,14.285,11.3097333333,13.9352,14.4282
787.14,10.141,18.213,16.0578666667,20.3651333333,7.86166666667,14.7772,12.0166666667,14.6888,15.1590666667
787.45,10.9530666667,18.6831333333,16.6474333333,20.876,8.7988,15.1406,12.4795333333,15.5262,15.9008
787.76,11.2547333333,18.6851333333,16.5274666667,21.1129333333,8.89253333333,15.352,12.5912,15.4118666667,15.9466
788.07,11.6988,19.2903333333,17.2259,21.5644,9.48380000001,15.9300666667,12.9086,15.8279333333,16.4194
788.38,10.4146,18.3524,16.1755666667,20.1745333334,8.10680000001,14.3644666667,11.4948666667,14.4242666667,15.3354
788.69,9.47093333335,17.6434,15.3846666667,19.362,7.10886666667,13.4115333333,10.5234,13.199,14.3745333333
789.00,8.68186666666,17.1894,14.1405,18.7514666667,6.30666666666,12.9094666667,9.75606666667,12.4158666666,13.5596666667
789.31,8.86966666667,17.1014666667,14.1043333333,18.5565333333,6.44053333333,13.2406,10.1101333333,11.9306,13.6116666667
789.62,8.36146666667,16.8184,13.696,17.9543333333,6.11973333332,12.8456666667,9.60453333333,11.4838,13.0598666667
789.92,7.14866666667,15.9989333333,12.7356333333,16.6818666666,4.9222,11.9792666667,8.34413333333,10.1251333333,11.7597333333
790.23,5.84413333333,14.6382,11.2369,15.1574666667,4.13726666667,10.6123333333,6.99426666666,9.00433333333,10.4391333333
790.54,4.7316,14.0854,10.4918,14.5869333333,3.42653333333,10.1896666667,5.94026666667,8.171,9.80393333333
790.85,5.0552,14.8344,11.111,15.1007333333,3.5608,10.7537333333,6.61459999999,8.63546666667,10.351
791.16,4.64306666667,14.7479333333,11.4801333333,14.9639333333,3.32686666667,10.6418,6.71259999999,8.5462,10.6221333333
791.47,4.7656,14.7164666667,11.6420333333,14.6772666667,3.59226666667,10.8031333333,7.09266666667,9.0594,11.0061333333
791.78,4.97866666667,14.7258666666,12.0033333333,14.9228666667,4.03286666667,11.2644,7.82919999999,9.4844,11.1856
792.08,5.56866666667,15.438,12.6699,15.2942,4.76473333333,11.8824666667,8.75819999999,10.4182666667,12.0848
792.39,6.48326666666,16.4642666667,13.7917666667,15.9393333333,5.99,12.8968,10.0251333333,11.5306666667,13.1119333333
792.70,6.76813333333,16.8190666666,13.9491,16.3237333333,6.06346666667,12.9461333333,10.4825333333,12.0888666667,13.2634666667
793.01,7.30326666667,16.9101333333,14.4974,17.3220666667,6.65413333334,13.5018666667,11.0424666667,12.6406,13.9202
793.32,8.08126666668,17.0971333333,14.9323333333,17.8966666667,7.38606666666,14.1328,11.6358666667,13.364,14.7047333333
793.62,9.282,18.1911333333,16.2939,19.1382666667,8.57939999999,15.3498666667,12.8076666667,14.5799333333,16.0343333333
793.93,9.94593333333,18.0926,16.5252333333,19.1215333333,8.79059999999,15.6136666667,13.0987333333,14.4646,16.2756
794.24,8.96860000001,17.3274,15.4589,18.302,8.01186666666,14.3916666667,12.0059333334,13.4231333333,15.2586
794.55,9.58106666668,17.7977333333,15.8288333333,18.7552,8.4978,14.8892666667,12.5135333333,14.2369333333,15.787
794.86,9.38473333332,17.73,15.4569,18.7514666666,8.36313333333,14.7431333333,12.1684,13.9306,15.5254666667
795.16,10.2077333333,18.5367333333,15.7945,19.6488,9.39426666667,15.739,12.5549333334,14.8199333333,16.2189333333
795.47,10.2267333333,18.4874666667,15.7009666667,19.9884,9.38333333334,15.8348,12.4084666667,14.6597333333,16.1722
795.78,10.3028666667,17.9544,15.5274,20.1980666667,9.27746666667,15.5186666667,12.1852666667,14.4348,15.8567333333
796.09,9.64326666667,17.3449333333,14.9327666667,19.7135333334,8.57893333333,14.9356666667,11.0994,13.9941333333,15.2632
796.40,10.2587333333,18.0178,15.3761333333,20.2207333333,8.74746666667,15.2513333333,11.4675333333,14.5887333333,15.6523333333
796.70,10.5474666667,18.7650666667,15.7214666667,21.0594,9.00793333333,15.5224,12.1276666667,15.0833333333,15.9904666667
797.01,9.88873333332,18.1312,15.0147,20.6150666667,8.32453333334,14.7452,11.5993333333,14.4932,15.2020666667
797.32,9.18900000001,18.068,14.5589,20.4531333333,7.66253333333,14.0607333333,11.3894666667,14.5437333333,14.9016666667
797.63,9.06726666667,17.7916666667,14.6601333333,20.4031333333,7.70153333333,14.5306666667,11.3718666667,14.3984,14.7051333333
797.93,8.59400000001,17.5576,14.2606333333,20.0363333333,7.33939999999,14.0484,10.9638,14.097,13.903
798.24,8.35026666667,17.3666,14.1535333333,20.1542666667,6.79006666667,13.6108666667,10.8602666667,13.9007333333,13.6294
798.55,7.81686666665,16.6951333333,13.8893666667,19.7218,6.06640000001,12.7644666667,10.6224666667,13.2702,13.0615333333
798.85,7.67206666667,16.5994,13.8906,19.6989333333,6.0262,12.4816,10.4964,13.4422,13.0771333333
799.16,7.18900000001,16.7418666667,13.8752666667,19.4515333333,5.56306666668,12.2624666667,9.99026666666,13.2158,12.8958666667
