wavelength,Back_GeoMagm,Belly_GeoMagm,Breast_GeoMagm,Crissum_GeoMagm,Crown_GeoMagm,DorTail_GeoMagm,Patch10_GeoMagm,Rump_GeoMagm,Throat_GeoMagm,WingTip_GeoMagm
605.23,7.81026666666,6.8374,5.6106,6.84513333333,6.0352,8.46286666667,28.8563333333,6.538,6.17413333333,10.9180666667
605.57,7.84233333333,6.87366666667,5.63426666667,6.86813333333,6.045,8.48593333333,28.9134,6.563,6.15803333333,10.9748
605.90,7.89046666667,6.93116666667,5.64293333333,6.8642,6.0718,8.47946666667,28.9802666667,6.5718,6.20346666667,11.0025666667
606.24,7.78953333333,6.85063333333,5.5666,6.7696,5.99033333333,8.3782,28.8882,6.52373333333,6.1025,10.8848666667
606.58,7.737,6.79766666667,5.51153333333,6.71553333333,5.9454,8.3402,28.8202,6.48673333333,6.056,10.8661
606.91,7.73633333333,6.80236666667,5.505,6.7442,5.94513333333,8.34146666667,28.8192666667,6.50226666667,6.0537,10.8688333334
607.25,7.70793333333,6.762,5.4648,6.70833333333,5.92906666667,8.33706666667,28.7402666667,6.47226666667,5.98473333333,10.8477
607.58,7.74006666667,6.7599,5.4932,6.74033333333,5.95806666667,8.37566666667,28.7574,6.49393333334,6.00423333333,10.8646333333
607.92,7.85313333333,6.8593,5.6002,6.87253333333,6.09286666667,8.51406666667,28.7851333333,6.63493333333,6.15716666667,10.9598
608.25,7.89993333333,6.9221,5.66273333333,6.94713333333,6.14433333333,8.57239999999,28.8168666667,6.70486666667,6.2299,11.0431666667
608.59,7.945,6.94756666667,5.74473333333,7.00546666667,6.20233333333,8.623,28.8141333333,6.76066666667,6.2928,11.1269
608.92,7.89186666666,6.88373333333,5.69566666667,6.93026666667,6.15953333333,8.5502,28.7344666667,6.6966,6.24526666667,11.0821666667
609.26,7.94453333333,6.9088,5.78333333334,6.9796,6.24333333333,8.61926666667,28.6888666667,6.77533333333,6.3461,11.1264333333
609.59,7.85793333333,6.86043333333,5.75126666667,6.94433333334,6.171,8.59013333333,28.5085333333,6.7316,6.2889,11.0515666667
609.93,7.81553333333,6.8082,5.74426666667,6.893,6.12286666667,8.53286666667,28.4150666667,6.67306666667,6.25596666667,11.018
610.26,7.78973333334,6.78046666667,5.74153333333,6.88473333333,6.1022,8.48606666667,28.3319333333,6.65486666666,6.2348,10.9795
610.60,7.78506666667,6.75343333333,5.71413333333,6.84313333333,6.075,8.4518,28.2643333333,6.6398,6.21306666667,10.9371333333
610.93,7.841,6.82413333333,5.784,6.918,6.14133333333,8.4968,28.2689333333,6.71726666667,6.31413333333,10.9918333333
611.27,7.84266666667,6.81433333333,5.80073333333,6.92906666666,6.12773333333,8.5116,28.2469333334,6.7424,6.3569,10.9960666667
611.60,7.78133333333,6.76483333333,5.75813333333,6.8696,6.05026666667,8.42033333333,28.1971333333,6.67946666667,6.29126666667,10.9468333333
611.93,7.70593333333,6.72013333333,5.69306666667,6.81473333333,5.977,8.35833333333,28.0816,6.6118,6.22143333334,10.8448333333
612.27,7.63586666667,6.66336666667,5.61166666667,6.74333333333,5.90026666667,8.2694,27.9962666667,6.54426666667,6.15546666667,10.7513
612.60,7.74613333333,6.79243333333,5.70086666667,6.85873333333,5.99533333333,8.38246666667,28.0624,6.662,6.24066666667,10.8628333334
612.94,7.66446666666,6.73563333333,5.57326666667,6.78493333333,5.87526666667,8.279,28.0201333333,6.5488,6.1582,10.7555666667
613.27,7.64066666667,6.6974,5.5268,6.7612,5.83726666667,8.2514,28.0944,6.52213333333,6.0987,10.7305333333
613.61,7.71453333333,6.80763333333,5.5728,6.87053333333,5.9288,8.36506666667,28.2283333333,6.61433333333,6.1673,10.8429333333
613.94,7.77166666667,6.86263333333,5.6128,6.88926666667,5.9654,8.41893333333,28.3328,6.64206666667,6.18923333333,10.9017666667
614.28,7.7116,6.80566666667,5.57766666667,6.84686666667,5.91593333333,8.4068,28.3456,6.59753333333,6.18446666667,10.8702333333
614.61,7.7024,6.78016666667,5.57906666667,6.80746666667,5.89673333333,8.36893333333,28.3221333333,6.54893333333,6.14403333333,10.8718666667
614.94,7.6342,6.70813333333,5.48473333333,6.71226666667,5.83606666667,8.29613333333,28.276,6.486,6.0754,10.8035666667
615.28,7.55033333334,6.62063333333,5.3846,6.67053333333,5.75093333333,8.23393333333,28.2996,6.4124,6.0147,10.6824666667
615.61,7.6098,6.64013333333,5.43313333333,6.72893333333,5.7934,8.28926666667,28.4494,6.4612,6.03856666667,10.7531666667
615.95,7.70126666667,6.72106666667,5.53126666667,6.81733333333,5.86173333333,8.40286666667,28.6203333333,6.55746666667,6.13096666667,10.8638
616.28,7.65926666667,6.6772,5.50746666667,6.82673333333,5.8066,8.37306666667,28.6623333333,6.5524,6.13186666667,10.8140666667
616.61,7.78153333333,6.7621,5.62473333333,6.92626666667,5.921,8.4794,28.7635333333,6.6578,6.24723333333,10.9844333333
616.95,7.911,6.82026666667,5.6954,7.0266,6.0344,8.538,28.8544,6.74406666667,6.36083333333,11.111
617.28,7.95633333333,6.8335,5.70926666667,7.03986666667,6.048,8.56513333333,28.9318666667,6.7732,6.4005,11.1389
617.62,7.96806666667,6.83836666667,5.7122,7.04913333333,6.07766666667,8.5816,28.9068,6.7914,6.44483333333,11.1217333333
617.95,7.95133333333,6.82973333333,5.73113333333,7.06686666667,6.0956,8.55386666667,28.8937333333,6.80266666667,6.44306666667,11.1243333333
618.28,7.89833333333,6.82246666667,5.698,7.05646666667,6.06493333333,8.5488,28.9336,6.80966666667,6.41433333333,11.1052333333
618.62,8.01206666667,6.9453,5.81613333333,7.15326666667,6.16553333333,8.67680000001,29.0419333333,6.89886666667,6.5108,11.2236
618.95,8.13346666667,7.0846,5.89726666667,7.21566666667,6.26653333333,8.79066666666,29.0752666667,7.00686666667,6.5908,11.3815666667
619.28,8.07893333333,7.07356666667,5.8612,7.15246666667,6.24506666667,8.74526666667,28.9518666667,6.99013333333,6.5512,11.3718666667
619.62,8.05933333333,7.0717,5.84646666667,7.14713333333,6.22726666667,8.78026666667,28.8916666666,7.02393333333,6.52683333333,11.3426
619.95,7.98106666667,6.98756666666,5.78346666667,7.0396,6.16546666667,8.70446666666,28.8634,6.94906666667,6.4295,11.2732
620.28,7.8668,6.9338,5.719,6.94706666667,6.07813333333,8.61659999999,28.8048,6.8552,6.32696666667,11.1549666667
620.62,7.76633333333,6.88993333333,5.6564,6.85213333333,6.00946666667,8.60253333333,28.7594666667,6.78713333333,6.2718,11.0754666667
620.95,7.77033333333,6.90023333333,5.68813333333,6.902,6.03093333333,8.63326666666,28.7989333333,6.78153333333,6.2706,11.0985666667
621.28,7.78926666667,6.9847,5.72673333333,6.95006666667,6.082,8.68986666667,28.8926666667,6.84013333334,6.2868,11.2116333333
621.62,7.86793333333,7.07333333333,5.81653333333,6.99293333333,6.14286666667,8.77526666667,28.9643333333,6.9168,6.34206666667,11.3112333333
621.95,7.8968,7.05366666667,5.8152,6.96226666667,6.16306666667,8.76373333333,28.9304,6.90606666667,6.3286,11.3009666667
622.28,7.86486666667,7.02003333333,5.7944,6.9708,6.14673333333,8.70599999999,28.9108,6.8674,6.31013333333,11.2546333333
622.62,7.82306666667,6.98196666667,5.796,6.93406666667,6.1036,8.66460000001,28.9074,6.8328,6.2758,11.2277333333
622.95,7.86593333333,7.00493333333,5.824,7.0078,6.15426666667,8.72099999999,29.0157333333,6.8716,6.35633333333,11.2964666667
623.28,7.835,6.96603333333,5.77886666667,6.9896,6.15113333333,8.70366666667,29.0811333333,6.77726666667,6.37173333333,11.3109666667
623.62,7.90593333333,6.99243333333,5.816,7.05173333333,6.21586666667,8.82420000001,29.1242,6.83993333333,6.4355,11.4039
623.95,8.01046666667,7.05156666666,5.92006666667,7.14526666667,6.31466666667,8.95146666666,29.2206,6.94526666667,6.52456666667,11.5297
624.28,7.98453333333,7.0314,5.91233333333,7.1278,6.3266,8.93233333333,29.2349333333,6.93026666667,6.48966666667,11.5483333333
624.62,7.97486666667,7.03496666667,5.92433333333,7.0894,6.31353333333,8.89833333334,29.182,6.9178,6.4589,11.5470666667
624.95,7.9546,6.982,5.9004,7.06566666667,6.2628,8.82939999999,29.1442666667,6.8834,6.45946666667,11.5043666667
625.28,7.8868,6.9063,5.777,6.99373333333,6.169,8.74973333334,29.0976,6.78726666667,6.3785,11.4306333333
625.61,7.93353333333,6.96113333333,5.82953333333,7.03926666667,6.18733333333,8.81566666667,29.2150666667,6.827,6.4633,11.5188
625.95,7.898,6.9497,5.78353333333,6.99706666667,6.16393333333,8.79193333334,29.1755333333,6.81606666667,6.40516666667,11.5148666667
626.28,7.8788,6.92423333333,5.78,7.00946666667,6.20633333333,8.8,29.2060666667,6.82313333333,6.44176666667,11.5294666667
626.61,7.83013333333,6.88086666667,5.76306666667,6.95473333333,6.15773333333,8.73713333333,29.1434,6.75346666667,6.40023333334,11.4850333333
626.94,7.8456,6.87906666667,5.77726666667,6.9776,6.16593333333,8.73233333333,29.1386666667,6.79406666666,6.39493333333,11.4876
627.28,7.89406666667,6.93793333333,5.8282,7.01193333333,6.19833333334,8.72506666667,29.1343333333,6.79806666667,6.42513333333,11.5261666667
627.61,7.86493333333,6.90186666667,5.7346,6.96406666667,6.14726666667,8.65466666667,29.0988666667,6.75493333333,6.37726666667,11.4421666667
627.94,7.94966666667,6.9468,5.7904,7.0238,6.1652,8.71413333333,29.1483333333,6.7948,6.4207,11.4584
628.27,8.00033333333,6.9692,5.81033333333,7.06333333333,6.21693333333,8.77166666666,29.1470666667,6.87926666666,6.4847,11.4790333333
628.61,8.0228,7.02253333333,5.8496,7.08613333333,6.2826,8.8284,29.1667333333,6.91146666667,6.4793,11.4894333333
628.94,8.08846666667,7.10626666667,5.9666,7.1708,6.40006666667,8.92033333333,29.2142,6.98633333333,6.55043333333,11.5646333333
629.27,8.10186666667,7.12256666667,5.99353333333,7.19986666667,6.4692,8.92659999999,29.1960666667,7.02973333333,6.57876666667,11.5524333333
629.60,8.12373333333,7.1638,6.0264,7.21986666667,6.47813333333,8.95393333334,29.2094666667,7.05013333333,6.58616666667,11.5742333333
629.94,8.1964,7.23886666667,6.12306666667,7.24513333333,6.52666666667,9.05093333333,29.1903333333,7.128,6.6112,11.6390333333
630.27,8.31893333333,7.32616666667,6.21966666667,7.3482,6.6262,9.17819999999,29.2927333333,7.24513333333,6.70243333333,11.7299
630.60,8.27479999999,7.29703333333,6.20146666667,7.28293333333,6.57613333333,9.1194,29.2012666667,7.17773333333,6.63403333333,11.7022333333
630.93,8.23713333333,7.30576666667,6.1954,7.2624,6.57126666667,9.11093333334,29.2220666667,7.16246666667,6.62336666667,11.6767333333
631.26,8.2036,7.27586666667,6.22906666667,7.23093333333,6.565,9.097,29.1982666667,7.126,6.59806666667,11.7137333333
631.60,8.20573333334,7.2747,6.2594,7.2178,6.58046666667,9.07559999999,29.1740666667,7.13926666667,6.58413333333,11.7364
631.93,8.14340000001,7.25993333333,6.25086666667,7.1948,6.53493333333,9.02366666667,29.1470666667,7.05446666667,6.5704,11.7253
632.26,8.14106666667,7.23086666667,6.22013333333,7.1974,6.48726666667,9.02820000001,29.1263333333,7.06153333333,6.59266666667,11.7086333333
632.59,8.05726666667,7.13796666667,6.13453333333,7.11746666667,6.3944,8.96080000001,29.0819333333,6.98746666667,6.47746666667,11.6108666667
632.92,7.94846666667,7.05773333333,6.01506666666,7.02726666667,6.26706666667,8.92206666667,29.0279333333,6.8864,6.37163333333,11.5427666667
633.26,7.97586666667,7.06086666667,6.03633333333,7.04773333333,6.29813333333,8.9562,29.1403333334,6.89746666667,6.42333333333,11.582
633.59,7.94626666667,7.0286,5.9738,7.03806666667,6.2822,8.91379999999,29.2286,6.87326666667,6.41476666667,11.5729333333
633.92,7.9784,7.08286666667,6.01246666667,7.02806666667,6.31586666667,8.9334,29.3288,6.89266666667,6.42913333333,11.6123
634.25,8.1008,7.21466666667,6.1238,7.1448,6.44353333333,9.03146666667,29.4582,7.0164,6.542,11.7013
634.58,8.09526666667,7.20873333333,6.14806666667,7.1248,6.43293333333,9.05873333334,29.5202,7.04186666666,6.52913333333,11.7039
634.91,8.1032,7.2376,6.16353333334,7.11533333333,6.483,9.09746666666,29.572,7.08846666667,6.5442,11.7006333333
635.25,8.099,7.27646666667,6.15033333334,7.13666666667,6.48706666667,9.13639999999,29.6151333333,7.1172,6.56453333333,11.724
635.58,8.18933333333,7.33003333333,6.19006666667,7.179,6.5294,9.21526666666,29.7425333333,7.19553333333,6.58486666667,11.7791
635.91,8.26599999999,7.39726666667,6.2882,7.23133333333,6.6046,9.30633333333,29.8532,7.28,6.60476666667,11.8915
636.24,8.35219999999,7.49396666667,6.4032,7.33246666667,6.70326666667,9.40193333333,30.0129333333,7.37733333333,6.72526666667,12.0436333333
636.57,8.52059999999,7.6698,6.5696,7.48493333333,6.8578,9.50093333332,30.1498666667,7.53786666667,6.84263333333,12.2000333333
636.90,8.57320000001,7.71286666667,6.6468,7.5612,6.93693333333,9.58353333333,30.1464,7.61313333333,6.89866666667,12.2351666667
637.23,8.58959999999,7.74393333333,6.69926666667,7.5816,6.92613333333,9.6258,30.0849333333,7.63126666667,6.95103333333,12.2732
637.56,8.50753333333,7.6785,6.64073333333,7.52693333333,6.88973333333,9.58133333334,29.9957333333,7.55513333333,6.89693333333,12.2245
637.90,8.40793333335,7.5581,6.57573333333,7.44446666667,6.7878,9.54333333333,29.9426,7.5024,6.81366666667,12.1503333333
638.23,8.47446666666,7.6103,6.59113333333,7.481,6.81333333333,9.58426666667,29.8589333333,7.54333333333,6.83986666667,12.2104
638.56,8.59800000001,7.7116,6.67093333333,7.6102,6.83946666667,9.67500000001,29.9010666667,7.61513333333,6.94323333333,12.3099
638.89,8.67813333333,7.76503333333,6.77013333333,7.73446666667,6.91293333333,9.75513333333,29.9708666667,7.7054,7.0083,12.3631
639.22,8.63706666668,7.7305,6.74693333333,7.70086666667,6.8988,9.72799999999,29.8791333333,7.69753333333,6.9702,12.3463333333
639.55,8.46566666667,7.55756666667,6.59313333333,7.50593333333,6.74413333333,9.55666666667,29.7487333333,7.48306666667,6.79126666667,12.1790333333
639.88,8.49826666667,7.56203333333,6.54626666667,7.4952,6.73193333333,9.59033333334,29.6956666667,7.4386,6.77933333333,12.1803333333
640.21,8.41166666667,7.44846666667,6.46573333333,7.3888,6.60513333333,9.50660000001,29.6352666667,7.36006666667,6.72513333333,12.1440666667
640.54,8.3734,7.39846666667,6.3738,7.29173333333,6.50833333333,9.39280000001,29.5951333333,7.2864,6.60706666667,12.1351666667
640.87,8.33366666666,7.27583333333,6.29453333333,7.24073333333,6.44973333333,9.26473333334,29.5791333333,7.1776,6.45026666667,12.0162
641.20,8.32093333334,7.23066666667,6.25093333333,7.2258,6.41773333333,9.22313333334,29.566,7.17266666667,6.3954,11.9649
641.53,8.43653333334,7.35476666667,6.30033333333,7.30813333333,6.53593333333,9.29293333332,29.6056,7.20726666667,6.4756,12.0942
641.87,8.45086666667,7.33906666667,6.32626666667,7.33366666667,6.58046666667,9.28546666667,29.6784666667,7.22606666667,6.48273333333,12.1504333333
642.20,8.428,7.27426666667,6.319,7.31833333333,6.60153333333,9.25140000001,29.6998,7.2268,6.4514,12.1350333333
642.53,8.37053333333,7.22486666667,6.25606666667,7.26486666667,6.5468,9.19933333333,29.6078666667,7.1258,6.38646666667,12.1168666667
642.86,8.41773333333,7.2328,6.26873333333,7.27026666667,6.56193333333,9.21206666666,29.6422,7.11473333333,6.38183333333,12.1083666667
643.19,8.51386666668,7.32923333333,6.39993333333,7.38906666667,6.64286666666,9.27433333333,29.7206666667,7.23553333333,6.49746666667,12.1554333333
643.52,8.49526666666,7.30126666667,6.42386666666,7.40593333333,6.61153333334,9.24466666667,29.7215333333,7.25153333333,6.4627,12.1345333333
643.85,8.52893333335,7.3528,6.50626666667,7.4754,6.719,9.33879999999,29.7955333334,7.28813333333,6.49923333333,12.1497666667
644.18,8.50653333334,7.39676666667,6.52646666667,7.52593333333,6.81713333333,9.38460000001,29.8172666667,7.33453333334,6.49426666667,12.1434
644.51,8.6234,7.59046666667,6.6382,7.663,6.9862,9.59486666667,29.9479333333,7.51726666667,6.66113333333,12.2711333333
644.84,8.55139999999,7.5424,6.5828,7.54313333333,6.87346666667,9.54340000001,29.8732,7.48713333333,6.6125,12.2026666667
645.17,8.46186666667,7.44203333333,6.55166666667,7.45233333333,6.77133333333,9.49800000001,29.7628,7.45373333333,6.54263333334,12.0926666667
645.50,8.4626,7.46423333333,6.5788,7.51,6.79066666667,9.57606666667,29.8738,7.51213333333,6.5841,12.0642
645.83,8.45033333333,7.5088,6.60226666667,7.55153333334,6.78213333333,9.62526666667,29.9078,7.51593333333,6.55653333333,12.1211
646.16,8.53386666667,7.6089,6.70213333333,7.6044,6.919,9.70473333333,29.9786,7.665,6.67666666667,12.2105333333
646.49,8.49226666666,7.6439,6.66953333333,7.6568,6.89786666667,9.71913333333,30.0,7.69553333333,6.6775,12.2318
646.82,8.60266666667,7.67793333333,6.62966666667,7.7368,7.00673333333,9.80446666667,30.0134666667,7.77233333333,6.7158,12.3437333333
647.15,8.68206666667,7.79153333333,6.6994,7.77813333333,7.09913333334,9.84546666668,30.1018666667,7.87906666667,6.78803333333,12.4075666667
647.48,8.70380000001,7.79153333333,6.72966666667,7.78433333333,7.13033333333,9.82593333334,30.1111333333,7.8954,6.79416666667,12.4230666667
647.81,8.88026666668,7.8976,6.9392,7.97033333333,7.25086666667,9.99326666666,30.2378,8.03006666667,7.01523333333,12.5971666667
648.14,8.89240000001,7.87043333333,6.93726666667,7.97273333333,7.20486666667,9.95166666665,30.2161333333,8.03553333333,6.97826666667,12.6241
648.47,9.07653333333,8.01783333333,7.10446666667,8.20853333333,7.42053333333,10.1856666667,30.4282,8.2084,7.11866666667,12.8159
648.80,9.16186666667,8.13276666667,7.1952,8.2988,7.51226666666,10.2733333333,30.6126666667,8.30906666667,7.2114,12.9108666667
649.13,9.12673333335,8.08016666667,7.12633333333,8.2166,7.467,10.2030666667,30.5443333333,8.238,7.1452,12.8629666667
649.46,9.19366666666,8.13693333333,7.09173333333,8.20506666667,7.4978,10.1706,30.5680666667,8.27766666667,7.18553333333,12.8628666667
649.79,9.07633333332,8.03743333333,6.9606,8.0688,7.33633333333,10.0398666667,30.461,8.1332,7.0585,12.7242333333
650.11,9.20373333333,8.10783333333,7.10986666667,8.1594,7.46986666667,10.1352666667,30.6183333333,8.2314,7.14803333333,12.8241666667
650.44,9.15906666667,8.14876666667,7.19046666666,8.1422,7.45466666667,10.1336,30.6894666667,8.2282,7.15396666667,12.8506333333
650.77,9.14066666667,8.0777,7.149,8.15246666667,7.4352,10.1343333333,30.6916666667,8.22366666667,7.17816666667,12.8001333333
651.10,9.12846666667,8.04746666667,7.10493333333,8.1446,7.3958,10.1394,30.6312666667,8.20493333333,7.17136666667,12.7859
651.43,9.07813333333,7.95103333333,7.01633333333,7.99393333333,7.27266666667,10.0521333333,30.6138,8.125,7.05023333333,12.7512
651.76,9.10273333334,8.00896666667,7.05706666667,8.0372,7.32353333333,10.1302,30.7052666667,8.14586666667,7.13946666667,12.8279666667
652.09,9.03099999999,7.97463333333,6.98573333333,7.95813333333,7.21966666667,9.98286666666,30.6291333333,8.06226666667,7.08546666667,12.7398333333
652.42,9.09233333333,8.05656666667,7.03646666667,8.0836,7.30026666667,10.1223333333,30.7478666667,8.161,7.17546666667,12.8806
652.75,9.08040000001,8.0467,7.0494,8.05333333333,7.2554,10.0786,30.6719333333,8.1282,7.15206666667,12.8801666667
653.08,9.05299999999,7.9862,7.10393333333,8.0254,7.23553333333,10.1144,30.6734,8.15173333334,7.1423,12.8564
653.41,9.07813333333,7.9551,7.11806666667,8.0816,7.2616,10.1682666667,30.7202666667,8.17893333333,7.1759,12.9405333333
653.74,9.01786666666,7.9008,7.02833333333,8.04273333333,7.20713333333,10.1654,30.6069333334,8.122,7.16223333333,12.9234
654.06,9.12006666667,7.96566666666,7.04866666667,8.14286666667,7.278,10.251,30.6421333333,8.2086,7.2962,13.0445333333
654.39,9.04206666666,7.97363333333,6.9882,8.04113333333,7.22906666667,10.2452666667,30.5847333333,8.14786666667,7.19533333333,13.0192333333
654.72,9.10500000001,8.08586666667,7.01326666667,8.10853333333,7.27746666667,10.3342,30.7131333333,8.22873333334,7.25776666666,13.0755
655.05,9.19786666665,8.2097,7.1196,8.25386666667,7.40346666667,10.4863333333,30.8116,8.406,7.45956666667,13.1393666667
655.38,9.19286666668,8.2177,7.1316,8.30293333333,7.43966666667,10.4787333333,30.8262,8.46246666667,7.47186666667,13.0973666667
655.71,9.26626666667,8.2785,7.26246666667,8.4056,7.5358,10.613,30.8034,8.6124,7.5732,13.2112333333
656.04,9.2764,8.30076666667,7.28246666667,8.3914,7.5142,10.5611333333,30.7866,8.6038,7.56256666667,13.1654
