wavelength,Back_SpoPluf,Belly_SpoPluf,Breast_SpoPluf,Crissum_SpoPluf,Crown_SpoPluf,DorTail_SpoPluf,Patch10_SpoPluf,Rump_SpoPluf,Throat_SpoPluf,WingTip_SpoPluf
611.93,17.0194444444,36.7598888889,32.1251111111,37.2972222222,16.4533333333,12.4415555556,19.1494444445,18.7107777778,31.7955833334,14.7115185185
612.27,16.9738888889,36.6494444444,32.057,37.1518888889,16.3278888889,12.4111666667,19.0787777778,18.6848888889,31.7214166667,14.6606574074
612.60,17.0634444444,36.7073333333,32.1913333333,37.3002222222,16.3876666667,12.4237222222,19.156,18.7426666667,31.764,14.7446481481
612.94,17.0732222222,36.7464444444,32.2667777778,37.3796666667,16.372,12.4495,19.1448888889,18.7757777778,31.8831666667,14.7969259259
613.27,17.1897777778,36.8345555556,32.3617777778,37.5131111111,16.5495555556,12.565,19.1955555556,18.8562222222,32.08225,14.883962963
613.61,17.1998888889,36.7863333333,32.3284444445,37.4534444444,16.5393333333,12.4528333333,19.1058888889,18.7784444444,31.97775,14.8262037037
613.94,17.3783333333,36.9004444444,32.4681111111,37.5616666667,16.7018888889,12.5653888889,19.14,18.9293333333,32.155,14.9932222222
614.28,17.4825555556,36.978,32.5696666667,37.7193333333,16.8047777778,12.6646666667,19.1351111111,19.032,32.3113333333,15.0514907408
614.61,17.6117777778,37.089,32.7322222222,37.7964444444,16.9384444444,12.7485,19.1943333333,19.1231111111,32.47775,15.1591111111
614.94,17.6381111111,37.1345555556,32.8863333333,37.9144444444,16.9903333333,12.7595555556,19.3093333333,19.1762222222,32.56075,15.2159166667
615.28,17.647,37.19,32.9334444444,37.97,17.0138888889,12.8033333333,19.3644444445,19.1948888889,32.598,15.2607314815
615.61,17.6581111111,37.2038888889,32.8851111111,37.9222222222,16.9421111111,12.7645555556,19.3007777778,19.2002222222,32.6059166667,15.2386666667
615.95,17.7696666667,37.3033333333,33.065,38.0541111111,17.1041111111,12.8517777778,19.4244444444,19.3034444444,32.78825,15.3219259259
616.28,17.7725555556,37.3593333333,33.0107777778,38.0387777778,17.1901111111,12.8932777778,19.4134444444,19.3111111111,32.8538333333,15.353212963
616.61,17.8987777778,37.5014444444,33.1067777778,38.127,17.3544444444,13.0172777778,19.5446666666,19.4563333333,32.8988333333,15.4534722222
616.95,17.9022222222,37.469,33.2038888889,38.1773333334,17.3711111111,13.0892777778,19.5687777778,19.5546666666,32.8793333333,15.5291296296
617.28,17.9556666666,37.5627777778,33.264,38.2876666667,17.3842222222,13.1282777778,19.6893333333,19.6041111111,32.9191666666,15.623537037
617.62,18.0142222222,37.6194444444,33.2861111111,38.3181111111,17.4497777778,13.1722777778,19.7513333334,19.6202222222,32.9345833333,15.6385555556
617.95,18.044,37.7246666667,33.2582222222,38.3016666667,17.489,13.1618333333,19.8066666667,19.6646666667,32.9770833334,15.6727222222
618.28,18.0585555556,37.8224444444,33.281,38.4002222222,17.4658888889,13.1418888889,19.8672222222,19.748,32.9900833334,15.715037037
618.62,17.986,37.7341111111,33.2331111111,38.3718888889,17.4184444444,13.0606666667,19.763,19.735,32.9874166666,15.6679074074
618.95,18.0746666667,37.7586666667,33.246,38.4215555555,17.5208888889,13.1422777778,19.9118888889,19.8715555556,33.0925833333,15.8175
619.28,18.068,37.771,33.3064444444,38.4724444444,17.6046666667,13.2132777778,19.9663333333,19.8637777778,33.1676666666,15.8201111111
619.62,18.093,37.8795555555,33.3274444444,38.5357777778,17.5891111111,13.2263333333,20.0195555556,19.8906666666,33.2040833333,15.8772685185
619.95,18.029,37.8305555556,33.3475555555,38.4981111111,17.4597777778,13.1891666667,19.915,19.7922222222,33.1418333334,15.7498703704
620.28,17.9793333333,37.7808888889,33.2886666667,38.4577777778,17.3828888889,13.1276111111,19.8106666667,19.7171111111,33.1341666667,15.6781388889
620.62,18.001,37.735,33.2117777778,38.4076666666,17.3316666667,13.0717222222,19.7922222222,19.6382222222,33.1050833333,15.6613981482
620.95,17.9685555555,37.6758888889,33.234,38.3265555555,17.2782222222,13.0356666667,19.6683333334,19.5845555556,33.0836666666,15.5887592592
621.28,17.8874444444,37.6011111111,33.2221111111,38.3117777778,17.1522222222,12.9786666667,19.5642222222,19.5528888889,33.1481666666,15.5325925926
621.62,17.8414444445,37.5271111111,33.192,38.2435555556,17.078,12.9151666667,19.4772222222,19.4544444444,33.0785,15.5611574074
621.95,17.8048888889,37.4688888889,33.1103333333,38.1678888889,17.0715555555,12.9227777778,19.4327777778,19.3862222222,32.9971666667,15.4886944445
622.28,17.9514444444,37.7194444444,33.2483333333,38.2776666667,17.1907777778,13.0744444444,19.5698888889,19.4516666667,33.113,15.585037037
622.62,17.9003333334,37.6997777778,33.2284444444,38.239,17.1305555556,13.004,19.465,19.3465555556,33.0186666666,15.4728796296
622.95,17.912,37.7184444445,33.1723333333,38.1825555556,17.151,13.0010555555,19.4275555555,19.3424444445,32.9846666666,15.4671759259
623.28,17.8216666667,37.6125555556,33.0578888889,38.1106666667,17.1043333333,12.8996666667,19.32,19.2545555556,32.8711666666,15.3855740741
623.62,17.9474444444,37.6727777778,33.1422222222,38.1745555556,17.1808888889,12.9640555556,19.4542222222,19.3772222222,32.97925,15.5067777778
623.95,17.9928888889,37.6571111111,33.159,38.1497777778,17.2261111111,12.9807222222,19.5901111111,19.4603333333,32.9534166666,15.5344351852
624.28,17.954,37.7515555556,33.19,38.2148888889,17.1963333333,12.9162222222,19.5646666667,19.4895555555,33.0495,15.5236481481
624.62,17.9393333333,37.8101111111,33.22,38.2726666667,17.2365555556,12.9667777778,19.6554444444,19.4802222222,33.1636666667,15.5109351852
624.95,17.9882222222,37.8928888889,33.2715555556,38.3451111111,17.3134444444,13.0227222222,19.7456666667,19.5884444444,33.1548333333,15.5723888889
625.28,18.0376666667,37.934,33.343,38.3852222222,17.3848888889,13.0917222222,19.8138888889,19.6464444444,33.2581666666,15.563537037
625.61,18.0424444444,37.9063333333,33.4027777778,38.4124444444,17.3915555555,13.0767777778,19.8452222222,19.7248888889,33.2640833334,15.5984722222
625.95,18.0428888889,37.8605555556,33.3814444444,38.4176666667,17.4292222222,13.0031111111,19.7984444445,19.7328888889,33.2384166666,15.5486944444
626.28,18.0877777778,37.839,33.3727777778,38.4235555555,17.4352222222,13.0465,19.7933333333,19.7727777778,33.2849166666,15.5474166666
626.61,18.0844444444,37.8494444445,33.4858888889,38.5268888889,17.4034444445,13.0031111111,19.8545555556,19.7976666667,33.328,15.5473055556
626.94,18.1611111111,37.924,33.6094444444,38.6197777778,17.4773333333,13.1798333333,19.9817777778,19.9287777778,33.4531666666,15.6174074074
627.28,18.195,37.9938888889,33.6444444445,38.655,17.5504444444,13.1972222222,20.0118888889,19.9554444444,33.49,15.6724166667
627.61,18.166,38.0898888889,33.7508888889,38.7644444445,17.5383333333,13.1481111111,19.9821111111,19.9307777778,33.5454166666,15.6746296296
627.94,18.2957777778,38.1275555556,33.8726666667,38.885,17.6761111111,13.2567777778,20.1194444445,20.0275555556,33.6235,15.7391574074
628.27,18.4216666667,38.1702222222,33.912,38.9155555556,17.772,13.3654444444,20.2034444445,20.1627777778,33.6916666667,15.8416666667
628.61,18.3924444445,38.1673333333,33.9754444444,38.9351111111,17.799,13.3703888889,20.2527777778,20.1463333333,33.7304166667,15.8531203704
628.94,18.3444444444,38.1123333334,33.9046666667,38.9782222222,17.7265555556,13.3235,20.2101111111,20.1005555556,33.71575,15.7848425926
629.27,18.4098888889,38.154,33.9923333333,39.0117777778,17.8102222222,13.3822222222,20.2606666667,20.1146666667,33.7924166666,15.8207314815
629.60,18.4356666667,38.0768888889,33.9648888889,38.9714444445,17.7778888889,13.4376111111,20.3154444444,20.1423333333,33.8355,15.8979351852
629.94,18.462,38.1862222222,34.112,39.0738888889,17.863,13.4866666667,20.4025555555,20.1954444444,33.9426666666,15.9886574074
630.27,18.5371111111,38.3172222222,34.1054444444,39.1618888889,17.976,13.5713888889,20.4746666667,20.3152222222,34.0000833333,16.0845
630.60,18.6916666667,38.4103333333,34.2361111111,39.3151111111,18.0831111111,13.6138333333,20.5238888889,20.3673333333,34.1343333333,16.1850277778
630.93,18.641,38.405,34.1723333333,39.326,18.0476666667,13.5788888889,20.5558888889,20.3885555556,34.1416666666,16.1260092592
631.26,18.685,38.3471111111,34.1708888889,39.3564444444,18.0766666667,13.6717222222,20.5815555556,20.4628888889,34.2254166666,16.1439351852
631.60,18.4958888889,38.1368888889,33.949,39.0757777778,17.9082222222,13.5307222222,20.4158888889,20.3126666667,34.0035833333,15.9469259259
631.93,18.4148888889,38.0841111111,33.8954444445,39.0763333333,17.8663333333,13.4701111111,20.4011111111,20.2222222222,34.0005,15.882712963
632.26,18.4125555556,38.128,33.8533333333,39.1105555556,17.817,13.43,20.3268888889,20.1814444444,33.9970833333,15.8076481481
632.59,18.4197777778,38.2371111111,34.0062222222,39.128,17.8712222222,13.4456666667,20.3502222222,20.2395555556,34.022,15.8467407408
632.92,18.4241111111,38.2736666667,33.965,39.1487777778,17.8212222222,13.4513888889,20.3302222222,20.1685555556,34.0375,15.8280555556
633.26,18.3848888889,38.3328888889,34.054,39.1997777778,17.7427777778,13.4070555556,20.314,20.12,34.0273333334,15.7707962963
633.59,18.5113333333,38.4243333333,34.1492222222,39.3288888889,17.8095555556,13.5069444444,20.3764444444,20.2141111111,34.1303333333,15.7982592593
633.92,18.5736666667,38.3348888889,34.2564444445,39.2527777778,17.8282222222,13.574,20.4168888889,20.2156666667,34.24725,15.8355555555
634.25,18.443,38.2988888889,34.1828888889,39.173,17.735,13.4587777778,20.3834444444,20.2065555555,34.1788333333,15.7451944444
634.58,18.5286666667,38.364,34.3337777778,39.2188888889,17.7888888889,13.5218333333,20.4152222222,20.2351111111,34.2225833334,15.7741018519
634.91,18.5135555556,38.3275555556,34.2291111111,39.1634444444,17.7631111111,13.4643888889,20.355,20.1148888889,34.0856666666,15.7112685185
635.25,18.5997777778,38.548,34.4333333333,39.3034444445,17.8474444444,13.5208888889,20.4972222222,20.2466666667,34.2226666666,15.859462963
635.58,18.6145555555,38.5034444444,34.5384444444,39.3467777778,17.8327777778,13.4527777778,20.4492222222,20.2407777778,34.1436666666,15.8588425926
635.91,18.708,38.5572222222,34.5725555555,39.4091111111,17.9531111111,13.6574444444,20.5115555556,20.3286666667,34.2016666666,15.9988518518
636.24,18.7665555556,38.6093333333,34.5378888889,39.3598888889,17.9995555556,13.6581111111,20.59,20.3836666667,34.3003333333,16.0573796296
636.57,18.786,38.613,34.6317777778,39.3594444445,18.0787777778,13.744,20.6372222222,20.4587777778,34.3376666666,16.0730555556
636.90,18.7533333333,38.5666666667,34.5193333333,39.3356666667,18.1056666667,13.7453888889,20.6034444445,20.4587777778,34.39925,16.0677962963
637.23,18.6617777778,38.5185555556,34.5434444445,39.2951111111,18.0817777778,13.6994444444,20.6106666667,20.3937777778,34.3025,16.0955
637.56,18.5576666667,38.5795555556,34.5107777778,39.3991111111,18.0878888889,13.6512777778,20.5472222222,20.3608888889,34.3133333334,16.0319166667
637.90,18.7005555556,38.7288888889,34.6437777778,39.46,18.2662222222,13.8093888889,20.6542222222,20.4222222222,34.4314166666,16.1717037037
638.23,18.6918888889,38.7133333333,34.6616666667,39.5634444445,18.2673333333,13.8458888889,20.6072222222,20.4358888889,34.5015833333,16.2638703704
638.56,18.8186666667,38.8404444444,34.8485555556,39.7356666666,18.3955555556,13.9986666667,20.7458888889,20.5632222222,34.7703333333,16.3922592592
638.89,18.9214444445,38.8914444444,34.8582222222,39.8885555555,18.4282222222,14.0839444444,20.7457777778,20.5782222222,34.9058333334,16.4523981481
639.22,19.0855555556,39.1401111111,34.9648888889,40.0533333333,18.6063333333,14.2754444445,20.9923333333,20.8633333334,35.12675,16.6373888889
639.55,19.0974444444,39.1153333333,35.022,40.0212222222,18.5924444445,14.1873333333,21.0723333334,20.8438888889,35.1940833334,16.5778240741
639.88,19.2025555556,39.1433333333,35.1545555556,40.1756666666,18.6262222222,14.2991666667,21.1408888889,20.897,35.2401666666,16.6163148148
640.21,19.2791111111,39.289,35.2245555556,40.3652222222,18.7231111111,14.4283888889,21.2757777778,21.0096666667,35.39925,16.7526111111
640.54,19.4448888889,39.4848888889,35.4235555555,40.4278888889,18.9076666667,14.5798333333,21.3781111111,21.1181111111,35.461,16.88675
640.87,19.3793333333,39.3774444444,35.3475555555,40.2742222222,18.86,14.4665555556,21.3297777778,21.0976666667,35.4225833333,16.7950740741
641.20,19.3306666666,39.3162222222,35.232,40.1678888889,18.7465555556,14.4116111111,21.2606666666,21.0626666667,35.3363333333,16.70725
641.53,19.1444444445,39.089,35.0077777778,40.0231111111,18.5078888889,14.2041666667,21.0612222222,20.8522222222,35.2005833333,16.5451851852
641.87,19.1385555555,39.0592222222,34.9437777778,39.9711111111,18.524,14.1737777778,21.0673333333,20.8186666667,35.1298333334,16.44425
642.20,19.0707777778,38.9944444445,34.8237777778,39.8743333333,18.4287777778,14.0445555556,20.9752222222,20.7161111111,34.8681666666,16.3873981481
642.53,19.0366666667,38.9306666667,34.7762222222,39.7975555556,18.4873333333,14.0797777778,20.9598888889,20.7013333333,34.7015,16.3673333333
642.86,19.1143333333,38.9053333333,34.8547777778,39.821,18.5191111111,14.1566111111,20.9375555556,20.6456666667,34.6646666666,16.4555277778
643.19,19.2405555556,39.0097777778,35.0448888889,39.9655555556,18.5718888889,14.2036666667,21.0563333334,20.7678888889,34.6804166667,16.5844444444
643.52,19.1772222222,38.9951111111,34.975,39.9401111111,18.6028888889,14.1503888889,20.9698888889,20.7084444444,34.7175833333,16.5937592592
643.85,19.0785555555,38.8123333333,34.7881111111,39.8072222222,18.4715555556,13.9033888889,20.795,20.6013333333,34.5730833333,16.3867685185
644.18,18.9616666667,38.635,34.7294444444,39.7251111111,18.3816666667,13.8098888889,20.7812222222,20.5505555555,34.4991666666,16.2933148148
644.51,19.0882222222,38.7584444444,34.7714444445,39.9274444445,18.4752222222,13.9642222222,20.8727777778,20.6776666667,34.5856666666,16.3989907407
644.84,19.2953333334,38.7974444444,34.9007777778,39.9965555556,18.6315555556,14.0300555555,21.0214444444,20.7406666666,34.5670833333,16.5644444444
645.17,19.3516666667,38.889,35.1076666667,40.1348888889,18.7636666667,14.1696666667,21.135,20.9103333333,34.651,16.6188518519
645.50,19.2591111111,38.8777777778,35.0123333333,40.0187777778,18.7033333333,14.0881111111,21.1195555556,20.8241111111,34.5555833334,16.5714907407
645.83,19.2798888889,38.9654444444,35.092,39.9698888889,18.7895555556,14.2468888889,21.2385555555,20.973,34.67975,16.6685462963
646.16,19.3967777778,39.0956666667,35.2008888889,40.0963333333,18.8775555556,14.3356666667,21.3098888889,21.0457777778,34.87925,16.7444722222
646.49,19.3645555556,39.161,35.1682222222,40.1334444444,18.8971111111,14.3503888889,21.2937777778,21.092,34.9649166666,16.6963055556
646.82,19.112,39.0225555556,34.9106666667,39.8752222222,18.7107777778,14.1583888889,21.0582222222,20.8767777778,34.7974166666,16.4494907407
647.15,19.1606666667,39.0948888889,34.9644444444,39.9612222222,18.8033333333,14.2573888889,21.2242222222,20.9852222222,34.8015,16.5638055556
647.48,19.3454444445,39.2108888889,35.171,40.0913333333,19.0144444444,14.5415555556,21.4431111111,21.1254444445,34.9739166666,16.7837037037
647.81,19.3217777778,39.2887777778,35.1781111111,40.1063333333,18.9911111111,14.4842777778,21.38,21.1241111111,35.02475,16.8012222222
648.14,19.3006666667,39.3325555555,35.1303333333,40.0847777778,18.974,14.4339444445,21.3643333333,21.0698888889,35.0618333334,16.7422222222
648.47,19.2665555556,39.3906666667,35.1906666667,40.1777777778,18.9416666667,14.4108333333,21.3864444444,21.1033333333,35.1948333334,16.7995277778
648.80,19.3627777778,39.5274444445,35.2802222222,40.2017777778,18.991,14.4370555556,21.4266666666,21.1238888889,35.3105833333,16.8563796296
649.13,19.5397777778,39.6232222222,35.5661111111,40.358,19.1942222222,14.5729444444,21.6153333333,21.3432222222,35.6155,17.0309537037
649.46,19.5384444444,39.536,35.5373333333,40.3842222222,19.1333333333,14.4942777778,21.5252222222,21.2257777778,35.5685,16.9863333334
649.79,19.2446666667,39.316,35.4668888889,40.1788888889,18.8286666667,14.1748333333,21.3151111111,20.9782222222,35.3853333333,16.6783611111
650.11,19.1332222222,39.2557777778,35.4385555556,40.073,18.639,13.9772777778,21.1565555556,20.7632222222,35.44725,16.5601388889
650.44,19.2992222222,39.3877777778,35.5165555556,40.3213333333,18.8004444444,14.0931111111,21.2392222222,20.8818888889,35.6555833334,16.7179907407
650.77,19.2287777778,39.173,35.3915555555,40.1842222222,18.6354444444,13.9925555556,21.1398888889,20.7487777778,35.4954166667,16.5547222222
651.10,19.1224444444,39.1461111111,35.3011111111,40.1115555556,18.433,13.8077777778,20.9062222222,20.5964444444,35.3833333333,16.3962037037
651.43,19.1478888889,39.0808888889,35.4176666667,40.1411111111,18.4332222222,13.7908333333,20.9347777778,20.5555555556,35.302,16.3591388889
651.76,19.1195555556,38.8374444444,35.2525555556,40.0063333333,18.3704444445,13.6712777778,20.8615555556,20.4994444444,35.3424166666,16.2776018518
652.09,19.208,38.8888888889,35.2551111111,40.0192222222,18.4711111111,13.7787222222,20.8552222222,20.5631111111,35.4055,16.3294259259
652.42,19.2202222222,38.8777777778,35.1696666667,40.0846666667,18.4607777778,13.7422777778,20.8912222222,20.5528888889,35.38525,16.3454722222
652.75,19.2185555556,38.9894444444,35.15,40.1794444444,18.4048888889,13.7311111111,20.8862222222,20.5442222222,35.315,16.3276944445
653.08,19.2285555556,38.9295555556,35.2278888889,40.2521111111,18.427,13.6027222222,20.9556666667,20.5676666667,35.4640833334,16.2855833333
653.41,19.3578888889,39.0163333333,35.0722222222,40.2663333333,18.5513333333,13.7133888889,20.9951111111,20.7232222222,35.4975833334,16.4850925926
653.74,19.2585555556,38.9495555556,35.0198888889,40.1514444444,18.4981111111,13.6033333333,21.0078888889,20.7427777778,35.3144166667,16.3977314815
654.06,19.2177777778,38.9174444444,34.987,40.0271111111,18.5005555556,13.585,21.0506666667,20.692,35.1890833333,16.4106944445
654.39,19.3372222222,39.1015555556,35.1304444445,40.2191111111,18.7012222222,13.7660555555,21.1466666667,20.8382222222,35.406,16.614712963
654.72,19.4224444444,39.2368888889,35.26,40.3923333333,18.8925555555,13.827,21.4102222222,20.9885555555,35.5813333334,16.8264722222
