wavelength,Back_SicLebm,Belly_SicLebm,Breast_SicLebm,Crissum_SicLebm,Crown_SicLebm,DorTail_SicLebm,Rump_SicLebm,Throat_SicLebm,WingTip_SicLebm
627.28,27.9343333333,58.862,30.702,65.19,18.4733333333,17.21,20.6106666667,27.947,16.994
627.61,28.0211666667,58.9336666667,30.938,65.3236666667,18.559,17.2556666667,20.7063333333,27.9935,17.0605
627.94,28.094,59.037,31.0253333333,65.5386666667,18.6083333333,17.3206666667,20.7126666667,28.0,17.2
628.27,28.0516666667,59.108,31.0823333333,65.572,18.5306666667,17.3213333333,20.5903333333,28.0475,17.058
628.61,28.1325,59.114,31.1793333333,65.762,18.59,17.3736666667,20.6363333333,28.11,17.0725
628.94,28.0853333333,59.0226666667,31.21,65.7486666667,18.567,17.344,20.7083333333,28.0475,17.1575
629.27,28.0343333333,59.0,31.2353333333,65.535,18.6596666667,17.3883333333,20.7953333333,28.134,17.236
629.60,28.0821666667,59.136,31.1996666667,65.5963333333,18.6813333333,17.443,20.7956666667,28.079,17.249
629.94,28.138,59.0073333333,31.102,65.5203333333,18.6636666667,17.5466666667,20.7983333333,27.991,17.219
630.27,28.3078333333,58.9936666667,31.1063333333,65.6846666667,18.8343333333,17.767,20.9006666667,28.129,17.353
630.60,28.27,59.1576666667,31.0173333333,65.849,18.691,17.669,20.8736666667,28.208,17.2715
630.93,28.1186666667,59.3106666667,31.0766666667,65.761,18.595,17.679,20.8586666667,28.326,17.1755
631.26,28.0743333333,59.26,31.0056666667,65.642,18.6816666667,17.736,20.896,28.2755,17.2685
631.60,28.1165,59.2796666667,31.0073333333,65.6093333333,18.6563333333,17.748,20.9373333333,28.3695,17.294
631.93,28.3445,59.4946666667,31.065,65.8566666667,18.8113333333,17.8796666667,21.188,28.573,17.4225
632.26,28.471,59.6513333333,31.0436666667,65.9353333333,18.7706666667,17.867,21.2106666667,28.7125,17.418
632.59,28.7513333333,59.701,31.3,66.1933333333,18.805,18.0623333333,21.1963333333,28.9705,17.38
632.92,28.8543333333,59.767,31.3316666667,66.484,18.7753333333,18.129,21.254,28.979,17.4495
633.26,28.9553333333,59.8156666667,31.3406666667,66.6946666667,18.8923333333,18.2553333333,21.4596666667,29.1425,17.5475
633.59,28.6698333333,59.7106666667,31.2743333333,66.467,18.812,18.09,21.2636666667,28.938,17.3795
633.92,28.5228333333,59.7443333333,31.4483333333,66.365,18.7166666667,18.0003333333,21.1843333333,28.8545,17.2965
634.25,28.4368333333,59.5956666667,31.336,66.343,18.7796666667,18.0343333333,21.0723333333,28.692,17.2575
634.58,28.546,59.5233333333,31.244,66.3633333333,18.7226666667,18.0273333333,21.1083333333,28.5655,17.263
634.91,28.57,59.5923333333,31.2963333333,66.4926666667,18.673,17.987,21.0976666667,28.65,17.1535
635.25,28.6781666667,59.7173333333,31.4856666667,66.5946666667,18.7886666667,18.1066666667,21.1673333333,28.8235,17.1835
635.58,28.5133333333,59.5923333333,31.407,66.4746666667,18.7346666667,17.9616666667,20.9733333333,28.6785,17.104
635.91,28.5401666667,59.6433333333,31.605,66.4976666667,18.8636666667,18.073,21.037,28.8085,17.2585
636.24,28.3805,59.541,31.3536666667,66.3466666667,18.8286666667,18.0246666667,20.9346666667,28.65,17.2135
636.57,28.557,59.795,31.518,66.549,19.0606666667,18.206,21.0686666667,28.8405,17.41
636.90,28.6728333333,59.817,31.5033333333,66.4936666667,19.0923333333,18.3503333333,21.064,28.846,17.574
637.23,28.9286666667,60.1053333333,31.5233333333,66.8073333333,19.2726666667,18.5573333333,21.3056666667,29.0325,17.812
637.56,28.9848333333,60.026,31.3486666667,66.8686666667,19.26,18.5033333333,21.356,29.1695,17.8475
637.90,29.03,60.1283333333,31.5983333333,66.7833333333,19.3133333333,18.6143333333,21.502,29.241,17.8435
638.23,29.1635,60.2733333333,31.7546666667,66.997,19.3186666667,18.6126666667,21.4033333333,29.639,17.815
638.56,29.0245,60.247,31.6613333333,66.704,19.2103333333,18.407,21.255,29.542,17.6955
638.89,28.9616666667,60.1573333333,31.5016666667,66.5616666667,19.15,18.3833333333,21.2456666667,29.517,17.5845
639.22,28.8776666667,60.1553333333,31.3283333333,66.348,19.1173333333,18.2846666667,21.1983333333,29.3385,17.5395
639.55,28.7175,59.965,31.1766666667,66.122,18.9993333333,18.296,21.259,29.0775,17.501
639.88,28.6798333333,60.0263333333,31.2983333333,66.2176666667,19.111,18.1743333333,21.3593333333,29.2415,17.5815
640.21,28.4365,60.0193333333,31.259,66.2206666667,19.09,18.0966666667,21.257,29.0985,17.565
640.54,28.2806666667,60.0046666667,31.236,66.099,19.0253333333,17.9073333333,21.2026666667,28.9805,17.3975
640.87,28.1995,59.799,31.2096666667,66.0146666667,18.819,17.6013333333,20.997,29.0235,17.153
641.20,28.41,60.0106666667,31.4226666667,66.15,19.0663333333,17.6813333333,21.119,28.9905,17.279
641.53,28.4693333333,59.945,31.1646666667,66.0956666667,19.162,17.6706666667,21.128,29.033,17.348
641.87,28.3588333333,59.7796666667,31.1733333333,65.9683333333,19.3053333333,17.724,21.1966666667,28.7705,17.448
642.20,28.5598333333,59.85,31.381,66.2333333333,19.3226666667,17.9663333333,21.3866666667,28.9975,17.7315
642.53,28.5443333333,59.747,31.5703333333,66.1556666667,19.245,17.979,21.3923333333,28.854,17.855
642.86,28.656,59.6706666667,31.8146666667,66.346,19.0913333333,18.063,21.384,29.0195,17.7755
643.19,28.7665,59.886,31.8336666667,66.481,19.238,18.1813333333,21.3286666667,29.214,17.8
643.52,28.9153333333,60.137,31.946,66.528,19.3216666667,18.3886666667,21.5076666667,29.2695,17.9035
643.85,29.023,60.0976666667,31.9956666667,66.365,19.15,18.426,21.514,29.258,17.8075
644.18,28.9366666667,59.923,32.0806666667,66.3306666667,19.088,18.3776666667,21.392,29.3735,17.7175
644.51,28.9136666667,59.977,32.215,66.2586666667,19.2053333333,18.553,21.5183333333,29.4915,17.931
644.84,28.8645,60.0366666667,32.2393333333,66.3486666667,19.1623333333,18.5843333333,21.5766666667,29.575,18.011
645.17,28.8208333333,60.0513333333,32.5203333333,66.4633333333,19.062,18.5736666667,21.5493333333,29.5295,17.973
645.50,28.8288333333,60.2,32.3583333333,66.3806666667,18.993,18.6386666667,21.5203333333,29.5155,17.952
645.83,28.7201666667,60.1263333333,32.1793333333,66.4726666667,19.1173333333,18.5403333333,21.4933333333,29.4035,17.8255
646.16,28.8653333333,60.3156666667,32.3903333333,66.7443333333,19.3586666667,18.7756666667,21.657,29.4605,18.076
646.49,28.8943333333,60.4566666667,32.75,66.866,19.5676666667,19.0816666667,21.9876666667,29.592,18.3965
646.82,28.9365,60.4803333333,32.6923333333,66.924,19.5336666667,18.9946666667,22.0053333333,29.5265,18.398
647.15,28.9678333333,60.2836666667,32.7306666667,67.0653333333,19.5033333333,19.046,21.958,29.4515,18.339
647.48,29.21,60.202,32.6823333333,67.1913333333,19.6513333333,19.132,22.007,29.688,18.5415
647.81,29.1501666667,60.0656666667,32.6253333333,66.9043333333,19.4723333333,19.2493333333,21.9603333333,29.5575,18.471
648.14,29.1496666667,60.068,32.6793333333,66.8943333333,19.5106666667,19.225,21.9576666667,29.4185,18.4085
648.47,29.2033333333,59.9633333333,32.7386666667,66.8406666667,19.5303333333,19.472,22.029,29.3895,18.4355
648.80,29.3426666667,60.0656666667,32.744,66.884,19.653,19.5853333333,21.9903333333,29.509,18.3905
649.13,29.4483333333,59.9873333333,32.981,67.173,19.671,19.5886666667,22.1276666667,29.6365,18.503
649.46,29.5198333333,59.9153333333,33.04,67.042,19.8163333333,19.8066666667,22.2703333333,29.7095,18.753
649.79,29.4345,59.9636666667,33.055,66.9693333333,19.9606666667,19.6386666667,22.318,29.84,18.5895
650.11,29.475,59.9576666667,32.9973333333,67.065,20.045,19.527,22.1613333333,29.801,18.6365
650.44,29.4378333333,60.006,33.0556666667,67.045,19.9543333333,19.6283333333,22.1903333333,29.974,18.7045
650.77,29.3688333333,60.1253333333,33.0606666667,66.968,19.873,19.5953333333,22.2126666667,30.053,18.698
651.10,29.1465,60.0783333333,32.9753333333,66.8766666667,19.8606666667,19.6026666667,22.2813333333,29.9915,18.6555
651.43,29.3806666667,60.1856666667,33.2183333333,67.2496666667,20.1366666667,19.7016666667,22.474,30.2265,18.9205
651.76,29.5156666667,60.3126666667,33.2853333333,67.4296666667,20.2946666667,19.906,22.6413333333,30.449,19.025
652.09,29.4798333333,60.2203333333,32.9516666667,67.464,20.1313333333,19.5853333333,22.4463333333,30.393,18.9115
652.42,29.3326666667,60.104,32.8713333333,67.381,19.921,19.338,22.381,30.305,19.0025
652.75,29.243,59.9843333333,32.721,67.122,19.998,19.44,22.387,30.085,19.019
653.08,29.4191666667,60.2113333333,32.963,67.3686666667,19.919,19.5286666667,22.326,30.1455,19.0765
653.41,29.4138333333,60.2643333333,32.7896666667,67.445,19.8153333333,19.626,22.2353333333,30.1195,19.1765
653.74,29.424,60.015,32.4423333333,67.336,19.6576666667,19.4513333333,22.274,30.174,18.9735
654.06,29.4761666667,59.713,32.522,67.4426666667,19.7146666667,19.2586666667,22.261,29.907,18.8375
654.39,29.5796666667,59.763,32.5156666667,67.4946666667,19.853,19.265,22.2393333333,29.925,18.9945
654.72,29.688,59.8403333333,32.4516666667,67.5893333333,19.7836666667,19.0826666667,22.207,29.923,18.902
655.05,29.5511666667,59.7463333333,32.2783333333,67.5916666667,19.5966666667,18.7913333333,22.0906666667,29.668,18.781
655.38,29.5098333333,59.6123333333,32.283,67.4983333333,19.3856666667,18.5433333333,21.8703333333,29.5695,18.6135
655.71,29.4438333333,59.54,32.396,67.309,19.2926666667,18.5936666667,21.8823333333,29.654,18.56
656.04,29.5993333333,59.5113333333,32.4113333333,67.358,19.422,18.7716666667,21.9423333333,29.6865,18.5155
656.37,29.5823333333,59.6743333333,32.4806666667,67.3676666667,19.394,18.788,21.9866666667,29.938,18.4505
656.69,29.5211666667,59.6306666667,32.375,67.225,19.3993333333,18.693,21.9833333333,29.855,18.307
657.02,29.6403333333,59.594,32.451,67.3703333333,19.3616666667,18.6,22.0763333333,30.0045,18.354
657.35,29.5925,59.7846666667,32.724,67.379,19.3583333333,18.787,22.0333333333,29.93,18.398
657.68,29.6936666667,60.0063333333,32.8276666667,67.391,19.3933333333,18.9556666667,22.04,30.108,18.471
658.01,29.6915,59.901,32.8243333333,67.2376666667,19.461,18.988,22.0716666667,30.134,18.4055
658.34,29.6341666667,59.848,33.0483333333,67.1463333333,19.5273333333,19.0086666667,22.0813333333,30.1725,18.4535
658.66,29.5501666667,59.784,32.987,66.941,19.665,19.167,22.0873333333,30.194,18.5655
658.99,29.5655,59.7873333333,32.9306666667,66.999,19.72,19.2796666667,22.1003333333,30.2095,18.5755
659.32,29.6025,59.8713333333,33.0413333333,67.0246666667,19.8543333333,19.4263333333,22.2373333333,30.189,18.6565
659.65,29.4445,59.8906666667,33.054,66.8636666667,19.761,19.388,22.24,30.1775,18.678
659.98,29.4413333333,59.6846666667,33.0536666667,66.7446666667,19.7726666667,19.4153333333,22.1783333333,30.2145,18.718
660.31,29.3313333333,59.68,32.955,66.6293333333,19.747,19.539,22.185,30.2185,18.6855
660.63,29.2788333333,59.518,32.83,66.4213333333,19.7883333333,19.7843333333,22.0726666667,30.089,18.604
660.96,29.3063333333,59.542,32.677,66.519,19.827,19.8966666667,22.1293333333,30.1255,18.6755
661.29,29.095,59.4286666667,32.506,66.3896666667,19.7963333333,19.8496666667,22.237,30.0565,18.6965
661.62,29.006,59.372,32.5263333333,66.39,19.6566666667,19.7493333333,22.2343333333,30.018,18.7645
661.94,28.9713333333,59.197,32.3496666667,66.2626666667,19.4723333333,19.7673333333,22.067,29.9215,18.6815
662.27,29.0298333333,59.3946666667,32.3466666667,66.372,19.2796666667,19.5203333333,22.0716666667,29.8835,18.4745
662.60,29.012,59.2603333333,32.3646666667,66.3083333333,19.222,19.3886666667,22.1983333333,29.7185,18.435
662.93,28.966,59.2593333333,32.161,66.3363333333,19.1486666667,19.1536666667,21.9583333333,29.7305,18.379
663.26,29.1698333333,59.2943333333,32.342,66.498,19.3903333333,19.4116666667,22.1746666667,29.932,18.5175
663.58,29.2828333333,59.432,32.3216666667,66.613,19.3963333333,19.2563333333,22.269,29.95,18.4525
663.91,29.3623333333,59.5136666667,32.4626666667,66.694,19.422,19.219,22.374,30.069,18.584
664.24,29.2913333333,59.5356666667,32.5796666667,66.6556666667,19.2706666667,18.916,22.4233333333,30.0615,18.667
664.57,29.3741666667,59.546,32.553,66.544,19.254,18.9026666667,22.421,30.219,18.61
664.89,29.3573333333,59.6723333333,32.556,66.543,19.2936666667,18.612,22.329,30.3345,18.466
665.22,29.4471666667,59.728,32.4376666667,66.627,19.3933333333,18.781,22.4603333333,30.2125,18.495
665.55,29.4766666667,60.024,32.524,66.7806666667,19.4666666667,18.7883333333,22.4633333333,30.2685,18.5865
665.87,29.6385,60.1693333333,32.744,67.2043333333,19.652,19.0056666667,22.5633333333,30.525,18.771
666.20,29.6211666667,60.2006666667,32.512,67.0826666667,19.8653333333,19.1523333333,22.6083333333,30.7475,19.073
666.53,29.7373333333,60.0476666667,32.7266666667,66.9386666667,20.158,19.3406666667,22.8633333333,30.9085,19.3555
666.86,29.8186666667,60.1643333333,32.8683333333,67.0126666667,20.102,19.2973333333,22.7833333333,30.799,19.4215
667.18,29.668,60.1943333333,33.0,67.062,20.1286666667,19.3153333333,22.7776666667,30.7185,19.4675
667.51,29.6716666667,60.1133333333,32.8666666667,67.1276666667,20.1593333333,19.4123333333,22.7953333333,30.745,19.457
667.84,29.6395,60.01,32.77,66.862,20.2656666667,19.5736666667,22.7763333333,30.5995,19.4425
668.16,29.7586666667,60.2126666667,33.189,66.9503333333,20.5143333333,19.7406666667,23.0403333333,30.646,19.6545
668.49,29.9638333333,60.0443333333,33.068,66.882,20.4533333333,19.8946666667,22.974,30.4725,19.594
668.82,29.915,60.0786666667,33.002,66.8486666667,20.3113333333,19.9413333333,22.7166666667,30.525,19.3675
669.14,29.9703333333,60.0123333333,33.0023333333,66.7826666667,20.3,20.1016666667,22.7916666667,30.4415,19.2855
669.47,30.0215,59.955,33.0136666667,66.5506666667,20.433,20.3943333333,22.8636666667,30.4265,19.4415
669.80,30.127,60.1766666667,33.3553333333,66.7663333333,20.3866666667,20.4146666667,22.926,30.3965,19.453
670.13,30.1168333333,60.3176666667,33.5186666667,66.998,20.2983333333,20.5176666667,22.9593333333,30.372,19.3245
670.45,30.0616666667,60.457,33.4803333333,67.0453333333,20.2976666667,20.6423333333,23.0123333333,30.3955,19.325
670.78,30.2693333333,60.602,33.5336666667,67.3076666667,20.311,20.7116666667,22.9943333333,30.6125,19.3615
671.10,30.3778333333,60.606,33.8646666667,67.342,20.3926666667,20.6523333333,23.007,30.6925,19.4025
671.43,30.4463333333,60.7756666667,34.1613333333,67.4893333333,20.3613333333,20.653,23.0793333333,30.936,19.37
671.76,30.262,60.4536666667,33.85,67.225,20.196,20.2786666667,22.915,30.955,19.274
672.08,30.2401666667,60.6763333333,33.9986666667,67.4093333333,20.2116666667,20.39,22.999,31.1285,19.567
672.41,30.477,60.7626666667,34.3136666667,67.4493333333,20.503,20.503,23.2756666667,31.293,19.81
672.74,30.4303333333,60.77,34.2843333333,67.4786666667,20.638,20.4093333333,23.3816666667,31.5255,19.874
673.06,30.4723333333,60.8113333333,34.181,67.599,20.672,20.2,23.5723333333,31.8075,19.8365
673.39,30.5235,60.89,34.4776666667,67.5263333333,20.733,20.3326666667,23.621,31.9435,19.955
673.72,30.4951666667,60.9783333333,34.425,67.5566666667,20.5963333333,20.212,23.535,31.928,19.892
674.04,30.456,60.8513333333,34.4583333333,67.4553333333,20.5463333333,20.1186666667,23.5186666667,31.9205,19.739
674.37,30.3315,60.903,34.3543333333,67.4356666667,20.3846666667,20.0223333333,23.485,31.786,19.542
674.69,30.2983333333,60.7636666667,34.0856666667,67.4436666667,20.2626666667,19.8806666667,23.3776666667,31.643,19.4395
675.02,30.5158333333,60.9016666667,34.1886666667,67.8323333333,20.507,19.9246666667,23.5446666667,31.8485,19.6115
675.35,30.5803333333,60.968,34.2603333333,67.9296666667,20.3996666667,20.0323333333,23.3916666667,31.859,19.569
675.67,30.4121666667,60.8736666667,34.3153333333,67.804,20.3743333333,19.97,23.364,31.82,19.5135
676.00,30.1138333333,60.4313333333,33.9823333333,67.4763333333,20.0903333333,19.806,22.8586666667,31.6,19.2065
676.32,30.158,60.3653333333,34.2746666667,67.6143333333,20.208,20.017,22.8603333333,31.687,19.439
676.65,30.0245,60.1156666667,34.3013333333,67.2753333333,20.067,19.9513333333,22.6846666667,31.26,19.333
676.97,29.8821666667,59.988,33.9556666667,67.1496666667,19.994,19.7706666667,22.47,31.105,19.185
677.30,30.0486666667,59.9786666667,33.831,66.8916666667,20.1526666667,19.845,22.528,31.189,19.2375
677.63,30.0371666667,59.83,33.3913333333,66.7773333333,20.0033333333,19.5956666667,22.49,31.071,19.086
677.95,30.1671666667,60.083,33.619,66.8323333333,20.1726666667,19.6703333333,22.5993333333,31.0725,19.2875
678.28,30.1908333333,60.1136666667,33.8016666667,66.8506666667,20.2666666667,19.692,22.665,31.186,19.4245
678.60,29.9738333333,60.1223333333,33.4753333333,66.754,20.1083333333,19.6443333333,22.4933333333,30.8255,19.257
678.93,29.8618333333,60.2426666667,33.4456666667,66.752,20.1326666667,19.502,22.5586666667,30.6555,19.192
679.25,29.9126666667,60.0973333333,33.4743333333,66.74,20.299,19.7816666667,22.6526666667,30.7155,19.2215
679.58,30.0106666667,60.3673333333,33.6333333333,66.9613333333,20.3926666667,19.7466666667,22.9476666667,30.838,19.317
679.90,29.8985,60.3296666667,33.3946666667,66.9176666667,20.183,19.523,22.845,30.628,19.0645
680.23,29.8761666667,60.387,33.313,66.992,20.149,19.626,22.857,30.605,19.143
680.55,29.875,60.3136666667,33.313,67.0323333333,20.0743333333,19.668,22.9816666667,30.621,19.143
680.88,29.626,60.121,33.3586666667,66.9506666667,20.0333333333,19.7743333333,22.913,30.3775,19.112
681.20,29.7848333333,60.321,33.64,67.3256666667,20.3046666667,19.962,23.094,30.702,19.4895
681.53,29.819,60.0183333333,33.5433333333,67.128,20.242,20.1193333333,23.0123333333,30.7475,19.4445
681.85,29.6465,60.0906666667,33.4846666667,66.8956666667,20.1863333333,20.2333333333,22.9743333333,30.5845,19.384
682.18,29.7323333333,59.9513333333,33.693,66.8726666667,20.4313333333,20.5,23.186,30.7745,19.6935
682.50,29.849,60.016,33.7063333333,66.9693333333,20.524,20.7396666667,23.209,30.835,19.7485
682.83,29.8131666667,59.9186666667,33.6806666667,66.821,20.4926666667,20.5856666667,23.131,30.755,19.765
683.15,29.8165,59.7903333333,33.5686666667,66.7116666667,20.4663333333,20.5396666667,23.1923333333,30.742,19.7795
683.48,30.1033333333,59.9266666667,33.6133333333,66.6436666667,20.659,20.6473333333,23.378,30.9715,19.971
683.80,30.165,59.9173333333,33.7346666667,66.5266666667,20.719,20.5093333333,23.3433333333,31.1395,20.0645
684.13,30.3915,59.988,33.6923333333,66.6313333333,20.8893333333,20.5536666667,23.2863333333,31.3075,20.1415
684.45,30.7098333333,60.2576666667,33.8063333333,66.954,20.9763333333,20.479,23.558,31.6355,20.323
684.78,30.5823333333,60.1283333333,33.721,66.6,20.76,20.2876666667,23.1533333333,31.249,20.0055
685.10,30.3853333333,60.2063333333,33.7813333333,66.556,20.8416666667,20.081,23.2653333333,31.088,20.127
685.43,30.7591666667,60.402,33.836,66.797,20.934,20.122,23.4646666667,31.3545,20.115
685.75,30.767,60.5,33.897,66.8926666667,20.712,19.7843333333,23.3063333333,31.425,19.9195
686.08,30.6753333333,60.403,33.917,66.8613333333,20.6113333333,19.6696666667,23.2163333333,31.2935,19.789
686.40,30.8065,60.6846666667,34.028,67.115,20.6113333333,19.4746666667,23.3023333333,31.4385,19.812
686.72,30.857,61.149,34.235,67.3333333333,20.8316666667,19.7906666667,23.397,31.6665,20.105
687.05,30.5515,60.9503333333,34.285,67.3326666667,20.911,19.8136666667,23.341,31.4805,20.166
687.37,30.5238333333,61.1683333333,34.3153333333,67.6553333333,21.0043333333,19.7346666667,23.2876666667,31.487,20.0345
687.70,30.2303333333,60.8436666667,34.3046666667,67.4273333333,20.7733333333,19.7056666667,23.1893333333,31.3805,19.856
