wavelength,Back_TerVirm,Belly_TerVirm,Breast_TerVirm,Crissum_TerVirm,Crown_TerVirm,DorTail_TerVirm,Rump_TerVirm,Throat_TerVirm,WingTip_TerVirm
607.92,21.7005,78.217,26.8054666666,61.0452,29.5028666667,9.73513333334,22.0474666667,7.1174,10.3073666667
608.25,21.5509666667,77.9170666667,26.5770666667,60.8206666667,29.227,9.7606,21.9201333333,7.15633333333,10.2958333333
608.59,21.3365,77.5755333333,26.2850666667,60.5854666667,28.9173333333,9.69660000001,21.6776,7.0698,10.2247333333
608.92,21.2174666667,77.4016,26.0736666667,60.471,28.6792,9.67820000001,21.5327333333,7.08103333333,10.2146666667
609.26,20.9859,77.0575333333,25.8069333333,60.2510666667,28.3637333334,9.584,21.3108666667,7.0064,10.1205
609.59,20.8287333333,76.7754666667,25.5564,60.0606666667,28.0886,9.54973333334,21.1214666667,6.97476666667,10.0797
609.93,20.7176333333,76.5164,25.3855333333,59.9168666667,27.8504,9.56920000001,21.0227333333,6.98383333333,10.1093666667
610.26,20.5246,76.2948,25.1217333333,59.7385333333,27.5718666667,9.5054,20.8453333333,6.90863333333,10.0536
610.60,20.3872333333,76.0763333333,24.9431333333,59.5904666667,27.3636,9.49860000001,20.7127333333,6.89373333333,10.0503
610.93,20.2221,75.8386666667,24.7502666667,59.4306666666,27.1672666667,9.52053333334,20.5736,6.9071,10.0217666667
611.27,20.1549333333,75.6682666667,24.5916666667,59.3519333333,27.0245333333,9.53486666668,20.5070666667,6.93473333333,10.0569333333
611.60,19.9244,75.4046,24.3318666667,59.1586,26.7220666667,9.43893333332,20.2687333333,6.87443333333,9.96986666666
611.93,19.7475666667,75.3660666667,24.1200666667,59.1446666667,26.5120666667,9.32813333332,20.0823333333,6.76016666667,9.88353333333
612.27,19.6449333333,75.3452,24.0273333333,59.1536,26.3619333333,9.31333333334,20.0106666667,6.76563333333,9.88899999999
612.60,19.5168666667,75.2698,23.8931333333,59.1093333333,26.1624666667,9.27146666667,19.8980666667,6.69913333333,9.84883333333
612.94,19.4144666667,75.3862666667,23.8222666667,59.1675333334,26.0199333333,9.27146666665,19.8326666667,6.67823333334,9.84093333333
613.27,19.3614,75.5800666667,23.7768666667,59.3096,25.9247333333,9.2736,19.7988666667,6.68106666667,9.88436666667
613.61,19.2819333333,75.6209333333,23.6842,59.33,25.8114,9.29560000001,19.7111333334,6.715,9.89463333333
613.94,19.3013333333,75.6448,23.6267333333,59.3526,25.7089333333,9.32786666667,19.7296666667,6.76443333333,9.9242
614.28,19.1625,75.5612,23.4309333333,59.3006666667,25.4879333333,9.23786666667,19.6176666667,6.6772,9.86173333333
614.61,19.1610333333,75.6568,23.3551333333,59.4222,25.4008,9.25173333333,19.6050666667,6.6923,9.90446666666
614.94,19.0779333333,75.8562,23.2939333333,59.536,25.2816,9.31700000001,19.5856,6.70063333333,9.91043333334
615.28,19.1091333334,75.9471333333,23.2845333333,59.6336666667,25.2198666667,9.37646666667,19.6174666667,6.73703333333,9.97616666666
615.61,19.0837333333,75.9418666667,23.2212,59.6128,25.1464,9.46233333332,19.6595333333,6.8025,10.0790666667
615.95,19.0781333333,76.1217333333,23.1310666667,59.7126,25.0207333333,9.52320000001,19.6656666667,6.83786666667,10.1200666667
616.28,19.0532666667,76.2270666667,23.0473333333,59.7496,24.9116,9.5444,19.6519333334,6.84966666667,10.174
616.61,19.0773666667,76.3563333334,22.9995333333,59.8918666667,24.8537333333,9.56606666667,19.6582666667,6.88916666667,10.2519
616.95,19.0669666667,76.4595333333,22.9422666667,59.9521333334,24.7788666667,9.62433333333,19.6622666666,6.94726666667,10.2904
617.28,19.0123,76.4674666667,22.8663333333,59.988,24.6599333333,9.6422,19.6345333333,6.93443333333,10.3078
617.62,18.8338666667,76.3914666667,22.6952666667,59.9341333333,24.49,9.59953333335,19.4914666667,6.8317,10.2635
617.95,18.8335333333,76.5924,22.681,60.0737333334,24.4362,9.68079999999,19.4844,6.8771,10.3431
618.28,18.7396,76.5630666667,22.6102,60.0066666667,24.2558,9.67426666666,19.4146666667,6.87523333333,10.3611666667
618.62,18.6455,76.4088666667,22.4465333333,59.8986,24.0968,9.63006666667,19.2682,6.82956666667,10.3206666667
618.95,18.6106333333,76.5554666667,22.3734,60.0121333333,24.024,9.67566666667,19.2254,6.8455,10.3463666667
619.28,18.5624333333,76.6126,22.2945333333,60.0586666667,23.9012,9.68826666667,19.1304,6.822,10.3421333333
619.62,18.4933,76.5483333333,22.2246666667,60.0456666667,23.7725333333,9.66793333334,19.0541333333,6.8197,10.3354
619.95,18.3976666667,76.4962666667,22.1066666667,60.0246,23.6588666667,9.68293333333,18.9642666667,6.82996666667,10.3239
620.28,18.3468,76.3523333333,21.9967333334,59.8931333333,23.5638,9.76106666666,18.9166666667,6.88336666667,10.3553666667
620.62,18.3091,76.2704,21.9436666667,59.8299333333,23.4441333333,9.79213333333,18.8531333333,6.898,10.3956333333
620.95,18.2301,76.3774,21.8567333333,59.8462,23.3462666667,9.74013333333,18.7779333333,6.8672,10.3843666667
621.28,18.2228,76.4257333333,21.8412666667,59.892,23.2534666667,9.80106666667,18.7746666667,6.9748,10.4231333333
621.62,18.1530666667,76.4226,21.7397333333,59.8746666667,23.1284,9.78093333333,18.7212666667,6.96753333333,10.3896666667
621.95,18.0856333333,76.42,21.6326,59.9189333333,23.0564666667,9.76133333333,18.6708666667,6.95806666667,10.3722
622.28,18.0124,76.5148,21.5826666667,59.9918666667,22.9525333333,9.72133333333,18.6776666666,6.95693333333,10.3557666667
622.62,17.8879666667,76.3929333333,21.4405333333,59.8378,22.7734666667,9.62666666668,18.5880666667,6.87283333333,10.3091
622.95,17.8506333333,76.4244,21.3907333333,59.8672666667,22.635,9.60079999999,18.5542666667,6.8894,10.2995
623.28,17.8066666667,76.3785333333,21.3168,59.8437333333,22.5461333333,9.5968,18.5416,6.91016666667,10.3207666667
623.62,17.8275666667,76.4700666667,21.3096666667,59.8720666667,22.5402666667,9.65953333332,18.6062,7.01043333333,10.4073
623.95,17.7851333333,76.4667333333,21.2488666667,59.8738666666,22.4264666667,9.65366666667,18.5476666666,7.02056666667,10.4246
624.28,17.7121666667,76.574,21.1763333333,59.9437333333,22.3401333333,9.63413333334,18.5415333333,7.0263,10.4480333333
624.62,17.7021333333,76.5376,21.1386,59.9263333333,22.2484666667,9.70400000001,18.5338666667,7.1128,10.5216333333
624.95,17.6913333333,76.4989333333,21.0636666667,59.8759333334,22.1252666667,9.71466666667,18.4883333333,7.1064,10.5667333333
625.28,17.6399,76.3812666667,20.9894666667,59.7626666667,22.0102666667,9.71879999999,18.4467333334,7.1099,10.6015666667
625.61,17.6790666667,76.5052,20.9958666667,59.8295333334,21.9580666667,9.7894,18.4901333333,7.15866666667,10.6749
625.95,17.7174,76.5485333333,20.9913333333,59.8644666666,21.929,9.86906666667,18.5044666667,7.24113333333,10.7814666667
626.28,17.6924,76.5168666667,20.9608666667,59.8914666667,21.8619333334,9.89446666668,18.4556666667,7.2985,10.7919333333
626.61,17.6319666667,76.453,20.8818,59.8138,21.7782,9.90393333333,18.4019333333,7.30303333333,10.7863333333
626.94,17.6275,76.4338666667,20.8356,59.8019333333,21.7306,9.98746666667,18.3822,7.3387,10.8353
627.28,17.5108666667,76.3308,20.7240666667,59.7073333333,21.5838,9.94653333332,18.2693333333,7.28403333333,10.7572666667
627.61,17.4523,76.353,20.6504,59.7213333333,21.5202,9.94140000001,18.2528,7.2781,10.7553666667
627.94,17.3338666667,76.1362,20.4726666667,59.5922,21.3434,9.87439999999,18.0929333333,7.18676666667,10.6766
628.27,17.3230666667,76.1218666667,20.3927333334,59.6211333333,21.2818666667,9.87313333334,18.0644,7.1425,10.6589333333
628.61,17.2265333333,75.9621333333,20.264,59.5474,21.1569333333,9.81826666665,17.9398666667,7.10856666667,10.5961333333
628.94,17.1815333333,75.9297333333,20.2021333333,59.5492,21.0614666667,9.82566666665,17.8911333334,7.10996666667,10.5911
629.27,17.1033333333,75.7022,20.1040666667,59.4094,20.9408,9.82,17.7795333333,7.11813333333,10.5953666666
629.60,17.0298333333,75.6486666667,19.9694666667,59.3788666667,20.8393333333,9.81653333333,17.7082,7.08006666667,10.5820666667
629.94,17.0121666667,75.6464,19.9128666667,59.3582666667,20.7571333333,9.8452,17.7036666667,7.06673333334,10.6114666667
630.27,17.0493333333,75.7660666667,19.9088666667,59.4871333333,20.751,9.94833333333,17.7564,7.12593333333,10.7144333333
630.60,16.9552,75.7224,19.8162,59.4424666667,20.6366666667,9.93946666667,17.6930666667,7.12103333333,10.712
630.93,17.0009666667,75.6740666667,19.7979333333,59.4625333333,20.6144666667,10.0240666667,17.7582,7.18053333333,10.8177666667
631.26,16.9410333333,75.5354,19.7056,59.3634,20.4617333333,10.0182,17.6869333333,7.17393333333,10.8175666667
631.60,16.9767666667,75.6518666667,19.7476,59.3931333334,20.4870666667,10.0696666667,17.7570666667,7.26006666667,10.8837
631.93,16.8911,75.5747333333,19.6852666667,59.3266,20.3838,10.0554,17.7241333333,7.27556666667,10.8742333333
632.26,16.8579,75.6903333333,19.6576666667,59.3902,20.3446666667,10.0889333333,17.7526666667,7.2729,10.9094666667
632.59,16.8296333333,75.6698666666,19.6000666667,59.4191333333,20.2850666666,10.0973333333,17.7254666667,7.28176666667,10.9330666667
632.92,16.8092,75.8834,19.5663333333,59.5335333333,20.2500666667,10.08,17.7081333334,7.27076666667,10.8997666667
633.26,16.7748333333,75.8752666667,19.5480666667,59.4775333333,20.1558,10.0912666667,17.6533333333,7.27176666667,10.8866
633.59,16.7420333333,75.7884666667,19.4908,59.3884666667,20.0986,10.1166666667,17.6166666667,7.32903333333,10.9102666667
633.92,16.6197333333,75.7464666667,19.3418666667,59.3170666667,19.9912666666,10.0051333333,17.4864,7.25343333333,10.8203666667
634.25,16.6421333333,75.8248,19.3490666667,59.3868,19.9746666667,10.0276666667,17.5195333333,7.27163333333,10.8481333333
634.58,16.6138333333,76.0248,19.3492,59.5511333333,19.9092666667,10.0292,17.4430666667,7.24963333333,10.835
634.91,16.6238666667,76.1462666667,19.3321333333,59.6122666667,19.8802666667,10.0538666667,17.4258,7.27273333333,10.8479333333
635.25,16.5523333334,76.1552666667,19.2904666667,59.6188666667,19.774,10.0794666667,17.3695333333,7.24936666667,10.8222
635.58,16.5821333333,76.228,19.2979333333,59.6672,19.7562,10.1259333333,17.3601333333,7.3328,10.8919333334
635.91,16.5902666667,76.3188666667,19.2852666667,59.7417333333,19.7379333333,10.1243333333,17.3610666667,7.3725,10.9319666666
636.24,16.5474333333,76.3934666667,19.2489333333,59.7242666667,19.6612666667,10.1118,17.3505333333,7.3647,10.9194333333
636.57,16.6122,76.293,19.2933333333,59.6819333334,19.6848,10.2412,17.4300666667,7.47766666667,11.0423
636.90,16.5621,76.3308,19.2457333333,59.7166666667,19.6207333333,10.2297333333,17.416,7.44813333333,11.0341
637.23,16.5491,76.5439333333,19.2556666667,59.9601333333,19.629,10.2315333333,17.4558,7.42783333333,11.0695333334
637.56,16.5220333333,76.4795333334,19.2874,59.9222,19.5433333333,10.2413333333,17.4545333333,7.4367,11.0897666667
637.90,16.4996333334,76.4412,19.2904,59.8878666667,19.523,10.2623333333,17.3994,7.46216666667,11.1246
638.23,16.3941666667,76.2964666667,19.1545333333,59.7284666667,19.4002666667,10.1521333333,17.318,7.4159,11.0540333334
638.56,16.3708666667,76.2149333334,19.1526,59.7170666667,19.3921333334,10.2124,17.3311333333,7.44103333333,11.1369666667
638.89,16.3306,76.0668,19.0318666666,59.6554666667,19.3235333333,10.1892666667,17.2708,7.45943333333,11.1344
639.22,16.2046666667,76.0077333333,18.9195333333,59.5928,19.2282666667,10.1502,17.2101333333,7.3809,11.0783333333
639.55,16.0921333333,75.7945333333,18.8264,59.416,19.0995333333,10.1362666667,17.1030666667,7.34803333333,10.9846666667
639.88,16.1074,75.8078666667,18.8432666667,59.5253333333,19.1114666667,10.1886,17.0744666667,7.389,11.0389666667
640.21,15.9287333333,75.7104666667,18.6093333333,59.4283333333,18.8633333333,10.0318,16.8761333333,7.2245,10.9052
640.54,15.9848666667,75.7352666667,18.6061333333,59.4546,18.8914666667,10.0959333333,16.8887333333,7.29016666667,10.9911333333
640.87,16.0686666667,75.6936666667,18.6635333333,59.4304666667,18.9340666667,10.2317333333,16.9537333333,7.41776666667,11.0912666667
641.20,16.0657333333,75.6032,18.5762,59.3792,18.8836,10.2679333333,16.914,7.43863333333,11.1166333333
641.53,16.0709,75.6544666667,18.5119333333,59.4422,18.8132666667,10.2269333333,16.8876666666,7.44126666667,11.0882
641.87,16.1819333333,75.5999333333,18.5827333333,59.4616666667,18.864,10.3863333333,16.9765333333,7.5628,11.2425666667
642.20,16.1355333333,75.6898,18.5444666667,59.4936,18.7802666667,10.3376,16.9457333333,7.5361,11.1772333333
642.53,16.2236333333,75.8908,18.6634,59.6719333333,18.7934666667,10.4339333333,17.0498666666,7.5702,11.3036333333
642.86,16.2121333333,76.0164666667,18.5802,59.7447333333,18.703,10.4237333333,17.0119333333,7.56043333333,11.3378
643.19,16.2471666667,76.2156,18.6247333333,59.9092666667,18.7294,10.4902,17.0527333333,7.61066666667,11.437
643.52,16.2542,76.1501333333,18.5814666667,59.7813333333,18.6823333333,10.4913333333,17.0380666667,7.6399,11.4531666667
643.85,16.2131333333,76.2423333333,18.5868666667,59.8084,18.6882666667,10.4884,17.0620666667,7.62546666667,11.4841333333
644.18,16.2014,76.2208,18.5758,59.8012,18.628,10.4686,17.075,7.63843333333,11.4918666667
644.51,16.0418666667,76.2952,18.3712,59.7971333333,18.4093333333,10.3294666667,16.8908666667,7.48533333333,11.3657
644.84,16.1569333333,76.2927333333,18.5051333334,59.8490666667,18.4886,10.4516,17.0300666667,7.5977,11.4906
645.17,16.0446333333,76.2639333333,18.3534666667,59.7852666667,18.2992666667,10.4020666667,16.9268,7.47963333333,11.4507
645.50,15.964,76.4564666667,18.2929333333,59.8773333333,18.1944666667,10.3228,16.8589333334,7.38786666667,11.4017
645.83,15.9709333333,76.4176666667,18.2454,59.868,18.1713333333,10.3288,16.8433333333,7.3797,11.4642
646.16,15.8856666667,76.4181333333,18.1346666667,59.7987333333,18.1332,10.3023333333,16.8275333333,7.3799,11.421
646.49,15.8827,76.2696666667,18.1299333334,59.6705333333,18.0909333333,10.3208,16.7908666667,7.3861,11.3709666667
646.82,15.8793333334,76.3280666667,18.0477333333,59.6540666667,18.0342,10.2710666667,16.7516666667,7.35013333333,11.3441
647.15,15.7555333333,76.2342666667,17.8831333333,59.5765333333,17.899,10.1768,16.6354,7.2365,11.2705
647.48,15.7535333333,76.1589333333,17.8766666667,59.5764,17.8458,10.1969333333,16.5833333333,7.2808,11.2668
647.81,15.6995333333,76.1650666667,17.8158,59.6287333333,17.7612666667,10.1856,16.5227333333,7.27583333333,11.2464
648.14,15.7905333333,76.1831333333,17.9418666666,59.6372666666,17.8837333333,10.3175333333,16.605,7.42713333333,11.3684333333
648.47,15.6745,76.2613333333,17.7986,59.6460666667,17.7792666667,10.2659333333,16.4735333333,7.3665,11.3071
648.80,15.6691666666,76.3433333333,17.8028666667,59.6921333333,17.8193333333,10.2823333333,16.5022666666,7.41283333333,11.2666333334
649.13,15.618,76.1364666667,17.6887333333,59.5624666667,17.7424666667,10.3074666667,16.4773333333,7.4175,11.2519333333
649.46,15.5476,76.1377333333,17.6162,59.5386,17.639,10.3074,16.4376,7.4286,11.1937666667
649.79,15.5529333334,76.1197333333,17.5864,59.5914666667,17.5679333333,10.2917333333,16.3749333333,7.38163333333,11.2026
650.11,15.5646666667,76.1128666667,17.6151333333,59.5846666667,17.5564,10.2996666667,16.3968,7.39153333333,11.2791666667
650.44,15.5322333333,75.9966,17.5915333333,59.4939333333,17.525,10.3148666667,16.4020666667,7.40446666667,11.2944666667
650.77,15.5982,76.0251333333,17.6463333333,59.5525333333,17.5070666667,10.4082666667,16.4739333333,7.52226666667,11.3637666667
651.10,15.5925,75.9504666667,17.5970666667,59.4492,17.4514666667,10.391,16.4615333333,7.5326,11.3564666667
651.43,15.6197666667,75.7817333333,17.5968,59.3188666667,17.4464,10.4090666667,16.4580666667,7.5372,11.3752333333
651.76,15.4456666667,75.5272666667,17.3647333333,59.093,17.1390666667,10.1941333333,16.2906666667,7.36286666667,11.1754333333
652.09,15.3922333333,75.6383333333,17.3178666667,59.1528,17.0392,10.1339333333,16.2769333333,7.2981,11.1418333333
652.42,15.4179666667,75.587,17.3027333333,59.1454,17.0428,10.1425333333,16.3106666667,7.31713333333,11.2057
652.75,15.4071,75.7468666667,17.3246,59.2610666667,17.0523333334,10.1432666667,16.2830666667,7.3531,11.2079333333
653.08,15.3575,75.6137333333,17.2578666667,59.156,16.9398,10.066,16.2242666666,7.27066666667,11.1452333333
653.41,15.2424,75.4252666667,17.1734666667,58.9268,16.8268666667,9.96913333334,16.1438,7.2536,11.0767666667
653.74,15.2115333333,75.5293333333,17.1098666667,59.0180666667,16.7194666667,9.92406666667,16.0809333333,7.22486666667,11.0406666667
654.06,15.1902333333,75.3172,17.0730666667,58.9278,16.6727333333,9.92593333333,16.0217333333,7.22156666667,11.0853666667
654.39,15.1806666667,75.3802666667,17.0514,58.9146666666,16.7352666667,9.89379999999,16.0061333333,7.21526666667,11.1133666667
654.72,15.1920666667,75.3775333333,17.0440666667,58.9884666667,16.7147333333,9.91639999999,15.9992666666,7.2107,11.1512666667
655.05,15.0926333333,75.3845333333,16.9418,58.9616,16.5582666667,9.85653333334,15.9366666667,7.17736666667,11.1166
655.38,15.1977666667,75.493,17.0988666667,59.1593333333,16.7211333333,9.98433333333,16.0494666667,7.32123333333,11.3166
655.71,15.2745666667,75.4804,17.1485333333,59.1864666667,16.7882,10.0504666667,16.0514,7.38623333333,11.3848
656.04,15.2823,75.3208666667,17.1870666667,59.0886666667,16.7506666667,10.1238666667,16.0213333333,7.44373333333,11.4325666667
656.37,15.3576,75.2924666667,17.2679333333,59.0698,16.7699333333,10.1908666667,16.0816,7.53003333333,11.5432666667
656.69,15.4640666667,75.257,17.3698666667,59.1301333333,16.8838666667,10.4162666667,16.195,7.70606666666,11.6875
657.02,15.4506333333,75.3287333334,17.329,59.1887333333,16.8135333333,10.4465333333,16.1816,7.69866666667,11.648
657.35,15.4697,75.2947333333,17.2918,59.1573333333,16.8272,10.5064666667,16.2136,7.7561,11.7097
657.68,15.4654666667,75.3952,17.3013333333,59.1460666666,16.8312,10.5196,16.2916,7.76133333333,11.6896666667
658.01,15.3830666667,75.2828666667,17.2072,59.0534666667,16.6965333333,10.5053333333,16.1982,7.69106666667,11.6192666667
658.34,15.3100666667,75.3584,17.1449333333,59.0714,16.5982666667,10.4534666666,16.1355333334,7.62766666666,11.6053666667
658.66,15.2777666666,75.3806666667,17.1195333333,59.0506,16.5999333334,10.4404666667,16.0748666667,7.60956666667,11.5859666667
658.99,15.3061,75.5346666667,17.1236666667,59.1089333333,16.5684666667,10.5029333333,16.1224666666,7.6176,11.5687333333
659.32,15.2606333333,75.4652,17.0665333333,58.9954,16.5288,10.5353333333,16.1146666667,7.64896666667,11.5508333333
659.65,15.2189333333,75.7374666667,17.014,59.1540666667,16.4711333333,10.4939333333,16.0825333333,7.5856,11.4874666667
659.98,15.1494666667,75.6788666667,16.9098666667,59.0431333333,16.405,10.4806666667,16.0111333333,7.56226666667,11.4645333333
660.31,15.0659666667,75.717,16.8276666667,59.0233333333,16.3647333333,10.3748666667,15.9176,7.4883,11.4078333333
660.63,15.1188333333,75.6405333333,16.8561333333,58.9715333333,16.4176666667,10.4114,15.9231333333,7.5373,11.4926
660.96,15.1336666667,75.7252666667,16.896,59.0159333333,16.4438,10.4232666667,15.9414,7.57183333333,11.5158666667
661.29,15.2123333334,75.7902,16.9392666667,59.1862666667,16.4271333333,10.4954666667,15.9194666667,7.6633,11.6139
