wavelength,Back_LanAurm,Belly_LanAurm,Breast_LanAurm,Crissum_LanAurm,Crown_LanAurm,DorTail_LanAurm,Patch10_LanAurm,Patch11_LanAurm,Rump_LanAurm,Throat_LanAurm,WingTip_LanAurm
804.07,43.1331333333,50.0827333333,46.4159333333,42.322,3.91239999999,10.1362666667,41.8947666667,29.0152666667,44.1580666667,3.2986,9.53833333333
804.38,43.8958,50.4870666667,46.9841333333,42.8196,4.11633333334,10.2933333333,42.3782333333,29.4324666667,44.6004666667,3.52426666667,9.50219999999
804.68,43.7085333334,50.0476,46.7670666667,42.71,4.55893333334,10.7448666667,42.0919666666,29.3608666667,44.0833333333,4.16266666667,9.963
804.99,43.8254,49.8590666667,46.9327333333,42.8092666667,4.23499999999,10.8008,42.7054333333,29.3642,44.2192,3.96366666667,9.60900000001
805.30,44.3524,50.4510666666,47.2929333333,43.2484,4.58606666666,11.4437333333,43.1768,29.7291333333,44.379,4.20393333333,10.2282666667
805.60,44.9744666667,50.9621333333,48.2188,43.9342,4.53246666667,11.7757333333,43.7914333333,30.0351333333,44.6618,4.0744,10.4176
805.91,45.3516666667,51.472,48.4741333333,44.3129333333,4.45340000001,12.1536666667,43.8716666667,30.1297333333,44.881,4.03146666667,10.6981333333
806.21,45.3990666667,51.5696,48.6138666667,44.1532,4.49306666667,12.4488666667,43.9886666667,30.0538666667,44.7358,4.4444,10.6202666667
806.52,45.7267333333,52.0306666667,48.8102,44.4902666667,4.10553333333,12.5087333333,44.4352666667,30.1952,45.1827333333,4.287,10.3435333333
806.83,45.9423333333,51.6992666667,49.0795333333,44.6786666667,4.6132,13.1590666667,44.6406,30.3376666667,45.1688,5.13626666667,10.9859333333
807.13,45.7521333333,51.4658,49.0828666667,44.5554,3.76833333333,12.7738,44.2809666667,30.2632,45.2867333333,4.65506666667,10.4792666667
807.44,46.0942666667,51.8463333333,49.7195333333,44.9944,4.18066666666,13.2716,44.9662,30.6059333333,46.1784,5.23006666667,11.0661333333
807.74,46.0579333333,52.1046,49.7325333333,45.0909333333,4.11253333333,13.356,44.9318333333,30.3754,46.2684,5.0114,11.1889333333
808.05,46.7437333333,52.9956,50.6370666667,45.7067333333,3.80439999999,13.3273333333,45.4757,30.7910666667,47.0991333333,4.49786666667,11.0517333333
808.35,47.367,53.6684666667,51.1610666667,46.0623333333,4.58386666667,14.0516,45.6163333333,31.2866666667,47.7378,5.09873333333,11.8611333333
808.66,47.5362666667,53.6602666667,51.477,46.0868666667,4.09486666666,13.3578,45.4949666667,31.0268666667,48.1282,4.57606666667,11.4954666667
808.97,47.2354666666,53.5188666667,50.8657333333,45.7329333333,4.15586666666,13.2715333333,45.1237333333,30.9152666667,48.1569333333,4.966,11.6946
809.27,47.7256,53.8156666667,51.0839333333,46.0902,4.74939999999,13.4649333333,45.7581,31.1967333333,48.8158,5.13773333333,11.9611333333
809.58,46.8376666667,52.896,50.4182,45.2915333333,4.25853333334,12.6172,45.187,30.7414666667,48.0164666667,4.11286666666,11.4258
809.88,46.5568666667,52.3514666666,50.3617333333,44.5541333333,3.9794,12.2288,44.5866333333,30.265,47.7066666667,3.37853333333,11.0271333333
810.19,46.5868,53.054,50.8208,44.46,3.49613333333,11.4856,44.7923666667,30.1030666667,48.0822666666,2.63213333333,10.575
810.49,47.0944666667,53.5138666667,51.4476666667,44.4934,4.2728,12.0494666667,45.7874,30.5584,48.4654,3.2764,11.374
810.80,46.9066666667,53.62,51.1066666667,44.4066666666,4.91333333333,12.5066666666,45.6966666666,30.8,48.3266666667,3.56666666667,11.8266666667
811.10,47.4000666667,54.0261333333,51.7994666667,45.0655333333,5.36826666667,13.313,46.1150666667,31.5034,48.6308666667,4.2046,12.6000666667
811.41,46.6929333333,52.8735333333,50.6273333333,44.3676666666,5.58946666666,13.5698,45.606,31.1658,47.6388,4.49906666667,12.775
811.71,46.3523333334,52.4098666667,50.74,44.237,5.70393333333,13.7524666667,45.5665,31.0216666667,47.3871333333,4.72166666667,12.7112
812.02,46.5357333333,52.5933333333,50.6744666667,44.165,6.25413333333,14.3352666667,46.2246,31.2965333333,47.7866,5.2716,13.2285333333
812.32,46.7663333333,53.3267333333,51.2462666667,44.0744,6.14833333334,14.3703333334,46.4307666667,31.2862666667,47.8298666667,4.6794,12.9078666667
812.63,46.3849333333,53.2460666667,51.1402,43.7155333333,5.66726666666,13.9771333333,46.0127,31.0731333333,47.2501333333,4.62773333333,12.4814666667
812.93,47.0692666667,54.4592,51.8322,44.6741333333,5.82046666667,14.5069333333,46.7862333333,31.4706666667,47.7653333334,5.2678,13.2104666667
813.24,47.6132,55.1920666667,52.0508,45.1988666667,5.91906666667,14.8492666667,47.4039333333,31.7969333334,47.9766666667,5.82306666667,13.6558
813.54,48.0457333333,55.2529333333,51.9333333333,45.6202666667,5.90419999999,15.4193333333,47.5120666667,32.2176666667,48.2813333333,5.9252,13.5412666667
813.85,47.6370666667,54.993,51.491,45.3094,5.39386666666,14.7257333333,46.5646666667,31.6104,47.6372,5.23906666667,12.609
814.15,47.4272,54.6198666667,51.1370666667,44.7902666667,4.39940000001,14.0227333333,45.6466333333,31.123,46.8301333333,4.6482,12.0752666667
814.46,47.1702666666,54.1938666667,50.4791333333,44.2882,4.65186666666,13.9488666667,45.6593,31.2977333333,46.6176,5.06473333333,12.1300666667
814.76,47.1336,54.5906666666,50.8836666667,44.1595333333,3.85773333334,13.1754,45.6214,31.1208,47.1263333333,4.50433333333,11.2141333333
815.07,46.2131333333,53.3333333333,49.3304666667,42.8222,2.5198,11.9726,44.3305,30.007,45.594,3.211,9.86313333334
815.37,45.2680666667,52.0724666667,48.4130666667,41.7754666667,1.13053333333,10.9057333333,42.8659333333,29.2535333333,44.1450666667,2.1522,8.21733333334
815.68,44.8960666667,51.2787333333,47.6066666667,41.4645333333,0.641200000006,10.2587333333,42.6157666667,29.0928,43.9052666667,1.807,7.58459999999
815.98,45.2193333333,51.0672,47.5292,41.2499333333,0.270466666672,10.2411333333,42.8252333333,29.1082,43.984,1.25733333333,7.57320000001
816.29,45.7668,50.8423333333,47.6026,41.0510666667,1.02233333333,10.7198,42.8256333333,29.6038666666,44.2477333333,1.33913333333,7.91213333333
816.59,46.2974,51.1253333333,48.0796,41.3347333333,1.91693333333,11.3808,43.3475666667,30.1526666667,44.8135333333,1.9098,8.42733333333
816.89,45.6934,50.4622,47.9736,41.0288666667,1.89086666667,10.9002,43.0726666667,29.5727333334,44.2822,1.6266,8.44633333333
817.20,45.9717333333,50.7016666667,48.4278666667,41.6936,2.53700000001,11.6732,43.8799,30.2631333333,45.0202666667,2.5506,9.39946666668
817.50,46.4374666667,51.421,49.1292,42.6326,3.40533333333,12.3969333333,44.9738,30.7728,45.6319333333,3.1828,9.93453333334
817.81,46.5774,51.1770666667,49.3206666667,42.5837333333,3.05586666666,12.1531333333,44.9027666667,30.6474,45.5949333334,2.83253333333,9.74166666668
818.11,46.1012666667,51.0408666667,48.8508666667,42.4067333333,3.65226666666,12.3768,44.6750333333,30.6258666667,45.3488666667,3.29126666667,10.1504
818.41,47.5682,52.9199333333,50.6116666667,44.4444,5.61593333334,14.0855333333,46.3852333333,32.2711333333,46.9652666667,5.05306666667,11.9666
818.72,48.4936666667,54.3087333333,51.2854,45.5294,6.80686666667,15.1065333333,47.2191,33.2093333333,48.0463333334,6.2302,13.1824666666
819.02,49.4034,54.8922666667,52.1352666667,46.3758,7.36860000001,15.7644,47.7117666667,33.7044,48.6767333333,6.54633333333,13.7544666667
819.33,48.8725333333,54.9842666667,52.264,46.4920666667,7.575,15.9285333333,47.7068666667,33.7047333333,48.85,6.7158,13.9015333334
819.63,48.9840666667,55.5968666667,52.6816666667,47.0176,8.01239999999,15.7703333333,48.0296666667,34.1892666667,49.2077333333,7.1332,14.224
819.93,48.8408,55.8538,52.7658,47.2022666667,8.39833333334,15.78,48.0936333333,34.43,49.3282666667,7.64793333334,14.7219333333
820.24,49.1941333333,56.2944666667,52.9531333333,47.4966,8.89153333334,16.0026,48.3386,35.0253333333,49.8099333333,8.225,15.1834
820.54,49.0235333333,56.3075333333,52.8282,47.5645333333,9.10880000001,16.0381333333,48.2996666667,35.1312666667,49.7867333333,8.42879999999,15.3041333333
820.85,49.1812666667,56.5773333333,53.0645333333,47.5648666667,9.46546666667,16.3106666667,48.4134,35.4160666666,50.0854666667,8.84733333334,15.6713333333
821.15,49.4978666667,57.1303333333,53.2778666666,47.9866,9.62893333333,16.5959333333,48.7456,35.7196,50.4567333333,9.13013333334,15.9798666667
821.45,50.0227333333,57.5620666667,53.6538666667,48.4108666667,9.8164,16.7810666667,49.0141333333,36.1806,50.8142,9.33939999999,16.2332
821.76,50.1019333333,57.5934666667,53.7546666667,48.4564,9.73586666667,16.5884666667,49.0116,36.1834666667,50.8962666667,9.22439999999,16.1738666667
822.06,50.0118,57.4469333333,53.7716666667,48.4119333333,9.65140000001,16.4610666667,48.9075333333,36.0618666667,50.8284666667,9.06366666666,16.0553333333
822.36,49.8466666667,57.3713333333,53.573,48.3243333333,9.75240000001,16.4487333333,48.8333333333,35.9967333333,50.7146,9.25439999999,16.0862666667
822.67,49.9896,57.4782666667,53.6086,48.4200666666,9.80220000001,16.4383333333,48.9516,36.106,50.7920666667,9.33093333333,16.1192666667
822.97,49.9785333333,57.4845333333,53.5511333333,48.4198666667,9.79139999999,16.4849333333,48.9466,36.1362,50.8019333333,9.40833333334,16.1462
823.27,49.9123333333,57.408,53.4268,48.3348,9.69533333333,16.4112,48.8725666667,36.1322666667,50.7098666667,9.3684,16.0010666667
823.58,49.7709333333,57.3256,53.3346,48.2707333333,9.56999999999,16.3591333333,48.754,35.9850666667,50.5205333333,9.24526666666,15.8398666667
823.88,49.885,57.3353333333,53.3202666667,48.1996,9.42626666666,16.2597333333,48.6964333333,35.9317333334,50.5148,9.03653333333,15.7276
824.18,49.7686,57.127,53.0791333333,48.1868666667,9.15986666667,16.0054666667,48.4986333333,35.839,50.2658666667,8.78173333333,15.5534
824.49,49.4652,56.6908,52.7638,47.7330666667,8.92326666666,15.6368666667,48.1004666667,35.528,49.8878666667,8.52653333334,15.2347333333
824.79,48.8756,56.2078666667,52.3744666666,47.2132666667,8.6638,15.41,47.826,35.0524,49.3881333333,8.25906666667,14.9561333333
825.09,48.4935333333,55.8335333333,51.8340666667,46.6626666667,8.4386,15.3634666667,47.5302666667,34.735,48.9654,8.18840000001,14.7960666667
825.39,48.6902,55.9918666667,51.8755333333,46.7767333333,8.83713333333,15.7757333333,47.8672333333,35.061,49.2172,8.62760000001,15.236
825.70,48.8857333333,56.1908666667,52.1966666667,46.9530666667,8.95800000001,15.9991333333,48.0052333333,35.4148666667,49.4294,8.72586666666,15.5458666667
826.00,48.8284,55.8423333333,52.0110666666,46.5862,9.12486666667,15.9826,47.7727666667,35.3639333333,49.2583333333,8.86746666666,15.6928
826.30,48.9511333333,55.8418666666,52.0546666667,46.4940666667,9.10719999999,15.975,47.6793,35.3446666667,49.3244666667,8.73166666667,15.6693333333
826.61,48.9226,55.8456,52.03,46.5772,9.2496,15.9798,47.6053,35.3916666667,49.3882666667,8.70846666668,15.7939333333
826.91,49.2526,56.0379333333,52.2400666667,46.7831333333,9.38306666667,16.0474666667,47.8146,35.672,49.678,8.87459999999,15.9262666667
827.21,49.2285333333,56.1163333333,52.3936666667,46.8588666667,9.35126666666,15.9792,47.8959333333,35.7318,49.7644666667,8.96659999999,15.9479333333
827.51,49.608,56.4645333333,52.7638,47.2139333333,9.48726666666,16.2008,48.3282666667,36.0600666667,50.0961333333,9.15193333333,16.0404
827.82,49.6758666667,56.568,53.0308666667,47.3304,9.53746666667,16.1886666667,48.4276333333,36.1936666667,50.2318666667,9.10433333333,15.9989333333
828.12,49.8908666667,56.6518,53.0020666666,47.6282666667,9.62966666666,16.3528666667,48.4268666667,36.5198666667,50.4348,9.35226666667,16.1428
828.42,50.1766666667,57.075,53.5128666667,48.1668,9.86973333333,16.5103333333,48.8097,37.1909333333,50.8919333333,9.51933333335,16.4205333333
828.72,49.5996666667,56.7342,53.0946666667,47.7029333333,9.31373333334,15.9931333334,48.3295,36.8598666667,50.3250666667,9.02819999999,15.9302666667
829.02,48.7854,55.7866666667,52.4122,46.822,8.3506,15.0898,47.6312,36.0421333333,49.5409333333,8.22653333333,14.9067333333
829.33,48.3948666667,55.6182666667,52.0544,46.924,7.77653333333,14.8117333333,47.2830666667,35.8525333333,49.2242666667,7.6498,14.3893333333
829.63,47.8818,54.9577333333,51.6456,46.654,7.81853333333,14.7554,46.9705666667,35.73,48.6456666667,7.97053333333,14.4050666667
829.93,48.3961333333,55.0954,52.0782,47.0571333333,8.14499999999,15.3650666667,47.292,36.1830666667,48.9355333333,8.66580000001,14.9977333333
830.23,48.4416666667,55.2748666667,52.1987333333,47.166,8.44679999999,15.8598,47.3524333333,36.2531333333,48.9156666667,8.96133333333,15.517
830.54,49.5098666667,56.0736666666,52.7214666667,48.026,9.20653333333,16.886,48.2480333333,37.1080666667,49.5424,9.66693333333,16.2469333333
830.84,48.5349333334,55.2697333333,51.8112666667,46.8996666667,7.96126666667,15.5935333333,47.1663666667,35.6332666667,48.6200666667,8.39299999999,15.1675333333
831.14,48.329,54.3646666667,50.9158,46.3566,7.76553333334,15.4691333333,46.4185666667,35.2042666667,47.9854666667,8.26146666666,15.0408666667
831.44,48.3640666667,54.3104666667,51.1222,46.0357333333,7.45393333334,14.7795333333,46.5326666667,34.6566,47.9004666667,7.7554,14.7292666667
831.74,47.4789333333,53.2911333333,50.1899333333,45.0052666667,7.12553333334,14.156,45.4430666667,33.6920666667,46.9778,7.47886666667,14.1560666667
832.04,47.6905333333,53.5312,50.6280666667,45.0890666667,7.52726666667,14.3768,45.6922666667,34.0454666667,47.2996,8.07120000001,14.2432
832.35,48.9168666667,54.9418666667,51.8503333333,46.4248,8.40079999999,15.2998,46.9455333333,35.0302,48.6982666667,8.8936,15.2858666667
832.65,49.2698666667,55.2716666667,52.3598,46.7058,8.77013333334,15.6714666667,47.2599,35.3716,49.2916,9.35233333334,15.6497333334
832.95,48.7662,54.7984,52.0279333333,46.2452,8.20966666667,15.3386,46.8733,35.003,48.8970666667,8.68433333333,15.1298666667
833.25,48.7328666667,54.8877333334,52.0818666667,46.1826,7.55206666667,14.9783333333,47.2057,34.8091333333,48.969,7.98900000001,14.4509333333
833.55,48.189,54.2596666667,51.5413333333,45.6111333333,6.79940000001,14.2824666667,46.7197666667,34.3851333333,48.4738666667,7.4032,13.6444666667
833.85,47.8347333333,53.8934,51.2496666667,45.2059333333,6.45539999999,13.7635333333,46.3663333333,34.2009333333,48.2981333333,7.04846666667,13.4001333334
834.16,48.0014666667,54.092,51.4186666667,45.4741333333,7.05313333333,14.2816,46.5956,34.6899333334,48.6323333333,7.58566666667,13.8256666667
834.46,48.0818,54.5458,51.7227333333,45.6605333333,7.42953333334,14.6122666667,47.1825666667,34.9992,49.0030666667,7.89386666667,14.0778666667
834.76,48.2484666667,54.8276,51.9269333334,45.6414,7.31820000001,14.7322,47.3851666667,35.262,49.1938666667,7.73386666667,13.9660666667
835.06,48.5744,55.1805333333,52.2807333333,45.8560666667,7.07000000001,14.7852666667,47.8765666667,35.3055333333,49.534,7.42893333333,13.8898
835.36,48.4914666667,54.7707333333,52.1670666667,45.7069333333,6.6236,14.4694666667,47.7577666666,34.9602,49.2446666666,6.61493333333,13.4711333333
835.66,48.2882,54.4052,51.8733333333,45.4748,6.74053333334,14.5391333333,47.5743666667,34.8672666667,49.0320666666,6.482,13.3565333333
835.96,48.1324,54.4124666667,52.1120666667,45.1654666667,6.37666666667,14.2341333333,47.5928,34.6310666667,48.7836666667,5.92366666667,13.0482666667
836.26,48.7264,55.0774666667,52.8054666667,45.5364666667,5.9898,13.8669333334,48.3620666667,34.5383333334,49.3746,5.52493333333,12.8686666667
836.57,47.6484666667,54.0962666666,51.7886666667,44.3277333333,5.86006666666,13.1896,47.1482666667,33.5709333333,48.2176666667,5.46586666667,12.8580666667
836.87,47.9848,54.5893333333,52.4844666667,44.5480666666,5.94886666667,13.5404666667,47.6155,33.5473333333,48.7164666667,5.53506666667,13.4437333333
837.17,47.8732,54.3062666667,52.6621333333,44.4419333333,5.7768,13.4012,47.3565333333,33.0996,48.5671333333,5.37713333333,13.3182
837.47,48.0516666667,53.8274666667,53.0173333333,44.5200666667,6.17253333333,13.949,47.8492,33.5358666667,48.473,6.23733333333,13.9326666667
837.77,46.7191333333,52.3111333333,51.8217333333,43.5387333333,3.82693333333,12.0838666667,46.3697,32.0228,46.8501333333,4.11553333333,12.5208
838.07,45.4227333333,50.6488,50.5055333333,42.3713333333,3.51686666666,11.0872666667,44.8007666667,30.6310666667,45.7092,3.60626666667,11.8389333333
838.37,43.7685333333,48.8888666667,48.2314,40.9444666667,1.14813333334,8.78699999999,42.5463,28.7500666667,44.3704666667,1.49986666667,9.60166666667
838.67,43.5845333333,49.0943333333,48.2978666667,41.1664666667,0.274999999999,8.33573333334,42.4941,28.6107333334,45.0260666666,1.51726666667,9.43573333334
838.97,42.2254,47.8334,47.0294,39.5686,-2.73533333333,5.67653333333,41.1126666667,27.0194666667,43.6666666667,-0.823466666666,6.82346666667
839.27,42.6822,48.309,46.8998666667,40.1846666667,-2.36146666667,5.91833333333,41.5258,27.1818,43.6832,-0.252666666668,6.90966666666
839.57,43.39,48.7252666667,47.2332,40.8592666667,-0.6232,7.51660000001,42.1011,28.1302,44.0980666667,1.19933333333,8.13993333333
839.87,44.2930666667,48.9846666667,47.7422,41.4000666667,0.778933333326,8.69726666667,42.9346666666,29.1515333333,44.5154666667,1.5578,8.64173333333
840.17,45.0387333333,49.3094666667,47.764,42.1307333334,2.61533333334,9.51073333332,43.5666333333,30.4252666667,45.2399333333,2.84406666667,9.59299999999
840.47,44.9615333333,50.0135333333,47.7278,42.1042666667,3.2654,10.4672,43.8776,30.9841333333,44.8889333333,3.746,10.1223333333
840.77,43.4072666667,49.1666666667,45.7406,39.926,1.29626666667,8.48153333335,42.0370333334,29.0925333333,43.1851333334,1.24066666667,7.67593333333
841.07,44.8053333333,50.5697333333,47.3884,41.2914666667,2.94393333333,9.92413333333,43.3476,30.4748666667,44.6723333333,2.5356,8.17666666667
841.37,44.4084666667,50.3190666667,46.6960666667,40.6872666666,2.26800000001,9.73006666666,42.5625,29.9362,43.7506,1.8066,7.7172
841.67,45.4780666667,51.0647333333,48.2813333333,41.3570666667,4.75500000001,12.1048666667,43.9773666667,31.6692666667,44.4081333333,4.3584,9.80686666665
841.97,45.2994,50.0158666667,47.027,40.3390666667,3.44453333334,11.1287333333,43.1373333333,30.8319333333,42.6922666667,2.6602,8.02326666668
842.27,44.9190666667,49.4606,46.7206,40.3776,4.69253333334,12.3624666667,42.5241666667,30.7443333333,42.1359333333,3.46273333333,8.96446666667
842.57,43.6655333333,48.5337333333,45.8648,39.267,2.94393333333,11.3517333333,41.6035666667,29.1295333333,41.0652,2.33686666667,8.07553333335
842.87,42.755,47.4298666667,44.508,38.1873333333,2.32566666667,10.6738666667,40.2981333333,28.348,40.2146,1.44306666667,7.25106666667
843.17,41.8574666667,46.8702666667,43.8422,37.8116666667,1.19593333333,10.4962,39.0012,27.5444666667,39.7836666667,0.636133333332,5.9796
843.47,40.3162666667,45.6220666667,42.7354,35.6015333333,-1.9656,8.30233333333,37.0997,25.0584666667,37.6357333333,-2.50173333333,3.02406666667
843.77,38.4926666667,43.4782,41.1738666667,32.884,-3.95653333333,6.17393333334,34.9783333333,22.4204,35.4638,-5.02906666667,0.318733333333
844.07,38.7300666667,43.0536,41.3606,33.4541333333,-3.76413333333,6.7572,35.0264333333,22.5548,36.1904666667,-4.67126666666,0.634933333334
844.37,37.41,42.2376,39.433,32.5211333333,-4.1686,5.96166666667,34.3753666667,21.1493333333,34.7279333333,-4.91960000001,1.11873333333
844.67,39.7156,44.5180666667,41.3268666667,35.1974666667,-2.6066,7.83573333333,37.6937,23.3334,37.2670666667,-2.5276,3.44393333333
844.97,40.4909333333,45.7482666667,40.9976,35.4394,-1.536,8.10766666666,38.1077333333,23.2620666667,37.9414,-1.5202,4.19640000001
845.27,40.5222666667,46.4056,41.4746666667,35.9754666666,1.19813333333,9.61593333334,38.4100666667,23.9324,39.3548666667,0.844866666666,6.55899999999
845.57,41.1627333333,47.5659333333,41.4108,35.6434,1.86053333333,9.86040000001,39.9148666667,24.2789333333,39.3332666667,1.93806666667,7.42639999999
845.87,40.6103333333,46.9482666667,40.5165333333,35.4773333333,3.27066666667,10.1250666667,38.9907,24.8042666667,39.2174666667,2.00313333333,7.48033333333
846.17,39.0522,47.0522,39.9678666667,34.7469333333,2.93979999999,9.20486666667,38.1285666667,24.0320666667,38.9076,1.70273333333,6.21686666666
846.47,38.5679333333,47.0616,39.5554666667,34.6172,2.86413333334,7.9342,38.3044333333,24.1317333333,39.5556,0.658399999999,6.12346666667
846.77,38.3166666667,47.15,39.3,35.8666666667,3.46666666667,8.10000000001,38.3666666667,24.5666666667,39.6833333333,0.750000000002,6.69999999999
847.07,38.0509333333,45.9786666667,39.4430666667,37.3137333333,4.8484,8.74699999999,38.3292333333,25.6020666667,39.2629333333,1.55606666667,7.69866666666
847.37,38.0618666667,45.8813333333,40.5012,37.7276,4.91240000001,8.70506666666,38.6717,25.6139333333,40.0836,1.88813333333,7.86966666667
847.67,39.949,46.2755333333,42.0407333333,38.5882666667,5.8164,9.37073333333,39.7703,26.9387333333,41.2925333333,2.85713333333,7.9932
847.97,37.9434,43.8732,40.7026666667,36.5723333333,4.26739999999,8.12333333334,37.2324,24.7300666667,38.4918666667,0.428466666665,5.96406666666
848.26,36.5138666667,42.5696666667,39.7664,35.8310666667,1.79699999999,6.50506666666,36.2983333333,24.0432,35.939,-1.61726666667,3.66566666667
848.56,34.0782,40.0930666667,37.4674,33.1286,-0.819333333333,3.50100000001,33.8081,21.8064666667,32.5511333333,-4.59953333333,1.19173333333
848.86,31.4728,37.7908,35.911,31.0270666667,-4.41860000001,0.426266666668,31.1917666667,19.6317333333,30.3487333333,-8.21713333334,-1.31786666667
849.16,31.4368666667,36.4613333333,35.1906,29.6384,-6.29526666666,-1.19246666667,31.4076666667,18.4751333333,28.4458,-9.77526666667,-2.71760000001
849.46,31.4595333333,36.1342,34.0236666667,29.6450666667,-7.00193333334,-0.394533333328,31.1638,19.132,27.8106,-11.5384666667,-1.57786666667
849.76,31.6714666667,35.8552,34.3501333333,30.0096666667,-6.80340000001,0.019600000006,30.5572,18.9638,27.1164,-9.95113333335,-0.410466666666
850.06,30.9581333333,35.0498666667,33.5130666667,28.1038,-9.30139999999,-2.0758,29.4411333333,18.004,25.9880666667,-11.0578666667,-1.77633333333
850.36,31.9798666667,36.5656666667,34.2222666667,28.9495333333,-9.89906666667,-0.545466666669,30.4545666667,18.7274,28.3231333333,-9.67673333333,-0.585933333336
850.65,33.4153333333,38.6666,34.3999333333,29.8256,-9.518,-0.676933333332,30.7488,19.3025333333,27.9384666667,-9.68213333333,0.184666666667
850.95,29.3334666667,35.4582666667,30.7915333333,25.6042,-13.1667333333,-4.10426666666,26.3021666667,15.1665333333,24.1667333333,-13.8960666667,-3.8336
851.25,29.7467333333,34.7112666667,30.0101333333,25.8967333333,-11.996,-4.43766666666,26.3525333333,15.7040666667,24.7416666667,-11.6310666667,-3.62706666667
851.55,29.2857333333,33.5713333333,29.0872666667,26.0714,-11.3888666667,-3.8094,25.4663333333,14.8214,25.4961333333,-11.4881333333,-2.81746666667
851.85,29.9026,34.4249333333,29.5127333333,27.3100666667,-10.0974666667,-1.7934,27.0273333333,15.8479333333,27.0760666666,-9.96093333333,-2.22233333333
852.15,30.9074,34.9813333333,29.8704666667,28.9814,-6.62966666668,1.03693333333,28.0185666667,17.0184666666,28.6482666667,-6.79633333333,-0.055666666666
852.45,31.6442,36.6576,30.3324666666,30.5122,-3.80953333333,4.38446666667,28.7601,20.0538,31.0512666667,-3.80946666667,2.98293333334
852.74,32.9336666667,37.5659333333,31.2625333333,30.8446666667,-3.59673333333,5.06813333333,29.3552333333,20.1272,31.9709333333,-2.0162,2.57926666667
853.04,34.1807333333,38.9265333333,31.7327333333,30.0000666667,-4.55740000001,4.57626666667,30.3295666667,20.0942,31.7326,-2.1658,1.09233333333
853.34,34.8311333333,40.6027333333,32.5844666667,32.1094666667,-1.31513333333,7.45200000001,32.1096333333,21.7533333333,34.0273333333,0.5114,3.1416
853.64,34.7540666667,40.7466,31.5482,31.6394,-0.491866666667,7.03093333334,31.0566333333,21.1838666667,33.4427333333,-0.145599999999,2.368
853.94,35.7064666666,41.8116,34.0034666667,32.7356,1.25,9.09426666667,32.9891333333,22.319,35.5072666667,1.08693333333,3.67746666667
854.23,38.3152666667,43.5324666667,35.9602,34.982,3.26066666667,11.9022,35.6160333333,24.6376666667,37.7899333333,3.31513333333,6.82966666667
854.53,38.9357333333,44.9674666667,37.0680666667,35.5555333333,3.212,13.296,36.6571666667,25.6208,39.3276666667,3.11873333333,7.41353333334
854.83,37.7778,43.8348,37.1288,34.2576666667,1.062,11.7206,36.2045333333,24.0512,39.2920666667,-0.235933333331,4.56239999999
855.13,38.0418,44.4166,38.4584,34.7500666667,-1.125,10.6876666667,35.4167,23.5625333333,40.7084,-2.9582,3.43766666667
855.43,40.0206,45.841,41.0732,36.0784666667,0.639800000001,12.9618,37.1723666667,26.0888666667,42.7039333333,-1.71313333333,5.88253333333
855.72,41.0356,47.1198,42.6322,36.2676,-0.798333333333,11.8662666667,37.6268333333,25.7821333333,43.4304666667,-3.55980000001,4.61706666666
856.02,41.826,47.3045333333,44.5103333333,37.7337333333,-0.461800000006,11.6171333333,38.7899,26.5566666667,43.9384,-3.34433333333,4.77453333333
856.32,40.0866,45.9090666667,43.8528,37.7490666667,-0.649266666662,11.1905333333,37.3269,26.8830666667,44.0476666667,-4.45873333333,4.50206666667
856.62,38.355,43.9610666667,42.619,35.0434,-2.18626666667,10.0000666667,34.6103666667,24.9782666667,42.0995333333,-5.99573333333,3.07353333333
