wavelength,Back_TanNicf,Belly_TanNicf,Breast_TanNicf,Crissum_TanNicf,Crown_TanNicf,DorTail_TanNicf,Patch10_TanNicf,Patch11_TanNicf,Patch12_TanNicf,Patch13_TanNicf,Patch14_TanNicf,Rump_TanNicf,Throat_TanNicf,WingTip_TanNicf
812.93,22.2051666667,72.5648333333,21.3110833333,80.019625,27.02425,24.3936666667,26.1610833333,22.77025,29.1923333333,27.5791666667,31.0110833333,29.2436875,35.5320833333,26.4591666666
813.24,22.5791666667,73.0429166667,22.0745833333,80.886875,27.57525,24.4128333333,26.4730833334,23.1148333333,29.6764166667,27.7605416667,31.8295833333,29.9007083333,36.6605833333,27.6165833334
813.54,24.118,73.5401666667,23.55025,80.75325,28.7510833333,25.56775,27.8691666667,24.0469166667,30.4034166667,29.3795,32.7351666667,31.3387291666,37.7938333333,29.2884166667
813.85,24.4785833333,73.00425,23.7264166667,80.1495,28.0888333333,25.6619166667,28.1486666667,23.947,30.1946666667,29.1917916667,32.4310833333,31.6436875,37.3545,30.0139166667
814.15,24.3426666667,73.94825,24.0796666667,80.5116666667,28.044,25.971,28.45875,24.0391666667,30.532,29.5155416667,32.4636666666,31.907375,37.4190833333,30.7948333333
814.46,25.221,73.9244166667,25.1106666667,80.398,28.4479166667,26.5179166667,29.1414166667,24.6984166667,30.2974166667,29.8099583333,33.072,32.2778541667,37.4549166666,31.73525
814.76,25.3038333333,74.0381666667,25.091,80.8475416667,28.3515833333,26.2656666667,28.6148333333,24.3821666667,29.5668333333,29.4805,32.8370833333,31.9763958333,37.55575,31.5106666667
815.07,26.2644166667,74.9700833333,26.4834166667,81.3668333333,29.28125,27.1305833333,30.06775,25.7468333333,30.5753333333,30.7347916667,33.9805,33.1615833333,38.67975,33.144
815.37,25.707,74.7710833333,25.9360833333,80.28175,28.853,26.4136666667,29.7589166667,25.3783333333,29.4703333333,29.61475,33.7118333333,32.4223958333,37.6145,32.3873333333
815.68,26.1331666667,75.682,26.083,81.30775,29.56275,27.1661666666,30.2545833333,25.8723333333,29.8836666667,30.05925,34.1855833333,33.0875208333,37.8860833333,32.43075
815.98,24.5530833333,74.31475,24.4538333333,79.7229583333,28.0691666666,25.92375,28.8439166666,24.74175,28.28775,28.77925,32.7575,32.3723333333,36.94875,31.4066666667
816.29,22.0948333333,73.3414166667,22.4869166667,78.9807083333,26.2565,23.6630833333,27.16125,22.9593333333,26.2163333334,27.261875,31.0715833333,31.01125,35.0823333334,30.2270833333
816.59,21.1693333333,72.854,21.2795,78.3092083333,25.6818333333,22.9846666666,26.37375,21.84125,25.0401666667,26.1029583333,29.9438333333,30.3624375,33.7544166667,29.1415
816.89,20.1446666667,72.91925,20.81825,78.4578333333,25.211,22.4065833333,25.3316666667,21.4014166667,24.3266666666,25.2010416667,29.0711666667,29.4129166667,33.13225,28.83
817.20,20.7745,72.8970833333,21.5864166667,78.16925,25.7531666667,22.6038333333,25.76275,21.8406666667,24.6479166667,25.7190416667,29.1665833333,29.2278958333,33.8126666667,28.9806666667
817.50,20.65625,71.551,21.663,76.817625,25.9133333333,22.4646666667,25.755,21.75625,24.2916666667,25.755,29.31575,28.7843958333,33.501,28.30925
817.81,20.3805,71.46575,21.6270833334,76.5384166667,25.9959166667,22.1024166667,25.96875,21.8245833333,24.8473333334,26.2691666667,29.853,29.1376875,33.2974166667,27.6999166667
818.11,20.7703333333,70.2994166667,21.7459166667,75.1135,26.45475,21.93075,26.4044166667,22.39325,25.6139166667,26.921375,30.5246666666,29.3685,33.06425,27.876
818.41,19.11325,69.2691666667,19.6716666667,74.3102916667,24.5975833333,20.07375,24.3596666666,20.41875,24.11325,25.2422083333,29.2364166667,27.6273541667,31.3465,26.3299166667
818.72,18.0698333333,68.5639166667,18.6893333333,73.867125,23.7379166667,18.9793333333,23.66725,19.2693333333,23.6594166666,25.180375,28.755,26.9774791667,30.613,26.04275
819.02,17.2055833333,68.4088333334,17.8770833333,73.8780833333,22.8374166667,18.0765,22.9629166667,18.2315,22.9849166667,25.1438333333,28.08525,26.3137708333,30.2553333333,25.19175
819.33,17.0518333333,68.4713333334,17.3966666667,74.3817083333,22.2628333333,17.7549166667,22.35075,17.6600833333,22.8034166667,24.57425,28.1899166667,25.5913333333,29.562,24.331
819.63,17.11275,68.122,17.20075,74.6536666667,22.0539166667,17.91075,22.054,17.412,22.8404166667,24.554125,28.49775,25.2024791667,29.3545,23.7324166667
819.93,17.5484166667,67.9306666667,17.1175,74.5835416667,22.1095,18.401,21.8595833333,17.51425,23.2411666667,24.8750416666,28.7135,25.2253333334,29.4190833333,23.6724166667
820.24,17.153,67.8660833333,16.2958333334,74.3612083333,21.538,18.0306666667,21.4145833333,16.9756666666,22.9598333333,24.5815833333,28.6514166667,24.7917708333,28.7381666667,23.0464166666
820.54,16.4045,67.5198333333,15.4468333333,74.225875,20.9590833333,17.4636666667,20.5713333334,16.3870833333,22.5078333333,23.98625,28.3766666667,24.1766666667,28.1180833333,22.3993333333
820.85,15.7979166666,67.39925,14.69,74.169125,20.09325,16.7878333334,19.7329166667,15.7675833333,21.961,23.3245833333,27.9785833333,23.5207083334,27.60925,21.7520833334
821.15,15.1246666667,66.5876666667,13.8196666667,73.3212916666,19.4454166667,16.0564166667,18.7505,15.0536666667,21.3475833333,22.443875,27.1945,22.7270833333,26.93925,20.9660833333
821.45,15.0136666667,66.5775,13.69125,73.5602083333,19.3959166667,15.99825,18.5495,14.9339166667,21.3961666667,22.376125,27.0890833333,22.5479375,26.9601666667,20.8238333333
821.76,15.1815833334,66.3328333333,13.8223333333,73.2724583333,19.5154166667,16.19,18.609,15.0836666667,21.5046666667,22.5490833333,27.09125,22.5725,27.0360833333,20.8301666667
822.06,15.2639166667,66.1575833333,13.9759166667,73.198,19.5731666667,16.38125,18.5766666666,15.2480833333,21.63775,22.6402916667,27.15375,22.5070208333,27.14375,20.7025833333
822.36,15.3830833333,65.9663333333,14.1035,72.9651666666,19.7300833333,16.36275,18.573,15.3396666667,21.7119166667,22.6019166667,27.19325,22.5078958333,27.15175,20.7661666667
822.67,15.507,65.7258333333,14.1694166667,72.7968333334,19.785,16.36525,18.4985833333,15.2904166667,21.7145833333,22.7011666667,27.1095,22.5045416666,27.18675,20.7479166666
822.97,15.6131666666,65.7603333333,14.2326666667,72.7580833333,19.8710833333,16.4056666667,18.5360833333,15.3320833333,21.8031666667,22.8215416667,27.1508333334,22.552625,27.287,20.8986666667
823.27,15.4850833333,65.6303333333,14.2694166667,72.5253333333,19.8415833333,16.3061666667,18.4749166667,15.3019166667,21.7648333334,22.7624166666,27.0970833333,22.4286875,27.2875833333,20.8021666667
823.58,15.5355,65.3696666667,14.412,72.306125,19.9221666667,16.32725,18.50075,15.3576666667,21.8016666667,22.6820416667,26.9783333333,22.4057708333,27.385,20.7534166667
823.88,15.6898333334,65.3873333333,14.6748333333,72.395,20.143,16.4486666667,18.7790833333,15.561,21.9381666667,22.82525,27.0510833334,22.5116875,27.53325,20.7856666667
824.18,16.2805,65.5634166666,15.2960833333,72.5944583333,20.7578333333,16.8746666667,19.3484166667,16.08425,22.4575833334,23.40325,27.43975,22.9482291667,28.0221666667,21.208
824.49,16.6165,65.63725,15.7745833333,72.6686666666,21.052,17.2663333333,19.7676666667,16.34925,22.7411666666,23.829375,27.6135833333,23.1978333334,28.39325,21.5943333333
824.79,16.47975,65.5999166667,15.7649166667,72.2465416667,20.85675,17.1780833333,19.7788333333,16.202,22.63,23.8439583333,27.4250833333,23.1600416666,28.4065,21.6486666667
825.09,16.3913333334,65.5291666667,15.68775,72.192375,20.8243333333,16.975,19.8575,16.0141666667,22.43475,23.7577916667,27.266,22.9856041667,28.3404166667,21.3543333333
825.39,16.4939166667,65.4578333333,15.7328333333,72.2372083333,20.9100833333,17.05025,20.0213333333,15.9726666667,22.445,23.706375,27.3216666667,23.1485208333,28.4535833333,21.5655
825.70,16.48,65.4633333333,15.6933333333,72.2966666666,20.74,17.1933333333,20.1533333333,16.03,22.3933333333,23.825,27.3566666667,23.27,28.5466666667,21.6133333333
826.00,16.6046666667,66.0783333334,16.0541666667,72.6740416666,20.9951666667,17.4683333333,20.5685833333,16.3879166667,22.6258333333,24.074375,27.9073333333,23.5213541667,28.8914166667,22.08925
826.30,16.9099166666,66.24625,16.4965,72.7149583333,21.33025,17.77175,20.99675,16.8299166667,23.127,24.4040833333,28.1275,23.8922083333,29.3578333334,22.5675833333
826.61,17.2420833333,66.4526666667,16.71225,72.987625,21.579,18.007,21.2490833333,17.0245,23.414,24.7525833333,28.49475,24.1974166667,29.70875,22.9754166667
826.91,17.268,66.6203333334,16.5599166667,73.2637083333,21.5555833334,17.7980833334,21.1288333333,17.0579166667,23.31325,24.8220416667,28.62575,24.139875,29.7786666667,23.0215833333
827.21,17.364,66.5623333333,16.3288333333,73.0512916667,21.45525,17.59425,20.7685833334,16.9218333334,23.2888333333,24.8130416667,28.4189166666,24.1164583333,29.8029166666,23.04775
827.51,17.2234166666,66.4799166666,16.05125,73.0385,21.36625,17.52375,20.5274166667,16.8278333334,23.1574166667,24.5622083334,28.0806666666,23.8671666667,29.6740833334,22.9305
827.82,17.2075,67.1424166667,16.0410833333,74.0543333333,21.6428333333,17.6028333333,20.6185,17.1193333333,23.4461666667,24.8062083333,28.31475,24.012,30.0605833333,22.9514166667
828.12,17.294,67.43975,16.1850833334,74.5244583333,22.03325,17.8283333333,20.718,17.29,23.5795833333,24.728875,28.4441666666,23.904125,30.2615,22.8953333333
828.42,17.7789166667,68.0894166667,16.6321666667,75.1077083333,22.728,18.2918333333,21.27525,18.098,24.3921666666,25.2975,28.75925,24.3974375,31.0829166667,23.4866666667
828.72,18.58725,69.11725,17.3780833333,75.69975,23.46075,18.72675,22.0239166667,18.8199166667,25.1721666666,26.0045,29.2223333333,25.1662083333,31.9754166667,24.3303333333
829.02,19.2570833333,69.7168333333,17.8315833334,76.2977083334,24.1775,19.2059166667,22.379,19.3644166667,25.8583333334,26.5686666666,29.6291666667,25.6053958333,32.9554166667,24.98975
829.33,19.6480833333,69.3959166667,17.8883333333,76.00575,24.4956666667,19.4519166666,22.6575,19.7041666666,26.2779166667,26.914,29.4274166667,25.7243958333,33.2604166667,25.19075
829.63,19.7276666667,69.5526666666,17.6910833333,76.3024583333,24.5315833333,19.2653333333,22.6948333333,20.09,26.21175,26.8177916667,29.4353333333,25.6215,33.4895,25.0124166666
829.93,19.6444166667,70.2301666667,17.69875,76.834125,24.4910833334,19.2398333333,22.7963333333,20.5229166667,26.4784166666,26.6387083333,29.2955833333,25.4918333333,33.8841666667,24.84675
830.23,19.8806666667,70.7988333333,18.0824166667,77.8121666667,24.8393333334,19.5975833333,23.1634166667,20.8679166667,27.1426666667,26.84425,29.5990833333,26.019875,34.2975833333,25.4439166667
830.54,20.1188333333,71.7211666667,18.7560833333,78.9190416667,25.55325,20.5646666667,23.95925,21.7045833333,27.7833333333,27.1844166667,29.9388333333,26.71175,34.86125,26.305
830.84,20.0384166667,71.8290833333,18.7979166667,79.4636666667,25.7773333333,20.9730833334,24.4234166667,21.9426666667,28.2058333333,27.345375,30.4596666667,27.4545416667,35.3335833333,26.2140833334
831.14,20.8815,72.10225,19.7225833334,79.9217916667,26.4575,22.0145833334,25.4390833333,22.1373333333,28.6001666667,27.9987916667,31.375,28.1545416667,36.1080833333,27.3621666667
831.44,20.5601666667,71.16625,19.655,79.179625,25.5890833333,21.448,24.5986666667,21.4909166667,27.7665833333,27.378,30.7291666666,27.8645833333,35.4594166667,27.2455833333
831.74,20.48575,70.5430833333,19.578,78.7945833334,24.7383333333,21.2463333333,24.0759166667,20.9111666666,26.9955833333,26.7295416667,30.8799166667,27.8335416667,34.88725,27.0035833334
832.04,20.1554166667,69.4014166667,19.4165,77.7192916667,24.3068333333,21.3285,23.8498333333,20.4069166667,26.4625,26.24925,30.8579166667,27.6240833333,34.0949166667,26.257
832.35,19.8674166667,68.91575,19.7263333333,77.2842916667,24.4711666666,21.4818333334,24.3020833333,20.3891666667,26.0785833334,26.170375,31.2605,27.3565416666,33.2629166667,26.2408333333
832.65,19.5541666667,69.0334166666,19.4488333333,77.5281666666,24.3934166667,21.2355,23.9781666667,19.9301666667,25.7714166667,25.9922083333,31.3225833333,27.3255625,33.1618333333,25.8636666667
832.95,19.7345833333,69.0125833333,19.5493333333,77.385875,24.4445833333,21.8395,24.0124166667,19.926,25.7098333333,26.105,31.358,27.4396041667,33.0555833333,26.1545
833.25,19.557,68.67125,19.155,76.93475,24.4871666666,21.8356666666,23.6363333333,19.8019166667,25.36125,26.0723333333,31.317,27.521875,32.54075,26.0430833333
833.55,19.2484166667,68.8843333333,19.1758333333,76.598875,24.4958333333,21.69575,23.6055,19.7525,25.2185,26.0724166666,31.3619166666,27.5859375,32.52125,25.8006666667
833.85,18.7770833333,68.1023333334,19.0846666667,75.66925,24.48175,21.3084166667,23.32675,19.4355,24.7841666667,25.9284166667,31.2608333333,27.3276458333,32.2213333333,25.24275
834.16,19.163,67.4165833333,19.2050833334,74.7456666667,24.6905833333,21.44425,23.3060833333,19.6716666667,24.6643333334,25.9413333334,31.1098333333,27.1684791667,32.31075,25.6553333333
834.46,19.3231666666,67.3203333333,19.2653333334,74.269875,24.531,21.2471666666,23.3239166667,19.93475,24.5784166666,25.8722916667,30.8824166667,27.1795625,32.24225,25.5850833333
834.76,20.045,67.3960833334,19.5945833333,74.08575,25.0858333333,21.5518333334,23.7880833334,20.3345833334,24.9409166667,26.295,31.2900833334,27.7148333333,32.6255,25.7400833333
835.06,19.77425,67.2199166667,19.2096666667,73.7228333333,25.2235833333,21.3448333333,23.6363333333,20.05925,24.6759166667,25.9865833334,31.15925,27.6017291667,32.3943333334,25.8270833333
835.36,19.5620833333,67.5639166667,18.6648333333,74.0996666667,25.26925,20.8124166667,23.3848333334,20.1244166666,24.4078333333,25.5504583333,30.7909166667,27.2583333333,32.4120833333,25.5263333333
835.66,19.4961666667,67.1308333333,18.1361666667,73.6465833334,25.0064166667,20.1469166667,22.7765833333,19.6894166667,24.1621666667,24.883875,30.1495,27.123375,32.45675,24.9999166667
835.96,19.3670833333,66.9408333333,17.9254166667,73.1890833333,25.0984166667,19.62025,22.66525,19.5990833333,24.0085,24.4092916667,29.6835,26.9023333333,32.5175,24.9085833333
836.26,19.7965,67.1909166666,18.25475,73.1845416667,26.0484166666,19.30325,23.0495,19.7425,24.4834166667,24.3408333333,29.9568333333,27.55175,32.9324166667,25.0539166667
836.57,20.5316666667,66.7924166666,18.8295833334,73.226875,26.5761666667,19.4165,23.68375,20.0034166667,24.4635833334,24.3754583333,30.005,27.5759166667,33.2746666667,25.3774166667
836.87,22.07575,66.0925,19.914,72.9234166666,27.5295,20.2366666667,24.30925,20.9544166667,25.0718333333,24.8115833333,30.3641666667,28.148625,33.9521666667,25.95975
837.17,24.2478333333,67.63375,21.1116666667,74.355125,28.6635833333,21.4633333333,25.4103333333,22.4695833333,26.2504166667,25.54225,31.4869166666,29.2350208333,35.512,27.4033333333
837.47,25.0641666667,68.8489166666,22.0903333333,75.59375,29.6748333333,21.6730833333,26.2088333333,23.2883333333,27.06475,25.7917083333,31.92125,29.993,36.3606666667,27.50325
837.77,25.4031666667,68.6379166666,22.2670833333,75.2800833333,30.1523333334,22.3454166666,26.053,23.6558333333,27.2625,25.6047916667,31.8885,30.46325,36.4248333334,27.45275
838.07,25.76725,69.8654166667,22.8281666667,76.5050833333,30.93725,23.05225,27.101,24.339,27.7856666667,25.867625,32.6015833333,31.4831458333,36.8625,27.9155833333
838.37,27.85025,71.7149166666,25.39825,78.605125,32.8503333334,25.3744166667,29.4564166667,26.3646666666,30.02425,28.1824583334,34.9879166667,33.2607916667,38.7318333333,30.0
838.67,28.7733333333,72.6400833334,27.2001666666,79.2342916666,33.997,26.95425,30.2729166667,27.1878333333,30.9243333333,29.5355416667,36.2585833333,34.415,39.737,31.2561666666
838.97,30.1253333333,74.5330833333,28.39225,80.4449166667,35.0295833333,28.95775,31.2929166667,28.6626666667,32.1288333333,31.1517916667,38.0285,35.4382916667,40.3516666667,32.3379166667
839.27,31.9566666667,76.2184166667,30.2631666667,81.907875,36.2818333333,31.1768333334,33.1018333333,30.5555,33.5405,32.882625,39.9489166667,37.3751458333,41.9225,34.32025
839.57,31.3400833333,75.3483333333,30.2233333333,81.262125,35.5668333333,30.7878333333,32.8651666666,30.1873333333,32.7571666667,33.4054583333,39.4450833333,37.0257916667,41.5705,33.7055833333
839.87,31.558,75.9298333333,30.5918333333,81.8477083333,36.19575,31.2800833333,33.2969166667,30.80925,33.0193333333,33.8709583333,39.7101666667,37.5301041667,41.8115833333,33.7921666667
840.17,31.15675,77.1765,30.51,83.7685,36.3308333334,32.0523333333,33.7313333334,30.8830833333,33.3209166667,34.5025,39.8259166667,38.0192916666,42.2265,34.3533333333
840.47,28.3106666667,74.7734166667,27.9458333333,81.6465416666,33.6733333333,29.8338333334,31.8731666667,28.7765833333,31.0548333334,32.7165,37.928,36.2224166667,40.1183333333,31.88575
840.77,27.572,74.395,27.723,80.7550833333,32.8794166667,29.6645833334,31.3665,28.26525,30.3075,32.9047916666,37.80875,35.9714375,39.2333333334,32.3750833333
841.07,27.14775,74.2156666667,27.9320833334,80.79325,33.7191666667,29.6681666667,31.7515833333,28.3694166667,30.4525833333,32.9090416666,38.426,36.3682291667,39.7633333333,32.97325
841.37,28.0805,74.6445,29.5285,81.6417083333,35.1106666667,31.1349166667,32.3854166667,29.7655833333,31.7141666667,33.9783333334,39.1388333334,37.2038125,40.8504166667,34.5838333333
841.67,28.2506666667,75.2065833333,30.2340833333,82.81675,35.7163333334,32.1900833333,32.6445833333,30.5785833333,32.0523333333,33.994625,39.0356666667,38.4676875,41.4049166667,34.7934166667
841.97,28.3024166667,75.0985,30.2276666667,82.7149166667,36.4531666667,33.19275,33.31925,31.4644166666,32.6165833333,34.535,39.3056666667,39.0387708333,41.9758333333,35.5818333333
842.27,28.0788333334,75.1925,31.66075,83.99925,37.5964166667,34.38425,35.0503333333,32.5190833333,33.9551666667,35.2947083333,39.60925,40.2308958334,43.36875,36.3973333333
842.57,28.918,76.21275,33.5354166667,85.96875,39.49,36.303,36.6139166667,33.8620833333,35.5721666666,36.4037916667,40.6094166667,42.1019375,44.4963333333,37.6708333333
842.87,27.7395,75.3281666667,32.72625,85.1625833333,38.91075,36.31875,35.63,32.3163333334,34.71125,34.5308333333,38.7959166667,40.805375,43.3070833333,36.8928333333
843.17,26.9121666667,76.1754166667,33.0,85.70175,38.7894166667,35.5789166667,35.7018333333,32.1579166667,35.2981666667,33.8947083333,38.2806666667,41.7763125,44.4385833333,36.4561666667
843.47,25.94,73.87925,32.303,83.5050416667,38.46725,34.5625,34.3816666667,31.7969166667,34.4179166667,32.0319583333,36.60525,40.1977708333,43.854,35.3940833333
843.77,27.5420833333,75.55425,34.6521666667,85.2161250001,40.08025,35.5886666667,35.7415,32.72175,36.60175,32.5879166667,37.2706666667,41.3656666667,45.2981666667,37.5380833333
844.07,28.4100833333,76.0289166667,36.1581666666,87.8229583333,41.4648333334,36.3195833333,37.7320833333,33.0508333333,37.611,32.4152083333,37.53025,42.8873333333,46.8925833333,37.9339166666
844.37,30.2871666667,78.7205833333,38.7295,90.9594583333,41.9929166666,37.2063333333,39.7955,33.3115833334,38.3594166666,33.2570416667,38.5553333333,43.5269375,48.1723333333,38.4465833333
