wavelength,Back_PorCaef,Belly_PorCaef,Breast_PorCaef,Crissum_PorCaef,Crown_PorCaef,DorTail_PorCaef,Rump_PorCaef,Throat_PorCaef,WingTip_PorCaef
635.58,11.4032,38.0982666667,26.8422666667,17.1099333334,11.4331333333,9.97466666668,13.0126333333,30.1204,12.8142666667
635.91,11.4528666667,38.1289333333,26.8932,17.1635333333,11.473,10.0363333333,13.0713333333,30.1590666667,12.9026666667
636.24,11.4454666667,38.1447333333,26.9236,17.1556,11.4782666667,10.03,13.0867,30.1977333333,12.9371333333
636.57,11.4875333333,38.2111333333,26.9905333333,17.2508666666,11.5556666667,10.0956,13.1122333333,30.2763333333,13.0128
636.90,11.4772,38.1253333333,26.9396666667,17.2458666667,11.5365333333,10.0841333333,13.1046,30.2266,12.9588
637.23,11.5475333333,38.2215333333,26.9754,17.2986666667,11.6016,10.1182666667,13.1675666667,30.2716,13.0105333333
637.56,11.5979333333,38.3148,27.0415333333,17.3312,11.6356,10.1412,13.2111,30.3248,13.0761333333
637.90,11.553,38.2829333333,26.9701333333,17.3045333333,11.5984666667,10.0895333333,13.1598666667,30.3019333333,13.0458
638.23,11.5436666667,38.2732,26.9118,17.2673333333,11.5746666666,10.0576666667,13.1481333333,30.2838,13.0658666667
638.56,11.6124666667,38.2835333333,26.9406,17.2822666667,11.6312666667,10.1358,13.2221,30.3405333333,13.1313333333
638.89,11.6558,38.2932,26.9430666667,17.3027333333,11.6655333333,10.1609333333,13.2653666667,30.4200666667,13.1608
639.22,11.6748,38.3548,26.9855333333,17.2987333333,11.6904,10.1632666667,13.2979333333,30.4204666667,13.1462
639.55,11.5963333333,38.2933333333,26.8792,17.2112666667,11.5916666667,10.0439333333,13.1546333334,30.3545333333,13.0189333333
639.88,11.6478,38.2776,26.8638,17.2358666667,11.6147333333,10.0603333333,13.1508,30.3633333333,13.0174666667
640.21,11.6626,38.2268666667,26.8638666667,17.2148,11.5909333333,10.0867333333,13.1790333333,30.3548666666,13.0202
640.54,11.7323333333,38.3033333333,26.9524666667,17.2689333333,11.6395333333,10.1456666667,13.2406333333,30.4257333333,13.0807333333
640.87,11.7132,38.2236666666,26.9026,17.2542,11.6196,10.1401333333,13.2001666667,30.4441333333,13.0574
641.20,11.726,38.1797333333,26.8903333333,17.2816,11.6066,10.1583333333,13.1705333333,30.4738666667,13.0303333333
641.53,11.7114,38.2468666667,26.9160666667,17.2190666667,11.5778,10.149,13.1594666667,30.4898666667,12.9704666667
641.87,11.6785333333,38.1548666667,26.8973333333,17.2493333333,11.5805333333,10.1422666667,13.1457666667,30.4468666667,12.9599333334
642.20,11.6697333333,38.2460666667,26.965,17.2924666667,11.5977333333,10.1328666667,13.1828666667,30.4836666666,12.9948666666
642.53,11.6709333333,38.2282,26.9813333333,17.3076666667,11.5863333333,10.1694666667,13.2072333333,30.4388666667,13.0092666667
642.86,11.6776,38.1449333333,26.9463333334,17.3247333333,11.5499333333,10.17,13.1799666667,30.4013333333,12.9968666667
643.19,11.713,38.159,27.0222666667,17.374,11.6331333333,10.2053333333,13.2370666666,30.4718,13.0682
643.52,11.6705333333,38.1527333333,26.9988666667,17.3657333333,11.5844666667,10.1954,13.1815666667,30.4459333334,13.0519333333
643.85,11.6488,38.1374,26.9290666667,17.3592,11.5796,10.1362666667,13.1324333333,30.4094,12.9938666667
644.18,11.6748666667,38.2130666667,27.0252,17.4243333333,11.6384666667,10.1666666667,13.1679,30.4891333333,13.0821333333
644.51,11.6581333333,38.205,27.0310666667,17.39,11.6020666666,10.1364666667,13.1395333333,30.4549333333,13.0596
644.84,11.7062666667,38.3001333333,27.1100666667,17.4138,11.6456666666,10.1614666667,13.2364,30.4828,13.1171333333
645.17,11.6722666667,38.2566666667,27.0678666667,17.3829333333,11.6283333333,10.1325333333,13.2269666667,30.4611333333,13.1376
645.50,11.7156,38.3141333333,27.1142,17.3698666667,11.6417333333,10.1578666667,13.2648333333,30.4890666667,13.1311333333
645.83,11.779,38.2596,27.1273333333,17.372,11.6640666667,10.2159333333,13.2735,30.4956,13.1998666667
646.16,11.8005333333,38.2745333333,27.1182,17.3781333333,11.711,10.2266,13.2427333333,30.5205333334,13.2540666666
646.49,11.9217333333,38.3718666667,27.2533333333,17.475,11.807,10.3196,13.3486666667,30.6196,13.3722
646.82,11.9791333333,38.4672,27.2597333333,17.4830666667,11.7948666667,10.3424,13.3931,30.584,13.4121333333
647.15,12.0292666667,38.5180666667,27.3349333333,17.4926,11.8374,10.374,13.4776,30.6686666667,13.4865333333
647.48,11.9999333333,38.4961333333,27.3656,17.4444666667,11.8126,10.3352666667,13.4626333333,30.6195333333,13.5022666667
647.81,11.9207333333,38.4152,27.2513333333,17.3468,11.7060666667,10.2672,13.3833,30.5284666667,13.3978
648.14,11.9572,38.4744,27.3286666667,17.4070666667,11.7904666667,10.3356666667,13.4370333333,30.6070666667,13.4678
648.47,11.9644,38.4812666667,27.3122666666,17.4455333333,11.8530666667,10.3675333333,13.4269333333,30.6388,13.477
648.80,11.9993333333,38.4438,27.3321333333,17.4708,11.9023333333,10.3588,13.4436333333,30.604,13.4671333333
649.13,12.016,38.4302,27.3128666667,17.4786666667,11.9303333333,10.3346666667,13.4406,30.6353333333,13.4924
649.46,11.9532666667,38.4567333333,27.2709333333,17.4562,11.8809333333,10.2708666667,13.3894666667,30.6038666667,13.4062666667
649.79,11.9647333333,38.5253333333,27.3784,17.468,11.8882666667,10.2646,13.4288,30.64,13.394
650.11,11.9364666667,38.5542,27.3774,17.4607333333,11.8967333333,10.2764666667,13.4176,30.6572666667,13.3765333333
650.44,11.992,38.5936666667,27.4708,17.5507333333,12.0178666667,10.3829333333,13.4960666667,30.7684666667,13.4485333333
650.77,11.9486,38.5312666667,27.3797333333,17.5063333333,11.984,10.3568666667,13.4471666667,30.6484,13.3924666667
651.10,12.0007333333,38.5418,27.3600666667,17.5224,12.0062,10.3928666667,13.4550333333,30.6417333333,13.3931333333
651.43,12.1317333333,38.6297333333,27.4472,17.6480666667,12.1115333333,10.4688,13.5564333333,30.7803333333,13.5142666667
651.76,12.1797333333,38.6654,27.4366,17.6707333333,12.1326666667,10.4964666667,13.5764666667,30.7304666667,13.5174
652.09,12.1156,38.5794,27.3861333333,17.5924666667,12.0544666667,10.4075333333,13.5255333333,30.6422,13.4706
652.42,12.1294666666,38.5329333333,27.3548,17.5763333333,12.0148666667,10.4114666667,13.5042666667,30.6320666667,13.4596
652.75,12.1148,38.5253333334,27.3322666667,17.5704,11.9951333333,10.4045333333,13.4992,30.5838666667,13.4569333333
653.08,12.233,38.5778,27.4097333333,17.6653333333,12.1442666667,10.5177333333,13.6250666667,30.645,13.5314666667
653.41,12.2425333334,38.5909333333,27.3900666667,17.7142666667,12.1670666667,10.5708,13.6389666667,30.6148666667,13.5472666667
653.74,12.2570666667,38.5706666667,27.3686666667,17.7183333333,12.1708,10.5624666667,13.6430666667,30.5842,13.5466
654.06,12.2218,38.4902,27.2746666667,17.6364,12.0904,10.4882666667,13.5715,30.4942,13.4792666667
654.39,12.2565333333,38.5742,27.3432,17.6993333334,12.1698666667,10.5306,13.6336333333,30.5818,13.5414
654.72,12.1909333333,38.5469333333,27.3118666666,17.6488,12.1226,10.4828,13.6303,30.5886666667,13.4878
655.05,12.0696,38.4124666666,27.1854,17.5210666667,12.0398,10.3879333333,13.5134666667,30.4489333333,13.3806666667
655.38,12.0324,38.3951333333,27.1868,17.5080666667,11.9986,10.3480666667,13.5095,30.4466,13.3725333333
655.71,12.0884,38.4526,27.2084666667,17.5502666667,12.0215333333,10.4205333333,13.5354,30.5078,13.4288666667
656.04,12.1157333333,38.6130666667,27.3118,17.6607333333,12.0914,10.4926666667,13.5894,30.6462666667,13.4999333333
656.37,12.1853333333,38.6971333333,27.4346666667,17.7404,12.1578666667,10.5524666667,13.6098,30.7424666667,13.535
656.69,12.1672666666,38.706,27.4609333334,17.7328666667,12.1073333333,10.5013333333,13.5827333333,30.766,13.5434666667
657.02,12.1515333333,38.6262666667,27.3766,17.6972,12.0907333334,10.4665333333,13.5222666667,30.725,13.5252
657.35,12.179,38.6369333333,27.3984666667,17.7184666667,12.1223333333,10.5096,13.5712333333,30.7697333333,13.5660666667
657.68,12.2804666667,38.6822,27.5328,17.8440666667,12.2322,10.6196666667,13.6665666666,30.8795333333,13.706
658.01,12.2622,38.6742,27.5343333333,17.8375333333,12.1845333333,10.5892,13.6232666667,30.858,13.6569333333
658.34,12.3188666667,38.7100666667,27.5853333333,17.9063333333,12.2618,10.6528,13.6443333334,30.901,13.7499333334
658.66,12.3373333333,38.7501333333,27.6375333333,17.9318666667,12.2714666667,10.6822,13.6761,30.9207333333,13.7644666667
658.99,12.4192,38.7656666667,27.7233333333,18.0018666667,12.3709333333,10.7576666667,13.7621666667,30.9672666667,13.8607333333
659.32,12.4405333333,38.7742666667,27.7778666667,18.0466,12.4515333333,10.7984,13.7951666667,30.9589333333,13.9022
659.65,12.4688,38.7277333333,27.7545333333,18.0398666667,12.4604666667,10.8069333333,13.8201333333,30.9074,13.9076
659.98,12.4867333333,38.7486666667,27.7769333333,18.0387333333,12.4708,10.8296,13.8608,30.9145333333,13.9513333333
660.31,12.436,38.6566666667,27.6979333333,17.9457333333,12.432,10.8014,13.7932666667,30.8536666667,13.8886
660.63,12.4408666667,38.6678,27.7488666667,17.9401333333,12.4526,10.8096,13.8384,30.8988666667,13.9212666667
660.96,12.4189333333,38.6846,27.737,17.9131333333,12.4155333333,10.7816,13.7785666666,30.9128,13.9026
661.29,12.3002,38.5636666667,27.5986666667,17.7982,12.3136666667,10.671,13.6773333333,30.7836666667,13.7924666667
661.62,12.3031333334,38.5344666667,27.5974,17.7746,12.3392666667,10.6617333333,13.6759333333,30.8009333333,13.8108
661.94,12.2477333333,38.4696666667,27.5418666667,17.7318,12.271,10.579,13.6229666667,30.7367333333,13.7071333333
662.27,12.2802,38.5098666667,27.5608666667,17.7508666667,12.2992666667,10.5952,13.6525666667,30.7732666667,13.6918666667
662.60,12.1892,38.4354666667,27.4508,17.6405333333,12.1998,10.5190666667,13.5191,30.6887333333,13.5728
662.93,12.1708666667,38.3858,27.3852666667,17.5676,12.1337333334,10.4606666667,13.4895666667,30.6576666667,13.5098666667
663.26,12.2110666667,38.461,27.4607333333,17.5937333333,12.1892666667,10.485,13.5168,30.7114,13.5598666667
663.58,12.2077333333,38.441,27.45,17.5742666667,12.2014,10.5028,13.5111666667,30.7372,13.5254
663.91,12.2638666667,38.5444,27.5023333333,17.6972666667,12.2477333333,10.5808,13.5717333333,30.8107333333,13.6368
664.24,12.2959333333,38.5712666667,27.5001333333,17.7359333333,12.2357333333,10.5888666667,13.5649,30.8399333333,13.6433333333
664.57,12.3810666667,38.5761333333,27.5579333333,17.8449333333,12.3466,10.6741333333,13.6401,30.8588666667,13.7227333333
664.89,12.4636666667,38.6733333333,27.6534,17.898,12.4400666667,10.7688666667,13.7315333333,30.9244666667,13.7783333333
665.22,12.5121333333,38.7024,27.6656666667,17.9057333333,12.4577333333,10.8139333333,13.7415666666,30.938,13.8322666667
665.55,12.6264,38.803,27.732,18.0037333333,12.5925333333,10.9409333333,13.8384,31.0430666667,13.9686
665.87,12.6357333333,38.8502,27.7909333333,18.0626666667,12.6392666667,10.9602666667,13.8705666667,31.055,14.0529333333
666.20,12.7154666667,38.9168,27.8366,18.1574,12.7026,10.9995333333,13.9625666667,31.1505333333,14.1424666667
666.53,12.7302,38.8901333333,27.8460666667,18.1690666667,12.6805333333,11.0179333333,13.9902666667,31.1717333333,14.1357333333
666.86,12.8418,38.9079333333,27.9075333334,18.2618,12.7834666667,11.1067333333,14.0799333333,31.2868666667,14.2523333333
667.18,12.8298,38.8761333333,27.8355333333,18.2348,12.7464666667,11.0809333333,14.0502,31.2594666667,14.2677333333
667.51,12.7815333333,38.8391333333,27.8042,18.1576,12.7125333333,11.0452,14.0203,31.2006666667,14.1784
667.84,12.8153333333,38.9178,27.8332666667,18.1547333333,12.7489333333,11.0660666667,14.0633666667,31.2428666667,14.1628
668.16,12.7912666667,38.9708666667,27.8253333333,18.1222666667,12.7710666667,11.0468,14.0845333333,31.3059333333,14.1659333333
668.49,12.7802666667,38.9999333333,27.8140666667,18.1456666667,12.7396666667,11.0232666667,14.0651,31.2927333333,14.1728666667
668.82,12.8134,39.0128666667,27.8682666667,18.2078666666,12.7896666667,11.0516666666,14.1431333333,31.3536666667,14.2054
669.14,12.8050666667,39.067,27.9028,18.1946666667,12.7519333333,11.0828666667,14.1793333333,31.3926666667,14.1867333333
669.47,12.8494666667,39.0404666667,27.8896,18.1886666667,12.7224666667,11.0976666667,14.1808666667,31.4486,14.1764666667
669.80,12.8023333333,39.0444,27.8653333333,18.1284,12.683,11.0634,14.1235333333,31.4396666667,14.1134
670.13,12.8102,39.0632,27.8185333334,18.1433333333,12.7099333333,11.0472,14.1096333333,31.3981333333,14.1325333333
670.45,12.7070666667,39.0742,27.7642666667,18.0627333333,12.6262666667,10.98,14.0271333333,31.3332666667,14.0452666667
670.78,12.7418,39.1084666667,27.8687333333,18.111,12.6675333333,11.0139333333,14.0817,31.4076,14.0982666667
671.10,12.769,39.0376666667,27.8602,18.1176,12.6702666667,11.0111333333,14.0687,31.3945333333,14.1342666667
671.43,12.6588,38.9468666667,27.7681333333,18.0202666667,12.5744,10.9318,13.9871,31.3106666667,14.0915333333
671.76,12.6045333333,38.8323333333,27.6749333333,17.9698666666,12.4974666667,10.8662,13.9158666667,31.2062,14.0138666667
672.08,12.5992,38.8146,27.6702666667,17.9378666667,12.5134,10.8557333333,13.9238,31.2279333333,13.9974666667
672.41,12.6294666667,38.8493333333,27.6396,17.9310666667,12.5514666667,10.893,13.9422333333,31.2091333333,14.0142
672.74,12.7182666667,38.8664666667,27.6827333333,18.0212666667,12.6404,10.9473333333,13.9697666667,31.2419333333,14.1155333333
673.06,12.7332666667,38.9256666667,27.77,18.059,12.7120666667,11.0242666667,13.9873333333,31.2313333333,14.1667333333
673.39,12.7842666667,38.971,27.84,18.1333333333,12.7779333334,11.1001333333,14.0594666667,31.2747333334,14.2644
673.72,12.6797333333,38.952,27.8125333333,18.0523333333,12.7153333333,11.037,13.9611,31.2606,14.2109333333
674.04,12.7126,38.9317333334,27.8632666667,18.0695333333,12.706,11.0529333333,13.9629,31.2844,14.2436
674.37,12.7058,38.9936,27.8109333333,18.0696666667,12.7070666667,11.0640666667,13.9518,31.1996666667,14.2280666667
674.69,12.7132666667,39.0432666667,27.8362,18.088,12.7466666667,11.0695333333,13.9586,31.2372666667,14.2534
675.02,12.7618,39.0580666667,27.9188,18.1665333333,12.8069333333,11.1324,13.9893666667,31.2864,14.3094
675.35,12.7454,39.0304666667,27.923,18.0921333333,12.7916666667,11.1192666667,13.9575666667,31.2000666667,14.2848666667
675.67,12.7846666666,39.0612,27.9642666667,18.1191333333,12.8159333333,11.1510666667,14.0136,31.2276666667,14.3196666667
676.00,12.7183333333,38.9990666667,27.9480666667,18.1095333334,12.7702666667,11.1032,13.9229,31.1732666667,14.2762666667
676.32,12.6578666667,38.9348,27.952,18.031,12.7162,11.0612,13.8925,31.1494,14.2436
676.65,12.6454666667,38.9558,27.8984666667,17.9972,12.6774666667,11.0058,13.8717666667,31.1588,14.2342
676.97,12.6881333333,38.9124,27.8530666667,17.9706666667,12.6608,10.9947333333,13.8863,31.0892,14.2168666667
677.30,12.7240666667,38.9800666667,27.9391333333,17.9837333333,12.6871333333,11.0115333333,13.9329,31.0970666667,14.2395333333
677.63,12.6818666667,38.9636666667,27.8948,17.9696666667,12.6978666666,11.0182,13.9427666667,31.0856,14.2272666667
677.95,12.7258666667,38.9506,27.9784,18.0264666667,12.7541333333,11.0476,13.9776,31.1548666667,14.2576666667
678.28,12.7641333333,38.9874666667,28.0280666667,18.0535333333,12.7698666667,11.0987333333,14.0304666666,31.1660666667,14.2901333333
678.60,12.8866,39.0864,28.1278,18.1196,12.8630666667,11.2116666667,14.1580666667,31.2602666667,14.3986
678.93,13.0212,39.2364,28.3022666667,18.2936,12.9938666667,11.3547333334,14.2884666667,31.4532,14.5348
679.25,12.9805333333,39.2667333334,28.2693333334,18.3044,12.9855333333,11.3469333333,14.2637,31.4624,14.5224
679.58,12.9775333333,39.2582666667,28.2435333333,18.2754666667,12.9508,11.3342,14.256,31.4636,14.5543333333
679.90,12.9895333333,39.2932666667,28.2248666667,18.2864,12.9748666667,11.3617333333,14.2612,31.4378,14.5605333333
680.23,13.0271333333,39.2574666667,28.2732,18.3084666667,13.0394,11.4169333333,14.3437666667,31.4593333333,14.6282
680.55,12.9662,39.2364666667,28.2446,18.2878,13.0358,11.4193333333,14.3272,31.4487333333,14.6454
680.88,12.9888,39.2288666667,28.2368666667,18.3058,13.0426,11.4176666667,14.2970666667,31.4784,14.6239333333
681.20,13.0396666667,39.257,28.2826666667,18.3491333333,13.0607333333,11.4684,14.3285666667,31.5064,14.6637333333
681.53,12.9963333333,39.2088,28.1856666667,18.2948,13.0430666667,11.4441333333,14.2577333333,31.4488,14.6549333333
681.85,12.9643333333,39.2412666667,28.1762666667,18.2809333333,13.0252,11.4217333333,14.2299333333,31.4373333333,14.6363333333
682.18,12.9017333333,39.0670666667,28.0430666667,18.2679333333,12.9702666667,11.3636666667,14.1711333333,31.2990666667,14.5809333333
682.50,12.8066666667,38.9667333333,27.9632666667,18.1846666667,12.9058666667,11.2968666666,14.1039666667,31.2252666667,14.5386666667
682.83,12.8842,38.9598,28.0457333333,18.2078666667,12.9549333333,11.3842666667,14.1467666667,31.2694666667,14.6458666667
683.15,12.9752,39.0614,28.1806,18.3122666667,13.0678666667,11.4984,14.2865333333,31.3673333333,14.7061333333
683.48,13.0128666667,39.0901333333,28.2540666667,18.3334666667,13.1360666667,11.5259333333,14.3111666666,31.4168666667,14.7657333333
683.80,13.0666,39.1703333333,28.2874666666,18.3872,13.2188,11.6029333333,14.3117666667,31.4253333333,14.8028
684.13,13.1644,39.2418666667,28.3828666667,18.4924666667,13.3112666667,11.7102666666,14.3804,31.5104,14.8350666667
684.45,13.1884,39.1968666667,28.3796,18.5028,13.3454,11.7730666667,14.4643666667,31.5065333333,14.9038666667
684.78,13.1775333333,39.2087333333,28.339,18.468,13.345,11.7243333333,14.4798333333,31.4987333333,14.8970666667
685.10,13.2145333333,39.2233333334,28.405,18.5027333333,13.3778666667,11.7752,14.5635,31.5087333333,14.8993333333
685.43,13.2966,39.2651333333,28.4356666666,18.5828666667,13.4642666667,11.8234666667,14.6159,31.5260666667,14.9326666667
685.75,13.3114,39.4014,28.5062,18.5952,13.4965333333,11.8409333334,14.6184333333,31.5356,14.9611333334
686.08,13.3693333333,39.4582666667,28.5186666667,18.6084666667,13.5202666667,11.8604,14.6596666667,31.5441333333,14.9599333333
686.40,13.3440666667,39.4924666667,28.4771333333,18.6074666667,13.5092666667,11.8339333333,14.6638666667,31.5195333333,14.9250666667
686.72,13.3153333333,39.4855333333,28.437,18.5316,13.4212666667,11.7641333333,14.5774,31.5274,14.893
687.05,13.2478666667,39.4927333333,28.408,18.5069333333,13.3556,11.7286,14.5611666666,31.4958,14.8028666667
687.37,13.1718666667,39.4403333333,28.3156,18.4138,13.2758666667,11.6310666667,14.4737666667,31.4602666667,14.7369333333
687.70,13.1324,39.3094666667,28.2736,18.3383333334,13.2000666667,11.5416666667,14.4221333333,31.3827333333,14.7069333333
688.02,13.2729333333,39.3681333333,28.3404,18.4152666667,13.3048666667,11.6536666667,14.5006666667,31.4594666667,14.8088
688.34,13.2801333333,39.4228,28.3964666667,18.4750666667,13.3409333333,11.6984666667,14.4882,31.4671333333,14.8398666667
