wavelength,Back_HemRusm,Belly_HemRusm,Breast_HemRusm,Crissum_HemRusm,Crown_HemRusm,DorTail_HemRusm,Patch10_HemRusm,Rump_HemRusm,Throat_HemRusm,WingTip_HemRusm
709.63,9.669066667,16.92873333,28.95473333,12.38986667,7.036466667,9.2004,31.59186667,13.61033333,32.00056667,15.84306667
709.95,9.883666667,17.15046667,29.20053333,12.6044,7.237333333,9.5086,31.68553333,13.86686667,32.20716667,16.14726667
710.27,10.1506,17.33366667,29.46246667,12.7642,7.443133333,9.761,31.76846667,14.0774,32.2355,16.2172
710.59,10.12033333,17.38966667,29.45213333,12.8036,7.4356,9.803733333,31.68006667,14.0672,32.19593333,16.17866667
710.91,10.1126,17.32286667,29.51673333,12.8102,7.297266667,9.854,31.66346667,14.03386667,32.1489,16.13406667
711.24,10.15953333,17.38873333,29.58833333,12.85673333,7.293266667,9.959866667,31.78573333,14.05166667,32.24693333,16.156
711.56,10.4852,17.6632,29.78306667,13.2124,7.558333333,10.25933333,32.15626667,14.34893333,32.5881,16.48166667
711.88,10.59393333,17.73933333,29.93153333,13.29393333,7.537866667,10.33433333,32.21966667,14.37833333,32.5963,16.4886
712.2,10.8328,17.97926667,30.2766,13.44346667,7.539933333,10.49673333,32.55846667,14.60266667,32.88266667,16.69533333
712.52,10.8398,17.91713333,30.28713333,13.36886667,7.433333333,10.51186667,32.63906667,14.63333333,33.00603333,16.7132
712.84,11.04293333,18.0284,30.4232,13.4118,7.434666667,10.5894,32.80126667,14.69706667,33.1517,16.80966667
713.16,11.24053333,18.21653333,30.66186667,13.61733333,7.533866667,10.74353333,33.15033333,14.9174,33.31986667,17.0148
713.48,11.46293333,18.33033333,30.76793333,13.7812,7.634,10.87193333,33.37046667,15.01033333,33.44266667,17.04326667
713.8,11.48133333,18.3956,30.84606667,13.83573333,7.616533333,10.88793333,33.51953333,15.0228,33.60243333,17.1312
714.12,11.5024,18.43893333,31.0346,13.87913333,7.5858,10.93726667,33.7726,15.18373333,33.82593333,17.23646667
714.44,11.7474,18.70966667,31.18573333,14.05266667,7.790066667,11.14066667,34.08433333,15.43146667,34.02646667,17.39433333
714.76,11.72546667,18.61273333,31.12413333,14.05913333,7.7196,11.05513333,34.09533333,15.44053333,33.9887,17.3392
715.08,11.80866667,18.6366,31.06726667,14.0792,7.854933333,11.09553333,33.91933333,15.48733333,33.93343333,17.37813333
715.4,11.672,18.5702,31.00733333,13.9422,7.7944,11.01806667,33.84753333,15.4098,33.93596667,17.39886667
715.72,11.58506667,18.5978,30.95786667,13.99813333,7.9224,11.11966667,33.83206667,15.39146667,33.96036667,17.4856
716.04,11.2742,18.3794,30.75333333,13.86033333,7.827333333,11.0044,33.6044,15.2692,33.70956667,17.26446667
716.36,11.27993333,18.4684,30.87386667,14.07133333,7.960533333,11.0546,33.76093333,15.3774,33.85216667,17.28893333
716.68,11.24246667,18.4136,30.79786667,13.9632,7.937466667,10.9426,33.68046667,15.27806667,33.83923333,17.16773333
717,11.00693333,18.222,30.63173333,13.72926667,7.724866667,10.66546667,33.41506667,15.10033333,33.56273333,17.07553333
717.32,10.8026,18.01653333,30.4276,13.5364,7.620066667,10.50933333,33.23826667,14.91726667,33.29496667,16.9042
717.64,10.7604,17.99406667,30.29873333,13.3636,7.668533333,10.42126667,33.15693333,14.72646667,33.2007,16.8412
717.96,10.4746,17.8214,30.18873333,13.1336,7.5122,10.17313333,32.8838,14.42693333,33.099,16.68646667
718.28,10.42766667,17.79073333,30.20686667,13.0736,7.548533333,10.19453333,32.8332,14.27193333,33.11503333,16.71793333
718.6,10.44726667,17.76986667,30.39813333,13.0636,7.406466667,10.174,33.12733333,14.1422,33.21866667,16.70226667
718.92,10.56426667,17.94973333,30.48233333,13.18246667,7.4898,10.29806667,33.29046667,14.21786667,33.25036667,16.73366667
719.24,10.61853333,17.89986667,30.42866667,13.13973333,7.459666667,10.14213333,33.26126667,14.19846667,33.14266667,16.64586667
719.56,10.55906667,17.93113333,30.4874,13.0104,7.326266667,9.957666667,33.29066667,14.0334,33.1217,16.69186667
719.88,10.388,17.8072,30.239,12.7002,7.099866667,9.7982,33.0922,13.86053333,32.88563333,16.54126667
720.2,10.16546667,17.66233333,30.06233333,12.58633333,6.947933333,9.7018,32.97473333,13.81666667,32.83986667,16.3646
720.52,10.3198,17.9654,30.45646667,12.76833333,7.163266667,10.07233333,33.40773333,14.037,33.28313333,16.48173333
720.84,10.19446667,17.8606,30.37766667,12.6778,7.014733333,9.942066667,33.28846667,13.8482,33.2804,16.3094
721.16,10.379,17.9528,30.54446667,12.943,7.112133333,10.13786667,33.45386667,14.0894,33.3792,16.4634
721.48,10.47433333,17.98886667,30.6724,13.0156,7.120466667,10.30333333,33.7336,14.2018,33.49623333,16.5408
721.79,10.45226667,17.96486667,30.58113333,13.0382,7.0616,10.0738,33.7968,14.28546667,33.44453333,16.43906667
722.11,10.36146667,17.8262,30.30766667,12.9074,6.967933333,10.00213333,33.62013333,14.33073333,33.1765,16.31133333
722.43,10.58686667,17.84053333,30.47206667,13.03466667,7.017533333,10.11053333,33.73006667,14.5072,33.4638,16.42026667
722.75,10.6532,17.8418,30.64246667,13.1218,6.9034,10.2472,34.04993333,14.6988,33.70536667,16.48713333
723.07,10.86726667,17.9178,30.65106667,13.24853333,7.0186,10.44313333,34.13493333,14.83253333,33.7278,16.55
723.39,10.8448,17.83233333,30.65153333,13.29506667,7.166066667,10.54526667,34.2386,14.8166,33.76893333,16.51466667
723.71,11.08693333,17.9408,30.8064,13.4864,7.3276,10.7152,34.27693333,14.90186667,33.81046667,16.67193333
724.03,11.13313333,17.7466,30.6612,13.45026667,7.385133333,10.58886667,34.23253333,14.85326667,33.8043,16.66233333
724.35,11.38166667,17.856,30.80866667,13.69913333,7.588533333,10.76013333,34.3208,15.1602,34.00673333,16.89813333
724.67,11.424,17.9724,30.99906667,13.85553333,7.780866667,10.89126667,34.41806667,15.22773333,34.12823333,17.04613333
724.98,11.5966,18.0444,31.1104,14.089,8.034866667,10.98193333,34.4742,15.34993333,34.25016667,17.2362
725.3,11.81166667,18.3736,31.4286,14.3422,8.244866667,11.2884,34.66673333,15.54593333,34.55586667,17.56146667
725.62,11.70286667,18.43253333,31.51813333,14.3784,8.146,11.2328,34.75406667,15.38766667,34.62493333,17.43573333
725.94,11.50006667,18.37206667,31.42266667,14.21946667,8.055733333,11.07686667,34.8188,15.08693333,34.53906667,17.379
726.26,11.13126667,18.17673333,31.2228,13.88066667,7.9176,10.75866667,34.45313333,14.66746667,34.13986667,17.0902
726.58,10.9518,17.9804,31.1752,13.68893333,7.797533333,10.63146667,34.36486667,14.43926667,34.2409,16.986
726.9,11.02086667,17.97893333,31.2568,13.59393333,7.7316,10.6412,34.3552,14.5502,34.29366667,17.14993333
727.21,10.83473333,18.0372,31.34586667,13.39286667,7.49,10.5616,34.47293333,14.4934,34.40806667,17.20153333
727.53,10.86653333,18.25053333,31.4498,13.5588,7.455,10.7588,34.43446667,14.65213333,34.38896667,17.29753333
727.85,10.8674,18.47693333,31.4758,13.4866,7.412066667,10.8854,34.4778,14.71953333,34.3235,17.32033333
728.17,11.01366667,18.6102,31.5896,13.59533333,7.428533333,11.01186667,34.64906667,14.89293333,34.40906667,17.3986
728.49,10.75466667,18.47473333,31.48346667,13.3832,7.206266667,10.82233333,34.5182,14.72726667,34.27036667,17.17846667
728.8,10.49313333,18.07086667,31.2712,13.0236,6.897,10.49513333,34.3296,14.427,34.0479,16.86813333
729.12,10.7616,18.25273333,31.4076,13.21166667,7.235933333,10.752,34.4228,14.75466667,34.1794,17.15346667
729.44,10.7924,18.3004,31.46226667,13.2964,7.2762,10.7788,34.40993333,14.9942,34.1678,17.17886667
729.76,10.91213333,18.40006667,31.54193333,13.34306667,7.2754,10.82506667,34.50046667,15.04733333,34.3509,17.2252
730.08,11.205,18.6138,31.67293333,13.5654,7.525666667,10.96726667,34.75793333,15.39066667,34.44253333,17.40573333
730.39,11.3342,18.79706667,31.76393333,13.74006667,7.539533333,10.95266667,34.97566667,15.39953333,34.62163333,17.41573333
730.71,11.5134,18.8006,31.80473333,13.9692,7.7936,11.06413333,34.9838,15.5206,34.56876667,17.47946667
731.03,11.44326667,18.6846,31.9378,13.87926667,7.798866667,10.95266667,35.20813333,15.48866667,34.61996667,17.4302
731.35,11.4124,18.5654,32.04233333,13.84853333,7.790866667,10.84926667,35.2638,15.36913333,34.64026667,17.44686667
731.67,11.2442,18.46266667,31.86066667,13.7652,7.7416,10.74766667,35.00006667,15.20373333,34.5367,17.41066667
731.98,11.36493333,18.658,31.9552,13.768,7.742933333,10.93213333,35.07206667,15.28106667,34.608,17.521
732.3,11.54886667,18.94893333,32.28026667,14.03026667,7.926466667,11.2886,35.47966667,15.53713333,34.92533333,17.779
732.62,11.42266667,18.8132,32.381,13.94886667,7.739066667,11.21966667,35.56893333,15.4356,35.0407,17.8242
732.94,11.3098,18.664,32.25693333,13.84513333,7.551466667,11.046,35.43706667,15.26513333,34.9048,17.69893333
733.25,11.37866667,18.7002,32.25246667,13.9546,7.5936,11.15573333,35.54046667,15.38086667,34.86586667,17.777
733.57,11.36,18.68713333,32.29166667,13.9818,7.5248,11.23213333,35.45446667,15.38053333,34.7989,17.833
733.89,11.3838,18.67053333,32.26986667,13.9316,7.583133333,11.3736,35.3736,15.44613333,34.63833333,17.86306667
734.21,11.35753333,18.6382,32.37013333,13.84893333,7.5928,11.3618,35.4282,15.4138,34.77716667,17.8764
734.52,11.21246667,18.55826667,32.0166,13.76246667,7.466666667,11.2124,35.16666667,15.19166667,34.64583333,17.69173333
734.84,11.21313333,18.63266667,32.03833333,13.73313333,7.3642,11.15566667,35.26833333,15.26626667,34.83046667,17.7246
735.16,11.0726,18.436,31.98333333,13.42733333,7.097,10.8584,35.23593333,15.11586667,34.78146667,17.48146667
735.48,10.899,18.2132,31.81233333,13.45153333,7.035133333,10.5998,35.2608,14.9994,34.63746667,17.30433333
735.79,10.7292,18.12506667,31.51926667,13.2478,7.046933333,10.43653333,34.92466667,14.95166667,34.2763,17.0786
736.11,10.6438,18.28706667,31.6044,13.24873333,7.016466667,10.34426667,34.8794,14.92513333,34.34543333,17.02453333
736.43,10.7372,18.35293333,31.69313333,13.34266667,7.184933333,10.46753333,34.86753333,14.92753333,34.30656667,17.06973333
736.74,10.67693333,18.3926,31.8912,13.35893333,7.252933333,10.4234,34.82433333,14.8732,34.37423333,17.09933333
737.06,10.3712,18.33633333,31.94773333,13.18713333,7.097866667,10.14953333,34.7732,14.56593333,34.39603333,16.94353333
737.38,10.22293333,18.21133333,31.79953333,13.09266667,6.980533333,9.866733333,34.52026667,14.29613333,34.22513333,16.64646667
737.69,9.978666667,18.17133333,31.62526667,13.03526667,6.699933333,9.6688,34.40966667,14.06426667,34.1508,16.43726667
738.01,9.788933333,18.07733333,31.6572,12.84966667,6.507933333,9.457,34.2058,13.9048,33.94503333,16.35613333
738.33,9.8702,18.01946667,31.74233333,13.05706667,6.810733333,9.716733333,34.22093333,13.92113333,33.88453333,16.49913333
738.64,10.23546667,18.26533333,32.07426667,13.46586667,7.104533333,10.09593333,34.5758,14.1806,34.27053333,16.74846667
738.96,10.55606667,18.47026667,32.42253333,13.6322,7.273866667,10.3,34.7444,14.45746667,34.65903333,16.97146667
739.28,10.6796,18.434,32.4812,13.7998,7.171266667,10.23206667,34.70666667,14.41386667,34.78386667,17.0272
739.59,10.72073333,18.1642,32.20526667,13.718,7.025333333,10.17453333,34.53513333,14.19786667,34.7191,16.8246
739.91,10.93313333,18.35266667,32.49646667,13.92493333,7.092266667,10.53153333,34.91333333,14.48786667,35.06026667,17.1164
740.23,11.30126667,18.49526667,32.3894,13.99773333,7.3336,10.8222,35.06193333,14.73226667,35.07636667,17.29613333
740.54,11.72146667,18.78633333,32.42126667,14.3612,7.5908,11.2342,35.2612,15.14053333,35.12726667,17.58233333
740.86,11.93726667,18.97393333,32.64026667,14.57266667,7.749133333,11.45,35.58413333,15.54493333,35.3845,17.96466667
741.18,11.8126,18.7984,32.4876,14.42386667,7.579133333,11.35013333,35.36106667,15.5638,35.13713333,17.8858
741.49,12.39466667,19.3322,33.01713333,14.97486667,8.054733333,11.96286667,36.03666667,16.29033333,35.78813333,18.44873333
741.81,12.5418,19.6144,33.05686667,15.02793333,8.0846,12.04213333,36.09093333,16.44353333,35.98933333,18.43226667
742.12,12.29793333,19.4708,33.0364,14.71466667,7.7846,11.81246667,36.06766667,16.3128,35.78103333,18.31146667
742.44,12.2352,19.4862,33.0046,14.6686,7.806333333,11.878,36.1424,16.40846667,35.72383333,18.4142
742.76,12.32093333,19.57933333,33.08613333,14.50886667,7.900133333,11.83166667,36.22873333,16.526,35.64893333,18.46413333
743.07,12.29433333,19.7564,33.33606667,14.5328,8.002733333,11.767,36.4284,16.68273333,35.76703333,18.58633333
743.39,12.11713333,19.6596,33.18746667,14.3954,7.982533333,11.46866667,36.36273333,16.49786667,35.6641,18.43
743.7,11.976,19.612,33.27046667,14.516,8.105933333,11.46526667,36.26926667,16.57513333,35.85273333,18.55246667
744.02,11.76473333,19.31293333,33.29433333,14.2206,7.896,11.2388,36.2954,16.3176,35.9087,18.30906667
744.34,11.51546667,19.1792,33.14006667,14.11206667,7.773133333,11.10366667,36.06433333,16.0056,35.85293333,18.1204
744.65,12.1046,19.63733333,33.62853333,14.4186,8.305866667,11.6266,36.52753333,16.31953333,36.32786667,18.5042
744.97,11.6738,19.1588,33.29093333,13.95633333,7.892933333,11.04206667,36.04366667,15.74626667,35.8283,18.02026667
745.28,11.32846667,18.73913333,32.9914,13.7096,7.3962,10.60473333,36.01593333,15.44726667,35.74763333,17.728
745.6,11.21133333,18.6264,32.74846667,13.76926667,7.3864,10.53753333,35.8194,15.24593333,35.61573333,17.4996
745.91,11.21546667,18.5518,32.77013333,13.84486667,7.4196,10.451,35.71273333,15.04586667,35.48406667,17.36213333
746.23,11.15173333,18.719,32.91493333,13.9928,7.404466667,10.4488,35.9506,15.02113333,35.8011,17.32746667
746.55,11.40046667,18.9614,33.0304,14.21893333,7.5032,10.75426667,36.1026,15.30653333,35.67436667,17.53646667
746.86,11.3522,18.8164,32.86166667,14.0194,7.3584,10.62033333,35.6776,15.22006667,35.41586667,17.3814
747.18,11.36393333,18.9408,32.95553333,13.94306667,7.1904,10.448,35.85526667,15.237,35.4315,17.315
747.49,11.65533333,19.2602,33.118,14.21213333,7.4178,10.61786667,35.88726667,15.47053333,35.57966667,17.58226667
747.81,11.73206667,19.30646667,33.1868,14.1734,7.385333333,10.7288,35.92113333,15.47286667,35.5658,17.55593333
748.12,11.5312,19.15506667,32.91793333,14.07713333,7.191533333,10.5656,35.767,15.37673333,35.3545,17.381
748.44,11.6688,19.27253333,33.00326667,14.2174,7.290533333,10.89106667,36.0694,15.43713333,35.61616667,17.5102
748.75,11.6756,19.1892,32.92106667,14.02793333,7.3972,10.898,35.85433333,15.3064,35.1334,17.35713333
749.07,11.6052,19.0836,32.74253333,13.80253333,7.282133333,10.85706667,35.65773333,15.28786667,35.0326,17.3168
749.38,11.501,19.08086667,32.60146667,13.57553333,6.9474,10.7278,35.606,15.3336,35.05166667,17.23213333
749.7,11.6308,19.01,32.6458,13.71013333,6.999333333,11.03126667,35.68766667,15.49493333,35.06603333,17.43126667
750.01,11.11933333,18.537,32.33206667,13.19146667,6.547066667,10.54086667,35.56386667,15.041,34.9687,17.05453333
750.33,11.25753333,18.84106667,32.5146,13.4656,6.6414,10.6582,36.11813333,15.2546,35.30373333,17.20093333
750.64,11.4772,19.13706667,32.8976,13.89373333,6.986466667,11.0866,36.64406667,15.53213333,35.70743333,17.41373333
750.96,11.762,19.59933333,33.234,14.26826667,7.4112,11.50613333,37.1412,16.05573333,36.08413333,17.72386667
751.27,11.6262,19.70426667,33.21946667,14.29206667,7.378,11.52073333,37.21733333,16.23566667,35.97806667,17.76073333
751.59,11.5538,19.67093333,33.20453333,14.36046667,7.473533333,11.54506667,37.46793333,16.25173333,36.11873333,17.9112
751.9,11.58106667,19.73233333,33.33333333,14.40953333,7.5586,11.61273333,37.6464,16.23953333,36.1345,18.02046667
752.22,11.73493333,19.90713333,33.7954,14.62953333,7.573466667,11.6884,38.02393333,16.39933333,36.65503333,18.25626667
752.53,12.14173333,20.2776,34.1374,15.03106667,7.9334,12.0174,38.33986667,16.778,37.0137,18.60313333
752.85,12.5108,20.48253333,34.37093333,15.44033333,8.5238,12.4818,38.64293333,17.05326667,37.3962,19.0642
753.16,12.41373333,20.5412,34.407,15.32953333,8.555266667,12.49526667,38.64693333,16.76713333,37.3067,18.98146667
753.47,12.72013333,20.8312,34.7312,15.68726667,9.0584,12.79866667,38.78526667,17.03566667,37.48773333,19.1456
753.79,12.65413333,20.5834,34.9442,15.65813333,9.154066667,12.82833333,38.5198,16.9088,37.4111,19.01033333
754.1,12.49613333,20.32853333,34.8162,15.418,8.879066667,12.53093333,38.24386667,16.6188,37.13336667,18.95626667
754.42,12.1136,19.91513333,34.55613333,15.16753333,8.433466667,12.21873333,38.01953333,16.24973333,36.9123,18.6806
754.73,12.51693333,20.056,34.9896,15.51726667,8.729733333,12.40206667,38.2138,16.37773333,37.39326667,19.10113333
755.05,12.69393333,20.1954,35.21033333,15.598,8.786266667,12.45113333,38.2148,16.4684,37.42146667,19.16206667
755.36,12.36513333,19.985,34.90513333,15.28166667,8.396866667,12.0962,37.76193333,16.26473333,37.1537,18.8794
755.67,12.36513333,20.09926667,34.94213333,15.32706667,8.531,12.18766667,37.78673333,16.39446667,37.1537,18.9686
755.99,12.21506667,20.07633333,35.13906667,15.31933333,8.310466667,12.04093333,37.9744,16.29073333,37.12653333,18.97333333
756.3,11.92653333,19.92646667,35.01906667,14.89953333,7.855933333,11.60153333,37.56626667,15.88966667,36.62843333,18.55633333
756.62,12.06273333,19.98473333,35.0438,14.93926667,7.937333333,11.60753333,37.64033333,16.00366667,36.74513333,18.668
756.93,11.97213333,19.8158,34.78973333,14.9338,7.6636,11.55806667,37.42693333,15.8572,36.5702,18.61373333
757.24,12.12013333,19.95106667,34.8346,14.9202,7.763466667,11.65446667,37.54906667,16.05393333,36.7019,18.8358
757.56,12.0212,19.8434,34.70693333,14.7836,7.669733333,11.601,37.30733333,15.894,36.6852,18.69966667
757.87,11.64513333,19.51513333,34.42893333,14.30006667,7.409266667,11.24926667,36.74033333,15.36526667,36.36133333,18.27806667
758.18,11.4114,19.40033333,34.23126667,14.1666,7.081866667,11.01466667,36.69733333,15.1816,36.0669,17.89046667
758.5,11.34526667,19.30346667,34.15246667,13.96526667,6.866133333,10.9956,36.51786667,15.02066667,35.8382,17.68666667
758.81,11.6674,19.58193333,34.52333333,14.2608,7.106066667,11.2708,36.92753333,15.32266667,36.17696667,18.06573333
759.13,11.58933333,19.39633333,34.18566667,14.2402,7.006333333,11.22526667,36.70306667,15.1804,36.2269,17.94946667
759.44,11.57913333,19.36306667,34.0248,14.21793333,7.128666667,11.241,36.66973333,15.14806667,36.2364,17.87426667
759.75,12.27066667,19.90433333,34.5248,15.09946667,7.953866667,12.04006667,37.35366667,15.86906667,37.04236667,18.55113333
760.07,12.05706667,19.6468,34.48493333,15.02826667,7.886666667,11.88773333,37.09406667,15.82653333,36.94556667,18.45346667
760.38,11.98813333,19.69546667,34.54246667,14.85593333,7.899533333,11.9054,37.14713333,15.83166667,36.94906667,18.48033333
760.69,11.68333333,19.5992,34.05953333,14.77993333,7.706666667,11.85186667,37.0138,15.605,36.67826667,18.23393333
761.01,11.75453333,19.5898,33.81653333,14.97113333,7.7876,11.89773333,36.9912,15.71286667,36.5809,18.11766667
761.32,12.2204,19.95133333,34.05893333,15.329,8.1858,12.1662,37.52786667,16.1196,36.88863333,18.51873333
761.63,12.62293333,20.2454,34.24513333,15.63746667,8.7718,12.65653333,37.75813333,16.56213333,37.20783333,18.99266667
761.94,12.69786667,20.3822,34.37333333,15.92706667,8.9724,12.77493333,37.85806667,16.72366667,37.42733333,19.1238
762.26,12.64813333,20.45206667,34.4468,15.96246667,9.024666667,12.81473333,37.78,16.74993333,37.40763333,19.115
762.57,12.5258,20.38993333,34.44146667,15.9462,8.9814,12.66573333,37.71746667,16.69646667,37.0786,19.10993333
762.88,12.38533333,20.3376,34.47346667,15.85733333,8.850933333,12.55093333,37.6392,16.63313333,37.02206667,19.07673333
763.2,11.88253333,20.03773333,34.48473333,15.4188,8.4104,12.13313333,37.55086667,16.16866667,36.7933,18.71106667
763.51,11.971,20.09206667,34.60346667,15.58406667,8.3888,12.2452,37.76906667,16.1874,36.77646667,18.824
763.82,12.41986667,20.49153333,34.97106667,16.1284,8.848266667,12.67646667,38.12506667,16.61993333,37.1821,19.1734
764.14,12.64133333,20.57806667,35.1424,16.187,8.935533333,12.70273333,38.2106,16.809,37.33023333,19.29906667
764.45,12.34093333,20.36306667,35.1962,15.89753333,8.604,12.41773333,38.23186667,16.64426667,37.2416,19.2332
764.76,11.87373333,20.08413333,35.08773333,15.59773333,8.191933333,12.12166667,37.9298,16.36493333,36.9906,19.05266667
765.07,11.49913333,19.83133333,35.07946667,15.4536,7.940866667,11.86593333,37.75753333,16.114,36.90396667,18.74546667
765.39,11.35593333,19.70073333,35.02686667,15.38993333,7.902333333,11.87766667,37.82546667,16.15486667,36.90066667,18.7414
765.7,11.49946667,19.84886667,35.20226667,15.57446667,8.039333333,12.10346667,38.1068,16.43453333,37.19943333,18.82686667
766.01,11.67946667,20.24933333,35.62346667,15.72946667,8.2402,12.23853333,38.524,16.6152,37.5737,18.8736
766.32,12.03973333,20.5548,35.92633333,16.14953333,8.6024,12.4288,38.96573333,16.8794,37.81103333,19.18293333
766.64,12.2232,20.64553333,35.59086667,16.355,8.681,12.63786667,38.99913333,17.11893333,37.61763333,19.39806667
766.95,12.19093333,20.5972,35.34893333,16.10186667,8.6854,12.46026667,38.718,16.99453333,37.40976667,19.2308
767.26,11.70933333,20.215,35.15866667,15.44533333,8.164333333,11.8866,38.5022,16.6666,37.17506667,18.89126667
767.57,11.34053333,20.0638,35.08506667,15.3724,7.8582,11.59933333,38.4434,16.30153333,37.07086667,18.67033333
767.88,11.2164,20.07333333,34.95133333,15.29253333,7.76,11.51726667,38.48113333,16.1548,37.18023333,18.37453333
768.2,11.74926667,20.5404,35.29653333,15.79206667,8.3146,11.99693333,39.12913333,16.6554,37.59946667,18.6186
768.51,11.93673333,20.71766667,35.42053333,15.79086667,8.329333333,12.20286667,39.51,16.7862,37.72203333,18.69593333
768.82,11.42906667,20.31793333,34.93926667,15.18186667,7.573,11.48873333,39.1016,16.10406667,37.16166667,18.0918
769.13,11.41133333,19.86266667,34.57706667,15.0414,7.603466667,11.371,38.80073333,16.0064,36.7575,17.97693333
769.44,11.37686667,19.6054,34.50886667,15.11293333,7.525666667,11.68113333,38.68473333,16.20226667,36.8268,18.25313333
769.76,10.701,18.91686667,33.86233333,14.4248,6.864066667,11.25113333,38.0856,15.52053333,36.3665,17.53986667
770.07,10.26833333,18.47613333,33.6538,13.94373333,6.493466667,10.7532,37.81826667,15.07786667,36.19703333,16.98266667
770.38,10.3324,18.74553333,33.88286667,14.10906667,6.4008,10.94413333,38.14713333,15.39,36.7864,17.0656
770.69,10.72906667,18.87193333,33.90866667,14.59086667,6.733466667,11.224,38.21633333,15.65666667,36.6577,17.41813333
771,11.4434,19.2692,34.34826667,14.9572,7.586866667,11.81786667,38.59726667,16.2788,37.1041,18.10093333
771.32,12.0624,19.54766667,34.65853333,15.26466667,8.0778,12.2524,38.68386667,16.67573333,37.1348,18.7518
771.63,11.64713333,18.98,34.3258,14.80813333,7.5854,11.87233333,38.1898,16.24166667,36.77236667,18.48373333
771.94,11.01213333,18.4052,33.9892,14.0222,6.964,10.92233333,37.7542,15.51306667,36.26096667,18.11746667
772.25,11.4368,18.98993333,34.70566667,14.315,7.7008,11.29373333,38.16053333,16.1782,36.8501,18.89453333
772.56,10.91253333,18.49913333,34.15646667,13.7448,7.223466667,10.51553333,37.66153333,15.43933333,36.31806667,18.49926667
772.87,10.24353333,17.95826667,33.53,12.9152,6.602666667,9.628533333,37.20533333,14.6224,35.69013333,17.66306667
773.18,10.10473333,18.38326667,33.7676,12.77446667,6.3522,9.495933333,36.96113333,14.49106667,35.71603333,17.55986667
773.5,9.934666667,18.27293333,33.47886667,12.4548,6.019,9.211733333,36.50113333,14.45786667,35.63756667,17.33426667
773.81,10.16313333,18.34213333,33.67506667,12.68026667,6.490733333,9.475,36.5686,14.85553333,35.7273,17.52826667
774.12,10.3094,18.65546667,33.89646667,12.8412,7.021866667,9.705733333,37.02686667,15.1242,36.07303333,17.69153333
774.43,9.860866667,18.4956,33.802,12.72026667,6.573866667,9.381733333,37.01706667,14.88406667,35.8989,17.3726
774.74,9.914933333,18.9638,33.73033333,13.02906667,7.017266667,9.7396,37.1074,15.13793333,36.0583,17.40646667
775.05,9.290733333,18.75286667,33.21913333,12.60073333,6.599133333,9.103666667,36.80953333,14.7208,35.5807,16.9706
775.36,9.904266667,19.31746667,33.44706667,13.2246,7.008066667,9.790466667,37.17613333,15.25733333,35.91936667,17.5434
775.67,10.55613333,19.68293333,33.4738,13.62973333,7.2748,10.22333333,37.60806667,15.3768,36.10233333,17.58706667
775.98,10.9668,20.35966667,33.99006667,14.07873333,7.693533333,10.80006667,38.061,15.91346667,36.67453333,17.94113333
776.3,12.1432,21.39626667,34.8738,15.35286667,8.820266667,12.1484,39.0366,17.20753333,37.61723333,19.052
776.61,12.70233333,21.85673333,35.3866,15.79526667,9.361333333,12.90406667,39.89153333,18.02953333,37.89766667,19.69486667
776.92,12.5006,21.64973333,35.3944,15.79486667,9.169933333,12.88053333,39.81773333,17.79853333,37.44713333,19.49526667
777.23,11.6534,21.08113333,35.00253333,14.98153333,8.261933333,12.20453333,39.3852,17.02693333,36.89186667,18.6858
777.54,11.10233333,20.38533333,34.44626667,14.2002,7.174866667,11.44986667,38.59826667,15.96046667,36.34573333,17.92946667
777.85,10.82393333,20.14,34.21113333,13.5864,6.607466667,11.19006667,38.26606667,15.579,36.08243333,17.61453333
778.16,9.6076,18.93553333,33.5144,12.3182,5.174266667,9.854533333,37.53086667,14.40346667,35.34986667,16.4444
778.47,10.10713333,19.07113333,33.6246,12.5968,5.3476,10.184,37.47173333,14.48206667,35.42456667,16.74646667
778.78,8.730066667,18.0264,32.92413333,11.52786667,4.317466667,8.909466667,36.70306667,13.3278,34.68466667,15.4248
779.09,8.1268,17.70246667,33.02773333,11.60166667,4.052,8.6304,36.7458,13.22013333,34.68316667,15.25173333
779.4,7.284266667,17.09673333,32.60613333,11.16306667,3.422733333,7.769133333,36.45586667,12.98706667,34.28576667,14.64926667
779.71,6.436,16.2496,32.20953333,10.19213333,2.366266667,6.867733333,35.67,12.12066667,33.6705,13.6764
780.02,6.029,15.85473333,31.52633333,9.914333333,2.456466667,6.5604,35.02213333,11.67986667,33.49876667,13.41013333
780.33,7.2588,17.12106667,32.33646667,11.11106667,4.127733333,7.7806,35.9542,12.6238,34.4679,14.65853333
780.64,7.727333333,17.6574,32.34846667,11.89986667,4.982533333,7.983733333,36.3984,13.19346667,34.72023333,15.31473333
780.95,7.314066667,17.52126667,32.0152,11.87526667,5.033666667,7.821466667,36.22633333,13.26326667,34.4911,15.41566667
781.26,7.6648,17.66766667,32.70746667,12.5304,5.568266667,8.243333333,36.56933333,13.76446667,34.83616667,15.94913333
781.57,8.516666667,18.61546667,33.57206667,13.584,6.6546,9.227,37.51126667,14.6702,35.60726667,16.98593333
781.88,8.468266667,18.51986667,33.758,13.47293333,6.642266667,9.038333333,37.68266667,14.56466667,35.693,16.8396
782.19,8.844133333,18.46106667,33.5644,13.58273333,6.405066667,9.136133333,37.62766667,14.6656,35.4897,16.9952
