wavelength,Back_OreFraf,Belly_OreFraf,Breast_OreFraf,Crissum_OreFraf,Crown_OreFraf,DorTail_OreFraf,Patch10_OreFraf,Rump_OreFraf,Throat_OreFraf,WingTip_OreFraf
765.07,10.0015333333,26.6712,24.2751333333,24.9243333333,11.5269333333,14.4875333333,47.7495333333,13.9439333333,22.0870666667,16.4312666667
765.39,9.86819999999,26.6618666667,24.2058666667,24.8974,11.4402,14.3937333333,47.7145333333,13.8167333333,22.1286666667,16.3822333333
765.70,9.79760000001,26.6798666667,24.1998666667,24.9136666667,11.3705333333,14.2238,47.7802666667,13.7166666667,22.1478666667,16.4245666667
766.01,9.65113333334,26.4526,23.8944,24.7141,11.3026666667,14.0155333333,47.4271333334,13.5193333333,21.9176666667,16.1716666667
766.32,9.56899999999,26.5059333333,23.8659333333,24.6331,11.2564,13.8354,47.4421333333,13.4643333333,21.8314,16.2199333333
766.64,8.92199999999,25.9182666667,23.3244666667,24.0674,10.7145333333,13.1875333333,47.0108666667,12.8162,21.2637333333,15.6013
766.95,8.395,25.4213333333,22.8104666667,23.5656,10.2946,12.5874666667,46.589,12.3040666667,20.8049333333,15.0065666667
767.26,8.12373333333,25.216,22.5450666667,23.3205333333,9.94346666667,12.2410666667,46.4704,11.8698666667,20.4928,14.5685333333
767.57,7.9294,25.102,22.5255333333,23.3412,9.80033333331,12.0794666667,46.5223333333,11.6468,20.4948,14.4129666667
767.88,7.58919999999,24.6351333333,22.2183333333,23.2434666667,9.35786666668,11.6729333333,46.2816,11.1058,20.2052,14.0239
768.20,7.2012,24.3799333333,21.9262,22.9444,9.10366666666,11.2447333333,46.1988666667,10.6098666667,19.9594666667,13.6722333333
768.51,6.87253333334,24.1962666667,21.7237333333,22.665,8.80459999999,10.8978,46.1879333333,10.2404666667,19.871,13.2948333333
768.82,6.73553333333,24.1060666667,21.5379333333,22.5313,8.65846666666,10.7651333333,45.9831333333,10.0637333333,19.722,13.1013333333
769.13,6.61913333333,24.3309333333,21.602,22.6932666667,8.47966666667,10.9368666667,46.4078666667,10.1056,19.773,13.1631666666
769.44,6.4316,24.2598666667,21.5802666667,22.5703333333,8.38466666667,10.9886666667,46.3262666667,9.98113333334,19.8433333333,13.2091
769.76,6.66953333333,24.683,21.9781333333,23.0003666667,8.79960000001,11.4409333333,46.8434,10.3688666667,20.3178,13.6110333333
770.07,7.32013333333,25.3427333333,22.7426666667,23.6209,9.59639999999,12.0905333333,47.3397333333,11.0682666667,20.9496,14.3779333333
770.38,7.61453333333,25.7646,23.2073333334,24.0203666667,9.87113333333,12.5801333333,47.8524,11.3975333333,21.3116,14.8325
770.69,7.453,25.5883333333,23.2118,23.8580333333,9.80633333333,12.4660666667,47.6870666667,11.4918,21.2691333333,15.0129666667
771.00,8.24446666666,26.1810666667,23.5948666667,24.4154333333,10.6198,13.2003333333,47.8081333333,12.2640666667,21.7771333333,15.6524333333
771.32,9.22126666667,27.1780666667,24.3999333333,25.1149333334,11.703,14.3562666667,48.4336,13.3681333333,22.6387333333,16.7087666667
771.63,9.5836,27.379,24.6562666667,25.3878333333,11.9706,14.8284,48.4886,13.5981333333,22.9256666667,17.0919666667
771.94,9.86586666667,27.6496,25.0342,25.843,12.2074,15.2219333333,48.7130666667,13.7742,23.0622666667,17.4666
772.25,9.78793333333,27.3536666667,24.8954666667,25.7151666667,12.1893333333,15.254,48.2496666667,13.5275333333,22.8883333333,17.4953666667
772.56,9.791,27.0786666667,24.7992666667,25.5570333333,12.3138666667,15.1886666667,47.8995333333,13.1890666667,22.7785333333,17.2123666667
772.87,9.67093333333,26.9684,24.8627333333,25.4632,12.1815333333,14.9117333333,47.8336666667,12.9768666667,22.6478666667,16.9911
773.18,9.74713333333,26.9425333333,24.8673333333,25.5096,12.1073333333,14.9333333333,47.5126666667,13.0084,22.6912,16.9747
773.50,9.8642,27.1670666667,24.9582,25.8156,12.1779333333,15.2333333333,47.5038666667,13.2098,22.9224,17.1332
773.81,9.56406666667,26.9614,24.6470666667,25.5404666667,12.0552,15.0427333333,47.0792,13.1162,22.8013333333,17.1149333334
774.12,9.27393333334,27.0463333333,24.3410666667,25.4358,11.6879333333,14.9278666666,47.1571333333,12.7669333333,22.7211333333,16.8499666667
774.43,8.50713333334,26.4671333333,23.9672666667,24.8632666667,11.0553333333,14.2954,46.8693333333,12.1588666667,22.2202,16.3836
774.74,7.66793333333,26.0568,23.4995333333,24.5107333334,10.3784,13.5810666667,46.6829333333,11.4806,21.7057333333,15.8399666666
775.05,7.3326,26.0464666667,23.4875333333,24.4668,10.3346666667,13.3268666667,46.6042666667,11.4107333333,21.4896,15.6872333333
775.36,7.11466666667,25.8569333333,23.1789333333,24.2094666667,10.2936666667,13.1044666666,46.6036,11.3953333333,21.4104666667,15.4968666667
775.67,7.38,26.16,23.48,24.54,10.55,13.29,46.91,11.9333333333,21.7266666667,15.7166666667
775.98,7.1764,26.1333333333,23.3383333333,24.4387666667,10.2379333333,12.9384666667,46.7578666667,11.7603333333,21.5088666666,15.622
776.30,7.18806666667,26.2062,23.0674666667,24.1543333333,10.2184,13.0592,46.6801333333,11.891,21.4356666667,15.7644
776.61,6.53073333333,25.6988,22.2821333333,23.4793333333,9.71979999999,12.4435333334,46.2184,11.221,20.7811333333,15.2843666667
776.92,5.93093333333,25.2948,21.6709333333,22.8381666667,9.03226666667,11.8858666667,45.7967333333,10.6136,20.1409333334,14.7326666667
777.23,6.14953333333,25.458,21.7496,22.9035666667,9.238,11.9909333333,45.5847333333,10.5462,20.3149333333,14.7474666667
777.54,7.03633333333,26.1341333333,22.4617333333,23.8317666667,10.2068666667,12.9060666667,45.9002666667,11.3732666667,21.0036666667,15.5902
777.85,7.3728,26.6291333333,22.7772,24.4489333333,10.4094,13.2923333333,46.1718666667,11.7672666667,21.4363333333,15.9809
778.16,7.22293333333,26.2262666667,22.4033333333,24.0842666667,10.0870666667,13.0466,45.547,11.5377333333,21.1095333333,15.7075666667
778.47,7.9166,26.8698,23.1337333333,24.9587666667,10.5200666667,13.8154,46.336,12.1969333333,22.0386,16.3996
778.78,7.9182,26.9222,23.0894666667,24.9736,10.2848,13.8516666667,45.804,12.2421333333,22.0800666667,16.4006
779.09,7.334,26.5731333333,22.6970666667,24.4986,9.6612,13.2988666667,45.4634666667,11.722,21.7048,15.8349666667
779.40,7.35986666667,26.4320666667,22.7176666667,24.3248666667,9.56013333335,13.3539333333,45.2974,11.9157333333,21.7105333333,15.8821
779.71,7.39966666667,26.2792666667,22.8251333333,24.6576666667,9.31879999999,13.2814666667,44.9793333333,11.8983333333,21.5456,15.8784
780.02,7.61906666667,26.1368666667,23.0787333333,24.5627333333,8.98013333333,13.3471333333,44.6891333333,11.9862,21.5999333333,15.761
780.33,7.50966666667,26.1128666667,23.288,24.7266,8.90633333334,13.2008666667,44.6953333333,12.0270666667,21.6823333333,15.7209333333
780.64,7.7126,26.2238,23.4484,24.7873,8.72386666666,13.2218666667,44.6546666667,12.3220666667,21.4889333334,15.8089666667
780.95,7.2538,25.8018,23.0395333333,24.241,8.06546666667,12.5503333333,44.4528,11.8241333333,21.2066,15.2038
781.26,6.93866666667,25.3526666667,22.6925333333,23.6896333333,7.66546666667,12.1266,44.0028,11.3964,20.8413333333,14.821
781.57,6.91926666667,25.5188,22.8189333333,23.6437333333,7.61953333333,12.2795333333,44.0354,11.3446,20.8157333333,14.6669666667
781.88,6.2248,24.8271333333,22.0931333333,22.6561666667,6.9382,11.5045333333,43.0562666666,10.6100666667,19.8333333333,13.9307666667
782.19,6.3518,25.0222,22.389,22.7943333333,7.037,11.5073333333,43.2704666667,10.5408,19.8776666667,13.9073666667
782.50,6.62186666667,25.1940666667,22.5986666667,22.8840666667,7.33406666667,11.771,43.3854666667,10.5892,19.8024666667,14.0902666667
782.81,6.82746666667,25.3317333333,22.7369333333,23.2922,7.77346666667,11.9610666667,43.0584,10.5625333333,19.8502666667,14.2064666667
783.12,7.2902,26.0055333333,23.2488,23.7484333333,8.31540000001,12.3944666667,43.2562666667,10.9069333333,20.3754666667,14.7118333334
783.43,7.05553333333,25.9996,23.1597333334,23.6745333333,8.4658,12.2966,43.3160666667,10.7604,20.2095333333,14.5912
783.74,7.73773333333,26.2510666667,23.5753333333,23.7603666667,9.06046666667,12.8340666666,43.4876,11.3094,20.5870666667,15.0829333333
784.05,7.58086666667,25.9384666667,23.6296,23.7904333333,8.94446666666,12.8879333333,43.4746,11.0284,20.612,14.9583
784.36,7.53233333333,25.7126,23.4968,23.4717333333,9.00946666667,12.9757333333,43.0238666667,10.9482666667,20.3692666667,15.0779333333
784.67,7.7368,25.6658666667,23.672,23.268,9.10713333333,13.1793333333,42.779,10.8854,20.2117333333,15.0097333333
784.98,7.75726666667,25.3712666667,23.5305333333,23.4204333334,9.10293333334,12.8924,42.5793333333,10.8432,20.0194,15.0464333333
785.29,7.53153333333,25.2318666667,23.3235333333,23.5116666667,8.80353333333,12.4995333333,42.3812,10.6417333333,19.8914,14.7197666667
785.60,7.8008,25.2644,23.5978,23.6225333333,8.98480000001,12.6819333333,42.5095333333,10.8735333333,19.9348666667,15.1112333333
785.91,8.59226666666,25.8455333333,24.1317333333,24.1183666667,9.58019999999,13.2917333333,43.0078,11.4263333333,20.7528666667,15.7226
786.22,8.49513333333,25.8178,24.0158,23.8586666667,9.14939999999,13.382,43.2455333333,11.4039333333,20.8413333333,15.5506333333
786.53,8.37606666667,25.7396,23.9007333333,23.7021333333,9.08786666667,13.3593333333,43.5966,11.3792666667,20.8602666667,15.2985
786.84,9.02840000001,26.1717333333,24.305,24.2758333333,9.50153333333,13.8428666667,44.0612,11.9796,21.4956666667,15.8134333333
787.14,8.9924,26.2116,24.3878,24.4421,9.27419999999,13.8028,44.2903333333,11.7878,21.3868,15.5344666667
787.45,9.50653333334,26.9542,24.9593333333,24.9359333333,9.8794,14.203,44.8100666667,12.3678666667,21.9134,16.0437333333
787.76,9.49553333335,27.2402,25.3672666667,25.2009333333,9.82486666667,14.1582666667,45.1372666667,12.5438,22.1526666667,16.0346333333
788.07,9.396,27.4217333333,25.4443333333,25.4356,9.72606666665,14.1868,45.2582666667,12.6624,22.2620666667,16.1097666667
788.38,9.68533333332,27.7691333333,25.7068,25.5295,9.82433333332,14.5852666667,45.4496,12.9506666667,22.6290666667,16.4005666667
788.69,10.1102666667,27.8858,25.8643333333,25.5596,10.1376666667,15.0551333333,45.4372,13.1922,22.7858,16.6648666667
789.00,10.0296666667,27.9596666667,25.9035333333,25.7100333333,9.97046666667,15.2152,45.569,13.058,22.8368,16.4715333333
789.31,9.51613333334,27.7802,25.8448666667,25.7862,9.44500000001,14.8736,45.6100666667,12.8602666667,22.5969333333,16.1258333333
789.62,10.1005333333,28.2399333333,26.3972,26.3325333333,10.0647333333,15.2226,45.9122666667,13.3477333333,23.028,16.6234333333
789.92,10.368,28.2404,26.7394666667,26.4316,10.3606666667,15.5336666667,45.9745333333,13.5374,23.1367333334,16.7359
790.23,10.2521333333,28.402,26.9114,26.4146,10.5043333333,15.5877333333,45.8769333333,13.4482666667,23.159,16.6073666667
790.54,10.3428666667,28.5500666667,26.9944,26.3898333333,10.4858,15.7853333333,45.7099333333,13.5292,23.3824,16.8117666666
790.85,10.031,27.9713333333,26.6627333333,25.9892,9.96126666666,15.4820666667,45.5208,13.1164666667,23.1514,16.3454333333
791.16,9.68286666666,27.3246666667,26.0360666667,25.6169,9.58866666665,15.2095333333,44.8217333333,12.5186666667,22.6125333333,15.9146
791.47,10.2871333333,27.6356,26.3876,25.8014,9.94813333333,15.3867333334,45.2870666667,12.9546,22.7950666667,16.2519333333
791.78,10.5538666666,27.8432,26.841,26.0398333333,10.2983333333,15.488,45.5305333333,13.1142666667,22.8321333333,16.4557333333
792.08,10.4327333333,27.8727333333,26.9374666667,26.1067666667,10.2440666667,15.2984666667,45.3989333334,13.1609333333,22.7364,16.4082
792.39,10.3897333333,28.0265333333,26.8739333334,26.0096,10.2197333333,15.0910666667,45.3648666667,13.1591333333,22.6285333333,16.3536666667
792.70,11.1518,28.2295333333,26.9311333333,26.1091,11.0296,15.694,45.1282,13.7281333333,22.8531333333,16.8276
793.01,11.0783333333,28.1849333333,26.9942,26.0609333333,11.1152,15.9238,45.1892,13.7794666667,22.7051333333,16.9469666667
793.32,11.3230666667,28.4716666667,27.1262666667,26.2975666667,11.1918,15.9878,45.4852,14.047,22.9086666667,16.9989333333
793.62,11.9722666667,28.9159333333,27.5712666667,26.9437,11.8542,16.5322,45.8884666667,14.6983333333,23.4678666667,17.5753333333
793.93,11.9379333333,28.7352666667,27.5520666667,27.0706,12.0482666667,16.4505333333,45.9404666667,14.7694666667,23.5210666666,17.4988666667
794.24,12.0336666667,29.0574,27.477,27.2903666667,12.3948,16.454,45.6678666667,14.7854,23.6703333333,17.6252333333
794.55,13.262,30.1567333333,28.8757333333,28.4195666667,13.6466666667,17.4895333333,46.8172,16.1332666667,24.8898666667,18.7645666667
794.86,13.5617333333,30.6752666667,29.2458666667,28.8875666667,14.0223333333,17.976,47.151,16.3338,25.5011333333,18.9938333333
795.16,13.485,30.4472666667,28.9421333333,28.7009,13.9400666666,17.9035333333,46.9778,16.4138,25.4920666667,18.8759
795.47,13.5869333333,30.4208666666,28.9107333333,28.6821,14.171,18.144,47.0624,16.5763333333,25.6906666667,19.0067
795.78,13.6934,30.4453333334,28.8535333333,28.7095333333,14.4513333333,18.2717333333,46.9547333333,16.8125333333,25.9618,19.0848333333
796.09,12.757,29.9179333333,28.4869333333,27.9317333333,13.7301333333,17.5614,46.5484,15.9474,25.5448,18.5861
796.40,11.9822,29.4076,27.9753333333,27.3692,12.928,16.6298666667,46.2536666667,15.1554,25.1688666667,17.8306
796.70,11.9395333333,29.7185333333,28.212,27.5306333333,12.9451333333,16.7890666667,46.2785333333,15.298,25.432,17.9714
797.01,11.2005333333,29.2922666667,27.9556666667,26.9762333333,12.2649333334,16.2193333333,46.028,14.6619333333,25.0503333333,17.5202
797.32,11.1426666667,29.3198,27.9833333333,27.1016,12.3053333333,16.3147333333,45.9826,14.6263333333,25.2118,17.5958666667
797.63,10.8137333333,29.2305333333,28.2540666667,27.0403666667,12.0755333333,16.5280666667,46.0679333333,14.6794,25.1958666667,17.5929
797.93,10.3325333333,29.3349333333,28.1114666667,26.9437333334,11.7282666667,16.2808,46.1987333333,14.4539333333,25.1108,17.3521
798.24,9.38926666666,28.5235333333,27.6244,26.4199,11.1126,15.5124,45.8426666667,13.7557333333,24.4751333333,16.8882
798.55,8.943,28.4646,27.7045333333,26.372,10.882,15.1824666667,45.8679333333,13.4528,24.6807333333,16.6089666667
798.85,9.22873333333,29.1322,28.5210666667,26.8378666667,11.0877333333,15.3855333333,46.7720666667,13.698,25.2824,16.9546333333
799.16,8.86360000001,28.7081333333,28.2410666667,26.5399333333,10.6872,14.8809333333,46.551,13.2178,24.8922666667,16.4198333333
799.47,9.62613333334,29.3261333334,28.8426,27.6069,11.1664,15.6525333333,47.2488,14.1122666666,25.3054666667,16.7875666667
799.78,10.5152666667,30.2060666667,29.7089333333,28.4991,12.1684,16.6712,47.8046666667,15.0850666667,25.9857333333,17.5514666667
800.08,9.83933333334,29.4863333333,29.2872,28.1533333333,11.7537333333,16.0896666667,47.237,14.2973333333,25.4130666667,17.0355666667
800.39,9.40833333333,28.9238666667,28.6589333333,27.8776,11.2725333333,15.5402666667,46.6803333334,14.0006,24.9897333333,16.4955
800.70,9.24753333333,29.0073333333,28.8042666667,27.8231,11.2281333333,15.4108666667,46.5282666667,14.1274,24.8014666667,16.3065666667
801.00,9.52506666666,28.7421333334,28.8765333333,27.6556,11.3181333333,15.3903333333,46.3886,14.1115333333,24.7672,16.032
801.31,9.58413333332,28.1323333333,28.1920666667,27.0527,11.2749333333,15.3135333333,45.5272666667,13.8662,24.3740666667,15.8810333333
801.62,9.31400000001,27.8222666667,27.6980666667,26.5998666667,10.9255333333,15.0554,44.7743333333,13.4574666667,23.9826,15.1819
801.92,9.13346666667,27.7352,27.424,26.2672666667,10.5226,14.8013333333,44.5667333333,13.0638666667,23.331,14.7665333333
802.23,8.85446666667,27.3864666667,27.0431333333,25.9350333333,10.3033333333,14.5517333333,44.2437333333,12.6652666667,23.0298,14.4389
802.54,8.7954,27.1464,27.1704,25.9134666667,10.2066,14.4451333333,44.1482666667,12.5922,22.9128666667,14.6472
802.84,8.99593333333,27.2322666666,27.4718,26.0891333333,10.6302666667,14.4644,44.1266,12.4994666667,23.3692,14.9149666667
803.15,8.48439999999,26.6424666667,26.8164666667,25.5186,9.92020000001,13.7828,43.674,11.7138666667,22.8715333333,14.3412666667
803.46,8.53173333333,26.6375333333,26.6520666667,25.4687,9.87093333332,13.7278666667,43.7401333333,11.814,22.9412,14.1002666667
803.76,8.05193333333,26.4904,26.6177333333,24.7110666667,9.39793333334,13.2207333333,43.6612666667,11.1747333333,22.1486666666,13.5267
804.07,6.77533333333,25.2691333333,25.2987333333,23.3753,8.29126666667,11.7133333333,42.7110666667,9.56533333334,20.874,12.4346666667
804.38,5.8164,25.2564666667,24.7762,22.9856,7.49700000001,10.8776666667,42.7406666667,8.86720000001,20.3502,12.1580666667
804.68,5.77446666667,25.7135333333,25.1558,23.564,7.64513333334,10.8644,43.4827333333,8.8112,20.6640666667,12.1850666667
804.99,6.45333333333,26.316,25.8230666667,24.1386666667,8.40439999999,11.4176666667,44.0294666667,9.42586666666,21.4074666667,12.8456
805.30,6.65146666667,26.5855333333,26.1904666667,24.2757,8.86526666667,11.7426,44.0171333333,9.843,21.8643333333,13.1204666667
805.60,6.0554,25.9899333333,25.4798,23.7021333333,8.33826666667,11.0150666667,43.4141333333,9.31820000001,21.1163333333,12.3963666667
805.91,6.12353333333,26.2604,25.5090666667,23.8258,8.56559999999,11.2212,43.7878666667,9.30193333333,21.4774666667,12.4601
806.21,4.1236,25.091,23.9834,21.8462,6.76526666666,9.36553333333,42.678,7.54020000001,19.6258,10.5770666667
806.52,3.73786666667,24.7402,23.7797333333,21.6497333333,6.56746666667,9.02633333333,42.4433333333,7.4498,19.2639333333,10.4072
806.83,3.09113333333,24.4024,23.386,20.9954333333,6.11373333333,8.35173333333,42.0484,6.69299999999,18.457,9.73670000001
807.13,3.9516,25.0618666667,23.678,21.7864333333,6.75086666667,9.16606666667,42.3731333333,7.51393333333,19.3738666667,10.4446666667
807.44,5.13426666667,26.098,24.7920666667,23.0119,8.0148,10.5792666667,43.1806666667,8.81519999999,20.4054666667,11.4034666667
807.74,5.92766666667,26.2865333334,25.1464666667,23.5444666666,8.77806666666,11.2641333333,43.1724,9.39566666668,20.7389333333,11.8315333333
808.05,4.9078,25.2017333333,24.0951333333,22.6597333333,7.49513333333,10.2592,42.1278,8.54853333333,19.6684666667,10.6548333333
808.35,3.57193333333,23.9670666667,22.7872666667,21.6846333333,6.063,9.1522,41.3278666667,7.19346666667,18.3483333333,9.33333333333
808.66,2.84426666667,23.086,21.9167333333,21.2590666666,5.2334,8.35866666667,40.7476666667,6.34053333333,17.8977333333,8.5721
808.97,2.9988,23.39,22.2846666667,21.5873,5.2552,8.54313333333,40.8618,6.36046666667,17.8515333333,8.8576
809.27,2.66553333333,23.2502666667,22.2872,21.4332,5.01566666666,8.39213333334,40.5962,6.14506666667,17.7817333333,8.94226666666
809.58,3.2754,23.4317333334,22.8993333333,22.3466,5.56126666667,9.02199999999,40.8911333333,6.87506666666,18.5474666667,9.68460000001
809.88,3.22146666667,23.722,22.8564,22.2615333333,5.60653333333,8.89279999999,40.8480666667,6.77266666667,18.6866666667,9.58490000001
810.19,3.02753333333,23.5190666667,22.7097333333,22.2872,5.5576,9.33459999999,41.181,6.7624,18.9868,10.1349666667
810.49,2.86673333333,23.2166666667,22.6152,22.4216333333,5.70913333333,9.45973333333,41.5286,6.4764,18.9687333333,10.129
810.80,1.95853333333,22.5135333333,21.5820666667,21.5566666667,4.4464,8.20406666667,41.5247333333,5.23126666666,18.4114666667,9.11006666667
811.10,0.569733333333,21.3751333333,20.3470666667,20.4356333333,3.1302,6.58146666666,40.74,3.40526666667,17.6750666667,7.84226666667
811.41,0.644399999999,22.0879333333,20.9666666667,20.8660333333,3.82,6.73386666667,41.4367333333,3.55813333334,18.3485333333,8.5733
811.71,1.28253333333,22.672,21.4160666667,21.4896,4.7026,7.18099999999,41.7302,4.40219999999,19.2181333333,9.24856666667
812.02,1.43393333333,23.0218666667,21.4471333333,21.9932,5.0454,7.75886666667,42.1374666667,4.7772,19.2966,9.49083333333
812.32,1.52473333333,22.9689333333,21.4310666667,21.9524666667,5.24233333333,8.27813333333,41.9525333333,5.23573333333,19.6522,9.64896666666
812.63,1.97026666667,23.6168,21.9906666667,22.3279,5.5398,8.63693333335,42.2670666667,5.55326666667,19.8785333333,9.4738
812.93,2.396,24.2977333333,22.4026,22.7106333333,5.82066666667,8.86626666667,42.8966666667,5.7258,20.1014666667,10.0982333333
813.24,1.78473333333,23.6718666667,21.7914666667,22.1503333333,5.18973333333,8.3008,42.2632,5.03253333333,19.7332,9.50773333333
813.54,2.51866666667,24.3501333333,22.3098,22.4647333333,5.66326666667,8.03360000001,41.6970666667,5.67013333334,20.175,9.99993333333
813.85,2.71226666667,25.1224666667,22.7257333333,22.8901,5.64606666667,7.95573333333,41.6582,6.19673333334,20.7318,10.5740666667
814.15,3.5904,25.7560666667,23.4992666667,23.6292,6.6992,8.7546,41.691,7.01133333334,21.1967333333,11.5318
814.46,4.2288,26.5686666667,24.1176,24.5947666667,7.39873333333,9.45759999999,42.6928,8.18946666667,21.719,12.2777333333
814.76,4.62426666667,26.7116,24.4123333333,24.9454666667,7.61093333334,9.96146666667,42.4086,8.47146666667,21.5672666667,12.6460333333
815.07,5.18733333333,27.6978666667,25.0273333333,25.5908333333,8.04986666668,10.6629333333,43.2403333333,9.17699999999,21.9852,13.2917
815.37,4.23813333333,27.2592666667,24.6184,24.8922,7.11106666667,9.83573333333,42.8534666667,8.14160000001,21.4879333333,12.6794
815.68,3.81406666667,27.5114666667,24.2038,25.1234666667,6.85520000001,9.2788,42.9239333333,7.81020000001,21.527,12.3034666667
815.98,3.52166666666,27.3749333333,23.84,25.4678333333,6.58866666667,8.9862,42.8265333333,7.77773333333,21.3125333333,12.2449
816.29,4.34673333333,28.3364,24.2766,26.2651333333,7.45693333333,9.8662,42.9637333333,8.66146666666,22.1033333333,12.8967333333
816.59,5.66206666667,29.6186,25.3892,27.3705,8.87433333334,11.1938,43.8634666667,10.0216,22.9954666667,14.1364
816.89,5.66946666667,29.5968666667,25.3554,27.6977333333,8.74753333333,11.3328,44.1245333333,9.76293333334,22.9055333333,13.9890333333
817.20,5.78066666666,29.1502,25.2863333333,27.6159666667,8.56526666667,11.0368666667,43.6044666667,9.1018,22.592,13.5623
817.50,6.0012,29.6553333333,25.514,28.1551666667,8.34219999999,11.1468,43.6304666667,9.2454,23.0064666667,13.7821
817.81,6.49213333333,29.9887333333,25.9066,28.2065333333,8.7894,11.5654666667,43.2939333333,9.66786666668,23.3839333333,14.0822333333
818.11,7.0494,30.0726,26.0684666667,28.2645666667,9.23193333333,11.9967333333,43.5787333333,10.3098,23.7348,14.2252333333
818.41,8.05906666667,30.3188,26.8349333333,28.9007,10.2014666667,12.5426666667,43.7439333333,10.9922,24.3611333333,15.0268666667
818.72,9.27366666666,30.9716,27.7248666667,29.5286666667,11.2554,13.3044,44.4926,12.1548666667,25.0312666667,16.1424666667
819.02,10.0222666667,30.9625333333,28.0883333333,29.6501666667,11.8984,14.1442,44.8974,12.7318,25.4948,16.8471
819.33,10.9748,31.5483333333,28.8247333333,30.1725333333,12.8198666667,15.3471333333,45.6879333333,13.7264666667,26.2736,17.7478
819.63,11.0761333333,31.4465333333,28.8261333333,30.2148,12.9628666667,15.6744,46.0097333333,13.896,26.2266,17.6485
819.93,11.5874,31.8275333333,29.3582,30.7100333333,13.3986,16.3806,46.9246,14.4658666667,26.8475333333,18.1695333333
820.24,12.0780666667,32.3241333333,30.0346666667,31.1881,14.0417333333,17.0744,47.7628666667,15.2845333333,27.4323333333,18.7274
820.54,12.6422666667,32.9625333333,30.6616666667,31.7763666667,14.7071333333,17.8614,48.8138,16.1188666667,28.013,19.4816666667
820.85,12.8305333333,33.0757333333,30.7800666667,31.8233666667,14.8739333333,18.1838,49.1800666667,16.4394666667,28.0630666667,19.7262333333
821.15,13.0212666667,33.3426666667,31.1038,32.0885333333,15.0682,18.4810666666,49.6542,16.5856,28.2234666667,19.9590333333
821.45,13.0706,33.6396,31.2408,32.2155,15.1700666667,18.6411333333,50.0140666667,16.6624666667,28.3980666667,20.1313666667
821.76,13.0968666667,33.7906666667,31.3342666667,32.2276666667,15.1923333334,18.6881333333,50.1613333333,16.7328666667,28.5309333333,20.2872333333
822.06,13.1674,33.7511333333,31.2933333333,32.1939333333,15.2229333333,18.7264,50.0160666667,16.8725333333,28.5717333333,20.3265666667
822.36,13.1644666667,33.7931333333,31.3478,32.2117333333,15.1774666667,18.6705333333,50.0687333333,16.8366666667,28.5873333334,20.351
822.67,13.2732,33.9578666667,31.5088,32.3408666667,15.2848666667,18.7476666667,50.2508666667,16.9622,28.7577333333,20.4633666667
822.97,13.2058666667,33.9406666667,31.5517333333,32.3166666667,15.1820666667,18.6589333334,50.2892,16.9312,28.795,20.5095
823.27,13.2163333333,34.0064,31.6107333333,32.3549666667,15.2454,18.6735333333,50.3094666667,17.0577333333,28.8716666667,20.6064
823.58,13.2886,34.0936,31.5813333333,32.5073,15.2508,18.6918666666,50.3252,17.0630666667,28.9098666667,20.6883666667
823.88,13.0635333334,33.891,31.4165333333,32.357,15.0383333333,18.451,50.0225333333,16.8816,28.7641333333,20.5014
824.18,12.9625333333,33.6886,31.3032666667,32.1966,14.9142666667,18.2847333333,49.6915333333,16.6716,28.6016,20.3203333333
824.49,12.9468666667,33.6847333333,31.1946666667,32.1054666667,14.8632,18.2196,49.4925333333,16.7079333333,28.6064,20.3363
824.79,12.8786,33.5306,31.2026666667,32.0254333333,14.7767333333,18.1220666667,49.1763333333,16.6126666667,28.5902666667,20.2179
825.09,12.6041333333,33.3389333333,31.0320666667,31.8970666667,14.5088,17.9613333333,48.9201333333,16.4647333333,28.3968,19.8577
825.39,12.5301333333,33.4593333333,30.9674666667,32.0036666667,14.4928,17.9432,49.0601333333,16.2564,28.3730666667,19.7883333333
825.70,12.3998,33.5287333333,30.9747333333,31.9885333333,14.4910666667,17.9293333333,49.0047333333,16.3047333333,28.3239333333,19.6854333333
826.00,11.9126666667,32.9766,30.2927333333,31.3440333333,13.9922666667,17.3119333333,48.3644,15.6897333334,27.6592,19.189
826.30,12.1836666667,33.0997333333,30.4112,31.4409333333,14.3171333333,17.5136,48.5134666667,15.7943333333,27.7505333333,19.1551666667
826.61,12.3698666667,33.1260666667,30.5513333333,31.6228,14.436,17.5578,48.5748666667,15.7308,27.7458,19.1302333333
826.91,12.4586,33.2490666667,30.6662,31.5626,14.465,17.6698,48.7528666667,15.7197333333,27.7659333333,19.2917
827.21,12.6927333333,33.507,30.6276,31.6939333333,14.6470666667,17.8263333333,48.7404666667,15.8610666667,27.8914666667,19.4581666667
827.51,12.7498,33.9057333333,30.8088,32.0232666667,14.8729333333,17.8836,49.0027333333,16.1242666667,28.0644,19.5752
827.82,13.0017333333,33.8937333333,30.8176,32.2388666667,15.0714666667,17.7884,49.0727333333,16.1762,28.1394,19.602
828.12,13.1005333333,33.8448666667,30.6292666667,32.2155333333,14.9952666667,17.5694,49.1066,16.1142666667,27.8913333333,19.4885666667
828.42,13.3866,33.6987333333,30.4353333333,32.3638666667,15.2316666667,17.6043333333,48.9988,16.1046666667,27.7782666667,19.5826
