wavelength,Back_DigDuim,Belly_DigDuim,Breast_DigDuim,Crissum_DigDuim,Crown_DigDuim,DorTail_DigDuim,Rump_DigDuim,Throat_DigDuim,WingTip_DigDuim
456.35,6.56406666667,11.5474,8.93366666667,13.3687333333,4.96153333333,7.28233333333,7.14043703704,7.01690000001,7.279
456.70,6.5894,11.5777333333,8.94326666666,13.3802666667,4.97413333333,7.28993333333,7.1636962963,7.02053333334,7.30093333333
457.06,6.6008,11.5827333333,8.95159999999,13.3819333333,4.98646666667,7.3032,7.18173333333,7.02983333334,7.3077
457.41,6.55386666667,11.555,8.90139999999,13.3439333333,4.95726666667,7.2709,7.13900740741,6.99083333334,7.28623333333
457.76,6.5568,11.5353333333,8.89073333334,13.3222,4.9494,7.26403333333,7.11383703704,6.98866666667,7.297
458.12,6.5492,11.5187333333,8.88366666666,13.2924666667,4.938,7.25183333333,7.10159259259,6.97613333334,7.28066666667
458.47,6.5352,11.4841333333,8.8742,13.2694,4.92126666667,7.23333333333,7.08332592592,6.96233333333,7.26696666667
458.82,6.5182,11.4744666667,8.87453333333,13.2536,4.9212,7.21796666667,7.0727037037,6.94973333334,7.25456666667
459.18,6.52893333333,11.4872666667,8.87886666667,13.2684,4.92426666667,7.2197,7.08063703704,6.96066666667,7.2593
459.53,6.52846666667,11.4785333333,8.8644,13.2486,4.9294,7.21566666667,7.08574814815,6.95870000001,7.2643
459.88,6.535,11.4883333333,8.86113333333,13.253,4.93086666667,7.21246666667,7.0818962963,6.96046666667,7.27353333333
460.24,6.5266,11.4918,8.8582,13.2588,4.93013333333,7.19873333333,7.07361481482,6.96200000001,7.26706666667
460.59,6.53453333333,11.4943333333,8.87413333333,13.2688,4.94293333333,7.20583333333,7.07444444445,6.96666666666,7.2854
460.94,6.528,11.5041333333,8.88413333333,13.2810666667,4.94086666667,7.2096,7.06340740741,6.98416666666,7.29453333333
461.29,6.5572,11.5108,8.90713333334,13.2919333333,4.95946666667,7.21936666667,7.08655555556,7.00616666667,7.31523333333
461.65,6.5888,11.5560666667,8.93226666667,13.3362666667,4.99073333333,7.25253333333,7.13051111111,7.04153333334,7.3517
462.00,6.6262,11.6066666666,8.96473333334,13.3840666666,5.03626666667,7.2862,7.17062962963,7.08603333333,7.39196666667
462.35,6.6748,11.6582,9.0028,13.4303333333,5.08633333333,7.318,7.21306666667,7.13123333334,7.43533333333
462.71,6.7266,11.7218666667,9.04040000001,13.4914,5.1342,7.383,7.26887407407,7.18773333333,7.49193333333
463.06,6.7618,11.7671333333,9.08066666667,13.5352666667,5.1828,7.42296666667,7.30663703704,7.2282,7.5367
463.41,6.7764,11.7876666667,9.10533333333,13.5605333333,5.18546666667,7.42676666667,7.30954074074,7.23960000001,7.55433333333
463.76,6.7564,11.773,9.09473333333,13.5454666667,5.1696,7.4161,7.30778518519,7.22533333334,7.52673333333
464.12,6.78626666667,11.787,9.12026666666,13.5602,5.20473333333,7.4627,7.33688148148,7.23040000001,7.5559
464.47,6.76313333333,11.7891333333,9.09746666666,13.5666666667,5.18786666667,7.4489,7.32710370371,7.23366666666,7.5373
464.82,6.7682,11.8117333333,9.10673333333,13.5958666667,5.1998,7.46156666667,7.32905925926,7.2276,7.547
465.17,6.735,11.7946666667,9.07753333334,13.5808,5.18353333333,7.4366,7.2988962963,7.18329999999,7.5285
465.53,6.6808,11.7566666667,9.03726666667,13.5341333334,5.1504,7.39516666667,7.24593333333,7.15106666667,7.47636666667
465.88,6.64393333333,11.7289333333,9.0174,13.5260666667,5.1166,7.3741,7.21644444445,7.12499999999,7.44646666667
466.23,6.60613333333,11.7015333334,8.98893333334,13.5065333333,5.08466666667,7.34556666667,7.17714074074,7.0899,7.40996666667
466.58,6.60086666667,11.6777333333,8.97086666667,13.4898666667,5.0698,7.3317,7.16388888889,7.07036666667,7.3843
466.94,6.58806666667,11.6650666667,8.95719999999,13.4742,5.0336,7.31046666667,7.12951851852,7.05426666667,7.35286666667
467.29,6.5888,11.6693333333,8.9452,13.466,5.04613333333,7.30606666667,7.12332592592,7.04939999999,7.3387
467.64,6.6228,11.7005333333,8.98453333333,13.5034666666,5.0758,7.33003333333,7.14484444444,7.07803333333,7.3764
467.99,6.6198,11.7198666667,9.00666666666,13.5074,5.07326666667,7.3364,7.15222222222,7.10063333333,7.3871
468.35,6.62693333333,11.7217333333,9.01706666666,13.5229333333,5.0822,7.34773333333,7.15473333333,7.10143333333,7.38923333333
468.70,6.65013333333,11.7208,9.03193333333,13.5182666666,5.09586666667,7.36103333333,7.1760962963,7.1098,7.40213333333
469.05,6.68833333333,11.7644,9.06819999999,13.5805333333,5.12973333333,7.40946666667,7.21477777778,7.17659999999,7.4522
469.40,6.693,11.7556,9.0718,13.6048,5.11813333333,7.3925,7.20836296296,7.15840000001,7.4441
469.75,6.698,11.7708,9.07706666667,13.596,5.12173333333,7.38186666667,7.1951037037,7.16303333333,7.4675
470.11,6.697,11.7710666667,9.0672,13.6002666667,5.1064,7.3828,7.18152592593,7.16059999999,7.47463333333
470.46,6.70493333333,11.7887333333,9.07700000001,13.6264666667,5.1264,7.37953333333,7.18247407407,7.17070000001,7.50746666667
470.81,6.69333333333,11.7784,9.0514,13.631,5.14426666667,7.3778,7.19828148148,7.1643,7.50946666667
471.16,6.69166666667,11.8005333333,9.06946666667,13.6707333333,5.15526666667,7.3921,7.20625185185,7.17873333334,7.53016666667
471.51,6.68166666667,11.8044,9.0582,13.6810666667,5.15393333333,7.39046666667,7.20161481481,7.17689999999,7.53906666667
471.87,6.66566666667,11.7794,9.0142,13.6616666667,5.14346666667,7.3617,7.17091851852,7.13403333333,7.51756666667
472.22,6.67546666667,11.7996666667,9.01733333333,13.6772666667,5.1564,7.37816666667,7.18283703704,7.14633333333,7.5303
472.57,6.63906666667,11.7638666667,8.97386666667,13.6602,5.1358,7.3348,7.14356296296,7.11013333333,7.50583333333
472.92,6.6204,11.7366,8.9624,13.6209333333,5.10093333333,7.31276666667,7.11370370371,7.06923333333,7.4601
473.27,6.60493333333,11.7208,8.93346666667,13.6012666667,5.08326666667,7.30843333333,7.09103703704,7.05276666667,7.45743333333
473.62,6.597,11.7099333333,8.92653333333,13.5814666667,5.06453333333,7.2876,7.08502222222,7.03756666667,7.42833333333
473.98,6.62186666667,11.7578,8.94893333333,13.6026666667,5.0984,7.31023333333,7.1117037037,7.06773333334,7.4556
474.33,6.57653333334,11.7371333333,8.9222,13.5593333333,5.063,7.27836666667,7.0914962963,7.02890000001,7.41623333333
474.68,6.56853333333,11.7385333333,8.95246666667,13.5535333333,5.0642,7.2837,7.08219259259,7.03223333334,7.4306
475.03,6.58473333333,11.7618,8.97293333333,13.5785333333,5.07626666667,7.30546666667,7.10497777778,7.06456666667,7.4458
475.38,6.6244,11.7932666667,9.01933333333,13.6,5.10973333333,7.34363333333,7.13219259259,7.10433333334,7.49533333333
475.73,6.64866666667,11.8153333333,9.0492,13.6202,5.10426666667,7.35016666667,7.1468962963,7.14193333333,7.4955
476.08,6.61853333333,11.7709333334,9.02653333333,13.5959333333,5.0672,7.31736666667,7.11765185185,7.11713333334,7.47526666667
476.44,6.598,11.7502666667,9.012,13.5816666667,5.0294,7.29246666667,7.09325925926,7.11056666667,7.4407
476.79,6.56953333333,11.7661333333,8.99719999999,13.5836666667,5.02686666667,7.29193333333,7.08471851852,7.11006666667,7.44216666667
477.14,6.59046666667,11.7909333333,9.0294,13.6102666667,5.0484,7.32073333333,7.12304444444,7.14479999999,7.46616666667
477.49,6.6152,11.8162,9.0556,13.6478666667,5.07713333333,7.3491,7.14605185185,7.17276666667,7.5003
477.84,6.57753333333,11.7704666667,9.0334,13.6179333333,5.03953333333,7.30723333333,7.103,7.13889999999,7.4537
478.19,6.5612,11.7596,9.024,13.6046,5.02626666667,7.30166666667,7.08001481481,7.13743333334,7.4522
478.54,6.54713333333,11.7410666667,8.99126666666,13.5780666667,4.98353333333,7.26856666667,7.0532,7.11430000001,7.39933333333
478.89,6.52273333333,11.6898666667,8.95866666667,13.5256,4.9454,7.23686666667,7.03237037037,7.07253333333,7.37233333333
479.24,6.46953333333,11.6362,8.89446666667,13.4798,4.90386666667,7.18996666667,6.97708888889,7.01823333333,7.30196666667
479.60,6.50446666666,11.6724,8.91946666666,13.5098,4.949,7.2216,6.99967407407,7.05133333333,7.34906666667
479.95,6.5342,11.7108666667,8.93833333334,13.5309333333,4.98053333333,7.2407,7.02004444445,7.07583333334,7.36896666667
480.30,6.54893333333,11.7156666667,8.95639999999,13.5306,5.00893333333,7.26066666667,7.03575555556,7.07829999999,7.4052
480.65,6.5514,11.6728,8.94180000001,13.4857333333,4.99413333333,7.25263333333,7.01205185185,7.06009999999,7.3897
481.00,6.53633333333,11.6392666667,8.91433333334,13.45,4.99606666667,7.23906666667,6.99496296296,7.02916666667,7.38566666667
481.35,6.5388,11.6372,8.91286666667,13.4487333333,5.0016,7.26006666667,6.99948148148,7.02923333333,7.4011
481.70,6.55233333333,11.6666,8.93293333333,13.4750666667,5.03466666667,7.2973,7.03435555556,7.05590000001,7.4354
482.05,6.56713333333,11.6768,8.93073333333,13.4899333333,5.03613333333,7.30756666667,7.04242962963,7.05923333333,7.44173333333
482.40,6.5632,11.6832666667,8.93546666667,13.5058,5.0474,7.31773333333,7.03534074074,7.04963333333,7.4597
482.75,6.56633333333,11.7035333333,8.95033333333,13.5216666667,5.05286666667,7.3239,7.03120740741,7.05496666667,7.46953333333
483.10,6.56253333333,11.7058666667,8.95546666667,13.5252666667,5.05193333334,7.3312,7.03425185185,7.06016666667,7.48026666667
483.45,6.55993333333,11.697,8.95413333333,13.5246,5.04546666667,7.3268,7.03062222222,7.05073333333,7.47556666667
483.80,6.5578,11.6860666667,8.9504,13.5146666667,5.04653333333,7.32273333333,7.02617037037,7.04816666666,7.47906666667
484.15,6.56566666667,11.6927333333,8.95846666667,13.5228,5.05253333333,7.33153333333,7.02844444444,7.06003333334,7.48313333333
484.50,6.56146666666,11.6954666666,8.9554,13.5299333333,5.05433333333,7.32673333333,7.02865925926,7.06399999999,7.48853333333
484.85,6.56393333333,11.7026666667,8.96726666666,13.5390666667,5.0554,7.32903333333,7.0290962963,7.07316666666,7.49753333333
485.20,6.55266666667,11.6887333333,8.95633333333,13.5316,5.0468,7.31806666667,7.0196962963,7.06843333333,7.492
485.55,6.53766666667,11.6694,8.94053333333,13.5138666667,5.0282,7.3029,7.00297037037,7.05273333333,7.47713333333
485.90,6.5414,11.6711333333,8.955,13.517,5.03906666667,7.3129,7.00593333334,7.06459999999,7.48863333333
486.25,6.5438,11.6618666667,8.9516,13.5076,5.0362,7.3101,7.01017777778,7.07420000001,7.4928
486.60,6.53606666667,11.6407333333,8.94286666667,13.4948,5.03446666667,7.30013333333,7.00265925926,7.07299999999,7.48976666667
486.95,6.5322,11.6262666666,8.93653333333,13.4816,5.02793333333,7.2871,6.99875555556,7.06390000001,7.48236666667
487.30,6.51493333334,11.6093333333,8.92346666667,13.4612666667,5.01773333333,7.2739,6.98708888889,7.0572,7.47663333333
487.65,6.50286666667,11.6139333333,8.9226,13.4550666666,5.01973333334,7.2718,6.98091851852,7.05623333334,7.46826666667
488.00,6.49166666667,11.6100666667,8.913,13.4437333333,5.0144,7.2581,6.97226666667,7.04903333334,7.4661
488.35,6.49206666667,11.6057333333,8.9114,13.4406666667,5.01766666667,7.25303333333,6.96893333333,7.03973333333,7.4553
488.70,6.48666666667,11.6014666667,8.89326666667,13.4324,5.01233333333,7.2461,6.96022962963,7.03313333334,7.4443
489.05,6.4844,11.5986666667,8.88693333333,13.421,5.00466666667,7.23513333333,6.94938518518,7.02073333333,7.4296
489.40,6.51233333333,11.6212666667,8.9122,13.4488666667,5.0252,7.2514,6.97134814815,7.04960000001,7.45456666667
489.75,6.5176,11.6128666667,8.91173333333,13.4519333333,5.0338,7.24323333333,6.97068148148,7.05610000001,7.46043333333
490.10,6.52426666667,11.6266666667,8.9142,13.4644666667,5.047,7.25353333333,6.97363703704,7.06346666666,7.46163333333
490.45,6.52953333333,11.6388666667,8.91226666667,13.4618,5.05013333333,7.26213333333,6.97311111111,7.06459999999,7.45993333333
490.80,6.53873333333,11.6618,8.92066666667,13.4736,5.06473333333,7.2823,6.97993333333,7.08513333334,7.47083333333
491.15,6.54193333333,11.6663333333,8.9186,13.4779333333,5.06793333333,7.28963333333,6.97841481481,7.0794,7.46806666667
491.50,6.56206666667,11.6841333333,8.93133333333,13.4966666667,5.06646666667,7.3036,6.9896,7.09903333333,7.47806666667
491.85,6.55746666667,11.685,8.92493333333,13.4986666667,5.061,7.30763333333,6.99111851852,7.09856666666,7.47296666667
492.20,6.56813333333,11.7032666667,8.94746666666,13.5137333333,5.06966666667,7.31696666667,7.00431851852,7.11766666667,7.4998
492.55,6.5798,11.7160666667,8.97033333333,13.5345333333,5.07753333333,7.333,7.01613333333,7.13196666666,7.51436666667
492.90,6.58493333334,11.7327333333,8.98066666667,13.5650666667,5.0958,7.34043333333,7.03068888889,7.15013333333,7.53216666667
493.25,6.59426666667,11.7523333333,8.99266666667,13.5743333333,5.11146666667,7.3537,7.0332,7.15356666667,7.54596666667
493.60,6.58533333333,11.7626,8.98133333333,13.5768666667,5.0976,7.34846666667,7.02365925926,7.13656666667,7.53216666667
493.95,6.58213333333,11.7672,8.9934,13.5758,5.08886666667,7.3387,7.01831111111,7.12893333334,7.53496666667
494.30,6.60146666667,11.791,9.027,13.6005333333,5.09833333333,7.3498,7.03405185185,7.14863333333,7.5481
494.65,6.58686666667,11.784,9.03126666667,13.6182,5.08753333333,7.32776666667,7.02836296296,7.14546666666,7.5504
495.00,6.57313333333,11.7948,9.04086666667,13.6349333333,5.07873333333,7.30536666667,7.02066666667,7.15413333333,7.54463333333
495.34,6.56353333333,11.7870666667,9.03373333333,13.6388666667,5.07726666667,7.29183333333,7.00711111111,7.13746666667,7.54753333333
495.69,6.57366666667,11.7958,9.04633333333,13.6566,5.0776,7.2945,7.00603703704,7.13843333334,7.54696666667
496.04,6.60646666667,11.8364666667,9.06946666666,13.6922666667,5.10586666667,7.34663333333,7.03194074074,7.16926666667,7.56516666667
496.39,6.5926,11.8417333333,9.04733333333,13.6822,5.09366666667,7.33126666667,7.01356296296,7.15346666667,7.53806666667
496.74,6.5918,11.8392666667,9.05733333333,13.6690666667,5.0836,7.33163333333,7.00595555556,7.14556666667,7.53736666667
497.09,6.57393333333,11.8382666667,9.0512,13.6597333333,5.06473333333,7.3239,7.00113333333,7.13136666666,7.52483333333
497.44,6.59966666667,11.8680666667,9.08433333333,13.6827333333,5.0832,7.34916666667,7.02372592592,7.16046666666,7.54223333333
497.79,6.58866666667,11.8556666667,9.083,13.6856666667,5.08473333333,7.3502,7.02736296296,7.16113333333,7.54886666667
498.14,6.56233333333,11.8479333333,9.0558,13.6968,5.07893333333,7.34713333333,7.02017777778,7.15073333333,7.5455
498.48,6.5962,11.8730666667,9.06719999999,13.7151333333,5.0988,7.3709,7.03224444445,7.15923333334,7.5527
498.83,6.58686666667,11.8641333333,9.06333333334,13.715,5.08626666667,7.37356666667,7.03439259259,7.14799999999,7.54703333333
499.18,6.5718,11.8462,9.0396,13.7142666667,5.06266666667,7.35006666667,7.02299259259,7.12756666667,7.5418
499.53,6.5728,11.8337333333,9.0348,13.7187333333,5.06126666667,7.34106666667,7.02080740741,7.12636666667,7.54573333333
499.88,6.55773333333,11.8247333333,9.01473333333,13.7231333333,5.04366666667,7.3148,7.00531851852,7.12336666666,7.52203333333
500.23,6.58933333333,11.8494666667,9.05053333333,13.7615333333,5.07946666667,7.32453333333,7.02802962963,7.15393333333,7.5671
500.58,6.6178,11.8931333333,9.0742,13.8004,5.10186666667,7.36106666667,7.04721481482,7.19043333334,7.5941
500.92,6.62706666667,11.8974666667,9.08059999999,13.8155333333,5.12273333333,7.37053333334,7.04196296296,7.20723333333,7.6041
501.27,6.62706666667,11.9132,9.08373333333,13.8314666667,5.15173333334,7.36233333333,7.04250370371,7.20553333333,7.62243333333
501.62,6.635,11.9439333333,9.08586666666,13.8536666667,5.1674,7.36776666667,7.0498962963,7.22529999999,7.62856666667
501.97,6.6498,11.9425333334,9.08299999999,13.8576,5.17653333333,7.35666666667,7.04337037037,7.23476666666,7.63476666667
502.32,6.67426666667,11.9679333333,9.10573333334,13.8730666667,5.18813333333,7.367,7.05171111111,7.25019999999,7.66553333333
502.67,6.72606666667,11.9916,9.12759999999,13.8961333333,5.24333333333,7.41556666667,7.07643703704,7.2968,7.7105
503.01,6.75526666667,12.0238666667,9.18093333333,13.9156666667,5.28726666666,7.45696666667,7.1076,7.33643333333,7.73423333333
503.36,6.78173333333,12.0543333333,9.20493333333,13.9426666667,5.317,7.48966666667,7.13138518519,7.36149999999,7.75923333333
503.71,6.78373333333,12.0621333333,9.23573333333,13.9475333333,5.3392,7.5017,7.13304444445,7.357,7.78343333333
504.06,6.76053333333,12.0470666666,9.23099999999,13.9339333333,5.32693333333,7.51303333333,7.12646666667,7.35156666667,7.74886666667
504.41,6.7564,12.0499333333,9.23933333333,13.9428666667,5.32253333333,7.51293333333,7.1196962963,7.34096666667,7.7584
504.75,6.733,12.037,9.22466666667,13.9337333333,5.30493333333,7.49156666667,7.10474814815,7.3324,7.73796666667
505.10,6.71733333333,12.0337333333,9.21980000001,13.9382666667,5.273,7.51543333333,7.10868888889,7.34086666666,7.72686666667
505.45,6.73626666667,12.0560666667,9.24080000001,13.9439333333,5.27846666667,7.53026666667,7.10963703704,7.34763333333,7.72836666667
505.80,6.75993333333,12.0876,9.26833333334,13.9638,5.28686666667,7.56456666667,7.13257777778,7.36170000001,7.75363333333
506.15,6.7316,12.0844666667,9.26773333333,13.9632,5.2856,7.56053333333,7.13765925926,7.35080000001,7.7518
506.49,6.7268,12.1153333333,9.26533333333,13.9732,5.283,7.55263333333,7.12908888889,7.34163333333,7.76883333333
506.84,6.70053333333,12.0807333333,9.23260000001,13.9460666667,5.2546,7.53426666667,7.10117037037,7.30466666666,7.74256666667
507.19,6.68933333333,12.0797333333,9.233,13.9373333333,5.24973333333,7.53763333333,7.09377777778,7.30489999999,7.73193333333
507.54,6.68286666667,12.0877333333,9.21759999999,13.9253333333,5.2436,7.54656666667,7.10206666667,7.32413333333,7.74533333333
507.88,6.70733333333,12.1281333333,9.24013333333,13.9446666667,5.2626,7.5766,7.12436296296,7.34903333333,7.78743333333
508.23,6.6994,12.0982666667,9.2152,13.9344,5.25766666667,7.55323333333,7.1148,7.34749999999,7.76656666667
508.58,6.7276,12.1058666667,9.23860000001,13.9474666667,5.27286666667,7.57503333333,7.13195555555,7.35493333333,7.7839
508.93,6.72913333333,12.0934666667,9.24099999999,13.9293333333,5.274,7.56796666667,7.12365925926,7.34306666667,7.79603333333
509.27,6.75493333333,12.094,9.248,13.9425333333,5.28426666667,7.5782,7.13200740741,7.36059999999,7.81086666667
509.62,6.7404,12.0722,9.24573333334,13.9539333333,5.28793333333,7.57793333333,7.11464444444,7.35500000001,7.81046666667
509.97,6.75306666667,12.0664,9.24699999999,13.9388666666,5.30146666667,7.5854,7.111,7.3597,7.8192
510.32,6.7546,12.0486,9.25246666667,13.9313333333,5.29033333333,7.58503333334,7.10418518518,7.36066666667,7.80113333333
510.66,6.77566666667,12.068,9.28440000001,13.9533333333,5.317,7.6053,7.12327407407,7.39170000001,7.83876666667
511.01,6.7712,12.0744666667,9.27973333334,13.9531333333,5.32506666667,7.59696666666,7.12097037037,7.37436666667,7.8542
511.36,6.76006666667,12.0511333333,9.26179999999,13.9546,5.299,7.56766666667,7.09957037037,7.34739999999,7.8282
511.70,6.7236,11.9918,9.21173333333,13.9262666667,5.2634,7.5338,7.0659037037,7.30870000001,7.80303333333
512.05,6.7402,12.0121333333,9.23253333333,13.9210666667,5.2776,7.55386666667,7.07494074074,7.3138,7.83033333333
512.40,6.72626666667,12.0162,9.20966666666,13.9103333333,5.27413333333,7.5479,7.05783703704,7.29953333333,7.83433333333
512.75,6.7266,12.0166666667,9.2024,13.929,5.26693333333,7.54136666667,7.03802962963,7.2968,7.82606666667
513.09,6.728,12.0007333333,9.20426666667,13.9382666667,5.26633333333,7.5381,7.04628888889,7.29076666667,7.8407
513.44,6.7426,12.0232,9.21666666666,13.9146,5.26333333333,7.5276,7.05678518519,7.30306666666,7.84166666667
