wavelength,Back_ChlPhof,Belly_ChlPhof,Breast_ChlPhof,Crissum_ChlPhof,Crown_ChlPhof,DorTail_ChlPhof,Patch10_ChlPhof,Patch11_ChlPhof,Patch12_ChlPhof,Rump_ChlPhof,Throat_ChlPhof,WingTip_ChlPhof
636.24,4.45773333333,9.291,8.3444,8.1264,4.48433333333,7.6554,18.6792666667,15.0168,10.6732,6.81133333333,8.78299999999,8.4954
636.57,4.55033333333,9.36606666666,8.41506666667,8.2062,4.5826,7.71833333333,18.7695333333,15.0770666667,10.8392666667,6.87653333333,8.85400000001,8.61753333333
636.90,4.55953333333,9.35286666666,8.4058,8.16593333333,4.60393333333,7.70593333333,18.7374,15.0518666667,10.8351333333,6.85126666667,8.83066666666,8.6308
637.23,4.59713333333,9.34133333333,8.41673333334,8.1984,4.6192,7.7596,18.7450666667,15.0874666666,10.8902666667,6.86546666667,8.83626666667,8.6332
637.56,4.61086666666,9.39506666667,8.42453333333,8.23666666667,4.65146666667,7.8088,18.8325333333,15.1426,10.9476,6.90406666666,8.86880000001,8.6868
637.90,4.80466666667,9.50939999999,8.5606,8.36906666667,4.78926666667,7.97286666667,18.9349333333,15.2823333333,11.1084666667,7.05206666667,8.97680000001,8.82893333333
638.23,4.92033333333,9.53879999999,8.5764,8.41766666667,4.8344,8.04333333333,18.9961333333,15.3130666667,11.1814666667,7.1224,9.02153333334,8.88046666666
638.56,4.9554,9.5894,8.58513333333,8.4432,4.8538,8.09173333333,19.0084,15.2906,11.2336,7.1632,9.04279999999,8.88760000001
638.89,4.91513333333,9.50266666667,8.5238,8.38446666667,4.79306666667,8.0432,18.9115333333,15.1802666667,11.213,7.11546666667,9.0018,8.82
639.22,4.79733333333,9.36860000001,8.3652,8.20893333333,4.63973333333,7.92753333333,18.8191333333,15.1113333333,11.1276,6.95966666667,8.84699999999,8.72786666667
639.55,4.77633333333,9.3322,8.34533333333,8.1828,4.62233333333,7.93946666667,18.8681333333,15.1191333333,11.1625333333,6.94346666667,8.82126666667,8.79313333334
639.88,4.76186666667,9.2694,8.3538,8.11993333333,4.5982,7.92293333333,18.8284666667,15.0872,11.1271333333,6.89153333333,8.8152,8.80673333333
640.21,4.6676,9.14486666666,8.2556,8.00366666667,4.46326666667,7.86286666667,18.7916666667,15.0200666667,10.9670666667,6.78593333333,8.67239999999,8.73206666667
640.54,4.5964,9.05046666667,8.1876,7.95986666666,4.44193333333,7.86593333333,18.7758666667,15.0173333333,10.9434666667,6.73033333333,8.58706666666,8.71646666667
640.87,4.5882,9.0226,8.19473333333,7.92393333333,4.4618,7.85633333333,18.7933333333,15.0384666667,10.9460666667,6.76313333333,8.56673333334,8.7356
641.20,4.51366666667,8.92246666667,8.12433333333,7.84366666667,4.3702,7.81593333333,18.6852,14.9095333333,10.8396,6.6446,8.45493333333,8.6678
641.53,4.3676,8.7636,7.9614,7.67953333333,4.24093333334,7.66766666667,18.5292666667,14.7518666667,10.6967333333,6.49606666667,8.2994,8.561
641.87,4.17346666667,8.63646666667,7.81453333333,7.51253333333,4.066,7.539,18.3927333333,14.6238666667,10.5691333333,6.29146666667,8.11666666667,8.47193333333
642.20,4.2326,8.62473333333,7.87053333333,7.52806666667,4.1258,7.58053333333,18.4006666667,14.6490666667,10.639,6.35246666667,8.15073333333,8.52073333333
642.53,4.27473333334,8.66306666666,7.94166666667,7.59313333333,4.15486666667,7.63733333333,18.4854,14.7337333333,10.6909333333,6.41326666666,8.19640000001,8.6148
642.86,4.38533333334,8.75013333333,8.0368,7.69833333333,4.25633333333,7.72773333333,18.5712,14.7843333333,10.8169333333,6.486,8.30546666666,8.70413333333
643.19,4.39853333334,8.73286666666,8.05166666667,7.66593333333,4.24573333333,7.735,18.504,14.7977333333,10.8158,6.46406666667,8.27860000001,8.72126666667
643.52,4.34126666667,8.66886666667,7.92,7.57366666667,4.16886666667,7.66973333333,18.4316,14.7198666667,10.7624666667,6.40146666667,8.20746666666,8.6616
643.85,4.2722,8.63540000001,7.86066666667,7.52013333333,4.1712,7.61766666667,18.371,14.6377333333,10.7759333333,6.35373333333,8.17053333334,8.63626666667
644.18,4.3302,8.73759999999,7.91533333333,7.55473333333,4.2302,7.6814,18.4364666667,14.6805333333,10.8626,6.44673333333,8.23966666667,8.7084
644.51,4.25226666667,8.65406666667,7.85946666667,7.48046666667,4.1526,7.63793333333,18.324,14.5759333333,10.7980666667,6.34486666667,8.2004,8.63233333333
644.84,4.30633333333,8.64446666667,7.88426666667,7.51013333333,4.15246666667,7.6014,18.4082,14.6224,10.8685333333,6.40433333333,8.24086666667,8.66453333333
645.17,4.281,8.64839999999,7.93786666667,7.50506666667,4.18346666667,7.65566666667,18.424,14.6318,10.8722666667,6.4036,8.25220000001,8.6652
645.50,4.3694,8.68266666667,8.04686666666,7.5736,4.31026666667,7.72846666667,18.4802,14.7423333333,10.9644,6.50046666667,8.35246666667,8.7218
645.83,4.2586,8.6028,7.9528,7.48433333333,4.22973333334,7.69793333333,18.4642,14.7036,10.8816666667,6.40513333333,8.29266666667,8.63826666667
646.16,4.2964,8.63726666667,7.9462,7.49806666667,4.29593333333,7.74613333333,18.5159333333,14.7688666667,10.9668666667,6.43053333333,8.3168,8.63526666667
646.49,4.37026666667,8.68386666667,8.00646666667,7.5522,4.3964,7.80673333333,18.6322,14.8572,11.0460666667,6.54246666667,8.36806666666,8.68393333333
646.82,4.31806666667,8.62953333333,7.96666666667,7.5306,4.4048,7.78493333333,18.6126,14.875,11.0411333333,6.53826666666,8.32546666666,8.65253333333
647.15,4.30966666667,8.66080000001,7.96073333333,7.5412,4.39726666667,7.7758,18.637,14.9123333333,11.0631333333,6.50486666667,8.26580000001,8.67706666667
647.48,4.24873333333,8.57513333333,7.90486666667,7.48306666667,4.34433333333,7.68673333333,18.5944,14.8994,11.0272666667,6.43713333333,8.20459999999,8.65166666667
647.81,4.14053333333,8.39086666667,7.79706666667,7.33786666667,4.17313333333,7.5324,18.4475333333,14.7819333333,10.8658,6.2698,8.02906666667,8.5544
648.14,4.1512,8.38893333334,7.7408,7.3132,4.11766666667,7.46133333333,18.4909333333,14.7620666667,10.8395333333,6.245,7.95526666666,8.53786666667
648.47,4.2248,8.4642,7.78966666667,7.379,4.23146666667,7.57486666667,18.5336666667,14.8723333333,10.9240666667,6.3346,8.03900000001,8.62373333333
648.80,4.25626666667,8.49626666666,7.75493333333,7.43166666667,4.2556,7.56766666667,18.6461333333,14.9151333333,10.9962666667,6.37973333333,8.04580000001,8.67173333333
649.13,4.2206,8.46333333334,7.7042,7.4046,4.222,7.55346666667,18.6179333333,14.8695333333,10.9856,6.34186666667,8.02000000001,8.66126666667
649.46,4.26253333333,8.47000000001,7.6968,7.43746666667,4.25066666667,7.53766666667,18.6524,14.9207333333,11.0146666667,6.37953333333,7.99426666667,8.74826666667
649.79,4.27506666667,8.43979999999,7.69406666667,7.40053333333,4.24126666667,7.58666666667,18.7616,14.8960666667,11.0189333333,6.38053333333,7.94913333334,8.8296
650.11,4.17093333333,8.38186666666,7.5868,7.31206666667,4.1548,7.5082,18.6720666666,14.8542666667,10.9344666667,6.2714,7.81119999999,8.75913333333
650.44,4.28333333333,8.4758,7.65953333333,7.40273333333,4.22,7.607,18.8008666667,14.931,11.029,6.41273333333,7.9104,8.88586666667
650.77,4.30566666666,8.43893333334,7.6634,7.4386,4.2394,7.587,18.8338,14.9171333334,11.0284,6.4572,7.94073333333,8.88126666667
651.10,4.452,8.55766666666,7.77746666667,7.54373333333,4.32526666667,7.72413333333,18.9383333333,14.9960666667,11.1374666667,6.5784,8.02693333333,8.98553333334
651.43,4.56466666667,8.69059999999,7.88273333333,7.7218,4.4852,7.90153333333,19.0729333334,15.105,11.3272666667,6.72813333333,8.21593333333,9.10526666667
651.76,4.50406666667,8.66713333333,7.88006666667,7.6854,4.52786666667,7.92906666667,19.0753333333,15.1487333333,11.3356,6.73246666667,8.27366666667,9.17520000001
652.09,4.38966666667,8.49580000001,7.77493333333,7.5412,4.4172,7.839,18.9601333333,15.0256666667,11.2216666667,6.5806,8.13753333333,9.03113333333
652.42,4.31213333333,8.38653333334,7.71086666667,7.46266666667,4.38913333333,7.78773333333,18.8510666667,15.0151333333,11.1540666667,6.5058,8.12313333333,8.99993333333
652.75,4.34046666667,8.43606666666,7.7424,7.48466666667,4.45753333333,7.82746666667,18.9672,15.0375333333,11.1967333333,6.597,8.16146666667,9.11113333333
653.08,4.30186666667,8.3484,7.73926666667,7.44993333333,4.44466666667,7.84006666667,18.9655333333,15.0089333333,11.1696666667,6.55906666666,8.1114,9.10033333333
653.41,4.18733333334,8.25786666666,7.5902,7.3744,4.31713333333,7.68893333333,18.7784,14.9289333333,11.0458,6.43806666667,8.0126,9.0018
653.74,4.2656,8.27413333333,7.66866666667,7.3894,4.37826666667,7.73166666667,18.8108666666,14.9735333333,11.1118666667,6.4704,8.08313333333,9.09126666666
654.06,4.08586666667,8.12473333333,7.4988,7.21113333334,4.28353333333,7.58166666667,18.6458666667,14.7999333333,10.9879333333,6.24766666667,7.92546666667,8.92126666667
654.39,3.99873333333,8.03240000001,7.40613333333,7.07326666667,4.21986666667,7.56673333333,18.5706,14.7914666667,10.9394,6.149,7.85620000001,8.80386666667
654.72,3.9374,7.95713333334,7.32746666667,6.9706,4.15826666667,7.5116,18.5042,14.7539333333,10.8884666667,6.09266666667,7.81719999999,8.7168
655.05,3.7826,7.78313333333,7.14233333333,6.7534,3.97053333333,7.29933333333,18.3895333333,14.6115333333,10.69,5.90606666667,7.5914,8.57613333333
655.38,3.84106666667,7.81653333333,7.15466666667,6.79406666667,3.98586666667,7.3548,18.4476,14.6225333333,10.7575333333,5.9226,7.56886666667,8.59473333333
655.71,3.8862,7.91179999999,7.20126666667,6.86146666667,4.051,7.3868,18.5387333333,14.6818666667,10.8311333333,6.00586666667,7.57506666667,8.6926
656.04,4.0052,7.99466666666,7.30406666667,6.94333333333,4.0594,7.4422,18.6759333333,14.7344,10.9085333333,6.08106666667,7.61133333333,8.7174
656.37,3.9372,7.90019999999,7.24006666667,6.863,3.96593333333,7.36653333333,18.6322,14.7236,10.8554,5.99473333334,7.52406666667,8.59313333333
656.69,3.99873333333,7.96926666667,7.27233333333,6.8812,4.0034,7.36146666667,18.705,14.7918666667,10.9301333333,6.0526,7.59653333333,8.60026666667
657.02,3.96893333333,7.92379999999,7.27653333334,6.81506666667,4.02246666667,7.31166666667,18.7302666667,14.7578,10.9187333333,6.05973333333,7.55613333333,8.5442
657.35,3.87346666667,7.84899999999,7.169,6.77366666667,3.90953333333,7.216,18.717,14.6698,10.8512666667,6.03553333333,7.4642,8.51266666667
657.68,3.9928,7.93853333333,7.2854,6.8766,3.9852,7.31066666667,18.8896666667,14.7836666667,10.9833333333,6.1532,7.54666666667,8.63113333333
658.01,4.14326666667,8.0642,7.45266666667,7.04046666667,4.11246666667,7.35446666667,19.0508,14.8754666667,11.1204,6.294,7.7046,8.77926666667
658.34,4.253,8.12633333333,7.5282,7.1354,4.2244,7.39393333333,19.1698,14.9393333333,11.2049333333,6.38806666667,7.74213333334,8.89746666667
658.66,4.2994,8.18373333334,7.58906666667,7.19813333333,4.3032,7.44606666667,19.2096,15.0045333333,11.305,6.44613333333,7.8012,8.9332
658.99,4.23173333333,8.11533333333,7.54586666667,7.111,4.22846666667,7.34146666667,19.1617333333,14.9603333333,11.2602666667,6.38453333333,7.73553333333,8.86693333333
659.32,4.2798,8.1458,7.61126666667,7.14606666667,4.26066666667,7.371,19.2092,15.0303333333,11.3291333333,6.443,7.81720000001,8.95673333334
659.65,4.35946666667,8.23413333333,7.65106666667,7.2068,4.3632,7.3996,19.2571333333,15.101,11.4439333333,6.54826666667,7.90493333333,9.06900000001
659.98,4.36533333333,8.25799999999,7.6726,7.24386666667,4.38813333333,7.40873333333,19.2293333333,15.0878666667,11.4658,6.5468,7.91506666667,9.09420000001
660.31,4.35186666667,8.25540000001,7.6398,7.27593333333,4.38586666667,7.40993333333,19.1572,15.0285333333,11.447,6.54873333333,7.91479999999,9.1322
660.63,4.49333333333,8.42206666667,7.75526666667,7.4246,4.54793333333,7.547,19.2472666667,15.1402666667,11.5578666667,6.6732,8.08273333334,9.31100000001
660.96,4.5488,8.47199999999,7.82113333333,7.45606666667,4.6794,7.6394,19.2572,15.1826,11.6071333333,6.72866666667,8.19293333334,9.3642
661.29,4.53553333333,8.43366666667,7.80886666667,7.4414,4.6862,7.60546666667,19.166,15.1454666667,11.5527333333,6.72833333333,8.18166666667,9.34980000001
661.62,4.51126666667,8.40080000001,7.75353333333,7.3896,4.67346666667,7.61346666667,19.1630666667,15.1552666667,11.5687333333,6.73313333333,8.13740000001,9.38506666667
661.94,4.40293333333,8.27713333334,7.64866666667,7.26806666667,4.5562,7.54306666667,19.0182666667,15.1213333333,11.4568666667,6.56406666667,8.04466666667,9.31113333333
662.27,4.4618,8.34560000001,7.743,7.3394,4.59713333333,7.60993333333,19.0369333333,15.1601333334,11.5125333333,6.64166666667,8.09226666667,9.38993333333
662.60,4.5902,8.46333333334,7.84893333333,7.49273333333,4.7554,7.776,19.1188,15.3006666667,11.6392,6.78993333333,8.20326666667,9.52753333333
662.93,4.50013333333,8.34266666667,7.67953333333,7.42273333333,4.66946666667,7.71613333333,19.0196666667,15.2103333334,11.5262,6.7216,8.11073333334,9.40573333334
663.26,4.39473333333,8.22953333333,7.6082,7.3798,4.63426666667,7.67873333333,18.9594666667,15.1618666666,11.4504,6.65126666666,8.00146666667,9.39920000001
663.58,4.4858,8.25186666667,7.615,7.39386666667,4.6888,7.73773333333,18.9854,15.1927333333,11.5061333333,6.70393333333,8.02573333333,9.51906666666
663.91,4.50693333333,8.2388,7.6486,7.3838,4.71193333333,7.74013333333,19.0106666667,15.2257333334,11.5115333333,6.6826,8.00346666667,9.55019999999
664.24,4.5554,8.23820000001,7.753,7.41413333333,4.72326666667,7.76746666666,19.026,15.2786,11.5914666667,6.77226666667,7.98873333333,9.56200000001
664.57,4.5878,8.28933333333,7.7782,7.49826666667,4.70986666667,7.7944,18.9889333333,15.2935333333,11.617,6.77733333333,7.98613333334,9.54693333333
664.89,4.68646666667,8.43000000001,7.88613333333,7.59293333333,4.79393333333,7.93126666667,19.1049333333,15.3951333333,11.7738,6.89226666667,8.12040000001,9.6442
665.22,4.6262,8.4588,7.85153333333,7.58233333333,4.7482,7.9612,19.0634,15.3606666667,11.7050666666,6.8888,8.09013333333,9.61399999999
665.55,4.7466,8.62686666667,7.98966666667,7.7224,4.92233333333,8.08820000001,19.2079333333,15.4452,11.8666,7.08453333333,8.28480000001,9.77053333333
665.87,4.802,8.64206666667,8.0202,7.78133333333,4.98786666667,8.13440000001,19.3398,15.5713333333,11.9152666667,7.102,8.36833333333,9.85246666667
666.20,4.93793333333,8.72926666666,8.14893333333,7.8836,5.0948,8.18546666667,19.431,15.6396,11.9751333333,7.19566666667,8.50373333333,9.93859999999
666.53,4.96873333333,8.80753333333,8.28673333333,7.9182,5.13166666667,8.23013333334,19.5396,15.7127333333,12.0524,7.19786666667,8.59686666667,10.0318
666.86,4.9518,8.78980000001,8.26406666667,7.86686666667,5.03646666667,8.21573333333,19.5200666667,15.675,12.0467333333,7.1364,8.58866666667,9.94613333333
667.18,4.86346666667,8.71973333334,8.16413333333,7.80426666667,4.96313333333,8.14686666667,19.5174,15.6388666667,12.0015333333,7.08386666667,8.56859999999,9.82553333332
667.51,4.83113333333,8.71826666668,8.1246,7.7678,4.94546666667,8.12886666667,19.4994,15.6327333333,12.0035333334,7.09206666667,8.5748,9.80826666667
667.84,4.69113333333,8.56546666667,7.9268,7.6202,4.8082,8.07613333333,19.3982666667,15.5657333333,11.8496,6.90993333333,8.46373333333,9.66146666668
668.16,4.79366666667,8.63493333333,8.03813333333,7.66053333333,4.91773333334,8.14706666667,19.5688,15.7072666667,11.9746,7.01686666667,8.53633333334,9.80993333334
668.49,4.72773333333,8.53299999999,7.9388,7.59766666667,4.89286666667,8.0342,19.4948,15.7082,11.8741333333,6.93073333333,8.41186666667,9.75173333333
668.82,4.65166666667,8.42919999999,7.82713333333,7.55506666667,4.81206666667,7.9342,19.4671333333,15.639,11.8419333333,6.77306666667,8.33453333333,9.70086666665
669.14,4.49606666667,8.24193333333,7.67033333333,7.428,4.67066666667,7.82766666667,19.3546666667,15.5360666667,11.6997333333,6.62853333333,8.1672,9.50106666667
669.47,4.387,8.10186666666,7.51113333333,7.29633333333,4.51933333333,7.703,19.2318666667,15.3787333334,11.5714666667,6.5386,8.03219999999,9.36553333335
669.80,4.21326666667,7.952,7.31673333333,7.1248,4.33233333333,7.5588,19.0863333334,15.2702666667,11.3887333333,6.3738,7.8346,9.22546666667
670.13,4.1682,7.93166666667,7.26046666667,7.05613333333,4.31186666667,7.47553333333,19.0021333333,15.2412666667,11.3171333333,6.3374,7.71606666667,9.1736
670.45,4.10873333333,7.86926666667,7.21806666667,6.95346666667,4.29226666667,7.442,18.9015333333,15.1495333333,11.207,6.27733333333,7.64286666667,9.12046666667
670.78,4.18693333333,7.95013333334,7.3106,6.9798,4.3252,7.52873333333,18.968,15.1630666667,11.2504,6.335,7.72473333333,9.15413333334
671.10,4.13573333333,7.91026666667,7.27913333333,6.93106666667,4.29226666667,7.5006,18.9603333333,15.1190666667,11.2242,6.27453333333,7.64753333333,9.05273333334
671.43,4.31533333333,8.11806666667,7.46606666667,7.09366666667,4.4822,7.65766666667,19.1353333333,15.2822666667,11.4188,6.48153333333,7.8428,9.30026666667
671.76,4.27626666667,8.04640000001,7.37853333333,7.1056,4.42246666667,7.6354,19.0983333334,15.2636,11.3639333333,6.4286,7.84486666666,9.23386666666
672.08,4.19873333333,7.96746666667,7.26286666667,7.04066666667,4.28266666667,7.64506666667,19.0236,15.1644,11.2746,6.30433333333,7.77586666667,9.1354
672.41,4.23313333333,7.9508,7.31226666667,6.9886,4.34766666667,7.65613333333,18.9478,15.1802,11.2534666667,6.32653333333,7.82253333334,9.14013333334
672.74,4.40833333333,8.14433333333,7.4892,7.14026666667,4.46073333333,7.79606666667,19.1268666667,15.3230666667,11.3728,6.4532,8.03713333333,9.30973333334
673.06,4.49873333333,8.32066666667,7.6188,7.21366666667,4.6038,7.91820000001,19.1767333333,15.4680666667,11.4389333333,6.58273333333,8.19533333333,9.40913333333
673.39,4.46973333333,8.27153333334,7.5898,7.1866,4.57246666667,7.93399999999,19.1314666667,15.3944,11.4379333333,6.55746666667,8.22633333333,9.37519999999
673.72,4.5308,8.24106666667,7.58486666667,7.1638,4.5876,8.00220000001,19.1321333333,15.313,11.4114666667,6.4918,8.23473333332,9.33786666665
674.04,4.5444,8.26506666667,7.60113333333,7.2178,4.5884,8.063,19.23,15.3748666667,11.4682666667,6.47513333333,8.27080000001,9.41633333335
674.37,4.43053333333,8.20013333333,7.4862,7.14386666667,4.4722,7.95773333334,19.0588,15.3808,11.4000666667,6.32346666667,8.08333333333,9.36486666666
674.69,4.48346666667,8.22986666667,7.48313333333,7.16373333333,4.4466,8.03033333334,19.0530666667,15.4268666667,11.3836,6.318,8.1258,9.42060000001
675.02,4.23153333333,7.99066666667,7.2466,6.90953333333,4.14573333333,7.78846666667,18.8790666667,15.2085333333,11.1572,6.01146666667,7.861,9.1514
675.35,4.30973333333,8.0988,7.3504,6.90413333333,4.1624,7.8356,18.8860666667,15.2477333333,11.2184666667,6.04473333333,7.88606666667,9.23739999999
675.67,4.36426666667,8.13906666667,7.437,6.9202,4.21853333333,7.8258,18.9344666667,15.2940666667,11.2656,6.08853333334,7.93193333333,9.31253333334
676.00,4.38666666667,8.20766666666,7.45766666667,6.93873333333,4.17233333333,7.84113333333,19.0296666667,15.3372,11.3114,6.132,7.92706666667,9.38393333332
676.32,4.23773333334,8.10286666667,7.31106666667,6.76153333333,4.0096,7.74866666667,18.8616,15.2436666667,11.2050666667,6.02246666667,7.69706666667,9.29746666667
676.65,4.29093333333,8.12279999999,7.3594,6.80253333333,3.99753333333,7.7652,18.9618666667,15.2240666667,11.2516666667,5.9852,7.6804,9.3674
676.97,4.30026666667,8.1696,7.41313333333,6.81753333333,4.0352,7.81353333333,19.0186,15.2744666667,11.3111333333,5.98913333333,7.70413333334,9.38566666665
677.30,4.34553333333,8.21373333334,7.43346666667,6.8788,4.0266,7.83846666667,19.0303333333,15.3036666667,11.3648666667,6.064,7.71706666666,9.45166666667
677.63,4.33533333334,8.19913333333,7.393,6.81506666667,4.02013333333,7.79246666667,18.9345333334,15.274,11.2966666667,6.08166666667,7.69479999999,9.38606666667
