wavelength,Back_RamNigm,Belly_RamNigm,Breast_RamNigm,Crissum_RamNigm,Crown_RamNigm,DorTail_RamNigm,Rump_RamNigm,Throat_RamNigm,WingTip_RamNigm
630.60,1.48386666667,2.79093333333,32.2605333333,2.6976,28.6345333333,3.23846666667,38.0242666667,1.29026666667,2.7018
630.93,1.4374,2.7532,32.3813333333,2.64526666667,28.7146666667,3.17333333333,38.0836,1.26393333333,2.68606666667
631.26,1.449,2.7658,32.5172,2.6372,28.8360666667,3.16326666667,38.1918666667,1.26693333333,2.71693333333
631.60,1.437,2.75946666667,32.6054,2.62886666667,28.9260666667,3.15373333333,38.2276,1.26033333333,2.70226666667
631.93,1.3852,2.72153333333,32.7114,2.59266666667,28.9944,3.10446666667,38.2928,1.22666666667,2.64886666667
632.26,1.3972,2.76153333333,32.8714666667,2.59826666667,29.1515333333,3.116,38.4328666667,1.24573333333,2.67766666667
632.59,1.42286666667,2.79873333333,33.0884,2.62553333333,29.3709333334,3.1194,38.6248666667,1.2674,2.7008
632.92,1.4532,2.82773333333,33.2369333333,2.63806666667,29.5102666667,3.13286666667,38.7426,1.31306666667,2.70613333333
633.26,1.45493333333,2.84826666667,33.4558,2.67866666667,29.7372,3.17253333333,38.9186,1.34566666667,2.7418
633.59,1.50026666667,2.888,33.6424,2.72373333333,29.9002666666,3.19973333333,39.1458666667,1.38926666667,2.7942
633.92,1.546,2.94513333333,33.8831333333,2.77086666667,30.1158666667,3.2268,39.3588666667,1.4416,2.85666666667
634.25,1.63233333333,3.06686666667,34.1753333333,2.8952,30.3468666667,3.3232,39.6169333333,1.53486666667,2.96013333333
634.58,1.6486,3.09093333333,34.319,2.91746666667,30.5064,3.3292,39.8135333333,1.53066666667,2.942
634.91,1.66666666667,3.11353333333,34.4500666667,2.93513333333,30.6540666667,3.36526666667,39.9463333333,1.53473333333,2.9394
635.25,1.70913333333,3.14833333333,34.6328666667,2.96433333333,30.8636666667,3.422,40.1722,1.5656,2.9764
635.58,1.7328,3.18933333333,34.7997333333,2.97646666667,31.0412,3.46813333333,40.3478,1.6028,3.00006666667
635.91,1.61626666667,3.086,34.9094,2.90066666667,31.1952666667,3.39393333333,40.4908666667,1.49053333333,2.8948
636.24,1.49413333333,2.96133333333,34.9454666667,2.77753333333,31.2506,3.301,40.5304,1.36593333333,2.77613333333
636.57,1.463,2.93766666667,35.0668666667,2.76493333333,31.4063333333,3.28366666667,40.6800666667,1.307,2.73513333333
636.90,1.45846666667,2.91246666667,35.1326,2.75586666667,31.4988,3.25853333333,40.776,1.26053333333,2.68933333333
637.23,1.41506666667,2.85686666667,35.2128666667,2.71533333333,31.5900666667,3.22346666666,40.83,1.20493333333,2.6422
637.56,1.34126666667,2.781,35.3228,2.66186666667,31.6898,3.1694,40.9355333334,1.1442,2.59066666667
637.90,1.24026666667,2.64226666667,35.3186666666,2.5448,31.717,3.04266666667,40.9576,1.03246666667,2.4592
638.23,1.21746666667,2.619,35.4570666667,2.54586666667,31.8721333333,3.02946666667,41.0324666667,1.0244,2.4564
638.56,1.16206666667,2.56586666667,35.5594666667,2.4916,31.9823333333,2.9814,41.1754,1.0014,2.40206666667
638.89,1.15306666667,2.56506666667,35.7098666667,2.48733333333,32.1156666667,2.99066666667,41.2874666667,1.0286,2.40966666667
639.22,1.21953333333,2.61466666667,35.8574666667,2.549,32.2834666667,3.02526666667,41.4402,1.07226666667,2.46913333333
639.55,1.35446666667,2.73593333333,36.1152,2.67133333333,32.5250666667,3.14086666667,41.6601333333,1.20533333333,2.60526666667
639.88,1.44166666667,2.81626666667,36.3066,2.7592,32.7054666667,3.213,41.8687333333,1.28246666667,2.67966666667
640.21,1.42806666667,2.7724,36.3978666667,2.74886666667,32.7979333333,3.1794,41.9712666666,1.28473333333,2.67346666667
640.54,1.44946666667,2.82886666667,36.5876,2.76533333333,32.9828,3.20926666666,42.1506,1.3388,2.72246666667
640.87,1.481,2.86693333333,36.8012,2.8074,33.2032,3.2396,42.364,1.37553333333,2.76833333333
641.20,1.55086666667,2.9278,36.9059333333,2.8634,33.3622,3.30773333333,42.4433333333,1.44333333333,2.8146
641.53,1.55646666667,2.96053333333,37.0086,2.864,33.4563333333,3.3466,42.4854,1.45873333333,2.8524
641.87,1.56813333333,2.97726666667,37.2332,2.84313333333,33.6536666667,3.3748,42.7108666667,1.46773333333,2.90053333333
642.20,1.63406666667,3.03613333333,37.4370666667,2.9202,33.7984666667,3.43026666667,42.857,1.52506666667,2.95966666667
642.53,1.66053333333,3.0554,37.6224666667,2.9288,33.9292,3.41246666667,42.9919333333,1.52853333333,2.98493333333
642.86,1.747,3.11593333333,37.8111333333,2.99,34.0794666667,3.496,43.0968666667,1.62846666667,3.08173333333
643.19,1.7816,3.15953333333,37.9258666667,2.9996,34.1706,3.53226666667,43.1568666667,1.64993333333,3.10586666667
643.52,1.78606666666,3.19646666667,38.0805333333,3.0108,34.3575333333,3.56593333333,43.2906666667,1.69466666667,3.14566666667
643.85,1.85726666667,3.29546666667,38.2745333333,3.07506666667,34.5650666667,3.66853333333,43.4920666667,1.7852,3.2384
644.18,1.85726666667,3.27286666667,38.365,3.07886666667,34.6284666667,3.65053333333,43.5961333333,1.7584,3.25166666667
644.51,1.83026666667,3.2444,38.3956,3.04793333333,34.6719333333,3.61986666667,43.6294666667,1.7062,3.21753333333
644.84,1.78593333333,3.22466666667,38.5262,3.04026666667,34.805,3.58513333333,43.7529333333,1.65213333333,3.20293333333
645.17,1.84066666667,3.284,38.6068666667,3.1154,34.9434666667,3.61746666667,43.8775333333,1.69333333333,3.2294
645.50,1.8144,3.2492,38.6194,3.10426666667,35.0044666667,3.5866,43.8613333333,1.67893333333,3.17713333333
645.83,1.79153333333,3.207,38.7543333333,3.0712,35.1344,3.56406666667,43.9698666667,1.6378,3.16746666667
646.16,1.7504,3.1476,38.8734,3.06593333333,35.2614666667,3.55706666667,44.0178666667,1.59133333333,3.1236
646.49,1.60466666667,3.023,38.9373333333,2.95286666667,35.2842,3.41353333333,44.0722666667,1.4218,2.97753333333
646.82,1.50906666666,2.91306666667,39.0188666667,2.86753333333,35.3866666667,3.2768,44.2276666667,1.33026666667,2.863
647.15,1.46926666667,2.86326666667,39.002,2.8318,35.3590666667,3.21033333333,44.1982,1.2666,2.78793333333
647.48,1.4526,2.8474,39.1002666667,2.81946666667,35.4698,3.16973333333,44.2815333333,1.24666666667,2.7464
647.81,1.43926666667,2.8086,39.1706666667,2.8034,35.5452666667,3.159,44.2685333333,1.24686666667,2.7122
648.14,1.38186666667,2.76693333333,39.3826666667,2.764,35.7252666667,3.14573333333,44.4418,1.22753333333,2.6758
648.47,1.33526666667,2.70573333333,39.4433333334,2.703,35.7352,3.10313333333,44.4573333333,1.2054,2.61826666667
648.80,1.2618,2.59813333333,39.6176666667,2.61573333333,35.8822,3.04873333333,44.5925333334,1.13966666667,2.53253333333
649.13,1.18893333333,2.51206666667,39.7436666667,2.51326666667,35.9786666667,2.97466666667,44.71,1.0574,2.4374
649.46,1.18786666667,2.51993333333,39.8464666667,2.50473333333,36.1323333333,2.98846666667,44.7835333333,1.04713333333,2.42233333333
649.79,1.20686666667,2.5824,39.8967333333,2.5098,36.1794666666,3.02146666667,44.8817333333,1.07966666667,2.46193333333
650.11,1.19746666667,2.558,39.9404,2.51566666667,36.2796666667,3.03193333333,44.9361333333,1.0796,2.4756
650.44,1.3004,2.6482,40.0576,2.6012,36.4054666667,3.157,44.9901333333,1.18393333333,2.59346666667
650.77,1.32773333333,2.68386666667,40.2468666667,2.62626666667,36.587,3.21546666667,45.1390666667,1.23526666667,2.6562
651.10,1.26013333333,2.646,40.3257333333,2.5722,36.5768666667,3.17166666667,45.108,1.1814,2.6448
651.43,1.2536,2.67573333334,40.4422,2.57146666667,36.6851333333,3.1668,45.205,1.16026666667,2.64253333333
651.76,1.31266666667,2.72893333333,40.4528,2.6196,36.7254666667,3.23446666667,45.2232,1.23046666667,2.68686666667
652.09,1.26346666667,2.68673333333,40.5975333333,2.58506666667,36.8387333333,3.19993333333,45.3222666667,1.16553333333,2.64093333333
652.42,1.34946666667,2.76753333333,40.7362,2.6684,36.9438,3.25313333333,45.4607333333,1.22286666667,2.72653333334
652.75,1.441,2.89286666667,40.7934666667,2.81933333333,36.9953333333,3.34486666666,45.528,1.3156,2.81993333333
653.08,1.42066666667,2.92493333333,40.9074,2.84853333333,37.0920666667,3.3408,45.6424,1.326,2.84573333333
653.41,1.42633333333,2.92626666667,41.0003333333,2.882,37.2290666667,3.3328,45.752,1.31933333333,2.84993333333
653.74,1.373,2.89206666667,41.0290666667,2.8234,37.2538,3.27446666667,45.7985333333,1.26673333333,2.82646666667
654.06,1.2968,2.86226666667,41.0488,2.77906666667,37.2848,3.22253333333,45.7584666667,1.20286666667,2.77206666667
654.39,1.3504,2.94406666667,41.2352666667,2.83666666667,37.4012666666,3.25706666667,45.9202,1.22466666666,2.8218
654.72,1.42866666667,3.029,41.3846666667,2.94286666667,37.6122666667,3.36986666667,46.1060666667,1.2992,2.89653333333
655.05,1.41,3.00913333333,41.5174666667,2.9298,37.749,3.35906666666,46.2846,1.32053333333,2.88633333333
655.38,1.3678,2.96593333333,41.6549333333,2.90373333334,37.8502,3.29266666667,46.3387333333,1.28813333333,2.84093333333
655.71,1.49013333333,3.0762,41.6720666667,3.021,37.9484,3.40966666667,46.423,1.3952,2.9566
656.04,1.46546666667,3.08413333333,41.7478666667,2.98666666667,38.0519333333,3.43106666667,46.469,1.40086666667,2.9654
656.37,1.41026666667,2.9842,41.8225333333,2.905,38.1104666667,3.3462,46.4434666667,1.338,2.9048
656.69,1.40766666667,2.9292,41.9450666667,2.88046666667,38.1938666667,3.31573333333,46.5408,1.29193333333,2.84646666667
657.02,1.32606666667,2.83673333333,42.0695333333,2.78633333333,38.2965333333,3.23746666666,46.6124,1.2124,2.7462
657.35,1.4088,2.90393333333,42.3361333333,2.84993333333,38.4930666667,3.30986666667,46.7839333333,1.2916,2.8166
657.68,1.4582,2.9096,42.5627333333,2.87973333333,38.6574,3.34113333333,47.0016,1.33106666667,2.8698
658.01,1.3954,2.84413333333,42.5972666667,2.81786666667,38.7062666667,3.3018,47.0218,1.3102,2.8178
658.34,1.36826666667,2.78573333333,42.5401333333,2.7536,38.6406666666,3.24226666667,46.9181333333,1.272,2.7406
658.66,1.4166,2.8294,42.7426,2.79453333333,38.8262666666,3.27973333333,47.0926666667,1.29593333333,2.7618
658.99,1.5052,2.8912,42.8789333333,2.87346666666,38.9788666667,3.3238,47.2234,1.3562,2.83306666667
659.32,1.5532,2.92473333333,43.1182,2.8906,39.1840666667,3.34506666667,47.4300666667,1.40066666667,2.84346666667
659.65,1.54646666667,2.93366666667,43.1762,2.89653333333,39.2576666667,3.31513333333,47.4658,1.39433333333,2.84306666667
659.98,1.6332,3.0186,43.3407333333,2.9604,39.4206666667,3.3924,47.6486666667,1.45273333333,2.9124
660.31,1.6726,3.05366666667,43.3506,2.98773333333,39.4466,3.421,47.6051333333,1.50733333333,2.95593333333
660.63,1.78073333333,3.17526666666,43.4366666667,3.08966666667,39.5741333333,3.5358,47.7254,1.64433333333,3.09666666667
660.96,1.74166666667,3.15226666667,43.4241333333,3.0682,39.6564666667,3.52,47.7862666667,1.64793333333,3.05313333333
661.29,1.74073333333,3.15946666667,43.5096666667,3.07393333333,39.7708,3.5178,47.8672,1.66646666667,3.03886666667
661.62,1.83413333333,3.23033333333,43.6926,3.1414,39.9705333333,3.5748,48.0373333333,1.7478,3.11853333333
661.94,1.83733333333,3.22493333333,43.8468,3.13473333333,40.1311333333,3.564,48.1924,1.76993333333,3.15433333333
662.27,1.7994,3.19113333333,43.8692666666,3.1248,40.1187333333,3.5648,48.1708666667,1.74806666667,3.16
662.60,1.83406666667,3.22933333333,43.9626666667,3.16246666667,40.2059333334,3.62566666667,48.2870666667,1.79046666667,3.19086666667
662.93,1.80113333333,3.2034,44.0087333333,3.1546,40.2412,3.60293333333,48.3166666667,1.7694,3.16966666667
663.26,1.72033333333,3.10293333333,44.0918666667,3.0708,40.292,3.56306666667,48.4558666667,1.71286666667,3.09233333333
663.58,1.63886666667,3.04966666667,44.1688,2.99046666667,40.3776,3.5428,48.565,1.69606666667,3.049
663.91,1.62793333333,3.0578,44.3564666667,2.96306666667,40.5851333333,3.55286666667,48.7942,1.67653333333,3.04306666667
664.24,1.50653333334,2.9184,44.3848,2.8426,40.6093333333,3.4222,48.8137333333,1.5176,2.91386666667
664.57,1.51493333333,2.9142,44.4867333333,2.82353333333,40.6864,3.38813333333,48.8418666667,1.4798,2.8938
664.89,1.3806,2.7882,44.3690666667,2.70346666667,40.6109333333,3.24766666667,48.7421333333,1.30973333333,2.75913333333
665.22,1.24346666667,2.6578,44.2516,2.59386666667,40.4768,3.163,48.6740666667,1.1696,2.63113333333
665.55,1.29013333333,2.69526666667,44.4492666667,2.63446666667,40.6036666667,3.2334,48.8572666667,1.1866,2.6612
665.87,1.4426,2.8726,44.6329333333,2.7872,40.8023333333,3.37826666667,49.0211333333,1.34246666667,2.8394
666.20,1.38566666667,2.85633333333,44.6500666667,2.73866666667,40.8112,3.36406666667,48.9884666667,1.31026666667,2.85093333333
666.53,1.34026666667,2.8254,44.6711333333,2.6854,40.8391333333,3.33293333333,48.9732666667,1.27486666667,2.8254
666.86,1.40833333333,2.899,44.7528,2.78626666666,40.9519333333,3.37106666667,48.9958666667,1.30966666667,2.88953333334
667.18,1.44366666667,2.93593333333,44.8029333333,2.8154,40.9588,3.3652,49.0262666667,1.302,2.9292
667.51,1.38933333333,2.88626666667,44.8811333333,2.7708,41.0094,3.31326666667,49.086,1.24706666667,2.8802
667.84,1.42673333333,2.9142,45.0184666667,2.79146666667,41.0548,3.33386666667,49.1644,1.26866666667,2.90846666667
668.16,1.4072,2.91186666666,45.0807333333,2.81246666667,41.1298666667,3.3346,49.2345333333,1.2584,2.9514
668.49,1.50686666667,2.9854,45.2944666667,2.8642,41.2309333333,3.42773333333,49.4072666667,1.34106666667,3.05646666667
668.82,1.54346666667,3.01593333333,45.4534666667,2.89053333333,41.3714666667,3.4264,49.5033333333,1.3528,3.0832
669.14,1.4788,2.96793333333,45.5374,2.82633333333,41.4848666667,3.3586,49.5097333333,1.2956,3.01293333333
669.47,1.34333333333,2.80326666667,45.4591333333,2.6534,41.4126666667,3.18106666667,49.4141333333,1.166,2.84993333333
669.80,1.30173333333,2.7556,45.519,2.60353333333,41.5093333333,3.10786666667,49.4920666667,1.1164,2.785
670.13,1.3486,2.77906666667,45.5403333333,2.64846666667,41.5301333333,3.12913333333,49.5485333333,1.12566666667,2.83413333333
670.45,1.37186666667,2.7916,45.5048,2.6402,41.5304666667,3.13193333333,49.5154666667,1.16106666667,2.86926666667
670.78,1.40706666667,2.83873333333,45.6998,2.6896,41.762,3.21446666667,49.6761333334,1.21813333333,2.90306666667
671.10,1.589,3.03446666667,45.8478,2.89106666667,41.8900666667,3.41546666667,49.7892,1.43653333333,3.12593333333
671.43,1.75766666667,3.2046,45.9734666667,3.07993333333,42.0260666667,3.607,49.8786,1.6174,3.32926666667
671.76,1.796,3.23386666667,46.0007333333,3.1094,42.0195333333,3.6436,49.8704666667,1.61666666667,3.3452
672.08,1.79093333334,3.18933333334,45.9924666667,3.1122,42.0604,3.63033333333,49.8512,1.61033333334,3.3064
672.41,1.7844,3.17913333333,46.0382666667,3.11913333333,42.1214,3.63913333333,49.812,1.61593333333,3.30666666667
672.74,1.84306666667,3.22053333333,46.1512666667,3.19213333333,42.2202,3.729,49.9115333333,1.65006666667,3.3782
673.06,1.87613333333,3.23226666667,46.194,3.24106666667,42.3246,3.79813333333,50.003,1.67233333333,3.4138
673.39,1.953,3.3196,46.2821333334,3.34493333333,42.3903333333,3.88213333333,50.0688,1.73026666667,3.49346666667
673.72,1.99186666667,3.35366666667,46.4377333333,3.3888,42.5904,3.94233333333,50.2063333333,1.77786666667,3.534
674.04,2.06973333333,3.41453333333,46.7437333333,3.45553333333,42.8407333333,4.02793333333,50.4466666667,1.80913333333,3.592
674.37,2.0782,3.36833333333,46.6666666667,3.46946666667,42.8039333334,3.99366666667,50.3794666667,1.77186666667,3.59833333334
674.69,1.9654,3.26786666667,46.5511333333,3.35633333333,42.7246,3.8478,50.2900666667,1.6644,3.464
675.02,1.81046666667,3.12893333333,46.6374666667,3.21373333333,42.7482,3.68253333333,50.3272,1.5532,3.25473333333
675.35,1.86913333333,3.18186666667,46.7830666667,3.25553333333,42.8716666667,3.73473333333,50.3873333333,1.68613333333,3.2904
675.67,1.79953333333,3.1798,46.9097333333,3.22466666667,42.988,3.69346666667,50.4787333333,1.65753333333,3.26513333333
676.00,1.72853333333,3.12253333333,46.7792,3.13813333333,42.8432,3.6226,50.42,1.58506666667,3.189
676.32,1.83046666667,3.2012,46.8507333333,3.23146666667,42.9847333333,3.64966666667,50.5152666666,1.65193333333,3.27
676.65,1.88293333333,3.24053333333,47.0366666667,3.26913333333,43.1517333333,3.69066666667,50.6794,1.66953333333,3.29633333333
676.97,1.859,3.202,47.0529333333,3.21573333333,43.1687333333,3.6544,50.706,1.64313333333,3.2612
677.30,1.82886666667,3.18626666667,47.1132,3.1768,43.2142,3.60833333333,50.7561333333,1.61493333333,3.20786666667
677.63,1.78526666667,3.15413333333,47.0938,3.12893333333,43.1869333333,3.59526666667,50.7819333333,1.60593333333,3.16146666667
677.95,1.71246666667,3.1478,47.1762666667,3.11513333333,43.1702,3.58226666667,50.7605333333,1.60393333333,3.12353333333
678.28,1.78226666667,3.1858,47.3167333333,3.1418,43.3124666666,3.633,50.8646,1.65673333333,3.17246666667
678.60,1.7892,3.19073333333,47.3044,3.14073333333,43.4183333333,3.66026666667,50.8764666667,1.656,3.2076
678.93,1.74833333333,3.164,47.3741333333,3.11173333333,43.499,3.64746666667,50.9781333333,1.6052,3.1904
679.25,1.79833333333,3.22653333333,47.3714666667,3.1542,43.5370666667,3.7092,50.9476666667,1.6478,3.2228
679.58,1.84493333333,3.2584,47.5475333333,3.24166666667,43.738,3.782,51.1824666667,1.714,3.26546666667
679.90,1.75626666667,3.19646666667,47.4995333333,3.17513333333,43.6876,3.73046666667,51.1612,1.65746666667,3.1676
680.23,1.7356,3.1932,47.5853333333,3.16746666667,43.7942666667,3.69973333333,51.243,1.6576,3.1756
680.55,1.66433333333,3.1372,47.6928,3.08266666667,43.8891333333,3.6438,51.3168666667,1.5734,3.09493333333
680.88,1.55413333333,3.05606666667,47.7588666667,2.95606666667,43.9345333333,3.53093333333,51.366,1.47346666667,3.029
681.20,1.56213333333,3.0726,47.805,2.96453333333,44.0018,3.5208,51.4156666667,1.48546666667,3.0578
681.53,1.58153333333,3.06426666667,47.8958666667,2.94193333333,44.1602666667,3.51193333333,51.5396666667,1.4882,3.06673333333
681.85,1.4782,2.97606666667,47.9754666667,2.88833333333,44.2182,3.43006666666,51.6184666666,1.40393333333,3.0134
682.18,1.506,2.99266666667,48.0693333333,2.91766666667,44.3104,3.45053333334,51.7355333333,1.404,3.07586666667
682.50,1.5894,3.0932,48.228,3.02113333333,44.5106666667,3.53393333333,51.8728666667,1.46866666667,3.1704
682.83,1.673,3.18753333333,48.3814,3.12526666667,44.6267333333,3.6112,52.0552,1.54533333334,3.26846666667
683.15,1.68993333333,3.21826666667,48.5187333333,3.13273333333,44.7921333333,3.58513333333,52.1079333333,1.53713333333,3.26953333333
683.48,1.7106,3.29746666667,48.6978,3.181,44.9763333333,3.638,52.3109333333,1.607,3.34286666667
683.80,1.67053333333,3.3416,48.8020666667,3.17566666667,45.0216666667,3.65633333333,52.3854666667,1.58013333333,3.32713333334
684.13,1.69846666667,3.3706,48.7534666667,3.2688,45.0078,3.7122,52.345,1.62046666667,3.38453333333
684.45,1.77873333333,3.41306666667,48.7454,3.38766666667,45.0070666667,3.80953333333,52.278,1.695,3.4524
684.78,1.7268,3.31006666666,48.7865333333,3.3316,45.0427333333,3.7274,52.2614,1.60333333333,3.35146666667
685.10,1.7154,3.30333333333,48.8003333333,3.32786666667,45.1096,3.7008,52.3318666667,1.57806666667,3.29993333333
685.43,1.65566666667,3.22893333333,48.7554,3.22753333333,45.0666,3.6334,52.2517333333,1.497,3.1926
685.75,1.565,3.15986666666,48.7469333333,3.1628,45.0106666667,3.55926666667,52.2013333333,1.44253333333,3.05573333333
686.08,1.47213333333,3.0374,48.6780666667,2.9898,44.8524666667,3.39706666667,52.1650666667,1.3396,2.90773333333
686.40,1.3448,2.86493333333,48.6784666667,2.8312,44.857,3.2308,52.1284,1.19993333333,2.75173333333
686.72,1.36493333333,2.88573333333,48.6843333333,2.79966666667,44.8710666667,3.223,52.111,1.21713333333,2.8138
687.05,1.2604,2.76446666667,48.5164,2.66166666667,44.6972666667,3.05546666667,51.9401333333,1.07073333333,2.70353333333
