wavelength,Back_HemSupf,Belly_HemSupf,Breast_HemSupf,Crissum_HemSupf,Crown_HemSupf,DorTail_HemSupf,Patch10_HemSupf,Patch11_HemSupf,Rump_HemSupf,Throat_HemSupf,WingTip_HemSupf
773.18,18.169875,56.8550833333,52.86925,50.38675,17.2405833333,21.67525,37.6186666667,16.779,19.41125,53.3308333334,22.24925
773.50,18.1539166667,56.4131666666,52.5665,50.2071666667,17.037,21.8939166667,37.29925,16.4409166667,19.0513333333,52.8866666667,21.7494166667
773.81,18.5411666666,56.3928333333,52.311,50.28875,17.16275,22.2181666667,37.3210833334,16.8361666667,19.16625,52.8446666667,22.0233333333
774.12,18.8070833333,56.5005,52.6381666667,50.6025,17.3198333333,22.514,37.316,17.1486666667,19.3493333333,53.1138333333,22.3745
774.43,18.5825833334,56.6203333333,52.4665,50.5925,17.2785,22.3661666667,37.0685833333,16.6215833333,18.9528333334,53.1105,21.883
774.74,18.8031666667,56.3096666667,52.2813333333,50.2641666666,17.3756666666,22.7634166667,37.19375,16.8408333333,18.9804166667,53.1129166667,22.1190833333
775.05,18.2938333333,56.0275,52.0134166667,49.5129166666,17.1213333333,22.3695,36.6979166667,16.5498333334,18.5501666667,52.9551666667,21.72
775.36,18.5187083333,56.5165,52.347,49.3275833333,17.6815833334,22.9506666667,37.3156666667,16.9188333333,18.9098333334,53.21975,22.2330833333
775.67,18.76,56.83175,52.561,49.4865,17.798,23.193,37.7145,17.4729166667,19.15,53.7115,22.608
775.98,19.2370833333,57.2450833333,52.9189166667,49.609,18.4715,23.7033333333,38.1938333333,18.0089166666,19.5855833333,54.0136666667,23.0973333333
776.30,20.0380416667,57.657,53.5999166667,50.36725,19.5196666667,24.6329166667,39.2193333334,19.18475,20.5370833333,54.7075833333,24.0275833333
776.61,20.32575,57.8031666667,53.91775,51.0215,20.2093333333,24.9095833333,39.6884166667,19.6795,21.1469166667,55.366,24.78025
776.92,19.93575,57.7935,53.8446666667,50.9043333333,20.2250833333,24.48625,39.34425,19.6656666667,21.1423333333,55.3343333333,24.60975
777.23,19.0713333333,57.7105833333,53.5835833333,50.5895,19.6210833334,23.7744166667,38.6790833333,19.00525,20.7471666667,54.9816666667,23.8871666667
777.54,18.3620416667,57.0960833333,52.99625,50.0133333333,18.86025,22.60575,38.22225,18.3388333333,19.9370833333,54.2603333333,22.9399166667
777.85,17.7032916666,56.7581666667,52.9281666667,49.6096666667,18.2281666667,21.8765833333,37.8903333333,18.34275,19.8168333334,54.11975,22.28725
778.16,16.333875,56.5295833334,52.5171666667,48.971,17.05075,20.5966666667,37.2839166667,17.3251666667,18.79975,53.51175,21.0974166666
778.47,16.3577083334,56.451,52.7135,49.3128333333,17.03075,20.665,37.4965,17.32625,18.9064166667,53.3938333333,21.15975
778.78,15.3805416667,55.4598333334,51.8713333333,48.9065833333,15.9236666667,19.7855833334,36.7816666667,15.9448333333,17.9140833333,52.7824166667,20.1361666667
779.09,15.524,55.4754166667,51.6906666667,49.038,15.76825,19.8640833333,36.7431666666,15.5206666667,17.9258333333,52.5536666667,20.225
779.40,14.9494166667,55.1443333333,51.4935,49.2424166667,14.99275,19.4516666667,36.0534166667,14.762,17.6550833333,52.28,19.6031666667
779.71,14.1267916666,54.932,50.7318333333,48.4695833333,14.1378333333,18.5226666667,35.5739166667,13.86425,16.73325,51.6489166666,18.8626666667
780.02,13.9615416666,54.665,50.2436666667,47.7708333333,13.64775,18.5488333333,34.95725,13.8618333333,16.4156666667,50.90775,18.4456666666
780.33,15.1311666666,55.4675833333,50.7183333333,48.4389166667,14.4825833333,19.6203333333,36.0890833333,14.871,17.3703333334,51.4585,19.723
780.64,15.5959583333,55.5143333333,50.5316666667,48.7033333333,15.0641666666,20.1558333333,36.4729166667,15.4065,17.5553333333,51.7774166666,20.1558333333
780.95,15.3906666667,55.6065833334,50.0655833333,48.4471666667,14.895,20.3776666667,36.3443333333,15.4709166666,17.2645833333,51.27575,20.11525
781.26,16.3270833334,56.1484166667,50.428,49.15125,15.3159166667,21.13225,36.6620833333,15.8399166667,17.34575,51.7345833334,20.9108333333
781.57,17.4911666666,56.886,51.3055833334,50.5595833333,16.1891666667,22.135,37.1976666667,16.7114166667,18.1660833333,52.6186666667,22.03075
781.88,18.0428333333,56.9153333333,51.2131666667,50.49275,16.3861666667,21.9745,37.1396666667,16.4088333333,18.41825,52.8434166667,22.4065833333
782.19,18.434375,56.6301666666,50.7831666667,50.2281666666,16.5144166666,22.0575,36.9830833333,16.6668333333,18.5751666667,52.85125,22.44525
782.50,17.8967083333,56.2575833333,50.40725,49.8000833334,16.6665,21.8865,36.7311666666,16.2514166667,18.1656666667,52.5445833333,22.0710833333
782.81,18.5524583333,57.22575,51.2546666667,50.2710833333,17.6579166667,22.6766666667,37.7788333333,17.0616666666,18.6648333333,53.23725,22.8159166667
783.12,18.4930416667,56.8769166666,51.2151666667,50.3426666667,17.5155833333,22.648,37.30525,16.8535833334,18.3645,53.0061666667,22.422
783.43,17.6517916667,57.13025,51.4695833333,50.41175,17.1835,21.9315833333,37.14475,15.7783333333,17.6195,53.44,21.6569166667
783.74,16.7405416667,56.0530833333,51.1073333333,50.01625,16.6666666667,21.3336666667,36.22875,15.1575833333,17.0441666667,53.1741666667,20.653
784.05,16.8392083334,55.72,51.586,50.2630833333,16.8555833333,21.4085833333,36.5056666667,15.36,17.5871666667,53.3039166667,21.2196666667
784.36,17.4183333333,55.5066666667,51.8219166666,50.4003333333,17.7613333334,21.969,37.0833333333,15.9476666667,18.4803333333,53.4885833333,21.8135
784.67,16.8621666667,54.8468333333,50.7005,49.6251666667,17.5545833333,21.269,36.6325,15.3958333334,17.9456666667,52.729,21.1714166666
784.98,16.2896666666,54.1829166667,49.7244166667,48.5895,17.2909166667,20.7524166667,36.1056666667,15.0291666667,17.445,52.1724166667,20.6305833333
785.29,16.3434583333,54.672,49.9435,48.8925,17.59625,21.1688333333,36.4615,15.6969166667,17.5154166667,52.53,20.7160833333
785.60,16.8069583333,55.6945833334,50.9063333333,49.7754166667,18.5274166667,21.81575,37.2635,16.867,18.2306666667,53.44075,21.5270833333
785.91,17.0244166667,56.13075,51.2880833333,49.7773333334,18.6465833333,21.75575,37.3729166667,17.2471666666,18.1774166667,53.82475,21.67625
786.22,16.9659166667,55.616,51.0791666667,49.51175,18.15525,21.44775,36.61,16.7846666667,17.5960833333,53.3633333333,21.1799166667
786.53,17.0490833334,55.298,50.9808333333,49.5210833333,18.1575,21.4860833333,36.639,16.9756666667,18.03375,53.1665833333,21.36225
786.84,18.0075,55.2888333333,50.9408333333,49.5555833333,18.726,22.363,36.8074166666,17.9260833333,18.58525,52.8000833333,22.2296666667
787.14,18.1565,55.6675,51.1028333333,49.4596666667,18.6824166667,22.3633333333,36.9778333333,17.8643333334,18.5364166666,52.6146666667,22.34875
787.45,18.2355,56.1521666667,51.03625,49.1085833333,18.7101666667,22.21025,36.65225,17.5650833333,18.326,52.6015,22.1956666666
787.76,18.3369583333,56.864,51.2135,49.58325,18.47225,22.12725,36.6228333334,17.2075833333,17.9385,53.304,21.9590833334
788.07,18.4233333334,57.05575,51.5898333334,49.7098333333,18.15475,22.2343333333,36.716,17.1675833333,17.9586666667,53.07075,22.1326666667
788.38,18.6125,57.834,52.3568333333,50.2421666667,18.3333333333,22.4595,37.35675,16.9384166667,18.08375,53.6564166667,22.1659166666
788.69,18.4774166667,57.9895,52.3851666667,50.5779166666,18.49575,22.7830833333,37.7305,17.1055833333,18.1885,53.7459166667,22.1904166667
789.00,18.930625,58.71675,53.1194166666,51.1946666667,19.1594166666,23.6873333333,38.1635833333,17.4558333333,18.6800833333,54.2625,22.6031666667
789.31,18.962625,58.9355833333,53.2294166667,51.5885,19.038,23.5321666666,38.6330833333,17.4873333333,18.68425,54.2683333334,22.5985833333
789.62,19.1176666667,59.6353333334,53.7606666667,52.19825,19.7151666667,23.9889166667,39.6599166666,18.3134166667,19.4316666667,55.0091666667,23.2460833333
789.92,19.3638333333,60.3134166666,54.3108333334,52.9543333333,20.1044166667,24.6803333333,40.17775,19.1379166666,20.0421666666,55.7685833333,23.8306666666
790.23,19.1539166667,60.03625,53.8339166666,52.8120833334,19.93825,24.5325833333,40.3199166667,19.2648333333,20.5005,55.6560833333,23.7800833333
790.54,19.45125,60.5268333333,53.9545833334,53.392,20.2299166666,24.7635,40.7453333333,19.6998333333,20.8496666667,55.9685833333,24.1111666667
790.85,19.5355833333,60.1160833333,53.95525,53.4575833334,20.20725,24.9586666667,40.9784166666,20.0910833333,20.8290833333,55.8705833333,24.4445833333
791.16,19.0421666667,59.629,54.2090833333,53.2605833333,19.9271666667,24.6781666667,40.8535833333,20.0543333333,20.6555,55.9451666667,24.6695833334
791.47,18.7262083334,59.6313333333,54.4825833334,53.548,20.0760833333,24.6105833333,41.1215833333,20.28375,20.7511666667,56.47275,24.5674166667
791.78,18.16425,58.4465,53.814,52.7951666667,19.3051666667,23.98125,40.1690833333,20.2280833333,20.31525,55.68625,24.0159166666
792.08,17.92675,58.3599166667,53.8693333333,52.5825833333,18.8764166667,23.8018333334,39.5811666666,20.1365833333,20.3051666667,55.6443333333,23.91725
792.39,18.0584583333,57.2180833333,53.1085,51.8266666667,18.2386666667,22.8486666667,38.87425,19.9333333333,19.8191666666,54.4169166667,23.4983333333
792.70,17.7487916667,56.4230833333,52.7690833333,51.47225,17.66575,22.75675,37.9425833333,19.5495833333,19.3129166667,53.9344166667,23.0020833333
793.01,18.1578333333,55.8524166667,52.2993333333,51.1756666667,17.8078333333,22.83025,37.4480833333,19.54525,19.2858333333,53.6048333334,23.40075
793.32,18.3522916667,56.0771666667,52.2476666667,50.8039166667,18.1448333334,22.85625,37.30125,19.48475,19.1476666667,53.6134166666,23.5995833333
793.62,18.34825,56.3664166667,52.5289166667,50.8428333334,18.10675,22.58525,37.4869166667,19.49425,18.8445,54.0834166667,23.6126666667
793.93,18.0583333333,56.0765833333,51.9581666667,50.3775,17.6588333333,22.0144166666,36.9951666667,19.1518333333,18.1506666667,54.1535,23.3843333333
794.24,18.3795416666,56.4593333333,52.2140833334,50.8280833334,17.9654166667,22.385,37.2473333333,19.2991666666,18.715,54.4716666667,23.4310833333
794.55,19.26125,57.0976666666,52.1131666667,51.4143333333,18.8139166667,22.9976666667,37.7130833333,19.8875833333,19.7170833333,54.5074166667,23.7218333334
794.86,19.7325416667,57.94525,52.03275,51.8470833333,19.0620833333,23.59975,38.2590833333,20.3189166667,20.1500833333,54.9595833333,24.6710833333
795.16,20.6641666667,58.4654166667,52.1865,52.3101666667,19.967,24.6534166666,38.91075,21.01475,21.0725833333,55.5610833333,25.7013333333
795.47,21.4443333333,59.3914166667,52.98575,53.2644166666,20.61175,25.41825,39.7145,21.3664166667,21.94875,56.5289166667,26.624
795.78,21.0885,60.4500833333,53.8654166667,54.1081666666,21.1345833333,25.753,40.0685,21.4775833333,22.373,57.51325,27.05825
796.09,20.7284166666,60.4398333333,53.8353333333,53.93575,20.6948333333,25.68825,39.7868333333,21.3073333333,22.474,57.3345833333,26.76225
796.40,19.9704166667,60.1946666667,53.4940833333,53.3331666667,19.8561666667,24.9153333333,39.3401666667,20.4061666667,21.9204166667,56.9795833333,25.8460833333
796.70,20.1124166667,61.1055,54.0335833333,54.068,19.98775,25.0773333333,40.04475,20.3313333333,22.3481666667,57.3465833333,26.1156666667
797.01,19.9982083333,61.16825,54.3593333334,54.0680833333,19.9469166667,25.2311666667,39.83375,19.8954166667,22.362,57.3998333333,26.1733333333
797.32,19.6043333333,60.877,54.3935833334,53.8370833334,19.7755833333,25.11975,39.6798333334,19.3815833333,22.0196666667,56.6460833333,25.8136666667
797.63,19.285125,60.807,54.18425,53.3508333333,19.2806666666,24.73675,39.5964166667,18.579,21.3859166667,56.2894166667,25.2983333333
797.93,18.7058333334,60.1519166667,53.5753333334,52.2159166667,18.4940833333,24.2495833333,39.0094166667,18.07025,20.9480833333,55.3584166667,24.9293333333
798.24,18.9002916666,59.9030833333,53.9828333334,52.2245,18.3350833333,24.0671666666,38.8320833333,17.85075,21.0441666667,55.0771666667,24.78475
798.55,19.7595833333,61.1726666667,55.4201666666,53.83475,19.3768333333,24.917,39.9244166666,18.7223333333,22.0963333333,55.826,25.5623333333
798.85,19.2092916667,59.97575,54.4450833333,52.94175,18.4390833333,23.9420833333,39.1980833333,18.6155,21.2136666666,54.26875,24.6658333333
799.16,20.222,58.7681666666,53.31525,51.7118333333,18.3968333333,24.1214166667,38.6321666667,19.0489166667,21.3225,53.4873333334,24.9003333333
799.47,20.8926666667,59.1730833333,53.3405,51.7616666667,19.1494166667,24.4158333333,38.965,19.3410833333,21.5588333333,54.1893333333,25.5934166667
799.78,20.2719166667,58.5931666667,52.8210833333,51.06725,18.52275,23.7844166667,38.41875,18.55975,20.9353333333,53.4893333333,25.0928333334
800.08,19.233,56.83075,51.37175,49.3095,17.3104166667,22.0698333334,36.9354166667,17.1891666666,19.6995833333,52.109,23.6375
800.39,19.424,56.9429166666,51.287,49.4363333333,17.4650833333,22.2004166666,36.6216666667,17.6530833334,19.5226666667,51.3153333333,23.6188333334
800.70,21.179375,57.8003333334,52.2914166667,50.4021666667,19.089,23.6436666666,37.7385833333,19.2854166667,21.3898333333,52.4973333333,25.0748333333
801.00,21.6202083333,58.3148333333,52.82125,51.0708333333,20.00925,23.9945,38.26825,20.2793333333,22.1228333333,52.8864166667,25.689
801.31,22.780625,59.2810833333,53.9600833333,52.4211666667,21.2838333333,25.1406666666,39.3486666667,21.434,23.19825,53.9695,26.7173333333
801.62,22.7608333333,58.88275,53.5568333333,51.7875833333,21.7783333333,25.1675833333,38.8733333333,21.7318333333,23.2029166667,53.8641666667,26.5084166666
801.92,21.7680833333,58.0729166667,52.3159166666,50.0836666666,21.2703333333,24.3304166667,38.18825,21.1403333333,22.1819166667,52.7065,25.5766666666
802.23,21.523875,57.7226666667,52.1796666667,49.4926666667,21.2983333333,24.0135,38.07775,20.7910833333,21.7119166667,52.4990833333,25.4415833333
802.54,19.9778333333,57.8113333333,52.1365833333,49.159,20.0985833333,23.19225,38.225,19.9341666667,20.843,52.1073333333,24.1783333334
802.84,19.754625,57.57575,51.9083333334,48.9835833333,20.0709166667,23.1875833333,38.6364166666,20.2244166667,20.91475,51.8700833333,24.1945833333
803.15,20.5560416667,57.3901666667,51.6925833334,48.7790833333,21.134,24.223,38.9288333333,21.4855,21.5870833333,52.01625,24.8889166667
803.46,20.4727083333,57.501,52.18275,49.28775,21.4853333333,24.9906666667,39.03975,21.8831666667,21.5038333333,52.0718333333,25.2681666667
803.76,21.09125,57.166,51.9273333333,49.3214166667,22.3399166666,25.2171666667,39.62175,22.1046666667,22.4211666667,52.5334166667,25.51575
804.07,20.1957916666,57.0120833333,51.9310833333,49.1039166667,21.6278333334,24.6305,39.5139166667,21.5449166666,21.8495833333,52.587,24.70425
804.38,18.96325,56.6856666667,51.4394166667,48.2008333333,20.284,23.911,38.6174166667,20.3314166667,20.6913333333,52.3484166667,23.485
804.68,17.7727083333,56.3348333333,51.4649166667,47.5553333333,19.4023333334,23.01125,38.1063333333,19.0919166667,19.4896666666,52.3281666667,22.24475
804.99,17.6099583333,56.7118333334,51.6705,47.9069166667,19.3789166667,23.0641666666,38.6005833333,18.8189166667,19.4870833333,52.722,22.1205
805.30,18.0877916667,56.0051666667,51.38725,48.0500833333,18.9659166666,23.0985,38.4165833333,18.7428333333,19.6159166667,53.2110833333,22.303
805.60,19.2925,56.9316666667,52.2080833334,48.627,19.9885,24.3664166667,39.2569166666,19.7101666667,20.8525,53.8594166667,22.8975
805.91,19.6406666666,56.75925,52.1050833334,48.7833333333,20.1815833333,24.4301666667,38.963,19.5635,20.9733333333,54.181,23.088
806.21,19.8184583334,56.8890833333,52.69325,49.0240833333,20.6380833334,24.9415,39.1004166666,19.6426666667,21.575,53.9714166667,23.5168333334
806.52,19.3805,57.15875,53.1591666667,49.6860833333,19.82575,24.5646666666,39.0138333334,19.046,21.42575,54.0806666667,23.1774166667
806.83,21.3173333333,57.64475,53.6626666667,50.2195833333,21.038,25.8683333334,40.2294166666,20.57875,23.0439166667,55.0299166667,24.3214166667
807.13,21.0867083333,58.0439166667,54.0013333334,50.7341666666,20.6575833333,25.95125,40.4674166667,20.45075,22.8288333333,55.5520833333,24.59675
807.44,20.131875,56.6625,52.0318333333,49.4945833333,19.7195,24.9279166667,39.1295,19.0285,21.8544166666,54.24925,23.8449166667
807.74,20.3248333333,55.936,51.1934166667,49.4084166667,19.614,24.30475,39.1655833333,18.6695,21.2120833333,53.9123333333,24.2320833334
808.05,21.076625,55.6211666667,50.6315833334,49.8861666667,20.0104166667,24.9379166667,39.3064166667,19.938,21.77025,54.2546666667,25.3103333333
808.35,20.8017083333,55.211,50.7490833334,49.79975,19.5464166667,24.6835833334,39.15625,20.0526666667,21.4555833333,53.4071666666,25.2954166667
808.66,19.8217916667,55.8816666667,51.25325,49.9450833333,19.28325,24.3731666667,38.4784166667,19.7121666667,21.317,53.2101666666,25.0439166667
808.97,18.1269166667,54.6459166667,49.4249166666,48.7483333333,17.69275,22.9025,36.9869166667,17.8844166667,19.74525,52.086,23.5904166667
809.27,18.7613333333,54.7328333334,49.63775,48.9015833333,18.51225,22.928,37.1829166667,18.4329166667,20.0634166666,52.02675,24.09425
809.58,18.7982083333,54.161,48.7074166667,48.9908333333,18.186,21.7688333333,36.5306666667,18.3899166667,19.1948333333,51.5079166667,23.22
809.88,18.900875,54.5265,48.23575,49.46625,18.0826666667,21.6225833334,36.7686666667,17.8853333334,18.6861666666,51.4508333333,23.0501666667
810.19,18.3224583333,54.902,48.0511666667,49.7011666667,17.8861666666,21.3774166666,36.5016666667,17.4915833333,17.9818333333,51.3511666667,22.8718333333
810.49,18.36,55.2265,48.3918333334,49.7198333333,17.4708333333,21.4303333333,36.3790833334,18.0554166667,17.556,51.4133333333,22.49025
810.80,18.2945833333,55.2520833333,48.69,49.91275,17.1906666667,21.1453333333,36.06525,18.1635833333,16.9036666667,51.1476666666,21.8189166667
811.10,18.2554166667,54.2038333333,48.5535833333,49.19625,16.55525,21.2413333333,34.9036666667,18.4223333334,17.1365,50.56875,21.365
811.41,17.5322916667,54.21025,48.3806666667,48.1315833333,16.4798333333,20.34125,34.1554166667,17.5260833333,16.6418333333,49.9625833333,20.4409166667
811.71,16.8083333333,52.8720833333,46.955,46.9674166667,15.86525,20.01975,33.12375,16.5681666667,16.3339166667,49.9999166667,19.8346666667
812.02,17.071,53.223,46.8505,47.1814166667,15.7843333333,20.1348333333,33.37,16.40925,16.4338333333,50.2818333334,19.79175
812.32,17.6183333333,53.6603333333,48.1333333333,48.10875,17.0083333334,20.80275,33.8214166667,17.3865833333,17.3621666667,51.3055,20.7419166666
812.63,16.9185416667,53.5768333333,48.0703333333,48.1686666667,16.6173333333,21.1651666667,34.13225,17.8589166666,17.4901666667,51.2781666667,21.0053333333
812.93,17.420875,54.8014166667,49.3840833333,48.9441666666,16.8803333333,22.2724166666,35.5456666666,18.351,18.615,52.5515833334,22.172
813.24,18.2385,55.4016666667,50.6985,49.2389166667,17.6895833333,23.3409166666,36.2275,19.511,20.035,53.418,23.4905833333
