wavelength,Back_TacDelm,Belly_TacDelm,Breast_TacDelm,Crissum_TacDelm,Crown_TacDelm,DorTail_TacDelm,Rump_TacDelm,Throat_TacDelm,WingTip_TacDelm
448.56,6.15486666667,6.35446666667,5.78396666667,5.95476666667,6.51506666666,7.47983333333,6.11831333333,5.62413333333,8.5116
448.92,6.20066666667,6.38953333333,5.83473333333,5.9997,6.5424,7.5131,6.16530666667,5.66333333333,8.54383333333
449.27,6.26493333333,6.43466666667,5.87406666667,6.06726666667,6.58906666667,7.55743333333,6.22443333333,5.72773333333,8.59303333333
449.62,6.22886666667,6.3824,5.8502,6.04976666667,6.56566666667,7.5094,6.19024666667,5.7008,8.54153333333
449.98,6.18646666667,6.33726666667,5.8187,6.0054,6.50766666667,7.45126666667,6.13061333333,5.65893333333,8.49466666667
450.33,6.19,6.34773333333,5.81166666667,6.0067,6.52213333333,7.45236666667,6.13983333333,5.6686,8.49326666667
450.69,6.19533333333,6.3746,5.84846666667,6.02753333333,6.54253333333,7.4921,6.14930666667,5.69273333333,8.48733333333
451.04,6.162,6.33426666667,5.82236666666,6.0195,6.505,7.48953333333,6.11488,5.66093333334,8.46073333333
451.40,6.18273333333,6.35353333333,5.85133333333,6.0442,6.52086666667,7.51176666667,6.13582666667,5.66853333334,8.499
451.75,6.24866666667,6.40006666667,5.90003333333,6.0939,6.5772,7.5648,6.19035333333,5.7036,8.52746666667
452.10,6.2902,6.4418,5.9216,6.1582,6.61393333333,7.59293333333,6.21966,5.75,8.57433333333
452.46,6.24006666667,6.38573333333,5.90483333333,6.1158,6.5786,7.58073333333,6.21277333333,5.73673333333,8.53726666667
452.81,6.1964,6.3628,5.88113333333,6.09323333333,6.55913333333,7.53053333333,6.18109333333,5.70573333333,8.5145
453.17,6.17886666667,6.35533333333,5.85936666667,6.05143333333,6.53653333333,7.52553333333,6.15322666667,5.6822,8.51136666667
453.52,6.19433333333,6.357,5.87316666667,6.05453333333,6.53466666667,7.51373333333,6.13201333333,5.6884,8.54193333333
453.87,6.18806666667,6.34686666667,5.86983333333,6.0465,6.53066666667,7.5403,6.13788,5.69266666667,8.5403
454.23,6.203,6.33673333333,5.88876666667,6.05333333333,6.53826666667,7.5652,6.11738,5.70106666667,8.56153333333
454.58,6.20033333333,6.29933333333,5.87203333333,6.03933333333,6.52106666667,7.5422,6.09666,5.68406666667,8.56086666667
454.93,6.22333333333,6.3468,5.88876666667,6.04283333333,6.5566,7.5698,6.10614666667,5.70526666667,8.58766666666
455.29,6.18886666667,6.3242,5.85266666667,6.0073,6.52766666667,7.52926666667,6.08628,5.7064,8.56516666667
455.64,6.1432,6.27946666667,5.79543333333,5.95693333333,6.47126666667,7.51643333333,6.02921333333,5.67166666667,8.55456666667
456.00,6.14293333333,6.28826666667,5.8094,5.9567,6.468,7.51583333333,6.03998666667,5.67553333333,8.56156666667
456.35,6.2238,6.36066666667,5.8701,6.02873333333,6.52133333333,7.57266666667,6.09102,5.728,8.6282
456.70,6.2448,6.379,5.88116666667,6.03696666667,6.52206666666,7.62046666667,6.09113333333,5.7296,8.64346666667
457.06,6.2552,6.38446666667,5.90186666667,6.0484,6.53853333333,7.63083333333,6.10672,5.73546666667,8.6815
457.41,6.2696,6.40713333333,5.92886666667,6.05623333333,6.557,7.65093333333,6.14956666667,5.74833333333,8.68673333333
457.76,6.3278,6.489,5.99363333333,6.14613333333,6.61706666667,7.6832,6.21243333333,5.80566666667,8.75643333333
458.12,6.3146,6.4962,5.99666666667,6.15066666667,6.60413333333,7.65016666667,6.21753333333,5.78473333333,8.74166666667
458.47,6.33986666667,6.529,6.0194,6.17316666667,6.61766666667,7.67513333333,6.24268,5.79926666667,8.75833333333
458.82,6.32733333333,6.5082,6.015,6.16263333333,6.60313333333,7.66466666667,6.22578,5.78713333333,8.7443
459.18,6.3162,6.49606666666,6.0086,6.15796666667,6.59226666667,7.658,6.22591333333,5.7648,8.7242
459.53,6.33766666667,6.52346666667,6.02386666667,6.17436666667,6.602,7.67593333333,6.25302,5.77706666667,8.72523333333
459.88,6.3198,6.50446666667,5.99706666667,6.14876666667,6.58233333333,7.6605,6.22558666667,5.747,8.7104
460.24,6.30926666666,6.5052,5.98393333333,6.16106666667,6.59453333333,7.6648,6.22802,5.7568,8.69986666667
460.59,6.32433333333,6.5028,6.00756666667,6.16513333333,6.61386666667,7.67676666667,6.25336,5.78446666667,8.7067
460.94,6.33033333333,6.5074,6.01323333333,6.16973333333,6.622,7.6825,6.25558666667,5.7964,8.69686666667
461.29,6.34773333334,6.50806666667,6.01546666667,6.18973333333,6.6284,7.70746666667,6.2664,5.80373333333,8.7051
461.65,6.3038,6.4608,5.96963333333,6.12976666667,6.58373333333,7.66203333333,6.21924666667,5.7498,8.6446
462.00,6.33093333333,6.4732,5.9798,6.13286666667,6.60573333333,7.702,6.23780666667,5.77433333333,8.6621
462.35,6.3298,6.46186666667,5.98396666667,6.1201,6.61766666667,7.7001,6.23722,5.7798,8.66
462.71,6.35313333333,6.48113333333,6.02126666667,6.165,6.6474,7.72126666667,6.28999333334,5.82106666667,8.6832
463.06,6.3978,6.50306666667,6.0698,6.18946666667,6.68193333333,7.7747,6.30776,5.8332,8.6982
463.41,6.41326666667,6.5098,6.10886666667,6.1979,6.707,7.78426666667,6.31362,5.843,8.71876666667
463.76,6.46806666667,6.53633333333,6.16496666667,6.2508,6.7536,7.8551,6.36222666667,5.90586666667,8.75590000001
464.12,6.51993333333,6.58066666667,6.22076666667,6.29543333333,6.80006666667,7.91693333333,6.41014,5.93406666667,8.80326666667
464.47,6.55206666667,6.6038,6.2293,6.34083333333,6.8256,7.9448,6.42208,5.94426666667,8.83496666667
464.82,6.5122,6.57233333333,6.18026666666,6.3193,6.79106666667,7.8966,6.37821333333,5.90173333333,8.79953333333
465.17,6.54106666667,6.62346666667,6.22983333333,6.3715,6.84293333333,7.9501,6.41375333333,5.9574,8.85619999999
465.53,6.62173333333,6.6882,6.3042,6.4432,6.92713333333,8.05716666667,6.50434,6.04366666667,8.96343333333
465.88,6.62966666667,6.71993333333,6.31643333333,6.47866666667,6.94433333333,8.06366666667,6.51039333333,6.06533333333,8.98823333334
466.23,6.6118,6.72126666667,6.27796666667,6.49886666667,6.91926666667,8.05896666667,6.49466,6.04433333333,8.98000000001
466.58,6.63826666667,6.7408,6.2777,6.5226,6.9512,8.05963333333,6.48496666667,6.04946666667,8.98073333333
466.94,6.67673333333,6.77946666667,6.31493333333,6.5644,6.99073333333,8.0855,6.53248,6.12233333333,9.04276666667
467.29,6.7158,6.84446666667,6.35426666667,6.61273333333,7.03746666667,8.1332,6.58374,6.16013333333,9.0862
467.64,6.72053333333,6.8984,6.38176666667,6.63383333333,7.0726,8.13806666667,6.61032,6.18686666667,9.10043333333
467.99,6.75986666666,6.93073333333,6.42206666667,6.64813333333,7.0956,8.16433333333,6.65518666667,6.21866666667,9.14013333334
468.35,6.71893333333,6.93506666667,6.39916666667,6.6175,7.06326666667,8.11763333333,6.626,6.20233333333,9.11716666667
468.70,6.7932,7.01213333333,6.4916,6.70196666667,7.13486666667,8.19796666667,6.70642666667,6.2674,9.17516666667
469.05,6.83026666667,7.0526,6.53063333333,6.72446666667,7.16526666667,8.19986666667,6.75978,6.29953333333,9.19803333334
469.40,6.83146666666,7.07113333333,6.54153333333,6.7408,7.17726666667,8.2012,6.77008,6.31193333333,9.19130000001
469.75,6.80206666667,7.02786666666,6.5007,6.69033333333,7.147,8.1681,6.72872666667,6.26706666667,9.15726666666
470.11,6.83046666667,7.0528,6.5435,6.69423333333,7.18393333333,8.16926666667,6.75962,6.29526666667,9.16869999999
470.46,6.8084,7.03506666667,6.53626666667,6.6737,7.151,8.16316666667,6.7554,6.26766666667,9.16063333333
470.81,6.81053333333,7.07173333333,6.54763333333,6.69406666667,7.1842,8.174,6.77141333333,6.26173333333,9.16476666667
471.16,6.77733333333,7.00433333333,6.4933,6.64483333333,7.12486666667,8.10146666667,6.7018,6.2382,9.10773333334
471.51,6.72286666667,6.93793333333,6.449,6.5698,7.04506666667,8.03216666667,6.64236666667,6.153,9.04476666667
471.87,6.65106666667,6.86326666667,6.3799,6.5123,6.97726666667,7.9453,6.53965333333,6.087,8.97226666667
