wavelength,Back_CorCucm,Belly_CorCucm,Breast_CorCucm,Crissum_CorCucm,Crown_CorCucm,DorTail_CorCucm,Patch10_CorCucm,Rump_CorCucm,Throat_CorCucm,WingTip_CorCucm
450.69,7.1002,10.0596,6.95046666666,12.8422,6.62826666667,5.86546666667,4.15746666667,6.63886666667,6.191,6.81513333333
451.04,7.1318,10.0651333333,6.96956666667,12.8657333334,6.6432,5.89486666667,4.17733333333,6.65393333333,6.1958,6.82733333333
451.40,7.14146666667,10.0594666667,6.96546666667,12.8700666667,6.63826666667,5.90313333333,4.16793333333,6.65766666667,6.18453333333,6.83262222222
451.75,7.15386666667,10.0655333333,6.97169999999,12.8660666667,6.6362,5.906,4.17353333333,6.6474,6.1866,6.8454
452.10,7.1836,10.0983333333,7.01396666667,12.9124,6.67633333333,5.94966666667,4.21806666667,6.68866666667,6.22613333333,6.88986666667
452.46,7.19553333333,10.1057333333,7.0093,12.9112,6.68433333333,5.97006666667,4.23873333333,6.69246666667,6.23813333333,6.91164444444
452.81,7.19186666667,10.0967333333,7.00260000001,12.8998666667,6.6754,5.9874,4.22886666667,6.68666666667,6.21706666667,6.91462222222
453.17,7.23273333334,10.1225333333,7.03470000001,12.9358666667,6.71266666667,6.02686666667,4.2582,6.71566666667,6.24673333333,6.96911111111
453.52,7.24713333333,10.1123333333,7.03393333333,12.9208666667,6.7124,6.0268,4.24866666666,6.70706666667,6.24213333333,6.98028888889
453.87,7.25453333333,10.1136,7.02043333333,12.9119333333,6.71406666667,6.03266666667,4.25133333333,6.70246666667,6.2474,6.98586666666
454.23,7.2544,10.1388666667,7.03016666667,12.9132,6.7168,6.06393333333,4.2752,6.71953333333,6.24593333333,7.00344444445
454.58,7.23013333333,10.1118666667,6.99656666667,12.8773333333,6.68886666667,6.04386666667,4.2436,6.68773333333,6.21606666667,7.00444444444
454.93,7.22753333333,10.1122666667,7.00693333334,12.8839333333,6.70433333333,6.05513333333,4.24873333333,6.6968,6.23173333333,7.03353333333
455.29,7.224,10.0949333333,7.00036666667,12.8744,6.6966,6.05266666667,4.2396,6.68513333333,6.2216,7.03153333333
455.64,7.22533333333,10.091,6.99236666667,12.8694666667,6.69213333333,6.05013333333,4.2262,6.67806666667,6.21393333333,7.03831111111
456.00,7.21113333333,10.0650666667,6.96403333333,12.8331333333,6.66473333334,6.02446666667,4.1932,6.63533333333,6.186,7.00571111111
456.35,7.20746666667,10.0298666667,6.93753333334,12.8267333333,6.6402,5.99926666667,4.1664,6.61086666667,6.17066666667,6.98777777778
456.70,7.20373333333,10.0075333333,6.92720000001,12.8088,6.6332,5.99046666667,4.18133333333,6.60273333333,6.16333333333,6.96871111111
457.06,7.16753333333,9.97433333334,6.88420000001,12.7601333333,6.59373333333,5.95706666667,4.15453333333,6.5518,6.13533333333,6.92795555556
457.41,7.1564,9.96166666668,6.85756666666,12.7452666667,6.59366666666,5.96633333333,4.15466666667,6.5464,6.13906666667,6.91555555556
457.76,7.1862,9.97606666667,6.88646666666,12.7574666667,6.61826666667,6.0068,4.19853333333,6.56486666667,6.1488,6.95928888889
458.12,7.18166666667,9.93106666666,6.86486666667,12.7418666667,6.6052,5.9824,4.191,6.559,6.1416,6.95735555556
458.47,7.1964,9.93266666667,6.8813,12.733,6.60666666667,5.98286666667,4.20993333333,6.5586,6.1496,6.96528888889
458.82,7.19453333333,9.90746666668,6.865,12.7124666667,6.5904,5.9652,4.2072,6.54286666667,6.14413333333,6.95482222222
459.18,7.2072,9.8976,6.86106666667,12.7046666667,6.59286666667,5.97393333333,4.2154,6.5348,6.1468,6.97388888889
459.53,7.17953333333,9.85806666665,6.83573333334,12.6646,6.566,5.95886666667,4.1974,6.5066,6.11973333333,6.94444444445
459.88,7.16993333333,9.84126666666,6.82866666667,12.6425333333,6.56126666667,5.95933333333,4.19693333333,6.49693333333,6.12193333333,6.94686666667
460.24,7.16513333333,9.83940000001,6.82790000001,12.6299333333,6.559,5.9572,4.2028,6.4986,6.11473333333,6.94962222222
460.59,7.17806666666,9.83273333334,6.82153333333,12.6251333333,6.56166666667,5.95613333333,4.19886666667,6.4994,6.11413333333,6.9592
460.94,7.2102,9.84446666667,6.85066666666,12.6457333333,6.58313333333,5.9804,4.232,6.52646666667,6.14233333333,6.98728888889
461.29,7.22446666667,9.84079999999,6.86153333333,12.6498666667,6.58026666667,5.97786666667,4.23606666667,6.53253333333,6.13313333333,6.99977777778
461.65,7.19833333333,9.7994,6.82343333333,12.6176666667,6.54633333333,5.9384,4.20586666667,6.5008,6.10893333333,6.97022222222
462.00,7.19246666667,9.78920000001,6.81846666667,12.6003333333,6.53526666667,5.93826666667,4.20306666667,6.48586666667,6.10806666666,6.95251111111
462.35,7.20853333333,9.78906666667,6.80833333334,12.5921333333,6.5298,5.94906666667,4.2114,6.49186666667,6.1066,6.94906666667
462.71,7.22326666667,9.79486666666,6.80766666667,12.5899333333,6.52973333333,5.96413333333,4.2092,6.49893333333,6.10153333333,6.95848888889
463.06,7.2074,9.79213333333,6.80126666666,12.5721333333,6.51693333333,5.94013333333,4.19593333333,6.492,6.087,6.93675555555
463.41,7.21346666667,9.79819999999,6.81319999999,12.5814,6.52566666667,5.93686666667,4.20633333333,6.4938,6.08526666667,6.94686666667
463.76,7.21393333333,9.77953333331,6.7808,12.5607333333,6.4886,5.90906666667,4.1804,6.48173333334,6.0494,6.93453333333
464.12,7.22966666667,9.78460000001,6.79889999999,12.5689333333,6.50033333333,5.92206666667,4.19666666667,6.48106666667,6.055,6.95902222222
464.47,7.24033333333,9.80853333333,6.80393333333,12.5702,6.52,5.94026666667,4.20966666667,6.49413333333,6.06406666667,6.98466666667
464.82,7.1842,9.77493333335,6.75376666667,12.5385333334,6.48193333333,5.88773333333,4.15606666667,6.44953333333,6.01126666667,6.95482222222
465.17,7.17973333333,9.77913333333,6.76526666666,12.5386,6.48246666667,5.88853333333,4.16726666667,6.45046666667,6.0284,6.96293333333
465.53,7.20466666667,9.80959999999,6.79216666667,12.5536666667,6.50546666667,5.90333333333,4.18286666667,6.48013333333,6.04893333333,6.99122222222
465.88,7.2134,9.82173333331,6.79436666666,12.5528666667,6.51493333333,5.91506666666,4.20366666667,6.49653333333,6.04266666667,7.01448888889
466.23,7.1912,9.79506666665,6.76899999999,12.5415333333,6.51473333333,5.90206666667,4.17526666667,6.47606666667,6.02966666667,7.00526666667
466.58,7.1748,9.77013333333,6.73826666667,12.5008666667,6.48253333333,5.87646666667,4.16233333333,6.43553333333,6.01526666667,6.99124444445
466.94,7.19573333333,9.78253333333,6.7563,12.5208666667,6.4876,5.89113333334,4.17133333333,6.4382,6.0192,7.00268888889
467.29,7.227,9.81533333335,6.77526666667,12.553,6.50693333333,5.92946666667,4.20586666667,6.46906666667,6.05686666667,7.03526666667
467.64,7.25893333334,9.83846666665,6.819,12.5887333333,6.56186666667,5.97233333333,4.24366666667,6.49593333333,6.095,7.07597777778
467.99,7.27533333333,9.84793333333,6.83379999999,12.6137333333,6.5752,5.99486666667,4.262,6.50266666667,6.12166666667,7.08635555556
468.35,7.28126666667,9.83966666667,6.84579999999,12.6242,6.5638,5.98753333333,4.26793333333,6.49173333333,6.11846666667,7.07404444445
468.70,7.28986666667,9.84266666666,6.84886666667,12.6246666667,6.5812,6.00493333333,4.28946666667,6.48906666667,6.1286,7.0734
469.05,7.29906666667,9.8406,6.83413333333,12.6280666667,6.5744,5.99506666667,4.27853333333,6.4818,6.1172,7.07408888889
469.40,7.30073333333,9.82873333334,6.82876666667,12.6134666667,6.56753333333,5.996,4.2782,6.47893333333,6.12906666667,7.0768
469.75,7.3234,9.84986666667,6.85596666666,12.6270666667,6.58806666666,6.00993333333,4.28066666667,6.47333333333,6.1472,7.08895555556
470.11,7.33333333333,9.85506666667,6.86499999999,12.6373333333,6.5774,6.006,4.279,6.47753333333,6.15346666667,7.09364444444
470.46,7.3244,9.85633333335,6.85720000001,12.6488,6.58353333333,6.0,4.28193333333,6.48073333333,6.1426,7.10631111111
470.81,7.32493333333,9.85546666668,6.84129999999,12.6399333333,6.58713333333,6.00453333333,4.28566666667,6.47466666667,6.13786666667,7.1106
471.16,7.31486666667,9.83459999999,6.82419999999,12.6172,6.58206666667,5.97113333333,4.25026666667,6.44226666667,6.11553333333,7.11002222222
471.51,7.33606666667,9.85460000001,6.8392,12.657,6.60306666667,5.9866,4.28453333333,6.4626,6.1384,7.13164444444
471.87,7.36093333333,9.87053333333,6.85093333334,12.6855333333,6.61593333334,6.00153333333,4.2886,6.49966666667,6.1406,7.16142222222
472.22,7.34366666667,9.84253333331,6.82953333333,12.6722666667,6.59606666667,5.98873333333,4.2616,6.47713333333,6.119,7.1616
472.57,7.37346666667,9.86020000001,6.8382,12.6774,6.5856,5.9966,4.24573333333,6.49393333333,6.1192,7.18593333333
472.92,7.34246666667,9.82846666668,6.81746666667,12.6677333334,6.57346666667,5.98833333333,4.2334,6.47973333333,6.09853333333,7.17151111111
473.27,7.33746666667,9.8142,6.799,12.6712666667,6.56566666667,5.97246666666,4.21926666667,6.46093333333,6.06566666667,7.16257777778
473.62,7.3284,9.80373333334,6.78413333334,12.6748,6.55186666667,5.96613333333,4.2146,6.4646,6.06113333333,7.17026666667
473.98,7.3144,9.80193333335,6.77993333333,12.6694,6.55453333333,5.9678,4.21213333333,6.4628,6.05,7.18035555556
474.33,7.32313333333,9.81806666667,6.78626666667,12.6653333333,6.5638,5.98746666667,4.20706666667,6.476,6.04886666667,7.18593333333
474.68,7.28153333333,9.77833333333,6.74836666667,12.6212666667,6.53246666667,5.9526,4.177,6.44413333333,6.0196,7.16693333333
475.03,7.24426666667,9.73913333334,6.70266666667,12.5906,6.4844,5.92873333333,4.14893333333,6.41466666667,5.9738,7.13466666667
475.38,7.201,9.71166666667,6.65403333333,12.5293333333,6.42293333333,5.88006666667,4.08766666667,6.36533333333,5.91,7.07088888889
475.73,7.16926666667,9.69446666665,6.63676666667,12.4816666667,6.4066,5.85293333333,4.06246666666,6.33633333333,5.8914,7.04128888889
476.08,7.1604,9.6898,6.62413333334,12.4701333333,6.40573333333,5.8352,4.06526666666,6.341,5.90166666667,7.03191111111
476.44,7.16066666667,9.67619999999,6.63619999999,12.4724666667,6.40826666667,5.82253333333,4.07913333334,6.342,5.90926666667,7.03717777778
476.79,7.2134,9.73253333332,6.68016666667,12.5273333333,6.45466666667,5.88086666667,4.1266,6.37726666667,5.95586666667,7.09802222222
477.14,7.2484,9.7708,6.73296666667,12.5675333333,6.50046666667,5.93666666667,4.1878,6.41213333333,6.0144,7.12866666667
477.49,7.21726666667,9.72200000001,6.69996666667,12.5425333333,6.46593333333,5.882,4.14093333334,6.36626666667,5.97446666667,7.09575555556
477.84,7.23786666667,9.72766666665,6.70233333333,12.5580666667,6.47593333333,5.891,4.15333333333,6.3754,5.9944,7.10202222222
478.19,7.24633333333,9.71653333332,6.71113333334,12.5652666667,6.45913333333,5.87166666667,4.15533333333,6.362,5.99406666667,7.09408888889
478.54,7.2502,9.71959999998,6.71493333334,12.5718666667,6.45073333333,5.88026666666,4.14893333333,6.37486666667,5.99666666667,7.10546666667
478.89,7.273,9.72886666667,6.74636666667,12.5838,6.46926666667,5.89946666667,4.17073333333,6.39973333333,6.03226666667,7.11677777778
479.24,7.2924,9.72540000001,6.76169999999,12.5954,6.48373333333,5.93346666666,4.1832,6.4124,6.06446666667,7.15631111111
479.60,7.2876,9.71593333333,6.74606666666,12.588,6.475,5.9252,4.17313333333,6.39313333333,6.0448,7.15251111111
479.95,7.2882,9.72133333334,6.74716666667,12.5919333333,6.47813333333,5.93193333333,4.15853333333,6.3898,6.0516,7.17282222222
480.30,7.27686666667,9.70453333333,6.73276666667,12.5846666667,6.468,5.9396,4.15213333333,6.3726,6.04766666667,7.1808
480.65,7.26293333333,9.6532,6.71883333334,12.5321333333,6.45926666667,5.92026666667,4.13333333333,6.35913333333,6.038,7.17466666667
481.00,7.237,9.61806666665,6.68509999999,12.5036,6.42633333333,5.90006666667,4.0924,6.325,6.00626666667,7.16402222222
481.35,7.25773333333,9.64493333333,6.71150000001,12.5195333333,6.44553333333,5.9298,4.12,6.3548,6.031,7.19011111111
481.70,7.2446,9.62860000001,6.70866666666,12.5147333333,6.42406666667,5.925,4.111,6.34513333333,6.01333333333,7.18548888889
482.05,7.25533333333,9.63313333332,6.71266666666,12.5491333333,6.42793333333,5.93993333333,4.1136,6.35346666667,6.0236,7.19975555556
482.40,7.28633333333,9.65626666668,6.7412,12.5795333333,6.45473333334,5.96833333333,4.14726666667,6.37146666667,6.0488,7.21953333333
482.75,7.31066666667,9.67653333335,6.76360000001,12.6119333333,6.4708,5.99206666667,4.16973333333,6.39786666667,6.07253333333,7.251
483.10,7.3184,9.68106666668,6.76750000001,12.6184666667,6.4662,5.98713333333,4.17753333333,6.39753333333,6.06973333333,7.25713333333
483.45,7.31886666667,9.67566666667,6.76236666666,12.6140666667,6.45553333333,5.9854,4.17953333333,6.39546666667,6.0736,7.25675555556
483.80,7.31846666667,9.67093333332,6.76003333333,12.6022,6.4444,5.98793333333,4.1858,6.39333333334,6.07026666666,7.2478
484.15,7.32213333333,9.66980000001,6.76386666667,12.5955333333,6.4414,5.99026666667,4.1882,6.39806666667,6.0734,7.24517777778
484.50,7.32473333333,9.67753333335,6.7666,12.5972666667,6.42666666667,5.99,4.191,6.39766666667,6.07013333333,7.24193333333
484.85,7.3346,9.68780000001,6.77626666667,12.603,6.42966666667,5.99306666667,4.2028,6.40846666667,6.076,7.25264444445
485.20,7.35046666667,9.6948,6.78463333333,12.6143333333,6.4306,6.00506666667,4.2176,6.41873333334,6.08566666667,7.26626666667
485.55,7.37206666667,9.71333333335,6.80053333333,12.6281333333,6.43953333333,6.01393333333,4.23266666666,6.43286666667,6.10026666666,7.28235555555
485.90,7.3808,9.71913333333,6.80743333333,12.6252666667,6.43886666667,6.01973333333,4.2416,6.43993333333,6.10626666667,7.29188888889
486.25,7.36426666667,9.7066,6.79630000001,12.6118,6.41713333333,6.00733333333,4.22266666667,6.43573333333,6.09553333333,7.28366666667
486.60,7.36393333333,9.70813333333,6.78643333333,12.5994666667,6.4124,6.00166666667,4.2198,6.42866666667,6.08553333333,7.27646666667
486.95,7.3534,9.70146666667,6.77876666666,12.5793333333,6.40506666667,5.99826666667,4.21166666667,6.42193333333,6.07893333333,7.26868888889
487.30,7.37173333333,9.72113333335,6.8009,12.5948666667,6.41533333333,6.01953333333,4.23213333333,6.4406,6.09666666666,7.28888888889
487.65,7.37446666667,9.73306666665,6.80516666666,12.6024,6.41533333333,6.01873333333,4.23446666667,6.44853333333,6.10226666667,7.2976
488.00,7.3922,9.75580000001,6.82016666667,12.6199333333,6.4222,6.02753333333,4.24113333333,6.458,6.1078,7.31371111111
488.35,7.41106666666,9.77706666667,6.83596666666,12.6426666666,6.44446666667,6.043,4.25253333333,6.47053333333,6.12093333333,7.33064444444
488.70,7.42286666667,9.78746666666,6.84709999999,12.6543333333,6.4472,6.04933333333,4.2522,6.47826666667,6.1358,7.33733333333
489.05,7.4186,9.79353333335,6.84419999999,12.66,6.44433333333,6.0492,4.24886666667,6.47586666667,6.13206666667,7.3338
489.40,7.40826666667,9.78673333333,6.83193333333,12.6470666667,6.43286666667,6.042,4.238,6.46426666667,6.13146666667,7.33262222222
489.75,7.3988,9.78846666667,6.82666666667,12.6396,6.4306,6.03773333333,4.23553333333,6.4582,6.12086666667,7.33046666667
490.10,7.42053333334,9.81086666668,6.84673333334,12.6584666667,6.44346666667,6.04953333333,4.2532,6.47106666667,6.13833333334,7.34908888889
490.45,7.42373333333,9.81599999999,6.85666666666,12.6626,6.444,6.053,4.25566666667,6.47133333333,6.1454,7.35677777778
490.80,7.44946666666,9.84360000001,6.8816,12.6981333333,6.46353333333,6.06933333333,4.27613333333,6.49473333333,6.17293333333,7.37495555555
491.15,7.4612,9.85346666667,6.88910000001,12.7083333333,6.4718,6.06106666667,4.2786,6.5052,6.1774,7.37771111111
491.50,7.49346666667,9.8776,6.92456666667,12.7358,6.4978,6.07906666667,4.30246666667,6.523,6.19766666667,7.39853333333
491.85,7.49353333333,9.88266666667,6.93309999999,12.7386,6.50353333333,6.0796,4.31266666667,6.5274,6.2014,7.39835555556
492.20,7.4744,9.87259999999,6.92130000001,12.7194,6.47326666667,6.059,4.29786666667,6.51573333333,6.18826666667,7.38648888889
492.55,7.48433333333,9.89073333333,6.92063333333,12.7293333333,6.48186666667,6.06906666667,4.315,6.52033333333,6.19153333333,7.39144444444
492.90,7.48233333333,9.89939999999,6.92286666667,12.7237333333,6.4736,6.06,4.30986666667,6.51833333333,6.19466666666,7.39573333333
493.25,7.49226666667,9.91866666667,6.94153333333,12.7404666667,6.4784,6.06486666667,4.32426666667,6.5316,6.19753333333,7.40168888889
493.60,7.52133333333,9.94666666666,6.9687,12.758,6.48533333333,6.0676,4.3312,6.55346666667,6.21773333333,7.41853333333
493.95,7.5322,9.95680000001,6.96233333334,12.7545333333,6.48846666667,6.05946666667,4.33326666667,6.55586666667,6.2234,7.42322222222
494.30,7.5484,9.9852,6.98196666667,12.7729333333,6.4948,6.04426666667,4.33913333333,6.57633333333,6.23433333333,7.44011111111
494.65,7.55466666667,10.0036666667,6.98689999999,12.7875333333,6.502,6.04666666667,4.34,6.59926666667,6.2404,7.45802222222
495.00,7.54366666667,10.0229333333,6.98333333333,12.7878,6.4916,6.05093333333,4.3162,6.5976,6.237,7.45877777778
495.34,7.56113333333,10.0538666667,6.99450000001,12.8196,6.50673333333,6.07806666667,4.31653333333,6.62233333333,6.25786666667,7.48735555556
495.69,7.57853333333,10.0896,7.01583333333,12.8622,6.52706666666,6.09973333333,4.3316,6.65893333333,6.2928,7.51782222222
496.04,7.59066666667,10.1084,7.02750000001,12.9141333333,6.5306,6.1036,4.33613333333,6.67126666667,6.31346666667,7.5232
496.39,7.59593333333,10.1242,7.04426666666,12.9295333333,6.53546666667,6.098,4.31886666667,6.6818,6.31913333333,7.52748888889
496.74,7.6186,10.1440666667,7.05993333333,12.9448,6.5506,6.11033333333,4.3242,6.69166666667,6.33306666667,7.53708888889
497.09,7.62893333333,10.1661333333,7.0725,12.9758666667,6.567,6.1196,4.3246,6.70846666667,6.35733333333,7.55502222222
497.44,7.63453333333,10.1782,7.07923333333,12.9853333333,6.5738,6.12853333333,4.33546666667,6.7202,6.37233333333,7.54804444444
497.79,7.64866666667,10.2257333333,7.10806666666,13.0143333333,6.58226666667,6.14873333333,4.3602,6.73973333334,6.38786666667,7.57017777778
498.14,7.63753333333,10.2258666667,7.09833333333,13.0253333333,6.56933333333,6.17726666667,4.36393333333,6.73106666667,6.38186666667,7.56575555555
498.48,7.65686666667,10.2492,7.12246666667,13.0408,6.57933333333,6.1934,4.37653333333,6.744,6.39713333334,7.58877777778
498.83,7.67113333333,10.2581333333,7.13760000001,13.0647333333,6.59593333333,6.19393333333,4.39766666667,6.75266666667,6.4134,7.62408888889
499.18,7.6658,10.2573333334,7.14179999999,13.0857333333,6.5866,6.17666666666,4.38993333333,6.748,6.42293333333,7.63386666667
499.53,7.672,10.2734666667,7.13216666666,13.1,6.579,6.176,4.38246666667,6.74693333333,6.43193333333,7.63813333333
499.88,7.74133333333,10.3486,7.18869999999,13.1493333333,6.65646666667,6.23946666666,4.44806666667,6.81093333333,6.50166666667,7.7264
500.23,7.75546666667,10.354,7.19320000001,13.1668,6.66526666666,6.246,4.46853333333,6.82746666667,6.51533333333,7.74084444445
500.58,7.77186666667,10.3892,7.2357,13.2247333333,6.708,6.2852,4.50146666667,6.85953333334,6.554,7.7726
500.92,7.83273333333,10.4628,7.2979,13.2837333333,6.78366666667,6.342,4.56513333333,6.91493333333,6.59713333334,7.82146666667
501.27,7.87946666667,10.5242,7.34476666666,13.3383333334,6.837,6.3772,4.61306666667,6.96626666667,6.6506,7.88364444444
501.62,7.9376,10.5558666667,7.40870000001,13.4172,6.90286666667,6.42573333333,4.651,7.02433333333,6.70526666667,7.9274
501.97,7.96086666667,10.5763333334,7.42893333333,13.4288666667,6.9156,6.42526666667,4.6506,7.04446666667,6.72946666667,7.92848888889
502.32,7.9524,10.5838,7.41543333333,13.4550666667,6.89366666667,6.40493333333,4.62906666667,7.02713333333,6.73133333333,7.90142222222
