wavelength,Back_ConLeuf,Belly_ConLeuf,Breast_ConLeuf,Crissum_ConLeuf,Crown_ConLeuf,DorTail_ConLeuf,Patch10_ConLeuf,Patch11_ConLeuf,Rump_ConLeuf,Throat_ConLeuf,WingTip_ConLeuf
245.67,5.37188888889,7.174,7.4415,4.91777777778,5.923,5.02566666667,9.66288888888,5.49066666667,6.05277777778,7.80355555556,4.52877777778
246.05,6.63955555556,8.58025,7.956,5.58488888889,6.959,6.52361111111,10.5691111111,6.95405555556,7.25911111111,8.78833333332,5.50722222222
246.42,7.26799999999,8.70575,8.11766666666,5.93444444444,7.207,7.63416666667,10.841,7.55983333333,7.72111111111,8.65366666668,6.466
246.79,6.43033333333,7.71025,7.60833333334,5.71122222222,6.91755555556,7.34088888889,10.5761111111,7.0815,7.02155555556,8.09988888888,6.22255555556
247.17,6.53933333333,7.5215,7.83416666667,6.52488888889,7.42455555555,7.91833333333,11.0013333333,7.66966666667,7.48288888889,8.66088888889,7.00022222222
247.54,6.64455555556,7.57625,7.60216666667,6.603,7.571,8.34544444444,10.8276666667,7.89244444445,7.45355555555,9.24422222222,6.87944444445
247.92,7.247,8.56075,8.29866666667,7.58977777778,8.61855555557,9.30083333333,11.8165555556,8.38111111111,8.18344444444,9.87144444444,7.45133333333
248.29,7.29788888888,9.14475,8.40566666667,8.09655555556,8.92111111111,9.4718888889,11.5877777778,8.33166666667,8.18055555555,9.765,7.47177777778
248.67,7.37933333333,9.47525,8.0175,8.11122222222,8.72044444444,9.25144444443,11.72,8.05316666667,8.13744444444,9.65344444444,7.56055555556
249.04,6.80677777778,8.84375,7.14716666667,7.901,8.008,8.75855555556,11.2311111111,7.254,7.60755555556,9.02911111111,7.19366666667
249.42,6.40722222222,8.18625,6.467,6.85566666667,7.12944444444,8.11077777778,10.6694444445,6.8945,7.03833333333,8.42611111111,6.69488888889
249.79,5.64966666667,7.752,5.721,6.40944444444,6.575,7.42122222222,10.2383333333,6.50338888889,6.48455555555,8.072,5.91277777778
250.17,4.627,6.7265,4.97283333333,5.49822222222,5.59611111111,6.36211111111,9.1398888889,5.47422222222,5.17266666667,7.09522222222,5.04233333333
250.54,3.86444444444,5.698,4.27183333333,5.05588888889,4.75822222222,5.02966666667,8.9468888889,4.52588888889,4.16222222222,6.61577777778,3.72422222222
250.92,4.24555555556,6.16625,4.71016666666,5.918,4.97944444444,5.21633333333,8.73277777778,4.64033333333,4.71022222222,6.83755555556,3.753
251.29,3.94544444444,6.32825,5.23266666667,5.38633333333,4.542,4.82027777778,8.24866666667,3.92061111111,4.38288888889,6.37055555556,3.31944444444
251.66,3.10822222222,5.251,5.01866666667,4.34733333333,3.614,3.52633333333,7.724,3.23727777778,3.99644444445,5.86522222222,3.01533333333
252.04,3.01788888889,5.318,5.0965,3.95711111111,3.48211111111,3.7035,7.54455555555,3.50838888889,4.33666666667,6.32044444444,3.49255555556
252.41,3.01188888889,5.276,5.58233333333,4.14111111111,3.528,4.02277777778,8.23922222221,3.86133333333,4.33455555556,7.454,3.80777777778
252.79,3.12222222222,5.16,5.943,3.71466666667,4.06977777778,3.89733333333,8.10722222222,4.29044444445,4.39266666667,8.19322222222,3.973
253.16,3.52688888889,5.55,6.44266666667,3.60244444444,4.414,4.26794444444,8.17922222222,4.67377777778,4.63055555556,8.50388888889,4.10033333333
253.54,3.16988888889,4.902,6.062,3.36588888889,4.52055555556,4.73855555556,8.12633333333,4.27555555556,4.54233333333,8.52944444444,3.94333333333
253.91,3.49666666667,4.608,5.81683333333,3.03922222222,4.64044444445,5.00011111111,8.35522222222,4.2485,4.43355555556,8.80166666668,4.58622222222
254.28,4.81777777778,6.338,6.35466666667,4.70588888889,5.47733333333,6.1815,10.1274444444,5.58905555555,6.27088888889,10.284,5.74566666667
254.66,5.42577777778,7.64325,6.9355,5.34311111111,6.26344444445,7.27777777778,9.7311111111,6.12177777778,6.87644444445,10.5095555555,6.64055555556
255.03,4.29388888889,5.81925,5.10366666667,2.486,4.78355555556,5.29216666667,8.02288888889,4.432,4.79622222222,9.12744444446,5.32355555556
255.41,4.93,6.2285,4.797,2.74288888889,5.42277777778,5.2585,8.20388888889,4.88572222222,4.437,9.79655555557,5.59977777778
255.78,5.84455555556,6.763,5.51066666667,3.54533333333,6.51266666667,6.73072222222,8.42644444445,5.3245,4.77855555556,10.0965555555,6.07577777778
256.15,7.08455555556,7.65475,6.72783333333,5.00766666667,7.556,7.58127777778,9.05955555556,6.35827777778,5.288,10.3976666667,6.422
256.53,6.813,7.52525,6.50316666667,4.69466666667,7.25877777778,7.97716666667,8.572,6.37305555556,5.42566666667,9.31488888889,6.00777777778
256.90,6.16633333333,6.92375,5.62016666666,4.62777777778,6.38955555556,7.96944444444,7.846,5.73761111111,5.36766666666,8.59766666666,5.438
257.28,4.81222222222,6.095,4.1295,3.612,4.69111111111,6.59094444444,6.58511111111,4.21755555555,3.90922222222,7.14666666667,3.865
257.65,5.13355555555,6.206,4.152,4.24033333333,4.33844444444,6.00233333333,6.92,4.66238888889,4.21077777778,6.586,4.06366666667
258.02,5.16411111111,5.92575,4.32483333333,4.60466666667,4.32044444444,6.12366666667,7.09188888889,4.74633333333,4.75066666667,6.03322222222,4.17422222222
258.40,4.28266666667,4.66875,3.63116666667,3.89988888889,3.98077777778,5.57738888889,6.36477777778,3.959,4.11333333333,5.02577777778,3.86333333333
258.77,3.84155555556,4.322,3.549,3.84166666667,3.84788888889,5.44738888889,6.38566666667,4.05161111111,4.25488888889,5.33633333333,3.79722222222
259.15,4.35955555555,5.068,4.27583333333,4.78988888889,4.44888888889,6.40533333333,7.48922222222,4.80377777778,5.29855555556,6.07555555556,4.48244444445
259.52,3.91866666667,4.3505,4.06033333334,4.36733333333,3.94944444444,6.32377777778,7.35766666667,4.22533333333,5.14566666667,5.54788888889,4.26922222222
259.89,3.17877777778,3.84775,3.3985,4.01911111111,3.26577777778,5.60844444444,6.98577777778,3.47094444445,4.43955555556,4.79688888889,3.67622222222
260.27,2.60955555555,3.44175,2.976,3.597,2.84622222222,5.31488888889,6.73977777778,2.97822222222,4.05588888889,4.48711111111,3.46711111111
260.64,2.68488888889,3.6635,3.06116666666,3.71888888889,3.06111111111,5.61927777778,6.984,3.02955555555,4.19955555555,4.83455555556,3.66466666667
261.01,2.63233333333,3.793,3.0765,3.55655555556,3.01088888889,5.67722222222,7.04988888889,3.1215,4.06122222222,4.61577777778,3.59244444444
261.39,2.92811111111,4.087,3.7415,3.91288888889,3.49733333333,6.07727777778,7.36511111111,3.67811111111,4.654,5.05155555555,4.09377777778
261.76,2.72466666667,3.9445,3.83716666667,3.64966666667,3.636,6.13383333333,7.13311111111,3.50166666667,4.67666666666,5.05122222222,4.02933333333
262.13,2.45077777778,3.89475,3.7345,3.365,3.45244444445,5.88377777778,6.84666666667,3.35755555556,4.53666666667,4.94022222222,3.75411111111
262.51,2.36855555555,3.91975,3.85283333333,3.07888888889,3.31588888889,5.83166666667,6.75844444444,3.40805555556,4.48455555555,5.13722222222,3.67388888889
262.88,2.028,3.7005,3.67833333333,2.917,3.21366666667,5.74177777778,7.02,3.03038888889,4.09688888889,4.92777777778,3.46955555556
263.25,2.25455555556,3.8485,4.13033333333,2.94144444444,3.57633333333,5.99616666667,7.07477777778,2.97066666667,3.84844444444,5.073,3.56344444444
263.63,2.16388888889,4.167,3.77816666666,2.75311111111,3.60422222222,5.896,6.91777777778,3.00488888889,3.76033333334,4.94533333333,3.30644444444
264.00,3.09511111111,5.15825,4.68833333334,3.17133333333,4.60811111111,7.13744444444,7.53477777778,4.05011111111,4.75322222222,6.02188888889,3.98133333333
264.37,3.53288888889,5.20925,5.21516666666,2.38722222222,4.71833333333,7.15772222222,7.51433333333,4.24161111111,4.999,6.04011111111,3.82133333333
264.75,3.163,4.0375,4.6215,0.893222222222,4.00677777778,6.27683333333,6.883,3.70783333333,4.42488888889,4.87555555555,3.22844444444
265.12,2.89155555555,3.28925,4.23983333333,0.0893333333333,3.54133333333,5.87222222222,6.18088888889,3.16355555556,4.05288888889,4.43466666667,2.76966666667
265.49,2.52522222222,2.34475,3.30683333333,-0.0242222222233,2.59755555555,5.25894444444,5.84411111111,2.261,3.15866666667,3.93611111111,2.30066666667
265.87,2.84677777778,2.9275,3.64333333334,0.402222222223,2.83877777778,5.72916666667,6.51355555556,2.51166666667,3.54088888889,4.353,2.41333333333
266.24,3.19944444444,3.38675,3.76666666667,0.764111111111,3.00288888889,6.10788888889,6.78466666667,2.66255555556,3.57777777778,4.50011111111,2.443
266.61,3.77866666667,3.95675,4.49083333333,1.48977777778,3.66988888889,6.4165,7.31033333333,3.04844444444,4.23655555555,5.036,2.87044444444
266.98,4.23133333333,4.50825,4.666,0.966888888889,3.503,6.4135,7.10366666667,3.21216666667,4.67288888889,4.88988888889,2.78822222222
267.36,3.73111111111,3.92875,4.15383333333,0.402666666667,2.87144444444,5.74655555556,6.62322222222,3.01822222222,4.35855555556,4.46766666667,2.16222222222
267.73,3.86977777778,4.122,4.02233333334,0.697222222223,2.914,5.70816666667,6.58422222222,3.22583333333,4.5,4.56655555555,2.031
268.10,4.06511111111,4.12025,4.05233333334,0.682222222223,2.79244444444,5.77311111111,6.91622222222,3.40283333333,4.75344444445,4.34455555556,2.01955555555
268.48,3.85177777778,4.02625,3.6075,1.20588888889,2.50011111111,5.67611111111,7.01811111111,3.50588888889,4.63244444444,3.99122222222,1.91
268.85,4.47688888889,4.71275,4.3425,2.23833333333,2.95744444444,5.6835,7.50955555555,4.24238888889,5.18988888889,4.60833333333,2.426
269.22,4.99144444444,5.385,5.10616666666,3.32344444444,3.51555555556,6.15388888889,8.17211111111,4.79911111111,5.59266666667,5.11522222222,2.98244444444
269.59,4.51666666667,4.8405,4.70266666667,2.32833333333,3.36133333333,5.77872222222,7.72544444444,4.36666666667,5.097,4.66288888889,2.469
269.97,4.68022222222,4.97075,4.93916666667,2.71511111111,3.62622222222,5.98116666667,7.93722222222,4.58511111111,4.88888888889,4.96633333333,2.864
270.34,4.45733333334,4.9415,5.158,2.48511111111,3.56833333333,5.88805555556,8.13155555556,4.51011111111,4.85777777778,4.94588888889,3.36833333333
270.71,3.94088888889,4.543,4.54316666667,2.23133333333,2.90244444445,5.53533333333,7.72111111111,3.935,4.239,4.503,3.06877777778
271.09,3.73511111111,4.36425,4.5805,2.87077777778,3.02033333333,5.67183333333,7.68088888889,3.84605555556,4.15622222222,4.47211111111,3.18644444444
271.46,3.535,4.59975,4.44833333334,3.16766666667,3.06133333334,6.032,7.63433333333,3.72944444444,4.222,4.28566666667,3.18377777778
271.83,2.87911111111,3.8705,4.37316666666,2.56711111111,2.62977777778,5.57372222222,7.11977777778,3.22222222222,3.46622222222,3.74188888889,3.00366666667
272.20,2.80666666667,3.85225,4.36066666666,2.62588888889,2.67111111111,5.35722222222,6.78333333333,3.16561111111,3.28377777778,3.73555555556,3.15822222222
272.58,2.39422222222,3.2855,4.068,1.992,2.41888888889,4.97461111111,6.08455555556,2.64988888889,2.91555555555,3.48677777778,2.89077777778
272.95,1.92111111111,2.695,3.49033333333,1.56933333333,1.91144444444,4.83205555556,5.51866666667,2.16088888889,2.591,3.19722222222,2.42977777778
273.32,2.01411111111,2.42875,3.59216666666,1.67188888889,2.202,5.00877777778,5.59888888889,2.21655555556,2.81388888889,3.498,2.75133333333
273.69,2.88255555556,3.29725,4.38166666666,2.757,2.99844444445,5.8495,6.40166666667,3.21277777778,3.87088888889,4.38666666667,3.47066666666
274.06,3.06377777778,3.46325,4.5295,2.746,2.92677777778,5.96127777778,6.27888888889,3.352,4.05066666667,4.32444444444,3.64988888889
274.44,3.49255555556,3.57325,4.801,3.12644444444,3.09688888889,6.382,6.42644444445,3.78205555555,4.54144444444,4.581,3.53733333333
274.81,3.60744444444,3.705,5.09183333333,3.19222222222,3.34911111111,6.61211111111,6.38922222222,3.92927777778,4.75266666667,4.58044444445,3.491
275.18,3.73122222222,3.523,4.97683333333,2.77022222222,3.13688888889,6.74944444444,6.25322222222,3.99766666667,4.53766666667,4.57355555556,3.49855555556
275.55,4.27033333333,3.741,5.661,2.86633333333,3.49955555556,7.10194444444,6.41866666667,4.58438888889,5.08333333333,5.15722222222,4.12777777778
275.93,5.053,4.42675,6.26533333333,3.25755555556,4.00466666666,7.76777777778,7.07411111111,5.13094444444,6.07422222222,5.94533333333,4.45633333333
276.30,5.05911111111,4.5305,6.43,3.25511111111,4.02744444444,7.81761111111,7.27133333333,5.17227777778,6.22311111111,6.24522222222,4.61222222222
276.67,5.59455555556,5.29825,6.772,3.91333333333,4.59255555556,8.6785,7.97155555555,5.848,6.90277777778,6.84133333333,5.23277777778
277.04,5.92066666667,6.011,7.20833333333,4.064,5.20733333333,9.05072222222,8.56977777778,6.14138888889,7.25077777778,7.06988888889,5.73955555556
277.41,5.99333333333,6.40125,6.90383333334,3.824,5.05466666667,8.85555555556,8.92444444444,6.28555555556,7.15566666667,6.98955555555,5.587
277.79,6.17988888889,6.9395,7.17466666667,4.04211111111,5.12522222222,8.82222222222,9.18988888889,6.17688888889,7.24577777778,7.06333333333,5.78066666667
278.16,5.60688888889,6.3335,6.531,3.393,4.45133333333,8.16761111111,8.68533333333,5.68144444444,6.81422222222,6.48222222222,5.16077777778
278.53,4.77155555555,5.90475,5.76866666667,2.77777777778,4.02188888889,7.52094444444,8.11188888889,5.03866666667,5.89066666667,5.95333333333,4.726
278.90,5.01877777778,6.25,6.15033333334,2.97122222222,4.36033333333,7.89622222222,8.39977777778,5.45305555555,6.17533333333,6.18633333333,4.96344444444
279.27,4.79511111111,6.22525,6.01016666667,3.06466666667,4.42022222222,7.56988888889,8.179,5.29372222222,6.13433333333,5.94133333333,4.49755555556
279.64,4.32655555556,6.106,5.3785,2.986,4.10877777778,7.37833333333,7.89055555556,4.81438888889,5.80333333333,5.63444444444,3.869
280.02,4.10122222222,6.0635,5.06916666666,3.24044444444,3.86588888889,7.20233333333,7.88666666667,4.71072222222,5.54488888889,5.33633333333,4.04222222222
280.39,3.63055555556,5.532,4.22183333333,2.668,3.35855555555,6.54933333333,7.172,4.22161111111,5.01655555556,4.82311111111,3.56255555556
280.76,3.48066666666,5.6005,4.10166666667,2.52488888889,3.28133333333,6.33777777778,7.18622222222,4.11444444445,4.77888888889,4.75844444444,3.55733333334
281.13,3.51966666667,5.679,4.35516666667,3.03666666667,3.42611111111,6.99488888889,6.96066666667,4.45133333333,5.05266666667,5.10711111111,3.65288888889
281.50,3.77111111111,6.05775,4.74633333333,3.18866666667,3.75666666666,7.62172222222,7.00766666667,4.72705555555,5.60111111111,5.37488888889,4.10833333333
281.87,3.11322222222,5.49075,4.25716666667,2.57266666667,3.511,7.45072222222,6.51966666667,4.61027777778,5.19777777778,4.8,3.84733333333
282.25,3.30411111111,5.6965,4.44566666667,3.08333333333,3.94266666667,7.80722222222,6.67666666667,4.99511111111,5.43611111111,5.14177777778,4.30088888889
282.62,3.63488888889,5.91375,4.8725,3.41022222222,4.14255555556,8.022,6.74822222222,5.07266666667,5.62522222222,5.43655555556,4.64122222222
282.99,3.13488888889,5.20275,4.5695,3.17922222222,3.68311111111,7.46116666667,6.19022222222,4.51655555556,5.17311111111,5.15088888889,4.42144444444
283.36,3.44611111111,5.47675,5.06683333333,3.561,4.044,7.85494444444,6.76844444444,5.10277777778,5.76466666666,5.72633333333,5.13288888889
283.73,3.107,4.8255,4.83483333333,3.40655555556,3.76888888889,7.4775,6.66755555556,4.78716666667,5.393,5.39722222222,5.07644444444
284.10,3.39333333333,5.0565,5.0535,3.55922222222,4.23533333333,7.78066666667,6.68533333333,4.95822222222,5.55155555555,5.60833333333,5.18322222222
284.47,3.862,5.43975,5.58716666667,4.08177777778,4.66666666667,8.14405555556,7.24511111111,5.32616666667,5.87933333333,6.04033333333,5.53377777778
284.85,4.09244444444,5.36675,5.664,4.45033333333,4.73622222222,8.08172222222,7.34655555555,5.26416666667,6.05488888889,6.06622222222,5.453
285.22,4.25588888889,5.34525,5.65783333334,4.498,4.68055555555,7.72833333333,7.49544444445,5.09927777778,5.98744444444,5.97988888889,5.61877777778
285.59,3.939,4.9835,5.401,4.41177777778,4.35322222222,7.176,7.12855555555,4.75716666667,5.70644444445,5.75744444444,5.19
285.96,4.391,5.20875,5.56966666667,4.76566666667,4.612,7.39638888889,7.31577777778,4.94205555556,5.93888888889,6.267,5.43255555556
286.33,4.56633333333,5.3865,5.68233333334,4.81288888889,4.77744444444,7.50588888889,7.48133333333,4.922,6.00977777778,6.34777777778,5.53788888889
286.70,4.38588888889,5.28725,5.48866666666,4.51988888889,4.61866666667,7.26505555556,7.33911111111,4.79166666667,5.92788888889,6.21333333333,5.22566666667
287.07,4.601,5.5625,5.5415,4.55144444444,4.74977777778,7.38655555556,7.52322222222,4.97633333333,6.14522222222,6.36488888889,5.36255555555
287.44,4.45566666666,5.36575,5.13316666667,4.27766666667,4.50588888889,6.99738888889,7.02966666667,4.5735,5.828,5.97077777778,5.15811111111
287.82,4.49555555556,5.4515,4.96133333333,3.89955555556,4.37644444445,6.75272222222,6.868,4.4,5.67644444444,5.88577777778,4.96855555556
288.19,4.72411111111,5.5675,5.21133333334,4.11188888889,4.52111111111,6.82538888889,7.22755555556,4.64988888889,5.93766666667,5.91233333333,5.21688888889
288.56,4.527,5.384,5.25816666666,4.00533333333,4.41377777778,6.62433333333,7.02911111111,4.61072222222,5.97488888889,5.57022222222,5.01577777778
288.93,4.28833333333,5.321,5.24116666667,3.56377777778,4.25544444444,6.32994444444,6.84111111111,4.52383333333,5.78544444444,5.60144444445,4.95055555555
289.30,4.17477777778,5.1685,4.982,3.53666666667,4.20455555556,6.20861111111,6.76522222222,4.47933333333,5.55933333333,5.49255555556,4.78733333333
289.67,4.26455555556,5.03375,4.99733333333,3.79611111111,4.30222222222,6.35366666667,6.92144444444,4.56455555556,5.51244444444,5.67011111111,5.05888888889
290.04,4.00177777778,4.90575,4.91416666667,3.75833333333,4.08755555556,6.12033333333,6.72066666667,4.44677777778,5.438,5.52766666667,5.00777777778
290.41,4.11266666667,5.0035,5.14716666667,3.87166666667,4.19155555556,6.02955555556,6.97988888889,4.64111111111,5.61355555556,5.78677777778,5.14355555556
290.78,4.22444444445,5.0355,5.13683333333,4.40077777778,4.40844444444,6.18638888889,7.15344444444,4.82166666667,5.77911111111,5.67755555556,5.47111111111
291.15,4.412,5.417,5.1545,4.77755555556,4.53266666667,6.48616666667,7.44133333333,5.07711111111,5.953,5.88522222222,5.614
291.52,4.43377777778,5.50125,5.47016666667,5.07255555556,4.73422222222,6.6565,7.77244444444,5.28561111111,6.09933333333,6.11066666667,5.643
291.89,4.70433333333,5.85675,6.06483333333,5.70011111111,5.14155555556,7.06061111111,8.11311111111,5.8215,6.63488888889,6.48666666667,6.26633333333
292.26,4.41666666667,5.852,5.91516666666,5.55544444444,5.04355555555,7.05783333333,7.75988888889,5.72688888889,6.57133333334,6.69833333333,6.02866666666
