wavelength,Back_DubTaem,Belly_DubTaem,Breast_DubTaem,Crissum_DubTaem,Crown_DubTaem,DorTail_DubTaem,Patch10_DubTaem,Patch11_DubTaem,Rump_DubTaem,Throat_DubTaem,WingTip_DubTaem
603.89,10.9415333333,50.2647333333,51.1127666667,33.3026666667,13.7311333333,7.70133333333,14.0700666667,29.3542666667,11.1346666667,4.952,8.42273333334
604.23,10.8823333333,50.2407,51.0558666667,33.2567333333,13.687,7.66,14.0095333333,29.3204666667,11.0846,4.90493333334,8.39933333333
604.56,10.8409333333,50.2515333333,51.0649333333,33.2668333333,13.6572666667,7.61256666667,13.9682666667,29.2628666667,11.0286,4.8542,8.35206666668
604.90,10.8462666667,50.2894333333,51.1364666667,33.3201666667,13.6955333333,7.62526666667,13.9783333333,29.2798,11.0253333333,4.866,8.37333333333
605.23,10.8746,50.3183333333,51.1864,33.3664,13.7165333333,7.641,13.9756666667,29.3284,11.0336666667,4.90326666667,8.38686666666
605.57,10.8240666667,50.2856,51.2339333333,33.3223666666,13.6435333333,7.6158,13.9212,29.2827333333,10.9618666667,4.86193333333,8.3588
605.90,10.7384,50.2518333333,51.1751666667,33.2629333333,13.5790666667,7.559,13.8246,29.1868,10.8732,4.7928,8.29406666667
606.24,10.6835333333,50.2738666667,51.1887,33.307,13.5343333333,7.49223333333,13.7618666667,29.146,10.8141333333,4.72773333333,8.21513333333
606.58,10.6153333333,50.1991,51.0834,33.2312,13.4559333333,7.45646666667,13.6772,29.0589333333,10.7648,4.66453333333,8.18326666667
606.91,10.5545333333,50.2262666667,51.1309333333,33.2589333333,13.4146,7.38326666667,13.6008666667,29.022,10.7124,4.57313333333,8.12153333334
607.25,10.5368,50.2520333333,51.1610333333,33.2783666667,13.3839333333,7.3339,13.5538666667,29.04,10.6699333333,4.5438,8.10606666667
607.58,10.5592,50.1848,51.1494,33.2842,13.3712666667,7.34866666667,13.5325333333,29.0742666667,10.7056,4.5708,8.10966666667
607.92,10.5887333333,50.1677666667,51.1565,33.3326,13.3894666666,7.3899,13.5336666667,29.1202666667,10.72,4.62713333333,8.16153333333
608.25,10.5528666667,50.1166,51.1270666667,33.2708333333,13.3208,7.34233333333,13.4762,29.1428666667,10.7102666667,4.57546666667,8.134
608.59,10.6012666667,50.0916,51.1104666667,33.2772,13.3094,7.4013,13.4996666667,29.1780666667,10.7693333333,4.62326666667,8.18093333333
608.92,10.6204,50.1505666667,51.1503333333,33.3203333333,13.3370666667,7.44233333333,13.5356,29.1882,10.8337333333,4.68326666667,8.2556
609.26,10.7039333333,50.2288333333,51.1763,33.4169333333,13.396,7.49233333333,13.5926666667,29.2610666667,10.9025333333,4.74886666667,8.3224
609.59,10.7596,50.2770666667,51.2154666667,33.4671666667,13.4390666667,7.53363333333,13.6338666667,29.3325333333,10.9605333333,4.79553333333,8.366
609.93,10.8001333333,50.2306,51.1665,33.4692333333,13.5026,7.5796,13.6866,29.3600666667,11.0078666667,4.87253333333,8.47540000001
610.26,10.8200666667,50.3289666667,51.2755333333,33.5501333333,13.5432666667,7.60523333333,13.7035333333,29.4640666667,11.0340666667,4.91146666667,8.51906666667
610.60,10.8818,50.4384333333,51.354,33.6454666667,13.6046,7.6767,13.7446,29.5490666667,11.0782666667,4.97066666667,8.59166666667
610.93,10.8858,50.4740333333,51.3537,33.6892666667,13.6456,7.71043333333,13.7732666667,29.5658666667,11.1089333333,4.99106666667,8.63606666667
611.27,10.9447333333,50.5335333333,51.3942333334,33.7412,13.6726,7.775,13.8049333333,29.5796666667,11.1236,5.04533333333,8.69866666666
611.60,10.9684,50.6187,51.4503666667,33.7772333333,13.6881333333,7.79893333333,13.8346,29.6031333333,11.1488666667,5.0534,8.7026
611.93,10.975,50.7276,51.4823666667,33.8426,13.68,7.82736666667,13.8630666667,29.5993333333,11.1278,5.07753333333,8.70220000001
612.27,10.9041333333,50.7691333333,51.5061333333,33.8430333333,13.6558,7.771,13.7890666667,29.5910666667,11.0568666667,5.0242,8.6286
612.60,10.8582,50.7449,51.5024666667,33.8186333333,13.5819333333,7.68213333333,13.7590666667,29.5554666667,10.9898,4.9448,8.57346666667
612.94,10.8195333333,50.7857666667,51.5637333333,33.8503333333,13.5655333333,7.66196666667,13.7259333333,29.5596666667,10.9915333333,4.91746666667,8.54226666667
613.27,10.7617333333,50.7819,51.5798333333,33.8528333333,13.5082,7.60763333333,13.6762,29.5487333333,10.9408,4.86153333333,8.5088
613.61,10.7548666667,50.8591333333,51.6654,33.8842,13.4447333333,7.56453333333,13.6233333333,29.5991333333,10.9268666667,4.80466666667,8.42533333334
613.94,10.6916,50.7661666667,51.5400333333,33.8486666667,13.3785333333,7.48073333333,13.5510666667,29.5263333333,10.8643333333,4.729,8.3564
614.28,10.6359333333,50.7028333333,51.4599,33.7801333333,13.3240666667,7.44393333333,13.5167333333,29.4921333333,10.8392,4.69406666667,8.31180000001
614.61,10.6116666667,50.5872333333,51.3911,33.7559333333,13.2585333333,7.44453333333,13.4735333333,29.4558,10.8246,4.6926,8.28933333333
614.94,10.553,50.5807666667,51.4558333333,33.7794666667,13.2423333333,7.4176,13.4565333333,29.4901333333,10.8114,4.6684,8.24886666667
615.28,10.5578,50.5655,51.4666,33.8102333333,13.2418,7.41153333333,13.4273333333,29.528,10.8178666667,4.66406666667,8.27546666666
615.61,10.5905333333,50.5324666667,51.4385,33.7940666667,13.2571333333,7.45896666667,13.4096666667,29.5874,10.8276,4.70333333333,8.29693333334
615.95,10.5656,50.5529,51.4828,33.8302333333,13.213,7.4362,13.3604666667,29.5876666667,10.8066,4.65633333333,8.29906666667
616.28,10.5830666667,50.6221666667,51.5560666667,33.8672666667,13.2405333333,7.45766666667,13.3589333333,29.6717333333,10.8183333333,4.66133333333,8.32993333333
616.61,10.5788666667,50.5554666667,51.5089333333,33.8523,13.2038,7.4619,13.3181333333,29.6855333333,10.7763333333,4.632,8.33739999999
616.95,10.6105333333,50.5351333333,51.4530666667,33.8546,13.2285333333,7.52286666667,13.3318,29.6996666667,10.8244666667,4.6848,8.3412
617.28,10.6602666667,50.5509666667,51.4270666667,33.8667666666,13.2755333333,7.62656666667,13.3684666667,29.7254,10.8672666667,4.76266666667,8.4434
617.62,10.7407333333,50.6131333333,51.5377,33.9483333333,13.3112666667,7.70426666667,13.4228,29.8148,10.9229333333,4.81406666667,8.4992
617.95,10.7923333333,50.7717666667,51.6865,34.0846666667,13.3750666667,7.76273333333,13.4854,29.9504666667,10.9891333333,4.8558,8.60006666666
618.28,10.8036,50.8660333333,51.7782333333,34.1512,13.3923333333,7.7861,13.4985333333,29.998,11.0043333333,4.877,8.64326666666
618.62,10.87,50.9948,51.855,34.2083,13.4529333333,7.8058,13.5503333333,30.1016666667,11.0582,4.9116,8.71546666667
618.95,10.8711333333,51.0489666667,51.9149666667,34.2579666667,13.4735333333,7.80256666667,13.5656666667,30.1462666667,11.0619333333,4.9002,8.71646666667
619.28,10.837,50.9999333333,51.9575333333,34.2508666667,13.434,7.71956666667,13.5214,30.1354,11.0264666667,4.83106666667,8.701
619.62,10.8596,51.0138666667,51.97,34.2912,13.4576,7.78186666667,13.5646,30.1768,11.0628666667,4.90766666667,8.73746666666
619.95,10.9116,50.9726333333,51.9746,34.3774333333,13.5098,7.88866666667,13.6016,30.2466666667,11.1314666667,5.01246666667,8.78573333333
620.28,10.936,51.0550333333,52.0295333333,34.4446,13.5574666667,7.927,13.6578,30.2928,11.1716,5.07566666667,8.8412
620.62,10.9902666667,51.0506,52.0737333333,34.4598333333,13.5860666667,7.95683333333,13.6748,30.3623333333,11.2012666667,5.10313333334,8.94946666667
620.95,10.9547333333,51.0292666667,52.1060666667,34.4825,13.5390666667,7.9415,13.6478,30.3586666667,11.1830666667,5.08633333333,8.92006666667
621.28,10.956,51.0217333333,52.0901,34.4549,13.5479333333,7.94486666667,13.6607333333,30.3936666667,11.1990666667,5.12673333333,8.94786666667
621.62,10.9807333333,50.9483666667,52.0744333333,34.4474666667,13.5094666667,7.92876666667,13.6318,30.3852,11.1894,5.1282,8.922
621.95,10.9809333333,50.9052,52.0818666667,34.4217,13.4683333333,7.89106666667,13.5871333334,30.4394,11.1772,5.0894,8.89999999999
622.28,10.9295333333,50.782,52.0029333333,34.3961333333,13.4131333333,7.86413333333,13.5466666666,30.3782666667,11.1652666667,5.04066666667,8.84779999999
622.62,10.9088666667,50.7382333333,51.9964666667,34.3998666667,13.3743333333,7.8233,13.4932666667,30.3476,11.1503333333,5.0192,8.80333333333
622.95,10.9133333333,50.7625333333,52.0096333333,34.4487333333,13.383,7.83776666667,13.4929333333,30.3789333333,11.1709333333,5.04633333333,8.79893333333
623.28,10.9006666667,50.7757333333,52.0169666667,34.4887,13.3750666667,7.79833333333,13.45,30.3692666667,11.1314,4.99713333333,8.75193333333
623.62,10.8535333333,50.6930666667,51.9251,34.3957,13.3216,7.7477,13.3732,30.2964666667,11.0689333333,4.9338,8.67526666667
623.95,10.8479333333,50.678,51.9318,34.3921666667,13.2958666667,7.71043333333,13.3282666667,30.3563333333,11.0776,4.9102,8.63833333333
624.28,10.8539333333,50.7470666667,51.9936,34.4813,13.2723333333,7.72296666667,13.3074666667,30.3752,11.0809333333,4.88233333333,8.56866666667
624.62,10.8282666667,50.7523333333,52.0004666667,34.4853666667,13.2554,7.67543333333,13.2505333333,30.4083333333,11.0364666667,4.84406666667,8.5196
624.95,10.9020666667,50.8448333333,52.1167666667,34.6028333334,13.2909333333,7.71806666667,13.2242666666,30.5266,11.0790666667,4.8616,8.5474
625.28,10.887,50.7280666667,52.0333666667,34.5572333333,13.2732,7.72776666667,13.1955333333,30.4757333333,11.0695333333,4.85826666667,8.53426666667
625.61,10.8622666667,50.7203,52.0676,34.5758666667,13.2496666667,7.72793333333,13.1812,30.4633333333,11.0407333333,4.83486666667,8.49553333333
625.95,10.8673333333,50.6913,52.0400666667,34.5553666667,13.2136666667,7.72396666667,13.1421333333,30.4354666667,11.0218,4.8344,8.50533333333
626.28,10.8233333333,50.6224666667,51.9556,34.5242,13.1804666667,7.73733333333,13.1212,30.4026666667,11.0093333333,4.8446,8.50093333333
626.61,10.8176,50.6254333333,51.9672,34.5362333333,13.2002666667,7.7617,13.1234,30.3827333333,11.0238666667,4.85366666667,8.5126
626.94,10.8430666667,50.6267333333,51.9937666667,34.5048666667,13.193,7.77233333333,13.1316666667,30.4302666667,11.0633333333,4.8602,8.53013333334
627.28,10.8860666667,50.7212666667,52.1124333333,34.6223666667,13.1949333333,7.78066666667,13.1801333333,30.5051333333,11.0872,4.85393333333,8.56773333334
627.61,10.8761333333,50.6818333333,52.0619,34.6148666667,13.1705333333,7.81666666667,13.1811333333,30.4606,11.0732,4.84373333333,8.58039999999
627.94,10.8455333333,50.6812333333,52.0775,34.5946333333,13.1574,7.81523333333,13.1485333333,30.4582666667,11.0670666667,4.8514,8.5968
628.27,10.8135333333,50.7027666667,52.1060333333,34.6095333333,13.1265333333,7.7979,13.1228,30.4816,11.0808,4.78926666667,8.56953333333
628.61,10.765,50.6581666667,52.077,34.5858333333,13.0932666667,7.78776666667,13.137,30.4118666667,11.0516,4.79006666667,8.58199999999
628.94,10.7765333333,50.7480333333,52.1578666667,34.6451666667,13.1373333333,7.81156666667,13.1704,30.4874,11.0868,4.83853333333,8.6262
629.27,10.8742666667,50.8139,52.23,34.7412666667,13.2408666667,7.88946666667,13.2414666667,30.5830666667,11.1878666667,4.94813333333,8.72406666667
629.60,10.8964666667,50.961,52.3586666667,34.8475666667,13.2922,7.9331,13.2818666667,30.686,11.2275333333,4.99953333333,8.76366666667
629.94,10.9637333333,51.1187666667,52.5361666667,34.9793333333,13.3612666667,8.0007,13.3318,30.8305333334,11.2756,5.03813333333,8.82906666666
630.27,11.085,51.2051666667,52.6632333333,35.0895333333,13.4429333333,8.09376666667,13.4135333333,31.0054,11.4051333333,5.1334,8.93306666667
630.60,11.1362666667,51.2738666667,52.6952,35.1859666667,13.5083333334,8.171,13.5052,31.0668,11.4886666667,5.21813333333,9.02786666666
630.93,11.0778666667,51.2884666667,52.6715333333,35.1610666667,13.4819333333,8.12406666667,13.4452666667,31.046,11.4742,5.18786666667,8.97893333333
631.26,11.0844666667,51.3491666667,52.7366333333,35.2254333333,13.52,8.1147,13.4416666667,31.0964,11.5242666667,5.23446666667,8.97759999999
631.60,11.1540666667,51.4732333333,52.8642,35.3359666667,13.6074,8.18346666667,13.5698,31.2510666667,11.5777333333,5.3214,9.03446666667
631.93,11.2334666667,51.4452333333,52.8285333333,35.4118666667,13.6743333333,8.2541,13.6228666667,31.2974,11.6346666667,5.40686666666,9.09706666667
632.26,11.2889333333,51.5039333333,52.898,35.4904666667,13.6876666667,8.2991,13.6406666667,31.3853333333,11.6842666667,5.43106666667,9.13340000001
632.59,11.2592,51.4955666667,52.8625,35.4890666667,13.6172666667,8.27166666667,13.5601333333,31.3508666667,11.6028666667,5.36473333333,9.08453333334
632.92,11.1578666667,51.4399333333,52.7449,35.4041,13.5314666667,8.181,13.4999333333,31.3120666667,11.514,5.26753333333,8.99426666667
633.26,11.0821333333,51.3013333333,52.6117333333,35.3170666666,13.4405333333,8.10053333333,13.4229333334,31.2176,11.4469333333,5.18453333333,8.90826666666
633.59,11.0624,51.1770666667,52.5005333333,35.2026666667,13.3408,8.03306666667,13.3568,31.16,11.4021333333,5.112,8.85120000001
633.92,10.9574666667,51.1095333333,52.4219,35.1403,13.2296666667,7.95523333333,13.2542,31.0654,11.2632666667,4.99726666667,8.76180000001
634.25,10.9004666667,51.0328666667,52.3469666667,35.0681,13.1376,7.8763,13.1606,31.04,11.1649333333,4.9102,8.67733333332
634.58,10.8484,50.9435666667,52.2804,35.0099,13.0890666667,7.86026666667,13.1044,31.0131333333,11.1154,4.88953333333,8.65
634.91,10.8910666667,50.9931333333,52.4067333333,35.0399333333,13.0828666667,7.8833,13.1288666667,31.0650666667,11.1053333333,4.898,8.68813333334
635.25,10.8415333333,50.8709,52.2858,34.9670333333,13.0032,7.80403333333,12.9906666667,30.9302,11.0241333333,4.80453333333,8.64986666667
635.58,10.6855333333,50.8053,52.2640333334,34.8491666667,12.8436,7.6355,12.8178,30.8402666667,10.8702,4.66813333333,8.47566666667
635.91,10.6022666667,50.6730666667,52.1181333333,34.7487333333,12.7976666667,7.5955,12.758,30.7682,10.8,4.62306666667,8.38206666668
636.24,10.6236,50.7047,52.1667666667,34.7998,12.7967333333,7.5906,12.7564666667,30.8260666667,10.8476666667,4.6446,8.38926666666
636.57,10.7511333333,50.853,52.3761,34.947,12.8477333333,7.67503333333,12.8183333333,30.9659333333,10.9626,4.69753333333,8.47373333333
636.90,10.8282666667,50.9466333333,52.5558666667,35.0775333333,12.9079333334,7.7508,12.8838666667,31.1196666667,11.0135333333,4.7592,8.5488
637.23,10.8329333333,50.9609666667,52.5796333333,35.0785333334,12.9392,7.78476666667,12.9208666667,31.1460666667,11.0626,4.82586666667,8.57713333334
637.56,10.8562,50.9523666667,52.5633333333,35.1135666667,12.9814666667,7.80903333333,12.9623333333,31.1681333333,11.1180666667,4.8828,8.63799999999
637.90,10.8726666667,50.9638,52.6410666667,35.1526666667,13.0200666667,7.82363333333,12.9375333333,31.2052666667,11.1626,4.9246,8.68786666666
638.23,11.0264,51.052,52.7401,35.2619333333,13.0734666667,7.9164,13.027,31.3672666667,11.2912666667,5.01126666667,8.81399999999
638.56,10.9694,50.9889,52.6456666667,35.2361666667,13.0456,7.89906666667,12.9653333333,31.3762666667,11.2422,4.96166666667,8.78293333334
638.89,10.9549333333,50.9621333333,52.6351666667,35.2458666667,12.9896666667,7.85493333333,12.9610666667,31.4066666667,11.2254666667,4.96346666667,8.72873333333
639.22,11.1394666667,51.0279,52.7231,35.3703666667,13.1196666667,8.02066666667,13.1059333333,31.5092666667,11.3364666667,5.1284,8.93193333333
639.55,11.2521333333,51.2044333333,52.8823,35.5075666667,13.2049333333,8.1223,13.188,31.6624666667,11.4438,5.17513333334,9.00526666667
639.88,11.2774,51.1585,52.8114,35.4604,13.2723333333,8.21153333333,13.2418666667,31.7153333333,11.5102,5.24986666667,9.0474
640.21,11.2059333333,51.1076666667,52.7419333333,35.4151666667,13.2529333334,8.22426666667,13.2198,31.6556,11.4879333333,5.2784,9.07226666667
640.54,11.2182666667,51.1512333333,52.6942,35.4128,13.2320666667,8.20733333333,13.1675333333,31.6531333333,11.4867333333,5.26633333333,9.0838
640.87,11.1998666667,51.2878,52.8327666667,35.5466,13.2728666667,8.21393333333,13.1674,31.7090666667,11.4866666667,5.26186666667,9.0848
641.20,11.1768666667,51.3210666667,52.8800666667,35.5947,13.209,8.1699,13.0804,31.717,11.4138666667,5.2304,9.02999999999
641.53,11.0838,51.2914333333,52.7732666667,35.5596666667,13.1307333333,8.12466666667,13.008,31.6116666667,11.305,5.1302,8.975
641.87,11.0567333333,51.3592666667,52.888,35.6117666667,13.1793333333,8.1235,13.004,31.6307333333,11.2678,5.09453333333,8.98373333333
642.20,11.0130666667,51.3350333333,52.8683333333,35.5854333333,13.1094,8.0695,12.9864,31.5453333333,11.2201333333,5.0136,8.94726666667
642.53,11.0664666667,51.4938333333,52.9998333333,35.6991666667,13.1742,8.1347,13.0314666667,31.6456666667,11.3069333333,5.02406666667,8.97353333334
642.86,11.0749333333,51.5205333333,53.0570666667,35.7218333333,13.1097333333,8.09983333333,13.0409333333,31.6586,11.3580666667,4.9846,8.99400000001
643.19,11.007,51.4648666667,53.0984333333,35.6839,13.0153333333,8.03273333333,12.948,31.6028,11.2588666667,4.90126666667,8.96566666666
643.52,10.9445333333,51.4814,53.1721333333,35.7203333333,12.9432,7.9297,12.8636,31.5637333333,11.1912,4.809,8.92773333333
643.85,10.872,51.4218,53.0922333333,35.6531,12.838,7.78746666667,12.7304,31.4956666667,11.0684,4.7218,8.77546666667
644.18,10.8422,51.3892333333,53.1046,35.6354333333,12.7898666667,7.75913333333,12.7038666667,31.4784,11.0371333333,4.67773333333,8.72686666666
644.51,10.9434666667,51.3947666667,53.0686,35.6351666667,12.7527333333,7.79813333333,12.7277333333,31.51,11.0561333333,4.7152,8.75966666667
644.84,11.0171333333,51.5206333333,53.1877,35.7079,12.8236,7.8481,12.8116666667,31.6540666667,11.2136666667,4.75593333333,8.79226666666
645.17,11.0070666667,51.5316333333,53.2980666667,35.6940333333,12.7580666667,7.7843,12.7342666667,31.7248,11.2236,4.7462,8.72426666667
645.50,10.9434,51.4865333333,53.2262666667,35.6555333333,12.6632666667,7.71673333333,12.6662,31.6358,11.1715333333,4.7396,8.66206666667
645.83,11.1156,51.5127,53.2647333333,35.7846666667,12.8128,7.87193333333,12.8017333333,31.811,11.3587333333,4.9412,8.81033333334
646.16,11.1546,51.5111333333,53.3396333333,35.7672333333,12.8398666667,7.88703333333,12.7888,31.837,11.3972,4.99693333333,8.89279999999
646.49,11.0539333333,51.4514,53.2349333333,35.6931,12.8351333333,7.87726666667,12.7273333333,31.7726,11.3509333333,4.96413333333,8.84740000001
646.82,11.0406666667,51.4325,53.1820666667,35.7042666667,12.8601333333,7.8643,12.694,31.7482,11.3693333333,4.99633333333,8.8376
647.15,11.0782,51.4793333333,53.2190333334,35.7028,12.8553333333,7.8988,12.7545333333,31.7756666666,11.3928,5.02146666667,8.84246666666
647.48,11.195,51.6788666667,53.4183333333,35.8717,13.0147333333,8.0827,12.9064,31.9176666667,11.5277333333,5.13506666667,9.03000000001
647.81,11.1402,51.6122333333,53.4029666667,35.8196,13.0051333333,8.06533333333,12.8708666666,31.902,11.5130666667,5.14326666667,9.00886666667
648.14,11.0374,51.4636333333,53.3288666666,35.7437,12.9360666667,7.98216666667,12.7403333333,31.8386666667,11.4186,5.02326666667,9.00700000001
648.47,10.8886,51.2575666667,53.1515666667,35.5770666667,12.7669333333,7.844,12.5478,31.6778,11.1759333333,4.83253333333,8.8154
648.80,10.9847333333,51.2926333333,53.1920333333,35.7220333333,12.8845333333,7.9727,12.6676,31.7938666667,11.2430666667,4.8918,8.91853333334
649.13,10.9851333333,51.2951666667,53.1966666667,35.7401,12.8993333333,8.03236666667,12.6444,31.8662666667,11.2784,4.8998,8.94033333333
649.46,10.9262,51.3767333333,53.2806666667,35.7858666667,12.8293333333,8.01913333333,12.5641333333,31.9032666667,11.2334666667,4.8416,8.91546666667
649.79,10.7736666667,51.3575333333,53.1260333333,35.7151666667,12.7372,7.95706666667,12.5059333333,31.8223333333,11.1373333333,4.76133333333,8.81566666666
