wavelength,Back_ThrCypm,Belly_ThrCypm,Breast_ThrCypm,Crissum_ThrCypm,Crown_ThrCypm,DorTail_ThrCypm,Patch10_ThrCypm,Patch11_ThrCypm,Rump_ThrCypm,Throat_ThrCypm,WingTip_ThrCypm
216.70,-297.333333333,-556.0,-323.333333333,-462.0,-461.333333333,-290.0,-238.666666667,-443.333333333,-278.666666667,-383.333333333,-205.333333334
217.08,-82.8984666666,-182.029066667,-95.6521999999,-156.811666667,-160.2898,-97.3914666667,-55.0723333333,-162.608666667,-73.6232000001,-136.811533333,-52.4637333333
217.46,-48.8890000001,-144.4446,-65.6790666667,-101.2346,-105.432266667,-68.8888666667,-30.3702666665,-110.370266666,-24.9384666667,-85.4322666667,-29.6294666666
217.83,-1176.66666667,-2413.33333333,-1113.33333333,-1656.66666667,-2046.66666667,-1443.33333333,-836.666666667,-1993.33333333,-880.0,-1486.66666666,-736.666666667
218.21,-25.8333333333,-99.1666666666,-20.625,-47.9166666666,-81.6666666667,-57.7083333334,-1.25,-70.8333333333,-5.20833333328,-41.6666666667,8.33333333346
218.59,2.83333333338,-51.6666666666,6.99999999999,-19.3333333333,-33.0,-20.8333333333,32.5000000001,-37.0,24.6666666667,-0.166666666734,32.6666666666
218.97,-74.2222000001,-142.888866667,-55.3332666668,-92.2223333332,-97.5555333335,-99.1112000001,-22.0000666666,-100.666666667,-23.1112,-68.4444666666,-28.2222
219.34,-51.1112666667,-83.2478666666,-30.0855333333,-49.4016666667,-70.7692000001,-62.3931333333,1.8802666666,-65.1280666667,-2.90593333326,-33.3333333334,-3.2478
219.72,-51.6666666667,-87.2727333334,-42.1213333333,-45.3031333333,-71.3636666666,-66.3634666666,-0.4546,-67.8786,-8.18179999993,-26.6666,-8.03026666665
220.10,-55.7141999999,-92.3810000001,-51.4286,-52.2223333334,-79.0478,-75.0793333333,2.22213333336,-83.8095333335,-3.0158,-34.1269333333,-23.3334666667
220.47,-43.1818,-86.0606000001,-43.9394,-37.4242,-61.0606000001,-70.3028666666,15.9090666667,-77.8788666667,2.5758,-25.606,-20.9091333333
220.85,-65.7658,-120.720666667,-68.2882,-57.2974000001,-99.0990000001,-111.5316,1.62173333332,-107.747733333,-21.982,-45.5854666667,-59.2791333333
221.23,-167.878733333,-254.545533333,-166.666733333,-143.333333333,-222.121266667,-221.5152,-39.6970000001,-218.787866667,-71.2121333334,-116.9698,-158.181733333
221.61,-1433.3334,-1826.66666667,-1328.88886667,-1259.99993333,-1902.22213333,-1671.11113333,-284.444399999,-1884.44466667,-711.111133333,-944.444533334,-1326.6666
221.98,-77.0833333333,-111.041666667,-71.4583333332,-39.1666666667,-106.041666667,-89.7916666668,46.2500000001,-102.5,16.6666666666,-28.125,-56.0416666668
222.36,-476.666666667,-604.166666666,-492.5,-319.166666667,-607.5,-485.833333333,-14.1666666667,-594.166666666,-98.3333333333,-320.0,-385.833333333
222.74,2556.66666667,2920.0,2636.66666667,1706.66666667,2846.66666667,2533.33333333,536.666666665,2843.33333333,1030.0,1810.0,2016.66666667
223.11,492.666666667,608.666666667,588.666666667,361.333333333,638.0,517.333333333,147.333333333,604.666666666,244.0,386.666666667,431.333333333
223.49,344.444466667,460.555533333,440.555533333,222.222266667,465.555533333,373.888933333,48.3332666666,447.777866667,157.777733333,263.3332,335.555533333
223.87,241.818133333,357.575733333,312.7272,113.333266667,375.757733333,273.333333333,-120.606,355.151466667,47.8787999999,178.182,270.9092
224.24,215.416666667,291.666666667,247.5,119.166666667,287.083333333,225.416666667,-37.9166666667,255.0,86.2499999999,155.416666667,208.75
224.62,174.4928,208.985666667,179.710133333,97.3912666666,217.101533333,158.5508,-14.2029333334,192.173866667,73.0434666667,115.652133333,147.826066666
225.00,143.846133333,170.256266667,131.282066667,62.0512666667,156.666666667,112.8204,-35.8974666668,139.2308,43.5898000001,86.9230666666,103.333466667
225.38,197.543933333,237.193066667,180.0,59.9999999999,197.543866667,143.508733333,-53.3333333333,173.3334,57.1928666667,118.596533333,137.193
225.75,501.111066667,706.666533334,487.7778,38.8888666665,466.666800001,404.444466667,-233.333266667,473.333333334,11.1111999998,312.222266667,312.222133333
226.13,195.873066667,249.2064,199.047666667,80.9524,185.396733333,185.079466667,-5.39679999994,188.253933333,81.2697999999,136.825466667,161.269933333
226.51,266.666733333,341.904866667,274.761866667,100.952466667,260.0,283.8096,-33.3333999998,278.5716,118.095266667,194.285666667,249.5238
226.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227.26,186.6666,239.607866667,159.999933334,64.7058000001,181.176466667,192.1568,-74.5097333332,183.921533333,55.6863999999,168.6274,218.039333333
227.64,134.615333333,173.846133333,138.4616,77.6923333334,133.5898,160.769133333,-13.3332666668,146.153733333,51.5384666667,145.640866667,160.7692
228.01,125.7778,136.1482,127.555466667,87.8518666667,118.6666,138.370533333,38.5185333335,130.518533333,70.963,122.8148,135.555466667
228.39,115.1112,127.111066667,114.370466667,69.3331999999,113.481466667,132.296333333,27.7036666666,122.073933333,58.8148000001,113.926066667,125.9258
228.76,111.938,133.488333333,119.534866667,66.5115999999,116.4342,133.488533333,27.9068666667,119.844933333,53.3332666666,122.9458,129.457333333
229.14,102.893,116.226333333,111.698066667,63.8994,112.201333333,115.723266666,27.4214666665,108.6792,49.0567333333,108.176133333,112.578666667
229.52,93.0864000001,101.481533333,97.7777999999,58.8889333333,96.4198,106.666666667,14.8147333333,96.9135333334,46.1728,99.0124000001,102.098733333
229.89,87.8787333334,93.6364666668,87.4747333334,62.9292,92.1212666667,97.2728666665,24.0403333333,88.5858,57.4746666667,92.1212666667,103.737466667
230.27,71.7778666667,77.2223333334,70.0001333333,40.111,72.8888000001,82.6666666665,7.0,80.3333333333,38.6668,78.3333999999,94.5554666667
230.65,68.5185333335,72.5000000001,66.389,35.6482,62.5924666667,68.4258666667,6.6666,66.2962000001,32.5000666666,70.926,81.2036666667
231.02,59.7460666667,62.2857333333,60.3174,32.2540666667,52.3174666667,60.8254,14.2220666667,56.127,34.3492666667,59.1112000001,65.7778666667
231.40,65.4793999999,68.0364666666,63.1049333334,22.9224,54.7944000001,69.8629333333,2.64833333335,64.4749333334,24.7487333333,62.7396666668,75.7078
231.78,63.6666666666,67.0833333333,60.5000000001,23.5833333333,49.9166666667,63.0833333333,5.33333333333,61.4999999999,25.4166666667,62.6666666667,75.9166666666
232.15,52.2221333333,61.9657333333,50.5984,11.0256666667,37.1794666667,55.3845333333,-1.45293333334,48.8034666666,15.9829333333,60.5982000001,66.5812666667
232.53,52.5926000001,62.5516666667,57.6954666666,15.3910666667,37.8600666667,55.4732666667,7.65433333334,52.1810666667,18.5185333333,63.4568666668,68.8889333333
232.90,49.5123333334,60.244,51.9513333334,10.813,34.3902666666,53.3332,10.0000666667,48.7804,16.8292,57.8048000001,67.3984
233.28,40.1646000001,48.9712,43.2921999999,0.9876,21.9752666667,46.6668,5.51433333334,45.1028666667,11.7695333333,51.5226666667,55.9671333333
233.66,37.143,42.3811333333,40.8843333333,0.61226666666,25.3061333333,42.0407333333,11.4965333333,45.7822666667,8.36739999999,49.5238666667,47.7550666667
234.03,33.7614666667,42.8134,43.1192666667,1.65140000002,28.0122666667,39.6330666667,13.0274,42.8745333333,5.50459999999,50.2141333333,46.6666
234.41,43.2222666667,50.0,48.7222,15.5556666666,37.6112,45.2222666667,22.4446,50.9999333334,11.1111333333,59.6666666667,53.5000666667
234.78,41.1978666667,47.4999333333,45.6772,17.552,36.6145333333,43.4895333333,22.6041333333,48.3332,12.5000666667,59.0103333333,55.3645333333
235.16,39.4445333333,43.9999333333,39.7223333333,13.7222,32.7778,39.8888,21.8888,47.2776666667,9.0556,59.0555333333,55.5556
235.54,28.7372666667,33.3334666667,32.0708,7.92933333333,23.8888,29.1918,15.8585333333,36.3130666667,1.11120000002,47.5253333333,43.788
235.91,26.9272,29.4270666667,28.5415333333,5.26039999999,23.7498666666,30.0000666667,16.7707333333,34.6354666666,1.92700000001,44.0624666667,43.5418
236.29,32.6484,32.5116,34.8401333333,14.0182666667,30.7762666667,34.7488666667,23.5159333333,40.0456666667,11.5068666667,46.0273333333,47.3059333333
236.66,27.9432666667,26.5246666667,29.1254666666,9.78733333331,25.5318666667,30.071,17.4941333333,36.5485333333,5.67373333335,39.5745333333,41.3711333333
237.04,32.1398666667,30.9465333333,33.0042,17.3663333333,30.4116,33.7449333333,22.5926666667,40.9052666667,14.1564,42.2220666667,44.2388666667
237.41,31.9192,35.3535333334,36.4040666667,21.2122,34.3434,35.2728,26.3838666667,44.4038666667,16.1212666667,45.6969333333,49.1716666667
237.79,30.1713333333,36.0382,33.5238,23.5811333333,32.1905333334,36.3048,25.8666666667,41.9809333333,17.3333333333,41.7523333333,48.4571333333
238.17,32.0922,34.6808,34.1843333333,25.6382666667,31.8794,37.4823333333,28.1560666667,43.5816,20.8155333333,42.9078,46.5956
238.54,30.2666666667,32.7333333333,32.4333333333,23.9666666667,29.8,35.8333333333,28.7333333334,41.0666666667,23.6,39.8333333333,44.4666666667
238.92,29.2938666667,33.1034,32.381,25.1232,30.4106,37.4384666667,32.6436666667,44.532,25.5500666667,37.9638666667,43.5468
239.29,31.5008666667,33.3648666667,33.0490666667,26.793,33.3016666667,37.8832,34.3444,45.2448666667,27.0774,38.6098666667,43.9494
239.67,33.3332666667,35.2217333333,35.3076,30.6438,36.1659333333,42.1172,38.1402,47.4964666667,31.5022666667,39.5708,45.4936
240.04,30.9236666667,33.4938666667,30.8701333333,27.1218666666,31.8340666667,35.8234,34.2971333333,46.2650666667,27.8714,36.3319333333,39.9732
240.42,24.5344666666,27.3528,24.1911333333,21.1028666667,27.0833333333,30.1226,30.4166,41.0049333334,22.9165333333,29.3138666667,33.407
240.79,24.4444666667,27.8316666667,24.3580666667,21.0787333333,26.5802666667,29.5146,30.3344666667,40.2804,24.6601333333,29.1908666667,33.5491333333
241.17,22.8362666666,26.6046,23.7473333333,20.0,24.6791333333,29.0684,29.4823333333,40.6625333333,23.3542,28.0744,31.6148666667
241.54,21.1653333333,23.362,20.8214,17.6312666667,21.6811333333,27.0678,26.0744,37.4021333333,20.6303333333,24.9857333333,28.7105333333
241.92,23.2195333333,26.1766,22.8347333333,20.2799333333,23.9544666667,28.9238666666,29.1338,39.965,23.3770666667,27.2440666667,30.8662
242.29,23.2496,26.3818,22.0938,20.7536666667,23.4505333333,29.4470666667,29.1792666667,40.3015333333,23.2830666667,26.2312666667,29.8827333333
242.67,22.7498666667,26.5708,21.9184,20.9431333333,22.7498666667,28.8569333333,28.5532,39.952,23.1174,26.155,29.1446
243.05,22.0465333333,26.5764666667,21.8058,20.4062666667,22.3174666667,28.1565333333,28.0963333333,38.8863333333,22.6184666667,25.8388666667,28.7284666667
243.42,19.6642666667,26.6958666667,21.4296,19.2851333333,20.8023333333,26.9001333333,27.0167333333,38.0160666666,21.3712666667,24.2596666667,27.6148666667
243.80,20.6852,27.78,20.7565333333,19.2576,20.9421333333,25.8386,26.4382666666,38.0586,21.2990666667,24.8252,27.1664
244.17,20.1116,27.8382,21.1436666667,19.9161333333,21.8688666667,27.2804,27.0990666667,38.7447333333,21.9666,25.5509333333,27.5174666667
244.55,20.0138666667,27.7709333333,20.5798,20.3036,20.98,26.5286,26.5838666667,39.4341333333,21.1180666667,25.0378666666,27.205
244.92,20.5513333333,27.1025333333,20.0384666667,21.1283333333,21.3846,26.8718,27.1279333333,40.705,21.5384,25.6794,27.1154666667
245.30,18.1721333333,24.1125333333,17.5512666667,18.7931333333,18.5237333333,24.663,24.6982666667,38.1486666667,19.1798666667,22.7181333333,24.4286666667
245.67,17.9575333333,23.0689333333,17.2214666667,19.1291333333,18.1959333333,24.6137333333,25.0285333333,37.7708666667,20.0414,21.7520666667,23.6808
246.05,15.4594,19.875,15.5652,16.4022,15.4496666667,22.1548666667,22.8090666667,35.4496666667,18.0279333333,19.6728666667,21.2412
246.42,14.4788,18.9082666667,15.0425333333,15.3108666667,14.5324,21.3422666667,22.1476666667,34.3086,17.897,18.962,20.4296
246.79,14.4144,18.8288666667,15.1596666667,14.9468,14.3735333333,21.122,22.1212,34.0211333333,17.543,19.0254,19.7869333333
247.17,14.3029333333,18.0607333333,14.6909333333,14.9252,14.0524666667,20.9454,21.4707333333,34.392,17.1312,18.5292666667,19.297
247.54,15.5452,18.4424666667,15.6152666667,16.6354666667,14.8052666666,22.1262666667,22.6323333333,35.2881333333,18.4268666667,19.3379333333,19.8443333333
247.92,16.4755333333,19.1284666667,16.6896,18.0122,15.5886666667,23.1420666667,23.7537333333,36.6284666667,19.6559333333,20.1912666667,20.8104
248.29,16.6666,18.9039333333,16.7267333333,17.8152,15.7432666667,22.8228,23.6186666667,36.0134,19.5495333333,19.6771333333,20.8934666667
248.67,17.877,20.5191333333,18.2053333333,19.3814,17.2738,24.8644666667,25.3455333333,37.6096666667,21.4356666667,21.2982,22.436
249.04,17.6485333333,21.3413333333,18.9656666667,20.0727333333,17.7534,25.9153333333,26.206,38.1656,21.7373333333,22.0041333333,22.9899333333
249.42,18.1778,22.4862,19.3614666667,21.1751333333,18.8761333333,26.7942666667,27.2456666667,38.7058,22.6479333333,23.576,23.7633333333
249.79,18.8825333333,24.1314666667,20.4694666667,21.2958,19.8967333333,27.5587333334,28.1502,40.0845333333,23.6244,24.5915333333,24.4508
250.17,19.4104,25.5574,20.9496,22.5188,21.6293333334,28.3258666667,28.8656,40.9594666667,24.3978,24.8575333333,25.0873333333
250.54,19.9056666667,25.9642666667,20.9014,22.7882666667,22.7568,28.5744666667,29.4969333333,42.0021333333,24.1195333334,24.8112,25.3878
250.92,17.3563333333,23.5976666667,18.6550666667,21.4483333333,21.839,27.1954,27.8046666667,41.3218666667,22.4827333333,22.2185333333,23.6322
251.29,18.4536,25.0859333333,19.1409333333,22.2107333333,22.8064,27.7434666667,29.0148666667,41.6266666667,23.9518666667,23.1042,23.9403333333
251.66,17.7501333333,25.4522666667,18.512,20.7738666667,22.7737333333,27.6428666667,29.1667333333,42.7023333333,23.6785333333,22.857,23.7380666667
252.04,14.1073333333,23.4331333333,15.7802666667,17.9898666667,20.362,26.0548666667,27.0162666667,40.2746666667,20.9488,19.7253333333,20.6992
252.41,13.3334,23.4776666667,15.5774666667,18.2153333333,19.2912666667,26.8898666667,26.7322,41.0106666667,20.6300666667,19.0680666667,19.5012666667
252.79,11.9682666667,21.935,14.049,17.2696,17.4817333333,25.1690666667,25.3677333333,39.6421333333,18.9,17.8262,16.9913333334
253.16,11.8736666666,20.6442666667,13.2676666667,16.2524666666,16.3050666666,23.4976666667,24.1156,38.0406,18.7375333333,17.0414,15.4635333333
253.54,8.52013333334,17.8160666667,10.4022666667,13.2328,12.9885333333,20.158,21.4942,36.5517333333,15.5746666667,13.2759333333,11.8677333333
253.91,8.73819999998,18.1035333333,10.2990666667,14.2522666667,12.9396,20.8897333333,22.6841333333,37.1699333333,15.8862,14.6754666667,11.5827333333
254.28,8.07833333333,18.055,8.7842,13.2236,11.749,21.1294,22.9333333333,37.8039333333,15.5136666667,14.2901333333,9.7882
254.66,8.08553333335,19.2820666667,9.09393333331,14.7864666667,10.8034666667,21.6067333333,23.7948666667,39.1282666667,16.2221333333,14.6838666667,9.48719999999
255.03,11.0262,22.9428666667,11.426,18.4196,12.1526,24.6321333333,25.9764,41.7438666667,18.892,17.7294,10.6266666667
255.41,7.93013333333,21.03,8.76573333335,17.4928666667,8.51313333334,23.4402666667,24.1593333333,40.5442,16.6958,15.5297333333,8.68806666666
255.78,6.00806666665,18.4231333333,6.2674,17.0658,5.22939999999,20.4790666667,21.4771333333,37.8443333333,13.6326666667,12.4153333333,6.44713333334
256.15,7.85306666665,17.5330666667,6.74206666668,15.405,4.95286666667,19.2844,20.6779333333,36.7796,14.5386666667,12.4294,6.49713333334
256.53,6.26373333333,15.0549333333,4.94513333333,13.2418,3.66293333334,16.4101333333,18.6446666667,35.0732666667,13.2050666667,10.8607333333,4.70699999999
256.90,6.83553333334,15.1055333333,5.99166666667,12.5231333333,5.40079999999,16.5738,18.8186,36.0507333333,14.6498666667,11.6455333333,5.9578
257.28,7.32440000001,14.3276,6.76900000001,12.0176,5.89173333334,16.5934666667,17.1784,34.5322,13.5965333333,10.7308666667,7.28060000001
257.65,10.1243333333,14.4344666667,8.39539999999,12.7176,7.94553333333,17.7856,17.8803333333,34.5766666666,15.3462666667,11.6282,10.1598
258.02,10.3030666667,14.3366666667,8.82259999999,12.131,7.71986666666,17.4564666667,17.0889333333,33.4823333333,14.7442,10.9688,10.7403333333
258.40,11.4993333333,14.7294,10.4171333333,13.0441333333,9.19453333333,17.8274,16.8607333333,33.0523333333,15.4812,12.1852666667,12.3254
258.77,10.1795333333,13.398,9.28879999999,11.5876,8.19686666667,16.3578,15.0071333333,31.0128666667,14.4684,11.286,11.3721333333
259.15,9.3668,12.5517333333,8.85013333334,10.433,8.04266666667,15.071,14.2635333333,29.5283333333,13.4752666667,10.6654,10.7753333333
259.52,9.78966666665,12.7941333333,9.61773333335,10.3052,8.7408,14.9274,14.2814,29.6238,13.4518,10.8148666667,11.3601333333
259.89,9.87393333335,12.7662666667,9.63933333335,10.1202,9.04940000001,15.0917333333,14.3528,29.5934666667,13.6826666667,11.0768666667,11.2943333333
260.27,9.51033333334,13.0218,9.69946666667,10.1614666667,9.2598,14.8079333333,14.2403333333,29.4992,13.3722666667,11.2019333333,11.2799333333
260.64,9.95633333332,13.5846,10.153,10.7814666667,9.71579999999,15.1037333333,14.6557333333,29.6011333333,13.8142666667,11.5736666667,11.7759333333
261.01,10.5086666667,14.0043333334,10.6927333333,11.3203333333,10.1082,15.5086666667,14.5832666666,29.0964,13.9664666667,11.9373333333,12.0887333333
261.39,11.0449333333,14.8277333333,10.7912666667,11.7728666667,10.5817333333,15.5115333333,14.8387333333,29.2142666667,14.4528,12.3132,11.9990666667
261.76,10.8470666667,15.3662,11.3062,12.0242666667,10.8585333333,15.8369333333,14.9468666666,29.1014666667,14.6425333333,12.9198666667,11.7827333333
262.13,9.95980000001,14.9552666667,11.1995333333,11.7362,10.9774666666,15.2698,14.2645333333,28.2516666667,14.6838666667,12.6426666667,11.0637333333
262.51,9.08593333333,14.4742,10.811,11.0310666667,9.94493333334,14.6393333333,13.9588666667,27.883,13.7526666667,12.103,10.1237333333
262.88,9.15333333331,14.5653333333,11.4058666667,11.4588666667,10.7028666667,14.7316,14.3158666667,27.8760666667,13.8019333333,11.9879333333,9.94713333335
263.25,11.0444,16.4210666667,12.7174666667,12.9088,12.2347333333,16.3213333333,16.0216666667,29.9042666666,15.6638,13.1084,11.4607333333
263.63,11.3306666667,17.3208,12.9273333333,13.6670666667,12.8101333333,17.1944666667,16.1208,29.9052666666,16.5178,13.6760666667,11.0960666667
264.00,12.4644,18.3174,13.946,14.4582666667,12.922,17.9332666667,16.6895333333,29.9862,17.0736666667,14.7324666666,11.7969333333
264.37,12.9062666667,18.6442666667,14.4197333333,15.0974666667,12.7576,18.6258666667,16.5367333333,30.1857333334,17.7715333333,14.9397333333,12.2005333333
264.75,12.9546666667,18.4117333333,13.9704666667,14.5891333333,12.2806666667,18.7626666667,16.1588666667,29.5658666667,17.3036666667,14.8477333333,11.9206666667
265.12,11.8424666667,17.0740666667,13.0741333333,13.0092666667,10.4166,17.5,14.8148666667,28.4907333333,15.9536666666,13.5370666667,11.0649333333
265.49,9.87213333335,15.4246666667,12.411,11.3608,8.8312,16.5752666667,14.0821333333,27.5435333333,14.4383333333,12.0272666667,10.4018666667
265.87,10.8344666667,15.4302666667,12.7304,11.8218,9.2878,16.2777333333,14.0846666666,26.8938666667,14.8623333333,12.5032666666,11.5248
266.24,11.9816666667,15.6170666666,12.7539333333,12.4936666667,9.74806666667,16.4818666667,14.4416,27.54,14.6766666667,12.5776666667,12.5524
266.61,12.2843333333,15.892,12.8405333333,13.0394666667,10.2185333333,16.5912,14.4537333333,27.0639333333,15.5661333333,13.0632666667,12.8884
266.98,11.2825333333,15.2513333333,11.3996666667,11.4853333333,8.79533333333,15.7114666667,13.4503333333,25.7622666666,14.7602,12.6316,12.0000666667
267.36,10.2692666667,14.5014,11.2248666667,10.6713333333,8.26686666666,15.4568666667,12.5670666667,25.0436,14.4028666667,12.484,11.7103333333
267.73,11.6282666667,15.5191333333,12.7794,11.2131333333,9.44253333333,16.8087333333,14.0546,25.7486666667,15.592,13.7776666667,13.2095333333
268.10,10.8639333333,14.946,12.2606666667,10.3887333333,9.18646666667,16.2849333333,13.4918,25.4356,14.8524666667,12.8654666666,12.7646666667
268.48,11.3092,14.3949333333,12.0310666667,10.0212,9.29926666667,15.8104666667,13.5951333333,24.9964,14.0836,13.1706,12.8733333333
268.85,11.2196666667,14.6361333333,12.4879333333,9.63259999999,9.48026666667,16.0220666666,13.6798666667,24.6916,14.5808,13.3472,12.9868666667
269.22,10.9684,14.4410666667,12.3409333333,9.56853333333,9.46653333332,15.4943333333,13.5099333333,24.2066666667,14.2642666667,13.2244666666,12.6400666667
269.59,11.8182666667,15.1976666667,12.6153333333,10.0132,10.013,15.863,13.5441333334,24.427,14.6969333333,13.9526,13.2608
269.97,11.7918,15.5771333333,12.5463333333,9.81460000001,9.92513333333,16.3902,13.6586666667,24.9430666667,14.6991333333,13.6520666667,13.1317333333
270.34,11.3049333333,15.5830666667,12.1896666667,9.34586666668,9.2828,16.2528,13.207,24.1833333333,14.4454666667,13.662,12.9669333333
270.71,11.3873333333,15.4882,12.3080666667,9.40459999999,9.34306666667,16.0159333334,13.2106666667,24.0085333333,14.1498,13.4192,12.9096666666
271.09,12.2618666667,16.0654,13.3332666667,10.2143333333,10.0774666667,16.4822,13.9642666667,24.6786666667,14.6070666667,14.0476666667,13.6904
271.46,12.5967333333,16.3748666667,13.4694666667,10.6880666667,10.1216666667,16.5278666667,13.9960666667,24.3840666667,14.6926666667,14.3301333333,13.9564
271.83,11.3721333333,14.7722,12.1833333333,9.69446666666,8.98346666667,15.0056,12.6166,23.0610666667,13.0608666666,13.1444,12.4332666667
272.20,10.7314,14.1862666667,11.5303333333,9.46819999999,8.83673333333,14.3534666666,12.1674,22.3050666667,12.7612,12.8636666667,12.2106666667
272.58,10.9584,14.8136666667,12.2151333333,10.0158666667,9.3024,14.8776666667,12.3216666667,22.5879333333,13.3866,13.2002,12.6358
272.95,11.6402666667,15.2576666667,12.8758666667,11.0357333333,9.75813333334,15.0999333333,13.0336666667,23.0966666667,13.4542,13.9958666667,13.7066666666
273.32,11.9895333333,15.5012,12.609,11.0340666667,9.80059999999,15.4382666667,13.1968666667,23.2703333333,13.5013333333,14.0104,14.0734
273.69,12.4635333333,15.9586666667,13.3756666667,11.8112,10.4376,16.1019333333,13.7789333333,23.7231333333,14.0598666667,14.6750666667,14.7016666667
274.06,11.905,15.7478,13.1877333334,11.6896,10.2022,15.6561333333,13.3602666667,22.9534,13.2848666667,14.6429333333,14.5405333333
274.44,12.5585333333,15.9519333333,13.7805333333,11.9312666667,10.491,15.9354,13.4205333333,23.4205333333,13.3497333333,15.1282,14.7518
274.81,12.3626666667,15.8215333333,13.6400666667,11.4088,10.0754666667,15.7936,13.0376666666,23.1464,12.9262,14.929,14.7893333333
275.18,12.5378666667,15.9886666667,14.0166666667,11.7313333333,10.4706,16.1904,13.266,23.3277333333,13.0868666667,15.2045333333,15.5126
275.55,12.13,15.4955333333,13.6182,11.5548,10.0377333333,16.1,13.0078,23.3828,12.601,14.6643333333,15.2746666667
275.93,12.8630666667,16.3962666667,14.2916,12.3926666667,10.5056,16.8077333333,13.874,24.0446666667,13.3333333333,15.3027333334,16.2374666667
276.30,13.5914,17.1136666667,15.0736,12.9554,10.8550666667,17.2276666667,14.0954666667,24.2904666667,13.8494,15.7276666667,16.9516666667
276.67,12.2274,15.8278666667,13.7144666667,11.8465333333,9.54213333333,16.1904,13.0262,23.1766,12.5591333333,14.7035333333,15.742
277.04,11.5132666666,14.9156,12.8017333333,10.6066,8.84926666666,15.8474666667,11.6947333333,22.6704,11.5072,13.7648666667,14.9093333333
277.41,11.366,15.4698,13.2456,11.1216,9.18540000001,16.4160666666,11.7795333333,22.9948666667,11.6980666667,14.2858666667,15.0062666667
277.79,10.8468,14.9448,12.1685333333,10.5823333333,8.10193333333,15.9458666666,11.067,22.0082,10.8026666667,13.6104,14.1956666667
278.16,12.0898,15.5701333333,12.9647333333,11.4341333333,8.86606666666,16.476,11.9963333333,23.0241333333,12.0337333333,14.483,14.8328666667
278.53,12.4611333333,15.9431333333,13.4508666667,12.276,9.27653333333,16.8396666667,12.8263333333,23.2714,12.7642666667,15.0403333333,15.8194666667
278.90,12.5886,16.1650666667,13.3886666667,12.6132,9.27673333335,17.2607333333,13.2841333333,23.6132666667,12.7608,15.174,16.1033333333
279.27,13.0054,16.5878,13.6914666667,12.8476,9.26526666667,17.4802,13.4244,23.8616,13.0114666667,15.0516,16.1201333333
279.64,13.7877333333,17.063,14.4987333333,13.0536666667,9.83099999999,17.6922666667,13.8636,23.9452666667,13.2225333333,15.711,16.6782
280.02,13.9168666667,17.1603333333,14.4106,13.148,9.93820000001,17.9629333334,13.8552666667,23.9114,13.1536,15.7014666667,16.7509333333
280.39,14.3600666667,17.5058,14.7294,13.4852666667,10.3665333333,18.6687333333,14.4089333334,24.6508,13.5069333333,16.3160666667,16.9246
280.76,15.2299333333,18.0823333334,15.4031333333,14.0267333333,10.9009333334,19.1804666667,15.3400666667,25.3165333333,14.4311333333,16.7954666667,17.5991333333
281.13,14.4830666667,17.4236666667,14.4776666667,13.3486,10.3003333333,18.1576,14.8627333333,24.7524,13.9542666667,16.0480666667,16.9259333333
281.50,14.2309333333,16.8837333333,14.4153333333,13.1089333333,9.94753333335,17.6814,14.6945333333,24.7668,13.6624666667,15.4574666667,16.8136666667
281.87,14.1016666667,16.5754666667,14.5967333333,12.9779333333,10.2834,17.3966666666,14.7309333333,24.976,13.852,15.3073333333,16.9740666667
282.25,13.3286,16.0001333333,14.1231333333,12.4646,9.8118,16.8502,14.1927333333,24.4786666667,13.3054,14.7968666667,16.7572666667
282.62,12.5672,15.4445333333,13.5158,11.8969333333,9.37986666667,16.0236,13.6616,24.2772666667,12.6766,14.2772,16.0191333333
282.99,12.6129333333,15.4812,13.7393333333,12.0060666667,9.72713333334,15.8436,13.7699333333,24.5012666667,12.9142,14.4379333333,16.2976666667
283.36,12.8101333333,15.8568666667,13.8858,12.5466666667,10.2531333333,16.1582,14.3251333333,24.796,13.2579333333,15.0282,16.6688
283.73,12.3525333333,15.4904666667,13.4919333333,12.4949333333,10.0896666667,15.8363333333,14.0496,24.6562,12.8611333333,14.8066,16.0724
284.10,11.7336,14.793,13.0055333333,11.8576666667,9.73406666666,15.257,13.5293333334,24.6910666667,12.6656,14.7010666667,15.3689333333
284.47,11.4628666667,14.5441333333,12.9490666667,11.6840666667,9.67773333332,14.9902666667,13.3024,24.6721333333,12.6775333333,14.6838,15.3044666667
284.85,11.3280666667,14.3943333333,12.9948,11.7494666667,9.79299999999,14.9022,13.356,24.8720666667,12.3476666667,14.7628666666,15.2971333333
285.22,12.0254,15.205,13.6802666667,12.6936666667,10.5003333333,15.4762,14.1464666667,25.5175333333,13.3298666667,15.5447333333,15.9060666667
285.59,12.075,15.2861333333,13.7444,12.66,10.6717333333,15.6192666667,14.2831333333,25.4581333333,13.4822,15.6334666667,15.9382666667
285.96,12.4254,15.7426666667,14.0470666667,12.9446666667,10.9982,15.9795333333,14.6969333333,26.0378666667,13.8279333333,16.1419333333,16.3824
286.33,11.7569333333,15.0547333333,13.4074666667,12.3719333333,10.3746666667,15.2280666667,14.4751333333,25.6982,13.3935333333,15.6132666667,15.6168666667
