wavelength,Back_ConSpam,Belly_ConSpam,Breast_ConSpam,Crissum_ConSpam,Crown_ConSpam,DorTail_ConSpam,Patch10_ConSpam,Patch11_ConSpam,Patch12_ConSpam,Rump_ConSpam,Throat_ConSpam,WingTip_ConSpam
751.27,12.0933333333,65.5006666667,52.1841111111,49.4936,9.55222222222,10.4055555555,55.4371111111,11.2568333333,39.8732222222,19.1084444444,7.55788888889,11.3305555556
751.59,12.0053888889,65.2672222222,52.1861111111,49.3550166667,9.4071111111,10.312,55.0355555556,11.1554444444,39.6837777778,18.9118888889,7.602,11.1068888889
751.90,12.1088888889,65.4195555556,52.2365555556,49.4086388889,9.534,10.3964444444,55.175,11.2411666667,39.5187777778,18.9161111111,7.86844444444,11.0094444444
752.22,12.2571111111,65.6311111111,52.487,49.6264055556,9.5068888889,10.5465555556,55.3392222222,11.2031666667,39.7377777778,19.0221111111,7.89833333333,10.9538888889
752.53,11.6483888889,65.6306666666,52.1405555555,49.2596111111,9.06044444444,10.1218888889,55.1121111111,10.7198888889,39.4687777778,18.581,7.45733333333,10.2794444444
752.85,11.9769444445,65.7137777778,51.9526666667,49.2261777778,9.55411111112,10.2814444444,55.2365555555,10.9940833333,39.5482222222,18.9637777778,7.81011111111,10.49
753.16,12.163,65.7566666667,51.8943333333,49.33555,9.69733333333,10.5437777778,55.0644444445,11.1016388889,39.5724444445,19.1111111111,8.03377777778,10.6498888889
753.47,12.3768333333,66.0295555556,52.2127777778,49.5810611111,9.837,10.8348888889,55.271,11.3096666667,39.7128888889,19.2236666667,8.23133333332,11.094
753.79,12.3640555555,66.249,52.423,49.6695555555,10.0624444444,11.0046666667,55.1932222222,11.2827777778,39.7987777778,19.1365555556,8.17455555555,11.1623333333
754.10,12.9267222222,66.654,52.7223333333,50.0484611111,10.6417777778,11.4054444445,55.4446666667,11.8661944444,40.5188888889,19.6576666667,8.85388888888,11.734
754.42,13.0408888889,66.7352222222,53.0668888889,50.14875,10.8498888889,11.4924444445,55.6671111111,11.9592222222,40.6707777778,19.6951111111,9.05077777779,11.985
754.73,12.8161111111,66.7146666667,52.8903333333,50.2459611111,10.7035555556,11.2236666667,55.8675555556,11.5637777778,40.5401111111,19.5312222222,8.71866666667,11.9171111111
755.05,12.8287777778,66.7716666667,52.8806666667,50.3660833333,10.8008888889,11.1678888889,56.0451111111,11.4946944444,40.6328888889,19.7572222222,8.58466666667,12.1733333333
755.36,12.7116111111,66.671,52.778,50.2178722222,10.6877777778,10.9082222222,55.9522222222,11.2842777778,40.5423333334,19.7927777778,8.20100000001,12.0324444444
755.67,12.5272777778,66.8088888889,52.5366666666,50.21945,10.5196666667,10.7286666667,55.8223333333,11.2578611111,40.2784444444,19.5677777778,7.93633333334,12.0626666667
755.99,12.8442777778,66.9176666667,52.8966666667,50.3731277778,10.5461111111,10.9271111111,56.0936666667,11.4452222222,40.3193333333,19.8817777778,8.17866666666,12.537
756.30,12.9898888889,66.5008888889,52.9311111111,50.2998611111,10.426,11.0976666667,55.9407777778,11.4794444444,40.3153333333,19.7815555556,8.22255555554,12.3381111111
756.62,13.0058888889,66.4686666667,52.9455555556,50.14795,10.5035555556,11.0795555556,56.1225555556,11.5778611111,40.0972222222,19.5941111111,8.15888888889,12.3215555556
756.93,12.9419444445,66.32,52.8532222222,50.1054944444,10.431,11.0795555556,55.9968888889,11.4365277778,39.7468888889,19.5918888889,8.08455555556,11.949
757.24,12.9636111111,66.4907777778,52.9695555555,50.0099555556,10.362,11.1564444444,56.2776666667,11.5748333333,39.7734444445,19.6903333333,8.15044444445,11.973
757.56,12.9136111111,65.9903333334,53.1148888889,49.7211388889,10.2871111111,11.1288888889,55.9094444445,11.5858611111,39.4016666667,19.6337777778,8.012,11.989
757.87,12.6609444444,65.8771111111,52.6622222222,49.5547333333,9.75199999999,10.7657777778,55.5958888889,11.4566666667,39.1153333333,19.5443333333,7.53611111111,11.6404444444
758.18,12.8232222222,66.5855555556,53.0636666667,49.7273166667,9.854,10.8993333333,56.0286666667,11.6979166667,39.398,19.7125555555,7.67333333333,11.7014444444
758.50,12.7121666667,66.4734444444,52.8697777778,49.56585,9.65155555554,10.8461111111,55.8655555555,11.6600555556,39.2435555556,19.4511111111,7.572,11.6052222222
758.81,12.7585555556,66.4158888889,52.7934444445,49.4413277778,9.66955555556,11.0842222222,55.981,11.6405555556,39.341,19.4645555556,7.75355555556,11.7692222222
759.13,12.8085,65.9565555555,52.6578888889,49.2991166667,9.85977777778,11.1731111111,55.7418888889,11.6213333333,39.3637777778,19.5864444444,8.03611111111,11.9541111111
759.44,12.4327222222,66.1281111111,52.5607777778,49.4133,9.62499999999,10.8618888889,55.8715555555,11.3180555556,39.3137777778,19.3834444444,7.85833333333,11.6405555556
759.75,11.8273888889,66.08,52.2381111111,49.1430333333,8.9891111111,10.1844444444,55.6316666667,10.8649166667,38.8395555555,18.905,7.25666666667,11.3037777778
760.07,11.6926666667,66.2327777778,52.505,49.2589277778,8.91055555556,9.99733333333,55.6405555556,10.8493611111,38.8664444444,18.8227777778,7.251,11.2406666667
760.38,11.9118888889,66.1653333333,52.4494444444,49.42955,9.15877777777,9.99277777777,55.6354444444,11.07475,39.1463333333,19.0673333333,7.33055555556,11.555
760.69,11.8168888889,65.8666666667,52.2205555556,49.2199944444,9.01299999999,9.6731111111,55.1752222222,10.7560555556,38.9586666667,18.8346666667,7.17722222222,11.7228888889
761.01,11.6386666667,66.5714444444,52.3133333333,49.55195,8.71611111112,9.41633333332,55.534,10.4321944444,39.2002222222,18.6726666667,6.97366666666,11.5175555555
761.32,11.8166666667,66.7757777778,52.7798888889,49.8162333333,9.06177777779,9.5491111111,55.9753333333,10.5148611111,39.5566666666,18.846,7.30655555555,11.6654444445
761.63,11.521,66.1417777778,52.4507777778,49.4319166667,8.73322222223,8.99522222222,55.3012222222,10.2119444444,39.2116666667,18.4391111111,6.98877777778,11.4301111111
761.94,11.2068888889,65.9753333333,52.1616666667,49.18215,8.51011111112,8.47088888888,55.1728888889,9.962,39.2111111111,18.1722222222,6.52211111111,10.8731111111
762.26,11.2615555555,65.5081111111,51.8975555556,48.9685166667,8.54877777779,8.51911111112,54.783,10.0722777778,38.9521111111,18.1484444445,6.56933333333,10.8288888889
762.57,11.2197777778,66.283,52.2827777778,49.3438333333,8.45733333333,8.54044444443,55.1827777778,10.0928333333,39.1006666667,18.0912222222,6.35033333333,10.7272222222
762.88,11.6177777778,66.0934444444,52.3165555555,49.5031833333,8.82944444444,8.82611111111,55.1328888889,10.4106944444,39.1893333333,18.3612222222,6.57233333333,11.1004444444
763.20,11.8849444444,66.2907777778,52.501,49.5501,9.14666666667,9.15333333335,55.296,10.5252777778,39.3297777778,18.6245555556,6.77522222222,11.3606666667
763.51,12.0134444445,66.4538888889,52.6022222222,49.6822277778,9.25933333332,9.2828888889,55.4677777778,10.5566944444,39.5782222222,18.8326666667,6.85988888889,11.4083333333
763.82,11.9198333333,66.4883333333,52.5658888889,49.5638666667,9.21777777778,9.33544444444,55.4916666667,10.4442777778,39.407,18.8191111111,7.02188888889,11.0773333333
764.14,11.725,66.5578888889,52.6714444445,49.7122277778,9.10433333333,9.29844444443,55.6882222222,10.3179444444,39.4484444444,18.8007777778,6.90411111111,10.7032222222
764.45,11.5538333333,66.0014444445,52.3573333333,49.2374444444,8.98822222221,9.19477777778,55.2867777778,10.1762777778,39.106,18.6621111111,6.75133333333,10.532
764.76,11.6258888889,66.0333333334,52.1762222222,49.2596444444,9.1011111111,9.27822222221,55.0991111111,10.2451666667,39.1224444444,18.5953333333,6.62055555556,10.5413333333
765.07,11.9129444444,66.2308888889,52.3851111111,49.5325944444,9.43433333332,9.58077777779,55.3542222222,10.5336111111,39.2494444444,18.8028888889,6.75811111111,10.8073333333
765.39,12.1397222222,66.3054444445,52.3956666667,49.5879222222,9.46077777777,9.82966666668,55.5175555556,10.7631666667,39.1627777778,18.9711111111,7.16022222222,11.0616666667
765.70,11.65,66.5045555556,52.6501111111,49.76355,9.06877777777,9.34455555555,55.6123333333,10.5164722222,38.9901111111,18.7697777778,6.84833333333,10.6736666667
766.01,11.0126111111,66.0066666667,52.2417777778,49.4570111111,8.61188888889,8.71922222221,55.3154444445,10.0125555556,38.4472222222,18.3683333334,6.43433333333,10.0994444444
766.32,10.7715555556,66.0826666667,52.2365555556,49.1841444444,8.33555555556,8.62533333332,55.32,9.88950000001,38.3502222222,18.1243333333,6.28444444444,9.81155555556
766.64,10.5014444444,66.1164444444,52.4417777778,49.1720166667,8.05944444443,8.3128888889,55.3594444444,9.78866666668,38.3653333333,18.0323333333,6.08411111111,9.37466666667
766.95,10.3896666667,65.4858888889,51.9836666667,48.6612777778,7.92444444445,8.11711111112,54.6861111111,9.7908888889,37.9427777778,17.8745555556,5.96311111111,9.27333333333
767.26,10.1775555556,65.0342222222,51.6987777778,48.1870833333,7.76455555554,8.04,54.0761111111,9.78344444443,37.7003333333,17.4216666667,5.51977777778,9.52977777778
767.57,9.97572222223,65.1862222222,51.6236666667,48.2624111111,7.63022222223,7.77366666667,54.1758888889,9.64402777777,37.5517777778,17.2186666667,5.13111111111,9.52988888889
767.88,10.2466666667,65.265,51.5627777778,48.5012833333,7.79477777778,8.06177777777,54.3173333333,9.76797222223,37.517,17.3347777778,5.15444444444,9.62722222222
768.20,9.81605555557,65.0017777778,51.4071111111,48.2548888889,7.32144444444,8.00533333332,54.1373333333,9.42091666665,37.0556666667,17.1264444444,5.00611111111,9.362
768.51,10.191,65.1378888889,51.8403333333,48.5796833333,7.47099999999,8.371,54.569,9.84775,37.4466666667,17.5607777778,5.41144444445,9.50733333333
768.82,10.1081666667,65.5561111111,52.3254444444,48.8187944445,7.83922222223,8.45422222221,54.6601111111,9.83947222222,37.6262222222,17.6847777778,5.20633333333,9.88122222222
769.13,10.1115,65.4782222222,51.6668888889,48.2954944444,8.00288888888,8.51455555557,54.422,9.75655555555,37.7826666667,17.2366666667,4.78433333333,9.84922222222
769.44,10.7300555556,65.0134444444,51.4072222222,47.7699444445,8.40700000001,8.98466666667,54.1974444444,10.1785833333,38.053,17.5945555556,5.00855555556,10.4351111111
769.76,11.2607777778,64.9538888889,51.6378888889,48.28175,9.1491111111,9.4171111111,54.0234444444,10.5973333333,38.5713333333,18.2798888889,5.48711111111,11.0176666667
770.07,11.598,64.7122222222,51.483,48.3299166667,9.40777777778,9.48322222222,53.7772222222,10.8503055556,38.6437777778,18.3257777778,5.69377777778,11.2366666667
770.38,11.5851666667,64.9901111111,52.0537777778,48.7692833333,9.43433333333,9.42799999998,54.2207777778,10.8693611111,38.9887777778,18.3465555556,5.55222222222,11.4464444444
770.69,11.6551111111,65.15,52.522,48.8420222222,9.36355555556,9.12633333333,54.9424444445,10.8736944444,39.1626666667,18.5162222222,5.55244444444,11.3615555555
771.00,12.4351666667,64.8488888889,52.6707777778,48.7790888889,9.76744444445,9.52400000001,54.6927777778,11.4750555556,39.4848888889,18.9094444444,6.211,11.6838888889
771.32,12.8193333333,65.2828888889,53.1352222222,49.31305,10.1351111111,9.59377777777,55.1074444444,11.8799444444,40.0854444445,19.1735555556,6.89255555556,12.1004444444
771.63,13.4080555556,66.2066666667,54.0722222222,49.8258111111,10.5618888889,9.40111111111,55.9057777778,12.1617777778,40.9487777778,19.4547777778,7.20377777778,12.3814444445
771.94,13.0223333333,66.2465555556,53.8472222222,49.4122666667,10.3267777778,8.95466666667,55.8075555556,11.4069166667,40.7686666667,19.0715555556,6.88922222222,12.0142222222
772.25,13.0007777778,66.228,53.6518888889,49.18695,10.1132222222,9.01622222221,56.0722222222,11.2880555555,40.7502222222,19.1011111111,7.02055555556,12.0595555555
772.56,12.7428888889,66.2533333334,54.1194444444,49.3072166667,9.55177777779,8.52922222222,56.085,10.7031944444,40.4263333333,19.1107777778,6.66522222222,11.2997777778
772.87,13.1146111111,66.6665555556,54.5793333333,49.7432277778,10.047,8.90233333334,56.5314444445,11.0415555556,40.6503333333,19.6023333333,7.08922222222,11.1107777778
773.18,12.6508333333,66.7491111111,54.237,49.1780777778,9.36544444443,8.29377777778,56.6944444444,10.6203333333,40.2486666667,19.1354444445,6.33844444444,10.3544444444
773.50,12.0235555556,66.6208888889,53.9822222222,48.9312833334,8.78211111111,8.00311111111,56.5864444444,9.9426111111,39.8013333333,18.6253333333,6.00977777778,10.1106666667
773.81,11.9518888889,66.1982222222,53.3518888889,48.5766666667,8.58488888889,7.89366666667,56.5693333333,9.74247222221,39.4534444445,18.4365555555,6.00466666667,9.57533333333
774.12,11.6981111111,66.34,52.9275555556,48.5813555556,8.25744444444,7.84533333333,56.0455555555,9.31697222222,39.3826666667,18.2255555556,5.88611111111,9.19833333333
774.43,11.3361111111,66.3984444444,52.7541111111,48.5110222222,8.34111111111,7.923,56.3287777778,9.42805555557,39.1965555556,17.9214444444,5.88688888889,9.02777777778
774.74,10.5862222222,66.7878888889,52.9553333334,48.3835388889,7.90511111111,7.37222222222,56.6536666667,9.09444444443,39.0746666667,17.5791111111,5.12766666667,8.52711111111
775.05,9.79383333333,65.5546666667,51.8651111111,47.4288388889,7.07444444444,7.01788888889,55.7972222222,8.14402777779,37.9017777778,16.9285555556,4.343,7.98477777778
775.36,9.58672222221,65.0492222222,51.9164444445,47.6207055555,7.04344444445,7.1,55.7821111111,8.26658333334,37.9266666667,17.0224444444,4.34255555556,8.06266666667
775.67,10.6213333333,65.6145555556,52.6987777778,48.46335,7.99544444443,7.80111111112,56.1138888889,9.04736111111,38.8361111111,17.8278888889,5.22766666667,8.65077777778
775.98,11.329,66.3275555556,53.3107777778,49.3856,8.7128888889,8.68055555555,56.581,9.70205555557,39.7124444445,18.548,6.26622222222,9.90811111111
776.30,11.1968888889,66.5848888889,53.8154444445,49.9534444445,8.36599999999,8.8971111111,56.8463333333,9.49541666667,40.1143333333,18.08,6.40511111111,10.4985555556
776.61,11.633,66.9048888889,54.2653333334,50.3800444444,8.68666666667,9.35244444444,57.1992222222,9.73855555554,40.5736666667,18.2774444444,6.92788888889,10.84
776.92,11.3188333333,66.9822222222,54.1438888889,50.2441,8.27100000001,8.86066666668,57.1666666667,9.43788888889,40.558,17.7461111111,6.21177777778,10.181
777.23,9.919,67.0155555555,53.8952222222,49.9398666667,6.70933333333,7.62877777779,56.3133333333,8.04805555555,39.8721111111,16.5091111111,4.68277777778,8.659
777.54,9.84966666668,66.6582222222,53.6866666667,49.7116611111,6.728,7.66233333332,56.3286666667,8.48611111112,39.6872222222,16.3525555555,4.64655555555,8.69
777.85,9.73611111111,66.4452222222,53.3503333333,49.6821333333,6.36844444444,7.40744444445,55.9727777778,7.56505555557,39.3614444444,16.339,4.24877777778,8.855
778.16,9.82316666666,65.3115555556,52.2643333333,49.0623444445,6.03522222222,7.43277777779,54.9663333333,7.41383333332,38.6448888889,16.1951111111,3.99,8.64466666667
778.47,9.95883333332,65.3882222222,51.9808888889,49.0853777778,6.39255555554,7.73833333332,54.9415555556,8.18411111112,38.8678888889,16.5868888889,4.32311111111,9.10066666667
778.78,9.75422222222,65.6766666667,51.5105555556,48.8811388889,5.658,7.27933333332,54.7362222222,7.64011111111,38.812,16.0778888889,3.73777777778,8.33744444445
779.09,9.84505555556,66.0982222222,51.8864444444,48.82305,5.7278888889,7.5538888889,54.9698888889,7.93474999999,38.6906666667,16.2275555556,3.84144444444,8.07055555555
779.40,9.94561111112,65.9587777778,51.2993333333,48.4174444445,5.96566666668,7.537,54.7612222222,8.19302777777,38.6171111111,16.1703333333,3.91955555555,8.14122222222
779.71,9.23416666666,66.4282222222,50.9184444445,48.2630166667,5.5821111111,6.62444444445,54.9372222222,7.77697222221,38.4736666667,15.9687777778,3.17966666667,7.43688888889
780.02,8.86505555555,65.9607777778,50.4986666667,47.9653388889,5.43644444445,6.46011111111,54.5847777778,7.75083333335,37.9842222222,15.8503333333,3.13311111111,7.40444444444
780.33,9.38138888889,65.8193333333,50.428,48.1304333333,6.23966666667,7.13966666667,54.8671111111,8.60469444446,38.3901111111,16.4152222222,3.90955555555,7.95166666667
780.64,11.1372222222,66.0054444444,50.8744444444,48.5755666667,7.97022222222,8.83166666668,55.7382222222,10.59125,39.424,17.9326666667,5.78633333334,10.1018888889
780.95,11.5196111111,66.5422222222,51.8073333333,49.4848444444,8.34899999999,8.78411111111,56.6302222222,10.8158055555,40.0655555556,18.4652222222,6.11955555556,10.3472222222
781.26,11.9035,66.4707777778,52.3237777778,49.6172722222,8.86744444445,9.27711111112,56.437,11.5540555556,40.607,19.0347777778,6.95344444444,10.8438888889
781.57,11.6859444445,66.7923333333,52.2948888889,49.5804111111,9.41355555554,9.41355555557,56.6244444445,11.8544444444,40.3936666667,19.1324444444,7.35644444444,10.9942222222
781.88,12.0581666667,67.2831111111,52.8366666667,49.9841888889,9.94211111112,9.51622222222,56.6703333334,12.0536666667,40.9825555555,19.3675555556,7.79422222222,11.2017777778
782.19,12.7542222222,68.2551111111,53.8852222222,50.9255222222,11.3473333333,10.7572222222,57.0352222222,13.5438611111,41.5123333333,20.3976666667,8.98688888889,12.5364444444
782.50,11.8073333333,66.4677777778,52.31,49.8250055556,10.7495555556,9.85455555557,55.7452222222,12.6210833333,40.5025555555,19.4645555556,8.40788888889,12.0332222222
782.81,11.6886111111,66.1901111111,52.4568888889,49.9166611111,10.9827777778,9.7451111111,56.243,12.6100833333,40.6123333333,19.4902222222,8.40677777778,12.0921111111
783.12,12.4523888889,65.7875555555,52.3652222222,49.7794388889,11.4192222222,9.99644444444,56.0086666667,12.9666944444,40.4746666667,19.8931111111,8.75488888888,12.5612222222
783.43,12.1776666667,65.8876666667,52.4021111111,49.6359666667,10.9813333333,8.99644444445,56.2048888889,12.0988611111,40.4376666667,19.1616666667,7.92988888889,12.0478888889
783.74,11.6039444445,65.8877777778,52.7402222222,49.4912611111,10.7168888889,8.53033333332,56.0152222222,11.4420277778,40.3152222222,19.2097777778,7.43233333333,12.2278888889
784.05,11.0485,66.426,52.8885555556,49.6129555556,10.4083333333,7.99166666668,56.1236666666,10.5140555555,40.4293333333,18.6308888889,6.85533333333,11.2843333333
784.36,10.9236666667,66.1763333333,52.4511111111,48.8538388889,10.3422222222,8.04511111111,55.3248888889,9.97227777778,40.2537777778,18.7138888889,6.45911111111,11.1974444444
784.67,10.9948333333,66.6861111111,52.2521111111,49.1235166667,10.6655555556,8.41811111111,56.011,10.3213333333,40.4727777778,18.8606666667,6.43222222222,11.4213333333
784.98,11.7616666667,66.7638888889,52.6321111111,49.2840944445,10.8488888889,8.82855555554,55.7204444444,10.4920833333,41.2878888889,19.2016666667,6.69188888889,11.6064444445
785.29,12.7617777778,67.0045555556,53.538,50.0312222222,11.5454444444,10.1941111111,56.3086666666,11.6033611111,41.9247777778,20.282,7.83855555555,12.6266666667
785.60,12.373,65.2055555556,52.1493333333,48.9042277778,10.5227777778,9.55522222223,55.4226666666,10.6059444444,40.9813333333,19.5843333334,7.12577777778,12.0978888889
785.91,12.7451666667,65.1888888889,52.0886666667,48.6362888889,10.1826666667,9.79444444443,55.6596666667,10.6918888889,41.3657777778,19.4562222222,6.94333333333,12.0491111111
786.22,13.2895555556,65.589,51.8116666667,48.8243444444,10.0334444444,10.3956666667,55.1283333334,11.1527777778,41.1743333333,19.5653333333,7.11622222222,12.5138888889
786.53,12.8602222222,64.7566666667,51.6621111111,48.3650388889,9.63266666667,10.3674444444,54.518,10.8012222222,40.6703333333,19.2471111111,7.05233333333,12.0658888889
786.84,13.0509444444,64.6056666667,51.577,48.1428555556,9.69533333334,10.9857777778,54.3461111111,11.1537222222,40.699,19.7493333333,7.51788888889,12.2134444444
787.14,13.7784444444,65.3064444444,51.7487777778,48.7165388889,10.0864444444,11.3583333333,54.9903333333,11.787,41.0528888889,20.341,7.98444444444,12.595
787.45,13.8372222222,64.6285555556,51.4103333333,48.5728166667,10.3113333333,11.455,54.7386666667,12.3108611111,41.0043333334,20.8287777778,8.17866666667,12.9945555556
787.76,14.7291111111,64.7753333333,51.469,49.0417055556,10.7564444445,12.1412222222,55.2514444444,13.1775,41.3882222222,21.1077777778,9.00055555557,13.8382222222
788.07,15.4738333334,64.9983333334,51.9935555556,49.3813944445,11.1777777778,12.4122222222,55.8557777778,13.7136388889,41.4997777778,21.438,9.23422222222,13.914
788.38,16.0095,65.4101111111,52.9346666667,50.2668888889,11.781,12.8967777778,56.7128888889,14.9595277778,42.0221111111,22.0074444444,9.99511111111,14.6906666667
788.69,15.0091666667,64.4845555556,52.0655555556,49.6639888889,10.4531111111,11.3445555556,56.0803333333,13.7035277778,40.9877777778,20.6978888889,8.56244444445,13.4847777778
789.00,14.9293333333,65.0224444445,52.7417777778,50.0720444444,10.3567777778,11.1957777778,56.5642222222,13.5074444444,41.2068888889,20.5271111111,8.35666666667,13.3822222222
789.31,14.6257777778,65.558,53.0635555555,50.4116444445,10.1745555556,10.7928888889,56.4836666667,13.0983611111,40.9125555556,20.2887777778,7.70811111111,13.4141111111
789.62,14.1497222222,65.2722222222,53.2755555556,50.0144,10.1287777778,10.1201111111,56.8797777778,12.6742777778,40.9803333333,19.8807777778,7.04222222222,13.0667777778
789.92,14.9818888889,65.904,53.5158888889,50.5147055555,10.8361111111,10.8363333333,57.4088888889,13.5386388889,41.589,20.5464444444,7.51088888889,14.1972222222
790.23,15.5395,66.0518888889,53.6132222222,51.0509666666,12.0107777778,11.7348888889,57.4624444444,14.5437222222,41.9048888889,21.1173333333,8.60744444444,15.6908888889
790.54,15.6297222222,66.0057777778,53.826,50.9602888889,12.2791111111,12.1795555556,57.5025555555,14.9006111111,42.0357777778,21.2712222222,9.29966666666,16.0372222222
790.85,15.0940555556,65.9781111111,53.7873333333,50.6337722222,11.5112222222,11.6415555555,57.2957777778,14.1889444445,41.5131111111,20.7892222222,8.59844444444,15.6708888889
791.16,13.5593888889,65.4256666667,52.8525555556,50.1034666667,10.1877777778,10.2838888889,56.5754444445,12.8353333333,40.4135555556,19.7883333333,7.26311111111,14.3626666667
791.47,12.8230555556,65.5514444445,52.911,49.5460111111,9.71000000001,9.75922222221,56.1376666667,12.2853055555,40.3196666667,19.3011111111,7.04533333333,14.3182222222
791.78,12.1521666667,65.3362222222,52.6101111111,48.9558277778,9.48611111112,9.51655555557,56.2155555555,11.0857777778,39.9451111111,18.6267777778,6.24611111111,13.9751111111
792.08,12.562,66.6458888889,53.067,49.3087722222,10.6361111111,10.2435555555,57.0838888889,11.4750833333,41.0471111111,19.7233333333,6.78444444445,14.7148888889
792.39,13.2697222222,66.6154444444,53.2017777778,49.3853277778,11.3166666667,10.7,57.2308888889,12.4395277778,41.6075555556,20.7111111111,7.57522222222,15.4487777778
792.70,12.6445,67.0341111111,53.3395555556,49.8235333333,11.006,10.46,57.4984444445,12.2743333333,41.651,20.6573333333,7.698,14.7552222222
793.01,13.7695,67.456,54.1016666667,50.4843277778,11.9313333333,12.108,57.9853333333,13.4371944445,42.4506666667,21.9004444444,9.40811111111,15.7634444444
793.32,13.6362222222,67.3746666667,53.9207777778,50.2576333333,11.84,11.8296666667,57.7006666667,13.1028333333,42.6533333333,21.5038888889,9.29911111111,15.6305555556
793.62,13.3931666667,66.2226666667,53.2217777778,49.6186277778,11.2971111111,11.5035555556,57.2178888889,12.6343611111,42.2966666667,21.396,8.77755555554,14.3121111111
793.93,14.0218888889,66.4314444444,53.4376666667,49.9694,11.4076666667,11.9908888889,57.2233333333,12.6996111111,42.48,21.5368888889,8.69666666667,14.2621111111
794.24,14.8301111111,66.9413333334,53.9275555556,50.7477833334,12.0673333334,12.8511111111,57.9161111111,13.0774444444,42.8673333333,22.0695555556,9.62555555558,14.5706666667
794.55,15.6647222222,67.5885555555,54.7942222222,51.3048444444,13.1248888889,13.4452222222,58.7917777778,14.2044444444,43.8332222222,22.9134444444,10.4898888889,15.0184444444
794.86,15.6641111111,66.471,54.2643333333,50.9001722222,13.0085555556,13.5073333333,58.2161111111,14.2411111111,43.6131111111,23.0632222222,10.2504444444,14.681
795.16,14.5431666667,65.5903333333,52.7048888889,49.8734722222,11.5668888889,11.8675555556,56.8742222222,12.9361944445,42.6121111111,21.9895555556,8.81333333334,13.6221111111
795.47,13.7933333333,64.3143333333,51.9983333333,49.059,10.6808888889,11.245,55.8042222222,12.4353611111,41.5185555555,20.7304444445,8.281,12.9468888889
795.78,13.8983333333,64.4902222222,52.2145555556,49.264,10.815,11.531,55.9087777778,12.5118333333,41.619,20.6663333333,8.18077777778,13.0107777778
796.09,14.8396111111,64.0566666667,52.5447777778,49.5497888889,11.7075555555,12.3226666667,56.2733333333,13.4298611111,41.965,21.6444444445,9.06966666665,14.0102222222
796.40,14.6413333333,64.0505555555,52.4424444444,49.7856277778,11.3831111111,11.5423333333,55.565,13.2466111111,41.8285555555,21.247,8.56066666668,13.8866666667
796.70,13.3819444444,63.3153333333,51.7947777778,49.3010722222,9.83533333333,10.2637777778,54.9652222222,12.3441111111,41.2263333333,20.2225555556,7.36922222222,12.6248888889
797.01,13.3785,63.8288888889,52.1235555555,49.1491277778,9.50055555556,10.0947777778,54.9802222222,12.1345277778,41.3191111111,19.8926666667,7.19022222222,13.3158888889
797.32,13.0697222222,62.9883333333,51.5334444444,48.3151833333,9.52522222223,9.90744444443,54.6574444444,12.0115833333,41.2726666667,19.614,6.81188888889,13.3181111111
797.63,13.5723888889,63.7401111111,51.8516666667,48.8295944444,10.142,10.5354444445,55.0758888889,12.7613888889,42.0073333333,19.9771111111,6.851,14.076
797.93,13.6703888889,63.2765555556,51.5316666667,48.5493666667,10.2372222222,11.0628888889,54.1631111111,12.3908888889,41.8513333333,19.7734444444,7.08733333333,14.4435555555
798.24,13.1982777778,64.2417777778,51.3218888889,49.2149777778,9.87866666668,10.8528888889,54.4325555556,11.8068888889,41.8604444445,19.509,6.73811111111,14.2815555556
798.55,14.6514444444,64.6464444444,52.1885555556,49.8949055556,11.3883333334,12.537,55.1,13.2576388889,42.6815555555,20.3308888889,8.23922222223,15.4683333333
798.85,15.4720555556,65.3918888889,52.8054444444,50.5867722222,12.0846666667,13.0683333333,55.8667777778,14.1397777778,43.5712222222,20.9677777778,9.15366666667,16.0493333333
799.16,15.3358333333,66.0476666667,52.9557777778,50.9566777778,11.8537777778,13.0608888889,56.5047777778,13.8449722222,43.8254444444,20.7778888889,9.36777777778,15.8054444444
799.47,15.8426666667,65.9618888889,52.8087777778,50.6353277778,12.3237777778,13.7748888889,56.478,14.2179444444,43.9985555556,20.8127777778,9.86744444446,16.418
799.78,15.7668333333,66.1541111111,52.6678888889,50.2857444445,12.4188888889,14.0302222222,57.0935555555,13.9228888889,44.0153333333,20.8934444444,10.0647777778,16.6247777778
800.08,17.295,66.9388888889,53.6494444444,50.9332388889,13.991,15.5723333333,58.2468888889,14.6875,44.518,22.1384444444,11.3416666667,17.583
800.39,17.3652222222,68.6421111111,55.0862222222,52.2708388889,14.4291111111,16.2083333333,59.9214444444,15.3378888889,45.3832222222,22.506,11.4822222222,17.6707777778
800.70,18.3138333333,69.9162222222,56.1807777778,53.4796722222,14.9414444444,16.661,60.8042222222,16.0607777778,45.6952222222,23.1713333333,12.4623333333,18.872
801.00,18.4293888889,69.2883333334,55.8345555556,52.5501333333,15.049,16.544,60.5422222222,15.9888333333,45.4373333333,23.3935555555,12.9295555556,19.1765555556
801.31,19.1419444444,69.6124444444,56.0371111111,52.6152555556,15.8938888889,16.7563333334,61.2903333333,17.1316944444,45.8444444444,24.2047777778,13.4744444445,19.6124444444
801.62,19.1787777778,68.8485555555,56.1036666667,51.8703222222,15.9225555556,16.4484444444,61.0046666667,17.4248333334,45.6752222222,23.9453333333,13.17,19.5703333333
801.92,18.4782777778,68.7994444445,56.4272222222,51.6019722222,14.9294444444,15.858,60.9448888889,16.6522777778,45.1782222222,24.183,12.728,18.5296666667
