wavelength,Back_BanEdwf,Belly_BanEdwf,Breast_BanEdwf,Crissum_BanEdwf,Crown_BanEdwf,DorTail_BanEdwf,Patch10_BanEdwf,Patch11_BanEdwf,Patch12_BanEdwf,Rump_BanEdwf,Throat_BanEdwf,WingTip_BanEdwf
824.79,11.153,22.6693333333,31.49125,24.2105,12.8445,13.2645,13.4898333333,12.4435,13.2018333333,14.3423333334,15.5328333334,15.1628333333
825.09,11.3385,22.795,31.74725,24.6313333333,13.0216666666,13.3488333333,13.613,12.6321666667,13.1398333333,14.4963333333,15.4075,15.0736666667
825.39,10.9408333333,22.7508333334,31.8541666666,24.4281666667,12.9308333333,13.129,13.4643333333,12.4426666667,12.824,14.2651666666,15.264,15.0273333333
825.70,11.205,23.1233333334,32.0058333333,24.5186666666,13.0896666667,13.218,13.7953333333,12.6643333334,13.1858333334,14.3648333333,15.207,15.3513333334
826.00,11.3685,23.252,31.6228333334,24.7301666666,13.1041666667,13.0378333334,13.8103333334,12.4895,13.0291666666,14.0176666667,15.0555,15.3545
826.30,11.0215,22.702,31.4644166666,24.5751666666,12.617,12.2876666667,13.441,11.854,12.4265,13.4063333334,14.455,14.6463333333
826.61,11.5588333333,22.8015,31.6964166667,24.7585,12.647,12.3573333333,13.6475,12.0501666667,12.331,13.6651666667,14.3323333334,14.7533333333
826.91,11.2723333333,22.733,31.8098333333,24.8745,12.5001666666,12.0968333333,13.1003333334,11.7923333334,12.2848333333,13.6021666666,14.319,14.4533333333
827.21,12.1856666667,22.818,31.9550833333,24.9461666667,13.0656666666,12.5356666667,13.2991666667,12.1586666667,12.2933333333,14.2331666667,14.6733333334,14.844
827.51,12.7996666667,23.0665,32.7435,25.345,13.562,12.5725,13.9161666666,12.4091666667,12.5453333333,14.706,15.2686666666,15.3411666667
827.82,12.221,22.5003333333,32.2405833334,24.9766666667,13.0086666667,11.4611666667,13.2058333333,11.6488333333,11.8365,13.731,14.4531666667,14.5658333333
828.12,12.3793333334,22.1436666667,32.33025,25.31,13.0676666667,11.1403333334,13.2741666667,11.7796666667,11.583,13.6576666666,14.8376666666,14.7688333333
828.42,12.5508333333,21.5955,32.1901666667,24.8676666667,12.9878333333,10.7725,13.2925,11.8191666666,11.2501666667,13.4043333333,15.0405,15.0406666667
828.72,13.0311666666,21.5535,32.0714166666,24.9945,13.1606666667,10.8846666667,13.2253333334,11.92,11.219,13.4841666667,15.0593333334,14.8435
829.02,12.6425,20.5485,31.3509166667,24.4895,12.678,9.44933333333,12.5711666667,11.2298333334,10.0428333333,12.7255,14.1381666667,13.9245
829.33,13.4761666667,20.6513333333,32.2411666667,24.9008333334,13.0131666667,9.29333333333,12.9201666667,11.6495,9.76966666665,13.0793333333,14.1911666667,14.019
829.63,13.6641666667,20.5476666667,32.19825,24.9853333333,13.2543333334,8.509,12.5806666666,11.57,9.25583333333,13.1223333333,14.3088333333,13.8693333333
829.93,13.948,20.6403333333,32.2875,24.7101666667,13.578,7.9635,12.5481666667,12.13,9.44350000001,13.5295,15.0416666666,13.964
830.23,16.5631666666,21.3375,33.6606666667,25.7153333333,15.2708333333,9.083,14.874,14.1501666666,10.3583333333,15.1155,16.6668333333,15.667
830.54,17.6601666666,21.0536666667,34.4300833333,26.5466666666,15.7483333333,8.98016666667,16.1978333333,15.617,10.7986666667,14.9041666666,16.6481666666,16.5541666667
830.84,17.5543333334,20.1775,33.2346666666,26.7061666666,15.3056666667,8.501,15.8383333333,15.9763333333,10.6116666667,14.6745,16.0748333333,16.1145
831.14,18.2646666667,20.6511666666,33.5960833333,27.1236666667,15.3923333334,9.58750000001,15.979,16.3228333333,10.963,15.797,17.577,17.0108333333
831.44,18.2665,21.446,32.999,26.5086666667,14.8441666667,9.72066666669,16.3225,15.8365,11.9683333333,15.5325,17.1525,16.8081666667
831.74,18.2108333333,22.0213333334,33.4535833333,27.3565,14.7411666667,9.74716666669,16.5863333333,16.1851666667,12.3545,15.4835,16.827,16.426
832.04,19.1771666666,22.7635,34.9094166666,28.5768333334,15.9871666667,11.0418333333,18.0636666667,17.252,13.8733333334,16.4401666667,17.9881666666,18.2143333333
832.35,18.4598333333,23.541,35.0915,28.692,15.6821666667,11.7265,17.827,17.282,14.5745,16.6491666667,18.9696666666,18.2841666667
832.65,17.6236666667,23.3665,35.0825,28.0858333334,15.4125,11.6668333333,17.7226666666,17.2771666667,14.8846666667,16.5676666667,18.8118333334,18.4486666666
832.95,16.7738333333,22.5436666666,34.619,27.4718333333,14.6005,11.3101666667,16.8501666667,16.6511666666,14.6923333333,16.1005,17.248,17.8145
833.25,16.1411666667,22.8401666667,34.61775,27.8603333333,14.7695,11.4418333334,16.4331666666,16.039,14.5796666667,15.8493333333,16.9146666666,18.199
833.55,15.1235,22.9098333333,34.175,27.3708333333,14.5903333333,10.9426666667,15.867,14.8288333334,14.3516666667,15.0671666667,15.9933333334,17.5086666667
833.85,14.488,23.0418333333,33.9949166666,27.1051666666,14.6618333333,10.9063333334,15.5038333334,14.0871666667,14.448,14.7155,16.3726666666,17.2816666667
834.16,15.4163333333,24.117,34.9443333334,27.2236666667,15.8031666667,11.5231666666,16.2413333333,14.875,15.4681666666,15.455,17.0275,18.3423333333
834.46,15.412,24.3086666667,35.5351666666,27.3553333333,16.4746666667,11.2135,16.4876666667,15.6556666666,15.7321666666,15.5528333334,16.7818333334,18.7915
834.76,15.564,24.4745,35.9339166667,27.5613333333,16.939,10.9081666667,17.03,16.3293333333,16.0438333334,16.3036666667,17.2115,19.3123333334
835.06,15.3346666667,24.5225,35.74125,27.2801666667,16.976,10.6403333334,16.9356666667,16.3843333333,16.0611666666,16.7203333333,17.3795,19.5588333334
835.36,14.3585,24.2991666667,34.8413333334,26.8053333333,16.5251666667,9.68583333334,16.6525,16.3976666667,15.4205,16.369,16.78,18.819
835.66,16.1153333334,25.328,35.9123333333,28.369,18.3958333333,10.778,18.4406666666,18.053,16.9796666667,18.1126666667,17.8441666667,20.6918333334
835.96,16.571,25.4938333333,35.9543333334,28.9356666667,18.3875,10.5323333333,18.531,18.26,17.113,18.6265,18.2438333334,20.7776666667
836.26,17.1325,26.018,36.2748333334,29.1063333334,18.9615,11.0591666667,19.1683333333,19.1168333334,17.788,19.3926666667,19.4788333333,21.5493333333
836.57,18.3333333333,26.023,36.72325,28.9205,20.0946666667,10.8333333333,20.2841666667,20.2273333333,18.182,20.5301666667,20.3028333334,21.6666666667
836.87,18.8558333333,26.3321666667,37.2470833333,29.6776666667,21.0861666667,10.5946666667,20.3635,22.0981666667,19.0418333333,21.2103333334,21.3135,22.7178333333
837.17,17.8586666667,26.1571666667,37.05,29.009,21.0378333334,8.97616666668,19.5885,22.2298333333,17.8591666666,21.0145,19.9393333333,22.5571666666
837.47,17.6751666667,26.3005,38.2830833333,29.2993333333,21.9746666667,8.38649999999,20.3555,22.6911666667,18.1791666667,21.0986666667,20.5146666667,23.2218333333
837.77,17.6673333333,26.1006666666,37.9646666667,28.7021666667,22.6986666666,9.00533333332,20.812,22.9846666667,18.3536666666,21.2408333334,22.07,23.7278333333
838.07,16.4591666666,24.3475,37.1885833334,27.2241666666,22.835,9.0155,19.0688333333,22.3606666667,17.171,20.3141666666,21.8566666666,21.7971666667
838.37,16.4595,25.3106666667,37.67025,27.916,23.801,10.1541666667,19.242,22.6761666666,18.1763333334,21.0776666666,21.5513333334,22.4986666667
838.67,17.5761666667,25.616,37.8668333334,27.23,23.8555,10.3286666667,18.3391666667,22.682,18.8378333333,21.5378333334,21.2736666667,22.858
838.97,16.9611666667,25.265,37.2646666667,26.6196666666,24.205,10.1883333333,16.9905,22.0553333333,19.0516666667,20.907,21.8195,22.5558333333
839.27,18.6701666666,26.8871666667,37.77575,27.7295,25.9,12.4275,18.1475,23.0253333333,21.0511666667,21.835,23.8676666667,24.7095
839.57,19.0516666667,26.527,37.9725,27.6325,25.829,12.769,17.9466666667,22.891,22.0766666666,21.0296666667,24.229,25.102
839.87,19.2025,27.265,36.8805833334,28.604,25.527,14.2735,18.2905,23.3616666667,24.5866666667,20.7691666667,24.7861666667,27.2081666667
840.17,17.8793333334,26.1986666666,36.2523333334,27.834,23.6603333333,13.762,17.259,21.517,23.8861666666,20.361,23.3221666666,26.424
840.47,18.6161666667,25.0281666667,36.0593333333,28.192,23.2203333333,14.7741666667,17.3445,21.3841666666,24.1525,20.7346666666,24.2088333334,27.3446666666
840.77,17.5553333333,23.611,34.4585,27.3333333333,21.9166666667,14.722,15.1945,20.2776666666,22.7221666666,19.9445,22.1386666666,26.0833333334
841.07,19.6143333334,24.3766666667,35.4023333334,29.6203333333,22.194,15.7595,16.2981666667,22.052,23.8663333333,21.0316666667,22.3358333333,27.5793333334
841.37,23.5391666667,27.8521666667,37.813,33.1108333334,24.9303333333,18.9758333334,19.3935,25.4313333333,27.4345,23.9286666667,25.0138333334,32.4151666667
841.67,24.5828333333,28.6413333334,38.3419166667,34.2831666667,27.0293333334,20.5523333333,20.0633333333,27.5186666667,30.0806666666,24.6688333334,27.3458333334,34.3116666666
841.97,25.658,30.6391666667,40.9148333334,36.5601666667,28.916,23.0263333333,21.5226666667,29.386,33.1766666667,26.6916666667,29.7301666666,37.8446666666
842.27,25.7483333334,30.6123333333,41.93875,37.517,28.6736666666,24.4556666666,21.2925,30.2041666666,33.9453333333,27.517,29.7961666667,38.3333333333
842.57,23.8865,28.5918333334,41.2535833334,36.171,29.2743333334,23.3118333334,19.6478333334,30.0288333334,33.1536666667,27.0115,27.8013333334,37.0688333333
842.87,23.571,29.2873333333,41.4251666667,37.3421666667,30.7348333333,24.0533333334,20.8613333333,31.2173333333,33.8158333333,28.4706666667,27.543,38.4185
843.17,22.838,28.9308333333,42.04,38.0503333333,31.0535,23.467,20.4403333333,30.3853333333,31.8003333334,27.9086666667,25.5896666666,37.7358333333
843.47,25.3181666667,31.128,44.4444166666,39.2705,34.521,25.7423333334,24.1306666667,32.9941666667,35.4111666667,30.4071666667,27.9898333333,40.6275
843.77,26.0153333334,33.4601666666,45.6431666667,38.6631666667,34.3908333334,26.4381666666,25.0845,35.0253333334,37.6903333333,32.6986666666,28.807,41.2015
844.07,24.6265,32.8495,43.7996666666,37.4668333333,32.3656666667,24.6261666667,24.4505,33.685,38.4783333333,32.014,29.3755,40.2813333334
844.37,21.4993333333,31.3005,42.52475,34.914,31.3456666667,20.7766666667,23.306,30.7586666667,38.3466666667,31.7973333333,27.5516666667,38.0755
844.67,18.8726666667,29.6076666667,41.4460833334,32.6471666667,31.3235,18.8723333333,23.2355,29.3628333334,36.5686666667,30.9805,25.0978333333,35.2451666667
844.97,20.398,30.7463333333,42.01525,32.4378333333,29.9501666667,18.4575,24.7761666667,28.209,37.5623333333,32.0398333334,24.776,34.0795
845.27,19.99,29.762,39.8561666666,30.6546666667,28.6706666666,16.4188333333,25.0001666667,26.0913333333,37.2023333333,30.4565,26.5871666666,32.0933333334
845.57,20.9538333334,31.6475,41.2329166666,30.5876666667,29.2871666667,17.1003333333,26.9266666667,27.4565,38.7285,30.9248333334,27.505,34.8746666667
845.87,20.8211666667,33.8163333333,43.9613333333,33.6716666667,29.6135,19.4201666667,28.8405,28.1643333334,40.3865,32.7055,29.6618333333,36.9565
846.17,18.9395,32.5251666667,43.13125,32.5756666667,29.1413333333,18.3333333333,28.1313333333,27.2223333333,39.7475,33.8383333333,30.7071666667,36.4141666666
846.47,15.642,30.6363333333,41.42375,29.288,26.2676666667,15.9653333333,25.081,25.0808333334,40.6148333334,33.1715,32.4701666667,34.6816666667
846.77,10.368,27.7593333333,36.9285,24.9723333334,21.2933333333,12.709,19.175,21.6831666667,37.347,29.5986666667,27.7593333333,29.3755
847.07,9.6885,28.4315,36.4475833333,27.2203333333,23.587,14.4178333333,21.338,22.0876666667,41.1188333333,31.1995,30.392,29.2386666666
847.37,10.8951666667,30.6243333334,37.5145833334,29.1521666666,25.088,18.139,24.6761666666,24.6171666667,43.0508333333,33.8635,32.6265,29.3286666667
847.67,11.4321666667,34.4163333333,38.4175,31.1671666666,27.0156666666,25.3913333334,25.692,26.1735,46.811,35.74,36.101,32.1903333333
847.97,13.9783333334,37.8135,40.3225833333,34.0503333333,27.5986666667,30.705,27.0011666667,26.9415,51.1948333333,39.2471666667,38.7098333334,35.424
848.26,12.9765,36.7158333333,39.6678333334,34.3786666666,25.584,32.595,26.2605,26.5681666667,49.877,39.6678333333,40.8978333334,38.1305
848.56,12.0125,36.352,40.1256666666,36.9183333334,25.1571666666,34.6541666666,23.8993333334,26.1005,49.6855,39.4968333333,38.302,36.981
848.86,7.18966666667,34.5751666667,35.88225,35.0326666667,22.6796666667,34.1828333334,20.7843333333,22.6141666667,49.1503333333,40.3268333333,37.7121666666,33.3333333333
849.16,3.90516666667,33.6818333333,31.5203333334,29.8466666667,17.7126666667,32.2175,17.4338333333,20.4325,49.0233333333,39.191,33.124,32.148
849.46,7.99183333334,38.1831666666,35.5191666667,32.7185,19.399,36.9535,18.3061666667,22.8141666667,52.3906666667,40.0271666667,36.7486666666,34.6996666667
849.76,10.3838333333,38.2275,38.426,35.8463333334,22.2883333333,39.8146666667,21.4285,24.8018333333,51.6535,43.5185,38.4923333334,35.2513333334
850.06,10.7715,40.5383333333,40.866,38.7918333333,22.4891666667,44.6868333333,23.0713333334,24.6725,54.2211666667,47.962,44.6873333333,39.5195
850.36,12.1763333334,42.0853333333,41.4384166666,38.2038333333,20.9286666667,45.2055,23.0595,22.831,51.37,47.5646666666,45.2815,39.0408333334
850.65,13.2285,46.6368333333,43.3483333333,41.3303333333,24.589,45.217,24.0656666667,23.5425,53.8115,48.5798333333,46.1136666666,42.0031666667
850.95,13.4196666667,45.4546666666,44.7689166667,41.847,23.2321666667,43.3621666666,23.0878333333,22.7993333333,48.5573333333,47.1138333333,45.8153333333,37.5181666667
851.25,7.057,44.069,42.4170833333,38.8138333333,18.6936666666,38.5886666666,18.3181666667,18.4685,45.4201666667,44.5196666667,44.6695,32.5073333333
851.55,8.90416666665,46.8796666666,44.6726666667,40.2586666667,23.0593333334,39.4216666667,20.624,17.8845,47.7168333333,46.1186666667,44.9011666666,30.4415
851.85,9.42683333331,47.2098333333,44.457,38.537,26.2441666667,40.3468333333,23.6046666667,18.3256666667,48.5671666667,47.4358333333,44.4191666666,30.5431666667
852.15,10.3668333333,48.0861666667,48.724,40.0318333333,27.5916666666,40.8293333334,23.7638333334,16.8263333333,46.8103333333,47.2088333333,44.7366666667,30.8613333334
852.45,14.3518333333,49.6141666667,50.3085,43.7501666667,31.6358333333,44.0586666667,25.926,17.2066666667,46.9136666667,48.9196666667,46.7593333333,29.5525
852.74,15.62,52.4958333334,54.4683333334,46.4573333334,33.8163333333,48.3091666667,31.562,18.6795,48.7921666667,53.14,45.7328333334,30.1931666667
853.04,14.7596666667,55.141,54.39475,45.1906666667,32.9188333334,48.756,31.509,18.0763333333,47.6781666667,52.5703333333,44.1958333333,29.1873333333
853.34,17.4923333333,53.5285,51.6891666666,46.2461666666,36.6366666667,46.6215,31.5316666667,21.9971666666,47.6726666667,51.8018333334,42.7928333334,29.4293333334
853.64,17.2618333333,52.381,51.7113333333,48.2886666667,38.0208333333,47.9165,28.7948333333,20.0148333333,46.4286666667,51.4136666667,40.625,30.2826666666
853.94,13.711,49.7536666667,52.6271666666,45.5665,35.3858333333,50.082,26.0263333333,14.2856666667,43.1035,50.6568333333,36.6995,25.5336666666
854.23,10.0001666667,49.8245,49.34225,43.0701666667,34.1226666667,49.1228333334,25.3508333333,14.0351666667,45.7015,49.737,34.6493333334,23.6843333334
854.53,13.7523333333,50.5463333333,52.0491666666,46.0838333334,38.4333333333,53.3696666667,30.7833333334,15.4826666666,48.3606666667,51.0926666667,37.7956666666,27.7778333334
854.83,9.48283333333,46.2645,47.5574166666,40.4215,32.7586666667,52.8736666666,29.1186666667,10.6323333334,43.774,50.2876666666,30.6511666666,21.6475
855.13,9.38133333332,50.0996666667,49.7505,43.6128333333,31.5371666667,57.9841666667,33.6328333333,9.88033333334,48.004,53.8921666666,32.6346666666,25.05
855.43,13.7861666667,58.7448333333,52.0065,45.2675,36.111,63.683,42.078,15.8436666667,56.4815,57.0988333334,37.8601666667,25.3086666666
855.72,11.7503333333,61.151,54.7960833333,44.4846666666,35.9713333334,69.7841666667,43.8851666666,11.9903333333,61.7503333333,58.1535,41.6065,24.94
856.02,11.1856666667,58.3895,45.4139166666,42.7293333333,37.1363333333,64.653,37.1365,9.28433333335,56.152,54.4745,41.1631666666,20.5815
856.32,13.5761666667,59.7131666666,42.54975,40.9495,40.0663333334,67.9913333333,38.1896666666,11.0378333333,59.8233333333,53.4215,38.1901666667,20.4193333334
856.62,11.5776666666,68.575,45.10175,40.458,37.6588333333,72.3918333333,39.1856666667,5.7251666667,63.995,49.9998333333,35.2416666667,16.285
856.91,10.5796666667,74.6374999999,47.6810833334,39.4201666667,35.2173333333,75.797,46.5216666667,9.42033333331,75.3621666665,50.5795,38.5506666667,9.42033333333
857.21,17.845,89.5625000001,47.6429166666,45.9595,38.2153333334,89.8990000002,53.3668333334,11.953,85.6903333331,60.9428333333,50.8415,13.1311666667
857.51,25.6011666666,99.313,49.9140833333,55.4983333333,47.9381666666,101.030833333,63.2301666666,12.543,86.9418333335,70.2748333333,60.3091666667,21.9931666666
857.81,29.649,106.842166667,48.9476666667,59.8245,50.8773333334,107.193166667,64.7368333333,18.421,88.5966666665,73.5088333333,59.649,20.1753333333
858.10,40.6131666667,122.413666667,59.8659166667,77.0113333335,64.1763333334,123.563166666,73.3716666667,31.0345,101.149333333,84.0995,73.9466666667,29.885
858.40,49.5885,129.629666667,60.4938333333,74.0738333335,69.9588333335,131.275666667,70.3703333334,40.1235,99.177,91.7696666667,80.4528333334,19.9588333333
858.70,55.4166666667,130.416666667,66.3541666667,84.3750000001,73.3333333331,137.291666666,72.7083333333,45.2083333333,97.7083333333,99.375,80.8333333333,24.375
858.99,52.299,113.6015,61.3983333333,77.7778333335,63.2183333333,118.199333333,68.5821666666,44.0611666666,84.6743333333,91.3795,69.5403333333,15.1341666666
859.29,55.3765,130.645166667,58.4679166666,79.0321666665,50.5376666667,142.204333333,77.6883333335,36.2903333333,86.2905000002,93.011,69.3551666667,-7.5268333333
859.59,58.17,150.9805,72.549,86.2744999998,41.1764999999,159.803833333,88.2351666669,30.719,87.5816666668,106.209166667,81.0458333334,-16.3398333334
859.89,56.5475,132.738166667,70.2379166665,83.6308333335,39.8810000002,156.249833333,86.3093333335,32.1426666667,73.5116666667,106.250166667,68.4521666667,-13.988
860.18,44.5401666667,134.482666666,64.7988333334,73.5633333333,44.2528333335,160.919666667,78.4483333332,28.4481666667,60.0573333334,104.885,67.8161666666,-11.207
860.48,47.3576666667,104.268333333,72.35775,68.0891666667,51.626,121.138,77.439,44.9185,58.7398333333,90.0406666669,67.886,9.14633333335
860.78,47.159,90.1515000002,66.4770833334,53.5985,38.0681666667,103.598666667,66.2881666666,43.3711666666,44.8865,75.947,55.4926666666,0.56833333335
861.07,41.4036666666,73.8596666666,57.9825,43.5086666667,28.2456666667,86.8420000001,57.1931666667,33.6841666667,40.1753333333,64.386,50.1755,-8.772
861.37,40.625,67.1128333333,52.7528333333,42.113,28.4226666667,69.7916666667,50.2975,33.3331666667,38.2438333333,54.1665,46.4288333333,-4.018
861.67,41.054,59.191,48.83575,42.7696666666,29.6566666667,56.0046666666,48.0393333333,33.5783333333,36.152,48.652,44.9751666666,3.67633333335
861.96,36.8766666666,52.4933333333,35.76125,34.383,21.7845,46.9816666667,38.5826666667,25.8533333333,25.0655,40.8138333333,37.5325,-6.9555
862.26,38.51,56.9443333334,32.8284166666,36.7425,22.4746666667,45.0756666667,38.7626666666,30.0505,21.3385,41.6666666667,36.2373333334,-5.17683333335
