wavelength,Back_TacLucf,Belly_TacLucf,Breast_TacLucf,Crissum_TacLucf,Crown_TacLucf,DorTail_TacLucf,Patch10_TacLucf,Rump_TacLucf,Throat_TacLucf,WingTip_TacLucf
803.46,19.008,54.4024666667,40.7536666667,48.773,16.7922666667,22.8792666667,22.5152333333,23.343,35.3430583333,18.9888666667
803.76,18.7791333333,54.3929333333,40.8332666666,48.5982666667,16.2659333333,22.6938666667,22.2156333333,23.0426666667,34.94335,18.4367333333
804.07,19.9358,55.2839333334,41.7902,49.4834,17.2217333333,23.7407333333,23.3620333333,23.5548,35.6101833333,19.108
804.38,19.7717333333,55.0506666667,41.6603333333,49.1192,17.2686666666,23.6184666667,23.1178333334,23.7072,35.4333833333,19.0938666667
804.68,18.869,53.9176666667,41.0367333334,48.1182666667,16.5944,22.7708666667,22.3782,23.5248666667,34.4180166667,18.2846
804.99,18.6200666667,53.4838,40.7651333333,47.1934,16.2746666667,22.4082,22.3425333333,23.1921333333,34.1118583333,18.131
805.30,17.967,53.377,39.9814,46.6168666667,15.8092666667,21.9147333333,21.8584333334,22.7502666667,33.5828833334,17.5241333334
805.60,17.3973333333,53.5402,39.6614,46.0142666667,15.3966666667,21.637,21.2793666667,22.3454666667,33.0189583333,17.0272
805.91,17.2980666667,53.7229333333,40.1946666667,46.516,15.6708666667,21.9919333333,21.1655,22.1363333333,33.3231,17.0593333333
806.21,16.9017333333,52.9508666667,39.8369333333,46.1523333333,15.6224,21.8248666667,20.6428333334,21.8188,32.953875,16.977
806.52,15.4026,51.2012,38.2390666667,44.717,14.2201333333,20.522,19.0126,20.5407333333,31.6148416666,15.5848666666
806.83,15.5073333333,51.0901333333,38.2532666666,44.7251333333,14.3764,20.3833333333,18.9914666666,20.509,31.6399916667,15.7586
807.13,16.3544,51.689,39.2797333333,45.7362,15.4493333333,20.9688,20.1338666667,21.5424,32.5255083333,16.603
807.44,16.8064,52.5334666667,39.8634666667,46.3934666667,15.9026,21.0926,20.5332333333,22.1138,33.1912166666,17.0798
807.74,17.4349333333,52.8716,40.2702666667,47.0688,16.3931333333,21.3912666667,20.8935333333,22.7496666667,33.5443833333,17.58
808.05,17.7553333333,53.0720666667,40.3550666667,47.5912,16.6565333333,21.6482666667,21.1021333333,22.9482,34.0536166667,17.8626
808.35,18.0266,53.7786,40.6166,48.4343333333,16.6769333333,21.5620666667,21.1682333333,23.1858666667,34.4939333333,17.8006666667
808.66,18.1792666667,53.9566666667,41.3656,48.8375333333,16.7856666667,22.1637333333,21.3830666667,23.5574666667,34.7268333333,18.2211333333
808.97,17.4143333333,53.1623333333,40.6053333333,48.5611333333,15.7976,21.4530666667,20.5377666667,22.7136666667,33.9698833333,17.8632
809.27,18.5972666667,54.6348,41.7281333333,49.7541333333,16.7897333333,22.5164,21.587,23.8106,35.259275,19.1323333333
809.58,19.4680666667,55.9344,42.2659333333,50.4771333333,17.9453333333,23.4098,22.55,24.7358,36.4725583333,20.2769333333
809.88,20.4006,58.0801333333,43.6583333333,52.3506,19.0173333333,24.2932,23.7225333333,25.5782666666,38.1841166667,21.4362666667
810.19,19.7172,58.4294666667,43.6041333333,52.5558666667,18.72,24.0831333333,23.4119,25.2060666667,38.282325,21.1701333334
810.49,19.6638666667,57.8429333333,42.9307333333,51.9654666667,18.6714,24.0796666667,23.2669666667,24.7988666667,38.3432333333,21.4694
810.80,18.7366666667,57.1155333333,41.9149333333,50.8462666667,17.6956666667,22.9718,22.7732333333,24.0844,37.8596333333,20.7945333333
811.10,19.0088,56.8585333333,41.6946,50.5355333333,17.5141333333,23.0934666667,23.1574666667,23.6450666667,37.8756833333,20.7992666667
811.41,19.4638,56.8627333333,41.8808,50.3722,17.7911333333,23.7694,23.3653666667,23.5613333333,37.875175,20.9362666667
811.71,19.4859333333,56.8996666667,41.9277333333,50.3292,17.7671333333,24.2571333333,23.4900333333,23.6626,38.0964916667,21.1405333333
812.02,20.5482,57.8556666667,42.4345333333,51.3262,18.7021333334,24.9336,24.4699666667,24.3692666667,39.2452916667,22.1040666667
812.32,21.9729333333,59.4574,43.9293333333,52.7660666667,20.3205333333,26.0338,26.0748333333,25.9761333333,41.2956416667,23.2799333333
812.63,21.2986666667,58.6105333334,43.1514,51.9852,19.8181333333,25.2688666667,25.5665666667,25.7402,40.4993833333,22.1672
812.93,19.9146,57.6781333333,42.3816666667,51.3443333333,18.2757333333,24.0118,24.1954666667,24.4215333333,39.4430916666,20.8023333333
813.24,19.0253333333,57.5544666667,42.2714666667,51.0792,17.3976666667,23.1592,23.5682333333,23.9077333333,38.8109166667,19.8957333333
813.54,19.4486666667,57.4246666667,42.5322666666,50.9474666667,17.7348,23.3161333333,24.2980666667,24.4444666667,38.7317333333,19.9482666667
813.85,18.3549333333,56.2925333333,41.349,49.6170666667,15.7876666667,21.6624,22.6457,23.0026,36.9114083333,18.1112666666
814.15,18.6319333333,56.2770666667,41.6364,49.7142666667,15.9826,21.7143333333,22.6103666667,22.7447333333,36.3193166667,18.2337333333
814.46,18.1050666667,56.3233333333,41.5645333333,49.9174,15.6800666666,21.3558666667,21.9686,22.5032666667,35.6976166667,17.6098
814.76,17.6668,56.5086666667,41.3332666667,49.8683333333,15.4824666667,20.6139333333,21.8245,22.4474,35.3147,17.6842
815.07,18.3442,56.0814,41.7425333333,50.0910666667,16.4457333334,20.8928666667,22.0589666667,22.6615333334,35.3088833333,18.2488666667
815.37,17.927,55.5440666667,41.2043333333,49.7204,16.3871333333,20.2837333333,21.4795,22.5978,34.23655,18.0042666667
815.68,17.7266666667,54.951,41.2857333334,49.8085333333,16.5092,20.0851333333,20.9494666667,22.1798,33.7974583333,17.4373333333
815.98,18.0639333333,55.1935333333,41.3468666667,50.1262666667,16.9192,20.5724666667,21.3636,22.4158,33.8468333333,17.8788
816.29,18.5018,56.3720666667,41.6750666667,51.0268,17.2391333333,21.0185333333,22.2180333333,22.9546,34.5579333333,17.7609333333
816.59,18.3870666667,55.9717333333,40.8270666667,50.3556666667,16.7908,20.7114,22.0843,22.4565333333,33.8296416667,17.56
816.89,19.1771333333,57.6060666667,41.5294,51.8621333333,17.1904,21.4880666666,22.3941,23.1504,34.7401583333,18.5286666667
817.20,18.9092,58.2209333333,41.5413333333,52.5954,17.8678,21.7792,22.6607,23.5504,35.20465,18.4746
817.50,17.9314666667,57.3031333333,40.4534,51.8536,17.1518666667,21.249,22.0206,22.8320666667,34.7086916667,17.7565333333
817.81,17.7700666667,56.7126666667,39.8314666667,51.2720666667,16.9118666667,20.9884666667,21.9348666667,22.5518,34.3630833333,17.7932
818.11,18.1971333333,57.0198666667,40.1544666667,51.457,17.4908,21.9058666667,22.5018,23.017,35.1903833334,18.2266
818.41,17.5479333334,56.8373333333,39.6446666667,51.1444666667,16.7021333333,21.393,22.4200666667,22.8002666666,34.6597416667,17.7469333333
818.72,17.3428666666,56.9672,39.7268,50.6761333334,16.1476,20.9972666667,22.4352,22.6228666667,34.839475,16.9740666667
819.02,17.4866,56.7640666667,39.5415333333,50.2168,16.1296,21.2063333333,22.8684,22.9784,34.6112166667,17.4488666667
819.33,17.4398,56.9073333333,39.6450666667,50.2578,16.0824666667,20.9451333334,23.0784333333,23.1386666667,34.8282166667,17.7664
819.63,17.7678666667,56.3223333333,39.8046666667,49.9047333333,16.3906666667,20.9180666667,23.4212,23.3112666667,34.6148583333,18.2174666667
819.93,18.1261333333,56.3953333333,39.9754666667,50.0348,17.036,20.9920666666,23.7886333333,23.8252,34.840275,18.5876
820.24,17.9451333333,55.8731333333,39.6033333333,49.4506,16.7548666667,20.3661333333,23.5640333333,23.4926,34.257725,18.2432
820.54,18.3148666667,56.1458,40.0142,49.721,16.9342,20.4980666666,23.8315333333,23.7517333333,34.3937333333,18.6336666667
820.85,18.6880666667,56.3387333333,40.2866666667,49.9319333333,17.2401333333,20.6657333333,24.1326333333,24.2638666667,34.6978333333,18.8631333333
821.15,18.9286666667,56.6486666667,40.5620666667,50.1975333333,17.4854666667,20.7310666666,24.4363,24.4838,35.0859666667,19.0153333333
821.45,18.9046,56.5390666666,40.6247333333,50.3206666667,17.4245333333,20.4877333333,24.3883666667,24.3574666667,34.9496,18.9346
821.76,18.9430666667,56.4272,40.6361333333,50.2,17.3372,20.4071333333,24.2877666667,24.3082,34.9534,18.9890666667
822.06,18.9558666667,56.2873333333,40.5658,50.2232666667,17.3011333333,20.4352666667,24.2252666667,24.2786666667,34.9780166667,18.9782666667
822.36,18.9319333333,56.3842666667,40.5154666667,50.2824,17.2059333333,20.3212666667,24.1657333333,24.1955333333,35.0457083333,18.8601333333
822.67,18.8301333333,56.2333333333,40.4227333333,50.2091333333,17.0178666667,20.1672666667,24.0551,24.0894,34.9132333333,18.6688
822.97,18.5568666667,56.0440666667,40.1949333333,50.0554666667,16.7192,19.8560666667,23.7526,23.8899333333,34.7031083333,18.3514
823.27,18.4658,56.1344666667,40.275,50.1275333333,16.6272,19.8315333333,23.6453333333,23.7944666667,34.73855,18.3098
823.58,18.3996,56.1438,40.2650666667,50.1210666667,16.6041333333,19.8927333334,23.6170666667,23.6952666667,34.8386833333,18.3395333334
823.88,18.4092,56.0089333333,40.2599333334,50.0418666667,16.6265333333,19.9668666667,23.5828333333,23.7014,34.9348833333,18.3464666667
824.18,18.2348,55.9306666666,40.2952,50.0198666667,16.4620666667,19.8686666667,23.4352,23.5438,34.9812916667,18.309
824.49,18.0454,55.7817333333,40.2417333333,49.8002666667,16.2211333333,19.6406,23.1809333333,23.2913333333,34.8738666667,18.2177333333
824.79,18.094,55.7483333334,40.1828666667,49.7339333333,16.174,19.8196666667,23.1228,23.4165333333,34.9826833333,18.2765333333
825.09,18.0250666667,55.7142,40.1378,49.8746,16.3409333333,19.9726,23.1918666667,23.5439333333,34.9288833333,18.2682
825.39,17.6851333333,55.6644666667,40.0620666667,49.7854666667,16.1122666667,19.5872,22.8274,23.2375333333,34.6364083333,18.0197333333
825.70,17.2996,55.0008,39.84,49.3641333333,15.8204,19.2954,22.4084333333,22.8714,34.09485,17.8724
826.00,17.2908,54.7828,39.6952666667,49.0768,15.8356,19.143,22.3082333333,22.5538,33.9005416667,17.8112666667
826.30,17.6630666667,54.9414,40.0261333334,49.0642666667,16.3238666666,19.5921333333,22.7216333333,22.7476666667,34.203525,18.2906666667
826.61,17.7150666667,54.5450666667,39.9712666667,48.8388666667,16.4134666667,19.5864,22.8605333333,22.7332666667,34.131675,18.2272
826.91,17.6925333333,54.5204,40.0696,48.8056,16.4911333334,19.5558666667,22.7602333333,22.9402,34.1042416667,18.0437333333
827.21,17.4578,54.4664,39.868,48.6334666667,16.2952666667,19.2691333333,22.5305,22.7741333333,33.8829333333,17.857
827.51,17.6551333333,54.3128,39.6854,48.5248,16.3877333333,19.3796666667,22.4651333333,22.6683333333,33.798575,17.8212666667
827.82,17.3945333333,54.0887333333,39.5902,48.6026,16.3212666667,19.5046,22.3868,22.7248,33.5848166667,17.7521333333
828.12,16.8431333333,54.0295333333,39.2487333333,48.4701333333,15.7779333333,19.0674666667,21.9961,22.2146666667,33.2426666667,17.3092666667
828.42,16.2812,54.0274666667,38.9256,48.1319333333,15.1892666667,18.5836666667,21.5682,21.7478,33.038675,16.637
828.72,16.2609333333,53.8267333334,38.912,47.9416666667,15.2702,18.8708666667,21.836,21.7908666666,33.015975,16.6648
829.02,16.1049333333,54.0768,38.7484666667,47.9264666667,15.1342,18.6658,21.7925666667,21.6564,33.2249916667,16.4559333334
829.33,15.2098666667,53.7233333333,38.2290666667,47.364,14.5492,18.4538,20.9727666667,21.3948666667,32.802775,16.1184
829.63,15.1039333333,54.1796666667,38.3644,47.9076,14.5068666667,18.6864666667,20.8929666667,21.5888,32.9523583333,16.2202
829.93,15.0347333333,54.4424666667,38.5713333333,47.6886666667,14.3902666666,19.1868666666,20.6358666666,21.7072666667,33.1693666667,16.4169333333
830.23,15.2704666667,54.2516666666,38.8679333333,47.6918666667,14.6038666667,19.7170666667,21.0691333333,21.9308,33.5526416667,16.9434
830.54,15.0036,53.8742666667,38.4988666667,47.0791333333,14.1853333333,19.4658666667,20.9161333333,21.5821333333,33.3543666667,16.7004666667
830.84,14.4397333333,54.0516,38.6350666667,47.2915333333,13.671,19.2457333334,20.9158666667,21.5947333333,32.9489083333,16.4726666667
831.14,15.5339333333,54.3617333333,39.3022666667,47.6952,14.2969333333,19.9064666667,21.8374666667,22.2224,33.9222083333,16.9291333333
831.44,16.6360666667,54.2068,40.082,47.6696666666,15.7966666667,20.8188,22.5861666667,23.4117333333,34.4073416667,18.0416
831.74,17.7436,54.3846666667,40.6475333333,47.9487333333,17.0385333333,21.6026,23.5737666667,24.2820666667,35.3741666667,19.1089333333
832.04,18.3705333333,54.5568666667,40.937,48.2422666667,17.4872666667,22.2203333334,24.3063,24.9656666667,35.7236583333,19.7133333333
832.35,19.6749333333,55.5261333333,42.0551333333,49.3664666667,18.5344666667,23.4656,25.5894333333,26.0992,36.5723666667,21.0412666667
832.65,20.3416666667,56.3665333333,42.4534666667,50.1707333333,19.0734666667,23.6748666667,26.0766333333,26.563,37.0405666667,21.3975333333
832.95,19.5680666667,55.2530666667,41.3534666667,49.0808,18.3296666667,22.7452666667,25.3348,25.8075333333,36.0715333333,20.6334
833.25,19.2846666667,55.0388666667,40.9856666667,49.1425333333,17.6891333333,22.0081333334,24.9885,25.3692666667,35.704425,20.11
833.55,19.0999333333,54.9599333333,40.5525333333,49.1042,17.3306666667,21.4972666667,24.5632666667,24.9776,35.1197083333,19.755
833.85,19.724,55.4118666667,41.0479333333,49.8362,18.1500666667,22.2121333333,25.1250333333,25.623,35.57025,20.3881333333
834.16,20.4089333334,56.0172,41.9042,50.5004,19.0798666667,22.9520666667,25.8190666667,26.2832666667,36.3828833333,21.099
834.46,20.4192,56.1200666667,41.7886666667,50.4344,19.1142,22.8905333333,25.6641666667,26.2648,36.287,21.1105333333
834.76,20.4464666667,56.2893333333,41.6522,50.4532666667,18.8882666667,22.6837333333,25.6552666667,26.1352666666,36.318325,20.7769333333
835.06,20.3244666667,56.5068,41.6643333333,50.9120666667,18.6412666667,22.8256,25.5077666667,26.3045333333,36.1543916667,20.8886
835.36,20.3876666667,57.0393333333,41.8781333333,51.3997333333,18.7260666667,22.7794666667,25.3901666667,26.3343333333,36.2922,20.9466
835.66,19.1184,56.4462666667,40.9578666667,50.5577333333,18.0299333333,21.8558666667,24.1142333333,25.6054,35.4033583333,19.8042666667
835.96,18.9083333333,55.8568,40.9037333333,50.4108666667,17.8873333333,21.8014666667,23.8733,25.311,35.1864,19.5598
836.26,19.1595333333,56.0812666667,41.1704,50.7726,17.9955333333,22.1403333333,23.8991666667,25.147,35.2432583333,19.5214666667
836.57,19.7324,55.487,40.8369333333,50.0069333333,18.9369333333,23.0314666667,24.5027333333,25.7819333333,35.2254583333,20.3292
836.87,19.1695333333,54.9565333333,40.4228,49.4073333333,18.4448666666,22.8616,23.9978333333,25.0887333333,34.84615,19.9395333333
837.17,17.5970666667,53.884,39.0572666667,48.1186,16.6708,21.1764,22.5030333333,23.5879333333,33.42925,18.5314666667
837.47,16.5247333334,53.873,37.8783333333,47.3708666667,15.2538666667,20.2102666667,21.4676666667,22.4234,32.6874083333,17.6315333333
837.77,16.6429333333,53.8928666667,37.7146,46.9511333333,15.524,20.8725333333,21.6974,22.5415333333,32.5651333334,18.1983333333
838.07,16.3726,53.1764666666,37.3432,46.0980666667,15.4216,21.1569333333,21.3922,22.2844,32.0808333333,18.5392
838.37,16.2271333333,51.8913333333,36.7804,44.6420666667,15.0420666666,20.8889333333,21.1604666667,21.8864666667,31.537,17.5605333333
838.67,15.1968,50.5132,35.5456666666,43.1191333333,13.9411333333,20.3189333333,19.9451,20.2889333333,30.3001333333,16.0039333333
838.97,15.2765333333,49.9851333333,35.2166666667,42.4912,13.4629333333,20.5182,19.9452333333,19.741,29.5528166667,15.8942666667
839.27,15.5258,50.6646666667,35.0396,42.5694666667,13.9284666667,21.2599333333,20.5655333333,20.5358,29.9838333333,16.7261333333
839.57,15.9427333333,51.5904666667,36.0316,43.5943333333,14.8890666667,21.7035333333,21.3095333333,22.0974666667,30.6978416667,17.7941333333
839.87,15.376,51.5956,36.0366666666,44.4715333333,14.0752666667,20.6098666667,20.5031666667,21.3822666667,30.4140416667,16.7580666667
840.17,16.7663333333,52.0958,37.1656666667,45.6486666667,14.9102,21.5768666666,21.7414666667,22.7843333333,31.625575,17.7347333333
840.47,17.0646666667,52.1790666667,37.5024,46.0994666667,15.1542666667,22.5372,22.0747333333,23.0846,32.362025,18.0399333333
840.77,16.5621333333,50.7026,36.9805333333,45.0324,14.7484,22.1623333333,21.42,22.9098666667,31.3890166667,17.1300666667
841.07,15.5274,50.6200666667,37.117,45.3313333333,13.6724666667,21.2824,20.5777,22.0455333333,30.975025,15.7606666667
841.37,14.1834666667,50.6152,36.4876,45.8612666667,12.8523333333,20.6712,20.1900666667,20.9058666667,30.4153083334,14.5749333333
841.67,13.1068,51.0554666667,36.0285333333,45.8438,12.1884666667,19.8807333333,18.7955333333,19.5944666667,29.60945,13.9534
841.97,13.3706,51.0156,36.3365333333,46.2180666667,12.9470666667,20.0997333333,18.9533666667,21.109,30.0219166667,14.9906666667
842.27,13.7590666667,51.8030666667,36.6469333333,47.372,12.6148,20.5188,19.5741333333,21.9693333333,30.8500083333,15.5288666667
842.57,12.4744,50.4513333333,35.9244,46.3900666667,9.91273333333,18.0932,17.8529333333,19.8836,29.1975833333,13.4642666667
842.87,12.2630666667,49.3118,34.8318666667,45.2294666667,8.42513333333,17.6606,16.529,18.7462,28.51115,12.7064666666
843.17,10.7936666667,49.3399333333,33.8345333333,44.5447333333,6.39926666667,17.0426,14.1688333333,17.0258666667,27.2055,11.2781333333
843.47,8.8178,48.5333333333,31.5199333333,42.3289333333,5.2622,16.0889333333,12.3289666666,15.4666,25.9267166667,9.63546666667
843.77,8.80753333333,48.0376,30.4976666667,41.5774666667,4.8638,15.7558,11.7464333333,15.2864666667,24.9297416667,9.08913333333
844.07,8.18266666667,46.9388,28.2021333333,40.7386,4.47033333333,14.8882666667,10.8941,14.2273333333,24.2930583333,8.84340000002
844.37,9.62546666667,46.6666666667,27.4736666667,40.7684666667,6.09026666667,16.0806666667,11.8732333333,16.0423333333,24.2650666667,10.6821333333
844.67,11.244,45.8309333333,28.1102,39.5060666667,6.66666666665,16.6380666667,12.1082666667,17.7778,24.7909166667,12.1939333333
844.97,12.0491333333,44.6458666667,28.7818666667,40.5476666667,7.64866666668,16.9971333333,12.9557,17.9036666667,25.3422166667,13.5788
845.27,13.4493333333,46.5894,30.5700666666,42.0869333333,8.2126,17.9324666667,14.3380333333,17.3912666667,27.4202083333,15.4010666667
845.57,17.1623333333,49.7182,34.0914,45.0145333333,12.7502666667,21.2439333333,17.9688333333,19.9028666667,31.6741166667,19.0865333333
845.87,20.4618,51.8189333333,36.8789333333,47.9408666667,17.7655333333,25.0047333333,22.2346333334,23.6567333333,35.3554083333,23.6382
846.17,22.2538666667,53.8258,38.9772666667,50.0948,20.2840666667,26.7234666667,24.4129666667,25.1894,37.9166833333,25.7386
846.47,23.6826666667,54.9575333333,40.9065333333,51.2748,22.5684666667,28.5929333333,27.8282,27.3841333333,39.756775,27.8564
846.77,24.1738666667,56.1546,43.5944,52.7149333333,23.0144666667,29.2947333333,28.2994333333,28.6375333333,40.8429416667,28.9276
847.07,25.3526666667,58.4542,46.7054,54.4540666667,24.9468,31.7294666667,30.8502666667,30.6666,43.8864666667,31.3624
847.37,26.7641333333,60.2144666667,48.8498666666,55.3217333333,26.5692666667,33.1578666667,31.9590666667,32.2028666667,45.3535666667,32.6707333333
847.67,25.2323333333,60.2221333333,47.8989333333,54.0404666667,25.2322,32.1817333333,31.3536333333,30.808,45.1692083333,31.9395333333
