wavelength,Back_ParCapm,Belly_ParCapm,Breast_ParCapm,Crissum_ParCapm,Crown_ParCapm,DorTail_ParCapm,Rump_ParCapm,Throat_ParCapm,WingTip_ParCapm
436.13,4.54283333334,57.872,53.5676666667,51.9673333333,3.09366666666,6.7845,3.751,5.93033333333,6.62516666667
436.49,4.5555,57.937,53.6481666667,52.0535,3.07583333333,6.79266666666,3.7675,5.92733333333,6.61733333333
436.84,4.54616666667,58.0163333334,53.718,52.0896666667,3.0615,6.78916666667,3.75733333333,5.93366666667,6.62716666666
437.20,4.5755,58.153,53.82,52.2276666667,3.06883333334,6.814,3.77883333334,5.94533333333,6.6305
437.56,4.558,58.2375,53.8883333333,52.295,3.0415,6.78166666667,3.75366666667,5.92583333333,6.60616666667
437.91,4.5835,58.3546666667,53.9975,52.4145,3.06583333334,6.80866666667,3.75833333333,5.94233333334,6.64166666666
438.27,4.59483333333,58.4225,54.0806666667,52.4946666666,3.054,6.80666666667,3.7505,5.958,6.65233333334
438.62,4.56766666666,58.4251666667,54.0848333333,52.4928333333,3.009,6.78833333333,3.7095,5.916,6.6155
438.98,4.55633333333,58.4778333333,54.139,52.5296666667,2.99716666667,6.79066666667,3.69416666666,5.916,6.61483333333
439.33,4.54716666666,58.568,54.2165,52.6126666667,2.99216666667,6.8005,3.687,5.914,6.611
439.69,4.5445,58.5653333333,54.2468333333,52.647,2.99933333333,6.801,3.69216666666,5.91783333333,6.60366666667
440.04,4.55133333333,58.6483333333,54.2853333333,52.6981666667,3.001,6.82366666667,3.70033333334,5.92366666667,6.611
440.40,4.545,58.7155,54.3606666667,52.7658333333,3.00683333333,6.83,3.7025,5.928,6.61516666666
440.75,4.55916666667,58.7433333333,54.357,52.8006666667,3.03,6.8415,3.70866666666,5.93683333334,6.626
441.11,4.5615,58.7665,54.3833333334,52.8413333334,3.03366666667,6.85033333333,3.71433333333,5.94016666667,6.62866666666
441.47,4.56166666666,58.8498333333,54.4683333334,52.924,3.037,6.86516666667,3.72183333333,5.94166666667,6.64616666667
441.82,4.56316666667,58.8615,54.4556666667,52.9695,3.02466666667,6.85933333333,3.724,5.93983333333,6.622
442.18,4.56716666666,58.8958333333,54.5046666666,53.0393333334,3.04,6.8795,3.73533333334,5.94066666667,6.62033333334
442.53,4.58216666666,58.9713333333,54.5643333333,53.1525,3.0655,6.89616666666,3.76266666666,5.983,6.648
442.89,4.57866666667,59.0235,54.583,53.2061666667,3.06633333333,6.89116666667,3.76966666667,5.98533333333,6.644
443.24,4.59066666666,59.0616666666,54.632,53.2505,3.085,6.905,3.78216666666,6.003,6.67
443.60,4.59516666666,59.2031666666,54.7568333334,53.3621666666,3.08333333333,6.92,3.77683333334,6.02616666667,6.69383333334
443.95,4.59783333333,59.2898333334,54.8541666667,53.4856666667,3.08583333333,6.92233333334,3.79033333333,6.0275,6.698
444.31,4.58083333333,59.3758333333,54.9,53.5351666666,3.0655,6.912,3.7775,6.01733333333,6.691
444.66,4.55933333333,59.4188333333,54.94,53.583,3.02516666667,6.8955,3.7735,6.00766666667,6.65683333333
445.02,4.54,59.5165,54.9873333333,53.6343333333,3.00516666666,6.885,3.75333333334,5.99233333333,6.6385
445.37,4.56,59.5168333334,54.9628333334,53.6361666666,3.01883333334,6.89283333333,3.76433333333,6.00333333334,6.63116666667
445.72,4.56416666666,59.5728333333,55.0278333333,53.6548333333,3.0295,6.89016666666,3.75866666667,5.99866666667,6.62333333333
446.08,4.56283333333,59.6196666667,55.0193333333,53.6756666667,3.03166666667,6.8835,3.765,6.002,6.62216666667
446.43,4.5735,59.6501666667,55.0111666667,53.6798333333,3.03916666667,6.88966666667,3.76616666667,6.01366666666,6.632
446.79,4.57416666667,59.707,55.0806666667,53.7316666667,3.02983333334,6.89,3.764,6.0015,6.627
447.14,4.57516666666,59.7253333333,55.0775,53.7406666667,3.01166666666,6.87133333333,3.7555,5.99366666666,6.603
447.50,4.56216666667,59.7395,55.0243333334,53.723,3.00216666667,6.85666666667,3.7435,5.97,6.58183333334
447.85,4.55083333333,59.7436666667,54.9986666667,53.6983333333,2.99,6.85,3.7345,5.968,6.58016666667
448.21,4.5625,59.7445,54.9625,53.7131666666,3.00033333333,6.8465,3.7375,5.95666666667,6.5675
448.56,4.56983333333,59.7553333333,54.9545,53.7045,3.02116666667,6.83816666667,3.74033333333,5.9625,6.58283333333
448.92,4.56883333333,59.7253333334,54.9761666667,53.7108333334,3.02733333333,6.82366666666,3.74783333333,5.9715,6.588
449.27,4.5525,59.7323333333,55.0011666667,53.732,3.00933333334,6.81433333334,3.7265,5.94916666667,6.57683333334
449.62,4.51883333333,59.7355,54.9941666667,53.7536666667,2.98516666667,6.77833333334,3.7015,5.92366666666,6.5655
449.98,4.50416666667,59.7451666667,54.997,53.7726666667,2.96816666667,6.76,3.67666666666,5.91066666666,6.54333333333
450.33,4.47216666667,59.7861666667,55.0035,53.8093333333,2.933,6.72716666667,3.6455,5.87283333333,6.5105
450.69,4.466,59.7768333333,54.9676666667,53.8083333334,2.938,6.72733333334,3.64816666667,5.87766666667,6.49933333334
451.04,4.46483333334,59.8501666666,55.0233333333,53.8726666667,2.9545,6.75116666667,3.651,5.88716666667,6.5215
451.40,4.49466666667,59.9036666667,55.0988333333,53.9155,2.97666666667,6.77216666667,3.66783333333,5.92133333333,6.53833333333
451.75,4.50316666667,59.9018333333,55.12,53.9645,2.99516666666,6.78166666667,3.66933333333,5.90683333333,6.548
452.10,4.5115,59.9765,55.2008333334,54.0285,3.00683333333,6.81516666667,3.68,5.94283333333,6.5865
452.46,4.49783333333,60.0308333334,55.2488333333,54.1385,2.97416666667,6.8,3.6455,5.91616666667,6.5665
452.81,4.48583333334,60.071,55.2415,54.1815,2.96666666666,6.7965,3.62433333334,5.9015,6.5595
453.17,4.5145,60.2055,55.3143333333,54.2821666666,2.99633333333,6.815,3.65266666667,5.94,6.585
453.52,4.54833333334,60.2581666667,55.3763333334,54.3361666667,3.02466666667,6.86766666667,3.692,5.98316666666,6.61866666666
453.87,4.5545,60.3115,55.4028333334,54.3665,3.03066666667,6.87566666667,3.697,5.98166666667,6.621
454.23,4.54833333334,60.322,55.4585,54.3891666666,3.0405,6.88016666667,3.69833333333,5.97766666667,6.616
454.58,4.54583333333,60.3276666667,55.4656666666,54.3991666667,3.02983333334,6.85916666667,3.67566666667,5.959,6.61333333333
454.93,4.54266666667,60.361,55.4861666667,54.4471666667,3.01166666666,6.84083333334,3.6775,5.95383333333,6.6015
455.29,4.5195,60.4035,55.5435,54.5316666666,2.99766666667,6.831,3.6775,5.93716666667,6.59516666667
455.64,4.51916666667,60.5348333334,55.6361666666,54.6115,2.991,6.82133333333,3.6775,5.947,6.5645
456.00,4.52,60.5446666667,55.6421666666,54.6101666667,2.99316666667,6.79016666666,3.67716666667,5.93683333334,6.5455
456.35,4.55316666666,60.6471666667,55.7233333333,54.6435,3.03666666667,6.839,3.715,5.96466666666,6.57616666667
456.70,4.58416666667,60.7226666666,55.7821666666,54.7353333333,3.0735,6.86416666666,3.75183333334,6.00216666666,6.61633333333
457.06,4.57283333333,60.7521666667,55.7798333333,54.7785,3.069,6.85133333333,3.75183333334,5.9785,6.613
457.41,4.56066666666,60.8263333334,55.8285,54.8671666667,3.04583333333,6.81883333334,3.72233333333,5.95166666666,6.596
457.76,4.55183333333,60.8613333334,55.882,54.9116666666,3.03683333334,6.80616666666,3.72833333333,5.94183333333,6.59266666667
458.12,4.57066666666,60.8998333333,55.9005,54.9465,3.05066666667,6.8015,3.74833333334,5.96433333334,6.59966666667
458.47,4.56716666666,61.0015,55.9878333333,55.0436666667,3.04766666667,6.8075,3.7625,5.97733333333,6.61033333333
458.82,4.57716666667,61.0438333333,56.0318333334,55.0908333333,3.06183333334,6.809,3.76466666667,5.97133333333,6.61533333334
459.18,4.58466666667,61.0591666667,56.0345,55.1071666667,3.06283333333,6.8055,3.766,5.98433333333,6.61366666666
459.53,4.56733333334,61.0486666666,56.016,55.1028333333,3.05166666667,6.79283333334,3.74466666667,5.9795,6.61366666666
459.88,4.561,61.0901666666,56.0501666667,55.14,3.054,6.80066666667,3.74283333333,5.97633333333,6.61716666666
460.24,4.55216666667,61.0973333334,56.069,55.1696666667,3.053,6.79416666667,3.74083333333,5.97466666666,6.62033333333
460.59,4.53016666667,61.1653333334,56.1046666667,55.1978333334,3.0195,6.77483333333,3.71316666667,5.94566666667,6.585
460.94,4.51333333333,61.1381666667,56.0995,55.1935,3.006,6.767,3.70633333333,5.9495,6.57716666667
461.29,4.50233333333,61.1715,56.092,55.1981666666,3.00233333333,6.76283333334,3.7075,5.94866666666,6.56766666666
461.65,4.515,61.1963333333,56.115,55.2415,3.01666666666,6.778,3.70833333334,5.969,6.58616666667
462.00,4.50533333333,61.2488333333,56.1723333333,55.304,3.01866666667,6.78683333334,3.70466666667,5.96566666667,6.59366666667
462.35,4.52033333333,61.3046666666,56.2018333333,55.3653333334,3.049,6.80316666666,3.71766666667,5.982,6.61016666667
462.71,4.51433333334,61.3493333333,56.2068333333,55.3906666667,3.058,6.80583333334,3.71616666666,5.99733333333,6.60866666667
463.06,4.4935,61.3523333334,56.2188333333,55.392,3.05583333334,6.78683333333,3.70616666667,5.9735,6.597
463.41,4.51216666667,61.407,56.2781666667,55.4663333333,3.07983333333,6.787,3.72233333333,5.98983333333,6.6195
463.76,4.514,61.4423333333,56.327,55.5396666666,3.073,6.77583333334,3.71283333334,5.99066666667,6.6175
464.12,4.53383333333,61.496,56.3523333333,55.5893333333,3.07366666667,6.76416666667,3.71633333333,5.98783333333,6.615
464.47,4.55633333333,61.5035,56.3516666666,55.5835,3.106,6.782,3.73666666667,6.00833333333,6.64016666666
464.82,4.5665,61.5648333333,56.4123333333,55.6335,3.1065,6.79083333333,3.72883333333,6.02333333333,6.635
465.17,4.59416666667,61.6578333333,56.5411666667,55.7573333334,3.13166666667,6.81483333334,3.76083333334,6.039,6.67183333333
465.53,4.60366666667,61.7926666667,56.6028333333,55.8533333334,3.15816666667,6.82666666667,3.78233333333,6.05683333333,6.68316666667
465.88,4.60833333334,61.8145,56.5943333333,55.8285,3.15583333333,6.816,3.78416666667,6.05166666667,6.686
466.23,4.61033333334,61.8403333334,56.65,55.8608333334,3.15383333333,6.8225,3.78266666666,6.05866666666,6.68116666666
466.58,4.6175,61.8268333333,56.66,55.8716666667,3.16166666667,6.833,3.80633333334,6.07616666666,6.69983333333
466.94,4.61683333334,61.9728333333,56.7133333333,56.0003333333,3.16316666667,6.84866666667,3.805,6.0825,6.702
467.29,4.61633333333,61.964,56.7086666667,55.9891666667,3.15383333334,6.8555,3.82816666667,6.08566666667,6.68683333333
467.64,4.599,61.9993333334,56.7391666667,56.0123333333,3.14183333333,6.85133333333,3.83183333334,6.08333333334,6.67316666667
467.99,4.562,62.0105,56.7261666667,56.0371666667,3.11716666667,6.82933333334,3.81433333334,6.06416666667,6.66916666666
468.35,4.56633333333,62.0271666667,56.778,56.0915,3.1235,6.833,3.83033333334,6.08166666667,6.6815
468.70,4.56466666666,62.091,56.8191666667,56.1798333333,3.13866666666,6.80783333334,3.8415,6.08333333334,6.70016666667
469.05,4.5295,61.9673333333,56.7131666667,56.066,3.10166666666,6.77183333333,3.79483333334,6.05416666667,6.65266666667
469.40,4.50683333333,61.959,56.7243333334,56.0353333333,3.04516666667,6.73016666667,3.76283333333,6.01866666667,6.61916666667
469.75,4.53833333334,62.0966666667,56.8198333333,56.169,3.05166666667,6.75316666667,3.77183333333,6.04683333333,6.645
470.11,4.51516666667,62.141,56.7995,56.193,3.02683333333,6.7385,3.74866666667,6.01916666666,6.61833333334
470.46,4.5165,62.2141666667,56.8038333333,56.2416666667,3.0155,6.72233333333,3.72316666667,6.00416666667,6.617
470.81,4.516,62.196,56.8371666666,56.246,3.00666666667,6.72083333334,3.718,6.0015,6.62433333333
471.16,4.51683333333,62.3211666667,56.9186666666,56.3476666666,3.01683333333,6.73133333333,3.70783333333,5.992,6.64166666666
471.51,4.52716666666,62.3781666667,56.9568333333,56.3976666666,3.02566666666,6.74816666666,3.70866666667,5.98183333333,6.6655
471.87,4.55333333333,62.4461666667,57.0233333333,56.4543333334,3.05166666666,6.763,3.74766666667,6.00583333333,6.671
472.22,4.53833333334,62.5213333333,57.0433333334,56.5151666667,3.03833333333,6.76283333333,3.7245,5.99316666667,6.6705
472.57,4.5235,62.5123333333,57.0185,56.4746666667,3.01116666667,6.763,3.71033333333,5.98,6.66266666667
472.92,4.517,62.6298333333,57.0726666667,56.5808333334,3.015,6.75233333334,3.7145,6.00083333333,6.6665
473.27,4.4955,62.6445,57.0658333333,56.639,3.01383333334,6.73816666667,3.68983333333,5.99433333333,6.6495
473.62,4.4715,62.6386666667,57.0425,56.6421666667,3.0135,6.73016666666,3.67833333333,5.99233333333,6.6295
473.98,4.46033333333,62.6398333333,57.0773333333,56.671,3.01933333334,6.717,3.67566666667,5.99916666666,6.63116666666
474.33,4.44233333334,62.6711666667,57.1405,56.6946666667,2.99016666666,6.7185,3.66083333333,5.9915,6.61733333333
474.68,4.44066666666,62.7026666667,57.1775,56.7456666666,2.996,6.714,3.66566666666,6.00216666666,6.62516666667
475.03,4.45166666666,62.6273333333,57.1153333334,56.7006666666,2.98716666667,6.69616666667,3.64616666667,6.0035,6.608
475.38,4.4305,62.6305,57.071,56.6945,2.96466666666,6.66766666667,3.62116666667,6.0,6.58783333334
475.73,4.41033333333,62.6228333334,57.06,56.694,2.9475,6.6725,3.59716666667,6.0095,6.5745
476.08,4.3965,62.6071666667,57.0208333333,56.6845,2.93266666667,6.657,3.5935,5.99183333334,6.53883333333
476.44,4.405,62.6715,57.0665,56.7025,2.94216666666,6.66766666666,3.58816666666,5.98,6.54383333333
476.79,4.4085,62.6515,57.0508333333,56.6605,2.941,6.6845,3.586,5.96316666666,6.54533333333
477.14,4.41483333333,62.6226666667,57.064,56.6521666667,2.93766666666,6.6865,3.59233333333,5.96216666667,6.5475
477.49,4.39366666667,62.5835,57.0831666667,56.646,2.918,6.67416666667,3.57183333333,5.93916666667,6.52733333333
477.84,4.40316666667,62.5878333333,57.1011666667,56.6556666666,2.91983333334,6.68233333333,3.57816666667,5.93366666667,6.545
478.19,4.4155,62.6175,57.1031666667,56.6915,2.93483333333,6.68533333334,3.59066666667,5.93266666666,6.543
478.54,4.4175,62.6601666667,57.1045,56.7031666667,2.93433333334,6.68666666666,3.57416666667,5.92933333334,6.5315
478.89,4.37,62.677,57.105,56.7481666667,2.91566666666,6.664,3.56316666666,5.89916666666,6.50216666666
479.24,4.36766666667,62.6918333334,57.1426666667,56.7435,2.92866666667,6.66733333333,3.57183333333,5.89966666667,6.49066666667
479.60,4.35916666666,62.6613333334,57.1006666667,56.7168333333,2.937,6.65916666667,3.55466666667,5.87216666667,6.48533333333
479.95,4.35833333334,62.6696666667,57.1326666667,56.6996666667,2.9385,6.65416666667,3.55083333333,5.87316666667,6.49783333334
480.30,4.37816666667,62.7271666667,57.1621666667,56.7746666666,2.971,6.67783333333,3.5885,5.90016666667,6.513
480.65,4.40566666667,62.8453333333,57.2306666667,56.8965,3.00366666667,6.70166666667,3.6135,5.93233333334,6.5475
481.00,4.42316666666,63.003,57.3458333334,57.0221666667,3.02533333334,6.71916666667,3.63416666667,5.955,6.57216666666
481.35,4.43916666667,63.189,57.505,57.1978333334,3.04066666667,6.735,3.6565,5.96066666667,6.58416666667
481.70,4.45033333334,63.4273333334,57.7061666666,57.387,3.0365,6.7495,3.66216666667,5.97633333333,6.596
482.05,4.453,63.6406666666,57.8826666666,57.5858333333,3.04683333333,6.77016666667,3.66883333333,5.98083333334,6.62766666667
482.40,4.46083333333,63.8243333333,58.068,57.7725,3.04716666667,6.78816666667,3.67316666667,5.98883333334,6.64966666667
482.75,4.4725,63.9718333333,58.1876666667,57.8821666667,3.04533333333,6.80016666666,3.67166666667,5.994,6.6595
483.10,4.47766666666,64.0851666666,58.2871666667,58.0118333333,3.04433333334,6.80866666667,3.67633333334,6.00316666666,6.67283333333
483.45,4.4815,64.1505,58.3418333333,58.0826666666,3.04133333333,6.81966666667,3.68366666667,6.0105,6.67566666667
483.80,4.47666666667,64.191,58.3613333334,58.1058333333,3.04016666666,6.825,3.67966666666,6.004,6.67083333334
484.15,4.47116666666,64.2156666667,58.3838333333,58.1346666667,3.03533333334,6.82383333334,3.67133333334,5.998,6.66983333334
484.50,4.4675,64.2535,58.4135,58.1628333333,3.026,6.81766666666,3.6705,5.99583333333,6.66533333333
484.85,4.465,64.282,58.4573333334,58.2118333334,3.02833333333,6.81916666666,3.675,5.99416666667,6.66366666666
485.20,4.45966666667,64.3466666666,58.482,58.2568333334,3.0215,6.81016666667,3.672,5.98766666667,6.666
485.55,4.452,64.3285,58.4736666667,58.2551666666,3.0225,6.80883333333,3.66916666667,5.98566666666,6.66066666666
485.90,4.4485,64.2971666666,58.449,58.2298333334,3.013,6.8005,3.665,5.98616666666,6.64233333334
486.25,4.44416666666,64.2411666667,58.3823333333,58.1813333333,3.01283333333,6.79333333334,3.67183333333,5.97883333333,6.638
486.60,4.45683333334,64.2418333333,58.3633333333,58.1781666667,3.02716666667,6.80716666667,3.69066666667,5.99366666667,6.64933333333
486.95,4.46083333333,64.2103333333,58.3278333334,58.14,3.03383333334,6.80433333334,3.69366666666,5.99616666667,6.65333333334
487.30,4.45883333333,64.2256666666,58.33,58.143,3.04,6.798,3.68933333334,5.9985,6.648
487.65,4.46816666666,64.2406666667,58.363,58.1796666667,3.0475,6.802,3.70533333333,6.01183333333,6.66266666667
488.00,4.47133333334,64.2495,58.3568333333,58.171,3.04483333333,6.80066666667,3.70783333333,6.016,6.65916666666
488.35,4.46683333333,64.2631666666,58.3638333334,58.1833333333,3.047,6.79916666667,3.70683333334,6.014,6.66133333333
488.70,4.47033333334,64.2491666666,58.311,58.159,3.04183333333,6.80066666667,3.7035,6.01883333333,6.66116666667
489.05,4.473,64.2275,58.2863333334,58.1415,3.04833333333,6.81083333333,3.701,6.03516666666,6.66883333333
489.40,4.45866666667,64.228,58.2621666667,58.141,3.04233333333,6.79333333333,3.69383333334,6.02466666667,6.65766666667
489.75,4.45166666666,64.23,58.2513333334,58.1393333333,3.04516666666,6.79,3.69783333333,6.022,6.665
490.10,4.45116666667,64.2456666666,58.252,58.1373333333,3.04683333333,6.78666666667,3.69366666667,6.03283333333,6.66166666666
490.45,4.436,64.2148333334,58.237,58.1278333333,3.04083333333,6.77183333333,3.685,6.018,6.66033333333
490.80,4.42733333333,64.1798333334,58.1841666667,58.1015,3.03333333333,6.769,3.67633333333,6.01266666667,6.64616666667
491.15,4.42983333333,64.1623333334,58.1656666666,58.0826666667,3.0295,6.76033333333,3.67783333334,6.01033333333,6.65383333334
491.50,4.42583333333,64.1381666667,58.125,58.0718333333,3.033,6.75216666667,3.66816666667,6.00966666666,6.64483333333
491.85,4.42166666666,64.1583333334,58.1476666666,58.0748333333,3.0435,6.74716666667,3.6715,6.009,6.64583333333
492.20,4.43233333334,64.1356666666,58.1358333333,58.0603333334,3.05466666666,6.7545,3.6815,6.01516666667,6.6535
492.55,4.42933333334,64.179,58.1628333333,58.067,3.06716666666,6.76583333333,3.69183333333,6.02566666666,6.66966666666
492.90,4.43533333333,64.1231666666,58.1011666667,58.0055,3.077,6.76483333333,3.699,6.02116666666,6.68
493.25,4.46183333333,64.0886666666,58.0406666666,57.9493333333,3.09033333333,6.776,3.716,6.03833333333,6.69833333334
493.60,4.4575,64.0508333333,58.006,57.9035,3.09433333333,6.76733333333,3.71516666667,6.04183333334,6.7065
493.95,4.46383333333,64.0158333334,57.9423333334,57.8741666666,3.1065,6.77533333334,3.7305,6.03933333333,6.71916666667
494.30,4.4475,63.9715,57.9136666667,57.8158333333,3.09483333333,6.7615,3.7165,6.04683333333,6.69866666667
494.65,4.45566666666,63.9968333333,57.916,57.8353333333,3.11083333334,6.7645,3.72416666666,6.05483333333,6.70983333334
495.00,4.4405,64.0336666666,57.9568333333,57.8908333334,3.101,6.757,3.72816666666,6.04416666667,6.7015
495.34,4.455,64.0955,58.0121666667,57.9551666667,3.11516666666,6.77783333333,3.74033333334,6.06,6.72366666667
495.69,4.45033333334,64.1383333334,58.0655,58.0671666667,3.10866666667,6.784,3.72333333333,6.07033333334,6.732
496.04,4.45033333333,64.1898333333,58.0928333334,58.1296666666,3.10933333333,6.78833333334,3.71566666666,6.07533333333,6.73466666666
