wavelength,Back_SpoSchm,Belly_SpoSchm,Breast_SpoSchm,Crissum_SpoSchm,Crown_SpoSchm,DorTail_SpoSchm,Patch10_SpoSchm,Patch11_SpoSchm,Rump_SpoSchm,Throat_SpoSchm,WingTip_SpoSchm
582.66,10.1452666667,56.3790666667,17.9040666667,52.6383333333,8.7166,9.40726666667,23.2104,23.4832666667,10.9092666667,13.4174,8.85059999999
583.00,10.0978666666,56.4818666667,17.8864,52.6968666667,8.6836,9.36846666667,23.2136666667,23.5002,10.9004,13.3918,8.82000000001
583.34,10.0244666667,56.4821333333,17.835,52.6938666667,8.6256,9.31453333333,23.1764666667,23.4733333333,10.8547333333,13.3308666666,8.78220000001
583.68,9.96406666668,56.3569333333,17.7734,52.5180666667,8.57426666667,9.25613333333,23.0742,23.4177333333,10.7992666667,13.2568666667,8.71626666667
584.01,10.0149333333,56.3576666667,17.8318,52.5348666667,8.643,9.33606666666,23.1547333333,23.449,10.8537333333,13.3132666667,8.75033333333
584.35,10.0378,56.3476666667,17.8856666667,52.5182666667,8.65859999999,9.3848,23.1912,23.4676,10.8798666667,13.356,8.77140000001
584.69,9.977,56.342,17.8598,52.4616666667,8.5858,9.33419999999,23.1208666667,23.4073333333,10.8270666667,13.3020666667,8.69933333333
585.03,9.95599999999,56.3114,17.8724666667,52.4486,8.56166666667,9.32293333333,23.1094,23.3805333333,10.791,13.2601333333,8.68006666667
585.37,9.99826666665,56.4523333333,17.9186,52.5660666667,8.61619999999,9.39933333334,23.1882666666,23.4754,10.8260666667,13.3401333333,8.74666666667
585.70,9.96586666666,56.3808666667,17.8983333333,52.5001333333,8.58306666666,9.35033333333,23.1892,23.4357333333,10.8037333333,13.3020666667,8.73973333333
586.04,10.0006666666,56.3747333333,17.9240666667,52.478,8.5962,9.35553333335,23.1966,23.4753333333,10.8193333333,13.3292666667,8.75739999999
586.38,10.0473333333,56.3448,17.9056666667,52.4346666666,8.63653333333,9.39366666668,23.1745333333,23.4956666667,10.8444666667,13.3506666667,8.79746666667
586.72,10.1384666667,56.3142666667,18.0295333333,52.4,8.70486666667,9.49173333333,23.2507333333,23.5674666667,10.9121333333,13.4406,8.89026666667
587.06,10.108,56.2722,17.9960666667,52.3758666667,8.70213333333,9.50586666667,23.1985333333,23.5196666667,10.8905333333,13.4137333333,8.86959999999
587.39,10.0935333333,56.3228,18.0093333333,52.4499333333,8.6674,9.49473333334,23.2256666667,23.5156666667,10.8847333334,13.3880666667,8.89006666666
587.73,10.1165333333,56.4414,18.0270666667,52.5824666666,8.65813333334,9.50226666668,23.2426666667,23.5908666667,10.8797333333,13.4188666667,8.91466666666
588.07,10.1142666667,56.4818666667,18.0038666667,52.6067333334,8.64833333333,9.47520000001,23.2465333333,23.5914666667,10.8852,13.4186,8.93066666667
588.41,10.1066,56.4746,18.0118666667,52.6540666667,8.65546666666,9.49279999999,23.2731333334,23.6154,10.8898666667,13.4591333334,8.97673333333
588.74,10.1184,56.4623333333,17.9717333333,52.6694,8.62313333333,9.52173333334,23.2610666667,23.6108666667,10.8678,13.4396,8.98173333333
589.08,10.0758666667,56.3506,17.9124,52.5647333333,8.56893333333,9.46166666667,23.1904666667,23.5657333333,10.8256666667,13.3744666667,8.94913333333
589.42,10.1683333333,56.3872666667,17.9932666666,52.6119333333,8.65339999999,9.563,23.2154,23.6397333333,10.8988,13.4372666667,9.0342
589.76,10.1859333333,56.4257333333,18.0179333333,52.6518666667,8.66606666667,9.59560000001,23.2508,23.6619333333,10.9180666667,13.4711333333,9.07306666666
590.09,10.1989333334,56.4542,18.0583333333,52.7075333333,8.66693333334,9.62786666668,23.3149333333,23.6852,10.9238666667,13.4796666667,9.06546666666
590.43,10.1152,56.4316666667,17.9412666667,52.7095333333,8.60933333334,9.56,23.2394,23.6139333333,10.8666,13.4087333333,8.99100000001
590.77,10.181,56.5146,18.0074666666,52.7636,8.65953333334,9.59086666668,23.3261333333,23.6896,10.9285333334,13.4705333333,9.05106666667
591.11,10.1955333333,56.4856666667,17.9941333333,52.6953333333,8.6806,9.60133333332,23.3218666667,23.671,10.9366,13.5094,9.05186666667
591.44,10.1943333333,56.4009333333,17.9721333333,52.5704666667,8.671,9.60346666665,23.2738666667,23.643,10.9424666667,13.4818,9.059
591.78,10.2376,56.3846,17.9945333333,52.5782666667,8.69906666667,9.63653333333,23.3034666667,23.6726666667,10.9532,13.5360666667,9.08859999999
592.12,10.3107333333,56.4383333333,18.0532,52.6201333333,8.76973333334,9.70213333333,23.3566666667,23.7173333333,11.0089333333,13.5860666667,9.15340000001
592.46,10.3342,56.5004666667,18.1072666667,52.6430666667,8.80800000001,9.6884,23.4058666667,23.7612,11.0602666667,13.6164,9.1736
592.79,10.315,56.5312666667,18.087,52.6670666667,8.79606666666,9.6894,23.405,23.7356666667,11.061,13.6097333333,9.13679999999
593.13,10.2836,56.4555333333,18.0357333333,52.5957333333,8.76393333334,9.66253333334,23.3698,23.7048666667,11.0329333333,13.5894,9.09406666667
593.47,10.3034,56.4298,18.0266666667,52.5452,8.78226666667,9.68180000001,23.378,23.7022666667,11.0511333333,13.5755333333,9.10313333334
593.80,10.2869333333,56.4395333333,18.0192666667,52.5398,8.75906666667,9.66846666667,23.3588666667,23.6937333333,11.0551333334,13.5824,9.10399999999
594.14,10.3192,56.4494666667,18.0529333333,52.5583333333,8.77800000001,9.70406666668,23.3912,23.7453333333,11.0732,13.628,9.1276
594.48,10.3691333333,56.5267333333,18.1078666667,52.6421333333,8.79926666666,9.75913333333,23.4632666667,23.811,11.0990666667,13.6808,9.15753333333
594.81,10.3548,56.6717333333,18.1424666667,52.8048666667,8.78506666667,9.77466666667,23.5387333333,23.8786666667,11.1094666667,13.6743333334,9.17066666666
595.15,10.2866,56.7465333333,18.1221333333,52.8888666667,8.76279999999,9.73719999999,23.5154,23.8630666667,11.0668666667,13.6264,9.13239999999
595.49,10.2457333333,56.7359333333,18.0876,52.8489333333,8.74239999999,9.71406666667,23.4705333333,23.8206,11.0228,13.5584,9.11406666667
595.82,10.2018666667,56.6981333333,18.0268,52.8208,8.68826666667,9.64833333332,23.4450666667,23.8043333333,10.9636666667,13.5050666666,9.0732
596.16,10.2041333333,56.6778666666,18.0296,52.8404,8.68960000001,9.68560000001,23.4257333333,23.812,10.9622,13.5227333333,9.08599999999
596.50,10.2428666667,56.6566,18.0665333333,52.838,8.71993333334,9.7408,23.4608,23.8527333333,10.9954,13.5528,9.13293333332
596.83,10.2262,56.7009333333,18.0684,52.8648,8.70733333333,9.73086666667,23.4518666667,23.8393333333,10.9624666666,13.5314666667,9.12673333333
597.17,10.2198666667,56.7449333333,18.0792666667,52.894,8.702,9.72420000001,23.4451333334,23.8464666667,10.9506,13.5474,9.14053333333
597.51,10.2277333333,56.7356666667,18.0703333333,52.8782666667,8.72433333334,9.71953333335,23.4286,23.8608,10.9395333333,13.5258,9.16586666667
597.84,10.2308666666,56.7259333334,18.0828666667,52.9118,8.74946666667,9.74553333332,23.4451333333,23.8777333333,10.9541333333,13.5279333333,9.20453333333
598.18,10.2128666667,56.6351333333,18.0480666667,52.7963333333,8.74033333334,9.72413333333,23.3820666667,23.8294,10.9325333333,13.465,9.20766666667
598.52,10.253,56.5323333333,18.0583333333,52.7060666667,8.7898,9.75813333334,23.3807333333,23.8176,10.951,13.4862666667,9.24753333333
598.85,10.2724,56.4653333333,18.0428,52.6571333333,8.78146666667,9.76646666668,23.4005333333,23.8158,10.9668,13.5055333333,9.2692
599.19,10.2807333333,56.4391333333,18.0472,52.6598,8.76426666666,9.77093333335,23.4140666667,23.8360666667,10.9692666667,13.4944,9.28219999999
599.53,10.2998666667,56.5000666667,18.0732666667,52.6765333333,8.79366666667,9.80893333335,23.4374666667,23.8609333333,10.9832666667,13.5092666667,9.29400000001
599.86,10.3064666667,56.5176,18.0802,52.6748666667,8.76919999999,9.79840000001,23.4456666667,23.8498666667,10.9816666667,13.4960666667,9.31286666666
600.20,10.3432,56.5736,18.124,52.7111333333,8.80799999999,9.79313333333,23.4618,23.8482666667,10.9842666667,13.5074666667,9.32626666666
600.53,10.3077333333,56.6145333333,18.1286666667,52.808,8.78693333334,9.76533333334,23.4744,23.871,10.9766666667,13.4800666667,9.30253333334
600.87,10.3102,56.6008,18.1448666667,52.8184666667,8.79693333333,9.79960000001,23.5060666667,23.8887333333,10.9854666667,13.4841333333,9.31233333333
601.21,10.3111333333,56.6352,18.1747333333,52.8594666667,8.78973333333,9.81286666668,23.5464666667,23.8958,10.9942,13.4986,9.31946666667
601.54,10.3544666667,56.7808,18.2222666667,52.9428666667,8.80346666666,9.84713333335,23.5834,23.9464,11.0118666667,13.5407333333,9.3352
601.88,10.3158666667,56.8105333333,18.2222,52.9957333333,8.7758,9.82086666667,23.5910666667,23.9430666667,10.9768,13.5725333333,9.32126666667
602.21,10.3217333333,56.6759333333,18.2022,52.9004,8.76526666666,9.80526666666,23.524,23.9144,10.9536,13.5612,9.30713333333
602.55,10.3918,56.7348,18.2974,52.9332,8.85193333334,9.8816,23.6132,23.9874,11.0130666667,13.6250666667,9.376
602.88,10.4124666667,56.7974,18.3374666667,52.9863333333,8.89180000001,9.91739999999,23.6476,24.0158,11.0656,13.6848,9.40613333333
603.22,10.3684666667,56.7556666667,18.3018,52.9815333333,8.85286666667,9.90933333333,23.6404666667,23.9738,11.0544,13.6727333333,9.381
603.56,10.3709333333,56.7947333333,18.2981333333,52.9571333333,8.88973333333,9.92493333333,23.6624,24.0038,11.067,13.7043333334,9.38313333333
603.89,10.3497333333,56.7736,18.2615333333,52.9266,8.86900000001,9.93653333333,23.6442666667,24.0214666667,11.0526,13.6865333333,9.38786666666
604.23,10.3504666667,56.7039333333,18.2242,52.8570666667,8.86926666667,9.93333333334,23.6176666667,23.9987333333,11.0418666667,13.6892666667,9.40079999999
604.56,10.3354,56.6815333333,18.2004,52.8531333333,8.85266666667,9.90859999999,23.6078666667,23.9792,11.0258666666,13.6660666667,9.38953333333
604.90,10.3291333333,56.7314666667,18.1923333333,52.9024666667,8.86133333334,9.92426666666,23.6188,24.0039333333,11.0416,13.68,9.40593333333
605.23,10.2661333333,56.6588666667,18.1432,52.8491333333,8.81973333334,9.86466666667,23.5738666667,23.9465333333,10.9982,13.6378,9.3744
605.57,10.3044,56.6538666667,18.1461333333,52.8698666667,8.85886666666,9.89746666667,23.5913333333,23.9793333333,11.0428666667,13.65,9.40166666667
605.90,10.2607333333,56.7668,18.1413333333,52.9514,8.82873333333,9.88973333334,23.584,24.0074666667,11.0338666667,13.6314,9.38553333333
606.24,10.2578666667,56.7711333333,18.1284,52.9794,8.79486666666,9.88006666667,23.5702,23.9904666667,11.0289333333,13.6275333333,9.38566666667
606.58,10.2220666667,56.8096666667,18.1168666666,52.9760666667,8.77273333333,9.86733333331,23.5847333333,24.0006,11.0123333333,13.5844,9.36159999999
606.91,10.2824,56.7681333333,18.1739333333,52.9297333333,8.84546666667,9.88813333333,23.6230666667,24.0374,11.0578666667,13.6381333333,9.41613333333
607.25,10.2472,56.7047333333,18.1755333333,52.9118666666,8.84413333333,9.86546666665,23.608,24.0204,11.0239333333,13.6110666667,9.40880000001
607.58,10.2196666667,56.7383333333,18.1982,52.9496666667,8.81273333334,9.829,23.5943333333,24.0376,10.9993333333,13.5956,9.3762
607.92,10.2301333333,56.7943333333,18.2498666667,53.0024,8.82666666667,9.87560000001,23.6554666667,24.0686,11.0212666667,13.6478666667,9.3958
608.25,10.2145333333,56.7538666667,18.2342666667,52.9662666667,8.81026666667,9.86860000001,23.6219333333,24.0448666667,11.0248666667,13.6629333333,9.40673333333
608.59,10.2212,56.641,18.2388666667,52.881,8.81019999999,9.87586666667,23.6144666667,24.0111333333,10.9895333333,13.6788666666,9.38973333333
608.92,10.2412666666,56.5286666667,18.2298666667,52.8164666667,8.84593333333,9.90499999998,23.6051333333,23.9969333333,11.0173333333,13.6676,9.41813333334
609.26,10.2088666667,56.4785333333,18.2133333333,52.7681333333,8.81533333333,9.88746666665,23.5811333333,23.9554,10.9745333333,13.6416666667,9.39393333334
609.59,10.1958,56.3737333333,18.1714666667,52.6747333333,8.80953333334,9.87580000001,23.5683333333,23.9189333334,10.9397333333,13.6058666667,9.37420000001
609.93,10.1799333333,56.3288666667,18.1401333333,52.6596,8.82433333334,9.87653333333,23.5376,23.9086666667,10.9251333333,13.6039333333,9.36213333333
610.26,10.218,56.2400666667,18.1223333333,52.6273333333,8.83413333332,9.89193333333,23.5053333333,23.9008,10.924,13.6291333333,9.38253333334
610.60,10.1900666667,56.266,18.0816666667,52.6388,8.7944,9.86920000001,23.4419333333,23.8931333333,10.9039333334,13.5838,9.37559999999
610.93,10.1983333333,56.2565333333,18.0578666667,52.6673333334,8.78926666667,9.86026666667,23.4170666667,23.8853333333,10.9104666667,13.5706,9.38533333333
611.27,10.1943333333,56.1947333333,18.0198666667,52.6194666667,8.79326666666,9.85193333333,23.3996,23.8671333333,10.9114666667,13.5643333333,9.40313333334
611.60,10.2406,56.2009333333,18.0091333333,52.6302,8.82453333333,9.86146666668,23.4082,23.8848666667,10.9394666667,13.5592,9.4316
611.93,10.2241333333,56.1530666667,17.9856666667,52.5844,8.80473333333,9.85486666665,23.3693333333,23.8652,10.9114,13.5378,9.38973333333
612.27,10.2333333333,56.1736,17.9596,52.5555333333,8.7922,9.84206666667,23.3285333333,23.8604666667,10.9152666667,13.5032666667,9.39926666667
612.60,10.3024,56.3042,18.0315333333,52.6329333333,8.81106666667,9.89473333333,23.4177333333,23.9408,10.9501333333,13.5648,9.44999999999
612.94,10.2764,56.3178,18.0026,52.6497333333,8.79026666667,9.92146666666,23.4,23.9106,10.9449333333,13.5418,9.46853333334
613.27,10.3490666667,56.4076666667,18.0586,52.7293333333,8.82753333334,9.97173333333,23.4503333333,23.9648666667,11.0063333333,13.6258,9.53473333333
613.61,10.2996,56.3340666667,18.0147333333,52.6146666667,8.75386666666,9.90706666667,23.3946666667,23.9017333333,10.9619333333,13.5308,9.47006666666
613.94,10.2718666667,56.3212666667,18.0184,52.6406666667,8.73606666666,9.90746666667,23.4045333333,23.8968,10.9665333334,13.515,9.45833333333
614.28,10.2007333333,56.2981333333,17.9528,52.5922666667,8.6752,9.86106666667,23.3982,23.8188,10.8807333333,13.4501333333,9.37833333334
614.61,10.2065333333,56.2948666667,17.9604,52.6077333333,8.64973333334,9.88273333333,23.4118666667,23.8393333333,10.8850666667,13.4726666667,9.34986666667
614.94,10.2098666667,56.342,18.0050666667,52.6992,8.66519999999,9.9044,23.4498666667,23.8528,10.9176,13.4983333333,9.36640000001
615.28,10.1686,56.2724,18.0066,52.6247333333,8.64173333334,9.88706666667,23.4137333333,23.8123333333,10.8851333333,13.5006,9.34573333333
615.61,10.1865333333,56.4315333333,18.0506,52.7883333333,8.66540000001,9.89873333335,23.5140666667,23.8904,10.9117333333,13.5572666667,9.36626666667
615.95,10.1686,56.3755333333,18.0599333333,52.8008666667,8.673,9.89280000001,23.5313333333,23.8686,10.9094,13.554,9.3586
616.28,10.1458,56.4100666667,18.0378,52.8626,8.66533333333,9.87986666666,23.5091333333,23.8455333333,10.9003333333,13.5371333333,9.33726666667
616.61,10.2004,56.4789333334,18.1118,52.9102666667,8.71933333333,9.89766666668,23.5951333333,23.9594,10.9708666667,13.6104,9.35800000001
616.95,10.1976,56.5186666667,18.1300666667,52.9566666667,8.75446666667,9.89553333333,23.6147333333,23.971,10.9862666667,13.6377333334,9.3568
617.28,10.1494,56.5461333333,18.1241333333,52.9705333333,8.75706666667,9.88559999999,23.6167333333,23.9982,10.9688,13.6536,9.36146666667
617.62,10.1023333333,56.6183333333,18.1160666667,53.0037333333,8.71653333333,9.85346666667,23.6168666667,23.97,10.8864666667,13.6438,9.32613333333
617.95,10.1548666667,56.6238666667,18.2174,53.1066,8.7736,9.91873333333,23.6345333333,24.0490666667,10.9519333333,13.7175333333,9.40053333333
618.28,10.1776,56.6964,18.2510666667,53.1206,8.815,9.92753333333,23.6525333333,24.0423333333,10.9586,13.7608666667,9.46153333333
618.62,10.1698666667,56.6055333333,18.2116,53.0026,8.81853333334,9.92946666667,23.6198,23.9832,10.9064,13.7294666667,9.46060000001
618.95,10.1671333333,56.7240666667,18.2011333333,53.1259333333,8.80526666666,9.91846666666,23.6307333333,24.0289333333,10.9008666667,13.6941333333,9.4508
619.28,10.1598666667,56.6628,18.2217333333,53.0442,8.80973333333,9.91859999999,23.5952666667,23.9963333333,10.8946,13.6607333333,9.46119999999
619.62,10.1236,56.6676666667,18.1657333333,53.072,8.77786666667,9.8866,23.5599333333,23.9791333333,10.8714,13.6353333333,9.42380000001
619.95,10.0802,56.5625333333,18.1136666667,52.9334,8.72553333334,9.81466666668,23.4984666667,23.9369333333,10.8387333334,13.5984,9.40326666667
620.28,10.0852666667,56.5546,18.1074666667,52.8792666667,8.73726666666,9.81300000002,23.4505333333,23.9040666667,10.8137333333,13.6015333333,9.42093333333
620.62,10.0604,56.5798,18.1066,52.8980666667,8.71733333333,9.82813333335,23.4824666667,23.9284,10.813,13.5706666667,9.42653333333
620.95,10.1528,56.7132666667,18.1848666667,52.9982666667,8.78959999999,9.91820000001,23.544,24.0111333333,10.8814,13.6444,9.49593333333
621.28,10.2185333333,56.7252666667,18.2186666667,52.9934,8.83706666667,9.95486666667,23.5602666667,24.0545333333,10.9797333333,13.6770666667,9.54146666667
621.62,10.1996666667,56.7417333333,18.1689333333,52.9466,8.81266666667,9.93973333332,23.5563333333,24.0504,10.9642,13.6386,9.50940000001
621.95,10.1719333333,56.7338,18.1434,52.9463333333,8.79259999999,9.95766666667,23.5497333333,24.0214,10.9368666667,13.5588666667,9.44013333334
622.28,10.1988,56.7579333333,18.1752,53.0129333333,8.80433333333,10.0166666667,23.5744,24.0832666666,10.9874666667,13.6003333333,9.45593333333
622.62,10.229,56.6765333333,18.19,52.9103333333,8.84226666666,10.056,23.5806666667,24.0706666667,11.017,13.6492,9.50553333333
622.95,10.2694666667,56.7563333333,18.1712666666,52.9956666667,8.83579999999,10.0851333333,23.6472,24.1005333333,11.0336,13.692,9.522
623.28,10.332,56.8318,18.2448666667,53.0166,8.85999999999,10.1232,23.7374666667,24.1544,11.0738666667,13.7428,9.58933333332
623.62,10.319,56.9426666667,18.2511333333,53.1083333333,8.87046666667,10.1636666667,23.7913333333,24.1754666667,11.0438,13.7462,9.55593333334
623.95,10.2974,56.9637333333,18.2446,53.163,8.82946666667,10.1710666667,23.8221333333,24.1983333333,11.0148666667,13.7359333333,9.52026666666
624.28,10.3166666666,56.9154,18.2460666667,53.1464,8.84233333333,10.1959333333,23.8509333333,24.2074,11.0015333333,13.7186666667,9.54239999999
624.62,10.3097333333,56.8838666667,18.2318666667,53.1389333333,8.83013333333,10.2072,23.8662666667,24.1876,11.0010666667,13.6959333333,9.55680000001
624.95,10.3665333333,56.9614666667,18.297,53.2497333333,8.87713333334,10.2608,23.9464,24.3071333334,11.0451333333,13.7608,9.62933333334
625.28,10.4335333333,57.0366666666,18.3572666667,53.2968,8.94326666666,10.3236666667,24.0495333333,24.3470666667,11.1080666667,13.843,9.68613333333
625.61,10.4339333333,56.9922,18.3638,53.2102,8.94246666666,10.3389333333,24.0432666667,24.3870666667,11.1299333333,13.8796,9.72473333333
625.95,10.4169333333,56.9743333333,18.3369333333,53.1962666667,8.94913333333,10.3174666667,24.0588666667,24.3829333333,11.1238666667,13.8748,9.73779999999
626.28,10.4134666667,57.0340666666,18.3709333333,53.2654,8.94326666667,10.3192,24.0962,24.4311333333,11.118,13.8864,9.73693333333
626.61,10.378,56.9611333333,18.3718666666,53.2028,8.95506666667,10.3215333333,24.0523333333,24.4315333333,11.1187333333,13.8473333334,9.74573333333
626.94,10.3462,56.9263333333,18.3548666667,53.1757333333,8.9636,10.3306,24.0266666667,24.4350666667,11.1084666667,13.8509333333,9.72726666666
