wavelength,Back_AniSomf,Belly_AniSomf,Breast_AniSomf,Crissum_AniSomf,Crown_AniSomf,DorTail_AniSomf,Patch10_AniSomf,Patch11_AniSomf,Patch12_AniSomf,Rump_AniSomf,Throat_AniSomf,WingTip_AniSomf
780.02,-3.10333333334,54.1197222222,45.9855,50.529,25.4439444445,3.97733333333,3.92744444443,2.75692592592,4.49799999999,3.04666666667,49.4252222222,2.25444444446
780.33,-2.693,54.2688333333,46.9511666666,51.3061111111,25.4129722222,4.17599999999,4.31144444443,3.02571193416,4.64638888889,3.16744444444,49.7213333333,2.3751111111
780.64,-3.05044444444,54.1201666667,46.8236666666,51.1058333333,24.9804166667,3.57344444443,3.89522222222,2.75306995884,4.20866666667,2.67211111112,49.8283333333,1.78994444446
780.95,-2.82211111111,53.9401666667,46.6826666667,50.9411111111,24.7468333333,3.56344444443,3.78511111111,2.85451440329,4.11011111111,2.69722222221,49.7838888889,1.51838888889
781.26,-1.92166666667,54.2816666667,46.963,51.268,25.2389444444,3.92455555555,4.28355555556,3.49369958848,5.0861111111,3.26255555554,49.376,1.81583333333
781.57,-2.199,54.0622777778,47.093,51.1433888889,25.0880555556,3.4708888889,3.85122222222,3.31585185185,5.06866666667,3.146,49.0936666667,1.36394444443
781.88,-2.08533333333,54.0642777778,46.7413333333,51.2282777778,25.3629722222,3.58088888889,3.96666666666,3.51478600822,5.07933333332,3.39088888889,49.3571111111,1.44366666668
782.19,-2.02555555556,53.8596111111,46.7546666667,51.2775,25.3456666667,3.88144444443,3.90477777778,3.65263786007,5.05866666668,3.76922222221,49.4587777778,1.41822222222
782.50,-1.54244444444,54.2746666667,47.1378333334,51.7235555556,25.6740555556,4.3438888889,4.24244444446,4.33949794238,5.64616666668,4.56077777779,49.8815555556,1.55783333332
782.81,-1.21866666667,54.3843333333,47.354,52.1512222222,25.7829444444,4.28622222221,4.22600000001,4.47921399176,5.70494444446,4.84266666667,49.7076666667,1.66994444446
783.12,-1.34933333333,53.9006666667,47.0423333334,51.6333888889,25.2777222222,3.73033333333,3.83200000001,4.24988065845,5.74516666667,4.68544444446,49.362,1.77155555554
783.43,-1.51766666667,53.6053333333,46.9245,51.4605555555,24.92975,3.21800000001,3.65333333332,4.06325925924,5.57144444446,4.53277777779,49.1152222222,1.87072222222
783.74,-1.49966666667,53.7223888889,47.1443333334,51.1457222222,24.9792777778,3.3108888889,3.922,4.21562962963,5.77883333334,4.80600000001,49.2018888889,2.04827777778
784.05,-1.27533333334,53.7096111111,47.1253333333,50.8361111111,25.0728611111,3.67211111112,4.37733333335,4.49222633745,6.1346111111,5.49333333335,49.2258888889,2.29183333334
784.36,-2.01655555556,53.955,47.0223333334,50.8577777778,25.0211944444,3.18322222221,3.9311111111,3.77019753087,5.80116666666,5.10922222221,49.0856666666,1.47272222221
784.67,-3.52888888889,53.2020555556,45.3796666666,49.8716666667,24.1207777778,2.53122222222,3.23444444446,2.65557613169,4.66566666666,4.2328888889,48.2068888889,0.449388888877
784.98,-3.91811111111,52.7787222222,44.7515,49.5128333333,24.0554444445,2.5651111111,3.36388888888,2.47952674897,4.68227777778,3.97277777779,48.1666666667,0.106277777767
785.29,-4.37555555556,52.7719444444,44.8846666666,49.2438888889,23.7920277778,2.46577777779,3.06811111111,2.29459259259,4.29027777777,3.38155555557,48.0042222222,-0.32561111111
785.60,-3.99344444445,52.5791111111,45.079,49.0856666667,24.0617222222,2.55233333332,3.16188888889,2.66010699588,4.59644444444,3.32400000001,47.5853333333,-0.153166666667
785.91,-4.21722222222,52.6793888889,45.2528333333,49.1099444444,24.0922222222,2.534,2.93744444444,2.43220987654,4.1315,2.89555555555,47.251,-0.111555555557
786.22,-4.35888888889,53.3553888889,45.9578333334,49.4983888889,24.1610833334,2.69033333332,2.96344444445,2.80087654322,4.02083333334,2.94255555556,48.0344444444,0.0359444444433
786.53,-4.42033333333,53.8735555556,45.6883333334,49.7399444444,24.4630277778,2.74955555557,3.02100000001,2.55906172838,3.9793888889,3.19733333332,48.3641111111,-0.111444444443
786.84,-3.87233333333,54.5082777778,46.005,50.2252222222,25.1274444444,3.14177777777,3.24544444446,3.16240329217,4.37805555557,3.52499999999,48.8477777778,0.24072222222
787.14,-3.82044444445,55.1173888889,45.8468333333,50.5764444445,25.5559444445,2.98177777777,2.78177777779,3.19179835392,4.51250000001,3.55433333332,49.0923333333,0.349277777777
787.45,-3.40377777778,55.7412222222,46.5031666667,51.4542222222,26.18625,3.324,2.79555555555,3.50694650204,4.90311111111,3.5988888889,49.6814444445,0.47177777778
787.76,-2.501,56.5020555556,47.043,52.1815,26.9041388889,4.2761111111,3.68066666667,4.60994238683,5.77127777779,4.60155555557,50.2014444444,1.65011111111
788.07,-1.48666666667,57.2329444444,47.4641666667,52.9365555556,27.6237777778,5.14499999999,4.24555555556,5.46555144033,6.12472222223,5.42311111111,51.1172222222,2.52366666667
788.38,-0.837,57.666,47.446,53.4572777778,28.0929722222,5.70566666665,4.52377777779,5.9776419753,6.14422222222,5.76544444446,51.4798888889,3.39283333332
788.69,-0.219444444447,58.1290555556,47.4708333334,53.7506111111,28.6186111111,6.13166666667,4.95466666668,6.4524074074,6.70811111111,6.27455555555,51.9763333333,4.20455555554
789.00,0.0683333333333,58.379,47.362,54.0040555556,28.5527777778,6.52811111111,5.19733333334,6.50418106994,7.03388888889,6.40077777778,52.5617777778,4.41422222222
789.31,0.878666666667,58.8720555556,48.393,54.5406111111,29.1884722222,7.26333333333,5.84900000001,7.06286831276,7.86583333334,7.17877777778,53.2982222222,4.78555555557
789.62,1.12666666667,58.7128333333,48.247,54.8651111111,29.1268611111,7.26511111111,6.1341111111,6.82591769547,8.29511111112,7.02011111112,53.1284444445,4.85227777779
789.92,1.67422222222,58.7193888889,48.1965,55.2556666667,29.4203333333,7.29644444443,6.54366666666,7.16744855967,8.74105555557,7.10477777777,53.3906666667,5.19522222223
790.23,1.32933333333,58.1529444444,47.5543333334,54.6858888889,28.9418055556,7.19722222223,6.27,6.57410288064,8.65127777779,6.87255555556,53.1796666667,4.8728888889
790.54,0.498666666667,57.0963333333,46.6645,53.9272777778,28.1670833333,6.71655555556,6.23544444446,5.75344855967,7.74255555554,6.25344444446,52.3521111111,4.04444444446
790.85,-0.098,56.0370555556,46.082,53.0597222222,27.5513888889,6.28222222221,6.14933333332,5.37782304527,6.88033333333,5.79222222223,51.5097777778,3.61166666667
791.16,0.091,55.2913333333,46.2971666666,52.694,27.2290277778,6.35066666665,6.30666666668,5.44876543209,6.72066666668,5.63922222223,51.4213333333,3.88827777777
791.47,-0.120555555557,54.8646666667,47.1118333333,52.2340555556,27.0709444444,6.30799999999,6.56666666667,5.17108230452,6.74016666667,5.42544444443,51.0792222222,4.04672222221
791.78,0.287000000003,54.8357222222,47.7243333334,52.0021111111,27.3747222222,6.89322222222,7.37466666666,5.22387242799,7.25149999999,5.69011111112,51.0548888889,4.34455555557
792.08,0.283,54.5045555556,47.8803333334,51.9164444444,27.10125,6.67811111112,7.5691111111,4.65953497942,6.98155555557,5.3308888889,50.9695555555,3.56305555556
792.39,-0.18,54.5367777778,48.0773333333,52.1848888889,26.9776111111,6.21433333332,7.853,4.43600823045,6.40600000001,4.82022222222,50.8442222222,2.91900000001
792.70,-0.71466666667,53.7923888889,47.399,51.3092777778,26.4326944444,5.80688888888,7.61011111111,4.20609053499,5.56916666668,4.44088888889,50.7421111111,2.82338888888
793.01,-1.25422222222,53.6708888889,47.6741666666,50.6925555555,26.3509722222,5.30311111111,7.1997777778,3.96202469136,5.17555555556,4.148,50.5263333333,2.43177777778
793.32,-1.36533333334,53.6681111111,48.4326666667,50.9121666667,26.1969722222,5.74944444446,7.20344444446,4.23000411522,5.06372222223,4.21011111111,50.3702222222,2.51333333334
793.62,-0.848777777778,54.0809444444,49.0416666667,51.6968888889,26.6870555555,6.20644444443,7.77100000002,4.97499588476,5.15533333334,4.69533333334,50.7344444444,2.74205555556
793.93,0.61077777778,55.0450555556,49.8518333334,52.5176111111,27.7097777778,7.15722222221,8.79633333333,6.24362962963,6.18572222223,5.893,52.0528888889,3.78411111111
794.24,1.30666666667,55.8706666667,50.0411666666,52.8602777778,28.30825,7.79188888888,9.3338888889,6.86594238684,7.25294444446,6.37533333332,52.6595555556,4.58622222222
794.55,1.41577777778,56.7546666667,50.2718333334,53.0453333333,28.564,7.7358888889,9.33655555557,7.05363786007,7.96961111111,6.57766666665,52.9147777778,4.75505555554
794.86,1.365,56.7203333333,50.2793333333,53.3745,28.7846388889,7.4718888889,9.03333333332,7.26478189299,8.59805555554,6.523,52.773,4.46677777778
795.16,1.05811111111,56.5988888889,50.9748333334,53.9226111111,28.556,6.91444444445,8.35311111113,6.93172839508,8.63677777779,6.26344444444,52.9084444445,3.92461111112
795.47,1.27277777778,56.9105555556,51.161,54.0463888889,28.4389166667,7.3518888889,8.74666666668,7.39179423869,9.31066666668,6.96244444446,52.6455555556,4.4168888889
795.78,2.15088888889,57.6361666667,51.0413333333,54.4178888889,29.1398888889,8.44066666667,9.31177777778,8.04900411522,10.4862222222,8.19966666666,52.9957777778,5.3998888889
796.09,2.62722222222,57.7248333333,50.8273333333,54.9394444444,29.1059722222,8.55388888888,9.31866666667,8.16310288063,11.1354444444,8.71144444443,52.8885555555,5.84805555554
796.40,2.57666666667,56.9836111111,50.4051666667,54.9658888889,29.0825277778,8.98355555557,9.27133333332,8.31920164609,11.0758333333,9.08455555557,52.7721111111,6.09144444444
796.70,2.411,56.9309444444,49.7738333333,54.4588888889,29.0869722222,8.90877777777,8.8901111111,8.16699176955,10.5827222222,9.07688888888,53.2443333333,6.00044444446
797.01,2.09144444444,56.9062777778,49.7735,54.2938888889,29.0046111111,8.6128888889,8.17633333334,7.91456790124,10.2699444445,8.79188888889,53.4256666667,5.8901111111
797.32,1.93833333333,56.6463888889,50.1465,53.9093888889,28.7104444445,8.87600000001,8.02644444445,8.02405349793,10.8712222222,8.87366666667,53.0002222222,6.43444444444
797.63,1.88155555556,56.6711666667,50.2331666666,54.0288888889,28.3918888889,8.74022222221,7.86122222222,7.77616872427,11.1925555555,9.08088888889,53.1643333333,6.54122222221
797.93,2.256,56.5679444444,50.2041666666,53.8342777778,28.7675,8.879,8.09511111111,7.79793004116,10.9530555555,9.52444444443,53.0794444444,6.45222222222
798.24,3.14166666668,56.8985,50.1816666667,53.7628333333,29.1263888889,9.81822222222,8.74755555556,8.24946502059,11.2290555556,10.3318888889,53.4801111111,7.44955555557
798.55,3.21744444444,57.1195555556,49.7288333333,53.4003333333,29.2148611111,10.0467777778,9.16333333331,8.55907407409,11.1873888889,10.4383333333,53.4161111111,7.65561111111
798.85,3.2211111111,57.3270555556,49.6563333333,53.4169444445,29.53875,10.0716666667,9.2211111111,8.69078600822,10.8871111111,10.5295555555,53.8701111111,7.61422222222
799.16,3.30233333333,56.9346111111,49.2723333333,52.8630555556,29.4778888889,10.1211111111,9.48766666667,8.65418518518,10.8551111111,10.3617777778,53.7961111111,7.88227777779
799.47,2.95733333335,57.0313888889,49.0213333334,52.323,29.5169166667,10.2208888889,9.67711111111,8.6660164609,10.8785,10.0515555555,53.7814444444,7.76644444444
799.78,3.50088888888,57.8232222222,48.5238333333,51.9643888889,29.959,10.2657777778,10.0577777778,9.06396296297,11.3111111111,10.6393333334,54.0908888889,8.16572222223
800.08,4.20444444443,58.1457777778,48.4078333333,52.2853333333,30.3679444445,10.6088888889,10.678,9.83398765432,12.2177222222,11.2812222222,53.9018888889,8.70722222222
800.39,5.11222222221,58.4761111111,48.3936666667,52.5251111111,30.7631666666,11.4281111111,11.7125555556,10.4564855967,12.9588333333,12.0495555555,53.5806666667,9.21316666667
800.70,5.45211111112,58.5402222222,48.0906666666,52.7776666667,30.8011944445,11.8676666667,12.0872222222,10.9285226338,12.8573888889,12.4795555556,53.4305555555,8.80205555556
801.00,6.10255555554,57.8756111111,48.069,52.8491111111,31.1789444445,12.3878888889,12.3886666667,11.7665679012,12.7052222222,12.713,53.1173333333,8.93088888888
801.31,5.77177777779,57.5526666667,47.3866666667,52.3152777778,30.9301666667,12.4412222222,11.9542222222,11.7261193416,12.4143333333,12.4478888889,52.753,9.11305555554
801.62,4.99433333332,57.3611666667,46.9323333334,51.7947777778,30.9303055556,11.8602222222,11.5011111111,11.4995514403,12.171,12.1904444444,52.9733333333,8.7981111111
801.92,5.05422222223,57.085,46.461,51.6613888889,30.9688611111,11.4792222222,11.5862222222,11.825037037,12.3433888889,12.4912222222,53.0435555555,8.82777777778
802.23,5.13022222221,56.5394444444,46.1483333334,51.2217777778,30.6243611111,11.3081111111,11.0942222222,11.7439876543,12.3072777778,12.3248888889,52.6756666667,8.78272222222
802.54,4.60855555555,56.6197777778,46.5931666666,50.9195,30.46325,10.2628888889,10.3044444444,11.6927736626,11.9478333333,12.2102222222,52.3564444444,8.1965
802.84,4.79822222223,56.7326111111,47.3743333334,51.5136666667,30.3969166667,9.85777777779,9.81555555556,11.6704567901,11.6536111111,12.2733333333,52.243,7.59333333333
803.15,4.90933333334,56.7754444444,47.9236666666,51.9174444444,30.2288333333,9.93166666667,9.76444444444,11.7349506173,11.9899444444,11.9414444444,52.2602222222,7.28744444444
803.46,4.22855555555,56.3838333333,48.4211666667,51.7683888889,29.8102222222,9.75644444446,9.25044444443,11.0947901235,11.8006111111,11.4688888889,52.0392222222,6.6245
803.76,3.50344444443,55.9149444444,49.0611666667,51.5577777778,29.5181944444,9.36311111112,8.59633333333,10.6069465021,11.7343333333,11.0907777778,52.2847777778,6.3161111111
804.07,2.7498888889,54.7388888889,49.3568333333,51.0238888889,29.2456111111,8.80022222221,7.7898888889,10.0078395062,11.3158888889,10.5052222222,51.7832222222,6.17083333334
804.38,1.76055555554,54.9170555556,49.3121666667,50.3615555556,28.6293333333,8.20877777778,6.94522222223,8.91557613168,10.8188333333,9.88522222221,51.6726666667,5.70827777779
804.68,1.59966666666,55.1171666667,49.7621666667,51.1714444444,28.5809166667,8.423,7.06466666666,9.11497530865,11.2238333333,9.62633333332,52.068,5.45172222221
804.99,2.09600000001,55.9733333333,50.8511666667,52.1076666667,28.4991111111,8.9301111111,7.562,9.56155555556,11.3622777778,9.83866666668,52.101,5.514
805.30,1.72533333332,56.3445,51.0051666666,51.7373333333,28.3895555556,8.98644444446,6.88022222222,9.17071604937,11.085,9.41511111111,51.6235555556,5.20433333334
805.60,1.09666666667,56.1913333333,51.0065,51.368,28.1988611111,8.61955555554,6.464,8.71210288065,10.7976666667,8.80266666668,50.9697777778,4.97633333332
805.91,0.630777777777,56.3088888889,50.4458333334,51.7353888889,27.9362222222,8.79944444445,6.26766666668,8.06973662551,10.0697777778,8.42711111112,50.8775555555,4.62655555556
806.21,-0.01722222221,56.2711666667,50.2323333333,51.6877777778,27.9756944444,8.31166666668,6.49277777778,7.71982304527,9.84877777779,7.8338888889,50.9266666667,4.41005555554
806.52,-0.866999999997,56.0486666667,49.9948333334,51.4118888889,27.67625,7.47400000001,6.24144444445,7.07909465022,8.77044444444,6.92788888888,50.7275555556,3.8298888889
806.83,-0.2111111111,56.7942777778,50.4165,51.9235,28.2041944445,7.77900000001,7.01711111111,7.7580781893,9.31627777778,7.38322222223,51.1891111111,4.47705555556
807.13,0.225000000003,56.732,49.57,51.5813888889,28.1116388889,7.71666666665,7.33755555554,7.77449382716,9.60511111111,7.67288888888,50.6715555556,4.65861111111
807.44,0.98888888888,57.4366666667,48.8413333334,52.3358888889,28.40075,7.47522222221,8.04644444444,7.86217695473,9.90155555556,7.94555555555,51.2423333333,5.01716666666
807.74,1.53611111111,58.0341111111,49.1636666667,53.086,28.9872222222,7.60155555555,8.81422222221,8.42499588479,10.1206111111,8.10066666668,51.4708888889,5.15644444443
808.05,1.39444444444,57.8666111111,49.3296666666,52.7437222222,28.5804166667,6.82288888889,8.99966666667,8.28048971193,9.61105555557,8.09733333333,51.052,4.88377777779
808.35,1.00677777778,57.2898333333,48.3975,52.1761666667,28.1269166667,6.29422222223,8.86311111112,7.88074897118,9.56016666668,7.65955555557,50.0895555556,3.97905555556
808.66,1.06922222222,56.8466666667,47.8818333334,51.8503888889,27.6833333333,6.66988888889,9.32666666664,7.77179012347,9.57405555557,7.83755555555,50.0798888889,3.94805555554
808.97,2.30544444446,56.937,48.2938333334,52.4005555555,28.3856111111,7.62377777779,10.4323333334,8.95396296294,10.5374444444,8.73611111112,50.705,4.61838888889
809.27,3.31355555557,56.137,48.4803333334,52.2579444444,28.8404722222,8.03188888888,11.1203333333,10.1770864198,11.7823333333,9.48155555557,51.0585555555,5.71872222223
809.58,4.124,55.5240555556,48.1948333334,51.4509444444,29.1007222222,8.71722222222,11.2025555556,10.6296954733,12.2036111111,9.97366666667,50.913,6.24688888889
809.88,4.60288888889,55.0706666667,48.284,51.2180555556,29.1772222222,9.26922222223,11.1144444444,10.3725514403,12.8537777778,10.8055555556,50.7056666667,6.62494444446
810.19,4.5821111111,54.9728333333,48.5583333333,50.9218333333,29.2117222222,9.44899999998,11.3992222222,10.0958148148,12.5977222222,10.9307777778,50.5848888889,6.79261111112
810.49,4.6048888889,55.7115,49.6698333333,51.4168333333,29.4530833333,9.66500000001,11.9958888889,10.5509259259,12.9170555556,11.3298888889,51.186,7.06722222221
810.80,4.20400000001,55.6846666667,49.5305,50.7343888889,29.5588055555,9.82444444444,11.6538888889,10.0593744856,12.6707777778,10.9008888889,50.8105555556,6.72305555557
811.10,3.87288888888,55.4084444444,48.649,50.4407777778,29.5947222222,9.96844444444,11.5676666667,9.55561316871,12.7866111111,10.8023333333,50.6017777778,6.71705555554
811.41,4.06088888888,55.9457777778,49.074,50.5065,30.2963888889,10.1364444444,11.4777777778,9.66197942387,13.3813333333,10.6915555556,51.1522222222,6.87927777777
811.71,4.24699999999,55.7968888889,49.3768333333,50.3035555556,30.25,10.5098888889,11.2446666667,9.33686419753,13.3158888889,10.5165555556,51.839,7.4898888889
812.02,4.8468888889,56.5237222222,50.4236666666,51.5648888889,30.9657777778,10.7882222222,11.4691111111,9.62962139918,13.8025,10.9462222222,52.5952222222,8.06233333334
812.32,4.37344444443,56.7784444444,50.1576666667,51.9443333333,30.731,10.3783333333,10.9877777778,9.01761728396,13.4394444444,10.9214444444,52.7327777778,7.849
812.63,4.17566666665,57.4500555556,50.6546666667,52.1990555556,30.5899166666,10.223,11.1304444444,8.33052263373,12.656,10.8893333333,52.6722222222,7.75061111111
