wavelength,Back_TanRuem,Belly_TanRuem,Breast_TanRuem,Crissum_TanRuem,Crown_TanRuem,DorTail_TanRuem,Patch10_TanRuem,Patch11_TanRuem,Patch12_TanRuem,Rump_TanRuem,Throat_TanRuem,WingTip_TanRuem
793.01,19.9035,36.8995614035,23.414,49.4363333333,13.3976666667,19.0016666667,16.2963333333,20.1286666667,32.8823333333,17.0046666667,28.0193333333,22.834
793.32,20.3775,37.1133859649,23.6723333333,48.9763333333,14.0116666667,19.514,16.507,20.8253333333,33.0136666667,17.2746666667,28.247,23.3846666667
793.62,20.2336666667,37.0215087719,23.4216666667,48.8003333333,13.731,19.3813333333,17.2033333333,21.433,32.4496666667,16.6663333333,28.8193333333,23.1693333333
793.93,19.9558333333,36.6939473684,22.6756666667,47.5016666667,13.8523333333,19.9876666667,17.7733333333,21.8846666667,32.163,16.2556666667,29.1586666667,23.055
794.24,18.662,35.4994035088,21.073,46.903,13.1863333333,19.5723333333,16.7303333333,21.6796666667,30.428,15.2936666667,28.512,22.1583333333
794.55,18.8718333333,35.7019473684,20.8693333333,48.386,13.295,19.7186666667,17.3856666667,22.02,30.1376666667,15.7236666667,28.859,21.4763333333
794.86,19.5376666667,35.3832982456,22.0096666667,48.2933333333,13.174,19.3303333333,18.437,21.7546666667,30.335,15.981,29.7606666667,21.0843333333
795.16,20.8411666667,35.6770350877,23.64,48.7176666667,13.915,20.544,19.606,21.5136666667,31.0193333333,16.26,30.1126666667,21.7323333333
795.47,20.7046666667,35.7443157895,23.262,48.0513333333,13.377,20.0186666667,19.707,21.765,31.4936666667,16.3083333333,29.716,21.266
795.78,20.5526666667,35.6595087719,23.096,47.5653333333,13.296,19.6003333333,19.6316666667,21.348,31.2423333333,16.0426666667,29.3383333333,21.1923333333
796.09,20.2436666667,35.8820701754,22.8366666667,46.9543333333,13.652,19.369,19.244,21.462,31.584,15.5576666667,28.8656666667,19.6186666667
796.40,20.2798333333,36.2772631579,23.2163333333,47.509,14.5756666667,20.172,20.572,21.4943333333,31.8266666667,15.4366666667,28.967,20.234
796.70,20.2103333333,36.2528421053,22.9226666667,48.291,13.9856666667,19.9123333333,21.1036666667,20.7586666667,32.0163333333,14.9576666667,29.2883333333,19.4103333333
797.01,20.412,35.6129298246,22.6,46.522,14.353,19.515,20.4283333333,19.767,31.602,15.392,27.7303333333,18.7913333333
797.32,20.5101666667,35.7829298246,22.871,47.209,14.6726666667,18.5326666667,19.5213333333,19.8726666667,31.4193333333,15.5663333333,27.3363333333,19.075
797.63,21.4446666667,36.727245614,23.713,47.8123333333,15.0256666667,18.243,20.1733333333,19.9806666667,32.497,15.8626666667,28.0246666667,19.4336666667
797.93,21.0241666667,36.0503859649,23.4413333333,46.1833333333,14.631,18.0343333333,19.402,19.1156666667,32.22,15.2356666667,26.813,18.893
798.24,21.0435,36.0944210526,23.3746666667,46.9396666667,14.6846666667,18.395,18.5536666667,19.1883333333,31.9063333333,15.3503333333,26.1653333333,18.1733333333
798.55,20.474,35.4155263158,21.9426666667,46.2083333333,14.037,17.5543333333,17.909,18.78,31.2033333333,15.5213333333,25.718,16.7796666667
798.85,19.777,34.6956491228,21.49,45.7086666667,12.741,16.6996666667,16.8663333333,17.5313333333,30.8383333333,14.338,24.784,16.2006666667
799.16,18.578,33.7587017544,20.7576666667,44.97,11.5023333333,15.8283333333,16.2643333333,16.6333333333,30.047,13.3466666667,23.8096666667,15.728
799.47,18.2295,34.0288421053,21.7126666667,46.551,11.349,16.1063333333,16.8533333333,16.31,30.445,13.5576666667,23.853,17.3633333333
799.78,18.3866666667,33.7385438596,21.878,46.5773333333,11.3173333333,16.0986666667,15.6516666667,16.5463333333,30.5126666667,14.2416666667,23.667,17.0966666667
800.08,18.2035,33.7150175439,22.349,46.0796666667,11.1573333333,15.8896666667,14.784,17.2366666667,29.9483333333,14.3006666667,24.0416666667,17.6856666667
800.39,17.3951666667,34.023754386,21.8196666667,47.0506666667,10.661,15.423,14.2146666667,17.946,29.9576666667,13.3263333333,24.9466666667,17.4843333333
800.70,17.8093333333,34.4067894737,22.222,48.0313333333,10.7243333333,16.5613333333,14.9793333333,17.5456666667,30.0983333333,13.6076666667,25.5976666667,17.651
801.00,17.9446666667,34.8242807018,22.3036666667,48.2493333333,10.8893333333,17.6466666667,15.2313333333,18.1023333333,30.077,13.9356666667,24.93,18.2073333333
801.31,18.1703333333,34.7877192982,22.6823333333,49.3276666667,10.3326666667,17.7636666667,15.4283333333,18.5066666667,30.3256666667,13.5526666667,25.301,19.2143333333
801.62,18.7786666667,35.2006315789,23.2313333333,49.2083333333,11.7213333333,18.1626666667,17.2826666667,19.6056666667,30.7286666667,14.4313333333,25.8356666667,21.295
801.92,18.7963333333,36.2124035088,24.1813333333,50.0176666667,12.39,18.585,18.1276666667,20.169,31.2213333333,15.945,26.9976666667,23.2313333333
802.23,19.3773333333,36.8108947368,24.869,49.6323333333,13.6413333333,18.503,18.188,20.6016666667,31.794,16.2996666667,27.352,23.085
802.54,21.0736666667,37.7221403509,26.198,51.102,15.3546666667,19.727,19.832,21.9653333333,32.8083333333,17.7333333333,27.947,23.9943333333
802.84,21.8243333333,37.7453859649,25.579,50.807,16.0,19.8596666667,19.8596666667,22.316,32.877,18.6666666667,28.877,24.772
803.15,21.454,37.3049473684,24.681,50.177,15.5316666667,19.6453333333,19.6103333333,21.2766666667,32.3756666667,17.8013333333,28.2976666667,24.007
803.46,21.5881666667,37.1397894737,24.6073333333,50.5406666667,16.4743333333,20.0696666667,19.8953333333,21.466,31.9373333333,18.1153333333,27.225,24.258
803.76,22.7961666667,37.8858596491,25.6196666667,51.515,17.1833333333,21.3496666667,21.35,21.4873333333,32.3346666667,19.456,27.7893333333,25.482
804.07,22.5375,37.5044035088,25.2366666667,50.4733333333,17.4903333333,20.68,20.9256666667,21.1353333333,31.4756666667,19.068,27.6903333333,25.342
804.38,22.6605,36.7425438596,25.3766666667,49.3163333333,17.7706666667,20.084,20.7853333333,20.75,31.2653333333,18.7523333333,27.69,25.6223333333
804.68,22.5248333333,37.2151403509,24.822,48.5756666667,18.5896666667,20.6906666667,21.0113333333,20.477,31.5883333333,19.2663333333,28.063,24.5726666667
804.99,22.5553333333,37.1388596491,24.2093333333,47.8733333333,17.812,20.865,19.92,19.4836666667,32.2426666667,18.3936666667,27.8443333333,23.737
805.30,22.3443333333,36.549,23.7363333333,47.216,17.5456666667,19.89,18.8646666667,18.9743333333,31.978,16.7036666667,27.4726666667,22.2713333333
805.60,22.6295,37.106754386,24.0303333333,47.019,17.96,20.4383333333,19.7196666667,19.325,32.1123333333,17.313,27.73,22.234
805.91,20.9281666667,36.6822631579,22.6796666667,45.0343333333,16.143,18.8516666667,18.8513333333,17.407,29.8663333333,15.9986666667,26.9413333333,20.3323333333
806.21,20.9958333333,36.2477368421,22.078,44.8776666667,15.6926666667,17.8573333333,18.7593333333,17.1716666667,28.7516666667,15.729,26.1543333333,18.4706666667
806.52,21.2731666667,36.2465614035,21.4,45.6653333333,15.0526666667,17.483,17.9906666667,17.5916666667,28.292,15.5606666667,25.6436666667,18.462
806.83,20.337,35.8129122807,20.15,45.094,13.146,15.9173333333,17.1906666667,16.517,28.2396666667,14.345,25.2806666667,17.2286666667
807.13,20.0231666667,35.4851403509,19.6033333333,43.745,12.4713333333,14.836,16.209,16.781,28.7186666667,13.539,25.019,16.3613333333
807.44,20.9706666667,36.7183508772,20.8193333333,45.3163333333,13.3866666667,15.8133333333,16.458,18.923,30.565,14.6756666667,26.5073333333,16.875
807.74,21.2326666667,37.4129122807,21.0046666667,45.4336666667,13.889,16.21,16.5906666667,20.0153333333,31.5066666667,15.9816666667,27.093,17.4656666667
808.05,21.1873333333,37.0934035088,21.0323333333,46.1,12.9223333333,14.979,15.677,20.256,31.1213333333,15.5606666667,27.047,17.307
808.35,21.5766666667,37.7662982456,20.6783333333,47.7846666667,12.0163333333,14.1716666667,15.6883333333,20.7186666667,30.898,15.369,27.0656666667,16.926
808.66,22.8785,39.337877193,21.8433333333,49.2893333333,13.236,15.997,17.6206666667,21.6403333333,32.1556666667,16.6463333333,27.5273333333,18.6763333333
808.97,23.86,40.1195438596,23.1346666667,52.1143333333,15.0496666667,17.9106666667,19.2786666667,23.0513333333,33.1673333333,17.579,28.3166666667,20.2323333333
809.27,24.6448333333,39.4603157895,23.4753333333,54.0103333333,16.082,18.3376666667,19.3816666667,24.2273333333,34.503,17.502,28.7386666667,21.2616666667
809.58,23.8923333333,39.2594736842,23.8706666667,54.796,16.7313333333,18.7526666667,19.699,23.398,35.613,17.247,28.9893333333,21.8493333333
809.88,24.1445,39.6397719298,24.8243333333,54.2983333333,16.7543333333,19.7806666667,21.6226666667,22.7633333333,37.0613333333,18.0703333333,30.658,22.8073333333
810.19,24.0493333333,39.9275087719,25.1546666667,55.0396666667,16.0476666667,20.7783333333,22.502,21.3973333333,36.6486666667,18.5233333333,31.2556666667,22.8116666667
810.49,24.0368333333,40.0323684211,25.762,57.213,16.1736666667,20.5643333333,23.0733333333,19.8476666667,36.2456666667,18.3693333333,31.362,23.0733333333
810.80,25.2108333333,39.4161052632,26.143,57.3016666667,16.7333333333,21.4823333333,24.2783333333,19.485,36.6176666667,18.686,31.0696666667,23.48
811.10,24.6766666667,38.3097192982,25.881,58.3223333333,15.707,20.7943333333,24.0963333333,18.2956666667,34.9843333333,17.8493333333,30.5666666667,22.0436666667
811.41,22.5791666667,38.3733684211,24.6323333333,57.5633333333,15.0823333333,20.5263333333,23.918,17.7153333333,34.1366666667,17.1353333333,30.4326666667,23.1596666667
811.71,21.1695,36.780754386,24.5073333333,56.1826666667,15.4123333333,20.2506666667,23.656,17.8316666667,32.572,17.5623333333,30.197,22.9836666667
812.02,20.1803333333,35.3389649123,23.5133333333,54.6396666667,14.099,19.3693333333,22.4773333333,17.4776666667,30.6756666667,17.2523333333,28.694,21.1713333333
812.32,19.2556666667,34.4767192982,21.8676666667,53.2593333333,11.5116666667,17.707,20.4343333333,16.967,30.467,16.4586666667,28.525,20.0186666667
812.63,19.6653333333,35.5305438596,20.9206666667,51.2783333333,10.5996666667,17.5266666667,19.8976666667,17.3873333333,30.823,16.318,28.8236666667,19.5723333333
812.93,20.3398333333,35.5131578947,20.6613333333,50.0916666667,9.22866666667,16.804,20.2936666667,18.4113333333,31.1293333333,16.07,28.6043333333,19.4216666667
813.24,20.0276666667,35.0757192982,21.1326666667,50.506,9.48433333333,16.5283333333,19.4753333333,19.6593333333,30.3406666667,15.5616666667,28.269,19.1066666667
813.54,20.976,34.5956140351,21.5683333333,49.2476666667,11.2176666667,16.4616666667,18.696,20.474,30.78,16.279,27.907,18.7873333333
813.85,19.9676666667,34.2131754386,20.9143333333,46.722,9.69533333333,15.9743333333,16.9896666667,20.9143333333,29.963,15.928,26.2696666667,17.9593333333
814.15,16.9831666667,32.6062280702,16.9343333333,43.6493333333,5.45033333333,13.09,13.7226666667,18.394,27.2506666667,13.4793333333,23.6496666667,15.231
814.46,15.7113333333,32.7300175439,15.787,42.2826666667,4.02233333333,12.9206666667,12.6696666667,17.8483333333,27.1993333333,12.4686666667,23.1273333333,14.8316666667
814.76,16.9731666667,32.0436140351,17.4066666667,42.2153333333,4.84933333333,13.8336666667,12.762,18.1216666667,28.1776666667,12.9146666667,23.073,14.8033333333
815.07,17.3176666667,32.9777368421,17.8176666667,40.791,5.205,14.4143333333,11.9616666667,17.1173333333,29.1293333333,12.5626666667,22.6726666667,15.666
815.37,16.5168333333,32.5547192982,16.8916666667,40.3296666667,5.697,14.0926666667,11.4943333333,17.0413333333,30.085,11.9936666667,23.1883333333,16.142
815.68,16.2946666667,31.5084035088,16.9643333333,40.2776666667,6.002,13.542,11.7066666667,16.4683333333,28.968,11.359,22.8176666667,16.0713333333
815.98,16.7653333333,32.5843157895,19.1036666667,42.3926666667,8.46866666667,15.51,13.9833333333,17.8236666667,30.133,12.26,23.9783333333,18.5133333333
816.29,15.7476666667,32.3998947368,18.9266666667,41.6296666667,8.296,16.3436666667,12.4193333333,15.698,29.3093333333,10.5813333333,23.6463333333,19.1256666667
816.59,16.007,33.1225087719,19.1593333333,41.447,9.43333333333,15.4936666667,12.317,15.2493333333,29.6676666667,11.2413333333,24.1446666667,19.306
816.89,16.9553333333,34.617,20.01,42.3763333333,10.9186666667,15.6326666667,14.334,17.1236666667,31.1686666667,11.6886666667,25.3966666667,20.3463333333
817.20,17.5758333333,33.1444385965,20.0466666667,43.403,11.8413333333,15.0583333333,15.0116666667,16.923,31.422,12.2146666667,25.781,19.767
817.50,20.0978333333,35.3740701754,23.485,46.7466666667,14.1266666667,17.4243333333,18.4493333333,19.2956666667,33.7786666667,14.9283333333,28.3423333333,23.2173333333
817.81,21.4223333333,36.135754386,25.042,47.9796666667,15.657,18.6446666667,20.4966666667,19.9496666667,34.5536666667,16.456,30.0926666667,24.8736666667
818.11,22.0785,36.1922105263,24.436,49.0776666667,15.908,17.794,21.033,20.254,34.399,16.81,30.381,24.272
818.41,21.3365,35.7170350877,23.8326666667,50.1613333333,15.137,16.586,20.934,20.0883333333,33.7763333333,16.9083333333,30.7163333333,23.8726666667
818.72,21.886,36.6810350877,24.7963333333,51.2613333333,14.8233333333,17.0353333333,20.9543333333,20.916,33.0613333333,18.0056666667,31.1603333333,23.865
819.02,21.361,36.455245614,24.927,50.6913333333,14.738,16.5576666667,19.869,20.051,32.715,18.1586666667,30.604,23.326
819.33,20.284,35.2386491228,23.7996666667,48.8846666667,12.948,15.5846666667,17.546,18.6273333333,31.271,17.0723333333,29.513,21.197
819.63,20.6286666667,35.5816315789,23.92,49.806,13.226,14.805,17.9326666667,20.405,31.3673333333,18.141,29.2523333333,21.1496666667
819.93,21.3943333333,35.765245614,24.159,50.3313333333,12.9716666667,15.6983333333,17.992,20.5656666667,31.04,17.7373333333,29.0773333333,21.6613333333
820.24,20.6888333333,35.6844561404,23.632,49.924,11.5763333333,15.4786666667,17.1353333333,19.294,30.39,16.8953333333,28.4283333333,21.561
820.54,20.3906666667,36.3024035088,23.894,49.797,11.8543333333,16.2243333333,17.183,18.7683333333,30.2726666667,16.888,28.1343333333,22.0133333333
820.85,19.8463333333,35.6381052632,23.3163333333,49.3486666667,12.2783333333,16.219,16.6276666667,18.119,29.8636666667,16.0463333333,27.5866666667,21.3536666667
821.15,19.8941666667,35.7018947368,23.2506666667,49.0553333333,12.4746666667,16.429,16.551,18.2223333333,29.95,15.8853333333,27.626,21.185
821.45,20.3333333333,36.4220175439,23.6786666667,49.4283333333,12.6546666667,17.0953333333,16.8213333333,18.512,30.369,16.5356666667,27.8213333333,21.393
821.76,20.62,36.7574736842,24.157,49.157,13.0816666667,17.6803333333,16.9546666667,18.6196666667,30.6976666667,16.6133333333,27.753,21.692
822.06,20.7171666667,36.6562631579,24.1853333333,49.261,13.1786666667,17.8063333333,17.1706666667,18.1586666667,31.044,16.4466666667,27.6783333333,21.71
822.36,21.0941666667,37.1477017544,24.3953333333,49.714,13.1946666667,18.4023333333,17.5993333333,18.5136666667,31.265,16.879,28.144,22.1883333333
822.67,21.357,37.1859649123,24.6403333333,49.81,13.538,18.5066666667,17.9243333333,18.6476666667,31.4266666667,17.4033333333,28.109,22.443
822.97,21.3693333333,37.1505789474,24.6583333333,49.604,13.5733333333,18.8373333333,17.941,18.42,31.5236666667,17.332,28.2606666667,22.2656666667
823.27,21.0843333333,37.1269298246,24.5686666667,49.7096666667,13.5426666667,18.9986666667,18.0303333333,18.4706666667,31.6,17.318,28.212,22.2016666667
823.58,21.1863333333,36.919245614,24.611,49.837,13.9793333333,19.128,18.015,18.5756666667,31.6413333333,17.499,28.0583333333,22.1226666667
823.88,21.3133333333,36.9734385965,24.7356666667,50.0333333333,14.0976666667,19.2163333333,18.0346666667,18.7493333333,31.7986666667,17.4246666667,28.2243333333,22.2476666667
824.18,21.1866666667,37.2746842105,24.715,50.118,13.611,18.87,17.8633333333,18.706,31.8646666667,17.288,28.0843333333,22.1366666667
824.49,21.4388333333,37.5143684211,24.9023333333,50.3393333333,13.821,18.9886666667,17.9976666667,18.6543333333,32.0526666667,17.5406666667,28.0546666667,22.2853333333
824.79,21.1425,37.2606491228,24.7816666667,50.2546666667,14.083,18.6923333333,17.8676666667,18.4133333333,32.096,17.1153333333,27.996,22.3073333333
825.09,21.1813333333,37.5112631579,24.463,51.0473333333,14.2403333333,18.5756666667,18.125,18.51,32.3123333333,17.157,28.3476666667,22.3546666667
825.39,21.0046666667,37.301245614,24.358,50.6993333333,14.127,18.4646666667,17.8226666667,18.6216666667,31.9206666667,17.166,28.0536666667,22.4886666667
825.70,20.368,36.668245614,23.7363333333,49.8186666667,13.715,16.9846666667,17.0,18.014,31.547,16.122,27.2026666667,21.526
826.00,19.6956666667,36.0910526316,23.37,49.9756666667,13.1676666667,16.7543333333,16.3556666667,17.647,31.5483333333,15.176,27.0363333333,21.0743333333
826.30,19.7973333333,36.0650701754,23.557,50.4823333333,12.9966666667,16.6423333333,16.152,17.3446666667,31.3226666667,14.9583333333,26.6143333333,21.5136666667
826.61,19.8071666667,36.2194385965,23.8783333333,49.8503333333,12.9776666667,16.2013333333,15.8193333333,16.9823333333,31.2396666667,14.988,26.2876666667,21.1363333333
826.91,19.8721666667,36.6801578947,24.1293333333,50.143,12.788,16.8263333333,16.2373333333,17.3986666667,31.3816666667,15.2783333333,26.7036666667,21.5546666667
827.21,19.426,36.1632982456,23.5993333333,49.8896666667,12.0196666667,16.997,16.3026666667,17.132,30.9973333333,15.3206666667,26.697,20.9753333333
827.51,19.5026666667,35.6818070175,23.9823333333,49.3953333333,12.2806666667,17.663,16.3856666667,17.4073333333,30.6766666667,15.7213333333,26.81,20.814
827.82,18.9116666667,34.9987719298,23.5076666667,49.04,11.657,17.1333333333,15.936,17.2386666667,30.252,15.214,26.2196666667,20.3556666667
828.12,19.0305,34.900122807,23.895,48.518,11.5293333333,17.476,16.2576666667,17.5123333333,30.0416666667,15.53,26.823,20.7673333333
828.42,19.0706666667,34.5557192982,24.0783333333,48.0236666667,11.5166666667,17.5406666667,16.6666666667,17.6166666667,29.8173333333,15.4316666667,26.682,20.7906666667
828.72,19.0958333333,34.683,23.9236666667,48.5236666667,10.9883333333,16.9946666667,16.5846666667,17.7736666667,29.8893333333,14.945,26.527,20.357
829.02,18.8275,34.5454210526,23.648,49.357,11.1923333333,16.844,16.6443333333,17.8636666667,29.765,15.1596666667,26.3743333333,20.4786666667
829.33,18.987,35.3233333333,23.008,49.1983333333,10.9813333333,16.7393333333,17.25,17.5413333333,29.4463333333,15.379,26.5306666667,20.797
829.63,17.7291666667,34.8937719298,21.8993333333,48.211,10.0886666667,16.438,16.8683333333,17.1373333333,28.625,14.985,26.0696666667,19.855
829.93,17.4418333333,34.7080350877,21.4666666667,48.36,10.0476666667,16.6963333333,17.1733333333,17.0246666667,28.4736666667,15.3546666667,26.5953333333,20.6026666667
830.23,16.4535,34.2180877193,20.6163333333,46.968,9.86566666667,15.7653333333,16.388,15.831,27.9253333333,14.7163333333,27.2043333333,19.8623333333
830.54,16.7931666667,35.9498421053,21.6556666667,47.3973333333,11.063,15.9433333333,16.486,17.39,28.706,15.4733333333,28.5973333333,20.7523333333
