wavelength,Back_SicCitm,Belly_SicCitm,Breast_SicCitm,Crissum_SicCitm,Crown_SicCitm,DorTail_SicCitm,Patch10_SicCitm,Patch11_SicCitm,Rump_SicCitm,Throat_SicCitm,WingTip_SicCitm
246.79,10.6015333333,6.66666666667,8.0044,7.78483333334,12.3,12.2434666667,8.4714,22.2292,10.57305,9.53293333333,13.6468571429
247.17,10.73,7.31906666667,7.77136666666,8.33013333333,12.4742666667,12.3837333333,8.37853333334,22.4032666667,10.4958333333,9.8449,14.0743047619
247.54,10.8494,7.71693333334,7.89303333333,8.35956666667,13.1664,12.3261666667,8.52646666666,22.7803333333,10.3583833333,10.1915,14.5072571429
247.92,10.4616666667,7.81646666667,7.73616666667,8.16786666667,13.2140666667,12.1447333333,8.37053333333,22.7466,10.2769833333,9.66646666667,14.6439904762
248.29,10.1345333333,7.82453333333,7.3597,7.91513333333,13.3041333333,11.9708,8.29813333333,22.5438,10.0950333333,9.16376666667,14.5964380952
248.67,10.2328666667,7.78653333333,7.2354,7.77773333333,13.4984,11.9157,8.7356,22.7526666667,10.2048666667,9.28666666667,14.6975809524
249.04,11.2252,8.6606,8.36630000001,8.61263333333,14.024,12.6788,9.30346666665,23.2493333333,10.8573833333,10.0298666667,15.4183619048
249.42,11.5088666667,9.24073333333,9.01593333333,9.09376666667,14.3142666667,12.8303666667,9.67213333333,23.4364,11.07945,10.1781333333,15.7273714286
249.79,10.8519333333,8.68166666667,8.09323333333,8.56656666667,14.0093333333,12.2447333333,9.0602,23.0222666667,10.3514833333,9.73950000001,14.8603142857
250.17,9.39933333333,7.86806666667,7.1576,7.6227,13.0623333333,11.1612333333,7.85359999999,22.0658,9.33521666665,8.71056666667,14.0556
250.54,8.7192,7.57386666667,6.60293333333,6.85776666667,12.7287333333,10.1911666667,7.1998,21.5831333333,8.99774999999,8.31363333333,13.5719142857
250.92,8.35886666667,7.27893333333,6.0375,5.8503,12.4234,9.74059999999,7.1854,21.5986,8.92649999999,8.15053333333,13.4438761905
251.29,7.92959999999,6.83806666667,6.18393333333,4.88496666667,11.8086,9.36853333334,7.0816,21.0193333333,8.89939999999,7.50123333334,12.9300761905
251.66,6.35473333333,5.4838,4.92883333334,3.68183333333,10.6922666667,8.34943333334,6.1714,19.945,7.92985000001,6.40533333333,11.1796476191
252.04,7.32786666666,6.32693333333,5.6656,4.55443333333,11.4692666667,9.21946666666,7.09813333333,20.5602,8.26211666667,7.36006666667,11.3814095238
252.41,6.95019999999,5.82513333333,5.0592,4.97403333333,11.2246,9.0401,6.61946666667,20.7375333333,8.02123333334,8.00946666667,11.3297809524
252.79,6.82,5.52513333333,4.43166666667,4.8009,10.6764666667,8.4221,5.73633333333,20.5276666667,7.64995000001,7.72180000001,10.3363809524
253.16,5.78726666666,4.72806666667,3.46563333333,3.9149,9.83466666667,8.05206666667,5.36166666667,19.4989333333,6.91733333333,7.20563333333,9.85075238095
253.54,5.99133333334,5.0594,3.45696666667,3.46176666667,10.0618,8.5925,5.36366666667,19.9144,7.38236666667,7.54636666667,10.1119238095
253.91,5.60806666666,4.454,3.03293333333,2.32236666667,8.94600000001,8.18306666667,4.89286666667,19.3226666667,6.73098333334,7.03863333333,10.059152381
254.28,7.21900000001,4.6512,3.9873,2.96023333333,10.2035333333,9.16659999999,6.05613333333,20.3584666667,7.35208333333,8.19286666667,11.0548761905
254.66,6.73646666667,3.8964,3.68203333334,2.16233333333,9.80553333335,9.12806666666,5.72006666666,19.8404,6.55201666667,7.7479,10.6355333333
255.03,5.10113333334,2.986,2.40016666667,1.50326666667,8.49146666667,8.1183,3.8776,18.4759333333,4.62933333333,5.83716666667,8.92546666667
255.41,4.71026666666,3.40233333334,2.66336666666,2.0468,9.17613333335,8.64446666667,4.18926666667,18.9582,4.40211666667,5.8426,9.03325714286
255.78,6.62293333333,5.0602,4.02733333333,3.55203333333,10.1530666667,10.5956666667,5.03826666667,20.0546,5.37151666667,6.7159,10.259152381
256.15,6.19506666667,3.75,2.26406666667,3.13586666667,8.93633333334,9.5451,4.47366666667,19.1447333333,4.55871666667,5.48796666667,9.47059999999
256.53,5.24713333333,2.9862,1.37206666667,1.9243,7.57100000001,8.06513333333,4.185,17.4133333333,3.28074999999,3.59626666667,8.47217142858
256.90,6.78513333334,4.12846666667,3.48133333333,3.274,9.10619999999,9.4765,6.18273333333,18.9529333333,5.03466666667,4.37546666667,10.5919333333
257.28,5.57606666668,2.82593333333,1.93453333333,1.9202,7.70026666667,7.6814,4.23913333333,17.7239333333,3.42113333334,2.80226666667,9.13501904763
257.65,5.6092,2.8596,2.35616666667,2.70303333333,7.94406666667,7.92716666667,4.62766666667,17.4618,3.65058333333,3.05406666667,9.45726666666
258.02,5.29673333333,2.95233333333,2.4872,3.50186666667,8.07326666667,7.8754,4.72526666666,16.8938666667,4.33333333334,3.39196666666,9.48832380952
258.40,5.10313333333,3.31446666666,2.63283333333,3.93676666667,8.0802,7.9989,4.72793333333,16.7167333333,4.70611666667,3.37093333333,9.57021904763
258.77,6.26306666667,4.50906666667,3.66693333333,5.26223333333,8.78126666668,8.94533333333,5.59593333334,17.7778666666,5.87299999999,4.24003333333,10.3216952381
259.15,6.8878,4.8646,4.15913333333,5.57046666667,9.40013333335,9.1602,6.12546666667,18.1086,6.67941666667,5.23416666667,10.6898
259.52,6.84320000001,4.6136,4.04766666667,5.4897,9.23173333333,8.7928,6.15453333333,17.8911333333,6.82481666666,5.19476666667,10.5659714286
259.89,6.43413333333,4.1492,3.85643333333,5.04296666667,8.80740000001,8.27013333333,5.8208,17.4704,6.48938333333,5.15936666667,10.2476857143
260.27,6.50146666666,4.6198,4.5814,5.2979,9.04766666665,8.46593333333,6.04466666667,17.715,6.90100000001,5.47036666667,10.4856666667
260.64,6.87300000001,4.97466666667,5.17896666667,5.77576666667,9.44293333335,8.77886666667,6.479,18.0304,7.32036666667,5.97436666667,10.7903333333
261.01,6.64793333333,5.01213333333,4.77066666667,5.8058,9.11093333333,8.58116666667,6.17626666667,17.9150666667,7.17948333333,6.02293333333,10.5339333333
261.39,7.11780000001,5.61153333333,5.3039,6.38706666667,9.60093333334,9.023,6.7674,18.3668666667,7.96053333334,6.50063333333,10.7861619048
261.76,7.14366666667,5.77366666667,5.27366666667,6.4167,9.52126666667,8.95826666667,6.7888,18.4012,8.01668333333,6.39203333333,10.5968190476
262.13,7.12166666666,5.8172,5.2658,6.16333333333,9.47260000001,8.7217,6.54586666667,18.4863333333,7.74964999999,6.2016,10.1570190476
262.51,7.52706666666,6.11033333333,5.60623333333,6.14076666667,9.44380000001,8.73536666667,6.658,18.8266,7.90853333333,6.4928,10.0067904762
262.88,7.73706666667,6.42773333333,5.9069,6.61396666667,10.1074666667,8.9296,7.26386666666,19.3023333333,8.36094999999,7.1327,10.4332
263.25,8.11713333333,6.66666666667,6.08383333333,6.8358,10.2014,8.9659,7.70880000001,19.6722666667,8.6476,7.45096666667,10.5835809524
263.63,8.38346666667,6.82606666667,5.97646666667,6.72273333333,10.2063333333,9.0531,7.67553333334,19.8347333333,8.79051666667,7.82886666667,10.5520190476
264.00,7.9354,6.72473333333,5.5683,6.85343333333,10.0548666667,9.0434,7.73593333333,20.0,8.90338333333,7.46853333333,10.4237047619
264.37,7.34353333333,6.03726666667,4.75463333333,6.291,9.23173333333,8.45346666667,6.89686666666,19.0591333333,7.96106666667,7.06953333333,9.52282857143
264.75,7.11486666667,5.8876,4.0503,6.00826666667,8.42466666667,8.43156666667,6.3496,18.5454,7.71285,6.6494,8.86307619048
265.12,5.90566666666,4.66186666667,3.3401,4.76383333333,7.31906666667,7.7676,4.9882,17.1593333333,6.50513333333,5.5522,7.78993333333
265.49,6.15893333334,4.72273333333,3.72733333333,4.863,7.68859999999,8.19966666667,4.94313333333,17.2544666667,6.67328333333,6.32256666667,8.67166666665
265.87,6.06113333333,4.28373333333,3.32356666667,4.24476666667,7.40886666666,7.7832,4.45966666667,16.8098666666,6.10686666667,5.996,8.18648571428
266.24,6.69140000001,4.68333333333,4.0315,4.73586666667,7.6492,8.61916666667,4.95533333333,16.8242,6.52615,6.5523,8.57688571428
266.61,7.073,5.2708,4.16946666667,5.54456666667,8.31553333333,9.54063333333,5.73613333334,17.1319333333,7.00968333333,7.2379,9.43887619048
266.98,6.26353333333,4.69046666667,3.41003333333,4.58546666667,7.53559999999,9.01476666667,4.7872,16.3146666667,6.36996666667,6.4084,8.63572380952
267.36,5.2962,3.77746666667,3.07296666667,3.6348,6.63913333333,8.65966666667,3.7938,15.3893333333,5.35498333333,5.51256666667,7.99804761905
267.73,4.0698,2.80633333333,2.1424,2.57273333333,5.54853333333,7.43023333333,2.70433333333,14.4408666667,4.10616666666,4.28226666667,6.97463809523
268.10,4.6346,3.18933333333,2.45616666667,2.5034,5.614,7.34226666667,2.78606666667,14.4434666667,4.12935,4.41726666666,7.12817142856
268.48,5.26866666666,3.76246666667,2.8578,2.9041,6.03946666667,7.9157,3.3102,15.0859333333,4.74428333333,4.72393333333,7.62707619047
268.85,5.80440000001,4.12006666667,3.28803333333,3.25516666667,6.74226666666,8.50729999999,3.7922,15.7539333334,5.28373333333,5.40603333333,8.22985714286
269.22,6.25766666667,4.63666666667,3.78903333333,3.95163333333,7.62246666667,8.86663333333,4.75993333333,16.2798,5.9104,5.8684,8.85717142857
269.59,6.08046666666,4.31686666667,3.34276666667,3.8443,7.18493333333,8.4933,4.81613333333,16.2208666667,5.40945,5.3706,8.26342857143
269.97,6.78893333334,4.95426666667,4.12143333333,4.59436666667,8.09679999999,9.40726666666,6.04086666667,17.2382,6.42206666666,6.23146666667,9.41893333334
270.34,6.99353333334,5.1704,4.05626666667,4.8274,8.35633333333,9.51433333334,6.26613333333,17.5320666667,6.62988333334,6.29606666667,9.81839047619
270.71,6.62133333333,4.48826666667,3.86763333333,4.29126666667,7.78066666668,8.80426666666,5.7202,17.1240666667,6.15833333334,5.72243333334,9.16137142858
271.09,6.781,4.3914,4.14506666667,4.31666666667,7.70500000001,9.0386,5.87026666667,17.0605333333,6.10553333334,5.83066666667,9.37536190476
271.46,7.09433333333,4.6696,4.2355,4.7188,7.8812,9.164,6.18333333333,17.2205333333,6.34271666667,6.0486,9.54463809525
271.83,7.88020000001,5.42426666666,5.00736666667,5.6614,8.50353333333,10.0248,6.71633333333,17.8368666667,7.18156666667,6.92873333333,10.3120666667
272.20,7.86779999999,5.54606666667,5.1954,5.97743333333,8.69000000002,10.0404,6.81973333333,18.033,7.42134999999,7.2551,10.4216666666
272.58,7.07706666666,4.7898,4.74213333333,5.41533333333,8.16513333335,9.43816666666,6.31593333333,17.3780666667,6.99651666667,6.76636666667,9.93264761905
272.95,6.95326666667,4.64093333333,4.79,5.31746666667,8.19493333334,9.19393333333,6.26066666667,17.4447333333,6.94425000001,6.7483,10.0508190476
273.32,7.01493333333,4.42446666667,4.5227,5.12503333333,7.8758,9.03116666667,5.84193333333,17.4093333333,6.67466666667,6.53053333333,9.92417142857
273.69,7.70259999999,5.2358,5.11476666667,5.73566666667,8.71013333333,10.0261,6.46113333333,17.9282,7.41936666666,7.26123333333,10.7118952381
274.06,6.96966666666,4.37526666667,4.22593333333,4.99986666667,7.99933333333,8.96226666667,5.247,17.0237333333,6.42896666666,6.51526666667,9.81784761905
274.44,7.32266666665,4.66026666667,4.66456666667,5.2546,8.2256,9.28203333333,5.74633333333,17.1884,6.82744999999,6.85203333333,9.92418095237
274.81,7.03006666666,4.51653333333,4.32616666667,4.986,7.98173333333,9.21696666667,5.55046666667,16.976,6.86146666667,6.5196,9.9503142857
275.18,6.72446666667,4.2978,3.9134,4.51323333333,7.81793333333,8.7755,5.11106666667,16.8935333333,6.62123333334,5.98446666667,9.58730476192
275.55,6.77079999999,4.42633333334,3.93303333333,4.449,7.80273333333,8.8504,5.10066666667,16.7731333333,6.57499999999,5.8089,9.45855238095
275.93,6.4722,3.8334,3.51856666667,4.0394,7.42593333333,8.352,4.96313333333,16.3842666667,6.03015000001,5.31706666667,8.9826952381
276.30,6.4546,3.9746,3.687,4.14673333333,7.52466666667,8.6091,5.06826666667,16.3979333333,6.12326666667,5.04713333333,8.97486666666
276.67,7.80940000001,5.1334,4.5713,5.30703333333,8.58086666666,9.35003333333,6.27626666667,17.3237333333,7.18696666666,5.90726666667,10.1155333333
277.04,8.20880000001,5.70806666667,4.918,5.61313333333,8.65959999999,9.69883333333,6.55753333333,17.4947333334,7.42106666667,5.97626666667,10.4362095238
277.41,8.5618,6.4096,5.19273333333,5.91913333333,9.05713333333,9.9881,7.22860000001,17.6666,7.81893333333,6.2596,10.6346476191
277.79,8.35113333333,6.24673333333,5.3161,5.80763333333,8.90946666666,10.0288,7.28706666666,17.6616666667,7.82751666666,6.0892,10.5990190476
278.16,9.00440000001,7.19146666667,6.29663333333,6.51906666667,9.562,11.1690333333,8.18926666667,18.2805333334,8.67523333334,6.9125,11.2885809524
278.53,8.20660000001,6.6946,5.6758,5.9155,8.93226666667,10.4791666667,7.24813333334,17.8322,8.03,6.1457,10.7108190476
278.90,8.32186666667,7.08733333333,6.0748,6.39393333333,9.38033333335,10.6356666667,7.50353333333,18.0349333333,8.16236666667,6.40323333333,10.8618761905
279.27,8.40200000001,7.207,6.0096,6.62996666667,9.26293333333,10.9661,7.7336,17.8022666667,8.36199999999,6.77883333333,10.7862952381
279.64,9.02993333333,7.44093333333,6.36493333333,7.08763333333,9.8718,11.4899666667,8.16113333334,18.4516,8.90723333333,7.27443333333,11.4067333333
280.02,9.49240000001,8.12133333333,7.0951,7.52143333333,10.6306666667,11.9383666667,8.81126666665,18.8838666667,9.63191666666,7.80933333333,11.9082380952
280.39,9.57393333333,7.9326,6.87336666667,7.38053333333,10.5968666667,11.6156666667,8.52953333333,18.9131333333,9.55981666667,7.93263333333,12.0199428571
280.76,8.41839999999,6.77993333333,5.9986,6.24016666667,9.56119999998,10.9366333333,7.18346666667,18.1012666667,8.40268333333,6.946,10.8543714286
281.13,8.04733333334,6.254,5.7945,6.20296666667,9.29333333334,10.4453,6.80573333333,17.6592666666,8.23316666667,6.63616666667,10.4971714286
281.50,7.42193333334,5.84826666667,5.56726666667,5.64656666667,8.86120000001,9.98226666668,6.25953333333,17.1331333333,8.07533333334,6.2059,10.1197809524
281.87,7.16153333333,5.4678,5.0772,5.61276666667,8.38733333335,9.34673333334,5.95906666667,16.7402,7.73285000001,5.63593333333,9.66584761905
282.25,6.64386666667,4.95246666667,4.4565,4.99616666667,7.94759999999,8.5861,5.45786666667,16.3664,7.20645,5.00383333333,9.30077142856
282.62,6.68153333334,4.94766666667,4.6189,5.11383333333,8.05313333332,8.62483333333,5.62773333333,16.4238,7.14963333333,5.1215,9.36580000001
282.99,6.44679999999,4.67033333333,4.34613333333,4.78946666667,7.72879999999,8.22336666667,5.36626666667,16.2452,6.81498333334,4.92683333333,9.13486666667
283.36,6.82619999999,5.1872,4.73653333333,5.11613333333,8.54000000001,8.3111,5.74413333333,16.8634666667,7.23246666666,5.36986666667,9.66421904762
283.73,6.21073333333,4.76673333333,4.30743333333,4.69783333333,8.20393333333,7.62013333333,5.34013333333,16.5146666667,7.01383333333,5.11916666667,9.11139047619
284.10,6.22333333334,4.71193333333,4.04873333333,4.71543333333,8.13773333333,7.60186666667,5.0948,16.5778,6.89315000001,5.0595,9.09772380952
284.47,5.87713333334,4.20953333333,3.61833333333,4.42913333333,7.87560000001,7.49376666667,4.87453333333,16.2522,6.55683333333,4.60596666667,8.66587619048
284.85,6.63833333333,5.06746666667,4.31506666667,5.22256666667,8.79166666667,8.2741,5.71653333333,17.1244,7.32786666667,5.6026,9.38083809524
285.22,6.61093333333,5.02313333333,4.11946666666,5.02166666667,8.74666666667,8.08573333333,5.62366666667,17.23,7.336,5.56343333333,9.17712380952
285.59,7.01393333334,5.2162,4.39666666667,5.4966,9.0494,8.3166,5.86833333333,17.7878,7.45731666667,6.004,9.3749904762
285.96,6.78726666666,5.10773333333,4.38253333333,5.2314,9.05466666667,8.45923333333,5.61133333333,17.7868666667,7.27195,5.98383333333,9.13131428571
286.33,6.88726666666,5.21226666667,4.59843333333,5.55053333333,9.13146666667,8.81833333333,5.88886666667,17.8664,7.45718333333,6.3136,9.11996190476
286.70,6.68433333333,4.8884,4.26393333333,5.3189,8.8652,8.64640000001,5.61033333333,17.6149333333,7.42786666667,6.16223333333,9.01184761905
287.07,7.31939999999,5.18606666667,4.61636666667,5.63706666667,9.429,9.23300000001,6.18313333333,18.1161333333,7.83254999999,6.57026666667,9.42222857143
287.44,7.19126666666,4.9144,4.57153333333,5.53726666667,9.09253333333,9.03289999999,6.02293333333,17.8870666667,7.56591666667,6.38496666667,9.11470476191
287.82,7.73766666667,5.42993333333,5.14933333333,6.28676666667,9.54433333332,9.64243333333,6.42533333334,18.4434666667,7.92758333333,6.70736666667,9.79070476189
288.19,7.63686666667,5.36393333333,5.1854,6.16176666667,9.40646666667,9.54086666666,6.41953333333,18.3461333333,7.80156666667,6.6483,9.56030476191
288.56,8.29126666667,6.3362,6.03183333333,6.8318,9.93113333334,10.1867333333,7.02773333333,18.9965333333,8.47951666667,7.4545,10.1880190476
288.93,7.99946666667,6.13546666667,5.79616666667,6.56396666667,9.48873333332,9.78963333333,6.72493333333,18.6550666667,8.1821,7.02286666667,10.0427333333
289.30,7.85273333333,6.07533333333,5.64636666667,6.5119,9.44719999999,9.71046666667,6.53353333334,18.5571333333,7.90456666667,6.91273333333,9.9196
289.67,7.75499999999,5.936,5.49586666667,6.37746666667,9.29113333333,9.85216666667,6.3464,18.3116666667,7.78836666667,6.87646666667,9.8613142857
290.04,8.41366666666,6.59253333333,6.12496666667,7.0031,9.74686666667,10.0913333333,6.69133333333,18.7931333333,8.28158333333,7.59096666667,10.5700666667
290.41,8.70626666666,6.77193333333,6.20223333333,7.2655,9.86386666667,10.0557666667,6.55526666667,19.0188666667,8.40146666666,7.6913,10.7511333333
290.78,9.3638,7.40073333333,6.80353333333,7.9748,10.5676666667,10.5754333333,7.0868,19.6794,8.81158333334,8.38063333333,11.2547714286
291.15,9.39946666667,7.7242,6.9879,8.26856666667,10.6317333333,10.5662,6.857,19.9344,9.05015000001,8.49163333333,11.1152857143
291.52,10.049,8.48066666667,7.64433333333,9.12426666667,11.2768666667,11.1557,7.498,20.7495333333,9.67495,9.20813333333,11.8263333333
291.89,9.80300000001,8.50013333333,7.36573333333,9.06913333333,11.2075333333,10.7530333333,7.39113333333,20.6704,9.54953333333,9.15973333333,11.5825047619
292.26,9.92886666667,8.76293333333,7.57256666667,9.35546666667,11.4663333333,11.0191333333,7.59046666667,21.0723333333,9.82968333333,9.50593333333,11.7063904762
292.64,9.87833333333,8.67073333333,7.45793333333,9.07866666667,11.5135333333,10.6202666667,7.54213333333,21.1088666667,9.64218333333,9.53766666667,11.5944857143
293.01,10.09,8.76,7.67666666667,9.125,11.7766666667,10.4983333333,7.65333333333,21.37,9.78,9.57,11.5328571428
293.38,10.8032,9.69219999999,8.3871,9.76913333333,12.2858666667,11.2534,8.427,21.9344666667,10.4602666667,10.3648666667,12.0218666667
293.75,10.9643333333,9.98313333332,8.68696666667,10.1035333333,12.5058666667,11.3279,8.702,22.1456666667,10.7158,10.6156666667,12.0967619048
294.12,10.6245333333,9.76393333335,8.31073333333,9.79739999999,12.3992,10.9425666667,8.52513333334,21.9620666667,10.5608,10.3197,11.853752381
