wavelength,Back_SpoCinm,Belly_SpoCinm,Breast_SpoCinm,Crissum_SpoCinm,Crown_SpoCinm,DorTail_SpoCinm,Patch10_SpoCinm,Rump_SpoCinm,Throat_SpoCinm,WingTip_SpoCinm
435.78,9.42622222223,6.43944444444,5.50677777778,6.44911111111,15.0428888889,8.40583333333,28.7025555555,5.48322222222,5.50277777778,9.1551111111
436.13,9.41877777779,6.43455555556,5.51677777778,6.46977777778,15.0783333334,8.38227777778,28.7635555556,5.469,5.48477777778,9.17066666667
436.49,9.38155555557,6.40477777778,5.487,6.41866666667,15.0592222222,8.31833333333,28.7616666666,5.43477777778,5.44944444444,9.12166666667
436.84,9.47133333334,6.48588888889,5.56188888889,6.48744444445,15.1265555556,8.39861111111,28.8806666667,5.50933333333,5.52588888889,9.19066666668
437.20,9.49544444444,6.52833333333,5.58966666667,6.54,15.1691111111,8.43961111111,28.9243333333,5.55688888889,5.52788888889,9.18955555556
437.56,9.50333333332,6.53788888889,5.59277777778,6.54022222222,15.196,8.45261111111,28.9946666667,5.59733333333,5.55911111111,9.19766666665
437.91,9.51133333332,6.54211111111,5.60711111111,6.58488888889,15.2293333333,8.4555,29.0794444444,5.61433333333,5.56644444445,9.207
438.27,9.47022222222,6.50011111111,5.55477777778,6.54388888889,15.2094444445,8.40433333333,29.0588888889,5.57811111111,5.53522222222,9.16377777777
438.62,9.45244444445,6.49588888889,5.56366666667,6.52588888889,15.2234444445,8.35311111111,29.0917777778,5.56955555556,5.51222222222,9.14333333332
438.98,9.47111111112,6.53366666667,5.57522222222,6.53566666667,15.2674444444,8.38366666667,29.1495555556,5.591,5.53622222222,9.167
439.33,9.49466666667,6.54455555556,5.58577777778,6.57077777778,15.2885555556,8.41472222222,29.1987777778,5.60111111111,5.59244444444,9.16722222222
439.69,9.49366666665,6.52255555556,5.60188888889,6.54322222222,15.2881111111,8.43833333333,29.1841111111,5.59911111111,5.60222222222,9.17833333335
440.04,9.52355555555,6.53166666667,5.62466666667,6.574,15.3125555556,8.45611111111,29.2092222222,5.62622222222,5.61522222222,9.19911111112
440.40,9.56077777779,6.56677777778,5.66033333333,6.63833333333,15.3394444444,8.50633333333,29.2277777778,5.66288888889,5.65744444445,9.2448888889
440.75,9.55433333334,6.57477777778,5.66988888889,6.63622222222,15.35,8.50333333333,29.2454444444,5.641,5.66188888889,9.23588888889
441.11,9.55033333335,6.57666666667,5.64455555555,6.62188888889,15.3454444445,8.48355555556,29.2645555556,5.61588888889,5.67388888889,9.22944444445
441.47,9.54544444443,6.58011111111,5.64866666667,6.61022222222,15.3241111111,8.45288888889,29.2505555556,5.55466666667,5.64777777778,9.21244444445
441.82,9.56333333335,6.57922222222,5.654,6.58111111111,15.3253333333,8.46327777778,29.2203333333,5.56,5.63,9.24144444443
442.18,9.63677777777,6.62533333333,5.70033333333,6.618,15.3794444445,8.49755555556,29.2882222222,5.607,5.65288888889,9.29955555554
442.53,9.66544444444,6.63633333333,5.71255555555,6.62733333333,15.4178888889,8.546,29.3137777778,5.622,5.66511111111,9.32255555555
442.89,9.64488888888,6.61111111111,5.68855555555,6.59366666667,15.4046666667,8.5305,29.3087777778,5.59133333333,5.65344444445,9.30933333332
443.24,9.63277777777,6.574,5.66933333333,6.56277777778,15.4075555556,8.49888888889,29.3338888889,5.57777777778,5.62411111111,9.31966666666
443.60,9.61766666667,6.581,5.65333333333,6.58177777778,15.4085555556,8.48811111111,29.3372222222,5.56377777778,5.62933333333,9.3111111111
443.95,9.62566666667,6.57011111111,5.64433333333,6.57566666667,15.3934444444,8.51016666667,29.3808888889,5.54755555556,5.63655555556,9.298
444.31,9.64522222222,6.57411111111,5.65833333333,6.56255555555,15.4278888889,8.5355,29.4394444444,5.56588888889,5.64966666667,9.31788888889
444.66,9.64955555554,6.56311111111,5.64555555556,6.55322222222,15.4222222222,8.52055555556,29.4833333333,5.58855555556,5.64433333333,9.33377777778
445.02,9.64722222222,6.553,5.65122222222,6.55988888889,15.4251111111,8.54661111111,29.5456666667,5.604,5.63533333333,9.34666666666
445.37,9.66977777777,6.57344444444,5.68311111111,6.59555555555,15.4474444445,8.58522222222,29.601,5.66077777778,5.66133333333,9.37555555557
445.72,9.68177777778,6.59088888889,5.68177777778,6.61922222222,15.4495555556,8.60433333333,29.6372222222,5.665,5.67722222222,9.35066666667
446.08,9.66444444446,6.58766666667,5.673,6.63011111111,15.4456666667,8.60661111111,29.6616666666,5.65311111111,5.68744444444,9.328
446.43,9.65877777779,6.611,5.68811111111,6.62866666667,15.4466666667,8.61655555555,29.6753333333,5.66166666667,5.70122222222,9.33133333333
446.79,9.64366666666,6.612,5.66733333333,6.62555555556,15.434,8.58133333333,29.6858888889,5.62677777778,5.68988888889,9.30455555557
447.14,9.62044444443,6.61188888889,5.66255555555,6.63266666667,15.4037777778,8.57338888889,29.6484444445,5.61533333333,5.69411111111,9.29355555557
447.50,9.644,6.62288888889,5.66311111111,6.61622222222,15.4097777778,8.5705,29.6834444444,5.62944444445,5.68266666667,9.30755555554
447.85,9.6258888889,6.642,5.65455555556,6.62377777778,15.4325555555,8.55288888889,29.6882222222,5.63155555556,5.67822222222,9.30055555556
448.21,9.58366666668,6.60055555556,5.62233333333,6.60466666667,15.3974444445,8.51555555556,29.6722222222,5.58933333333,5.65588888889,9.249
448.56,9.56955555557,6.60488888889,5.63111111111,6.606,15.3928888889,8.51688888889,29.6562222222,5.58655555556,5.65255555556,9.23577777778
448.92,9.58877777778,6.62122222222,5.65188888889,6.62077777778,15.423,8.52133333333,29.6715555556,5.57588888889,5.67077777778,9.2391111111
449.27,9.5761111111,6.62877777778,5.62444444444,6.60722222222,15.4296666667,8.49366666667,29.6367777778,5.561,5.65555555556,9.21211111111
449.62,9.55944444446,6.60966666667,5.61711111111,6.60266666667,15.463,8.48005555556,29.6496666667,5.55277777778,5.66377777778,9.20477777778
449.98,9.55755555557,6.62666666667,5.61933333333,6.58077777778,15.4751111111,8.45722222222,29.6434444444,5.56488888889,5.65911111111,9.20566666668
450.33,9.52955555554,6.57833333333,5.56866666667,6.55822222222,15.4476666667,8.39844444444,29.6244444444,5.511,5.62444444445,9.16855555555
450.69,9.55322222223,6.58911111111,5.58611111111,6.57566666667,15.4647777778,8.45572222222,29.6654444445,5.55066666667,5.62988888889,9.19055555557
451.04,9.55311111112,6.57577777778,5.58544444444,6.549,15.4773333333,8.45355555556,29.6672222222,5.55744444445,5.623,9.18422222221
451.40,9.54566666666,6.59177777778,5.59033333333,6.59277777778,15.5015555556,8.45333333333,29.7187777778,5.55711111111,5.65411111111,9.20000000001
451.75,9.55233333333,6.57022222222,5.593,6.59111111111,15.521,8.458,29.7511111111,5.55022222222,5.66366666667,9.22866666668
452.10,9.57522222222,6.58933333333,5.58988888889,6.55788888889,15.5196666667,8.43966666667,29.7738888889,5.55888888889,5.632,9.26511111112
452.46,9.60833333332,6.57433333333,5.59222222222,6.56655555555,15.557,8.425,29.8046666667,5.58155555556,5.652,9.28344444446
452.81,9.61722222223,6.57955555556,5.60166666667,6.571,15.5701111111,8.43005555556,29.8074444444,5.58144444444,5.67344444444,9.32988888889
453.17,9.61455555555,6.55133333333,5.61133333333,6.569,15.5758888889,8.442,29.8437777778,5.576,5.70188888889,9.33699999999
453.52,9.62877777779,6.55633333333,5.62844444444,6.55244444445,15.5966666667,8.44622222222,29.8435555555,5.57711111111,5.69233333333,9.36144444444
453.87,9.65022222221,6.56222222222,5.65511111111,6.57933333333,15.6086666667,8.47466666667,29.8797777778,5.58288888889,5.734,9.38311111111
454.23,9.71333333332,6.58955555556,5.68166666667,6.61511111111,15.6433333333,8.512,29.9596666667,5.64,5.78444444445,9.4218888889
454.58,9.72833333335,6.596,5.70055555556,6.61977777778,15.6933333333,8.49972222222,29.9636666666,5.66044444445,5.788,9.44488888889
454.93,9.81477777777,6.65555555556,5.739,6.68811111111,15.7628888889,8.57388888889,30.0787777778,5.71322222222,5.83788888889,9.52377777777
455.29,9.87155555554,6.68466666667,5.78233333333,6.72655555556,15.8433333333,8.61255555556,30.1484444444,5.76066666667,5.86444444444,9.55277777777
455.64,9.88166666668,6.69422222222,5.789,6.72288888889,15.8261111111,8.6045,30.1582222222,5.76033333333,5.84588888889,9.53433333332
456.00,9.90133333333,6.68911111111,5.80488888889,6.75933333333,15.8632222222,8.63777777778,30.1865555555,5.77088888889,5.88233333333,9.5371111111
456.35,9.87244444446,6.71744444444,5.80311111111,6.75144444445,15.8581111111,8.67144444444,30.1737777778,5.73566666667,5.85655555556,9.54255555557
456.70,9.87599999999,6.73844444444,5.79722222222,6.76011111111,15.8958888889,8.66938888889,30.2081111111,5.78166666667,5.85388888889,9.53533333332
457.06,9.89455555557,6.775,5.81688888889,6.78044444444,15.9224444445,8.69983333333,30.2703333333,5.8,5.85088888889,9.53922222221
457.41,9.94699999999,6.87333333333,5.862,6.83722222222,15.9583333334,8.75444444445,30.3416666667,5.85377777778,5.91733333333,9.60444444443
457.76,9.97566666667,6.87655555556,5.887,6.86866666667,15.9815555556,8.77777777778,30.3887777778,5.87222222222,5.93911111111,9.63644444444
458.12,9.96477777778,6.87088888889,5.89966666667,6.868,15.9586666667,8.778,30.339,5.86811111111,5.95066666667,9.62500000001
458.47,9.99199999999,6.91388888889,5.92422222222,6.90011111111,15.9481111111,8.80138888889,30.3584444445,5.88288888889,5.97311111111,9.64688888888
458.82,9.98177777777,6.93566666667,5.95633333334,6.93488888889,15.9548888889,8.79738888889,30.3663333333,5.89544444444,5.97966666667,9.6311111111
459.18,9.94644444444,6.91188888889,5.92422222222,6.905,15.9223333333,8.77677777778,30.3526666667,5.86355555556,5.96433333333,9.60833333332
459.53,9.95444444443,6.93688888889,5.94033333333,6.91533333333,15.9334444444,8.78094444445,30.3406666666,5.88822222222,5.97755555555,9.61833333333
459.88,9.945,6.943,5.93144444445,6.92033333333,15.9443333333,8.7745,30.3441111111,5.88177777778,5.98422222222,9.61888888889
460.24,9.94866666668,6.92844444444,5.92211111111,6.92766666667,15.9668888889,8.75927777778,30.3586666667,5.88966666667,6.00333333333,9.60800000001
460.59,9.96822222222,6.95322222222,5.96933333334,6.95188888889,15.9764444444,8.7785,30.3541111111,5.88555555556,6.03277777778,9.63555555557
460.94,9.98922222223,6.98066666667,6.00022222222,6.98477777778,16.0076666667,8.81005555555,30.3814444444,5.90722222222,6.044,9.6858888889
461.29,9.97788888889,6.94077777778,5.99422222222,7.00011111111,16.0124444444,8.78866666667,30.393,5.90122222222,6.02744444445,9.66788888888
461.65,9.94000000001,6.94277777778,5.97622222222,6.97555555555,16.0082222222,8.77366666667,30.3655555555,5.887,6.00877777778,9.64522222222
462.00,9.97600000001,6.99211111111,6.00744444444,7.01411111111,16.1067777778,8.824,30.4482222222,5.93255555555,6.05311111111,9.71055555554
462.35,9.96922222221,6.97755555556,6.03477777778,7.03211111111,16.166,8.83683333333,30.485,5.95133333333,6.07488888889,9.72844444443
462.71,9.96266666666,6.96566666667,6.02366666667,7.01122222222,16.199,8.83294444444,30.4975555556,5.94377777778,6.08255555556,9.73799999999
463.06,9.99511111111,6.98544444444,6.04566666667,7.02855555556,16.2423333333,8.86816666667,30.5323333333,5.97977777778,6.10066666667,9.77677777778
463.41,10.0335555556,6.98966666667,6.06455555555,7.07433333333,16.3251111111,8.91277777778,30.6531111111,6.00022222222,6.14622222222,9.81744444444
463.76,10.1091111111,7.06066666667,6.13988888889,7.13766666667,16.4161111111,8.981,30.7486666667,6.08522222222,6.22011111111,9.90344444444
464.12,10.1612222222,7.12266666667,6.20333333333,7.17722222222,16.4622222222,9.01994444445,30.8244444444,6.13288888889,6.23433333333,9.9487777778
464.47,10.1394444444,7.11255555556,6.19155555556,7.18866666667,16.4616666667,9.03311111111,30.8294444444,6.164,6.22688888889,9.93177777777
464.82,10.1695555556,7.12088888889,6.20288888889,7.19355555556,16.4556666667,9.034,30.8278888889,6.199,6.262,9.92488888889
465.17,10.1924444444,7.15566666667,6.25266666667,7.20844444445,16.4615555555,9.06927777778,30.8451111111,6.23755555556,6.28711111111,9.94655555558
465.53,10.2566666667,7.17522222222,6.29455555556,7.25966666667,16.5067777778,9.09066666667,30.9506666667,6.27377777778,6.296,9.9881111111
465.88,10.2197777778,7.13633333333,6.28988888889,7.24422222222,16.4323333333,9.03794444444,30.9134444445,6.22622222222,6.238,9.93944444444
466.23,10.2274444445,7.13411111111,6.24244444445,7.20422222222,16.3958888889,9.01238888889,30.9324444444,6.18633333333,6.22911111111,9.90599999999
466.58,10.2553333333,7.141,6.25055555556,7.19233333333,16.3825555556,9.00505555555,30.9484444444,6.17333333333,6.23255555555,9.9031111111
466.94,10.2753333333,7.16544444444,6.27066666667,7.20311111111,16.3688888889,9.00216666667,30.954,6.16833333334,6.24166666667,9.90311111113
467.29,10.2651111111,7.18488888889,6.28188888889,7.15522222222,16.3601111111,9.01194444444,30.9334444444,6.16933333333,6.24266666667,9.90299999999
467.64,10.2728888889,7.16066666667,6.26977777778,7.15,16.3303333333,9.00622222222,30.9374444444,6.15188888889,6.20522222222,9.89799999999
467.99,10.2583333333,7.14377777778,6.25722222222,7.14422222222,16.3207777778,9.02577777778,30.9286666667,6.14444444444,6.22122222222,9.89633333335
468.35,10.2863333333,7.12722222222,6.24133333333,7.13111111111,16.33,9.00011111111,30.9875555556,6.13133333333,6.20744444444,9.88166666665
468.70,10.2792222222,7.13088888889,6.22855555556,7.12477777778,16.3912222222,9.002,31.0614444445,6.10788888889,6.22822222222,9.89188888888
469.05,10.2917777778,7.14066666667,6.20611111111,7.11066666667,16.4137777778,8.98588888889,31.1491111111,6.08811111111,6.24433333333,9.89755555557
469.40,10.2586666667,7.12433333333,6.18977777778,7.08722222222,16.4115555556,8.97827777778,31.1215555555,6.05044444444,6.25522222222,9.88355555556
469.75,10.2851111111,7.13566666667,6.16866666667,7.10133333333,16.4598888889,8.98638888889,31.1553333333,6.07488888889,6.26733333333,9.90633333334
470.11,10.256,7.12411111111,6.15211111111,7.08844444444,16.4411111111,8.93722222222,31.1247777778,6.05322222222,6.25788888889,9.89122222222
470.46,10.2643333333,7.12422222222,6.15133333333,7.11066666667,16.4666666667,8.95061111111,31.1463333333,6.08466666667,6.274,9.90811111112
470.81,10.2815555555,7.17311111111,6.20166666667,7.16755555555,16.541,8.96077777778,31.2101111111,6.13288888889,6.31922222222,9.95433333332
471.16,10.3187777778,7.18933333333,6.21588888889,7.22577777778,16.5625555555,8.98672222222,31.2627777778,6.13811111111,6.34988888889,9.96333333332
471.51,10.3213333333,7.24044444444,6.23822222222,7.25566666667,16.5874444444,8.98977777778,31.2525555556,6.15166666666,6.375,9.96666666664
471.87,10.3347777778,7.28155555555,6.24766666667,7.26855555556,16.6198888889,8.99255555556,31.2815555555,6.15533333333,6.41155555555,9.97622222223
472.22,10.3538888889,7.32477777778,6.26466666667,7.30111111111,16.6348888889,9.047,31.2864444444,6.18044444444,6.43133333333,10.0127777778
472.57,10.339,7.28344444445,6.25477777778,7.27877777778,16.615,9.01294444445,31.2306666667,6.16344444444,6.40188888889,9.99333333331
472.92,10.351,7.27611111111,6.27566666667,7.28888888889,16.6253333333,9.0385,31.1958888889,6.16011111111,6.39566666667,9.999
473.27,10.3578888889,7.27333333333,6.27644444444,7.283,16.6093333333,9.01288888889,31.2237777778,6.19266666667,6.39266666667,9.99477777778
473.62,10.3798888889,7.30777777778,6.34011111111,7.32355555556,16.6498888889,9.06933333333,31.3094444445,6.19222222222,6.46111111111,10.0232222222
473.98,10.4491111111,7.35833333333,6.38455555555,7.41277777778,16.7038888889,9.12177777778,31.3697777778,6.26722222222,6.50744444445,10.0948888889
474.33,10.4512222222,7.40888888889,6.40577777778,7.43866666667,16.7251111111,9.13827777778,31.3791111111,6.27255555556,6.52422222222,10.1168888889
474.68,10.4666666667,7.37233333333,6.40711111111,7.41033333333,16.705,9.14544444445,31.3621111111,6.26611111111,6.541,10.094
475.03,10.4444444444,7.34333333333,6.38133333333,7.35588888889,16.6894444445,9.09066666667,31.3386666667,6.24677777778,6.52722222222,10.0776666666
475.38,10.4717777778,7.34688888889,6.41133333333,7.36444444444,16.7024444444,9.1265,31.403,6.27566666666,6.56633333333,10.0976666667
475.73,10.482,7.32455555556,6.43388888889,7.35633333333,16.6818888889,9.12466666667,31.4197777778,6.28866666667,6.54522222222,10.0938888889
476.08,10.5092222222,7.34611111111,6.47166666666,7.36011111111,16.7122222222,9.11305555556,31.4642222222,6.30755555556,6.56511111111,10.1294444445
476.44,10.5214444445,7.38577777778,6.46955555556,7.38144444444,16.7144444444,9.13227777778,31.4933333333,6.33311111111,6.58288888889,10.1533333333
476.79,10.5197777778,7.39844444445,6.481,7.397,16.7158888889,9.11961111111,31.4883333333,6.357,6.59844444444,10.164
477.14,10.5466666667,7.42066666667,6.49911111111,7.42244444444,16.7524444444,9.17705555555,31.4986666667,6.35444444445,6.60333333333,10.179
477.49,10.5173333333,7.389,6.46266666666,7.37955555556,16.7062222222,9.11872222222,31.469,6.32811111111,6.54166666667,10.1316666667
477.84,10.5124444444,7.36766666667,6.456,7.33377777778,16.7191111111,9.14438888889,31.4678888889,6.30855555556,6.51111111111,10.0848888889
478.19,10.4988888889,7.31877777778,6.437,7.32533333333,16.6955555556,9.14311111111,31.4637777778,6.29433333333,6.50766666667,10.0833333333
478.54,10.5228888889,7.36166666667,6.44977777778,7.38177777778,16.7366666667,9.1595,31.4913333333,6.30011111111,6.50611111111,10.1268888889
478.89,10.5521111111,7.42255555556,6.501,7.42077777778,16.7438888889,9.19422222222,31.5107777778,6.341,6.53977777778,10.1611111111
479.24,10.5255555556,7.397,6.46555555556,7.39744444444,16.7476666667,9.15427777778,31.5083333333,6.28788888889,6.50677777778,10.1351111111
479.60,10.5323333333,7.41944444445,6.47088888889,7.44988888889,16.7587777778,9.17466666667,31.5043333333,6.28744444445,6.53844444444,10.1477777778
479.95,10.5523333333,7.40311111111,6.46344444444,7.45922222222,16.7591111111,9.17705555555,31.4806666667,6.27066666667,6.56388888889,10.1433333333
480.30,10.5625555555,7.41288888889,6.48533333333,7.45933333333,16.7554444445,9.17594444445,31.514,6.27411111111,6.55455555555,10.1425555555
480.65,10.5494444445,7.41233333333,6.45,7.44988888889,16.7303333334,9.18072222222,31.5026666667,6.25266666667,6.51833333333,10.1222222222
481.00,10.5048888889,7.40477777778,6.426,7.437,16.6852222222,9.14638888889,31.4577777778,6.26011111111,6.50544444444,10.0981111111
