wavelength,Back_CorCucf,Belly_CorCucf,Breast_CorCucf,Crissum_CorCucf,Crown_CorCucf,DorTail_CorCucf,Patch10_CorCucf,Rump_CorCucf,Throat_CorCucf,WingTip_CorCucf
726.26,19.6668,46.2964666667,36.4522666667,35.2796666667,19.3064,16.5556666666,18.3908666667,22.2977666667,33.9081333333,21.584
726.58,20.0193333333,46.545,36.5730666667,35.5066666667,19.5634,16.7874,18.6072666667,22.4322,34.193,21.8584666667
726.90,19.8851333333,46.4599333333,36.3556666667,35.4732,19.5368666667,16.7442666667,18.4017333333,22.3591333333,34.0607333333,21.8164
727.21,19.6638666667,46.2772666667,36.2337333333,35.3731333333,19.2630666667,16.5013333333,18.1746,22.2668333333,33.9107333333,21.7625333333
727.53,19.4651333333,46.1694666667,36.1478,35.1782,19.0928,16.3821333333,18.0059333333,22.1131666667,33.6642666667,21.6331333333
727.85,19.2597333333,45.8642,35.9320666667,34.8479333334,18.8200666667,16.1442,17.7978666666,21.7766333334,33.4123333333,21.396
728.17,19.159,45.9876666667,35.9292666667,34.7949333333,18.7508666667,16.0479333333,17.7145333334,21.7203,33.3464,21.3524666667
728.49,18.9980666667,45.8654666667,35.8064666667,34.6919333333,18.6116666667,15.8664,17.5645333333,21.5742,33.2414666667,21.2270666667
728.80,19.2085333333,46.2308,36.1251333333,34.965,18.8342666667,16.1419333333,17.8650666667,21.8729666667,33.5035333333,21.4238666667
729.12,19.3044666667,46.4138,36.2214,35.0552666667,18.9289333333,16.2808,17.8948666667,22.0456333333,33.5267333333,21.4486666667
729.44,19.186,46.1653333333,36.1376666667,35.0296,18.7236666667,16.1986,17.7913333333,21.9570333333,33.3722,21.3317333333
729.76,19.0752666667,46.0918,36.1169333334,35.0318,18.473,16.196,17.655,21.8641666667,33.1786,21.3023333333
730.08,19.0242666667,46.0856,36.1926,35.1024,18.3914666667,16.1244,17.6314,21.8722666667,33.0862,21.3466666667
730.39,19.2427333333,46.1996666667,36.3956,35.2541333333,18.6215333333,16.2834666667,17.7794666667,22.0172333333,33.3589333333,21.6230666666
730.71,19.3637333333,46.0667333333,36.396,35.2459333333,18.6907333333,16.3065333333,17.899,21.9709333333,33.2749333333,21.6547333333
731.03,19.5852666667,46.1227333333,36.6329333333,35.4524666667,18.8959333333,16.4621333333,18.1628,22.2618333333,33.5026666667,21.8644666667
731.35,19.8388666667,46.3748666667,36.7454,35.6708666667,19.1301333333,16.6313333333,18.3909333333,22.6148666667,33.8424666667,22.0294
731.67,20.0842666667,46.3200666667,36.6944666667,35.8394,19.3407333333,16.7878666667,18.579,22.8528666667,33.9548666667,22.1412
731.98,20.3452666667,46.3640666667,36.8784666667,35.9156666667,19.6138,16.9906,18.8004666667,23.0966333333,34.0184666667,22.3259333334
732.30,20.0410666667,45.8694,36.4509333333,35.5286666667,19.2562,16.5828,18.3646,22.7055666667,33.7203333333,21.9742
732.62,20.1217333333,45.7734,36.4572,35.6052666667,19.3947333333,16.6220666667,18.4425333333,22.7873666667,33.8041333333,22.021
732.94,20.2161333333,45.7895333333,36.4801333334,35.5436,19.5768666667,16.7018,18.4184666667,22.8705,33.8287333333,22.0174666667
733.25,20.5656666667,46.0918,36.7248666667,35.7004666667,20.0765333333,16.9924,18.7408666667,23.2925333333,34.1612,22.3016666667
733.57,20.831,46.1738666667,37.0068,35.832,20.3383333333,17.2458,19.0126666667,23.5769333333,34.3592,22.506
733.89,20.9104,46.1628,37.1004666667,35.9472,20.3563333333,17.1696,19.0874,23.6859333333,34.3726,22.5973333333
734.21,21.0985333333,46.4378666667,37.3475333333,36.0907333333,20.5874,17.3456,19.2486,23.8472666667,34.7445333333,22.664
734.52,20.7948666667,46.1316666667,36.9487333334,35.712,20.3411333333,17.1444666667,19.0500666667,23.5097,34.4422,22.3205333333
734.84,20.6783333334,45.9230666667,36.8396666667,35.5346,20.3242666667,16.9208,18.9301333333,23.2956333333,34.1006666667,22.1872666667
735.16,20.582,46.1274,37.1266666667,35.582,20.2990666667,16.8761333333,18.8704666667,23.1766333333,34.1515333333,22.1610666667
735.48,20.1832666667,45.6774,36.7260666667,35.1328,19.7271333333,16.4989333333,18.4506,22.8002666667,33.7541333333,21.7348666667
735.79,20.5236666667,46.1218666666,37.1298666667,35.521,20.1378,16.8756666667,18.8318666667,23.1965666667,34.0117333333,22.016
736.11,20.0492666667,45.7012,36.79,35.0669333333,19.6158,16.3909333333,18.3842,22.7047666667,33.4298666667,21.6156666667
736.43,19.8092666667,45.6784666667,36.5799333333,35.0065333333,19.4666666667,16.2548666666,18.4005333333,22.6702333333,33.3528666667,21.6082
736.74,19.6236666667,45.6317333333,36.5167333333,35.051,19.1488666667,16.2434,18.2036666666,22.4811333333,33.1976666667,21.5403333333
737.06,19.5348666667,45.6949333333,36.3014666667,35.0158,19.0962666667,16.2686,18.0826,22.4405333333,33.0196,21.3996666667
737.38,19.6198,45.8975333333,36.392,34.8956666667,19.2025333333,16.4952666666,18.2839333333,22.6444333333,33.0806666667,21.5073333333
737.69,19.7365333333,46.0714666667,36.4624,35.0812666667,19.2094,16.5964,18.3816666667,22.8579666667,33.0633333333,21.737
738.01,20.1913333333,46.469,36.8228,35.5263333333,19.6529333333,16.9325333333,18.7672666667,23.3300666667,33.5532666667,22.1776666667
738.33,19.9712666667,46.4392666667,36.8542666667,35.4525333333,19.3421333333,16.8123333333,18.5938,23.2339,33.543,22.1832
738.64,19.9912,46.4265333333,36.7647333333,35.5027333333,19.3174,16.8990666667,18.5948,23.2012,33.5668,22.132
738.96,20.3753333333,46.9952,37.1894,36.0816666667,19.8158,17.2849333333,19.0054,23.6120666667,34.1990666667,22.5197333333
739.28,20.2360666667,46.6778,37.1244666667,35.935,19.5990666667,17.1245333333,18.8552,23.408,34.1242666667,22.4746666667
739.59,20.7714,47.105,37.4728,36.3501333333,20.0246,17.6294,19.347,23.8152666667,34.7692,22.9542
739.91,20.9437333333,47.0846,37.5104,36.3756,20.0718,17.6879333333,19.3484666667,23.8062666667,34.9106666667,22.9592
740.23,21.4147333333,47.3875333333,37.8915333333,36.6780666667,20.4996,18.0068,19.8553333333,24.2102666667,35.3492,23.3738666667
740.54,21.366,47.2166666667,37.7838,36.5699333333,20.5273333333,17.902,19.8704666667,24.1084666667,35.37,23.4094666667
740.86,21.4224,47.3212666666,37.7961333333,36.6920666667,20.5348666667,17.916,19.8226,24.048,35.4472,23.4092666667
741.18,21.1903333334,47.0954,37.7034666667,36.4428,20.4264666667,17.631,19.5384,23.6473666667,35.2782,23.0930666667
741.49,21.0826666666,46.9384666667,37.6596,36.4846,20.3074,17.688,19.5673333333,23.5023666667,35.2858666667,22.9975333333
741.81,21.7561333333,47.6861333333,38.112,37.0876666667,20.8924666667,18.2655333333,20.1175333333,24.0278,35.7779333334,23.5600666666
742.12,21.5470666667,47.4801333333,37.9842,36.8087333333,20.8307333333,18.113,20.0074,23.9746,35.5409333333,23.3928
742.44,21.3735333333,47.3118,37.8318,36.5562,20.5789333333,17.9691333333,19.7792666667,23.7540666667,35.1754,23.1544
742.76,21.4297333334,47.527,37.7446,36.4689333333,20.5719333333,18.0480666667,19.8932,23.8157666666,35.1137333333,23.0038
743.07,21.2548666667,47.4434,37.5635333333,36.2454666667,20.4376,17.89,19.7369333334,23.5863666667,34.9095333333,22.8943333333
743.39,21.2014666666,47.2392666667,37.5894,36.1349333333,20.4524666667,17.8809333333,19.6395333333,23.5123333333,34.7469333333,22.7630666667
743.70,20.9446,47.1262,37.3194,35.9750666667,20.3788,17.5685333333,19.4549333333,23.3463,34.4102666667,22.4366666667
744.02,20.8708666666,47.1086666667,37.3059333333,35.7852666667,20.1921333333,17.4296,19.3738,23.2136,34.3908,22.2624666667
744.34,20.8078666667,46.9616666667,37.2287333333,35.7166,20.0903333333,17.2950666667,19.4314666667,23.0637333333,34.436,22.139
744.65,21.0259333333,46.9830666667,37.1663333333,35.7921333333,20.2474,17.5173333333,19.689,23.5247666667,34.6623333333,22.2834666667
744.97,20.7855333333,46.7366,37.0433333333,35.4345333333,19.8760666667,17.0701333333,19.0987333334,23.3588333333,34.2023333333,22.0421333333
745.28,20.2755333333,46.0858666667,36.5262,35.008,19.4812666667,16.7747333333,18.6979333333,22.993,33.8520666667,21.5937333333
745.60,20.4783333333,46.3486,36.747,35.1786,19.6685333333,16.8474666666,18.8694666667,23.1716333333,34.0643333333,21.8344
745.91,20.9957333333,46.8058666667,37.1084666667,35.6901333333,20.1854,17.2804,19.4217333333,23.6400666667,34.6128,22.4904
746.23,21.1565333334,47.0323333333,37.3432666667,35.9328666667,20.4609333333,17.4032666667,19.5963333333,23.8419333334,34.9290666667,22.9488
746.55,21.2362666667,47.1159333333,37.6606666667,36.3426,20.6508,17.5352666666,19.7847333333,24.1639,34.9863333333,23.0856
746.86,21.3690666667,47.3876666667,37.6441333333,36.4512666667,20.7046666667,17.6004666667,20.0569333333,24.3771333333,34.9682666667,23.3427333333
747.18,21.2735333333,47.2320666667,37.3505333333,36.2708,20.5034,17.4608666667,19.7764666667,24.1316333333,34.8195333333,23.2903333333
747.49,21.2083333333,47.1708,37.2604666667,36.3532,20.5414666667,17.559,19.7252,24.2576,34.7954,23.4014666667
747.81,20.9585333333,46.9307333333,37.0481333333,36.1029333333,20.47,17.4072666667,19.4324,24.107,34.4606666667,23.0864666667
748.12,20.587,46.7775333333,36.8133333333,35.9036666667,20.0898,17.0170666667,19.1194,23.7286666667,34.1107333333,22.8163333333
748.44,20.3186666667,46.5639333333,36.4534,35.5294,19.9920666667,16.8114666667,19.0573333333,23.3716,33.9547333333,22.5355333333
748.75,20.4654666667,46.5908,36.6302,35.587,20.1854666667,16.7818666667,19.1189333333,23.2732,34.0550666667,22.6090666667
749.07,20.1538,46.1168,36.2445333333,35.2802,19.7498,16.526,18.9000666667,22.9827333333,33.7111333333,22.3116666667
749.38,19.7866,45.9306,36.0384666667,34.9564,19.4512,16.2466666667,18.4394,22.6831,33.3853333333,21.9274
749.70,20.0103333333,46.2364,36.1972,35.2373333333,19.8669333333,16.5413333333,18.7063333333,22.929,33.6855333333,22.0213333333
750.01,20.1692,46.2897333333,36.2506666667,35.182,19.9612,16.5994,18.8302,22.9616,33.8453333333,22.01
750.33,20.2688,46.4788,36.3429333333,35.2858666667,20.0392,16.5856666666,18.909,22.8830333334,33.8997333333,22.0595333334
750.64,20.0,46.3223333333,36.2711333334,35.1675333333,19.8029333333,16.3893333333,18.7886666667,22.6724,33.7274,21.7764
750.96,20.04,46.5046,36.3476666667,35.1995333333,19.7528,16.2333333333,18.7482,22.5586,33.679,21.6400666667
751.27,20.3382,46.6906,36.5602,35.4474,20.0346666667,16.4641333333,18.9562666667,22.8007666667,33.7461333333,21.8664
751.59,20.9424,47.2817333333,37.13,35.9158,20.6176,17.0474666667,19.4355333333,23.3239333333,34.1986666667,22.4067333333
751.90,21.5374,47.8044,37.6978666667,36.4349333333,21.1056666667,17.5886666667,19.8614,23.8022,34.7240666667,22.9790666666
752.22,21.5528,47.8698666667,37.8364666667,36.5425333333,21.2405333333,17.8846666667,19.9599333333,24.0135333333,34.8085333333,23.1559333333
752.53,22.006,48.2822666667,38.3314,36.9602666667,21.8998666667,18.4243333333,20.3268666667,24.4108666667,35.3207333334,23.7306
752.85,21.9608,48.3074666667,38.4501333333,37.0013333333,22.0166666667,18.4020666667,20.4909333333,24.5245333333,35.4754666667,23.8014666667
753.16,21.694,48.062,38.3834,36.8333333333,21.6245333333,18.1406,20.2560666667,24.3511333333,35.1634,23.5667333333
753.47,21.5756,47.9072666667,38.2422,36.6881333333,21.4202,18.1512,19.9704666667,24.2470666667,35.0614,23.4485333333
753.79,21.3359333333,47.6599333333,38.0325333333,36.5722,21.0122666667,17.8217333333,19.5924,24.0512333333,34.7934,23.228
754.10,21.3312,47.5281333333,38.0568666667,36.3044666667,21.0252666667,17.8155333333,19.635,24.1009666667,34.5652,23.2850666667
754.42,21.6062,47.7994666667,38.2513333333,36.6209333333,21.259,18.1248,19.8626,24.3851333333,34.8345333333,23.6400666667
754.73,21.8413333333,48.2333333333,38.6292,37.0894,21.515,18.4522666667,20.3128666667,24.7789666666,35.2700666667,24.0256
755.05,21.9526666666,48.2343333333,38.7082,37.2962,21.7123333333,18.719,20.5379333333,24.9937666667,35.4281333333,24.2578666667
755.36,21.7661333333,48.2476,38.6346,37.4018666667,21.6086,18.5682666667,20.6054,24.9419,35.4009333333,24.2343333333
755.67,21.9625333333,48.431,38.7381333333,37.7274666667,21.6946,18.6655333333,20.8654666667,25.1270666667,35.5276,24.2796666666
755.99,21.796,48.3754666667,38.5807333333,37.7909333333,21.3743333333,18.426,20.7054,24.8510333333,35.2136,23.9206666667
756.30,21.9908,48.379,38.4789333333,37.8826666667,21.3469333333,18.5884666667,20.8407333333,24.9655,35.2256,23.9616666667
756.62,21.7752666667,48.2264,38.2759333333,37.6577333333,20.9896,18.5170666667,20.5926666666,24.8206666667,35.0204666667,23.8707333333
756.93,21.6255333333,48.1304,38.1447333333,37.5972,21.0014,18.4426,20.7035333333,24.7290333333,35.1062666667,23.9744
757.24,21.8113333333,48.4552,38.5390666667,37.7361333334,21.4806666667,18.8181333333,20.9596,25.0176666667,35.7338666667,24.2517333333
757.56,22.2624,49.1074666667,38.9967333333,38.4936,22.0842,19.3302,21.3137333333,25.4476333333,36.6508666667,24.7031333333
757.87,22.2969333333,48.9924,39.1174666667,38.3354666667,22.0554,19.4280666667,21.2793333333,25.4837,36.6911333333,24.5968
758.18,21.6696,48.5588,38.6529333333,37.6512666667,21.5409333334,19.0011333333,20.7021333333,24.8772,36.3984,24.2523333333
758.50,21.3230666667,48.2345333333,38.2729333333,37.2912666667,21.2121333333,18.6684,20.3102,24.5028333333,36.1388666667,23.992
758.81,21.3804666667,48.2114,38.2682666667,37.1485333333,21.0941333333,18.6933333333,20.1417333333,24.3437333333,36.0856666667,23.9087333334
759.13,21.3572,48.3241333333,38.2206666667,36.8778666666,20.9434666667,18.4644,19.9972666667,24.2018,36.1553333333,23.8447333333
759.44,21.8380666667,48.7226666667,38.5358666667,37.0292,21.3112,18.785,20.2831333333,24.6248666667,36.7288666667,24.2337333333
759.75,21.9622,48.7132666666,38.5950666667,37.0748666667,21.4668,18.8318,20.2110666667,24.5299,36.7034,24.3244
760.07,22.1962666667,48.7065333333,38.5825333333,37.1507333333,21.6325333334,18.7694666666,20.3488,24.4663333333,36.7937333333,24.3366
760.38,22.4614,49.0199333333,38.6251333333,37.2223333333,21.8933333333,19.0159333333,20.4878666667,24.6637333333,36.8454666667,24.4407333333
760.69,22.3422666667,48.9708,38.4115333333,37.1214,21.7136,19.0212666667,20.4371333333,24.5002333333,36.7059333333,24.3403333333
761.01,21.9924666667,48.5394,38.0552,36.8236,21.1704666667,18.6618666667,20.0319333333,24.1885666667,36.2544,24.0356
761.32,21.6969333333,48.1964666667,37.7787333334,36.5573333333,20.8664,18.3673333333,19.7839333334,23.8566666667,35.8812666667,23.7356
761.63,22.2354,48.3676,38.1922,36.924,21.1562666667,18.6324666667,20.0224,24.1874,35.9914,24.0655333333
761.94,22.2952666667,48.4446,38.3136,36.9589333333,21.1668,18.5686,19.9687333333,24.0299,35.8836,24.0682
762.26,22.2337333333,48.4651333333,38.3926,36.9671333333,21.2227333333,18.6642666667,19.9816666667,24.1174666667,35.7167333333,24.2118666667
762.57,21.9086,48.1393333333,38.1672,36.7302,20.9053333333,18.4406,19.6129333333,23.8393666667,35.2686,24.0172
762.88,21.5946,48.0312666667,38.0215333333,36.5528,20.6746,18.2124666667,19.4014,23.6708,34.9604666667,23.8506666666
763.20,21.4048666667,47.848,37.9374,36.3218,20.4236,18.0226,19.1782,23.4907666667,34.7211333334,23.6207333333
763.51,21.4512,48.1644666667,38.1040666667,36.5236,20.4724,18.0872,19.2034,23.5865333333,34.8797333333,23.6712666667
763.82,21.2934666667,48.0278,38.1136,36.3544,20.2032666667,17.7940666667,18.9816666667,23.4857333333,34.7814,23.6286
764.14,21.5024666667,48.0692,38.3975333333,36.5701333333,20.4187333333,17.9618,19.1330666666,23.7105333333,34.8316666667,23.8274
764.45,21.7294,48.4721333333,38.6432666667,36.7746,20.6381333333,18.1988666667,19.3793333334,23.856,34.9884666667,24.0727333333
764.76,22.1064,48.9658,39.0489333333,37.1534,21.1439333333,18.5419333333,19.8228666667,24.279,35.3566666667,24.5266666667
765.07,21.8818,48.9914,38.8341333333,36.9733333333,20.914,18.412,19.6385333333,24.1086333333,35.1848,24.3255333333
765.39,21.5412666667,48.6561333333,38.4636,36.8224666667,20.5941333333,18.0642,19.3570666667,23.8812666667,34.8478,24.0320666667
765.70,21.7105333333,48.7204,38.5501333333,36.9505333333,20.6346,18.0134666667,19.4246,23.9835333333,34.9924666667,23.9653333333
766.01,22.3309333333,49.0002666667,38.8709333333,37.3404666667,21.1992666667,18.4640666667,20.0269333333,24.5392333333,35.4487333333,24.3195333333
766.32,22.5568,48.8738666667,38.9879333333,37.4911333333,21.2205333333,18.7823333333,20.2340666667,24.6202333333,35.4926,24.4227333334
766.64,22.7151333334,49.2426666667,39.1818,37.6819333333,21.4584,19.182,20.6372666667,24.9992333333,35.8294666667,24.725
766.95,22.7831333334,49.1156666667,39.203,37.5754,21.6553333333,19.4576,20.7019333334,25.1479,35.8774,25.0482666667
767.26,22.7989333333,49.2080666667,39.2812666667,37.6463333333,21.6604,19.631,20.8333333333,25.1829,35.741,24.9713333333
767.57,22.7585333333,49.0968,39.0902666667,37.5172666667,21.3727333333,19.7603333333,20.8472666667,25.1428,35.4975333333,24.8703333333
767.88,22.922,48.7657333333,39.1939333333,37.602,21.5449333333,19.9731333333,20.9739333334,25.2912666667,35.5264666667,24.8732
768.20,22.6285333333,48.6562666667,39.1527333333,37.4652,21.2362,19.889,20.5590666667,25.1546,35.3196,24.5278
768.51,22.4549333333,48.1340666667,39.104,37.3863333333,21.2698,19.7637333334,20.7335333333,25.1180666667,35.2204666667,24.4162
768.82,23.2250666666,48.8203333333,39.9242666667,37.9762,21.8904666667,20.6348666667,21.5152,25.8568666667,35.956,25.2056
769.13,23.1390666667,48.9209333333,39.9112666667,38.0381333333,21.8286,20.5996666667,21.3696,25.7930333334,36.1577333333,25.1229333334
769.44,22.7326666667,48.9666,39.8431333333,37.9067333333,21.5308,20.5128,21.0295333333,25.4784333333,36.0045333333,25.021
769.76,22.8870666666,49.345,40.0118,38.057,21.8840666667,20.5074,21.1485333333,25.7759666667,36.3262666666,25.3808
770.07,22.6403333333,48.7997333333,39.6805333333,37.5394,21.382,19.9002666667,20.5792666667,25.2426666667,35.7858,25.0568666667
770.38,22.6529333333,48.4608666667,39.6274,37.4848,21.1866,19.7692,20.6562,24.9554333333,35.5204666667,24.8562666667
770.69,21.9184,47.9359333333,39.0219333333,37.0953333334,20.5202666667,18.9844666667,19.7835333333,24.2905,34.8480666667,23.9076666667
771.00,21.2936666667,47.3896666667,38.5457333333,36.6012666667,20.1014666667,18.2710666667,18.9727333333,23.6019,34.3269333333,23.1834
771.32,21.0349333333,47.2439333333,38.2638,36.3438,19.9572666667,18.0327333333,18.8754,23.4786333333,34.1032,23.0532666667
771.63,21.2067333333,46.8548,38.0574666667,36.4870666667,20.1026666667,18.0871333333,19.0842666667,23.6435666666,34.1164,23.2136
771.94,21.2327333333,47.3161333333,38.1135333333,36.8058666667,20.0795333333,18.1311333333,18.7188666667,23.7308333333,34.292,23.4062666667
772.25,20.1801333333,46.446,37.1370666667,35.7866666667,19.0770666667,17.0425333333,17.6638,22.8202,33.5988666667,22.3589333333
772.56,20.0908,46.3172666667,36.9639333333,35.8338666667,19.2375333333,17.1181333333,17.7852666667,22.8475333333,33.5693333333,22.4688
772.87,20.1888666667,46.3535333333,36.9382,35.9899333333,19.2125333333,17.2238,18.011,23.0410333333,33.5267333333,22.3574
773.18,20.0138,45.9867333333,36.6275333333,35.9337333333,19.0948666667,17.1972,17.9921333333,22.9864,33.3701333333,22.2743333333
773.50,20.3861333333,46.3222666667,37.2692666667,36.9620666667,19.6464,17.8739333333,18.8881333333,23.6427,34.0265333333,22.8704
773.81,20.1180666667,46.3595333333,37.2690666667,36.9052666667,19.5227333333,17.6140666667,18.7527333333,23.6238666667,33.8104666667,22.679
774.12,20.8688,46.6900666667,37.4772,37.3043333333,20.1542666667,18.4676666667,19.5002,23.9428666667,34.0715333333,23.5459333333
774.43,21.0896,47.245,37.8351333333,37.6486666667,20.3632666666,18.7048666667,19.8136,24.3895666667,34.5137333333,23.7944
774.74,20.8096666667,47.0421333333,37.9224,37.7273333333,19.8781333333,18.3516,19.5757333333,24.2551,34.4550666667,23.3504666667
775.05,20.2412666667,46.8576,37.7577333334,37.1140666667,19.0649333333,17.6974666667,18.9896,23.5822,34.223,22.6093333333
775.36,20.8227333333,47.3038666667,38.2794,37.4565333333,19.7442666667,18.2543333333,19.7692666667,24.1360666667,34.7528666667,22.9897333334
775.67,21.4698,47.9307333333,39.1070666667,38.2293333333,20.5768666667,19.102,20.607,24.7680333333,35.3598666667,23.7723333333
775.98,21.6517333334,47.7894666667,39.2314666667,38.1386666667,20.6286666667,19.2864666667,20.8682666667,24.8228333333,35.2944,24.0818
776.30,21.2375333333,47.2156,38.8523333333,37.7345333333,20.2495333333,18.9070666667,20.2794,24.3087666667,34.9500666667,23.6727333333
776.61,21.2364666667,46.6817333334,38.6986666667,37.2475333334,20.015,18.7883333333,20.2692666667,24.0115666667,34.4502666667,23.3108666667
776.92,22.1456666667,47.7745333333,39.007,37.8692,21.0629333333,19.466,20.7983333333,24.6308,34.9948,24.1266666667
777.23,22.765,48.0048666667,39.1291333333,38.15,21.7712666667,20.2854,21.0626666667,25.2151666667,35.3210666667,24.6494666667
777.54,22.7435333333,48.186,39.6301333334,38.4158,21.9590666667,20.1899333333,21.1394666666,25.3374,35.8319333333,24.7976
777.85,24.211,49.2110666667,40.5968,39.4230666667,23.284,21.144,22.4211333333,26.3733666667,37.0710666667,26.3856
778.16,24.5521333333,49.4567333333,40.5287333333,38.9329333333,23.7102,21.4243333333,22.5208,26.3265,36.975,26.7499333334
778.47,24.8523333333,49.5464666667,40.6142,39.2800666667,24.4155333333,21.8524666667,23.0381333333,26.7556666667,36.9186,27.2332
778.78,24.8799333333,49.2554666667,40.3601333333,39.2844666667,24.4044,21.729,23.1989333333,26.6018,36.7004,27.3679333333
779.09,25.3114,49.3533333333,40.5106,39.2746,24.7004666667,22.0233333333,23.7125333333,27.1725,36.8408,27.8691333333
779.40,24.937,49.0988,39.8644,38.8710666667,23.8323333333,21.4388666667,22.9844,26.5116,36.1482,27.1996
779.71,25.2971333333,49.5386,40.2700666667,39.0721333333,24.1530666667,21.6101333333,23.5298,26.9366333333,36.7208,27.6141333334
780.02,25.5028,50.4389333333,40.8828,39.7993333333,24.5245333333,22.0566,23.7320666667,27.3263666667,37.7176,28.2166
780.33,24.5517333333,49.2194666667,40.1207333333,38.6102666667,23.3131333333,21.3242666667,22.8047333333,26.6289666667,36.6968666667,26.9336
780.64,24.1741333333,49.0469333333,39.7808,38.3589333333,22.793,20.6625333333,22.6147333333,26.4959333333,36.4320666667,26.6564666667
780.95,24.3556666667,49.1775333333,39.8308666667,38.6422,23.0387333333,20.8968,23.0284666667,27.0663333333,36.7307333333,26.8664666666
781.26,24.1810666667,49.0632666667,39.6494666667,38.5557333333,22.6896666667,21.0361333333,22.9460666667,26.9439666667,36.4886,26.6091333333
781.57,24.5644,48.988,39.7912666667,38.9774666667,22.9943333333,21.4240666667,23.4793333333,27.4177333333,36.9067333333,27.1779333333
781.88,24.988,49.638,40.0696666667,39.3404666666,23.0786666667,21.845,23.7222666667,27.6589,37.4846,27.6373333333
782.19,24.5387333333,49.2461333333,39.7007333333,38.8571333333,22.6884,21.8230666667,23.1074666667,27.2707333333,37.0666666667,26.9116666667
782.50,23.8934,48.9738666667,39.0903333334,38.4968666667,22.335,21.4753333333,22.1908,26.5389666667,36.4448,26.3837333333
782.81,23.2915333334,48.7642666667,39.2802666667,38.0976,22.3877333334,21.4002666667,21.9638,26.5829333333,36.4574,26.3876666667
783.12,23.8925333333,49.67,40.1119333333,38.7528,22.8747333333,22.103,22.4719333333,27.2091,36.7338666667,27.1812666667
783.43,23.5258,49.4056666667,39.4341333333,38.2401333333,22.575,21.5448666667,22.1845333334,26.8476666667,36.1232,26.7798666667
783.74,23.6234,49.7157333334,39.6324666667,38.8860666667,22.9916666667,21.5446666667,22.3887333333,27.1203,36.9624666667,27.3786
784.05,23.587,49.5502,39.8327333334,38.9216666667,23.022,21.7358,22.4568666667,26.9522666667,37.0473333333,27.3529333333
784.36,23.7963333333,49.3356666667,39.6664666667,38.4354666667,23.2098,22.0477333333,22.4734,26.5257,37.239,27.4893333333
784.67,22.3339333333,48.2438,38.4228,37.0479333333,21.9354,20.8029333333,21.1323333333,25.1849666667,36.2450666666,26.2508
784.98,21.3546,48.1566666667,37.9622666667,36.2367333333,21.0895333333,20.0235333333,19.9116,24.3168666667,35.7361333333,25.3768666667
785.29,20.4980666666,46.823,37.0518,35.1752666666,20.4924,19.108,19.056,23.4665666667,34.8334666667,24.8132666667
785.60,20.8202666667,47.3830666667,37.6198666667,35.6209333334,20.8144666667,19.3992666667,19.2836,23.8358666667,35.2339333333,25.3841333333
785.91,21.3992666667,47.6791333333,38.5722666667,36.1377333333,21.2571333333,19.8236,20.1422,24.3772,35.8986666667,25.5403333334
786.22,22.4972666667,48.2552,39.1303333333,37.0569333333,22.3522666667,20.8864666667,21.2708,25.4265333333,36.7336,26.4826666666
786.53,21.6841333333,46.6504,37.7886666667,36.0717333333,21.7711333333,19.9944666667,20.4562,24.1835333333,35.9793333333,25.6558666667
786.84,21.5661333333,46.1946666667,37.372,35.7146666667,21.5178,19.9088666667,20.059,23.5854333333,35.6932,25.3418
787.14,21.4873333333,45.8914,36.9672666667,35.0367333333,21.3186,19.6466666667,19.7942666667,22.9721666667,35.0105333333,25.1634666667
787.45,21.8565333333,46.7194,37.2310666667,35.3955333334,21.4872666667,19.7733333333,20.0685333333,23.2173333333,35.6486666667,25.6646
787.76,22.3908666667,47.2657333333,37.7227333333,35.9927333333,21.7969333333,20.0980666667,20.537,23.9658666667,35.9152666667,26.1554
788.07,22.6148666667,47.2352666667,38.0147333333,36.4052,22.3914666667,19.9847333333,20.6854,24.3182333333,35.9278666667,26.2807333333
788.38,23.1326,47.3644666667,38.3032,37.1235333333,22.9568,20.5522666667,21.4859333333,24.9447,36.1696,26.8623333333
788.69,23.5036666667,47.7894,38.7366666667,37.6742666667,23.1930666667,21.0376,21.7994666667,25.4185,36.6868666667,26.9574
789.00,22.5991333334,46.7372,37.5068666667,36.997,22.1144666667,19.9848666667,20.8984,24.3804666667,35.6851333333,25.9903333333
789.31,21.7304,45.8880666667,36.0916,36.0,21.2010666667,19.1196666667,19.9388666667,23.5827333333,34.9923333333,25.313
789.62,21.9319333333,45.9609333333,36.0896666667,35.8784,20.9684666667,19.1498666667,19.9537333333,23.4157333333,34.9459333334,25.1880666667
789.92,22.7509333333,47.141,37.17,36.8906,21.7813333333,20.0422,20.9432666667,24.5295666667,35.921,26.0554666667
790.23,23.1666,47.6992666667,37.6755333333,37.4581333333,22.4780666667,20.6618,21.7262666667,25.4434333333,36.3992666667,26.5344
790.54,23.1279333333,48.3099333333,38.0169333333,37.8307333333,22.3060666667,20.5970666667,21.9994666667,25.8012,36.5708,26.5022666667
790.85,22.2737333333,47.2626666667,37.1357333333,36.9592,21.6722,20.1158666667,21.5508,25.6401666667,35.6512,25.85
791.16,21.791,46.5367333333,36.5988666667,36.2936666667,21.2768,19.6950666667,21.0622,24.9689,34.938,24.8248666667
