wavelength,Back_IriRuff,Belly_IriRuff,Breast_IriRuff,Crissum_IriRuff,Crown_IriRuff,DorTail_IriRuff,Patch10_IriRuff,Patch11_IriRuff,Rump_IriRuff,Throat_IriRuff,WingTip_IriRuff
647.48,6.07716666667,4.548,5.047,11.9193333333,34.20275,6.61658333333,5.69416666666,6.77991666667,4.890625,5.41225,7.39016666667
647.81,6.05858333333,4.48366666667,5.0085,11.8945833333,34.1958333334,6.566,5.68025,6.76283333334,4.85629166667,5.39225,7.31925
648.14,6.00591666667,4.44866666666,4.95441666666,11.8881666667,34.2095833333,6.52883333333,5.65916666667,6.68533333333,4.83875,5.34416666667,7.267
648.47,5.90875,4.32675,4.85375,11.8084166667,34.1210833334,6.43566666667,5.523,6.569,4.745125,5.24208333333,7.17658333333
648.80,5.94116666666,4.319,4.894,11.86775,34.2101666667,6.4305,5.538,6.58675,4.77770833334,5.21291666667,7.16708333334
649.13,5.90766666667,4.285,4.88425,11.8198333333,34.2030833334,6.38583333334,5.50366666667,6.53675,4.76419444444,5.19366666666,7.09983333333
649.46,5.93775,4.29775,4.90441666667,11.8540833333,34.2605,6.37275,5.506,6.53091666667,4.77494444444,5.20208333334,7.12783333333
649.79,5.89691666666,4.27875,4.88758333333,11.8663333333,34.3270833334,6.36066666667,5.50825,6.50516666667,4.77202777778,5.195,7.07925
650.11,5.90091666667,4.27691666667,4.89016666667,11.9204166667,34.4040833333,6.37983333334,5.51041666666,6.49775,4.787125,5.2025,7.10308333333
650.44,5.83725,4.18933333333,4.82633333334,11.9128333333,34.4044166667,6.3135,5.41666666667,6.44725,4.69808333333,5.11783333333,7.04266666666
650.77,5.787,4.1425,4.79508333334,11.8916666667,34.514,6.26566666667,5.38175,6.37358333333,4.64818055556,5.09166666667,6.98808333334
651.10,5.76866666667,4.13566666667,4.78933333333,11.9039166667,34.5100833333,6.25775,5.3785,6.38158333333,4.64370833333,5.07508333333,6.98616666666
651.43,5.75408333333,4.10541666667,4.80641666667,11.886,34.5055833333,6.22433333333,5.30241666666,6.32908333333,4.623125,5.035,6.95741666666
651.76,5.70508333333,4.06441666667,4.80141666667,11.8481666667,34.50625,6.17791666667,5.24058333333,6.31508333333,4.56915277778,5.00091666666,6.91666666666
652.09,5.77741666667,4.16275,4.92316666667,11.9651666666,34.6341666667,6.21708333333,5.3235,6.42133333333,4.65540277777,5.09575,6.97508333333
652.42,5.76775,4.1585,4.92708333333,11.9906666667,34.7054166667,6.22625,5.32525,6.40133333333,4.64141666667,5.10741666667,7.00866666667
652.75,5.75741666667,4.11083333333,4.8745,11.98975,34.7745,6.198,5.28416666666,6.37775,4.56823611111,5.04525,7.03058333334
653.08,5.71716666667,4.07425,4.79466666667,11.9679166667,34.7795833333,6.15491666667,5.20266666666,6.35608333333,4.49513888889,5.006,6.98391666667
653.41,5.70416666667,4.01041666667,4.78791666666,11.90775,34.70875,6.13283333334,5.13316666666,6.29275,4.45454166666,4.956,6.99416666667
653.74,5.61433333333,3.89725,4.6905,11.8216666667,34.79725,6.01225,5.0205,6.18625,4.34141666667,4.847,6.89458333333
654.06,5.65575,3.98966666667,4.75258333333,11.888,34.8566666666,6.10416666667,5.12333333334,6.261,4.45673611111,4.92533333333,6.98808333333
654.39,5.61375,3.96041666667,4.692,11.8781666667,34.7855833333,6.0825,5.09041666667,6.245,4.42580555556,4.89666666667,6.96016666666
654.72,5.58616666667,3.99016666666,4.67291666667,11.8869166667,34.8700833333,6.095,5.10075,6.23183333333,4.40727777777,4.88966666666,6.95833333334
655.05,5.67391666666,4.13425,4.77116666666,12.0663333334,35.06975,6.26766666667,5.2595,6.3765,4.5045,5.00208333333,7.102
655.38,5.79816666666,4.25191666667,4.89233333334,12.2400833333,35.1530833333,6.41258333334,5.38375,6.49908333334,4.62341666667,5.13191666667,7.223
655.71,5.86258333334,4.27983333333,4.92158333333,12.2874166667,35.22775,6.52216666667,5.452,6.53191666667,4.63458333333,5.15475,7.284
656.04,5.80633333333,4.20716666667,4.84316666667,12.2161666667,35.2608333333,6.47525,5.41766666667,6.48,4.55079166667,5.09058333334,7.21066666667
656.37,5.90316666667,4.35816666667,4.99116666667,12.3646666667,35.3638333333,6.60666666667,5.55341666667,6.59183333333,4.68866666667,5.27008333334,7.31
656.69,5.94525,4.39291666667,5.066,12.4944166667,35.5438333333,6.6895,5.60475,6.65958333333,4.74658333333,5.31783333333,7.38591666667
657.02,5.94583333333,4.42208333333,5.00516666667,12.5405,35.6085,6.64208333333,5.58966666667,6.63291666667,4.71527777778,5.32108333333,7.3495
657.35,6.08758333334,4.57466666667,5.12166666666,12.638,35.59025,6.7885,5.69483333333,6.714,4.82036111111,5.43925,7.48058333333
657.68,6.26825,4.67816666667,5.25891666667,12.7775833333,35.7375,6.87891666666,5.85675,6.838,4.95540277778,5.58391666667,7.60108333333
658.01,6.34141666667,4.75016666666,5.35183333333,12.83625,35.823,6.93191666667,5.91916666667,6.9075,5.02738888889,5.65416666667,7.66566666667
658.34,6.47283333333,4.82808333333,5.43141666667,12.9598333333,35.9533333333,7.02225,6.00658333333,7.01433333333,5.14208333333,5.77141666666,7.76041666667
658.66,6.43325,4.74666666667,5.37725,12.8865833333,35.8719166667,6.95866666667,5.92066666667,6.97391666666,5.118375,5.73875,7.73975
658.99,6.45783333334,4.7335,5.349,12.88225,35.9575,6.95058333333,5.89325,6.96208333333,5.10459722222,5.74875,7.78516666667
659.32,6.44616666667,4.70358333333,5.33008333333,12.8749166667,35.966,6.8965,5.868,6.91725,5.09536111111,5.76483333333,7.7645
659.65,6.44591666667,4.7335,5.3265,12.9255833333,35.9763333333,6.88766666667,5.84866666667,6.91341666667,5.12545833334,5.75991666667,7.77866666667
659.98,6.36525,4.63841666667,5.21733333333,12.8845833333,35.9155,6.81633333333,5.7765,6.85825,5.06466666667,5.6535,7.69941666667
660.31,6.37266666667,4.65108333333,5.20525,12.8238333333,35.8213333333,6.8265,5.83166666667,6.84916666667,5.08238888889,5.65616666667,7.6785
660.63,6.38333333333,4.66533333333,5.24333333333,12.85175,35.8705833333,6.89825,5.86458333334,6.87791666667,5.10122222222,5.66425,7.71625
660.96,6.379,4.68308333333,5.29383333333,12.9260833334,35.9931666666,6.89858333333,5.85258333333,6.94358333333,5.14763888889,5.68966666667,7.75791666667
661.29,6.2105,4.59733333333,5.18416666667,12.8260833333,35.9274166667,6.81425,5.7135,6.81791666667,4.98823611111,5.554,7.65083333334
661.62,6.1495,4.55725,5.14116666666,12.805,35.9023333334,6.73991666667,5.64525,6.75933333333,4.92644444445,5.49825,7.60041666667
661.94,6.163,4.57425,5.17475,12.8054166667,35.9195,6.76341666667,5.62716666667,6.77975,4.92502777778,5.48266666667,7.59558333334
662.27,6.19633333333,4.61916666667,5.1835,12.868,36.0635833333,6.783,5.6635,6.79775,4.94458333334,5.50725,7.62941666666
662.60,6.11316666667,4.53808333333,5.12116666667,12.8466666667,36.03175,6.70108333334,5.59983333333,6.76291666667,4.92615277778,5.4145,7.53583333333
662.93,6.06358333333,4.496,5.08375,12.7745,36.0763333333,6.67325,5.49475,6.72233333333,4.86333333333,5.36875,7.47133333333
663.26,6.073,4.50275,5.13666666667,12.8044166667,36.14,6.69558333333,5.49,6.74583333333,4.88111111111,5.39016666667,7.46741666667
663.58,6.10475,4.51841666667,5.11225,12.7874166667,36.2331666666,6.67666666667,5.44591666667,6.69333333333,4.84461111111,5.38275,7.46266666667
663.91,6.13425,4.56083333334,5.14775,12.88875,36.4043333333,6.69283333333,5.45058333333,6.71583333334,4.87968055556,5.42591666666,7.51008333333
664.24,6.17083333333,4.59441666666,5.17225,12.9248333333,36.4850833333,6.71325,5.47233333333,6.73741666667,4.92979166667,5.46083333333,7.56233333333
664.57,6.09341666667,4.50191666667,5.06408333333,12.9001666667,36.4544166667,6.65775,5.45883333333,6.63658333333,4.84248611111,5.38866666667,7.45883333333
664.89,6.12025,4.48066666666,5.0095,12.9104166667,36.442,6.653,5.42283333333,6.60591666667,4.85722222222,5.40508333333,7.46066666667
665.22,6.06008333333,4.40516666667,4.93066666667,12.849,36.44925,6.63825,5.35508333333,6.53558333333,4.77786111111,5.35416666666,7.43716666667
665.55,6.07875,4.43525,4.93166666667,12.8619166667,36.4074166667,6.6375,5.37758333334,6.51858333333,4.81069444444,5.41275,7.47108333333
665.87,6.09141666667,4.44183333333,4.95541666667,12.91875,36.4436666667,6.64808333333,5.39366666667,6.51916666667,4.81818055556,5.42333333334,7.50241666667
666.20,6.12708333333,4.53475,4.98291666667,12.9773333333,36.5815833333,6.71091666666,5.48008333333,6.52925,4.83816666666,5.45141666667,7.55475
666.53,6.14583333333,4.59883333333,4.98008333333,13.03675,36.519,6.73825,5.55208333334,6.52575,4.86104166667,5.42125,7.55341666667
666.86,6.25858333333,4.69925,5.01708333334,13.14975,36.61325,6.841,5.68191666667,6.6075,4.95444444445,5.54858333333,7.69791666666
667.18,6.27608333333,4.74933333333,5.07475,13.2204166667,36.6509166667,6.914,5.74241666667,6.67258333333,5.01983333333,5.57466666667,7.74291666666
667.51,6.165,4.67708333334,5.00016666666,13.1155,36.4881666667,6.77516666667,5.6515,6.55516666667,4.92733333333,5.44891666667,7.64308333333
667.84,6.16875,4.68091666667,5.00366666667,13.1378333333,36.5225833333,6.78416666667,5.66775,6.581,4.92873611111,5.464,7.62766666667
668.16,6.18508333333,4.69741666667,5.00841666667,13.14175,36.5186666667,6.80825,5.6445,6.6005,4.92683333333,5.46883333333,7.65558333333
668.49,6.27275,4.78233333333,5.10458333333,13.223,36.6620833333,6.92183333333,5.73425,6.68516666667,5.00269444444,5.541,7.76608333333
668.82,6.31608333333,4.76275,5.096,13.33325,36.7545,6.88508333333,5.79808333333,6.67358333333,5.02581944445,5.55933333334,7.76966666667
669.14,6.22991666667,4.621,4.99141666666,13.32025,36.8118333333,6.78183333333,5.68733333334,6.55983333333,4.890625,5.43541666667,7.68133333333
669.47,6.17816666667,4.541,4.91908333334,13.2221666667,36.7771666667,6.6895,5.58308333333,6.47541666667,4.79990277778,5.34925,7.58083333333
669.80,6.18958333334,4.47225,4.9345,13.2048333333,36.7419166667,6.667,5.53508333333,6.45891666666,4.7735,5.36791666667,7.54916666667
670.13,6.17841666667,4.44575,4.90291666667,13.2055,36.7730833334,6.63683333333,5.49675,6.47466666667,4.75265277778,5.40708333333,7.58258333333
670.45,6.10983333333,4.34058333333,4.877,13.1249166667,36.6950833333,6.564,5.39725,6.41316666667,4.64990277778,5.3265,7.50066666667
670.78,6.04466666666,4.25508333333,4.83033333334,13.059,36.6934166667,6.4925,5.28475,6.356,4.56009722222,5.31025,7.41091666667
671.10,6.01191666667,4.15925,4.73616666667,13.02175,36.76725,6.4885,5.19175,6.30516666667,4.47401388889,5.30941666667,7.38758333333
671.43,6.03233333333,4.177,4.76833333333,13.1025,36.8353333333,6.51908333333,5.21875,6.33133333333,4.49658333333,5.3715,7.43016666667
671.76,6.00683333333,4.12325,4.72808333334,13.0559166667,36.8636666667,6.47841666666,5.20075,6.311,4.46919444444,5.34916666666,7.40666666667
672.08,5.87616666667,3.95033333333,4.57608333334,12.9375833333,36.7884166667,6.30366666667,5.06191666667,6.179,4.31358333333,5.21075,7.22825
672.41,5.90941666667,4.00941666667,4.63316666667,12.9633333333,36.8125,6.39683333333,5.07433333333,6.26325,4.37052777778,5.28791666667,7.261
672.74,5.86791666666,4.024,4.62258333333,12.92,36.8121666667,6.38758333333,5.06433333334,6.25416666667,4.38527777778,5.26833333333,7.24983333333
673.06,5.88508333333,4.07716666667,4.64991666667,12.9898333333,36.8134166666,6.47158333333,5.10083333334,6.32283333333,4.430375,5.31491666667,7.31458333333
673.39,5.82783333334,4.05666666667,4.60175,12.9260833333,36.81475,6.43425,5.00633333333,6.27583333334,4.36343055556,5.24333333333,7.30991666667
673.72,5.81666666667,4.08733333333,4.62591666667,12.9725833333,36.9556666667,6.49533333333,5.03741666666,6.3025,4.39904166667,5.24675,7.37258333334
674.04,5.82,4.13516666666,4.59383333333,13.0430833333,36.9654166667,6.53683333333,5.06166666667,6.31575,4.42063888889,5.26283333333,7.40041666667
674.37,5.85491666667,4.17666666667,4.60525,13.1005833333,37.0064166667,6.57433333333,5.13383333333,6.32433333333,4.42447222222,5.29425,7.49075
674.69,5.93841666666,4.26241666667,4.72991666667,13.2113333333,37.13075,6.67616666666,5.27308333333,6.426,4.50398611111,5.38116666667,7.57066666667
675.02,5.84583333333,4.13983333333,4.63033333333,13.1035833333,37.058,6.56258333333,5.15825,6.28141666666,4.39201388889,5.29408333333,7.46083333333
675.35,5.84366666667,4.18483333333,4.647,13.1489166667,37.1036666667,6.54916666667,5.21208333334,6.25758333333,4.41936111111,5.3185,7.47908333333
675.67,5.82316666667,4.21275,4.66141666667,13.15675,37.1190833333,6.58091666667,5.19283333333,6.19308333334,4.40665277778,5.34325,7.51108333333
676.00,5.87175,4.2705,4.67283333333,13.2005,37.1983333333,6.62141666667,5.266,6.22816666667,4.42881944445,5.36858333333,7.58458333333
676.32,5.983,4.33475,4.80608333333,13.3296666667,37.2736666667,6.75358333334,5.406,6.33825,4.52015277778,5.49308333333,7.68491666667
676.65,6.04575,4.38083333333,4.87816666667,13.4215,37.42575,6.78733333333,5.4675,6.33133333334,4.579375,5.52141666667,7.71041666667
676.97,6.12291666667,4.47075,4.92925,13.494,37.4915,6.861,5.56466666666,6.392,4.65270833333,5.64966666667,7.75508333333
677.30,6.03533333333,4.38391666667,4.87758333333,13.484,37.4845833333,6.77991666667,5.49316666667,6.30516666667,4.59993055556,5.593,7.641
677.63,5.977,4.298,4.84791666667,13.4013333333,37.4938333333,6.69483333333,5.42175,6.24908333333,4.52554166667,5.56808333333,7.56266666667
677.95,5.92508333333,4.24141666666,4.83725,13.3864166667,37.5570833333,6.66733333333,5.35366666667,6.26758333333,4.52494444444,5.54266666667,7.54908333333
678.28,5.92058333334,4.24391666667,4.82466666667,13.4009166667,37.5234166667,6.66033333333,5.30266666667,6.26716666667,4.54952777778,5.52391666667,7.56166666667
678.60,5.94075,4.27716666667,4.84133333333,13.4370833333,37.5355,6.68575,5.30716666667,6.30891666667,4.60044444444,5.52358333333,7.61158333333
678.93,5.897,4.23683333334,4.83466666667,13.4306666667,37.5671666667,6.67733333333,5.24191666667,6.28008333333,4.55002777778,5.49975,7.5815
679.25,5.97691666666,4.26033333333,4.8865,13.4986666666,37.6445833333,6.69641666667,5.28141666667,6.34683333333,4.60281944445,5.55791666667,7.60066666667
679.58,5.95275,4.24858333334,4.86058333333,13.48675,37.5673333333,6.68325,5.2415,6.31408333333,4.57623611111,5.53225,7.59075
679.90,5.97775,4.30275,4.89266666666,13.49825,37.6314166667,6.7245,5.27441666667,6.35925,4.62088888889,5.577,7.67191666667
680.23,5.92983333333,4.26991666667,4.85633333333,13.4551666667,37.5671666667,6.70083333333,5.25616666667,6.32975,4.57038888889,5.57,7.62641666666
680.55,5.8305,4.19,4.79383333333,13.4570833334,37.5655833333,6.59783333334,5.17825,6.259,4.50244444445,5.47125,7.5955
680.88,5.87733333333,4.19875,4.79658333333,13.4474166667,37.5164166667,6.58441666667,5.1825,6.276,4.50926388889,5.50858333333,7.648
681.20,5.85333333333,4.1995,4.784,13.4693333334,37.65325,6.60858333333,5.1555,6.27783333333,4.51783333333,5.49341666667,7.67141666667
681.53,5.84691666667,4.17691666667,4.71758333333,13.47875,37.6704166667,6.55608333333,5.12441666667,6.21433333334,4.47469444445,5.44191666667,7.59683333333
681.85,5.8745,4.22966666667,4.77258333333,13.5186666667,37.7156666667,6.59358333333,5.18741666667,6.25191666667,4.50915277778,5.51075,7.61691666667
682.18,5.8745,4.27841666667,4.80008333333,13.5191666667,37.803,6.62183333334,5.21866666666,6.28183333333,4.51916666667,5.52733333333,7.62433333333
682.50,5.87558333334,4.27716666667,4.824,13.5104166667,37.8174166667,6.67441666666,5.23041666667,6.327,4.55493055555,5.54233333333,7.61958333333
682.83,5.8155,4.26525,4.80091666667,13.4946666667,37.8705833333,6.71141666667,5.18016666667,6.33058333334,4.556875,5.46783333333,7.62325
683.15,5.79891666666,4.23858333333,4.79616666667,13.4991666667,37.96325,6.73766666667,5.12116666667,6.32866666667,4.55630555556,5.45691666667,7.60566666667
683.48,5.6925,4.09425,4.66241666667,13.4434166667,37.9745,6.61391666667,4.96391666666,6.20158333333,4.42431944445,5.34858333334,7.46533333333
683.80,5.61866666667,4.02,4.558,13.4000833333,37.98125,6.5275,4.88941666667,6.12,4.36255555556,5.29375,7.43491666667
684.13,5.65933333333,4.05825,4.57241666667,13.4215833333,37.9699166667,6.65025,4.92991666667,6.16291666666,4.41666666666,5.332,7.4545
684.45,5.75583333333,4.19341666667,4.71016666666,13.5815833333,38.1991666667,6.81725,5.07433333333,6.26925,4.53897222222,5.43016666667,7.58508333333
684.78,5.82108333333,4.24933333333,4.77766666667,13.637,38.107,6.82966666667,5.13233333334,6.342,4.58816666667,5.49783333333,7.62725
685.10,5.91466666667,4.34008333333,4.89058333333,13.7101666667,38.1209166667,6.93725,5.26033333333,6.42933333333,4.69397222222,5.61725,7.74158333333
685.43,5.73416666667,4.12116666667,4.66958333333,13.5345,38.1308333333,6.76208333333,5.08483333334,6.2325,4.50916666667,5.41633333333,7.56883333334
685.75,5.668,4.02208333333,4.57591666667,13.545,38.1079166666,6.70508333333,5.00758333333,6.14516666667,4.41891666666,5.33541666667,7.50366666667
686.08,5.77383333334,4.0565,4.64258333333,13.6926666667,38.29075,6.75316666667,5.124,6.20658333333,4.48344444445,5.403,7.639
686.40,5.91241666667,4.17058333334,4.77233333333,13.8336666667,38.407,6.80341666667,5.321,6.3485,4.56059722222,5.54925,7.78883333333
686.72,5.93883333333,4.18,4.78941666666,13.8845,38.61,6.8025,5.37858333333,6.372,4.57555555555,5.57891666667,7.8095
687.05,6.06341666666,4.31975,4.914,13.989,38.7061666667,6.91916666667,5.52275,6.46625,4.70015277778,5.68916666667,7.92558333333
687.37,6.17891666666,4.4405,5.05266666667,14.14925,38.8190833333,7.04758333333,5.63058333334,6.58708333334,4.83995833333,5.80733333333,8.05216666667
687.70,6.22475,4.46475,5.13216666667,14.2229166667,38.9281666667,7.01775,5.65975,6.6295,4.883125,5.86433333333,8.05691666667
688.02,6.13525,4.36866666666,5.02633333333,14.14925,38.9300833333,6.88175,5.47833333333,6.52408333333,4.76875,5.74175,7.9095
688.34,6.18133333334,4.4055,5.06166666667,14.1608333334,39.0441666667,6.94375,5.49716666667,6.51716666667,4.83108333333,5.73633333333,7.97341666666
688.67,6.21125,4.47383333333,5.10758333333,14.2188333333,39.16875,6.9945,5.53791666666,6.53516666667,4.86236111111,5.78966666667,8.04975
688.99,6.422,4.73225,5.35025,14.46925,39.2678333333,7.183,5.76516666667,6.74166666667,5.06101388889,5.99725,8.3015
689.32,6.54783333333,4.85916666667,5.46825,14.5715,39.4008333333,7.25383333333,5.881,6.84083333333,5.15775,6.12625,8.42566666666
689.64,6.4855,4.891,5.42358333333,14.4990833333,39.3299166666,7.23125,5.81658333334,6.75675,5.08256944444,6.09233333333,8.33683333332
689.96,6.27341666667,4.77233333334,5.26633333333,14.34675,39.1858333333,7.08108333333,5.62658333333,6.58441666667,4.93905555556,5.93491666667,8.12883333333
690.29,6.25733333333,4.80775,5.30533333333,14.3546666667,39.1160833333,7.08033333333,5.58958333333,6.56291666667,4.94015277778,5.93741666667,8.12841666666
690.61,6.16675,4.75733333333,5.27825,14.3685,39.1129166667,7.02391666667,5.54233333333,6.50225,4.91097222222,5.89158333334,8.08308333332
690.94,6.124,4.74,5.23833333333,14.323,39.1540833333,7.02916666667,5.52575,6.476,4.88726388889,5.87983333333,8.06208333333
691.26,6.21016666666,4.85016666667,5.28766666667,14.3365,39.1836666667,7.1745,5.62066666667,6.55566666667,4.96983333333,5.9785,8.19666666667
691.58,6.27208333333,4.85591666667,5.33383333333,14.3794166667,39.1141666667,7.28691666667,5.731,6.6465,5.01605555556,6.05191666667,8.30650000001
691.91,6.285,4.86433333333,5.34083333333,14.3913333333,39.2274166667,7.29983333333,5.75216666667,6.678,5.00341666667,6.1055,8.30516666667
