wavelength,Back_TanVarm,Belly_TanVarm,Breast_TanVarm,Crissum_TanVarm,Crown_TanVarm,DorTail_TanVarm,Patch10_TanVarm,Patch11_TanVarm,Rump_TanVarm,Throat_TanVarm,WingTip_TanVarm
243.42,-0.306333333332,7.358,5.79344444445,2.91277777778,2.13533333333,4.31322222222,4.03855555556,4.55644444444,4.36611111111,3.03411111111,4.821
243.80,0.60988888889,8.53227777779,6.97655555556,3.54516666667,2.81144444444,4.65122222222,4.94077777778,5.17833333333,5.323,3.84488888889,5.49866666667
244.17,0.408444444443,8.02172222222,6.73,3.00755555556,2.27733333333,4.17688888889,4.39144444444,4.62622222222,4.94288888889,3.06377777778,5.07544444445
244.55,0.868333333333,8.38277777778,6.32522222222,2.98494444444,1.68744444444,4.11477777778,4.19377777778,4.45044444445,4.49966666667,2.67411111111,4.94377777778
244.92,1.73855555556,9.23933333333,6.66855555556,3.79411111111,2.07866666667,4.90266666667,4.70022222222,4.921,5.26122222222,3.19177777778,6.11655555556
245.30,1.51311111111,9.01855555556,6.32955555556,3.61877777778,1.60844444444,4.59155555556,4.34922222222,4.479,5.06711111111,3.19077777778,5.62911111111
245.67,2.12288888889,9.69338888888,6.97744444444,4.33372222222,2.18677777778,5.44744444444,5.15911111111,5.44744444444,5.86388888889,4.06955555555,6.44866666667
246.05,2.67077777778,9.81216666666,7.35166666666,4.77172222222,2.45311111111,6.12522222222,5.36344444445,6.03811111111,6.64066666667,4.53588888889,7.04699999999
246.42,2.80766666667,9.71072222223,7.219,4.57416666667,2.34211111111,6.30733333333,5.20955555555,6.161,6.6,4.67733333333,7.45844444444
246.79,3.29022222222,9.92516666668,7.48044444444,5.06588888889,2.53611111111,6.62288888889,5.40655555556,6.43444444445,6.98166666666,5.09622222222,7.83933333332
247.17,3.15333333334,9.75700000001,7.28944444444,4.947,2.55922222222,6.54088888889,5.30711111111,6.421,6.86088888889,5.19277777778,7.73511111111
247.54,2.96,9.56227777778,7.03288888889,4.90855555556,2.32411111111,6.44055555556,4.87844444445,6.26511111111,6.58855555556,5.07044444444,7.27388888889
247.92,3.23888888889,9.72411111111,7.13277777778,5.06144444445,2.49911111111,6.74177777778,5.00355555556,6.39833333333,6.71522222222,5.36788888889,7.43388888889
248.29,3.71922222222,10.5199444445,7.60444444444,5.49588888889,2.99311111111,7.231,5.44666666667,6.956,7.36088888889,6.01188888889,8.02477777778
248.67,3.45966666667,10.3948333333,7.57233333333,5.545,2.949,7.16166666667,5.28177777778,6.972,7.33022222222,5.89255555555,7.99888888889
249.04,2.994,9.96422222222,7.24677777778,5.3805,2.60533333333,6.69411111111,4.80555555556,6.612,6.92411111111,5.61555555556,7.56411111111
249.42,3.08488888889,9.70116666667,7.16711111111,5.37105555555,2.59477777778,6.654,4.884,6.74044444444,6.90766666667,5.31611111111,7.85311111111
249.79,2.588,8.758,6.27488888889,4.56733333333,1.73544444445,5.77488888889,3.93411111111,5.82422222222,6.02188888889,4.50877777778,6.967
250.17,2.82277777778,9.06061111112,6.26455555556,4.61361111111,1.85733333333,5.49233333334,4.18088888889,5.75188888889,5.83188888889,4.427,6.94366666667
250.54,2.59111111111,8.54155555555,5.96466666667,4.41072222222,1.60066666667,5.05311111111,4.10566666666,5.33288888889,5.66333333334,3.955,6.18011111111
250.92,2.146,8.30816666667,5.52055555555,4.07844444445,0.948444444443,4.35433333333,3.84111111111,4.90633333333,5.27955555556,3.60755555556,5.86288888889
251.29,2.00833333333,8.54344444444,5.72288888889,4.21661111111,0.383666666667,4.11466666666,3.445,4.73488888889,5.29844444445,3.641,5.76366666667
251.66,2.18044444445,8.8135,5.88977777778,4.3775,0.467777777777,4.478,3.71744444445,4.82044444445,5.50544444444,3.95988888889,6.34922222222
252.04,1.54122222222,7.93094444444,5.47933333333,3.8365,0.076111111111,4.31066666667,3.37911111111,4.42088888889,5.03877777778,3.39611111111,5.86044444444
252.41,1.41555555556,7.40188888889,5.67088888889,3.88838888889,0.144777777778,4.19544444444,3.21477777778,4.22111111111,4.76666666667,3.29144444444,5.61077777778
252.79,1.36744444444,6.94866666667,5.66666666667,3.63238888889,-0.179444444444,4.25644444445,3.282,3.83766666667,4.60677777778,3.13666666667,5.36744444444
253.16,1.26144444445,7.04155555556,5.81466666667,3.21411111111,-0.224777777779,4.34611111111,3.387,3.92233333333,4.657,3.13633333333,5.16688888889
253.54,1.63788888889,7.72355555556,6.21511111111,3.68066666667,0.0775555555557,4.90477777778,3.40477777778,4.06,5.01677777778,3.63766666667,5.07711111111
253.91,1.67366666667,8.60933333332,6.67711111111,4.39444444444,0.411777777779,5.56455555556,3.654,4.36388888889,5.59944444444,3.68011111111,5.59066666667
254.28,1.02488888889,8.38544444444,6.19511111111,4.04088888889,-0.0907777777767,5.442,2.86622222222,3.78222222222,5.37877777778,3.14744444444,5.51477777778
254.66,0.226,8.67700000001,5.41433333333,3.61583333333,-0.612000000001,4.98122222222,2.23166666667,3.31444444445,5.18833333333,2.45766666667,5.27311111111
255.03,0.44288888889,9.04594444446,5.50733333333,3.78377777778,-0.635444444443,5.40166666667,2.41677777778,3.71655555555,5.31477777778,2.619,5.23788888889
255.41,1.37177777778,9.37194444446,5.74177777778,4.16411111111,0.137333333333,6.17288888889,3.31166666667,4.55622222222,6.18277777778,3.04744444444,5.87888888889
255.78,1.73077777778,9.5196111111,5.82911111111,4.342,0.915111111111,6.08777777778,3.62088888889,4.94377777778,6.50544444444,3.47155555555,5.60022222222
256.15,1.51433333333,9.37144444446,5.60566666667,4.1315,0.782333333335,5.59555555556,3.25922222222,4.43244444444,6.17722222222,2.94822222222,5.18455555555
256.53,0.471666666669,8.25244444444,4.34233333333,3.26155555555,-0.04911111111,5.12833333333,2.69166666667,3.44822222222,4.99077777778,2.06322222222,4.00833333333
256.90,0.811111111111,8.47788888889,4.63277777778,3.41633333333,0.149222222222,5.21077777778,2.88955555556,3.70044444444,5.46244444444,2.47022222222,4.42766666667
257.28,1.27633333333,8.55399999999,5.23433333333,3.61111111111,0.514000000002,5.41411111111,3.12677777778,3.83788888889,5.85977777778,2.58711111111,4.78033333333
257.65,0.878333333333,7.94811111111,5.13166666667,3.00894444444,0.362111111111,5.10111111111,2.93577777778,3.47511111111,5.40144444444,2.33466666667,4.56911111111
258.02,1.09488888889,7.84616666667,5.23311111111,2.8115,0.752444444444,5.36077777778,2.96922222222,3.77544444444,5.43444444444,2.55266666667,4.60177777778
258.40,1.22744444444,7.38244444444,5.36166666666,2.76194444444,0.69488888889,5.211,3.12644444445,3.91988888889,5.26311111111,2.65777777778,4.40622222222
258.77,1.79344444444,7.63788888889,6.14077777778,3.16672222222,1.34766666667,5.82166666667,3.68844444445,4.33722222222,5.58355555556,3.24266666667,5.06655555555
259.15,2.676,8.13088888889,6.87788888889,3.78338888889,2.47022222222,6.63166666667,4.48833333333,5.06555555555,6.43022222222,4.09444444444,5.88877777778
259.52,2.69455555555,8.17811111111,6.86411111111,3.99866666667,2.70288888889,6.74888888889,4.45666666666,5.10566666667,6.38311111111,4.25966666667,6.01766666667
259.89,2.56044444444,8.22022222222,6.77188888889,3.84616666667,2.55622222222,6.69066666667,4.32766666667,5.03144444445,6.23444444444,4.13033333333,6.06033333333
260.27,2.81411111111,8.49827777778,7.13777777778,4.24927777778,2.82166666667,6.929,4.67788888889,5.442,6.52288888889,4.51744444444,6.54511111111
260.64,3.20277777778,9.02527777778,7.76933333334,4.6835,3.28333333333,7.27944444445,5.11155555556,5.99622222222,7.10388888889,4.91766666666,7.13688888889
261.01,3.07788888889,9.04994444444,7.75311111111,4.87333333333,3.46366666666,7.47277777778,5.26822222222,6.18133333333,6.99622222222,5.00611111111,7.182
261.39,2.98766666667,8.99233333333,7.72744444444,5.01477777778,3.44944444444,7.63577777778,5.31555555556,6.35288888889,6.95788888889,5.19833333333,7.33911111111
261.76,3.04777777778,9.06605555554,7.83677777778,5.24761111111,3.52366666667,7.78011111111,5.57066666667,6.65066666667,7.13777777778,5.261,7.42488888889
262.13,3.17077777778,9.08544444444,7.79455555556,5.50016666667,3.56166666667,7.89688888889,5.79233333333,6.748,7.09522222222,5.46077777778,7.60088888889
262.51,3.21833333334,9.413,7.98633333333,5.87622222222,3.89755555555,8.17322222222,6.10544444444,7.14977777778,7.18377777778,5.90577777778,8.00322222222
262.88,3.15744444444,9.31944444446,7.84266666667,6.01622222222,3.91655555555,8.18511111111,6.08333333333,7.21311111111,7.04166666667,6.037,7.96755555555
263.25,2.40633333333,8.91033333333,7.40933333334,5.59922222222,3.32677777778,7.66122222222,5.56322222222,6.84855555555,6.422,5.48622222222,7.60422222222
263.63,2.049,8.40538888889,7.29022222222,5.37733333333,3.05655555556,7.32988888889,5.49044444445,6.78666666667,6.164,5.21311111111,7.44877777778
264.00,2.35566666667,8.23905555556,7.38322222222,5.68605555556,2.98711111111,7.61988888889,5.64666666666,6.95811111111,6.351,5.507,7.57755555556
264.37,1.69377777778,7.37894444445,6.49733333334,5.00561111111,2.11088888889,7.04055555556,4.873,6.18755555555,5.73255555555,4.61388888889,6.78155555556
264.75,1.392,6.98283333333,6.092,4.72527777778,1.67311111111,6.56455555555,4.16988888889,5.43422222222,5.23622222222,4.20822222222,6.32811111111
265.12,1.67655555556,7.24455555556,6.11333333333,4.22883333333,1.75844444445,6.27711111111,3.97688888889,5.30033333333,5.38233333334,4.15944444445,6.26455555556
265.49,2.14311111111,7.36727777778,6.23077777778,4.33222222222,2.20477777778,6.50322222222,3.98244444445,5.58655555555,5.698,4.23022222222,6.212
265.87,2.26033333333,7.36744444444,6.10577777778,4.19522222222,2.23655555556,6.58411111111,3.77955555556,5.35222222222,5.74688888889,4.38922222222,6.23133333333
266.24,2.69411111111,7.83438888889,6.79588888889,4.46233333333,2.81544444444,6.78433333333,4.35555555555,5.68811111111,6.48444444444,4.81144444444,6.72666666666
266.61,2.747,7.776,6.90077777778,4.21327777778,2.84822222222,6.80522222222,4.31733333333,5.41488888889,6.79944444444,4.47511111111,6.81066666667
266.98,2.86822222222,7.99866666667,7.06922222222,4.20905555556,2.89577777778,6.93233333333,4.39288888889,5.40188888889,7.04166666667,4.37644444444,6.86633333333
267.36,2.94588888889,7.92905555556,7.058,4.29755555556,2.81677777778,7.04722222222,4.41855555556,5.31633333333,7.06877777778,4.30588888889,6.71388888889
267.73,2.94244444444,8.04838888889,6.92477777778,4.21238888889,2.59744444444,6.904,4.23855555555,5.09555555556,6.79433333333,4.03988888889,6.52755555555
268.10,2.32411111111,7.63016666667,6.59688888889,3.57083333333,2.19544444444,6.33444444444,3.86144444445,4.65311111111,6.28322222222,3.45011111111,6.062
268.48,2.56755555556,7.89905555555,6.78077777778,3.71916666667,2.46588888889,6.47011111111,4.13177777778,4.855,6.414,3.71388888889,6.16433333333
268.85,2.64333333334,7.71144444445,6.43255555555,3.58316666667,2.27144444445,6.44255555556,4.21622222222,5.01033333333,6.23644444444,3.558,5.93488888889
269.22,2.94166666667,7.6855,6.74766666667,4.1635,2.35944444444,6.75266666667,4.57566666667,5.247,6.43166666667,3.69711111111,6.18988888889
269.59,3.506,8.08111111111,7.17455555555,4.60622222222,2.65477777778,7.05511111111,5.08444444445,5.55322222222,6.79666666667,4.26644444445,6.73466666667
269.97,3.94488888889,8.50144444443,7.65622222222,5.02338888889,3.05788888889,7.479,5.53233333333,6.00366666667,7.00722222222,4.65444444445,7.16644444444
270.34,3.74288888889,8.29466666666,7.39177777778,4.81411111111,2.48888888889,7.37777777778,5.16488888889,5.89022222222,6.71344444444,4.35555555555,6.96144444444
270.71,4.02277777778,8.36711111111,7.60066666666,5.03883333333,2.65644444445,7.47488888889,5.35788888889,6.21188888889,6.80066666667,4.60722222222,7.04777777778
271.09,4.20577777778,8.52872222221,7.90377777778,5.25388888889,3.07722222222,7.71266666667,5.61188888889,6.59733333333,7.05733333333,4.98244444444,7.30477777778
271.46,4.43866666667,8.66244444444,8.04788888889,5.46383333333,3.47177777778,7.85188888889,5.88066666667,6.74744444444,7.23933333333,5.34288888889,7.52688888889
271.83,4.566,8.75711111111,8.08588888889,5.53961111111,3.686,8.066,6.111,6.93833333333,7.47766666666,5.56777777778,7.85888888889
272.20,4.61333333333,8.78455555555,8.14788888889,5.65261111111,3.69711111111,8.12811111111,6.18033333333,6.98155555555,7.42211111111,5.59733333333,8.00911111111
272.58,4.827,9.17094444444,8.49077777778,6.01566666667,4.08888888889,8.40977777778,6.42322222222,7.27333333333,7.67911111111,6.02522222222,8.33622222222
272.95,5.049,9.469,8.83588888889,6.34777777778,4.36633333333,8.67111111111,6.74488888889,7.58144444445,8.034,6.46877777778,8.82833333333
273.32,4.92833333333,9.54133333333,8.84111111111,6.25394444444,4.386,8.70288888889,6.66344444444,7.58688888889,7.991,6.60211111111,8.899
273.69,4.385,9.42177777779,8.66422222222,5.90027777778,4.09922222222,8.62911111111,6.43244444444,7.23122222222,7.80288888889,6.31111111111,8.719
274.06,4.244,9.3185,8.42822222222,5.89683333333,4.04444444445,8.46811111111,6.32011111111,7.14244444445,7.75744444445,6.24011111111,8.6158888889
274.44,4.11688888889,9.29627777779,8.29,5.936,4.16111111111,8.30622222222,6.33844444444,6.87755555556,7.76288888889,6.26166666667,8.42688888888
274.81,3.87988888889,9.32188888889,8.01544444445,5.822,4.05733333333,8.23444444444,6.117,6.51322222222,7.50777777778,6.14577777778,8.06522222222
275.18,4.04966666667,9.57361111111,8.19622222222,6.12494444444,4.21833333333,8.39444444444,6.37388888889,6.61444444444,7.71122222222,6.27277777778,8.33533333332
275.55,3.86022222222,9.68544444445,8.18988888889,6.16638888889,3.95588888889,8.21166666667,6.25533333333,6.64233333333,7.67288888889,6.03366666667,8.32022222222
275.93,3.90722222222,9.76522222222,8.31355555556,6.31583333333,3.93344444445,8.203,6.27155555555,6.66922222222,7.78288888889,6.18311111111,8.25155555555
276.30,4.21133333333,10.195,8.65133333334,6.59944444444,4.23844444444,8.39155555556,6.64444444444,6.91755555555,8.32444444444,6.58622222222,8.48555555556
276.67,4.45522222222,10.2618888889,8.67044444444,6.538,4.33755555555,8.72044444444,6.81877777778,7.208,8.59355555555,6.91377777778,8.72477777777
277.04,4.77355555556,10.6757222222,9.05477777778,6.8275,4.85577777778,9.15977777779,7.16733333333,7.52744444445,8.96833333333,7.07611111111,8.97277777778
277.41,4.94177777778,10.7587222222,9.19255555554,6.86277777778,5.04633333333,9.38777777778,7.31966666667,7.63777777778,9.11533333333,6.99222222222,8.91977777778
277.79,5.149,10.7138333333,9.20844444443,7.02683333333,5.19888888889,9.29944444445,7.39233333333,7.74655555556,9.08588888888,6.87911111111,8.85422222223
278.16,5.03744444445,10.7445,9.35966666668,6.64638888889,5.16855555556,9.22844444446,7.418,7.71211111111,9.08800000001,6.748,8.61277777778
278.53,5.11211111111,10.4842222222,9.36533333332,6.489,5.157,9.33833333333,7.26577777778,7.87011111111,9.06077777778,6.75533333333,8.50577777778
278.90,5.22666666667,10.3705555556,9.51344444444,6.63833333333,5.07011111111,9.47766666668,7.47311111111,8.10855555555,9.35244444443,6.94955555556,8.77966666667
279.27,4.92888888889,9.83333333333,8.90666666668,6.24222222222,4.45333333333,9.09777777779,7.02222222222,7.64444444445,8.91555555557,6.64,8.27111111111
279.64,4.71511111111,9.51527777779,8.56311111112,5.92772222222,4.22911111111,8.93966666667,6.78133333333,7.23677777778,8.51077777779,6.40933333334,7.95455555556
280.02,4.54111111111,9.365,8.44344444445,5.79077777778,4.15266666667,8.66344444444,6.68211111111,7.13988888889,8.36144444446,6.18588888889,7.783
280.39,4.62711111111,9.34033333332,8.36988888889,5.80494444444,4.25433333334,8.68433333333,6.70177777778,7.22166666667,8.31977777777,6.10266666667,7.84188888889
280.76,4.16644444444,8.92905555557,8.169,5.45888888889,3.768,8.26344444444,6.34455555556,6.80888888889,7.95955555556,5.37888888889,7.35944444444
281.13,3.498,8.31222222222,7.40888888889,4.78611111111,3.00922222222,7.62111111111,5.72166666667,6.01044444444,7.31244444444,4.82044444444,6.66755555556
281.50,3.38766666667,8.25266666667,7.11766666667,4.76283333333,2.83277777778,7.44011111111,5.53977777778,5.96077777778,7.23955555556,4.95766666667,6.53544444445
281.87,3.41988888889,8.236,6.96322222222,4.664,2.76911111111,7.28666666667,5.39966666666,5.881,7.21744444444,5.06088888889,6.45855555555
282.25,2.88477777778,7.66983333333,6.54566666667,4.31205555556,2.30177777778,6.78022222222,4.83811111111,5.43255555555,6.70466666666,4.55811111111,6.19733333333
282.62,3.05322222222,7.84905555555,6.68644444444,4.46516666667,2.458,6.93055555556,5.06766666666,5.49644444444,6.72733333333,4.63133333333,6.45377777778
282.99,3.21488888889,8.04822222222,6.902,4.665,2.76077777778,6.93422222222,5.15322222222,5.55733333333,6.64455555556,4.57377777778,6.53355555556
283.36,3.14288888889,8.11955555555,6.88011111111,4.67433333333,2.78111111111,6.78622222222,5.16277777778,5.54177777778,6.515,4.59611111111,6.49077777778
283.73,3.50077777778,8.525,7.34811111111,5.10672222222,3.252,7.11933333333,5.58922222222,5.96244444445,6.931,5.115,6.98144444444
284.10,3.56855555556,8.6585,7.38044444444,5.27172222222,3.45811111111,7.29288888889,5.55733333333,6.02744444444,6.98466666667,5.21988888889,7.085
284.47,3.59311111111,8.78811111111,7.48322222222,5.49072222222,3.64688888889,7.39477777778,5.56655555555,6.12011111111,7.031,5.32,7.10388888889
284.85,3.48333333333,8.86816666667,7.27411111111,5.51561111111,3.70488888889,7.32644444444,5.42644444445,5.946,6.88677777778,5.282,7.062
285.22,3.42588888889,8.8175,7.18722222222,5.51827777778,3.70488888889,7.25622222222,5.39388888889,6.01466666667,6.95355555556,5.33977777778,7.04633333333
285.59,3.40644444444,8.75444444444,7.24266666667,5.52461111111,3.792,7.18966666667,5.33766666667,5.89711111111,6.91277777778,5.22866666667,7.01588888889
285.96,3.16077777778,8.55372222222,7.11844444444,5.36377777778,3.62033333333,6.91788888889,5.051,5.78677777778,6.636,4.99577777778,6.83066666667
286.33,3.62744444445,9.01994444444,7.41788888889,5.94166666667,4.22777777778,7.295,5.43388888889,6.28577777778,7.11488888889,5.45111111111,7.212
