wavelength,Back_SalCinf,Belly_SalCinf,Breast_SalCinf,Crissum_SalCinf,Crown_SalCinf,DorTail_SalCinf,Patch10_SalCinf,Rump_SalCinf,Throat_SalCinf,WingTip_SalCinf
627.61,7.95925,49.0556666667,4.7185,49.4848333333,8.7135,6.76191666666,25.1419166667,6.77833333333,5.38241666666,7.89558333333
627.94,8.00533333333,49.04275,4.77866666667,49.5443333333,8.74758333333,6.78583333333,25.1814166667,6.82183333334,5.42383333334,7.93291666667
628.27,8.05641666667,49.1333333333,4.84616666667,49.626,8.81791666667,6.829,25.2801666667,6.87958333333,5.47283333334,7.96666666667
628.61,8.02408333333,49.1173333333,4.83575,49.6940833333,8.82191666667,6.80791666667,25.2729166667,6.89016666666,5.467,7.985
628.94,8.03075,49.0619166667,4.83941666667,49.6914166666,8.839,6.78666666666,25.2594166667,6.9,5.46983333333,8.01583333333
629.27,8.07875,49.0921666667,4.89325,49.73475,8.90341666667,6.84983333333,25.271,6.97425,5.52358333333,8.0745
629.60,8.1225,49.1375833334,4.89041666667,49.7693333333,8.90283333333,6.87475,25.2868333333,6.993,5.52783333333,8.07875
629.94,8.10733333333,49.1844166667,4.849,49.8560833333,8.85758333333,6.86883333334,25.28725,6.96491666667,5.51583333333,8.05825
630.27,8.0445,49.13475,4.78141666667,49.8545,8.79916666667,6.84025,25.25125,6.90616666667,5.46641666667,8.03066666667
630.60,7.97525,49.0759166667,4.72441666667,49.81625,8.71058333333,6.76791666667,25.21275,6.85408333333,5.42358333333,7.97533333333
630.93,7.99125,48.99625,4.75066666667,49.76275,8.72116666667,6.76458333334,25.21725,6.87891666666,5.47108333333,7.9545
631.26,7.93008333334,48.9321666666,4.696,49.7480833333,8.68275,6.713,25.1519166666,6.86,5.46116666667,7.91041666667
631.60,7.90883333334,48.9644166667,4.6645,49.6876666667,8.668,6.71516666666,25.1385833333,6.83525,5.43666666667,7.87966666666
631.93,7.83633333333,48.9143333334,4.57233333333,49.621,8.59466666667,6.67125,25.1155,6.74808333333,5.38425,7.79925
632.26,7.83191666667,48.96025,4.55,49.6133333333,8.55075,6.66958333333,25.1424166667,6.751,5.36166666667,7.77083333333
632.59,7.81641666667,49.0095,4.52441666667,49.6195,8.51291666666,6.67158333333,25.1334166666,6.72783333333,5.3365,7.75116666667
632.92,7.80358333333,49.0421666667,4.50758333333,49.5825,8.50241666667,6.683,25.1283333333,6.7295,5.33875,7.72975
633.26,7.76516666667,49.0640833333,4.50008333333,49.6381666667,8.52175,6.66441666667,25.14725,6.73458333333,5.34916666666,7.70308333333
633.59,7.68208333333,48.9998333333,4.43583333334,49.52375,8.4495,6.58283333333,25.0695833333,6.63375,5.24875,7.64083333333
633.92,7.69583333333,49.0815833333,4.41433333333,49.5099166667,8.44933333333,6.55941666667,25.0648333333,6.61408333333,5.23158333334,7.64216666667
634.25,7.754,49.1610833333,4.45658333333,49.558,8.524,6.59425,25.11425,6.65766666667,5.26266666666,7.66125
634.58,7.78025,49.3266666667,4.49675,49.6976666667,8.57641666667,6.637,25.1789166667,6.70408333333,5.26241666667,7.72083333333
634.91,7.79808333333,49.3009166667,4.53,49.6463333334,8.58933333334,6.67208333334,25.2025,6.708,5.26183333333,7.73133333333
635.25,7.81558333333,49.3294166667,4.56841666666,49.7353333333,8.61958333333,6.69425,25.22325,6.74616666667,5.28916666667,7.76758333333
635.58,7.82166666667,49.37325,4.59383333334,49.7726666667,8.65175,6.70383333333,25.1954166667,6.76683333333,5.30941666667,7.82608333334
635.91,7.87383333333,49.311,4.66175,49.74625,8.74491666667,6.77791666667,25.19325,6.79308333333,5.37733333333,7.88291666666
636.24,7.93275,49.3845833334,4.75591666667,49.78675,8.81766666667,6.82333333333,25.2608333333,6.84558333333,5.4425,7.93216666667
636.57,7.95658333334,49.3981666666,4.77225,49.80975,8.83533333333,6.809,25.3219166667,6.83941666667,5.43575,7.95933333333
636.90,7.85783333333,49.2788333333,4.67683333333,49.6671666667,8.72658333333,6.71133333334,25.1918333333,6.73983333333,5.32458333333,7.84783333334
637.23,7.85233333333,49.1525,4.69725,49.5975833333,8.71008333333,6.73158333334,25.1565833333,6.75541666666,5.36116666667,7.83975
637.56,7.88191666667,49.2068333333,4.73483333333,49.70625,8.75716666667,6.76516666667,25.1836666666,6.79316666667,5.37841666667,7.87825
637.90,7.85358333333,49.197,4.71608333333,49.7670833334,8.75,6.74566666667,25.189,6.76975,5.378,7.89075
638.23,7.889,49.12675,4.70475,49.7159166667,8.76533333333,6.78525,25.1665833333,6.78025,5.40816666667,7.93233333333
638.56,7.91858333333,49.1281666667,4.70366666666,49.7449166667,8.788,6.78466666667,25.2008333333,6.80316666666,5.426,7.98133333333
638.89,7.85725,49.0575,4.63341666667,49.7114166666,8.73441666667,6.71916666667,25.1481666666,6.71725,5.37425,7.92066666667
639.22,7.80083333333,48.8875,4.56208333333,49.5703333333,8.6305,6.65433333333,25.07775,6.67591666667,5.28675,7.83058333333
639.55,7.71208333333,48.9694166667,4.43716666667,49.6098333333,8.52416666667,6.53708333333,25.0281666667,6.59975,5.15983333333,7.74225
639.88,7.71125,48.9725833334,4.407,49.6376666667,8.51508333333,6.56,25.0538333333,6.62458333333,5.13425,7.72591666667
640.21,7.74833333333,48.9604166667,4.41875,49.6129166667,8.53316666667,6.59283333333,24.9643333333,6.65391666667,5.14725,7.75891666667
640.54,7.87008333333,49.0470833333,4.49533333334,49.64475,8.65125,6.70575,25.0686666666,6.74391666667,5.227,7.86875
640.87,7.88875,49.1719166666,4.50191666667,49.7525833333,8.70908333333,6.7205,25.1435833333,6.7885,5.22008333333,7.90466666667
641.20,7.88383333334,49.0129166666,4.49916666667,49.6320833333,8.71183333333,6.72633333333,25.1279166667,6.7955,5.22691666667,7.88575
641.53,7.93833333333,49.0205833334,4.55641666667,49.5939166667,8.738,6.7945,25.19025,6.82516666666,5.27058333333,7.91316666667
641.87,7.8315,49.0310833333,4.47783333333,49.6051666667,8.65766666667,6.71175,25.1654166667,6.72725,5.16683333333,7.83275
642.20,7.8015,49.1423333333,4.424,49.6555833333,8.65433333333,6.72308333333,25.1909166667,6.70591666667,5.15333333333,7.80783333333
642.53,7.83141666666,49.2646666667,4.42066666667,49.7544166667,8.69625,6.80008333333,25.2763333333,6.7185,5.1845,7.85725
642.86,7.77266666666,49.3114166667,4.38716666667,49.82325,8.70725,6.75966666667,25.2345833333,6.68041666667,5.17016666667,7.84058333334
643.19,7.83983333333,49.3261666667,4.46716666667,49.82625,8.78125,6.87383333333,25.27975,6.71508333334,5.24475,7.92175
643.52,7.851,49.28475,4.49375,49.8573333333,8.78791666667,6.89891666667,25.2865,6.73283333333,5.26483333333,7.94916666667
643.85,7.73758333333,49.1885833333,4.46675,49.7736666667,8.74291666666,6.83191666667,25.2519166667,6.66183333333,5.20725,7.89016666667
644.18,7.6615,49.2034166667,4.42341666667,49.7968333334,8.66041666667,6.77241666667,25.278,6.56875,5.17225,7.86033333333
644.51,7.8,49.2815833333,4.53816666667,49.856,8.75716666667,6.87508333333,25.3343333334,6.6415,5.26316666666,7.96525
644.84,7.85358333333,49.3341666666,4.57983333334,49.8778333333,8.76733333333,6.91975,25.362,6.64391666667,5.30458333333,8.01466666667
645.17,7.86791666667,49.3840833333,4.59433333334,49.9335833334,8.80258333334,6.9635,25.3236666667,6.692,5.33708333334,8.03375
645.50,7.887,49.4119166667,4.6075,49.96375,8.82258333333,6.99725,25.3525833333,6.73791666666,5.3435,8.01416666667
645.83,7.78991666667,49.3256666667,4.551,49.9291666667,8.72666666667,6.92475,25.22275,6.67191666667,5.27225,7.92
646.16,7.751,49.1845833333,4.52816666667,49.7764166667,8.64766666667,6.86275,25.1195,6.64816666667,5.25875,7.87658333333
646.49,7.8335,49.20825,4.58016666667,49.757,8.63691666666,6.87775,25.1550833333,6.68483333333,5.28316666667,7.94858333333
646.82,7.80408333333,49.2149166667,4.56133333333,49.7536666667,8.60083333333,6.84208333333,25.15525,6.69141666667,5.25183333334,7.91858333334
647.15,7.89108333333,49.2909166667,4.62433333333,49.7174166667,8.66516666666,6.859,25.2048333333,6.73391666667,5.30475,8.00066666667
647.48,7.9845,49.43075,4.67966666667,49.8675,8.73308333333,6.92591666666,25.3478333333,6.81275,5.40608333333,8.07208333333
647.81,8.0915,49.46025,4.77625,49.9208333333,8.8295,7.02975,25.39125,6.92266666667,5.51416666667,8.20008333333
648.14,8.02891666666,49.4215,4.71783333333,49.8174166667,8.77966666666,6.965,25.3584166667,6.87625,5.52325,8.1375
648.47,7.89691666666,49.4218333334,4.61883333334,49.8135,8.69558333333,6.87133333333,25.3165,6.79741666667,5.4455,8.07166666667
648.80,7.79208333333,49.3570833333,4.52275,49.6755,8.57075,6.75708333333,25.2301666666,6.65591666667,5.33008333333,8.02358333333
649.13,7.79958333333,49.3494166667,4.556,49.6358333333,8.56383333333,6.73541666667,25.22025,6.64658333334,5.36866666666,8.06008333333
649.46,7.82216666666,49.338,4.58183333333,49.5789166667,8.5575,6.73983333333,25.2255,6.60158333334,5.33908333333,8.09025
649.79,7.83,49.3359166667,4.597,49.5865,8.573,6.69683333333,25.2301666667,6.59891666667,5.29175,8.07758333333
650.11,7.84116666667,49.3759166666,4.66141666666,49.6694166667,8.64191666667,6.76633333333,25.3125,6.65791666667,5.34583333334,8.11641666667
650.44,7.8725,49.3901666666,4.666,49.7326666667,8.65091666666,6.78666666667,25.3555,6.659,5.38258333333,8.14
650.77,7.78875,49.2986666666,4.594,49.67325,8.5975,6.77083333333,25.2779166667,6.59583333333,5.35275,8.08858333333
651.10,7.73033333333,49.2459166667,4.52308333333,49.63675,8.55141666667,6.73066666667,25.1736666667,6.54475,5.28783333333,8.008
651.43,7.6965,49.2454166667,4.48841666667,49.615,8.51816666666,6.70975,25.1346666667,6.54733333333,5.27875,7.95633333333
651.76,7.68866666667,49.1925833334,4.47183333333,49.58625,8.49025,6.72891666667,25.1386666667,6.57558333333,5.24908333334,7.95358333333
652.09,7.76316666667,49.1718333334,4.4985,49.58925,8.533,6.778,25.1203333334,6.63733333333,5.25925,7.98275
652.42,7.80875,49.1776666667,4.51433333333,49.6409166666,8.59133333333,6.81491666667,25.1278333333,6.70341666667,5.29158333333,7.96408333333
652.75,7.70108333333,49.087,4.391,49.5148333333,8.49791666667,6.74566666667,25.04325,6.63391666667,5.199,7.89208333333
653.08,7.71408333334,49.1296666667,4.39025,49.6149166667,8.53658333333,6.77075,25.1135,6.70833333333,5.25566666667,7.91266666667
653.41,7.62308333333,49.2553333333,4.30558333333,49.6934166667,8.46991666667,6.74041666667,25.1068333334,6.66575,5.24533333333,7.8535
653.74,7.617,49.422,4.23541666667,49.81925,8.4385,6.70516666667,25.1251666667,6.63241666667,5.23775,7.84958333333
654.06,7.54175,49.4505,4.19016666667,49.7915,8.38958333333,6.64766666667,25.1021666667,6.57291666666,5.19808333334,7.81183333333
654.39,7.44883333334,49.4396666667,4.13758333333,49.8110833333,8.28758333334,6.55141666667,25.0456666666,6.52466666667,5.07816666667,7.71466666666
654.72,7.47208333334,49.419,4.1405,49.7839166667,8.23366666667,6.55325,25.0855,6.51041666666,5.04533333333,7.75866666666
655.05,7.45266666667,49.4306666667,4.13241666667,49.8481666667,8.23166666667,6.55708333333,25.097,6.44491666666,5.01775,7.77725
655.38,7.42466666667,49.4299166667,4.13716666667,49.8513333333,8.24025,6.57083333333,25.0930833333,6.43241666667,5.03483333334,7.81583333334
655.71,7.41758333333,49.4591666667,4.12825,49.8655,8.22483333333,6.57491666667,25.1021666667,6.40858333333,5.03666666667,7.78891666667
656.04,7.49791666667,49.5720833333,4.2215,49.9804166667,8.31841666667,6.6775,25.2304166667,6.50275,5.10475,7.933
656.37,7.642,49.6231666667,4.355,50.0815,8.48716666667,6.81825,25.3498333333,6.61833333333,5.23708333333,8.078
656.69,7.68208333333,49.5859166667,4.42758333333,49.9668333334,8.55241666667,6.87866666667,25.3923333333,6.65375,5.29491666667,8.11575
657.02,7.80858333334,49.6365,4.572,49.992,8.65791666666,7.0055,25.4795833333,6.72316666666,5.38375,8.24058333333
657.35,7.83416666667,49.6475833333,4.61216666667,49.9525,8.69916666667,7.05366666666,25.4848333333,6.7255,5.37991666667,8.25099999999
657.68,7.91725,49.5928333333,4.69716666667,49.89025,8.7625,7.13391666666,25.4991666667,6.79191666667,5.451,8.30375000001
658.01,7.88975,49.5505833333,4.66041666667,49.8434166667,8.75008333333,7.11041666668,25.4268333333,6.74666666666,5.46891666667,8.25975
658.34,7.87841666667,49.6380833333,4.64958333334,49.9489166667,8.75466666667,7.10808333333,25.4326666667,6.77391666667,5.48908333333,8.24949999999
658.66,7.80841666667,49.6471666666,4.56441666667,49.9169166667,8.68933333334,7.02025,25.3991666667,6.71066666667,5.39558333333,8.18624999999
658.99,7.74975,49.62575,4.47433333333,49.90875,8.60225,6.93425,25.32625,6.6135,5.26691666667,8.10850000001
659.32,7.70908333333,49.5984166667,4.46991666667,49.8604166667,8.582,6.89066666667,25.2873333333,6.59658333333,5.25533333333,8.13083333333
659.65,7.62991666667,49.5515833333,4.39366666667,49.8529166667,8.48333333334,6.80866666667,25.2219166666,6.518,5.21683333333,8.04333333333
659.98,7.584,49.5881666667,4.384,49.83825,8.44375,6.76516666667,25.2149166666,6.45775,5.179,8.01633333333
660.31,7.56725,49.62425,4.33208333334,49.9009166667,8.39575,6.72608333334,25.1579166667,6.41441666667,5.13941666667,7.983
660.63,7.47025,49.4789166667,4.23491666666,49.8064166667,8.28741666666,6.6425,25.0493333333,6.35966666667,5.05933333333,7.8935
660.96,7.44133333333,49.4176666667,4.21791666667,49.7511666667,8.24741666666,6.618,24.9885,6.34658333333,5.04175,7.88383333333
661.29,7.43325,49.5026666667,4.176,49.8564166667,8.20791666666,6.58533333333,25.04425,6.33233333333,4.98991666667,7.85216666667
661.62,7.45891666667,49.5505,4.18266666667,49.89975,8.23666666667,6.657,25.1271666667,6.36375,5.031,7.92291666666
661.94,7.36733333333,49.3715,4.12791666667,49.7454166667,8.19591666666,6.61416666667,25.0396666667,6.26941666667,4.98566666666,7.84741666667
662.27,7.41191666667,49.2623333333,4.18625,49.6716666667,8.21991666667,6.66716666667,25.0229166667,6.30975,5.03333333333,7.85966666667
662.60,7.482,49.39725,4.25366666666,49.7620833333,8.30975,6.76216666666,25.113,6.3525,5.13591666667,7.90883333333
662.93,7.44533333333,49.3834166667,4.21283333334,49.7743333334,8.27633333333,6.76591666666,25.1283333333,6.29,5.09525,7.83883333333
663.26,7.461,49.3938333333,4.23883333333,49.7533333333,8.30383333333,6.82308333333,25.13675,6.29541666666,5.09633333333,7.83616666667
663.58,7.50758333333,49.4289166667,4.24758333334,49.8605833334,8.28316666667,6.85616666667,25.152,6.2875,5.08683333333,7.81066666667
663.91,7.57191666667,49.44925,4.28083333333,49.8205833333,8.33591666667,6.90441666666,25.1735833333,6.32308333334,5.12091666667,7.88575
664.24,7.62191666667,49.53375,4.30333333333,49.9263333333,8.39583333333,6.97391666666,25.28625,6.333,5.1425,7.94333333332
664.57,7.66,49.57275,4.3475,49.9594166667,8.42525,7.02291666667,25.3778333333,6.36416666667,5.21933333333,7.95791666666
664.89,7.63433333334,49.588,4.34391666666,49.9981666667,8.43216666667,7.03758333334,25.3235833334,6.33508333333,5.21525,7.99224999999
665.22,7.64325,49.6008333333,4.36583333333,49.9938333333,8.45375,7.02424999999,25.3305,6.32083333333,5.17825,7.99225000001
665.55,7.73025,49.6761666667,4.42425,50.0466666666,8.48583333333,7.09883333333,25.408,6.336,5.19483333333,8.08033333334
665.87,7.75591666666,49.781,4.4565,50.0793333334,8.54616666667,7.14916666667,25.51225,6.37416666667,5.249,8.146
666.20,7.70291666667,49.739,4.44916666667,50.104,8.46383333333,7.10750000001,25.5635,6.39791666667,5.25233333333,8.11291666667
666.53,7.75141666667,49.8335,4.47866666667,50.16475,8.496,7.14908333334,25.6155833333,6.48008333334,5.28083333333,8.15199999999
666.86,7.74508333333,49.8615,4.48266666667,50.16575,8.47358333333,7.12100000001,25.61975,6.47691666667,5.25591666667,8.18516666667
667.18,7.74183333333,49.8895,4.502,50.0956666667,8.49616666667,7.10241666667,25.622,6.55966666667,5.279,8.22549999999
667.51,7.74175,49.9698333333,4.50891666666,50.271,8.48533333333,7.07999999999,25.6870833333,6.61766666667,5.262,8.21858333333
667.84,7.764,49.8975,4.53241666667,50.17325,8.52625,7.07983333333,25.69525,6.69475,5.29566666667,8.25483333334
668.16,7.68941666667,49.7933333333,4.43191666667,50.06,8.46441666667,6.99591666667,25.6309166667,6.62741666667,5.20008333333,8.17908333333
668.49,7.6255,49.7115833333,4.37925,49.9778333333,8.417,6.91850000001,25.5813333333,6.64616666667,5.17508333333,8.11908333333
668.82,7.65,49.7880833334,4.37641666667,50.1118333333,8.38375,6.91949999999,25.6406666666,6.65566666667,5.18041666667,8.12841666667
669.14,7.75033333333,49.9494166666,4.48991666667,50.2249166667,8.47533333333,6.97208333334,25.77975,6.80033333333,5.29116666667,8.22558333333
669.47,7.72316666667,49.897,4.47391666667,50.2185,8.43258333333,6.95366666667,25.7695,6.7935,5.26725,8.19616666667
669.80,7.80075,49.93975,4.53616666667,50.2194166667,8.53475,7.02916666667,25.80075,6.82716666667,5.33016666667,8.30308333334
670.13,7.76475,49.8470833333,4.53766666667,50.15125,8.51633333333,6.99925000001,25.7645833333,6.79375,5.349,8.28825000001
670.45,7.79675,49.8375,4.55725,50.1641666667,8.58508333333,7.06658333332,25.8195833333,6.85466666667,5.429,8.32208333333
670.78,7.76125,49.8194166667,4.506,50.1585833333,8.59266666667,7.07341666667,25.7963333333,6.83508333333,5.41741666667,8.30958333332
671.10,7.74275,49.6245833334,4.533,49.992,8.62325,7.09750000001,25.8250833334,6.82058333333,5.43916666667,8.31841666667
671.43,7.829,49.86,4.65008333334,50.2375,8.72975,7.21483333333,25.93025,6.88616666667,5.5105,8.44875000001
671.76,7.89916666667,49.7888333333,4.7,50.2364166667,8.79725,7.31524999999,25.932,6.95391666667,5.57991666667,8.51491666666
672.08,7.90025,49.7106666667,4.70541666667,50.1773333333,8.82075,7.36858333333,25.9125,6.85225,5.53283333333,8.51325000001
672.41,7.858,49.6585,4.66108333333,50.0811666666,8.80058333334,7.37441666666,25.8413333334,6.78816666667,5.51525,8.49175
672.74,7.635,49.4025833333,4.43008333333,49.91925,8.63625,7.20258333333,25.6535833333,6.55475,5.31391666667,8.25166666667
673.06,7.58458333333,49.4598333333,4.3835,49.9343333333,8.59958333333,7.17016666668,25.59175,6.49066666667,5.27758333334,8.18183333334
673.39,7.51558333333,49.3133333334,4.30225,49.7790833333,8.5355,7.09449999999,25.46125,6.45133333334,5.21441666667,8.04475
673.72,7.56366666667,49.37825,4.38008333333,49.9021666666,8.60275,7.17325,25.4864166667,6.52358333333,5.31108333333,8.15433333334
674.04,7.54458333333,49.3898333333,4.39475,49.9185,8.58725,7.15475,25.50025,6.49716666667,5.28108333333,8.16658333333
674.37,7.62141666667,49.4848333333,4.47591666667,50.1055,8.62991666667,7.25124999999,25.6140833333,6.5535,5.36508333333,8.23066666667
674.69,7.62425,49.6595833333,4.53575,50.207,8.65291666666,7.32549999999,25.6049166666,6.56175,5.40733333333,8.23983333332
675.02,7.48375,49.5155,4.38816666667,50.0501666667,8.52258333333,7.22741666667,25.4796666667,6.37966666667,5.32766666667,8.05524999999
675.35,7.413,49.7233333333,4.38966666667,50.2349166667,8.454,7.15441666667,25.53325,6.313,5.31766666667,8.01775000001
675.67,7.45233333333,49.8181666667,4.40175,50.3283333334,8.4315,7.17258333332,25.5291666667,6.36283333333,5.40266666667,8.00983333333
676.00,7.39291666667,49.8368333334,4.36891666667,50.3185833333,8.39408333333,7.10658333334,25.5413333333,6.36441666667,5.35575,7.92741666667
676.32,7.49216666667,50.0631666666,4.44808333333,50.4725833333,8.52016666667,7.21316666666,25.6440833333,6.51158333333,5.48825,8.088
676.65,7.537,49.9823333333,4.44458333334,50.4354166667,8.50675,7.2115,25.6145833333,6.5465,5.49,8.10016666667
